#name (cmd = mergePeaks -d given ./ENCODE_processed_files/GATA1_idr_cutoff.tsv ./ENCODE_processed_files/TAL1_idr_cutoff.tsv)	chr	start	end	strand	Stat	Parent files	Total subpeaks	./ENCODE_processed_files/GATA1_idr_cutoff.tsv	./ENCODE_processed_files/TAL1_idr_cutoff.tsv
Merged-chr17-28370425-1	chr17	28370225	28370625	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_22496
Merged-chr17-28744152-1	chr17	28743952	28744352	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_22497
Merged-chr17-30477443-1	chr17	30477243	30477643	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_22498
Merged-chrX-154124147-1	chrX	154123947	154124347	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3971
Merged-chr1-210373997-1	chr1	210373797	210374197	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3972
Merged-chr17-13539046-1	chr17	13538846	13539246	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3974
Merged-chr18-50359016-1	chr18	50358816	50359216	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3975
Merged-chr20-671669-1	chr20	671469	671869	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3978
Merged-chr22-21588230-1	chr22	21588030	21588430	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3979
Merged-chr11-46297042-1	chr11	46296842	46297242	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2373
Merged-chr7-22696892-1	chr7	22696692	22697092	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10480
Merged-chr7-65373881-1	chr7	65373681	65374081	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10482
Merged-chr8-60281349-1	chr8	60281149	60281549	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10486
Merged-chr7-139184031-1	chr7	139183831	139184231	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3985
Merged-chr1-36517613-1	chr1	36517413	36517813	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3988
Merged-chr3-38725838-1	chr3	38725638	38726038	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2380
Merged-chrX-109672472-1	chrX	109672272	109672672	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10491
Merged-chr1-112956146-1	chr1	112955946	112956346	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10495
Merged-chr1-162552759-1	chr1	162552559	162552959	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10497
Merged-chr1-165646133-1	chr1	165645933	165646333	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10498
Merged-chr1-185245378-1	chr1	185245178	185245578	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_10499
Merged-chr1-234751326-1	chr1	234751126	234751526	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3990
Merged-chr11-76736064-1	chr11	76735864	76736264	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_3992
Merged-chr12-57552446-1	chr12	57552246	57552646	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2390
Merged-chr13-59461614-1	chr13	59461414	59461814	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2391
Merged-chr15-73474990-1	chr15	73474790	73475190	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2393
Merged-chr7-66922340-1	chr7	66922140	66922540	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_2396
Merged-chr3-196049721-1	chr3	196049521	196049921	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18500
Merged-chr4-26860540-1	chr4	26860340	26860740	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18501
Merged-chr4-96440987-1	chr4	96440787	96441187	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18504
Merged-chr4-172088781-1	chr4	172088581	172088981	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18505
Merged-chr5-17400125-1	chr5	17399925	17400325	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18507
Merged-chr12-105229641-1	chr12	105229441	105229841	+	595.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30401
Merged-chr12-109707067-1	chr12	109706867	109707267	+	711.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30402
Merged-chr12-110655177-1	chr12	110654977	110655377	+	875.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30403
Merged-chr12-111677516-1	chr12	111677316	111677716	+	751.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30404
Merged-chr12-120831724-1	chr12	120831524	120831924	+	671.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30405
Merged-chr12-124075999-1	chr12	124075799	124076199	+	686.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30406
Merged-chr12-127149433-1	chr12	127149233	127149633	+	923.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30407
Merged-chr13-26401953-1	chr13	26401753	26402153	+	859.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30408
Merged-chr13-28528619-1	chr13	28528419	28528819	+	877.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30409
Merged-chr5-39260427-1	chr5	39260227	39260627	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18510
Merged-chr5-56059176-1	chr5	56058976	56059376	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18511
Merged-chr5-68419624-1	chr5	68419424	68419824	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18514
Merged-chr5-73805647-1	chr5	73805447	73805847	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18515
Merged-chr5-113047896-1	chr5	113047696	113048096	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18519
Merged-chr13-50914669-1	chr13	50914469	50914869	+	702.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30411
Merged-chr13-87244652-1	chr13	87244452	87244852	+	915.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30413
Merged-chr13-91524671-1	chr13	91524471	91524871	+	638.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30414
Merged-chr13-95906787-1	chr13	95906587	95906987	+	894.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30415
Merged-chr13-106570316-1	chr13	106570116	106570516	+	876.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30416
Merged-chr13-107864681-1	chr13	107864481	107864881	+	883.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30417
Merged-chr13-113391331-1	chr13	113391131	113391531	+	727.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30418
Merged-chr14-24242787-1	chr14	24242587	24242987	+	895.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30419
Merged-chr5-135986134-1	chr5	135985934	135986334	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18520
Merged-chr5-139475599-1	chr5	139475399	139475799	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18521
Merged-chr5-150249106-1	chr5	150248906	150249306	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18525
Merged-chr6-11965133-1	chr6	11964933	11965333	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18528
Merged-chr6-15998131-1	chr6	15997931	15998331	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18529
Merged-chr14-24627615-1	chr14	24627415	24627815	+	876.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30422
Merged-chr14-34122258-1	chr14	34122058	34122458	+	766.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30425
Merged-chr14-34425600-1	chr14	34425400	34425800	+	894.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30426
Merged-chr14-39170401-1	chr14	39170201	39170601	+	862.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30427
Merged-chr14-39175226-1	chr14	39175026	39175426	+	740.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30428
Merged-chr6-16204830-1	chr6	16204630	16205030	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18531
Merged-chr6-30725867-1	chr6	30725667	30726067	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18535
Merged-chr6-30877916-1	chr6	30877716	30878116	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18537
Merged-chr6-42746021-1	chr6	42745821	42746221	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18539
Merged-chr14-61695549-1	chr14	61695349	61695749	+	913.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30430
Merged-chr14-73162570-1	chr14	73162370	73162770	+	912.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30432
Merged-chr14-73773978-1	chr14	73773778	73774178	+	878.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30433
Merged-chr14-93303916-1	chr14	93303716	93304116	+	707.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30435
Merged-chr15-43106030-1	chr15	43105830	43106230	+	798.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30439
Merged-chr6-57046588-1	chr6	57046388	57046788	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18540
Merged-chr6-109342667-1	chr6	109342467	109342867	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18543
Merged-chr6-110939658-1	chr6	110939458	110939858	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18544
Merged-chr6-129701895-1	chr6	129701695	129702095	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18547
Merged-chr6-131819999-1	chr6	131819799	131820199	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18548
Merged-chr6-160979266-1	chr6	160979066	160979466	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18549
Merged-chr15-43371667-1	chr15	43371467	43371867	+	931.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30440
Merged-chr15-43900101-1	chr15	43899901	43900301	+	863.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30441
Merged-chr15-50256649-1	chr15	50256449	50256849	+	794.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30442
Merged-chr15-63373463-1	chr15	63373263	63373663	+	790.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30443
Merged-chr15-65521581-1	chr15	65521381	65521781	+	803.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30444
Merged-chr15-67884685-1	chr15	67884485	67884885	+	907.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30445
Merged-chr15-72375952-1	chr15	72375752	72376152	+	883.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30446
Merged-chr15-73484716-1	chr15	73484516	73484916	+	829.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30447
Merged-chr6-164300962-1	chr6	164300762	164301162	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18551
Merged-chr7-5524496-1	chr7	5524296	5524696	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18553
Merged-chr7-8827564-1	chr7	8827364	8827764	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18554
Merged-chr7-66459979-1	chr7	66459779	66460179	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18556
Merged-chr7-103564617-1	chr7	103564417	103564817	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18558
Merged-chr7-103809857-1	chr7	103809657	103810057	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18559
Merged-chr15-82680580-1	chr15	82680380	82680780	+	891.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30450
Merged-chr15-83014060-1	chr15	83013860	83014260	+	659.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30451
Merged-chr15-89094125-1	chr15	89093925	89094325	+	803.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30452
Merged-chr15-92877223-1	chr15	92877023	92877423	+	822.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30454
Merged-chr15-92906969-1	chr15	92906769	92907169	+	872.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30455
Merged-chr16-4616624-1	chr16	4616424	4616824	+	921.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30459
Merged-chr7-105665061-1	chr7	105664861	105665261	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18560
Merged-chr7-112715115-1	chr7	112714915	112715315	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18565
Merged-chr7-121395004-1	chr7	121394804	121395204	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18567
Merged-chr7-127983538-1	chr7	127983338	127983738	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18568
Merged-chr16-9079172-1	chr16	9078972	9079372	+	691.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30460
Merged-chr16-16633204-1	chr16	16633004	16633404	+	810.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30462
Merged-chr16-22191111-1	chr16	22190911	22191311	+	766.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30463
Merged-chr16-25773188-1	chr16	25772988	25773388	+	855.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30464
Merged-chr16-30075835-1	chr16	30075635	30076035	+	842.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30465
Merged-chr7-148941509-1	chr7	148941309	148941709	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18570
Merged-chr7-150404597-1	chr7	150404397	150404797	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18572
Merged-chr8-1784361-1	chr8	1784161	1784561	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18574
Merged-chr8-23129426-1	chr8	23129226	23129626	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18576
Merged-chr8-30934347-1	chr8	30934147	30934547	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18577
Merged-chr8-58813691-1	chr8	58813491	58813891	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18579
Merged-chr16-58734433-1	chr16	58734233	58734633	+	736.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30470
Merged-chr16-66875700-1	chr16	66875500	66875900	+	894.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30472
Merged-chr16-69339533-1	chr16	69339333	69339733	+	935.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30474
Merged-chr16-71426987-1	chr16	71426787	71427187	+	880.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30475
Merged-chr16-74604336-1	chr16	74604136	74604536	+	835.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30477
Merged-chr16-81433303-1	chr16	81433103	81433503	+	715.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30478
Merged-chr8-67339733-1	chr8	67339533	67339933	+	765.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18580
Merged-chr8-101091078-1	chr8	101090878	101091278	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18581
Merged-chr9-93588170-1	chr9	93587970	93588370	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18586
Merged-chr16-84504892-1	chr16	84504692	84505092	+	865.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30480
Merged-chr16-85675627-1	chr16	85675427	85675827	+	760.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30482
Merged-chr16-87860661-1	chr16	87860461	87860861	+	561.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30483
Merged-chr17-5788714-1	chr17	5788514	5788914	+	865.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30486
Merged-chr17-7510034-1	chr17	7509834	7510234	+	552.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30488
Merged-chrX-70833558-1	chrX	70833358	70833758	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18591
Merged-chrX-103405175-1	chrX	103404975	103405375	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18592
Merged-chrX-154398957-1	chrX	154398757	154399157	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18593
Merged-chr1-18479003-1	chr1	18478803	18479203	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18598
Merged-chr1-19207074-1	chr1	19206874	19207274	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_18599
Merged-chr17-27332956-1	chr17	27332756	27333156	+	866.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30493
Merged-chr17-27546059-1	chr17	27545859	27546259	+	931.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30494
Merged-chr17-32882127-1	chr17	32881927	32882327	+	890.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_30498
Merged-chr17-18859572-1	chr17	18859372	18859772	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26500
Merged-chr17-27245513-1	chr17	27245313	27245713	+	877.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26503
Merged-chr17-27353820-1	chr17	27353620	27354020	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26504
Merged-chr17-27569442-1	chr17	27569242	27569642	+	975.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26505
Merged-chr17-37345490-1	chr17	37345290	37345690	+	870.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26510
Merged-chr17-40308141-1	chr17	40307941	40308341	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26512
Merged-chr17-45061329-1	chr17	45061129	45061529	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26514
Merged-chr17-49249416-1	chr17	49249216	49249616	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26515
Merged-chr17-49708385-1	chr17	49708185	49708585	+	798.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26516
Merged-chr17-50478965-1	chr17	50478765	50479165	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26517
Merged-chr17-62109756-1	chr17	62109556	62109956	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26519
Merged-chr6-111377777-1	chr6	111377577	111377977	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14503
Merged-chr6-149868513-1	chr6	149868313	149868713	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14504
Merged-chr17-62126394-1	chr17	62126194	62126594	+	794.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26520
Merged-chr6-157503495-1	chr6	157503295	157503695	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14507
Merged-chr17-75843788-1	chr17	75843588	75843988	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26522
Merged-chr7-7005492-1	chr7	7005292	7005692	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14508
Merged-chr17-77728363-1	chr17	77728163	77728563	+	674.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26523
Merged-chr17-78136136-1	chr17	78135936	78136336	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26524
Merged-chr17-82085952-1	chr17	82085752	82086152	+	680.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26527
Merged-chr18-658299-1	chr18	658099	658499	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26529
Merged-chr3-47534215-1	chr3	47534015	47534415	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_6405
Merged-chr5-17163363-1	chr5	17163163	17163563	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_6407
Merged-chr5-134018667-1	chr5	134018467	134018867	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_6409
Merged-chr7-102981612-1	chr7	102981412	102981812	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14510
Merged-chr7-119965061-1	chr7	119964861	119965261	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14511
Merged-chr7-129067456-1	chr7	129067256	129067656	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14512
Merged-chr7-140054370-1	chr7	140054170	140054570	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14515
Merged-chr18-839478-1	chr18	839278	839678	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26530
Merged-chr18-2948294-1	chr18	2948094	2948494	+	900.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26531
Merged-chr8-38089673-1	chr8	38089473	38089873	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14517
Merged-chr18-9475518-1	chr18	9475318	9475718	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26534
Merged-chr18-11956806-1	chr18	11956606	11957006	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26535
Merged-chr18-22559279-1	chr18	22559079	22559479	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26536
Merged-chr18-60232692-1	chr18	60232492	60232892	+	752.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26537
Merged-chr19-1455138-1	chr19	1454938	1455338	+	821.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26538
Merged-chr8-144326788-1	chr8	144326588	144326988	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14522
Merged-chr9-128297766-1	chr9	128297566	128297966	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14525
Merged-chr19-8322713-1	chr19	8322513	8322913	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26540
Merged-chr19-10027874-1	chr19	10027674	10028074	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26541
Merged-chr19-10333483-1	chr19	10333283	10333683	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26542
Merged-chrX-11341582-1	chrX	11341382	11341782	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_14527
Merged-chr19-10416044-1	chr19	10415844	10416244	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26543
Merged-chr19-14529696-1	chr19	14529496	14529896	+	1000.000000	./ENCODE_processed_files/TAL1_idr_cutoff.tsv	1		345_26546
