#PeakID(python scan_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_18531	chr22	42070468	42070868	+	798	28.0	[]	[]	[6.406941]	[152]	[]	[42070688]
503_18533	chr22	49962363	49962763	+	1000	28.0	[]	[]	[10.897183]	[151]	[]	[49962587]
503_18536	chr3	5426222	5426622	+	1000	28.0	[7.915865]	[104]	[]	[]	[5426400]	[]
503_18538	chr3	12947232	12947632	+	1000	28.0	[]	[]	[7.259386]	[195]	[]	[12947430]
503_18539	chr3	13283567	13283967	+	1000	28.0	[]	[]	[8.423885]	[160]	[]	[13283808]
503_18543	chr3	38017726	38018126	+	1000	28.0	[10.897183]	[183]	[]	[]	[38017968]	[]
503_18545	chr3	45881111	45881511	+	1000	28.0	[]	[]	[6.8936343, 6.751365]	[129, 169]	[]	[45881283, 45881323]
503_1855	chr12	122895930	122896330	+	1000	97.0	[13.471976]	[94]	[]	[]	[122896116]	[]
503_18551	chr3	52197780	52198180	+	1000	28.0	[]	[]	[6.491429]	[178]	[]	[52198007]
503_18552	chr3	57596372	57596772	+	1000	28.0	[]	[]	[10.310211]	[95]	[]	[57596564]
503_18554	chr3	120642473	120642873	+	1000	28.0	[7.3587046]	[145]	[]	[]	[120642706]	[]
503_18556	chr3	124621479	124621879	+	1000	28.0	[]	[]	[11.819135]	[67]	[]	[124621644]
503_18562	chr3	129120354	129120754	+	931	28.0	[]	[]	[8.77996]	[184]	[]	[129120583]
503_1857	chr15	84715949	84716349	+	1000	97.0	[]	[]	[11.851124, 9.975595]	[153, 159]	[]	[84716186, 84716192]
503_18577	chr3	197510052	197510452	+	1000	28.0	[]	[]	[6.4858923]	[88]	[]	[197510207]
503_1858	chr15	101652173	101652573	+	1000	97.0	[]	[]	[11.405568]	[159]	[]	[101652379]
503_18583	chr4	13483695	13484095	+	632	28.0	[]	[]	[6.606036]	[141]	[]	[13483921]
503_18593	chr4	173208415	173208815	+	1000	28.0	[]	[]	[10.897183]	[179]	[]	[173208663]
503_18594	chr4	184537973	184538373	+	883	28.0	[8.261184]	[96]	[]	[]	[184538133]	[]
503_18598	chr5	37553166	37553566	+	1000	28.0	[]	[]	[8.8589115]	[110]	[]	[37553370]
503_1860	chr16	11915103	11915503	+	1000	97.0	[]	[]	[7.259386]	[152]	[]	[11915342]
503_18602	chr5	62206077	62206477	+	1000	28.0	[]	[]	[12.885004]	[159]	[]	[62206313]
503_18606	chr5	81758795	81759195	+	892	28.0	[]	[]	[8.77996, 6.751365]	[107, 149]	[]	[81759000, 81759042]
503_18607	chr5	81954777	81955177	+	1000	28.0	[]	[]	[13.371697]	[180]	[]	[81955011]
503_18609	chr5	100535139	100535539	+	1000	28.0	[]	[]	[6.8739552, 14.901949]	[68, 133]	[]	[100535291, 100535356]
503_1862	chr17	63420531	63420931	+	1000	97.0	[]	[]	[7.4008026]	[93]	[]	[63420698]
503_18620	chr5	172142774	172143174	+	1000	28.0	[7.3005238]	[149]	[]	[]	[172142992]	[]
503_18622	chr5	177300198	177300598	+	660	28.0	[]	[]	[7.3383374]	[101]	[]	[177300393]
503_18627	chr6	3126416	3126816	+	1000	28.0	[7.208534]	[99]	[]	[]	[3126570]	[]
503_18629	chr6	3742326	3742726	+	1000	28.0	[9.783327]	[182]	[]	[]	[3742519]	[]
503_1863	chr18	23503242	23503642	+	1000	97.0	[7.4008026]	[231]	[]	[]	[23503484]	[]
503_18633	chr6	25153095	25153495	+	1000	28.0	[]	[]	[8.6883335]	[113]	[]	[25153304]
503_18638	chr6	30214021	30214421	+	706	28.0	[9.975595]	[68]	[7.367616]	[142]	[30214175]	[30214249]
503_1864	chr19	55279862	55280262	+	1000	97.0	[14.393928]	[167]	[]	[]	[55280113]	[]
503_18641	chr6	31722175	31722575	+	1000	28.0	[7.475481]	[114]	[]	[]	[31722367]	[]
503_18653	chr6	44264165	44264565	+	1000	28.0	[7.7460794]	[147]	[]	[]	[44264374]	[]
503_18655	chr6	49888714	49889114	+	1000	28.0	[6.615002]	[112]	[]	[]	[49888924]	[]
503_1866	chr20	32681290	32681690	+	1000	97.0	[7.0065327]	[138]	[]	[]	[32681521]	[]
503_18661	chr6	90368978	90369378	+	1000	28.0	[]	[]	[6.4858923]	[147]	[]	[90369202]
503_18662	chr6	105810509	105810909	+	1000	28.0	[7.01007]	[160]	[]	[]	[105810752]	[]
503_1867	chr20	41693350	41693750	+	1000	97.0	[]	[]	[9.834179]	[144]	[]	[41693589]
503_18670	chr6	149431881	149432281	+	1000	28.0	[6.993913]	[160]	[]	[]	[149432112]	[]
503_18673	chr6	161229632	161230032	+	1000	28.0	[]	[]	[7.8463583]	[164]	[]	[161229875]
503_18675	chr6	167827665	167828065	+	1000	28.0	[6.751365]	[156]	[]	[]	[167827905]	[]
503_18676	chr7	592262	592662	+	1000	28.0	[6.8936343]	[118]	[]	[]	[592476]	[]
503_18677	chr7	901838	902238	+	1000	28.0	[9.913131]	[111]	[]	[]	[902036]	[]
503_1868	chr21	34615212	34615612	+	1000	97.0	[]	[]	[6.882673]	[147]	[]	[34615445]
503_18680	chr7	22563048	22563448	+	759	28.0	[9.005733]	[134]	[]	[]	[22563221]	[]
503_18683	chr7	32680644	32681044	+	1000	28.0	[10.796905]	[74]	[]	[]	[32680803]	[]
503_18684	chr7	45259954	45260354	+	1000	28.0	[7.349987]	[71]	[]	[]	[45260108]	[]
503_18688	chr7	72879895	72880295	+	861	28.0	[6.461904]	[125]	[]	[]	[72880073]	[]
503_18694	chr7	99142636	99143036	+	1000	28.0	[8.123926]	[135]	[]	[]	[99142801]	[]
503_18695	chr7	99406460	99406860	+	1000	28.0	[10.897183]	[179]	[]	[]	[99406688]	[]
503_18699	chr7	112422875	112423275	+	1000	28.0	[]	[]	[6.633814]	[128]	[]	[112423090]
503_187	chr7	93232127	93232527	+	1000	219.0	[8.8589115]	[137]	[]	[]	[93232338]	[]
503_18703	chr7	126667931	126668331	+	1000	28.0	[6.7055626]	[149]	[]	[]	[126668141]	[]
503_18712	chr7	134327792	134328192	+	914	28.0	[8.830775]	[160]	[6.751365]	[153]	[134328041]	[134328034]
503_18727	chr8	23074581	23074981	+	1000	28.0	[6.892782]	[145]	[]	[]	[23074825]	[]
503_18732	chr8	101051686	101052086	+	1000	28.0	[]	[]	[8.638506]	[165]	[]	[101051929]
503_18733	chr8	101332930	101333330	+	929	28.0	[12.885004]	[113]	[6.615002]	[144]	[101333100]	[101333131]
503_18739	chr8	128556643	128557043	+	1000	28.0	[7.8463583]	[144]	[]	[]	[128556886]	[]
503_1874	chr3	128725889	128726289	+	1000	97.0	[]	[]	[11.851124]	[199]	[]	[128726136]
503_18744	chr8	142718006	142718406	+	1000	28.0	[13.471976, 13.471976]	[179, 199]	[]	[]	[142718203, 142718223]	[]
503_18747	chr8	144019713	144020113	+	1000	28.0	[]	[]	[6.612075]	[168]	[]	[144019964]
503_18757	chr9	68705088	68705488	+	1000	28.0	[]	[]	[6.4858923]	[194]	[]	[68705331]
503_18758	chr9	69019821	69020221	+	1000	28.0	[]	[]	[6.615002, 6.730932]	[89, 146]	[]	[69020003, 69020060]
503_18759	chr9	70420704	70421104	+	634	28.0	[8.00715]	[126]	[]	[]	[70420863]	[]
503_1876	chr5	139637630	139638030	+	1000	97.0	[]	[]	[10.947011]	[147]	[]	[139637846]
503_18761	chr9	87713488	87713888	+	1000	28.0	[]	[]	[6.730932]	[157]	[]	[87713730]
503_18762	chr9	93058338	93058738	+	875	28.0	[]	[]	[7.6478944]	[85]	[]	[93058490]
503_18765	chr9	93588004	93588404	+	1000	28.0	[]	[]	[12.327155]	[152]	[]	[93588238]
503_1877	chr5	178113300	178113700	+	1000	97.0	[]	[]	[9.875317]	[75]	[]	[178113475]
503_18771	chr9	112061258	112061658	+	1000	28.0	[]	[]	[12.327155]	[126]	[]	[112061463]
503_18773	chr9	120839847	120840247	+	1000	28.0	[]	[]	[8.77996]	[135]	[]	[120840077]
503_18775	chr9	126723199	126723599	+	1000	28.0	[9.326159]	[74]	[7.795907]	[124]	[126723371]	[126723421]
503_18783	chr9	128279126	128279526	+	1000	28.0	[8.423885]	[192]	[]	[]	[128279360]	[]
503_18790	chr9	130746769	130747169	+	1000	28.0	[]	[]	[8.830775]	[122]	[]	[130746963]
503_18796	chr9	130967682	130968082	+	1000	28.0	[10.327956]	[146]	[]	[]	[130967910]	[]
503_18811	chrX	41010181	41010581	+	1000	28.0	[]	[]	[6.7845144]	[134]	[]	[41010387]
503_18819	chrX	153766228	153766628	+	1000	28.0	[]	[]	[8.404206]	[158]	[]	[153766437]
503_1882	chr1	23800754	23801154	+	1000	96.0	[9.834179]	[103]	[]	[]	[23800929]	[]
503_18827	chr1	6448548	6448948	+	1000	27.0	[6.993913]	[127]	[6.406941]	[124]	[6448735]	[6448732]
503_18829	chr1	9537987	9538387	+	1000	27.0	[8.123926]	[167]	[]	[]	[9538211]	[]
503_1883	chr1	23825204	23825604	+	1000	96.0	[6.924771]	[112]	[]	[]	[23825387]	[]
503_18839	chr1	17755103	17755503	+	1000	27.0	[]	[]	[8.880239]	[115]	[]	[17755311]
503_18842	chr1	21946882	21947282	+	1000	27.0	[]	[]	[10.897183, 10.897183]	[105, 160]	[]	[21947075, 21947130]
503_18846	chr1	25608424	25608824	+	1000	27.0	[7.2380586]	[185]	[]	[]	[25608672]	[]
503_18858	chr1	28926832	28927232	+	1000	27.0	[]	[]	[14.393928]	[91]	[]	[28926998]
503_1886	chr1	99969773	99970173	+	1000	96.0	[8.404206, 9.467575]	[105, 144]	[]	[]	[99969954, 99969993]	[]
503_1887	chr1	150067511	150067911	+	1000	96.0	[6.882673, 9.975595]	[101, 140]	[]	[]	[150067702, 150067741]	[]
503_18873	chr1	61184070	61184470	+	1000	27.0	[6.406941]	[164]	[]	[]	[61184313]	[]
503_1888	chr1	213051088	213051488	+	1000	96.0	[9.975595]	[61]	[]	[]	[213051243]	[]
503_18882	chr1	116138989	116139389	+	778	27.0	[8.880239]	[103]	[8.880239]	[125]	[116139160]	[116139182]
503_18888	chr1	154385535	154385935	+	965	27.0	[9.834179]	[128]	[]	[]	[154385733]	[]
503_18889	chr1	154607970	154608370	+	1000	27.0	[6.7845144]	[142]	[]	[]	[154608138]	[]
503_189	chr2	27081180	27081580	+	1000	218.0	[]	[]	[7.3587046]	[141]	[]	[27081415]
503_1890	chr10	43397109	43397509	+	1000	96.0	[6.993913, 6.780644, 7.259386]	[91, 98, 124]	[]	[]	[43397262, 43397269, 43397295]	[]
503_18901	chr1	202861909	202862309	+	1000	27.0	[6.406941]	[94]	[]	[]	[202862073]	[]
503_18908	chr1	207805795	207806195	+	858	27.0	[11.455031]	[209]	[]	[]	[207806038]	[]
503_1891	chr12	49060633	49061033	+	1000	96.0	[]	[]	[8.155915]	[127]	[]	[49060860]
503_18910	chr1	222711329	222711729	+	908	27.0	[]	[]	[8.77996]	[147]	[]	[222711487]
503_18921	chr1	234960703	234961103	+	839	27.0	[]	[]	[8.830775]	[125]	[]	[234960872]
503_18923	chr1	235083600	235084000	+	1000	27.0	[7.3383374]	[205]	[]	[]	[235083839]	[]
503_18929	chr10	35378522	35378922	+	1000	27.0	[]	[]	[8.77996]	[121]	[]	[35378708]
503_18936	chr10	49173459	49173859	+	1000	27.0	[7.8463583]	[105]	[]	[]	[49173656]	[]
503_18948	chr10	103696436	103696836	+	945	27.0	[8.261184]	[153]	[]	[]	[103696659]	[]
503_18957	chr11	17352886	17353286	+	1000	27.0	[9.683048]	[164]	[]	[]	[17353126]	[]
503_18959	chr11	19712290	19712690	+	1000	27.0	[7.5145535, 6.7005134]	[144, 186]	[]	[]	[19712464, 19712506]	[]
503_18960	chr11	20079992	20080392	+	780	27.0	[7.7851515]	[188]	[]	[]	[20080196]	[]
503_18965	chr11	47175731	47176131	+	640	27.0	[7.937324]	[179]	[]	[]	[47175982]	[]
503_18969	chr11	62396733	62397133	+	1000	27.0	[]	[]	[8.261184]	[92]	[]	[62396916]
503_18972	chr11	64164747	64165147	+	1000	27.0	[9.276331]	[113]	[]	[]	[64164952]	[]
503_18977	chr11	65896363	65896763	+	795	27.0	[7.4008026]	[220]	[]	[]	[65896604]	[]
503_18979	chr11	66559114	66559514	+	1000	27.0	[6.862329]	[75]	[]	[]	[66559282]	[]
503_1898	chr19	16086413	16086813	+	1000	96.0	[10.310211, 6.751365, 7.208534]	[72, 82, 127]	[]	[]	[16086569, 16086579, 16086624]	[]
503_18983	chr11	68257558	68257958	+	1000	27.0	[]	[]	[8.403247]	[184]	[]	[68257746]
503_18990	chr11	118342417	118342817	+	1000	27.0	[6.882673]	[138]	[]	[]	[118342613]	[]
503_18996	chr12	1662683	1663083	+	730	27.0	[]	[]	[7.57576]	[104]	[]	[1662840]
503_18998	chr12	15882117	15882517	+	1000	27.0	[]	[]	[12.376983]	[222]	[]	[15882359]
503_1900	chr19	39970946	39971346	+	1000	96.0	[10.421151]	[128]	[11.2133]	[113]	[39971150]	[39971135]
503_19001	chr12	32000315	32000715	+	1000	27.0	[6.593675]	[71]	[]	[]	[32000470]	[]
503_19003	chr12	47207171	47207571	+	1000	27.0	[7.8463583]	[135]	[]	[]	[47207379]	[]
503_19004	chr12	47828857	47829257	+	913	27.0	[8.261184]	[90]	[]	[]	[47829024]	[]
503_19005	chr12	48977918	48978318	+	983	27.0	[6.8739552]	[139]	[]	[]	[48978153]	[]
503_19018	chr12	108689329	108689729	+	1000	27.0	[]	[]	[8.423885]	[142]	[]	[108689555]
503_19019	chr12	110794896	110795296	+	1000	27.0	[]	[]	[9.683048]	[123]	[]	[110795079]
503_1902	chr19	48878656	48879056	+	1000	96.0	[]	[]	[10.389162]	[88]	[]	[48878833]
503_19022	chr12	122984150	122984550	+	1000	27.0	[]	[]	[10.310211]	[137]	[]	[122984367]
503_19023	chr12	124509689	124510089	+	888	27.0	[]	[]	[9.642532]	[186]	[]	[124509906]
503_1903	chr2	32165542	32165942	+	1000	96.0	[7.766382]	[125]	[7.259386]	[151]	[32165760]	[32165786]
503_19050	chr14	91264376	91264776	+	1000	27.0	[8.880239]	[126]	[]	[]	[91264528]	[]
503_19064	chr15	75683732	75684132	+	930	27.0	[]	[]	[7.099728]	[153]	[]	[75683974]
503_19066	chr15	85047164	85047564	+	1000	27.0	[]	[]	[8.322755]	[142]	[]	[85047375]
503_19073	chr16	2007884	2008284	+	1000	27.0	[7.8463583]	[87]	[]	[]	[2008047]	[]
503_19074	chr16	2750912	2751312	+	1000	27.0	[9.4167595]	[160]	[]	[]	[2751151]	[]
503_19077	chr16	8866319	8866719	+	885	27.0	[]	[]	[6.406941]	[123]	[]	[8866515]
503_19087	chr16	70437970	70438370	+	1000	27.0	[8.880239]	[154]	[]	[]	[70438197]	[]
503_1909	chr3	196632424	196632824	+	1000	96.0	[]	[]	[11.206739]	[175]	[]	[196632668]
503_19091	chr16	84228204	84228604	+	795	27.0	[]	[]	[7.3383374]	[167]	[]	[84228422]
503_19096	chr16	85173587	85173987	+	766	27.0	[6.892782]	[78]	[]	[]	[85173745]	[]
503_19100	chr16	87661443	87661843	+	1000	27.0	[7.885317]	[127]	[]	[]	[87661628]	[]
503_19107	chr17	18363172	18363572	+	1000	27.0	[7.750857]	[156]	[]	[]	[18363329]	[]
503_1911	chr5	177303624	177304024	+	1000	96.0	[12.885004]	[135]	[]	[]	[177303787]	[]
503_19110	chr17	32912209	32912609	+	1000	27.0	[]	[]	[7.4008026]	[145]	[]	[32912397]
503_19111	chr17	33874500	33874900	+	967	27.0	[]	[]	[7.475481, 9.276331]	[94, 102]	[]	[33874656, 33874664]
503_19113	chr17	38719882	38720282	+	1000	27.0	[]	[]	[9.834179]	[221]	[]	[38720130]
503_1912	chr6	2841690	2842090	+	1000	96.0	[8.404206]	[111]	[]	[]	[2841897]	[]
503_19127	chr17	48624847	48625247	+	972	27.0	[7.208534]	[171]	[]	[]	[48625032]	[]
503_1913	chr6	26568658	26569058	+	1000	96.0	[6.7055626]	[80]	[]	[]	[26568834]	[]
503_19131	chr17	64331950	64332350	+	837	27.0	[6.406941]	[126]	[]	[]	[64332142]	[]
503_19135	chr17	76710218	76710618	+	1000	27.0	[]	[]	[9.80219]	[178]	[]	[76710461]
503_1914	chr6	28136615	28137015	+	1000	96.0	[14.901949]	[187]	[]	[]	[28136836]	[]
503_19150	chr19	543804	544204	+	1000	27.0	[10.897183]	[103]	[]	[]	[544007]	[]
503_19151	chr19	566479	566879	+	922	27.0	[7.5180907]	[99]	[]	[]	[566646]	[]
503_19153	chr19	953126	953526	+	1000	27.0	[]	[]	[11.819135]	[73]	[]	[953298]
503_19162	chr19	4759800	4760200	+	1000	27.0	[9.92478]	[217]	[]	[]	[4760047]	[]
503_19163	chr19	4812911	4813311	+	986	27.0	[]	[]	[6.486581]	[152]	[]	[4813071]
503_19164	chr19	7450571	7450971	+	1000	27.0	[]	[]	[7.01007, 7.01007]	[80, 148]	[]	[7450726, 7450794]
503_1917	chr7	101138475	101138875	+	1000	96.0	[]	[]	[12.376983]	[103]	[]	[101138671]
503_19171	chr19	13234546	13234946	+	785	27.0	[10.835977, 10.327956]	[99, 124]	[]	[]	[13234737, 13234762]	[]
503_19173	chr19	16070407	16070807	+	907	27.0	[7.891876]	[156]	[]	[]	[16070595]	[]
503_19174	chr19	16383243	16383643	+	1000	27.0	[6.4858923]	[68]	[]	[]	[16383410]	[]
503_19180	chr19	18364937	18365337	+	870	27.0	[]	[]	[8.830775]	[119]	[]	[18365094]
503_19182	chr19	18941004	18941404	+	832	27.0	[]	[]	[8.00715]	[209]	[]	[18941221]
503_19185	chr19	19261300	19261700	+	660	27.0	[]	[]	[8.819032]	[75]	[]	[19261464]
503_19193	chr19	38433371	38433771	+	1000	27.0	[]	[]	[7.4201775]	[140]	[]	[38433537]
503_1920	chr9	127715557	127715957	+	1000	96.0	[8.404206]	[116]	[]	[]	[127715772]	[]
503_19211	chr19	51480583	51480983	+	1000	27.0	[8.423885]	[109]	[]	[]	[51480767]	[]
503_19212	chr19	52397646	52398046	+	1000	27.0	[9.975595, 9.975595]	[65, 116]	[12.963955]	[104]	[52397811, 52397862]	[52397850]
503_19214	chr19	54684456	54684856	+	1000	27.0	[8.76831]	[155]	[]	[]	[54684707]	[]
503_19215	chr19	55112859	55113259	+	1000	27.0	[12.327155]	[92]	[]	[]	[55113034]	[]
503_19220	chr2	8693200	8693600	+	842	27.0	[]	[]	[9.437122]	[113]	[]	[8693378]
503_19227	chr2	31233824	31234224	+	1000	27.0	[]	[]	[7.2925353]	[119]	[]	[31234036]
503_19229	chr2	38552243	38552643	+	980	27.0	[]	[]	[6.6215615]	[82]	[]	[38552399]
503_19234	chr2	64606960	64607360	+	927	27.0	[]	[]	[8.00715]	[122]	[]	[64607141]
503_19236	chr2	66481167	66481567	+	1000	27.0	[]	[]	[6.615002]	[152]	[]	[66481402]
503_19239	chr2	71226716	71227116	+	869	27.0	[6.993913]	[132]	[]	[]	[71226936]	[]
503_19245	chr2	96509361	96509761	+	1000	27.0	[6.882673]	[138]	[]	[]	[96509585]	[]
503_19247	chr2	108614028	108614428	+	1000	27.0	[]	[]	[6.4858923]	[71]	[]	[108614187]
503_19250	chr2	126777332	126777732	+	1000	27.0	[]	[]	[8.681774]	[74]	[]	[126777505]
503_19255	chr2	156320052	156320452	+	1000	27.0	[14.393928]	[114]	[]	[]	[156320213]	[]
503_19257	chr2	167944901	167945301	+	1000	27.0	[7.1016955]	[79]	[]	[]	[167945065]	[]
503_1926	chr1	150010560	150010960	+	1000	95.0	[10.947011]	[83]	[10.947011]	[100]	[150010743]	[150010760]
503_19260	chr2	172674638	172675038	+	1000	27.0	[]	[]	[7.57576]	[143]	[]	[172674829]
503_19268	chr2	218962914	218963314	+	759	27.0	[]	[]	[7.5145535]	[177]	[]	[218963104]
503_1927	chr1	165768710	165769110	+	1000	95.0	[10.698719, 7.3383374]	[98, 142]	[11.851124, 9.975595]	[76, 82]	[165768908, 165768952]	[165768886, 165768892]
503_19274	chr20	10034842	10035242	+	1000	27.0	[8.404206]	[70]	[7.7103596]	[143]	[10035010]	[10035083]
503_19277	chr20	32159830	32160230	+	797	27.0	[]	[]	[10.897183, 8.8589115]	[154, 186]	[]	[32160026, 32160058]
503_19282	chr20	57450423	57450823	+	985	27.0	[]	[]	[10.897183]	[112]	[]	[57450607]
503_19288	chr21	35046789	35047189	+	896	27.0	[]	[]	[8.497711]	[121]	[]	[35047010]
503_1929	chr1	236281850	236282250	+	1000	95.0	[6.615002]	[156]	[]	[]	[236282093]	[]
503_19290	chr21	36422189	36422589	+	1000	27.0	[7.099728]	[183]	[]	[]	[36422407]	[]
503_19293	chr21	45138582	45138982	+	1000	27.0	[]	[]	[8.372218]	[163]	[]	[45138831]
503_193	chr5	81971861	81972261	+	1000	217.0	[]	[]	[8.423885]	[151]	[]	[81972101]
503_19305	chr22	19482856	19483256	+	1000	27.0	[]	[]	[6.615002]	[118]	[]	[19483056]
503_19315	chr22	19881085	19881485	+	1000	27.0	[9.80219]	[133]	[]	[]	[19881287]	[]
503_19316	chr22	19895143	19895543	+	1000	27.0	[12.327155]	[165]	[]	[]	[19895331]	[]
503_1932	chr11	8688752	8689152	+	1000	95.0	[]	[]	[14.901949, 11.580525]	[194, 214]	[]	[8688974, 8688994]
503_1933	chr15	89815011	89815411	+	1000	95.0	[8.880239]	[83]	[8.445345]	[74]	[89815192]	[89815183]
503_1934	chr16	1772916	1773316	+	1000	95.0	[12.885004, 10.835977]	[155, 165]	[]	[]	[1773146, 1773156]	[]
503_19342	chr22	21746516	21746916	+	1000	27.0	[]	[]	[7.3005238]	[91]	[]	[21746701]
503_19344	chr22	21776873	21777273	+	1000	27.0	[]	[]	[7.2380586]	[193]	[]	[21777095]
503_1935	chr17	28661955	28662355	+	1000	95.0	[12.376983]	[134]	[8.423885]	[117]	[28662186]	[28662169]
503_19352	chr22	22023576	22023976	+	666	27.0	[]	[]	[6.730932]	[114]	[]	[22023788]
503_19353	chr22	22044259	22044659	+	1000	27.0	[]	[]	[7.4008026]	[100]	[]	[22044453]
503_1936	chr17	43483628	43484028	+	1000	95.0	[]	[]	[12.327155]	[147]	[]	[43483865]
503_19360	chr22	22698268	22698668	+	947	27.0	[]	[]	[7.259386]	[188]	[]	[22698477]
503_19367	chr22	22823204	22823604	+	1000	27.0	[6.7005134]	[212]	[8.372218]	[145]	[22823455]	[22823388]
503_19378	chr22	26573173	26573573	+	1000	27.0	[]	[]	[9.834179]	[121]	[]	[26573390]
503_19380	chr22	36426169	36426569	+	689	27.0	[10.310211]	[140]	[]	[]	[36426398]	[]
503_19381	chr22	36978002	36978402	+	1000	27.0	[]	[]	[11.206739]	[133]	[]	[36978197]
503_19386	chr22	41800212	41800612	+	1000	27.0	[]	[]	[7.259386]	[154]	[]	[41800424]
503_19388	chr22	42070969	42071369	+	982	27.0	[8.76831]	[84]	[]	[]	[42071134]	[]
503_1939	chr17	64506050	64506450	+	1000	95.0	[]	[]	[8.681774]	[151]	[]	[64506298]
503_19394	chr3	9642732	9643132	+	1000	27.0	[]	[]	[8.322755]	[88]	[]	[9642917]
503_19395	chr3	9786946	9787346	+	877	27.0	[8.123926]	[148]	[]	[]	[9787120]	[]
503_19404	chr3	37241893	37242293	+	1000	27.0	[6.862329]	[91]	[]	[]	[37242071]	[]
503_19407	chr3	39151576	39151976	+	1000	27.0	[6.993913]	[125]	[]	[]	[39151758]	[]
503_19409	chr3	45938795	45939195	+	1000	27.0	[]	[]	[7.208534]	[107]	[]	[45938982]
503_1941	chr17	81636907	81637307	+	1000	95.0	[]	[]	[6.486581]	[137]	[]	[81637143]
503_19415	chr3	129626701	129627101	+	842	27.0	[11.455031]	[114]	[9.783327]	[147]	[129626886]	[129626919]
503_19416	chr3	132722840	132723240	+	603	27.0	[7.367616]	[75]	[]	[]	[132722997]	[]
503_1942	chr17	82065646	82066046	+	1000	95.0	[11.206739, 9.467575]	[66, 127]	[]	[]	[82065802, 82065863]	[]
503_19424	chr3	170690358	170690758	+	910	27.0	[12.327155, 6.406941]	[93, 143]	[]	[]	[170690541, 170690591]	[]
503_19428	chr3	185900245	185900645	+	747	27.0	[]	[]	[12.963955]	[127]	[]	[185900466]
503_19430	chr3	186997020	186997420	+	950	27.0	[]	[]	[7.259386]	[90]	[]	[186997193]
503_19433	chr3	196193900	196194300	+	1000	27.0	[6.993913]	[91]	[]	[]	[196194077]	[]
503_19440	chr4	38319809	38320209	+	955	27.0	[8.372218]	[157]	[6.406941]	[95]	[38320050]	[38319988]
503_19444	chr4	55733887	55734287	+	1000	27.0	[]	[]	[6.633814]	[156]	[]	[55734137]
503_19447	chr4	81421414	81421814	+	1000	27.0	[8.5297]	[101]	[]	[]	[81421580]	[]
503_19448	chr4	99022778	99023178	+	579	27.0	[6.406941]	[173]	[]	[]	[99022958]	[]
503_1945	chr19	38335577	38335977	+	1000	95.0	[9.834179]	[105]	[]	[]	[38335771]	[]
503_19452	chr4	123564782	123565182	+	1000	27.0	[6.993913]	[170]	[]	[]	[123565030]	[]
503_19454	chr4	140151334	140151734	+	777	27.0	[6.4858923]	[165]	[]	[]	[140151521]	[]
503_19464	chr5	52800575	52800975	+	1000	27.0	[6.615002]	[189]	[]	[]	[52800820]	[]
503_19466	chr5	61332035	61332435	+	1000	27.0	[]	[]	[11.851124]	[128]	[]	[61332241]
503_19468	chr5	78483782	78484182	+	1000	27.0	[9.276331]	[116]	[]	[]	[78483993]	[]
503_1947	chr19	43935107	43935507	+	1000	95.0	[8.354743, 9.783327, 9.834179]	[86, 147, 173]	[]	[]	[43935270, 43935331, 43935357]	[]
503_19474	chr5	135296833	135297233	+	884	27.0	[]	[]	[8.322755]	[154]	[]	[135297071]
503_19477	chr5	140114511	140114911	+	1000	27.0	[]	[]	[8.880239, 6.8739552]	[131, 140]	[]	[140114678, 140114687]
503_19480	chr5	141960753	141961153	+	957	27.0	[12.327155]	[114]	[]	[]	[141960962]	[]
503_19482	chr5	150895396	150895796	+	1000	27.0	[7.7103596]	[211]	[]	[]	[150895626]	[]
503_19485	chr5	160197675	160198075	+	1000	27.0	[9.642532]	[76]	[]	[]	[160197838]	[]
503_19487	chr5	175871731	175872131	+	1000	27.0	[7.8463583]	[159]	[]	[]	[175871958]	[]
503_1949	chr2	27356870	27357270	+	1000	95.0	[6.406941]	[197]	[]	[]	[27357084]	[]
503_19490	chr5	177116838	177117238	+	1000	27.0	[10.421151]	[162]	[]	[]	[177117066]	[]
503_19494	chr6	2542864	2543264	+	1000	27.0	[]	[]	[7.753163]	[144]	[]	[2543095]
503_19496	chr6	3238191	3238591	+	1000	27.0	[8.423885]	[189]	[6.730932]	[211]	[3238381]	[3238403]
503_19498	chr6	10316362	10316762	+	904	27.0	[6.9121566]	[153]	[]	[]	[10316596]	[]
503_19503	chr6	20424742	20425142	+	1000	27.0	[8.322755]	[89]	[]	[]	[20424904]	[]
503_19508	chr6	26502150	26502550	+	1000	27.0	[8.631947]	[99]	[]	[]	[26502336]	[]
503_19516	chr6	31079628	31080028	+	1000	27.0	[13.371697]	[126]	[]	[]	[31079840]	[]
503_19519	chr6	31782161	31782561	+	1000	27.0	[7.349987]	[104]	[]	[]	[31782331]	[]
503_1952	chr20	62182675	62183075	+	1000	95.0	[]	[]	[10.421151]	[140]	[]	[62182906]
503_19529	chr6	37791414	37791814	+	1000	27.0	[]	[]	[7.3005238]	[180]	[]	[37791661]
503_1953	chr21	46286041	46286441	+	1000	95.0	[]	[]	[14.901949]	[153]	[]	[46286277]
