#PeakID(python identify_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_17382	chr1	228838267	228838667	+	857	31.0	[7.657809]	[113]	[]	[]	[228838454]	[]
28_1739	chr6	157867283	157867683	+	1000	61.5	[7.408826]	[187]	[]	[]	[157867526]	[]
28_17390	chr10	3835669	3836069	+	858	31.0	[10.276439]	[93]	[]	[]	[3835846]	[]
28_17399	chr10	45261054	45261454	+	844	31.0	[]	[]	[7.408826]	[222]	[]	[45261289]
28_174	chr17	35560797	35561197	+	1000	137.5	[]	[]	[10.276439]	[124]	[]	[35561018]
28_17417	chr10	110137060	110137460	+	868	31.0	[10.276439]	[183]	[]	[]	[110137261]	[]
28_17421	chr11	576086	576486	+	865	31.0	[10.276439]	[138]	[]	[]	[576321]	[]
28_17428	chr11	34926175	34926575	+	846	31.0	[]	[]	[7.657809]	[140]	[]	[34926344]
28_17429	chr11	47366003	47366403	+	856	31.0	[7.408826]	[169]	[]	[]	[47366200]	[]
28_17431	chr11	58524405	58524805	+	847	31.0	[]	[]	[10.276439]	[142]	[]	[58524621]
28_17447	chr11	95924928	95925328	+	629	31.0	[7.408826]	[230]	[]	[]	[95925167]	[]
28_17449	chr11	109939053	109939453	+	659	31.0	[7.408826]	[149]	[10.276439]	[191]	[109939256]	[109939298]
28_1746	chr1	16248689	16249089	+	1000	61.0	[7.408826]	[156]	[7.0441737]	[109]	[16248888]	[16248841]
28_17466	chr12	49369623	49370023	+	817	31.0	[]	[]	[10.276439]	[223]	[]	[49369866]
28_17476	chr12	71641290	71641690	+	863	31.0	[]	[]	[7.657809]	[84]	[]	[71641473]
28_17477	chr12	71663694	71664094	+	870	31.0	[]	[]	[7.408826]	[140]	[]	[71663913]
28_17478	chr12	75706825	75707225	+	838	31.0	[]	[]	[7.408826]	[152]	[]	[75707072]
28_17479	chr12	76033153	76033553	+	864	31.0	[]	[]	[10.276439]	[167]	[]	[76033341]
28_17483	chr12	93922528	93922928	+	616	31.0	[10.276439]	[148]	[7.408826]	[153]	[93922771]	[93922776]
28_17485	chr12	108690591	108690991	+	854	31.0	[]	[]	[7.0441737]	[78]	[]	[108690763]
28_17496	chr12	123601824	123602224	+	673	31.0	[7.408826]	[76]	[]	[]	[123601986]	[]
28_17523	chr15	30625581	30625981	+	790	31.0	[]	[]	[9.601446]	[125]	[]	[30625801]
28_17538	chr15	72118521	72118921	+	578	31.0	[10.276439, 7.0441737]	[125, 139]	[]	[]	[72118696, 72118710]	[]
28_17543	chr15	84979890	84980290	+	621	31.0	[]	[]	[10.276439]	[142]	[]	[84980087]
28_17545	chr15	90400902	90401302	+	654	31.0	[]	[]	[7.0441737]	[172]	[]	[90401119]
28_17549	chr16	2904025	2904425	+	881	31.0	[7.408826]	[199]	[]	[]	[2904251]	[]
28_17557	chr16	21657113	21657513	+	851	31.0	[7.408826, 7.657809]	[189, 228]	[]	[]	[21657324, 21657363]	[]
28_17572	chr17	2042297	2042697	+	648	31.0	[7.408826]	[164]	[]	[]	[2042547]	[]
28_17582	chr17	44502350	44502750	+	774	31.0	[10.276439]	[132]	[]	[]	[44502553]	[]
28_17583	chr17	44672464	44672864	+	839	31.0	[10.276439, 10.276439]	[171, 182]	[]	[]	[44672648, 44672659]	[]
28_17589	chr17	57988562	57988962	+	649	31.0	[7.408826]	[148]	[]	[]	[57988765]	[]
28_17593	chr17	67365682	67366082	+	752	31.0	[7.0441737]	[68]	[]	[]	[67365847]	[]
28_17603	chr18	3129420	3129820	+	841	31.0	[]	[]	[10.276439]	[185]	[]	[3129671]
28_17605	chr18	9116626	9117026	+	844	31.0	[7.0441737]	[74]	[]	[]	[9116800]	[]
28_17611	chr18	23515961	23516361	+	850	31.0	[]	[]	[10.276439]	[147]	[]	[23516206]
28_17619	chr19	10602838	10603238	+	850	31.0	[]	[]	[10.276439, 9.601446]	[151, 160]	[]	[10603065, 10603074]
28_1762	chr15	66504645	66505045	+	1000	61.0	[]	[]	[7.408826]	[117]	[]	[66504839]
28_17635	chr19	34733532	34733932	+	860	31.0	[7.657809]	[73]	[]	[]	[34733704]	[]
28_17640	chr19	38899577	38899977	+	870	31.0	[]	[]	[9.601446]	[170]	[]	[38899815]
28_17657	chr19	55643349	55643749	+	816	31.0	[7.408826]	[98]	[]	[]	[55643547]	[]
28_17658	chr19	55647884	55648284	+	890	31.0	[7.0441737]	[219]	[]	[]	[55648133]	[]
28_17663	chr2	23757705	23758105	+	811	31.0	[7.408826]	[123]	[]	[]	[23757916]	[]
28_17664	chr2	24124130	24124530	+	853	31.0	[10.276439]	[147]	[]	[]	[24124332]	[]
28_17669	chr2	44479531	44479931	+	865	31.0	[]	[]	[7.657809]	[106]	[]	[44479707]
28_17676	chr2	62305724	62306124	+	811	31.0	[10.276439]	[143]	[]	[]	[62305946]	[]
28_1768	chr17	36728211	36728611	+	1000	61.0	[]	[]	[10.276439, 7.408826]	[96, 125]	[]	[36728374, 36728403]
28_17683	chr2	85419453	85419853	+	847	31.0	[]	[]	[7.408826]	[166]	[]	[85419697]
28_17684	chr2	86621444	86621844	+	840	31.0	[]	[]	[7.408826]	[186]	[]	[86621683]
28_17685	chr2	102418443	102418843	+	807	31.0	[7.408826]	[197]	[]	[]	[102418664]	[]
28_17695	chr2	174700175	174700575	+	713	31.0	[10.276439]	[95]	[]	[]	[174700349]	[]
28_177	chr2	11236252	11236652	+	1000	136.5	[]	[]	[10.276439]	[105]	[]	[11236442]
28_1770	chr19	11482216	11482616	+	1000	61.0	[9.601446]	[142]	[9.601446, 10.276439]	[152, 211]	[11482380]	[11482390, 11482449]
28_17714	chr20	47577022	47577422	+	669	31.0	[7.408826]	[114]	[]	[]	[47577221]	[]
28_17715	chr20	50513689	50514089	+	615	31.0	[]	[]	[9.601446]	[149]	[]	[50513911]
28_17719	chr21	17611568	17611968	+	810	31.0	[7.0441737]	[110]	[]	[]	[17611749]	[]
28_17729	chr22	16799728	16800128	+	757	31.0	[10.276439]	[140]	[]	[]	[16799921]	[]
28_1774	chr2	145692982	145693382	+	1000	61.0	[10.276439]	[81]	[]	[]	[145693135]	[]
28_17751	chr22	22370696	22371096	+	830	31.0	[]	[]	[7.657809, 7.657809]	[177, 201]	[]	[22370899, 22370923]
28_17760	chr22	41468790	41469190	+	873	31.0	[7.408826]	[127]	[]	[]	[41468959]	[]
28_17764	chr3	4870009	4870409	+	817	31.0	[]	[]	[7.657809]	[153]	[]	[4870235]
28_17779	chr3	49469607	49470007	+	809	31.0	[]	[]	[7.408826]	[115]	[]	[49469804]
28_17782	chr3	72185971	72186371	+	890	31.0	[10.276439]	[144]	[]	[]	[72186198]	[]
28_17783	chr3	101677196	101677596	+	841	31.0	[10.276439]	[57]	[]	[]	[101677353]	[]
28_17791	chr3	152258990	152259390	+	819	31.0	[]	[]	[7.408826]	[99]	[]	[152259169]
28_178	chr1	143194830	143195230	+	1000	136.0	[]	[]	[7.657809, 7.657809, 7.657809]	[79, 118, 151]	[]	[143195005, 143195044, 143195077]
28_1784	chr4	105708524	105708924	+	1000	61.0	[]	[]	[9.601446, 7.408826]	[85, 120]	[]	[105708683, 105708718]
28_17848	chr5	88883752	88884152	+	855	31.0	[10.276439]	[186]	[]	[]	[88883961]	[]
28_17850	chr5	91380342	91380742	+	767	31.0	[7.408826]	[111]	[7.657809]	[102]	[91380537]	[91380528]
28_17874	chr6	7112540	7112940	+	872	31.0	[7.408826]	[165]	[]	[]	[7112770]	[]
28_17890	chr6	30684944	30685344	+	779	31.0	[]	[]	[7.0441737]	[187]	[]	[30685164]
28_17895	chr6	32048071	32048471	+	738	31.0	[7.408826, 7.657809]	[103, 164]	[]	[]	[32048238, 32048299]	[]
28_17896	chr6	32837003	32837403	+	769	31.0	[]	[]	[7.657809]	[129]	[]	[32837222]
28_17898	chr6	39222213	39222613	+	887	31.0	[7.0441737]	[183]	[7.408826]	[216]	[39222428]	[39222461]
28_1790	chr6	30556875	30557275	+	1000	61.0	[10.276439]	[96]	[]	[]	[30557069]	[]
28_17907	chr6	72624484	72624884	+	858	31.0	[]	[]	[7.408826]	[91]	[]	[72624662]
28_17908	chr6	79570903	79571303	+	890	31.0	[]	[]	[7.408826]	[80]	[]	[79571065]
28_17910	chr6	90285600	90286000	+	813	31.0	[]	[]	[7.408826]	[213]	[]	[90285837]
28_17912	chr6	108113434	108113834	+	552	31.0	[9.601446]	[155]	[]	[]	[108113658]	[]
28_17913	chr6	109380647	109381047	+	844	31.0	[]	[]	[7.408826]	[127]	[]	[109380825]
28_17914	chr6	116570743	116571143	+	857	31.0	[]	[]	[7.657809]	[185]	[]	[116570957]
28_17915	chr6	116666716	116667116	+	816	31.0	[7.657809]	[197]	[]	[]	[116666939]	[]
28_17920	chr6	135535988	135536388	+	874	31.0	[7.0441737]	[168]	[]	[]	[135536221]	[]
28_17923	chr6	143163530	143163930	+	848	31.0	[10.276439, 7.408826]	[127, 210]	[]	[]	[143163697, 143163780]	[]
28_17924	chr6	143427177	143427577	+	590	31.0	[]	[]	[7.0441737]	[192]	[]	[143427381]
28_17931	chr6	156783042	156783442	+	866	31.0	[7.408826]	[220]	[10.276439]	[159]	[156783287]	[156783226]
28_17945	chr7	32586778	32587178	+	872	31.0	[7.408826]	[174]	[]	[]	[32587028]	[]
28_17955	chr7	76020104	76020504	+	823	31.0	[]	[]	[7.0441737]	[202]	[]	[76020339]
28_17963	chr7	106625586	106625986	+	861	31.0	[7.0441737]	[125]	[]	[]	[106625792]	[]
28_17969	chr7	111089796	111090196	+	691	31.0	[7.408826]	[123]	[]	[]	[111089964]	[]
28_17980	chr7	135507245	135507645	+	831	31.0	[7.408826]	[150]	[]	[]	[135507437]	[]
28_17985	chr7	148503871	148504271	+	673	31.0	[]	[]	[7.408826]	[166]	[]	[148504058]
28_17992	chr8	10825399	10825799	+	811	31.0	[]	[]	[7.657809]	[199]	[]	[10825646]
28_18005	chr8	56073597	56073997	+	860	31.0	[]	[]	[7.408826]	[93]	[]	[56073773]
28_18007	chr8	73879208	73879608	+	861	31.0	[7.408826]	[122]	[]	[]	[73879371]	[]
28_18010	chr8	96262719	96263119	+	770	31.0	[7.408826, 10.276439]	[95, 100]	[]	[]	[96262903, 96262908]	[]
28_18011	chr8	97214653	97215053	+	710	31.0	[7.0441737]	[132]	[]	[]	[97214881]	[]
28_18013	chr8	103078726	103079126	+	655	31.0	[10.276439, 10.276439]	[169, 185]	[7.408826]	[155]	[103078921, 103078937]	[103078907]
28_18022	chr8	130528456	130528856	+	868	31.0	[]	[]	[7.408826]	[168]	[]	[130528637]
28_18024	chr9	5879518	5879918	+	664	31.0	[]	[]	[7.408826]	[115]	[]	[5879710]
28_1803	chr9	131275393	131275793	+	1000	61.0	[]	[]	[7.408826]	[106]	[]	[131275555]
28_1804	chr1	43330166	43330566	+	1000	60.5	[7.408826]	[169]	[]	[]	[43330407]	[]
28_18041	chr9	130693322	130693722	+	797	31.0	[7.657809]	[174]	[]	[]	[130693563]	[]
28_18050	chrX	101386090	101386490	+	872	31.0	[7.657809]	[145]	[]	[]	[101386306]	[]
28_18051	chrX	104156696	104157096	+	804	31.0	[7.408826]	[205]	[]	[]	[104156918]	[]
28_18055	chr1	2194990	2195390	+	839	30.5	[7.657809]	[105]	[]	[]	[2195142]	[]
28_18068	chr1	20522302	20522702	+	813	30.5	[7.408826]	[60]	[]	[]	[20522458]	[]
28_18079	chr1	27436630	27437030	+	791	30.5	[]	[]	[7.0441737]	[174]	[]	[27436820]
28_18082	chr1	29283275	29283675	+	710	30.5	[7.657809]	[174]	[]	[]	[29283521]	[]
28_18086	chr1	35180668	35181068	+	670	30.5	[7.0441737]	[103]	[7.408826]	[136]	[35180844]	[35180877]
28_18089	chr1	38000492	38000892	+	823	30.5	[7.657809]	[189]	[7.0441737]	[123]	[38000724]	[38000658]
28_18100	chr1	61162529	61162929	+	813	30.5	[]	[]	[7.0441737]	[86]	[]	[61162691]
28_18103	chr1	66925894	66926294	+	720	30.5	[7.408826]	[232]	[]	[]	[66926127]	[]
28_18109	chr1	108125464	108125864	+	775	30.5	[10.276439]	[72]	[]	[]	[108125623]	[]
28_18110	chr1	109191307	109191707	+	613	30.5	[7.408826]	[80]	[]	[]	[109191478]	[]
28_18112	chr1	110615766	110616166	+	811	30.5	[]	[]	[10.276439]	[144]	[]	[110615979]
28_18121	chr1	149927509	149927909	+	813	30.5	[7.657809]	[143]	[]	[]	[149927700]	[]
28_18122	chr1	150068137	150068537	+	813	30.5	[]	[]	[10.276439]	[191]	[]	[150068377]
28_18124	chr1	155938154	155938554	+	689	30.5	[]	[]	[10.276439]	[178]	[]	[155938399]
28_18131	chr1	171753532	171753932	+	842	30.5	[10.276439]	[195]	[]	[]	[171753759]	[]
28_1814	chr15	49155538	49155938	+	1000	60.5	[7.408826, 7.408826]	[54, 128]	[]	[]	[49155692, 49155766]	[]
28_18160	chr1	226185778	226186178	+	619	30.5	[]	[]	[7.0441737, 7.408826]	[89, 162]	[]	[226185934, 226186007]
28_18162	chr1	234553472	234553872	+	799	30.5	[]	[]	[10.276439]	[223]	[]	[234553713]
28_18166	chr1	235011911	235012311	+	763	30.5	[10.276439]	[182]	[]	[]	[235012126]	[]
28_18171	chr10	16817819	16818219	+	846	30.5	[]	[]	[10.276439]	[138]	[]	[16817983]
28_18185	chr10	50412642	50413042	+	660	30.5	[7.657809, 10.276439]	[74, 107]	[]	[]	[50412816, 50412849]	[]
28_18194	chr10	102743309	102743709	+	813	30.5	[7.408826, 10.276439]	[140, 184]	[]	[]	[102743497, 102743541]	[]
28_18199	chr11	313842	314242	+	861	30.5	[]	[]	[7.408826]	[141]	[]	[313998]
28_18203	chr11	8964436	8964836	+	626	30.5	[]	[]	[10.276439]	[214]	[]	[8964681]
28_18208	chr11	16346988	16347388	+	818	30.5	[]	[]	[10.276439]	[151]	[]	[16347197]
28_1822	chr21	37455334	37455734	+	1000	60.5	[10.276439]	[84]	[7.0441737]	[103]	[37455497]	[37455516]
28_18232	chr11	117173018	117173418	+	751	30.5	[]	[]	[7.408826, 10.276439]	[183, 189]	[]	[117173261, 117173267]
28_18235	chr11	124622520	124622920	+	823	30.5	[7.408826]	[142]	[]	[]	[124622761]	[]
28_18241	chr12	57007968	57008368	+	650	30.5	[]	[]	[7.408826]	[203]	[]	[57008175]
28_18243	chr12	57746001	57746401	+	730	30.5	[10.276439, 7.408826]	[63, 74]	[]	[]	[57746154, 57746165]	[]
28_18244	chr12	62260288	62260688	+	833	30.5	[]	[]	[9.601446]	[100]	[]	[62260487]
28_18260	chr12	124915215	124915615	+	862	30.5	[]	[]	[10.276439, 9.601446, 7.0441737]	[174, 187, 215]	[]	[124915405, 124915418, 124915446]
28_18262	chr13	42259475	42259875	+	783	30.5	[7.408826]	[150]	[7.0441737]	[184]	[42259673]	[42259707]
28_1827	chr3	5197459	5197859	+	1000	60.5	[7.408826]	[215]	[]	[]	[5197676]	[]
28_18282	chr14_GL000009v2_random	124664	125064	+	828	30.5	[]	[]	[7.408826]	[70]	[]	[124825]
28_18291	chr15	57328116	57328516	+	729	30.5	[7.657809]	[103]	[]	[]	[57328285]	[]
28_18297	chr15	68821931	68822331	+	814	30.5	[10.276439]	[114]	[]	[]	[68822138]	[]
28_18299	chr15	78937143	78937543	+	577	30.5	[7.0441737]	[119]	[]	[]	[78937307]	[]
28_18302	chr15	82802470	82802870	+	797	30.5	[]	[]	[10.276439]	[60]	[]	[82802623]
28_18333	chr16	56262755	56263155	+	845	30.5	[7.408826]	[153]	[10.276439]	[158]	[56262970]	[56262975]
28_18338	chr16	67191708	67192108	+	573	30.5	[]	[]	[7.408826]	[164]	[]	[67191904]
28_18345	chr16	86563805	86564205	+	834	30.5	[7.408826]	[158]	[]	[]	[86563991]	[]
28_18347	chr16	87389302	87389702	+	828	30.5	[]	[]	[7.0441737]	[161]	[]	[87389543]
28_18352	chr17	28043548	28043948	+	664	30.5	[7.408826]	[185]	[]	[]	[28043768]	[]
28_18354	chr17	30095466	30095866	+	622	30.5	[]	[]	[7.408826]	[148]	[]	[30095689]
28_18361	chr17	48025584	48025984	+	817	30.5	[7.657809, 7.0441737]	[130, 138]	[]	[]	[48025753, 48025761]	[]
28_18363	chr17	48573093	48573493	+	788	30.5	[7.657809]	[196]	[7.0441737]	[190]	[48573335]	[48573329]
28_18364	chr17	48992022	48992422	+	821	30.5	[]	[]	[7.657809]	[143]	[]	[48992227]
28_18365	chr17	50841825	50842225	+	751	30.5	[]	[]	[7.408826]	[129]	[]	[50842017]
28_1838	chr6	30719845	30720245	+	1000	60.5	[]	[]	[7.408826]	[105]	[]	[30720027]
28_18386	chr18	22704348	22704748	+	652	30.5	[]	[]	[7.408826]	[152]	[]	[22704594]
28_18389	chr19	680677	681077	+	720	30.5	[]	[]	[10.276439]	[67]	[]	[680839]
28_1840	chr6	166942773	166943173	+	1000	60.5	[10.276439]	[70]	[]	[]	[166942939]	[]
28_18409	chr19	18410484	18410884	+	624	30.5	[7.657809]	[127]	[]	[]	[18410677]	[]
28_1841	chr7	102991575	102991975	+	1000	60.5	[7.0441737, 7.657809]	[108, 120]	[7.0441737, 10.276439]	[127, 144]	[102991767, 102991779]	[102991786, 102991803]
28_18414	chr19	35995612	35996012	+	799	30.5	[9.601446]	[153]	[]	[]	[35995819]	[]
28_18418	chr19	39397725	39398125	+	662	30.5	[7.0441737]	[136]	[]	[]	[39397945]	[]
28_1842	chr7	127892445	127892845	+	1000	60.5	[10.276439]	[104]	[]	[]	[127892611]	[]
28_18424	chr19	45641375	45641775	+	823	30.5	[7.408826]	[178]	[]	[]	[45641594]	[]
28_18431	chr19	48660909	48661309	+	826	30.5	[]	[]	[7.657809, 7.0441737]	[126, 144]	[]	[48661130, 48661148]
28_18437	chr19	52034262	52034662	+	823	30.5	[10.276439]	[98]	[]	[]	[52034456]	[]
28_18444	chr2	15592428	15592828	+	633	30.5	[7.657809]	[167]	[]	[]	[15592600]	[]
28_18460	chr2	61018160	61018560	+	793	30.5	[10.276439]	[148]	[]	[]	[61018344]	[]
28_18494	chr2	190334403	190334803	+	731	30.5	[]	[]	[10.276439, 7.408826]	[150, 199]	[]	[190334558, 190334607]
28_18495	chr2	191691025	191691425	+	738	30.5	[7.0441737]	[163]	[10.276439]	[211]	[191691207]	[191691255]
28_18502	chr20	37850589	37850989	+	693	30.5	[10.276439]	[124]	[]	[]	[37850760]	[]
28_18572	chr3	143122529	143122929	+	802	30.5	[7.0441737]	[128]	[]	[]	[143122741]	[]
28_18575	chr3	160449435	160449835	+	822	30.5	[]	[]	[7.408826]	[181]	[]	[160449657]
28_18576	chr3	167941567	167941967	+	660	30.5	[7.408826]	[140]	[]	[]	[167941732]	[]
28_18586	chr3	185796748	185797148	+	792	30.5	[7.657809]	[168]	[]	[]	[185796952]	[]
28_1859	chr11	124115056	124115456	+	1000	60.0	[7.0441737, 7.408826]	[142, 160]	[]	[]	[124115281, 124115299]	[]
28_18594	chr3	197296834	197297234	+	732	30.5	[10.276439]	[136]	[]	[]	[197297022]	[]
28_1861	chr12	117042248	117042648	+	1000	60.0	[7.657809]	[127]	[]	[]	[117042455]	[]
28_18611	chr4	73661634	73662034	+	790	30.5	[]	[]	[10.276439, 7.408826]	[107, 155]	[]	[73661816, 73661864]
28_18614	chr4	78517039	78517439	+	838	30.5	[7.408826, 10.276439]	[92, 155]	[]	[]	[78517222, 78517285]	[]
28_18616	chr4	81747141	81747541	+	834	30.5	[7.408826]	[109]	[]	[]	[81747330]	[]
28_18620	chr4	98930192	98930592	+	696	30.5	[7.408826]	[146]	[]	[]	[98930432]	[]
28_18632	chr5	31470634	31471034	+	801	30.5	[]	[]	[7.0441737, 7.0441737]	[88, 102]	[]	[31470812, 31470826]
28_18635	chr5	38807570	38807970	+	747	30.5	[]	[]	[7.408826]	[153]	[]	[38807781]
28_18636	chr5	38809885	38810285	+	833	30.5	[10.276439, 10.276439]	[87, 109]	[7.657809]	[139]	[38810072, 38810094]	[38810124]
28_18638	chr5	55991915	55992315	+	849	30.5	[]	[]	[7.657809]	[146]	[]	[55992114]
28_18646	chr5	110738651	110739051	+	752	30.5	[]	[]	[7.657809]	[72]	[]	[110738815]
28_1866	chr17	48546962	48547362	+	1000	60.0	[]	[]	[7.408826, 9.601446]	[99, 158]	[]	[48547143, 48547202]
28_18670	chr6	15390308	15390708	+	817	30.5	[7.657809]	[92]	[]	[]	[15390477]	[]
28_18674	chr6	25698621	25699021	+	811	30.5	[7.408826]	[204]	[]	[]	[25698846]	[]
28_18687	chr6	32885742	32886142	+	848	30.5	[]	[]	[7.408826]	[77]	[]	[32885917]
28_1869	chr18	3605004	3605404	+	1000	60.0	[7.408826, 7.408826, 7.408826]	[62, 134, 146]	[]	[]	[3605163, 3605235, 3605247]	[]
28_18718	chr6	145955026	145955426	+	613	30.5	[7.657809, 7.408826]	[142, 165]	[]	[]	[145955251, 145955274]	[]
28_18732	chr7	12961811	12962211	+	596	30.5	[]	[]	[7.408826, 7.408826]	[168, 173]	[]	[12962032, 12962037]
28_18735	chr7	24820139	24820539	+	635	30.5	[]	[]	[7.408826]	[144]	[]	[24820349]
28_18739	chr7	39624417	39624817	+	716	30.5	[]	[]	[9.601446]	[220]	[]	[39624641]
28_18748	chr7	77538036	77538436	+	797	30.5	[10.276439]	[173]	[]	[]	[77538250]	[]
28_18751	chr7	98106437	98106837	+	768	30.5	[7.408826]	[228]	[]	[]	[98106674]	[]
28_18760	chr7	103297994	103298394	+	835	30.5	[10.276439, 7.408826]	[67, 164]	[]	[]	[103298145, 103298242]	[]
28_18774	chr7	130131330	130131730	+	796	30.5	[]	[]	[9.601446]	[139]	[]	[130131514]
28_18780	chr7	137996191	137996591	+	816	30.5	[]	[]	[10.276439]	[150]	[]	[137996380]
28_18783	chr7	151342183	151342583	+	824	30.5	[7.408826]	[76]	[]	[]	[151342337]	[]
28_18785	chr7	155380183	155380583	+	853	30.5	[10.276439, 10.276439]	[131, 167]	[]	[]	[155380381, 155380417]	[]
28_18788	chr7	157250660	157251060	+	844	30.5	[7.408826]	[228]	[]	[]	[157250898]	[]
28_18797	chr8	67340050	67340450	+	848	30.5	[7.408826]	[101]	[]	[]	[67340211]	[]
28_18801	chr8	90984151	90984551	+	810	30.5	[]	[]	[7.408826]	[142]	[]	[90984393]
28_18807	chr8	105520457	105520857	+	782	30.5	[7.0441737]	[121]	[]	[]	[105520671]	[]
28_18809	chr8	124655545	124655945	+	826	30.5	[]	[]	[7.0441737]	[95]	[]	[124655704]
28_1881	chr3	5194753	5195153	+	1000	60.0	[10.276439]	[126]	[]	[]	[5194976]	[]
28_18824	chr9	93453701	93454101	+	725	30.5	[]	[]	[10.276439]	[64]	[]	[93453862]
28_18827	chr9	104747160	104747560	+	790	30.5	[]	[]	[9.601446]	[101]	[]	[104747342]
28_18832	chr9	123543995	123544395	+	838	30.5	[]	[]	[7.408826]	[126]	[]	[123544202]
28_18834	chr9	129006692	129007092	+	765	30.5	[7.408826, 10.276439]	[180, 189]	[]	[]	[129006929, 129006938]	[]
28_18838	chr9	131114334	131114734	+	779	30.5	[10.276439]	[162]	[]	[]	[131114570]	[]
28_18839	chr9	133869738	133870138	+	826	30.5	[]	[]	[9.601446, 10.276439]	[82, 103]	[]	[133869899, 133869920]
28_1884	chr3	194672266	194672666	+	1000	60.0	[]	[]	[9.601446]	[158]	[]	[194672491]
28_18841	chr9	137277531	137277931	+	842	30.5	[]	[]	[9.601446]	[102]	[]	[137277701]
28_18850	chr1	6615579	6615979	+	668	30.0	[]	[]	[7.657809]	[95]	[]	[6615773]
28_18858	chr1	19479377	19479777	+	816	30.0	[10.276439]	[138]	[]	[]	[19479611]	[]
28_1886	chr5	124728341	124728741	+	1000	60.0	[10.276439]	[102]	[]	[]	[124728526]	[]
28_18862	chr1	23366852	23367252	+	792	30.0	[10.276439]	[131]	[]	[]	[23367056]	[]
28_18887	chr1	39738921	39739321	+	754	30.0	[]	[]	[7.408826]	[183]	[]	[39739116]
28_18895	chr1	51422078	51422478	+	793	30.0	[]	[]	[7.408826]	[145]	[]	[51422288]
28_18904	chr1	93021649	93022049	+	725	30.0	[9.601446]	[125]	[]	[]	[93021844]	[]
28_18937	chr1	202315461	202315861	+	667	30.0	[7.0441737, 10.276439, 10.276439]	[103, 116, 124]	[]	[]	[202315644, 202315657, 202315665]	[]
28_18952	chr1	234980901	234981301	+	599	30.0	[10.276439]	[199]	[]	[]	[234981141]	[]
28_18958	chr10	3784287	3784687	+	772	30.0	[]	[]	[10.276439]	[63]	[]	[3784443]
28_18959	chr10	5456790	5457190	+	747	30.0	[]	[]	[9.601446]	[139]	[]	[5456974]
28_18970	chr10	60307892	60308292	+	628	30.0	[]	[]	[10.276439]	[90]	[]	[60308066]
28_18977	chr10	73096578	73096978	+	787	30.0	[]	[]	[10.276439]	[141]	[]	[73096767]
28_18996	chr11	32450367	32450767	+	785	30.0	[7.0441737]	[137]	[7.0441737]	[198]	[32450519]	[32450580]
28_19004	chr11	62770962	62771362	+	806	30.0	[7.408826]	[148]	[]	[]	[62771138]	[]
28_1903	chr7	157404981	157405381	+	1000	60.0	[]	[]	[7.408826]	[134]	[]	[157405182]
28_19034	chr12	24947575	24947975	+	736	30.0	[]	[]	[7.408826, 10.276439]	[118, 128]	[]	[24947739, 24947749]
28_19035	chr12	31326906	31327306	+	802	30.0	[]	[]	[10.276439]	[124]	[]	[31327058]
28_19049	chr12	93402309	93402709	+	796	30.0	[7.657809]	[129]	[]	[]	[93402494]	[]
28_1905	chr9	95462544	95462944	+	1000	60.0	[]	[]	[7.408826]	[199]	[]	[95462778]
28_19052	chr12	94102174	94102574	+	795	30.0	[]	[]	[9.601446]	[119]	[]	[94102370]
28_19054	chr12	98397312	98397712	+	761	30.0	[7.657809]	[112]	[10.276439]	[68]	[98397520]	[98397476]
28_19065	chr12	130878181	130878581	+	616	30.0	[]	[]	[10.276439]	[234]	[]	[130878424]
28_19070	chr13	107933511	107933911	+	788	30.0	[10.276439]	[187]	[7.408826]	[143]	[107933713]	[107933669]
28_19077	chr14	56172548	56172948	+	622	30.0	[]	[]	[10.276439]	[85]	[]	[56172715]
28_19089	chr15	43792233	43792633	+	726	30.0	[9.601446]	[113]	[]	[]	[43792418]	[]
28_19094	chr15	64566781	64567181	+	812	30.0	[]	[]	[10.276439]	[147]	[]	[64566992]
28_19110	chr16	11094319	11094719	+	811	30.0	[10.276439]	[188]	[]	[]	[11094561]	[]
28_19111	chr16	11130139	11130539	+	703	30.0	[]	[]	[7.408826, 7.0441737]	[140, 184]	[]	[11130321, 11130365]
28_19120	chr16	75565877	75566277	+	572	30.0	[9.601446]	[199]	[]	[]	[75566112]	[]
28_19126	chr16	90057539	90057939	+	607	30.0	[9.601446]	[144]	[]	[]	[90057696]	[]
28_19149	chr17	64505015	64505415	+	801	30.0	[]	[]	[7.0441737]	[169]	[]	[64505257]
28_19154	chr17	79776929	79777329	+	677	30.0	[]	[]	[7.657809]	[135]	[]	[79777140]
28_19176	chr19	9435402	9435802	+	788	30.0	[]	[]	[9.601446]	[133]	[]	[9435561]
28_19187	chr19	19865834	19866234	+	764	30.0	[]	[]	[7.0441737]	[202]	[]	[19866043]
28_19198	chr19	43667939	43668339	+	828	30.0	[]	[]	[7.0441737]	[180]	[]	[43668151]
28_19206	chr19	51339457	51339857	+	824	30.0	[7.408826, 7.0441737]	[92, 150]	[]	[]	[51339637, 51339695]	[]
28_1921	chr11	65711880	65712280	+	1000	59.5	[10.276439]	[139]	[]	[]	[65712064]	[]
