#PeakID(python scan_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_14363	chr6	7701454	7701854	+	1000	95.0	[7.3373036]	[109]	[]	[]	[7701608]	[]
36_14365	chr6	37306603	37307003	+	948	95.0	[14.959101, 8.099306]	[103, 107]	[]	[]	[37306798, 37306802]	[]
36_14366	chr6	37429401	37429801	+	1000	95.0	[12.135462, 8.939942]	[135, 139]	[]	[]	[37429630, 37429634]	[]
36_14368	chr6	45844229	45844629	+	1000	95.0	[13.044986]	[109]	[]	[]	[45844410]	[]
36_14369	chr6	131640516	131640916	+	1000	95.0	[]	[]	[9.68913, 9.390787]	[83, 119]	[]	[131640689, 131640725]
36_1437	chr19	4474588	4474988	+	1000	574.5	[7.625756, 14.610782]	[56, 96]	[]	[]	[4474742, 4474782]	[]
36_14371	chr8	53944973	53945373	+	849	95.0	[]	[]	[7.9913273]	[139]	[]	[53945203]
36_14372	chr8	95223705	95224105	+	1000	95.0	[]	[]	[9.048256]	[112]	[]	[95223904]
36_14373	chr8	116866823	116867223	+	1000	95.0	[14.959101]	[115]	[]	[]	[116867036]	[]
36_14375	chr9	38069601	38070001	+	692	95.0	[8.661647]	[83]	[10.270717]	[90]	[38069752]	[38069759]
36_14376	chr9	112591856	112592256	+	810	95.0	[7.7875047, 12.799472]	[96, 114]	[]	[]	[112592042, 112592060]	[]
36_14377	chr9	124595756	124596156	+	1000	95.0	[7.2093596]	[319]	[]	[]	[124596003]	[]
36_1438	chr2	233566570	233566970	+	1000	574.5	[7.2228217]	[114]	[]	[]	[233566782]	[]
36_14381	chrX	49244382	49244782	+	996	95.0	[]	[]	[10.736993, 10.838625]	[82, 139]	[]	[49244538, 49244595]
36_14382	chrX	66011948	66012348	+	974	95.0	[]	[]	[7.601489]	[108]	[]	[66012129]
36_14383	chrX	101550222	101550622	+	1000	95.0	[14.492824]	[98]	[]	[]	[101550410]	[]
36_14384	chrX	120005735	120006135	+	1000	95.0	[8.132104]	[81]	[9.794609]	[98]	[120005906]	[120005923]
36_14386	chr1	19653763	19654163	+	1000	94.5	[8.50106]	[92]	[]	[]	[19653953]	[]
36_14387	chr1	38310025	38310425	+	618	94.5	[8.30987]	[66]	[]	[]	[38310191]	[]
36_1439	chr7	150355144	150355544	+	1000	574.5	[7.7953963, 7.38059, 9.018479]	[83, 118, 135]	[]	[]	[150355327, 150355362, 150355379]	[]
36_14391	chr10	30557931	30558331	+	967	94.5	[7.7941446]	[111]	[]	[]	[30558099]	[]
36_14393	chr11	3853032	3853432	+	563	94.5	[]	[]	[12.91743]	[106]	[]	[3853234]
36_14394	chr11	5291150	5291550	+	925	94.5	[]	[]	[7.8494177]	[142]	[]	[5291356]
36_1440	chr19	49676898	49677298	+	1000	573.5	[8.245836]	[100]	[]	[]	[49677096]	[]
36_14403	chr13	24922787	24923187	+	948	94.5	[7.2478447]	[107]	[]	[]	[24922991]	[]
36_14404	chr13	38954845	38955245	+	1000	94.5	[14.959101]	[96]	[]	[]	[38955033]	[]
36_14405	chr13	44386985	44387385	+	1000	94.5	[]	[]	[9.574439]	[106]	[]	[44387148]
36_14406	chr14	30907607	30908007	+	663	94.5	[10.829789, 9.336362]	[118, 122]	[]	[]	[30907807, 30907811]	[]
36_14408	chr14	76772933	76773333	+	1000	94.5	[]	[]	[13.296596]	[151]	[]	[76773174]
36_14409	chr14	96277895	96278295	+	1000	94.5	[]	[]	[9.642397, 7.219651]	[143, 159]	[]	[96278110, 96278126]
36_1441	chr7	155414595	155414995	+	1000	573.5	[7.615973]	[135]	[8.085421, 8.085421]	[81, 141]	[155414804]	[155414750, 155414810]
36_14410	chr15	52208301	52208701	+	1000	94.5	[8.779605]	[120]	[]	[]	[52208508]	[]
36_14413	chr16	11076477	11076877	+	1000	94.5	[12.082027]	[146]	[8.682302]	[173]	[11076684]	[11076711]
36_14416	chr17	41965629	41966029	+	1000	94.5	[12.135462]	[253]	[]	[]	[41965835]	[]
36_1442	chr10	74826233	74826633	+	1000	573.0	[8.095773, 10.838625, 12.082027]	[103, 149, 153]	[]	[]	[74826433, 74826479, 74826483]	[]
36_14423	chr19	50653521	50653921	+	1000	94.5	[11.964068]	[76]	[]	[]	[50653673]	[]
36_14425	chr2	55734713	55735113	+	990	94.5	[14.959101]	[90]	[]	[]	[55734902]	[]
36_14427	chr2	200484918	200485318	+	938	94.5	[14.959101]	[123]	[]	[]	[200485127]	[]
36_14428	chr2	218307697	218308097	+	1000	94.5	[]	[]	[9.176121]	[80]	[]	[218307871]
36_1443	chr20	34876025	34876425	+	1000	573.0	[]	[]	[11.785644, 7.657629]	[76, 156]	[]	[34876182, 34876262]
36_14430	chr20	26250720	26251120	+	948	94.5	[11.925329]	[97]	[]	[]	[26250898]	[]
36_14431	chr20	35085555	35085955	+	804	94.5	[7.8985224]	[103]	[9.611549]	[194]	[35085706]	[35085797]
36_14432	chr21	37458793	37459193	+	1000	94.5	[7.6007266]	[200]	[7.8863187]	[159]	[37458989]	[37458948]
36_14433	chr3	15685968	15686368	+	993	94.5	[]	[]	[10.711831]	[96]	[]	[15686148]
36_14435	chr3	184363169	184363569	+	1000	94.5	[]	[]	[7.377908]	[147]	[]	[184363356]
36_14439	chr4	182189500	182189900	+	1000	94.5	[]	[]	[7.2228217]	[117]	[]	[182189715]
36_1444	chr3	45133704	45134104	+	1000	573.0	[]	[]	[9.794609]	[82]	[]	[45133855]
36_14440	chr5	142522991	142523391	+	1000	94.5	[]	[]	[12.082027, 10.838625]	[106, 110]	[]	[142523188, 142523192]
36_14441	chr5	146311288	146311688	+	939	94.5	[14.959101]	[93]	[]	[]	[146311463]	[]
36_14443	chr6	42484285	42484685	+	828	94.5	[]	[]	[12.082027]	[98]	[]	[42484459]
36_14444	chr6	97215171	97215571	+	1000	94.5	[]	[]	[8.004651]	[120]	[]	[97215377]
36_14447	chr7	152395343	152395743	+	1000	94.5	[]	[]	[14.492824]	[101]	[]	[152395542]
36_14448	chr8	95251495	95251895	+	1000	94.5	[9.263231, 9.390787]	[110, 142]	[]	[]	[95251691, 95251723]	[]
36_14450	chr9	98616526	98616926	+	1000	94.5	[14.492824]	[103]	[]	[]	[98616728]	[]
36_14451	chr1	6157668	6158068	+	1000	94.0	[7.313423]	[130]	[8.249403]	[98]	[6157872]	[6157840]
36_14453	chr1	27789491	27789891	+	1000	94.0	[7.063966, 10.301564]	[121, 162]	[]	[]	[27789691, 27789732]	[]
36_14454	chr1	39106237	39106637	+	1000	94.0	[9.048256]	[110]	[]	[]	[39106440]	[]
36_14455	chr1	91711620	91712020	+	975	94.0	[]	[]	[7.4954314]	[238]	[]	[91711869]
36_14457	chr1	223146742	223147142	+	1000	94.0	[9.168581]	[110]	[12.290566]	[126]	[223146937]	[223146953]
36_14458	chr1	225975863	225976263	+	994	94.0	[]	[]	[7.9302163]	[185]	[]	[225976068]
36_14459	chr1	245051368	245051768	+	908	94.0	[10.821276]	[67]	[]	[]	[245051535]	[]
36_1446	chr15	85380257	85380657	+	1000	572.0	[9.074489]	[108]	[]	[]	[85380461]	[]
36_14460	chr10	118754926	118755326	+	1000	94.0	[]	[]	[10.347194]	[181]	[]	[118755126]
36_14461	chr11	7021333	7021733	+	915	94.0	[8.253554]	[101]	[14.959101]	[126]	[7021516]	[7021541]
36_14463	chr11	61581356	61581756	+	1000	94.0	[7.9133544]	[119]	[]	[]	[61581562]	[]
36_14465	chr11	78666585	78666985	+	895	94.0	[10.29932]	[95]	[]	[]	[78666741]	[]
36_14467	chr12	25583528	25583928	+	1000	94.0	[8.671457, 9.127502]	[150, 186]	[]	[]	[25583735, 25583771]	[]
36_1447	chr2	10408310	10408710	+	1000	572.0	[]	[]	[12.799472]	[99]	[]	[10408508]
36_14471	chr14	22333945	22334345	+	1000	94.0	[]	[]	[7.1954646]	[150]	[]	[22334179]
36_14472	chr15	31297875	31298275	+	936	94.0	[]	[]	[11.350836]	[103]	[]	[31298073]
36_14473	chr15	50261103	50261503	+	858	94.0	[]	[]	[7.24659]	[110]	[]	[50261309]
36_14474	chr16	10351541	10351941	+	1000	94.0	[]	[]	[7.195374]	[249]	[]	[10351790]
36_14475	chr17	8237194	8237594	+	1000	94.0	[10.110129, 10.838625]	[93, 104]	[]	[]	[8237383, 8237394]	[]
36_14476	chr17	49354863	49355263	+	1000	94.0	[14.959101]	[148]	[]	[]	[49355085]	[]
36_14478	chr19	7965408	7965808	+	1000	94.0	[]	[]	[12.830319]	[255]	[]	[7965641]
36_1448	chr4	87052632	87053032	+	1000	572.0	[8.378211, 14.959101]	[76, 104]	[]	[]	[87052804, 87052832]	[]
36_14480	chr19	47023402	47023802	+	1000	94.0	[]	[]	[14.610782]	[122]	[]	[47023617]
36_14481	chr19	49149121	49149521	+	974	94.0	[7.2873273]	[88]	[]	[]	[49149307]	[]
36_14482	chr19	49408201	49408601	+	1000	94.0	[]	[]	[7.950842, 8.653842]	[178, 182]	[]	[49408359, 49408363]
36_14483	chr2	108385629	108386029	+	1000	94.0	[]	[]	[9.134563]	[81]	[]	[108385793]
36_14484	chr2	178589376	178589776	+	645	94.0	[]	[]	[11.304902]	[82]	[]	[178589530]
36_14485	chr2	222830197	222830597	+	1000	94.0	[]	[]	[7.988332]	[149]	[]	[222830435]
36_14488	chr22	29202705	29203105	+	1000	94.0	[9.176121]	[152]	[]	[]	[29202868]	[]
36_14489	chr22	45863902	45864302	+	916	94.0	[7.7339315]	[148]	[11.577011, 7.615973]	[128, 145]	[45864146]	[45864126, 45864143]
36_14490	chr3	46422606	46423006	+	1000	94.0	[]	[]	[7.780564, 7.7032223]	[67, 135]	[]	[46422768, 46422836]
36_14491	chr3	50328036	50328436	+	1000	94.0	[10.821276]	[137]	[]	[]	[50328268]	[]
36_14494	chr4	38294179	38294579	+	919	94.0	[10.827915, 7.082794]	[121, 136]	[]	[]	[38294395, 38294410]	[]
36_14497	chr4	138390314	138390714	+	1000	94.0	[7.1954646]	[88]	[10.88456, 9.08124, 8.210917]	[72, 103, 115]	[138390498]	[138390482, 138390513, 138390525]
36_14499	chr5	71388247	71388647	+	1000	94.0	[]	[]	[9.392856]	[118]	[]	[71388449]
36_145	chr6	159790196	159790596	+	1000	886.0	[8.823982, 8.699134]	[90, 130]	[7.791825]	[123]	[159790380, 159790420]	[159790413]
36_1450	chr17	46818625	46819025	+	1000	571.5	[]	[]	[10.821276, 7.9442024, 14.959101]	[70, 117, 121]	[]	[46818785, 46818832, 46818836]
36_14500	chr5	91384916	91385316	+	1000	94.0	[11.351634]	[135]	[]	[]	[91385112]	[]
36_14501	chr5	154199235	154199635	+	1000	94.0	[]	[]	[11.925329]	[114]	[]	[154199435]
36_14507	chr6	106312773	106313173	+	783	94.0	[7.8360543]	[119]	[]	[]	[106312963]	[]
36_14508	chr6	157106420	157106820	+	1000	94.0	[11.785644]	[152]	[8.2925205]	[159]	[157106664]	[157106671]
36_14509	chr6	163908346	163908746	+	1000	94.0	[]	[]	[14.492824]	[114]	[]	[163908556]
36_1451	chr19	17334668	17335068	+	1000	571.5	[]	[]	[8.614963]	[109]	[]	[17334874]
36_14510	chr7	7564253	7564653	+	709	94.0	[7.327868]	[127]	[]	[]	[7564471]	[]
36_14512	chr7	43104877	43105277	+	1000	94.0	[7.2369456]	[154]	[]	[]	[43105120]	[]
36_14515	chr7	92904166	92904566	+	1000	94.0	[7.830911, 7.1595764]	[247, 251]	[]	[]	[92904411, 92904415]	[]
36_14517	chr7	129768717	129769117	+	921	94.0	[]	[]	[7.134114]	[286]	[]	[129768965]
36_1452	chr7	6827183	6827583	+	1000	570.5	[]	[]	[13.520257, 9.145273]	[133, 147]	[]	[6827394, 6827408]
36_14520	chr8	144373516	144373916	+	1000	94.0	[7.1693687]	[210]	[]	[]	[144373719]	[]
36_14521	chr1	25239777	25240177	+	836	93.5	[7.9228125, 9.176121]	[225, 237]	[]	[]	[25239929, 25239941]	[]
36_14522	chr1	26392640	26393040	+	978	93.5	[7.581545]	[155]	[8.535883]	[209]	[26392803]	[26392857]
36_14523	chr1	27665837	27666237	+	803	93.5	[14.959101]	[124]	[]	[]	[27666044]	[]
36_14527	chr1	92957011	92957411	+	1000	93.5	[]	[]	[9.031418]	[224]	[]	[92957233]
36_14529	chr1	108528500	108528900	+	1000	93.5	[12.799472]	[141]	[]	[]	[108528737]	[]
36_1453	chr7	73603375	73603775	+	1000	570.5	[14.959101]	[99]	[]	[]	[73603571]	[]
36_14530	chr1	110945602	110946002	+	1000	93.5	[9.883659]	[158]	[]	[]	[110945831]	[]
36_14531	chr1	116318960	116319360	+	932	93.5	[]	[]	[9.294079]	[56]	[]	[116319111]
36_14533	chr1	124250538	124250938	+	938	93.5	[7.412284]	[125]	[]	[]	[124250760]	[]
36_14534	chr1	151142661	151143061	+	1000	93.5	[]	[]	[7.220449, 11.459053]	[68, 74]	[]	[151142827, 151142833]
36_14537	chr1	165928030	165928430	+	979	93.5	[]	[]	[8.317863]	[128]	[]	[165928242]
36_14539	chr1	243441577	243441977	+	1000	93.5	[]	[]	[8.913801]	[111]	[]	[243441779]
36_1454	chr6	16215388	16215788	+	1000	570.0	[8.786245]	[108]	[]	[]	[16215588]	[]
36_14540	chr10	11897989	11898389	+	846	93.5	[]	[]	[14.610782]	[136]	[]	[11898201]
36_14542	chr10	50414934	50415334	+	1000	93.5	[10.838625]	[113]	[]	[]	[50415095]	[]
36_14543	chr10	61822808	61823208	+	1000	93.5	[7.6093335]	[126]	[]	[]	[61823014]	[]
36_14544	chr11	34605521	34605921	+	1000	93.5	[8.120735]	[147]	[8.006341, 7.6738567, 13.044986]	[76, 115, 119]	[34605753]	[34605682, 34605721, 34605725]
36_14545	chr11	44065917	44066317	+	1000	93.5	[9.796548]	[95]	[]	[]	[44066112]	[]
36_14548	chr12	10212095	10212495	+	1000	93.5	[]	[]	[8.196015]	[190]	[]	[10212335]
36_1455	chr1	87328277	87328677	+	1000	569.5	[]	[]	[9.561028]	[144]	[]	[87328471]
36_14550	chr12	101620790	101621190	+	1000	93.5	[12.948277]	[121]	[]	[]	[101620996]	[]
36_14552	chr12	123572352	123572752	+	1000	93.5	[]	[]	[14.959101]	[195]	[]	[123572577]
36_14553	chr13	41011377	41011777	+	869	93.5	[]	[]	[12.017504]	[112]	[]	[41011584]
36_14554	chr14	20618415	20618815	+	1000	93.5	[7.6738567]	[85]	[]	[]	[20618576]	[]
36_14555	chr14	20848415	20848815	+	973	93.5	[8.751872, 8.261673, 12.91743]	[78, 115, 119]	[]	[]	[20848585, 20848622, 20848626]	[]
36_14556	chr14	31261819	31262219	+	911	93.5	[14.959101]	[98]	[]	[]	[31262009]	[]
36_14557	chr14	67571305	67571705	+	925	93.5	[10.76784]	[108]	[]	[]	[67571511]	[]
36_1456	chr7	99558358	99558758	+	1000	569.5	[]	[]	[13.053981, 7.6886597]	[89, 108]	[]	[99558539, 99558558]
36_14560	chr15	56788354	56788754	+	1000	93.5	[]	[]	[7.2774377, 14.959101]	[85, 96]	[]	[56788535, 56788546]
36_14562	chr15	89080429	89080829	+	963	93.5	[9.263231]	[140]	[]	[]	[89080650]	[]
36_14566	chr17	1961263	1961663	+	991	93.5	[10.55093]	[105]	[]	[]	[1961456]	[]
36_1457	chr12	110102327	110102727	+	1000	569.0	[10.520082]	[108]	[]	[]	[110102527]	[]
36_14570	chr17	76265036	76265436	+	720	93.5	[]	[]	[8.258101]	[153]	[]	[76265255]
36_14571	chr17	77007104	77007504	+	1000	93.5	[8.823982, 9.137733]	[82, 122]	[]	[]	[77007275, 77007315]	[]
36_14572	chr19	34145778	34146178	+	951	93.5	[9.018479]	[125]	[]	[]	[34145975]	[]
36_14573	chr19	49301202	49301602	+	1000	93.5	[7.4954314, 7.8703227]	[66, 81]	[7.867675]	[121]	[49301355, 49301370]	[49301410]
36_14575	chr2	54871389	54871789	+	1000	93.5	[7.63498, 12.638885]	[165, 169]	[]	[]	[54871615, 54871619]	[]
36_14576	chr2	135962445	135962845	+	876	93.5	[13.296596]	[136]	[]	[]	[135962649]	[]
36_14577	chr2	144475070	144475470	+	1000	93.5	[12.213435]	[163]	[11.964068]	[179]	[144475287]	[144475303]
36_14578	chr2	196400090	196400490	+	1000	93.5	[9.374846]	[157]	[]	[]	[196400316]	[]
36_14579	chr20	33821398	33821798	+	1000	93.5	[11.577011, 10.171764]	[132, 141]	[]	[]	[33821608, 33821617]	[]
36_14581	chr21	43769978	43770378	+	924	93.5	[14.492824]	[163]	[9.640777]	[149]	[43770226]	[43770212]
36_14583	chr22	39859838	39860238	+	1000	93.5	[]	[]	[12.799472]	[132]	[]	[39860024]
36_14584	chr3	12953178	12953578	+	614	93.5	[7.7339315]	[97]	[]	[]	[12953362]	[]
36_14586	chr3	150168657	150169057	+	859	93.5	[]	[]	[11.747158]	[180]	[]	[150168908]
36_14587	chr3	194326541	194326941	+	1000	93.5	[]	[]	[7.099119]	[201]	[]	[194326781]
36_14588	chr4	78956929	78957329	+	1000	93.5	[7.8090506]	[241]	[]	[]	[78957159]	[]
36_14589	chr4	87232215	87232615	+	1000	93.5	[7.420958]	[133]	[]	[]	[87232431]	[]
36_1459	chr12	6554105	6554505	+	1000	568.0	[]	[]	[14.610782]	[105]	[]	[6554308]
36_14590	chr4	122712835	122713235	+	857	93.5	[]	[]	[9.396574, 7.5736537]	[144, 197]	[]	[122713016, 122713069]
36_14591	chr5	39381370	39381770	+	852	93.5	[7.079566, 12.91743]	[80, 153]	[]	[]	[39381541, 39381614]	[]
36_14596	chr6	32084190	32084590	+	1000	93.5	[]	[]	[14.492824]	[126]	[]	[32084402]
36_14597	chr6	162538713	162539113	+	886	93.5	[8.6082115]	[147]	[14.610782]	[133]	[162538948]	[162538934]
36_146	chr14	73458591	73458991	+	1000	885.5	[8.2925205]	[92]	[]	[]	[73458783]	[]
36_14601	chr7	108573085	108573485	+	1000	93.5	[]	[]	[14.492824]	[123]	[]	[108573295]
36_14603	chr8	103077249	103077649	+	1000	93.5	[7.167077]	[133]	[12.017504]	[95]	[103077470]	[103077432]
36_14604	chr9	93552916	93553316	+	1000	93.5	[7.797315]	[120]	[]	[]	[93553122]	[]
36_14607	chrX	15687117	15687517	+	742	93.5	[]	[]	[7.2903805]	[153]	[]	[15687355]
36_1461	chrX	69615659	69616059	+	1000	568.0	[8.192481]	[91]	[9.1892185]	[100]	[69615847]	[69615856]
36_14610	chrX	130952158	130952558	+	981	93.5	[]	[]	[7.138669, 7.7755876]	[136, 160]	[]	[130952358, 130952382]
36_14611	chrX	133434387	133434787	+	931	93.5	[8.132104]	[120]	[9.794609]	[137]	[133434586]	[133434603]
36_14612	chrX	148556544	148556944	+	1000	93.5	[8.559237]	[106]	[]	[]	[148556724]	[]
36_14613	chr1	14436594	14436994	+	888	93.0	[7.6123924]	[84]	[]	[]	[14436753]	[]
36_14614	chr1	25216112	25216512	+	993	93.0	[11.603244]	[118]	[]	[]	[25216283]	[]
36_14618	chr1	110581733	110582133	+	1000	93.0	[14.959101]	[84]	[]	[]	[110581913]	[]
36_14619	chr1	114114459	114114859	+	883	93.0	[9.909346]	[126]	[]	[]	[114114669]	[]
36_1462	chr1	5982821	5983221	+	1000	567.5	[10.831086]	[109]	[]	[]	[5983025]	[]
36_14623	chr1	211902108	211902508	+	932	93.0	[]	[]	[14.492824]	[103]	[]	[211902309]
36_14624	chr10	2143157	2143557	+	1000	93.0	[14.492824, 14.492824, 14.492824]	[95, 134, 173]	[]	[]	[2143309, 2143348, 2143387]	[]
36_14625	chr10	8035403	8035803	+	873	93.0	[]	[]	[12.638885]	[125]	[]	[8035623]
36_14629	chr11	16356051	16356451	+	732	93.0	[]	[]	[9.642397]	[71]	[]	[16356211]
36_1463	chr19	38930667	38931067	+	1000	567.5	[]	[]	[8.50106, 8.114096]	[53, 149]	[]	[38930818, 38930914]
36_14631	chr14	24216138	24216538	+	994	93.0	[]	[]	[11.459053]	[129]	[]	[24216345]
36_14632	chr14	78076068	78076468	+	1000	93.0	[]	[]	[14.492824]	[112]	[]	[78076276]
36_14634	chr15	74541938	74542338	+	733	93.0	[7.8863187, 12.948277, 9.794609, 12.48378]	[91, 95, 132, 136]	[]	[]	[74542112, 74542116, 74542153, 74542157]	[]
36_14635	chr15	85234633	85235033	+	709	93.0	[]	[]	[8.06066]	[102]	[]	[85234824]
36_14639	chr17	30476930	30477330	+	1000	93.0	[]	[]	[7.5829563]	[209]	[]	[30477147]
36_1464	chr5	66596104	66596504	+	1000	567.5	[]	[]	[8.726171]	[108]	[]	[66596310]
36_14640	chr17	50803676	50804076	+	1000	93.0	[14.959101]	[85]	[]	[]	[50803860]	[]
36_14641	chr17	58019072	58019472	+	806	93.0	[]	[]	[9.074489]	[159]	[]	[58019314]
36_14642	chr17	64328731	64329131	+	1000	93.0	[]	[]	[8.196015]	[161]	[]	[64328891]
36_14644	chr18	23529090	23529490	+	990	93.0	[]	[]	[9.263231]	[231]	[]	[23529275]
36_14645	chr18	74269262	74269662	+	970	93.0	[]	[]	[10.956583]	[112]	[]	[74269463]
36_14647	chr19	46736786	46737186	+	1000	93.0	[]	[]	[8.07867]	[64]	[]	[46736949]
36_14649	chr2	10733518	10733918	+	1000	93.0	[14.959101]	[98]	[]	[]	[10733714]	[]
36_1465	chr7	67210542	67210942	+	1000	567.5	[]	[]	[9.68468, 10.482768, 9.374846, 8.284322, 10.991502]	[93, 97, 130, 134, 154]	[]	[67210721, 67210725, 67210758, 67210762, 67210782]
36_14653	chr2	106269758	106270158	+	1000	93.0	[]	[]	[9.761811, 7.1588783]	[83, 87]	[]	[106269933, 106269937]
36_14654	chr20	21109140	21109540	+	975	93.0	[8.483703]	[96]	[]	[]	[21109332]	[]
36_14655	chr20	56247998	56248398	+	1000	93.0	[]	[]	[14.610782]	[117]	[]	[56248203]
36_14657	chr22	38694108	38694508	+	1000	93.0	[7.0197973, 12.830319]	[124, 150]	[7.117401]	[133]	[38694288, 38694314]	[38694297]
36_14658	chr3	46538771	46539171	+	1000	93.0	[9.592721]	[138]	[9.761811]	[126]	[46538984]	[46538972]
36_14659	chr3	153023579	153023979	+	1000	93.0	[9.68468]	[111]	[]	[]	[153023785]	[]
36_1466	chr7	129401481	129401881	+	1000	567.5	[14.610782]	[125]	[]	[]	[129401691]	[]
36_14660	chr4	26174151	26174551	+	1000	93.0	[12.290566]	[89]	[]	[]	[26174321]	[]
36_14661	chr4	128553852	128554252	+	1000	93.0	[]	[]	[9.048256, 14.492824]	[107, 111]	[]	[128554053, 128554057]
36_14664	chr5	82422653	82423053	+	698	93.0	[7.8810873]	[129]	[]	[]	[82422843]	[]
36_14666	chr5	141814006	141814406	+	999	93.0	[]	[]	[11.964068]	[124]	[]	[141814208]
36_14667	chr5	171528071	171528471	+	994	93.0	[]	[]	[14.610782]	[110]	[]	[171528261]
36_14668	chr6	2990702	2991102	+	1000	93.0	[]	[]	[8.671287]	[131]	[]	[2990926]
36_14669	chr6	35346506	35346906	+	1000	93.0	[10.55093]	[152]	[7.540064]	[205]	[35346694]	[35346747]
36_1467	chr8	140464228	140464628	+	1000	567.5	[]	[]	[8.258101]	[59]	[]	[140464385]
36_14672	chr6	53548041	53548441	+	580	93.0	[]	[]	[8.790392]	[155]	[]	[53548246]
36_14674	chr6	108598200	108598600	+	885	93.0	[8.769881]	[139]	[]	[]	[108598420]	[]
36_14675	chr7	2706622	2707022	+	1000	93.0	[]	[]	[14.959101, 11.925329]	[119, 149]	[]	[2706823, 2706853]
36_14676	chr7	6284347	6284747	+	1000	93.0	[11.925329]	[105]	[]	[]	[6284531]	[]
36_14677	chr7	74269968	74270368	+	1000	93.0	[9.515603]	[123]	[]	[]	[74270177]	[]
36_14679	chr7	99693213	99693613	+	927	93.0	[7.1636424]	[170]	[7.2478447, 9.692398, 10.388675]	[109, 169, 201]	[99693433]	[99693372, 99693432, 99693464]
36_1468	chr17	40099008	40099408	+	1000	567.0	[]	[]	[8.66821]	[111]	[]	[40099213]
36_14680	chr7	100864247	100864647	+	1000	93.0	[7.2228217]	[117]	[]	[]	[100864463]	[]
36_14681	chr7	132551151	132551551	+	956	93.0	[10.569666]	[95]	[]	[]	[132551330]	[]
36_14682	chr8	56102719	56103119	+	986	93.0	[12.638885]	[180]	[]	[]	[56102906]	[]
36_14683	chr8	94441576	94441976	+	1000	93.0	[]	[]	[10.956583, 10.831086, 9.794609]	[139, 146, 150]	[]	[94441792, 94441799, 94441803]
36_14687	chrX	55000077	55000477	+	996	93.0	[]	[]	[7.7265677]	[70]	[]	[55000243]
36_14689	chr1	8176256	8176656	+	931	92.5	[]	[]	[14.959101]	[143]	[]	[8176474]
36_1469	chr5	109656827	109657227	+	1000	566.5	[12.948277]	[101]	[]	[]	[109657028]	[]
36_14691	chr1	31765532	31765932	+	986	92.5	[9.328332]	[61]	[]	[]	[31765686]	[]
36_14693	chr1	45011776	45012176	+	974	92.5	[7.4202857]	[106]	[]	[]	[45011973]	[]
36_14694	chr1	89672121	89672521	+	812	92.5	[]	[]	[10.388675, 7.8090506]	[151, 155]	[]	[89672356, 89672360]
36_14696	chr1	172821514	172821914	+	962	92.5	[8.302331]	[164]	[]	[]	[172821748]	[]
36_1470	chr5	95554571	95554971	+	1000	566.0	[10.711831]	[93]	[]	[]	[95554760]	[]
36_14700	chr1	234309962	234310362	+	966	92.5	[8.152741]	[66]	[7.654458]	[93]	[234310115]	[234310142]
36_14701	chr1	235866281	235866681	+	970	92.5	[]	[]	[7.824388]	[234]	[]	[235866493]
36_14702	chr10	17049098	17049498	+	1000	92.5	[]	[]	[8.875516]	[158]	[]	[17049332]
36_14703	chr10	24917488	24917888	+	958	92.5	[7.9540124]	[119]	[10.110129]	[94]	[24917699]	[24917674]
36_14704	chr10	87200937	87201337	+	1000	92.5	[]	[]	[11.865117]	[106]	[]	[87201114]
36_14706	chr11	32895456	32895856	+	1000	92.5	[]	[]	[12.082027]	[133]	[]	[32895675]
36_14707	chr11	33979033	33979433	+	749	92.5	[14.492824]	[107]	[]	[]	[33979218]	[]
36_14709	chr11	59856612	59857012	+	1000	92.5	[11.925329, 11.925329]	[100, 135]	[]	[]	[59856791, 59856826]	[]
36_1471	chr8	124109130	124109530	+	1000	566.0	[10.97638, 10.956583]	[105, 142]	[]	[]	[124109333, 124109370]	[]
36_14713	chr12	117922179	117922579	+	1000	92.5	[]	[]	[8.099306, 14.959101]	[102, 106]	[]	[117922375, 117922379]
36_14716	chr15	41790757	41791157	+	976	92.5	[9.049327]	[119]	[]	[]	[41790962]	[]
36_14718	chr16	25317887	25318287	+	998	92.5	[]	[]	[9.524263, 7.7032223]	[137, 147]	[]	[25318093, 25318103]
36_1472	chr1	31957939	31958339	+	1000	565.5	[]	[]	[10.053806, 9.168581]	[95, 124]	[]	[31958115, 31958144]
36_14720	chr17	62916877	62917277	+	1000	92.5	[7.24659]	[89]	[]	[]	[62917066]	[]
36_14721	chr19	2507175	2507575	+	966	92.5	[]	[]	[7.654458]	[163]	[]	[2507390]
36_14723	chr19	42284971	42285371	+	883	92.5	[12.799472, 7.9442024]	[112, 116]	[]	[]	[42285170, 42285174]	[]
36_14725	chr2	8807423	8807823	+	1000	92.5	[]	[]	[8.661665]	[103]	[]	[8807611]
36_14729	chr2	159712208	159712608	+	954	92.5	[]	[]	[9.698124]	[173]	[]	[159712427]
36_1473	chr19	18429173	18429573	+	1000	565.5	[10.774591]	[95]	[]	[]	[18429366]	[]
36_14731	chr2	232550500	232550900	+	1000	92.5	[8.034783]	[168]	[]	[]	[232550746]	[]
36_14732	chr20	22387823	22388223	+	1000	92.5	[]	[]	[14.492824]	[137]	[]	[22388040]
