#PeakID(python identify_motif.py ./ENCODE_processed_files/RREB1_idr.fa RREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
874_15600	chr10	135798	136198	+	718	32.0	[]	[]	[2.735373]	[141]	[]	[135990]
874_15614	chr10	73591088	73591488	+	693	32.0	[4.0519176]	[66]	[]	[]	[73591254]	[]
874_15615	chr10	73909095	73909495	+	775	32.0	[]	[]	[3.5038803]	[114]	[]	[73909281]
874_1562	chr1	15526532	15526932	+	1000	62.0	[4.8454685]	[155]	[]	[]	[15526700]	[]
874_15622	chr10	119250699	119251099	+	712	32.0	[]	[]	[2.8273566, 2.8898687]	[137, 141]	[]	[119250893, 119250897]
874_15637	chr11	63837269	63837669	+	783	32.0	[]	[]	[6.331936, 3.6972067, 2.4041665, 3.0409071]	[135, 140, 143, 145]	[]	[63837430, 63837435, 63837438, 63837440]
874_15638	chr11	63938485	63938885	+	640	32.0	[4.2763863, 2.3129523]	[140, 141]	[]	[]	[63938692, 63938693]	[]
874_15642	chr11	65574175	65574575	+	731	32.0	[]	[]	[3.2651608, 3.5171247]	[123, 124]	[]	[65574331, 65574332]
874_15643	chr11	66069269	66069669	+	786	32.0	[]	[]	[5.305817]	[178]	[]	[66069506]
874_1565	chr1	52055312	52055712	+	1000	62.0	[3.936808, 10.309821]	[150, 153]	[]	[]	[52055468, 52055471]	[]
874_15658	chr12	12349740	12350140	+	737	32.0	[]	[]	[5.4693213]	[176]	[]	[12349967]
874_15659	chr12	12611508	12611908	+	632	32.0	[3.4012365]	[83]	[]	[]	[12611672]	[]
874_1566	chr1	108830486	108830886	+	1000	62.0	[6.382864]	[79]	[]	[]	[108830656]	[]
874_15688	chr13	67230585	67230985	+	749	32.0	[]	[]	[7.5786476]	[81]	[]	[67230761]
874_1569	chr1	184754575	184754975	+	1000	62.0	[2.5032744]	[161]	[]	[]	[184754791]	[]
874_15715	chr14	24242358	24242758	+	726	32.0	[]	[]	[2.1852653]	[71]	[]	[24242511]
874_1572	chr1	234776943	234777343	+	1000	62.0	[]	[]	[2.722907]	[55]	[]	[234777095]
874_15720	chr14	95185217	95185617	+	686	32.0	[5.24681, 17.235104, 3.4100416, 2.1861985]	[154, 158, 159, 163]	[]	[]	[95185409, 95185413, 95185414, 95185418]	[]
874_15722	chr15	34224849	34225249	+	635	32.0	[]	[]	[6.4662437, 1.9515219]	[143, 145]	[]	[34225050, 34225052]
874_15728	chr15	74438695	74439095	+	718	32.0	[]	[]	[6.1103067, 6.173925]	[94, 96]	[]	[74438876, 74438878]
874_15732	chr15	82549328	82549728	+	758	32.0	[2.2985709, 6.161459, 8.125794]	[139, 141, 142]	[]	[]	[82549497, 82549499, 82549500]	[]
874_15736	chr16	970489	970889	+	765	32.0	[]	[]	[3.3370643, 2.693127, 1.7321134, 2.4999652]	[129, 177, 183, 185]	[]	[970671, 970719, 970725, 970727]
874_15752	chr16	81629260	81629660	+	622	32.0	[6.891504, 13.995188]	[186, 187]	[]	[]	[81629501, 81629502]	[]
874_15753	chr16	85395365	85395765	+	736	32.0	[2.1021097]	[84]	[]	[]	[85395538]	[]
874_15769	chr17	40309095	40309495	+	774	32.0	[1.9982615, 2.1308308]	[101, 118]	[]	[]	[40309251, 40309268]	[]
874_15779	chr17	65055698	65056098	+	772	32.0	[1.6883298]	[164]	[1.6250395]	[179]	[65055884]	[65055899]
874_15783	chr17	81057109	81057509	+	594	32.0	[2.575178]	[116]	[]	[]	[81057295]	[]
874_15784	chr17	81511020	81511420	+	557	32.0	[1.8256539, 2.1776078]	[106, 109]	[]	[]	[81511173, 81511176]	[]
874_15787	chr18	6929480	6929880	+	788	32.0	[2.554021]	[156]	[]	[]	[6929676]	[]
874_15789	chr18	23529232	23529632	+	749	32.0	[]	[]	[5.2857747, 1.6264555]	[125, 164]	[]	[23529436, 23529475]
874_15790	chr18	46097878	46098278	+	785	32.0	[3.620138]	[139]	[]	[]	[46098116]	[]
874_15792	chr18	49813466	49813866	+	679	32.0	[3.4100926]	[166]	[]	[]	[49813671]	[]
874_15804	chr19	17747814	17748214	+	666	32.0	[5.740997]	[114]	[6.028111, 4.1574006]	[74, 75]	[17748024]	[17747984, 17747985]
874_15805	chr19	18224656	18225056	+	721	32.0	[]	[]	[5.3691072]	[79]	[]	[18224829]
874_15810	chr19	33819902	33820302	+	750	32.0	[2.5428667]	[202]	[]	[]	[33820108]	[]
874_15812	chr19	41351081	41351481	+	746	32.0	[2.4523463, 6.0375214]	[164, 170]	[]	[]	[41351279, 41351285]	[]
874_15824	chr19	58544342	58544742	+	759	32.0	[]	[]	[5.2022915]	[74]	[]	[58544503]
874_15831	chr2	60881483	60881883	+	754	32.0	[]	[]	[5.94551, 8.623918, 3.0078268]	[131, 190, 198]	[]	[60881658, 60881717, 60881725]
874_15840	chr2	144659725	144660125	+	751	32.0	[]	[]	[2.4690702, 2.7896104]	[122, 140]	[]	[144659908, 144659926]
874_15841	chr2	160269921	160270321	+	758	32.0	[6.5506134]	[147]	[]	[]	[160270162]	[]
874_15848	chr2	200963248	200963648	+	747	32.0	[4.5040236, 3.8518577]	[78, 130]	[]	[]	[200963423, 200963475]	[]
874_15856	chr20	34712915	34713315	+	769	32.0	[4.1892195]	[184]	[]	[]	[34713141]	[]
874_15859	chr20	38171274	38171674	+	755	32.0	[1.8769941]	[192]	[]	[]	[38171494]	[]
874_15862	chr20	50193931	50194331	+	738	32.0	[3.1113944, 4.4360566, 2.3329945, 2.889765]	[137, 144, 145, 146]	[]	[]	[50194082, 50194089, 50194090, 50194091]	[]
874_15865	chr20	62711548	62711948	+	772	32.0	[10.309798]	[158]	[]	[]	[62711798]	[]
874_15880	chr22	18973261	18973661	+	772	32.0	[]	[]	[4.761254, 1.6900939, 6.852109, 8.927916, 3.5654793]	[99, 101, 105, 106, 116]	[]	[18973414, 18973416, 18973420, 18973421, 18973431]
874_15888	chr22	19455360	19455760	+	758	32.0	[5.3504815]	[144]	[]	[]	[19455527]	[]
874_15906	chr22	22380590	22380990	+	741	32.0	[]	[]	[1.6794739]	[142]	[]	[22380811]
874_15916	chr3	4505538	4505938	+	674	32.0	[]	[]	[3.7043526, 5.318283, 2.9962428, 5.572007, 2.0472963]	[110, 150, 151, 158, 159]	[]	[4505735, 4505775, 4505776, 4505783, 4505784]
874_15922	chr3	71226734	71227134	+	728	32.0	[]	[]	[3.9511895, 2.3848555, 2.0271504, 3.481841, 5.9234066, 2.9769318]	[191, 192, 194, 195, 197, 198]	[]	[71226977, 71226978, 71226980, 71226981, 71226983, 71226984]
874_15930	chr3	179266622	179267022	+	560	32.0	[6.1958604]	[166]	[]	[]	[179266817]	[]
874_15931	chr3	183555378	183555778	+	798	32.0	[2.7863011]	[158]	[]	[]	[183555606]	[]
874_15934	chr3	193897458	193897858	+	667	32.0	[]	[]	[2.269531]	[180]	[]	[193897700]
874_15935	chr3	194682520	194682920	+	749	32.0	[2.5428667]	[161]	[5.200549]	[122]	[194682737]	[194682698]
874_15950	chr5	56111276	56111676	+	778	32.0	[]	[]	[2.1021097]	[88]	[]	[56111446]
874_15951	chr5	60820528	60820928	+	664	32.0	[2.488536]	[92]	[]	[]	[60820715]	[]
874_15955	chr5	95934380	95934780	+	772	32.0	[1.8128216, 2.4366748]	[89, 91]	[]	[]	[95934531, 95934533]	[]
874_15973	chr6	16338912	16339312	+	777	32.0	[5.305817, 4.814489, 3.9787662]	[139, 161, 162]	[]	[]	[16339134, 16339156, 16339157]	[]
874_1598	chr3	14410623	14411023	+	1000	62.0	[]	[]	[6.702383, 5.954189, 3.5145001]	[105, 118, 121]	[]	[14410828, 14410841, 14410844]
874_15982	chr6	30828208	30828608	+	770	32.0	[]	[]	[3.5293934]	[130]	[]	[30828364]
874_15986	chr6	36697672	36698072	+	677	32.0	[3.1272955]	[96]	[]	[]	[36697857]	[]
874_15991	chr6	42166566	42166966	+	778	32.0	[]	[]	[2.151755]	[109]	[]	[42166764]
874_15993	chr6	43620870	43621270	+	589	32.0	[6.5462646, 1.9754441]	[189, 192]	[]	[]	[43621114, 43621117]	[]
874_16	chrM	6214	6614	+	1000	812.5	[5.572889, 4.223747]	[144, 150]	[]	[]	[6427, 6433]	[]
874_16007	chr6	139448182	139448582	+	740	32.0	[]	[]	[5.601891]	[120]	[]	[139448382]
874_16015	chr7	25897373	25897773	+	699	32.0	[3.9906883]	[114]	[1.9639636]	[146]	[25897570]	[25897602]
874_16029	chr7	130913210	130913610	+	625	32.0	[7.1764235]	[175]	[]	[]	[130913415]	[]
874_16031	chr7	131013062	131013462	+	547	32.0	[]	[]	[3.5777905]	[135]	[]	[131013247]
874_1604	chr5	10307408	10307808	+	1000	62.0	[]	[]	[5.7290072, 3.7806902]	[113, 118]	[]	[10307584, 10307589]
874_16049	chr8	101051826	101052226	+	779	32.0	[]	[]	[2.1632264]	[108]	[]	[101052029]
874_16056	chr8	141104645	141105045	+	699	32.0	[]	[]	[3.8713233, 6.1094246]	[141, 149]	[]	[141104823, 141104831]
874_16064	chr9	98862043	98862443	+	693	32.0	[]	[]	[3.3986123]	[123]	[]	[98862248]
874_16077	chr9	129103220	129103620	+	746	32.0	[]	[]	[10.080615, 5.4568553]	[153, 154]	[]	[129103470, 129103471]
874_16088	chrX	41334649	41335049	+	773	32.0	[]	[]	[3.4283924, 2.9838214, 3.0402222, 5.2986712]	[148, 150, 152, 155]	[]	[41334831, 41334833, 41334835, 41334838]
874_16092	chrX	134549760	134550160	+	694	32.0	[5.226768, 4.69443, 3.7014003]	[144, 149, 151]	[]	[]	[134549976, 134549981, 134549983]	[]
874_16094	chr1	8194358	8194758	+	696	31.5	[]	[]	[6.9010177, 6.9846783]	[144, 146]	[]	[8194579, 8194581]
874_16098	chr1	12615693	12616093	+	666	31.5	[8.283805]	[131]	[]	[]	[12615884]	[]
874_16101	chr1	16720536	16720936	+	650	31.5	[6.331936]	[77]	[9.773112]	[121]	[16720707]	[16720751]
874_16106	chr1	25099315	25099715	+	711	31.5	[]	[]	[2.911804]	[79]	[]	[25099494]
874_16138	chr1	153670375	153670775	+	622	31.5	[]	[]	[4.4222784]	[189]	[]	[153670623]
874_16147	chr1	168342553	168342953	+	710	31.5	[3.768525]	[174]	[5.675533, 7.1754127]	[114, 116]	[168342786]	[168342726, 168342728]
874_1615	chr7	155003508	155003908	+	1000	62.0	[]	[]	[2.693127, 2.269531]	[230, 232]	[]	[155003749, 155003751]
874_16155	chr1	183567515	183567915	+	665	31.5	[]	[]	[12.074832, 6.164965, 6.95217, 10.184183]	[120, 121, 123, 125]	[]	[183567675, 183567676, 183567678, 183567680]
874_16156	chr1	185044938	185045338	+	675	31.5	[1.8128216]	[199]	[]	[]	[185045155]	[]
874_16158	chr1	202806878	202807278	+	678	31.5	[2.5008473, 4.273434, 3.1755667, 8.471033]	[111, 116, 118, 120]	[]	[]	[202807049, 202807054, 202807056, 202807058]	[]
874_16189	chr10	92689092	92689492	+	592	31.5	[1.9632789]	[90]	[]	[]	[92689262]	[]
874_16191	chr10	100996671	100997071	+	645	31.5	[2.7230105]	[155]	[]	[]	[100996892]	[]
874_16193	chr10	103618655	103619055	+	750	31.5	[6.6823406, 2.0271504, 3.4300838, 11.0171995]	[163, 165, 166, 167]	[4.7093925, 2.4048977, 2.4206731]	[138, 139, 147]	[103618855, 103618857, 103618858, 103618859]	[103618830, 103618831, 103618839]
874_16199	chr11	36289313	36289713	+	748	31.5	[]	[]	[4.1575556, 7.830048, 4.87447]	[130, 181, 186]	[]	[36289467, 36289518, 36289523]
874_16203	chr11	62832148	62832548	+	596	31.5	[]	[]	[4.0856524]	[105]	[]	[62832340]
874_16208	chr11	67401463	67401863	+	756	31.5	[4.053875, 4.1373587]	[228, 229]	[]	[]	[67401712, 67401713]	[]
874_16209	chr11	67428373	67428773	+	703	31.5	[]	[]	[8.776877]	[82]	[]	[67428555]
874_16210	chr11	71772189	71772589	+	686	31.5	[]	[]	[3.5136182]	[141]	[]	[71772383]
874_16213	chr11	75023110	75023510	+	745	31.5	[]	[]	[4.358988]	[229]	[]	[75023341]
874_16230	chr12	54390129	54390529	+	699	31.5	[]	[]	[1.7249256]	[163]	[]	[54390378]
874_16231	chr12	56206466	56206866	+	742	31.5	[1.6259215]	[143]	[]	[]	[56206688]	[]
874_16264	chr13	92677280	92677680	+	701	31.5	[7.406255]	[77]	[]	[]	[92677453]	[]
874_16268	chr13	93343990	93344390	+	699	31.5	[]	[]	[4.07329]	[112]	[]	[93344199]
874_16287	chr15	70096208	70096608	+	725	31.5	[]	[]	[4.2755046]	[137]	[]	[70096407]
874_16290	chr15	78873328	78873728	+	647	31.5	[]	[]	[5.3015723, 7.1101813, 3.346751, 4.2755046, 9.447184, 9.7212515]	[141, 145, 147, 172, 178, 179]	[]	[78873511, 78873515, 78873517, 78873542, 78873548, 78873549]
874_16297	chr16	2460037	2460437	+	726	31.5	[]	[]	[1.7249256, 5.755657, 2.8090148]	[73, 76, 80]	[]	[2460188, 2460191, 2460195]
874_16298	chr16	2816749	2817149	+	673	31.5	[]	[]	[2.2845972, 4.086534]	[184, 187]	[]	[2816966, 2816969]
874_16301	chr16	4613815	4614215	+	675	31.5	[2.1957345, 6.796887]	[126, 149]	[9.930158, 9.626531, 5.91094]	[98, 100, 101]	[4614014, 4614037]	[4613986, 4613988, 4613989]
874_16313	chr16	78791954	78792354	+	706	31.5	[2.5551357]	[121]	[]	[]	[78792128]	[]
874_16314	chr16	88700615	88701015	+	649	31.5	[]	[]	[3.1956089]	[91]	[]	[88700795]
874_16316	chr17	7581062	7581462	+	613	31.5	[2.4593835, 2.0491896]	[167, 169]	[]	[]	[7581290, 7581292]	[]
874_16322	chr17	28749995	28750395	+	732	31.5	[]	[]	[1.7400362]	[172]	[]	[28750244]
874_16324	chr17	31509569	31509969	+	710	31.5	[]	[]	[2.6421988, 3.39773, 2.1210928, 1.6266527]	[109, 113, 173, 175]	[]	[31509728, 31509732, 31509792, 31509794]
874_16328	chr17	47843092	47843492	+	733	31.5	[8.759262]	[87]	[]	[]	[47843265]	[]
874_1633	chr1	234876056	234876456	+	1000	61.5	[6.5462646, 5.4368134, 7.5600214, 5.8188443]	[171, 175, 178, 181]	[]	[]	[234876230, 234876234, 234876237, 234876240]	[]
874_16342	chr17	82096915	82097315	+	639	31.5	[2.4206731]	[203]	[]	[]	[82097133]	[]
874_16350	chr18	22169536	22169936	+	736	31.5	[3.294941, 1.6932523]	[173, 174]	[]	[]	[22169720, 22169721]	[]
874_1636	chr11	125111769	125112169	+	1000	61.5	[]	[]	[5.2857747, 7.260638, 6.852643]	[68, 72, 73]	[]	[125111936, 125111940, 125111941]
874_16363	chr19	18160802	18161202	+	588	31.5	[6.331054]	[145]	[8.152098, 3.8351338]	[96, 103]	[18161037]	[18160988, 18160995]
874_16371	chr19	38362009	38362409	+	596	31.5	[4.210144]	[197]	[]	[]	[38362256]	[]
874_16377	chr19	45717279	45717679	+	709	31.5	[]	[]	[13.613888, 3.98632, 10.828078]	[153, 155, 157]	[]	[45717526, 45717528, 45717530]
874_16414	chr2	170235252	170235652	+	742	31.5	[]	[]	[1.9509676, 3.2105021, 3.8546126]	[160, 197, 198]	[]	[170235454, 170235491, 170235492]
874_16416	chr2	186590728	186591128	+	676	31.5	[3.589028]	[184]	[]	[]	[186590966]	[]
874_16427	chr20	50626078	50626478	+	740	31.5	[3.0314174]	[212]	[]	[]	[50626306]	[]
874_16429	chr20	62458839	62459239	+	700	31.5	[5.9234066]	[161]	[4.623952]	[122]	[62459062]	[62459023]
874_1643	chr2	152175373	152175773	+	1000	61.5	[9.062378]	[133]	[]	[]	[152175592]	[]
874_16442	chr22	16392232	16392632	+	725	31.5	[]	[]	[9.519088]	[151]	[]	[16392461]
874_16446	chr22	19018124	19018524	+	737	31.5	[]	[]	[4.189951]	[164]	[]	[19018344]
874_16448	chr22	19043504	19043904	+	754	31.5	[5.7950525]	[167]	[5.0333633]	[185]	[19043726]	[19043744]
874_16454	chr22	19426108	19426508	+	729	31.5	[1.8790642]	[122]	[]	[]	[19426283]	[]
874_16460	chr22	19739460	19739860	+	559	31.5	[]	[]	[5.540292, 1.6905243, 3.896746, 2.890647, 2.0596588, 7.473052]	[175, 176, 178, 181, 182, 185]	[]	[19739694, 19739695, 19739697, 19739700, 19739701, 19739704]
874_16495	chr3	14248987	14249387	+	709	31.5	[4.1893234, 5.385838]	[131, 134]	[]	[]	[14249154, 14249157]	[]
874_16502	chr3	42906221	42906621	+	654	31.5	[]	[]	[3.5674984]	[122]	[]	[42906438]
874_16514	chr3	157162594	157162994	+	740	31.5	[]	[]	[2.2845972]	[119]	[]	[157162809]
874_16516	chr3	182793560	182793960	+	685	31.5	[1.9024156, 6.144041, 1.8610015]	[215, 216, 219]	[]	[]	[182793794, 182793795, 182793798]	[]
874_16527	chr4	82125205	82125605	+	738	31.5	[6.8809977]	[157]	[]	[]	[82125439]	[]
874_16539	chr5	34929866	34930266	+	684	31.5	[4.275608]	[173]	[]	[]	[34930108]	[]
874_16551	chr5	181223986	181224386	+	732	31.5	[]	[]	[5.91094, 1.7416495, 2.4812355, 4.169909, 2.5419848, 1.9763261, 3.3494265, 1.728607]	[138, 139, 140, 142, 217, 222, 229, 232]	[]	[181224137, 181224138, 181224139, 181224141, 181224216, 181224221, 181224228, 181224231]
874_16576	chr6	109095211	109095611	+	625	31.5	[2.1308308]	[175]	[]	[]	[109095387]	[]
874_16589	chr6	168060599	168060999	+	663	31.5	[]	[]	[2.7871215, 1.7249256]	[162, 167]	[]	[168060777, 168060782]
874_16629	chr8	90984824	90985224	+	724	31.5	[2.1343372]	[182]	[]	[]	[90985039]	[]
874_16633	chr8	129939520	129939920	+	696	31.5	[6.331054]	[169]	[]	[]	[129939739]	[]
874_16640	chr9	96777830	96778230	+	640	31.5	[5.8116083]	[193]	[]	[]	[96778055]	[]
874_16647	chr9	127942614	127943014	+	687	31.5	[]	[]	[4.221728]	[90]	[]	[127942777]
874_1665	chr6	31734811	31735211	+	1000	61.5	[]	[]	[5.4209685]	[213]	[]	[31735054]
874_16652	chr9	136410744	136411144	+	721	31.5	[4.221728]	[142]	[]	[]	[136410962]	[]
874_16654	chrX	23742922	23743322	+	752	31.5	[4.761254, 4.2236433]	[105, 111]	[]	[]	[23743107, 23743113]	[]
874_1666	chr6	33840046	33840446	+	1000	61.5	[]	[]	[2.5727506, 6.764942, 6.9748363]	[74, 147, 148]	[]	[33840211, 33840284, 33840285]
874_16680	chr1	40862033	40862433	+	697	31.0	[5.1513124, 1.7988901]	[173, 196]	[]	[]	[40862255, 40862278]	[]
874_16688	chr1	71080754	71081154	+	640	31.0	[5.592153]	[217]	[]	[]	[71081005]	[]
874_16689	chr1	74197843	74198243	+	611	31.0	[3.2431219, 2.2571685]	[134, 139]	[]	[]	[74198040, 74198045]	[]
874_16695	chr1	110089618	110090018	+	550	31.0	[2.4711404]	[178]	[]	[]	[110089867]	[]
874_16713	chr1	174964466	174964866	+	573	31.0	[3.6097355]	[65]	[]	[]	[174964628]	[]
874_16726	chr1	226634164	226634564	+	733	31.0	[2.6035328]	[192]	[]	[]	[226634412]	[]
874_16727	chr1	228213363	228213763	+	706	31.0	[]	[]	[2.4048977]	[142]	[]	[228213562]
874_16737	chr10	6163964	6164364	+	740	31.0	[7.623312, 1.9632789]	[146, 149]	[]	[]	[6164170, 6164173]	[]
874_16761	chr10	122879694	122880094	+	683	31.0	[3.7994199]	[198]	[]	[]	[122879927]	[]
874_16764	chr11	4393139	4393539	+	596	31.0	[9.116863]	[126]	[]	[]	[4393363]	[]
874_16766	chr11	12867670	12868070	+	649	31.0	[]	[]	[8.370775, 4.7101235, 6.6499453]	[125, 126, 221]	[]	[12867821, 12867822, 12867917]
874_16767	chr11	28107806	28108206	+	693	31.0	[1.6748304]	[133]	[]	[]	[28108023]	[]
874_16768	chr11	36073314	36073714	+	686	31.0	[1.6767458, 1.9754441]	[128, 129]	[6.028111]	[92]	[36073515, 36073516]	[36073479]
874_16771	chr11	46380687	46381087	+	576	31.0	[]	[]	[3.1247647]	[175]	[]	[46380926]
874_16774	chr11	66892165	66892565	+	736	31.0	[3.9029875]	[156]	[]	[]	[66892397]	[]
874_16783	chr11	77821026	77821426	+	692	31.0	[]	[]	[1.9763261, 6.096528, 5.8259897]	[127, 131, 133]	[]	[77821234, 77821238, 77821240]
874_168	chr22	21657328	21657728	+	1000	148.5	[]	[]	[5.4885235]	[244]	[]	[21657577]
874_1680	chrX	9516158	9516558	+	1000	61.5	[2.4690702]	[66]	[]	[]	[9516319]	[]
874_16800	chr12	108633547	108633947	+	722	31.0	[3.9712095, 2.9762006]	[104, 133]	[]	[]	[108633700, 108633729]	[]
874_16839	chr14	60723327	60723727	+	651	31.0	[]	[]	[7.714723]	[130]	[]	[60723534]
874_16840	chr14	68795780	68796180	+	646	31.0	[]	[]	[2.0112615]	[84]	[]	[68795939]
874_16848	chr15	75029297	75029697	+	730	31.0	[6.8196006]	[181]	[3.7192457]	[145]	[75029541]	[75029505]
874_16852	chr15	90949457	90949857	+	723	31.0	[1.8610015]	[133]	[]	[]	[90949627]	[]
874_16854	chr15	95557266	95557666	+	702	31.0	[]	[]	[7.965242]	[176]	[]	[95557447]
874_16861	chr16	4733957	4734357	+	682	31.0	[3.8351338, 7.0189667, 3.0384798, 7.1040435, 8.116281, 3.7392879]	[231, 232, 235, 237, 238, 241]	[]	[]	[4734197, 4734198, 4734201, 4734203, 4734204, 4734207]	[]
874_16866	chr16	25066999	25067399	+	706	31.0	[9.753562]	[224]	[]	[]	[25067237]	[]
874_16869	chr16	46688871	46689271	+	646	31.0	[2.6780605]	[152]	[]	[]	[46689116]	[]
874_16875	chr16	79847029	79847429	+	575	31.0	[10.091122, 5.71984, 2.28217]	[144, 147, 148]	[]	[]	[79847198, 79847201, 79847202]	[]
874_16881	chr16	88459849	88460249	+	681	31.0	[2.9774017]	[102]	[]	[]	[88460002]	[]
874_16888	chr17	37489318	37489718	+	567	31.0	[9.128293]	[181]	[]	[]	[37489533]	[]
874_1689	chr1	236524000	236524400	+	1000	61.0	[]	[]	[9.30041]	[234]	[]	[236524237]
874_1691	chr11	450177	450577	+	1000	61.0	[]	[]	[4.7813997]	[186]	[]	[450404]
874_16914	chr18	57141586	57141986	+	646	31.0	[]	[]	[1.9665881]	[164]	[]	[57141823]
874_16918	chr19	3572314	3572714	+	685	31.0	[3.2632678, 2.8608758]	[135, 136]	[]	[]	[3572529, 3572530]	[]
874_16925	chr19	16659825	16660225	+	733	31.0	[3.9883902]	[160]	[]	[]	[16660074]	[]
874_16929	chr19	19668657	19669057	+	620	31.0	[]	[]	[2.2669067]	[153]	[]	[19668893]
874_16937	chr19	54364609	54365009	+	654	31.0	[]	[]	[5.15043, 13.995188, 5.405149]	[79, 82, 83]	[]	[54364781, 54364784, 54364785]
874_16942	chr2	264842	265242	+	678	31.0	[]	[]	[3.9230297]	[61]	[]	[264994]
874_16946	chr2	27356111	27356511	+	573	31.0	[1.815446]	[129]	[]	[]	[27356309]	[]
874_16957	chr2	68122341	68122741	+	679	31.0	[5.6871166]	[191]	[]	[]	[68122551]	[]
874_16962	chr2	85578242	85578642	+	642	31.0	[]	[]	[4.359626]	[140]	[]	[85578467]
874_16977	chr2	169237798	169238198	+	547	31.0	[3.7043526]	[140]	[4.6423717]	[66]	[169238029]	[169237955]
874_16986	chr20	543724	544124	+	692	31.0	[4.221728]	[199]	[]	[]	[543955]	[]
874_16999	chr21	29657575	29657975	+	638	31.0	[]	[]	[2.2150455]	[103]	[]	[29657741]
874_17003	chr21	46188425	46188825	+	566	31.0	[4.562722]	[100]	[]	[]	[46188583]	[]
874_17006	chr22	19134957	19135357	+	595	31.0	[]	[]	[2.8907597, 3.1447847]	[165, 169]	[]	[19135186, 19135190]
874_17015	chr22	19903553	19903953	+	583	31.0	[1.6925211]	[154]	[2.8292027]	[175]	[19903767]	[19903788]
874_17018	chr22	19998860	19999260	+	604	31.0	[]	[]	[5.92883]	[78]	[]	[19999034]
874_17039	chr22	30968389	30968789	+	709	31.0	[4.0856524, 4.5259585, 4.781296, 4.833115]	[138, 153, 163, 206]	[]	[]	[30968552, 30968567, 30968577, 30968620]	[]
874_17051	chr3	15040726	15041126	+	667	31.0	[2.8898687]	[154]	[]	[]	[15040946]	[]
874_17060	chr3	50612173	50612573	+	717	31.0	[]	[]	[1.8769941, 7.2736855, 8.434065, 3.325827]	[139, 147, 156, 166]	[]	[50612384, 50612392, 50612401, 50612411]
874_17062	chr3	52239203	52239603	+	560	31.0	[]	[]	[9.718627, 4.7294345, 5.3513727, 5.7080827]	[89, 90, 93, 97]	[]	[52239377, 52239378, 52239381, 52239385]
874_17068	chr3	142447939	142448339	+	580	31.0	[]	[]	[6.932859]	[194]	[]	[142448189]
874_17076	chr3	184362895	184363295	+	568	31.0	[]	[]	[1.8305123]	[121]	[]	[184363057]
874_17079	chr3	197737048	197737448	+	707	31.0	[5.289261]	[139]	[]	[]	[197737278]	[]
874_1708	chr22	22896631	22897031	+	1000	61.0	[]	[]	[12.918244, 5.405149]	[96, 97]	[]	[22896820, 22896821]
874_17090	chr4	102826568	102826968	+	720	31.0	[3.5463414]	[89]	[13.764148, 10.155316, 7.6084185, 13.1051445, 4.3727665, 4.1892195]	[66, 67, 68, 70, 71, 73]	[102826745]	[102826722, 102826723, 102826724, 102826726, 102826727, 102826729]
874_17102	chr5	55534876	55535276	+	679	31.0	[]	[]	[2.702865]	[167]	[]	[55535076]
874_17105	chr5	132294398	132294798	+	691	31.0	[]	[]	[5.456077]	[150]	[]	[132294647]
874_17106	chr5	132529214	132529614	+	721	31.0	[]	[]	[8.125794, 2.7554061]	[148, 150]	[]	[132529455, 132529457]
874_1711	chr3	4738625	4739025	+	1000	61.0	[]	[]	[2.7870793, 2.921542, 15.210226, 13.497854, 4.7275195]	[151, 170, 172, 173, 175]	[]	[4738836, 4738855, 4738857, 4738858, 4738860]
874_17110	chr5	150050023	150050423	+	617	31.0	[1.667941]	[177]	[]	[]	[150050231]	[]
874_17112	chr5	163505518	163505918	+	633	31.0	[]	[]	[3.8502443, 1.7328447, 4.0223618, 2.1652963]	[66, 68, 118, 122]	[]	[163505681, 163505683, 163505733, 163505737]
874_17129	chr6	15368144	15368544	+	725	31.0	[]	[]	[4.30627, 6.1103067]	[92, 96]	[]	[15368315, 15368319]
874_17130	chr6	16770980	16771380	+	634	31.0	[]	[]	[8.284133, 12.969069, 12.750391, 11.673448, 8.991206, 6.6823406]	[179, 183, 184, 185, 186, 189]	[]	[16771200, 16771204, 16771205, 16771206, 16771207, 16771210]
874_17134	chr6	26402194	26402594	+	638	31.0	[]	[]	[6.482196]	[187]	[]	[26402409]
874_17141	chr6	32175619	32176019	+	667	31.0	[3.8640227]	[89]	[]	[]	[32175803]	[]
874_1716	chr4	47463346	47463746	+	1000	61.0	[1.6250395]	[196]	[]	[]	[47463575]	[]
874_17161	chr6	139626389	139626789	+	710	31.0	[]	[]	[6.7693105, 2.9250705, 10.522234, 3.6957395, 13.477812, 6.164083, 3.6324492]	[137, 138, 141, 143, 144, 145, 150]	[]	[139626626, 139626627, 139626630, 139626632, 139626633, 139626634, 139626639]
874_17176	chr7	44749033	44749433	+	687	31.0	[]	[]	[1.6905243]	[153]	[]	[44749280]
