#PeakID(python scan_motif.py ./ENCODE_processed_files/ZEB2_idr.fa ZEB2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
466_18373	chr16	89819102	89819502	+	1000	41.5	[6.53501, 6.975399, 6.9489045]	[115, 119, 151]	[6.9489045]	[151]	[89819304, 89819308, 89819340]	[89819340]
466_18376	chr17	2624486	2624886	+	1000	41.5	[11.465191]	[144]	[]	[]	[2624729]	[]
466_18377	chr17	7332647	7333047	+	850	41.5	[6.9489045]	[80]	[6.9489045]	[80]	[7332817]	[7332817]
466_18378	chr17	7548557	7548957	+	1000	41.5	[11.465191]	[109]	[]	[]	[7548744]	[]
466_1838	chr1	165846354	165846754	+	1000	108.5	[6.975399]	[78]	[]	[]	[165846532]	[]
466_18380	chr17	31052246	31052646	+	1000	41.5	[6.9489045]	[101]	[6.9489045]	[101]	[31052438]	[31052438]
466_18383	chr17	39738057	39738457	+	1000	41.5	[11.465191]	[147]	[11.465191]	[128]	[39738256]	[39738237]
466_18384	chr17	40113168	40113568	+	1000	41.5	[6.9489045]	[181]	[6.9489045]	[181]	[40113414]	[40113414]
466_18386	chr17	40619887	40620287	+	1000	41.5	[]	[]	[6.975399, 11.465191]	[78, 167]	[]	[40620040, 40620129]
466_18388	chr17	47099468	47099868	+	1000	41.5	[11.465191]	[84]	[11.465191]	[68]	[47099645]	[47099629]
466_18389	chr17	48996247	48996647	+	1000	41.5	[11.465191]	[138]	[6.672127]	[113]	[48996473]	[48996448]
466_1839	chr1	208219899	208220299	+	1000	108.5	[]	[]	[11.465191]	[82]	[]	[208220080]
466_18396	chr17	74163509	74163909	+	1000	41.5	[6.9489045]	[152]	[6.9489045]	[152]	[74163746]	[74163746]
466_18399	chr18	106839	107239	+	1000	41.5	[]	[]	[11.465191, 11.465191]	[106, 174]	[]	[106999, 107067]
466_184	chr1	161021124	161021524	+	1000	261.0	[]	[]	[11.465191]	[59]	[]	[161021278]
466_1840	chr1	220927437	220927837	+	1000	108.5	[11.465191]	[191]	[]	[]	[220927685]	[]
466_18401	chr18	3481729	3482129	+	1000	41.5	[]	[]	[6.53501]	[167]	[]	[3481944]
466_18404	chr18	9958761	9959161	+	748	41.5	[6.975399]	[81]	[]	[]	[9958924]	[]
466_18406	chr18	51195432	51195832	+	1000	41.5	[]	[]	[6.975399]	[133]	[]	[51195621]
466_18407	chr18	62486226	62486626	+	1000	41.5	[6.975399]	[80]	[11.465191]	[132]	[62486384]	[62486436]
466_18408	chr19	4007149	4007549	+	1000	41.5	[11.465191]	[171]	[]	[]	[4007371]	[]
466_1841	chr12	6835638	6836038	+	1000	108.5	[6.975399, 11.465191]	[86, 115]	[11.465191]	[96]	[6835821, 6835850]	[6835831]
466_18410	chr19	6066017	6066417	+	1000	41.5	[]	[]	[6.672127]	[169]	[]	[6066249]
466_18412	chr19	8153951	8154351	+	1000	41.5	[11.465191]	[121]	[11.465191]	[112]	[8154137]	[8154128]
466_18416	chr19	10424113	10424513	+	1000	41.5	[]	[]	[11.465191]	[179]	[]	[10424349]
466_18417	chr19	12801702	12802102	+	1000	41.5	[]	[]	[11.465191]	[178]	[]	[12801906]
466_18420	chr19	13872495	13872895	+	702	41.5	[11.465191]	[190]	[]	[]	[13872703]	[]
466_18423	chr19	17841715	17842115	+	1000	41.5	[6.672127]	[186]	[]	[]	[17841947]	[]
466_18424	chr19	18520241	18520641	+	1000	41.5	[11.465191]	[76]	[]	[]	[18520416]	[]
466_18425	chr19	19063201	19063601	+	1000	41.5	[]	[]	[6.53501]	[204]	[]	[19063439]
466_18429	chr19	32687781	32688181	+	1000	41.5	[11.465191, 6.53501]	[134, 186]	[]	[]	[32687965, 32688017]	[]
466_18434	chr19	40690757	40691157	+	842	41.5	[11.465191]	[135]	[]	[]	[40690924]	[]
466_1844	chr12	108641078	108641478	+	1000	108.5	[11.465191]	[54]	[11.465191]	[61]	[108641232]	[108641239]
466_18450	chr2	64080181	64080581	+	1000	41.5	[]	[]	[6.975399]	[168]	[]	[64080404]
466_18452	chr2	74267024	74267424	+	1000	41.5	[]	[]	[11.465191]	[95]	[]	[74267209]
466_18453	chr2	88691218	88691618	+	978	41.5	[6.53501]	[102]	[]	[]	[88691393]	[]
466_18454	chr2	102065700	102066100	+	1000	41.5	[11.465191]	[69]	[]	[]	[102065863]	[]
466_18461	chr2	173532756	173533156	+	1000	41.5	[]	[]	[11.465191]	[142]	[]	[173532972]
466_18462	chr2	175165566	175165966	+	909	41.5	[]	[]	[6.53501]	[152]	[]	[175165797]
466_18467	chr20	22473232	22473632	+	1000	41.5	[11.465191]	[67]	[]	[]	[22473391]	[]
466_1847	chr16	31117619	31118019	+	1000	108.5	[6.975399]	[150]	[]	[]	[31117862]	[]
466_18475	chr20	51346837	51347237	+	1000	41.5	[]	[]	[11.465191, 11.465191]	[89, 148]	[]	[51347019, 51347078]
466_18480	chr21	37221177	37221577	+	1000	41.5	[6.9489045]	[101]	[6.9489045]	[101]	[37221352]	[37221352]
466_18485	chr21	44479573	44479973	+	1000	41.5	[11.465191]	[120]	[]	[]	[44479758]	[]
466_18489	chr22	20479717	20480117	+	1000	41.5	[]	[]	[6.53501]	[233]	[]	[20479963]
466_18491	chr22	20915192	20915592	+	1000	41.5	[]	[]	[11.465191]	[165]	[]	[20915436]
466_18492	chr22	21584134	21584534	+	1000	41.5	[]	[]	[11.465191]	[109]	[]	[21584318]
466_18499	chr22	36542029	36542429	+	1000	41.5	[6.975399]	[99]	[]	[]	[36542204]	[]
466_1850	chr17	39637120	39637520	+	1000	108.5	[6.672127]	[135]	[]	[]	[39637343]	[]
466_18500	chr22	38318273	38318673	+	1000	41.5	[6.9489045]	[203]	[6.9489045]	[203]	[38318499]	[38318499]
466_18505	chr3	9933566	9933966	+	1000	41.5	[]	[]	[6.672127]	[149]	[]	[9933809]
466_18506	chr3	13815038	13815438	+	1000	41.5	[]	[]	[11.465191, 11.465191]	[60, 96]	[]	[13815193, 13815229]
466_18508	chr3	14369714	14370114	+	1000	41.5	[11.465191, 11.465191]	[197, 242]	[]	[]	[14369915, 14369960]	[]
466_18509	chr3	14389188	14389588	+	1000	41.5	[6.975399]	[79]	[]	[]	[14389351]	[]
466_18510	chr3	14390592	14390992	+	1000	41.5	[]	[]	[11.465191]	[98]	[]	[14390781]
466_18511	chr3	16101463	16101863	+	1000	41.5	[]	[]	[6.975399, 11.465191]	[129, 157]	[]	[16101662, 16101690]
466_18515	chr3	48090158	48090558	+	1000	41.5	[]	[]	[6.975399]	[171]	[]	[48090349]
466_18516	chr3	49689057	49689457	+	1000	41.5	[]	[]	[6.975399]	[73]	[]	[49689229]
466_18518	chr3	50600997	50601397	+	1000	41.5	[6.672127]	[76]	[]	[]	[50601155]	[]
466_18519	chr3	52001453	52001853	+	1000	41.5	[11.465191, 6.53501]	[71, 80]	[]	[]	[52001623, 52001632]	[]
466_18520	chr3	67362631	67363031	+	1000	41.5	[6.975399]	[79]	[]	[]	[67362797]	[]
466_18523	chr3	133943504	133943904	+	1000	41.5	[]	[]	[6.53501]	[102]	[]	[133943696]
466_18529	chr3	186948283	186948683	+	1000	41.5	[11.465191]	[80]	[]	[]	[186948443]	[]
466_1853	chr3	125433071	125433471	+	1000	108.5	[]	[]	[11.465191]	[151]	[]	[125433284]
466_18540	chr4	55948474	55948874	+	1000	41.5	[]	[]	[6.53501]	[155]	[]	[55948681]
466_18543	chr4	76234487	76234887	+	1000	41.5	[11.465191]	[101]	[]	[]	[76234643]	[]
466_18549	chr5	1801323	1801723	+	1000	41.5	[]	[]	[11.465191, 6.975399]	[145, 200]	[]	[1801492, 1801547]
466_18552	chr5	65623945	65624345	+	1000	41.5	[6.53501]	[97]	[]	[]	[65624097]	[]
466_18554	chr5	94111351	94111751	+	1000	41.5	[6.975399]	[156]	[]	[]	[94111508]	[]
466_18556	chr5	108748377	108748777	+	1000	41.5	[6.672127, 6.672127]	[103, 170]	[]	[]	[108748556, 108748623]	[]
466_18558	chr5	124596820	124597220	+	1000	41.5	[6.975399]	[118]	[]	[]	[124597006]	[]
466_18559	chr5	132323154	132323554	+	1000	41.5	[11.465191]	[153]	[]	[]	[132323390]	[]
466_1856	chr7	106792984	106793384	+	1000	108.5	[6.975399, 11.465191]	[135, 150]	[6.975399, 11.465191]	[131, 161]	[106793187, 106793202]	[106793183, 106793213]
466_18561	chr5	139636940	139637340	+	1000	41.5	[]	[]	[6.53501]	[119]	[]	[139637135]
466_18563	chr5	151500683	151501083	+	1000	41.5	[6.975399]	[73]	[]	[]	[151500843]	[]
466_18565	chr5	176562848	176563248	+	1000	41.5	[11.465191]	[170]	[]	[]	[176563085]	[]
466_18567	chr5	177309591	177309991	+	1000	41.5	[11.465191]	[150]	[]	[]	[177309830]	[]
466_18568	chr5	177591828	177592228	+	1000	41.5	[6.672127]	[208]	[6.975399, 6.975399]	[222, 244]	[177592039]	[177592053, 177592075]
466_18569	chr5	178145960	178146360	+	963	41.5	[6.975399, 11.465191]	[106, 142]	[11.465191]	[82]	[178146143, 178146179]	[178146119]
466_18570	chr5	178854291	178854691	+	932	41.5	[6.9489045]	[128]	[6.9489045]	[128]	[178854499]	[178854499]
466_18571	chr6	4319232	4319632	+	1000	41.5	[]	[]	[6.975399]	[143]	[]	[4319390]
466_18575	chr6	14066728	14067128	+	1000	41.5	[6.975399]	[212]	[]	[]	[14066956]	[]
466_18578	chr6	15908139	15908539	+	1000	41.5	[11.465191]	[113]	[]	[]	[15908339]	[]
466_1858	chr7	107017872	107018272	+	1000	108.5	[6.975399]	[138]	[]	[]	[107018091]	[]
466_18581	chr6	27352505	27352905	+	1000	41.5	[11.465191]	[156]	[]	[]	[27352752]	[]
466_18582	chr6	28741908	28742308	+	1000	41.5	[11.465191]	[80]	[]	[]	[28742082]	[]
466_18591	chr6	43773337	43773737	+	1000	41.5	[]	[]	[11.465191]	[204]	[]	[43773581]
466_18598	chr6	72465064	72465464	+	1000	41.5	[11.465191]	[89]	[]	[]	[72465248]	[]
466_186	chr22	22559046	22559446	+	1000	260.5	[]	[]	[6.672127]	[63]	[]	[22559200]
466_18604	chr6	119511034	119511434	+	1000	41.5	[11.465191]	[122]	[]	[]	[119511256]	[]
466_18607	chr6	139777131	139777531	+	1000	41.5	[6.53501]	[154]	[]	[]	[139777295]	[]
466_18609	chr6	143939988	143940388	+	1000	41.5	[]	[]	[11.465191]	[126]	[]	[143940204]
466_18618	chr7	22706416	22706816	+	1000	41.5	[6.975399]	[95]	[]	[]	[22706584]	[]
466_18619	chr7	23012758	23013158	+	1000	41.5	[6.975399]	[146]	[]	[]	[23012986]	[]
466_18634	chr7	128409106	128409506	+	1000	41.5	[6.53501, 11.465191]	[98, 135]	[]	[]	[128409286, 128409323]	[]
466_18635	chr7	128904723	128905123	+	1000	41.5	[6.9489045]	[225]	[6.9489045]	[225]	[128904970]	[128904970]
466_18644	chr7	149753582	149753982	+	1000	41.5	[]	[]	[11.465191]	[137]	[]	[149753777]
466_18645	chr7	151363205	151363605	+	1000	41.5	[]	[]	[6.53501]	[85]	[]	[151363356]
466_18646	chr7	154646623	154647023	+	1000	41.5	[]	[]	[11.465191]	[119]	[]	[154646829]
466_18647	chr8	17266393	17266793	+	1000	41.5	[6.975399, 6.53501]	[80, 139]	[]	[]	[17266562, 17266621]	[]
466_18651	chr8	29289474	29289874	+	1000	41.5	[]	[]	[11.465191]	[90]	[]	[29289639]
466_18652	chr8	52629502	52629902	+	1000	41.5	[6.975399]	[131]	[]	[]	[52629682]	[]
466_18656	chr8	119855436	119855836	+	1000	41.5	[11.465191]	[104]	[]	[]	[119855611]	[]
466_18658	chr8	124628065	124628465	+	1000	41.5	[]	[]	[6.672127]	[111]	[]	[124628256]
466_1866	chr17	51121771	51122171	+	1000	108.0	[6.9489045]	[69]	[6.9489045]	[69]	[51121934]	[51121934]
466_18663	chr8	142402130	142402530	+	1000	41.5	[6.9489045]	[194]	[6.9489045]	[194]	[142402327]	[142402327]
466_18665	chr9	19113288	19113688	+	810	41.5	[6.53501, 11.465191]	[123, 144]	[]	[]	[19113498, 19113519]	[]
466_18667	chr9	33076711	33077111	+	1000	41.5	[11.465191]	[165]	[6.672127]	[108]	[33076927]	[33076870]
466_1867	chr18	25223275	25223675	+	1000	108.0	[]	[]	[6.975399]	[163]	[]	[25223508]
466_18671	chr9	87662762	87663162	+	1000	41.5	[6.53501]	[134]	[]	[]	[87662993]	[]
466_18673	chr9	114587550	114587950	+	1000	41.5	[6.9489045]	[83]	[6.9489045]	[83]	[114587711]	[114587711]
466_18675	chr9	123340052	123340452	+	1000	41.5	[]	[]	[11.465191]	[87]	[]	[123340221]
466_18676	chr9	129278437	129278837	+	1000	41.5	[11.465191]	[87]	[11.465191]	[117]	[129278615]	[129278645]
466_18677	chr9	130782705	130783105	+	1000	41.5	[6.53501]	[168]	[]	[]	[130782908]	[]
466_1868	chr19	770295	770695	+	1000	108.0	[11.465191]	[92]	[]	[]	[770484]	[]
466_18682	chr9	136800213	136800613	+	1000	41.5	[11.465191]	[161]	[]	[]	[136800455]	[]
466_18687	chrX	79367363	79367763	+	892	41.5	[11.465191]	[90]	[]	[]	[79367544]	[]
466_18691	chr1	1318194	1318594	+	1000	41.0	[]	[]	[11.465191]	[99]	[]	[1318379]
466_18692	chr1	1909262	1909662	+	1000	41.0	[11.465191]	[143]	[]	[]	[1909470]	[]
466_18693	chr1	7539615	7540015	+	1000	41.0	[]	[]	[6.975399]	[201]	[]	[7539864]
466_18698	chr1	16008966	16009366	+	1000	41.0	[]	[]	[11.465191]	[186]	[]	[16009195]
466_187	chr16	24135741	24136141	+	1000	260.0	[6.975399]	[99]	[]	[]	[24135936]	[]
466_18704	chr1	23958276	23958676	+	1000	41.0	[6.9489045]	[177]	[6.9489045]	[177]	[23958480]	[23958480]
466_18705	chr1	26662883	26663283	+	1000	41.0	[11.465191]	[119]	[6.672127]	[110]	[26663058]	[26663049]
466_18708	chr1	27392818	27393218	+	1000	41.0	[]	[]	[6.975399]	[240]	[]	[27393064]
466_1871	chr2	46339955	46340355	+	1000	108.0	[6.9489045]	[87]	[6.9489045]	[87]	[46340119]	[46340119]
466_18713	chr1	43529121	43529521	+	858	41.0	[]	[]	[11.465191]	[137]	[]	[43529358]
466_18715	chr1	108561698	108562098	+	928	41.0	[11.465191]	[139]	[]	[]	[108561931]	[]
466_18716	chr1	109201120	109201520	+	1000	41.0	[]	[]	[11.465191]	[112]	[]	[109201316]
466_18718	chr1	118184664	118185064	+	699	41.0	[11.465191]	[135]	[]	[]	[118184878]	[]
466_18720	chr1	147242869	147243269	+	1000	41.0	[11.465191]	[154]	[]	[]	[147243119]	[]
466_18722	chr1	154983160	154983560	+	1000	41.0	[]	[]	[11.465191]	[157]	[]	[154983395]
466_18723	chr1	155070921	155071321	+	1000	41.0	[]	[]	[11.465191]	[138]	[]	[155071155]
466_18725	chr1	155206841	155207241	+	1000	41.0	[11.465191]	[124]	[11.465191]	[79]	[155207061]	[155207016]
466_18727	chr1	156584770	156585170	+	765	41.0	[]	[]	[11.465191, 11.465191]	[111, 124]	[]	[156584959, 156584972]
466_18729	chr1	162389976	162390376	+	938	41.0	[6.9489045]	[134]	[6.9489045]	[134]	[162390143]	[162390143]
466_18734	chr1	201972345	201972745	+	1000	41.0	[11.465191]	[126]	[]	[]	[201972565]	[]
466_18740	chr1	210374329	210374729	+	1000	41.0	[]	[]	[6.672127]	[99]	[]	[210374524]
466_18742	chr1	223142758	223143158	+	1000	41.0	[]	[]	[6.672127]	[245]	[]	[223143007]
466_18751	chr10	5496406	5496806	+	970	41.0	[6.672127]	[109]	[11.465191]	[185]	[5496570]	[5496646]
466_18753	chr10	22666512	22666912	+	1000	41.0	[6.53501]	[84]	[]	[]	[22666693]	[]
466_18754	chr10	48506377	48506777	+	540	41.0	[]	[]	[6.975399]	[154]	[]	[48506550]
466_18759	chr10	73818457	73818857	+	1000	41.0	[]	[]	[11.465191]	[118]	[]	[73818670]
466_18765	chr10	101067770	101068170	+	1000	41.0	[11.465191]	[130]	[]	[]	[101067946]	[]
466_18767	chr10	102229821	102230221	+	1000	41.0	[]	[]	[6.975399]	[106]	[]	[102229974]
466_18769	chr10	103578727	103579127	+	897	41.0	[6.975399]	[127]	[]	[]	[103578938]	[]
466_1877	chr6	37103292	37103692	+	1000	108.0	[11.465191]	[125]	[]	[]	[37103503]	[]
466_18770	chr10	110008193	110008593	+	1000	41.0	[6.672127]	[106]	[]	[]	[110008360]	[]
466_18774	chr11	5596088	5596488	+	1000	41.0	[]	[]	[6.672127]	[90]	[]	[5596276]
466_1878	chr6	90222636	90223036	+	1000	108.0	[11.465191, 11.465191]	[85, 133]	[]	[]	[90222812, 90222860]	[]
466_18783	chr11	59142598	59142998	+	919	41.0	[6.672127]	[170]	[]	[]	[59142818]	[]
466_18784	chr11	60913629	60914029	+	1000	41.0	[]	[]	[6.53501]	[156]	[]	[60913814]
466_18785	chr11	61332844	61333244	+	1000	41.0	[]	[]	[11.465191]	[121]	[]	[61333036]
466_18786	chr11	61899106	61899506	+	1000	41.0	[]	[]	[6.53501]	[169]	[]	[61899352]
466_1879	chr6	157841419	157841819	+	1000	108.0	[]	[]	[6.975399]	[140]	[]	[157841647]
466_18790	chr11	64274424	64274824	+	947	41.0	[]	[]	[11.465191]	[71]	[]	[64274593]
466_18792	chr11	65873569	65873969	+	1000	41.0	[6.9489045]	[155]	[6.9489045]	[155]	[65873803]	[65873803]
466_18794	chr11	66886065	66886465	+	1000	41.0	[]	[]	[11.465191]	[117]	[]	[66886235]
466_1880	chr7	8762827	8763227	+	1000	108.0	[6.975399]	[122]	[]	[]	[8763036]	[]
466_18800	chr11	119084738	119085138	+	1000	41.0	[6.9489045]	[164]	[6.9489045]	[164]	[119084938]	[119084938]
466_18802	chr11	130313895	130314295	+	1000	41.0	[]	[]	[11.465191]	[150]	[]	[130314064]
466_18809	chr12	57488335	57488735	+	863	41.0	[6.53501]	[101]	[]	[]	[57488489]	[]
466_18810	chr12	93979116	93979516	+	1000	41.0	[6.975399]	[142]	[]	[]	[93979329]	[]
466_18812	chr12	106956940	106957340	+	1000	41.0	[]	[]	[6.975399]	[136]	[]	[106957147]
466_18818	chr13	94548993	94549393	+	917	41.0	[]	[]	[11.465191]	[179]	[]	[94549179]
466_18819	chr13	102394090	102394490	+	1000	41.0	[11.465191]	[103]	[]	[]	[102394280]	[]
466_18823	chr14	24135642	24136042	+	1000	41.0	[]	[]	[11.465191]	[134]	[]	[24135832]
466_18824	chr14	30474137	30474537	+	1000	41.0	[11.465191, 6.672127, 11.465191]	[75, 98, 160]	[]	[]	[30474298, 30474321, 30474383]	[]
466_18825	chr14	31038599	31038999	+	1000	41.0	[6.53501]	[160]	[]	[]	[31038792]	[]
466_18826	chr14	33964882	33965282	+	1000	41.0	[]	[]	[6.975399]	[138]	[]	[33965113]
466_1883	chr1	207321059	207321459	+	1000	107.5	[11.465191]	[104]	[]	[]	[207321253]	[]
466_18830	chr14	81221085	81221485	+	1000	41.0	[]	[]	[6.53501]	[146]	[]	[81221277]
466_18831	chr14	96762688	96763088	+	944	41.0	[11.465191]	[118]	[]	[]	[96762900]	[]
466_18832	chr14	102594478	102594878	+	1000	41.0	[]	[]	[6.53501]	[151]	[]	[102594714]
466_18835	chr15	50255906	50256306	+	1000	41.0	[11.465191]	[154]	[]	[]	[50256135]	[]
466_18840	chr15	79595981	79596381	+	1000	41.0	[11.465191]	[166]	[]	[]	[79596229]	[]
466_18841	chr15	90044835	90045235	+	1000	41.0	[]	[]	[11.465191]	[124]	[]	[90045049]
466_18842	chr15	92870206	92870606	+	1000	41.0	[]	[]	[6.975399, 6.53501]	[127, 164]	[]	[92870379, 92870416]
466_18848	chr16	2751040	2751440	+	1000	41.0	[11.465191]	[176]	[]	[]	[2751222]	[]
466_18849	chr16	3175592	3175992	+	1000	41.0	[6.672127]	[175]	[]	[]	[3175785]	[]
466_1885	chr12	116910744	116911144	+	1000	107.5	[6.672127, 6.672127]	[79, 156]	[]	[]	[116910915, 116910992]	[]
466_18851	chr16	4802081	4802481	+	988	41.0	[]	[]	[11.465191]	[196]	[]	[4802315]
466_18852	chr16	4957646	4958046	+	1000	41.0	[]	[]	[11.465191]	[126]	[]	[4957839]
466_18854	chr16	20915810	20916210	+	1000	41.0	[]	[]	[11.465191]	[70]	[]	[20915965]
466_18855	chr16	22948735	22949135	+	1000	41.0	[6.9489045, 6.53501]	[65, 143]	[6.9489045]	[65]	[22948893, 22948971]	[22948893]
466_18858	chr16	66551424	66551824	+	1000	41.0	[6.53501]	[124]	[]	[]	[66551647]	[]
466_18859	chr16	68528619	68529019	+	1000	41.0	[]	[]	[11.465191]	[95]	[]	[68528801]
466_18860	chr16	69173074	69173474	+	1000	41.0	[6.53501]	[117]	[]	[]	[69173239]	[]
466_18861	chr16	70064945	70065345	+	1000	41.0	[11.465191]	[121]	[]	[]	[70065146]	[]
466_18864	chr16	83954059	83954459	+	1000	41.0	[]	[]	[11.465191]	[133]	[]	[83954254]
466_18869	chr16	88235798	88236198	+	1000	41.0	[11.465191]	[139]	[11.465191]	[78]	[88236022]	[88235961]
466_1887	chr14	31902019	31902419	+	1000	107.5	[6.53501, 11.465191]	[103, 138]	[]	[]	[31902211, 31902246]	[]
466_18873	chr17	17825673	17826073	+	1000	41.0	[]	[]	[11.465191]	[96]	[]	[17825849]
466_18874	chr17	18260251	18260651	+	934	41.0	[11.465191]	[104]	[]	[]	[18260405]	[]
466_18877	chr17	32956571	32956971	+	1000	41.0	[]	[]	[6.975399]	[140]	[]	[32956794]
466_18882	chr17	46835881	46836281	+	821	41.0	[11.465191]	[71]	[]	[]	[46836052]	[]
466_18883	chr17	47841107	47841507	+	1000	41.0	[]	[]	[11.465191]	[170]	[]	[47841293]
466_18886	chr17	58692459	58692859	+	1000	41.0	[]	[]	[11.465191]	[115]	[]	[58692630]
466_1889	chr15	82635807	82636207	+	1000	107.5	[11.465191]	[145]	[]	[]	[82636047]	[]
466_18894	chr17	81871422	81871822	+	1000	41.0	[6.672127]	[155]	[]	[]	[81871596]	[]
466_18895	chr17	82522093	82522493	+	1000	41.0	[6.975399]	[151]	[11.465191]	[116]	[82522339]	[82522304]
466_18896	chr17	82734882	82735282	+	1000	41.0	[11.465191, 6.9489045]	[92, 120]	[11.465191, 6.9489045]	[84, 120]	[82735073, 82735101]	[82735065, 82735101]
466_18899	chr18	8876964	8877364	+	1000	41.0	[]	[]	[6.975399, 6.975399]	[105, 112]	[]	[8877159, 8877166]
466_189	chr18	8882934	8883334	+	1000	258.0	[]	[]	[6.975399, 6.975399, 11.465191]	[86, 93, 121]	[]	[8883113, 8883120, 8883148]
466_18902	chr18	62526125	62526525	+	1000	41.0	[]	[]	[11.465191]	[168]	[]	[62526335]
466_18907	chr19	3275409	3275809	+	1000	41.0	[11.465191]	[119]	[]	[]	[3275620]	[]
466_1891	chr21	33947609	33948009	+	1000	107.5	[6.9489045]	[61]	[6.9489045]	[61]	[33947768]	[33947768]
466_18913	chr19	14476544	14476944	+	1000	41.0	[11.465191]	[135]	[]	[]	[14476766]	[]
466_18915	chr19	16446942	16447342	+	1000	41.0	[]	[]	[6.672127]	[101]	[]	[16447133]
466_18917	chr19	17594916	17595316	+	1000	41.0	[6.672127]	[225]	[]	[]	[17595162]	[]
466_18918	chr19	17737849	17738249	+	1000	41.0	[]	[]	[6.975399]	[90]	[]	[17738000]
466_18922	chr19	28522041	28522441	+	1000	41.0	[]	[]	[6.975399]	[110]	[]	[28522232]
466_18927	chr19	44113049	44113449	+	1000	41.0	[]	[]	[11.465191]	[154]	[]	[44113299]
466_1893	chr3	101631436	101631836	+	1000	107.5	[6.975399]	[62]	[6.975399]	[55]	[101631595]	[101631588]
466_18930	chr19	45075549	45075949	+	785	41.0	[11.465191]	[157]	[]	[]	[45075710]	[]
466_18932	chr19	48203619	48204019	+	1000	41.0	[11.465191]	[171]	[]	[]	[48203867]	[]
466_18936	chr2	10690022	10690422	+	1000	41.0	[11.465191]	[166]	[]	[]	[10690193]	[]
466_18941	chr2	43229522	43229922	+	891	41.0	[11.465191]	[99]	[]	[]	[43229703]	[]
466_18944	chr2	55159289	55159689	+	1000	41.0	[11.465191]	[134]	[]	[]	[55159501]	[]
466_18945	chr2	64078938	64079338	+	716	41.0	[]	[]	[11.465191, 6.672127]	[112, 156]	[]	[64079118, 64079162]
466_18951	chr2	75710491	75710891	+	1000	41.0	[11.465191]	[192]	[]	[]	[75710694]	[]
466_18966	chr2	187003086	187003486	+	1000	41.0	[]	[]	[6.53501]	[127]	[]	[187003283]
466_18972	chr2	241150057	241150457	+	1000	41.0	[6.975399]	[157]	[]	[]	[241150299]	[]
466_18973	chr20	4129252	4129652	+	696	41.0	[]	[]	[11.465191]	[105]	[]	[4129416]
466_18974	chr20	34389549	34389949	+	1000	41.0	[]	[]	[11.465191]	[116]	[]	[34389715]
466_18975	chr20	36399587	36399987	+	1000	41.0	[]	[]	[11.465191]	[123]	[]	[36399804]
466_18978	chr20	38448051	38448451	+	1000	41.0	[11.465191]	[152]	[]	[]	[38448239]	[]
466_18979	chr20	49977346	49977746	+	1000	41.0	[]	[]	[11.465191]	[207]	[]	[49977564]
466_18980	chr20	53578934	53579334	+	1000	41.0	[6.9489045]	[140]	[6.9489045]	[140]	[53579162]	[53579162]
466_18983	chr21	32728233	32728633	+	1000	41.0	[]	[]	[11.465191]	[124]	[]	[32728432]
466_18985	chr21	38126585	38126985	+	1000	41.0	[11.465191]	[158]	[]	[]	[38126804]	[]
466_18986	chr21	43659201	43659601	+	1000	41.0	[6.9489045]	[135]	[6.9489045]	[135]	[43659435]	[43659435]
466_18987	chr21	43975497	43975897	+	996	41.0	[6.975399]	[130]	[]	[]	[43975701]	[]
466_18988	chr21	44029675	44030075	+	1000	41.0	[]	[]	[6.975399]	[147]	[]	[44029891]
466_18989	chr21	45433792	45434192	+	977	41.0	[]	[]	[11.465191, 11.465191, 11.465191]	[129, 152, 165]	[]	[45433997, 45434020, 45434033]
466_1899	chr7	100444403	100444803	+	1000	107.5	[6.9489045]	[104]	[6.9489045]	[104]	[100444606]	[100444606]
466_18990	chr22	17788517	17788917	+	894	41.0	[6.9489045]	[58]	[6.9489045, 11.465191]	[58, 68]	[17788669]	[17788669, 17788679]
466_18993	chr22	20703725	20704125	+	1000	41.0	[11.465191]	[131]	[11.465191]	[151]	[20703945]	[20703965]
466_18995	chr22	20910630	20911030	+	1000	41.0	[11.465191, 11.465191]	[117, 159]	[6.672127]	[101]	[20910798, 20910840]	[20910782]
466_19	chr19	45092825	45093225	+	1000	725.0	[6.672127]	[111]	[]	[]	[45093027]	[]
466_190	chr19	12669314	12669714	+	1000	258.0	[6.672127]	[86]	[]	[]	[12669488]	[]
466_1900	chr7	101902893	101903293	+	1000	107.5	[11.465191]	[118]	[]	[]	[101903108]	[]
466_19009	chr22	37457381	37457781	+	1000	41.0	[11.465191]	[178]	[6.975399]	[115]	[37457622]	[37457559]
466_19010	chr22	37777267	37777667	+	1000	41.0	[]	[]	[6.53501]	[86]	[]	[37777437]
466_19013	chr3	12891826	12892226	+	1000	41.0	[6.672127, 11.465191]	[119, 130]	[]	[]	[12892037, 12892048]	[]
466_19016	chr3	15630229	15630629	+	1000	41.0	[6.975399]	[202]	[]	[]	[15630451]	[]
466_1902	chr1	154157680	154158080	+	1000	107.0	[]	[]	[6.53501]	[131]	[]	[154157906]
466_19020	chr3	37855410	37855810	+	1000	41.0	[11.465191]	[148]	[]	[]	[37855577]	[]
466_19022	chr3	45076172	45076572	+	1000	41.0	[6.9489045]	[190]	[6.9489045]	[190]	[45076415]	[45076415]
