#PeakID(python identify_motif.py ./ENCODE_processed_files/CREM_idr.fa CREM --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
978_14680	chr2	230010528	230010928	+	1000	98.0	[8.010134]	[130]	[8.007665]	[130]	[230010754]	[230010754]
978_14696	chr3	13352726	13353126	+	1000	98.0	[7.399237]	[108]	[7.404073]	[108]	[13352930]	[13352930]
978_14698	chr3	42847143	42847543	+	1000	98.0	[8.525592]	[153]	[8.522686]	[153]	[42847384]	[42847384]
978_14701	chr3	128067493	128067893	+	1000	98.0	[6.9284444]	[89]	[6.922087]	[89]	[128067675]	[128067675]
978_14703	chr3	185527310	185527710	+	1000	98.0	[7.9219465]	[100]	[7.921052]	[100]	[185527498]	[185527498]
978_14708	chr5	14272519	14272919	+	1000	98.0	[8.517266, 9.722656]	[82, 97]	[8.521578, 9.715002]	[82, 97]	[14272696, 14272711]	[14272696, 14272711]
978_1472	chr3	39406512	39406912	+	1000	410.0	[9.335599]	[89]	[9.339456]	[89]	[39406693]	[39406693]
978_1473	chr7	123624568	123624968	+	1000	410.0	[6.7153955, 7.0739994]	[77, 114]	[6.7114534, 7.068014]	[77, 114]	[123624745, 123624782]	[123624745, 123624782]
978_14735	chr7	127057926	127058326	+	1000	98.0	[10.189517, 7.400002, 8.475118, 9.127669]	[66, 73, 86, 110]	[10.184327, 7.3961124, 8.479025, 9.131692]	[66, 73, 86, 110]	[127058088, 127058095, 127058108, 127058132]	[127058088, 127058095, 127058108, 127058132]
978_14743	chr8	109450901	109451301	+	1000	98.0	[6.7620573]	[69]	[6.7517486]	[69]	[109451061]	[109451061]
978_14749	chr9	129141405	129141805	+	1000	98.0	[12.00177]	[91]	[11.995492]	[91]	[129141595]	[129141595]
978_14767	chr1	40097042	40097442	+	1000	97.0	[6.8493695]	[110]	[6.846809]	[110]	[40097245]	[40097245]
978_14768	chr1	41493115	41493515	+	1000	97.0	[11.507918, 9.060512]	[116, 147]	[11.519731, 9.059015]	[116, 147]	[41493329, 41493360]	[41493329, 41493360]
978_1477	chr1	18854538	18854938	+	1000	409.0	[12.163783]	[80]	[12.159631]	[80]	[18854713]	[18854713]
978_14770	chr1	50969838	50970238	+	1000	97.0	[6.7664995]	[112]	[6.758778]	[112]	[50970034]	[50970034]
978_14775	chr1	151062764	151063164	+	1000	97.0	[10.822409]	[114]	[10.815828]	[114]	[151062969]	[151062969]
978_14779	chr1	161505201	161505601	+	1000	97.0	[8.092515]	[78]	[8.097209]	[78]	[161505373]	[161505373]
978_14783	chr1	211323407	211323807	+	1000	97.0	[9.136419]	[85]	[9.139357]	[85]	[211323577]	[211323577]
978_14799	chr10	91798145	91798545	+	1000	97.0	[10.517336]	[126]	[10.516907]	[126]	[91798369]	[91798369]
978_1481	chr2	28359209	28359609	+	1000	409.0	[12.59995]	[82]	[12.600505]	[82]	[28359390]	[28359390]
978_14811	chr11	113875559	113875959	+	1000	97.0	[8.24164]	[78]	[8.242415]	[78]	[113875736]	[113875736]
978_14816	chr12	74292824	74293224	+	1000	97.0	[6.5786743]	[97]	[6.581279]	[97]	[74293016]	[74293016]
978_1483	chr3	47380418	47380818	+	1000	409.0	[7.3406835]	[108]	[7.34461]	[108]	[47380624]	[47380624]
978_1484	chr3	128680750	128681150	+	1000	409.0	[10.502107]	[95]	[10.502037]	[95]	[128680910]	[128680910]
978_14851	chr19	47497320	47497720	+	1000	97.0	[6.6242166]	[110]	[6.6277256]	[110]	[47497522]	[47497522]
978_1487	chr5	141564135	141564535	+	1000	408.0	[6.53438, 12.563868]	[108, 111]	[6.5387077, 12.561364]	[108, 111]	[141564334, 141564337]	[141564334, 141564337]
978_1488	chr6	47477443	47477843	+	1000	408.0	[17.671825]	[113]	[17.673073]	[113]	[47477647]	[47477647]
978_14904	chr5	139689621	139690021	+	1000	97.0	[7.0803337]	[144]	[7.0775776]	[144]	[139689844]	[139689844]
978_14914	chr6	87700765	87701165	+	1000	97.0	[6.613866]	[113]	[6.6063547]	[113]	[87700919]	[87700919]
978_14922	chr7	22990558	22990958	+	1000	97.0	[8.349868]	[129]	[8.350714]	[129]	[22990778]	[22990778]
978_14927	chr7	100157251	100157651	+	1000	97.0	[10.937712]	[150]	[10.930033]	[150]	[100157497]	[100157497]
978_1493	chr19	10380448	10380848	+	1000	407.0	[7.4334764]	[134]	[7.433109]	[134]	[10380680]	[10380680]
978_14941	chr8	123274646	123275046	+	1000	97.0	[7.1001034]	[58]	[7.0947027]	[58]	[123274800]	[123274800]
978_14944	chr8	144060622	144061022	+	1000	97.0	[7.7488294]	[61]	[7.7493453]	[61]	[144060783]	[144060783]
978_14948	chr9	75027612	75028012	+	1000	97.0	[7.2690105]	[65]	[7.278064]	[65]	[75027770]	[75027770]
978_14955	chr9	134205965	134206365	+	1000	97.0	[12.42408, 8.823373]	[78, 107]	[12.420515, 8.825366]	[78, 107]	[134206132, 134206161]	[134206132, 134206161]
978_14958	chrX	53255860	53256260	+	1000	97.0	[8.395186]	[66]	[8.397154]	[66]	[53256026]	[53256026]
978_1498	chr11	83193484	83193884	+	1000	406.0	[9.709714]	[105]	[9.7078285]	[105]	[83193685]	[83193685]
978_14984	chr1	204807196	204807596	+	1000	96.0	[8.101079]	[96]	[8.098956]	[96]	[204807374]	[204807374]
978_14998	chr10	104391376	104391776	+	1000	96.0	[13.924488]	[81]	[13.921115]	[81]	[104391555]	[104391555]
978_14999	chr10	131869422	131869822	+	1000	96.0	[7.486792]	[142]	[7.484589]	[142]	[131869649]	[131869649]
978_150	chr5	62412557	62412957	+	1000	689.0	[7.16367]	[80]	[7.1607647]	[80]	[62412736]	[62412736]
978_15007	chr11	65833659	65834059	+	1000	96.0	[10.858746]	[113]	[10.864887]	[113]	[65833845]	[65833845]
978_15027	chr15	75758343	75758743	+	1000	96.0	[8.381127]	[120]	[8.382625]	[120]	[75758534]	[75758534]
978_15034	chr16	30787026	30787426	+	1000	96.0	[6.9971457]	[76]	[6.989707]	[76]	[30787201]	[30787201]
978_1505	chr7	100429076	100429476	+	1000	405.0	[13.579248]	[95]	[13.582767]	[95]	[100429269]	[100429269]
978_15053	chr19	10236075	10236475	+	1000	96.0	[10.630119]	[176]	[10.627973]	[176]	[10236308]	[10236308]
978_15063	chr2	46940689	46941089	+	1000	96.0	[8.463488]	[81]	[8.457056]	[81]	[46940869]	[46940869]
978_1507	chr8	30082897	30083297	+	1000	405.0	[6.6645]	[109]	[6.6610546]	[109]	[30083105]	[30083105]
978_15072	chr2	177724671	177725071	+	1000	96.0	[7.7545133]	[144]	[7.7488165]	[144]	[177724901]	[177724901]
978_15078	chr20	45373831	45374231	+	1000	96.0	[6.459751]	[67]	[6.458846]	[67]	[45373998]	[45373998]
978_15090	chr22	37425365	37425765	+	1000	96.0	[17.64763, 7.6404853, 11.101358]	[102, 125, 149]	[17.650227, 7.640439, 11.098193]	[102, 125, 149]	[37425562, 37425585, 37425609]	[37425562, 37425585, 37425609]
978_15096	chr3	36893019	36893419	+	1000	96.0	[9.316593]	[122]	[9.315491]	[122]	[36893237]	[36893237]
978_15099	chr3	100400900	100401300	+	1000	96.0	[6.5241313]	[95]	[6.533338]	[95]	[100401090]	[100401090]
978_151	chr3	196942423	196942823	+	1000	688.0	[9.528801]	[93]	[9.528804]	[93]	[196942615]	[196942615]
978_15108	chr4	10456615	10457015	+	1000	96.0	[9.646926]	[98]	[9.646153]	[98]	[10456809]	[10456809]
978_15110	chr4	70993417	70993817	+	1000	96.0	[6.84174]	[213]	[6.8382907]	[213]	[70993647]	[70993647]
978_15115	chr5	78659599	78659999	+	1000	96.0	[7.0329165]	[83]	[7.0386972]	[83]	[78659782]	[78659782]
978_15118	chr5	149632401	149632801	+	1000	96.0	[7.4087057]	[148]	[7.415457]	[148]	[149632648]	[149632648]
978_1512	chr17	27293849	27294249	+	1000	403.0	[6.4736423, 16.703423]	[61, 99]	[6.4686985, 16.700771]	[61, 99]	[27294008, 27294046]	[27294008, 27294046]
978_15121	chr6	1630691	1631091	+	1000	96.0	[11.223348]	[153]	[11.223293]	[153]	[1630941]	[1630941]
978_15132	chr6	43570995	43571395	+	1000	96.0	[10.0467825]	[143]	[10.045652]	[143]	[43571229]	[43571229]
978_15138	chr7	22122037	22122437	+	1000	96.0	[12.007713]	[103]	[12.004412]	[103]	[22122238]	[22122238]
978_15153	chr9	135574336	135574736	+	1000	96.0	[7.7761393]	[92]	[7.7709165]	[92]	[135574523]	[135574523]
978_15161	chr1	2231103	2231503	+	1000	95.0	[11.94118]	[92]	[11.938519]	[92]	[2231295]	[2231295]
978_1517	chr4	1346748	1347148	+	1000	403.0	[7.728671]	[88]	[7.7269316]	[88]	[1346930]	[1346930]
978_15177	chr1	223700941	223701341	+	1000	95.0	[6.536285]	[70]	[6.5346937]	[70]	[223701107]	[223701107]
978_1522	chr20	17968659	17969059	+	1000	402.0	[15.11445]	[94]	[15.113612]	[94]	[17968852]	[17968852]
978_15229	chr16	87062636	87063036	+	1000	95.0	[8.363433]	[79]	[8.35782]	[79]	[87062813]	[87062813]
978_15230	chr16	89508103	89508503	+	1000	95.0	[6.484216]	[174]	[6.491405]	[174]	[89508333]	[89508333]
978_15234	chr17	28570769	28571169	+	1000	95.0	[8.6498785]	[116]	[8.657769]	[116]	[28570979]	[28570979]
978_15245	chr19	18514815	18515215	+	1000	95.0	[8.306072, 10.139739]	[65, 84]	[8.31508, 10.140116]	[65, 84]	[18514977, 18514996]	[18514977, 18514996]
978_1526	chrX	16786287	16786687	+	1000	402.0	[9.617642, 7.847417]	[90, 95]	[9.618363, 7.8429604]	[90, 95]	[16786472, 16786477]	[16786472, 16786477]
978_15269	chr2	171574059	171574459	+	1000	95.0	[9.319477]	[113]	[9.317955]	[113]	[171574267]	[171574267]
978_15275	chr20	46350461	46350861	+	1000	95.0	[9.996657]	[95]	[9.998376]	[95]	[46350654]	[46350654]
978_15285	chr3	4834314	4834714	+	1000	95.0	[7.009615]	[56]	[6.9993997]	[56]	[4834466]	[4834466]
978_15288	chr3	46893714	46894114	+	1000	95.0	[12.612108]	[101]	[12.61128]	[101]	[46893914]	[46893914]
978_1529	chr4	4290011	4290411	+	1000	401.0	[10.033814]	[96]	[10.027703]	[96]	[4290201]	[4290201]
978_15290	chr3	119638826	119639226	+	1000	95.0	[8.8468485]	[159]	[8.847974]	[159]	[119639065]	[119639065]
978_153	chr10	102152129	102152529	+	1000	687.0	[11.49971]	[93]	[11.503248]	[93]	[102152320]	[102152320]
978_15306	chr5	96703187	96703587	+	1000	95.0	[8.876981]	[90]	[8.876488]	[90]	[96703370]	[96703370]
978_15317	chr6	30614814	30615214	+	1000	95.0	[7.497588]	[125]	[7.4967628]	[125]	[30615032]	[30615032]
978_1532	chr6	96521611	96522011	+	1000	401.0	[7.60147]	[125]	[7.5919385]	[125]	[96521825]	[96521825]
978_1533	chr7	39733177	39733577	+	1000	401.0	[15.815283]	[89]	[15.816201]	[89]	[39733366]	[39733366]
978_15330	chr7	2715960	2716360	+	1000	95.0	[7.374344]	[123]	[7.3734403]	[123]	[2716177]	[2716177]
978_15342	chr7	137882199	137882599	+	1000	95.0	[6.733623]	[136]	[6.7275934]	[136]	[137882434]	[137882434]
978_15344	chr7	139699918	139700318	+	1000	95.0	[8.500887]	[125]	[8.50231]	[125]	[139700138]	[139700138]
978_1535	chr8	116755657	116756057	+	1000	401.0	[16.589333]	[104]	[16.58884]	[104]	[116755858]	[116755858]
978_15357	chr8	128326894	128327294	+	1000	95.0	[11.471688]	[90]	[11.472173]	[90]	[128327083]	[128327083]
978_15361	chr9	123360123	123360523	+	1000	95.0	[7.0548463]	[122]	[7.061512]	[122]	[123360329]	[123360329]
978_1537	chr1	168178510	168178910	+	1000	400.0	[15.058768]	[122]	[15.057452]	[122]	[168178727]	[168178727]
978_15385	chr1	161074648	161075048	+	1000	94.0	[14.656838]	[102]	[14.657625]	[102]	[161074849]	[161074849]
978_15386	chr1	226083355	226083755	+	1000	94.0	[8.82348]	[88]	[8.818855]	[88]	[226083524]	[226083524]
978_15395	chr10	118531475	118531875	+	1000	94.0	[16.942871]	[89]	[16.94323]	[89]	[118531663]	[118531663]
978_15397	chr11	32434484	32434884	+	1000	94.0	[6.7052937]	[102]	[6.7030497]	[102]	[32434650]	[32434650]
978_154	chr19	35612520	35612920	+	1000	686.0	[16.120474, 14.609866]	[82, 105]	[16.118835, 14.615486]	[82, 105]	[35612701, 35612724]	[35612701, 35612724]
978_1540	chr16	70298962	70299362	+	1000	400.0	[11.369171]	[90]	[11.3637905]	[90]	[70299151]	[70299151]
978_15406	chr11	111694818	111695218	+	1000	94.0	[12.792291]	[126]	[12.796013]	[126]	[111695041]	[111695041]
978_15407	chr11	113190360	113190760	+	1000	94.0	[6.5747766]	[105]	[6.5747924]	[105]	[113190563]	[113190563]
978_15413	chr12	57845670	57846070	+	1000	94.0	[6.5338883]	[126]	[6.537106]	[126]	[57845870]	[57845870]
978_1542	chr19	47745276	47745676	+	1000	400.0	[6.6399975]	[101]	[6.64435]	[101]	[47745466]	[47745466]
978_15447	chr17	61927786	61928186	+	1000	94.0	[7.8678217]	[145]	[7.8756275]	[145]	[61928011]	[61928011]
978_15454	chr19	45953216	45953616	+	1000	94.0	[12.137604]	[90]	[12.142613]	[90]	[45953405]	[45953405]
978_15462	chr2	69683094	69683494	+	1000	94.0	[9.512423]	[99]	[9.515189]	[99]	[69683290]	[69683290]
978_1547	chr19	18192739	18193139	+	1000	399.0	[6.648325]	[149]	[6.6529603]	[149]	[18192975]	[18192975]
978_15475	chr20	64036533	64036933	+	1000	94.0	[7.346596]	[99]	[7.3502474]	[99]	[64036727]	[64036727]
978_1548	chr4	78939235	78939635	+	1000	399.0	[13.194281]	[99]	[13.192022]	[99]	[78939434]	[78939434]
978_1549	chr1	12173684	12174084	+	1000	398.0	[14.517369, 15.617444]	[79, 97]	[14.5206, 15.618309]	[79, 97]	[12173862, 12173880]	[12173862, 12173880]
978_15492	chr3	124653729	124654129	+	1000	94.0	[10.202109]	[66]	[10.20495]	[66]	[124653885]	[124653885]
978_15498	chr4	48212186	48212586	+	1000	94.0	[9.208665]	[74]	[9.214381]	[74]	[48212354]	[48212354]
978_15502	chr4	112232088	112232488	+	1000	94.0	[7.324329]	[124]	[7.3309355]	[124]	[112232300]	[112232300]
978_1551	chr4	82429316	82429716	+	1000	398.0	[9.0805645]	[88]	[9.078263]	[88]	[82429503]	[82429503]
978_15511	chr5	137994993	137995393	+	1000	94.0	[11.000581]	[126]	[11.0058]	[126]	[137995208]	[137995208]
978_15522	chr6	34656314	34656714	+	1000	94.0	[13.03329]	[126]	[13.035633]	[126]	[34656522]	[34656522]
978_15523	chr6	37638034	37638434	+	1000	94.0	[14.424514]	[117]	[14.422488]	[117]	[37638249]	[37638249]
978_15538	chr7	76294612	76295012	+	1000	94.0	[8.445709]	[81]	[8.449233]	[81]	[76294789]	[76294789]
978_15546	chr8	29350730	29351130	+	1000	94.0	[7.8991323]	[88]	[7.903962]	[88]	[29350917]	[29350917]
978_1555	chr11	108664798	108665198	+	1000	397.0	[12.6234045]	[97]	[12.62014]	[97]	[108664993]	[108664993]
978_15550	chr8	140831098	140831498	+	1000	94.0	[8.178749]	[116]	[8.176058]	[116]	[140831312]	[140831312]
978_15552	chr9	33159186	33159586	+	1000	94.0	[9.705669]	[76]	[9.701156]	[76]	[33159357]	[33159357]
978_15572	chr1	25568915	25569315	+	1000	93.0	[11.604752]	[93]	[11.609982]	[93]	[25569081]	[25569081]
978_1560	chr16	2511425	2511825	+	1000	397.0	[9.6265955, 13.475147]	[86, 91]	[9.632496, 13.477619]	[86, 91]	[2511610, 2511615]	[2511610, 2511615]
978_15620	chr12	108854416	108854816	+	1000	93.0	[11.815413]	[128]	[11.811805]	[128]	[108854636]	[108854636]
978_15638	chr15	75335827	75336227	+	1000	93.0	[8.381127]	[90]	[8.382625]	[90]	[75336013]	[75336013]
978_1564	chr19	48661057	48661457	+	1000	397.0	[13.535767]	[94]	[13.541041]	[94]	[48661251]	[48661251]
978_15648	chr16	85569708	85570108	+	1000	93.0	[7.804703]	[101]	[7.802867]	[101]	[85569907]	[85569907]
978_15649	chr17	17088120	17088520	+	1000	93.0	[7.4927464]	[97]	[7.490137]	[97]	[17088313]	[17088313]
978_15666	chr19	18596774	18597174	+	1000	93.0	[7.5243087]	[93]	[7.5319467]	[93]	[18596963]	[18596963]
978_15667	chr19	39996285	39996685	+	1000	93.0	[7.8385057]	[112]	[7.8319106]	[112]	[39996492]	[39996492]
978_15696	chr3	11757380	11757780	+	1000	93.0	[11.53869]	[121]	[11.541046]	[121]	[11757593]	[11757593]
978_157	chr19	7629372	7629772	+	1000	685.0	[6.4540586]	[96]	[]	[]	[7629564]	[]
978_15705	chr3	133799735	133800135	+	1000	93.0	[6.6796117]	[131]	[6.6753254]	[131]	[133799960]	[133799960]
978_15713	chr4	186889089	186889489	+	1000	93.0	[9.491606]	[88]	[9.496976]	[88]	[186889276]	[186889276]
978_15715	chr5	69332657	69333057	+	1000	93.0	[9.307477, 8.818698]	[130, 174]	[9.313521, 8.81212]	[130, 174]	[69332863, 69332907]	[69332863, 69332907]
978_15738	chr7	38311349	38311749	+	1000	93.0	[6.618017]	[150]	[6.62275]	[150]	[38311567]	[38311567]
978_1574	chr8	22668943	22669343	+	1000	396.0	[11.280495]	[92]	[11.28365]	[92]	[22669135]	[22669135]
978_15742	chr7	131235648	131236048	+	1000	93.0	[7.3316894]	[106]	[7.3227696]	[106]	[131235842]	[131235842]
978_15749	chr8	106658312	106658712	+	1000	93.0	[8.762845]	[108]	[8.755153]	[108]	[106658520]	[106658520]
978_15758	chrX	7147778	7148178	+	1000	93.0	[8.274322]	[102]	[8.271091]	[102]	[7147972]	[7147972]
978_15765	chr1	12552056	12552456	+	1000	92.0	[7.134173]	[62]	[7.139754]	[62]	[12552209]	[12552209]
978_1577	chr16	30650334	30650734	+	1000	395.0	[10.489443]	[89]	[10.482386]	[89]	[30650522]	[30650522]
978_1578	chr16	57667362	57667762	+	1000	395.0	[6.6860332]	[59]	[6.686178]	[59]	[57667515]	[57667515]
978_15786	chr1	204623268	204623668	+	1000	92.0	[7.583959]	[108]	[7.5821834]	[108]	[204623460]	[204623460]
978_15787	chr1	225508509	225508909	+	1000	92.0	[7.5900097, 7.6741724]	[113, 122]	[7.5905013, 7.673538]	[113, 122]	[225508720, 225508729]	[225508720, 225508729]
978_15791	chr10	3886925	3887325	+	1000	92.0	[14.838525]	[100]	[14.839498]	[100]	[3887124]	[3887124]
978_15799	chr10	49225345	49225745	+	1000	92.0	[6.9887867]	[100]	[6.9887733]	[100]	[49225535]	[49225535]
978_15827	chr13	108215300	108215700	+	1000	92.0	[10.045721]	[87]	[10.041658]	[87]	[108215481]	[108215481]
978_15832	chr15	45430241	45430641	+	1000	92.0	[6.7228684]	[92]	[6.728674]	[92]	[45430430]	[45430430]
978_1584	chr6	116253936	116254336	+	1000	395.0	[11.502805]	[94]	[11.502904]	[94]	[116254127]	[116254127]
978_15841	chr16	31453444	31453844	+	1000	92.0	[12.675763]	[108]	[12.678628]	[108]	[31453646]	[31453646]
978_15842	chr16	46688195	46688595	+	1000	92.0	[7.4067965]	[95]	[7.409175]	[95]	[46688388]	[46688388]
978_15852	chr17	29176588	29176988	+	1000	92.0	[6.502247]	[126]	[6.50007]	[126]	[29176808]	[29176808]
978_15860	chr17	64649107	64649507	+	1000	92.0	[8.329602]	[106]	[8.327648]	[106]	[64649313]	[64649313]
978_15866	chr18	32158014	32158414	+	1000	92.0	[8.145371]	[115]	[8.146689]	[115]	[32158222]	[32158222]
978_15871	chr19	3670789	3671189	+	1000	92.0	[8.640343]	[116]	[8.636898]	[116]	[3670986]	[3670986]
978_15882	chr19	48962360	48962760	+	1000	92.0	[6.6036754]	[116]	[6.606067]	[116]	[48962561]	[48962561]
978_15892	chr2	120223189	120223589	+	1000	92.0	[10.017999]	[109]	[10.0226965]	[109]	[120223396]	[120223396]
978_15893	chr2	130391093	130391493	+	1000	92.0	[7.060569]	[112]	[7.0601954]	[112]	[130391303]	[130391303]
978_159	chr9	6015456	6015856	+	1000	685.0	[7.691708]	[109]	[7.6948247]	[109]	[6015664]	[6015664]
978_15936	chr5	96408121	96408521	+	1000	92.0	[11.626087]	[109]	[11.627817]	[109]	[96408325]	[96408325]
978_15953	chr6	154520258	154520658	+	1000	92.0	[6.555376]	[107]	[6.5544977]	[107]	[154520458]	[154520458]
978_15958	chr7	6729576	6729976	+	1000	92.0	[7.4183273]	[130]	[7.4232836]	[130]	[6729801]	[6729801]
978_15975	chr8	128056866	128057266	+	1000	92.0	[6.7827697, 10.5165615]	[75, 100]	[6.773328, 10.512308]	[75, 100]	[128057036, 128057061]	[128057036, 128057061]
978_15986	chrX	48026678	48027078	+	1000	92.0	[6.458476]	[113]	[6.4528193]	[113]	[48026886]	[48026886]
978_15998	chr1	12541553	12541953	+	1000	91.0	[8.580569]	[111]	[8.587514]	[111]	[12541758]	[12541758]
978_16020	chr1	226121457	226121857	+	1000	91.0	[6.7340803]	[59]	[6.732432]	[59]	[226121616]	[226121616]
978_16032	chr10	102503628	102504028	+	1000	91.0	[8.317892]	[156]	[8.320215]	[156]	[102503851]	[102503851]
978_16033	chr10	104332419	104332819	+	1000	91.0	[10.896859]	[148]	[10.89553]	[148]	[104332659]	[104332659]
978_16039	chr11	14643580	14643980	+	1000	91.0	[9.767375]	[72]	[9.773145]	[72]	[14643751]	[14643751]
978_1605	chr12	124914707	124915107	+	1000	392.0	[7.0369267]	[107]	[7.033087]	[107]	[124914913]	[124914913]
978_16080	chr16	58501269	58501669	+	1000	91.0	[14.864528]	[79]	[14.859949]	[79]	[58501447]	[58501447]
978_16086	chr16	87871430	87871830	+	1000	91.0	[7.216614]	[90]	[7.20921]	[90]	[87871600]	[87871600]
978_16107	chr19	1273985	1274385	+	1000	91.0	[10.558136]	[112]	[10.5649185]	[112]	[1274177]	[1274177]
978_16112	chr19	11538514	11538914	+	1000	91.0	[10.797377]	[87]	[10.799379]	[87]	[11538701]	[11538701]
978_16126	chr2	11940187	11940587	+	1000	91.0	[7.2517896]	[114]	[7.2525234]	[114]	[11940395]	[11940395]
978_16132	chr2	63369144	63369544	+	1000	91.0	[8.936427]	[87]	[8.941975]	[87]	[63369330]	[63369330]
978_16137	chr2	96157799	96158199	+	1000	91.0	[8.384611]	[141]	[8.388519]	[141]	[96158037]	[96158037]
978_16138	chr2	96207333	96207733	+	1000	91.0	[7.3068533, 7.66446]	[83, 94]	[7.3116884, 7.6670628]	[83, 94]	[96207514, 96207525]	[96207514, 96207525]
978_16153	chr22	20591907	20592307	+	1000	91.0	[8.575302]	[105]	[8.574117]	[105]	[20592109]	[20592109]
978_16163	chr3	87503916	87504316	+	1000	91.0	[14.768666]	[118]	[14.770873]	[118]	[87504134]	[87504134]
978_16166	chr3	153160461	153160861	+	1000	91.0	[12.152842]	[106]	[12.156216]	[106]	[153160657]	[153160657]
978_16170	chr4	6641657	6642057	+	1000	91.0	[7.4819713]	[118]	[7.473542]	[118]	[6641873]	[6641873]
978_16179	chr5	42586582	42586982	+	1000	91.0	[8.298663]	[69]	[8.293392]	[69]	[42586742]	[42586742]
978_16193	chr6	4155856	4156256	+	1000	91.0	[9.408894]	[128]	[9.40898]	[128]	[4156074]	[4156074]
978_16197	chr6	33164664	33165064	+	1000	91.0	[14.461326]	[92]	[14.463192]	[92]	[33164853]	[33164853]
978_16207	chr6	158026510	158026910	+	1000	91.0	[11.826]	[127]	[11.826893]	[127]	[158026719]	[158026719]
978_1627	chr11	76444479	76444879	+	1000	389.0	[11.994796]	[110]	[11.98905]	[110]	[76444676]	[76444676]
978_16273	chr1	228168569	228168969	+	1000	90.0	[14.661077]	[90]	[14.66061]	[90]	[228168749]	[228168749]
978_16277	chr10	7687242	7687642	+	1000	90.0	[7.021359]	[123]	[7.0216665]	[123]	[7687433]	[7687433]
978_1628	chr12	54280381	54280781	+	1000	389.0	[10.554318]	[99]	[10.560089]	[99]	[54280577]	[54280577]
978_16283	chr10	60281953	60282353	+	1000	90.0	[10.277247]	[111]	[10.278257]	[111]	[60282151]	[60282151]
978_16285	chr10	93209000	93209400	+	1000	90.0	[8.780006, 8.53406, 11.79873, 8.928362, 8.780006]	[86, 101, 116, 131, 157]	[8.7694435, 8.52349, 11.787659, 8.917435, 8.7694435]	[86, 101, 116, 131, 157]	[93209176, 93209191, 93209206, 93209221, 93209247]	[93209176, 93209191, 93209206, 93209221, 93209247]
978_16307	chr12	57026895	57027295	+	1000	90.0	[8.962488]	[86]	[8.963493]	[86]	[57027072]	[57027072]
978_1631	chr3	99817637	99818037	+	1000	389.0	[15.696745]	[93]	[15.694584]	[93]	[99817829]	[99817829]
978_16310	chr12	116068775	116069175	+	1000	90.0	[9.644898]	[94]	[9.641925]	[94]	[116068966]	[116068966]
978_1635	chr19	45469057	45469457	+	1000	388.0	[8.843858]	[57]	[8.846936]	[57]	[45469212]	[45469212]
978_16350	chr18	79395670	79396070	+	1000	90.0	[13.597105]	[93]	[13.597455]	[93]	[79395825]	[79395825]
