#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIC_idr.fa NFIC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
366_24786	chr9	132994562	132994962	+	1000	99.0	[7.275311, 7.275311]	[119, 173]	[7.275311, 7.275311]	[177, 188]	[132994740, 132994794]	[132994798, 132994809]
366_24787	chrX	64439582	64439982	+	940	99.0	[7.275311, 7.275311, 7.275311]	[102, 134, 150]	[7.275311]	[111]	[64439746, 64439778, 64439794]	[64439755]
366_24788	chrX	72609938	72610338	+	1000	99.0	[7.275311]	[82]	[]	[]	[72610117]	[]
366_24790	chrX	100679463	100679863	+	1000	99.0	[7.275311]	[101]	[7.275311]	[110]	[100679633]	[100679642]
366_24792	chr1	32125363	32125763	+	992	98.5	[7.275311]	[100]	[]	[]	[32125547]	[]
366_24794	chr1	46179506	46179906	+	1000	98.5	[7.275311, 7.275311]	[95, 127]	[7.275311]	[118]	[46179695, 46179727]	[46179718]
366_24796	chr1	78043957	78044357	+	1000	98.5	[7.275311, 7.275311]	[153, 184]	[7.275311]	[134]	[78044177, 78044208]	[78044158]
366_24797	chr1	112776677	112777077	+	1000	98.5	[7.275311]	[93]	[7.275311, 7.275311, 7.275311]	[102, 113, 143]	[112776870]	[112776879, 112776890, 112776920]
366_248	chr2	240604346	240604746	+	1000	1794.5	[7.275311]	[102]	[7.275311, 7.275311]	[64, 111]	[240604542]	[240604504, 240604551]
366_24804	chr1	180585081	180585481	+	1000	98.5	[7.275311]	[125]	[7.275311]	[127]	[180585303]	[180585305]
366_24805	chr1	182616210	182616610	+	808	98.5	[7.275311, 7.275311]	[69, 128]	[]	[]	[182616370, 182616429]	[]
366_24806	chr1	205582810	205583210	+	1000	98.5	[]	[]	[7.275311]	[134]	[]	[205582981]
366_24807	chr1	209521799	209522199	+	1000	98.5	[7.275311, 7.275311]	[130, 137]	[]	[]	[209521970, 209521977]	[]
366_24808	chr1	227900714	227901114	+	886	98.5	[7.275311, 7.275311]	[97, 127]	[]	[]	[227900905, 227900935]	[]
366_24809	chr10	45672161	45672561	+	900	98.5	[7.275311]	[209]	[]	[]	[45672408]	[]
366_2481	chr1	46522415	46522815	+	1000	597.5	[]	[]	[7.275311]	[106]	[]	[46522573]
366_24811	chr10	71512657	71513057	+	560	98.5	[7.275311]	[106]	[7.275311, 7.275311]	[115, 146]	[71512857]	[71512866, 71512897]
366_24812	chr10	121497549	121497949	+	1000	98.5	[7.275311, 7.275311]	[94, 151]	[7.275311]	[103]	[121497740, 121497797]	[121497749]
366_24813	chr11	518521	518921	+	1000	98.5	[]	[]	[7.275311]	[132]	[]	[518721]
366_24815	chr11	66556124	66556524	+	626	98.5	[7.275311]	[168]	[7.275311, 7.275311, 7.275311]	[192, 214, 222]	[66556284]	[66556308, 66556330, 66556338]
366_24817	chr11	78000210	78000610	+	1000	98.5	[7.275311]	[132]	[7.275311, 7.275311]	[122, 134]	[78000413]	[78000403, 78000415]
366_24818	chr11	79129730	79130130	+	1000	98.5	[7.275311]	[96]	[7.275311]	[105]	[79129913]	[79129922]
366_24819	chr11	96082288	96082688	+	1000	98.5	[]	[]	[7.275311]	[149]	[]	[96082512]
366_2482	chr22	25747266	25747666	+	1000	597.5	[7.275311, 7.275311, 7.275311, 7.275311]	[60, 82, 91, 148]	[7.275311, 7.275311]	[84, 100]	[25747424, 25747446, 25747455, 25747512]	[25747448, 25747464]
366_24821	chr12	52980773	52981173	+	646	98.5	[7.275311, 7.275311]	[154, 222]	[]	[]	[52980934, 52981002]	[]
366_24826	chr12	110124203	110124603	+	1000	98.5	[]	[]	[7.275311, 7.275311]	[58, 150]	[]	[110124360, 110124452]
366_24828	chr12	121186583	121186983	+	1000	98.5	[]	[]	[7.275311]	[257]	[]	[121186827]
366_24831	chr14	45146999	45147399	+	1000	98.5	[]	[]	[7.275311, 7.275311]	[87, 121]	[]	[45147174, 45147208]
366_24833	chr15	50686726	50687126	+	1000	98.5	[]	[]	[7.275311]	[121]	[]	[50686929]
366_24834	chr15	82635865	82636265	+	1000	98.5	[7.275311]	[186]	[]	[]	[82636072]	[]
366_24835	chr16	14345789	14346189	+	1000	98.5	[7.275311]	[161]	[7.275311, 7.275311]	[136, 152]	[14345966]	[14345941, 14345957]
366_24836	chr16	26464859	26465259	+	1000	98.5	[7.275311]	[130]	[7.275311, 7.275311]	[121, 139]	[26465083]	[26465074, 26465092]
366_2484	chr6	35935477	35935877	+	1000	597.5	[7.275311]	[110]	[7.275311]	[119]	[35935677]	[35935686]
366_24840	chr16	69351253	69351653	+	1000	98.5	[7.275311]	[243]	[]	[]	[69351465]	[]
366_24844	chr17	28230624	28231024	+	748	98.5	[7.275311]	[154]	[7.275311, 7.275311]	[145, 158]	[28230864]	[28230855, 28230868]
366_24847	chr17	59853156	59853556	+	1000	98.5	[7.275311, 7.275311]	[155, 166]	[7.275311, 7.275311]	[146, 175]	[59853386, 59853397]	[59853377, 59853406]
366_24851	chr19	43784061	43784461	+	1000	98.5	[]	[]	[7.275311]	[201]	[]	[43784292]
366_24852	chr19	45467597	45467997	+	1000	98.5	[7.275311]	[188]	[]	[]	[45467787]	[]
366_24857	chr2	24986333	24986733	+	986	98.5	[7.275311]	[233]	[]	[]	[24986584]	[]
366_24859	chr2	139850446	139850846	+	1000	98.5	[7.275311]	[130]	[]	[]	[139850600]	[]
366_2486	chr12	69284093	69284493	+	1000	597.0	[7.275311]	[88]	[7.275311, 7.275311]	[90, 97]	[69284271]	[69284273, 69284280]
366_24861	chr2	169609264	169609664	+	1000	98.5	[7.275311, 7.275311]	[96, 103]	[7.275311]	[105]	[169609457, 169609464]	[169609466]
366_24864	chr2	204344134	204344534	+	1000	98.5	[7.275311]	[95]	[]	[]	[204344322]	[]
366_24865	chr2	217850394	217850794	+	1000	98.5	[]	[]	[7.275311]	[118]	[]	[217850566]
366_24867	chr2	219722299	219722699	+	1000	98.5	[7.275311]	[110]	[7.275311]	[112]	[219722484]	[219722486]
366_24868	chr2	231400336	231400736	+	927	98.5	[7.275311, 7.275311]	[156, 176]	[7.275311]	[165]	[231400525, 231400545]	[231400534]
366_24869	chr20	4767070	4767470	+	1000	98.5	[7.275311]	[158]	[]	[]	[4767316]	[]
366_24870	chr20	7855520	7855920	+	1000	98.5	[7.275311, 7.275311]	[69, 92]	[7.275311]	[101]	[7855687, 7855710]	[7855719]
366_24872	chr20	37535805	37536205	+	806	98.5	[7.275311]	[116]	[7.275311]	[109]	[37536019]	[37536012]
366_24879	chr22	37802285	37802685	+	1000	98.5	[7.275311]	[142]	[7.275311]	[129]	[37802512]	[37802499]
366_2488	chr6	82870759	82871159	+	1000	597.0	[7.275311]	[103]	[7.275311]	[112]	[82870955]	[82870964]
366_24884	chr3	60094502	60094902	+	1000	98.5	[7.275311]	[146]	[7.275311, 7.275311, 7.275311]	[57, 63, 155]	[60094743]	[60094654, 60094660, 60094752]
366_24885	chr3	70646626	70647026	+	1000	98.5	[7.275311]	[111]	[7.275311, 7.275311]	[120, 157]	[70646800]	[70646809, 70646846]
366_24888	chr3	156605845	156606245	+	1000	98.5	[7.275311]	[170]	[]	[]	[156606026]	[]
366_24889	chr3	187411980	187412380	+	1000	98.5	[7.275311]	[263]	[7.275311]	[256]	[187412139]	[187412132]
366_2489	chr18	35451027	35451427	+	1000	596.5	[7.275311]	[90]	[7.275311]	[99]	[35451216]	[35451225]
366_24890	chr4	25914366	25914766	+	1000	98.5	[]	[]	[7.275311]	[152]	[]	[25914549]
366_24891	chr4	81425086	81425486	+	1000	98.5	[7.275311, 7.275311]	[78, 88]	[7.275311]	[90]	[81425247, 81425257]	[81425259]
366_24893	chr4	122038895	122039295	+	943	98.5	[]	[]	[7.275311, 7.275311]	[79, 140]	[]	[122039062, 122039123]
366_24894	chr4	128809456	128809856	+	1000	98.5	[7.275311, 7.275311]	[143, 171]	[]	[]	[128809628, 128809656]	[]
366_249	chr7	116501391	116501791	+	1000	1790.0	[]	[]	[7.275311]	[105]	[]	[116501587]
366_2490	chr1	26907349	26907749	+	1000	596.0	[7.275311]	[95]	[7.275311]	[104]	[26907521]	[26907530]
366_24900	chr5	158856743	158857143	+	1000	98.5	[7.275311, 7.275311]	[55, 104]	[]	[]	[158856898, 158856947]	[]
366_24901	chr5	177022244	177022644	+	1000	98.5	[7.275311]	[114]	[7.275311, 7.275311]	[192, 199]	[177022402]	[177022480, 177022487]
366_24903	chr6	27407380	27407780	+	934	98.5	[7.275311]	[116]	[7.275311]	[125]	[27407579]	[27407588]
366_24904	chr6	31158083	31158483	+	1000	98.5	[7.275311]	[199]	[]	[]	[31158320]	[]
366_24907	chr6	129704777	129705177	+	1000	98.5	[7.275311]	[150]	[]	[]	[129704983]	[]
366_24908	chr7	23470268	23470668	+	1000	98.5	[7.275311]	[134]	[7.275311]	[142]	[23470457]	[23470465]
366_24909	chr7	99330525	99330925	+	1000	98.5	[7.275311]	[159]	[]	[]	[99330714]	[]
366_2491	chr1	46017840	46018240	+	1000	596.0	[7.275311, 7.275311]	[88, 108]	[7.275311, 7.275311, 7.275311, 7.275311]	[90, 97, 110, 133]	[46018013, 46018033]	[46018015, 46018022, 46018035, 46018058]
366_24911	chr7	132758012	132758412	+	989	98.5	[]	[]	[7.275311]	[112]	[]	[132758218]
366_24912	chr7	138400420	138400820	+	1000	98.5	[]	[]	[7.275311]	[138]	[]	[138400643]
366_24913	chr7	152759718	152760118	+	1000	98.5	[7.275311, 7.275311]	[68, 102]	[]	[]	[152759884, 152759918]	[]
366_24916	chr8	23224818	23225218	+	1000	98.5	[7.275311]	[223]	[7.275311, 7.275311, 7.275311]	[188, 227, 235]	[23225053]	[23225018, 23225057, 23225065]
366_24917	chr8	60998986	60999386	+	1000	98.5	[7.275311, 7.275311]	[268, 272]	[7.275311]	[185]	[60999230, 60999234]	[60999147]
366_24918	chr8	98790751	98791151	+	979	98.5	[]	[]	[7.275311]	[173]	[]	[98790941]
366_24920	chr8	128049580	128049980	+	1000	98.5	[7.275311]	[175]	[]	[]	[128049789]	[]
366_24924	chr9	98789390	98789790	+	1000	98.5	[7.275311, 7.275311]	[198, 215]	[7.275311]	[269]	[98789562, 98789579]	[98789633]
366_24928	chr9	130937488	130937888	+	1000	98.5	[7.275311]	[145]	[]	[]	[130937712]	[]
366_24929	chr9	131064113	131064513	+	1000	98.5	[7.275311]	[137]	[]	[]	[131064280]	[]
366_24930	chr9	131163893	131164293	+	1000	98.5	[7.275311]	[167]	[7.275311, 7.275311]	[124, 169]	[131164103]	[131164060, 131164105]
366_24936	chr1	11273055	11273455	+	1000	98.0	[7.275311, 7.275311]	[80, 89]	[]	[]	[11273234, 11273243]	[]
366_24937	chr1	15456401	15456801	+	1000	98.0	[7.275311]	[167]	[]	[]	[15456553]	[]
366_24939	chr1	24221978	24222378	+	1000	98.0	[7.275311, 7.275311, 7.275311]	[85, 111, 134]	[7.275311]	[120]	[24222156, 24222182, 24222205]	[24222191]
366_24941	chr1	39632765	39633165	+	1000	98.0	[7.275311]	[144]	[]	[]	[39632995]	[]
366_24942	chr1	46661795	46662195	+	871	98.0	[7.275311]	[102]	[7.275311, 7.275311]	[111, 159]	[46661987]	[46661996, 46662044]
366_24943	chr1	89902514	89902914	+	1000	98.0	[]	[]	[7.275311]	[184]	[]	[89902732]
366_24944	chr1	149906667	149907067	+	936	98.0	[]	[]	[7.275311]	[174]	[]	[149906869]
366_24945	chr1	155255282	155255682	+	884	98.0	[7.275311]	[257]	[]	[]	[155255509]	[]
366_24948	chr1	206680299	206680699	+	1000	98.0	[]	[]	[7.275311]	[114]	[]	[206680501]
366_2495	chr4	120067798	120068198	+	1000	595.5	[7.275311]	[117]	[7.275311, 7.275311, 7.275311]	[108, 119, 126]	[120068000]	[120067991, 120068002, 120068009]
366_24954	chr10	31974363	31974763	+	862	98.0	[7.275311, 7.275311]	[155, 202]	[7.275311]	[145]	[31974563, 31974610]	[31974553]
366_24956	chr10	50197387	50197787	+	1000	98.0	[]	[]	[7.275311]	[70]	[]	[50197539]
366_24960	chr10	99017283	99017683	+	1000	98.0	[]	[]	[7.275311]	[142]	[]	[99017505]
366_24963	chr11	16607589	16607989	+	1000	98.0	[7.275311]	[157]	[7.275311]	[159]	[16607763]	[16607765]
366_24964	chr11	31014826	31015226	+	1000	98.0	[7.275311, 7.275311]	[87, 97]	[7.275311, 7.275311]	[106, 130]	[31015005, 31015015]	[31015024, 31015048]
366_24965	chr11	44060263	44060663	+	1000	98.0	[]	[]	[7.275311]	[88]	[]	[44060442]
366_24966	chr11	58725510	58725910	+	1000	98.0	[]	[]	[7.275311]	[133]	[]	[58725721]
366_24967	chr11	62850797	62851197	+	1000	98.0	[7.275311]	[103]	[7.275311]	[92]	[62850975]	[62850964]
366_24969	chr11	71284566	71284966	+	1000	98.0	[7.275311]	[106]	[7.275311]	[165]	[71284749]	[71284808]
366_24970	chr11	108907553	108907953	+	571	98.0	[7.275311]	[160]	[7.275311, 7.275311, 7.275311]	[121, 162, 169]	[108907787]	[108907748, 108907789, 108907796]
366_24971	chr11	119067024	119067424	+	1000	98.0	[]	[]	[7.275311]	[179]	[]	[119067257]
366_24972	chr12	1576553	1576953	+	1000	98.0	[7.275311]	[140]	[]	[]	[1576780]	[]
366_24973	chr12	2999134	2999534	+	1000	98.0	[]	[]	[7.275311]	[108]	[]	[2999319]
366_24975	chr12	104878495	104878895	+	827	98.0	[7.275311, 7.275311]	[65, 134]	[7.275311]	[95]	[104878655, 104878724]	[104878685]
366_24976	chr12	123477133	123477533	+	1000	98.0	[]	[]	[7.275311]	[195]	[]	[123477375]
366_24978	chr14	101710306	101710706	+	1000	98.0	[7.275311]	[104]	[7.275311, 7.275311]	[106, 152]	[101710503]	[101710505, 101710551]
366_24979	chr14	102552116	102552516	+	1000	98.0	[7.275311]	[224]	[7.275311, 7.275311, 7.275311]	[144, 154, 207]	[102552353]	[102552273, 102552283, 102552336]
366_2498	chr22	41187153	41187553	+	1000	595.0	[7.275311, 7.275311]	[112, 143]	[]	[]	[41187352, 41187383]	[]
366_24986	chr16	57290257	57290657	+	1000	98.0	[]	[]	[7.275311]	[125]	[]	[57290446]
366_24987	chr16	66934279	66934679	+	1000	98.0	[7.275311, 7.275311, 7.275311]	[91, 96, 175]	[]	[]	[66934445, 66934450, 66934529]	[]
366_24988	chr16	81717893	81718293	+	885	98.0	[7.275311]	[126]	[]	[]	[81718116]	[]
366_24989	chr16	85477984	85478384	+	1000	98.0	[7.275311]	[161]	[]	[]	[85478219]	[]
366_24992	chr17	58028456	58028856	+	604	98.0	[7.275311]	[159]	[7.275311]	[147]	[58028673]	[58028661]
366_24993	chr17	80795800	80796200	+	1000	98.0	[7.275311, 7.275311]	[220, 245]	[7.275311]	[178]	[80796022, 80796047]	[80795980]
366_24996	chr19	3748951	3749351	+	1000	98.0	[7.275311]	[127]	[7.275311, 7.275311]	[116, 136]	[3749163]	[3749152, 3749172]
366_24999	chr19	18843025	18843425	+	1000	98.0	[7.275311, 7.275311]	[81, 145]	[7.275311]	[90]	[18843192, 18843256]	[18843201]
366_25	chr8	129682023	129682423	+	1000	2388.5	[7.275311]	[115]	[7.275311, 7.275311]	[86, 124]	[129682236]	[129682207, 129682245]
366_250	chr7	2024294	2024694	+	1000	1788.5	[7.275311]	[103]	[7.275311]	[112]	[2024496]	[2024505]
366_2500	chr21	42923836	42924236	+	1000	594.5	[]	[]	[7.275311]	[132]	[]	[42924048]
366_25000	chr19	42108474	42108874	+	1000	98.0	[7.275311, 7.275311]	[126, 186]	[7.275311, 7.275311]	[158, 198]	[42108646, 42108706]	[42108678, 42108718]
366_25002	chr19	56081838	56082238	+	1000	98.0	[]	[]	[7.275311]	[99]	[]	[56082031]
366_25005	chr2	30514557	30514957	+	1000	98.0	[]	[]	[7.275311]	[133]	[]	[30514770]
366_25008	chr2	55615477	55615877	+	989	98.0	[7.275311]	[234]	[7.275311]	[181]	[55615717]	[55615664]
366_2501	chr3	9955148	9955548	+	1000	594.5	[7.275311, 7.275311]	[106, 151]	[7.275311]	[115]	[9955339, 9955384]	[9955348]
366_25010	chr2	85515206	85515606	+	719	98.0	[7.275311]	[170]	[7.275311]	[172]	[85515392]	[85515394]
366_25015	chr2	143732083	143732483	+	1000	98.0	[7.275311]	[116]	[]	[]	[143732285]	[]
366_25016	chr2	151828659	151829059	+	1000	98.0	[7.275311]	[161]	[]	[]	[151828891]	[]
366_25019	chr20	31723627	31724027	+	1000	98.0	[7.275311, 7.275311]	[164, 180]	[]	[]	[31723849, 31723865]	[]
366_25021	chr20	37630142	37630542	+	1000	98.0	[7.275311, 7.275311]	[117, 132]	[7.275311, 7.275311, 7.275311]	[141, 145, 173]	[37630337, 37630352]	[37630361, 37630365, 37630393]
366_25023	chr21	32521150	32521550	+	1000	98.0	[7.275311, 7.275311]	[84, 114]	[]	[]	[32521315, 32521345]	[]
366_25024	chr21	43838803	43839203	+	1000	98.0	[]	[]	[7.275311]	[214]	[]	[43839043]
366_25026	chr22	19857762	19858162	+	1000	98.0	[7.275311]	[214]	[7.275311]	[216]	[19857999]	[19858001]
366_25029	chr22	20448868	20449268	+	745	98.0	[7.275311]	[260]	[]	[]	[20449118]	[]
366_25030	chr22	20860248	20860648	+	1000	98.0	[7.275311]	[118]	[]	[]	[20860427]	[]
366_25031	chr22	21637308	21637708	+	1000	98.0	[7.275311]	[163]	[7.275311, 7.275311]	[110, 152]	[21637526]	[21637473, 21637515]
366_25032	chr22	36445084	36445484	+	895	98.0	[]	[]	[7.275311]	[116]	[]	[36445263]
366_25034	chr3	11596406	11596806	+	1000	98.0	[]	[]	[7.275311]	[94]	[]	[11596574]
366_25035	chr3	20039548	20039948	+	1000	98.0	[7.275311]	[105]	[]	[]	[20039749]	[]
366_25036	chr3	40584520	40584920	+	1000	98.0	[7.275311, 7.275311, 7.275311, 7.275311, 7.275311]	[61, 74, 86, 104, 152]	[7.275311, 7.275311]	[88, 141]	[40584671, 40584684, 40584696, 40584714, 40584762]	[40584698, 40584751]
366_25037	chr3	101573616	101574016	+	1000	98.0	[7.275311]	[113]	[]	[]	[101573814]	[]
366_25038	chr3	101686389	101686789	+	1000	98.0	[]	[]	[7.275311, 7.275311]	[119, 124]	[]	[101686599, 101686604]
366_25039	chr3	119243806	119244206	+	1000	98.0	[]	[]	[7.275311]	[117]	[]	[119243971]
366_2504	chr10	10728348	10728748	+	1000	594.0	[7.275311, 7.275311]	[84, 91]	[7.275311]	[100]	[10728531, 10728538]	[10728547]
366_25042	chr3	196047779	196048179	+	1000	98.0	[7.275311]	[142]	[]	[]	[196047957]	[]
366_25044	chr4	1192048	1192448	+	668	98.0	[7.275311]	[61]	[7.275311, 7.275311]	[111, 115]	[1192201]	[1192251, 1192255]
366_25046	chr4	133969481	133969881	+	1000	98.0	[7.275311]	[105]	[7.275311]	[127]	[133969660]	[133969682]
366_25049	chr5	34545167	34545567	+	1000	98.0	[7.275311]	[95]	[]	[]	[34545350]	[]
366_2505	chr16	8182762	8183162	+	1000	594.0	[7.275311, 7.275311]	[90, 94]	[]	[]	[8182946, 8182950]	[]
366_25050	chr5	83576963	83577363	+	1000	98.0	[7.275311, 7.275311]	[88, 134]	[]	[]	[83577150, 83577196]	[]
366_25052	chr5	103358590	103358990	+	890	98.0	[7.275311, 7.275311]	[109, 116]	[7.275311, 7.275311]	[74, 118]	[103358796, 103358803]	[103358761, 103358805]
366_25056	chr5	126971869	126972269	+	1000	98.0	[7.275311]	[106]	[7.275311]	[95]	[126972049]	[126972038]
366_2506	chr1	52751592	52751992	+	1000	593.5	[]	[]	[7.275311]	[113]	[]	[52751793]
366_25061	chr6	31793895	31794295	+	1000	98.0	[7.275311]	[118]	[]	[]	[31794055]	[]
366_25067	chr6	158650613	158651013	+	1000	98.0	[7.275311]	[224]	[]	[]	[158650816]	[]
366_2507	chr11	86988323	86988723	+	1000	593.5	[7.275311]	[74]	[7.275311]	[83]	[86988492]	[86988501]
366_25074	chr7	55575021	55575421	+	1000	98.0	[7.275311]	[184]	[7.275311, 7.275311, 7.275311]	[167, 172, 193]	[55575254]	[55575237, 55575242, 55575263]
366_25077	chr7	102430363	102430763	+	1000	98.0	[7.275311]	[222]	[7.275311]	[215]	[102430546]	[102430539]
366_25079	chr7	111477155	111477555	+	1000	98.0	[]	[]	[7.275311]	[177]	[]	[111477404]
366_25080	chr7	133185498	133185898	+	1000	98.0	[7.275311, 7.275311]	[156, 184]	[7.275311]	[118]	[133185711, 133185739]	[133185673]
366_25081	chr7	148527534	148527934	+	1000	98.0	[7.275311]	[171]	[]	[]	[148527709]	[]
366_25085	chr8	60330261	60330661	+	606	98.0	[7.275311, 7.275311]	[90, 144]	[]	[]	[60330418, 60330472]	[]
366_25086	chr8	80022273	80022673	+	1000	98.0	[7.275311]	[268]	[7.275311, 7.275311]	[270, 277]	[80022505]	[80022507, 80022514]
366_25088	chr8	123060781	123061181	+	907	98.0	[7.275311]	[104]	[7.275311]	[134]	[123060946]	[123060976]
366_25089	chr8	124583357	124583757	+	1000	98.0	[]	[]	[7.275311]	[116]	[]	[124583573]
366_2509	chr14	52553811	52554211	+	1000	593.0	[]	[]	[7.275311, 7.275311]	[116, 120]	[]	[52554018, 52554022]
366_25093	chr9	126756979	126757379	+	1000	98.0	[7.275311, 7.275311]	[156, 200]	[7.275311]	[209]	[126757169, 126757213]	[126757222]
366_25094	chr9	128666488	128666888	+	642	98.0	[]	[]	[7.275311]	[212]	[]	[128666716]
366_25095	chr9	136848932	136849332	+	1000	98.0	[7.275311]	[220]	[7.275311]	[186]	[136849180]	[136849146]
366_25096	chr9	137924742	137925142	+	1000	98.0	[7.275311]	[105]	[7.275311]	[114]	[137924929]	[137924938]
366_25099	chrX	152278225	152278625	+	1000	98.0	[7.275311]	[215]	[]	[]	[152278452]	[]
366_251	chr5	126884287	126884687	+	1000	1783.5	[7.275311]	[72]	[]	[]	[126884439]	[]
366_2510	chr16	46748737	46749137	+	1000	593.0	[7.275311, 7.275311]	[82, 88]	[7.275311, 7.275311, 7.275311]	[90, 97, 116]	[46748917, 46748923]	[46748925, 46748932, 46748951]
366_25100	chr1	9009980	9010380	+	1000	97.5	[]	[]	[7.275311]	[271]	[]	[9010201]
366_25101	chr1	21984156	21984556	+	620	97.5	[]	[]	[7.275311]	[174]	[]	[21984389]
366_25106	chr1	117458477	117458877	+	1000	97.5	[]	[]	[7.275311]	[130]	[]	[117458672]
366_25107	chr1	153435049	153435449	+	1000	97.5	[]	[]	[7.275311]	[139]	[]	[153435235]
366_2511	chr17	50208665	50209065	+	1000	593.0	[]	[]	[7.275311]	[125]	[]	[50208876]
366_25111	chr1	167273424	167273824	+	1000	97.5	[7.275311]	[218]	[7.275311, 7.275311]	[195, 227]	[167273642]	[167273619, 167273651]
366_25114	chr1	211609849	211610249	+	1000	97.5	[7.275311, 7.275311]	[161, 165]	[7.275311]	[167]	[211610066, 211610070]	[211610072]
366_25116	chr1	228014614	228015014	+	1000	97.5	[7.275311]	[103]	[7.275311]	[81]	[228014806]	[228014784]
366_2512	chr19	18544005	18544405	+	1000	593.0	[7.275311, 7.275311]	[163, 179]	[7.275311, 7.275311]	[96, 105]	[18544235, 18544251]	[18544168, 18544177]
366_25121	chr10	60832266	60832666	+	1000	97.5	[7.275311, 7.275311]	[152, 186]	[]	[]	[60832448, 60832482]	[]
366_25123	chr10	76086891	76087291	+	1000	97.5	[7.275311, 7.275311]	[128, 161]	[]	[]	[76087105, 76087138]	[]
366_25124	chr10	78727698	78728098	+	1000	97.5	[7.275311, 7.275311]	[106, 131]	[]	[]	[78727891, 78727916]	[]
366_25125	chr10	80453711	80454111	+	1000	97.5	[]	[]	[7.275311, 7.275311]	[143, 211]	[]	[80453886, 80453954]
366_25126	chr10	103471015	103471415	+	584	97.5	[]	[]	[7.275311]	[96]	[]	[103471176]
366_2513	chr4	83548414	83548814	+	1000	593.0	[7.275311, 7.275311, 7.275311, 7.275311]	[108, 121, 148, 167]	[]	[]	[83548605, 83548618, 83548645, 83548664]	[]
366_25130	chr11	102472091	102472491	+	985	97.5	[7.275311]	[148]	[7.275311]	[150]	[102472260]	[102472262]
366_25131	chr11	108554845	108555245	+	863	97.5	[7.275311]	[67]	[]	[]	[108555003]	[]
366_25133	chr12	7241392	7241792	+	1000	97.5	[7.275311]	[76]	[]	[]	[7241568]	[]
366_25136	chr12	113244613	113245013	+	988	97.5	[7.275311]	[209]	[]	[]	[113244785]	[]
366_25141	chr15	40039177	40039577	+	1000	97.5	[]	[]	[7.275311]	[121]	[]	[40039373]
366_25148	chr16	17780162	17780562	+	824	97.5	[7.275311, 7.275311]	[115, 142]	[]	[]	[17780373, 17780400]	[]
366_25149	chr16	29679324	29679724	+	1000	97.5	[7.275311]	[92]	[]	[]	[29679487]	[]
366_2515	chr6	11855712	11856112	+	1000	592.5	[7.275311]	[103]	[7.275311, 7.275311]	[105, 112]	[11855896]	[11855898, 11855905]
366_25151	chr16	67673623	67674023	+	1000	97.5	[7.275311]	[134]	[7.275311]	[99]	[67673838]	[67673803]
366_25152	chr16	69310640	69311040	+	1000	97.5	[7.275311]	[305]	[]	[]	[69310859]	[]
366_25153	chr16	81746118	81746518	+	1000	97.5	[7.275311]	[177]	[7.275311]	[172]	[81746288]	[81746283]
366_25155	chr16	88628638	88629038	+	1000	97.5	[]	[]	[7.275311]	[129]	[]	[88628824]
366_25157	chr17	17823816	17824216	+	864	97.5	[7.275311, 7.275311]	[187, 231]	[]	[]	[17823994, 17824038]	[]
366_2516	chrX	150683112	150683512	+	1000	592.5	[7.275311]	[87]	[7.275311]	[96]	[150683299]	[150683308]
366_25160	chr17	56914007	56914407	+	1000	97.5	[7.275311]	[95]	[]	[]	[56914190]	[]
366_25161	chr17	74282489	74282889	+	804	97.5	[]	[]	[7.275311]	[124]	[]	[74282689]
366_25162	chr17	75046356	75046756	+	1000	97.5	[]	[]	[7.275311]	[119]	[]	[75046565]
366_25165	chr18	49221331	49221731	+	1000	97.5	[7.275311]	[148]	[7.275311, 7.275311]	[109, 178]	[49221543]	[49221504, 49221573]
366_25166	chr19	4220724	4221124	+	650	97.5	[7.275311]	[195]	[7.275311]	[173]	[4220916]	[4220894]
366_25167	chr19	17716310	17716710	+	1000	97.5	[]	[]	[7.275311, 7.275311]	[70, 123]	[]	[17716463, 17716516]
