#PeakID(python identify_motif.py ./ENCODE_processed_files/BHLHE40_idr.fa BHLHE40 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
890_16802	chr19	45499395	45499795	+	1000	62.0	[7.3707657]	[119]	[7.7966723]	[119]	[45499606]	[45499606]
890_1681	chr14	54773400	54773800	+	1000	274.0	[13.169274]	[101]	[13.318897]	[101]	[54773598]	[54773598]
890_16810	chr2	2698587	2698987	+	1000	62.0	[7.066406, 6.858047, 7.2062225]	[87, 108, 151]	[7.2138147, 6.900726]	[87, 151]	[2698751, 2698772, 2698815]	[2698751, 2698815]
890_16811	chr2	3379625	3380025	+	1000	62.0	[]	[]	[7.046873, 7.046873]	[170, 207]	[]	[3379836, 3379873]
890_16815	chr2	25376638	25377038	+	1000	62.0	[10.185503]	[102]	[11.406425]	[102]	[25376824]	[25376824]
890_16816	chr2	36973373	36973773	+	1000	62.0	[13.478247]	[140]	[13.478247]	[140]	[36973606]	[36973606]
890_16818	chr2	38376162	38376562	+	1000	62.0	[6.900726]	[132]	[7.2062225]	[132]	[38376378]	[38376378]
890_16824	chr2	65420595	65420995	+	1000	62.0	[8.548939]	[104]	[9.912252]	[104]	[65420753]	[65420753]
890_16831	chr2	110678762	110679162	+	1000	62.0	[7.6797376]	[149]	[7.956022]	[149]	[110678979]	[110678979]
890_16833	chr2	112481879	112482279	+	1000	62.0	[7.6797376]	[135]	[7.956022]	[135]	[112482106]	[112482106]
890_16842	chr2	216664542	216664942	+	872	62.0	[7.520388]	[76]	[7.6470494]	[76]	[216664706]	[216664706]
890_16844	chr2	239735176	239735576	+	1000	62.0	[13.478247]	[131]	[13.478247]	[131]	[239735390]	[239735390]
890_16846	chr2	241315011	241315411	+	1000	62.0	[10.071603]	[145]	[8.857911]	[145]	[241315249]	[241315249]
890_16848	chr20	20233127	20233527	+	1000	62.0	[9.876531]	[136]	[11.247076]	[136]	[20233362]	[20233362]
890_1685	chr17	76737739	76738139	+	1000	274.0	[7.14623, 6.900726]	[70, 135]	[8.05161, 7.2062225]	[70, 135]	[76737908, 76737973]	[76737908, 76737973]
890_16858	chr21	35579883	35580283	+	1000	62.0	[13.478247]	[136]	[13.478247]	[136]	[35580091]	[35580091]
890_16860	chr22	18974425	18974825	+	1000	62.0	[13.318897]	[103]	[13.169274]	[103]	[18974628]	[18974628]
890_16864	chr22	23401871	23402271	+	1000	62.0	[6.99811]	[122]	[7.101077]	[122]	[23402074]	[23402074]
890_1687	chr3	136250949	136251349	+	1000	274.0	[9.876531]	[98]	[11.247076]	[98]	[136251136]	[136251136]
890_16874	chr3	33902127	33902527	+	1000	62.0	[7.4664316]	[111]	[7.569399]	[111]	[33902336]	[33902336]
890_16875	chr3	39107409	39107809	+	1000	62.0	[6.876215]	[149]	[7.017397]	[149]	[39107650]	[39107650]
890_16880	chr3	53140721	53141121	+	1000	62.0	[13.318897]	[124]	[13.169274]	[124]	[53140935]	[53140935]
890_16883	chr3	105842456	105842856	+	1000	62.0	[8.113682]	[106]	[8.113682]	[106]	[105842659]	[105842659]
890_16888	chr3	171460914	171461314	+	1000	62.0	[7.1388025]	[142]	[7.6892915]	[142]	[171461134]	[171461134]
890_16895	chr4	86942134	86942534	+	1000	62.0	[6.900726]	[121]	[7.2062225]	[121]	[86942352]	[86942352]
890_16896	chr4	99949310	99949710	+	1000	62.0	[7.2114162, 11.406425]	[75, 107]	[7.4877, 10.185503]	[75, 107]	[99949470, 99949502]	[99949470, 99949502]
890_169	chr3	5428832	5429232	+	1000	575.0	[7.4100494]	[87]	[7.1574593]	[87]	[5429015]	[5429015]
890_16902	chr5	38382845	38383245	+	1000	62.0	[7.2062225]	[136]	[6.900726]	[136]	[38383071]	[38383071]
890_16904	chr5	55903103	55903503	+	1000	62.0	[13.169274]	[122]	[13.318897]	[122]	[55903292]	[55903292]
890_16917	chr5	170484098	170484498	+	1000	62.0	[9.876531, 11.406425]	[109, 142]	[11.247076, 10.185503]	[109, 142]	[170484296, 170484329]	[170484296, 170484329]
890_16921	chr5	179610090	179610490	+	1000	62.0	[13.009925]	[108]	[13.009925]	[108]	[179610291]	[179610291]
890_16923	chr6	3068112	3068512	+	1000	62.0	[7.4477744]	[82]	[7.848641]	[82]	[3068294]	[3068294]
890_16925	chr6	6701824	6702224	+	1000	62.0	[7.260427]	[124]	[7.3070817]	[124]	[6702008]	[6702008]
890_1693	chr10	124718042	124718442	+	1000	273.0	[7.848641]	[79]	[7.4477744]	[79]	[124718220]	[124718220]
890_1694	chr12	108838327	108838727	+	1000	273.0	[7.4877, 8.210959]	[72, 99]	[7.2114162, 7.4552026]	[72, 99]	[108838499, 108838526]	[108838499, 108838526]
890_16954	chr7	50467996	50468396	+	1000	62.0	[8.113682]	[79]	[8.113682]	[79]	[50468168]	[50468168]
890_16969	chr7	140201412	140201812	+	1000	62.0	[13.478247]	[154]	[13.478247]	[154]	[140201639]	[140201639]
890_16972	chr7	155799625	155800025	+	1000	62.0	[13.318897]	[92]	[13.169274]	[92]	[155799795]	[155799795]
890_16986	chr9	14107958	14108358	+	1000	62.0	[7.225755]	[117]	[7.5227866]	[117]	[14108169]	[14108169]
890_16987	chr9	33001367	33001767	+	1000	62.0	[7.569399]	[197]	[7.4664316]	[197]	[33001592]	[33001592]
890_1699	chr18	22465984	22466384	+	1000	273.0	[10.185503]	[84]	[11.406425]	[84]	[22466166]	[22466166]
890_16992	chr9	96856696	96857096	+	1000	62.0	[11.247076]	[127]	[9.876531]	[127]	[96856902]	[96856902]
890_16994	chr9	107283230	107283630	+	1000	62.0	[7.30558, 7.2114162]	[68, 140]	[8.360582, 7.4877]	[68, 140]	[107283382, 107283454]	[107283382, 107283454]
890_16995	chr9	116437575	116437975	+	1000	62.0	[7.066406]	[134]	[7.2138147]	[134]	[116437803]	[116437803]
890_17	chr2	70142699	70143099	+	1000	727.0	[7.1574593]	[88]	[7.4100494]	[88]	[70142887]	[70142887]
890_17006	chr9	137383146	137383546	+	1000	62.0	[7.046873]	[74]	[]	[]	[137383309]	[]
890_17012	chrX	152941440	152941840	+	1000	62.0	[8.05161]	[132]	[7.14623]	[132]	[152941607]	[152941607]
890_1702	chr22	23251757	23252157	+	1000	273.0	[8.113682]	[121]	[8.113682]	[121]	[23251973]	[23251973]
890_17036	chr1	54287175	54287575	+	1000	61.0	[]	[]	[7.0544653]	[102]	[]	[54287355]
890_17041	chr1	117929799	117930199	+	1000	61.0	[7.2114162]	[137]	[7.4877]	[137]	[117930018]	[117930018]
890_1705	chr4	99842268	99842668	+	1000	273.0	[]	[]	[6.9763474]	[99]	[]	[99842445]
890_17058	chr1	209657087	209657487	+	1000	61.0	[]	[]	[6.858047]	[144]	[]	[209657323]
890_17063	chr10	3173123	3173523	+	1000	61.0	[]	[]	[7.046873, 7.046873]	[64, 131]	[]	[3173275, 3173342]
890_1707	chr5	132963472	132963872	+	1000	273.0	[13.478247]	[117]	[13.478247]	[117]	[132963682]	[132963682]
890_17077	chr10	122980169	122980569	+	1000	61.0	[7.14623]	[141]	[8.05161]	[141]	[122980410]	[122980410]
890_17083	chr11	18698966	18699366	+	1000	61.0	[10.071603]	[83]	[8.857911]	[83]	[18699137]	[18699137]
890_17096	chr11	67374122	67374522	+	1000	61.0	[]	[]	[7.046873]	[87]	[]	[67374289]
890_1710	chr9	136728065	136728465	+	1000	273.0	[8.548939]	[140]	[9.912252]	[140]	[136728300]	[136728300]
890_1711	chr11	5244679	5245079	+	1000	272.0	[9.876531, 7.066406]	[115, 124]	[11.247076, 7.2138147]	[115, 124]	[5244887, 5244896]	[5244887, 5244896]
890_17114	chr12	57614183	57614583	+	1000	61.0	[11.406425]	[151]	[10.185503]	[151]	[57614397]	[57614397]
890_17128	chr14	64387673	64388073	+	1000	61.0	[7.7966723]	[101]	[7.3707657]	[101]	[64387866]	[64387866]
890_17139	chr15	50182125	50182525	+	1000	61.0	[8.519932]	[79]	[7.614552]	[79]	[50182294]	[50182294]
890_17147	chr15	98812696	98813096	+	1000	61.0	[11.247076]	[90]	[9.876531]	[90]	[98812878]	[98812878]
890_17156	chr16	57185992	57186392	+	1000	61.0	[13.478247]	[134]	[13.478247]	[134]	[57186213]	[57186213]
890_1718	chr18	32092385	32092785	+	1000	272.0	[7.14623]	[103]	[8.05161]	[103]	[32092585]	[32092585]
890_17182	chr17	48627901	48628301	+	1000	61.0	[11.406425]	[164]	[10.185503]	[164]	[48628134]	[48628134]
890_17183	chr17	55632937	55633337	+	1000	61.0	[13.009925]	[117]	[13.009925]	[117]	[55633154]	[55633154]
890_17186	chr17	63927790	63928190	+	1000	61.0	[13.009925]	[119]	[13.009925]	[119]	[63927993]	[63927993]
890_17189	chr17	74394584	74394984	+	1000	61.0	[13.478247]	[109]	[13.478247]	[109]	[74394770]	[74394770]
890_17190	chr17	76540452	76540852	+	1000	61.0	[9.876531]	[106]	[11.247076]	[106]	[76540645]	[76540645]
890_17193	chr17	81223276	81223676	+	1000	61.0	[9.912252]	[113]	[8.548939]	[113]	[81223474]	[81223474]
890_17195	chr17	82236341	82236741	+	1000	61.0	[10.185503]	[131]	[11.406425]	[131]	[82236555]	[82236555]
890_172	chr21	35106223	35106623	+	1000	573.0	[13.009925]	[106]	[13.009925]	[106]	[35106428]	[35106428]
890_17200	chr18	9700384	9700784	+	1000	61.0	[10.071603]	[131]	[8.857911]	[131]	[9700614]	[9700614]
890_17202	chr18	80108821	80109221	+	1000	61.0	[8.157613]	[109]	[7.607124]	[109]	[80109029]	[80109029]
890_17204	chr19	2627500	2627900	+	1000	61.0	[]	[]	[7.0544653]	[166]	[]	[2627744]
890_17205	chr19	3096612	3097012	+	1000	61.0	[13.318897]	[112]	[13.169274]	[112]	[3096821]	[3096821]
890_17208	chr19	10811713	10812113	+	1000	61.0	[7.066406]	[140]	[7.2138147]	[140]	[10811944]	[10811944]
890_17213	chr19	18839620	18840020	+	1000	61.0	[7.0544653]	[116]	[]	[]	[18839832]	[]
890_17220	chr19	38389010	38389410	+	1000	61.0	[13.478247]	[149]	[13.478247]	[149]	[38389218]	[38389218]
890_17227	chr2	6917064	6917464	+	1000	61.0	[7.2114162]	[94]	[7.4877]	[94]	[6917257]	[6917257]
890_17228	chr2	10122538	10122938	+	1000	61.0	[7.4877]	[124]	[7.2114162]	[124]	[10122735]	[10122735]
890_17231	chr2	16644252	16644652	+	1000	61.0	[6.900726]	[92]	[7.2062225]	[92]	[16644443]	[16644443]
890_17238	chr2	103525777	103526177	+	658	61.0	[6.876215]	[93]	[7.135697]	[93]	[103525961]	[103525961]
890_17240	chr2	111975017	111975417	+	1000	61.0	[9.912252]	[98]	[8.548939]	[98]	[111975202]	[111975202]
890_17252	chr2	233350648	233351048	+	1000	61.0	[]	[]	[6.858047]	[117]	[]	[233350833]
890_17258	chr20	36217241	36217641	+	1000	61.0	[]	[]	[7.046873]	[100]	[]	[36217435]
890_17259	chr20	50588090	50588490	+	1000	61.0	[7.0544653]	[87]	[]	[]	[50588267]	[]
890_17265	chr22	19241240	19241640	+	1000	61.0	[11.406425]	[136]	[10.185503]	[136]	[19241433]	[19241433]
890_17267	chr22	19767953	19768353	+	1000	61.0	[8.548939, 7.7966723]	[118, 146]	[9.912252, 7.3707657]	[118, 146]	[19768163, 19768191]	[19768163, 19768191]
890_17279	chr22	44498185	44498585	+	1000	61.0	[7.14623]	[113]	[8.05161]	[113]	[44498379]	[44498379]
890_17281	chr3	25604288	25604688	+	1000	61.0	[7.3707657]	[154]	[7.7966723]	[154]	[25604537]	[25604537]
890_17285	chr3	108006213	108006613	+	1000	61.0	[]	[]	[7.0544653]	[136]	[]	[108006443]
890_17296	chr3	157109657	157110057	+	1000	61.0	[7.046873]	[116]	[]	[]	[157109869]	[]
890_173	chr8	124651111	124651511	+	1000	573.0	[10.185503]	[103]	[11.406425]	[103]	[124651308]	[124651308]
890_17303	chr4	1870733	1871133	+	1000	61.0	[7.6797376]	[100]	[7.956022]	[100]	[1870929]	[1870929]
890_17309	chr4	56183321	56183721	+	1000	61.0	[8.548939]	[93]	[9.912252]	[93]	[56183513]	[56183513]
890_17312	chr4	85826129	85826529	+	1000	61.0	[13.169274]	[136]	[13.318897]	[136]	[85826355]	[85826355]
890_17313	chr4	108008662	108009062	+	1000	61.0	[11.247076]	[76]	[9.876531]	[76]	[108008832]	[108008832]
890_17317	chr4	158672117	158672517	+	1000	61.0	[]	[]	[7.046873]	[197]	[]	[158672356]
890_17323	chr5	14695165	14695565	+	1000	61.0	[6.900726]	[90]	[7.2062225]	[90]	[14695345]	[14695345]
890_17331	chr5	122870473	122870873	+	1000	61.0	[9.876531]	[166]	[11.247076]	[166]	[122870716]	[122870716]
890_17337	chr5	157731623	157732023	+	1000	61.0	[7.956022]	[129]	[7.6797376]	[129]	[157731844]	[157731844]
890_17346	chr6	15107165	15107565	+	1000	61.0	[7.066406]	[156]	[7.2138147]	[156]	[15107369]	[15107369]
890_17359	chr6	37257073	37257473	+	1000	61.0	[10.185503]	[166]	[11.406425]	[166]	[37257272]	[37257272]
890_17372	chr6	143232825	143233225	+	1000	61.0	[]	[]	[7.0544653]	[91]	[]	[143233010]
890_17376	chr6	169916151	169916551	+	1000	61.0	[7.363437]	[98]	[6.9167833]	[98]	[169916337]	[169916337]
890_1738	chr14	23154311	23154711	+	1000	270.0	[9.876531]	[106]	[11.247076]	[106]	[23154516]	[23154516]
890_17380	chr7	10780326	10780726	+	1000	61.0	[7.0544653]	[140]	[]	[]	[10780545]	[]
890_17383	chr7	55571425	55571825	+	1000	61.0	[7.520388]	[83]	[7.6470494]	[83]	[55571608]	[55571608]
890_17385	chr7	116526874	116527274	+	1000	61.0	[8.548939]	[119]	[9.912252]	[119]	[116527075]	[116527075]
890_17387	chr7	130072149	130072549	+	1000	61.0	[10.071603]	[91]	[8.857911]	[91]	[130072328]	[130072328]
890_1739	chr16	71845632	71846032	+	1000	270.0	[13.478247]	[84]	[13.478247]	[84]	[71845811]	[71845811]
890_17408	chr9	37966612	37967012	+	1000	61.0	[13.169274]	[121]	[13.318897]	[121]	[37966806]	[37966806]
890_17412	chr9	129735505	129735905	+	1000	61.0	[7.298152]	[115]	[7.9982634]	[115]	[129735713]	[129735713]
890_17425	chr9	133558731	133559131	+	1000	61.0	[11.247076]	[76]	[9.876531]	[76]	[133558904]	[133558904]
890_17435	chrX	153809893	153810293	+	1000	61.0	[13.009925]	[122]	[13.009925]	[122]	[153810102]	[153810102]
890_17441	chr1	8092605	8093005	+	1000	60.0	[13.009925]	[136]	[13.009925]	[136]	[8092810]	[8092810]
890_1745	chr8	144466715	144467115	+	1000	270.0	[13.169274]	[101]	[13.318897]	[101]	[144466915]	[144466915]
890_17454	chr1	26161544	26161944	+	1000	60.0	[9.912252]	[130]	[8.548939]	[130]	[26161749]	[26161749]
890_1746	chr9	37119925	37120325	+	1000	270.0	[8.210959]	[102]	[7.4552026]	[102]	[37120125]	[37120125]
890_17460	chr1	27527299	27527699	+	1000	60.0	[13.318897]	[198]	[13.169274]	[198]	[27527514]	[27527514]
890_17470	chr1	43885223	43885623	+	1000	60.0	[7.4552026]	[113]	[8.210959]	[113]	[43885432]	[43885432]
890_1748	chr1	181179994	181180394	+	1000	269.0	[11.247076]	[97]	[9.876531]	[97]	[181180184]	[181180184]
890_17480	chr1	167427825	167428225	+	1000	60.0	[13.318897]	[92]	[13.169274]	[92]	[167428016]	[167428016]
890_17485	chr1	204287063	204287463	+	1000	60.0	[8.857911]	[90]	[10.071603]	[90]	[204287253]	[204287253]
890_17488	chr1	225496077	225496477	+	1000	60.0	[13.009925]	[97]	[13.009925]	[97]	[225496269]	[225496269]
890_175	chr6	43174596	43174996	+	1000	571.0	[7.4477744]	[115]	[7.848641]	[115]	[43174806]	[43174806]
890_1750	chr12	6965067	6965467	+	1000	269.0	[6.99811]	[134]	[7.101077]	[134]	[6965296]	[6965296]
890_17502	chr10	70192369	70192769	+	1000	60.0	[9.876531]	[96]	[11.247076]	[96]	[70192565]	[70192565]
890_17507	chr10	74854008	74854408	+	1000	60.0	[6.9167833]	[90]	[7.363437]	[90]	[74854193]	[74854193]
890_17511	chr10	103619605	103620005	+	1000	60.0	[13.318897]	[114]	[13.169274]	[114]	[103619808]	[103619808]
890_17512	chr10	110417267	110417667	+	1000	60.0	[13.009925]	[128]	[13.009925]	[128]	[110417486]	[110417486]
890_17516	chr11	2415992	2416392	+	1000	60.0	[7.0544653, 7.848641]	[71, 103]	[7.4477744]	[103]	[2416153, 2416185]	[2416185]
890_17537	chr12	103929516	103929916	+	1000	60.0	[7.1574593]	[103]	[7.4100494]	[103]	[103929707]	[103929707]
890_17550	chr13	113076826	113077226	+	1000	60.0	[13.009925]	[144]	[13.009925]	[144]	[113077054]	[113077054]
890_17556	chr14	96626766	96627166	+	1000	60.0	[7.956022, 7.30558, 7.4552026]	[87, 108, 125]	[7.6797376, 8.360582, 8.210959]	[87, 108, 125]	[96626941, 96626962, 96626979]	[96626941, 96626962, 96626979]
890_1756	chr1	114757844	114758244	+	1000	268.0	[7.14623, 7.848641]	[84, 90]	[8.05161, 7.4477744]	[84, 90]	[114758024, 114758030]	[114758024, 114758030]
890_17566	chr15	72474899	72475299	+	1000	60.0	[8.05161]	[79]	[7.14623]	[79]	[72475072]	[72475072]
890_1757	chr1	230708553	230708953	+	1000	268.0	[9.876531, 7.956022]	[95, 103]	[11.247076, 7.6797376]	[95, 103]	[230708741, 230708749]	[230708741, 230708749]
890_17574	chr15	97953266	97953666	+	1000	60.0	[7.3707657, 13.318897]	[97, 135]	[7.7966723, 13.169274]	[97, 135]	[97953450, 97953488]	[97953450, 97953488]
890_17576	chr16	4246744	4247144	+	1000	60.0	[]	[]	[7.046873]	[102]	[]	[4246916]
890_17581	chr16	15899669	15900069	+	1000	60.0	[]	[]	[6.8972507]	[88]	[]	[15899834]
890_17583	chr16	19417707	19418107	+	1000	60.0	[7.956022]	[91]	[7.6797376]	[91]	[19417889]	[19417889]
890_17587	chr16	29114421	29114821	+	1000	60.0	[8.857911]	[155]	[10.071603]	[155]	[29114644]	[29114644]
890_1759	chr11	67640002	67640402	+	1000	268.0	[13.169274]	[118]	[13.318897]	[118]	[67640220]	[67640220]
890_176	chr7	604377	604777	+	1000	571.0	[13.009925]	[92]	[13.009925]	[92]	[604568]	[604568]
890_1760	chr11	108664827	108665227	+	1000	268.0	[7.14623]	[87]	[8.05161]	[87]	[108665008]	[108665008]
890_17607	chr17	46819107	46819507	+	1000	60.0	[6.99811]	[92]	[7.101077]	[92]	[46819277]	[46819277]
890_17616	chr17	82315620	82316020	+	1000	60.0	[11.247076]	[134]	[9.876531]	[134]	[82315851]	[82315851]
890_17617	chr17	82530876	82531276	+	1000	60.0	[11.406425]	[113]	[10.185503]	[113]	[82531074]	[82531074]
890_17621	chr18	75070936	75071336	+	1000	60.0	[6.900726]	[149]	[7.2062225]	[149]	[75071164]	[75071164]
890_17624	chr19	1251248	1251648	+	1000	60.0	[8.05161]	[63]	[7.14623]	[63]	[1251405]	[1251405]
890_17634	chr19	21835732	21836132	+	1000	60.0	[8.05161]	[119]	[7.14623]	[119]	[21835946]	[21835946]
890_17638	chr19	42254345	42254745	+	1000	60.0	[8.05161]	[114]	[7.14623]	[114]	[42254547]	[42254547]
890_1764	chr21	37221153	37221553	+	1000	268.0	[13.478247]	[107]	[13.478247]	[107]	[37221351]	[37221351]
890_17647	chr2	9645339	9645739	+	1000	60.0	[13.169274]	[138]	[13.318897]	[138]	[9645559]	[9645559]
890_17649	chr2	20392024	20392424	+	1000	60.0	[7.2062225]	[101]	[6.900726]	[101]	[20392223]	[20392223]
890_17655	chr2	68721452	68721852	+	1000	60.0	[7.607124]	[143]	[8.157613]	[143]	[68721688]	[68721688]
890_17667	chr2	190319604	190320004	+	1000	60.0	[7.614552]	[121]	[8.519932]	[121]	[190319810]	[190319810]
890_17674	chr20	34037123	34037523	+	1000	60.0	[6.900726]	[113]	[7.2062225]	[113]	[34037329]	[34037329]
890_17682	chr20	63542037	63542437	+	1000	60.0	[7.1388025]	[151]	[7.6892915]	[151]	[63542259]	[63542259]
890_1769	chr9	135501056	135501456	+	1000	268.0	[7.7966723]	[98]	[7.3707657]	[98]	[135501253]	[135501253]
890_17692	chr22	36454969	36455369	+	1000	60.0	[]	[]	[7.046873]	[163]	[]	[36455201]
890_17694	chr22	44026851	44027251	+	1000	60.0	[8.857911]	[121]	[10.071603]	[121]	[44027069]	[44027069]
890_17699	chr3	11637978	11638378	+	1000	60.0	[13.318897]	[83]	[13.169274]	[83]	[11638158]	[11638158]
890_177	chr17	7234388	7234788	+	1000	570.0	[13.478247, 13.478247]	[95, 114]	[13.478247, 13.478247]	[95, 114]	[7234582, 7234601]	[7234582, 7234601]
890_1770	chr15	41917709	41918109	+	1000	267.0	[11.406425]	[127]	[10.185503]	[127]	[41917932]	[41917932]
890_17711	chr3	125440680	125441080	+	1000	60.0	[11.406425]	[69]	[10.185503]	[69]	[125440847]	[125440847]
890_1772	chr16	67191893	67192293	+	1000	267.0	[7.3707657]	[114]	[7.7966723]	[114]	[67192104]	[67192104]
890_17725	chr4	83618420	83618820	+	1000	60.0	[11.406425, 7.066406]	[109, 123]	[10.185503, 7.2138147]	[109, 123]	[83618604, 83618618]	[83618604, 83618618]
890_17730	chr4	154471508	154471908	+	1000	60.0	[13.318897]	[106]	[13.169274]	[106]	[154471687]	[154471687]
890_17733	chr4	189787387	189787787	+	1000	60.0	[6.9167833]	[154]	[7.363437]	[154]	[189787616]	[189787616]
890_1774	chr19	40750393	40750793	+	1000	267.0	[13.478247]	[87]	[13.478247]	[87]	[40750558]	[40750558]
890_17747	chr5	136053631	136054031	+	1000	60.0	[8.157613]	[108]	[7.607124]	[108]	[136053838]	[136053838]
890_17773	chr6	157227034	157227434	+	1000	60.0	[11.247076, 11.247076]	[82, 100]	[9.876531, 9.876531]	[82, 100]	[157227206, 157227224]	[157227206, 157227224]
890_17796	chr7	116802846	116803246	+	1000	60.0	[8.857911]	[132]	[10.071603]	[132]	[116803071]	[116803071]
890_178	chr2	117814481	117814881	+	1000	570.0	[13.009925]	[108]	[13.009925]	[108]	[117814689]	[117814689]
890_17807	chr8	26571192	26571592	+	1000	60.0	[9.912252]	[112]	[8.548939]	[112]	[26571390]	[26571390]
890_17809	chr8	30382291	30382691	+	1000	60.0	[11.247076]	[125]	[9.876531]	[125]	[30382510]	[30382510]
890_17810	chr8	38105765	38106165	+	1000	60.0	[7.520388]	[86]	[7.6470494]	[86]	[38105927]	[38105927]
890_1782	chr1	234755404	234755804	+	1000	266.0	[8.857911]	[120]	[10.071603]	[120]	[234755618]	[234755618]
890_17820	chr9	33434415	33434815	+	1000	60.0	[13.318897]	[111]	[13.169274]	[111]	[33434623]	[33434623]
890_17821	chr9	38061518	38061918	+	1000	60.0	[7.2062225]	[118]	[6.900726]	[118]	[38061726]	[38061726]
890_17825	chr9	107733522	107733922	+	1000	60.0	[10.185503]	[111]	[11.406425]	[111]	[107733720]	[107733720]
890_17826	chr9	113548233	113548633	+	1000	60.0	[]	[]	[7.0544653]	[103]	[]	[113548414]
890_17835	chr9	132942498	132942898	+	1000	60.0	[13.169274]	[144]	[13.318897]	[144]	[132942738]	[132942738]
890_17840	chrX	55220069	55220469	+	1000	60.0	[8.857911]	[108]	[10.071603]	[108]	[55220274]	[55220274]
890_17841	chrX	107628730	107629130	+	1000	60.0	[7.4100494]	[100]	[7.1574593]	[100]	[107628924]	[107628924]
890_17844	chrX	154020980	154021380	+	1000	60.0	[13.169274]	[123]	[13.318897]	[123]	[154021186]	[154021186]
890_17846	chr1	980536	980936	+	1000	59.0	[7.4877]	[74]	[7.2114162]	[74]	[980704]	[980704]
890_1787	chr17	7242839	7243239	+	1000	266.0	[7.225755, 8.857911]	[109, 136]	[7.5227866, 10.071603]	[109, 136]	[7243036, 7243063]	[7243036, 7243063]
890_1788	chr19	45455794	45456194	+	1000	266.0	[8.548939]	[125]	[9.912252]	[125]	[45456011]	[45456011]
890_17885	chr1	178095317	178095717	+	1000	59.0	[13.478247]	[96]	[13.478247]	[96]	[178095511]	[178095511]
890_1789	chr2	41922150	41922550	+	1000	266.0	[7.066406]	[143]	[7.2138147]	[143]	[41922382]	[41922382]
890_17896	chr1	223698218	223698618	+	1000	59.0	[7.046873]	[118]	[]	[]	[223698430]	[]
890_1790	chr2	127859681	127860081	+	1000	266.0	[13.318897]	[114]	[13.169274]	[114]	[127859890]	[127859890]
890_17903	chr10	5666557	5666957	+	1000	59.0	[7.7966723]	[201]	[7.3707657]	[201]	[5666804]	[5666804]
890_17917	chr11	2811163	2811563	+	1000	59.0	[6.876215]	[164]	[7.135697]	[164]	[2811409]	[2811409]
890_1792	chr22	45101850	45102250	+	1000	266.0	[9.876531]	[118]	[11.247076]	[118]	[45102062]	[45102062]
890_1794	chr5	180704333	180704733	+	1000	266.0	[11.247076]	[88]	[9.876531]	[88]	[180704511]	[180704511]
890_17941	chr11	125593272	125593672	+	1000	59.0	[7.848641]	[164]	[7.4477744]	[164]	[125593498]	[125593498]
890_17942	chr12	2034947	2035347	+	1000	59.0	[7.101077]	[179]	[6.99811]	[179]	[2035185]	[2035185]
890_17944	chr12	26126375	26126775	+	1000	59.0	[10.185503]	[129]	[11.406425]	[129]	[26126593]	[26126593]
890_1795	chr9	121369696	121370096	+	1000	266.0	[7.4877]	[111]	[7.2114162]	[111]	[121369896]	[121369896]
890_17959	chr12	122500133	122500533	+	1000	59.0	[6.900726]	[120]	[7.2062225]	[120]	[122500351]	[122500351]
