#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_4761	chr22	37951304	37951704	+	1000	45.0	[]	[]	[8.028987]	[98]	[]	[37951496]
755_4768	chr3	52685791	52686191	+	1000	45.0	[9.08557, 9.08557]	[90, 121]	[6.94984, 8.028987]	[110, 127]	[52685981, 52686012]	[52686001, 52686018]
755_477	chr1	156505256	156505656	+	1000	170.0	[10.880985]	[97]	[10.880985, 9.08557]	[99, 110]	[156505443]	[156505445, 156505456]
755_4774	chr5	10304952	10305352	+	1000	45.0	[10.880985]	[139]	[]	[]	[10305158]	[]
755_4777	chr5	62538566	62538966	+	1000	45.0	[10.880985]	[102]	[6.94984]	[86]	[62538759]	[62538743]
755_4778	chr5	65035616	65036016	+	1000	45.0	[10.880985]	[101]	[10.880985]	[103]	[65035804]	[65035806]
755_4782	chr5	132963437	132963837	+	1000	45.0	[9.08557]	[108]	[9.08557]	[156]	[132963631]	[132963679]
755_4784	chr5	149667533	149667933	+	1000	45.0	[10.880985]	[116]	[]	[]	[149667739]	[]
755_4785	chr6	4018530	4018930	+	1000	45.0	[9.08557]	[87]	[]	[]	[4018711]	[]
755_4796	chr6	137866737	137867137	+	1000	45.0	[10.880985]	[117]	[]	[]	[137866943]	[]
755_4810	chr8	42541392	42541792	+	1000	45.0	[8.028987]	[97]	[]	[]	[42541581]	[]
755_4811	chr8	123768263	123768663	+	1000	45.0	[10.880985]	[85]	[]	[]	[123768427]	[]
755_4812	chr8	124450573	124450973	+	1000	45.0	[]	[]	[10.880985]	[146]	[]	[124450815]
755_4815	chr9	95834388	95834788	+	1000	45.0	[10.880985]	[107]	[10.880985]	[109]	[95834579]	[95834581]
755_4831	chrX	111680954	111681354	+	1000	45.0	[]	[]	[9.08557]	[133]	[]	[111681174]
755_484	chr1	42335151	42335551	+	1000	169.0	[]	[]	[9.08557, 9.08557]	[65, 74]	[]	[42335305, 42335314]
755_4846	chr1	100037841	100038241	+	1000	44.0	[9.08557]	[194]	[]	[]	[100038083]	[]
755_486	chr15	90994492	90994892	+	1000	169.0	[10.880985]	[123]	[10.880985]	[125]	[90994705]	[90994707]
755_4864	chr10	37976543	37976943	+	1000	44.0	[10.880985]	[95]	[]	[]	[37976729]	[]
755_4874	chr12	22624910	22625310	+	1000	44.0	[9.08557, 9.08557]	[110, 138]	[9.08557]	[146]	[22625109, 22625137]	[22625145]
755_488	chr5	160008831	160009231	+	1000	169.0	[10.880985]	[94]	[10.880985]	[96]	[160009024]	[160009026]
755_4885	chr13	30465849	30466249	+	1000	44.0	[]	[]	[10.880985]	[107]	[]	[30466054]
755_4892	chr15	42057355	42057755	+	1000	44.0	[10.880985]	[141]	[9.08557]	[118]	[42057576]	[42057553]
755_4898	chr15	88638614	88639014	+	1000	44.0	[]	[]	[9.08557]	[71]	[]	[88638765]
755_4912	chr17	81922653	81923053	+	1000	44.0	[]	[]	[9.08557]	[125]	[]	[81922871]
755_4916	chr18	79951491	79951891	+	1000	44.0	[10.880985]	[92]	[9.08557, 10.880985]	[55, 94]	[79951681]	[79951644, 79951683]
755_4919	chr19	1020937	1021337	+	1000	44.0	[9.08557]	[111]	[]	[]	[1021142]	[]
755_492	chr5	95961868	95962268	+	1000	168.0	[10.880985, 9.08557, 10.880985]	[81, 92, 115]	[10.880985]	[117]	[95962046, 95962057, 95962080]	[95962082]
755_4928	chr19	45370562	45370962	+	1000	44.0	[]	[]	[9.08557]	[102]	[]	[45370757]
755_493	chr5	173616481	173616881	+	1000	168.0	[]	[]	[9.08557]	[109]	[]	[173616682]
755_4930	chr19	47766671	47767071	+	1000	44.0	[10.880985]	[107]	[10.880985]	[109]	[47766866]	[47766868]
755_4933	chr2	15561680	15562080	+	1000	44.0	[8.028987]	[125]	[]	[]	[15561893]	[]
755_4934	chr2	20650955	20651355	+	1000	44.0	[]	[]	[9.08557]	[74]	[]	[20651118]
755_4936	chr2	99489409	99489809	+	1000	44.0	[]	[]	[9.08557]	[119]	[]	[99489617]
755_4951	chr21	34030109	34030509	+	1000	44.0	[10.880985]	[97]	[]	[]	[34030305]	[]
755_4952	chr21	41678953	41679353	+	1000	44.0	[10.880985]	[117]	[10.880985]	[119]	[41679158]	[41679160]
755_497	chr16	58249739	58250139	+	1000	167.0	[9.08557]	[109]	[]	[]	[58249946]	[]
755_4996	chr22	23202329	23202729	+	1000	44.0	[8.028987]	[160]	[]	[]	[23202575]	[]
755_5001	chr3	52278537	52278937	+	1000	44.0	[10.880985]	[105]	[10.880985]	[107]	[52278730]	[52278732]
755_5002	chr3	71583890	71584290	+	1000	44.0	[10.880985]	[119]	[10.880985]	[121]	[71584104]	[71584106]
755_5003	chr3	195895182	195895582	+	1000	44.0	[]	[]	[9.08557]	[108]	[]	[195895376]
755_5013	chr5	151709205	151709605	+	1000	44.0	[]	[]	[10.880985]	[108]	[]	[151709397]
755_5016	chr5	177426299	177426699	+	1000	44.0	[10.880985]	[95]	[]	[]	[177426490]	[]
755_5025	chr6	34560458	34560858	+	1000	44.0	[8.028987]	[102]	[]	[]	[34560623]	[]
755_5026	chr6	43510171	43510571	+	1000	44.0	[]	[]	[9.08557]	[110]	[]	[43510381]
755_5040	chr8	123157085	123157485	+	1000	44.0	[9.08557]	[134]	[]	[]	[123157274]	[]
755_5041	chr8	128049144	128049544	+	1000	44.0	[9.08557]	[127]	[]	[]	[128049345]	[]
755_5043	chr9	78235812	78236212	+	1000	44.0	[10.880985]	[129]	[]	[]	[78236038]	[]
755_5073	chr1	155857083	155857483	+	1000	43.0	[]	[]	[9.08557]	[197]	[]	[155857332]
755_508	chr8	65842379	65842779	+	1000	165.0	[10.880985]	[104]	[10.880985, 10.880985]	[106, 142]	[65842571]	[65842573, 65842609]
755_5085	chr10	46049018	46049418	+	1000	43.0	[9.08557]	[141]	[9.08557]	[100]	[46049247]	[46049206]
755_5088	chr10	69507838	69508238	+	1000	43.0	[]	[]	[9.08557]	[131]	[]	[69508066]
755_5095	chr11	71402829	71403229	+	1000	43.0	[10.880985, 10.880985, 10.880985]	[121, 145, 169]	[10.880985, 10.880985]	[147, 171]	[71402989, 71403013, 71403037]	[71403015, 71403039]
755_5098	chr11	77188322	77188722	+	1000	43.0	[]	[]	[8.028987]	[131]	[]	[77188545]
755_51	chr1	243101555	243101955	+	1000	396.0	[10.880985, 10.880985, 10.880985]	[63, 88, 138]	[10.880985]	[140]	[243101711, 243101736, 243101786]	[243101788]
755_5103	chr12	55728908	55729308	+	1000	43.0	[9.08557]	[102]	[]	[]	[55729110]	[]
755_5104	chr12	56336590	56336990	+	1000	43.0	[10.880985]	[114]	[10.880985]	[116]	[56336793]	[56336795]
755_5105	chr12	100266937	100267337	+	1000	43.0	[10.880985]	[123]	[10.880985]	[125]	[100267146]	[100267148]
755_5106	chr12	123584211	123584611	+	1000	43.0	[8.745255]	[184]	[]	[]	[123584455]	[]
755_5120	chr16	1990163	1990563	+	1000	43.0	[10.880985]	[104]	[10.880985]	[106]	[1990362]	[1990364]
755_5130	chr17	42458558	42458958	+	1000	43.0	[]	[]	[9.08557]	[83]	[]	[42458728]
755_5135	chr17	60392169	60392569	+	1000	43.0	[]	[]	[8.745255]	[115]	[]	[60392377]
755_5138	chr17	81927549	81927949	+	1000	43.0	[]	[]	[10.880985]	[87]	[]	[81927727]
755_5153	chr19	46716942	46717342	+	1000	43.0	[]	[]	[10.880985]	[131]	[]	[46717158]
755_5156	chr19	49717546	49717946	+	1000	43.0	[]	[]	[9.08557]	[114]	[]	[49717747]
755_5159	chr19	54231645	54232045	+	1000	43.0	[]	[]	[8.028987]	[121]	[]	[54231860]
755_516	chr19	12945456	12945856	+	1000	163.0	[10.880985]	[99]	[10.880985, 9.08557]	[101, 122]	[12945647]	[12945649, 12945670]
755_5164	chr2	38777969	38778369	+	1000	43.0	[8.028987]	[122]	[]	[]	[38778177]	[]
755_5169	chr2	156334533	156334933	+	1000	43.0	[9.08557, 9.08557]	[101, 121]	[]	[]	[156334721, 156334741]	[]
755_5170	chr2	172102750	172103150	+	1000	43.0	[]	[]	[8.028987, 10.880985]	[91, 111]	[]	[172102936, 172102956]
755_5171	chr2	208265856	208266256	+	1000	43.0	[9.08557]	[95]	[]	[]	[208266042]	[]
755_5174	chr20	577383	577783	+	1000	43.0	[10.880985]	[80]	[10.880985]	[82]	[577557]	[577559]
755_5179	chr22	16774573	16774973	+	1000	43.0	[]	[]	[10.880985]	[70]	[]	[16774742]
755_52	chr1	2180306	2180706	+	1000	390.0	[10.880985, 10.880985]	[101, 118]	[]	[]	[2180507, 2180524]	[]
755_5207	chr22	21782725	21783125	+	1000	43.0	[]	[]	[9.08557]	[230]	[]	[21782968]
755_5217	chr22	22132312	22132712	+	1000	43.0	[]	[]	[6.94984]	[100]	[]	[22132486]
755_5238	chr22	23042229	23042629	+	1000	43.0	[8.745255]	[113]	[]	[]	[23042429]	[]
755_5245	chr3	12999357	12999757	+	1000	43.0	[]	[]	[9.08557]	[130]	[]	[12999582]
755_5252	chr4	2934695	2935095	+	1000	43.0	[10.880985]	[85]	[]	[]	[2934878]	[]
755_5254	chr4	83284600	83285000	+	1000	43.0	[10.880985]	[117]	[10.880985]	[119]	[83284795]	[83284797]
755_5262	chr6	2853642	2854042	+	1000	43.0	[9.08557]	[120]	[]	[]	[2853860]	[]
755_5263	chr6	2902666	2903066	+	1000	43.0	[]	[]	[10.880985]	[106]	[]	[2902858]
755_5274	chr6	36986021	36986421	+	1000	43.0	[]	[]	[9.08557]	[127]	[]	[36986230]
755_5279	chr7	27662922	27663322	+	1000	43.0	[9.08557]	[64]	[]	[]	[27663078]	[]
755_5282	chr7	75739220	75739620	+	1000	43.0	[9.08557]	[132]	[]	[]	[75739445]	[]
755_5288	chr7	150421043	150421443	+	1000	43.0	[10.880985]	[116]	[]	[]	[150421255]	[]
755_529	chr9	132878117	132878517	+	1000	161.0	[]	[]	[9.08557]	[101]	[]	[132878315]
755_5299	chr9	130877001	130877401	+	1000	43.0	[10.880985]	[159]	[]	[]	[130877214]	[]
755_53	chr12	132445944	132446344	+	1000	385.0	[10.880985, 10.880985]	[97, 147]	[10.880985, 10.880985]	[99, 149]	[132446112, 132446162]	[132446114, 132446164]
755_531	chr17	4143480	4143880	+	1000	160.0	[10.880985]	[93]	[10.880985]	[95]	[4143672]	[4143674]
755_5313	chrX	12950111	12950511	+	1000	43.0	[]	[]	[10.880985]	[139]	[]	[12950338]
755_5341	chr1	219660682	219661082	+	1000	42.0	[10.880985]	[114]	[10.880985]	[116]	[219660878]	[219660880]
755_5353	chr10	97334592	97334992	+	1000	42.0	[10.880985, 9.08557]	[72, 112]	[]	[]	[97334763, 97334803]	[]
755_5364	chr11	93784666	93785066	+	1000	42.0	[]	[]	[6.94984, 8.028987]	[133, 149]	[]	[93784889, 93784905]
755_5366	chr12	15882135	15882535	+	1000	42.0	[8.745255]	[190]	[8.028987, 9.08557]	[160, 183]	[15882384]	[15882354, 15882377]
755_5375	chr12	125237114	125237514	+	1000	42.0	[10.880985]	[102]	[10.880985]	[104]	[125237314]	[125237316]
755_5376	chr13	29850508	29850908	+	1000	42.0	[]	[]	[9.08557]	[91]	[]	[29850698]
755_5385	chr14_GL000225v1_random	33463	33863	+	1000	42.0	[8.745255]	[141]	[10.880985]	[143]	[33692]	[33694]
755_5387	chr15	31326316	31326716	+	1000	42.0	[]	[]	[10.880985, 9.08557]	[103, 110]	[]	[31326471, 31326478]
755_54	chr17	35587048	35587448	+	1000	385.0	[10.880985, 10.880985]	[90, 113]	[10.880985, 10.880985]	[92, 115]	[35587236, 35587259]	[35587238, 35587261]
755_5408	chr19	38155419	38155819	+	1000	42.0	[10.880985]	[101]	[10.880985]	[103]	[38155616]	[38155618]
755_5411	chr19	52189447	52189847	+	1000	42.0	[]	[]	[10.880985]	[132]	[]	[52189656]
755_5418	chr20	325181	325581	+	1000	42.0	[9.08557]	[117]	[]	[]	[325397]	[]
755_5422	chr20	43690854	43691254	+	1000	42.0	[10.880985]	[111]	[]	[]	[43691059]	[]
755_5440	chr22	20102149	20102549	+	1000	42.0	[9.08557]	[185]	[]	[]	[20102364]	[]
755_545	chr4	8428311	8428711	+	1000	158.0	[10.880985]	[109]	[10.880985]	[111]	[8428512]	[8428514]
755_5454	chr22	20938259	20938659	+	1000	42.0	[]	[]	[10.880985]	[95]	[]	[20938435]
755_5487	chr22	22600246	22600646	+	1000	42.0	[10.880985]	[194]	[]	[]	[22600483]	[]
755_5490	chr22	22722583	22722983	+	1000	42.0	[]	[]	[6.94984]	[133]	[]	[22722794]
755_5503	chr22	37608478	37608878	+	1000	42.0	[9.08557]	[134]	[]	[]	[37608709]	[]
755_5505	chr22_KI270733v1_random	141404	141804	+	923	42.0	[8.028987]	[78]	[]	[]	[141581]	[]
755_5511	chr3	50259979	50260379	+	1000	42.0	[10.880985]	[122]	[10.880985]	[124]	[50260195]	[50260197]
755_5515	chr3	194486833	194487233	+	1000	42.0	[]	[]	[10.880985]	[145]	[]	[194487068]
755_5520	chr4	138670629	138671029	+	1000	42.0	[10.880985]	[142]	[10.880985]	[144]	[138670858]	[138670860]
755_5523	chr5	1367179	1367579	+	1000	42.0	[8.028987]	[100]	[]	[]	[1367377]	[]
755_553	chrUn_GL000224v1	3694	4094	+	1000	157.0	[8.745255]	[109]	[]	[]	[3902]	[]
755_5530	chr5	116085143	116085543	+	1000	42.0	[]	[]	[9.08557]	[146]	[]	[116085369]
755_5535	chr6	2932164	2932564	+	1000	42.0	[8.028987]	[135]	[]	[]	[2932366]	[]
755_5537	chr6	18034726	18035126	+	1000	42.0	[10.880985]	[97]	[10.880985]	[99]	[18034916]	[18034918]
755_5538	chr6	29849952	29850352	+	1000	42.0	[10.880985]	[115]	[]	[]	[29850154]	[]
755_5556	chr7	99471535	99471935	+	1000	42.0	[9.08557]	[128]	[]	[]	[99471763]	[]
755_5560	chr7	158976968	158977368	+	1000	42.0	[10.880985]	[151]	[10.880985]	[94]	[158977195]	[158977138]
755_5568	chr9	99266484	99266884	+	1000	42.0	[9.08557]	[136]	[]	[]	[99266699]	[]
755_557	chr10	100267479	100267879	+	1000	155.0	[]	[]	[10.880985]	[110]	[]	[100267683]
755_5603	chr1	43834434	43834834	+	1000	41.0	[]	[]	[10.880985]	[164]	[]	[43834654]
755_5618	chr1	181127058	181127458	+	907	41.0	[10.880985]	[104]	[10.880985]	[106]	[181127252]	[181127254]
755_5621	chr1	231049297	231049697	+	1000	41.0	[]	[]	[9.08557]	[178]	[]	[231049503]
755_5622	chr1	235078269	235078669	+	1000	41.0	[8.745255]	[151]	[]	[]	[235078514]	[]
755_563	chr4	1712894	1713294	+	1000	154.0	[10.880985, 9.08557]	[86, 114]	[]	[]	[1713073, 1713101]	[]
755_5643	chr12	21501505	21501905	+	1000	41.0	[]	[]	[9.08557]	[109]	[]	[21501711]
755_5644	chr12	55646142	55646542	+	1000	41.0	[]	[]	[9.08557]	[95]	[]	[55646321]
755_5646	chr12	70242630	70243030	+	1000	41.0	[10.880985]	[111]	[]	[]	[70242841]	[]
755_5648	chr12	110887986	110888386	+	1000	41.0	[]	[]	[9.08557]	[103]	[]	[110888178]
755_5653	chr14	23294983	23295383	+	1000	41.0	[]	[]	[8.028987]	[121]	[]	[23295200]
755_5660	chr15	40593743	40594143	+	1000	41.0	[9.08557]	[132]	[]	[]	[40593958]	[]
755_5663	chr15	55319909	55320309	+	1000	41.0	[9.08557]	[114]	[]	[]	[55320103]	[]
755_5671	chr16	30585540	30585940	+	1000	41.0	[]	[]	[9.08557]	[109]	[]	[30585736]
755_5675	chr16	81444513	81444913	+	1000	41.0	[10.880985]	[99]	[10.880985]	[101]	[81444711]	[81444713]
755_5676	chr16	88800010	88800410	+	1000	41.0	[]	[]	[10.880985]	[130]	[]	[88800223]
755_5682	chr18	11857428	11857828	+	1000	41.0	[8.028987, 9.08557]	[106, 160]	[]	[]	[11857616, 11857670]	[]
755_5683	chr19	480181	480581	+	1000	41.0	[]	[]	[9.08557]	[138]	[]	[480402]
755_5685	chr19	3155092	3155492	+	1000	41.0	[9.08557]	[115]	[]	[]	[3155249]	[]
755_569	chr22	19627595	19627995	+	1000	152.0	[]	[]	[9.08557]	[108]	[]	[19627801]
755_5698	chr19	18416295	18416695	+	1000	41.0	[10.880985]	[125]	[]	[]	[18416502]	[]
755_570	chr3	51499801	51500201	+	1000	152.0	[]	[]	[9.08557]	[125]	[]	[51500016]
755_5704	chr19	39532714	39533114	+	1000	41.0	[]	[]	[6.94984, 6.94984]	[107, 140]	[]	[39532886, 39532919]
755_5715	chr2	167945663	167946063	+	1000	41.0	[10.880985]	[128]	[10.880985]	[130]	[167945875]	[167945877]
755_572	chr4	122152106	122152506	+	1000	152.0	[10.880985, 9.08557]	[107, 120]	[]	[]	[122152308, 122152321]	[]
755_5725	chr20	62143240	62143640	+	1000	41.0	[]	[]	[9.08557, 9.08557]	[127, 147]	[]	[62143444, 62143464]
755_5728	chr21	42433872	42434272	+	1000	41.0	[10.880985]	[101]	[]	[]	[42434071]	[]
755_574	chr1	27725587	27725987	+	1000	151.0	[]	[]	[9.08557]	[123]	[]	[27725807]
755_576	chr7	139340435	139340835	+	1000	151.0	[8.028987, 10.880985]	[120, 126]	[]	[]	[139340637, 139340643]	[]
755_5795	chr22	41448206	41448606	+	1000	41.0	[]	[]	[9.08557, 9.08557]	[109, 125]	[]	[41448414, 41448430]
755_5809	chr4	6986954	6987354	+	1000	41.0	[9.08557]	[92]	[]	[]	[6987146]	[]
755_5819	chr5	134223863	134224263	+	1000	41.0	[8.745255]	[95]	[10.880985]	[97]	[134224057]	[134224059]
755_582	chr15	72474095	72474495	+	1000	149.0	[9.08557, 9.08557, 9.08557]	[96, 111, 137]	[]	[]	[72474265, 72474280, 72474306]	[]
755_5832	chr6	30326222	30326622	+	1000	41.0	[10.880985]	[85]	[8.745255]	[116]	[30326399]	[30326430]
755_5837	chr6	37579410	37579810	+	839	41.0	[10.880985]	[137]	[10.880985]	[139]	[37579623]	[37579625]
755_5838	chr6	41073644	41074044	+	1000	41.0	[]	[]	[8.028987]	[111]	[]	[41073848]
755_5841	chr7	35800757	35801157	+	1000	41.0	[9.08557]	[86]	[]	[]	[35800921]	[]
755_5849	chr7	107318526	107318926	+	1000	41.0	[]	[]	[9.08557]	[129]	[]	[107318717]
755_5850	chr7	110676751	110677151	+	1000	41.0	[10.880985]	[150]	[10.880985]	[152]	[110676969]	[110676971]
755_587	chrX	24693595	24693995	+	1000	149.0	[]	[]	[10.880985]	[142]	[]	[24693835]
755_5882	chrX	73944071	73944471	+	1000	41.0	[9.08557]	[140]	[]	[]	[73944297]	[]
755_5883	chr1	1349213	1349613	+	1000	40.0	[10.880985]	[141]	[10.880985]	[143]	[1349444]	[1349446]
755_5884	chr1	1890908	1891308	+	1000	40.0	[]	[]	[9.08557]	[116]	[]	[1891118]
755_589	chr16	89972631	89973031	+	1000	148.0	[9.08557]	[94]	[]	[]	[89972824]	[]
755_59	chr4	56387313	56387713	+	1000	377.0	[10.880985]	[100]	[8.745255, 10.880985]	[76, 102]	[56387512]	[56387488, 56387514]
755_5916	chr10	68555003	68555403	+	1000	40.0	[9.08557]	[97]	[]	[]	[68555200]	[]
755_5917	chr10	71888951	71889351	+	1000	40.0	[9.08557]	[78]	[]	[]	[71889128]	[]
755_5922	chr11	6234623	6235023	+	1000	40.0	[]	[]	[8.745255]	[208]	[]	[6234860]
755_5928	chr11	70270459	70270859	+	1000	40.0	[9.08557]	[112]	[]	[]	[70270654]	[]
755_5940	chr12	109618966	109619366	+	1000	40.0	[10.880985]	[69]	[10.880985]	[71]	[109619122]	[109619124]
755_5942	chr12	116336615	116337015	+	1000	40.0	[10.880985]	[117]	[]	[]	[116336813]	[]
755_5943	chr13	19863358	19863758	+	1000	40.0	[]	[]	[9.08557]	[96]	[]	[19863539]
755_5952	chr14	39103000	39103400	+	1000	40.0	[]	[]	[10.880985]	[156]	[]	[39103234]
755_5953	chr14	96502180	96502580	+	1000	40.0	[]	[]	[9.08557]	[124]	[]	[96502368]
755_5966	chr16	31459947	31460347	+	1000	40.0	[10.880985]	[105]	[10.880985]	[107]	[31460151]	[31460153]
755_597	chr16	3717417	3717817	+	1000	147.0	[10.880985]	[97]	[10.880985]	[99]	[3717611]	[3717613]
755_5979	chr17	45228957	45229357	+	1000	40.0	[10.880985]	[125]	[]	[]	[45229175]	[]
755_5987	chr19	4471867	4472267	+	1000	40.0	[6.94984]	[74]	[]	[]	[4472029]	[]
755_5988	chr19	4867830	4868230	+	1000	40.0	[]	[]	[9.08557]	[184]	[]	[4868066]
755_5992	chr19	19134889	19135289	+	1000	40.0	[]	[]	[10.880985]	[89]	[]	[19135077]
755_5996	chr19	40285265	40285665	+	1000	40.0	[10.880985]	[92]	[]	[]	[40285440]	[]
755_6007	chr2	30711570	30711970	+	1000	40.0	[]	[]	[8.028987]	[71]	[]	[30711724]
755_6014	chr20	17453602	17454002	+	1000	40.0	[8.028987]	[108]	[]	[]	[17453798]	[]
755_6016	chr20	33299123	33299523	+	1000	40.0	[9.08557]	[106]	[]	[]	[33299327]	[]
755_602	chr2	142930963	142931363	+	1000	146.0	[10.880985]	[92]	[8.745255]	[94]	[142931150]	[142931152]
755_6020	chr21	29299204	29299604	+	1000	40.0	[]	[]	[6.94984]	[158]	[]	[29299451]
755_6021	chr21	33541881	33542281	+	1000	40.0	[6.94984]	[126]	[]	[]	[33542057]	[]
755_6022	chr21	42955598	42955998	+	1000	40.0	[6.94984]	[106]	[9.08557]	[134]	[42955791]	[42955819]
755_603	chr2	240025183	240025583	+	1000	146.0	[10.880985]	[103]	[10.880985]	[105]	[240025383]	[240025385]
755_6037	chr22	19667340	19667740	+	1000	40.0	[]	[]	[10.880985]	[136]	[]	[19667510]
755_604	chr22	19947710	19948110	+	1000	146.0	[10.880985]	[99]	[]	[]	[19947906]	[]
755_6047	chr22	20290720	20291120	+	1000	40.0	[]	[]	[10.880985]	[190]	[]	[20290950]
755_6050	chr22	20410251	20410651	+	1000	40.0	[9.08557, 9.08557]	[148, 192]	[]	[]	[20410448, 20410492]	[]
755_6053	chr22	20472757	20473157	+	1000	40.0	[8.028987]	[168]	[]	[]	[20472977]	[]
755_6089	chr22	22047838	22048238	+	1000	40.0	[10.880985]	[124]	[8.745255]	[126]	[22048030]	[22048032]
755_610	chr1	22052477	22052877	+	1000	144.0	[10.880985]	[93]	[10.880985]	[95]	[22052664]	[22052666]
755_6117	chr3	33096957	33097357	+	1000	40.0	[]	[]	[9.08557]	[84]	[]	[33097134]
755_6120	chr3	46947942	46948342	+	1000	40.0	[10.880985]	[137]	[10.880985]	[139]	[46948162]	[46948164]
755_6123	chr3	157089100	157089500	+	1000	40.0	[]	[]	[9.08557]	[55]	[]	[157089255]
755_6126	chr4	1632392	1632792	+	1000	40.0	[10.880985]	[94]	[]	[]	[1632574]	[]
755_6130	chr4	72038831	72039231	+	1000	40.0	[]	[]	[9.08557]	[94]	[]	[72039017]
755_6132	chr4	128061054	128061454	+	1000	40.0	[]	[]	[10.880985]	[94]	[]	[128061236]
755_614	chr19	1940572	1940972	+	1000	144.0	[10.880985, 10.880985]	[104, 125]	[10.880985, 8.745255]	[106, 127]	[1940774, 1940795]	[1940776, 1940797]
755_6142	chr6	15662401	15662801	+	1000	40.0	[]	[]	[9.08557]	[105]	[]	[15662601]
755_6155	chr6	109382095	109382495	+	1000	40.0	[8.745255]	[58]	[8.028987]	[82]	[109382252]	[109382276]
755_6174	chr7	143256922	143257322	+	1000	40.0	[10.880985]	[141]	[]	[]	[143257133]	[]
755_6185	chr8	93916555	93916955	+	1000	40.0	[10.880985]	[121]	[10.880985]	[123]	[93916772]	[93916774]
755_6189	chr8	129825359	129825759	+	1000	40.0	[10.880985]	[104]	[10.880985]	[106]	[129825560]	[129825562]
755_6193	chr9	124861922	124862322	+	1000	40.0	[]	[]	[9.08557]	[150]	[]	[124862158]
755_6194	chr9	128279364	128279764	+	1000	40.0	[]	[]	[10.880985]	[151]	[]	[128279535]
755_62	chr16	2267943	2268343	+	1000	373.0	[10.880985, 10.880985]	[76, 126]	[10.880985, 8.745255]	[78, 128]	[2268114, 2268164]	[2268116, 2268166]
755_6200	chr9	130853345	130853745	+	1000	40.0	[]	[]	[9.08557]	[195]	[]	[130853562]
755_6225	chr1	109041870	109042270	+	1000	39.0	[]	[]	[8.028987]	[71]	[]	[109042031]
755_6226	chr1	109117561	109117961	+	1000	39.0	[10.880985, 10.880985]	[94, 105]	[10.880985]	[107]	[109117751, 109117762]	[109117764]
755_6237	chr10	12406730	12407130	+	1000	39.0	[10.880985]	[109]	[10.880985]	[111]	[12406933]	[12406935]
755_6241	chr10	80664049	80664449	+	1000	39.0	[]	[]	[8.028987]	[98]	[]	[80664242]
755_625	chr15	63189240	63189640	+	1000	143.0	[8.028987]	[104]	[]	[]	[63189440]	[]
755_6254	chr11	112097679	112098079	+	1000	39.0	[]	[]	[10.880985]	[96]	[]	[112097874]
755_6256	chr11	116772810	116773210	+	1000	39.0	[]	[]	[6.94984]	[111]	[]	[116773018]
755_6257	chr11	117986149	117986549	+	1000	39.0	[10.880985]	[102]	[10.880985]	[104]	[117986347]	[117986349]
755_6258	chr11	118436112	118436512	+	1000	39.0	[]	[]	[9.08557]	[92]	[]	[118436304]
755_626	chr16	807662	808062	+	1000	143.0	[10.880985]	[99]	[10.880985]	[101]	[807860]	[807862]
755_6262	chr12	43758647	43759047	+	1000	39.0	[]	[]	[6.94984, 8.745255]	[67, 91]	[]	[43758810, 43758834]
755_6268	chr12	102061978	102062378	+	1000	39.0	[10.880985]	[116]	[10.880985]	[118]	[102062180]	[102062182]
755_6271	chr12	121659975	121660375	+	1000	39.0	[10.880985, 10.880985]	[119, 143]	[10.880985]	[145]	[121660187, 121660211]	[121660213]
755_6288	chr15	50907732	50908132	+	1000	39.0	[8.745255]	[93]	[]	[]	[50907913]	[]
755_6292	chr15	89334862	89335262	+	1000	39.0	[10.880985]	[70]	[]	[]	[89335031]	[]
755_6296	chr16	17784044	17784444	+	965	39.0	[10.880985]	[120]	[]	[]	[17784256]	[]
755_63	chr19	54115545	54115945	+	1000	373.0	[]	[]	[10.880985]	[102]	[]	[54115746]
755_6303	chr17	7307742	7308142	+	1000	39.0	[10.880985]	[131]	[]	[]	[7307952]	[]
755_6316	chr17	69103538	69103938	+	1000	39.0	[10.880985]	[85]	[]	[]	[69103709]	[]
755_6319	chr17	77848261	77848661	+	1000	39.0	[10.880985]	[112]	[10.880985]	[114]	[77848471]	[77848473]
755_6321	chr17	83051871	83052271	+	1000	39.0	[]	[]	[9.08557]	[102]	[]	[83052057]
755_6326	chr19	1169821	1170221	+	1000	39.0	[]	[]	[10.880985]	[132]	[]	[1170042]
755_6332	chr19	14574204	14574604	+	1000	39.0	[10.880985]	[169]	[]	[]	[14574438]	[]
755_6333	chr19	17074860	17075260	+	1000	39.0	[]	[]	[9.08557]	[169]	[]	[17075101]
755_634	chr2	219543818	219544218	+	1000	142.0	[10.880985, 10.880985]	[61, 106]	[10.880985, 10.880985]	[63, 108]	[219543979, 219544024]	[219543981, 219544026]
755_6343	chr19	51107643	51108043	+	1000	39.0	[]	[]	[8.028987]	[105]	[]	[51107822]
755_638	chr11	69444334	69444734	+	1000	141.0	[10.880985]	[85]	[]	[]	[69444513]	[]
755_6380	chr22	19937707	19938107	+	1000	39.0	[]	[]	[9.08557]	[162]	[]	[19937935]
