#PeakID(python identify_motif.py ./ENCODE_processed_files/NFE2_idr.fa NFE2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
314_16041	chr6	20463497	20463897	+	1000	66.0	[]	[]	[3.825743]	[102]	[]	[20463695]
314_16045	chr6	32255165	32255565	+	1000	66.0	[6.01237]	[137]	[6.7177763]	[137]	[32255369]	[32255369]
314_16046	chr6	70673618	70674018	+	1000	66.0	[10.376464]	[112]	[8.742208]	[112]	[70673822]	[70673822]
314_16047	chr6	72905948	72906348	+	1000	66.0	[8.735081]	[101]	[10.383591]	[101]	[72906148]	[72906148]
314_1605	chr16	48123099	48123499	+	1000	277.0	[6.01237, 7.587974, 10.376464]	[90, 103, 113]	[6.7177763, 5.1457915, 8.742208]	[90, 103, 113]	[48123283, 48123296, 48123306]	[48123283, 48123296, 48123306]
314_16050	chr6	90440565	90440965	+	1000	66.0	[3.832835]	[116]	[]	[]	[90440778]	[]
314_16051	chr6	90458362	90458762	+	1000	66.0	[10.332946]	[132]	[8.749299]	[132]	[90458538]	[90458538]
314_16052	chr6	129663053	129663453	+	1000	66.0	[10.376464]	[112]	[8.742208]	[112]	[129663264]	[129663264]
314_16053	chr6	130975290	130975690	+	1000	66.0	[12.570218, 6.64487]	[104, 108]	[13.2684965, 5.946591]	[104, 108]	[130975493, 130975497]	[130975493, 130975497]
314_16055	chr6	137811386	137811786	+	1000	66.0	[8.904404]	[115]	[10.545787]	[115]	[137811590]	[137811590]
314_16056	chr6	137914492	137914892	+	1000	66.0	[4.3635993]	[145]	[4.195397]	[145]	[137914730]	[137914730]
314_16057	chr6	139739083	139739483	+	1000	66.0	[]	[]	[3.937039]	[78]	[]	[139739250]
314_1606	chr17	32275057	32275457	+	1000	277.0	[3.8185804, 8.742208]	[71, 115]	[10.376464]	[115]	[32275226, 32275270]	[32275270]
314_16060	chr6	157461614	157462014	+	1000	66.0	[8.68418]	[143]	[10.318143]	[143]	[157461848]	[157461848]
314_16062	chr6	158868872	158869272	+	1000	66.0	[8.227603]	[95]	[7.153209]	[95]	[158869060]	[158869060]
314_16063	chr6	161079875	161080275	+	1000	66.0	[6.01237]	[110]	[6.7177763]	[110]	[161080082]	[161080082]
314_16066	chr7	4971563	4971963	+	1000	66.0	[16.93431]	[123]	[15.292928]	[123]	[4971776]	[4971776]
314_16068	chr7	16492435	16492835	+	1000	66.0	[3.8951416]	[116]	[]	[]	[16492638]	[]
314_1607	chr2	147829129	147829529	+	1000	277.0	[10.383591]	[98]	[8.735081]	[98]	[147829323]	[147829323]
314_16073	chr7	94055948	94056348	+	1000	66.0	[8.735081]	[103]	[10.383591]	[103]	[94056143]	[94056143]
314_16078	chr7	106018633	106019033	+	1000	66.0	[]	[]	[3.825743]	[204]	[]	[106018879]
314_16080	chr7	111510963	111511363	+	1000	66.0	[8.68418]	[86]	[10.318143]	[86]	[111511135]	[111511135]
314_16083	chr7	122692858	122693258	+	1000	66.0	[6.01237]	[104]	[6.7177763]	[104]	[122693060]	[122693060]
314_16084	chr7	128102714	128103114	+	1000	66.0	[4.217658]	[176]	[4.326686]	[176]	[128102950]	[128102950]
314_16085	chr7	128542475	128542875	+	1000	66.0	[6.01237]	[115]	[6.7177763, 3.8442411]	[115, 146]	[128542684]	[128542684, 128542715]
314_16087	chr7	139041396	139041796	+	1000	66.0	[3.8469152]	[119]	[]	[]	[139041606]	[]
314_1609	chr2	189347522	189347922	+	1000	277.0	[8.742208]	[98]	[10.376464]	[98]	[189347720]	[189347720]
314_16092	chr8	9065701	9066101	+	1000	66.0	[]	[]	[3.92216]	[90]	[]	[9065889]
314_16094	chr8	29230045	29230445	+	1000	66.0	[8.735081]	[98]	[10.383591]	[98]	[29230235]	[29230235]
314_16095	chr8	42894163	42894563	+	1000	66.0	[5.076393]	[129]	[7.6537538]	[129]	[42894379]	[42894379]
314_16097	chr8	61313808	61314208	+	1000	66.0	[16.93431, 5.033093]	[108, 151]	[15.292928, 7.587974]	[108, 151]	[61314014, 61314057]	[61314014, 61314057]
314_16100	chr8	91027111	91027511	+	1000	66.0	[6.01237]	[105]	[6.7177763]	[105]	[91027299]	[91027299]
314_16102	chr8	124491420	124491820	+	1000	66.0	[7.6537538, 3.7893171]	[69, 81]	[5.076393]	[69]	[124491583, 124491595]	[124491583]
314_16103	chr9	36426967	36427367	+	1000	66.0	[10.376464]	[133]	[8.742208]	[133]	[36427180]	[36427180]
314_16104	chr9	92094736	92095136	+	1000	66.0	[16.93431, 3.9590735, 4.2102757]	[101, 112, 130]	[15.292928, 4.3635993]	[101, 130]	[92094937, 92094948, 92094966]	[92094937, 92094966]
314_16108	chr9	125477136	125477536	+	1000	66.0	[]	[]	[3.8039694]	[63]	[]	[125477288]
314_16109	chr9	133269513	133269913	+	1000	66.0	[10.545787]	[115]	[8.904404]	[115]	[133269723]	[133269723]
314_16112	chrX	17547615	17548015	+	1000	66.0	[3.825743]	[126]	[]	[]	[17547817]	[]
314_16113	chrX	37380910	37381310	+	1000	66.0	[5.076393]	[107]	[7.6537538]	[107]	[37381109]	[37381109]
314_16114	chrX	40424272	40424672	+	1000	66.0	[8.735081]	[99]	[10.383591]	[99]	[40424456]	[40424456]
314_16119	chr1	25232983	25233383	+	1000	65.0	[6.7871747, 3.8293622]	[206, 213]	[5.946591]	[206]	[25233203, 25233210]	[25233203]
314_16120	chr1	25369988	25370388	+	1000	65.0	[3.7824428]	[136]	[]	[]	[25370219]	[]
314_16123	chr1	35062813	35063213	+	1000	65.0	[6.7177763]	[145]	[6.01237]	[145]	[35063031]	[35063031]
314_16127	chr1	62637715	62638115	+	1000	65.0	[6.7177763]	[76]	[6.01237]	[76]	[62637887]	[62637887]
314_16129	chr1	92973200	92973600	+	1000	65.0	[3.7968774]	[94]	[]	[]	[92973390]	[]
314_1613	chr6	20201947	20202347	+	1000	277.0	[10.376464]	[110]	[8.742208]	[110]	[20202153]	[20202153]
314_16130	chr1	93124958	93125358	+	1000	65.0	[3.7968774]	[113]	[]	[]	[93125162]	[]
314_16133	chr1	113444790	113445190	+	1000	65.0	[4.399592]	[119]	[4.261176]	[119]	[113445007]	[113445007]
314_16135	chr1	120769082	120769482	+	1000	65.0	[3.825743]	[120]	[3.8033974]	[109]	[120769299]	[120769288]
314_1614	chr6	99611097	99611497	+	1000	277.0	[8.735081]	[101]	[10.383591]	[101]	[99611297]	[99611297]
314_16140	chr1	166730319	166730719	+	1000	65.0	[11.627113]	[104]	[14.211601]	[104]	[166730501]	[166730501]
314_16141	chr1	168304162	168304562	+	1000	65.0	[6.01237]	[99]	[6.7177763]	[99]	[168304357]	[168304357]
314_16143	chr1	195899775	195900175	+	1000	65.0	[14.211601]	[92]	[11.627113]	[92]	[195899956]	[195899956]
314_16146	chr1	204115123	204115523	+	1000	65.0	[6.088896]	[66]	[6.64487]	[66]	[204115288]	[204115288]
314_16148	chr1	211967698	211968098	+	1000	65.0	[]	[]	[3.825743]	[104]	[]	[211967900]
314_1615	chr7	30348026	30348426	+	1000	277.0	[6.01237]	[91]	[6.7177763]	[91]	[30348208]	[30348208]
314_16151	chr1	221781398	221781798	+	1000	65.0	[4.326686]	[60]	[4.217658]	[60]	[221781550]	[221781550]
314_16157	chr1	246632621	246633021	+	1000	65.0	[3.8442411]	[90]	[]	[]	[246632804]	[]
314_16159	chr10	5894876	5895276	+	1000	65.0	[8.735081]	[117]	[10.383591]	[117]	[5895080]	[5895080]
314_16161	chr10	31004884	31005284	+	1000	65.0	[10.383591]	[101]	[8.735081]	[101]	[31005084]	[31005084]
314_16167	chr10	68647908	68648308	+	1000	65.0	[15.292928, 10.376464, 8.669301]	[76, 95, 146]	[16.93431, 8.742208, 10.404763]	[76, 95, 146]	[68648083, 68648102, 68648153]	[68648083, 68648102, 68648153]
314_16168	chr10	73517410	73517810	+	1000	65.0	[3.7968774, 13.2684965]	[97, 121]	[12.570218]	[121]	[73517605, 73517629]	[73517629]
314_16169	chr10	73973424	73973824	+	1000	65.0	[3.9093606, 4.399592]	[83, 101]	[4.261176]	[101]	[73973595, 73973613]	[73973613]
314_1617	chr8	60051487	60051887	+	1000	277.0	[8.735081]	[101]	[10.383591]	[101]	[60051685]	[60051685]
314_16170	chr10	79375719	79376119	+	1000	65.0	[4.326686, 10.383591]	[108, 115]	[4.3377013, 8.735081]	[108, 115]	[79375919, 79375926]	[79375919, 79375926]
314_16176	chr11	47451977	47452377	+	1000	65.0	[5.0034866, 4.399592]	[143, 159]	[7.6102357, 4.261176]	[143, 159]	[47452196, 47452212]	[47452196, 47452212]
314_16177	chr11	58786720	58787120	+	1000	65.0	[6.7177763]	[98]	[6.01237]	[98]	[58786918]	[58786918]
314_16183	chr11	69449704	69450104	+	1000	65.0	[15.292928]	[80]	[16.93431]	[80]	[69449866]	[69449866]
314_16184	chr11	75349396	75349796	+	1000	65.0	[6.01237]	[96]	[6.7177763]	[96]	[75349574]	[75349574]
314_16186	chr11	86931526	86931926	+	1000	65.0	[4.064465]	[136]	[]	[]	[86931743]	[]
314_16187	chr11	95698115	95698515	+	1000	65.0	[10.383591]	[105]	[8.735081]	[105]	[95698319]	[95698319]
314_16189	chr11	125933721	125934121	+	1000	65.0	[4.3341446]	[154]	[4.2102757]	[154]	[125933972]	[125933972]
314_16192	chr12	52925122	52925522	+	1000	65.0	[]	[]	[3.825743]	[133]	[]	[52925346]
314_16195	chr12	71125962	71126362	+	1000	65.0	[]	[]	[3.7968774]	[121]	[]	[71126176]
314_16198	chr12	92968437	92968837	+	1000	65.0	[4.399592]	[102]	[4.261176]	[102]	[92968638]	[92968638]
314_16199	chr12	95104923	95105323	+	1000	65.0	[3.8114533]	[101]	[]	[]	[95105112]	[]
314_162	chr16	79845749	79846149	+	1000	475.0	[3.832835]	[151]	[]	[]	[79845984]	[]
314_1620	chr1	247855177	247855577	+	1000	276.0	[8.735081]	[82]	[10.383591]	[82]	[247855358]	[247855358]
314_16200	chr12	102474456	102474856	+	1000	65.0	[16.93431]	[149]	[15.292928]	[149]	[102474679]	[102474679]
314_16201	chr12	106794350	106794750	+	1000	65.0	[16.93431]	[96]	[15.292928]	[96]	[106794546]	[106794546]
314_16202	chr12	111505658	111506058	+	1000	65.0	[3.9022686]	[65]	[]	[]	[111505815]	[]
314_16207	chr12	123055974	123056374	+	1000	65.0	[12.570218]	[97]	[13.2684965]	[97]	[123056170]	[123056170]
314_1621	chr10	21175119	21175519	+	1000	276.0	[8.742208]	[98]	[10.376464]	[98]	[21175314]	[21175314]
314_16210	chr13	30422553	30422953	+	1000	65.0	[]	[]	[3.937039]	[61]	[]	[30422713]
314_16214	chr14	54818673	54819073	+	1000	65.0	[12.570218]	[98]	[13.2684965]	[98]	[54818859]	[54818859]
314_16215	chr14	54866677	54867077	+	1000	65.0	[3.92216]	[165]	[]	[]	[54866921]	[]
314_16217	chr14	74616478	74616878	+	1000	65.0	[7.6537538]	[103]	[5.076393, 3.92216]	[103, 113]	[74616673]	[74616673, 74616683]
314_16218	chr15	34795291	34795691	+	1000	65.0	[7.6537538]	[124]	[5.076393]	[124]	[34795497]	[34795497]
314_16219	chr15	38688826	38689226	+	1000	65.0	[10.383591]	[98]	[8.735081]	[98]	[38689023]	[38689023]
314_1622	chr11	20367567	20367967	+	1000	276.0	[10.383591, 4.195397, 4.268303]	[95, 113, 130]	[8.735081, 4.3635993, 4.392465]	[95, 113, 130]	[20367762, 20367780, 20367797]	[20367762, 20367780, 20367797]
314_16220	chr15	50765117	50765517	+	1000	65.0	[8.67676]	[102]	[10.325563]	[102]	[50765306]	[50765306]
314_16221	chr15	66009188	66009588	+	1000	65.0	[7.6537538]	[152]	[5.076393]	[152]	[66009430]	[66009430]
314_16222	chr15	75043043	75043443	+	1000	65.0	[]	[]	[3.7819347]	[153]	[]	[75043290]
314_16229	chr16	25036044	25036444	+	1000	65.0	[6.7177763]	[98]	[6.01237]	[98]	[25036241]	[25036241]
314_1623	chr11	65150672	65151072	+	1000	276.0	[8.735081]	[97]	[10.383591]	[97]	[65150866]	[65150866]
314_16230	chr16	55552613	55553013	+	1000	65.0	[10.376464]	[125]	[8.742208]	[125]	[55552834]	[55552834]
314_16232	chr16	80040448	80040848	+	1000	65.0	[3.7822251]	[88]	[]	[]	[80040628]	[]
314_16234	chr17	11928478	11928878	+	1000	65.0	[10.383591]	[135]	[8.735081]	[135]	[11928694]	[11928694]
314_1624	chr15	63372333	63372733	+	1000	276.0	[10.383591, 6.088896]	[105, 146]	[8.735081, 6.64487]	[105, 146]	[63372533, 63372574]	[63372533, 63372574]
314_16240	chr17	51132994	51133394	+	1000	65.0	[10.383591]	[114]	[8.735081]	[114]	[51133190]	[51133190]
314_16242	chr17	60231705	60232105	+	1000	65.0	[4.2102757]	[114]	[4.3341446]	[114]	[60231906]	[60231906]
314_16243	chr17	63460772	63461172	+	1000	65.0	[8.669301]	[89]	[10.347598]	[89]	[63460952]	[63460952]
314_16245	chr18	261364	261764	+	1000	65.0	[4.268303]	[104]	[4.392465]	[104]	[261563]	[261563]
314_16246	chr18	2659330	2659730	+	1000	65.0	[7.624888, 16.93431]	[89, 136]	[5.0034866, 15.292928]	[89, 136]	[2659519, 2659566]	[2659519, 2659566]
314_16247	chr18	3339938	3340338	+	1000	65.0	[10.310684, 8.904404]	[87, 108]	[8.76338, 10.545787]	[87, 108]	[3340110, 3340131]	[3340110, 3340131]
314_16249	chr18	9849379	9849779	+	1000	65.0	[6.6817837]	[138]	[5.96147]	[138]	[9849608]	[9849608]
314_1625	chr17	31078278	31078678	+	1000	276.0	[7.6537538]	[101]	[5.076393]	[101]	[31078478]	[31078478]
314_16250	chr18	22467859	22468259	+	1000	65.0	[8.096313]	[115]	[7.284498]	[115]	[22468064]	[22468064]
314_16252	chr18	49582490	49582890	+	1000	65.0	[3.825743]	[93]	[]	[]	[49582670]	[]
314_16253	chr18	69787813	69788213	+	1000	65.0	[6.01237]	[91]	[6.7177763]	[91]	[69788004]	[69788004]
314_16254	chr18	74702942	74703342	+	1000	65.0	[6.7177763]	[96]	[6.01237]	[96]	[74703134]	[74703134]
314_16259	chr19	48874417	48874817	+	1000	65.0	[4.268303]	[85]	[4.392465, 3.825743]	[85, 112]	[48874597]	[48874597, 48874624]
314_16260	chr2	9057990	9058390	+	1000	65.0	[8.735081]	[91]	[10.383591]	[91]	[9058181]	[9058181]
314_16261	chr2	10121742	10122142	+	1000	65.0	[15.292928]	[89]	[16.93431]	[89]	[10121929]	[10121929]
314_16262	chr2	10936214	10936614	+	1000	65.0	[10.545787]	[134]	[8.904404]	[134]	[10936441]	[10936441]
314_16263	chr2	12492961	12493361	+	1000	65.0	[5.9540496]	[127]	[6.659749]	[127]	[12493182]	[12493182]
314_16266	chr2	31193129	31193529	+	1000	65.0	[3.8293622]	[137]	[]	[]	[31193351]	[]
314_16270	chr2	65299189	65299589	+	1000	65.0	[6.7177763]	[132]	[6.01237]	[132]	[65299413]	[65299413]
314_16272	chr2	85503718	85504118	+	1000	65.0	[3.825743]	[102]	[]	[]	[85503917]	[]
314_16274	chr2	90392446	90392846	+	1000	65.0	[4.326686]	[151]	[4.2894754]	[151]	[90392688]	[90392688]
314_16275	chr2	106190047	106190447	+	1000	65.0	[14.211601]	[91]	[11.627113]	[91]	[106190216]	[106190216]
314_16278	chr2	170157014	170157414	+	1000	65.0	[4.399592, 6.01237]	[94, 121]	[4.261176, 6.7177763]	[94, 121]	[170157198, 170157225]	[170157198, 170157225]
314_16279	chr2	175877892	175878292	+	1000	65.0	[8.735081, 4.275395]	[109, 116]	[10.383591, 4.348947]	[109, 116]	[175878098, 175878105]	[175878098, 175878105]
314_16280	chr2	208062089	208062489	+	1000	65.0	[13.2684965]	[141]	[12.570218]	[141]	[208062326]	[208062326]
314_16282	chr2	215388334	215388734	+	1000	65.0	[6.7177763]	[110]	[6.01237]	[110]	[215388543]	[215388543]
314_16283	chr20	8527976	8528376	+	1000	65.0	[10.383591]	[95]	[8.735081]	[95]	[8528170]	[8528170]
314_16286	chr20	45983363	45983763	+	1000	65.0	[8.742208]	[147]	[10.376464]	[147]	[45983598]	[45983598]
314_16287	chr20	46634604	46635004	+	1000	65.0	[4.261176]	[83]	[4.399592]	[83]	[46634782]	[46634782]
314_16288	chr20	52425174	52425574	+	1000	65.0	[8.669301]	[119]	[10.347598]	[119]	[52425388]	[52425388]
314_1629	chr2	120863611	120864011	+	1000	276.0	[6.01237]	[100]	[6.7177763]	[100]	[120863811]	[120863811]
314_16292	chr21	25635320	25635720	+	1000	65.0	[3.825743]	[98]	[]	[]	[25635517]	[]
314_16294	chr21	39387548	39387948	+	1000	65.0	[3.8039694]	[64]	[]	[]	[39387706]	[]
314_16296	chr21	42004738	42005138	+	1000	65.0	[7.587974]	[106]	[5.0034866]	[106]	[42004936]	[42004936]
314_163	chr3	14410677	14411077	+	1000	475.0	[]	[]	[3.7968774]	[99]	[]	[14410873]
314_16300	chr22	19736144	19736544	+	1000	65.0	[]	[]	[3.825743]	[84]	[]	[19736326]
314_16304	chr22	25743060	25743460	+	1000	65.0	[3.832835]	[77]	[]	[]	[25743236]	[]
314_1631	chr3	4421166	4421566	+	1000	276.0	[10.383591]	[103]	[8.735081]	[103]	[4421363]	[4421363]
314_16313	chr3	41073191	41073591	+	1000	65.0	[12.570218]	[102]	[13.2684965]	[102]	[41073392]	[41073392]
314_16314	chr3	43155753	43156153	+	1000	65.0	[5.076393]	[106]	[7.6537538]	[106]	[43155957]	[43155957]
314_16315	chr3	47117959	47118359	+	1000	65.0	[4.2894754]	[91]	[4.326686]	[91]	[47118126]	[47118126]
314_16316	chr3	49273799	49274199	+	1000	65.0	[3.825743]	[95]	[]	[]	[49273983]	[]
314_16317	chr3	72004944	72005344	+	1000	65.0	[3.7968774]	[140]	[]	[]	[72005164]	[]
314_16320	chr3	142850334	142850734	+	1000	65.0	[]	[]	[3.7968774]	[131]	[]	[142850500]
314_16324	chr3	158048534	158048934	+	1000	65.0	[10.383591]	[97]	[8.735081]	[97]	[158048730]	[158048730]
314_16325	chr3	158118064	158118464	+	1000	65.0	[]	[]	[3.92216]	[70]	[]	[158118230]
314_16326	chr3	170703062	170703462	+	1000	65.0	[11.627113]	[102]	[14.211601]	[102]	[170703253]	[170703253]
314_16329	chr4	6688929	6689329	+	1000	65.0	[15.292928]	[111]	[16.93431]	[111]	[6689136]	[6689136]
314_1633	chr1	10067007	10067407	+	1000	275.0	[]	[]	[3.7822251]	[119]	[]	[10067217]
314_16330	chr4	23242956	23243356	+	1000	65.0	[8.735081]	[103]	[10.383591]	[103]	[23243157]	[23243157]
314_16331	chr4	38802571	38802971	+	1000	65.0	[6.7177763, 7.587974]	[95, 124]	[6.01237, 5.0257483]	[95, 124]	[38802764, 38802793]	[38802764, 38802793]
314_16334	chr4	87011607	87012007	+	1000	65.0	[7.6537538, 11.627113]	[95, 142]	[5.076393, 14.211601]	[95, 142]	[87011783, 87011830]	[87011783, 87011830]
314_16336	chr4	108044921	108045321	+	1000	65.0	[6.01237, 6.01237]	[96, 120]	[6.7177763, 6.7177763]	[96, 120]	[108045111, 108045135]	[108045111, 108045135]
314_16338	chr4	154578922	154579322	+	1000	65.0	[8.706215]	[113]	[10.310684]	[113]	[154579128]	[154579128]
314_16339	chr5	6505047	6505447	+	1000	65.0	[6.01237]	[118]	[6.7177763]	[118]	[6505245]	[6505245]
314_1634	chr1	65158885	65159285	+	1000	275.0	[]	[]	[3.7968774]	[104]	[]	[65159087]
314_16340	chr5	6846731	6847131	+	1000	65.0	[8.735081]	[109]	[10.383591]	[109]	[6846922]	[6846922]
314_16343	chr5	41794427	41794827	+	1000	65.0	[10.383591]	[96]	[8.735081]	[96]	[41794622]	[41794622]
314_16344	chr5	60652210	60652610	+	1000	65.0	[15.292928]	[140]	[16.93431]	[140]	[60652438]	[60652438]
314_16346	chr5	96259256	96259656	+	1000	65.0	[10.383591]	[63]	[8.735081]	[63]	[96259419]	[96259419]
314_16347	chr5	96565861	96566261	+	1000	65.0	[6.01237]	[94]	[6.7177763]	[94]	[96566051]	[96566051]
314_16348	chr5	129104869	129105269	+	1000	65.0	[4.392465]	[176]	[4.268303]	[176]	[129105107]	[129105107]
314_1635	chr1	168218661	168219061	+	1000	275.0	[]	[]	[3.7822251]	[98]	[]	[168218855]
314_16352	chr5	170190734	170191134	+	1000	65.0	[6.7248683]	[141]	[5.9688525]	[141]	[170190965]	[170190965]
314_16353	chr5	172573117	172573517	+	1000	65.0	[4.261176]	[111]	[4.399592]	[111]	[172573316]	[172573316]
314_16354	chr5	172794074	172794474	+	1000	65.0	[13.2684965]	[107]	[12.570218]	[107]	[172794270]	[172794270]
314_16355	chr5	173029603	173030003	+	1000	65.0	[6.088896]	[91]	[6.64487]	[91]	[173029794]	[173029794]
314_16357	chr6	3971504	3971904	+	1000	65.0	[3.9022686]	[95]	[]	[]	[3971698]	[]
314_16364	chr6	31948752	31949152	+	1000	65.0	[10.310684]	[137]	[8.669301]	[137]	[31948952]	[31948952]
314_16369	chr6	37653920	37654320	+	1000	65.0	[16.93431]	[145]	[15.292928]	[145]	[37654155]	[37654155]
314_16370	chr6	39981051	39981451	+	1000	65.0	[8.742208]	[130]	[10.376464]	[130]	[39981281]	[39981281]
314_16373	chr6	72465046	72465446	+	1000	65.0	[16.93431]	[112]	[15.292928]	[112]	[72465238]	[72465238]
314_16374	chr6	72553502	72553902	+	1000	65.0	[16.93431]	[97]	[15.292928]	[97]	[72553694]	[72553694]
314_16375	chr6	108684807	108685207	+	1000	65.0	[8.735081]	[137]	[10.383591]	[137]	[108685035]	[108685035]
314_16378	chr6	125643126	125643526	+	1000	65.0	[6.64487]	[119]	[5.983505]	[119]	[125643341]	[125643341]
314_16379	chr6	134436181	134436581	+	1000	65.0	[8.742208]	[96]	[10.376464]	[96]	[134436345]	[134436345]
314_16380	chr6	137866092	137866492	+	1000	65.0	[14.211601]	[116]	[11.627113]	[116]	[137866301]	[137866301]
314_16381	chr6	139973967	139974367	+	1000	65.0	[4.406684]	[151]	[4.217658]	[151]	[139974217]	[139974217]
314_16385	chr7	831675	832075	+	1000	65.0	[15.292928]	[118]	[16.93431]	[118]	[831881]	[831881]
314_16387	chr7	24923109	24923509	+	1000	65.0	[6.7248683]	[131]	[5.9688525]	[131]	[24923330]	[24923330]
314_16388	chr7	30171804	30172204	+	1000	65.0	[6.01237, 4.4207644]	[71, 132]	[6.7177763, 3.7819347, 4.195397]	[71, 95, 132]	[30171971, 30172032]	[30171971, 30171995, 30172032]
314_16394	chr7	91496243	91496643	+	1000	65.0	[4.3635993, 3.7824428]	[52, 99]	[4.195397]	[52]	[91496395, 91496442]	[91496395]
314_16396	chr7	98404785	98405185	+	1000	65.0	[10.383591]	[118]	[8.735081]	[118]	[98405000]	[98405000]
314_16397	chr7	99235911	99236311	+	1000	65.0	[3.839962, 6.7177763]	[74, 96]	[6.01237]	[96]	[99236082, 99236104]	[99236104]
314_16398	chr7	100984491	100984891	+	1000	65.0	[5.033093]	[66]	[7.587974]	[66]	[100984649]	[100984649]
314_1640	chr17	80856459	80856859	+	1000	275.0	[8.735081]	[72]	[10.383591]	[72]	[80856625]	[80856625]
314_16400	chr7	106679245	106679645	+	1000	65.0	[7.587974]	[142]	[5.033093]	[142]	[106679477]	[106679477]
314_16401	chr7	107017910	107018310	+	1000	65.0	[8.669301]	[166]	[10.310684]	[166]	[107018157]	[107018157]
314_16404	chr7	130290788	130291188	+	1000	65.0	[6.7177763]	[78]	[6.01237]	[78]	[130290962]	[130290962]
314_16406	chr7	139242984	139243384	+	1000	65.0	[10.383591, 6.01237]	[123, 146]	[8.735081, 6.7177763]	[123, 146]	[139243192, 139243215]	[139243192, 139243215]
314_16409	chr8	9416048	9416448	+	1000	65.0	[8.735081]	[117]	[10.383591]	[117]	[9416264]	[9416264]
314_1641	chr18	44839166	44839566	+	1000	275.0	[8.742208]	[112]	[10.376464]	[112]	[44839376]	[44839376]
314_16411	chr8	56074272	56074672	+	1000	65.0	[5.076393]	[78]	[7.6537538]	[78]	[56074439]	[56074439]
314_16412	chr8	59446769	59447169	+	1000	65.0	[6.01237]	[123]	[3.796015, 6.7177763]	[85, 123]	[59446977]	[59446939, 59446977]
314_16414	chr8	98099909	98100309	+	1000	65.0	[8.742208]	[100]	[10.376464, 3.8516235]	[100, 129]	[98100109]	[98100109, 98100138]
314_16416	chr9	19116417	19116817	+	1000	65.0	[6.64487]	[128]	[3.825743, 5.983505]	[96, 128]	[19116637]	[19116605, 19116637]
314_16418	chr9	71744730	71745130	+	1000	65.0	[8.735081]	[99]	[10.383591]	[99]	[71744921]	[71744921]
314_16419	chr9	73180351	73180751	+	1000	65.0	[8.735081]	[93]	[10.383591]	[93]	[73180542]	[73180542]
314_16421	chr9	101875246	101875646	+	1000	65.0	[4.261176]	[70]	[4.399592]	[70]	[101875415]	[101875415]
314_16422	chr9	124144703	124145103	+	1000	65.0	[6.6523285]	[113]	[5.96147]	[113]	[124144914]	[124144914]
314_16424	chr9	124442447	124442847	+	1000	65.0	[7.587974]	[77]	[5.033093]	[77]	[124442609]	[124442609]
314_16425	chr9	127539511	127539911	+	1000	65.0	[5.076393]	[134]	[7.6537538]	[134]	[127539722]	[127539722]
314_16426	chr9	127561802	127562202	+	1000	65.0	[11.627113]	[137]	[14.211601]	[137]	[127562023]	[127562023]
314_16429	chrX	13669161	13669561	+	1000	65.0	[8.735081]	[92]	[10.383591]	[92]	[13669348]	[13669348]
314_16430	chrX	65871958	65872358	+	1000	65.0	[8.735081]	[104]	[10.383591]	[104]	[65872147]	[65872147]
314_16432	chrX	151679748	151680148	+	1000	65.0	[7.6537538]	[95]	[5.076393]	[95]	[151679939]	[151679939]
314_16434	chr1	8973953	8974353	+	1000	64.0	[8.811605, 13.2684965]	[78, 147]	[10.310684, 12.570218]	[78, 147]	[8974105, 8974174]	[8974105, 8974174]
