#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_13851	chr19	47151583	47151983	+	803	52.0	[]	[]	[8.320784]	[122]	[]	[47151784]
368_13856	chr20	3839308	3839708	+	671	52.0	[]	[]	[8.891774]	[152]	[]	[3839541]
368_1386	chr6	57089698	57090098	+	1000	399.0	[]	[]	[8.891774]	[143]	[]	[57089926]
368_13861	chr21	43325928	43326328	+	623	52.0	[7.7957826, 8.779576]	[60, 134]	[]	[]	[43326082, 43326156]	[]
368_13868	chr3	20013298	20013698	+	806	52.0	[8.182954]	[119]	[]	[]	[20013492]	[]
368_13875	chr6	89777489	89777889	+	696	52.0	[8.891774]	[91]	[]	[]	[89777649]	[]
368_13877	chr7	1815030	1815430	+	816	52.0	[7.7957826, 8.891774]	[124, 157]	[8.891774]	[156]	[1815215, 1815248]	[1815247]
368_1388	chr1	11983460	11983860	+	1000	398.5	[8.891774]	[107]	[]	[]	[11983665]	[]
368_13884	chr7	103037991	103038391	+	771	52.0	[7.549868]	[164]	[]	[]	[103038222]	[]
368_13886	chr7	105643395	105643795	+	676	52.0	[8.001244]	[224]	[]	[]	[105643578]	[]
368_13890	chr8	30744239	30744639	+	794	52.0	[8.228404]	[93]	[8.320784]	[145]	[30744405]	[30744457]
368_13891	chr8	74267307	74267707	+	798	52.0	[8.891774]	[91]	[8.891774]	[90]	[74267467]	[74267466]
368_13896	chrX	119427503	119427903	+	816	52.0	[8.069409, 8.182954]	[77, 90]	[]	[]	[119427654, 119427667]	[]
368_13899	chr1	43002812	43003212	+	733	51.5	[]	[]	[12.567606, 8.090539]	[81, 95]	[]	[43002965, 43002979]
368_1390	chr10	46217398	46217798	+	1000	398.5	[]	[]	[8.090539, 8.182954, 8.182954]	[57, 115, 143]	[]	[46217554, 46217612, 46217640]
368_13900	chr1	44526797	44527197	+	809	51.5	[8.069409]	[75]	[]	[]	[44526949]	[]
368_13902	chr1	109395297	109395697	+	647	51.5	[12.567606]	[166]	[]	[]	[109395463]	[]
368_13905	chr1	182281563	182281963	+	714	51.5	[]	[]	[8.891774]	[179]	[]	[182281774]
368_13908	chr1	225931021	225931421	+	802	51.5	[]	[]	[8.182954]	[201]	[]	[225931251]
368_13916	chr11	83141112	83141512	+	719	51.5	[8.320784]	[130]	[]	[]	[83141284]	[]
368_13917	chr11	117976459	117976859	+	724	51.5	[12.567606]	[177]	[]	[]	[117976670]	[]
368_13920	chr12	129790348	129790748	+	725	51.5	[8.891774]	[115]	[]	[]	[129790559]	[]
368_13921	chr13	48559664	48560064	+	726	51.5	[]	[]	[8.320784]	[122]	[]	[48559854]
368_13929	chr16	28858655	28859055	+	786	51.5	[]	[]	[8.891774, 7.7957826]	[130, 133]	[]	[28858879, 28858882]
368_1393	chr5	148682211	148682611	+	1000	398.5	[]	[]	[8.320784]	[213]	[]	[148682453]
368_13930	chr16	58260008	58260408	+	795	51.5	[]	[]	[8.069409]	[66]	[]	[58260173]
368_13931	chr16	85566968	85567368	+	794	51.5	[]	[]	[7.549868, 7.7957826]	[120, 159]	[]	[85567174, 85567213]
368_13932	chr16	88423368	88423768	+	799	51.5	[]	[]	[8.968127]	[199]	[]	[88423594]
368_1394	chr1	16054123	16054523	+	1000	398.0	[8.320784]	[146]	[]	[]	[16054349]	[]
368_13940	chr19	8050813	8051213	+	806	51.5	[]	[]	[9.473919]	[186]	[]	[8051022]
368_13942	chr2	8302077	8302477	+	778	51.5	[12.567606]	[250]	[]	[]	[8302280]	[]
368_13943	chr2	8626708	8627108	+	712	51.5	[]	[]	[8.090539]	[184]	[]	[8626941]
368_13947	chr22	19994779	19995179	+	801	51.5	[]	[]	[8.182954]	[119]	[]	[19994997]
368_13951	chr3	101200424	101200824	+	690	51.5	[8.001244]	[133]	[]	[]	[101200634]	[]
368_13960	chr6	31680462	31680862	+	671	51.5	[7.7957826]	[160]	[]	[]	[31680692]	[]
368_13966	chr7	76364555	76364955	+	731	51.5	[8.891774, 8.891774]	[71, 77]	[8.891774]	[76]	[76364710, 76364716]	[76364715]
368_13969	chr7	110862281	110862681	+	670	51.5	[]	[]	[8.891774]	[120]	[]	[110862466]
368_13978	chr9	124285455	124285855	+	803	51.5	[]	[]	[8.001244]	[144]	[]	[124285670]
368_13982	chr1	11806194	11806594	+	767	51.0	[]	[]	[12.567606]	[189]	[]	[11806443]
368_13983	chr1	26544780	26545180	+	798	51.0	[8.069409]	[160]	[]	[]	[26545011]	[]
368_1399	chr13	110965271	110965671	+	1000	398.0	[8.02331]	[166]	[]	[]	[110965505]	[]
368_13990	chr1	207693018	207693418	+	723	51.0	[8.182954]	[101]	[]	[]	[207693203]	[]
368_13994	chr10	60134904	60135304	+	641	51.0	[]	[]	[8.02331]	[122]	[]	[60135063]
368_13997	chr10	80740301	80740701	+	741	51.0	[8.779576, 8.891774]	[113, 145]	[]	[]	[80740492, 80740524]	[]
368_14005	chr12	70619373	70619773	+	798	51.0	[]	[]	[7.7957826]	[144]	[]	[70619603]
368_14007	chr12	122368467	122368867	+	584	51.0	[]	[]	[8.320784]	[127]	[]	[122368663]
368_1401	chr5	56161871	56162271	+	1000	398.0	[]	[]	[8.069409]	[207]	[]	[56162101]
368_14023	chr19	5773723	5774123	+	803	51.0	[7.7957826]	[169]	[8.001244]	[174]	[5773930]	[5773935]
368_14024	chr19	35426970	35427370	+	801	51.0	[]	[]	[12.567606]	[89]	[]	[35427137]
368_14028	chr2	71457428	71457828	+	795	51.0	[]	[]	[8.001244]	[173]	[]	[71457638]
368_14031	chr2	216905943	216906343	+	784	51.0	[]	[]	[8.228404]	[134]	[]	[216906147]
368_14032	chr2	227513101	227513501	+	754	51.0	[]	[]	[8.891774]	[145]	[]	[227513321]
368_14034	chr20	29629357	29629757	+	634	51.0	[8.001244]	[153]	[]	[]	[29629577]	[]
368_14045	chr3	118348083	118348483	+	798	51.0	[8.069409, 8.527855]	[96, 128]	[]	[]	[118348277, 118348309]	[]
368_14046	chr3	150365172	150365572	+	795	51.0	[]	[]	[8.069409]	[202]	[]	[150365401]
368_14063	chr8	28596580	28596980	+	651	51.0	[8.069409]	[188]	[12.567606]	[135]	[28596820]	[28596767]
368_14065	chr9	272430	272830	+	799	51.0	[8.069409, 8.320784]	[166, 212]	[]	[]	[272629, 272675]	[]
368_14066	chr9	34132270	34132670	+	756	51.0	[7.549868]	[175]	[]	[]	[34132467]	[]
368_14069	chrX	101028563	101028963	+	750	51.0	[]	[]	[8.182954]	[141]	[]	[101028782]
368_14072	chr1	111102069	111102469	+	594	50.5	[]	[]	[8.320784]	[272]	[]	[111102288]
368_14073	chr1	149090161	149090561	+	755	50.5	[8.779576]	[217]	[]	[]	[149090411]	[]
368_14074	chr1	150641467	150641867	+	549	50.5	[9.473919]	[145]	[8.320784]	[154]	[150641708]	[150641717]
368_14075	chr1	158146239	158146639	+	790	50.5	[8.891774]	[157]	[]	[]	[158146430]	[]
368_14078	chr1	224472817	224473217	+	571	50.5	[]	[]	[8.069409, 12.567606]	[108, 130]	[]	[224473011, 224473033]
368_1408	chr7	92886026	92886426	+	1000	397.5	[8.001244]	[124]	[]	[]	[92886249]	[]
368_14083	chr10	124911625	124912025	+	738	50.5	[8.069409]	[95]	[]	[]	[124911807]	[]
368_14087	chr11	95937393	95937793	+	768	50.5	[7.549868]	[118]	[]	[]	[95937574]	[]
368_14088	chr12	56788296	56788696	+	767	50.5	[]	[]	[8.001244]	[113]	[]	[56788500]
368_1409	chr1	32757266	32757666	+	1000	397.0	[8.891774]	[108]	[8.891774]	[107]	[32757473]	[32757472]
368_14090	chr12	130999955	131000355	+	782	50.5	[8.228404]	[106]	[]	[]	[131000112]	[]
368_14098	chr15	75057759	75058159	+	751	50.5	[]	[]	[8.891774]	[91]	[]	[75057912]
368_14099	chr16	75003485	75003885	+	732	50.5	[]	[]	[8.891774]	[156]	[]	[75003729]
368_14103	chr18	26059290	26059690	+	659	50.5	[8.891774]	[148]	[8.02331]	[114]	[26059513]	[26059479]
368_1411	chr16	19520782	19521182	+	1000	397.0	[8.891774]	[73]	[]	[]	[19520947]	[]
368_14110	chr20	36051230	36051630	+	771	50.5	[]	[]	[12.567606, 8.320784]	[256, 283]	[]	[36051446, 36051473]
368_14111	chr20	63524186	63524586	+	593	50.5	[]	[]	[12.567606]	[144]	[]	[63524414]
368_14114	chr22	20524064	20524464	+	664	50.5	[8.320784]	[118]	[]	[]	[20524270]	[]
368_14115	chr22	21704417	21704817	+	791	50.5	[]	[]	[8.182954]	[128]	[]	[21704583]
368_14117	chr22	22964443	22964843	+	704	50.5	[]	[]	[8.527855]	[151]	[]	[22964602]
368_14119	chr3	4996760	4997160	+	773	50.5	[]	[]	[8.228404]	[197]	[]	[4996958]
368_14129	chr5	58941834	58942234	+	621	50.5	[]	[]	[12.567606]	[110]	[]	[58942029]
368_14132	chr5	169767907	169768307	+	743	50.5	[12.567606]	[213]	[]	[]	[169768135]	[]
368_14138	chr6	53290532	53290932	+	793	50.5	[8.891774, 8.069409]	[151, 197]	[]	[]	[53290693, 53290739]	[]
368_14139	chr6	113959252	113959652	+	692	50.5	[]	[]	[8.891774]	[97]	[]	[113959428]
368_1416	chr17	1321992	1322392	+	1000	396.0	[7.7957826]	[169]	[]	[]	[1322222]	[]
368_14164	chr11	5846741	5847141	+	746	50.0	[8.891774]	[137]	[]	[]	[5846963]	[]
368_14167	chr11	47775516	47775916	+	700	50.0	[]	[]	[8.891774]	[131]	[]	[47775729]
368_14169	chr11	120314839	120315239	+	676	50.0	[8.182954]	[111]	[]	[]	[120315040]	[]
368_14180	chr16	85245702	85246102	+	784	50.0	[8.069409]	[128]	[8.182954]	[185]	[85245866]	[85245923]
368_14185	chr17	62470655	62471055	+	733	50.0	[7.7957826]	[216]	[]	[]	[62470879]	[]
368_14186	chr18	832191	832591	+	627	50.0	[8.891774, 7.7957826]	[103, 121]	[7.7957826]	[126]	[832350, 832368]	[832373]
368_14192	chr19	48588583	48588983	+	784	50.0	[]	[]	[8.182954, 12.567606]	[222, 284]	[]	[48588761, 48588823]
368_14194	chr2	28583978	28584378	+	751	50.0	[8.891774]	[136]	[]	[]	[28584188]	[]
368_14196	chr2	55167037	55167437	+	674	50.0	[]	[]	[8.069409]	[179]	[]	[55167215]
368_14197	chr2	108445133	108445533	+	546	50.0	[]	[]	[8.069409]	[69]	[]	[108445286]
368_1420	chr6	36478055	36478455	+	1000	396.0	[8.891774]	[107]	[8.891774]	[106]	[36478248]	[36478247]
368_14204	chr21	42467226	42467626	+	562	50.0	[]	[]	[8.891774]	[124]	[]	[42467447]
368_14205	chr21	45278604	45279004	+	735	50.0	[]	[]	[8.805163, 12.567606]	[58, 125]	[]	[45278762, 45278829]
368_14206	chr22	22507821	22508221	+	621	50.0	[8.968127]	[191]	[]	[]	[22508055]	[]
368_14211	chr3	45079749	45080149	+	751	50.0	[12.567606]	[191]	[]	[]	[45079980]	[]
368_14214	chr3	157528296	157528696	+	765	50.0	[8.090539]	[56]	[]	[]	[157528449]	[]
368_14215	chr3	172158723	172159123	+	658	50.0	[8.182954]	[123]	[]	[]	[172158903]	[]
368_14216	chr4	86971286	86971686	+	647	50.0	[]	[]	[8.001244]	[189]	[]	[86971535]
368_14219	chr5	132666472	132666872	+	719	50.0	[8.527855]	[210]	[]	[]	[132666717]	[]
368_14220	chr5	133887969	133888369	+	760	50.0	[8.001244]	[104]	[]	[]	[133888166]	[]
368_14239	chr8	103010565	103010965	+	577	50.0	[8.228404]	[156]	[8.182954, 8.069409]	[133, 139]	[103010793]	[103010770, 103010776]
368_14240	chr9	100397865	100398265	+	654	50.0	[]	[]	[8.069409]	[94]	[]	[100398029]
368_14243	chrX	66126600	66127000	+	657	50.0	[8.891774, 8.891774]	[84, 143]	[]	[]	[66126770, 66126829]	[]
368_14244	chrX	118293075	118293475	+	635	50.0	[]	[]	[8.779576]	[91]	[]	[118293244]
368_14246	chr1	23380694	23381094	+	768	49.5	[]	[]	[8.805163, 8.182954]	[181, 194]	[]	[23380914, 23380927]
368_14248	chr1	37760615	37761015	+	770	49.5	[]	[]	[8.527855]	[145]	[]	[37760853]
368_1425	chr10	71797721	71798121	+	1000	395.5	[8.891774]	[77]	[8.001244]	[104]	[71797882]	[71797909]
368_14250	chr1	53568532	53568932	+	698	49.5	[8.182954, 8.069409]	[91, 109]	[]	[]	[53568710, 53568728]	[]
368_14257	chr10	61665846	61666246	+	678	49.5	[]	[]	[8.527855]	[146]	[]	[61666045]
368_14263	chr11	64501394	64501794	+	739	49.5	[8.182954, 8.069409]	[189, 204]	[]	[]	[64501627, 64501642]	[]
368_14264	chr11	71384537	71384937	+	777	49.5	[8.001244]	[94]	[]	[]	[71384713]	[]
368_14267	chr12	120204903	120205303	+	633	49.5	[]	[]	[8.968127]	[147]	[]	[120205126]
368_14277	chr17	28394814	28395214	+	662	49.5	[8.891774]	[150]	[8.891774]	[149]	[28395046]	[28395045]
368_1428	chr5	32288176	32288576	+	1000	395.5	[8.891774]	[121]	[8.891774]	[120]	[32288397]	[32288396]
368_14286	chr2	15764230	15764630	+	632	49.5	[8.228404]	[69]	[]	[]	[15764397]	[]
368_14294	chr20	45346189	45346589	+	750	49.5	[8.891774, 8.069409]	[119, 139]	[8.891774, 8.891774]	[118, 144]	[45346378, 45346398]	[45346377, 45346403]
368_14311	chr5	140186467	140186867	+	559	49.5	[8.320784]	[217]	[]	[]	[140186684]	[]
368_14312	chr5	154968992	154969392	+	776	49.5	[]	[]	[8.182954]	[92]	[]	[154969178]
368_14322	chr7	100111201	100111601	+	675	49.5	[]	[]	[7.7957826]	[99]	[]	[100111398]
368_14325	chr7	158856219	158856619	+	714	49.5	[8.527855, 8.069409]	[133, 177]	[9.473919]	[211]	[158856374, 158856418]	[158856452]
368_14328	chr8	85127703	85128103	+	548	49.5	[8.069409]	[190]	[]	[]	[85127946]	[]
368_14332	chr9	131191082	131191482	+	594	49.5	[]	[]	[9.473919]	[132]	[]	[131191233]
368_14334	chrX	87468962	87469362	+	752	49.5	[8.891774]	[128]	[8.891774]	[127]	[87469159]	[87469158]
368_14340	chr1	84581616	84582016	+	759	49.0	[8.891774]	[117]	[8.320784]	[157]	[84581822]	[84581862]
368_14341	chr1	87754147	87754547	+	719	49.0	[8.228404]	[91]	[]	[]	[87754330]	[]
368_14347	chr10	78029508	78029908	+	657	49.0	[8.968127]	[159]	[]	[]	[78029736]	[]
368_14348	chr10	95303513	95303913	+	638	49.0	[]	[]	[8.228404]	[152]	[]	[95303714]
368_14351	chr12	42790731	42791131	+	760	49.0	[]	[]	[7.7957826]	[149]	[]	[42790911]
368_14355	chr15	34972281	34972681	+	711	49.0	[8.090539]	[155]	[]	[]	[34972504]	[]
368_14362	chr17	50661728	50662128	+	767	49.0	[]	[]	[8.527855]	[82]	[]	[50661902]
368_14365	chr19	10260283	10260683	+	745	49.0	[8.090539, 7.7957826, 8.779576]	[119, 133, 156]	[]	[]	[10260480, 10260494, 10260517]	[]
368_14372	chr2	111896141	111896541	+	703	49.0	[]	[]	[8.001244]	[102]	[]	[111896308]
368_14375	chr22	17087707	17088107	+	761	49.0	[8.891774]	[162]	[]	[]	[17087923]	[]
368_14377	chr22	37762502	37762902	+	729	49.0	[]	[]	[12.567606]	[89]	[]	[37762673]
368_1438	chr10	13268863	13269263	+	1000	394.0	[8.891774, 7.7957826]	[61, 123]	[8.891774]	[60]	[13269019, 13269081]	[13269018]
368_14380	chr3	153228211	153228611	+	669	49.0	[]	[]	[7.7957826]	[108]	[]	[153228397]
368_14385	chr5	42849326	42849726	+	587	49.0	[8.069409]	[153]	[]	[]	[42849562]	[]
368_14387	chr5	89272291	89272691	+	767	49.0	[]	[]	[8.891774]	[175]	[]	[89272500]
368_14390	chr5	172816853	172817253	+	727	49.0	[7.7957826]	[173]	[]	[]	[172817081]	[]
368_14394	chr6	17663202	17663602	+	586	49.0	[8.069409]	[95]	[]	[]	[17663384]	[]
368_14397	chr6	42901563	42901963	+	763	49.0	[]	[]	[8.182954]	[92]	[]	[42901740]
368_144	chr4	80253542	80253942	+	1000	702.0	[8.891774]	[131]	[8.891774]	[130]	[80253761]	[80253760]
368_1440	chr5	109703747	109704147	+	1000	394.0	[]	[]	[7.7957826, 7.7957826]	[74, 137]	[]	[109703909, 109703972]
368_14411	chr8	125447098	125447498	+	686	49.0	[7.7957826]	[231]	[]	[]	[125447271]	[]
368_14413	chrX	12962221	12962621	+	766	49.0	[8.001244]	[142]	[]	[]	[12962376]	[]
368_14421	chr1	146850354	146850754	+	735	48.5	[]	[]	[8.228404]	[139]	[]	[146850593]
368_14422	chr1	160652409	160652809	+	604	48.5	[8.069409]	[156]	[]	[]	[160652632]	[]
368_14434	chr11	65997258	65997658	+	732	48.5	[8.001244]	[124]	[8.090539]	[187]	[65997416]	[65997479]
368_1444	chr17	59702330	59702730	+	1000	393.5	[8.182954, 8.069409]	[78, 81]	[]	[]	[59702508, 59702511]	[]
368_14442	chr17	34420920	34421320	+	761	48.5	[8.320784]	[137]	[8.891774]	[212]	[34421093]	[34421168]
368_14449	chr2	12737333	12737733	+	723	48.5	[12.567606]	[159]	[]	[]	[12737513]	[]
368_14450	chr2	13018481	13018881	+	609	48.5	[7.7957826]	[164]	[]	[]	[13018693]	[]
368_14455	chr2	216473188	216473588	+	637	48.5	[7.549868]	[140]	[8.001244]	[145]	[216473396]	[216473401]
368_14456	chr20	34322326	34322726	+	752	48.5	[8.891774]	[168]	[]	[]	[34322526]	[]
368_14457	chr22	17917739	17918139	+	756	48.5	[8.069409]	[272]	[]	[]	[17917967]	[]
368_14458	chr22	19292170	19292570	+	544	48.5	[8.891774]	[189]	[]	[]	[19292409]	[]
368_1446	chr19	52692425	52692825	+	1000	393.0	[8.069409]	[136]	[]	[]	[52692646]	[]
368_14461	chr3	100089856	100090256	+	540	48.5	[]	[]	[8.891774]	[150]	[]	[100090095]
368_14467	chr4	127659955	127660355	+	748	48.5	[]	[]	[8.320784]	[96]	[]	[127660112]
368_1447	chr2	159135426	159135826	+	1000	393.0	[7.7957826]	[161]	[]	[]	[159135656]	[]
368_14475	chr6	116170629	116171029	+	658	48.5	[12.567606]	[126]	[]	[]	[116170831]	[]
368_14478	chr7	32747220	32747620	+	682	48.5	[8.320784]	[139]	[]	[]	[32747406]	[]
368_14482	chr8	27980972	27981372	+	723	48.5	[]	[]	[7.549868]	[150]	[]	[27981193]
368_1449	chr4	83496042	83496442	+	1000	393.0	[8.891774]	[113]	[8.891774]	[112]	[83496233]	[83496232]
368_14496	chr1	213051295	213051695	+	750	48.0	[]	[]	[8.494345]	[164]	[]	[213051516]
368_14498	chr10	42738686	42739086	+	745	48.0	[]	[]	[8.779576]	[149]	[]	[42738850]
368_14499	chr10	79183077	79183477	+	729	48.0	[8.891774]	[153]	[]	[]	[79183308]	[]
368_14501	chr10	103921742	103922142	+	684	48.0	[]	[]	[8.069409]	[186]	[]	[103921979]
368_14505	chr11	73914256	73914656	+	540	48.0	[]	[]	[12.567606, 8.891774]	[77, 166]	[]	[73914409, 73914498]
368_14507	chr12	24152282	24152682	+	545	48.0	[7.549868, 8.779576]	[102, 135]	[]	[]	[24152466, 24152499]	[]
368_14510	chr12	124190335	124190735	+	711	48.0	[8.891774]	[151]	[8.891774]	[150]	[124190549]	[124190548]
368_14516	chr15	91472240	91472640	+	628	48.0	[8.320784]	[65]	[]	[]	[91472402]	[]
368_14517	chr16	24994393	24994793	+	746	48.0	[8.090539]	[160]	[8.320784]	[178]	[24994617]	[24994635]
368_14522	chr17	49241650	49242050	+	742	48.0	[8.069409]	[113]	[8.090539]	[143]	[49241828]	[49241858]
368_14530	chr19	34359544	34359944	+	564	48.0	[8.779576]	[278]	[]	[]	[34359760]	[]
368_14533	chr2	74249414	74249814	+	710	48.0	[12.567606]	[132]	[8.891774]	[63]	[74249638]	[74249569]
368_14536	chr2	183196043	183196443	+	661	48.0	[]	[]	[8.182954]	[169]	[]	[183196283]
368_1454	chr10	22683468	22683868	+	1000	391.5	[]	[]	[8.805163]	[114]	[]	[22683682]
368_14544	chr22	21972237	21972637	+	546	48.0	[]	[]	[12.567606, 8.228404]	[174, 193]	[]	[21972452, 21972471]
368_14545	chr22	48070018	48070418	+	593	48.0	[]	[]	[8.320784]	[70]	[]	[48070172]
368_14549	chr4	49494885	49495285	+	740	48.0	[8.090539]	[126]	[]	[]	[49495104]	[]
368_14551	chr5	38299554	38299954	+	606	48.0	[8.069409]	[107]	[]	[]	[38299743]	[]
368_14555	chr6	15017815	15018215	+	745	48.0	[]	[]	[8.001244]	[89]	[]	[15017967]
368_14557	chr6	72913793	72914193	+	712	48.0	[]	[]	[8.320784]	[122]	[]	[72914005]
368_14567	chr9	111866932	111867332	+	696	48.0	[8.090539]	[193]	[]	[]	[111867099]	[]
368_14577	chr1	179188054	179188454	+	581	47.5	[8.001244]	[189]	[]	[]	[179188256]	[]
368_14580	chr1	200454378	200454778	+	606	47.5	[8.891774]	[174]	[]	[]	[200454603]	[]
368_14584	chr10	63538683	63539083	+	679	47.5	[8.527855]	[120]	[]	[]	[63538853]	[]
368_14589	chr11	77997697	77998097	+	744	47.5	[8.069409]	[157]	[]	[]	[77997944]	[]
368_14592	chr11	117428864	117429264	+	608	47.5	[8.891774]	[156]	[7.7957826]	[142]	[117429091]	[117429077]
368_14595	chr12	112114822	112115222	+	659	47.5	[]	[]	[9.473919]	[133]	[]	[112115046]
368_14597	chr13	27217867	27218267	+	545	47.5	[]	[]	[8.182954]	[221]	[]	[27218070]
368_14601	chr16	30876280	30876680	+	705	47.5	[8.527855]	[224]	[]	[]	[30876500]	[]
368_14609	chr2	37919700	37920100	+	709	47.5	[8.891774]	[106]	[]	[]	[37919891]	[]
368_1461	chr6	37232584	37232984	+	1000	391.0	[8.069409]	[84]	[]	[]	[37232747]	[]
368_14615	chr2	195352638	195353038	+	738	47.5	[]	[]	[8.805163]	[62]	[]	[195352793]
368_14618	chr20	4600325	4600725	+	598	47.5	[12.567606]	[115]	[]	[]	[4600529]	[]
368_14620	chr21	37079431	37079831	+	672	47.5	[8.069409]	[202]	[]	[]	[37079639]	[]
368_14624	chr22	21893941	21894341	+	591	47.5	[8.779576]	[97]	[8.069409, 8.182954]	[129, 151]	[21894127]	[21894159, 21894181]
368_1463	chr7	103657400	103657800	+	1000	391.0	[8.001244]	[100]	[]	[]	[103657594]	[]
368_14630	chr3	153980246	153980646	+	698	47.5	[7.549868]	[90]	[]	[]	[153980422]	[]
368_14641	chr6	2897750	2898150	+	627	47.5	[]	[]	[8.069409]	[253]	[]	[2897974]
368_14645	chr6	15955377	15955777	+	668	47.5	[8.320784]	[233]	[]	[]	[15955619]	[]
368_1465	chrX	48782839	48783239	+	1000	391.0	[8.891774]	[85]	[]	[]	[48783021]	[]
368_1466	chr1	224061395	224061795	+	1000	390.5	[8.001244]	[98]	[]	[]	[224061568]	[]
368_14664	chr9	38038585	38038985	+	717	47.5	[]	[]	[8.228404]	[167]	[]	[38038827]
368_14677	chr1	108842449	108842849	+	700	47.0	[8.069409]	[125]	[]	[]	[108842613]	[]
368_14687	chr11	62919820	62920220	+	731	47.0	[8.891774]	[193]	[]	[]	[62920005]	[]
368_14692	chr12	42892713	42893113	+	695	47.0	[8.320784]	[135]	[]	[]	[42892894]	[]
368_14695	chr14	102235293	102235693	+	736	47.0	[8.228404]	[266]	[]	[]	[102235539]	[]
368_1470	chr8	124491413	124491813	+	1000	390.5	[]	[]	[8.228404]	[56]	[]	[124491569]
368_14701	chr17	81722522	81722922	+	596	47.0	[12.567606]	[180]	[]	[]	[81722694]	[]
368_14703	chr2	8598243	8598643	+	731	47.0	[]	[]	[8.069409]	[151]	[]	[8598456]
368_14710	chr22	22797745	22798145	+	725	47.0	[8.779576]	[139]	[8.182954]	[193]	[22797912]	[22797966]
368_14711	chr3	143429965	143430365	+	635	47.0	[8.320784]	[139]	[]	[]	[143430191]	[]
368_14715	chr3	197798832	197799232	+	642	47.0	[]	[]	[8.182954]	[186]	[]	[197799067]
368_14717	chr4	38281766	38282166	+	691	47.0	[8.090539]	[254]	[8.090539, 7.7957826]	[243, 259]	[38281987]	[38281976, 38281992]
368_14720	chr4	177319646	177320046	+	625	47.0	[8.320784]	[94]	[]	[]	[177319817]	[]
368_14721	chr6	15211103	15211503	+	732	47.0	[]	[]	[8.968127]	[160]	[]	[15211297]
368_14730	chr8	73647639	73648039	+	734	47.0	[8.320784]	[107]	[]	[]	[73647827]	[]
368_14731	chr8	125383685	125384085	+	629	47.0	[8.001244]	[187]	[]	[]	[125383917]	[]
368_14739	chrX	118965388	118965788	+	727	47.0	[8.320784]	[104]	[]	[]	[118965542]	[]
368_1474	chrX	66009259	66009659	+	1000	390.0	[8.779576]	[106]	[]	[]	[66009445]	[]
368_14743	chr1	23980386	23980786	+	708	46.5	[]	[]	[8.001244]	[151]	[]	[23980632]
368_14746	chr1	35886838	35887238	+	718	46.5	[]	[]	[8.320784]	[183]	[]	[35887041]
368_14749	chr1	53760542	53760942	+	729	46.5	[7.549868]	[121]	[]	[]	[53760719]	[]
368_14751	chr1	70264857	70265257	+	706	46.5	[]	[]	[9.473919]	[103]	[]	[70265054]
368_14755	chr1	154715957	154716357	+	728	46.5	[]	[]	[8.228404]	[167]	[]	[154716195]
368_1476	chr1	151715361	151715761	+	1000	389.5	[8.891774]	[90]	[]	[]	[151715545]	[]
368_14760	chr1	230677077	230677477	+	601	46.5	[12.567606]	[138]	[]	[]	[230677233]	[]
368_14768	chr12	8325071	8325471	+	729	46.5	[]	[]	[8.891774]	[110]	[]	[8325231]
368_14775	chr14	76977670	76978070	+	695	46.5	[7.7957826]	[161]	[]	[]	[76977905]	[]
368_14777	chr15	63860103	63860503	+	716	46.5	[8.891774]	[120]	[8.182954]	[147]	[63860311]	[63860338]
368_14783	chr16	56973732	56974132	+	549	46.5	[]	[]	[8.02331]	[149]	[]	[56973899]
368_14789	chr17	64918760	64919160	+	693	46.5	[7.549868]	[109]	[8.891774, 8.320784, 7.7957826]	[114, 127, 162]	[64918948]	[64918953, 64918966, 64919001]
368_1480	chr1	161013795	161014195	+	1000	389.0	[]	[]	[8.001244]	[135]	[]	[161014016]
368_14800	chr22	20914129	20914529	+	631	46.5	[]	[]	[8.069409]	[178]	[]	[20914355]
368_14803	chr22	22671633	22672033	+	660	46.5	[]	[]	[8.182954]	[85]	[]	[22671792]
368_14804	chr22	30744293	30744693	+	642	46.5	[12.567606]	[106]	[]	[]	[30744480]	[]
368_14805	chr3	20808827	20809227	+	724	46.5	[]	[]	[8.779576]	[121]	[]	[20809035]
368_1481	chr11	69981420	69981820	+	1000	389.0	[8.891774, 8.891774]	[116, 143]	[8.891774, 8.891774]	[115, 142]	[69981627, 69981654]	[69981626, 69981653]
368_14810	chr5	7326269	7326669	+	623	46.5	[8.001244]	[103]	[]	[]	[7326451]	[]
368_14812	chr5	42830862	42831262	+	725	46.5	[8.090539]	[129]	[]	[]	[42831053]	[]
368_14815	chr5	79611928	79612328	+	675	46.5	[]	[]	[8.805163]	[216]	[]	[79612171]
368_14818	chr5	138970809	138971209	+	612	46.5	[]	[]	[8.779576]	[195]	[]	[138971059]
368_14825	chr6	43965183	43965583	+	690	46.5	[8.069409]	[139]	[]	[]	[43965379]	[]
368_14826	chr6	70390122	70390522	+	720	46.5	[8.891774]	[147]	[]	[]	[70390299]	[]
