#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXJ2_idr.fa FOXJ2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
303_1351	chr19	18090568	18090968	+	1000	110.0	[8.10693]	[107]	[]	[]	[18090774]	[]
303_13513	chr11	119196782	119197182	+	1000	40.0	[]	[]	[12.285931]	[76]	[]	[119196940]
303_13521	chr12	21813116	21813516	+	1000	40.0	[]	[]	[10.162791]	[53]	[]	[21813268]
303_13530	chr12	93314690	93315090	+	1000	40.0	[]	[]	[7.3291993]	[102]	[]	[93314885]
303_13531	chr12	103960561	103960961	+	1000	40.0	[12.285931]	[171]	[]	[]	[103960809]	[]
303_13541	chr13	60210625	60211025	+	1000	40.0	[12.285931]	[205]	[]	[]	[60210874]	[]
303_13544	chr13	93270575	93270975	+	1000	40.0	[10.381243]	[168]	[]	[]	[93270792]	[]
303_13545	chr13	107850267	107850667	+	1000	40.0	[]	[]	[12.067478]	[114]	[]	[107850425]
303_13547	chr13	107861746	107862146	+	1000	40.0	[]	[]	[7.3291993]	[86]	[]	[107861900]
303_1355	chr4	159151125	159151525	+	1000	110.0	[8.325381]	[142]	[]	[]	[159151349]	[]
303_13550	chr13	107966675	107967075	+	1000	40.0	[7.1202607, 8.10693]	[75, 118]	[]	[]	[107966836, 107966879]	[]
303_13558	chr14	55385511	55385911	+	1000	40.0	[]	[]	[7.3291993]	[104]	[]	[55385712]
303_13560	chr14	68650479	68650879	+	1000	40.0	[]	[]	[6.5088143]	[70]	[]	[68650639]
303_13562	chr14	75535885	75536285	+	1000	40.0	[8.325381, 12.067478]	[144, 152]	[]	[]	[75536128, 75536136]	[]
303_13565	chr14	100676055	100676455	+	1000	40.0	[6.5088143]	[171]	[]	[]	[100676282]	[]
303_13566	chr14	103408692	103409092	+	1000	40.0	[12.285931]	[114]	[6.4206944]	[144]	[103408887]	[103408917]
303_13568	chr15	33442420	33442820	+	1000	40.0	[]	[]	[12.067478]	[146]	[]	[33442659]
303_13580	chr15	67920487	67920887	+	1000	40.0	[]	[]	[6.4206944]	[83]	[]	[67920661]
303_13592	chr16	3184046	3184446	+	1000	40.0	[]	[]	[8.10693]	[112]	[]	[3184238]
303_13595	chr16	13936562	13936962	+	1000	40.0	[]	[]	[12.285931]	[114]	[]	[13936742]
303_13597	chr16	27748855	27749255	+	981	40.0	[8.325381]	[96]	[]	[]	[27749020]	[]
303_13603	chr16	75452821	75453221	+	1000	40.0	[]	[]	[8.1802225]	[131]	[]	[75453041]
303_13612	chr17	41697248	41697648	+	1000	40.0	[10.162791]	[105]	[]	[]	[41697427]	[]
303_13615	chr17	55086615	55087015	+	1000	40.0	[]	[]	[8.10693]	[185]	[]	[55086820]
303_13618	chr17	74213223	74213623	+	1000	40.0	[]	[]	[10.381243]	[100]	[]	[74213420]
303_13621	chr17	77121759	77122159	+	1000	40.0	[12.285931]	[160]	[]	[]	[77121984]	[]
303_13627	chr18	26089525	26089925	+	1000	40.0	[]	[]	[7.961771]	[185]	[]	[26089741]
303_13631	chr18	55405812	55406212	+	1000	40.0	[]	[]	[7.3291993]	[70]	[]	[55405970]
303_13639	chr19	9323860	9324260	+	1000	40.0	[12.285931]	[143]	[]	[]	[9324052]	[]
303_13648	chr19	28614544	28614944	+	1000	40.0	[7.3387127]	[137]	[]	[]	[28614718]	[]
303_13651	chr19	29967505	29967905	+	1000	40.0	[]	[]	[8.10693]	[85]	[]	[29967679]
303_13654	chr19	40920974	40921374	+	1000	40.0	[12.285931]	[167]	[12.067478]	[123]	[40921189]	[40921145]
303_13666	chr2	26720266	26720666	+	1000	40.0	[7.5476513]	[105]	[]	[]	[26720460]	[]
303_1367	chr12	7888821	7889221	+	1000	109.0	[7.1202607]	[65]	[]	[]	[7888981]	[]
303_13671	chr2	48677476	48677876	+	1000	40.0	[8.10693]	[117]	[12.067478, 6.4206944, 6.2755356]	[74, 97, 146]	[48677678]	[48677635, 48677658, 48677707]
303_13674	chr2	62163129	62163529	+	1000	40.0	[]	[]	[8.10693, 7.3291993, 8.325381]	[177, 195, 232]	[]	[62163317, 62163335, 62163372]
303_1368	chr12	93898587	93898987	+	1000	109.0	[]	[]	[8.10693]	[119]	[]	[93898797]
303_13680	chr2	90384267	90384667	+	1000	40.0	[10.162791]	[128]	[]	[]	[90384487]	[]
303_13685	chr2	111663503	111663903	+	1000	40.0	[]	[]	[12.285931]	[157]	[]	[111663730]
303_1369	chr14	59374035	59374435	+	1000	109.0	[7.3291993]	[110]	[]	[]	[59374241]	[]
303_13699	chr2	181764092	181764492	+	1000	40.0	[8.325381]	[68]	[]	[]	[181764247]	[]
303_13702	chr2	201195859	201196259	+	898	40.0	[12.285931]	[142]	[]	[]	[201196092]	[]
303_13707	chr2	218799144	218799544	+	1000	40.0	[12.067478]	[130]	[]	[]	[218799358]	[]
303_13708	chr2	219350849	219351249	+	1000	40.0	[]	[]	[7.5476513]	[135]	[]	[219351040]
303_13709	chr2	223059197	223059597	+	1000	40.0	[12.285931]	[189]	[]	[]	[223059416]	[]
303_1371	chr15	90901679	90902079	+	1000	109.0	[10.162791]	[93]	[]	[]	[90901870]	[]
303_13711	chr20	8190377	8190777	+	1000	40.0	[]	[]	[12.285931]	[117]	[]	[8190584]
303_13722	chr20	50903320	50903720	+	1000	40.0	[]	[]	[7.961771]	[154]	[]	[50903543]
303_13724	chr21	21158444	21158844	+	728	40.0	[]	[]	[7.961771]	[149]	[]	[21158645]
303_13729	chr22	19477659	19478059	+	1000	40.0	[7.5476513]	[104]	[]	[]	[19477831]	[]
303_13734	chr22	20648208	20648608	+	1000	40.0	[]	[]	[12.285931]	[89]	[]	[20648392]
303_13739	chr22	21812298	21812698	+	1000	40.0	[8.10693]	[235]	[]	[]	[21812545]	[]
303_1374	chr17	40651923	40652323	+	1000	109.0	[]	[]	[8.10693, 8.1802225]	[69, 112]	[]	[40652087, 40652130]
303_13743	chr22	22805267	22805667	+	1000	40.0	[8.10693]	[163]	[]	[]	[22805503]	[]
303_13745	chr22	22864670	22865070	+	1000	40.0	[8.10693]	[172]	[]	[]	[22864854]	[]
303_13746	chr22	22961503	22961903	+	1000	40.0	[8.325381]	[110]	[]	[]	[22961709]	[]
303_13750	chr22	23259968	23260368	+	1000	40.0	[10.162791]	[191]	[]	[]	[23260182]	[]
303_13756	chr22	43103935	43104335	+	1000	40.0	[7.3387127]	[87]	[7.961771, 7.3387127]	[79, 86]	[43104102]	[43104094, 43104101]
303_13757	chr22	49872300	49872700	+	1000	40.0	[]	[]	[8.10693, 8.10693]	[133, 142]	[]	[49872531, 49872540]
303_13762	chr3	12783231	12783631	+	1000	40.0	[8.1802225]	[64]	[]	[]	[12783394]	[]
303_13764	chr3	15310635	15311035	+	1000	40.0	[7.3291993]	[144]	[]	[]	[15310862]	[]
303_13765	chr3	33357139	33357539	+	1000	40.0	[]	[]	[7.3291993]	[105]	[]	[33357328]
303_13768	chr3	37135993	37136393	+	1000	40.0	[8.325381, 8.10693]	[132, 217]	[]	[]	[37136151, 37136236]	[]
303_1377	chr2	196068286	196068686	+	1000	109.0	[7.5476513]	[114]	[]	[]	[196068499]	[]
303_13778	chr3	60185069	60185469	+	1000	40.0	[]	[]	[12.285931]	[201]	[]	[60185318]
303_13780	chr3	81490962	81491362	+	1000	40.0	[12.285931]	[121]	[]	[]	[81491156]	[]
303_13781	chr3	120642513	120642913	+	1000	40.0	[6.5088143]	[185]	[]	[]	[120642756]	[]
303_13783	chr3	128532950	128533350	+	1000	40.0	[]	[]	[12.285931]	[154]	[]	[128533183]
303_13787	chr3	150729570	150729970	+	1000	40.0	[6.5088143]	[121]	[12.067478]	[95]	[150729751]	[150729725]
303_13788	chr3	152119517	152119917	+	1000	40.0	[12.285931]	[83]	[]	[]	[152119698]	[]
303_13790	chr3	153284231	153284631	+	1000	40.0	[]	[]	[8.10693]	[169]	[]	[153284464]
303_13791	chr3	155885286	155885686	+	1000	40.0	[12.285931]	[75]	[12.067478]	[83]	[155885458]	[155885466]
303_1380	chr3	166223062	166223462	+	1000	109.0	[]	[]	[8.10693]	[110]	[]	[166223258]
303_1382	chr4	40492782	40493182	+	1000	109.0	[6.5088143, 7.5476513, 8.325381]	[127, 136, 163]	[]	[]	[40492994, 40493003, 40493030]	[]
303_13821	chr4	99734620	99735020	+	1000	40.0	[]	[]	[10.381243]	[170]	[]	[99734795]
303_13826	chr4	153594172	153594572	+	1000	40.0	[12.285931]	[177]	[]	[]	[153594387]	[]
303_13836	chr5	81301354	81301754	+	1000	40.0	[]	[]	[6.2755356]	[114]	[]	[81301523]
303_13841	chr5	109571731	109572131	+	1000	40.0	[7.3291993]	[85]	[]	[]	[109571895]	[]
303_13849	chr5	142356890	142357290	+	1000	40.0	[6.5088143]	[159]	[10.162791]	[111]	[142357134]	[142357086]
303_1386	chr5	151726376	151726776	+	1000	109.0	[8.325381]	[98]	[]	[]	[151726564]	[]
303_13861	chr6	3339184	3339584	+	1000	40.0	[]	[]	[8.325381]	[117]	[]	[3339336]
303_13863	chr6	10643179	10643579	+	1000	40.0	[7.5476513]	[213]	[]	[]	[10643426]	[]
303_13865	chr6	14458640	14459040	+	1000	40.0	[]	[]	[7.1202607]	[78]	[]	[14458800]
303_13866	chr6	15626117	15626517	+	1000	40.0	[12.067478]	[104]	[]	[]	[15626317]	[]
303_13876	chr6	30879637	30880037	+	1000	40.0	[6.5088143]	[126]	[]	[]	[30879853]	[]
303_13879	chr6	34526771	34527171	+	1000	40.0	[7.961771, 8.10693]	[204, 228]	[]	[]	[34526978, 34527002]	[]
303_13883	chr6	41979808	41980208	+	967	40.0	[]	[]	[12.067478]	[117]	[]	[41979974]
303_1389	chr6	89509715	89510115	+	1000	109.0	[7.5476513]	[115]	[12.285931, 8.325381]	[129, 154]	[89509922]	[89509936, 89509961]
303_13891	chr6	45454309	45454709	+	1000	40.0	[12.285931]	[116]	[]	[]	[45454517]	[]
303_13895	chr6	106764614	106765014	+	1000	40.0	[12.285931, 7.5476513]	[103, 124]	[]	[]	[106764793, 106764814]	[]
303_13899	chr6	139686292	139686692	+	1000	40.0	[8.325381]	[106]	[]	[]	[139686490]	[]
303_139	chr10	45470592	45470992	+	1000	283.0	[]	[]	[12.285931]	[107]	[]	[45470798]
303_13900	chr6	139846629	139847029	+	1000	40.0	[12.067478, 8.10693]	[113, 159]	[]	[]	[139846829, 139846875]	[]
303_13901	chr6	143939976	143940376	+	1000	40.0	[]	[]	[8.325381]	[154]	[]	[143940220]
303_13910	chr7	16492625	16493025	+	1000	40.0	[8.325381]	[90]	[]	[]	[16492799]	[]
303_13914	chr7	38855907	38856307	+	1000	40.0	[]	[]	[8.10693]	[187]	[]	[38856149]
303_13915	chr7	38932500	38932900	+	1000	40.0	[]	[]	[12.285931, 7.3291993]	[92, 128]	[]	[38932682, 38932718]
303_13916	chr7	39664043	39664443	+	1000	40.0	[12.067478]	[195]	[]	[]	[39664274]	[]
303_1392	chr8	116874669	116875069	+	1000	109.0	[]	[]	[12.285931]	[76]	[]	[116874836]
303_13925	chr7	91582947	91583347	+	1000	40.0	[7.5476513]	[116]	[]	[]	[91583144]	[]
303_13927	chr7	99935029	99935429	+	1000	40.0	[8.325381]	[169]	[]	[]	[99935270]	[]
303_13932	chr7	106980138	106980538	+	1000	40.0	[8.325381]	[157]	[]	[]	[106980374]	[]
303_13937	chr7	128904647	128905047	+	1000	40.0	[]	[]	[8.1802225]	[60]	[]	[128904807]
303_13944	chr7	152030024	152030424	+	1000	40.0	[]	[]	[8.10693]	[119]	[]	[152030225]
303_13948	chr7	159305186	159305586	+	1000	40.0	[]	[]	[7.5476513, 12.285931]	[111, 146]	[]	[159305390, 159305425]
303_13949	chr8	11336654	11337054	+	1000	40.0	[]	[]	[6.5088143]	[172]	[]	[11336899]
303_1395	chr1	21058021	21058421	+	1000	108.0	[12.285931]	[104]	[]	[]	[21058220]	[]
303_13962	chr8	55346547	55346947	+	1000	40.0	[]	[]	[6.5088143, 6.5088143, 12.067478]	[93, 149, 162]	[]	[55346724, 55346780, 55346793]
303_13964	chr8	85742840	85743240	+	1000	40.0	[]	[]	[7.5476513, 10.381243]	[109, 123]	[]	[85743048, 85743062]
303_13970	chr8	101809836	101810236	+	1000	40.0	[12.067478]	[134]	[10.381243]	[115]	[101810050]	[101810031]
303_13971	chr8	105517823	105518223	+	1000	40.0	[]	[]	[12.285931]	[112]	[]	[105517991]
303_13977	chr9	77989847	77990247	+	1000	40.0	[]	[]	[8.1802225]	[124]	[]	[77990053]
303_13981	chr9	97918688	97919088	+	1000	40.0	[12.067478, 6.5088143]	[116, 192]	[]	[]	[97918856, 97918932]	[]
303_13982	chr9	97938199	97938599	+	1000	40.0	[]	[]	[7.961771]	[121]	[]	[97938387]
303_13985	chr9	100490585	100490985	+	1000	40.0	[]	[]	[6.5088143, 12.067478]	[123, 159]	[]	[100490767, 100490803]
303_13986	chr9	101449127	101449527	+	1000	40.0	[]	[]	[6.5088143]	[125]	[]	[101449309]
303_13989	chr9	116574041	116574441	+	1000	40.0	[8.325381, 8.1802225]	[129, 150]	[]	[]	[116574200, 116574221]	[]
303_1399	chr1	207288290	207288690	+	1000	108.0	[8.10693]	[111]	[]	[]	[207288491]	[]
303_13992	chr9	130791801	130792201	+	1000	40.0	[6.4206944]	[197]	[]	[]	[130792004]	[]
303_13994	chr9	130802556	130802956	+	1000	40.0	[]	[]	[12.285931]	[182]	[]	[130802772]
303_13995	chr9	130805331	130805731	+	1000	40.0	[]	[]	[12.067478]	[112]	[]	[130805525]
303_13998	chr9	131122065	131122465	+	1000	40.0	[8.325381]	[186]	[]	[]	[131122260]	[]
303_13999	chr9	131134160	131134560	+	1000	40.0	[]	[]	[8.10693]	[241]	[]	[131134403]
303_14	chr10	3873708	3874108	+	1000	600.0	[6.5088143]	[134]	[8.1802225]	[64]	[3873937]	[3873867]
303_14001	chr9	131156662	131157062	+	1000	40.0	[6.5088143]	[143]	[]	[]	[131156867]	[]
303_14002	chr9	131162155	131162555	+	1000	40.0	[]	[]	[8.10693]	[147]	[]	[131162326]
303_14005	chrUn_KI270742v1	1786	2186	+	1000	40.0	[6.4206944]	[140]	[]	[]	[2025]	[]
303_14006	chrUn_KI270744v1	5922	6322	+	1000	40.0	[]	[]	[12.285931]	[126]	[]	[6147]
303_1401	chr10	17794143	17794543	+	1000	108.0	[]	[]	[7.5476513]	[99]	[]	[17794335]
303_14018	chrX	134836415	134836815	+	1000	40.0	[]	[]	[7.3291993]	[120]	[]	[134836598]
303_14024	chr1	23790680	23791080	+	1000	39.0	[7.5476513]	[107]	[]	[]	[23790876]	[]
303_14037	chr1	51534968	51535368	+	593	39.0	[]	[]	[8.325381]	[92]	[]	[51535125]
303_14038	chr1	52002360	52002760	+	1000	39.0	[]	[]	[7.3291993]	[145]	[]	[52002573]
303_14044	chr1	89890352	89890752	+	1000	39.0	[]	[]	[8.10693]	[212]	[]	[89890580]
303_1405	chr18	11925758	11926158	+	1000	108.0	[]	[]	[12.067478]	[129]	[]	[11925972]
303_14053	chr1	110616592	110616992	+	1000	39.0	[7.961771]	[156]	[]	[]	[110616840]	[]
303_14056	chr1	113141695	113142095	+	1000	39.0	[]	[]	[8.10693]	[176]	[]	[113141940]
303_14060	chr1	150891396	150891796	+	1000	39.0	[]	[]	[12.285931, 6.5088143]	[96, 148]	[]	[150891557, 150891609]
303_14066	chr1	161647510	161647910	+	1000	39.0	[]	[]	[7.1202607]	[129]	[]	[161647723]
303_14076	chr1	184768354	184768754	+	1000	39.0	[12.067478]	[146]	[]	[]	[184768559]	[]
303_14081	chr1	196361034	196361434	+	1000	39.0	[7.3291993]	[123]	[]	[]	[196361250]	[]
303_14082	chr1	196494242	196494642	+	1000	39.0	[]	[]	[8.10693]	[129]	[]	[196494409]
303_14083	chr1	198650511	198650911	+	1000	39.0	[12.067478, 8.1802225, 12.067478]	[76, 137, 141]	[]	[]	[198650678, 198650739, 198650743]	[]
303_14086	chr1	203164031	203164431	+	1000	39.0	[]	[]	[12.067478]	[182]	[]	[203164274]
303_14087	chr1	204518970	204519370	+	1000	39.0	[6.5088143]	[72]	[12.067478]	[121]	[204519130]	[204519179]
303_14088	chr1	207181803	207182203	+	1000	39.0	[]	[]	[8.1802225]	[81]	[]	[207181977]
303_1409	chr2	9050141	9050541	+	1000	108.0	[7.961771]	[129]	[8.1802225]	[75]	[9050367]	[9050313]
303_14094	chr1	223771335	223771735	+	561	39.0	[6.5088143, 8.325381]	[65, 141]	[]	[]	[223771494, 223771570]	[]
303_1410	chr2	69743773	69744173	+	1000	108.0	[]	[]	[12.067478, 8.325381]	[91, 113]	[]	[69743947, 69743969]
303_14101	chr1	236844280	236844680	+	1000	39.0	[6.4206944]	[135]	[8.10693]	[142]	[236844513]	[236844520]
303_14111	chr10	22854969	22855369	+	1000	39.0	[]	[]	[7.3387127]	[94]	[]	[22855153]
303_14114	chr10	31940716	31941116	+	1000	39.0	[]	[]	[10.162791]	[56]	[]	[31940870]
303_14115	chr10	39951205	39951605	+	1000	39.0	[]	[]	[7.3291993]	[59]	[]	[39951362]
303_14116	chr10	43599282	43599682	+	1000	39.0	[6.5088143]	[155]	[]	[]	[43599513]	[]
303_14125	chr10	73992957	73993357	+	1000	39.0	[]	[]	[12.285931]	[65]	[]	[73993120]
303_14127	chr10	78805231	78805631	+	1000	39.0	[12.285931]	[131]	[]	[]	[78805438]	[]
303_14132	chr10	110483598	110483998	+	1000	39.0	[7.3291993, 7.3291993, 7.3291993]	[129, 133, 137]	[]	[]	[110483819, 110483823, 110483827]	[]
303_14133	chr10	112915478	112915878	+	1000	39.0	[12.067478, 7.3291993]	[90, 94]	[]	[]	[112915651, 112915655]	[]
303_14149	chr11	71705301	71705701	+	1000	39.0	[12.285931]	[94]	[]	[]	[71705490]	[]
303_14150	chr11	75096860	75097260	+	1000	39.0	[8.325381]	[136]	[]	[]	[75097065]	[]
303_14151	chr11	78392858	78393258	+	622	39.0	[8.10693]	[78]	[]	[]	[78393019]	[]
303_14161	chr11	123454182	123454582	+	1000	39.0	[]	[]	[8.10693]	[112]	[]	[123454379]
303_14164	chr12	7352652	7353052	+	1000	39.0	[8.10693, 7.3291993, 6.5088143, 7.3291993]	[75, 79, 160, 164]	[]	[]	[7352807, 7352811, 7352892, 7352896]	[]
303_14166	chr12	16048517	16048917	+	725	39.0	[]	[]	[6.2755356]	[142]	[]	[16048757]
303_14167	chr12	22624947	22625347	+	1000	39.0	[6.4206944]	[178]	[]	[]	[22625194]	[]
303_1417	chr3	43584052	43584452	+	1000	108.0	[12.285931]	[151]	[]	[]	[43584289]	[]
303_14175	chr12	69994850	69995250	+	1000	39.0	[12.067478]	[146]	[]	[]	[69995095]	[]
303_14182	chr12	106779962	106780362	+	1000	39.0	[]	[]	[7.961771]	[86]	[]	[106780137]
303_14186	chr12	121026254	121026654	+	1000	39.0	[6.4206944]	[143]	[]	[]	[121026493]	[]
303_14195	chr13	50979167	50979567	+	1000	39.0	[12.285931]	[142]	[]	[]	[50979385]	[]
303_14198	chr13	107899678	107900078	+	1000	39.0	[7.3387127]	[147]	[7.3387127]	[146]	[107899921]	[107899920]
303_1420	chr4	183619447	183619847	+	1000	108.0	[7.3387127, 12.067478]	[145, 159]	[7.3291993]	[127]	[183619680, 183619694]	[183619662]
303_14201	chr13	108816357	108816757	+	1000	39.0	[]	[]	[8.10693]	[80]	[]	[108816524]
303_14202	chr14	20184572	20184972	+	1000	39.0	[6.5088143]	[174]	[]	[]	[20184816]	[]
303_14206	chr14	63677886	63678286	+	1000	39.0	[]	[]	[6.5088143]	[69]	[]	[63678045]
303_14209	chr14	77914058	77914458	+	913	39.0	[7.5476513]	[86]	[]	[]	[77914217]	[]
303_14212	chr15	36449684	36450084	+	1000	39.0	[]	[]	[12.285931]	[83]	[]	[36449852]
303_14217	chr15	44711194	44711594	+	1000	39.0	[6.5088143]	[93]	[]	[]	[44711352]	[]
303_14219	chr15	58114750	58115150	+	1000	39.0	[]	[]	[6.4206944]	[93]	[]	[58114933]
303_14242	chr16	16194872	16195272	+	885	39.0	[12.285931, 8.10693]	[121, 149]	[]	[]	[16195070, 16195098]	[]
303_14252	chr16	81746116	81746516	+	1000	39.0	[8.325381]	[146]	[]	[]	[81746350]	[]
303_14255	chr16	87493082	87493482	+	1000	39.0	[]	[]	[8.10693]	[202]	[]	[87493308]
303_1426	chr6	137223796	137224196	+	1000	108.0	[10.381243]	[115]	[]	[]	[137224001]	[]
303_14262	chr17	8583974	8584374	+	1000	39.0	[12.067478, 6.5088143]	[79, 90]	[]	[]	[8584152, 8584163]	[]
303_14263	chr17	20141510	20141910	+	1000	39.0	[6.2755356]	[99]	[8.10693]	[142]	[20141702]	[20141745]
303_14267	chr17	47877603	47878003	+	1000	39.0	[12.067478]	[88]	[7.961771]	[122]	[47877775]	[47877809]
303_1427	chr7	5564790	5565190	+	1000	108.0	[6.4206944, 8.10693, 7.3291993, 7.3291993, 7.3291993]	[75, 100, 104, 108, 112]	[]	[]	[5564950, 5564975, 5564979, 5564983, 5564987]	[]
303_14271	chr17	60469743	60470143	+	1000	39.0	[]	[]	[6.5088143]	[116]	[]	[60469926]
303_14276	chr17	78378385	78378785	+	1000	39.0	[6.2755356]	[137]	[]	[]	[78378615]	[]
303_14281	chr18	3660160	3660560	+	1000	39.0	[]	[]	[7.5476513, 12.285931]	[92, 130]	[]	[3660341, 3660379]
303_14285	chr18	21755004	21755404	+	1000	39.0	[12.285931]	[151]	[]	[]	[21755242]	[]
303_14288	chr18	59958008	59958408	+	1000	39.0	[10.162791]	[186]	[]	[]	[59958253]	[]
303_14291	chr18	80029639	80030039	+	1000	39.0	[7.3291993]	[85]	[]	[]	[80029803]	[]
303_143	chr5	57037354	57037754	+	1000	281.0	[]	[]	[12.285931]	[94]	[]	[57037544]
303_14300	chr19	11528516	11528916	+	1000	39.0	[8.10693]	[158]	[]	[]	[11528702]	[]
303_14308	chr19	34218237	34218637	+	1000	39.0	[7.5476513]	[154]	[8.325381]	[119]	[34218483]	[34218448]
303_1431	chr8	102239614	102240014	+	1000	108.0	[12.285931]	[126]	[]	[]	[102239838]	[]
303_14319	chr19	48993579	48993979	+	1000	39.0	[]	[]	[8.1802225, 7.961771]	[117, 125]	[]	[48993790, 48993798]
303_14325	chr19	51808631	51809031	+	1000	39.0	[8.10693, 7.3291993]	[90, 94]	[]	[]	[51808814, 51808818]	[]
303_14326	chr19	55160427	55160827	+	1000	39.0	[]	[]	[6.4206944]	[110]	[]	[55160623]
303_1433	chr8	124660309	124660709	+	1000	108.0	[10.162791]	[117]	[]	[]	[124660512]	[]
303_14334	chr2	13018515	13018915	+	1000	39.0	[12.067478]	[81]	[]	[]	[13018688]	[]
303_14336	chr2	26342883	26343283	+	1000	39.0	[]	[]	[12.285931]	[126]	[]	[26343079]
303_14341	chr2	54271190	54271590	+	1000	39.0	[]	[]	[8.10693, 8.325381]	[122, 136]	[]	[54271402, 54271416]
303_14343	chr2	64148292	64148692	+	1000	39.0	[7.3291993, 7.3291993, 7.3291993]	[127, 131, 135]	[]	[]	[64148503, 64148507, 64148511]	[]
303_14348	chr2	95550941	95551341	+	909	39.0	[8.10693]	[97]	[]	[]	[95551135]	[]
303_14354	chr2	135948754	135949154	+	1000	39.0	[12.067478]	[151]	[]	[]	[135948973]	[]
303_14356	chr2	148501518	148501918	+	934	39.0	[]	[]	[10.381243]	[129]	[]	[148501710]
303_14359	chr2	159290526	159290926	+	1000	39.0	[8.10693]	[122]	[]	[]	[159290702]	[]
303_1436	chr1	10045943	10046343	+	1000	107.0	[]	[]	[12.285931]	[137]	[]	[10046163]
303_14360	chr2	168825046	168825446	+	1000	39.0	[]	[]	[12.285931]	[109]	[]	[168825247]
303_14361	chr2	169050682	169051082	+	955	39.0	[12.285931]	[61]	[]	[]	[169050842]	[]
303_14363	chr2	171248249	171248649	+	1000	39.0	[7.961771]	[130]	[]	[]	[171248410]	[]
303_14365	chr2	174546958	174547358	+	1000	39.0	[7.3291993]	[150]	[]	[]	[174547178]	[]
303_14371	chr2	191677463	191677863	+	1000	39.0	[]	[]	[8.325381]	[169]	[]	[191677636]
303_14377	chr2	230335388	230335788	+	1000	39.0	[]	[]	[8.10693, 8.10693]	[150, 186]	[]	[230335561, 230335597]
303_14381	chr20	4012578	4012978	+	1000	39.0	[]	[]	[6.5088143, 10.162791]	[103, 117]	[]	[4012759, 4012773]
303_14387	chr20	41635154	41635554	+	1000	39.0	[]	[]	[7.3291993, 7.961771]	[126, 142]	[]	[41635357, 41635373]
303_1439	chr1	92784655	92785055	+	1000	107.0	[12.285931]	[113]	[]	[]	[92784862]	[]
303_14393	chr21	13876963	13877363	+	1000	39.0	[7.3291993]	[132]	[]	[]	[13877192]	[]
303_14397	chr21	41149177	41149577	+	1000	39.0	[10.381243, 10.381243]	[91, 155]	[]	[]	[41149342, 41149406]	[]
303_14406	chr22	21802966	21803366	+	1000	39.0	[]	[]	[7.961771]	[153]	[]	[21803127]
303_14407	chr22	21806668	21807068	+	1000	39.0	[12.285931]	[103]	[]	[]	[21806844]	[]
303_14409	chr22	21871113	21871513	+	1000	39.0	[6.4206944]	[77]	[]	[]	[21871265]	[]
303_1441	chr10	13415640	13416040	+	1000	107.0	[]	[]	[7.961771]	[96]	[]	[13415809]
303_14411	chr22	21889379	21889779	+	1000	39.0	[]	[]	[12.067478]	[148]	[]	[21889568]
303_14413	chr22	22511208	22511608	+	1000	39.0	[]	[]	[8.10693]	[152]	[]	[22511441]
303_14418	chr22	22722632	22723032	+	1000	39.0	[12.285931]	[65]	[]	[]	[22722796]	[]
303_14428	chr22	50170012	50170412	+	1000	39.0	[12.285931]	[152]	[]	[]	[50170235]	[]
303_14435	chr3	9402780	9403180	+	1000	39.0	[6.2755356]	[123]	[]	[]	[9402986]	[]
303_14437	chr3	16794228	16794628	+	1000	39.0	[10.381243, 10.381243]	[130, 149]	[]	[]	[16794418, 16794437]	[]
303_14440	chr3	20352792	20353192	+	1000	39.0	[]	[]	[10.381243]	[83]	[]	[20352969]
303_14457	chr3	72123972	72124372	+	1000	39.0	[]	[]	[6.5088143]	[141]	[]	[72124196]
303_1446	chr12	110267015	110267415	+	1000	107.0	[]	[]	[6.2755356, 7.5476513]	[74, 134]	[]	[110267177, 110267237]
303_14460	chr3	119679835	119680235	+	1000	39.0	[12.067478]	[69]	[]	[]	[119679995]	[]
303_14465	chr3	141452110	141452510	+	1000	39.0	[7.961771]	[132]	[8.325381]	[81]	[141452328]	[141452277]
303_1447	chr14	67636451	67636851	+	1000	107.0	[]	[]	[10.162791]	[73]	[]	[67636622]
303_14471	chr3	157081507	157081907	+	1000	39.0	[]	[]	[12.067478, 7.3387127]	[89, 113]	[]	[157081679, 157081703]
303_14474	chr3	170486351	170486751	+	1000	39.0	[6.5088143, 8.1802225]	[66, 134]	[]	[]	[170486502, 170486570]	[]
303_14479	chr3	185297839	185298239	+	1000	39.0	[6.5088143]	[175]	[]	[]	[185298088]	[]
303_14484	chr3	196650921	196651321	+	1000	39.0	[]	[]	[12.067478]	[106]	[]	[196651120]
303_14490	chr4	7838111	7838511	+	1000	39.0	[7.3291993]	[121]	[]	[]	[7838302]	[]
303_14500	chr4	48475760	48476160	+	1000	39.0	[7.5476513]	[128]	[]	[]	[48475969]	[]
303_14505	chr4	73599293	73599693	+	1000	39.0	[8.325381]	[146]	[]	[]	[73599512]	[]
303_14507	chr4	81844699	81845099	+	1000	39.0	[]	[]	[7.3291993]	[182]	[]	[81844931]
