#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIX_idr.fa NFIX --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_2161	chr6	129304136	129304536	+	1000	57.0	[7.4974093]	[106]	[8.844542]	[96]	[129304341]	[129304331]
642_2162	chr7	92624587	92624987	+	1000	57.0	[8.844542]	[113]	[7.4974093]	[103]	[92624794]	[92624784]
642_2163	chr8	144476343	144476743	+	1000	57.0	[8.844542]	[96]	[7.4974093]	[86]	[144476536]	[144476526]
642_2164	chrX	77450416	77450816	+	1000	57.0	[8.844542]	[110]	[8.844542]	[100]	[77450610]	[77450600]
642_2166	chr1	114128285	114128685	+	1000	56.5	[8.844542]	[107]	[8.844542]	[97]	[114128468]	[114128458]
642_2167	chr1	212636626	212637026	+	1000	56.5	[8.844542]	[138]	[]	[]	[212636860]	[]
642_2168	chr1	225698169	225698569	+	1000	56.5	[7.4974093, 8.844542]	[97, 176]	[7.4974093]	[166]	[225698340, 225698419]	[225698409]
642_2169	chr10	61470717	61471117	+	1000	56.5	[8.844542]	[143]	[8.844542]	[133]	[61470944]	[61470934]
642_217	chr2	188449989	188450389	+	1000	223.5	[7.4974093]	[99]	[7.4974093]	[89]	[188450187]	[188450177]
642_2170	chr12	125744203	125744603	+	1000	56.5	[8.844542]	[111]	[8.844542]	[101]	[125744404]	[125744394]
642_2171	chr13	32840113	32840513	+	1000	56.5	[8.844542, 8.844542]	[77, 103]	[7.4974093]	[93]	[32840290, 32840316]	[32840306]
642_2173	chr15	75047060	75047460	+	1000	56.5	[8.844542]	[118]	[]	[]	[75047257]	[]
642_2174	chr17	44039803	44040203	+	1000	56.5	[8.844542]	[125]	[7.4974093]	[115]	[44040023]	[44040013]
642_2175	chr17	45084211	45084611	+	1000	56.5	[7.4974093]	[106]	[8.844542]	[96]	[45084412]	[45084402]
642_2177	chr2	43318749	43319149	+	1000	56.5	[8.844542, 7.4974093]	[113, 165]	[]	[]	[43318942, 43318994]	[]
642_2178	chr2	124289052	124289452	+	1000	56.5	[8.844542]	[103]	[8.844542]	[93]	[124289251]	[124289241]
642_2179	chr20	47242483	47242883	+	1000	56.5	[7.4974093, 8.844542]	[93, 144]	[7.4974093]	[134]	[47242652, 47242703]	[47242693]
642_218	chr9	127979620	127980020	+	1000	223.0	[8.844542]	[109]	[8.844542, 7.4974093, 7.4974093]	[84, 88, 99]	[127979827]	[127979802, 127979806, 127979817]
642_2182	chr3	43769373	43769773	+	1000	56.5	[]	[]	[8.844542]	[130]	[]	[43769560]
642_2183	chr3	99159409	99159809	+	1000	56.5	[8.844542, 7.4974093]	[70, 149]	[8.844542]	[125]	[99159561, 99159640]	[99159616]
642_2184	chr4	13562867	13563267	+	1000	56.5	[8.844542]	[112]	[8.844542]	[102]	[13563071]	[13563061]
642_2186	chr5	139517917	139518317	+	1000	56.5	[8.844542, 7.4974093]	[75, 139]	[]	[]	[139518084, 139518148]	[]
642_2187	chr6	124812050	124812450	+	1000	56.5	[8.844542]	[140]	[8.844542]	[130]	[124812285]	[124812275]
642_2188	chr7	121067280	121067680	+	1000	56.5	[]	[]	[8.844542]	[171]	[]	[121067524]
642_2189	chr8	22210807	22211207	+	1000	56.5	[7.4974093, 7.4974093]	[149, 156]	[8.844542]	[146]	[22211034, 22211041]	[22211031]
642_2191	chr1	109910596	109910996	+	1000	56.0	[7.4974093, 7.4974093]	[94, 160]	[7.4974093, 7.4974093, 7.4974093]	[84, 91, 157]	[109910777, 109910843]	[109910767, 109910774, 109910840]
642_2192	chr1	151706380	151706780	+	1000	56.0	[8.844542]	[103]	[8.844542]	[93]	[151706582]	[151706572]
642_2193	chr1	211332025	211332425	+	1000	56.0	[8.844542]	[113]	[8.844542]	[103]	[211332229]	[211332219]
642_2195	chr11	45169271	45169671	+	1000	56.0	[7.4974093]	[106]	[7.4974093]	[96]	[45169474]	[45169464]
642_2196	chr11	77687124	77687524	+	1000	56.0	[7.4974093]	[76]	[7.4974093]	[66]	[77687288]	[77687278]
642_2197	chr11	95145666	95146066	+	1000	56.0	[8.844542]	[98]	[]	[]	[95145863]	[]
642_2198	chr12	95599899	95600299	+	1000	56.0	[7.4974093]	[145]	[8.844542]	[135]	[95600109]	[95600099]
642_2199	chr14	33565259	33565659	+	1000	56.0	[8.844542]	[120]	[8.844542]	[110]	[33565439]	[33565429]
642_220	chr5	77168866	77169266	+	1000	222.5	[7.4974093]	[122]	[8.844542]	[112]	[77169082]	[77169072]
642_2200	chr14	103122066	103122466	+	1000	56.0	[7.4974093]	[133]	[7.4974093, 8.844542, 7.4974093]	[123, 130, 200]	[103122250]	[103122240, 103122247, 103122317]
642_2201	chr15	88648567	88648967	+	1000	56.0	[7.4974093]	[157]	[7.4974093]	[147]	[88648809]	[88648799]
642_2202	chr16	12229859	12230259	+	1000	56.0	[8.844542]	[108]	[8.844542]	[98]	[12230058]	[12230048]
642_2203	chr18	41954653	41955053	+	1000	56.0	[]	[]	[7.4974093]	[115]	[]	[41954861]
642_2205	chr2	11968046	11968446	+	1000	56.0	[7.4974093]	[111]	[]	[]	[11968247]	[]
642_2206	chr2	48946497	48946897	+	1000	56.0	[]	[]	[7.4974093]	[93]	[]	[48946680]
642_2207	chr2	50480509	50480909	+	1000	56.0	[]	[]	[8.844542]	[106]	[]	[50480709]
642_2209	chr22	20885771	20886171	+	1000	56.0	[7.4974093]	[137]	[7.4974093, 7.4974093]	[63, 131]	[20886004]	[20885930, 20885998]
642_221	chr7	125529185	125529585	+	1000	222.5	[7.4974093]	[98]	[8.844542]	[88]	[125529382]	[125529372]
642_2210	chr22	22737675	22738075	+	1000	56.0	[7.4974093]	[170]	[]	[]	[22737910]	[]
642_2211	chr22	23245839	23246239	+	1000	56.0	[]	[]	[7.4974093]	[160]	[]	[23246059]
642_2212	chr5	102961639	102962039	+	1000	56.0	[7.4974093]	[130]	[8.844542]	[120]	[102961869]	[102961859]
642_2213	chr6	31971779	31972179	+	1000	56.0	[7.4974093]	[125]	[]	[]	[31971982]	[]
642_2215	chr7	108335336	108335736	+	1000	56.0	[8.844542]	[76]	[7.4974093, 7.4974093]	[66, 70]	[108335499]	[108335489, 108335493]
642_2216	chr7	128247575	128247975	+	1000	56.0	[7.4974093]	[92]	[8.844542, 8.844542]	[82, 105]	[128247738]	[128247728, 128247751]
642_2217	chr7	144936289	144936689	+	1000	56.0	[8.844542]	[150]	[8.844542]	[140]	[144936522]	[144936512]
642_2218	chr7	152180572	152180972	+	1000	56.0	[]	[]	[8.844542, 7.4974093]	[109, 149]	[]	[152180779, 152180819]
642_2219	chr8	38925675	38926075	+	1000	56.0	[7.4974093, 8.844542]	[142, 185]	[8.844542]	[132]	[38925874, 38925917]	[38925864]
642_222	chr8	31056025	31056425	+	1000	222.0	[8.844542]	[133]	[7.4974093]	[123]	[31056247]	[31056237]
642_2220	chr8	123024175	123024575	+	1000	56.0	[8.844542]	[101]	[7.4974093]	[91]	[123024359]	[123024349]
642_2221	chr9	96426358	96426758	+	1000	56.0	[8.844542]	[145]	[8.844542]	[135]	[96426571]	[96426561]
642_2223	chrX	40115147	40115547	+	1000	56.0	[8.844542]	[104]	[7.4974093]	[94]	[40115339]	[40115329]
642_2224	chrX	135981662	135982062	+	1000	56.0	[7.4974093]	[153]	[8.844542, 7.4974093]	[108, 143]	[135981881]	[135981836, 135981871]
642_2226	chr1	154553058	154553458	+	1000	55.5	[8.844542]	[123]	[8.844542]	[113]	[154553268]	[154553258]
642_2227	chr1	212124869	212125269	+	1000	55.5	[7.4974093, 7.4974093]	[108, 129]	[7.4974093, 8.844542]	[98, 126]	[212125069, 212125090]	[212125059, 212125087]
642_2228	chr10	119087450	119087850	+	1000	55.5	[7.4974093]	[106]	[8.844542]	[161]	[119087622]	[119087677]
642_223	chr1	113949133	113949533	+	1000	221.5	[7.4974093, 7.4974093]	[83, 101]	[8.844542, 8.844542]	[73, 112]	[113949311, 113949329]	[113949301, 113949340]
642_2230	chr11	78046142	78046542	+	1000	55.5	[7.4974093]	[106]	[8.844542, 7.4974093]	[96, 156]	[78046326]	[78046316, 78046376]
642_2231	chr11	79287960	79288360	+	1000	55.5	[7.4974093]	[103]	[8.844542, 7.4974093, 7.4974093]	[93, 100, 113]	[79288162]	[79288152, 79288159, 79288172]
642_2232	chr13	24893883	24894283	+	1000	55.5	[7.4974093]	[107]	[7.4974093, 7.4974093]	[97, 156]	[24894083]	[24894073, 24894132]
642_2233	chr13	31538630	31539030	+	1000	55.5	[8.844542]	[116]	[8.844542, 7.4974093]	[106, 110]	[31538818]	[31538808, 31538812]
642_2235	chr18	12560590	12560990	+	1000	55.5	[8.844542]	[148]	[8.844542]	[138]	[12560799]	[12560789]
642_2236	chr18	45528723	45529123	+	1000	55.5	[8.844542, 7.4974093]	[95, 146]	[]	[]	[45528905, 45528956]	[]
642_2237	chr19	11344421	11344821	+	1000	55.5	[7.4974093, 7.4974093]	[107, 147]	[8.844542]	[132]	[11344620, 11344660]	[11344645]
642_2239	chr2	131125359	131125759	+	1000	55.5	[8.844542]	[99]	[8.844542]	[89]	[131125529]	[131125519]
642_224	chr6	141486935	141487335	+	1000	221.0	[8.844542]	[112]	[7.4974093]	[102]	[141487142]	[141487132]
642_2240	chr2	203080474	203080874	+	1000	55.5	[7.4974093]	[96]	[8.844542]	[86]	[203080647]	[203080637]
642_2241	chr21	39730678	39731078	+	1000	55.5	[8.844542]	[145]	[7.4974093]	[135]	[39730906]	[39730896]
642_2243	chr22	39236371	39236771	+	1000	55.5	[8.844542]	[110]	[8.844542]	[100]	[39236567]	[39236557]
642_2244	chr3	30076941	30077341	+	1000	55.5	[8.844542]	[67]	[]	[]	[30077096]	[]
642_2246	chr5	139482112	139482512	+	1000	55.5	[8.844542]	[126]	[7.4974093]	[202]	[139482276]	[139482352]
642_2247	chr5	145943837	145944237	+	1000	55.5	[7.4974093]	[109]	[7.4974093, 8.844542]	[99, 129]	[145944034]	[145944024, 145944054]
642_2248	chr7	20514358	20514758	+	1000	55.5	[7.4974093]	[175]	[8.844542, 8.844542]	[140, 165]	[20514590]	[20514555, 20514580]
642_2249	chr7	97377716	97378116	+	1000	55.5	[8.844542]	[113]	[7.4974093]	[103]	[97377915]	[97377905]
642_225	chr14	52738399	52738799	+	1000	220.5	[8.844542]	[105]	[8.844542]	[95]	[52738600]	[52738590]
642_2251	chr9	123724199	123724599	+	1000	55.5	[8.844542]	[113]	[8.844542, 8.844542]	[103, 132]	[123724411]	[123724401, 123724430]
642_2258	chr1	156338295	156338695	+	1000	55.0	[8.844542, 7.4974093]	[143, 162]	[7.4974093, 8.844542]	[152, 159]	[156338512, 156338531]	[156338521, 156338528]
642_2259	chr1	172054134	172054534	+	1000	55.0	[7.4974093]	[169]	[8.844542]	[159]	[172054373]	[172054363]
642_226	chr2	218322613	218323013	+	1000	220.5	[8.844542]	[112]	[7.4974093]	[102]	[218322811]	[218322801]
642_2260	chr1	204812831	204813231	+	1000	55.0	[8.844542, 7.4974093]	[148, 185]	[8.844542]	[138]	[204813026, 204813063]	[204813016]
642_2261	chr1	248459214	248459614	+	1000	55.0	[8.844542]	[115]	[8.844542]	[105]	[248459425]	[248459415]
642_2262	chr11	4680387	4680787	+	1000	55.0	[]	[]	[8.844542]	[105]	[]	[4680574]
642_2263	chr13	84873935	84874335	+	1000	55.0	[8.844542]	[134]	[8.844542]	[124]	[84874160]	[84874150]
642_2264	chr14	23957907	23958307	+	1000	55.0	[8.844542, 7.4974093]	[103, 128]	[8.844542]	[118]	[23958100, 23958125]	[23958115]
642_2265	chr14	64531528	64531928	+	1000	55.0	[8.844542, 8.844542]	[164, 170]	[8.844542]	[154]	[64531759, 64531765]	[64531749]
642_2266	chr17	44487229	44487629	+	1000	55.0	[8.844542]	[95]	[8.844542]	[103]	[44487424]	[44487432]
642_2268	chr19	1811470	1811870	+	1000	55.0	[7.4974093]	[139]	[8.844542]	[129]	[1811692]	[1811682]
642_2269	chr2	20852150	20852550	+	1000	55.0	[8.844542]	[95]	[8.844542]	[85]	[20852331]	[20852321]
642_227	chr1	212737569	212737969	+	1000	219.5	[8.844542]	[105]	[8.844542]	[95]	[212737767]	[212737757]
642_2270	chr2	98514263	98514663	+	1000	55.0	[7.4974093]	[115]	[8.844542]	[105]	[98514472]	[98514462]
642_2271	chr22	20777545	20777945	+	1000	55.0	[]	[]	[7.4974093]	[114]	[]	[20777735]
642_2272	chr22	21567532	21567932	+	1000	55.0	[7.4974093]	[209]	[]	[]	[21567751]	[]
642_2273	chr22	22508874	22509274	+	1000	55.0	[7.4974093]	[162]	[]	[]	[22509110]	[]
642_2275	chr3	9488221	9488621	+	1000	55.0	[7.4974093]	[120]	[8.844542]	[110]	[9488427]	[9488417]
642_2276	chr3	20945910	20946310	+	1000	55.0	[]	[]	[8.844542]	[68]	[]	[20946066]
642_2278	chr6	113643160	113643560	+	1000	55.0	[7.4974093, 7.4974093]	[60, 127]	[]	[]	[113643313, 113643380]	[]
642_228	chr5	105475396	105475796	+	1000	218.5	[8.844542]	[108]	[8.844542]	[98]	[105475599]	[105475589]
642_2280	chr8	21325118	21325518	+	1000	55.0	[7.4974093]	[125]	[]	[]	[21325339]	[]
642_2281	chr8	30910575	30910975	+	1000	55.0	[]	[]	[8.844542]	[67]	[]	[30910736]
642_2282	chr8	85479523	85479923	+	1000	55.0	[7.4974093]	[103]	[8.844542]	[93]	[85479724]	[85479714]
642_2285	chrX	80138909	80139309	+	1000	55.0	[7.4974093]	[141]	[8.844542]	[131]	[80139133]	[80139123]
642_2287	chr1	58649520	58649920	+	1000	54.5	[]	[]	[8.844542]	[145]	[]	[58649746]
642_2289	chr1	205438690	205439090	+	1000	54.5	[8.844542, 8.844542]	[97, 123]	[]	[]	[205438854, 205438880]	[]
642_229	chr6	73392192	73392592	+	1000	218.5	[8.844542]	[92]	[8.844542]	[82]	[73392381]	[73392371]
642_2290	chr1	246110531	246110931	+	1000	54.5	[8.844542]	[127]	[]	[]	[246110703]	[]
642_2291	chr12	89875801	89876201	+	1000	54.5	[8.844542]	[136]	[8.844542]	[126]	[89876026]	[89876016]
642_2292	chr12	103800152	103800552	+	1000	54.5	[7.4974093]	[168]	[7.4974093]	[158]	[103800359]	[103800349]
642_2294	chr16	3488429	3488829	+	1000	54.5	[7.4974093]	[107]	[8.844542, 8.844542]	[97, 113]	[3488618]	[3488608, 3488624]
642_2295	chr16	83952794	83953194	+	1000	54.5	[]	[]	[7.4974093]	[111]	[]	[83953001]
642_2296	chr17	53719299	53719699	+	1000	54.5	[8.844542]	[171]	[8.844542]	[161]	[53719530]	[53719520]
642_2297	chr19	30084520	30084920	+	1000	54.5	[7.4974093]	[145]	[8.844542, 7.4974093]	[135, 161]	[30084743]	[30084733, 30084759]
642_2298	chr2	53075749	53076149	+	1000	54.5	[8.844542, 7.4974093]	[108, 132]	[8.844542]	[122]	[53075955, 53075979]	[53075969]
642_2299	chr2	102698394	102698794	+	1000	54.5	[7.4974093, 7.4974093, 7.4974093]	[68, 78, 116]	[8.844542, 8.844542, 7.4974093, 7.4974093]	[65, 106, 110, 127]	[102698553, 102698563, 102698601]	[102698550, 102698591, 102698595, 102698612]
642_230	chr1	61808920	61809320	+	1000	218.0	[7.4974093]	[109]	[8.844542]	[99]	[61809129]	[61809119]
642_2301	chr22	32789707	32790107	+	1000	54.5	[7.4974093]	[169]	[8.844542, 7.4974093]	[155, 159]	[32789948]	[32789934, 32789938]
642_2302	chr3	177611322	177611722	+	1000	54.5	[7.4974093, 7.4974093]	[80, 96]	[8.844542]	[86]	[177611499, 177611515]	[177611505]
642_2303	chr6	21095497	21095897	+	1000	54.5	[8.844542]	[80]	[7.4974093]	[104]	[21095648]	[21095672]
642_2304	chr6	28078115	28078515	+	1000	54.5	[8.844542]	[136]	[7.4974093]	[126]	[28078336]	[28078326]
642_2305	chr6	107585909	107586309	+	1000	54.5	[7.4974093]	[147]	[7.4974093]	[137]	[107586132]	[107586122]
642_2306	chr6	118320584	118320984	+	1000	54.5	[8.844542]	[110]	[8.844542]	[100]	[118320783]	[118320773]
642_2307	chr8	128970929	128971329	+	1000	54.5	[7.4974093, 8.844542]	[128, 146]	[7.4974093]	[118]	[128971149, 128971167]	[128971139]
642_2308	chrX	11190765	11191165	+	1000	54.5	[7.4974093]	[119]	[8.844542]	[109]	[11190975]	[11190965]
642_2309	chrX	39755705	39756105	+	1000	54.5	[7.4974093, 7.4974093]	[90, 154]	[7.4974093]	[80]	[39755885, 39755949]	[39755875]
642_231	chr3	31523576	31523976	+	1000	217.5	[8.844542]	[100]	[8.844542]	[90]	[31523775]	[31523765]
642_2310	chr1	10202968	10203368	+	1000	54.0	[7.4974093]	[134]	[8.844542]	[124]	[10203182]	[10203172]
642_2311	chr1	22117935	22118335	+	1000	54.0	[8.844542, 8.844542]	[99, 131]	[8.844542]	[89]	[22118125, 22118157]	[22118115]
642_2315	chr10	15813431	15813831	+	1000	54.0	[7.4974093]	[119]	[7.4974093]	[109]	[15813629]	[15813619]
642_2316	chr11	18163315	18163715	+	1000	54.0	[8.844542]	[118]	[]	[]	[18163526]	[]
642_2318	chr11	65860265	65860665	+	1000	54.0	[8.844542]	[160]	[7.4974093]	[146]	[65860502]	[65860488]
642_2319	chr11	132535831	132536231	+	1000	54.0	[8.844542]	[130]	[8.844542]	[120]	[132536044]	[132536034]
642_232	chr10	17230113	17230513	+	1000	217.0	[7.4974093, 8.844542]	[88, 136]	[7.4974093]	[126]	[17230289, 17230337]	[17230327]
642_2320	chr12	252655	253055	+	1000	54.0	[8.844542, 8.844542]	[55, 132]	[8.844542]	[122]	[252808, 252885]	[252875]
642_2321	chr12	70359453	70359853	+	1000	54.0	[8.844542]	[125]	[7.4974093]	[115]	[70359673]	[70359663]
642_2323	chr14	37167233	37167633	+	892	54.0	[8.844542]	[161]	[]	[]	[37167474]	[]
642_2324	chr16	1565083	1565483	+	1000	54.0	[8.844542]	[101]	[7.4974093, 8.844542]	[91, 98]	[1565280]	[1565270, 1565277]
642_2325	chr17	16408313	16408713	+	1000	54.0	[7.4974093, 8.844542]	[93, 126]	[7.4974093, 7.4974093]	[90, 116]	[16408482, 16408515]	[16408479, 16408505]
642_2328	chr2	65021805	65022205	+	1000	54.0	[7.4974093]	[109]	[8.844542, 8.844542]	[73, 99]	[65022012]	[65021976, 65022002]
642_2329	chr2	148866051	148866451	+	1000	54.0	[7.4974093]	[191]	[7.4974093]	[181]	[148866297]	[148866287]
642_233	chr7	79714102	79714502	+	1000	217.0	[7.4974093]	[95]	[8.844542]	[85]	[79714297]	[79714287]
642_2331	chr22	20135216	20135616	+	1000	54.0	[7.4974093]	[172]	[7.4974093]	[162]	[20135453]	[20135443]
642_2333	chr22	21014754	21015154	+	1000	54.0	[7.4974093, 7.4974093]	[95, 134]	[]	[]	[21014939, 21014978]	[]
642_2334	chr22	21866434	21866834	+	1000	54.0	[7.4974093]	[145]	[]	[]	[21866669]	[]
642_2335	chr22	22840841	22841241	+	1000	54.0	[7.4974093]	[159]	[]	[]	[22841041]	[]
642_2336	chr3	143134435	143134835	+	1000	54.0	[8.844542]	[158]	[7.4974093, 7.4974093]	[135, 148]	[143134672]	[143134649, 143134662]
642_2338	chr5	75574772	75575172	+	1000	54.0	[7.4974093]	[114]	[7.4974093]	[104]	[75574980]	[75574970]
642_2339	chr6	16873630	16874030	+	1000	54.0	[8.844542]	[163]	[8.844542, 8.844542]	[74, 153]	[16873878]	[16873789, 16873868]
642_2340	chr6	36302980	36303380	+	1000	54.0	[7.4974093]	[97]	[8.844542]	[87]	[36303172]	[36303162]
642_2342	chr6	152049507	152049907	+	1000	54.0	[7.4974093]	[141]	[8.844542]	[131]	[152049737]	[152049727]
642_2343	chr7	16398632	16399032	+	1000	54.0	[]	[]	[7.4974093]	[128]	[]	[16398854]
642_2344	chr7	105664833	105665233	+	1000	54.0	[7.4974093, 7.4974093]	[132, 136]	[7.4974093]	[126]	[105665048, 105665052]	[105665042]
642_2345	chr7	145349446	145349846	+	1000	54.0	[]	[]	[8.844542]	[96]	[]	[145349629]
642_2346	chr9	75685058	75685458	+	1000	54.0	[8.844542]	[111]	[8.844542]	[101]	[75685267]	[75685257]
642_2348	chrX	74514438	74514838	+	1000	54.0	[8.844542, 8.844542]	[111, 132]	[7.4974093]	[101]	[74514649, 74514670]	[74514639]
642_235	chr10	91665792	91666192	+	1000	216.0	[8.844542]	[103]	[7.4974093]	[93]	[91665993]	[91665983]
642_2350	chr1	16612428	16612828	+	1000	53.5	[7.4974093, 7.4974093, 8.844542]	[89, 149, 154]	[]	[]	[16612579, 16612639, 16612644]	[]
642_2351	chr1	38814497	38814897	+	1000	53.5	[8.844542]	[93]	[7.4974093]	[83]	[38814684]	[38814674]
642_2352	chr1	116123357	116123757	+	1000	53.5	[7.4974093]	[93]	[8.844542]	[83]	[116123518]	[116123508]
642_2354	chr12	23686073	23686473	+	1000	53.5	[7.4974093, 8.844542]	[80, 151]	[8.844542]	[141]	[23686227, 23686298]	[23686288]
642_2355	chr13	41603941	41604341	+	1000	53.5	[8.844542, 8.844542]	[120, 150]	[8.844542, 7.4974093]	[110, 156]	[41604127, 41604157]	[41604117, 41604163]
642_2357	chr17	58679347	58679747	+	1000	53.5	[7.4974093]	[126]	[]	[]	[58679519]	[]
642_2358	chr2	85181065	85181465	+	1000	53.5	[7.4974093, 8.844542]	[91, 158]	[8.844542]	[148]	[85181235, 85181302]	[85181292]
642_236	chr19	47313127	47313527	+	1000	216.0	[7.4974093]	[114]	[8.844542]	[104]	[47313334]	[47313324]
642_2360	chr2	117523233	117523633	+	1000	53.5	[8.844542]	[107]	[8.844542, 7.4974093, 8.844542, 7.4974093]	[97, 104, 123, 138]	[117523430]	[117523420, 117523427, 117523446, 117523461]
642_2361	chr20	51404325	51404725	+	1000	53.5	[8.844542]	[128]	[]	[]	[51404538]	[]
642_2362	chr21	14753792	14754192	+	1000	53.5	[7.4974093]	[95]	[]	[]	[14753977]	[]
642_2363	chr22	23140642	23141042	+	1000	53.5	[7.4974093]	[88]	[]	[]	[23140813]	[]
642_2364	chr3	24137976	24138376	+	1000	53.5	[7.4974093, 8.844542]	[64, 97]	[8.844542, 8.844542]	[87, 109]	[24138139, 24138172]	[24138162, 24138184]
642_2365	chr3	123618692	123619092	+	1000	53.5	[8.844542]	[160]	[8.844542]	[150]	[123618938]	[123618928]
642_2366	chr4	6697754	6698154	+	1000	53.5	[7.4974093]	[96]	[8.844542]	[86]	[6697935]	[6697925]
642_2367	chr4	25926504	25926904	+	1000	53.5	[7.4974093]	[86]	[8.844542]	[76]	[25926675]	[25926665]
642_2368	chr4	130238073	130238473	+	1000	53.5	[8.844542]	[154]	[8.844542]	[144]	[130238306]	[130238296]
642_2369	chr6	13038906	13039306	+	1000	53.5	[7.4974093]	[139]	[8.844542]	[129]	[13039129]	[13039119]
642_237	chr1	185158807	185159207	+	1000	215.5	[7.4974093]	[109]	[7.4974093, 8.844542]	[75, 99]	[185159012]	[185158978, 185159002]
642_2370	chr6	40674109	40674509	+	1000	53.5	[]	[]	[7.4974093]	[183]	[]	[40674352]
642_2371	chr7	116876842	116877242	+	1000	53.5	[]	[]	[8.844542]	[151]	[]	[116877056]
642_2374	chr1	168112909	168113309	+	1000	53.0	[7.4974093, 7.4974093, 7.4974093]	[108, 133, 157]	[7.4974093]	[123]	[168113096, 168113121, 168113145]	[168113111]
642_2375	chr1	203726415	203726815	+	1000	53.0	[]	[]	[7.4974093]	[124]	[]	[203726611]
642_2376	chr10	79084175	79084575	+	1000	53.0	[7.4974093]	[97]	[7.4974093]	[87]	[79084364]	[79084354]
642_2377	chr11	14578450	14578850	+	1000	53.0	[]	[]	[8.844542, 7.4974093]	[105, 132]	[]	[14578614, 14578641]
642_2378	chr11	69297364	69297764	+	1000	53.0	[7.4974093]	[115]	[7.4974093, 7.4974093]	[105, 112]	[69297574]	[69297564, 69297571]
642_2379	chr11	77506776	77507176	+	1000	53.0	[8.844542]	[150]	[7.4974093, 7.4974093]	[140, 164]	[77507000]	[77506990, 77507014]
642_238	chr1	214587161	214587561	+	1000	215.5	[8.844542]	[108]	[7.4974093]	[98]	[214587361]	[214587351]
642_2381	chr12	131400641	131401041	+	1000	53.0	[8.844542]	[79]	[7.4974093, 7.4974093]	[69, 147]	[131400808]	[131400798, 131400876]
642_2382	chr16	46752982	46753382	+	1000	53.0	[7.4974093]	[103]	[7.4974093]	[93]	[46753171]	[46753161]
642_2383	chr18	56211435	56211835	+	1000	53.0	[8.844542]	[150]	[]	[]	[56211662]	[]
642_2384	chr2	56287491	56287891	+	1000	53.0	[8.844542]	[137]	[8.844542]	[127]	[56287716]	[56287706]
642_2385	chr2	112846056	112846456	+	1000	53.0	[7.4974093, 8.844542, 8.844542]	[144, 151, 168]	[7.4974093]	[141]	[112846265, 112846272, 112846289]	[112846262]
642_2386	chr2	170462800	170463200	+	1000	53.0	[8.844542]	[148]	[7.4974093]	[71]	[170463033]	[170462956]
642_2387	chr22	20212095	20212495	+	1000	53.0	[7.4974093, 7.4974093]	[58, 86]	[7.4974093, 7.4974093]	[76, 119]	[20212249, 20212277]	[20212267, 20212310]
642_2388	chr22	20916820	20917220	+	1000	53.0	[7.4974093]	[179]	[7.4974093]	[176]	[20917069]	[20917066]
642_2389	chr22	22877551	22877951	+	1000	53.0	[8.844542]	[231]	[7.4974093]	[150]	[22877787]	[22877706]
642_239	chr15	44028970	44029370	+	1000	215.5	[7.4974093, 8.844542]	[97, 119]	[8.844542]	[109]	[44029164, 44029186]	[44029176]
642_2390	chr22	35841888	35842288	+	1000	53.0	[8.844542]	[137]	[8.844542, 7.4974093]	[123, 127]	[35842098]	[35842084, 35842088]
642_2391	chr3	145219819	145220219	+	1000	53.0	[8.844542]	[99]	[8.844542, 7.4974093]	[89, 135]	[145219999]	[145219989, 145220035]
642_2392	chr4	76441859	76442259	+	1000	53.0	[8.844542]	[152]	[8.844542]	[142]	[76442091]	[76442081]
642_2393	chr4	131370836	131371236	+	1000	53.0	[8.844542]	[165]	[7.4974093]	[155]	[131371060]	[131371050]
642_2394	chr4	184230040	184230440	+	1000	53.0	[8.844542]	[103]	[8.844542]	[93]	[184230236]	[184230226]
642_2396	chr6	1170839	1171239	+	1000	53.0	[8.844542]	[108]	[7.4974093]	[98]	[1171036]	[1171026]
