#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT5A_idr.fa STAT5A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
133_19416	chr2	169767267	169767667	+	669	41.0	[11.489884]	[154]	[]	[]	[169767507]	[]
133_19420	chr2	175168456	175168856	+	815	41.0	[7.879267]	[139]	[]	[]	[175168680]	[]
133_19443	chr20	50958282	50958682	+	637	41.0	[10.36107]	[132]	[]	[]	[50958509]	[]
133_19447	chr21	14550195	14550595	+	987	41.0	[11.03802]	[111]	[6.957288]	[111]	[14550395]	[14550395]
133_19450	chr21	35325957	35326357	+	648	41.0	[]	[]	[7.097286]	[87]	[]	[35326139]
133_19454	chr21	42832721	42833121	+	984	41.0	[6.562315]	[166]	[10.311713]	[166]	[42832940]	[42832940]
133_19494	chr22	22580383	22580783	+	994	41.0	[8.078578]	[193]	[8.432117]	[193]	[22580632]	[22580632]
133_19514	chr3	4351351	4351751	+	992	41.0	[7.3783107]	[136]	[8.504869]	[136]	[4351538]	[4351538]
133_19519	chr3	9403429	9403829	+	964	41.0	[6.957288, 6.957288]	[109, 128]	[11.03802, 11.03802]	[109, 128]	[9403616, 9403635]	[9403616, 9403635]
133_19521	chr3	14405685	14406085	+	929	41.0	[]	[]	[10.435025]	[62]	[]	[14405842]
133_19528	chr3	42051702	42052102	+	753	41.0	[13.548076]	[114]	[6.7182117]	[114]	[42051858]	[42051858]
133_19529	chr3	42780859	42781259	+	967	41.0	[]	[]	[8.610671]	[155]	[]	[42781047]
133_19547	chr3	179236715	179237115	+	984	41.0	[]	[]	[9.136207]	[74]	[]	[179236881]
133_1955	chr10	25493152	25493552	+	1000	167.0	[7.130713]	[152]	[7.7121196]	[152]	[25493401]	[25493401]
133_19562	chr4	76179740	76180140	+	895	41.0	[8.496579]	[137]	[]	[]	[76179892]	[]
133_19580	chr5	42994573	42994973	+	941	41.0	[]	[]	[8.03]	[83]	[]	[42994743]
133_19582	chr5	57441548	57441948	+	1000	41.0	[9.106386]	[140]	[]	[]	[57441764]	[]
133_19583	chr5	58071488	58071888	+	821	41.0	[14.173678]	[135]	[7.6275287, 11.842608]	[93, 135]	[58071714]	[58071672, 58071714]
133_19585	chr5	67770698	67771098	+	982	41.0	[14.173678]	[102]	[11.842608]	[102]	[67770888]	[67770888]
133_19589	chr5	77771291	77771691	+	727	41.0	[13.548076, 7.7337074]	[101, 151]	[6.7182117, 8.685363]	[101, 151]	[77771456, 77771506]	[77771456, 77771506]
133_19596	chr5	132773996	132774396	+	973	41.0	[]	[]	[7.806082]	[75]	[]	[132774160]
133_19598	chr5	139752838	139753238	+	922	41.0	[15.901753]	[135]	[8.538297]	[135]	[139753057]	[139753057]
133_196	chr8	41823048	41823448	+	1000	400.0	[]	[]	[10.850257]	[86]	[]	[41823230]
133_19611	chr6	7042886	7043286	+	846	41.0	[9.035112]	[158]	[9.051821]	[158]	[7043061]	[7043061]
133_19614	chr6	11766009	11766409	+	888	41.0	[]	[]	[7.879267]	[128]	[]	[11766172]
133_19621	chr6	17869708	17870108	+	983	41.0	[8.490457]	[113]	[]	[]	[17869912]	[]
133_19624	chr6	26251449	26251849	+	966	41.0	[12.766095]	[153]	[]	[]	[26251692]	[]
133_19628	chr6	27616334	27616734	+	825	41.0	[7.864854]	[173]	[]	[]	[27616585]	[]
133_19629	chr6	27753915	27754315	+	989	41.0	[7.887462]	[129]	[7.887462]	[130]	[27754109]	[27754110]
133_19634	chr6	30325546	30325946	+	945	41.0	[6.244324]	[184]	[]	[]	[30325773]	[]
133_19636	chr6	30690526	30690926	+	937	41.0	[]	[]	[7.154467]	[160]	[]	[30690739]
133_1965	chr3	126911355	126911755	+	1000	167.0	[8.446286]	[161]	[10.243763]	[161]	[126911595]	[126911595]
133_19652	chr6	43723839	43724239	+	900	41.0	[]	[]	[9.029213]	[120]	[]	[43724034]
133_19655	chr6	49732823	49733223	+	965	41.0	[8.446286]	[129]	[10.850257, 10.243763]	[99, 129]	[49733040]	[49733010, 49733040]
133_19659	chr6	84508872	84509272	+	1000	41.0	[7.4425774]	[154]	[8.267781]	[132]	[84509075]	[84509053]
133_19660	chr6	88698664	88699064	+	991	41.0	[6.9286323]	[79]	[]	[]	[88698837]	[]
133_19677	chr6	150335127	150335527	+	967	41.0	[]	[]	[7.5900965, 11.016432]	[132, 146]	[]	[150335350, 150335364]
133_19679	chr6	157226669	157227069	+	942	41.0	[11.03802]	[193]	[6.957288]	[193]	[157226911]	[157226911]
133_19682	chr6	158536007	158536407	+	875	41.0	[7.079775]	[75]	[]	[]	[158536171]	[]
133_19690	chr7	8751653	8752053	+	904	41.0	[7.6275287, 7.3783107]	[111, 135]	[8.504869]	[135]	[8751832, 8751856]	[8751856]
133_19691	chr7	12912928	12913328	+	886	41.0	[12.597441]	[107]	[10.266372]	[107]	[12913109]	[12913109]
133_19693	chr7	26864705	26865105	+	628	41.0	[8.045571]	[192]	[6.159387]	[192]	[26864918]	[26864918]
133_19697	chr7	62350158	62350558	+	933	41.0	[]	[]	[6.190716]	[63]	[]	[62350321]
133_1970	chr8	124651075	124651475	+	1000	167.0	[6.3565664]	[146]	[]	[]	[124651320]	[]
133_19712	chr7	101217620	101218020	+	901	41.0	[]	[]	[6.901222]	[138]	[]	[101217828]
133_19713	chr7	102748702	102749102	+	725	41.0	[7.7121196]	[105]	[8.007392, 7.130713]	[89, 105]	[102748905]	[102748889, 102748905]
133_19717	chr7	106618411	106618811	+	957	41.0	[9.029213]	[162]	[10.218532]	[171]	[106618618]	[106618627]
133_19718	chr7	106656901	106657301	+	896	41.0	[6.469334]	[161]	[]	[]	[106657082]	[]
133_19725	chr7	121042842	121043242	+	938	41.0	[]	[]	[6.9286323]	[192]	[]	[121043080]
133_19726	chr7	121045071	121045471	+	982	41.0	[]	[]	[10.21904]	[173]	[]	[121045321]
133_19754	chr8	43056684	43057084	+	947	41.0	[13.548076]	[104]	[6.7182117]	[104]	[43056881]	[43056881]
133_19760	chr8	70163954	70164354	+	662	41.0	[6.612033, 9.158815]	[64, 85]	[]	[]	[70164112, 70164133]	[]
133_1977	chr16	79869658	79870058	+	1000	166.0	[7.887462]	[62]	[7.887462]	[63]	[79869810]	[79869811]
133_19779	chr9	35001674	35002074	+	948	41.0	[13.548076]	[122]	[6.7182117]	[122]	[35001876]	[35001876]
133_198	chr6	135084488	135084888	+	1000	399.0	[8.538297]	[107]	[15.901753]	[107]	[135084693]	[135084693]
133_19818	chr1	16351001	16351401	+	874	40.0	[6.37098]	[128]	[]	[]	[16351167]	[]
133_19831	chr1	28737745	28738145	+	852	40.0	[6.4044065]	[187]	[7.317147]	[187]	[28737937]	[28737937]
133_19832	chr1	28748349	28748749	+	956	40.0	[6.190716]	[90]	[6.2452803]	[107]	[28748500]	[28748517]
133_19834	chr1	37860166	37860566	+	778	40.0	[9.083777]	[147]	[]	[]	[37860347]	[]
133_19836	chr1	39158617	39159017	+	922	40.0	[]	[]	[7.806082]	[178]	[]	[39158849]
133_1984	chr3	46549315	46549715	+	1000	166.0	[12.55011]	[140]	[]	[]	[46549537]	[]
133_19845	chr1	59393249	59393649	+	973	40.0	[]	[]	[8.40951]	[132]	[]	[59393477]
133_19847	chr1	67347651	67348051	+	971	40.0	[]	[]	[7.4858007]	[109]	[]	[67347807]
133_19856	chr1	109490634	109491034	+	942	40.0	[]	[]	[11.437455]	[166]	[]	[109490884]
133_19859	chr1	112809236	112809636	+	930	40.0	[7.627919]	[180]	[8.588062]	[195]	[112809440]	[112809455]
133_1986	chr6	3406868	3407268	+	1000	166.0	[8.446286]	[91]	[10.243763]	[91]	[3407055]	[3407055]
133_19873	chr1	157371904	157372304	+	918	40.0	[6.612033]	[108]	[]	[]	[157372092]	[]
133_19876	chr1	160031828	160032228	+	854	40.0	[]	[]	[6.151192]	[140]	[]	[160032047]
133_1990	chr8	41772674	41773074	+	1000	166.0	[9.761809, 7.33873]	[94, 113]	[6.7911124]	[94]	[41772864, 41772883]	[41772864]
133_19911	chr1	212284235	212284635	+	882	40.0	[12.766095]	[151]	[6.5044017]	[165]	[212284404]	[212284418]
133_19918	chr1	224430824	224431224	+	970	40.0	[6.590865]	[87]	[]	[]	[224431000]	[]
133_19930	chr1	241773979	241774379	+	961	40.0	[6.4879513]	[170]	[]	[]	[241774222]	[]
133_19949	chr10	49177387	49177787	+	810	40.0	[]	[]	[6.4228773]	[65]	[]	[49177546]
133_19950	chr10	49299405	49299805	+	971	40.0	[]	[]	[8.354226]	[148]	[]	[49299625]
133_19965	chr11	3807875	3808275	+	910	40.0	[]	[]	[10.196432]	[85]	[]	[3808049]
133_19971	chr11	34053454	34053854	+	974	40.0	[]	[]	[6.4220033]	[138]	[]	[34053629]
133_19994	chr11	134253243	134253643	+	574	40.0	[6.7182117]	[81]	[13.548076]	[81]	[134253414]	[134253414]
133_20013	chr12	76033291	76033691	+	936	40.0	[]	[]	[7.6374273]	[94]	[]	[76033481]
133_20014	chr12	79936615	79937015	+	955	40.0	[7.1081047]	[147]	[]	[]	[79936804]	[]
133_20015	chr12	92078123	92078523	+	929	40.0	[6.2977095]	[127]	[]	[]	[92078324]	[]
133_20022	chr12	108721859	108722259	+	900	40.0	[9.122182]	[63]	[7.43074]	[63]	[108722021]	[108722021]
133_20024	chr12	116236175	116236575	+	630	40.0	[11.437455]	[130]	[]	[]	[116236389]	[]
133_20033	chr13	42992135	42992535	+	946	40.0	[10.243763]	[74]	[8.446286]	[74]	[42992289]	[42992289]
133_20034	chr13	45341415	45341815	+	961	40.0	[6.7182117]	[91]	[13.548076]	[91]	[45341605]	[45341605]
133_20037	chr13	51583866	51584266	+	634	40.0	[]	[]	[9.029213]	[132]	[]	[51584081]
133_20039	chr13	91400162	91400562	+	839	40.0	[10.196432]	[113]	[6.3513184]	[190]	[91400321]	[91400398]
133_20047	chr13	107983090	107983490	+	804	40.0	[6.4975696]	[153]	[]	[]	[107983257]	[]
133_20049	chr14	22956631	22957031	+	836	40.0	[8.785794]	[178]	[]	[]	[22956878]	[]
133_20058	chr15	40857653	40858053	+	962	40.0	[]	[]	[6.626151]	[153]	[]	[40857900]
133_20059	chr15	40894750	40895150	+	966	40.0	[7.880774]	[164]	[]	[]	[40894932]	[]
133_20064	chr15	59105495	59105895	+	936	40.0	[]	[]	[6.6381965]	[152]	[]	[59105664]
133_20069	chr15	74584814	74585214	+	906	40.0	[]	[]	[7.806082]	[107]	[]	[74585010]
133_20073	chr15	77633495	77633895	+	943	40.0	[8.684342]	[188]	[]	[]	[77633714]	[]
133_20079	chr16	3059317	3059717	+	874	40.0	[14.173678]	[124]	[11.842608, 8.614941]	[124, 143]	[3059531]	[3059531, 3059550]
133_2009	chr6	113920937	113921337	+	1000	165.0	[10.243763]	[171]	[8.446286]	[171]	[113921187]	[113921187]
133_20113	chr17	28643723	28644123	+	973	40.0	[]	[]	[6.2452803]	[192]	[]	[28643922]
133_20117	chr17	36602817	36603217	+	730	40.0	[8.808403]	[136]	[8.36798]	[136]	[36602989]	[36602989]
133_20125	chr17	47275386	47275786	+	933	40.0	[7.4425774]	[157]	[]	[]	[47275624]	[]
133_20126	chr17	47841196	47841596	+	676	40.0	[6.9346795]	[126]	[6.8868656]	[126]	[47841385]	[47841385]
133_20146	chr17	76733500	76733900	+	934	40.0	[]	[]	[9.6861105]	[126]	[]	[76733704]
133_2016	chr1	29202748	29203148	+	1000	164.0	[]	[]	[7.6374273]	[124]	[]	[29202966]
133_20182	chr19	42296016	42296416	+	946	40.0	[7.43074]	[79]	[9.122182]	[79]	[42296183]	[42296183]
133_2019	chr10	5462355	5462755	+	1000	164.0	[12.597441, 7.43074]	[102, 128]	[10.266372, 9.122182]	[102, 128]	[5462553, 5462579]	[5462553, 5462579]
133_2021	chr11	12116390	12116790	+	1000	164.0	[7.4425774]	[135]	[]	[]	[12116619]	[]
133_20212	chr2	28753241	28753641	+	925	40.0	[9.761809]	[176]	[6.7911124]	[176]	[28753487]	[28753487]
133_20219	chr2	46269567	46269967	+	968	40.0	[13.548076]	[116]	[6.7182117]	[116]	[46269766]	[46269766]
133_20238	chr2	111987056	111987456	+	787	40.0	[]	[]	[11.437455]	[63]	[]	[111987212]
133_20239	chr2	112053923	112054323	+	905	40.0	[9.029213]	[84]	[]	[]	[112054076]	[]
133_20242	chr2	134683601	134684001	+	543	40.0	[9.029213]	[143]	[]	[]	[134683823]	[]
133_20246	chr2	156385264	156385664	+	975	40.0	[11.842608]	[97]	[14.173678]	[97]	[156385460]	[156385460]
133_20254	chr2	169480122	169480522	+	868	40.0	[6.650434]	[146]	[10.822035]	[146]	[169480367]	[169480367]
133_20256	chr2	171159265	171159665	+	844	40.0	[9.942509]	[156]	[]	[]	[171159467]	[]
133_20257	chr2	171161131	171161531	+	798	40.0	[]	[]	[6.7905855]	[127]	[]	[171161328]
133_20261	chr2	174350766	174351166	+	857	40.0	[14.173678]	[121]	[11.842608]	[121]	[174350979]	[174350979]
133_20267	chr2	190469226	190469626	+	864	40.0	[8.490457]	[169]	[]	[]	[190469473]	[]
133_20268	chr2	195656697	195657097	+	757	40.0	[8.538297]	[165]	[15.901753]	[165]	[195656921]	[195656921]
133_20270	chr2	201258116	201258516	+	879	40.0	[6.301925, 9.70938]	[137, 216]	[9.213665, 6.1738005]	[137, 216]	[201258283, 201258362]	[201258283, 201258362]
133_20284	chr20	39049977	39050377	+	938	40.0	[11.820001]	[115]	[10.022524]	[115]	[39050162]	[39050162]
133_20290	chr20	50919580	50919980	+	857	40.0	[10.869366]	[95]	[13.5706835]	[95]	[50919772]	[50919772]
133_20294	chr21	33491384	33491784	+	944	40.0	[9.761809]	[164]	[6.7911124]	[164]	[33491622]	[33491622]
133_20301	chr21	42544576	42544976	+	582	40.0	[8.446286, 13.5706835]	[112, 156]	[10.243763, 10.869366]	[112, 156]	[42544756, 42544800]	[42544756, 42544800]
133_20306	chr22	16602765	16603165	+	955	40.0	[6.604563]	[161]	[]	[]	[16602943]	[]
133_20332	chr22	22066882	22067282	+	842	40.0	[]	[]	[7.1081047]	[175]	[]	[22067129]
133_2034	chr8	90167989	90168389	+	1000	164.0	[7.57549, 13.5706835]	[169, 182]	[10.869366]	[182]	[90168217, 90168230]	[90168230]
133_20350	chr22	23263518	23263918	+	756	40.0	[6.3859587]	[93]	[]	[]	[23263700]	[]
133_20352	chr22	39801200	39801600	+	684	40.0	[6.4879513]	[113]	[]	[]	[39801376]	[]
133_2036	chr1	8388934	8389334	+	1000	163.0	[10.266372]	[63]	[12.597441]	[63]	[8389090]	[8389090]
133_20378	chr3	38137366	38137766	+	971	40.0	[8.03, 6.470305]	[136, 195]	[]	[]	[38137544, 38137603]	[]
133_20380	chr3	40505800	40506200	+	580	40.0	[8.685363]	[95]	[7.7337074]	[95]	[40505991]	[40505991]
133_20387	chr3	50590712	50591112	+	960	40.0	[6.7182117]	[124]	[9.136207, 13.548076]	[108, 124]	[50590922]	[50590906, 50590922]
133_20397	chr3	152298960	152299360	+	927	40.0	[9.083777]	[76]	[]	[]	[152299132]	[]
133_20398	chr3	152348726	152349126	+	975	40.0	[]	[]	[9.839595]	[176]	[]	[152348958]
133_204	chr12	93570705	93571105	+	1000	396.0	[11.842608, 11.842608]	[94, 105]	[14.173678, 14.173678]	[94, 105]	[93570896, 93570907]	[93570896, 93570907]
133_20416	chr4	73257050	73257450	+	796	40.0	[8.490457]	[131]	[]	[]	[73257210]	[]
133_20423	chr4	123421207	123421607	+	907	40.0	[8.214434]	[95]	[]	[]	[123421401]	[]
133_20426	chr4	150336714	150337114	+	713	40.0	[]	[]	[8.031247]	[112]	[]	[150336895]
133_20446	chr5	141618011	141618411	+	937	40.0	[]	[]	[8.858079]	[84]	[]	[141618195]
133_20450	chr5	143224694	143225094	+	913	40.0	[10.022524]	[125]	[11.820001]	[125]	[143224917]	[143224917]
133_2046	chr3	50601084	50601484	+	1000	163.0	[8.538297, 6.301925]	[144, 167]	[15.901753, 9.213665, 8.007392]	[144, 167, 168]	[50601305, 50601328]	[50601305, 50601328, 50601329]
133_20466	chr6	4155874	4156274	+	961	40.0	[]	[]	[8.007392]	[156]	[]	[4156108]
133_20473	chr6	15439817	15440217	+	940	40.0	[8.538297]	[155]	[15.901753]	[155]	[15440064]	[15440064]
133_20474	chr6	16001103	16001503	+	969	40.0	[8.504869, 11.820001]	[124, 179]	[7.3783107, 10.022524]	[124, 179]	[16001280, 16001335]	[16001280, 16001335]
133_20475	chr6	17932481	17932881	+	869	40.0	[8.045571]	[157]	[6.159387]	[157]	[17932696]	[17932696]
133_20477	chr6	20204135	20204535	+	947	40.0	[6.438388]	[102]	[]	[]	[20204323]	[]
133_20487	chr6	29848023	29848423	+	806	40.0	[]	[]	[8.355901]	[68]	[]	[29848191]
133_20492	chr6	34982859	34983259	+	939	40.0	[10.869366]	[178]	[13.5706835]	[178]	[34983107]	[34983107]
133_20501	chr6	37173785	37174185	+	896	40.0	[10.096055]	[167]	[]	[]	[37173990]	[]
133_20523	chr6	134198095	134198495	+	793	40.0	[6.9710217]	[129]	[]	[]	[134198317]	[]
133_20544	chr7	8201696	8202096	+	792	40.0	[8.490457]	[119]	[]	[]	[8201907]	[]
133_20555	chr7	73623002	73623402	+	901	40.0	[10.243763]	[134]	[8.446286]	[134]	[73623233]	[73623233]
133_20561	chr7	76303449	76303849	+	781	40.0	[6.744411, 6.136779]	[66, 76]	[7.1081047]	[87]	[76303614, 76303624]	[76303635]
133_20568	chr7	106793063	106793463	+	923	40.0	[13.5706835]	[118]	[10.869366]	[118]	[106793235]	[106793235]
133_20578	chr7	121039825	121040225	+	703	40.0	[]	[]	[8.247232]	[134]	[]	[121040057]
133_20584	chr7	129844041	129844441	+	921	40.0	[]	[]	[8.214434]	[144]	[]	[129844278]
133_20596	chr7	149125125	149125525	+	966	40.0	[]	[]	[12.55011]	[119]	[]	[149125298]
133_20605	chr7	157139705	157140105	+	923	40.0	[7.2698154, 8.70695]	[186, 218]	[9.288357]	[218]	[157139921, 157139953]	[157139953]
133_20607	chr8	2735495	2735895	+	924	40.0	[8.632995]	[153]	[6.8825955]	[153]	[2735741]	[2735741]
133_20625	chr8	98526634	98527034	+	960	40.0	[7.5209255]	[153]	[7.082873]	[127]	[98526874]	[98526848]
133_20638	chr9	98117948	98118348	+	832	40.0	[]	[]	[12.766095]	[131]	[]	[98118112]
133_20639	chr9	100126386	100126786	+	908	40.0	[9.051821]	[113]	[9.035112]	[113]	[100126564]	[100126564]
133_20644	chr9	128082082	128082482	+	793	40.0	[7.4425774]	[139]	[]	[]	[128082240]	[]
133_20649	chr9	130914962	130915362	+	938	40.0	[6.552134]	[179]	[]	[]	[130915176]	[]
133_20661	chr9	137299854	137300254	+	813	40.0	[11.382891]	[114]	[6.704043]	[114]	[137300057]	[137300057]
133_20668	chrX	101483696	101484096	+	882	40.0	[12.597441]	[125]	[10.266372]	[125]	[101483914]	[101483914]
133_20692	chr1	27300779	27301179	+	894	39.0	[]	[]	[6.3577366]	[150]	[]	[27301022]
133_20693	chr1	27399795	27400195	+	581	39.0	[8.446286]	[142]	[10.243763]	[142]	[27399950]	[27399950]
133_20720	chr1	61184294	61184694	+	904	39.0	[]	[]	[7.57549]	[240]	[]	[61184538]
133_20721	chr1	61318169	61318569	+	888	39.0	[]	[]	[8.133142]	[114]	[]	[61318376]
133_20724	chr1	70042320	70042720	+	935	39.0	[12.766095]	[134]	[]	[]	[70042532]	[]
133_20730	chr1	96837748	96838148	+	584	39.0	[7.1081047]	[114]	[]	[]	[96837913]	[]
133_20731	chr1	99850253	99850653	+	717	39.0	[6.4050674]	[160]	[7.9018755]	[160]	[99850421]	[99850421]
133_2075	chr1	205255874	205256274	+	1000	161.0	[]	[]	[6.8668876]	[151]	[]	[205256122]
133_20756	chr1	168235230	168235630	+	893	39.0	[]	[]	[6.626151]	[161]	[]	[168235481]
133_20759	chr1	171753718	171754118	+	758	39.0	[10.266372]	[170]	[12.597441]	[170]	[171753949]	[171753949]
133_20763	chr1	182446155	182446555	+	933	39.0	[6.37098]	[89]	[]	[]	[182446340]	[]
133_20778	chr1	209354172	209354572	+	542	39.0	[12.039788]	[145]	[]	[]	[209354385]	[]
133_20784	chr1	222240577	222240977	+	933	39.0	[7.3783107]	[93]	[8.504869]	[93]	[222240756]	[222240756]
133_20792	chr1	231603818	231604218	+	788	39.0	[6.9286323]	[143]	[]	[]	[231604045]	[]
133_20795	chr1	246012322	246012722	+	929	39.0	[9.288357]	[112]	[8.70695]	[112]	[246012516]	[246012516]
133_20800	chr10	5692795	5693195	+	851	39.0	[]	[]	[7.485917]	[139]	[]	[5692955]
133_20801	chr10	6445654	6446054	+	908	39.0	[6.470305]	[102]	[]	[]	[6445852]	[]
133_20821	chr10	61896941	61897341	+	773	39.0	[8.70695]	[115]	[9.288357]	[115]	[61897133]	[61897133]
133_20828	chr10	72691714	72692114	+	893	39.0	[8.610671]	[156]	[]	[]	[72691925]	[]
133_20829	chr10	73644211	73644611	+	765	39.0	[]	[]	[6.612033]	[129]	[]	[73644371]
133_20848	chr11	8687944	8688344	+	779	39.0	[8.138241]	[161]	[]	[]	[8688152]	[]
133_20852	chr11	12044192	12044592	+	773	39.0	[]	[]	[6.4879513]	[67]	[]	[12044356]
133_20872	chr11	68271043	68271443	+	855	39.0	[6.9286323]	[137]	[]	[]	[68271203]	[]
133_20882	chr11	94973313	94973713	+	783	39.0	[10.412417]	[185]	[]	[]	[94973559]	[]
133_20883	chr11	102451034	102451434	+	838	39.0	[]	[]	[6.244324]	[98]	[]	[102451220]
133_20886	chr11	117089619	117090019	+	714	39.0	[6.7182117]	[136]	[13.548076]	[136]	[117089847]	[117089847]
133_20887	chr11	118003126	118003526	+	673	39.0	[6.4574966]	[132]	[8.519188]	[132]	[118003322]	[118003322]
133_20893	chr12	8950121	8950521	+	916	39.0	[]	[]	[6.7276034]	[91]	[]	[8950295]
133_209	chr6	125083113	125083513	+	1000	395.0	[]	[]	[6.37098]	[70]	[]	[125083272]
133_20908	chr12	76032058	76032458	+	913	39.0	[8.538297]	[128]	[15.901753]	[128]	[76032272]	[76032272]
133_2091	chr6	53313781	53314181	+	1000	161.0	[13.548076]	[84]	[6.7182117, 10.36107, 11.437455]	[84, 121, 153]	[53313962]	[53313962, 53313999, 53314031]
133_20921	chr13	49292703	49293103	+	873	39.0	[10.243763]	[110]	[8.446286]	[110]	[49292907]	[49292907]
133_20926	chr13	91401433	91401833	+	647	39.0	[]	[]	[6.590865]	[78]	[]	[91401604]
133_20932	chr13	93292083	93292483	+	797	39.0	[]	[]	[7.4425774]	[120]	[]	[93292297]
133_20939	chr13	107975923	107976323	+	915	39.0	[]	[]	[7.056757]	[138]	[]	[107976137]
133_20953	chr15	40098678	40099078	+	834	39.0	[8.70695]	[93]	[9.288357]	[93]	[40098843]	[40098843]
133_20970	chr16	2763181	2763581	+	930	39.0	[6.2452803]	[184]	[]	[]	[2763419]	[]
133_20986	chr16	57800506	57800906	+	935	39.0	[6.3577366]	[90]	[]	[]	[57800676]	[]
133_20989	chr16	66618501	66618901	+	773	39.0	[15.901753]	[113]	[8.538297]	[113]	[66618707]	[66618707]
133_2099	chrX	38841773	38842173	+	1000	161.0	[8.538297]	[53]	[15.901753]	[53]	[38841924]	[38841924]
133_2101	chr1	146007196	146007596	+	1000	160.0	[8.446286]	[104]	[10.243763]	[104]	[146007391]	[146007391]
133_21036	chr18	57621580	57621980	+	584	39.0	[7.225411]	[115]	[]	[]	[57621739]	[]
133_21038	chr19	1044877	1045277	+	562	39.0	[]	[]	[10.94174]	[196]	[]	[1045104]
133_21043	chr19	7551336	7551736	+	911	39.0	[6.988318]	[110]	[7.879267]	[95]	[7551539]	[7551524]
133_21045	chr19	12365773	12366173	+	925	39.0	[6.562315]	[85]	[10.311713, 7.879267]	[85, 111]	[12365953]	[12365953, 12365979]
133_21049	chr19	16887480	16887880	+	778	39.0	[6.7594943]	[81]	[6.3577366]	[103]	[16887645]	[16887667]
133_21069	chr19	47305297	47305697	+	853	39.0	[7.7088323]	[91]	[]	[]	[47305482]	[]
133_2107	chr14	64280101	64280501	+	1000	160.0	[6.7911124, 11.820001]	[69, 84]	[9.761809, 10.022524]	[69, 84]	[64280267, 64280282]	[64280267, 64280282]
133_21073	chr19	55991203	55991603	+	726	39.0	[8.432117]	[69]	[8.078578, 12.55011]	[69, 117]	[55991372]	[55991372, 55991420]
133_21078	chr2	12201298	12201698	+	876	39.0	[6.1742854]	[111]	[]	[]	[12201498]	[]
133_2108	chr16	46398719	46399119	+	1000	160.0	[]	[]	[6.190716]	[140]	[]	[46398959]
133_21084	chr2	46967881	46968281	+	546	39.0	[8.538297]	[134]	[15.901753]	[134]	[46968092]	[46968092]
133_21092	chr2	85552116	85552516	+	646	39.0	[9.761809]	[215]	[6.7911124, 6.2977095]	[215, 237]	[85552337]	[85552337, 85552359]
133_21122	chr2	216987107	216987507	+	914	39.0	[10.869366, 10.850257]	[117, 133]	[13.5706835]	[117]	[216987304, 216987320]	[216987304]
133_2114	chr7	47218801	47219201	+	1000	160.0	[10.869366, 14.173678]	[84, 105]	[13.5706835, 11.842608]	[84, 105]	[47218979, 47219000]	[47218979, 47219000]
133_21141	chr21	28832031	28832431	+	893	39.0	[6.8825955]	[94]	[8.632995]	[94]	[28832194]	[28832194]
133_21170	chr22	20604858	20605258	+	822	39.0	[6.8868656]	[173]	[6.9346795]	[173]	[20605083]	[20605083]
133_21173	chr22	20809628	20810028	+	914	39.0	[7.2818418, 8.138241]	[88, 108]	[]	[]	[20809796, 20809816]	[]
133_21191	chr22	22179371	22179771	+	907	39.0	[8.185572]	[135]	[]	[]	[22179524]	[]
133_21192	chr22	22186144	22186544	+	895	39.0	[10.621459]	[141]	[]	[]	[22186344]	[]
133_21204	chr22	22858308	22858708	+	628	39.0	[10.822035]	[55]	[6.650434]	[55]	[22858460]	[22858460]
133_21209	chr22	23104229	23104629	+	869	39.0	[11.016432]	[117]	[]	[]	[23104422]	[]
133_2121	chr1	179882549	179882949	+	1000	159.0	[]	[]	[7.7423773]	[137]	[]	[179882781]
133_21230	chr3	20225804	20226204	+	760	39.0	[]	[]	[12.766095, 6.9185925]	[148, 165]	[]	[20226002, 20226019]
133_21232	chr3	31533901	31534301	+	878	39.0	[]	[]	[6.469334]	[121]	[]	[31534080]
133_21239	chr3	42547346	42547746	+	866	39.0	[6.7182117]	[146]	[13.548076]	[146]	[42547519]	[42547519]
133_21253	chr3	136196399	136196799	+	773	39.0	[7.1081047]	[114]	[]	[]	[136196609]	[]
133_21259	chr3	171935428	171935828	+	563	39.0	[8.355901, 11.03802]	[104, 131]	[6.957288]	[131]	[171935611, 171935638]	[171935638]
