#PeakID(python identify_motif.py ./ENCODE_processed_files/ELK1_idr.fa ELK1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
120_2527	chr16	57447221	57447621	+	1000	38.0	[]	[]	[10.118435, 7.232892]	[131, 163]	[]	[57447432, 57447464]
120_2528	chr16	71462000	71462400	+	1000	38.0	[14.663861]	[186]	[]	[]	[71462237]	[]
120_253	chr1	43389602	43390002	+	1000	110.0	[]	[]	[16.446117]	[104]	[]	[43389795]
120_2530	chr17	42154814	42155214	+	1000	38.0	[5.4200087]	[113]	[10.118435]	[88]	[42155009]	[42154984]
120_2532	chr17	75779490	75779890	+	1000	38.0	[]	[]	[9.135932]	[169]	[]	[75779698]
120_2536	chr18	12376726	12377126	+	1000	38.0	[14.663861]	[138]	[6.1128917]	[122]	[12376913]	[12376897]
120_2539	chr19	2783236	2783636	+	1000	38.0	[10.946643]	[138]	[]	[]	[2783460]	[]
120_2544	chr19	57681760	57682160	+	1000	38.0	[10.649723]	[115]	[8.070155, 14.663861]	[89, 121]	[57681974]	[57681948, 57681980]
120_2546	chr2	117814407	117814807	+	1000	38.0	[]	[]	[8.183473]	[127]	[]	[117814615]
120_2547	chr2	120012756	120013156	+	1000	38.0	[]	[]	[8.898363]	[122]	[]	[120012977]
120_2552	chr20	31605128	31605528	+	1000	38.0	[]	[]	[5.4397116]	[118]	[]	[31605324]
120_2555	chr20	34872660	34873060	+	1000	38.0	[14.663861]	[120]	[]	[]	[34872848]	[]
120_256	chr8	144078409	144078809	+	1000	110.0	[5.8366838, 16.446117, 7.0684943]	[108, 114, 134]	[7.1942153]	[131]	[144078603, 144078609, 144078629]	[144078626]
120_2573	chr3	45842007	45842407	+	1000	38.0	[10.702384, 14.663861]	[90, 142]	[]	[]	[45842188, 45842240]	[]
120_2574	chr3	101573880	101574280	+	1000	38.0	[]	[]	[11.900691]	[110]	[]	[101574071]
120_2575	chr3	131502815	131503215	+	1000	38.0	[6.133603]	[127]	[16.446117]	[82]	[131503041]	[131502996]
120_2577	chr4	119300411	119300811	+	1000	38.0	[6.222139, 9.96414]	[71, 111]	[6.771575]	[160]	[119300568, 119300608]	[119300657]
120_2579	chr5	16465598	16465998	+	1000	38.0	[8.69865]	[139]	[7.806739, 14.663861]	[103, 126]	[16465820]	[16465784, 16465807]
120_258	chr12	52051162	52051562	+	1000	109.0	[7.8849635]	[70]	[]	[]	[52051315]	[]
120_2583	chr5	112976543	112976943	+	1000	38.0	[9.914867]	[129]	[]	[]	[112976765]	[]
120_2585	chr5	168486202	168486602	+	1000	38.0	[]	[]	[5.418713, 9.8508215]	[152, 158]	[]	[168486429, 168486435]
120_259	chr12	109093304	109093704	+	1000	109.0	[]	[]	[13.550472]	[97]	[]	[109093497]
120_2598	chr6	106325509	106325909	+	1000	38.0	[]	[]	[10.118435]	[112]	[]	[106325719]
120_2599	chr6	138403985	138404385	+	920	38.0	[10.118435]	[120]	[]	[]	[138404178]	[]
120_26	chrM	9092	9492	+	1000	392.0	[]	[]	[8.307604, 5.4413013]	[133, 158]	[]	[9288, 9313]
120_260	chr12	123633503	123633903	+	1000	109.0	[]	[]	[14.663861, 8.801478, 9.63774, 9.005046]	[85, 96, 109, 134]	[]	[123633676, 123633687, 123633700, 123633725]
120_2601	chr7	4642002	4642402	+	780	38.0	[]	[]	[11.616154]	[169]	[]	[4642240]
120_2606	chr7	106659847	106660247	+	1000	38.0	[6.533397]	[202]	[5.717571]	[152]	[106660090]	[106660040]
120_2609	chr7	151028065	151028465	+	1000	38.0	[]	[]	[8.920127]	[111]	[]	[151028266]
120_2611	chr8	37762356	37762756	+	1000	38.0	[11.419997]	[162]	[]	[]	[37762597]	[]
120_262	chr20	16729779	16730179	+	1000	109.0	[9.8508215]	[60]	[13.681358]	[133]	[16729930]	[16730003]
120_2620	chr9	133030311	133030711	+	1000	38.0	[14.663861]	[93]	[]	[]	[133030495]	[]
120_2628	chr1	36224640	36225040	+	1000	37.0	[8.601443]	[128]	[]	[]	[36224853]	[]
120_2629	chr1	45339896	45340296	+	1000	37.0	[5.92804, 11.697124]	[63, 135]	[]	[]	[45340050, 45340122]	[]
120_263	chr7	101217867	101218267	+	1000	109.0	[16.446117]	[157]	[]	[]	[101218114]	[]
120_2636	chr1	235504418	235504818	+	1000	37.0	[5.4549427]	[60]	[7.1501074]	[137]	[235504570]	[235504647]
120_2637	chr10	28532633	28533033	+	1000	37.0	[8.720509]	[89]	[8.524351]	[86]	[28532816]	[28532813]
120_2641	chr11	748382	748782	+	1000	37.0	[8.801478]	[89]	[6.1569576]	[99]	[748562]	[748572]
120_2644	chr11	62787117	62787517	+	1000	37.0	[8.898363]	[150]	[]	[]	[62787335]	[]
120_2646	chr11	72080457	72080857	+	1000	37.0	[5.95339]	[93]	[10.785713]	[136]	[72080621]	[72080664]
120_2653	chr13	30617587	30617987	+	1000	37.0	[16.446117]	[162]	[]	[]	[30617814]	[]
120_2654	chr13	40771045	40771445	+	1000	37.0	[]	[]	[6.8745704, 11.899101]	[73, 79]	[]	[40771209, 40771215]
120_2659	chr13	113208506	113208906	+	1000	37.0	[]	[]	[14.663861, 6.771575]	[104, 166]	[]	[113208694, 113208756]
120_2662	chr15	75758274	75758674	+	1000	37.0	[]	[]	[11.899101]	[118]	[]	[75758485]
120_2664	chr16	2023111	2023511	+	1000	37.0	[]	[]	[10.649723]	[70]	[]	[2023276]
120_2667	chr16	25257310	25257710	+	987	37.0	[10.547535]	[207]	[6.2644196]	[163]	[25257549]	[25257505]
120_2671	chr17	7583888	7584288	+	1000	37.0	[9.914867, 10.118435]	[101, 123]	[]	[]	[7584077, 7584099]	[]
120_2672	chr17	7931751	7932151	+	1000	37.0	[12.43198]	[88]	[16.446117]	[120]	[7931938]	[7931970]
120_2673	chr17	8382939	8383339	+	1000	37.0	[5.933891]	[92]	[]	[]	[8383090]	[]
120_2674	chr17	18183215	18183615	+	1000	37.0	[7.0684943]	[101]	[13.550472]	[98]	[18183405]	[18183402]
120_2679	chr17	75516179	75516579	+	767	37.0	[]	[]	[9.8508215]	[165]	[]	[75516391]
120_268	chr15	44663454	44663854	+	1000	108.0	[7.353675, 7.8849635]	[73, 143]	[16.446117]	[127]	[44663609, 44663679]	[44663663]
120_2685	chr19	44094162	44094562	+	794	37.0	[]	[]	[5.8230314, 11.900691]	[166, 187]	[]	[44094352, 44094373]
120_2686	chr19	48321729	48322129	+	887	37.0	[10.118435]	[162]	[]	[]	[48321967]	[]
120_2687	chr19	53103184	53103584	+	898	37.0	[]	[]	[12.6155815]	[138]	[]	[53103411]
120_269	chr16	89657505	89657905	+	1000	108.0	[]	[]	[12.6155815, 16.446117]	[103, 123]	[]	[89657694, 89657714]
120_2692	chr20	34112221	34112621	+	1000	37.0	[9.63774]	[156]	[5.8230314]	[165]	[34112460]	[34112469]
120_2693	chr20	38472545	38472945	+	1000	37.0	[]	[]	[11.899101]	[80]	[]	[38472712]
120_2695	chr22	17638501	17638901	+	1000	37.0	[9.434147]	[129]	[7.070727, 5.9862313]	[109, 143]	[17638689]	[17638669, 17638703]
120_270	chr2	74507502	74507902	+	1000	108.0	[]	[]	[16.446117]	[98]	[]	[74507693]
120_2709	chr22	50562733	50563133	+	1000	37.0	[12.6155815]	[150]	[]	[]	[50562967]	[]
120_271	chr5	103119964	103120364	+	1000	108.0	[11.899101, 7.8865533]	[66, 72]	[]	[]	[103120124, 103120130]	[]
120_2710	chr3	64023297	64023697	+	1000	37.0	[9.135932, 5.92804]	[129, 195]	[13.681358]	[177]	[64023476, 64023542]	[64023524]
120_2713	chr3	196287564	196287964	+	1000	37.0	[14.663861]	[129]	[6.1042967, 5.5418797]	[135, 145]	[196287737]	[196287743, 196287753]
120_2714	chr4	53365852	53366252	+	1000	37.0	[9.833254]	[58]	[]	[]	[53366003]	[]
120_2715	chr4	112636930	112637330	+	1000	37.0	[7.7027783]	[100]	[]	[]	[112637123]	[]
120_2717	chr4	183506139	183506539	+	956	37.0	[]	[]	[5.8366838, 12.6155815]	[105, 123]	[]	[183506322, 183506340]
120_2718	chr5	78294512	78294912	+	1000	37.0	[]	[]	[10.785713]	[112]	[]	[78294693]
120_2719	chr5	88268656	88269056	+	1000	37.0	[14.663861, 10.702384]	[99, 122]	[9.63774]	[87]	[88268846, 88268869]	[88268834]
120_2720	chr6	28104579	28104979	+	828	37.0	[5.4397116, 9.833897]	[71, 91]	[10.118435]	[113]	[28104734, 28104754]	[28104776]
120_2722	chr6	31734657	31735057	+	1000	37.0	[]	[]	[5.87242]	[128]	[]	[31734861]
120_2723	chr6	31736400	31736800	+	1000	37.0	[8.720509]	[120]	[]	[]	[31736614]	[]
120_2725	chr6	32153904	32154304	+	1000	37.0	[6.8277817]	[120]	[]	[]	[32154085]	[]
120_2726	chr6	33430873	33431273	+	1000	37.0	[]	[]	[11.419997]	[138]	[]	[33431084]
120_2728	chr6	42746928	42747328	+	1000	37.0	[16.446117]	[108]	[]	[]	[42747129]	[]
120_2731	chr6	138773296	138773696	+	1000	37.0	[]	[]	[10.785713]	[184]	[]	[138773529]
120_2742	chr8	23246404	23246804	+	1000	37.0	[8.932364, 7.353675]	[118, 141]	[]	[]	[23246615, 23246638]	[]
120_275	chr5	34838897	34839297	+	1000	107.0	[16.446117]	[111]	[]	[]	[34839087]	[]
120_276	chr6	28136661	28137061	+	1000	107.0	[16.446117]	[77]	[7.8849635]	[148]	[28136836]	[28136907]
120_2761	chrX	70289750	70290150	+	1000	37.0	[13.681358]	[66]	[]	[]	[70289915]	[]
120_2765	chr1	25819732	25820132	+	1000	36.0	[11.900691]	[173]	[9.8508215]	[155]	[25819944]	[25819926]
120_2766	chr1	45750586	45750986	+	1000	36.0	[]	[]	[6.8745704]	[153]	[]	[45750811]
120_2769	chr1	145964304	145964704	+	1000	36.0	[12.7289]	[120]	[]	[]	[145964495]	[]
120_2775	chr1	231240968	231241368	+	1000	36.0	[]	[]	[9.8508215, 7.1501074]	[115, 162]	[]	[231241161, 231241208]
120_2776	chr1	232950317	232950717	+	987	36.0	[]	[]	[13.681358]	[173]	[]	[232950564]
120_2782	chr10	70170348	70170748	+	1000	36.0	[10.547535]	[81]	[12.6155815]	[110]	[70170504]	[70170533]
120_2788	chr12	4321017	4321417	+	1000	36.0	[10.118435]	[83]	[]	[]	[4321190]	[]
120_2789	chr12	6493099	6493499	+	1000	36.0	[]	[]	[7.8849635]	[164]	[]	[6493317]
120_2791	chr12	57078919	57079319	+	1000	36.0	[]	[]	[6.8671594]	[191]	[]	[57079134]
120_2792	chr12	109477327	109477727	+	1000	36.0	[]	[]	[5.544434]	[129]	[]	[109477506]
120_2794	chr14	73886619	73887019	+	1000	36.0	[9.63774]	[153]	[10.702384, 11.899101]	[117, 140]	[73886846]	[73886810, 73886833]
120_2799	chr15	75367894	75368294	+	1000	36.0	[10.118435]	[139]	[]	[]	[75368104]	[]
120_2804	chr16	3283289	3283689	+	601	36.0	[8.898363]	[77]	[10.946643]	[137]	[3283446]	[3283506]
120_2807	chr16	28491927	28492327	+	1000	36.0	[]	[]	[12.6155815]	[103]	[]	[28492121]
120_2809	chr16	29805330	29805730	+	1000	36.0	[9.135932]	[150]	[]	[]	[29805562]	[]
120_2810	chr16	56451192	56451592	+	1000	36.0	[14.663861, 8.920127]	[84, 112]	[]	[]	[56451343, 56451371]	[]
120_2811	chr16	69726314	69726714	+	1000	36.0	[10.649723]	[109]	[]	[]	[69726499]	[]
120_2814	chr17	28750067	28750467	+	1000	36.0	[8.30505]	[137]	[]	[]	[28750295]	[]
120_2815	chr17	28952070	28952470	+	1000	36.0	[]	[]	[6.1042967]	[132]	[]	[28952222]
120_2817	chr17	51260309	51260709	+	1000	36.0	[]	[]	[9.833897]	[93]	[]	[51260482]
120_282	chr12	56118003	56118403	+	1000	106.0	[6.155368, 6.8745704]	[127, 133]	[5.8366838]	[91]	[56118229, 56118235]	[56118193]
120_2829	chr19	48469516	48469916	+	1000	36.0	[]	[]	[11.899101, 9.96414]	[75, 130]	[]	[48469678, 48469733]
120_283	chr16	11915958	11916358	+	1000	106.0	[13.681358]	[163]	[10.649723]	[85]	[11916193]	[11916115]
120_2831	chr19	52923015	52923415	+	941	36.0	[5.95339]	[105]	[13.550472]	[115]	[52923209]	[52923219]
120_2832	chr1_KI270709v1_random	10283	10683	+	1000	36.0	[]	[]	[5.840594]	[88]	[]	[10468]
120_2835	chr2	37925346	37925746	+	1000	36.0	[8.183473]	[57]	[10.040537, 12.6155815]	[66, 87]	[37925497]	[37925506, 37925527]
120_2836	chr2	73234067	73234467	+	1000	36.0	[11.900691]	[80]	[]	[]	[73234243]	[]
120_2838	chr2	99154844	99155244	+	1000	36.0	[13.681358, 5.418713]	[121, 143]	[]	[]	[99155038, 99155060]	[]
120_2840	chr2	135984919	135985319	+	1000	36.0	[]	[]	[12.6155815]	[183]	[]	[135985130]
120_2841	chr2	178414679	178415079	+	1000	36.0	[]	[]	[6.6882463]	[100]	[]	[178414874]
120_2848	chr20	45362847	45363247	+	1000	36.0	[]	[]	[6.671003]	[108]	[]	[45363004]
120_2849	chr20	63942120	63942520	+	1000	36.0	[10.946643]	[97]	[]	[]	[63942316]	[]
120_285	chr4	13627615	13628015	+	1000	106.0	[14.663861]	[153]	[]	[]	[13627850]	[]
120_2851	chr22	17628545	17628945	+	1000	36.0	[]	[]	[9.66722]	[123]	[]	[17628757]
120_2853	chr22	19953649	19954049	+	1000	36.0	[6.364581]	[168]	[]	[]	[19953890]	[]
120_286	chr5	140564573	140564973	+	1000	106.0	[13.550472]	[90]	[]	[]	[140564752]	[]
120_2860	chr22	21866485	21866885	+	983	36.0	[6.1976485]	[173]	[]	[]	[21866714]	[]
120_2871	chr22	23193766	23194166	+	1000	36.0	[]	[]	[5.870402]	[122]	[]	[23193988]
120_2877	chr3	88149632	88150032	+	1000	36.0	[5.8366838]	[149]	[]	[]	[88149856]	[]
120_2878	chr3	158644274	158644674	+	1000	36.0	[12.6155815]	[189]	[]	[]	[158644518]	[]
120_288	chr16	1705936	1706336	+	1000	105.0	[]	[]	[16.446117]	[146]	[]	[1706169]
120_2881	chr3	194672376	194672776	+	1000	36.0	[]	[]	[7.070727, 7.1501074]	[122, 131]	[]	[194672529, 194672538]
120_2885	chr5	33440477	33440877	+	1000	36.0	[12.6155815]	[75]	[6.2567697]	[71]	[33440643]	[33440639]
120_2886	chr5	67004377	67004777	+	1000	36.0	[6.771575]	[85]	[]	[]	[67004553]	[]
120_2888	chr5	100535159	100535559	+	1000	36.0	[]	[]	[16.446117]	[102]	[]	[100535356]
120_2889	chr5	177516870	177517270	+	1000	36.0	[]	[]	[9.536335]	[126]	[]	[177517050]
120_289	chr17	41930396	41930796	+	1000	105.0	[16.446117]	[114]	[]	[]	[41930607]	[]
120_2891	chr6	7313136	7313536	+	1000	36.0	[6.2567697]	[109]	[]	[]	[7313321]	[]
120_2893	chr6	16206573	16206973	+	1000	36.0	[13.681358]	[158]	[]	[]	[16206774]	[]
120_2903	chr6	41027967	41028367	+	1000	36.0	[9.833897]	[137]	[]	[]	[41028196]	[]
120_2905	chr6	96521511	96521911	+	604	36.0	[]	[]	[10.118435]	[109]	[]	[96521712]
120_2908	chr7	100049587	100049987	+	1000	36.0	[]	[]	[12.6155815]	[114]	[]	[100049774]
120_2910	chr7	118183718	118184118	+	1000	36.0	[]	[]	[7.104724]	[134]	[]	[118183920]
120_2911	chr8	11016387	11016787	+	945	36.0	[12.6155815]	[80]	[]	[]	[11016552]	[]
120_2916	chr9	113340152	113340552	+	1000	36.0	[]	[]	[7.682986]	[131]	[]	[113340382]
120_2918	chr9	125707076	125707476	+	1000	36.0	[13.550472]	[57]	[5.54029]	[137]	[125707229]	[125707309]
120_2919	chr9	128127943	128128343	+	1000	36.0	[6.133603]	[157]	[14.663861]	[138]	[128128145]	[128128126]
120_2920	chr9	128191581	128191981	+	803	36.0	[7.785617]	[133]	[]	[]	[128191793]	[]
120_2922	chr9	129884335	129884735	+	1000	36.0	[10.702384]	[129]	[]	[]	[129884501]	[]
120_2938	chr1	11262586	11262986	+	920	35.0	[]	[]	[5.4413013, 12.329792, 5.7344956]	[113, 125, 158]	[]	[11262770, 11262782, 11262815]
120_294	chr16	67226915	67227315	+	1000	104.0	[14.663861]	[113]	[6.1976485]	[79]	[67227127]	[67227093]
120_2941	chr1	24413431	24413831	+	1000	35.0	[10.649723]	[143]	[]	[]	[24413656]	[]
120_2942	chr1	27914555	27914955	+	1000	35.0	[9.135932]	[101]	[]	[]	[27914744]	[]
120_2946	chr1	33127140	33127540	+	1000	35.0	[]	[]	[11.419997, 8.801478]	[56, 76]	[]	[33127294, 33127314]
120_295	chr16	70523361	70523761	+	1000	104.0	[]	[]	[16.446117]	[120]	[]	[70523549]
120_2950	chr1	58779699	58780099	+	1000	35.0	[]	[]	[7.785617]	[129]	[]	[58779920]
120_2952	chr1	116418396	116418796	+	1000	35.0	[]	[]	[9.8508215]	[136]	[]	[116418577]
120_296	chr19	45717322	45717722	+	1000	104.0	[7.7827754]	[185]	[]	[]	[45717551]	[]
120_2960	chr1	236604325	236604725	+	1000	35.0	[6.133603]	[91]	[8.920127]	[120]	[236604506]	[236604535]
120_2962	chr10	45972250	45972650	+	1000	35.0	[7.898935, 11.900691, 7.785617]	[64, 117, 149]	[5.4397116, 9.8508215]	[85, 92]	[45972412, 45972465, 45972497]	[45972433, 45972440]
120_2967	chr10	103396358	103396758	+	1000	35.0	[11.697124]	[180]	[5.6509423]	[140]	[103396599]	[103396559]
120_2969	chr11	6612036	6612436	+	1000	35.0	[]	[]	[9.135932, 9.135932]	[99, 105]	[]	[6612221, 6612227]
120_297	chr7	6706801	6707201	+	1000	104.0	[16.446117]	[124]	[]	[]	[6707009]	[]
120_2970	chr11	34105284	34105684	+	1000	35.0	[]	[]	[7.163222]	[194]	[]	[34105526]
120_2974	chr12	38316442	38316842	+	1000	35.0	[13.550472]	[114]	[7.303671]	[164]	[38316629]	[38316679]
120_2977	chr13	48303520	48303920	+	707	35.0	[10.118435]	[112]	[]	[]	[48303712]	[]
120_2978	chr13	72781918	72782318	+	1000	35.0	[]	[]	[8.499255, 14.663861]	[115, 131]	[]	[72782124, 72782140]
120_2981	chr14	49634123	49634523	+	917	35.0	[5.92963]	[117]	[]	[]	[49634278]	[]
120_2987	chr15	49155545	49155945	+	979	35.0	[10.649723]	[56]	[]	[]	[49155698]	[]
120_2988	chr16	1782556	1782956	+	790	35.0	[7.898935]	[160]	[]	[]	[1782797]	[]
120_2989	chr16	2251509	2251909	+	1000	35.0	[]	[]	[9.8508215]	[160]	[]	[2251736]
120_2990	chr16	25257998	25258398	+	1000	35.0	[]	[]	[7.6020155]	[134]	[]	[25258207]
120_2998	chr16	88992365	88992765	+	1000	35.0	[]	[]	[10.547535]	[64]	[]	[88992516]
120_2999	chr17	10697415	10697815	+	1000	35.0	[13.550472]	[70]	[]	[]	[10697569]	[]
120_300	chr1	20507975	20508375	+	1000	103.0	[9.96414, 7.8849635, 13.681358, 11.616154]	[76, 117, 123, 154]	[]	[]	[20508131, 20508172, 20508178, 20508209]	[]
120_3001	chr17	42566893	42567293	+	1000	35.0	[]	[]	[9.96414]	[120]	[]	[42567102]
120_3003	chr17	74873051	74873451	+	1000	35.0	[9.8508215]	[81]	[]	[]	[74873232]	[]
120_3004	chr17	81683765	81684165	+	1000	35.0	[7.353675, 11.900691]	[142, 148]	[]	[]	[81683988, 81683994]	[]
120_3006	chr19	703467	703867	+	1000	35.0	[]	[]	[13.681358]	[148]	[]	[703693]
120_3007	chr19	6100435	6100835	+	1000	35.0	[16.446117]	[170]	[]	[]	[6100649]	[]
120_3009	chr19	7535483	7535883	+	1000	35.0	[6.1042967]	[122]	[8.312699]	[63]	[7535694]	[7535635]
120_3011	chr19	35247844	35248244	+	1000	35.0	[5.418713]	[136]	[9.833254]	[190]	[35248034]	[35248088]
120_3013	chr19	41397117	41397517	+	1000	35.0	[]	[]	[10.118435]	[147]	[]	[41397360]
120_3018	chr2	9555545	9555945	+	1000	35.0	[6.097445]	[174]	[]	[]	[9555774]	[]
120_3019	chr2	15591635	15592035	+	1000	35.0	[11.899101]	[131]	[]	[]	[15591849]	[]
120_302	chr1	165768698	165769098	+	1000	103.0	[7.898935]	[112]	[11.900691, 9.8508215]	[90, 96]	[165768908]	[165768886, 165768892]
120_3022	chr2	27409421	27409821	+	1000	35.0	[9.135932, 5.418713]	[83, 89]	[]	[]	[27409597, 27409603]	[]
120_3023	chr2	43219833	43220233	+	1000	35.0	[]	[]	[16.446117, 6.0021086]	[102, 134]	[]	[43220035, 43220067]
120_3025	chr2	216498578	216498978	+	1000	35.0	[]	[]	[11.900691]	[125]	[]	[216498797]
120_3026	chr20	1325073	1325473	+	1000	35.0	[11.899101]	[89]	[11.419997]	[102]	[1325254]	[1325267]
120_3027	chr20	24992673	24993073	+	1000	35.0	[12.6155815]	[145]	[]	[]	[24992890]	[]
120_3028	chr20	39050056	39050456	+	1000	35.0	[]	[]	[12.6155815, 7.221968]	[60, 141]	[]	[39050213, 39050294]
120_3029	chr20	62302619	62303019	+	1000	35.0	[5.9205213]	[104]	[7.353675]	[98]	[62302815]	[62302809]
120_3030	chr21	44339239	44339639	+	1000	35.0	[9.8508215]	[125]	[]	[]	[44339446]	[]
120_3043	chr22	22745647	22746047	+	1000	35.0	[]	[]	[5.9242105]	[97]	[]	[22745814]
120_3050	chr22	50244905	50245305	+	991	35.0	[5.92804]	[69]	[14.663861]	[110]	[50245067]	[50245108]
120_3053	chr3	128415924	128416324	+	1000	35.0	[9.833897]	[137]	[]	[]	[128416160]	[]
120_3056	chr4	1856065	1856465	+	803	35.0	[]	[]	[9.997651, 7.8849635]	[78, 84]	[]	[1856237, 1856243]
120_3057	chr4	184734082	184734482	+	1000	35.0	[]	[]	[5.9205213]	[162]	[]	[184734324]
120_3059	chr5	69234602	69235002	+	1000	35.0	[7.866587]	[178]	[8.218113]	[100]	[69234838]	[69234760]
120_306	chr19	57389537	57389937	+	1000	103.0	[10.785713]	[111]	[]	[]	[57389738]	[]
120_3066	chr6	85593895	85594295	+	1000	35.0	[9.833254, 7.5894604]	[106, 182]	[9.833254]	[103]	[85594061, 85594137]	[85594058]
120_3069	chr7	39566184	39566584	+	1000	35.0	[11.616154]	[90]	[13.681358]	[109]	[39566363]	[39566382]
120_3073	chr9	112844677	112845077	+	1000	35.0	[]	[]	[12.7289]	[168]	[]	[112844920]
120_3075	chr9	122931351	122931751	+	1000	35.0	[11.616154]	[109]	[6.1561913]	[141]	[122931549]	[122931581]
120_3076	chr9	127735131	127735531	+	1000	35.0	[]	[]	[8.312699]	[185]	[]	[127735327]
120_308	chr3	47282414	47282814	+	1000	103.0	[13.550472, 6.401216]	[104, 121]	[9.8508215]	[92]	[47282616, 47282633]	[47282604]
120_3081	chr9	130820141	130820541	+	1000	35.0	[]	[]	[7.9376245]	[221]	[]	[130820370]
120_3092	chr9	136482805	136483205	+	1000	35.0	[]	[]	[10.547535]	[153]	[]	[136483035]
120_3096	chrX	70133696	70134096	+	1000	35.0	[]	[]	[11.419997, 7.5894604]	[73, 141]	[]	[70133855, 70133923]
120_3101	chr1	26950518	26950918	+	980	34.0	[]	[]	[9.8508215]	[107]	[]	[26950703]
120_3103	chr1	33472440	33472840	+	1000	34.0	[]	[]	[10.118435]	[126]	[]	[33472657]
120_311	chr6	27139026	27139426	+	1000	103.0	[]	[]	[8.30505, 11.419997]	[96, 111]	[]	[27139203, 27139218]
120_3111	chr1	154183042	154183442	+	1000	34.0	[12.43198, 8.499255]	[85, 104]	[10.118435]	[60]	[154183219, 154183238]	[154183194]
120_3115	chr1	207049921	207050321	+	1000	34.0	[7.0684943]	[87]	[]	[]	[207050080]	[]
120_3116	chr1	228140102	228140502	+	626	34.0	[5.7344956]	[113]	[]	[]	[228140298]	[]
120_3118	chr10	11898330	11898730	+	913	34.0	[6.3777375]	[118]	[9.135932]	[200]	[11898486]	[11898568]
120_312	chr8	144755424	144755824	+	1000	103.0	[13.681358]	[90]	[7.5894604]	[120]	[144755611]	[144755641]
120_3125	chr11	65652827	65653227	+	1000	34.0	[11.900691]	[127]	[]	[]	[65653045]	[]
120_3128	chr11	107457662	107458062	+	1000	34.0	[6.080818]	[139]	[13.550472]	[145]	[107457877]	[107457883]
120_313	chrX	154397946	154398346	+	1000	103.0	[11.899101]	[97]	[]	[]	[154398129]	[]
120_3130	chr11	113773725	113774125	+	1000	34.0	[]	[]	[5.54029]	[188]	[]	[113773924]
120_3132	chr12	39625964	39626364	+	1000	34.0	[11.616154]	[84]	[]	[]	[39626145]	[]
120_3133	chr12	64451902	64452302	+	689	34.0	[14.663861]	[129]	[5.5428443]	[107]	[64452117]	[64452095]
120_3135	chr12	120581205	120581605	+	1000	34.0	[12.329792]	[101]	[6.2402864]	[139]	[120581396]	[120581434]
120_3136	chr12	122266298	122266698	+	1000	34.0	[6.133603, 7.824828]	[136, 143]	[]	[]	[122266527, 122266534]	[]
120_3138	chr13	107909741	107910141	+	979	34.0	[8.215395]	[145]	[]	[]	[107909977]	[]
120_3140	chr14	34060333	34060733	+	1000	34.0	[12.6155815]	[93]	[]	[]	[34060526]	[]
120_3142	chr15	40382677	40383077	+	1000	34.0	[16.446117]	[167]	[10.118435]	[153]	[40382927]	[40382913]
120_3143	chr15	43106016	43106416	+	1000	34.0	[9.8508215]	[86]	[]	[]	[43106172]	[]
120_3144	chr15	65185446	65185846	+	1000	34.0	[]	[]	[11.419997]	[182]	[]	[65185694]
120_3145	chr15	65610953	65611353	+	1000	34.0	[10.649723]	[132]	[]	[]	[65611172]	[]
120_3148	chr16	589066	589466	+	1000	34.0	[10.118435, 6.1569576]	[186, 211]	[6.1042967]	[217]	[589277, 589302]	[589308]
120_3149	chr16	21554803	21555203	+	1000	34.0	[5.8366838]	[143]	[]	[]	[21555033]	[]
120_315	chr17	39199824	39200224	+	1000	102.0	[]	[]	[16.446117]	[123]	[]	[39200033]
120_3151	chr16	30698973	30699373	+	1000	34.0	[10.000369]	[216]	[]	[]	[30699208]	[]
120_3156	chr16	72664931	72665331	+	1000	34.0	[]	[]	[9.8508215, 11.899101]	[93, 118]	[]	[72665114, 72665139]
120_3159	chr17	4940270	4940670	+	1000	34.0	[16.446117]	[131]	[]	[]	[4940488]	[]
120_316	chr17	58518022	58518422	+	1000	102.0	[16.446117]	[110]	[]	[]	[58518210]	[]
120_3161	chr17	28645157	28645557	+	1000	34.0	[5.8366838]	[126]	[]	[]	[28645372]	[]
120_317	chr17	67366409	67366809	+	1000	102.0	[16.446117]	[81]	[]	[]	[67366578]	[]
120_3172	chr19	13847621	13848021	+	1000	34.0	[]	[]	[10.702384]	[96]	[]	[13847799]
120_3180	chr1_KI270709v1_random	2726	3126	+	1000	34.0	[]	[]	[5.840594]	[62]	[]	[2885]
120_3181	chr2	37084301	37084701	+	1000	34.0	[13.550472]	[93]	[]	[]	[37084488]	[]
120_3183	chr2	191014111	191014511	+	1000	34.0	[]	[]	[6.401216, 11.899101]	[121, 131]	[]	[191014324, 191014334]
120_3185	chr20	13638744	13639144	+	1000	34.0	[16.446117]	[85]	[]	[]	[13638920]	[]
120_3188	chr20	35541891	35542291	+	1000	34.0	[]	[]	[6.116678]	[176]	[]	[35542081]
120_3189	chr20	62386738	62387138	+	1000	34.0	[11.899101, 11.900691]	[205, 211]	[]	[]	[62386968, 62386974]	[]
120_3193	chr22	19891485	19891885	+	1000	34.0	[6.9851656]	[141]	[]	[]	[19891714]	[]
