#PeakID(python identify_motif.py ./ENCODE_processed_files/JUN_idr.fa JUN --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_17008	chr17	40818992	40819392	+	1000	35.0	[11.582608]	[86]	[6.5574484]	[86]	[40819171]	[40819171]
92_17014	chr17	57256187	57256587	+	1000	35.0	[11.210287]	[91]	[11.210287]	[91]	[57256378]	[57256378]
92_1703	chr21	43884165	43884565	+	1000	108.0	[9.022785]	[73]	[8.984027]	[73]	[43884338]	[43884338]
92_17036	chr18	10787306	10787706	+	1000	35.0	[6.4017763]	[154]	[]	[]	[10787529]	[]
92_17041	chr19	869341	869741	+	1000	35.0	[8.142464]	[69]	[]	[]	[869502]	[]
92_17045	chr19	1940575	1940975	+	1000	35.0	[9.535344, 10.205598]	[114, 135]	[9.147153, 5.2086997]	[114, 135]	[1940773, 1940794]	[1940773, 1940794]
92_17054	chr19	10074188	10074588	+	882	35.0	[]	[]	[10.899805]	[64]	[]	[10074349]
92_17057	chr19	12843955	12844355	+	1000	35.0	[]	[]	[5.0040746]	[148]	[]	[12844174]
92_17058	chr19	12974298	12974698	+	1000	35.0	[6.9755206]	[123]	[11.573731]	[123]	[12974501]	[12974501]
92_17065	chr19	14888409	14888809	+	1000	35.0	[7.0255423]	[116]	[]	[]	[14888611]	[]
92_17075	chr19	35641489	35641889	+	1000	35.0	[9.535344]	[120]	[9.147153]	[120]	[35641684]	[35641684]
92_17078	chr19	40272701	40273101	+	1000	35.0	[]	[]	[8.80713]	[178]	[]	[40272916]
92_1708	chr5	159660408	159660808	+	1000	108.0	[9.022785]	[147]	[8.984027]	[147]	[159660652]	[159660652]
92_17083	chr19	45698019	45698419	+	1000	35.0	[]	[]	[14.052155]	[110]	[]	[45698202]
92_17092	chr19	51159647	51160047	+	982	35.0	[17.21607]	[115]	[8.741374]	[115]	[51159853]	[51159853]
92_17093	chr19	51441004	51441404	+	1000	35.0	[]	[]	[6.6940527]	[156]	[]	[51441254]
92_17097	chr19	52942862	52943262	+	1000	35.0	[11.582608]	[120]	[6.5574484]	[120]	[52943056]	[52943056]
92_17098	chr19	54231682	54232082	+	1000	35.0	[]	[]	[5.175161, 6.305617]	[111, 156]	[]	[54231857, 54231902]
92_17112	chr2	85414883	85415283	+	1000	35.0	[]	[]	[9.519474]	[108]	[]	[85415075]
92_17113	chr2	85428306	85428706	+	1000	35.0	[6.9786544, 15.729881]	[72, 91]	[10.704721, 5.3187795]	[91, 130]	[85428478, 85428497]	[85428497, 85428536]
92_17129	chr2	157477345	157477745	+	1000	35.0	[]	[]	[11.997897]	[96]	[]	[157477512]
92_1715	chr7	121138264	121138664	+	1000	108.0	[13.486869, 6.1371675]	[77, 149]	[]	[]	[121138441, 121138513]	[]
92_17155	chr20	18793846	18794246	+	703	35.0	[]	[]	[7.0255423]	[104]	[]	[18794043]
92_17158	chr20	32746284	32746684	+	1000	35.0	[5.0754547]	[171]	[10.072353]	[171]	[32746523]	[32746523]
92_17159	chr20	34680556	34680956	+	560	35.0	[]	[]	[11.997897, 16.21138, 5.9116564]	[90, 115, 148]	[]	[34680745, 34680770, 34680803]
92_1716	chr7	121160055	121160455	+	1000	108.0	[]	[]	[14.118364, 9.561298, 7.502178, 8.472972, 14.118364, 9.896005]	[69, 80, 85, 96, 101, 112]	[]	[121160209, 121160220, 121160225, 121160236, 121160241, 121160252]
92_17163	chr20	43942613	43943013	+	1000	35.0	[]	[]	[6.3555593]	[157]	[]	[43942862]
92_17169	chr20	51585894	51586294	+	1000	35.0	[9.40074]	[135]	[6.652024]	[135]	[51586115]	[51586115]
92_17172	chr21	14744490	14744890	+	1000	35.0	[7.3063]	[133]	[5.973965, 6.244636]	[89, 103]	[14744699]	[14744655, 14744669]
92_17192	chr22	22492106	22492506	+	1000	35.0	[15.161812]	[112]	[6.648359]	[112]	[22492305]	[22492305]
92_17196	chr22	23202353	23202753	+	1000	35.0	[]	[]	[6.3864]	[176]	[]	[23202600]
92_1720	chrX	66150194	66150594	+	1000	108.0	[11.582608]	[148]	[6.5574484]	[148]	[66150437]	[66150437]
92_17206	chr22	38145718	38146118	+	1000	35.0	[]	[]	[6.6451674]	[115]	[]	[38145933]
92_17210	chr22	46895719	46896119	+	1000	35.0	[]	[]	[14.052155]	[87]	[]	[46895893]
92_17217	chr3	31486772	31487172	+	1000	35.0	[11.997897]	[143]	[]	[]	[31487010]	[]
92_17219	chr3	37974658	37975058	+	1000	35.0	[6.3137465]	[89]	[]	[]	[37974837]	[]
92_17221	chr3	38349689	38350089	+	1000	35.0	[5.2159944, 8.741374]	[112, 150]	[11.236842]	[150]	[38349889, 38349927]	[38349927]
92_17222	chr3	42033724	42034124	+	1000	35.0	[]	[]	[5.339686]	[84]	[]	[42033902]
92_17227	chr3	50272814	50273214	+	1000	35.0	[]	[]	[14.725192]	[83]	[]	[50272975]
92_17233	chr3	100534657	100535057	+	1000	35.0	[8.650464]	[159]	[13.636866]	[159]	[100534900]	[100534900]
92_17243	chr3	152471954	152472354	+	1000	35.0	[5.189378]	[117]	[]	[]	[152472170]	[]
92_17250	chr3	183536603	183537003	+	1000	35.0	[6.020853]	[132]	[]	[]	[183536816]	[]
92_17252	chr3	184053860	184054260	+	1000	35.0	[13.068796]	[135]	[7.5866]	[140]	[184054094]	[184054099]
92_17257	chr4	2793954	2794354	+	1000	35.0	[11.959139]	[135]	[]	[]	[2794176]	[]
92_17261	chr4	17272194	17272594	+	1000	35.0	[11.298007]	[142]	[]	[]	[17272404]	[]
92_17262	chr4	39622470	39622870	+	1000	35.0	[]	[]	[5.6820865]	[80]	[]	[39622627]
92_17269	chr4	70654486	70654886	+	941	35.0	[6.7141137]	[107]	[]	[]	[70654686]	[]
92_17275	chr4	121783181	121783581	+	1000	35.0	[]	[]	[16.21138]	[109]	[]	[121783387]
92_17283	chr4	168481195	168481595	+	1000	35.0	[6.6940527, 5.235255, 9.113695]	[77, 113, 121]	[7.736685, 6.5840034]	[113, 121]	[168481353, 168481389, 168481397]	[168481389, 168481397]
92_17286	chr4	184474574	184474974	+	1000	35.0	[]	[]	[8.618374]	[105]	[]	[184474772]
92_17290	chr5	31378746	31379146	+	693	35.0	[10.511709]	[116]	[]	[]	[31378956]	[]
92_17293	chr5	39080638	39081038	+	1000	35.0	[]	[]	[10.232153]	[131]	[]	[39080842]
92_17303	chr5	120457761	120458161	+	911	35.0	[7.0255423]	[160]	[]	[]	[120457995]	[]
92_1731	chr16	57689861	57690261	+	1000	107.0	[]	[]	[14.052155]	[97]	[]	[57690050]
92_17314	chr5	148639096	148639496	+	1000	35.0	[]	[]	[5.8320975]	[134]	[]	[148639311]
92_17322	chr5	176540356	176540756	+	1000	35.0	[]	[]	[14.052155]	[117]	[]	[176540562]
92_17324	chr5	178236586	178236986	+	641	35.0	[]	[]	[6.410653]	[147]	[]	[178236762]
92_17325	chr5	179275862	179276262	+	1000	35.0	[5.342469]	[64]	[]	[]	[179276022]	[]
92_17327	chr5	181240194	181240594	+	1000	35.0	[7.8445306]	[159]	[]	[]	[181240443]	[]
92_17335	chr6	6998159	6998559	+	1000	35.0	[14.052155]	[88]	[]	[]	[6998339]	[]
92_17339	chr6	13677838	13678238	+	1000	35.0	[6.653221]	[150]	[7.1755204]	[150]	[13678070]	[13678070]
92_17345	chr6	26594692	26595092	+	1000	35.0	[9.078603]	[146]	[10.557858, 6.8409157]	[94, 146]	[26594919]	[26594867, 26594919]
92_17348	chr6	27693803	27694203	+	1000	35.0	[9.469134]	[147]	[]	[]	[27694031]	[]
92_17352	chr6	28944365	28944765	+	1000	35.0	[]	[]	[5.9077554]	[63]	[]	[28944523]
92_17370	chr6	125923316	125923716	+	1000	35.0	[]	[]	[10.322954, 10.557858]	[122, 138]	[]	[125923527, 125923543]
92_17375	chr6	143805742	143806142	+	1000	35.0	[7.0895696]	[188]	[]	[]	[143805982]	[]
92_17381	chr6	157706873	157707273	+	1000	35.0	[9.553168]	[164]	[6.9135623]	[185]	[157707088]	[157707109]
92_17384	chr6	166941827	166942227	+	1000	35.0	[9.113695]	[103]	[12.5632305]	[103]	[166942030]	[166942030]
92_17386	chr7	601850	602250	+	997	35.0	[6.5574484]	[55]	[11.582608]	[55]	[602005]	[602005]
92_17389	chr7	4906693	4907093	+	1000	35.0	[]	[]	[11.393853]	[74]	[]	[4906861]
92_17393	chr7	16484743	16485143	+	986	35.0	[]	[]	[6.674804]	[158]	[]	[16484978]
92_17405	chr7	74178558	74178958	+	1000	35.0	[]	[]	[10.911693, 14.052155]	[78, 127]	[]	[74178719, 74178768]
92_17406	chr7	74683798	74684198	+	1000	35.0	[6.9786544]	[113]	[11.005662]	[150]	[74684010]	[74684047]
92_17408	chr7	76317688	76318088	+	1000	35.0	[8.707479]	[156]	[9.268537]	[156]	[76317885]	[76317885]
92_1741	chr20	31572700	31573100	+	1000	107.0	[5.342469]	[70]	[]	[]	[31572858]	[]
92_1742	chr21	42010156	42010556	+	1000	107.0	[6.3476424, 9.038966, 15.729881]	[82, 103, 125]	[10.057873, 10.704721]	[103, 125]	[42010332, 42010353, 42010375]	[42010353, 42010375]
92_17420	chr7	134141242	134141642	+	1000	35.0	[7.0174127]	[139]	[]	[]	[134141469]	[]
92_17423	chr7	135910545	135910945	+	1000	35.0	[15.35756]	[114]	[15.35756]	[114]	[135910746]	[135910746]
92_17432	chr7	151969345	151969745	+	1000	35.0	[13.675624]	[154]	[8.611706]	[154]	[151969585]	[151969585]
92_17433	chr7	152759569	152759969	+	1000	35.0	[11.210287]	[71]	[11.210287]	[71]	[152759726]	[152759726]
92_17436	chr8	8286520	8286920	+	1000	35.0	[12.259855, 5.911951]	[80, 93]	[7.3017154, 5.24989, 5.9077554]	[80, 93, 124]	[8286688, 8286701]	[8286688, 8286701, 8286732]
92_17437	chr8	11261989	11262389	+	1000	35.0	[6.46752]	[122]	[]	[]	[11262206]	[]
92_17443	chr8	41787945	41788345	+	1000	35.0	[6.920574]	[119]	[]	[]	[41788155]	[]
92_17444	chr8	42207555	42207955	+	1000	35.0	[15.123054]	[134]	[6.6871166]	[134]	[42207781]	[42207781]
92_17448	chr8	98768621	98769021	+	1000	35.0	[6.759865]	[107]	[]	[]	[98768790]	[]
92_1745	chr3	160331089	160331489	+	1000	107.0	[]	[]	[12.347575]	[172]	[]	[160331337]
92_17455	chr8	129500552	129500952	+	1000	35.0	[]	[]	[6.401708]	[89]	[]	[129500731]
92_1746	chr3	171447309	171447709	+	1000	107.0	[13.059919]	[88]	[5.012173]	[88]	[171447488]	[171447488]
92_17471	chr9	111427119	111427519	+	961	35.0	[5.2800217, 5.689363]	[133, 144]	[]	[]	[111427303, 111427314]	[]
92_17472	chr9	112903114	112903514	+	1000	35.0	[6.705237]	[132]	[5.9146876]	[85]	[112903331]	[112903284]
92_17477	chr9	123000418	123000818	+	1000	35.0	[6.5616426]	[101]	[8.109006]	[101]	[123000594]	[123000594]
92_17481	chr9	125235391	125235791	+	1000	35.0	[]	[]	[6.694121]	[167]	[]	[125235638]
92_1749	chr5	32390974	32391374	+	1000	107.0	[10.2545595]	[70]	[]	[]	[32391134]	[]
92_17499	chr9	131279029	131279429	+	1000	35.0	[]	[]	[12.05523]	[187]	[]	[131279237]
92_1750	chr6	14781696	14782096	+	1000	107.0	[5.296419]	[95]	[]	[]	[14781881]	[]
92_17503	chr9	135950201	135950601	+	701	35.0	[5.5527587]	[114]	[5.581021]	[114]	[135950414]	[135950414]
92_1751	chr6	14890191	14890591	+	1000	107.0	[10.704721]	[131]	[15.729881, 9.553168]	[131, 149]	[14890408]	[14890408, 14890426]
92_17510	chrUn_KI270744v1	109362	109762	+	1000	35.0	[5.2800217]	[72]	[]	[]	[109525]	[]
92_17514	chrX	40130173	40130573	+	1000	35.0	[5.57746]	[68]	[]	[]	[40130330]	[]
92_17516	chrX	73930251	73930651	+	1000	35.0	[15.123054]	[126]	[9.623063, 6.6871166]	[115, 126]	[73930452]	[73930441, 73930452]
92_17518	chrX	119574244	119574644	+	1000	35.0	[]	[]	[7.058332]	[121]	[]	[119574424]
92_17524	chr1	7941454	7941854	+	1000	34.0	[7.8445306]	[154]	[]	[]	[7941696]	[]
92_17559	chr1	39539179	39539579	+	1000	34.0	[]	[]	[6.3864]	[95]	[]	[39539369]
92_17562	chr1	40853137	40853537	+	758	34.0	[7.6457744]	[107]	[7.6352787]	[107]	[40853335]	[40853335]
92_17565	chr1	44036613	44037013	+	1000	34.0	[]	[]	[9.204991]	[178]	[]	[44036842]
92_17568	chr1	47991144	47991544	+	1000	34.0	[6.6940527, 10.704721]	[141, 144]	[15.729881]	[144]	[47991359, 47991362]	[47991362]
92_17575	chr1	61504848	61505248	+	954	34.0	[]	[]	[6.741014]	[104]	[]	[61505044]
92_17576	chr1	62689431	62689831	+	1000	34.0	[7.6740365]	[88]	[7.6070166]	[88]	[62689606]	[62689606]
92_17577	chr1	64824062	64824462	+	995	34.0	[7.26324, 11.127046]	[197, 205]	[5.9131484]	[200]	[64824271, 64824279]	[64824274]
92_1760	chr1	19210139	19210539	+	1000	106.0	[10.10063]	[95]	[]	[]	[19210323]	[]
92_17600	chr1	151941329	151941729	+	1000	34.0	[9.623063]	[110]	[]	[]	[151941524]	[]
92_17603	chr1	155570194	155570594	+	1000	34.0	[]	[]	[11.916382]	[146]	[]	[155570411]
92_17605	chr1	156186341	156186741	+	1000	34.0	[5.9078236, 5.012173]	[95, 141]	[13.059919, 14.052155]	[141, 170]	[156186495, 156186541]	[156186541, 156186570]
92_17606	chr1	156421633	156422033	+	1000	34.0	[9.147153]	[125]	[9.535344]	[125]	[156421852]	[156421852]
92_17607	chr1	156912941	156913341	+	1000	34.0	[]	[]	[5.254826]	[144]	[]	[156913160]
92_17608	chr1	157319548	157319948	+	1000	34.0	[]	[]	[10.861387]	[88]	[]	[157319712]
92_17609	chr1	158686521	158686921	+	1000	34.0	[6.3555593]	[104]	[]	[]	[158686722]	[]
92_17612	chr1	173302363	173302763	+	737	34.0	[5.012173]	[150]	[13.059919]	[150]	[173302591]	[173302591]
92_17617	chr1	180131584	180131984	+	693	34.0	[7.3939433]	[156]	[6.352823]	[106]	[180131809]	[180131759]
92_17626	chr1	201013127	201013527	+	1000	34.0	[11.582608]	[150]	[6.5574484]	[150]	[201013365]	[201013365]
92_17630	chr1	221697761	221698161	+	1000	34.0	[]	[]	[11.997897]	[140]	[]	[221697994]
92_17634	chr1	227070669	227071069	+	994	34.0	[14.052155]	[120]	[]	[]	[227070877]	[]
92_1764	chr1	174153555	174153955	+	1000	106.0	[7.709926]	[80]	[]	[]	[174153717]	[]
92_17642	chr1	246748921	246749321	+	1000	34.0	[]	[]	[6.274044]	[81]	[]	[246749076]
92_17644	chr10	4964675	4965075	+	1000	34.0	[]	[]	[5.914794]	[75]	[]	[4964849]
92_17651	chr10	21272531	21272931	+	1000	34.0	[9.113695]	[138]	[12.5632305]	[138]	[21272745]	[21272745]
92_17654	chr10	30503842	30504242	+	1000	34.0	[14.157123]	[127]	[]	[]	[30504064]	[]
92_17667	chr10	75034140	75034540	+	1000	34.0	[6.912513]	[152]	[]	[]	[75034384]	[]
92_17669	chr10	78047286	78047686	+	979	34.0	[5.3009276]	[68]	[]	[]	[78047439]	[]
92_1767	chr1	241696069	241696469	+	1000	106.0	[8.650464]	[127]	[5.342469, 13.636866]	[67, 127]	[241696295]	[241696235, 241696295]
92_17671	chr10	80771934	80772334	+	1000	34.0	[8.80713]	[171]	[6.0547485]	[100]	[80772175]	[80772104]
92_17676	chr10	96619061	96619461	+	755	34.0	[9.196115]	[88]	[]	[]	[96619226]	[]
92_1768	chr10	34758394	34758794	+	1000	106.0	[6.653221]	[75]	[7.1755204]	[75]	[34758556]	[34758556]
92_17685	chr11	12703152	12703552	+	1000	34.0	[5.9497805]	[94]	[]	[]	[12703323]	[]
92_17687	chr11	18669256	18669656	+	1000	34.0	[]	[]	[10.599883]	[75]	[]	[18669419]
92_17689	chr11	36405982	36406382	+	996	34.0	[6.8248014]	[72]	[]	[]	[36406142]	[]
92_17690	chr11	36500401	36500801	+	1000	34.0	[8.741374]	[68]	[17.21607]	[68]	[36500557]	[36500557]
92_17698	chr11	59953752	59954152	+	1000	34.0	[8.506867]	[118]	[12.347575]	[121]	[59953947]	[59953950]
92_177	chr19	48574672	48575072	+	1000	214.0	[8.741374, 9.196115, 6.6871166]	[99, 145, 148]	[17.21607, 15.123054]	[99, 148]	[48574864, 48574910, 48574913]	[48574864, 48574913]
92_17701	chr11	65224894	65225294	+	1000	34.0	[9.841455]	[95]	[]	[]	[65225073]	[]
92_1771	chr12	46430414	46430814	+	1000	106.0	[]	[]	[14.052155]	[122]	[]	[46430631]
92_17719	chr11	87352636	87353036	+	1000	34.0	[9.038966]	[104]	[10.057873]	[104]	[87352829]	[87352829]
92_1772	chr12	112096607	112097007	+	1000	106.0	[8.407081]	[80]	[5.3844943]	[80]	[112096784]	[112096784]
92_17727	chr11	129846404	129846804	+	1000	34.0	[9.623063]	[189]	[]	[]	[129846648]	[]
92_17728	chr11	130006961	130007361	+	1000	34.0	[6.6451674]	[126]	[]	[]	[130007167]	[]
92_17729	chr11	130156676	130157076	+	1000	34.0	[]	[]	[5.4865494, 5.8362265]	[97, 105]	[]	[130156854, 130156862]
92_17732	chr12	8080121	8080521	+	1000	34.0	[9.113695]	[137]	[12.5632305]	[137]	[8080346]	[8080346]
92_17734	chr12	27703688	27704088	+	1000	34.0	[8.818677]	[130]	[]	[]	[27703898]	[]
92_17736	chr12	46266356	46266756	+	1000	34.0	[]	[]	[7.047887]	[86]	[]	[46266512]
92_17739	chr12	48861043	48861443	+	894	34.0	[]	[]	[7.5478415, 16.21138]	[93, 153]	[]	[48861231, 48861291]
92_17740	chr12	48886946	48887346	+	1000	34.0	[]	[]	[5.350599]	[71]	[]	[48887113]
92_17749	chr12	89574940	89575340	+	1000	34.0	[]	[]	[5.3478155]	[106]	[]	[89575136]
92_1775	chr15	41490352	41490752	+	1000	106.0	[6.5485716]	[110]	[12.000681]	[110]	[41490561]	[41490561]
92_17751	chr12	93707840	93708240	+	1000	34.0	[6.828657]	[57]	[8.398633, 16.21138]	[109, 150]	[93707993]	[93708045, 93708086]
92_17754	chr12	100427070	100427470	+	1000	34.0	[9.113695]	[108]	[9.03403, 12.5632305]	[69, 108]	[100427275]	[100427236, 100427275]
92_17757	chr12	109996186	109996586	+	1000	34.0	[6.986784]	[136]	[]	[]	[109996404]	[]
92_17765	chr12	121712573	121712973	+	1000	34.0	[9.535344]	[91]	[9.147153]	[91]	[121712744]	[121712744]
92_17769	chr12	130916156	130916556	+	667	34.0	[]	[]	[5.5423665]	[81]	[]	[130916328]
92_17770	chr13	19596898	19597298	+	872	34.0	[5.3009276]	[73]	[]	[]	[19597064]	[]
92_17771	chr13	19713554	19713954	+	1000	34.0	[]	[]	[9.895116]	[126]	[]	[19713765]
92_17777	chr13	90868292	90868692	+	1000	34.0	[10.900694, 10.599883]	[150, 185]	[6.0289807]	[188]	[90868501, 90868536]	[90868539]
92_17779	chr13	107884541	107884941	+	1000	34.0	[4.9324656]	[117]	[]	[]	[107884750]	[]
92_1778	chr16	57062385	57062785	+	1000	106.0	[17.21607]	[95]	[8.741374]	[95]	[57062559]	[57062559]
92_17781	chr13	111043637	111044037	+	1000	34.0	[]	[]	[5.197805]	[107]	[]	[111043840]
92_17782	chr13	113219584	113219984	+	1000	34.0	[6.6940527]	[147]	[]	[]	[113219741]	[]
92_17793	chr14	59265783	59266183	+	1000	34.0	[11.573731]	[125]	[6.9755206]	[125]	[59265992]	[59265992]
92_17797	chr14	68788881	68789281	+	1000	34.0	[8.06698]	[171]	[]	[]	[68789121]	[]
92_17804	chr14	92755462	92755862	+	1000	34.0	[13.352264, 11.214482]	[97, 119]	[8.464843, 7.736685]	[100, 119]	[92755655, 92755677]	[92755658, 92755677]
92_17806	chr14	103943616	103944016	+	1000	34.0	[]	[]	[6.7555423]	[128]	[]	[103943817]
92_17808	chr14_GL000225v1_random	127174	127574	+	1000	34.0	[12.064107]	[111]	[]	[]	[127385]	[]
92_17823	chr15	72320025	72320425	+	1000	34.0	[9.535344]	[72]	[9.147153]	[72]	[72320196]	[72320196]
92_17825	chr15	75627580	75627980	+	1000	34.0	[5.104317]	[113]	[]	[]	[75627781]	[]
92_17828	chr15	82749428	82749828	+	1000	34.0	[9.0798]	[116]	[]	[]	[82749621]	[]
92_17830	chr15	90895727	90896127	+	906	34.0	[]	[]	[6.8367867]	[62]	[]	[90895883]
92_17831	chr16	48113	48513	+	1000	34.0	[15.123054]	[62]	[6.6871166]	[62]	[48266]	[48266]
92_17834	chr16	2926972	2927372	+	1000	34.0	[]	[]	[5.6556687]	[155]	[]	[2927188]
92_17836	chr16	3069977	3070377	+	1000	34.0	[14.052155]	[112]	[]	[]	[3070183]	[]
92_17839	chr16	10328243	10328643	+	1000	34.0	[5.300996]	[88]	[]	[]	[10328415]	[]
92_17846	chr16	27033276	27033676	+	1000	34.0	[8.506867]	[133]	[]	[]	[27033502]	[]
92_17850	chr16	46392892	46393292	+	860	34.0	[]	[]	[8.440658, 6.3476424]	[116, 142]	[]	[46393071, 46393097]
92_17852	chr16	57623542	57623942	+	1000	34.0	[]	[]	[6.548253]	[137]	[]	[57623774]
92_17855	chr16	69396064	69396464	+	1000	34.0	[7.47221]	[116]	[7.47221, 8.2299385]	[116, 181]	[69396238]	[69396238, 69396303]
92_17867	chr17	7982134	7982534	+	1000	34.0	[]	[]	[10.599883]	[150]	[]	[7982354]
92_1787	chr21	36210059	36210459	+	1000	106.0	[5.6820865]	[139]	[]	[]	[36210291]	[]
92_17872	chr17	32253050	32253450	+	1000	34.0	[]	[]	[13.570657]	[76]	[]	[32253204]
92_17873	chr17	32909867	32910267	+	1000	34.0	[7.3593593]	[93]	[5.92508]	[81]	[32910047]	[32910035]
92_17887	chr17	58452768	58453168	+	1000	34.0	[]	[]	[9.330719]	[68]	[]	[58452934]
92_17888	chr17	59465923	59466323	+	857	34.0	[15.35756]	[96]	[15.35756]	[96]	[59466115]	[59466115]
92_17891	chr17	60303682	60304082	+	1000	34.0	[7.02068]	[149]	[10.508973]	[149]	[60303922]	[60303922]
92_17892	chr17	60315732	60316132	+	1000	34.0	[]	[]	[6.6940527]	[129]	[]	[60315944]
92_17899	chr17	76787849	76788249	+	1000	34.0	[]	[]	[6.3525047]	[180]	[]	[76788097]
92_179	chr1	27772829	27773229	+	1000	213.0	[13.2645445]	[102]	[13.303303]	[102]	[27773024]	[27773024]
92_17901	chr17	81346168	81346568	+	1000	34.0	[]	[]	[6.3476424]	[62]	[]	[81346319]
92_17905	chr18	461756	462156	+	1000	34.0	[15.35756, 5.572144]	[104, 127]	[15.35756, 5.970831]	[104, 127]	[461955, 461978]	[461955, 461978]
92_17911	chr18	11806713	11807113	+	1000	34.0	[]	[]	[5.6820865]	[110]	[]	[11806893]
92_17912	chr18	11955606	11956006	+	1000	34.0	[]	[]	[6.1920586]	[83]	[]	[11955777]
92_17917	chr18	45670469	45670869	+	1000	34.0	[10.10063]	[167]	[]	[]	[45670717]	[]
92_17925	chr19	1325131	1325531	+	1000	34.0	[5.5354342]	[97]	[]	[]	[1325328]	[]
92_17926	chr19	2775887	2776287	+	1000	34.0	[5.905019, 11.20141]	[63, 131]	[11.62836]	[131]	[2776045, 2776113]	[2776113]
92_17927	chr19	2974400	2974800	+	1000	34.0	[]	[]	[6.8287253]	[93]	[]	[2974561]
92_1793	chr3	196055761	196056161	+	1000	106.0	[7.0174127, 11.959139]	[83, 116]	[]	[]	[196055926, 196055959]	[]
92_1794	chr4	98929818	98930218	+	1000	106.0	[5.643669]	[149]	[]	[]	[98930050]	[]
92_17962	chr19	43696281	43696681	+	1000	34.0	[10.205598]	[117]	[5.2086997]	[117]	[43696478]	[43696478]
92_17969	chr19	49546918	49547318	+	1000	34.0	[6.736078]	[133]	[]	[]	[49547147]	[]
92_17970	chr19	49928441	49928841	+	1000	34.0	[6.502952]	[183]	[]	[]	[49928650]	[]
92_1798	chr6	15735729	15736129	+	1000	106.0	[]	[]	[13.486869]	[92]	[]	[15735919]
92_17995	chr2	54416517	54416917	+	1000	34.0	[]	[]	[8.902976]	[64]	[]	[54416680]
92_17997	chr2	55099875	55100275	+	1000	34.0	[14.052155]	[117]	[]	[]	[55100070]	[]
92_1800	chr6	90406148	90406548	+	1000	106.0	[]	[]	[11.005662]	[134]	[]	[90406377]
92_18005	chr2	80370387	80370787	+	1000	34.0	[5.6824274]	[78]	[]	[]	[80370552]	[]
92_18011	chr2	127067602	127068002	+	1000	34.0	[8.834029, 8.5036]	[74, 130]	[4.9575453]	[74]	[127067761, 127067817]	[127067761]
92_18021	chr2	181944930	181945330	+	917	34.0	[]	[]	[10.322954]	[66]	[]	[181945091]
92_18023	chr2	195662139	195662539	+	861	34.0	[]	[]	[6.352823, 5.342469, 10.995992]	[99, 123, 149]	[]	[195662328, 195662352, 195662378]
92_18030	chr2	237687574	237687974	+	1000	34.0	[8.741374]	[125]	[11.236842]	[125]	[237687766]	[237687766]
92_18038	chr20	32036756	32037156	+	1000	34.0	[14.052155]	[97]	[]	[]	[32036951]	[]
92_18041	chr20	35978025	35978425	+	1000	34.0	[11.959139]	[108]	[]	[]	[35978232]	[]
92_1805	chr7	74311275	74311675	+	1000	106.0	[7.3978443]	[106]	[]	[]	[74311479]	[]
92_18052	chr20	58892275	58892675	+	1000	34.0	[]	[]	[11.005662]	[100]	[]	[58892475]
92_18054	chr21	14263891	14264291	+	1000	34.0	[]	[]	[5.9497805, 9.823366]	[112, 143]	[]	[14264071, 14264102]
92_18055	chr21	14290540	14290940	+	934	34.0	[]	[]	[6.258853]	[106]	[]	[14290743]
92_18062	chr21	38953494	38953894	+	1000	34.0	[15.35756]	[133]	[15.35756]	[133]	[38953709]	[38953709]
92_18080	chr22	22777083	22777483	+	1000	34.0	[8.5036]	[143]	[]	[]	[22777260]	[]
92_18083	chr22	24270733	24271133	+	1000	34.0	[6.9297695]	[148]	[6.9297695]	[148]	[24270925]	[24270925]
92_18084	chr22	29197034	29197434	+	1000	34.0	[]	[]	[6.525358]	[142]	[]	[29197252]
92_18090	chr22	37552690	37553090	+	1000	34.0	[]	[]	[5.077588]	[182]	[]	[37552910]
92_18091	chr22	38514580	38514980	+	1000	34.0	[11.62836]	[80]	[11.20141]	[80]	[38514752]	[38514752]
92_18095	chr22	41311482	41311882	+	1000	34.0	[5.6974926]	[145]	[6.736078]	[140]	[41311711]	[41311706]
92_18097	chr3	9727810	9728210	+	1000	34.0	[9.623063]	[63]	[6.410585]	[128]	[9727971]	[9728036]
92_181	chr6	30769583	30769983	+	1000	213.0	[]	[]	[4.9794126]	[136]	[]	[30769814]
92_1810	chr1	8877825	8878225	+	1000	105.0	[9.504284]	[76]	[]	[]	[8877978]	[]
92_18105	chr3	46835008	46835408	+	1000	34.0	[7.0255423]	[151]	[]	[]	[46835256]	[]
92_18106	chr3	48034005	48034405	+	1000	34.0	[12.5632305]	[151]	[9.113695]	[151]	[48034249]	[48034249]
92_18113	chr3	60217142	60217542	+	1000	34.0	[]	[]	[5.7773547]	[127]	[]	[60217348]
92_18115	chr3	99875985	99876385	+	1000	34.0	[5.2086997]	[166]	[10.205598]	[166]	[99876207]	[99876207]
92_1812	chr1	40057464	40057864	+	1000	105.0	[10.557926]	[136]	[]	[]	[40057694]	[]
92_18123	chr3	139134585	139134985	+	1000	34.0	[9.113695]	[146]	[12.5632305]	[146]	[139134816]	[139134816]
