#PeakID(python identify_motif.py ./ENCODE_processed_files/SREBF2_idr.fa SREBF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
99_9455	chr9	128098750	128099150	+	1000	46.0	[5.547099]	[137]	[5.002631]	[137]	[128098903]	[128098903]
99_9495	chr1	26094810	26095210	+	1000	45.0	[5.1718345]	[91]	[6.36822]	[91]	[26094996]	[26094996]
99_9512	chr1	32180557	32180957	+	1000	45.0	[5.481017]	[131]	[8.201895]	[131]	[32180736]	[32180736]
99_9517	chr1	36307060	36307460	+	1000	45.0	[4.8022575]	[229]	[7.966632]	[229]	[36307293]	[36307293]
99_9524	chr1	40404675	40405075	+	1000	45.0	[5.6781764]	[104]	[4.8052683]	[104]	[40404839]	[40404839]
99_9549	chr1	119140142	119140542	+	1000	45.0	[6.4487815]	[167]	[6.1542315]	[167]	[119140370]	[119140370]
99_9577	chr1	205813682	205814082	+	1000	45.0	[10.27358]	[115]	[9.16307]	[115]	[205813869]	[205813869]
99_9580	chr1	207030379	207030779	+	1000	45.0	[6.355444]	[191]	[6.413446]	[191]	[207030600]	[207030600]
99_9607	chr10	5814128	5814528	+	1000	45.0	[11.235696]	[146]	[11.019846]	[146]	[5814368]	[5814368]
99_9651	chr11	62770814	62771214	+	1000	45.0	[]	[]	[5.215811]	[105]	[]	[62770987]
99_968	chr12	53006319	53006719	+	1000	77.0	[5.4686193]	[92]	[7.0990143]	[92]	[53006492]	[53006492]
99_969	chr12	57752152	57752552	+	1000	77.0	[6.7558374]	[91]	[]	[]	[57752337]	[]
99_9722	chr13	92390309	92390709	+	1000	45.0	[5.106303]	[269]	[]	[]	[92390549]	[]
99_9730	chr14	22918512	22918912	+	1000	45.0	[4.768052]	[179]	[]	[]	[22918738]	[]
99_9732	chr14	23280021	23280421	+	1000	45.0	[4.7514]	[138]	[5.7983303]	[138]	[23280230]	[23280230]
99_9738	chr15	36579823	36580223	+	1000	45.0	[8.393434]	[148]	[7.0746374]	[148]	[36580039]	[36580039]
99_9766	chr16	29595478	29595878	+	1000	45.0	[]	[]	[5.1818814]	[92]	[]	[29595637]
99_977	chr21	29002581	29002981	+	1000	77.0	[6.184257]	[151]	[4.8347507]	[151]	[29002740]	[29002740]
99_98	chr17	22521198	22521598	+	1000	176.0	[6.3482513, 5.6541166]	[105, 132]	[6.18773, 7.852982]	[105, 132]	[22521402, 22521429]	[22521402, 22521429]
99_9802	chr17	44779120	44779520	+	1000	45.0	[5.1985173]	[74]	[5.796432]	[74]	[44779276]	[44779276]
99_9807	chr17	51121722	51122122	+	1000	45.0	[7.63041]	[198]	[11.144358]	[198]	[51121932]	[51121932]
99_9823	chr17	81401576	81401976	+	1000	45.0	[]	[]	[4.8692756]	[229]	[]	[81401814]
99_9827	chr18	3625205	3625605	+	1000	45.0	[5.4686193]	[136]	[7.0990143]	[136]	[3625374]	[3625374]
99_9856	chr19	40687752	40688152	+	940	45.0	[10.3032675]	[161]	[13.004938]	[161]	[40687920]	[40687920]
99_9921	chr20	2664095	2664495	+	1000	45.0	[]	[]	[5.0296783]	[173]	[]	[2664345]
99_9936	chr21	29300172	29300572	+	1000	45.0	[5.215811]	[141]	[]	[]	[29300374]	[]
99_9949	chr22	19140051	19140451	+	1000	45.0	[5.167118]	[198]	[5.730965, 6.3238363]	[139, 198]	[19140284]	[19140225, 19140284]
99_9953	chr22	19216526	19216926	+	1000	45.0	[5.2537107]	[83]	[]	[]	[19216678]	[]
