#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_16013	chr2	239240407	239240807	+	1000	87.0	[]	[]	[7.5073967]	[59]	[]	[239240560]
203_16016	chr20	31708360	31708760	+	1000	87.0	[12.754859]	[146]	[]	[]	[31708593]	[]
203_16023	chr21	21137964	21138364	+	1000	87.0	[8.643063]	[104]	[]	[]	[21138155]	[]
203_16026	chr22	19679468	19679868	+	1000	87.0	[12.754859]	[167]	[]	[]	[19679683]	[]
203_16029	chr22	21593794	21594194	+	1000	87.0	[8.52607]	[125]	[]	[]	[21593976]	[]
203_16040	chr3	88075490	88075890	+	1000	87.0	[]	[]	[8.643063]	[121]	[]	[88075691]
203_16043	chr3	143001329	143001729	+	1000	87.0	[]	[]	[8.801346]	[112]	[]	[143001535]
203_16069	chr6	10722775	10723175	+	1000	87.0	[9.166563]	[132]	[]	[]	[10723007]	[]
203_16073	chr6	26217039	26217439	+	1000	87.0	[12.754859]	[83]	[]	[]	[26217221]	[]
203_16079	chr6	31769823	31770223	+	1000	87.0	[7.8923073]	[121]	[]	[]	[31769998]	[]
203_16082	chr6	90458304	90458704	+	1000	87.0	[8.679044]	[126]	[7.5073967]	[190]	[90458489]	[90458553]
203_1609	chr1	117659857	117660257	+	1000	439.0	[8.498569]	[107]	[]	[]	[117660059]	[]
203_16094	chr7	107891048	107891448	+	1000	87.0	[]	[]	[8.332749]	[64]	[]	[107891210]
203_16121	chr9	131235346	131235746	+	1000	87.0	[]	[]	[8.498569]	[93]	[]	[131235520]
203_16126	chr1	1433146	1433546	+	1000	86.0	[12.754859]	[168]	[9.166563]	[105]	[1433378]	[1433315]
203_16136	chr1	45303924	45304324	+	1000	86.0	[7.5073967]	[98]	[]	[]	[45304082]	[]
203_16164	chr10	5496392	5496792	+	1000	86.0	[8.332749, 9.166563]	[56, 78]	[]	[]	[5496548, 5496570]	[]
203_16165	chr10	11552254	11552654	+	1000	86.0	[8.498569]	[126]	[]	[]	[11552462]	[]
203_16181	chr11	65502943	65503343	+	1000	86.0	[]	[]	[8.643063]	[138]	[]	[65503178]
203_1621	chr8	122828139	122828539	+	1000	438.0	[]	[]	[8.498569]	[92]	[]	[122828326]
203_16222	chr16	28974494	28974894	+	1000	86.0	[]	[]	[7.8923073]	[150]	[]	[28974720]
203_16230	chr17	73757354	73757754	+	1000	86.0	[]	[]	[7.5855]	[122]	[]	[73757571]
203_16233	chr18	35290182	35290582	+	1000	86.0	[]	[]	[7.5073967]	[84]	[]	[35290342]
203_16235	chr18	57833661	57834061	+	1000	86.0	[7.8923073]	[71]	[7.5855]	[61]	[57833832]	[57833822]
203_16246	chr2	41720680	41721080	+	1000	86.0	[8.235647]	[84]	[]	[]	[41720855]	[]
203_16260	chr21	36077789	36078189	+	1000	86.0	[]	[]	[7.8923073]	[92]	[]	[36077967]
203_16262	chr22	20268266	20268666	+	1000	86.0	[]	[]	[8.801346]	[97]	[]	[20268449]
203_16263	chr22	21607565	21607965	+	1000	86.0	[8.52607]	[212]	[]	[]	[21607811]	[]
203_16265	chr22	26239500	26239900	+	1000	86.0	[12.754859]	[55]	[]	[]	[26239652]	[]
203_16266	chr22	35785495	35785895	+	1000	86.0	[]	[]	[8.235647]	[112]	[]	[35785703]
203_16281	chr3	183447534	183447934	+	1000	86.0	[]	[]	[9.166563]	[102]	[]	[183447713]
203_16285	chr3	196183513	196183913	+	1000	86.0	[8.679044]	[60]	[]	[]	[196183669]	[]
203_16287	chr4	27084573	27084973	+	1000	86.0	[8.498569, 8.332749, 9.166563]	[62, 76, 83]	[]	[]	[27084732, 27084746, 27084753]	[]
203_16296	chr4	184942460	184942860	+	1000	86.0	[8.235647]	[113]	[]	[]	[184942664]	[]
203_1630	chr5	135173615	135174015	+	1000	437.0	[]	[]	[8.643063, 8.272243]	[52, 120]	[]	[135173766, 135173834]
203_16308	chr6	32196702	32197102	+	1000	86.0	[8.235647]	[82]	[]	[]	[32196877]	[]
203_16309	chr6	34238008	34238408	+	1000	86.0	[9.166563, 8.801346]	[81, 125]	[]	[]	[34238185, 34238229]	[]
203_16313	chr6	38578037	38578437	+	1000	86.0	[7.8880606]	[152]	[]	[]	[38578267]	[]
203_16325	chr7	873316	873716	+	1000	86.0	[8.52607]	[111]	[12.754859]	[136]	[873498]	[873523]
203_16334	chr7	130942124	130942524	+	1000	86.0	[8.272243, 8.498569]	[96, 117]	[]	[]	[130942301, 130942322]	[]
203_16336	chr7	135170610	135171010	+	1000	86.0	[8.643063]	[200]	[8.643063]	[199]	[135170836]	[135170835]
203_1634	chr2	157899197	157899597	+	1000	436.0	[8.643063]	[53]	[8.643063]	[52]	[157899349]	[157899348]
203_16361	chr1	40774207	40774607	+	1000	85.0	[8.52607]	[95]	[8.332749]	[109]	[40774384]	[40774398]
203_16370	chr1	116817664	116818064	+	1000	85.0	[12.754859, 8.272243]	[92, 131]	[]	[]	[116817851, 116817890]	[]
203_16378	chr1	156920341	156920741	+	1000	85.0	[9.166563]	[92]	[]	[]	[156920520]	[]
203_16391	chr10	106996523	106996923	+	1000	85.0	[8.801346]	[122]	[]	[]	[106996745]	[]
203_16400	chr11	117171781	117172181	+	1000	85.0	[8.643063]	[106]	[]	[]	[117171985]	[]
203_16401	chr11	118316613	118317013	+	1000	85.0	[]	[]	[8.643063]	[157]	[]	[118316859]
203_1642	chr15	92617522	92617922	+	1000	435.0	[8.643063]	[62]	[]	[]	[92617684]	[]
203_16430	chr16	23641195	23641595	+	1000	85.0	[8.272243]	[153]	[]	[]	[23641438]	[]
203_16442	chr17	75784951	75785351	+	1000	85.0	[7.5073967]	[75]	[]	[]	[75785121]	[]
203_16448	chr19	2273664	2274064	+	1000	85.0	[12.754859]	[133]	[]	[]	[2273887]	[]
203_16455	chr19	10502660	10503060	+	1000	85.0	[8.801346, 8.643063]	[167, 181]	[]	[]	[10502896, 10502910]	[]
203_16457	chr19	34359355	34359755	+	1000	85.0	[12.754859]	[71]	[]	[]	[34359507]	[]
203_16478	chr20	49706540	49706940	+	1000	85.0	[7.5073967]	[89]	[]	[]	[49706721]	[]
203_1648	chr7	129750068	129750468	+	1000	435.0	[]	[]	[8.235647]	[107]	[]	[129750273]
203_16485	chr22	20015279	20015679	+	1000	85.0	[12.754859]	[171]	[]	[]	[20015511]	[]
203_16492	chr3	4868217	4868617	+	1000	85.0	[9.166563, 8.643063, 8.332749]	[65, 75, 147]	[]	[]	[4868375, 4868385, 4868457]	[]
203_16504	chr4	39977813	39978213	+	1000	85.0	[7.8880606]	[141]	[]	[]	[39978029]	[]
203_16518	chr5	134411744	134412144	+	1000	85.0	[8.801346]	[74]	[]	[]	[134411915]	[]
203_16524	chr6	1745678	1746078	+	1000	85.0	[]	[]	[8.52607]	[75]	[]	[1745848]
203_16528	chr6	26026234	26026634	+	1000	85.0	[]	[]	[12.754859]	[150]	[]	[26026468]
203_16542	chr7	2099211	2099611	+	1000	85.0	[8.643063]	[154]	[]	[]	[2099459]	[]
203_16547	chr7	43540494	43540894	+	1000	85.0	[12.754859]	[130]	[]	[]	[43540718]	[]
203_16564	chr7	159030723	159031123	+	1000	85.0	[8.801346]	[67]	[8.235647]	[93]	[159030885]	[159030911]
203_16565	chr8	10636494	10636894	+	1000	85.0	[8.643063, 8.643063]	[97, 109]	[]	[]	[10636691, 10636703]	[]
203_16575	chr9	97954510	97954910	+	1000	85.0	[]	[]	[8.272243, 8.52607]	[62, 100]	[]	[97954665, 97954703]
203_16577	chr9	113400987	113401387	+	1000	85.0	[12.754859]	[130]	[]	[]	[113401209]	[]
203_16586	chr1	1407124	1407524	+	1000	84.0	[]	[]	[9.166563]	[154]	[]	[1407363]
203_16587	chr1	2189571	2189971	+	1000	84.0	[8.332749]	[198]	[8.272243]	[137]	[2189811]	[2189750]
203_16592	chr1	11803325	11803725	+	1000	84.0	[7.5855]	[214]	[9.166563]	[225]	[11803558]	[11803569]
203_16595	chr1	26035940	26036340	+	1000	84.0	[9.166563]	[121]	[]	[]	[26036161]	[]
203_16601	chr1	48530711	48531111	+	1000	84.0	[8.52607]	[52]	[8.272243]	[121]	[48530863]	[48530932]
203_16605	chr1	108746353	108746753	+	1000	84.0	[8.52607]	[95]	[]	[]	[108746538]	[]
203_16611	chr1	201895916	201896316	+	1000	84.0	[]	[]	[8.272243]	[81]	[]	[201896075]
203_16617	chr1	231162218	231162618	+	1000	84.0	[7.5855]	[118]	[8.643063]	[105]	[231162399]	[231162386]
203_16621	chr1	248758293	248758693	+	1000	84.0	[8.643063]	[99]	[]	[]	[248758490]	[]
203_16625	chr10	103668565	103668965	+	1000	84.0	[]	[]	[8.801346]	[126]	[]	[103668743]
203_16629	chr11	13110901	13111301	+	1000	84.0	[]	[]	[8.643063]	[104]	[]	[13111090]
203_16630	chr11	47272242	47272642	+	1000	84.0	[]	[]	[12.754859]	[118]	[]	[47272458]
203_16634	chr11	108008769	108009169	+	1000	84.0	[]	[]	[12.754859, 9.166563]	[110, 123]	[]	[108008974, 108008987]
203_16638	chr12	26787001	26787401	+	1000	84.0	[8.643063]	[98]	[]	[]	[26787182]	[]
203_16642	chr12	56468353	56468753	+	1000	84.0	[9.540733]	[90]	[8.235647]	[112]	[56468516]	[56468538]
203_16646	chr12	102043907	102044307	+	1000	84.0	[8.235647]	[69]	[]	[]	[102044076]	[]
203_16651	chr14	23147635	23148035	+	1000	84.0	[8.643063]	[192]	[]	[]	[23147883]	[]
203_16658	chr15	67399919	67400319	+	1000	84.0	[12.754859]	[129]	[8.643063, 8.643063]	[72, 104]	[67400147]	[67400090, 67400122]
203_16659	chr15	91033033	91033433	+	1000	84.0	[8.643063, 12.754859]	[69, 87]	[12.754859]	[119]	[91033200, 91033218]	[91033250]
203_16668	chr16	88282412	88282812	+	1000	84.0	[8.643063]	[119]	[]	[]	[88282614]	[]
203_16677	chr19	13905878	13906278	+	1000	84.0	[12.754859]	[82]	[]	[]	[13906056]	[]
203_16683	chr2	10307586	10307986	+	1000	84.0	[8.679044]	[145]	[]	[]	[10307828]	[]
203_1669	chr4	78610482	78610882	+	1000	433.0	[8.235647]	[124]	[]	[]	[78610691]	[]
203_16691	chr2	68829228	68829628	+	1000	84.0	[9.540733]	[133]	[]	[]	[68829453]	[]
203_16706	chr22	19965966	19966366	+	1000	84.0	[8.235647]	[159]	[]	[]	[19966193]	[]
203_1672	chr9	132984773	132985173	+	1000	433.0	[8.332749]	[62]	[8.643063]	[123]	[132984935]	[132984996]
203_16720	chr3	121834979	121835379	+	1000	84.0	[8.643063]	[144]	[8.643063]	[143]	[121835214]	[121835213]
203_16740	chr5	116370895	116371295	+	1000	84.0	[8.332749]	[113]	[]	[]	[116371099]	[]
203_16741	chr5	139517877	139518277	+	1000	84.0	[]	[]	[8.679044]	[115]	[]	[139518060]
203_16746	chr6	4018364	4018764	+	1000	84.0	[]	[]	[8.679044]	[167]	[]	[4018604]
203_16754	chr6	42190841	42191241	+	1000	84.0	[8.235647]	[112]	[]	[]	[42191046]	[]
203_16764	chr7	876058	876458	+	1000	84.0	[9.166563, 9.540733]	[77, 116]	[]	[]	[876217, 876256]	[]
203_16765	chr7	25125238	25125638	+	1000	84.0	[7.8923073]	[76]	[]	[]	[25125413]	[]
203_16772	chr7	101244077	101244477	+	1000	84.0	[]	[]	[7.8923073]	[94]	[]	[101244235]
203_16781	chr8	100953298	100953698	+	1000	84.0	[7.8923073]	[149]	[]	[]	[100953539]	[]
203_16787	chr9	100126370	100126770	+	1000	84.0	[]	[]	[7.5855]	[108]	[]	[100126546]
203_16793	chr9	136644853	136645253	+	1000	84.0	[]	[]	[8.235647]	[118]	[]	[136645061]
203_16801	chr1	25695178	25695578	+	1000	83.0	[7.5073967]	[141]	[]	[]	[25695419]	[]
203_16813	chr1	159923730	159924130	+	1000	83.0	[]	[]	[8.272243]	[126]	[]	[159923948]
203_16817	chr1	184930249	184930649	+	1000	83.0	[]	[]	[7.5073967]	[68]	[]	[184930416]
203_16819	chr1	201731610	201732010	+	1000	83.0	[]	[]	[8.643063]	[96]	[]	[201731786]
203_16821	chr1	212035051	212035451	+	1000	83.0	[8.272243]	[182]	[]	[]	[212035282]	[]
203_16824	chr10	3825236	3825636	+	1000	83.0	[]	[]	[8.235647]	[73]	[]	[3825400]
203_16830	chr10	34748775	34749175	+	1000	83.0	[8.52607]	[114]	[]	[]	[34748981]	[]
203_16837	chr11	44139684	44140084	+	1000	83.0	[]	[]	[8.801346]	[116]	[]	[44139893]
203_16838	chr11	45945548	45945948	+	1000	83.0	[]	[]	[7.5855]	[112]	[]	[45945748]
203_16846	chr12	49428900	49429300	+	1000	83.0	[8.643063]	[106]	[]	[]	[49429101]	[]
203_16856	chr14	35535166	35535566	+	1000	83.0	[9.166563]	[84]	[8.272243]	[149]	[35535348]	[35535413]
203_16861	chr15	77732706	77733106	+	1000	83.0	[8.679044]	[144]	[7.5855, 8.272243]	[96, 117]	[77732948]	[77732900, 77732921]
203_16868	chr16	20806353	20806753	+	1000	83.0	[]	[]	[8.643063]	[128]	[]	[20806534]
203_16874	chr17	50934849	50935249	+	1000	83.0	[]	[]	[8.235647]	[160]	[]	[50935089]
203_16887	chr19	1876031	1876431	+	1000	83.0	[]	[]	[9.540733]	[102]	[]	[1876216]
203_16889	chr19	11089271	11089671	+	1000	83.0	[]	[]	[7.8923073]	[174]	[]	[11089502]
203_16893	chr19	39402448	39402848	+	1000	83.0	[9.540733]	[140]	[]	[]	[39402675]	[]
203_16901	chr2	32592034	32592434	+	1000	83.0	[8.235647]	[76]	[]	[]	[32592200]	[]
203_16910	chr20	347736	348136	+	1000	83.0	[7.5855]	[165]	[]	[]	[347974]	[]
203_16919	chr21	33542635	33543035	+	1000	83.0	[8.801346]	[126]	[]	[]	[33542831]	[]
203_16924	chr22	23715146	23715546	+	1000	83.0	[8.272243]	[135]	[]	[]	[23715367]	[]
203_1693	chr11	46296849	46297249	+	1000	430.0	[8.643063, 8.679044]	[102, 134]	[8.643063]	[101]	[46297042, 46297074]	[46297041]
203_16939	chr4	1712474	1712874	+	1000	83.0	[]	[]	[7.8923073]	[120]	[]	[1712685]
203_1694	chr12	6765240	6765640	+	1000	430.0	[]	[]	[8.272243]	[81]	[]	[6765419]
203_16948	chr4	152265013	152265413	+	1000	83.0	[]	[]	[8.643063]	[67]	[]	[152265176]
203_1695	chr12	57039020	57039420	+	1000	430.0	[8.498569]	[100]	[]	[]	[57039209]	[]
203_16957	chr5	139689598	139689998	+	1000	83.0	[8.643063]	[92]	[8.643063]	[91]	[139689750]	[139689749]
203_16961	chr5	177404363	177404763	+	1000	83.0	[]	[]	[8.386223]	[113]	[]	[177404558]
203_16965	chr6	15378835	15379235	+	1000	83.0	[8.643063]	[95]	[]	[]	[15379028]	[]
203_16966	chr6	17305182	17305582	+	1000	83.0	[8.643063]	[78]	[]	[]	[17305345]	[]
203_16970	chr6	50973446	50973846	+	1000	83.0	[]	[]	[8.235647]	[156]	[]	[50973690]
203_16976	chr7	24820244	24820644	+	1000	83.0	[]	[]	[8.272243]	[155]	[]	[24820493]
203_16977	chr7	38341241	38341641	+	1000	83.0	[]	[]	[8.643063]	[132]	[]	[38341442]
203_16982	chr7	99848819	99849219	+	1000	83.0	[]	[]	[12.754859]	[122]	[]	[99849020]
203_17005	chr9	32213	32613	+	1000	83.0	[7.8923073]	[151]	[]	[]	[32463]	[]
203_17007	chr9	40991951	40992351	+	1000	83.0	[8.679044]	[74]	[8.235647]	[151]	[40992104]	[40992181]
203_17029	chr1	30824046	30824446	+	1000	82.0	[7.5855]	[128]	[]	[]	[30824198]	[]
203_17037	chr1	54272929	54273329	+	1000	82.0	[]	[]	[8.643063]	[100]	[]	[54273120]
203_17040	chr1	110879924	110880324	+	1000	82.0	[]	[]	[7.5073967]	[82]	[]	[110880101]
203_17041	chr1	112618919	112619319	+	1000	82.0	[8.643063]	[103]	[8.801346]	[152]	[112619077]	[112619126]
203_1705	chr11	72321624	72322024	+	1000	429.0	[12.754859]	[77]	[]	[]	[72321800]	[]
203_17054	chr1	229270815	229271215	+	1000	82.0	[9.540733]	[117]	[9.540733]	[116]	[229271009]	[229271008]
203_17055	chr1	230978951	230979351	+	1000	82.0	[]	[]	[8.52607]	[171]	[]	[230979200]
203_17061	chr10	6464888	6465288	+	1000	82.0	[]	[]	[8.498569]	[83]	[]	[6465046]
203_17067	chr10	100909583	100909983	+	1000	82.0	[7.5855, 8.332749]	[124, 130]	[]	[]	[100909800, 100909806]	[]
203_17076	chr11	35337212	35337612	+	1000	82.0	[8.498569]	[146]	[]	[]	[35337456]	[]
203_17081	chr11	65427176	65427576	+	1000	82.0	[8.272243]	[90]	[]	[]	[65427332]	[]
203_17082	chr11	67583415	67583815	+	1000	82.0	[8.643063]	[108]	[]	[]	[67583622]	[]
203_17088	chr12	49088147	49088547	+	1000	82.0	[]	[]	[7.8923073]	[128]	[]	[49088342]
203_17092	chr12	72031089	72031489	+	1000	82.0	[7.5855]	[159]	[8.498569]	[103]	[72031332]	[72031276]
203_1711	chr1	230143547	230143947	+	1000	428.0	[]	[]	[9.540733]	[112]	[]	[230143757]
203_17199	chr4	76781812	76782212	+	1000	82.0	[9.166563]	[135]	[]	[]	[76782009]	[]
203_17204	chr4	103076699	103077099	+	1000	82.0	[8.643063]	[132]	[]	[]	[103076916]	[]
203_17224	chr6	28838829	28839229	+	1000	82.0	[9.166563]	[140]	[]	[]	[28839027]	[]
203_17235	chr6	143555210	143555610	+	1000	82.0	[]	[]	[8.332749]	[75]	[]	[143555382]
203_17244	chr7	112480736	112481136	+	1000	82.0	[8.801346]	[69]	[]	[]	[112480888]	[]
203_17262	chr9	130863467	130863867	+	1000	82.0	[]	[]	[7.5073967]	[180]	[]	[130863668]
203_17268	chr1	6199442	6199842	+	1000	81.0	[]	[]	[8.332749]	[62]	[]	[6199595]
203_17270	chr1	11997441	11997841	+	1000	81.0	[]	[]	[8.235647]	[84]	[]	[11997620]
203_17272	chr1	22342057	22342457	+	1000	81.0	[9.166563]	[107]	[8.643063]	[112]	[22342258]	[22342263]
203_17278	chr1	31573975	31574375	+	1000	81.0	[]	[]	[8.235647]	[117]	[]	[31574188]
203_17280	chr1	54355921	54356321	+	1000	81.0	[8.386223]	[70]	[]	[]	[54356088]	[]
203_17290	chr1	155052744	155053144	+	1000	81.0	[8.643063, 8.272243]	[71, 97]	[]	[]	[155052907, 155052933]	[]
203_17318	chr11	9155884	9156284	+	1000	81.0	[]	[]	[7.8880606]	[112]	[]	[9156065]
203_17320	chr11	34105380	34105780	+	1000	81.0	[9.540733]	[144]	[9.540733]	[143]	[34105614]	[34105613]
203_17326	chr11	113690641	113691041	+	1000	81.0	[9.166563]	[63]	[]	[]	[113690802]	[]
203_17327	chr11	124096348	124096748	+	1000	81.0	[8.498569]	[112]	[]	[]	[124096547]	[]
203_17339	chr12	109093335	109093735	+	1000	81.0	[12.754859]	[152]	[]	[]	[109093567]	[]
203_17342	chr12	123601933	123602333	+	1000	81.0	[]	[]	[8.498569]	[162]	[]	[123602154]
203_17346	chr14	30295969	30296369	+	1000	81.0	[8.272243]	[98]	[]	[]	[30296166]	[]
203_17370	chr17	6450872	6451272	+	1000	81.0	[8.679044]	[115]	[]	[]	[6451080]	[]
203_17378	chr17	47323607	47324007	+	1000	81.0	[8.679044]	[170]	[]	[]	[47323855]	[]
203_17385	chr18	3666296	3666696	+	1000	81.0	[8.386223]	[144]	[]	[]	[3666504]	[]
203_17388	chr18	62545910	62546310	+	1000	81.0	[7.8923073]	[94]	[]	[]	[62546088]	[]
203_1739	chr7	139118248	139118648	+	1000	427.0	[]	[]	[8.52607]	[89]	[]	[139118433]
203_17395	chr19	49127766	49128166	+	1000	81.0	[8.801346]	[144]	[]	[]	[49127994]	[]
203_17396	chr19	58513882	58514282	+	1000	81.0	[]	[]	[8.272243, 8.801346]	[92, 135]	[]	[58514074, 58514117]
203_17405	chr2	55617476	55617876	+	1000	81.0	[8.332749]	[119]	[]	[]	[55617690]	[]
203_17409	chr2	100197660	100198060	+	1000	81.0	[8.801346]	[72]	[]	[]	[100197830]	[]
203_17410	chr2	101001979	101002379	+	1000	81.0	[8.801346]	[73]	[]	[]	[101002147]	[]
203_17418	chr2	235634361	235634761	+	1000	81.0	[8.52607]	[102]	[]	[]	[235634559]	[]
203_17422	chr20	38448033	38448433	+	1000	81.0	[8.272243]	[123]	[]	[]	[38448239]	[]
203_17430	chr22	22060603	22061003	+	1000	81.0	[]	[]	[8.643063]	[210]	[]	[22060840]
203_17433	chr22	29831534	29831934	+	1000	81.0	[]	[]	[8.643063]	[95]	[]	[29831718]
203_17438	chr3	15098986	15099386	+	1000	81.0	[8.801346]	[90]	[12.754859]	[83]	[15099157]	[15099150]
203_17439	chr3	20904683	20905083	+	1000	81.0	[]	[]	[7.8880606]	[141]	[]	[20904920]
203_17454	chr4	3167982	3168382	+	1000	81.0	[]	[]	[8.643063]	[99]	[]	[3168172]
203_17464	chr5	136137934	136138334	+	1000	81.0	[]	[]	[12.754859]	[130]	[]	[136138158]
203_17474	chr5	178120909	178121309	+	1000	81.0	[]	[]	[8.52607]	[105]	[]	[178121094]
203_17491	chr6	117544673	117545073	+	1000	81.0	[8.235647]	[151]	[]	[]	[117544909]	[]
203_17502	chr7	65982035	65982435	+	1000	81.0	[]	[]	[8.332749, 8.679044]	[149, 180]	[]	[65982234, 65982265]
203_17512	chr7	135936876	135937276	+	1000	81.0	[7.8880606]	[91]	[]	[]	[135937043]	[]
203_17513	chr7	148962641	148963041	+	1000	81.0	[8.235647]	[195]	[]	[]	[148962878]	[]
203_17514	chr7	149090454	149090854	+	1000	81.0	[7.5073967]	[207]	[]	[]	[149090699]	[]
203_17515	chr8	60791213	60791613	+	1000	81.0	[]	[]	[8.643063]	[73]	[]	[60791378]
203_17516	chr8	61760107	61760507	+	1000	81.0	[8.332749, 8.332749]	[80, 118]	[]	[]	[61760269, 61760307]	[]
203_17530	chrX	9352595	9352995	+	1000	81.0	[]	[]	[7.5073967]	[126]	[]	[9352800]
203_17545	chr1	36149486	36149886	+	1000	80.0	[8.801346]	[67]	[]	[]	[36149652]	[]
203_17554	chr1	120176323	120176723	+	1000	80.0	[8.643063]	[69]	[]	[]	[120176489]	[]
203_17558	chr1	164685222	164685622	+	1000	80.0	[7.5855]	[121]	[]	[]	[164685432]	[]
203_17583	chr11	61332913	61333313	+	1000	80.0	[8.272243]	[131]	[]	[]	[61333142]	[]
203_17588	chr11	68903656	68904056	+	1000	80.0	[8.679044]	[163]	[]	[]	[68903895]	[]
203_17592	chr12	49130634	49131034	+	1000	80.0	[8.643063]	[142]	[]	[]	[49130871]	[]
203_17606	chr14	52692242	52692642	+	1000	80.0	[]	[]	[8.235647]	[108]	[]	[52692437]
203_17610	chr14	100696562	100696962	+	1000	80.0	[]	[]	[8.643063]	[119]	[]	[100696777]
203_17611	chr15	63818205	63818605	+	1000	80.0	[]	[]	[8.332749]	[126]	[]	[63818429]
203_17617	chr15	89087859	89088259	+	1000	80.0	[]	[]	[8.643063]	[62]	[]	[89088011]
203_17628	chr17	42311501	42311901	+	1000	80.0	[]	[]	[8.332749]	[83]	[]	[42311683]
203_17636	chr17	81101680	81102080	+	1000	80.0	[8.643063, 8.801346]	[103, 142]	[]	[]	[81101858, 81101897]	[]
203_17644	chr19	10653651	10654051	+	1000	80.0	[8.498569]	[137]	[8.801346]	[209]	[10653810]	[10653882]
203_17649	chr19	39133567	39133967	+	1000	80.0	[8.52607]	[87]	[]	[]	[39133745]	[]
203_17655	chr2	23690557	23690957	+	1000	80.0	[8.643063]	[141]	[8.643063]	[140]	[23690788]	[23690787]
203_17664	chr2	196331202	196331602	+	1000	80.0	[7.5073967]	[115]	[]	[]	[196331408]	[]
203_17675	chr21	29300168	29300568	+	1000	80.0	[8.498569]	[113]	[]	[]	[29300376]	[]
203_17683	chr22	49967023	49967423	+	1000	80.0	[8.801346, 8.272243]	[110, 138]	[]	[]	[49967217, 49967245]	[]
203_17684	chr22	50149025	50149425	+	1000	80.0	[8.332749]	[78]	[8.332749, 12.754859]	[98, 168]	[50149183]	[50149203, 50149273]
203_17695	chr3	197394617	197395017	+	1000	80.0	[8.332749]	[72]	[]	[]	[197394780]	[]
203_17699	chr4	67701131	67701531	+	1000	80.0	[]	[]	[12.754859, 8.235647]	[84, 132]	[]	[67701311, 67701359]
203_17712	chr5	75336742	75337142	+	1000	80.0	[9.166563, 8.643063]	[89, 122]	[8.643063]	[121]	[75336914, 75336947]	[75336946]
203_1773	chr2	28516975	28517375	+	1000	423.0	[]	[]	[8.235647]	[75]	[]	[28517150]
203_17735	chr6	42039466	42039866	+	1000	80.0	[]	[]	[8.643063]	[68]	[]	[42039632]
203_17754	chr7	2357249	2357649	+	1000	80.0	[]	[]	[8.386223]	[100]	[]	[2357439]
203_17774	chr8	27036213	27036613	+	1000	80.0	[8.643063]	[112]	[]	[]	[27036418]	[]
203_17786	chr9	122264575	122264975	+	1000	80.0	[8.643063]	[215]	[]	[]	[122264812]	[]
203_1779	chr11	36193257	36193657	+	1000	422.0	[12.754859]	[100]	[]	[]	[36193450]	[]
203_17792	chr9	136727990	136728390	+	1000	80.0	[9.166563]	[78]	[]	[]	[136728152]	[]
203_17806	chr1	3857134	3857534	+	1000	79.0	[8.272243]	[107]	[8.272243]	[119]	[3857325]	[3857337]
203_17809	chr1	28886858	28887258	+	1000	79.0	[]	[]	[12.754859]	[148]	[]	[28887106]
203_17812	chr1	44238067	44238467	+	1000	79.0	[]	[]	[8.801346]	[98]	[]	[44238235]
203_17818	chr1	181084235	181084635	+	1000	79.0	[]	[]	[8.332749]	[142]	[]	[181084459]
203_17832	chr10	79390580	79390980	+	1000	79.0	[]	[]	[8.643063, 8.235647]	[116, 137]	[]	[79390782, 79390803]
203_17841	chr11	47248640	47249040	+	1000	79.0	[12.754859]	[120]	[]	[]	[47248836]	[]
203_17853	chr12	31073533	31073933	+	1000	79.0	[]	[]	[8.643063]	[89]	[]	[31073719]
203_17855	chr12	54432473	54432873	+	1000	79.0	[8.386223]	[113]	[]	[]	[54432656]	[]
203_17856	chr12	57001413	57001813	+	1000	79.0	[8.643063]	[75]	[8.332749, 7.8923073]	[100, 136]	[57001587]	[57001612, 57001648]
203_17872	chr14	89164409	89164809	+	1000	79.0	[]	[]	[8.52607]	[150]	[]	[89164643]
203_17883	chr15	75669807	75670207	+	1000	79.0	[]	[]	[8.332749]	[76]	[]	[75669974]
203_17890	chr16	67846576	67846976	+	1000	79.0	[8.332749]	[116]	[]	[]	[67846769]	[]
203_17904	chr19	2819640	2820040	+	1000	79.0	[]	[]	[7.5073967, 8.801346]	[162, 177]	[]	[2819845, 2819860]
203_17907	chr19	16442707	16443107	+	1000	79.0	[8.272243]	[135]	[]	[]	[16442918]	[]
203_17915	chr2	8803958	8804358	+	1000	79.0	[8.235647, 8.643063]	[60, 66]	[8.643063]	[65]	[8804113, 8804119]	[8804118]
203_17917	chr2	24792768	24793168	+	1000	79.0	[8.332749]	[130]	[]	[]	[24792976]	[]
203_17931	chr2	170973296	170973696	+	1000	79.0	[]	[]	[7.5073967]	[97]	[]	[170973475]
203_17940	chr20	31608492	31608892	+	1000	79.0	[8.643063]	[138]	[]	[]	[31608719]	[]
203_1795	chr1	45035642	45036042	+	1000	420.0	[8.235647]	[128]	[]	[]	[45035866]	[]
203_17950	chr21	42544543	42544943	+	1000	79.0	[8.52607]	[143]	[8.498569]	[83]	[42544778]	[42544718]
