#PeakID(python scan_motif.py ./ENCODE_processed_files/GATA1_idr.fa GATA1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
156_16878	chr7	116489670	116490070	+	926	30.0	[8.635739]	[171]	[]	[]	[116489883]	[]
156_1688	chr2	218422468	218422868	+	1000	133.0	[]	[]	[12.392342]	[126]	[]	[218422681]
156_16882	chr7	127894654	127895054	+	894	30.0	[]	[]	[7.392081]	[135]	[]	[127894879]
156_16884	chr7	131328719	131329119	+	940	30.0	[11.148683]	[105]	[]	[]	[131328902]	[]
156_16886	chr7	137932865	137933265	+	825	30.0	[]	[]	[12.392342]	[92]	[]	[137933043]
156_1689	chr20	38159950	38160350	+	1000	133.0	[8.230114]	[114]	[8.230114]	[106]	[38160152]	[38160144]
156_16892	chr7	151244218	151244618	+	836	30.0	[]	[]	[7.74083]	[213]	[]	[151244467]
156_16896	chr8	9291722	9292122	+	553	30.0	[]	[]	[9.473773, 11.148683]	[117, 122]	[]	[9291908, 9291913]
156_16898	chr8	21017676	21018076	+	896	30.0	[]	[]	[11.148683]	[152]	[]	[21017921]
156_16901	chr8	37924349	37924749	+	982	30.0	[7.392081]	[103]	[]	[]	[37924547]	[]
156_16903	chr8	38368486	38368886	+	972	30.0	[11.148683]	[115]	[]	[]	[38368682]	[]
156_16904	chr8	41746744	41747144	+	837	30.0	[7.842722, 11.148683]	[110, 120]	[]	[]	[41746940, 41746950]	[]
156_16906	chr8	56034911	56035311	+	822	30.0	[11.148683]	[128]	[8.230114]	[145]	[56035132]	[56035149]
156_16908	chr8	61080719	61081119	+	870	30.0	[]	[]	[7.74083, 11.148683]	[117, 122]	[]	[61080916, 61080921]
156_1691	chr21	36429975	36430375	+	1000	133.0	[]	[]	[12.392342]	[88]	[]	[36430162]
156_16912	chr8	102444021	102444421	+	727	30.0	[]	[]	[11.148683]	[117]	[]	[102444232]
156_16913	chr8	102716957	102717357	+	838	30.0	[]	[]	[11.148683, 7.392081]	[122, 140]	[]	[102717155, 102717173]
156_16914	chr8	105399083	105399483	+	816	30.0	[]	[]	[12.392342]	[110]	[]	[105399293]
156_16918	chr8	124968132	124968532	+	883	30.0	[]	[]	[12.392342]	[106]	[]	[124968297]
156_16919	chr8	130672072	130672472	+	708	30.0	[11.148683]	[137]	[]	[]	[130672298]	[]
156_1692	chr3	45859063	45859463	+	1000	133.0	[]	[]	[7.392081]	[129]	[]	[45859288]
156_16920	chr8	140831056	140831456	+	856	30.0	[]	[]	[7.74083]	[88]	[]	[140831216]
156_16921	chr8	141021743	141022143	+	663	30.0	[]	[]	[8.04971, 11.148683]	[56, 107]	[]	[141021894, 141021945]
156_16924	chr9	32554070	32554470	+	926	30.0	[]	[]	[11.148683]	[125]	[]	[32554289]
156_16927	chr9	108062611	108063011	+	932	30.0	[]	[]	[8.04971, 7.842722, 11.148683]	[98, 129, 177]	[]	[108062779, 108062810, 108062858]
156_16928	chr9	111966246	111966646	+	858	30.0	[]	[]	[8.230114]	[133]	[]	[111966471]
156_1693	chr5	126514821	126515221	+	1000	133.0	[11.148683]	[89]	[]	[]	[126515002]	[]
156_16934	chr9	125513720	125514120	+	861	30.0	[]	[]	[12.392342]	[87]	[]	[125513903]
156_16935	chr9	127770773	127771173	+	956	30.0	[7.286461]	[82]	[7.3065944, 11.148683]	[149, 154]	[127770937]	[127771004, 127771009]
156_16936	chr9	128249582	128249982	+	787	30.0	[8.190248]	[172]	[]	[]	[128249775]	[]
156_16937	chr9	128307132	128307532	+	855	30.0	[7.74083]	[103]	[]	[]	[128307328]	[]
156_16939	chr9	129759831	129760231	+	837	30.0	[9.473773]	[72]	[]	[]	[129759999]	[]
156_1694	chr6	25608525	25608925	+	1000	133.0	[8.230114]	[111]	[]	[]	[25608735]	[]
156_16945	chr9	130842398	130842798	+	730	30.0	[]	[]	[7.3913875]	[111]	[]	[130842572]
156_16946	chr9	130873371	130873771	+	969	30.0	[7.392081]	[94]	[]	[]	[130873532]	[]
156_16952	chr9	131094910	131095310	+	910	30.0	[]	[]	[7.3913875]	[155]	[]	[131095144]
156_16953	chr9	131110199	131110599	+	936	30.0	[]	[]	[8.203644]	[91]	[]	[131110388]
156_16957	chr9	136789097	136789497	+	870	30.0	[11.148683, 8.357435]	[105, 139]	[]	[]	[136789300, 136789334]	[]
156_1696	chr7	12385361	12385761	+	1000	133.0	[]	[]	[12.392342]	[113]	[]	[12385556]
156_16961	chrUn_KI270744v1	109391	109791	+	963	30.0	[]	[]	[7.3065944]	[141]	[]	[109631]
156_16962	chrUn_KI270744v1	110056	110456	+	912	30.0	[]	[]	[7.3065944]	[67]	[]	[110210]
156_16963	chrUn_KI270744v1	110453	110853	+	934	30.0	[]	[]	[7.3065944]	[131]	[]	[110642]
156_16964	chrX	2921230	2921630	+	832	30.0	[7.392081, 11.148683]	[79, 97]	[]	[]	[2921384, 2921402]	[]
156_16965	chrX	13194644	13195044	+	980	30.0	[11.148683]	[101]	[]	[]	[13194836]	[]
156_16966	chrX	18173569	18173969	+	706	30.0	[8.230114]	[109]	[]	[]	[18173767]	[]
156_16967	chrX	40014834	40015234	+	550	30.0	[]	[]	[11.148683]	[90]	[]	[40015020]
156_16969	chrX	63349402	63349802	+	937	30.0	[]	[]	[8.230114]	[81]	[]	[63349577]
156_1697	chr7	50558363	50558763	+	1000	133.0	[7.392081]	[126]	[8.230114]	[107]	[50558585]	[50558566]
156_16970	chrX	66255584	66255984	+	820	30.0	[]	[]	[11.148683]	[111]	[]	[66255775]
156_16972	chrX	110363205	110363605	+	971	30.0	[]	[]	[11.148683]	[135]	[]	[110363440]
156_16979	chr1	12183368	12183768	+	868	29.0	[7.392081, 12.392342]	[128, 150]	[]	[]	[12183542, 12183564]	[]
156_1698	chr7	106501929	106502329	+	1000	133.0	[]	[]	[8.230114, 7.3913875]	[99, 104]	[]	[106502125, 106502130]
156_16980	chr1	12407371	12407771	+	777	29.0	[]	[]	[9.473773, 8.203644]	[104, 175]	[]	[12407536, 12407607]
156_16981	chr1	17441393	17441793	+	887	29.0	[8.04971]	[163]	[]	[]	[17441565]	[]
156_16985	chr1	23964969	23965369	+	821	29.0	[]	[]	[7.74083]	[179]	[]	[23965172]
156_16992	chr1	30738118	30738518	+	867	29.0	[11.148683]	[94]	[]	[]	[30738302]	[]
156_16994	chr1	32144350	32144750	+	941	29.0	[7.74083, 8.230114]	[95, 133]	[]	[]	[32144513, 32144551]	[]
156_16995	chr1	32251885	32252285	+	743	29.0	[7.3913875]	[105]	[]	[]	[32252083]	[]
156_16998	chr1	36248621	36249021	+	897	29.0	[7.392081]	[68]	[]	[]	[36248774]	[]
156_17	chr7	116876833	116877233	+	1000	534.0	[11.148683]	[136]	[11.148683]	[80]	[116877069]	[116877013]
156_1700	chrX	115322309	115322709	+	1000	133.0	[]	[]	[8.230114, 11.148683]	[87, 140]	[]	[115322489, 115322542]
156_17003	chr1	40845367	40845767	+	912	29.0	[7.392081]	[174]	[]	[]	[40845616]	[]
156_17008	chr1	46370179	46370579	+	905	29.0	[]	[]	[8.230114]	[126]	[]	[46370399]
156_17013	chr1	54406676	54407076	+	613	29.0	[11.148683, 11.148683]	[56, 105]	[]	[]	[54406828, 54406877]	[]
156_17016	chr1	77761880	77762280	+	909	29.0	[11.148683]	[76]	[]	[]	[77762048]	[]
156_17017	chr1	92710770	92711170	+	708	29.0	[11.148683]	[89]	[]	[]	[92710938]	[]
156_17018	chr1	93715589	93715989	+	708	29.0	[7.392081]	[130]	[]	[]	[93715793]	[]
156_1702	chr1	151976028	151976428	+	1000	132.0	[]	[]	[11.148683]	[122]	[]	[151976235]
156_17021	chr1	109089251	109089651	+	874	29.0	[]	[]	[8.357435]	[175]	[]	[109089449]
156_17023	chr1	109299020	109299420	+	857	29.0	[7.392081]	[122]	[]	[]	[109299210]	[]
156_17024	chr1	109300602	109301002	+	872	29.0	[8.230114]	[158]	[]	[]	[109300835]	[]
156_1703	chr10	96622352	96622752	+	1000	132.0	[11.148683]	[97]	[]	[]	[96622547]	[]
156_17031	chr1	117416716	117417116	+	875	29.0	[]	[]	[8.230114]	[125]	[]	[117416930]
156_17032	chr1	117481421	117481821	+	654	29.0	[11.148683, 11.148683]	[68, 73]	[]	[]	[117481584, 117481589]	[]
156_17035	chr1	145696054	145696454	+	861	29.0	[11.148683]	[84]	[]	[]	[145696230]	[]
156_1704	chr13	93290541	93290941	+	1000	132.0	[7.3913875]	[128]	[]	[]	[93290759]	[]
156_17047	chr1	180581695	180582095	+	871	29.0	[11.148683, 12.392342]	[71, 123]	[]	[]	[180581866, 180581918]	[]
156_1705	chr14	33917134	33917534	+	1000	132.0	[8.230114]	[77]	[]	[]	[33917307]	[]
156_17057	chr1	204289295	204289695	+	783	29.0	[11.148683, 11.148683]	[105, 110]	[]	[]	[204289500, 204289505]	[]
156_1706	chr16	59356717	59357117	+	1000	132.0	[11.148683]	[94]	[]	[]	[59356908]	[]
156_17060	chr1	206766683	206767083	+	879	29.0	[7.392081]	[123]	[]	[]	[206766905]	[]
156_17065	chr1	222619281	222619681	+	897	29.0	[9.473773]	[95]	[]	[]	[222619463]	[]
156_17068	chr1	226216026	226216426	+	862	29.0	[7.392081]	[81]	[]	[]	[226216200]	[]
156_1707	chr17	58492678	58493078	+	1000	132.0	[8.230114]	[83]	[]	[]	[58492854]	[]
156_17075	chr1	234745721	234746121	+	540	29.0	[8.230114, 8.203644]	[111, 125]	[]	[]	[234745888, 234745902]	[]
156_17077	chr1	235125876	235126276	+	646	29.0	[]	[]	[12.392342, 12.392342]	[92, 97]	[]	[235126059, 235126064]
156_17081	chr10	7151492	7151892	+	893	29.0	[]	[]	[11.148683]	[138]	[]	[7151703]
156_17082	chr10	11414280	11414680	+	900	29.0	[11.148683]	[94]	[]	[]	[11414460]	[]
156_17084	chr10	15169667	15170067	+	911	29.0	[]	[]	[7.392081]	[112]	[]	[15169873]
156_17085	chr10	17212821	17213221	+	619	29.0	[11.148683, 8.357435]	[107, 140]	[]	[]	[17213021, 17213054]	[]
156_17086	chr10	21336831	21337231	+	903	29.0	[7.392081]	[85]	[]	[]	[21337012]	[]
156_17088	chr10	31966198	31966598	+	588	29.0	[7.392081]	[69]	[]	[]	[31966361]	[]
156_17089	chr10	32377292	32377692	+	916	29.0	[]	[]	[7.3913875]	[111]	[]	[32377494]
156_1709	chr2	69724528	69724928	+	1000	132.0	[]	[]	[11.148683, 11.148683, 11.148683]	[88, 111, 134]	[]	[69724708, 69724731, 69724754]
156_17090	chr10	34748758	34749158	+	860	29.0	[11.148683]	[117]	[]	[]	[34748968]	[]
156_17093	chr10	43174914	43175314	+	917	29.0	[8.203644]	[169]	[11.148683]	[155]	[43175142]	[43175128]
156_17097	chr10	49538344	49538744	+	810	29.0	[8.230114]	[158]	[]	[]	[49538567]	[]
156_17098	chr10	50322156	50322556	+	862	29.0	[]	[]	[8.203644]	[100]	[]	[50322320]
156_17099	chr10	50419712	50420112	+	849	29.0	[]	[]	[11.148683, 7.3913875]	[110, 127]	[]	[50419882, 50419899]
156_171	chr11	95100175	95100575	+	1000	329.0	[8.635739]	[126]	[11.148683]	[77]	[95100399]	[95100350]
156_1710	chr2	88021945	88022345	+	1000	132.0	[11.148683]	[75]	[]	[]	[88022116]	[]
156_17101	chr10	58093092	58093492	+	832	29.0	[7.392081]	[95]	[8.230114]	[129]	[58093279]	[58093313]
156_17102	chr10	60305342	60305742	+	884	29.0	[8.203644]	[88]	[]	[]	[60305508]	[]
156_17103	chr10	60964063	60964463	+	945	29.0	[]	[]	[7.286461]	[143]	[]	[60964245]
156_17105	chr10	69087909	69088309	+	896	29.0	[9.473773]	[121]	[]	[]	[69088110]	[]
156_17110	chr10	72176749	72177149	+	920	29.0	[8.230114, 11.148683, 11.148683]	[76, 130, 144]	[]	[]	[72176914, 72176968, 72176982]	[]
156_17116	chr10	74238051	74238451	+	895	29.0	[8.230114]	[87]	[]	[]	[74238219]	[]
156_17119	chr10	78043517	78043917	+	637	29.0	[]	[]	[7.3913875]	[168]	[]	[78043750]
156_1712	chr22	40711517	40711917	+	1000	132.0	[]	[]	[11.148683]	[118]	[]	[40711730]
156_17120	chr10	79445817	79446217	+	788	29.0	[9.473773]	[179]	[]	[]	[79446013]	[]
156_17121	chr10	79744818	79745218	+	574	29.0	[]	[]	[12.392342, 11.148683]	[133, 166]	[]	[79745031, 79745064]
156_17122	chr10	80449689	80450089	+	912	29.0	[]	[]	[11.148683]	[160]	[]	[80449912]
156_17123	chr10	87025545	87025945	+	760	29.0	[]	[]	[7.3913875, 11.148683]	[107, 112]	[]	[87025741, 87025746]
156_17124	chr10	98664416	98664816	+	877	29.0	[11.148683]	[109]	[]	[]	[98664617]	[]
156_17125	chr10	107083344	107083744	+	917	29.0	[11.148683]	[105]	[11.148683]	[74]	[107083548]	[107083517]
156_17126	chr10	110067955	110068355	+	730	29.0	[11.148683]	[106]	[]	[]	[110068141]	[]
156_17127	chr10	110078981	110079381	+	792	29.0	[]	[]	[7.464151, 8.190248]	[136, 155]	[]	[110079180, 110079199]
156_17128	chr10	119092318	119092718	+	893	29.0	[]	[]	[9.473773]	[119]	[]	[119092521]
156_17129	chr10	124420338	124420738	+	702	29.0	[]	[]	[11.148683]	[72]	[]	[124420501]
156_1713	chr3	118436887	118437287	+	1000	132.0	[11.148683, 11.148683]	[113, 130]	[]	[]	[118437087, 118437104]	[]
156_17131	chr11	3444128	3444528	+	896	29.0	[]	[]	[11.148683]	[175]	[]	[3444356]
156_17132	chr11	4658865	4659265	+	903	29.0	[]	[]	[11.148683]	[154]	[]	[4659100]
156_17134	chr11	7573757	7574157	+	686	29.0	[]	[]	[8.230114]	[98]	[]	[7573921]
156_17138	chr11	16292206	16292606	+	584	29.0	[8.190248, 11.148683]	[80, 101]	[]	[]	[16292357, 16292378]	[]
156_17139	chr11	27506643	27507043	+	911	29.0	[]	[]	[7.3913875]	[172]	[]	[27506858]
156_1714	chr4	40311730	40312130	+	1000	132.0	[12.392342]	[134]	[]	[]	[40311948]	[]
156_17146	chr11	46553777	46554177	+	759	29.0	[]	[]	[12.392342]	[135]	[]	[46553989]
156_17150	chr11	59647567	59647967	+	897	29.0	[]	[]	[8.230114]	[108]	[]	[59647774]
156_17152	chr11	59968597	59968997	+	769	29.0	[9.473773]	[178]	[9.473773]	[208]	[59968811]	[59968841]
156_1716	chr4	173289361	173289761	+	1000	132.0	[8.230114, 11.148683]	[80, 110]	[]	[]	[173289536, 173289566]	[]
156_17161	chr11	78352315	78352715	+	910	29.0	[]	[]	[8.230114]	[147]	[]	[78352466]
156_17162	chr11	83191944	83192344	+	897	29.0	[11.148683]	[91]	[]	[]	[83192131]	[]
156_17164	chr11	87423092	87423492	+	945	29.0	[7.392081]	[118]	[7.392081]	[108]	[87423289]	[87423279]
156_17165	chr11	93572098	93572498	+	858	29.0	[8.230114]	[61]	[11.148683]	[135]	[93572253]	[93572327]
156_17166	chr11	95725191	95725591	+	911	29.0	[8.230114]	[121]	[]	[]	[95725368]	[]
156_17167	chr11	102267565	102267965	+	911	29.0	[11.148683]	[102]	[]	[]	[102267739]	[]
156_17168	chr11	102384759	102385159	+	873	29.0	[]	[]	[8.230114]	[124]	[]	[102384968]
156_17169	chr11	117980341	117980741	+	659	29.0	[11.148683]	[136]	[8.635739]	[182]	[117980535]	[117980581]
156_1717	chr5	80078881	80079281	+	1000	132.0	[12.392342, 11.148683]	[72, 77]	[]	[]	[80079039, 80079044]	[]
156_17171	chr11	123629323	123629723	+	838	29.0	[11.148683, 9.473773]	[114, 168]	[]	[]	[123629500, 123629554]	[]
156_17172	chr12	3599993	3600393	+	945	29.0	[8.230114]	[162]	[]	[]	[3600230]	[]
156_17176	chr12	8052441	8052841	+	878	29.0	[]	[]	[8.230114]	[101]	[]	[8052636]
156_17177	chr12	12807118	12807518	+	788	29.0	[11.148683]	[88]	[]	[]	[12807301]	[]
156_17178	chr12	25126723	25127123	+	878	29.0	[11.148683]	[101]	[7.842722]	[81]	[25126894]	[25126874]
156_17179	chr12	27847313	27847713	+	665	29.0	[8.230114]	[66]	[7.392081]	[139]	[27847464]	[27847537]
156_1718	chr5	131994558	131994958	+	1000	132.0	[12.392342]	[79]	[7.3913875]	[143]	[131994733]	[131994797]
156_17181	chr12	33483330	33483730	+	682	29.0	[7.392081, 7.392081, 7.696181]	[125, 136, 152]	[]	[]	[33483533, 33483544, 33483560]	[]
156_17182	chr12	45878308	45878708	+	839	29.0	[11.148683]	[113]	[]	[]	[45878498]	[]
156_17183	chr12	46357829	46358229	+	798	29.0	[7.842722]	[193]	[]	[]	[46358041]	[]
156_17189	chr12	53492986	53493386	+	933	29.0	[]	[]	[12.392342]	[100]	[]	[53493184]
156_1719	chr7	92886012	92886412	+	1000	132.0	[8.230114]	[76]	[7.392081]	[150]	[92886188]	[92886262]
156_17191	chr12	53944803	53945203	+	891	29.0	[11.148683]	[102]	[]	[]	[53944985]	[]
156_17196	chr12	70645787	70646187	+	908	29.0	[9.473773]	[136]	[]	[]	[70646007]	[]
156_172	chr5	86526877	86527277	+	1000	328.0	[11.148683]	[130]	[]	[]	[86527104]	[]
156_1720	chr8	53492462	53492862	+	1000	132.0	[]	[]	[11.148683]	[137]	[]	[53492694]
156_17201	chr12	95204400	95204800	+	878	29.0	[]	[]	[7.286461]	[182]	[]	[95204617]
156_17203	chr12	104510190	104510590	+	808	29.0	[]	[]	[11.148683]	[195]	[]	[104510404]
156_17207	chr12	116558357	116558757	+	668	29.0	[]	[]	[11.148683]	[141]	[]	[116558582]
156_17208	chr12	120971883	120972283	+	925	29.0	[12.392342]	[124]	[12.392342]	[105]	[120972103]	[120972084]
156_1721	chr8	115427528	115427928	+	1000	132.0	[11.148683]	[59]	[]	[]	[115427681]	[]
156_17210	chr12	124591017	124591417	+	563	29.0	[7.3913875]	[55]	[]	[]	[124591170]	[]
156_17211	chr12	124636226	124636626	+	731	29.0	[]	[]	[7.3913875]	[140]	[]	[124636434]
156_17212	chr13	21522740	21523140	+	906	29.0	[]	[]	[8.203644, 12.392342]	[102, 133]	[]	[21522925, 21522956]
156_17213	chr13	71906437	71906837	+	884	29.0	[]	[]	[8.230114]	[84]	[]	[71906614]
156_17214	chr13	80587519	80587919	+	700	29.0	[7.392081, 7.3913875]	[102, 128]	[]	[]	[80587699, 80587725]	[]
156_17216	chr13	91369718	91370118	+	752	29.0	[]	[]	[7.3913875]	[99]	[]	[91369880]
156_17218	chr13	96860837	96861237	+	931	29.0	[11.148683]	[89]	[12.392342]	[133]	[96861022]	[96861066]
156_17219	chr13	107880583	107880983	+	852	29.0	[8.190248]	[129]	[7.696181]	[59]	[107880810]	[107880740]
156_1722	chr9	98332545	98332945	+	1000	132.0	[]	[]	[11.148683]	[107]	[]	[98332749]
156_17224	chr14	23160542	23160942	+	908	29.0	[]	[]	[8.230114]	[65]	[]	[23160707]
156_17225	chr14	33903370	33903770	+	594	29.0	[]	[]	[11.148683]	[136]	[]	[33903599]
156_17227	chr14	55382494	55382894	+	757	29.0	[]	[]	[11.148683]	[115]	[]	[55382674]
156_1723	chr1	8542135	8542535	+	1000	131.0	[]	[]	[8.230114]	[129]	[]	[8542355]
156_17230	chr14	65132901	65133301	+	871	29.0	[11.148683]	[109]	[]	[]	[65133086]	[]
156_17234	chr14	75832948	75833348	+	617	29.0	[8.230114]	[69]	[]	[]	[75833106]	[]
156_17235	chr14	87996059	87996459	+	905	29.0	[]	[]	[11.148683]	[108]	[]	[87996260]
156_17236	chr14	91613523	91613923	+	852	29.0	[8.230114]	[79]	[]	[]	[91613700]	[]
156_17238	chr14	101673853	101674253	+	726	29.0	[]	[]	[9.473773]	[133]	[]	[101674060]
156_1724	chr1	15543587	15543987	+	1000	131.0	[]	[]	[11.148683]	[160]	[]	[15543821]
156_17242	chr15	22892368	22892768	+	853	29.0	[8.190248]	[118]	[]	[]	[22892572]	[]
156_17243	chr15	22976595	22976995	+	815	29.0	[11.148683]	[76]	[]	[]	[22976765]	[]
156_1725	chr1	20185317	20185717	+	1000	131.0	[]	[]	[8.230114]	[142]	[]	[20185548]
156_17252	chr15	58392613	58393013	+	926	29.0	[]	[]	[7.3913875, 7.392081]	[154, 159]	[]	[58392849, 58392854]
156_17253	chr15	60362683	60363083	+	905	29.0	[12.392342]	[88]	[]	[]	[60362865]	[]
156_17254	chr15	65217911	65218311	+	891	29.0	[8.230114]	[129]	[]	[]	[65218119]	[]
156_17256	chr15	72471267	72471667	+	877	29.0	[8.230114, 7.392081]	[62, 98]	[]	[]	[72471422, 72471458]	[]
156_17258	chr15	75043572	75043972	+	628	29.0	[11.148683]	[118]	[]	[]	[75043785]	[]
156_17260	chr15	76905467	76905867	+	874	29.0	[8.230114]	[78]	[8.203644]	[100]	[76905642]	[76905664]
156_17264	chr15	85031034	85031434	+	626	29.0	[]	[]	[11.148683]	[146]	[]	[85031270]
156_17265	chr15	88543071	88543471	+	901	29.0	[]	[]	[8.230114]	[128]	[]	[88543298]
156_17268	chr15	90598169	90598569	+	672	29.0	[8.230114]	[111]	[]	[]	[90598377]	[]
156_17269	chr16	579119	579519	+	599	29.0	[]	[]	[11.148683]	[115]	[]	[579317]
156_1727	chr1	153059304	153059704	+	1000	131.0	[8.230114]	[129]	[]	[]	[153059513]	[]
156_17277	chr16	27098640	27099040	+	649	29.0	[]	[]	[8.203644]	[91]	[]	[27098824]
156_17286	chr16	50338753	50339153	+	667	29.0	[11.148683]	[108]	[]	[]	[50338958]	[]
156_17287	chr16	58360046	58360446	+	911	29.0	[11.148683, 8.190248]	[100, 132]	[]	[]	[58360242, 58360274]	[]
156_1729	chr10	17578620	17579020	+	1000	131.0	[]	[]	[7.842722]	[150]	[]	[17578870]
156_17290	chr16	79312540	79312940	+	898	29.0	[]	[]	[8.230114]	[167]	[]	[79312788]
156_17294	chr16	85474778	85475178	+	846	29.0	[8.190248]	[98]	[]	[]	[85474953]	[]
156_17299	chr17	3640152	3640552	+	771	29.0	[8.190248, 7.3913875]	[155, 160]	[]	[]	[3640327, 3640332]	[]
156_173	chr17	73474378	73474778	+	1000	327.0	[11.148683, 11.148683]	[72, 97]	[]	[]	[73474549, 73474574]	[]
156_1730	chr10	110483728	110484128	+	1000	131.0	[]	[]	[11.148683]	[80]	[]	[110483908]
156_17300	chr17	5942731	5943131	+	908	29.0	[]	[]	[7.392081]	[109]	[]	[5942919]
156_17307	chr17	29060987	29061387	+	670	29.0	[]	[]	[11.148683]	[120]	[]	[29061199]
156_17308	chr17	34361489	34361889	+	865	29.0	[7.3065944]	[131]	[]	[]	[34361717]	[]
156_17309	chr17	36590065	36590465	+	850	29.0	[11.148683]	[171]	[]	[]	[36590297]	[]
156_1731	chr11	97996760	97997160	+	1000	131.0	[]	[]	[8.190248, 11.148683]	[75, 121]	[]	[97996928, 97996974]
156_17310	chr17	37047719	37048119	+	584	29.0	[]	[]	[11.148683]	[175]	[]	[37047949]
156_1732	chr11	118611127	118611527	+	1000	131.0	[11.148683, 11.148683, 9.473773]	[82, 107, 151]	[]	[]	[118611303, 118611328, 118611372]	[]
156_17329	chr17	64116089	64116489	+	862	29.0	[]	[]	[11.148683]	[63]	[]	[64116250]
156_1733	chr12	51368660	51369060	+	1000	131.0	[11.148683]	[83]	[]	[]	[51368839]	[]
156_17331	chr17	68213619	68214019	+	684	29.0	[8.230114, 11.148683]	[132, 212]	[]	[]	[68213784, 68213864]	[]
156_17332	chr17	68437930	68438330	+	859	29.0	[8.230114]	[213]	[]	[]	[68438175]	[]
156_1734	chr14	23932528	23932928	+	1000	131.0	[8.230114]	[125]	[]	[]	[23932736]	[]
156_17340	chr18	604820	605220	+	734	29.0	[11.148683]	[111]	[]	[]	[604988]	[]
156_17348	chr18	12302482	12302882	+	836	29.0	[]	[]	[11.148683]	[147]	[]	[12302695]
156_17349	chr18	23498806	23499206	+	715	29.0	[12.392342]	[159]	[]	[]	[23499049]	[]
156_1735	chr16	19487867	19488267	+	1000	131.0	[]	[]	[9.473773]	[88]	[]	[19488050]
156_17350	chr18	36950268	36950668	+	854	29.0	[]	[]	[12.392342]	[90]	[]	[36950449]
156_17351	chr18	49759989	49760389	+	920	29.0	[11.148683]	[91]	[]	[]	[49760152]	[]
156_17352	chr18	54881320	54881720	+	903	29.0	[11.148683]	[121]	[]	[]	[54881520]	[]
156_17354	chr18	59957973	59958373	+	855	29.0	[7.392081]	[139]	[]	[]	[59958200]	[]
156_17359	chr19	13172373	13172773	+	814	29.0	[8.230114]	[121]	[]	[]	[13172577]	[]
156_17363	chr19	32570234	32570634	+	566	29.0	[]	[]	[7.3913875]	[135]	[]	[32570457]
156_17365	chr19	35747972	35748372	+	609	29.0	[]	[]	[8.203644, 7.464151]	[114, 174]	[]	[35748137, 35748197]
156_17367	chr19	41263477	41263877	+	811	29.0	[8.203644]	[93]	[8.190248]	[71]	[41263668]	[41263646]
156_17368	chr19	42189194	42189594	+	827	29.0	[7.286461]	[111]	[]	[]	[42189392]	[]
156_17369	chr19	44890358	44890758	+	899	29.0	[]	[]	[12.392342]	[217]	[]	[44890604]
156_1737	chr2	230659152	230659552	+	1000	131.0	[]	[]	[8.230114, 11.148683]	[124, 134]	[]	[230659365, 230659375]
156_17370	chr19	45241908	45242308	+	870	29.0	[]	[]	[8.230114]	[93]	[]	[45242087]
156_17374	chr19	48830070	48830470	+	649	29.0	[]	[]	[8.230114]	[87]	[]	[48830239]
156_1738	chr22	21819358	21819758	+	1000	131.0	[11.148683]	[100]	[]	[]	[21819546]	[]
156_17380	chr19	51551119	51551519	+	843	29.0	[7.3065944]	[122]	[]	[]	[51551338]	[]
156_17381	chr19	51593576	51593976	+	757	29.0	[8.230114]	[139]	[8.230114]	[164]	[51593785]	[51593810]
156_17384	chr2	9006321	9006721	+	862	29.0	[]	[]	[7.74083]	[126]	[]	[9006543]
156_17386	chr2	11713698	11714098	+	877	29.0	[]	[]	[12.392342]	[75]	[]	[11713860]
156_17388	chr2	24083732	24084132	+	829	29.0	[]	[]	[8.357435]	[142]	[]	[24083974]
156_1739	chr3	57599048	57599448	+	1000	131.0	[]	[]	[11.148683, 9.473773]	[85, 121]	[]	[57599211, 57599247]
156_17390	chr2	26363388	26363788	+	905	29.0	[7.392081]	[75]	[]	[]	[26363557]	[]
156_17393	chr2	33122708	33123108	+	917	29.0	[7.3065944]	[191]	[7.392081]	[131]	[33122953]	[33122893]
156_17395	chr2	43997101	43997501	+	810	29.0	[8.230114, 8.230114]	[98, 122]	[]	[]	[43997278, 43997302]	[]
156_17396	chr2	58561220	58561620	+	880	29.0	[11.148683]	[102]	[7.392081]	[88]	[58561420]	[58561406]
156_17399	chr2	74131908	74132308	+	801	29.0	[11.148683]	[89]	[7.74083]	[144]	[74132079]	[74132134]
156_1740	chr3	196279175	196279575	+	1000	131.0	[7.3913875, 11.148683]	[82, 126]	[11.148683]	[115]	[196279338, 196279382]	[196279371]
156_17402	chr2	90395518	90395918	+	701	29.0	[9.473773]	[147]	[]	[]	[90395762]	[]
156_17406	chr2	112787696	112788096	+	794	29.0	[8.230114]	[113]	[]	[]	[112787882]	[]
156_17409	chr2	157809122	157809522	+	869	29.0	[]	[]	[7.392081]	[163]	[]	[157809363]
156_1741	chr4	53366061	53366461	+	1000	131.0	[8.635739, 8.635739]	[132, 145]	[7.392081, 7.392081]	[130, 143]	[53366271, 53366284]	[53366269, 53366282]
