#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF1_idr.fa KLF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
293_3716	chr17	75435953	75436353	+	1000	44.5	[7.801938, 7.5940995, 14.252311]	[69, 113, 124]	[]	[]	[75436117, 75436161, 75436172]	[]
293_3718	chr19	633489	633889	+	1000	44.5	[]	[]	[8.956747, 7.0663056]	[190, 196]	[]	[633709, 633715]
293_3719	chr19	1748188	1748588	+	1000	44.5	[6.483479, 7.2199736]	[143, 163]	[10.534392]	[152]	[1748396, 1748416]	[1748405]
293_3721	chr19	12929900	12930300	+	1000	44.5	[9.788544]	[220]	[7.643828]	[233]	[12930121]	[12930134]
293_3727	chr2	96265922	96266322	+	1000	44.5	[]	[]	[7.5940995]	[232]	[]	[96266169]
293_3729	chr20	5741049	5741449	+	1000	44.5	[12.520998]	[127]	[]	[]	[5741232]	[]
293_3732	chr20	56832470	56832870	+	1000	44.5	[]	[]	[7.2592225]	[205]	[]	[56832709]
293_3734	chr21	34583257	34583657	+	1000	44.5	[7.022195]	[59]	[12.520998]	[123]	[34583416]	[34583480]
293_3739	chr22	20526575	20526975	+	1000	44.5	[]	[]	[9.788544]	[196]	[]	[20526800]
293_374	chr9	130844081	130844481	+	1000	100.0	[]	[]	[12.265705, 9.052912]	[119, 185]	[]	[130844256, 130844322]
293_3742	chr22	21704651	21705051	+	1000	44.5	[7.2199736]	[155]	[]	[]	[21704848]	[]
293_3743	chr22	21741121	21741521	+	1000	44.5	[12.265705]	[160]	[]	[]	[21741346]	[]
293_3745	chr22	21915018	21915418	+	1000	44.5	[]	[]	[7.801938]	[133]	[]	[21915171]
293_3748	chr22	22708036	22708436	+	1000	44.5	[7.5940995]	[95]	[]	[]	[22708208]	[]
293_3750	chr22	23033169	23033569	+	1000	44.5	[7.846622]	[128]	[]	[]	[23033389]	[]
293_3751	chr3	6769778	6770178	+	934	44.5	[6.7998433]	[120]	[]	[]	[6769978]	[]
293_3752	chr3	14947967	14948367	+	1000	44.5	[6.0706253]	[147]	[12.520998, 7.9846697, 9.495462]	[118, 122, 124]	[14948168]	[14948139, 14948143, 14948145]
293_3775	chr8	54022197	54022597	+	1000	44.5	[]	[]	[7.801938]	[135]	[]	[54022432]
293_3776	chr8	94719541	94719941	+	1000	44.5	[7.2592225]	[137]	[]	[]	[94719733]	[]
293_3777	chr8	144770522	144770922	+	1000	44.5	[]	[]	[12.520998]	[122]	[]	[144770689]
293_3786	chr9	131252024	131252424	+	1000	44.5	[7.1055546]	[190]	[]	[]	[131252265]	[]
293_3793	chr1	35192822	35193222	+	1000	44.0	[7.801938]	[73]	[]	[]	[35192991]	[]
293_3795	chr1	93909371	93909771	+	991	44.0	[]	[]	[12.265705, 7.846622]	[196, 208]	[]	[93909583, 93909595]
293_3801	chr1	224929533	224929933	+	1000	44.0	[]	[]	[7.1055546]	[173]	[]	[224929771]
293_3803	chr10	79145782	79146182	+	1000	44.0	[14.252311]	[114]	[]	[]	[79145996]	[]
293_3804	chr11	747170	747570	+	1000	44.0	[6.7998433]	[156]	[10.534392]	[119]	[747371]	[747334]
293_3805	chr11	9573016	9573416	+	1000	44.0	[9.2401705]	[80]	[]	[]	[9573171]	[]
293_3806	chr12	30754927	30755327	+	1000	44.0	[]	[]	[6.1098485, 8.057231]	[62, 148]	[]	[30755081, 30755167]
293_3809	chr12	93938372	93938772	+	1000	44.0	[]	[]	[9.495462]	[156]	[]	[93938555]
293_3812	chr12	130871514	130871914	+	1000	44.0	[9.052912]	[86]	[]	[]	[130871700]	[]
293_382	chr7	100243348	100243748	+	1000	99.0	[6.766902]	[151]	[]	[]	[100243595]	[]
293_3823	chr16	30747949	30748349	+	1000	44.0	[7.5088573]	[208]	[]	[]	[30748183]	[]
293_3826	chr16	81314727	81315127	+	1000	44.0	[]	[]	[6.0706253]	[98]	[]	[81314879]
293_3827	chr16	85359266	85359666	+	1000	44.0	[9.09216]	[115]	[7.5940995]	[95]	[85359441]	[85359421]
293_3828	chr17	17591781	17592181	+	1000	44.0	[7.9705]	[155]	[]	[]	[17591944]	[]
293_3833	chr19	1872320	1872720	+	1000	44.0	[6.0706253]	[96]	[8.061124]	[135]	[1872489]	[1872528]
293_3836	chr19	41706869	41707269	+	1000	44.0	[11.226776]	[145]	[]	[]	[41707076]	[]
293_3838	chr19	45691669	45692069	+	1000	44.0	[7.022195, 7.2199736]	[165, 236]	[]	[]	[45691839, 45691910]	[]
293_3839	chr2	69385314	69385714	+	1000	44.0	[12.265705]	[115]	[]	[]	[69385513]	[]
293_3850	chr22	21468164	21468564	+	1000	44.0	[10.534392, 10.534392]	[66, 81]	[]	[]	[21468327, 21468342]	[]
293_3866	chr3	17693316	17693716	+	1000	44.0	[]	[]	[8.956747]	[190]	[]	[17693527]
293_3871	chr5	69189566	69189966	+	1000	44.0	[]	[]	[7.591329]	[193]	[]	[69189804]
293_3873	chr6	6695112	6695512	+	1000	44.0	[]	[]	[7.1055546]	[224]	[]	[6695347]
293_3877	chr6	136402939	136403339	+	1000	44.0	[12.520998, 8.057231]	[124, 157]	[]	[]	[136403138, 136403171]	[]
293_3879	chr7	2353871	2354271	+	1000	44.0	[8.061124, 10.534392]	[112, 118]	[]	[]	[2354068, 2354074]	[]
293_3880	chr7	12747840	12748240	+	1000	44.0	[]	[]	[8.214792]	[116]	[]	[12748049]
293_3881	chr7	22682066	22682466	+	1000	44.0	[10.7842245]	[146]	[]	[]	[22682305]	[]
293_3884	chr7	64999133	64999533	+	1000	44.0	[7.5940995]	[120]	[]	[]	[64999287]	[]
293_389	chr10	24569265	24569665	+	1000	97.5	[10.534392, 12.520998]	[62, 67]	[]	[]	[24569423, 24569428]	[]
293_3896	chr8	133375442	133375842	+	1000	44.0	[8.797619, 8.956747]	[112, 117]	[]	[]	[133375649, 133375654]	[]
293_3898	chr8	144373757	144374157	+	1000	44.0	[6.7998433]	[163]	[12.265705, 10.534392]	[148, 181]	[144373966]	[144373951, 144373984]
293_390	chr14	75294072	75294472	+	1000	97.5	[12.520998]	[134]	[]	[]	[75294267]	[]
293_3907	chr1	8197711	8198111	+	1000	43.5	[7.5088573, 9.788544]	[183, 189]	[]	[]	[8197924, 8197930]	[]
293_3908	chr1	16032817	16033217	+	1000	43.5	[10.534392, 7.5940995]	[99, 105]	[]	[]	[16032978, 16032984]	[]
293_3910	chr1	45303354	45303754	+	1000	43.5	[7.9846697]	[67]	[9.792437]	[135]	[45303515]	[45303583]
293_3911	chr1	54409347	54409747	+	1000	43.5	[6.313181]	[121]	[]	[]	[54409523]	[]
293_3916	chr1	144551760	144552160	+	1000	43.5	[7.5088573, 8.786449]	[162, 176]	[]	[]	[144551956, 144551970]	[]
293_3920	chr1	206924052	206924452	+	1000	43.5	[]	[]	[7.5940995, 7.5940995, 7.5940995, 7.5940995]	[85, 92, 130, 137]	[]	[206924234, 206924241, 206924279, 206924286]
293_3923	chr1	224434848	224435248	+	1000	43.5	[]	[]	[8.836867]	[171]	[]	[224435081]
293_3932	chr11	76235802	76236202	+	1000	43.5	[]	[]	[12.520998, 12.265705]	[167, 173]	[]	[76235979, 76235985]
293_3934	chr12	57547047	57547447	+	1000	43.5	[14.252311]	[185]	[]	[]	[57547253]	[]
293_3943	chr15	63793858	63794258	+	1000	43.5	[8.214792]	[137]	[]	[]	[63794039]	[]
293_3945	chr16	29654969	29655369	+	708	43.5	[7.2199736, 9.495462]	[128, 145]	[]	[]	[29655148, 29655165]	[]
293_3947	chr16	74985130	74985530	+	1000	43.5	[10.823473]	[156]	[7.5940995]	[240]	[74985293]	[74985377]
293_395	chr17	62143597	62143997	+	1000	97.0	[]	[]	[10.534392]	[133]	[]	[62143828]
293_3956	chr19	12841781	12842181	+	1000	43.5	[]	[]	[11.779043]	[207]	[]	[12842008]
293_3958	chr19	12916564	12916964	+	1000	43.5	[7.643828]	[152]	[7.315276]	[135]	[12916754]	[12916737]
293_396	chr22	22557101	22557501	+	1000	97.0	[10.0477295]	[138]	[]	[]	[22557295]	[]
293_3961	chr19	49928941	49929341	+	1000	43.5	[]	[]	[10.534392]	[93]	[]	[49929126]
293_3963	chr2	73737297	73737697	+	1000	43.5	[7.0663056]	[113]	[]	[]	[73737469]	[]
293_3964	chr2	74554257	74554657	+	1000	43.5	[12.265705]	[119]	[]	[]	[74554470]	[]
293_3965	chr2	152200453	152200853	+	1000	43.5	[]	[]	[7.2199736]	[192]	[]	[152200693]
293_397	chr1	207626169	207626569	+	1000	96.5	[]	[]	[14.252311]	[158]	[]	[207626385]
293_3970	chr22	17917642	17918042	+	980	43.5	[14.252311, 10.534392, 7.5940995]	[81, 100, 127]	[]	[]	[17917804, 17917823, 17917850]	[]
293_398	chr11	75534410	75534810	+	1000	96.5	[12.520998]	[158]	[]	[]	[75534596]	[]
293_399	chr19	944079	944479	+	1000	96.5	[]	[]	[7.1055546, 11.779043]	[86, 160]	[]	[944250, 944324]
293_3990	chr22	22622399	22622799	+	1000	43.5	[]	[]	[6.3597064]	[132]	[]	[22622629]
293_3996	chr3	52154578	52154978	+	1000	43.5	[12.265705]	[82]	[]	[]	[52154749]	[]
293_3999	chr4	38620956	38621356	+	1000	43.5	[14.252311]	[98]	[]	[]	[38621146]	[]
293_4004	chr5	65925634	65926034	+	1000	43.5	[7.5088573]	[107]	[]	[]	[65925816]	[]
293_4006	chr6	20139089	20139489	+	1000	43.5	[12.265705]	[138]	[]	[]	[20139281]	[]
293_4009	chr6	30875338	30875738	+	1000	43.5	[]	[]	[12.520998]	[116]	[]	[30875499]
293_4010	chr6	31772862	31773262	+	1000	43.5	[8.786449]	[99]	[]	[]	[31773056]	[]
293_4011	chr6	34326872	34327272	+	1000	43.5	[]	[]	[6.313181]	[228]	[]	[34327103]
293_4020	chr7	75914909	75915309	+	1000	43.5	[12.265705, 12.520998, 7.9846697]	[72, 78, 80]	[7.643828]	[119]	[75915077, 75915083, 75915085]	[75915124]
293_4024	chr9	127699096	127699496	+	1000	43.5	[9.495462, 7.2592225]	[110, 154]	[9.052912]	[102]	[127699258, 127699302]	[127699250]
293_403	chr22	22942710	22943110	+	1000	96.0	[10.7842245]	[88]	[]	[]	[22942883]	[]
293_4048	chr11	71705353	71705753	+	1000	43.0	[7.022195, 7.9846697, 7.5940995]	[120, 122, 149]	[]	[]	[71705571, 71705573, 71705600]	[]
293_4050	chr12	42144649	42145049	+	1000	43.0	[8.061124]	[182]	[]	[]	[42144846]	[]
293_4053	chr12	64404094	64404494	+	1000	43.0	[7.801938]	[112]	[]	[]	[64404273]	[]
293_4054	chr12	121626272	121626672	+	1000	43.0	[]	[]	[10.534392, 10.534392]	[81, 96]	[]	[121626427, 121626442]
293_4067	chr17	27584699	27585099	+	1000	43.0	[14.252311]	[132]	[]	[]	[27584916]	[]
293_4068	chr17	45146992	45147392	+	1000	43.0	[9.2401705]	[146]	[]	[]	[45147180]	[]
293_4070	chr17	73228652	73229052	+	1000	43.0	[7.782383, 11.779043]	[135, 183]	[]	[]	[73228844, 73228892]	[]
293_4073	chr18	23168867	23169267	+	1000	43.0	[8.214792]	[210]	[]	[]	[23169113]	[]
293_4078	chr19	12949289	12949689	+	940	43.0	[12.265705]	[191]	[]	[]	[12949531]	[]
293_4081	chr19	38831656	38832056	+	1000	43.0	[]	[]	[7.1055546]	[107]	[]	[38831828]
293_4087	chr1_KI270713v1_random	27464	27864	+	1000	43.0	[7.022195, 7.9705]	[151, 200]	[]	[]	[27655, 27704]	[]
293_4096	chr20	31610550	31610950	+	1000	43.0	[]	[]	[6.7998433]	[150]	[]	[31610730]
293_41	chrX	14064926	14065326	+	1000	304.5	[10.68806]	[83]	[]	[]	[14065090]	[]
293_410	chrUn_KI270744v1	111871	112271	+	1000	95.5	[]	[]	[7.5940995]	[119]	[]	[112046]
293_4101	chr22	19997646	19998046	+	1000	43.0	[10.0477295]	[209]	[6.763009]	[130]	[19997879]	[19997800]
293_4105	chr22	21716325	21716725	+	1000	43.0	[12.520998]	[80]	[]	[]	[21716505]	[]
293_4108	chr22	21973648	21974048	+	1000	43.0	[7.5940995]	[151]	[]	[]	[21973842]	[]
293_4111	chr22	22469825	22470225	+	1000	43.0	[]	[]	[7.643828]	[123]	[]	[22469992]
293_4120	chr3	4831068	4831468	+	1000	43.0	[7.9846697]	[127]	[]	[]	[4831219]	[]
293_4122	chr3	139312885	139313285	+	1000	43.0	[6.3597064]	[213]	[]	[]	[139313118]	[]
293_4123	chr3	183884612	183885012	+	1000	43.0	[7.801938]	[89]	[]	[]	[183884796]	[]
293_4125	chr4	109185479	109185879	+	1000	43.0	[]	[]	[14.252311]	[152]	[]	[109185699]
293_4129	chr5	154682488	154682888	+	1000	43.0	[7.5088573]	[110]	[8.956747]	[75]	[154682687]	[154682652]
293_4131	chr6	4021015	4021415	+	1000	43.0	[9.2401705]	[171]	[]	[]	[4021240]	[]
293_4134	chr6	27479368	27479768	+	1000	43.0	[]	[]	[7.5088573]	[118]	[]	[27479542]
293_4139	chr6	139656071	139656471	+	1000	43.0	[12.265705]	[112]	[7.022195]	[59]	[139656279]	[139656226]
293_4143	chr7	76303369	76303769	+	1000	43.0	[7.2199736]	[126]	[9.792437]	[89]	[76303568]	[76303531]
293_4144	chr7	91940607	91941007	+	1000	43.0	[8.956747]	[153]	[]	[]	[91940844]	[]
293_4147	chr7	139118794	139119194	+	1000	43.0	[6.483479]	[237]	[]	[]	[139119036]	[]
293_4151	chr8	30744520	30744920	+	1000	43.0	[12.265705]	[169]	[]	[]	[30744755]	[]
293_4157	chr9	98867570	98867970	+	1000	43.0	[7.5940995]	[163]	[]	[]	[98867744]	[]
293_4162	chr9	130777071	130777471	+	951	43.0	[]	[]	[9.577935]	[141]	[]	[130777280]
293_4167	chr1	26376839	26377239	+	1000	42.5	[]	[]	[12.265705, 7.022195]	[82, 128]	[]	[26377018, 26377064]
293_417	chr1	21659146	21659546	+	1000	94.5	[]	[]	[12.520998]	[140]	[]	[21659352]
293_4189	chr11	47767540	47767940	+	1000	42.5	[]	[]	[6.3597064]	[118]	[]	[47767744]
293_4191	chr11	69048527	69048927	+	1000	42.5	[10.534392, 9.495462]	[131, 158]	[]	[]	[69048747, 69048774]	[]
293_4192	chr11	108008604	108009004	+	1000	42.5	[]	[]	[10.534392]	[123]	[]	[108008790]
293_4193	chr11	124170857	124171257	+	1000	42.5	[7.0663056, 7.801938]	[103, 109]	[]	[]	[124171049, 124171055]	[]
293_4198	chr15	50908421	50908821	+	1000	42.5	[7.9846697]	[78]	[]	[]	[50908580]	[]
293_4201	chr16	11597178	11597578	+	1000	42.5	[7.5940995]	[64]	[14.252311, 9.495462]	[78, 109]	[11597329]	[11597343, 11597374]
293_4206	chr18	322599	322999	+	1000	42.5	[6.1098485]	[173]	[]	[]	[322817]	[]
293_4210	chr2	96921601	96922001	+	1000	42.5	[]	[]	[9.788544]	[181]	[]	[96921832]
293_4217	chr20	62121946	62122346	+	1000	42.5	[7.0663056, 7.1055546, 9.052912, 8.956747, 10.534392]	[103, 133, 170, 175, 182]	[]	[]	[62122104, 62122134, 62122171, 62122176, 62122183]	[]
293_4223	chr22	19168110	19168510	+	1000	42.5	[10.823473]	[175]	[]	[]	[19168345]	[]
293_4225	chr22	21015889	21016289	+	1000	42.5	[]	[]	[7.5940995, 7.5940995, 8.057231]	[160, 167, 196]	[]	[21016055, 21016062, 21016091]
293_4228	chr22	21798635	21799035	+	1000	42.5	[6.1098485]	[169]	[]	[]	[21798866]	[]
293_4231	chr22	22133086	22133486	+	825	42.5	[]	[]	[7.9846697, 10.0477295]	[100, 102]	[]	[22133247, 22133249]
293_4247	chr4	102827179	102827579	+	836	42.5	[14.252311]	[136]	[]	[]	[102827411]	[]
293_4248	chr4	109559973	109560373	+	1000	42.5	[11.779043, 6.483479, 7.1055546]	[123, 127, 139]	[]	[]	[109560174, 109560178, 109560190]	[]
293_4249	chr4	190108601	190109001	+	1000	42.5	[]	[]	[9.052912]	[105]	[]	[190108777]
293_425	chr1	21904978	21905378	+	1000	94.0	[11.779043, 7.846622, 10.0477295, 7.5940995]	[133, 140, 144, 150]	[]	[]	[21905154, 21905161, 21905165, 21905171]	[]
293_4252	chr5	43073857	43074257	+	1000	42.5	[]	[]	[12.520998]	[127]	[]	[43074075]
293_4254	chr5	181188134	181188534	+	1000	42.5	[]	[]	[6.253357]	[195]	[]	[181188384]
293_4257	chr6	28554017	28554417	+	1000	42.5	[9.495462]	[72]	[]	[]	[28554170]	[]
293_426	chr1	23528159	23528559	+	1000	94.0	[14.252311, 8.797619]	[108, 142]	[7.5940995]	[122]	[23528358, 23528392]	[23528372]
293_4260	chr6	109236957	109237357	+	1000	42.5	[8.786449]	[142]	[]	[]	[109237134]	[]
293_4263	chr6	136792363	136792763	+	1000	42.5	[7.1055546]	[136]	[8.956747]	[204]	[136792526]	[136792594]
293_4267	chr7	73557000	73557400	+	1000	42.5	[8.956747]	[211]	[7.1055546]	[139]	[73557237]	[73557165]
293_4273	chr7	156949472	156949872	+	1000	42.5	[7.1055546, 7.1055546]	[101, 105]	[]	[]	[156949659, 156949663]	[]
293_4274	chr8	55847872	55848272	+	1000	42.5	[]	[]	[12.520998]	[185]	[]	[55848117]
293_4279	chr9	35489765	35490165	+	999	42.5	[]	[]	[8.956747]	[149]	[]	[35489935]
293_4282	chr9	130758216	130758616	+	1000	42.5	[7.022195]	[137]	[]	[]	[130758399]	[]
293_4283	chr9	130924657	130925057	+	1000	42.5	[7.801938]	[107]	[]	[]	[130924833]	[]
293_429	chr4	2395611	2396011	+	1000	94.0	[14.252311]	[73]	[]	[]	[2395774]	[]
293_4290	chr1	999972	1000372	+	1000	42.0	[7.5940995]	[118]	[11.779043]	[88]	[1000171]	[1000141]
293_4291	chr1	7783839	7784239	+	1000	42.0	[7.1055546]	[121]	[]	[]	[7784056]	[]
293_4296	chr1	16633760	16634160	+	1000	42.0	[]	[]	[6.483479, 6.313181]	[154, 158]	[]	[16633994, 16633998]
293_4298	chr1	22039778	22040178	+	1000	42.0	[]	[]	[14.252311]	[169]	[]	[22039970]
293_4299	chr1	23539844	23540244	+	1000	42.0	[6.313181]	[153]	[]	[]	[23540056]	[]
293_4304	chr1	32964751	32965151	+	1000	42.0	[]	[]	[12.520998, 7.5088573]	[111, 131]	[]	[32964943, 32964963]
293_4306	chr1	43522750	43523150	+	1000	42.0	[]	[]	[8.956747]	[142]	[]	[43522955]
293_4317	chr11	236704	237104	+	1000	42.0	[7.1055546]	[163]	[]	[]	[236912]	[]
293_4318	chr11	8964253	8964653	+	1000	42.0	[7.5088573]	[107]	[]	[]	[8964423]	[]
293_432	chr13	107926208	107926608	+	1000	93.5	[]	[]	[9.788544, 9.052912, 7.2199736]	[58, 120, 124]	[]	[107926360, 107926422, 107926426]
293_4332	chr15	41116115	41116515	+	1000	42.0	[12.520998, 10.534392, 7.5940995]	[136, 141, 147]	[]	[]	[41116322, 41116327, 41116333]	[]
293_4334	chr15	50765527	50765927	+	1000	42.0	[10.534392]	[99]	[]	[]	[50765718]	[]
293_434	chr2	86195354	86195754	+	1000	93.5	[]	[]	[9.09216]	[130]	[]	[86195559]
293_4344	chr18	58041624	58042024	+	1000	42.0	[14.252311]	[152]	[11.779043, 7.5940995, 7.662525]	[110, 112, 118]	[58041864]	[58041822, 58041824, 58041830]
293_4346	chr19	1445048	1445448	+	1000	42.0	[6.1098485, 7.5088573]	[151, 228]	[]	[]	[1445214, 1445291]	[]
293_4361	chr2	113889728	113890128	+	1000	42.0	[8.956747]	[66]	[]	[]	[113889884]	[]
293_4363	chr2	175704345	175704745	+	1000	42.0	[]	[]	[11.226776]	[81]	[]	[175704515]
293_4367	chr2	182715995	182716395	+	1000	42.0	[9.495462, 7.801938]	[70, 130]	[]	[]	[182716160, 182716220]	[]
293_4369	chr20	324401	324801	+	1000	42.0	[12.265705, 7.5088573]	[66, 84]	[12.520998, 12.520998]	[119, 161]	[324552, 324570]	[324605, 324647]
293_437	chr5	132422593	132422993	+	1000	93.0	[]	[]	[12.520998]	[79]	[]	[132422751]
293_4377	chr22	20558752	20559152	+	1000	42.0	[7.5940995]	[130]	[]	[]	[20558950]	[]
293_4380	chr22	21712378	21712778	+	1000	42.0	[]	[]	[12.265705]	[121]	[]	[21712583]
293_4381	chr22	21813615	21814015	+	1000	42.0	[]	[]	[7.801938]	[143]	[]	[21813837]
293_4383	chr22	21886519	21886919	+	1000	42.0	[7.5940995]	[145]	[7.315276]	[133]	[21886759]	[21886747]
293_4389	chr22	22625478	22625878	+	1000	42.0	[8.956747]	[75]	[]	[]	[22625651]	[]
293_4390	chr22	22731993	22732393	+	1000	42.0	[]	[]	[9.052912]	[169]	[]	[22732226]
293_4391	chr22	22737823	22738223	+	1000	42.0	[]	[]	[6.0706253, 8.956747]	[191, 201]	[]	[22738017, 22738027]
293_4394	chr22	23090811	23091211	+	1000	42.0	[7.643828]	[120]	[]	[]	[23091006]	[]
293_4396	chr3	4467045	4467445	+	1000	42.0	[7.5940995]	[85]	[]	[]	[4467214]	[]
293_4399	chr3	37986898	37987298	+	1000	42.0	[6.224293]	[113]	[7.5088573]	[87]	[37987088]	[37987062]
293_44	chr6	3157451	3157851	+	1000	299.5	[]	[]	[10.534392, 7.5940995, 9.788544]	[79, 85, 152]	[]	[3157609, 3157615, 3157682]
293_4401	chr3	45995750	45996150	+	1000	42.0	[9.052912]	[150]	[10.534392]	[105]	[45995971]	[45995926]
293_4402	chr3	184017255	184017655	+	859	42.0	[7.5940995]	[177]	[]	[]	[184017478]	[]
293_4403	chr3	196318116	196318516	+	867	42.0	[]	[]	[7.0663056]	[141]	[]	[196318325]
293_4411	chr6	5892031	5892431	+	1000	42.0	[6.7998433]	[117]	[]	[]	[5892232]	[]
293_4417	chr6	34575394	34575794	+	958	42.0	[12.520998, 7.5088573]	[107, 115]	[]	[]	[34575566, 34575574]	[]
293_442	chr16	30482357	30482757	+	1000	92.5	[]	[]	[8.061124]	[130]	[]	[30482547]
293_4423	chr6	72560912	72561312	+	1000	42.0	[11.779043]	[231]	[]	[]	[72561158]	[]
293_4424	chr6	150297343	150297743	+	1000	42.0	[12.520998, 14.252311]	[99, 138]	[]	[]	[150297500, 150297539]	[]
293_4425	chr7	116723927	116724327	+	1000	42.0	[]	[]	[9.2401705]	[126]	[]	[116724142]
293_4426	chr7	129611440	129611840	+	1000	42.0	[8.956747]	[177]	[10.534392]	[133]	[129611687]	[129611643]
293_4427	chr7	143380290	143380690	+	1000	42.0	[]	[]	[6.224293, 7.591329]	[145, 161]	[]	[143380449, 143380465]
293_4428	chr7	150368324	150368724	+	1000	42.0	[6.149097]	[109]	[]	[]	[150368482]	[]
293_4431	chr9	130743802	130744202	+	1000	42.0	[]	[]	[11.779043]	[90]	[]	[130743956]
293_4433	chr9	130952190	130952590	+	1000	42.0	[]	[]	[7.022195]	[173]	[]	[130952369]
293_4436	chr1	2541588	2541988	+	1000	41.5	[9.052912]	[146]	[]	[]	[2541830]	[]
293_4448	chr1	156282757	156283157	+	1000	41.5	[7.5940995]	[168]	[]	[]	[156282974]	[]
293_4454	chr1	248873714	248874114	+	1000	41.5	[]	[]	[7.801938]	[211]	[]	[248873932]
293_4457	chr11	3404160	3404560	+	938	41.5	[]	[]	[7.643828, 6.0706253, 7.5940995]	[126, 138, 143]	[]	[3404341, 3404353, 3404358]
293_4461	chr11	119084626	119085026	+	1000	41.5	[7.0663056]	[137]	[]	[]	[119084837]	[]
293_4465	chr12	56079774	56080174	+	843	41.5	[]	[]	[12.265705]	[110]	[]	[56079979]
293_4470	chr12	116598263	116598663	+	1000	41.5	[12.265705, 7.2199736]	[108, 134]	[]	[]	[116598456, 116598482]	[]
293_4471	chr12	124245863	124246263	+	1000	41.5	[9.495462]	[121]	[]	[]	[124246050]	[]
293_4472	chr12	124884794	124885194	+	786	41.5	[10.534392]	[157]	[]	[]	[124885028]	[]
293_4493	chr17	42561828	42562228	+	1000	41.5	[10.68806, 12.520998]	[173, 198]	[]	[]	[42562002, 42562027]	[]
293_4497	chr18	12883806	12884206	+	1000	41.5	[]	[]	[6.0706253]	[114]	[]	[12883983]
293_4500	chr19	15828491	15828891	+	1000	41.5	[]	[]	[9.09216]	[167]	[]	[15828692]
293_4504	chr19	47515166	47515566	+	1000	41.5	[]	[]	[10.534392]	[151]	[]	[47515381]
293_4505	chr19	49533769	49534169	+	1000	41.5	[]	[]	[8.797619, 7.9846697]	[196, 212]	[]	[49533975, 49533991]
293_4508	chr2	74529534	74529934	+	1000	41.5	[]	[]	[8.786449]	[145]	[]	[74529729]
293_4524	chr22	16593975	16594375	+	1000	41.5	[]	[]	[12.265705]	[85]	[]	[16594153]
293_4525	chr22	16604600	16605000	+	1000	41.5	[]	[]	[6.3597064]	[183]	[]	[16604804]
293_4531	chr22	20294752	20295152	+	1000	41.5	[9.788544]	[84]	[]	[]	[20294934]	[]
293_4541	chr22	22846667	22847067	+	956	41.5	[6.3597064]	[161]	[9.788544]	[82]	[22846907]	[22846828]
293_4548	chr3	40352009	40352409	+	1000	41.5	[8.214792]	[77]	[]	[]	[40352186]	[]
293_4550	chr3	46488754	46489154	+	1000	41.5	[]	[]	[10.7842245, 14.252311]	[70, 106]	[]	[46488922, 46488958]
293_4556	chr5	91383229	91383629	+	1000	41.5	[8.956747]	[174]	[6.763009]	[234]	[91383419]	[91383479]
293_4557	chr5	115169666	115170066	+	1000	41.5	[7.0663056]	[110]	[]	[]	[115169866]	[]
293_4558	chr5	172006525	172006925	+	1000	41.5	[6.763009]	[144]	[]	[]	[172006683]	[]
293_4562	chr6	40715688	40716088	+	687	41.5	[]	[]	[7.7586894, 8.786449]	[144, 160]	[]	[40715879, 40715895]
293_4565	chr6	160101215	160101615	+	1000	41.5	[]	[]	[7.5940995]	[160]	[]	[160101385]
293_4566	chr7	6393299	6393699	+	1000	41.5	[]	[]	[8.786449]	[61]	[]	[6393459]
293_4567	chr7	22095012	22095412	+	1000	41.5	[]	[]	[12.520998]	[158]	[]	[22095185]
293_4569	chr7	100837337	100837737	+	1000	41.5	[8.836867]	[178]	[]	[]	[100837525]	[]
293_457	chr7	107318530	107318930	+	1000	91.5	[9.09216]	[134]	[]	[]	[107318757]	[]
293_4578	chr9	99073995	99074395	+	1000	41.5	[]	[]	[12.520998]	[154]	[]	[99074237]
293_4581	chr9	130733664	130734064	+	1000	41.5	[]	[]	[6.3204575]	[132]	[]	[130733866]
293_4585	chrX	49190772	49191172	+	1000	41.5	[12.265705]	[124]	[]	[]	[49190992]	[]
293_4586	chrX	49200009	49200409	+	1000	41.5	[]	[]	[7.0663056]	[161]	[]	[49200199]
293_4589	chr1	15835858	15836258	+	1000	41.0	[]	[]	[8.956747]	[153]	[]	[15836044]
293_4591	chr1	16626244	16626644	+	1000	41.0	[8.786449]	[225]	[]	[]	[16626493]	[]
293_4592	chr1	17569114	17569514	+	1000	41.0	[10.7842245]	[97]	[14.252311]	[134]	[17569282]	[17569319]
293_4601	chr1	178540143	178540543	+	1000	41.0	[]	[]	[12.520998]	[158]	[]	[178540389]
293_4602	chr1	211928946	211929346	+	1000	41.0	[14.252311]	[114]	[]	[]	[211929153]	[]
293_4619	chr12	96035802	96036202	+	1000	41.0	[6.0706253]	[208]	[10.534392, 7.5088573]	[125, 130]	[96036046]	[96035963, 96035968]
293_4621	chr12	122098019	122098419	+	1000	41.0	[]	[]	[14.252311]	[164]	[]	[122098214]
