#PeakID(python scan_motif.py ./ENCODE_processed_files/STAT5A_idr.fa STAT5A --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
133_15013	chr6	161370736	161371136	+	1000	48.0	[]	[]	[6.3577366]	[116]	[]	[161370941]
133_15016	chr7	5513750	5514150	+	1000	48.0	[8.085812, 7.225411]	[152, 164]	[]	[]	[5513909, 5513921]	[]
133_15023	chr7	72924715	72925115	+	1000	48.0	[]	[]	[6.8476133]	[122]	[]	[72924870]
133_15030	chr7	102440062	102440462	+	1000	48.0	[11.842608]	[116]	[14.173678]	[116]	[102440277]	[102440277]
133_15034	chr7	106590424	106590824	+	1000	48.0	[8.03]	[94]	[]	[]	[106590600]	[]
133_1504	chr9	129881867	129882267	+	1000	191.0	[11.842608]	[92]	[14.173678]	[92]	[129882056]	[129882056]
133_15042	chr7	129909686	129910086	+	1000	48.0	[7.056757]	[70]	[]	[]	[129909840]	[]
133_15055	chr7	158821095	158821495	+	944	48.0	[9.035112]	[127]	[9.051821]	[127]	[158821290]	[158821290]
133_15057	chr8	22667620	22668020	+	1000	48.0	[8.735476]	[121]	[]	[]	[22667804]	[]
133_15061	chr8	30743916	30744316	+	1000	48.0	[11.820001]	[133]	[10.022524]	[133]	[30744129]	[30744129]
133_15062	chr8	42267576	42267976	+	1000	48.0	[]	[]	[10.7095785]	[172]	[]	[42267820]
133_15067	chr8	105208497	105208897	+	1000	48.0	[10.266372, 8.311827]	[100, 156]	[12.597441, 6.52701]	[100, 156]	[105208666, 105208722]	[105208666, 105208722]
133_15070	chr8	129836043	129836443	+	866	48.0	[6.7182117, 13.548076]	[73, 94]	[13.548076, 6.7182117]	[73, 94]	[129836215, 129836236]	[129836215, 129836236]
133_15076	chr9	116468731	116469131	+	1000	48.0	[8.538297]	[131]	[15.901753, 11.489884]	[131, 154]	[116468915]	[116468915, 116468938]
133_15079	chr9	124742929	124743329	+	1000	48.0	[]	[]	[12.55011]	[149]	[]	[124743176]
133_1508	chr10	24569246	24569646	+	1000	190.0	[8.311827]	[75]	[6.52701]	[75]	[24569411]	[24569411]
133_15083	chr9	130821231	130821631	+	1000	48.0	[7.879267]	[151]	[]	[]	[130821415]	[]
133_15085	chr9	130855332	130855732	+	1000	48.0	[]	[]	[8.247232]	[150]	[]	[130855551]
133_1509	chr15	66803043	66803443	+	1000	190.0	[11.820001]	[109]	[10.022524]	[109]	[66803239]	[66803239]
133_15090	chr9	131219005	131219405	+	1000	48.0	[7.154467]	[175]	[]	[]	[131219212]	[]
133_15096	chrX	53263519	53263919	+	733	48.0	[6.7182117]	[89]	[13.548076]	[89]	[53263698]	[53263698]
133_15097	chrX	66023022	66023422	+	1000	48.0	[9.761809]	[198]	[7.485917, 6.7911124]	[170, 198]	[66023236]	[66023208, 66023236]
133_151	chr17	27986795	27987195	+	1000	425.0	[10.763187]	[107]	[8.858079]	[138]	[27987001]	[27987032]
133_1510	chr17	78272153	78272553	+	1000	190.0	[8.03]	[115]	[8.03]	[116]	[78272362]	[78272363]
133_15100	chrX	110373349	110373749	+	944	48.0	[7.2345104]	[164]	[]	[]	[110373591]	[]
133_15106	chr1	8077559	8077959	+	1000	47.0	[9.051821]	[87]	[9.035112]	[87]	[8077739]	[8077739]
133_15110	chr1	14594040	14594440	+	1000	47.0	[6.7182117]	[111]	[13.548076]	[111]	[14594244]	[14594244]
133_15113	chr1	16082312	16082712	+	1000	47.0	[]	[]	[9.708719]	[143]	[]	[16082541]
133_15115	chr1	16363334	16363734	+	773	47.0	[6.6381965]	[108]	[]	[]	[16363526]	[]
133_15119	chr1	26279437	26279837	+	1000	47.0	[]	[]	[9.461782]	[166]	[]	[26279641]
133_1512	chr3	32048845	32049245	+	1000	190.0	[14.173678, 13.548076]	[114, 135]	[11.842608, 6.7182117]	[114, 135]	[32049058, 32049079]	[32049058, 32049079]
133_15126	chr1	36514012	36514412	+	699	47.0	[11.842608]	[129]	[14.173678]	[129]	[36514231]	[36514231]
133_15128	chr1	40531345	40531745	+	934	47.0	[]	[]	[6.136779, 7.686224]	[125, 149]	[]	[40531535, 40531559]
133_15132	chr1	43529141	43529541	+	1000	47.0	[8.232476]	[178]	[]	[]	[43529365]	[]
133_15138	chr1	65279037	65279437	+	1000	47.0	[]	[]	[8.355901]	[141]	[]	[65279278]
133_15139	chr1	67682520	67682920	+	1000	47.0	[]	[]	[9.158815]	[93]	[]	[67682709]
133_1515	chr6	126118048	126118448	+	1000	190.0	[]	[]	[6.865278]	[122]	[]	[126118259]
133_15154	chr1	150574423	150574823	+	958	47.0	[6.1738005]	[203]	[9.70938]	[203]	[150574658]	[150574658]
133_15158	chr1	160692335	160692735	+	690	47.0	[7.517722]	[155]	[8.3785095]	[155]	[160692576]	[160692576]
133_15162	chr1	168439724	168440124	+	1000	47.0	[10.763187]	[94]	[]	[]	[168439908]	[]
133_15164	chr1	181021910	181022310	+	1000	47.0	[10.412417]	[144]	[]	[]	[181022083]	[]
133_15165	chr1	183645450	183645850	+	1000	47.0	[7.627919]	[87]	[]	[]	[183645619]	[]
133_15167	chr1	198681817	198682217	+	1000	47.0	[7.7088323]	[186]	[]	[]	[198682023]	[]
133_15169	chr1	201435621	201436021	+	1000	47.0	[11.842608]	[145]	[14.173678]	[145]	[201435823]	[201435823]
133_15170	chr1	204363689	204364089	+	1000	47.0	[8.496579]	[245]	[]	[]	[204363936]	[]
133_15171	chr1	205630902	205631302	+	1000	47.0	[8.007392, 9.213665]	[75, 76]	[6.301925]	[76]	[205631073, 205631074]	[205631074]
133_15172	chr1	206700323	206700723	+	1000	47.0	[]	[]	[7.879267]	[143]	[]	[206700511]
133_15173	chr1	212153646	212154046	+	719	47.0	[8.538297]	[125]	[15.901753]	[125]	[212153825]	[212153825]
133_1518	chr1	192986066	192986466	+	1000	189.0	[]	[]	[8.085812]	[89]	[]	[192986242]
133_15184	chr1	245986848	245987248	+	1000	47.0	[]	[]	[10.621459]	[147]	[]	[245987083]
133_15185	chr10	4819705	4820105	+	1000	47.0	[]	[]	[6.37098]	[87]	[]	[4819888]
133_15188	chr10	17092537	17092937	+	1000	47.0	[14.173678, 9.136207]	[96, 117]	[11.842608]	[96]	[17092731, 17092752]	[17092731]
133_15190	chr10	37976667	37977067	+	1000	47.0	[7.225411]	[138]	[]	[]	[37976872]	[]
133_15194	chr10	50552811	50553211	+	1000	47.0	[10.435025]	[80]	[]	[]	[50552983]	[]
133_15198	chr10	70618168	70618568	+	779	47.0	[8.538297]	[112]	[15.901753]	[112]	[70618371]	[70618371]
133_15199	chr10	71753096	71753496	+	595	47.0	[9.288357]	[90]	[8.70695]	[90]	[71753247]	[71753247]
133_152	chr2	26757845	26758245	+	1000	425.0	[14.173678, 11.842608]	[88, 109]	[11.842608, 14.173678]	[88, 109]	[26758020, 26758041]	[26758020, 26758041]
133_1520	chr10	107032344	107032744	+	1000	189.0	[6.957288]	[106]	[11.03802]	[106]	[107032539]	[107032539]
133_15200	chr10	73095429	73095829	+	1000	47.0	[7.8886337]	[142]	[]	[]	[73095640]	[]
133_15208	chr10	92990598	92990998	+	1000	47.0	[8.40951]	[158]	[]	[]	[92990849]	[]
133_1521	chr15	65295939	65296339	+	1000	189.0	[6.4879513]	[141]	[]	[]	[65296177]	[]
133_15212	chr11	356198	356598	+	1000	47.0	[]	[]	[8.785794]	[127]	[]	[356416]
133_15213	chr11	576113	576513	+	1000	47.0	[8.9815035]	[94]	[8.490965]	[94]	[576274]	[576274]
133_15217	chr11	19173250	19173650	+	1000	47.0	[]	[]	[10.621459]	[115]	[]	[19173445]
133_15218	chr11	33207429	33207829	+	686	47.0	[8.70695, 14.173678]	[117, 141]	[8.11152, 9.288357, 11.842608]	[83, 117, 141]	[33207627, 33207651]	[33207593, 33207627, 33207651]
133_15219	chr11	45945348	45945748	+	746	47.0	[8.446286]	[139]	[10.243763]	[139]	[45945570]	[45945570]
133_15220	chr11	47265208	47265608	+	1000	47.0	[8.354226]	[87]	[]	[]	[47265390]	[]
133_15221	chr11	47847790	47848190	+	1000	47.0	[8.446286]	[182]	[10.243763]	[182]	[47847995]	[47847995]
133_15222	chr11	47863110	47863510	+	982	47.0	[10.869366]	[102]	[13.5706835]	[102]	[47863305]	[47863305]
133_15243	chr11	111446535	111446935	+	1000	47.0	[]	[]	[8.214434]	[103]	[]	[111446720]
133_15248	chr12	12611611	12612011	+	890	47.0	[13.548076]	[124]	[6.7182117]	[124]	[12611806]	[12611806]
133_15249	chr12	12927191	12927591	+	1000	47.0	[6.768504]	[86]	[]	[]	[12927363]	[]
133_15258	chr12	54286764	54287164	+	971	47.0	[8.214434]	[126]	[]	[]	[54286947]	[]
133_15261	chr12	83015896	83016296	+	1000	47.0	[7.7423773]	[85]	[]	[]	[83016058]	[]
133_15262	chr12	102437877	102438277	+	1000	47.0	[11.842608, 10.243763]	[111, 145]	[14.173678, 8.446286]	[111, 145]	[102438087, 102438121]	[102438087, 102438121]
133_15266	chr12	119672108	119672508	+	999	47.0	[]	[]	[9.106386]	[127]	[]	[119672295]
133_1527	chr3	12878727	12879127	+	1000	189.0	[10.869366]	[86]	[13.5706835]	[86]	[12878907]	[12878907]
133_15276	chr13	91544642	91545042	+	1000	47.0	[6.3577366]	[89]	[]	[]	[91544795]	[]
133_15278	chr13	107931469	107931869	+	1000	47.0	[]	[]	[6.4879513]	[197]	[]	[107931701]
133_15279	chr13	107938461	107938861	+	1000	47.0	[11.437455]	[101]	[6.244324]	[86]	[107938646]	[107938631]
133_15283	chr14	23320640	23321040	+	1000	47.0	[8.70695]	[60]	[9.288357, 8.490457]	[60, 137]	[23320796]	[23320796, 23320873]
133_15284	chr14	50060986	50061386	+	1000	47.0	[]	[]	[8.662755, 8.858079]	[96, 106]	[]	[50061163, 50061173]
133_15286	chr14	71355844	71356244	+	1000	47.0	[6.7182117, 6.410166]	[83, 164]	[13.548076]	[83]	[71356001, 71356082]	[71356001]
133_15290	chr15	41661777	41662177	+	1000	47.0	[6.8599873]	[92]	[7.57549]	[131]	[41661939]	[41661978]
133_15294	chr15	56815272	56815672	+	1000	47.0	[8.588062]	[70]	[]	[]	[56815429]	[]
133_15296	chr15	66866639	66867039	+	1000	47.0	[6.7182117, 11.842608]	[119, 140]	[13.548076, 14.173678]	[119, 140]	[66866848, 66866869]	[66866848, 66866869]
133_15299	chr15	100235009	100235409	+	1000	47.0	[10.869366]	[156]	[13.5706835]	[156]	[100235251]	[100235251]
133_15300	chr16	259248	259648	+	953	47.0	[11.842608]	[96]	[14.173678]	[96]	[259429]	[259429]
133_15301	chr16	3263698	3264098	+	1000	47.0	[6.7182117]	[159]	[13.548076, 8.785794]	[159, 168]	[3263936]	[3263936, 3263945]
133_15306	chr16	68064770	68065170	+	1000	47.0	[8.538297]	[152]	[15.901753, 10.94174]	[152, 166]	[68064968]	[68064968, 68064982]
133_15308	chr16	70439095	70439495	+	938	47.0	[10.412417]	[161]	[]	[]	[70439342]	[]
133_15315	chr17	13538210	13538610	+	1000	47.0	[10.266372]	[110]	[12.597441]	[110]	[13538408]	[13538408]
133_15317	chr17	19305342	19305742	+	1000	47.0	[10.869366]	[105]	[13.5706835]	[105]	[19305539]	[19305539]
133_15319	chr17	28189671	28190071	+	818	47.0	[6.7911124]	[132]	[9.761809]	[132]	[28189880]	[28189880]
133_1532	chr5	181176226	181176626	+	1000	189.0	[14.173678, 10.266372, 6.1738005]	[80, 101, 148]	[11.842608, 12.597441, 9.70938]	[80, 101, 148]	[181176406, 181176427, 181176474]	[181176406, 181176427, 181176474]
133_15333	chr17	82863908	82864308	+	1000	47.0	[]	[]	[9.461782]	[160]	[]	[82864157]
133_15335	chr18	9828226	9828626	+	1000	47.0	[7.225411]	[113]	[]	[]	[9828407]	[]
133_15341	chr19	14363550	14363950	+	991	47.0	[10.435025]	[114]	[]	[]	[14363759]	[]
133_15347	chr19	34165264	34165664	+	1000	47.0	[7.864854, 8.045571, 15.901753]	[58, 59, 83]	[6.159387, 8.538297]	[59, 83]	[34165421, 34165422, 34165446]	[34165422, 34165446]
133_15350	chr19	45607292	45607692	+	1000	47.0	[13.548076]	[119]	[6.7182117]	[119]	[45607497]	[45607497]
133_15361	chr2	12176991	12177391	+	1000	47.0	[]	[]	[6.244324]	[130]	[]	[12177206]
133_15367	chr2	48508327	48508727	+	1000	47.0	[]	[]	[9.839595]	[116]	[]	[48508531]
133_15368	chr2	64767631	64768031	+	1000	47.0	[]	[]	[9.158815]	[120]	[]	[64767797]
133_15372	chr2	69683161	69683561	+	977	47.0	[6.52701]	[158]	[8.311827]	[158]	[69683383]	[69683383]
133_15375	chr2	84280864	84281264	+	1000	47.0	[14.173678]	[106]	[11.842608]	[106]	[84281064]	[84281064]
133_15379	chr2	111375367	111375767	+	1000	47.0	[8.446286]	[109]	[10.243763]	[109]	[111375573]	[111375573]
133_1538	chr10	50577728	50578128	+	1000	188.0	[8.311827]	[154]	[6.52701]	[154]	[50577963]	[50577963]
133_15385	chr2	148681035	148681435	+	1000	47.0	[8.446286, 11.750599]	[72, 104]	[10.243763, 8.515688]	[72, 104]	[148681205, 148681237]	[148681205, 148681237]
133_15386	chr2	151288237	151288637	+	1000	47.0	[8.045571]	[225]	[6.159387]	[225]	[151288465]	[151288465]
133_15389	chr2	170812630	170813030	+	1000	47.0	[9.051821]	[221]	[9.035112]	[221]	[170812867]	[170812867]
133_15392	chr2	188326642	188327042	+	1000	47.0	[13.5706835]	[96]	[10.869366]	[96]	[188326820]	[188326820]
133_15395	chr2	201071714	201072114	+	956	47.0	[]	[]	[8.496579]	[86]	[]	[201071870]
133_1541	chr21	46518851	46519251	+	1000	188.0	[6.7182117, 6.159387]	[69, 90]	[13.548076, 8.045571]	[69, 90]	[46519020, 46519041]	[46519020, 46519041]
133_15413	chr21	44793575	44793975	+	1000	47.0	[10.869366]	[130]	[13.5706835]	[130]	[44793782]	[44793782]
133_15416	chr22	17965514	17965914	+	978	47.0	[9.213665]	[94]	[6.301925]	[94]	[17965681]	[17965681]
133_15420	chr22	19987390	19987790	+	1000	47.0	[6.9185925]	[160]	[]	[]	[19987638]	[]
133_15426	chr22	21710333	21710733	+	1000	47.0	[9.106386]	[112]	[]	[]	[21710493]	[]
133_15427	chr22	21736845	21737245	+	1000	47.0	[8.138241]	[170]	[]	[]	[21737033]	[]
133_15428	chr22	21771486	21771886	+	1000	47.0	[9.106386]	[168]	[]	[]	[21771734]	[]
133_1543	chr3	157109552	157109952	+	1000	188.0	[]	[]	[6.152699]	[125]	[]	[157109775]
133_15431	chr22	21932244	21932644	+	1000	47.0	[11.382891]	[148]	[6.704043]	[148]	[21932448]	[21932448]
133_15432	chr22	21934823	21935223	+	993	47.0	[10.196432]	[98]	[]	[]	[21935008]	[]
133_15433	chr22	21986432	21986832	+	1000	47.0	[8.588062]	[137]	[]	[]	[21986663]	[]
133_15434	chr22	21987799	21988199	+	1000	47.0	[6.8921194]	[222]	[]	[]	[21988033]	[]
133_15445	chr22	22835665	22836065	+	1000	47.0	[]	[]	[6.626151]	[183]	[]	[22835906]
133_15446	chr22	22843968	22844368	+	1000	47.0	[14.173678]	[192]	[11.842608, 8.40951]	[192, 209]	[22844187]	[22844187, 22844204]
133_15447	chr22	22846749	22847149	+	999	47.0	[]	[]	[6.4975696]	[139]	[]	[22846978]
133_1545	chr7	24924337	24924737	+	1000	188.0	[12.597441, 6.768504]	[79, 111]	[10.266372]	[79]	[24924513, 24924545]	[24924513]
133_15450	chr22	23081246	23081646	+	985	47.0	[]	[]	[6.735589]	[178]	[]	[23081492]
133_15457	chr22	36423464	36423864	+	1000	47.0	[7.627919]	[69]	[]	[]	[36423625]	[]
133_15459	chr22	41565540	41565940	+	1000	47.0	[11.437455]	[95]	[]	[]	[41565705]	[]
133_1546	chr7	93004952	93005352	+	1000	188.0	[11.842608]	[131]	[14.173678]	[131]	[93005180]	[93005180]
133_15463	chr3	14234463	14234863	+	1000	47.0	[11.842608]	[98]	[14.173678]	[98]	[14234641]	[14234641]
133_15464	chr3	14390923	14391323	+	1000	47.0	[14.173678]	[174]	[11.842608]	[174]	[14391152]	[14391152]
133_15465	chr3	20330008	20330408	+	1000	47.0	[]	[]	[7.1081047]	[161]	[]	[20330249]
133_15474	chr3	152241070	152241470	+	1000	47.0	[6.957288]	[152]	[11.03802]	[152]	[152241310]	[152241310]
133_15476	chr3	171811492	171811892	+	1000	47.0	[6.52701]	[178]	[8.311827]	[178]	[171811735]	[171811735]
133_1548	chr8	129456161	129456561	+	1000	188.0	[8.446286, 11.842608]	[59, 123]	[10.243763, 14.173678]	[59, 123]	[129456317, 129456381]	[129456317, 129456381]
133_15487	chr4	78775449	78775849	+	1000	47.0	[6.52701]	[54]	[8.311827]	[54]	[78775600]	[78775600]
133_15491	chr4	123050006	123050406	+	616	47.0	[6.1742854]	[166]	[]	[]	[123050257]	[]
133_15493	chr4	128863381	128863781	+	1000	47.0	[8.267781, 6.301925]	[134, 153]	[9.213665, 8.007392]	[153, 154]	[128863566, 128863585]	[128863585, 128863586]
133_15498	chr4	174282950	174283350	+	1000	47.0	[]	[]	[7.7145987]	[137]	[]	[174283143]
133_155	chr5	132972155	132972555	+	1000	424.0	[6.7182117, 11.842608]	[105, 126]	[13.548076, 14.173678]	[105, 126]	[132972359, 132972380]	[132972359, 132972380]
133_15505	chr5	82388861	82389261	+	1000	47.0	[8.40951]	[150]	[]	[]	[82389096]	[]
133_15506	chr5	89307957	89308357	+	808	47.0	[8.40951]	[114]	[]	[]	[89308163]	[]
133_15507	chr5	95648479	95648879	+	620	47.0	[]	[]	[6.612033]	[91]	[]	[95648655]
133_15509	chr5	126780141	126780541	+	1000	47.0	[9.288357]	[190]	[8.70695]	[190]	[126780391]	[126780391]
133_15514	chr5	139697420	139697820	+	1000	47.0	[11.842608]	[123]	[14.173678]	[123]	[139697612]	[139697612]
133_15516	chr5	142325508	142325908	+	1000	47.0	[]	[]	[7.5900965]	[166]	[]	[142325732]
133_15519	chr5	160080873	160081273	+	1000	47.0	[7.097286]	[163]	[]	[]	[160081053]	[]
133_15520	chr5	163379523	163379923	+	1000	47.0	[12.597441]	[81]	[10.266372]	[81]	[163379688]	[163379688]
133_15525	chr5	170307550	170307950	+	1000	47.0	[9.708719]	[95]	[]	[]	[170307738]	[]
133_15529	chr6	10838804	10839204	+	1000	47.0	[6.612033, 15.901753]	[114, 160]	[8.538297]	[160]	[10839008, 10839054]	[10839054]
133_15531	chr6	13328026	13328426	+	1000	47.0	[6.7594943]	[211]	[]	[]	[13328252]	[]
133_15532	chr6	16206568	16206968	+	1000	47.0	[8.045571]	[227]	[6.159387]	[227]	[16206812]	[16206812]
133_15536	chr6	27693694	27694094	+	1000	47.0	[]	[]	[8.662755]	[103]	[]	[27693894]
133_15543	chr6	35307417	35307817	+	1000	47.0	[11.842608]	[134]	[14.173678]	[134]	[35307618]	[35307618]
133_15544	chr6	36615178	36615578	+	1000	47.0	[]	[]	[9.029213]	[151]	[]	[36615393]
133_15548	chr6	42190823	42191223	+	885	47.0	[6.52701, 6.7182117]	[86, 108]	[8.311827, 13.548076]	[86, 108]	[42190994, 42191016]	[42190994, 42191016]
133_15552	chr6	44254052	44254452	+	1000	47.0	[]	[]	[8.007392]	[173]	[]	[44254280]
133_15554	chr6	49632734	49633134	+	1000	47.0	[]	[]	[6.9185925]	[182]	[]	[49632985]
133_15555	chr6	57216579	57216979	+	1000	47.0	[6.7182117, 13.548076]	[78, 100]	[13.548076, 6.7182117]	[78, 100]	[57216752, 57216774]	[57216752, 57216774]
133_15559	chr6	87320650	87321050	+	1000	47.0	[10.763187]	[119]	[]	[]	[87320863]	[]
133_1556	chr22	21571112	21571512	+	1000	187.0	[13.548076]	[138]	[6.298889, 6.7182117]	[82, 138]	[21571335]	[21571279, 21571335]
133_15564	chr6	137707880	137708280	+	990	47.0	[]	[]	[6.573722]	[133]	[]	[137708090]
133_15565	chr6	137864914	137865314	+	1000	47.0	[]	[]	[6.190716]	[104]	[]	[137865092]
133_15566	chr6	137944879	137945279	+	1000	47.0	[8.504869]	[117]	[7.3783107]	[117]	[137945090]	[137945090]
133_15569	chr6	147279386	147279786	+	1000	47.0	[6.7182117, 6.7182117]	[68, 142]	[13.548076, 10.218532, 13.548076]	[68, 86, 142]	[147279552, 147279626]	[147279552, 147279570, 147279626]
133_15575	chr6	158999625	159000025	+	1000	47.0	[6.279317]	[123]	[6.279317]	[124]	[158999846]	[158999847]
133_15581	chr7	24907533	24907933	+	1000	47.0	[11.382891]	[92]	[6.704043, 7.154467]	[92, 143]	[24907689]	[24907689, 24907740]
133_1559	chr5	141692946	141693346	+	1000	187.0	[8.446286]	[129]	[10.243763]	[129]	[141693163]	[141693163]
133_15596	chr7	100126857	100127257	+	1000	47.0	[]	[]	[6.9603963]	[81]	[]	[100127029]
133_15602	chr7	106176739	106177139	+	650	47.0	[11.03802]	[149]	[6.957288]	[149]	[106176930]	[106176930]
133_15603	chr7	106865096	106865496	+	1000	47.0	[6.7911124]	[106]	[9.761809]	[106]	[106865270]	[106865270]
133_15606	chr7	107833640	107834040	+	1000	47.0	[]	[]	[7.5888314]	[154]	[]	[107833869]
133_15612	chr7	134327844	134328244	+	1000	47.0	[11.03802]	[179]	[6.957288]	[179]	[134328039]	[134328039]
133_15613	chr7	134358150	134358550	+	1000	47.0	[]	[]	[11.016432]	[221]	[]	[134358395]
133_1562	chr7	44847353	44847753	+	1000	187.0	[7.7423773]	[78]	[]	[]	[44847516]	[]
133_15620	chr7	149742041	149742441	+	843	47.0	[6.159387]	[196]	[8.045571]	[196]	[149742276]	[149742276]
133_15624	chr7	157538730	157539130	+	1000	47.0	[10.869366]	[128]	[13.5706835]	[128]	[157538947]	[157538947]
133_15632	chr8	60807777	60808177	+	738	47.0	[6.4044065]	[135]	[7.317147]	[135]	[60807992]	[60807992]
133_15633	chr8	85220513	85220913	+	1000	47.0	[]	[]	[6.3817983]	[195]	[]	[85220714]
133_15635	chr8	102007581	102007981	+	1000	47.0	[15.901753]	[146]	[8.538297]	[146]	[102007807]	[102007807]
133_15638	chr8	115774034	115774434	+	1000	47.0	[6.4044065]	[78]	[7.317147]	[78]	[115774207]	[115774207]
133_15643	chr8	127917506	127917906	+	1000	47.0	[6.957288]	[79]	[11.03802]	[79]	[127917659]	[127917659]
133_15644	chr8	129420471	129420871	+	1000	47.0	[11.842608]	[100]	[9.029213, 14.173678]	[70, 100]	[129420670]	[129420640, 129420670]
133_15647	chr9	14906583	14906983	+	1000	47.0	[14.173678]	[162]	[11.842608]	[162]	[14906818]	[14906818]
133_1565	chr7	150313292	150313692	+	1000	187.0	[8.40951]	[113]	[]	[]	[150313497]	[]
133_15650	chr9	37248702	37249102	+	780	47.0	[10.266372]	[128]	[12.597441]	[128]	[37248929]	[37248929]
133_15653	chr9	96666734	96667134	+	1000	47.0	[12.597441]	[109]	[10.266372]	[109]	[96666939]	[96666939]
133_15656	chr9	98236611	98237011	+	847	47.0	[8.446286]	[133]	[10.243763]	[133]	[98236842]	[98236842]
133_15661	chr9	129969155	129969555	+	1000	47.0	[6.7182117]	[102]	[13.548076]	[102]	[129969355]	[129969355]
133_15663	chr9	131054717	131055117	+	1000	47.0	[]	[]	[9.6861105]	[107]	[]	[131054890]
133_15671	chrX	68571612	68572012	+	1000	47.0	[]	[]	[10.435025]	[192]	[]	[68571836]
133_15674	chrX	124073192	124073592	+	1000	47.0	[13.5706835]	[85]	[10.869366]	[85]	[124073372]	[124073372]
133_15682	chr1	12472692	12473092	+	1000	46.0	[8.785794]	[117]	[]	[]	[12472899]	[]
133_15691	chr1	21937645	21938045	+	1000	46.0	[7.5900965]	[61]	[]	[]	[21937796]	[]
133_15693	chr1	25888613	25889013	+	810	46.0	[14.173678]	[134]	[9.158815, 11.842608]	[114, 134]	[25888833]	[25888813, 25888833]
133_157	chr14	23146427	23146827	+	1000	421.0	[10.94174, 8.446286]	[56, 128]	[10.243763]	[128]	[23146583, 23146655]	[23146655]
133_15703	chr1	45429521	45429921	+	1000	46.0	[15.901753]	[88]	[8.538297]	[88]	[45429704]	[45429704]
133_15709	chr1	61077771	61078171	+	1000	46.0	[8.045571]	[62]	[6.159387]	[62]	[61077927]	[61077927]
133_1571	chr1	228417464	228417864	+	1000	186.0	[13.548076, 8.045571]	[81, 102]	[6.7182117, 6.159387, 8.735476]	[81, 102, 127]	[228417643, 228417664]	[228417643, 228417664, 228417689]
133_15710	chr1	67427844	67428244	+	989	46.0	[8.496579]	[151]	[]	[]	[67428087]	[]
133_15711	chr1	70890391	70890791	+	988	46.0	[]	[]	[6.2977095]	[95]	[]	[70890549]
133_15714	chr1	109794203	109794603	+	1000	46.0	[8.70695]	[78]	[9.288357, 9.773646]	[78, 104]	[109794367]	[109794367, 109794393]
133_15715	chr1	110783200	110783600	+	905	46.0	[7.9806437]	[140]	[8.893384]	[140]	[110783366]	[110783366]
133_15717	chr1	116321899	116322299	+	631	46.0	[12.597441]	[147]	[10.266372]	[147]	[116322131]	[116322131]
133_1572	chr10	28386122	28386522	+	1000	186.0	[8.538297, 13.548076]	[107, 128]	[15.901753, 6.7182117]	[107, 128]	[28386325, 28386346]	[28386325, 28386346]
133_15729	chr1	157312297	157312697	+	1000	46.0	[]	[]	[9.136207]	[150]	[]	[157312535]
133_15745	chr1	221100545	221100945	+	1000	46.0	[]	[]	[8.490457, 8.858079]	[106, 136]	[]	[221100749, 221100779]
133_15755	chr10	8314460	8314860	+	1000	46.0	[8.538297]	[81]	[15.901753]	[81]	[8314640]	[8314640]
133_15758	chr10	42380908	42381308	+	1000	46.0	[]	[]	[10.2329445]	[147]	[]	[42381154]
133_15759	chr10	43129319	43129719	+	1000	46.0	[]	[]	[7.419969]	[149]	[]	[43129552]
133_1576	chr20	33419126	33419526	+	1000	186.0	[6.8825955]	[123]	[7.57549, 8.632995]	[110, 123]	[33419348]	[33419335, 33419348]
133_15765	chr10	61835052	61835452	+	1000	46.0	[6.1738005]	[107]	[9.70938]	[107]	[61835245]	[61835245]
133_15766	chr10	71896378	71896778	+	1000	46.0	[]	[]	[9.708719]	[146]	[]	[71896621]
