#PeakID(python identify_motif.py ./ENCODE_processed_files/FOSL1_idr.fa FOSL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
46_13583	chr1	43324815	43325215	+	1000	68.0	[11.972782]	[101]	[13.811987]	[101]	[43325011]	[43325011]
46_13585	chr1	46582941	46583341	+	1000	68.0	[6.6388793]	[93]	[]	[]	[46583133]	[]
46_13586	chr1	47569784	47570184	+	1000	68.0	[7.2474165]	[115]	[10.376787]	[115]	[47569975]	[47569975]
46_13587	chr1	51261215	51261615	+	1000	68.0	[9.245538]	[147]	[11.806913]	[147]	[51261439]	[51261439]
46_13588	chr1	53837181	53837581	+	1000	68.0	[13.811987]	[146]	[11.972782]	[146]	[53837346]	[53837346]
46_13589	chr1	58752553	58752953	+	1000	68.0	[13.351411]	[103]	[15.626627]	[103]	[58752747]	[58752747]
46_1359	chr1	9719050	9719450	+	1000	240.0	[8.619093, 9.245538]	[82, 121]	[10.894309, 11.806913]	[82, 121]	[9719227, 9719266]	[9719227, 9719266]
46_13591	chr1	62122191	62122591	+	1000	68.0	[13.351411]	[156]	[15.626627]	[156]	[62122404]	[62122404]
46_13592	chr1	67749774	67750174	+	1000	68.0	[9.999908]	[133]	[10.420351]	[133]	[67750002]	[67750002]
46_13593	chr1	94621448	94621848	+	1000	68.0	[13.335394]	[96]	[10.910327]	[96]	[94621628]	[94621628]
46_13594	chr1	112878235	112878635	+	1000	68.0	[]	[]	[7.599406]	[153]	[]	[112878485]
46_13599	chr1	156460503	156460903	+	1000	68.0	[]	[]	[7.7565556]	[151]	[]	[156460722]
46_136	chr11	65382297	65382697	+	1000	422.0	[12.433358, 9.531697]	[88, 149]	[10.158142, 11.520754]	[88, 149]	[65382477, 65382538]	[65382477, 65382538]
46_1360	chr1	19861061	19861461	+	1000	240.0	[13.811987]	[85]	[11.972782]	[85]	[19861235]	[19861235]
46_13600	chr1	170562985	170563385	+	1000	68.0	[15.626627]	[109]	[13.351411]	[109]	[170563180]	[170563180]
46_13602	chr1	182688440	182688840	+	1000	68.0	[7.3998814, 9.531697]	[109, 144]	[9.388495, 11.520754]	[109, 144]	[182688626, 182688661]	[182688626, 182688661]
46_13603	chr1	185520561	185520961	+	1000	68.0	[13.335394]	[172]	[10.910327]	[172]	[185520804]	[185520804]
46_13609	chr1	241596614	241597014	+	1000	68.0	[15.626627]	[90]	[13.351411]	[90]	[241596772]	[241596772]
46_1361	chr1	26387381	26387781	+	1000	240.0	[11.536771, 8.152223]	[89, 113]	[14.247998, 6.393947]	[89, 113]	[26387556, 26387580]	[26387556, 26387580]
46_13610	chr1	241612542	241612942	+	1000	68.0	[11.520754]	[184]	[9.531697]	[184]	[241612785]	[241612785]
46_13612	chr10	6299176	6299576	+	1000	68.0	[9.531697, 6.3344874]	[99, 147]	[11.520754]	[99]	[6299356, 6299404]	[6299356]
46_13613	chr10	21194659	21195059	+	1000	68.0	[13.811987]	[148]	[11.972782]	[148]	[21194879]	[21194879]
46_13614	chr10	22534766	22535166	+	1000	68.0	[11.972782]	[110]	[13.811987]	[110]	[22534971]	[22534971]
46_13615	chr10	34280543	34280943	+	1000	68.0	[11.806913]	[115]	[6.273486, 9.245538]	[76, 115]	[34280734]	[34280695, 34280734]
46_13616	chr10	43427457	43427857	+	1000	68.0	[6.1695843, 10.894309]	[106, 149]	[8.619093]	[149]	[43427622, 43427665]	[43427665]
46_13618	chr10	73228259	73228659	+	1000	68.0	[15.626627]	[170]	[13.351411]	[170]	[73228491]	[73228491]
46_13619	chr10	73247117	73247517	+	1000	68.0	[]	[]	[6.2207766]	[101]	[]	[73247289]
46_1362	chr1	202532046	202532446	+	1000	240.0	[13.351411]	[86]	[15.626627]	[86]	[202532229]	[202532229]
46_13622	chr10	103146154	103146554	+	1000	68.0	[]	[]	[8.296468]	[83]	[]	[103146331]
46_13624	chr10	119737804	119738204	+	1000	68.0	[14.247998]	[118]	[8.273492, 11.536771]	[114, 118]	[119738015]	[119738011, 119738015]
46_13625	chr11	809596	809996	+	1000	68.0	[]	[]	[6.273486]	[154]	[]	[809829]
46_13627	chr11	10975226	10975626	+	1000	68.0	[11.8145485]	[87]	[11.79898]	[87]	[10975412]	[10975412]
46_13628	chr11	12126580	12126980	+	1000	68.0	[11.755416]	[127]	[9.062057]	[127]	[12126787]	[12126787]
46_1363	chr10	103504324	103504724	+	1000	240.0	[15.626627]	[107]	[13.351411]	[107]	[103504527]	[103504527]
46_13630	chr11	45093296	45093696	+	1000	68.0	[8.896188, 6.1309958]	[97, 107]	[6.6477385, 7.1889668, 6.128697]	[90, 97, 107]	[45093460, 45093470]	[45093453, 45093460, 45093470]
46_13631	chr11	57680461	57680861	+	1000	68.0	[10.158142]	[79]	[6.273486, 12.433358]	[70, 79]	[57680626]	[57680617, 57680626]
46_13632	chr11	59919141	59919541	+	1000	68.0	[7.082056, 10.910327]	[92, 103]	[13.335394]	[103]	[59919319, 59919330]	[59919330]
46_13635	chr11	66083326	66083726	+	1000	68.0	[7.2959795]	[156]	[9.37329]	[156]	[66083510]	[66083510]
46_13636	chr11	86738579	86738979	+	1000	68.0	[13.335394, 13.185543]	[146, 153]	[10.910327, 11.060178]	[146, 153]	[86738784, 86738791]	[86738784, 86738791]
46_13638	chr11	96279500	96279900	+	1000	68.0	[7.7565556]	[138]	[]	[]	[96279686]	[]
46_13639	chr11	96483559	96483959	+	1000	68.0	[13.811987]	[101]	[11.972782]	[101]	[96483754]	[96483754]
46_1364	chr11	67563647	67564047	+	1000	240.0	[9.245538]	[130]	[11.806913]	[130]	[67563867]	[67563867]
46_13640	chr11	108620863	108621263	+	1000	68.0	[12.075051]	[146]	[9.9498005]	[146]	[108621074]	[108621074]
46_13643	chr11	126007232	126007632	+	1000	68.0	[9.531697]	[133]	[11.520754]	[133]	[126007440]	[126007440]
46_13644	chr11	128551599	128551999	+	1000	68.0	[13.351411]	[109]	[15.626627]	[109]	[128551785]	[128551785]
46_13645	chr12	8917026	8917426	+	1000	68.0	[14.247998]	[107]	[11.536771]	[107]	[8917222]	[8917222]
46_13647	chr12	64457035	64457435	+	1000	68.0	[9.571196, 9.357896]	[130, 144]	[7.0980735, 9.523314]	[130, 144]	[64457256, 64457270]	[64457256, 64457270]
46_13648	chr12	67671453	67671853	+	1000	68.0	[9.4802]	[126]	[11.337273]	[126]	[67671640]	[67671640]
46_13649	chr12	71011258	71011658	+	1000	68.0	[13.335394, 7.823107, 7.756559]	[116, 134, 138]	[10.910327]	[116]	[71011439, 71011457, 71011461]	[71011439]
46_1365	chr18	8996181	8996581	+	1000	240.0	[10.158142, 14.247998]	[102, 114]	[12.433358, 11.536771]	[102, 114]	[8996376, 8996388]	[8996376, 8996388]
46_13651	chr12	89619161	89619561	+	1000	68.0	[12.433358]	[82]	[10.158142]	[82]	[89619341]	[89619341]
46_13652	chr12	92396903	92397303	+	1000	68.0	[11.755416, 6.235713]	[104, 151]	[9.062057, 6.932205, 6.139215]	[104, 138, 151]	[92397100, 92397147]	[92397100, 92397134, 92397147]
46_13653	chr12	108099815	108100215	+	1000	68.0	[7.1966624, 10.910327]	[142, 162]	[13.335394]	[162]	[108100033, 108100053]	[108100053]
46_13654	chr12	108641052	108641452	+	1000	68.0	[7.765274]	[140]	[9.572866]	[140]	[108641281]	[108641281]
46_13655	chr12	121582610	121583010	+	1000	68.0	[9.98434]	[102]	[10.435919]	[102]	[121582795]	[121582795]
46_13656	chr12	121893938	121894338	+	1000	68.0	[13.335394]	[109]	[10.910327]	[109]	[121894129]	[121894129]
46_13657	chr12	126770199	126770599	+	1000	68.0	[8.262972]	[110]	[8.397368]	[110]	[126770380]	[126770380]
46_13658	chr12	126819525	126819925	+	1000	68.0	[9.245538, 9.245538]	[128, 157]	[11.806913, 11.806913]	[128, 157]	[126819742, 126819771]	[126819742, 126819771]
46_1366	chr2	131668859	131669259	+	1000	240.0	[12.075051]	[83]	[9.9498005]	[83]	[131669030]	[131669030]
46_13661	chr13	101258079	101258479	+	1000	68.0	[13.185543, 9.357896, 9.373464]	[67, 93, 141]	[11.060178, 9.523314, 9.507747]	[67, 93, 141]	[101258244, 101258270, 101258318]	[101258244, 101258270, 101258318]
46_13662	chr14	30223329	30223729	+	1000	68.0	[10.696422, 13.335394]	[112, 154]	[8.13516, 10.910327]	[112, 154]	[30223489, 30223531]	[30223489, 30223531]
46_13664	chr14	77043375	77043775	+	1000	68.0	[]	[]	[6.126146]	[116]	[]	[77043585]
46_13665	chr14	86788234	86788634	+	1000	68.0	[10.158142]	[127]	[12.433358]	[127]	[86788440]	[86788440]
46_13666	chr14	105024836	105025236	+	1000	68.0	[8.219074, 7.765274, 7.823107, 13.335394]	[130, 137, 183, 187]	[6.4290934, 9.572866, 10.910327]	[130, 137, 187]	[105024993, 105025000, 105025046, 105025050]	[105024993, 105025000, 105025050]
46_13667	chr15	34644099	34644499	+	1000	68.0	[9.531697]	[166]	[11.520754]	[166]	[34644349]	[34644349]
46_13669	chr15	49286649	49287049	+	1000	68.0	[7.0391154]	[90]	[9.046039]	[90]	[49286835]	[49286835]
46_1367	chr2	186575324	186575724	+	1000	240.0	[14.247998, 10.894309]	[112, 141]	[11.536771, 8.619093]	[112, 141]	[186575535, 186575564]	[186575535, 186575564]
46_13670	chr15	59473146	59473546	+	1000	68.0	[8.605711]	[115]	[8.621279, 8.562147]	[115, 156]	[59473332]	[59473332, 59473373]
46_13672	chr15	65532705	65533105	+	1000	68.0	[9.531697]	[52]	[11.520754]	[52]	[65532857]	[65532857]
46_13677	chr15	81099057	81099457	+	1000	68.0	[]	[]	[7.889923]	[118]	[]	[81099266]
46_13679	chr15	89139015	89139415	+	1000	68.0	[13.811987]	[143]	[11.972782]	[143]	[89139241]	[89139241]
46_1368	chr3	4531373	4531773	+	1000	240.0	[11.536771]	[110]	[14.247998]	[110]	[4531574]	[4531574]
46_13680	chr16	4944727	4945127	+	1000	68.0	[11.972782]	[158]	[13.811987]	[158]	[4944966]	[4944966]
46_13681	chr16	9078975	9079375	+	1000	68.0	[]	[]	[7.606708]	[65]	[]	[9079135]
46_13682	chr16	12341491	12341891	+	1000	68.0	[13.185543]	[189]	[11.060178]	[189]	[12341718]	[12341718]
46_13683	chr16	29266558	29266958	+	1000	68.0	[10.158142]	[92]	[12.433358]	[92]	[29266750]	[29266750]
46_13684	chr16	80006551	80006951	+	1000	68.0	[10.420351]	[85]	[9.999908]	[85]	[80006708]	[80006708]
46_13686	chr16	89316009	89316409	+	1000	68.0	[10.894309]	[107]	[8.619093]	[107]	[89316213]	[89316213]
46_13687	chr17	8859367	8859767	+	1000	68.0	[8.4212055]	[106]	[10.410377]	[106]	[8859570]	[8859570]
46_13688	chr17	10547298	10547698	+	1000	68.0	[13.351411]	[169]	[15.626627]	[169]	[10547535]	[10547535]
46_13689	chr17	35666928	35667328	+	1000	68.0	[7.2474165, 6.458852]	[152, 156]	[10.376787]	[152]	[35667166, 35667170]	[35667166]
46_1369	chr7	158740825	158741225	+	1000	240.0	[13.351411]	[110]	[15.626627]	[110]	[158741030]	[158741030]
46_13690	chr17	36870191	36870591	+	1000	68.0	[10.910327]	[152]	[13.335394]	[152]	[36870398]	[36870398]
46_13692	chr17	44794892	44795292	+	1000	68.0	[9.245538]	[102]	[11.806913]	[102]	[44795070]	[44795070]
46_13693	chr17	50196786	50197186	+	1000	68.0	[12.075051, 12.433358]	[119, 130]	[9.9498005, 10.158142]	[119, 130]	[50196990, 50197001]	[50196990, 50197001]
46_13694	chr17	53627512	53627912	+	1000	68.0	[9.799835]	[135]	[12.225017]	[135]	[53627718]	[53627718]
46_13695	chr17	57215266	57215666	+	1000	68.0	[11.8145485]	[172]	[11.79898]	[172]	[57215486]	[57215486]
46_13696	chr17	63967902	63968302	+	1000	68.0	[13.351411, 7.322488]	[129, 165]	[15.626627, 10.5189495]	[129, 165]	[63968107, 63968143]	[63968107, 63968143]
46_13698	chr17	72683855	72684255	+	1000	68.0	[12.433358]	[111]	[10.158142]	[111]	[72684060]	[72684060]
46_137	chr12	93922482	93922882	+	1000	422.0	[13.811987]	[98]	[11.972782]	[98]	[93922677]	[93922677]
46_1370	chr1	156660121	156660521	+	1000	239.0	[9.531697]	[126]	[11.520754]	[126]	[156660318]	[156660318]
46_13702	chr18	9701571	9701971	+	1000	68.0	[10.158142, 9.464183]	[112, 137]	[12.433358, 6.6209717]	[112, 137]	[9701770, 9701795]	[9701770, 9701795]
46_13704	chr18	55048828	55049228	+	1000	68.0	[13.351411, 9.314332]	[110, 124]	[15.626627, 6.770823]	[110, 124]	[55049033, 55049047]	[55049033, 55049047]
46_13705	chr19	8618765	8619165	+	1000	68.0	[11.536771]	[94]	[14.247998]	[94]	[8618944]	[8618944]
46_13707	chr19	18520096	18520496	+	1000	68.0	[13.811987]	[67]	[11.972782]	[67]	[18520252]	[18520252]
46_13708	chr19	19597871	19598271	+	1000	68.0	[8.20384]	[101]	[]	[]	[19598069]	[]
46_1371	chr1	203926069	203926469	+	1000	239.0	[14.247998]	[108]	[11.536771]	[108]	[203926270]	[203926270]
46_13710	chr19	53388171	53388571	+	1000	68.0	[11.536771]	[72]	[14.247998]	[72]	[53388325]	[53388325]
46_13711	chr2	9595231	9595631	+	1000	68.0	[14.247998]	[108]	[11.536771]	[108]	[9595434]	[9595434]
46_13712	chr2	15640213	15640613	+	1000	68.0	[13.811987]	[117]	[11.972782]	[117]	[15640413]	[15640413]
46_13713	chr2	18545406	18545806	+	1000	68.0	[8.4212055]	[112]	[10.410377]	[112]	[18545610]	[18545610]
46_13716	chr2	26325838	26326238	+	1000	68.0	[7.508601, 10.910327]	[80, 137]	[9.783932, 13.335394]	[80, 137]	[26326009, 26326066]	[26326009, 26326066]
46_13717	chr2	46967888	46968288	+	1000	68.0	[13.351411]	[170]	[15.626627]	[170]	[46968121]	[46968121]
46_13718	chr2	47208971	47209371	+	1000	68.0	[13.351411]	[155]	[15.626627]	[155]	[47209204]	[47209204]
46_13719	chr2	57734002	57734402	+	1000	68.0	[6.6049547]	[110]	[]	[]	[57734185]	[]
46_1372	chr10	30437035	30437435	+	1000	239.0	[10.894309]	[153]	[8.619093]	[153]	[30437275]	[30437275]
46_13720	chr2	66364359	66364759	+	1000	68.0	[12.433358]	[124]	[10.158142]	[124]	[66364581]	[66364581]
46_13721	chr2	75547370	75547770	+	1000	68.0	[9.245538]	[74]	[11.806913]	[74]	[75547539]	[75547539]
46_13722	chr2	105617773	105618173	+	1000	68.0	[10.910327]	[92]	[13.335394]	[92]	[105617962]	[105617962]
46_13723	chr2	112784246	112784646	+	1000	68.0	[9.783817, 7.8604574]	[112, 132]	[7.5087156]	[112]	[112784448, 112784468]	[112784448]
46_13724	chr2	113083295	113083695	+	1000	68.0	[7.6834273, 7.376905]	[86, 143]	[9.940776, 9.637747]	[86, 143]	[113083470, 113083527]	[113083470, 113083527]
46_13726	chr2	126647808	126648208	+	1000	68.0	[13.351411]	[100]	[15.626627]	[100]	[126647994]	[126647994]
46_13727	chr2	128585840	128586240	+	1000	68.0	[10.910327]	[98]	[13.335394]	[98]	[128586009]	[128586009]
46_13728	chr2	144517452	144517852	+	1000	68.0	[13.351411]	[136]	[15.626627]	[136]	[144517668]	[144517668]
46_1373	chr11	12989466	12989866	+	1000	239.0	[8.13516]	[92]	[10.696422]	[92]	[12989640]	[12989640]
46_13731	chr2	171214116	171214516	+	1000	68.0	[10.158142]	[127]	[12.433358]	[127]	[171214288]	[171214288]
46_13732	chr2	178072622	178073022	+	1000	68.0	[]	[]	[6.379597]	[184]	[]	[178072827]
46_13733	chr2	196234635	196235035	+	1000	68.0	[13.185543]	[101]	[11.060178]	[101]	[196234831]	[196234831]
46_13734	chr2	207337690	207338090	+	1000	68.0	[6.481828, 11.806913]	[88, 145]	[9.245538]	[145]	[207337841, 207337898]	[207337898]
46_13736	chr2	233564080	233564480	+	1000	68.0	[10.910327]	[114]	[13.335394]	[114]	[233564290]	[233564290]
46_13738	chr20	529228	529628	+	1000	68.0	[10.420351, 7.2474165]	[71, 111]	[9.999908, 10.376787]	[71, 111]	[529399, 529439]	[529399, 529439]
46_13739	chr20	973853	974253	+	1000	68.0	[10.420351]	[140]	[9.999908]	[140]	[974063]	[974063]
46_1374	chr17	80254778	80255178	+	1000	239.0	[11.806913, 7.5087156]	[83, 125]	[9.245538, 9.783817]	[83, 125]	[80254946, 80254988]	[80254946, 80254988]
46_13740	chr20	21109200	21109600	+	1000	68.0	[13.351411]	[87]	[15.626627]	[87]	[21109380]	[21109380]
46_13742	chr20	31460463	31460863	+	1000	68.0	[11.972782]	[126]	[13.811987, 7.889923]	[126, 150]	[31460685]	[31460685, 31460709]
46_13743	chr20	34262530	34262930	+	1000	68.0	[14.247998]	[91]	[11.536771]	[91]	[34262699]	[34262699]
46_13746	chr20	38217694	38218094	+	1000	68.0	[7.693106]	[98]	[7.9948344]	[98]	[38217888]	[38217888]
46_13748	chr20	44704402	44704802	+	1000	68.0	[12.433358]	[119]	[10.158142]	[119]	[44704602]	[44704602]
46_13749	chr20	53642369	53642769	+	1000	68.0	[10.158142]	[92]	[12.433358]	[92]	[53642536]	[53642536]
46_1375	chr19	41323520	41323920	+	1000	239.0	[11.060178]	[105]	[13.185543]	[105]	[41323723]	[41323723]
46_13750	chr20	53899552	53899952	+	1000	68.0	[7.935703]	[101]	[7.606708]	[105]	[53899745]	[53899749]
46_13751	chr20	56574772	56575172	+	1000	68.0	[13.335394, 11.806913]	[124, 152]	[10.910327, 9.245538]	[124, 152]	[56574972, 56575000]	[56574972, 56575000]
46_13753	chr20	63273847	63274247	+	1000	68.0	[13.351411]	[110]	[15.626627]	[110]	[63274046]	[63274046]
46_13754	chr21	14554944	14555344	+	1000	68.0	[13.335394]	[145]	[10.910327]	[145]	[14555172]	[14555172]
46_13755	chr21	32636053	32636453	+	1000	68.0	[9.314332]	[128]	[6.770823]	[128]	[32636265]	[32636265]
46_13757	chr21	36450532	36450932	+	1000	68.0	[13.811987]	[130]	[11.972782]	[130]	[36450749]	[36450749]
46_1376	chr2	15730427	15730827	+	1000	239.0	[13.335394]	[94]	[10.910327]	[94]	[15730616]	[15730616]
46_13761	chr22	29129263	29129663	+	1000	68.0	[15.626627]	[105]	[13.351411]	[105]	[29129419]	[29129419]
46_13763	chr22	39014015	39014415	+	1000	68.0	[9.999908]	[146]	[10.420351]	[146]	[39014232]	[39014232]
46_13764	chr22	49934158	49934558	+	1000	68.0	[12.075051]	[166]	[6.379597, 9.9498005]	[96, 166]	[49934383]	[49934313, 49934383]
46_13765	chr3	9224409	9224809	+	1000	68.0	[12.075051]	[163]	[9.9498005]	[163]	[9224649]	[9224649]
46_13767	chr3	37282976	37283376	+	1000	68.0	[9.4802]	[67]	[11.337273]	[67]	[37283141]	[37283141]
46_13768	chr3	38067865	38068265	+	1000	68.0	[]	[]	[7.7565556]	[71]	[]	[38068034]
46_1377	chr6	125946278	125946678	+	1000	239.0	[13.351411]	[111]	[7.3465133, 15.626627]	[89, 111]	[125946487]	[125946465, 125946487]
46_13770	chr3	72945416	72945816	+	1000	68.0	[10.910327]	[132]	[13.335394, 6.25051]	[132, 160]	[72945628]	[72945628, 72945656]
46_13771	chr3	99774490	99774890	+	1000	68.0	[9.958643]	[84]	[7.6655602]	[84]	[99774662]	[99774662]
46_13772	chr3	114706567	114706967	+	1000	68.0	[9.531697]	[140]	[6.5491395, 11.520754]	[81, 140]	[114706794]	[114706735, 114706794]
46_13773	chr3	136142605	136143005	+	1000	68.0	[11.536771, 6.146564]	[67, 103]	[14.247998]	[67]	[136142768, 136142804]	[136142768]
46_13774	chr3	142958738	142959138	+	1000	68.0	[8.619093]	[102]	[10.894309]	[102]	[142958937]	[142958937]
46_13777	chr3	153173731	153174131	+	1000	68.0	[9.314332]	[118]	[6.770823]	[118]	[153173910]	[153173910]
46_13778	chr3	171806404	171806804	+	1000	68.0	[13.185543]	[118]	[11.060178]	[118]	[171806597]	[171806597]
46_13779	chr3	186298935	186299335	+	1000	68.0	[11.972782]	[108]	[13.811987]	[108]	[186299105]	[186299105]
46_1378	chr6	133609567	133609967	+	1000	239.0	[9.799835]	[62]	[12.225017]	[62]	[133609720]	[133609720]
46_13780	chr3	196126751	196127151	+	1000	68.0	[11.536771]	[66]	[14.247998]	[66]	[196126914]	[196126914]
46_13781	chr4	1886357	1886757	+	1000	68.0	[12.433358]	[111]	[10.158142]	[111]	[1886561]	[1886561]
46_13782	chr4	10442997	10443397	+	1000	68.0	[15.626627]	[97]	[13.351411]	[97]	[10443167]	[10443167]
46_13783	chr4	17719123	17719523	+	1000	68.0	[9.999908]	[117]	[10.420351]	[117]	[17719315]	[17719315]
46_13787	chr4	53680641	53681041	+	1000	68.0	[10.5189495]	[189]	[7.322488]	[189]	[53680879]	[53680879]
46_13788	chr4	55742598	55742998	+	1000	68.0	[11.806913]	[135]	[9.245538]	[135]	[55742824]	[55742824]
46_13789	chr4	71441767	71442167	+	1000	68.0	[10.894309]	[160]	[8.619093]	[160]	[71441993]	[71441993]
46_1379	chr9	137511730	137512130	+	1000	239.0	[13.811987]	[132]	[11.972782]	[132]	[137511954]	[137511954]
46_13790	chr4	72375028	72375428	+	1000	68.0	[13.185543]	[69]	[11.060178]	[69]	[72375182]	[72375182]
46_13791	chr4	74109007	74109407	+	1000	68.0	[8.619093, 12.075051]	[105, 153]	[10.894309, 9.9498005]	[105, 153]	[74109189, 74109237]	[74109189, 74109237]
46_13792	chr4	102663016	102663416	+	1000	68.0	[11.060178]	[112]	[7.7492566, 13.185543]	[102, 112]	[102663205]	[102663195, 102663205]
46_13793	chr4	126733285	126733685	+	1000	68.0	[11.520754]	[92]	[9.531697]	[92]	[126733477]	[126733477]
46_13794	chr4	128608045	128608445	+	1000	68.0	[10.894309]	[100]	[8.619093]	[100]	[128608240]	[128608240]
46_13795	chr4	146495293	146495693	+	1000	68.0	[7.7582264, 7.3608875, 10.910327]	[111, 115, 122]	[6.6913023, 6.386645, 13.335394]	[104, 111, 122]	[146495479, 146495483, 146495490]	[146495472, 146495479, 146495490]
46_13796	chr4	169363345	169363745	+	1000	68.0	[13.351411]	[76]	[15.626627]	[76]	[169363510]	[169363510]
46_13797	chr4	183402692	183403092	+	1000	68.0	[11.520754]	[162]	[8.296468, 9.531697]	[149, 162]	[183402929]	[183402916, 183402929]
46_138	chr22	40711527	40711927	+	1000	422.0	[13.351411]	[78]	[15.626627]	[78]	[40711702]	[40711702]
46_1380	chr1	24365218	24365618	+	1000	238.0	[11.520754, 9.9498005]	[78, 96]	[9.531697, 12.075051]	[78, 96]	[24365395, 24365413]	[24365395, 24365413]
46_13800	chr5	34694006	34694406	+	1000	68.0	[13.351411]	[65]	[15.626627]	[65]	[34694168]	[34694168]
46_13801	chr5	38827482	38827882	+	1000	68.0	[7.649543, 12.433358]	[63, 146]	[10.158142]	[146]	[38827643, 38827726]	[38827726]
46_13802	chr5	54159095	54159495	+	1000	68.0	[13.335394]	[109]	[10.910327]	[109]	[54159292]	[54159292]
46_13803	chr5	76766811	76767211	+	1000	68.0	[11.8145485, 13.351411, 10.158142]	[93, 104, 125]	[11.79898, 15.626627, 12.433358]	[93, 104, 125]	[76766993, 76767004, 76767025]	[76766993, 76767004, 76767025]
46_13804	chr5	78907241	78907641	+	1000	68.0	[11.972782]	[122]	[13.811987]	[122]	[78907425]	[78907425]
46_13805	chr5	80270537	80270937	+	1000	68.0	[14.247998]	[127]	[11.536771]	[127]	[80270751]	[80270751]
46_13806	chr5	132458629	132459029	+	1000	68.0	[11.755416]	[91]	[9.062057]	[91]	[132458809]	[132458809]
46_13808	chr5	148540663	148541063	+	1000	68.0	[10.910327]	[137]	[13.335394]	[137]	[148540873]	[148540873]
46_13809	chr5	151870736	151871136	+	1000	68.0	[10.910327]	[162]	[13.335394]	[162]	[151870975]	[151870975]
46_1381	chr1	168320936	168321336	+	1000	238.0	[11.972782, 9.046039]	[108, 152]	[13.811987, 7.0391154]	[108, 152]	[168321138, 168321182]	[168321138, 168321182]
46_13813	chr6	13307521	13307921	+	1000	68.0	[10.910327, 7.525193]	[77, 154]	[13.335394, 7.9277687]	[77, 154]	[13307692, 13307769]	[13307692, 13307769]
46_13814	chr6	13453774	13454174	+	1000	68.0	[6.6209717]	[148]	[9.464183]	[148]	[13454001]	[13454001]
46_13815	chr6	17875950	17876350	+	1000	68.0	[11.806913]	[110]	[9.245538]	[110]	[17876133]	[17876133]
46_13819	chr6	37713708	37714108	+	1000	68.0	[13.185543]	[106]	[11.060178]	[106]	[37713903]	[37713903]
46_1382	chr1	206590011	206590411	+	1000	238.0	[12.075051]	[70]	[9.9498005, 9.140321, 8.077866]	[70, 84, 134]	[206590179]	[206590179, 206590193, 206590243]
46_13820	chr6	43913983	43914383	+	1000	68.0	[9.98434]	[85]	[10.435919]	[85]	[43914167]	[43914167]
46_13822	chr6	52511568	52511968	+	1000	68.0	[7.3465133]	[125]	[]	[]	[52511768]	[]
46_13823	chr6	67683924	67684324	+	1000	68.0	[11.060178]	[107]	[7.3256807, 13.185543]	[96, 107]	[67684122]	[67684111, 67684122]
46_13824	chr6	84804715	84805115	+	1000	68.0	[13.335394]	[151]	[10.910327]	[151]	[84804934]	[84804934]
