#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_2518	chr7	87876107	87876507	+	1000	104.5	[]	[]	[5.914031]	[136]	[]	[87876302]
328_252	chr19	49641799	49642199	+	1000	315.0	[5.98618, 8.993175]	[163, 191]	[]	[]	[49642010, 49642038]	[]
328_2520	chr8	22366913	22367313	+	1000	104.5	[7.0623693]	[239]	[]	[]	[22367159]	[]
328_2521	chr9	129625920	129626320	+	1000	104.5	[10.419625]	[115]	[10.106815, 8.968522]	[76, 98]	[129626117]	[129626078, 129626100]
328_2522	chrX	154762411	154762811	+	1000	104.5	[16.53286]	[148]	[6.2126822]	[108]	[154762634]	[154762594]
328_2524	chr10	110497601	110498001	+	1000	104.0	[11.908585, 8.899976]	[87, 109]	[11.809314, 7.397264]	[102, 122]	[110497776, 110497798]	[110497791, 110497811]
328_2526	chr16	87383727	87384127	+	1000	104.0	[4.17659, 2.8942482, 2.6748495]	[72, 77, 111]	[]	[]	[87383887, 87383892, 87383926]	[]
328_2529	chr19	40690661	40691061	+	1000	104.0	[3.9371996, 12.134877]	[66, 77]	[]	[]	[40690812, 40690823]	[]
328_253	chr2	54256098	54256498	+	1000	314.0	[8.410346, 5.298413]	[56, 78]	[3.0462568]	[132]	[54256249, 54256271]	[54256325]
328_2531	chr2	10043209	10043609	+	1000	104.0	[10.731344]	[169]	[]	[]	[10043456]	[]
328_2532	chr3	25664771	25665171	+	1000	104.0	[4.7273226]	[163]	[3.7667403]	[76]	[25665019]	[25664932]
328_2534	chr3	194486967	194487367	+	1000	104.0	[]	[]	[6.1142297]	[126]	[]	[194487179]
328_2538	chr7	136092679	136093079	+	1000	104.0	[]	[]	[8.639014]	[68]	[]	[136092831]
328_254	chr6	147660441	147660841	+	1000	314.0	[8.87513]	[150]	[]	[]	[147660684]	[]
328_2545	chr11	1309447	1309847	+	1000	103.5	[2.7426057, 11.51787, 4.510906, 10.824665]	[87, 92, 104, 135]	[]	[]	[1309629, 1309634, 1309646, 1309677]	[]
328_2554	chr19	52734903	52735303	+	1000	103.5	[]	[]	[14.430597, 9.754101]	[94, 116]	[]	[52735097, 52735119]
328_2555	chr2	27489643	27490043	+	1000	103.5	[]	[]	[4.4804645]	[181]	[]	[27489836]
328_2558	chr21	44817533	44817933	+	1000	103.5	[3.340228]	[109]	[15.602369, 10.843215, 4.01559]	[102, 123, 164]	[44817726]	[44817719, 44817740, 44817781]
328_2559	chr21	45287814	45288214	+	1000	103.5	[7.787572, 4.978579]	[64, 142]	[]	[]	[45287967, 45288045]	[]
328_2560	chr3	48717132	48717532	+	1000	103.5	[]	[]	[18.568264]	[187]	[]	[48717375]
328_2562	chr4	185396341	185396741	+	1000	103.5	[4.7334256, 10.072305]	[64, 148]	[4.5013127]	[163]	[185396493, 185396577]	[185396592]
328_2564	chr7	101154155	101154555	+	1000	103.5	[10.46727]	[89]	[14.882065]	[165]	[101154328]	[101154404]
328_257	chr16	67833746	67834146	+	1000	313.5	[6.16379]	[56]	[]	[]	[67833900]	[]
328_2571	chr16	29926028	29926428	+	1000	103.0	[13.70639]	[146]	[16.02719]	[163]	[29926236]	[29926253]
328_2573	chr17	28661944	28662344	+	1000	103.0	[9.144597]	[159]	[]	[]	[28662158]	[]
328_2574	chr17	37359043	37359443	+	1000	103.0	[2.7733278]	[205]	[6.8223834]	[243]	[37359245]	[37359283]
328_2575	chr17	75456381	75456781	+	1000	103.0	[4.053983]	[162]	[]	[]	[75456626]	[]
328_2581	chr7	6348777	6349177	+	1000	103.0	[9.334064, 17.300081, 9.7155075]	[133, 157, 169]	[]	[]	[6348981, 6349005, 6349017]	[]
328_2586	chr11	9573234	9573634	+	1000	102.5	[5.1268635, 7.701187, 3.4917865]	[58, 72, 109]	[]	[]	[9573390, 9573404, 9573441]	[]
328_2589	chr11	119205820	119206220	+	1000	102.5	[9.652213, 13.829447, 7.4380927]	[65, 81, 86]	[4.2991605, 3.5897465]	[103, 130]	[119205985, 119206001, 119206006]	[119206023, 119206050]
328_259	chr1	1059430	1059830	+	1000	312.5	[]	[]	[20.7584, 11.766853, 12.458009, 10.186578, 10.286185]	[105, 118, 130, 143, 157]	[]	[1059628, 1059641, 1059653, 1059666, 1059680]
328_2590	chr12	132593902	132594302	+	1000	102.5	[]	[]	[15.198481, 10.538037, 16.728426]	[84, 134, 184]	[]	[132594053, 132594103, 132594153]
328_2596	chr2	48314273	48314673	+	1000	102.5	[6.702791, 8.417202]	[187, 192]	[2.7068844]	[214]	[48314482, 48314487]	[48314509]
328_2597	chr22	47631493	47631893	+	1000	102.5	[3.9356656]	[88]	[8.916229]	[103]	[47631663]	[47631678]
328_2599	chr6	29633000	29633400	+	1000	102.5	[3.046581, 7.573692]	[202, 245]	[]	[]	[29633200, 29633243]	[]
328_26	chr2	241881530	241881930	+	1000	651.0	[]	[]	[20.262814, 17.164932, 4.284788, 10.737676, 4.913259, 6.264626, 18.928701]	[57, 85, 101, 106, 118, 132, 149]	[]	[241881681, 241881709, 241881725, 241881730, 241881742, 241881756, 241881773]
328_2602	chr1	169367647	169368047	+	1000	102.0	[19.648071, 4.23764, 9.194568]	[53, 84, 150]	[]	[]	[169367799, 169367830, 169367896]	[]
328_2604	chr10	72260705	72261105	+	1000	102.0	[]	[]	[9.397907, 18.595453, 5.405739]	[120, 147, 153]	[]	[72260915, 72260942, 72260948]
328_2608	chr19	1275197	1275597	+	1000	102.0	[]	[]	[10.150678]	[156]	[]	[1275434]
328_2611	chr6	10404101	10404501	+	1000	102.0	[5.6835637, 11.471159]	[194, 207]	[]	[]	[10404329, 10404342]	[]
328_2614	chr1	36321129	36321529	+	1000	101.5	[]	[]	[3.0942736]	[203]	[]	[36321355]
328_2617	chr12	40105887	40106287	+	1000	101.5	[7.3829255]	[79]	[4.5239453, 10.072305]	[118, 156]	[40106044]	[40106083, 40106121]
328_2618	chr15	66293510	66293910	+	1000	101.5	[]	[]	[3.7891188, 4.5063224, 9.624506, 8.893565]	[156, 161, 167, 173]	[]	[66293739, 66293744, 66293750, 66293756]
328_262	chr19	6677892	6678292	+	1000	311.5	[]	[]	[14.3672695, 13.239608, 8.651696, 17.224014, 10.172005]	[63, 74, 87, 104, 115]	[]	[6678050, 6678061, 6678074, 6678091, 6678102]
328_2634	chr1	244864352	244864752	+	1000	101.0	[11.51787]	[140]	[]	[]	[244864575]	[]
328_2642	chr19	8444637	8445037	+	1000	101.0	[]	[]	[16.50567]	[164]	[]	[8444855]
328_2650	chr22	20867408	20867808	+	1000	101.0	[3.677261]	[72]	[]	[]	[20867563]	[]
328_2654	chr7	88220020	88220420	+	1000	101.0	[]	[]	[4.177957, 4.87876]	[145, 151]	[]	[88220174, 88220180]
328_2658	chr9	128504471	128504871	+	1000	101.0	[]	[]	[3.9172719, 6.035351, 14.26342]	[83, 95, 117]	[]	[128504649, 128504661, 128504683]
328_266	chr9	37485700	37486100	+	1000	311.0	[13.000076, 6.366775]	[90, 155]	[4.4677196, 12.7226095, 8.362893]	[82, 110, 138]	[37485874, 37485939]	[37485866, 37485894, 37485922]
328_2663	chr12	102061898	102062298	+	1000	100.5	[6.684429]	[152]	[]	[]	[102062127]	[]
328_2664	chr12	108514966	108515366	+	1000	100.5	[2.9253013]	[174]	[9.600892]	[89]	[108515211]	[108515126]
328_2665	chr12	122895956	122896356	+	1000	100.5	[9.282668, 6.612481]	[68, 81]	[]	[]	[122896121, 122896134]	[]
328_2667	chr19	1021083	1021483	+	1000	100.5	[]	[]	[4.072745, 9.642322]	[74, 75]	[]	[1021252, 1021253]
328_2673	chr4	141220655	141221055	+	1000	100.5	[]	[]	[6.0901194, 8.986307, 3.1459258]	[98, 109, 128]	[]	[141220825, 141220836, 141220855]
328_2675	chr6	4018531	4018931	+	1000	100.5	[14.811122]	[186]	[]	[]	[4018766]	[]
328_2680	chr9	134068384	134068784	+	1000	100.5	[5.171424, 3.4984162]	[171, 198]	[15.7706]	[140]	[134068588, 134068615]	[134068557]
328_2684	chr16	47461099	47461499	+	1000	100.0	[]	[]	[2.5703952, 16.50567, 7.035303]	[109, 114, 150]	[]	[47461278, 47461283, 47461319]
328_2685	chr16	58249724	58250124	+	1000	100.0	[12.782306]	[107]	[]	[]	[58249883]	[]
328_2688	chr19	40433943	40434343	+	1000	100.0	[9.15983, 3.0190756]	[82, 105]	[]	[]	[40434105, 40434128]	[]
328_269	chr17	80147142	80147542	+	1000	309.5	[]	[]	[7.5348644, 5.24046]	[97, 152]	[]	[80147331, 80147386]
328_2692	chr3	195270988	195271388	+	1000	100.0	[3.5175512]	[92]	[13.70639, 13.70639, 4.407936]	[85, 134, 139]	[195271170]	[195271163, 195271212, 195271217]
328_2696	chr1	112715324	112715724	+	1000	99.5	[7.424748, 13.90782]	[156, 177]	[4.904422]	[223]	[112715493, 112715514]	[112715560]
328_2698	chr11	65354452	65354852	+	1000	99.5	[]	[]	[3.1775053, 11.288374]	[163, 200]	[]	[65354664, 65354701]
328_2701	chr13	110706000	110706400	+	1000	99.5	[10.731344, 7.4380927, 12.204099, 5.461236, 16.53286]	[109, 114, 119, 125, 139]	[]	[]	[110706169, 110706174, 110706179, 110706185, 110706199]	[]
328_2705	chr17	28902957	28903357	+	1000	99.5	[]	[]	[5.211796]	[173]	[]	[28903154]
328_2707	chr19	3721441	3721841	+	1000	99.5	[]	[]	[12.652886, 14.26342]	[151, 167]	[]	[3721674, 3721690]
328_2709	chr19	4639192	4639592	+	1000	99.5	[8.890144]	[111]	[9.715093]	[154]	[4639393]	[4639436]
328_271	chr19	10251651	10252051	+	1000	309.0	[]	[]	[7.406549]	[174]	[]	[10251864]
328_2719	chr5	66143963	66144363	+	1000	99.5	[]	[]	[3.5630465]	[130]	[]	[66144184]
328_2721	chr6	134174770	134175170	+	1000	99.5	[13.089812, 8.815756, 3.4829094, 10.536196]	[90, 102, 107, 114]	[]	[]	[134174937, 134174949, 134174954, 134174961]	[]
328_2723	chr7	101165447	101165847	+	1000	99.5	[2.7490916, 7.0340333]	[82, 87]	[5.0503283, 3.757955]	[67, 81]	[101165622, 101165627]	[101165607, 101165621]
328_2727	chr1	6724039	6724439	+	1000	99.0	[]	[]	[4.383575]	[136]	[]	[6724252]
328_2728	chr1	226870386	226870786	+	1000	99.0	[]	[]	[10.459664, 14.580015]	[89, 111]	[]	[226870544, 226870566]
328_2730	chr10	12129397	12129797	+	1000	99.0	[]	[]	[16.02719, 4.107496, 7.7263536]	[115, 120, 157]	[]	[12129599, 12129604, 12129641]
328_2732	chr13	113490746	113491146	+	1000	99.0	[2.6263237, 9.769458, 6.200871, 9.346387]	[97, 140, 146, 151]	[]	[]	[113490927, 113490970, 113490976, 113490981]	[]
328_2733	chr15	88620984	88621384	+	1000	99.0	[2.5373106]	[107]	[]	[]	[88621171]	[]
328_2736	chr16	3717408	3717808	+	1000	99.0	[]	[]	[4.127368, 4.711778, 14.882065, 5.553004, 2.7794363, 7.2475524]	[94, 99, 114, 131, 156, 188]	[]	[3717561, 3717566, 3717581, 3717598, 3717623, 3717655]
328_2738	chr16	81314648	81315048	+	1000	99.0	[]	[]	[7.247926]	[169]	[]	[81314898]
328_2741	chr17	18039075	18039475	+	1000	99.0	[15.275013]	[146]	[]	[]	[18039243]	[]
328_2753	chr1	32964754	32965154	+	1000	98.5	[6.182771]	[130]	[4.2200284, 5.6565375, 6.3593783]	[88, 103, 123]	[32964968]	[32964926, 32964941, 32964961]
328_2756	chr12	91634654	91635054	+	1000	98.5	[]	[]	[13.520647]	[134]	[]	[91634875]
328_2764	chr4	103019533	103019933	+	1000	98.5	[]	[]	[10.413139, 10.536196]	[117, 122]	[]	[103019724, 103019729]
328_2767	chr7	151062246	151062646	+	1000	98.5	[20.262814, 7.8785515]	[106, 134]	[]	[]	[151062416, 151062444]	[]
328_2769	chr16	30527214	30527614	+	1000	98.0	[11.288374, 7.5164657]	[90, 170]	[]	[]	[30527370, 30527450]	[]
328_2771	chr19	12734584	12734984	+	1000	98.0	[]	[]	[15.275013, 17.361525, 5.1179876]	[133, 164, 177]	[]	[12734784, 12734815, 12734828]
328_2773	chr19	34359493	34359893	+	1000	98.0	[6.1282496, 12.726333, 9.146695, 5.72713]	[154, 159, 164, 203]	[9.119002]	[142]	[34359659, 34359664, 34359669, 34359708]	[34359647]
328_2782	chr6	38673758	38674158	+	1000	98.0	[13.169933]	[159]	[]	[]	[38673993]	[]
328_2786	chr7	73557075	73557475	+	1000	98.0	[3.8954017]	[106]	[9.112481]	[145]	[73557234]	[73557273]
328_2792	chr11	18012994	18013394	+	1000	97.5	[2.817217]	[166]	[15.49735]	[126]	[18013239]	[18013199]
328_2802	chr3	184174476	184174876	+	1000	97.5	[16.125147]	[104]	[6.185471]	[130]	[184174674]	[184174700]
328_2803	chr7	30134562	30134962	+	1000	97.5	[7.014944]	[178]	[2.9593675]	[222]	[30134760]	[30134804]
328_2805	chr7	149714644	149715044	+	1000	97.5	[3.947126]	[95]	[6.1104684, 9.085292]	[126, 147]	[149714839]	[149714870, 149714891]
328_2810	chr1	11926320	11926720	+	1000	97.0	[]	[]	[14.043327, 5.006235, 12.282493]	[130, 147, 168]	[]	[11926512, 11926529, 11926550]
328_2815	chr10	97318932	97319332	+	1000	97.0	[6.4207544]	[200]	[]	[]	[97319168]	[]
328_2821	chr12	56468329	56468729	+	1000	97.0	[]	[]	[6.1193967]	[154]	[]	[56468561]
328_2822	chr12	57846943	57847343	+	1000	97.0	[6.6155877, 17.16471, 11.337473, 12.089903]	[64, 70, 83, 125]	[]	[]	[57847107, 57847113, 57847126, 57847168]	[]
328_2829	chr22	17369033	17369433	+	1000	97.0	[3.890613]	[192]	[5.040828]	[184]	[17369264]	[17369256]
328_283	chr6	169701866	169702266	+	1000	303.0	[9.175918, 3.6410453]	[98, 135]	[]	[]	[169702049, 169702086]	[]
328_2837	chr10	7619547	7619947	+	1000	96.5	[10.929759]	[165]	[]	[]	[7619786]	[]
328_2843	chr19	572261	572661	+	1000	96.5	[15.275013]	[237]	[5.0546494]	[208]	[572509]	[572480]
328_2844	chr19	47274225	47274625	+	1000	96.5	[]	[]	[7.8396587, 3.4366395, 3.269727]	[60, 95, 140]	[]	[47274379, 47274414, 47274459]
328_2845	chr19	48637367	48637767	+	1000	96.5	[3.869187]	[67]	[]	[]	[48637524]	[]
328_2846	chr21	46635800	46636200	+	1000	96.5	[6.4365916, 17.191898, 2.5704527]	[109, 138, 143]	[]	[]	[46635981, 46636010, 46636015]	[]
328_2853	chr1	27321825	27322225	+	1000	96.0	[2.5373013]	[208]	[11.543353]	[197]	[27322065]	[27322054]
328_2856	chr11	68003951	68004351	+	1000	96.0	[3.2037642, 7.604426, 3.7234108]	[96, 102, 107]	[]	[]	[68004119, 68004125, 68004130]	[]
328_287	chr7	129224585	129224985	+	1000	301.5	[13.074541]	[92]	[4.2413125]	[118]	[129224777]	[129224803]
328_2870	chr21	43718845	43719245	+	1000	96.0	[7.983793]	[119]	[19.063852]	[99]	[43719054]	[43719034]
328_2874	chr7	73667497	73667897	+	1000	96.0	[]	[]	[7.6655884, 3.2770586]	[132, 202]	[]	[73667675, 73667745]
328_2879	chr1	193105285	193105685	+	1000	95.5	[8.8463125, 10.267872, 4.127368]	[106, 122, 132]	[]	[]	[193105450, 193105466, 193105476]	[]
328_2880	chr10	71851166	71851566	+	1000	95.5	[13.307346]	[130]	[8.3702345]	[227]	[71851319]	[71851416]
328_2884	chr16	22296960	22297360	+	1000	95.5	[]	[]	[3.9427202, 15.090409]	[239, 290]	[]	[22297140, 22297191]
328_2891	chr20	62121908	62122308	+	1000	95.5	[9.211578, 4.3429713]	[95, 131]	[13.503932]	[70]	[62122101, 62122137]	[62122076]
328_2892	chr21	37366502	37366902	+	1000	95.5	[13.503932]	[114]	[2.7642198]	[140]	[37366681]	[37366707]
328_2894	chr4	8428301	8428701	+	1000	95.5	[7.4472446, 2.7404706]	[64, 131]	[10.440329, 6.2064075]	[94, 99]	[8428455, 8428522]	[8428485, 8428490]
328_2896	chr6	3157428	3157828	+	1000	95.5	[]	[]	[8.703501, 5.4658823, 5.701492]	[79, 85, 99]	[]	[3157607, 3157613, 3157627]
328_2899	chr1	119648230	119648630	+	1000	95.0	[3.307977]	[220]	[]	[]	[119648478]	[]
328_2900	chr1	174022084	174022484	+	1000	95.0	[4.891329]	[135]	[]	[]	[174022239]	[]
328_2902	chr1	236288153	236288553	+	1000	95.0	[6.59388]	[90]	[]	[]	[236288318]	[]
328_2905	chr11	119084654	119085054	+	1000	95.0	[2.777828]	[85]	[3.8952007]	[97]	[119084834]	[119084846]
328_2906	chr16	67430945	67431345	+	1000	95.0	[2.5841968, 2.8054526]	[115, 151]	[]	[]	[67431156, 67431192]	[]
328_2911	chr22	17628652	17629052	+	1000	95.0	[5.727541, 4.881612]	[74, 88]	[9.326701]	[110]	[17628822, 17628836]	[17628858]
328_2917	chr1	27234297	27234697	+	1000	94.5	[]	[]	[4.178331, 7.8059587]	[157, 206]	[]	[27234473, 27234522]
328_2919	chr1	44800092	44800492	+	1000	94.5	[]	[]	[13.853622, 9.082379]	[123, 158]	[]	[44800260, 44800295]
328_2932	chr3	49469792	49470192	+	1000	94.5	[]	[]	[14.925395, 10.545822]	[120, 139]	[]	[49470007, 49470026]
328_2934	chr7	128343687	128344087	+	1000	94.5	[3.167064]	[103]	[]	[]	[128343875]	[]
328_2935	chr7	128531241	128531641	+	1000	94.5	[]	[]	[9.334555]	[153]	[]	[128531403]
328_2937	chr1	40161112	40161512	+	1000	94.0	[]	[]	[12.029759]	[129]	[]	[40161337]
328_2940	chr11	86202572	86202972	+	1000	94.0	[4.0838494]	[136]	[5.285962]	[173]	[86202750]	[86202787]
328_2942	chr14	22956966	22957366	+	1000	94.0	[17.300081]	[111]	[13.90782]	[79]	[22957176]	[22957144]
328_2944	chr17	2392624	2393024	+	1000	94.0	[4.0054865, 13.70639, 16.02719]	[102, 107, 152]	[]	[]	[2392793, 2392798, 2392843]	[]
328_295	chr19	4556102	4556502	+	1000	300.5	[]	[]	[5.9419694, 2.9407897]	[207, 224]	[]	[4556295, 4556312]
328_2953	chr22	29581030	29581430	+	1000	94.0	[]	[]	[9.24132, 8.597617]	[99, 112]	[]	[29581196, 29581209]
328_2956	chr4	159102737	159103137	+	1000	94.0	[11.908585]	[158]	[7.0599914, 3.8649063]	[102, 133]	[159102968]	[159102912, 159102943]
328_2958	chr1	50968418	50968818	+	1000	93.5	[]	[]	[2.5604832, 5.685745, 12.055919, 6.200871, 8.214779]	[120, 134, 179, 184, 190]	[]	[50968585, 50968599, 50968644, 50968649, 50968655]
328_2961	chr16	23835680	23836080	+	1000	93.5	[]	[]	[14.352224, 12.312509]	[105, 136]	[]	[23835883, 23835914]
328_2967	chr2	135876281	135876681	+	1000	93.5	[12.176909]	[123]	[]	[]	[135876461]	[]
328_2969	chr21	44485227	44485627	+	1000	93.5	[5.2113795]	[141]	[15.17156]	[121]	[44485432]	[44485412]
328_2970	chr3	42590521	42590921	+	1000	93.5	[4.2863283]	[157]	[]	[]	[42590704]	[]
328_2972	chr4	67545298	67545698	+	1000	93.5	[3.2876964, 5.8939886, 10.328646]	[70, 143, 161]	[]	[]	[67545453, 67545526, 67545544]	[]
328_2973	chr6	111483390	111483790	+	1000	93.5	[3.7403073]	[338]	[7.682799]	[372]	[111483595]	[111483629]
328_2974	chr7	44082475	44082875	+	1000	93.5	[9.891584, 3.8561034]	[153, 182]	[]	[]	[44082676, 44082705]	[]
328_2977	chrX	153724245	153724645	+	1000	93.5	[13.70639, 8.362893, 14.566105]	[63, 108, 141]	[]	[]	[153724396, 153724441, 153724474]	[]
328_2987	chr13	45464687	45465087	+	1000	93.0	[9.184389, 5.578826]	[177, 229]	[]	[]	[45464871, 45464923]	[]
328_2993	chr17	74987351	74987751	+	1000	93.0	[4.810668, 10.809716, 9.250229]	[98, 110, 159]	[]	[]	[74987521, 74987533, 74987582]	[]
328_2999	chr22	37675302	37675702	+	1000	93.0	[8.952075]	[194]	[]	[]	[37675521]	[]
328_300	chrX	153776618	153777018	+	1000	299.5	[]	[]	[4.1262465, 5.808319]	[109, 120]	[]	[153776827, 153776838]
328_3006	chr7	76235067	76235467	+	1000	93.0	[]	[]	[5.002602]	[146]	[]	[76235312]
328_3011	chr1	112395935	112396335	+	1000	92.5	[14.960438]	[70]	[4.7076826]	[97]	[112396103]	[112396130]
328_3013	chr1	247007954	247008354	+	1000	92.5	[13.989046]	[138]	[]	[]	[247008151]	[]
328_3014	chr10	48186274	48186674	+	1000	92.5	[]	[]	[3.3843412, 7.9281807]	[69, 103]	[]	[48186425, 48186459]
328_3015	chr12	69585215	69585615	+	1000	92.5	[14.811122]	[112]	[5.766438]	[132]	[69585409]	[69585429]
328_3017	chr14	100376187	100376587	+	1000	92.5	[]	[]	[11.908585]	[170]	[]	[100376383]
328_3019	chr16	68084804	68085204	+	1000	92.5	[6.386567]	[161]	[]	[]	[68085040]	[]
328_3020	chr17	82098658	82099058	+	1000	92.5	[]	[]	[14.371614, 5.578826]	[167, 199]	[]	[82098862, 82098894]
328_3023	chr20	2470655	2471055	+	1000	92.5	[]	[]	[3.7332234, 12.639638, 2.5701573]	[140, 162, 175]	[]	[2470861, 2470883, 2470896]
328_3025	chr22	26589984	26590384	+	1000	92.5	[10.731344, 7.4380927, 7.6930723]	[128, 133, 138]	[15.4701605, 3.9555051, 9.085292]	[81, 87, 110]	[26590189, 26590194, 26590199]	[26590142, 26590148, 26590171]
328_3029	chrX	318863	319263	+	1000	92.5	[5.8778563]	[121]	[]	[]	[319058]	[]
328_3030	chr1	51236079	51236479	+	1000	92.0	[]	[]	[12.282493]	[87]	[]	[51236237]
328_3031	chr1	53739104	53739504	+	1000	92.0	[]	[]	[11.787595, 10.099494]	[130, 157]	[]	[53739311, 53739338]
328_3035	chr1	160262367	160262767	+	1000	92.0	[]	[]	[17.857111]	[203]	[]	[160262606]
328_3037	chr10	95561305	95561705	+	1000	92.0	[]	[]	[3.4348233, 15.4701605, 3.4484568, 5.559375, 4.1070647]	[165, 177, 182, 183, 208]	[]	[95561511, 95561523, 95561528, 95561529, 95561554]
328_3038	chr12	53371287	53371687	+	1000	92.0	[10.062239, 5.68866, 2.6651227]	[90, 163, 174]	[]	[]	[53371441, 53371514, 53371525]	[]
328_3039	chr12	120725585	120725985	+	1000	92.0	[19.063852, 8.846254, 8.52535]	[90, 120, 161]	[13.434711]	[141]	[120725738, 120725768, 120725809]	[120725789]
328_3042	chr13	51452911	51453311	+	1000	92.0	[12.775146]	[95]	[]	[]	[51453083]	[]
328_3043	chr14	104752812	104753212	+	1000	92.0	[4.0075736, 4.421936]	[119, 170]	[]	[]	[104752991, 104753042]	[]
328_3044	chr15	43185176	43185576	+	1000	92.0	[]	[]	[4.071849, 4.966758]	[107, 121]	[]	[43185351, 43185365]
328_3045	chr16	1872105	1872505	+	1000	92.0	[2.8662753]	[117]	[7.822727]	[202]	[1872266]	[1872351]
328_3052	chr19	48737439	48737839	+	1000	92.0	[4.595613]	[229]	[]	[]	[48737655]	[]
328_3061	chr8	144685812	144686212	+	1000	92.0	[13.829447]	[122]	[]	[]	[144686028]	[]
328_3064	chr1	35079152	35079552	+	1000	91.5	[]	[]	[12.37228, 8.899266]	[119, 128]	[]	[35079365, 35079374]
328_3068	chr11	20387270	20387670	+	1000	91.5	[15.275013]	[142]	[5.6257415]	[123]	[20387512]	[20387493]
328_3069	chr12	111766646	111767046	+	1000	91.5	[16.02719, 5.792041]	[119, 130]	[]	[]	[111766855, 111766866]	[]
328_307	chr22	20117207	20117607	+	1000	298.0	[]	[]	[3.3185086]	[111]	[]	[20117364]
328_3070	chr12	132710468	132710868	+	1000	91.5	[9.13316]	[151]	[]	[]	[132710634]	[]
328_3071	chr14	23306553	23306953	+	1000	91.5	[14.26342]	[70]	[]	[]	[23306721]	[]
328_3075	chr19	38229604	38230004	+	1000	91.5	[5.387552]	[104]	[]	[]	[38229755]	[]
328_3076	chr2	8837409	8837809	+	1000	91.5	[16.701237]	[157]	[]	[]	[8837652]	[]
328_3086	chr1	22365535	22365935	+	1000	91.0	[]	[]	[4.7556267]	[148]	[]	[22365742]
328_3088	chr11	62599162	62599562	+	1000	91.0	[7.70034, 10.096754]	[112, 163]	[]	[]	[62599321, 62599372]	[]
328_3089	chr12	53493009	53493409	+	1000	91.0	[13.047352]	[149]	[16.02719]	[131]	[53493233]	[53493215]
328_309	chr7	72828166	72828566	+	1000	297.5	[2.8467278]	[96]	[15.193959, 3.2782524]	[78, 122]	[72828360]	[72828342, 72828386]
328_3093	chr16	50152794	50153194	+	1000	91.0	[4.225267, 2.7415693]	[153, 194]	[]	[]	[50152956, 50152997]	[]
328_3094	chr16	88770836	88771236	+	1000	91.0	[]	[]	[8.843489, 2.6720214]	[107, 118]	[]	[88770994, 88771005]
328_3097	chr19	14689686	14690086	+	1000	91.0	[14.538916]	[86]	[]	[]	[14689851]	[]
328_3100	chr19	55081328	55081728	+	1000	91.0	[]	[]	[12.029759, 14.464849, 9.991709]	[96, 116, 137]	[]	[55081516, 55081536, 55081557]
328_3109	chr9	128202986	128203386	+	1000	91.0	[4.2945065]	[144]	[]	[]	[128203157]	[]
328_3110	chr1	1615252	1615652	+	1000	90.5	[6.7316036]	[87]	[2.57028, 20.262814, 12.678984]	[104, 109, 140]	[1615426]	[1615443, 1615448, 1615479]
328_3113	chr14	71130809	71131209	+	1000	90.5	[6.929491]	[223]	[]	[]	[71131054]	[]
328_3117	chr16	30650488	30650888	+	1000	90.5	[]	[]	[2.5449457]	[122]	[]	[30650683]
328_312	chr16	31179793	31180193	+	1000	295.5	[]	[]	[5.658824]	[209]	[]	[31180031]
328_3121	chr19	49527766	49528166	+	1000	90.5	[]	[]	[15.368152, 12.639638]	[89, 111]	[]	[49527944, 49527966]
328_3126	chr1	27392234	27392634	+	1000	90.0	[]	[]	[15.4701605, 2.7238202]	[145, 151]	[]	[27392460, 27392466]
328_3137	chr19	45038833	45039233	+	1000	90.0	[10.977341, 4.076941]	[107, 113]	[]	[]	[45039017, 45039023]	[]
328_3139	chr20	35771717	35772117	+	1000	90.0	[]	[]	[11.908585]	[142]	[]	[35771914]
328_3140	chr20	41340504	41340904	+	1000	90.0	[18.568264, 4.5846953]	[171, 177]	[13.245905, 15.529466]	[138, 152]	[41340733, 41340739]	[41340700, 41340714]
328_3148	chr7	55951617	55952017	+	1000	90.0	[13.293436]	[88]	[13.5042]	[69]	[55951796]	[55951777]
328_3149	chr8	54022251	54022651	+	1000	90.0	[9.184389]	[172]	[11.095067]	[110]	[54022492]	[54022430]
328_3150	chr8	144444119	144444519	+	1000	90.0	[]	[]	[8.725322, 8.84614]	[128, 155]	[]	[144444291, 144444318]
328_3151	chr9	124868904	124869304	+	1000	90.0	[9.800099, 10.413139]	[81, 86]	[]	[]	[124869083, 124869088]	[]
