#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA2_idr.fa GATA2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
946_16007	chr22	21099958	21100358	+	1000	61.0	[8.174054]	[216]	[]	[]	[21100202]	[]
946_1601	chr6	36118545	36118945	+	1000	197.0	[7.6269035]	[163]	[]	[]	[36118794]	[]
946_16016	chr22	22350256	22350656	+	1000	61.0	[]	[]	[7.7934723]	[146]	[]	[22350495]
946_1602	chr6	36350760	36351160	+	1000	197.0	[9.93833]	[129]	[]	[]	[36350987]	[]
946_16020	chr22	22572055	22572455	+	1000	61.0	[]	[]	[10.555019]	[58]	[]	[22572211]
946_16022	chr22	22844922	22845322	+	1000	61.0	[]	[]	[8.174054]	[74]	[]	[22845089]
946_16024	chr22	36419232	36419632	+	1000	61.0	[]	[]	[12.699877]	[122]	[]	[36419449]
946_16026	chr22	39246624	39247024	+	1000	61.0	[]	[]	[9.93833]	[146]	[]	[39246869]
946_16027	chr22	40055566	40055966	+	1000	61.0	[12.699877]	[70]	[]	[]	[40055733]	[]
946_16028	chr22	42498648	42499048	+	1000	61.0	[7.6269035, 8.567237]	[154, 159]	[]	[]	[42498864, 42498869]	[]
946_1603	chr6	119324731	119325131	+	1000	197.0	[12.699877]	[142]	[]	[]	[119324970]	[]
946_16034	chr3	14646572	14646972	+	1000	61.0	[]	[]	[7.083552]	[77]	[]	[14646734]
946_16035	chr3	15116279	15116679	+	1000	61.0	[7.242745]	[138]	[9.722767]	[84]	[15116509]	[15116455]
946_16038	chr3	43736650	43737050	+	1000	61.0	[9.93833]	[100]	[]	[]	[43736819]	[]
946_16039	chr3	45135882	45136282	+	1000	61.0	[7.5779095]	[137]	[12.699877]	[73]	[45136110]	[45136046]
946_1604	chr6	155080036	155080436	+	1000	197.0	[12.699877, 9.93833]	[82, 148]	[]	[]	[155080202, 155080268]	[]
946_16041	chr3	46502876	46503276	+	1000	61.0	[]	[]	[12.699877, 7.7934723]	[105, 140]	[]	[46503078, 46503113]
946_16042	chr3	46971725	46972125	+	1000	61.0	[9.93833]	[105]	[]	[]	[46971925]	[]
946_16044	chr3	50354266	50354666	+	1000	61.0	[10.555019]	[156]	[9.93833]	[113]	[50354484]	[50354441]
946_16045	chr3	52171568	52171968	+	1000	61.0	[]	[]	[12.699877]	[155]	[]	[52171817]
946_16046	chr3	112786188	112786588	+	1000	61.0	[10.555019]	[173]	[8.065871]	[118]	[112786439]	[112786384]
946_16047	chr3	114827437	114827837	+	1000	61.0	[]	[]	[7.7934723]	[63]	[]	[114827599]
946_16048	chr3	118984720	118985120	+	1000	61.0	[]	[]	[12.699877]	[145]	[]	[118984954]
946_1605	chr8	98768641	98769041	+	1000	197.0	[]	[]	[8.174054]	[108]	[]	[98768845]
946_16050	chr3	130386556	130386956	+	1000	61.0	[]	[]	[12.699877]	[174]	[]	[130386803]
946_16054	chr3	171811568	171811968	+	1000	61.0	[]	[]	[10.555019]	[144]	[]	[171811800]
946_16055	chr3	184953373	184953773	+	1000	61.0	[12.699877]	[112]	[]	[]	[184953566]	[]
946_16058	chr3	196047187	196047587	+	1000	61.0	[]	[]	[9.722767]	[150]	[]	[196047436]
946_16059	chr4	6696237	6696637	+	1000	61.0	[10.555019]	[82]	[]	[]	[6696404]	[]
946_16061	chr4	38905989	38906389	+	1000	61.0	[7.7934723, 12.699877, 8.567237]	[89, 129, 134]	[]	[]	[38906174, 38906214, 38906219]	[]
946_16062	chr4	40325375	40325775	+	1000	61.0	[9.722767]	[85]	[]	[]	[40325558]	[]
946_16065	chr4	76377947	76378347	+	1000	61.0	[12.699877, 7.373495]	[110, 141]	[7.7934723]	[123]	[76378121, 76378152]	[76378134]
946_16066	chr4	78671827	78672227	+	1000	61.0	[]	[]	[12.699877]	[113]	[]	[78672010]
946_16067	chr4	98861092	98861492	+	1000	61.0	[10.555019]	[87]	[]	[]	[98861274]	[]
946_16068	chr4	102443333	102443733	+	1000	61.0	[9.722767]	[97]	[]	[]	[102443526]	[]
946_1607	chr9	97232384	97232784	+	1000	197.0	[]	[]	[12.699877]	[151]	[]	[97232615]
946_16070	chr4	109765026	109765426	+	1000	61.0	[7.083552]	[128]	[]	[]	[109765245]	[]
946_16071	chr4	122775027	122775427	+	1000	61.0	[]	[]	[12.699877]	[102]	[]	[122775217]
946_16072	chr4	126572256	126572656	+	1000	61.0	[]	[]	[9.93833]	[125]	[]	[126572476]
946_16073	chr4	139686140	139686540	+	1000	61.0	[10.555019]	[145]	[]	[]	[139686363]	[]
946_16074	chr4	153501536	153501936	+	1000	61.0	[12.699877]	[139]	[]	[]	[153501739]	[]
946_16075	chr4	173264623	173265023	+	1000	61.0	[7.5779095]	[86]	[]	[]	[173264809]	[]
946_16076	chr4	184815382	184815782	+	1000	61.0	[]	[]	[8.567237]	[118]	[]	[184815591]
946_16078	chr5	33470490	33470890	+	1000	61.0	[12.699877]	[108]	[]	[]	[33470675]	[]
946_1608	chr9	131101602	131102002	+	1000	197.0	[]	[]	[8.250492]	[120]	[]	[131101809]
946_16084	chr5	78578459	78578859	+	1000	61.0	[12.699877]	[108]	[]	[]	[78578651]	[]
946_16085	chr5	89012389	89012789	+	1000	61.0	[]	[]	[7.6269035]	[117]	[]	[89012602]
946_16086	chr5	126677092	126677492	+	1000	61.0	[]	[]	[10.555019, 7.000952, 10.555019, 12.699877]	[91, 101, 124, 154]	[]	[126677278, 126677288, 126677311, 126677341]
946_16087	chr5	139668471	139668871	+	1000	61.0	[]	[]	[8.174054]	[189]	[]	[139668719]
946_16088	chr5	142110023	142110423	+	1000	61.0	[]	[]	[7.083552]	[133]	[]	[142110190]
946_16089	chr5	143207571	143207971	+	1000	61.0	[7.7934723]	[150]	[9.722767, 7.000952]	[94, 99]	[143207812]	[143207756, 143207761]
946_1609	chr1	12604379	12604779	+	1000	196.0	[10.555019]	[83]	[]	[]	[12604540]	[]
946_16091	chr5	149610549	149610949	+	1000	61.0	[]	[]	[9.93833]	[98]	[]	[149610747]
946_16094	chr5	179132853	179133253	+	1000	61.0	[9.387603]	[151]	[]	[]	[179133068]	[]
946_16095	chr6	2725883	2726283	+	1000	61.0	[7.5779095]	[124]	[7.083552]	[149]	[2726105]	[2726130]
946_16097	chr6	4133956	4134356	+	1000	61.0	[]	[]	[10.555019]	[124]	[]	[4134123]
946_16098	chr6	12165685	12166085	+	1000	61.0	[12.699877]	[124]	[]	[]	[12165906]	[]
946_16104	chr6	26131652	26132052	+	1000	61.0	[9.387603, 7.7934723]	[105, 113]	[]	[]	[26131822, 26131830]	[]
946_16105	chr6	26437675	26438075	+	1000	61.0	[]	[]	[9.93833]	[175]	[]	[26437923]
946_16106	chr6	26657205	26657605	+	1000	61.0	[9.722767]	[77]	[]	[]	[26657359]	[]
946_16107	chr6	28344269	28344669	+	1000	61.0	[7.6269035]	[145]	[12.699877]	[84]	[28344493]	[28344432]
946_16109	chr6	30556605	30557005	+	1000	61.0	[]	[]	[10.555019]	[169]	[]	[30556835]
946_1611	chr1	167249012	167249412	+	1000	196.0	[9.93833]	[78]	[]	[]	[167249171]	[]
946_16110	chr6	31491813	31492213	+	1000	61.0	[]	[]	[7.6269035]	[126]	[]	[31491968]
946_16115	chr6	34512983	34513383	+	1000	61.0	[12.699877]	[117]	[]	[]	[34513185]	[]
946_16119	chr6	53313838	53314238	+	1000	61.0	[]	[]	[8.065871]	[122]	[]	[53314019]
946_1612	chr11	34438443	34438843	+	1000	196.0	[]	[]	[7.5779095]	[110]	[]	[34438650]
946_16120	chr6	83985260	83985660	+	1000	61.0	[9.722767]	[83]	[]	[]	[83985430]	[]
946_16121	chr6	106911545	106911945	+	1000	61.0	[10.555019, 10.555019]	[92, 109]	[]	[]	[106911735, 106911752]	[]
946_16122	chr6	107653064	107653464	+	1000	61.0	[7.7934723]	[114]	[]	[]	[107653271]	[]
946_16123	chr6	108684743	108685143	+	1000	61.0	[10.555019]	[80]	[]	[]	[108684899]	[]
946_16126	chr6	142009627	142010027	+	1000	61.0	[]	[]	[12.699877]	[130]	[]	[142009837]
946_16129	chr7	523771	524171	+	1000	61.0	[9.387603]	[106]	[9.722767]	[168]	[523927]	[523989]
946_1613	chr11	45185262	45185662	+	1000	196.0	[]	[]	[12.699877, 12.699877]	[89, 114]	[]	[45185451, 45185476]
946_16131	chr7	6392616	6393016	+	1000	61.0	[]	[]	[7.5779095]	[101]	[]	[6392811]
946_16132	chr7	30671875	30672275	+	1000	61.0	[7.6269035]	[122]	[]	[]	[30672060]	[]
946_16133	chr7	32648805	32649205	+	1000	61.0	[]	[]	[9.93833]	[67]	[]	[32648969]
946_16134	chr7	43034405	43034805	+	1000	61.0	[7.7934723]	[149]	[]	[]	[43034606]	[]
946_16135	chr7	43104843	43105243	+	1000	61.0	[7.000952]	[145]	[]	[]	[43105054]	[]
946_16136	chr7	43768455	43768855	+	1000	61.0	[9.722767, 9.722767, 9.722767]	[119, 126, 149]	[]	[]	[43768642, 43768649, 43768672]	[]
946_16137	chr7	64902632	64903032	+	1000	61.0	[]	[]	[8.174054]	[121]	[]	[64902843]
946_1614	chr12	93115134	93115534	+	1000	196.0	[]	[]	[10.555019]	[116]	[]	[93115342]
946_16144	chr7	102252578	102252978	+	1000	61.0	[7.5779095]	[168]	[]	[]	[102252826]	[]
946_16145	chr7	113087613	113088013	+	872	61.0	[]	[]	[9.387603]	[118]	[]	[113087814]
946_1615	chr12	118330321	118330721	+	1000	196.0	[]	[]	[8.174054]	[101]	[]	[118330511]
946_16151	chr7	137958455	137958855	+	1000	61.0	[12.699877]	[80]	[7.083552]	[137]	[137958617]	[137958674]
946_16152	chr7	138223297	138223697	+	1000	61.0	[9.93833]	[162]	[12.699877]	[137]	[138223544]	[138223519]
946_1616	chr19	10617066	10617466	+	1000	196.0	[12.699877]	[73]	[8.065871]	[127]	[10617232]	[10617286]
946_16162	chr8	21885713	21886113	+	1000	61.0	[10.555019]	[74]	[]	[]	[21885886]	[]
946_16164	chr8	42267539	42267939	+	1000	61.0	[8.174054, 12.699877]	[91, 145]	[]	[]	[42267729, 42267783]	[]
946_16165	chr8	43093745	43094145	+	1000	61.0	[12.699877]	[137]	[]	[]	[43093959]	[]
946_16169	chr8	129647237	129647637	+	1000	61.0	[12.699877, 12.699877]	[123, 135]	[]	[]	[129647459, 129647471]	[]
946_1617	chr2	30253054	30253454	+	1000	196.0	[]	[]	[12.699877]	[123]	[]	[30253275]
946_16173	chr9	11064884	11065284	+	1000	61.0	[]	[]	[7.7934723, 8.065871]	[115, 122]	[]	[11065082, 11065089]
946_16174	chr9	111897866	111898266	+	1000	61.0	[]	[]	[9.93833, 7.373495]	[132, 143]	[]	[111898091, 111898102]
946_16175	chr9	112458967	112459367	+	1000	61.0	[9.722767]	[136]	[]	[]	[112459179]	[]
946_16176	chr9	120890360	120890760	+	1000	61.0	[]	[]	[9.722767]	[161]	[]	[120890604]
946_16179	chr9	127117056	127117456	+	1000	61.0	[9.722767]	[135]	[]	[]	[127117284]	[]
946_1618	chr22	19217894	19218294	+	1000	196.0	[]	[]	[9.387603]	[159]	[]	[19218135]
946_16180	chr9	128224104	128224504	+	1000	61.0	[9.722767]	[170]	[]	[]	[128224345]	[]
946_16183	chr9	135471614	135472014	+	1000	61.0	[]	[]	[9.387603]	[117]	[]	[135471823]
946_16187	chrX	13287776	13288176	+	1000	61.0	[]	[]	[12.699877]	[100]	[]	[13287959]
946_16188	chrX	37652859	37653259	+	1000	61.0	[]	[]	[9.93833, 12.699877]	[71, 153]	[]	[37653023, 37653105]
946_16189	chrX	38803988	38804388	+	1000	61.0	[9.93833]	[99]	[]	[]	[38804174]	[]
946_1619	chr7	102992934	102993334	+	1000	196.0	[12.699877]	[76]	[]	[]	[102993108]	[]
946_16195	chr1	15177640	15178040	+	1000	60.0	[7.5779095]	[62]	[12.699877]	[108]	[15177799]	[15177845]
946_16197	chr1	15761662	15762062	+	1000	60.0	[]	[]	[12.699877]	[110]	[]	[15761847]
946_162	chr17	64006659	64007059	+	1000	478.0	[9.387603]	[71]	[]	[]	[64006818]	[]
946_16201	chr1	21924992	21925392	+	1000	60.0	[]	[]	[7.5779095]	[134]	[]	[21925183]
946_16202	chr1	22296627	22297027	+	1000	60.0	[]	[]	[8.065871]	[102]	[]	[22296780]
946_16203	chr1	23177846	23178246	+	1000	60.0	[8.567237]	[163]	[]	[]	[23178091]	[]
946_16205	chr1	24695508	24695908	+	1000	60.0	[12.699877, 7.242745]	[151, 206]	[]	[]	[24695688, 24695743]	[]
946_16206	chr1	25477342	25477742	+	1000	60.0	[10.555019]	[99]	[9.722767]	[75]	[25477531]	[25477507]
946_16208	chr1	28416468	28416868	+	1000	60.0	[10.555019]	[168]	[]	[]	[28416711]	[]
946_1621	chr10	79093648	79094048	+	1000	195.0	[]	[]	[9.93833]	[145]	[]	[79093887]
946_16210	chr1	33036101	33036501	+	1000	60.0	[7.242745]	[101]	[]	[]	[33036296]	[]
946_16211	chr1	36213114	36213514	+	1000	60.0	[10.555019]	[139]	[]	[]	[36213325]	[]
946_16212	chr1	36236356	36236756	+	1000	60.0	[7.083552]	[80]	[]	[]	[36236527]	[]
946_16213	chr1	37946096	37946496	+	1000	60.0	[]	[]	[7.6269035]	[172]	[]	[37946347]
946_16214	chr1	39184358	39184758	+	1000	60.0	[]	[]	[7.083552, 10.555019]	[53, 126]	[]	[39184509, 39184582]
946_16221	chr1	51578734	51579134	+	1000	60.0	[12.699877]	[130]	[]	[]	[51578955]	[]
946_16224	chr1	58783869	58784269	+	1000	60.0	[8.567237, 12.699877]	[90, 112]	[]	[]	[58784049, 58784071]	[]
946_16225	chr1	64893894	64894294	+	1000	60.0	[]	[]	[10.555019]	[218]	[]	[64894118]
946_16229	chr1	84255563	84255963	+	1000	60.0	[10.555019]	[164]	[9.387603]	[111]	[84255794]	[84255741]
946_16235	chr1	112465915	112466315	+	1000	60.0	[]	[]	[9.93833]	[105]	[]	[112466091]
946_16237	chr1	115641004	115641404	+	1000	60.0	[]	[]	[10.555019]	[140]	[]	[115641243]
946_16239	chr1	154490339	154490739	+	1000	60.0	[]	[]	[8.174054]	[157]	[]	[154490584]
946_1624	chr2	26974300	26974700	+	1000	195.0	[12.699877, 12.699877]	[72, 161]	[]	[]	[26974461, 26974550]	[]
946_16240	chr1	155064264	155064664	+	1000	60.0	[9.93833]	[175]	[]	[]	[155064504]	[]
946_16242	chr1	161738536	161738936	+	1000	60.0	[9.387603]	[157]	[]	[]	[161738760]	[]
946_16247	chr1	170041795	170042195	+	1000	60.0	[10.555019, 12.699877]	[82, 105]	[]	[]	[170041964, 170041987]	[]
946_1625	chr20	31675217	31675617	+	1000	195.0	[10.555019]	[169]	[7.7934723]	[82]	[31675464]	[31675377]
946_16252	chr1	201885682	201886082	+	1000	60.0	[]	[]	[12.699877]	[128]	[]	[201885895]
946_16253	chr1	202584667	202585067	+	1000	60.0	[10.555019]	[90]	[]	[]	[202584846]	[]
946_16258	chr1	225766941	225767341	+	1000	60.0	[12.699877]	[238]	[]	[]	[225767189]	[]
946_16259	chr1	228454242	228454642	+	1000	60.0	[12.699877]	[78]	[]	[]	[228454404]	[]
946_1626	chr22	23222761	23223161	+	1000	195.0	[]	[]	[12.699877]	[123]	[]	[23222966]
946_16261	chr1	241833784	241834184	+	1000	60.0	[]	[]	[8.174054, 7.7934723]	[104, 123]	[]	[241833983, 241834002]
946_16262	chr1	246139690	246140090	+	1000	60.0	[]	[]	[8.174054, 8.174054]	[122, 176]	[]	[246139886, 246139940]
946_16263	chr1	246907436	246907836	+	1000	60.0	[7.000952]	[102]	[]	[]	[246907626]	[]
946_16266	chr10	4964696	4965096	+	1000	60.0	[]	[]	[10.555019, 10.555019]	[120, 151]	[]	[4964909, 4964940]
946_16267	chr10	5560176	5560576	+	1000	60.0	[9.93833]	[96]	[]	[]	[5560360]	[]
946_16268	chr10	21944698	21945098	+	1000	60.0	[]	[]	[7.5779095]	[91]	[]	[21944888]
946_1627	chr3	4531408	4531808	+	1000	195.0	[12.699877]	[97]	[]	[]	[4531601]	[]
946_16271	chr10	28773982	28774382	+	1000	60.0	[]	[]	[12.699877]	[165]	[]	[28774225]
946_16273	chr10	43192949	43193349	+	1000	60.0	[10.555019]	[112]	[]	[]	[43193133]	[]
946_16276	chr10	61621497	61621897	+	1000	60.0	[12.699877]	[87]	[]	[]	[61621670]	[]
946_16278	chr10	69344939	69345339	+	1000	60.0	[]	[]	[7.7934723]	[153]	[]	[69345168]
946_1628	chr5	10708552	10708952	+	1000	195.0	[]	[]	[12.699877]	[127]	[]	[10708772]
946_16282	chr10	97297876	97298276	+	1000	60.0	[]	[]	[10.555019]	[160]	[]	[97298105]
946_16284	chr10	132335633	132336033	+	1000	60.0	[]	[]	[10.555019]	[133]	[]	[132335844]
946_16288	chr11	9099568	9099968	+	1000	60.0	[12.699877]	[93]	[]	[]	[9099733]	[]
946_1629	chr7	66922153	66922553	+	1000	195.0	[]	[]	[8.250492]	[158]	[]	[66922403]
946_16290	chr11	12109602	12110002	+	1000	60.0	[]	[]	[7.5779095]	[144]	[]	[12109816]
946_16294	chr11	34242085	34242485	+	1000	60.0	[10.555019]	[86]	[]	[]	[34242267]	[]
946_16296	chr11	57765033	57765433	+	1000	60.0	[12.699877]	[115]	[]	[]	[57765238]	[]
946_163	chr2	237964988	237965388	+	1000	478.0	[12.699877]	[68]	[]	[]	[237965156]	[]
946_1630	chr8	115427548	115427948	+	1000	195.0	[]	[]	[8.174054]	[118]	[]	[115427765]
946_16300	chr11	129945336	129945736	+	1000	60.0	[]	[]	[9.387603]	[125]	[]	[129945558]
946_16302	chr12	49892366	49892766	+	1000	60.0	[12.699877]	[102]	[]	[]	[49892542]	[]
946_16305	chr12	57589181	57589581	+	1000	60.0	[]	[]	[9.387603]	[140]	[]	[57589389]
946_16307	chr12	75887514	75887914	+	1000	60.0	[]	[]	[12.699877]	[170]	[]	[75887745]
946_16308	chr12	76777859	76778259	+	1000	60.0	[7.373495]	[134]	[]	[]	[76778080]	[]
946_16309	chr12	94169937	94170337	+	1000	60.0	[]	[]	[9.722767]	[148]	[]	[94170182]
946_16310	chr12	102480396	102480796	+	1000	60.0	[9.93833]	[101]	[]	[]	[102480588]	[]
946_16311	chr12	103680712	103681112	+	1000	60.0	[12.699877]	[65]	[8.567237]	[141]	[103680864]	[103680940]
946_16313	chr12	111393996	111394396	+	1000	60.0	[]	[]	[9.387603]	[120]	[]	[111394212]
946_16317	chr12	119554612	119555012	+	1000	60.0	[]	[]	[12.699877]	[91]	[]	[119554778]
946_16318	chr12	123000207	123000607	+	1000	60.0	[9.93833]	[177]	[]	[]	[123000423]	[]
946_16319	chr12	124829196	124829596	+	587	60.0	[9.93833]	[198]	[]	[]	[124829446]	[]
946_1632	chr1	29179896	29180296	+	1000	194.0	[9.387603, 8.065871]	[95, 102]	[]	[]	[29180081, 29180088]	[]
946_16320	chr12	130870716	130871116	+	1000	60.0	[9.93833]	[133]	[]	[]	[130870944]	[]
946_16321	chr13	20993537	20993937	+	1000	60.0	[]	[]	[12.699877]	[114]	[]	[20993743]
946_16322	chr13	29456429	29456829	+	1000	60.0	[10.555019]	[138]	[]	[]	[29456663]	[]
946_16323	chr13	68708309	68708709	+	1000	60.0	[]	[]	[12.699877]	[108]	[]	[68708512]
946_16324	chr13	75985196	75985596	+	1000	60.0	[]	[]	[12.699877]	[109]	[]	[75985388]
946_16326	chr13	91305638	91306038	+	1000	60.0	[]	[]	[8.174054]	[117]	[]	[91305824]
946_1633	chr1	221708000	221708400	+	1000	194.0	[]	[]	[12.699877]	[108]	[]	[221708199]
946_16330	chr13	95243183	95243583	+	1000	60.0	[]	[]	[10.555019]	[118]	[]	[95243383]
946_16334	chr13	112704273	112704673	+	1000	60.0	[12.699877]	[145]	[]	[]	[112704484]	[]
946_16337	chr14	69638810	69639210	+	1000	60.0	[]	[]	[12.699877]	[144]	[]	[69639033]
946_16338	chr14	77053057	77053457	+	1000	60.0	[]	[]	[9.387603]	[94]	[]	[77053209]
946_1634	chr11	33737269	33737669	+	1000	194.0	[7.5779095, 9.93833]	[86, 105]	[]	[]	[33737447, 33737466]	[]
946_16340	chr15	34799409	34799809	+	1000	60.0	[12.699877]	[162]	[]	[]	[34799624]	[]
946_16341	chr15	38254618	38255018	+	1000	60.0	[]	[]	[8.065871, 9.387603]	[107, 147]	[]	[38254812, 38254852]
946_16343	chr15	66841957	66842357	+	1000	60.0	[9.93833]	[108]	[]	[]	[66842135]	[]
946_16344	chr15	67779561	67779961	+	1000	60.0	[9.722767]	[153]	[]	[]	[67779803]	[]
946_16347	chr15	75029232	75029632	+	1000	60.0	[7.5779095, 7.169444]	[86, 117]	[]	[]	[75029410, 75029441]	[]
946_16350	chr16	14128220	14128620	+	1000	60.0	[9.722767]	[139]	[]	[]	[14128437]	[]
946_16353	chr16	24002650	24003050	+	1000	60.0	[12.699877]	[69]	[]	[]	[24002813]	[]
946_16354	chr16	24076227	24076627	+	1000	60.0	[12.699877]	[82]	[]	[]	[24076401]	[]
946_16357	chr16	57630494	57630894	+	1000	60.0	[]	[]	[12.699877]	[127]	[]	[57630697]
946_16359	chr16	67890436	67890836	+	1000	60.0	[9.93833]	[141]	[]	[]	[67890654]	[]
946_1636	chr12	92379104	92379504	+	1000	194.0	[12.699877]	[98]	[7.6269035]	[130]	[92379297]	[92379329]
946_16360	chr16	68739785	68740185	+	1000	60.0	[8.250492]	[114]	[]	[]	[68739996]	[]
946_16361	chr16	69444022	69444422	+	1000	60.0	[8.174054]	[110]	[7.7934723]	[130]	[69444212]	[69444232]
946_16364	chr16	75555250	75555650	+	1000	60.0	[9.722767]	[115]	[]	[]	[75555428]	[]
946_16367	chr16	88498547	88498947	+	1000	60.0	[8.065871, 9.722767]	[81, 167]	[]	[]	[88498705, 88498791]	[]
946_16368	chr16	88543574	88543974	+	1000	60.0	[9.722767]	[74]	[]	[]	[88543744]	[]
946_16369	chr16	88797965	88798365	+	1000	60.0	[]	[]	[7.242745, 7.242745]	[100, 121]	[]	[88798121, 88798142]
946_1637	chr14	20177396	20177796	+	1000	194.0	[12.699877]	[104]	[]	[]	[20177590]	[]
946_16372	chr17	5042221	5042621	+	1000	60.0	[12.699877]	[146]	[]	[]	[5042460]	[]
946_1638	chr16	66617785	66618185	+	1000	194.0	[12.699877]	[138]	[]	[]	[66618015]	[]
946_16381	chr18	8893251	8893651	+	1000	60.0	[7.6269035]	[133]	[]	[]	[8893477]	[]
946_16382	chr18	13584782	13585182	+	1000	60.0	[8.567237, 12.699877]	[87, 138]	[9.722767]	[121]	[13584947, 13584998]	[13584981]
946_16384	chr18	35682483	35682883	+	1000	60.0	[9.93833, 8.567237, 12.699877]	[84, 89, 130]	[]	[]	[35682645, 35682650, 35682691]	[]
946_16387	chr19	9075557	9075957	+	1000	60.0	[9.387603]	[60]	[]	[]	[9075715]	[]
946_1639	chr16	88770962	88771362	+	1000	194.0	[8.065871]	[73]	[9.93833]	[87]	[88771128]	[88771142]
946_16390	chr19	17288039	17288439	+	1000	60.0	[9.93833]	[84]	[]	[]	[17288210]	[]
946_16394	chr19	45245332	45245732	+	1000	60.0	[9.387603]	[128]	[]	[]	[45245505]	[]
946_16395	chr19	46603340	46603740	+	1000	60.0	[]	[]	[8.567237]	[153]	[]	[46603581]
946_16396	chr19	49435889	49436289	+	1000	60.0	[]	[]	[12.699877]	[109]	[]	[49436090]
946_16397	chr19	49869608	49870008	+	1000	60.0	[]	[]	[8.065871]	[169]	[]	[49869836]
946_16398	chr19	50767354	50767754	+	1000	60.0	[]	[]	[7.169444]	[174]	[]	[50767591]
946_16399	chr2	10272364	10272764	+	1000	60.0	[]	[]	[8.065871]	[124]	[]	[10272572]
946_164	chr9	133283531	133283931	+	1000	478.0	[]	[]	[7.169444]	[147]	[]	[133283768]
946_1640	chr16	89098446	89098846	+	1000	194.0	[8.250492]	[125]	[]	[]	[89098669]	[]
946_16404	chr2	37323656	37324056	+	1000	60.0	[7.373495]	[90]	[]	[]	[37323840]	[]
946_16405	chr2	43269002	43269402	+	1000	60.0	[10.555019]	[138]	[]	[]	[43269231]	[]
946_16406	chr2	55097827	55098227	+	1000	60.0	[7.7934723]	[95]	[]	[]	[55098022]	[]
946_16407	chr2	64996971	64997371	+	1000	60.0	[9.722767]	[139]	[]	[]	[64997201]	[]
946_1641	chr17	47218991	47219391	+	1000	194.0	[12.699877, 10.555019]	[68, 138]	[7.5779095]	[113]	[47219156, 47219226]	[47219201]
946_16410	chr2	85421643	85422043	+	1000	60.0	[]	[]	[12.699877, 8.065871]	[101, 121]	[]	[85421827, 85421847]
946_16411	chr2	85427934	85428334	+	1000	60.0	[9.93833]	[95]	[]	[]	[85428116]	[]
946_16412	chr2	105426305	105426705	+	1000	60.0	[9.93833]	[86]	[]	[]	[105426467]	[]
946_16413	chr2	105669399	105669799	+	1000	60.0	[10.555019]	[88]	[]	[]	[105669573]	[]
946_16415	chr2	144048643	144049043	+	1000	60.0	[12.699877]	[105]	[7.7934723]	[113]	[144048848]	[144048856]
946_16416	chr2	144508535	144508935	+	1000	60.0	[]	[]	[7.6269035]	[78]	[]	[144508706]
946_16417	chr2	156436634	156437034	+	1000	60.0	[]	[]	[10.555019]	[95]	[]	[156436814]
946_16418	chr2	161434114	161434514	+	1000	60.0	[]	[]	[12.699877]	[119]	[]	[161434307]
946_16420	chr2	175167473	175167873	+	1000	60.0	[]	[]	[9.387603]	[171]	[]	[175167717]
946_16421	chr2	187553140	187553540	+	1000	60.0	[12.699877]	[140]	[]	[]	[187553359]	[]
946_16423	chr2	208615677	208616077	+	1000	60.0	[12.699877]	[95]	[]	[]	[208615856]	[]
946_16425	chr2	217382801	217383201	+	1000	60.0	[]	[]	[9.93833]	[160]	[]	[217383033]
946_16428	chr20	1121437	1121837	+	1000	60.0	[]	[]	[10.555019]	[111]	[]	[1121638]
946_16429	chr20	2509358	2509758	+	1000	60.0	[12.699877]	[98]	[]	[]	[2509549]	[]
946_16431	chr20	25065755	25066155	+	1000	60.0	[7.6269035]	[125]	[]	[]	[25065953]	[]
946_16433	chr20	38418391	38418791	+	1000	60.0	[9.93833]	[87]	[]	[]	[38418545]	[]
946_16434	chr20	44642165	44642565	+	1000	60.0	[]	[]	[10.555019, 9.93833]	[101, 127]	[]	[44642359, 44642385]
946_16437	chr20	49583576	49583976	+	1000	60.0	[]	[]	[12.699877]	[109]	[]	[49583773]
946_16438	chr20	50278645	50279045	+	1000	60.0	[]	[]	[12.699877, 8.065871]	[105, 166]	[]	[50278826, 50278887]
946_1644	chr19	51927819	51928219	+	1000	194.0	[8.065871, 8.065871, 8.065871]	[144, 153, 158]	[]	[]	[51928034, 51928043, 51928048]	[]
946_16440	chr20	50641998	50642398	+	1000	60.0	[9.722767]	[162]	[]	[]	[50642232]	[]
946_16441	chr20	57450452	57450852	+	1000	60.0	[]	[]	[8.250492]	[96]	[]	[57450619]
946_16442	chr20	59011205	59011605	+	1000	60.0	[]	[]	[7.6269035]	[169]	[]	[59011444]
946_16443	chr21	29484948	29485348	+	1000	60.0	[9.387603]	[103]	[]	[]	[29485148]	[]
946_16444	chr21	33301200	33301600	+	1000	60.0	[]	[]	[7.7934723, 9.722767]	[131, 140]	[]	[33301427, 33301436]
946_16447	chr21	37157900	37158300	+	1000	60.0	[9.93833]	[176]	[]	[]	[37158118]	[]
946_16448	chr21	37378624	37379024	+	1000	60.0	[]	[]	[12.699877]	[100]	[]	[37378790]
946_16450	chr21	43325948	43326348	+	1000	60.0	[]	[]	[7.6269035]	[141]	[]	[43326170]
