#PeakID(python identify_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_14352	chr7	23055672	23056072	+	977	33.5	[7.408826]	[150]	[]	[]	[23055893]	[]
28_14355	chr7	36291519	36291919	+	918	33.5	[]	[]	[7.408826]	[171]	[]	[36291731]
28_14358	chr7	65503416	65503816	+	1000	33.5	[7.657809, 7.408826]	[104, 136]	[]	[]	[65503597, 65503629]	[]
28_14362	chr7	87874254	87874654	+	903	33.5	[7.408826]	[83]	[]	[]	[87874415]	[]
28_14371	chr7	106101671	106102071	+	812	33.5	[]	[]	[7.408826]	[175]	[]	[106101905]
28_14372	chr7	106593127	106593527	+	682	33.5	[7.408826]	[177]	[]	[]	[106593340]	[]
28_14376	chr7	111492227	111492627	+	1000	33.5	[]	[]	[10.276439]	[141]	[]	[111492458]
28_1438	chr11	62889958	62890358	+	1000	64.5	[7.657809]	[89]	[]	[]	[62890144]	[]
28_14382	chr7	129610334	129610734	+	947	33.5	[10.276439]	[148]	[]	[]	[129610494]	[]
28_14383	chr7	130062881	130063281	+	1000	33.5	[]	[]	[10.276439]	[217]	[]	[130063099]
28_14388	chr7	135964803	135965203	+	1000	33.5	[]	[]	[7.0441737]	[85]	[]	[135964970]
28_1439	chr11	117327372	117327772	+	1000	64.5	[]	[]	[7.657809]	[105]	[]	[117327569]
28_14392	chr7	143289814	143290214	+	983	33.5	[7.657809]	[178]	[]	[]	[143290001]	[]
28_14393	chr7	144862704	144863104	+	965	33.5	[10.276439]	[199]	[]	[]	[144862943]	[]
28_14395	chr7	150433330	150433730	+	987	33.5	[]	[]	[7.408826]	[126]	[]	[150433500]
28_14400	chr8	21918316	21918716	+	1000	33.5	[10.276439]	[165]	[]	[]	[21918508]	[]
28_14407	chr8	55941362	55941762	+	1000	33.5	[7.408826]	[66]	[]	[]	[55941527]	[]
28_14422	chr9	32943093	32943493	+	950	33.5	[]	[]	[10.276439]	[54]	[]	[32943246]
28_14424	chr9	37840103	37840503	+	995	33.5	[7.657809]	[126]	[]	[]	[37840311]	[]
28_14426	chr9	91246003	91246403	+	985	33.5	[]	[]	[7.408826]	[61]	[]	[91246156]
28_14429	chr9	100437857	100438257	+	957	33.5	[]	[]	[7.657809]	[216]	[]	[100438103]
28_1443	chr17	69093244	69093644	+	1000	64.5	[7.408826]	[166]	[]	[]	[69093485]	[]
28_14431	chr9	109134170	109134570	+	996	33.5	[]	[]	[7.408826]	[158]	[]	[109134406]
28_14435	chr9	124867984	124868384	+	1000	33.5	[7.657809]	[157]	[]	[]	[124868233]	[]
28_14439	chr9	129023311	129023711	+	710	33.5	[7.408826]	[127]	[]	[]	[129023533]	[]
28_14441	chr9	131063685	131064085	+	1000	33.5	[7.0441737, 7.408826, 9.601446, 7.408826]	[121, 135, 140, 159]	[10.276439]	[204]	[131063841, 131063855, 131063860, 131063879]	[131063924]
28_14447	chrX	23884581	23884981	+	1000	33.5	[9.601446]	[206]	[7.408826]	[174]	[23884797]	[23884765]
28_14449	chrX	118557217	118557617	+	1000	33.5	[]	[]	[7.408826]	[122]	[]	[118557379]
28_14456	chr1	11983451	11983851	+	907	33.0	[10.276439]	[172]	[]	[]	[11983642]	[]
28_14459	chr1	12475798	12476198	+	967	33.0	[7.657809, 7.408826]	[158, 171]	[]	[]	[12475970, 12475983]	[]
28_1446	chr2	27062831	27063231	+	1000	64.5	[]	[]	[7.408826, 10.276439]	[113, 152]	[]	[27063030, 27063069]
28_14461	chr1	16054390	16054790	+	994	33.0	[]	[]	[7.657809]	[186]	[]	[16054640]
28_14466	chr1	21177192	21177592	+	898	33.0	[10.276439]	[143]	[7.408826]	[159]	[21177420]	[21177436]
28_14473	chr1	26663104	26663504	+	979	33.0	[7.657809]	[149]	[7.657809]	[181]	[26663271]	[26663303]
28_14475	chr1	30809778	30810178	+	969	33.0	[7.657809, 7.408826]	[156, 180]	[7.0441737]	[166]	[30809937, 30809961]	[30809947]
28_1448	chr3	46976916	46977316	+	1000	64.5	[]	[]	[7.657809]	[175]	[]	[46977123]
28_14480	chr1	39189510	39189910	+	972	33.0	[7.0441737]	[205]	[7.408826]	[171]	[39189744]	[39189710]
28_14481	chr1	40373135	40373535	+	909	33.0	[]	[]	[10.276439]	[103]	[]	[40373316]
28_14482	chr1	42686454	42686854	+	678	33.0	[7.657809]	[192]	[]	[]	[42686654]	[]
28_14487	chr1	51735077	51735477	+	968	33.0	[7.408826]	[168]	[]	[]	[51735265]	[]
28_14488	chr1	51791157	51791557	+	771	33.0	[]	[]	[7.0441737]	[148]	[]	[51791398]
28_14490	chr1	52191597	52191997	+	984	33.0	[]	[]	[10.276439]	[99]	[]	[52191796]
28_14496	chr1	86780878	86781278	+	854	33.0	[7.657809]	[128]	[]	[]	[86781095]	[]
28_14499	chr1	93347130	93347530	+	992	33.0	[]	[]	[7.408826]	[106]	[]	[93347300]
28_14500	chr1	99993142	99993542	+	985	33.0	[10.276439]	[81]	[]	[]	[99993312]	[]
28_14503	chr1	115669027	115669427	+	694	33.0	[10.276439]	[164]	[]	[]	[115669247]	[]
28_14505	chr1	122842488	122842888	+	953	33.0	[]	[]	[7.408826, 10.276439]	[64, 124]	[]	[122842646, 122842706]
28_1451	chr5	113042782	113043182	+	1000	64.5	[]	[]	[10.276439]	[139]	[]	[113042989]
28_14511	chr1	156752576	156752976	+	947	33.0	[7.657809]	[174]	[]	[]	[156752752]	[]
28_14514	chr1	165773298	165773698	+	968	33.0	[]	[]	[7.657809, 7.657809]	[154, 179]	[]	[165773477, 165773502]
28_14515	chr1	167923953	167924353	+	962	33.0	[7.408826]	[149]	[]	[]	[167924111]	[]
28_14517	chr1	169711831	169712231	+	623	33.0	[10.276439]	[133]	[10.276439]	[204]	[169712009]	[169712080]
28_14520	chr1	174968217	174968617	+	870	33.0	[]	[]	[7.657809, 7.408826]	[82, 152]	[]	[174968395, 174968465]
28_14522	chr1	197928825	197929225	+	898	33.0	[7.0441737]	[92]	[]	[]	[197929007]	[]
28_1453	chr6	28896019	28896419	+	1000	64.5	[]	[]	[7.408826]	[144]	[]	[28896205]
28_14530	chr1	207334209	207334609	+	952	33.0	[]	[]	[7.408826, 7.408826]	[119, 174]	[]	[207334387, 207334442]
28_14532	chr1	207747361	207747761	+	859	33.0	[7.657809]	[133]	[7.408826, 7.657809]	[83, 149]	[207747589]	[207747539, 207747605]
28_14537	chr1	212609968	212610368	+	910	33.0	[7.408826]	[188]	[]	[]	[212610175]	[]
28_14540	chr1	225998080	225998480	+	890	33.0	[]	[]	[7.408826, 10.276439]	[161, 170]	[]	[225998261, 225998270]
28_14541	chr1	228265124	228265524	+	981	33.0	[7.408826]	[72]	[]	[]	[228265285]	[]
28_14549	chr1	244367722	244368122	+	927	33.0	[]	[]	[7.408826]	[114]	[]	[244367929]
28_14551	chr1	246696434	246696834	+	613	33.0	[10.276439]	[141]	[]	[]	[246696659]	[]
28_14553	chr10	5560227	5560627	+	988	33.0	[]	[]	[7.408826, 10.276439]	[135, 219]	[]	[5560387, 5560471]
28_14555	chr10	11178702	11179102	+	868	33.0	[]	[]	[7.408826]	[179]	[]	[11178933]
28_14557	chr10	15344713	15345113	+	864	33.0	[]	[]	[7.408826]	[241]	[]	[15344961]
28_14560	chr10	22624368	22624768	+	988	33.0	[]	[]	[7.657809]	[149]	[]	[22624574]
28_14564	chr10	32951076	32951476	+	976	33.0	[]	[]	[7.408826, 7.657809, 7.408826]	[124, 161, 210]	[]	[32951234, 32951271, 32951320]
28_14566	chr10	50323451	50323851	+	910	33.0	[7.408826]	[169]	[]	[]	[50323692]	[]
28_14573	chr10	72291165	72291565	+	983	33.0	[7.0441737, 7.408826]	[70, 141]	[10.276439]	[151]	[72291323, 72291394]	[72291404]
28_1458	chr7	585358	585758	+	1000	64.5	[9.601446]	[107]	[]	[]	[585564]	[]
28_14593	chr11	46273270	46273670	+	782	33.0	[]	[]	[7.408826]	[193]	[]	[46273503]
28_1460	chr7	127838876	127839276	+	1000	64.5	[7.657809]	[176]	[]	[]	[127839126]	[]
28_14606	chr11	85648619	85649019	+	985	33.0	[10.276439]	[117]	[7.657809]	[95]	[85648806]	[85648784]
28_14607	chr11	95415901	95416301	+	786	33.0	[]	[]	[7.0441737]	[213]	[]	[95416118]
28_14609	chr11	111446518	111446918	+	884	33.0	[7.408826]	[151]	[]	[]	[111446674]	[]
28_1461	chr8	6734267	6734667	+	1000	64.5	[10.276439, 10.276439]	[114, 164]	[]	[]	[6734461, 6734511]	[]
28_14615	chr12	28542989	28543389	+	921	33.0	[10.276439]	[155]	[]	[]	[28543229]	[]
28_14617	chr12	47307852	47308252	+	623	33.0	[]	[]	[7.657809]	[194]	[]	[47308070]
28_1462	chr9	131165645	131166045	+	1000	64.5	[7.657809]	[131]	[]	[]	[131165874]	[]
28_14623	chr12	54010994	54011394	+	971	33.0	[7.0441737]	[220]	[]	[]	[54011240]	[]
28_14626	chr12	71671739	71672139	+	947	33.0	[]	[]	[7.0441737]	[152]	[]	[71671937]
28_14629	chr12	104576955	104577355	+	1000	33.0	[]	[]	[10.276439]	[153]	[]	[104577160]
28_14630	chr12	104671698	104672098	+	932	33.0	[7.408826]	[120]	[]	[]	[104671909]	[]
28_14634	chr12	116346704	116347104	+	891	33.0	[7.657809]	[118]	[7.408826]	[110]	[116346893]	[116346885]
28_14638	chr12	124883176	124883576	+	870	33.0	[]	[]	[7.408826]	[112]	[]	[124883338]
28_14642	chr13	114004757	114005157	+	827	33.0	[10.276439]	[110]	[7.408826]	[96]	[114004962]	[114004948]
28_14644	chr14	20681476	20681876	+	913	33.0	[7.408826]	[154]	[]	[]	[20681651]	[]
28_14647	chr14	24242814	24243214	+	962	33.0	[7.657809]	[79]	[]	[]	[24242975]	[]
28_14654	chr15	34061894	34062294	+	866	33.0	[7.408826]	[108]	[]	[]	[34062056]	[]
28_14657	chr15	40568885	40569285	+	962	33.0	[7.657809, 7.408826]	[181, 191]	[]	[]	[40569086, 40569096]	[]
28_14658	chr15	40755369	40755769	+	982	33.0	[]	[]	[10.276439]	[141]	[]	[40755605]
28_14663	chr15	44788687	44789087	+	781	33.0	[]	[]	[10.276439]	[166]	[]	[44788927]
28_14670	chr15	65862790	65863190	+	865	33.0	[]	[]	[7.408826]	[195]	[]	[65863020]
28_14673	chr15	75639199	75639599	+	859	33.0	[]	[]	[10.276439]	[150]	[]	[75639439]
28_14677	chr15	84839166	84839566	+	884	33.0	[10.276439]	[96]	[]	[]	[84839360]	[]
28_14679	chr15	89772892	89773292	+	968	33.0	[]	[]	[7.657809]	[73]	[]	[89773046]
28_14681	chr16	4415320	4415720	+	977	33.0	[]	[]	[7.408826]	[108]	[]	[4415521]
28_14683	chr16	23901838	23902238	+	723	33.0	[]	[]	[7.657809]	[171]	[]	[23902043]
28_14685	chr16	30693839	30694239	+	874	33.0	[7.408826]	[180]	[7.657809]	[110]	[30694060]	[30693990]
28_14686	chr16	30806128	30806528	+	691	33.0	[9.601446, 10.276439, 10.276439]	[96, 147, 164]	[]	[]	[30806305, 30806356, 30806373]	[]
28_1469	chr1	124377027	124377427	+	1000	64.0	[]	[]	[7.408826]	[96]	[]	[124377207]
28_14690	chr16	66553360	66553760	+	977	33.0	[]	[]	[10.276439, 7.408826]	[76, 152]	[]	[66553532, 66553608]
28_1470	chr1	124777995	124778395	+	1000	64.0	[]	[]	[7.408826]	[167]	[]	[124778196]
28_14700	chr17	28727379	28727779	+	835	33.0	[7.408826]	[101]	[]	[]	[28727533]	[]
28_14703	chr17	38864797	38865197	+	998	33.0	[]	[]	[10.276439]	[160]	[]	[38864983]
28_14705	chr17	42310543	42310943	+	1000	33.0	[]	[]	[10.276439]	[86]	[]	[42310694]
28_14706	chr17	42517295	42517695	+	987	33.0	[]	[]	[7.408826]	[190]	[]	[42517505]
28_1471	chr1	125182446	125182846	+	1000	64.0	[7.657809, 7.657809, 10.276439, 7.657809, 7.657809]	[68, 84, 94, 110, 136]	[]	[]	[125182611, 125182627, 125182637, 125182653, 125182679]	[]
28_14710	chr17	48254796	48255196	+	813	33.0	[7.408826]	[140]	[10.276439]	[182]	[48254952]	[48254994]
28_14712	chr17	57365297	57365697	+	972	33.0	[]	[]	[7.408826]	[117]	[]	[57365455]
28_14719	chr18	3541068	3541468	+	988	33.0	[]	[]	[7.408826]	[160]	[]	[3541292]
28_1472	chr1	156816674	156817074	+	1000	64.0	[]	[]	[10.276439]	[93]	[]	[156816866]
28_14721	chr18	3771485	3771885	+	716	33.0	[10.276439]	[97]	[]	[]	[3771644]	[]
28_14722	chr18	6920042	6920442	+	930	33.0	[7.657809]	[93]	[]	[]	[6920224]	[]
28_14724	chr18	9897016	9897416	+	852	33.0	[7.408826, 7.0441737]	[206, 228]	[]	[]	[9897243, 9897265]	[]
28_14725	chr18	11852213	11852613	+	967	33.0	[7.408826]	[157]	[]	[]	[11852412]	[]
28_14733	chr19	3975391	3975791	+	990	33.0	[7.657809]	[170]	[]	[]	[3975593]	[]
28_14735	chr19	9586555	9586955	+	864	33.0	[]	[]	[10.276439]	[58]	[]	[9586711]
28_1474	chr1	201578147	201578547	+	1000	64.0	[10.276439, 7.0441737]	[126, 193]	[]	[]	[201578324, 201578391]	[]
28_14744	chr19	19063106	19063506	+	894	33.0	[10.276439]	[83]	[]	[]	[19063271]	[]
28_14747	chr19	35441500	35441900	+	945	33.0	[7.0441737]	[120]	[7.408826]	[93]	[35441707]	[35441680]
28_14754	chr19	44849619	44850019	+	969	33.0	[]	[]	[7.408826]	[114]	[]	[44849805]
28_14772	chr2	46872107	46872507	+	943	33.0	[10.276439]	[171]	[9.601446, 10.276439]	[118, 144]	[46872353]	[46872300, 46872326]
28_14775	chr2	61658813	61659213	+	1000	33.0	[]	[]	[10.276439]	[74]	[]	[61658972]
28_14776	chr2	61889679	61890079	+	984	33.0	[9.601446]	[87]	[]	[]	[61889849]	[]
28_1478	chr1	236352042	236352442	+	1000	64.0	[9.601446]	[83]	[]	[]	[236352209]	[]
28_14781	chr2	70243896	70244296	+	837	33.0	[7.408826]	[97]	[]	[]	[70244080]	[]
28_14787	chr2	113756658	113757058	+	754	33.0	[]	[]	[7.408826]	[139]	[]	[113756897]
28_14792	chr2	167964952	167965352	+	998	33.0	[]	[]	[10.276439]	[192]	[]	[167965158]
28_14794	chr2	171529910	171530310	+	982	33.0	[]	[]	[7.408826]	[114]	[]	[171530110]
28_14795	chr2	178132360	178132760	+	563	33.0	[7.657809]	[67]	[10.276439]	[95]	[178132511]	[178132539]
28_14796	chr2	183034646	183035046	+	883	33.0	[]	[]	[7.657809, 7.408826]	[187, 240]	[]	[183034834, 183034887]
28_14797	chr2	189613279	189613679	+	875	33.0	[]	[]	[10.276439, 7.408826, 7.408826, 7.408826, 7.408826]	[140, 177, 193, 201, 208]	[]	[189613439, 189613476, 189613492, 189613500, 189613507]
28_14800	chr2	201117461	201117861	+	923	33.0	[9.601446]	[128]	[]	[]	[201117643]	[]
28_14803	chr2	203347271	203347671	+	931	33.0	[]	[]	[7.408826, 10.276439]	[172, 186]	[]	[203347505, 203347519]
28_14805	chr2	237923802	237924202	+	920	33.0	[7.408826, 7.408826]	[234, 239]	[]	[]	[237924046, 237924051]	[]
28_14810	chr20	25237882	25238282	+	959	33.0	[10.276439]	[148]	[]	[]	[25238044]	[]
28_14816	chr20	35145272	35145672	+	963	33.0	[]	[]	[10.276439]	[165]	[]	[35145512]
28_14817	chr20	36746267	36746667	+	894	33.0	[]	[]	[10.276439]	[150]	[]	[36746485]
28_14819	chr20	41047934	41048334	+	975	33.0	[]	[]	[7.657809]	[154]	[]	[41048168]
28_14830	chr21	14491248	14491648	+	824	33.0	[7.408826, 10.276439]	[98, 128]	[]	[]	[14491412, 14491442]	[]
28_14834	chr21	35014254	35014654	+	663	33.0	[7.408826, 10.276439]	[95, 167]	[9.601446]	[179]	[35014411, 35014483]	[35014495]
28_14837	chr21	36630675	36631075	+	990	33.0	[7.408826]	[111]	[7.0441737]	[75]	[36630882]	[36630846]
28_14843	chr21	45517944	45518344	+	853	33.0	[]	[]	[10.276439]	[98]	[]	[45518133]
28_14846	chr22	18075993	18076393	+	830	33.0	[]	[]	[7.657809]	[150]	[]	[18076240]
28_14849	chr22	19371502	19371902	+	967	33.0	[10.276439, 7.408826]	[113, 128]	[7.657809]	[139]	[19371684, 19371699]	[19371710]
28_1485	chr13	107906143	107906543	+	1000	64.0	[]	[]	[7.408826]	[92]	[]	[107906334]
28_14857	chr22	21730032	21730432	+	981	33.0	[10.276439]	[135]	[]	[]	[21730228]	[]
28_1486	chr15	50261113	50261513	+	1000	64.0	[10.276439]	[172]	[]	[]	[50261287]	[]
28_14864	chr22	22542966	22543366	+	836	33.0	[9.601446]	[152]	[]	[]	[22543209]	[]
28_14867	chr22	22751794	22752194	+	861	33.0	[7.408826]	[151]	[]	[]	[22751967]	[]
28_14873	chr22	43143431	43143831	+	879	33.0	[]	[]	[7.657809]	[139]	[]	[43143619]
28_14878	chr3	13485096	13485496	+	970	33.0	[7.408826]	[220]	[]	[]	[13485341]	[]
28_1489	chr17	50933382	50933782	+	1000	64.0	[]	[]	[10.276439]	[140]	[]	[50933608]
28_14893	chr3	129413495	129413895	+	979	33.0	[7.408826]	[218]	[]	[]	[129413745]	[]
28_14898	chr3	150727658	150728058	+	950	33.0	[7.408826]	[112]	[]	[]	[150727861]	[]
28_14901	chr3	168117857	168118257	+	981	33.0	[]	[]	[7.408826]	[78]	[]	[168118034]
28_14914	chr4	6892305	6892705	+	947	33.0	[10.276439]	[181]	[9.601446]	[85]	[6892556]	[6892460]
28_14920	chr4	48187801	48188201	+	958	33.0	[]	[]	[10.276439]	[162]	[]	[48188044]
28_14922	chr4	48504288	48504688	+	545	33.0	[]	[]	[7.408826]	[148]	[]	[48504449]
28_14933	chr4	127515217	127515617	+	943	33.0	[]	[]	[7.408826, 9.601446]	[76, 111]	[]	[127515391, 127515426]
28_14934	chr4	128290118	128290518	+	982	33.0	[10.276439]	[174]	[]	[]	[128290327]	[]
28_14942	chr4	169622146	169622546	+	991	33.0	[10.276439, 10.276439, 7.408826]	[102, 127, 133]	[]	[]	[169622339, 169622364, 169622370]	[]
28_14944	chr5	10317946	10318346	+	927	33.0	[7.408826]	[136]	[]	[]	[10318101]	[]
28_14959	chr5	119302936	119303336	+	904	33.0	[7.657809]	[184]	[7.408826, 7.408826]	[111, 119]	[119303172]	[119303099, 119303107]
28_14969	chr5	140699949	140700349	+	726	33.0	[7.408826]	[140]	[]	[]	[140700168]	[]
28_14975	chr5	177025020	177025420	+	961	33.0	[7.657809]	[186]	[]	[]	[177025265]	[]
28_14977	chr5	180106118	180106518	+	895	33.0	[10.276439]	[111]	[]	[]	[180106307]	[]
28_1498	chr22	22954544	22954944	+	1000	64.0	[]	[]	[9.601446]	[95]	[]	[22954725]
28_14984	chr6	14776750	14777150	+	923	33.0	[7.408826]	[154]	[]	[]	[14776937]	[]
28_14986	chr6	17870611	17871011	+	983	33.0	[]	[]	[9.601446]	[131]	[]	[17870840]
28_14988	chr6	18034717	18035117	+	980	33.0	[]	[]	[7.0441737]	[238]	[]	[18034958]
28_14994	chr6	28781308	28781708	+	908	33.0	[]	[]	[7.408826]	[195]	[]	[28781517]
28_14999	chr6	33453919	33454319	+	972	33.0	[7.0441737]	[70]	[10.276439]	[130]	[33454089]	[33454149]
28_1500	chr3	197444223	197444623	+	1000	64.0	[]	[]	[7.0441737]	[153]	[]	[197444409]
28_15000	chr6	35247816	35248216	+	972	33.0	[]	[]	[10.276439]	[136]	[]	[35248031]
28_15003	chr6	42045340	42045740	+	979	33.0	[]	[]	[7.408826, 7.657809]	[97, 148]	[]	[42045535, 42045586]
28_15004	chr6	42702195	42702595	+	975	33.0	[]	[]	[10.276439]	[133]	[]	[42702396]
28_1501	chr4	150302493	150302893	+	1000	64.0	[10.276439, 7.657809]	[74, 79]	[]	[]	[150302654, 150302659]	[]
28_15013	chr6	133923957	133924357	+	851	33.0	[7.408826]	[91]	[]	[]	[133924147]	[]
28_15014	chr6	135075004	135075404	+	864	33.0	[7.408826]	[106]	[]	[]	[135075209]	[]
28_15018	chr6	143168311	143168711	+	914	33.0	[10.276439]	[195]	[]	[]	[143168549]	[]
28_15019	chr6	145787787	145788187	+	816	33.0	[]	[]	[7.657809]	[137]	[]	[145787950]
28_1502	chr6	26594794	26595194	+	1000	64.0	[7.0441737]	[151]	[7.408826]	[189]	[26594963]	[26595001]
28_15020	chr6	146898944	146899344	+	936	33.0	[7.657809]	[160]	[7.0441737]	[152]	[146899115]	[146899107]
28_15024	chr6	157757985	157758385	+	935	33.0	[]	[]	[7.408826, 7.408826]	[126, 134]	[]	[157758207, 157758215]
28_15029	chr7	2845616	2846016	+	924	33.0	[7.0441737]	[136]	[]	[]	[2845850]	[]
28_15034	chr7	32673123	32673523	+	872	33.0	[7.0441737]	[93]	[]	[]	[32673314]	[]
28_15037	chr7	74650069	74650469	+	973	33.0	[10.276439]	[144]	[]	[]	[74650308]	[]
28_15038	chr7	77530895	77531295	+	975	33.0	[7.408826, 10.276439]	[178, 186]	[]	[]	[77531079, 77531087]	[]
28_15041	chr7	95690467	95690867	+	830	33.0	[]	[]	[10.276439]	[158]	[]	[95690707]
28_15043	chr7	102977482	102977882	+	979	33.0	[]	[]	[7.0441737]	[124]	[]	[102977687]
28_15055	chr7	139500001	139500401	+	972	33.0	[10.276439]	[162]	[7.408826]	[93]	[139500248]	[139500179]
28_15056	chr7	142603775	142604175	+	896	33.0	[7.408826]	[240]	[]	[]	[142604020]	[]
28_15057	chr7	142964632	142965032	+	799	33.0	[7.657809]	[95]	[]	[]	[142964801]	[]
28_15061	chr7	155001036	155001436	+	748	33.0	[7.0441737, 7.0441737]	[154, 169]	[]	[]	[155001233, 155001248]	[]
28_15062	chr7	155004497	155004897	+	983	33.0	[10.276439]	[85]	[]	[]	[155004655]	[]
28_15064	chr8	22899969	22900369	+	725	33.0	[]	[]	[10.276439]	[88]	[]	[22900141]
28_15066	chr8	47734993	47735393	+	737	33.0	[9.601446]	[242]	[]	[]	[47735238]	[]
28_15069	chr8	61875379	61875779	+	970	33.0	[]	[]	[7.657809]	[126]	[]	[61875599]
28_15074	chr8	123183462	123183862	+	987	33.0	[7.408826]	[106]	[]	[]	[123183635]	[]
28_15077	chr8	128007557	128007957	+	996	33.0	[10.276439]	[149]	[]	[]	[128007803]	[]
28_15078	chr8	129677755	129678155	+	778	33.0	[]	[]	[7.408826]	[117]	[]	[129677919]
28_1508	chr6	119542078	119542478	+	1000	64.0	[7.0441737]	[148]	[]	[]	[119542317]	[]
28_15087	chr9	38380881	38381281	+	933	33.0	[]	[]	[7.408826]	[86]	[]	[38381048]
28_15091	chr9	96758449	96758849	+	731	33.0	[7.408826]	[118]	[]	[]	[96758634]	[]
28_15096	chr9	111904886	111905286	+	984	33.0	[7.0441737]	[112]	[]	[]	[111905094]	[]
28_15097	chr9	112458933	112459333	+	914	33.0	[]	[]	[10.276439]	[117]	[]	[112459132]
28_15102	chr9	131209770	131210170	+	1000	33.0	[7.0441737]	[153]	[]	[]	[131210017]	[]
28_15106	chrUn_KI270742v1	1860	2260	+	962	33.0	[7.0441737, 10.276439]	[115, 134]	[10.276439]	[160]	[2061, 2080]	[2106]
28_15117	chrX	154818876	154819276	+	966	33.0	[7.408826]	[154]	[]	[]	[154819077]	[]
28_1512	chr7	128860802	128861202	+	1000	64.0	[]	[]	[10.276439]	[216]	[]	[128861031]
28_15121	chr1	8845262	8845662	+	950	32.5	[7.657809]	[182]	[]	[]	[8845513]	[]
28_15125	chr1	15514960	15515360	+	956	32.5	[]	[]	[7.408826]	[53]	[]	[15515112]
28_15128	chr1	18903254	18903654	+	846	32.5	[7.408826]	[178]	[]	[]	[18903479]	[]
28_15136	chr1	23830269	23830669	+	961	32.5	[7.657809, 9.601446]	[105, 189]	[]	[]	[23830426, 23830510]	[]
28_15138	chr1	24764817	24765217	+	921	32.5	[10.276439]	[156]	[]	[]	[24765045]	[]
28_1514	chr8	125180967	125181367	+	1000	64.0	[]	[]	[10.276439, 7.657809]	[115, 149]	[]	[125181178, 125181212]
28_15140	chr1	25543051	25543451	+	753	32.5	[7.408826]	[78]	[]	[]	[25543227]	[]
28_15142	chr1	26391355	26391755	+	968	32.5	[10.276439]	[116]	[]	[]	[26391537]	[]
28_15146	chr1	27523338	27523738	+	645	32.5	[]	[]	[7.657809]	[154]	[]	[27523545]
28_15152	chr1	39173313	39173713	+	772	32.5	[7.408826]	[115]	[]	[]	[39173515]	[]
28_15156	chr1	40450968	40451368	+	896	32.5	[9.601446]	[214]	[]	[]	[40451198]	[]
28_15158	chr1	40980550	40980950	+	752	32.5	[]	[]	[9.601446]	[132]	[]	[40980723]
28_15160	chr1	43390252	43390652	+	776	32.5	[7.0441737]	[142]	[]	[]	[43390469]	[]
28_15164	chr1	51787872	51788272	+	946	32.5	[10.276439]	[161]	[]	[]	[51788045]	[]
28_15165	chr1	58881538	58881938	+	967	32.5	[7.0441737]	[175]	[7.408826]	[101]	[58881786]	[58881712]
28_15168	chr1	75726301	75726701	+	965	32.5	[7.408826]	[176]	[7.657809, 7.0441737]	[168, 188]	[75726490]	[75726482, 75726502]
28_15171	chr1	84574708	84575108	+	868	32.5	[]	[]	[7.657809]	[108]	[]	[84574873]
28_15174	chr1	94417617	94418017	+	780	32.5	[]	[]	[10.276439, 10.276439]	[161, 176]	[]	[94417845, 94417860]
28_15180	chr1	110203003	110203403	+	691	32.5	[]	[]	[7.408826]	[74]	[]	[110203174]
28_15181	chr1	111101939	111102339	+	941	32.5	[7.408826]	[124]	[]	[]	[111102136]	[]
28_1519	chr1	19869993	19870393	+	1000	63.5	[7.657809]	[153]	[]	[]	[19870227]	[]
28_15191	chr1	154219463	154219863	+	900	32.5	[7.0441737, 7.0441737]	[69, 118]	[]	[]	[154219628, 154219677]	[]
28_15192	chr1	156727628	156728028	+	751	32.5	[]	[]	[7.408826]	[181]	[]	[156727854]
28_15194	chr1	161636238	161636638	+	694	32.5	[7.408826]	[77]	[]	[]	[161636389]	[]
28_15195	chr1	162036998	162037398	+	637	32.5	[10.276439]	[146]	[10.276439]	[215]	[162037179]	[162037248]
28_15197	chr1	165772740	165773140	+	897	32.5	[7.0441737]	[72]	[]	[]	[165772912]	[]
28_15198	chr1	165836406	165836806	+	913	32.5	[]	[]	[7.408826, 10.276439]	[80, 88]	[]	[165836560, 165836568]
28_15199	chr1	167625922	167626322	+	640	32.5	[7.408826]	[185]	[]	[]	[167626154]	[]
28_152	chr3	141805090	141805490	+	1000	151.0	[]	[]	[7.0441737, 10.276439]	[97, 146]	[]	[141805267, 141805316]
28_15200	chr1	172487054	172487454	+	849	32.5	[7.408826]	[156]	[]	[]	[172487277]	[]
28_15206	chr1	182029226	182029626	+	792	32.5	[7.408826]	[158]	[]	[]	[182029476]	[]
28_15207	chr1	184752399	184752799	+	940	32.5	[10.276439]	[125]	[]	[]	[184752589]	[]
28_15218	chr1	223700902	223701302	+	961	32.5	[]	[]	[10.276439]	[71]	[]	[223701061]
28_15224	chr1	241846493	241846893	+	956	32.5	[10.276439]	[222]	[]	[]	[241846716]	[]
28_15234	chr10	30557932	30558332	+	751	32.5	[7.657809]	[173]	[]	[]	[30558157]	[]
28_15237	chr10	43461719	43462119	+	891	32.5	[7.0441737]	[136]	[]	[]	[43461909]	[]
28_15238	chr10	45409460	45409860	+	979	32.5	[10.276439, 7.0441737]	[124, 174]	[]	[]	[45409644, 45409694]	[]
