#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F1_idr.fa E2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
562_2475	chr1	44674301	44674701	+	1000	51.0	[]	[]	[11.7800665]	[151]	[]	[44674536]
562_2476	chr1	44775227	44775627	+	1000	51.0	[10.378438]	[160]	[]	[]	[44775460]	[]
562_2478	chr1	156746626	156747026	+	1000	51.0	[]	[]	[11.665144]	[51]	[]	[156746777]
562_2479	chr1	211258905	211259305	+	1000	51.0	[]	[]	[6.051324, 11.7800665]	[86, 107]	[]	[211259065, 211259086]
562_248	chr4	121823750	121824150	+	1000	213.0	[]	[]	[6.051324]	[103]	[]	[121823913]
562_2480	chr10	21525636	21526036	+	1000	51.0	[]	[]	[9.302818]	[127]	[]	[21525854]
562_2481	chr11	62601859	62602259	+	1000	51.0	[]	[]	[10.704447, 10.704447]	[104, 119]	[]	[62602040, 62602055]
562_2483	chr11	65859342	65859742	+	1000	51.0	[11.7800665, 11.7800665]	[149, 156]	[]	[]	[65859544, 65859551]	[]
562_2484	chr11	71765069	71765469	+	1000	51.0	[11.665144]	[148]	[]	[]	[71765297]	[]
562_2485	chr12	10674154	10674554	+	1000	51.0	[]	[]	[9.187896]	[134]	[]	[10674368]
562_2486	chr12	49741344	49741744	+	1000	51.0	[5.570742]	[120]	[]	[]	[49741540]	[]
562_2489	chr14	57268712	57269112	+	1000	51.0	[9.302818]	[131]	[]	[]	[57268910]	[]
562_249	chr7	128738977	128739377	+	1000	212.5	[11.665144]	[101]	[]	[]	[128739164]	[]
562_2490	chr16	3234949	3235349	+	1000	51.0	[]	[]	[10.589524]	[86]	[]	[3235132]
562_2492	chr16	19886203	19886603	+	1000	51.0	[6.051324]	[104]	[11.665144]	[124]	[19886379]	[19886399]
562_2493	chr16	68731916	68732316	+	1000	51.0	[]	[]	[11.665144]	[129]	[]	[68732128]
562_2494	chr16	70346589	70346989	+	1000	51.0	[10.704447]	[177]	[9.302818]	[223]	[70346771]	[70346817]
562_2495	chr16	89972733	89973133	+	1000	51.0	[]	[]	[11.665144]	[93]	[]	[89972919]
562_2496	chr17	43171086	43171486	+	1000	51.0	[11.665144]	[119]	[]	[]	[43171292]	[]
562_2499	chr19	47047827	47048227	+	1000	51.0	[]	[]	[11.7800665]	[142]	[]	[47048031]
562_250	chr10	113854183	113854583	+	1000	212.0	[11.665144]	[91]	[11.665144]	[102]	[113854367]	[113854378]
562_2501	chr19	54159820	54160220	+	1000	51.0	[5.570742]	[99]	[]	[]	[54160005]	[]
562_2504	chr2	70108599	70108999	+	1000	51.0	[]	[]	[11.7800665]	[78]	[]	[70108755]
562_2505	chr2	190319753	190320153	+	1000	51.0	[11.665144]	[160]	[]	[]	[190320003]	[]
562_2506	chr22	50117074	50117474	+	1000	51.0	[10.589524]	[99]	[]	[]	[50117265]	[]
562_2507	chr3	9396059	9396459	+	1000	51.0	[]	[]	[6.051324]	[142]	[]	[9396258]
562_251	chr17	63848731	63849131	+	1000	212.0	[11.665144]	[93]	[10.589524]	[106]	[63848907]	[63848920]
562_2510	chr5	180861384	180861784	+	1000	51.0	[11.665144]	[133]	[]	[]	[180861607]	[]
562_2514	chr6	137866582	137866982	+	1000	51.0	[9.302818]	[130]	[]	[]	[137866801]	[]
562_2515	chr6	143060185	143060585	+	1000	51.0	[11.665144]	[151]	[]	[]	[143060427]	[]
562_2516	chr8	94474840	94475240	+	1000	51.0	[]	[]	[6.051324]	[167]	[]	[94475087]
562_2517	chr8	143333873	143334273	+	1000	51.0	[11.665144]	[106]	[]	[]	[143334078]	[]
562_2518	chr9	34126479	34126879	+	1000	51.0	[5.552912]	[119]	[10.704447]	[197]	[34126642]	[34126720]
562_2519	chr9	128192899	128193299	+	1000	51.0	[10.378438]	[124]	[]	[]	[128193086]	[]
562_252	chr21	46323659	46324059	+	1000	212.0	[6.051324, 10.589524]	[104, 116]	[10.2635145]	[127]	[46323846, 46323858]	[46323869]
562_2521	chr1	5992421	5992821	+	1000	50.5	[5.552912]	[112]	[]	[]	[5992611]	[]
562_2523	chr1	11681321	11681721	+	1000	50.5	[11.665144]	[154]	[]	[]	[11681552]	[]
562_2528	chr1	241519776	241520176	+	1000	50.5	[11.7800665]	[197]	[]	[]	[241520024]	[]
562_2529	chr10	38010365	38010765	+	1000	50.5	[9.187896]	[160]	[]	[]	[38010611]	[]
562_253	chr22	41946699	41947099	+	1000	212.0	[]	[]	[9.187896]	[131]	[]	[41946930]
562_2530	chr10	43436800	43437200	+	1000	50.5	[11.7800665]	[133]	[]	[]	[43437019]	[]
562_2531	chr10	46284404	46284804	+	1000	50.5	[9.302818]	[142]	[9.187896]	[139]	[46284631]	[46284628]
562_2532	chr10	78029383	78029783	+	1000	50.5	[]	[]	[5.570742]	[126]	[]	[78029561]
562_2534	chr12	51083536	51083936	+	1000	50.5	[10.378438]	[161]	[]	[]	[51083767]	[]
562_2535	chr12	124917146	124917546	+	1000	50.5	[6.051324, 5.570742]	[156, 169]	[]	[]	[124917372, 124917385]	[]
562_2539	chr17	8200158	8200558	+	1000	50.5	[10.2635145, 11.665144]	[65, 121]	[]	[]	[8200316, 8200372]	[]
562_254	chr19	17075241	17075641	+	1000	211.5	[]	[]	[11.665144]	[93]	[]	[17075424]
562_2542	chr19	16496105	16496505	+	1000	50.5	[]	[]	[5.570742]	[96]	[]	[16496295]
562_2543	chr2	65819075	65819475	+	1000	50.5	[]	[]	[11.7800665]	[132]	[]	[65819289]
562_2544	chr2	150166341	150166741	+	1000	50.5	[]	[]	[9.187896]	[133]	[]	[150166566]
562_2545	chr20	37179037	37179437	+	1000	50.5	[]	[]	[10.378438]	[149]	[]	[37179255]
562_2549	chr3	127890641	127891041	+	1000	50.5	[]	[]	[11.665144]	[85]	[]	[127890826]
562_255	chr6	32130258	32130658	+	1000	211.0	[]	[]	[9.187896]	[114]	[]	[32130466]
562_2551	chr4	26320352	26320752	+	1000	50.5	[11.665144]	[103]	[]	[]	[26320542]	[]
562_2554	chr6	27601900	27602300	+	1000	50.5	[]	[]	[10.589524]	[94]	[]	[27602054]
562_2555	chr7	106216413	106216813	+	1000	50.5	[11.665144]	[95]	[]	[]	[106216575]	[]
562_2556	chr7	146018962	146019362	+	1000	50.5	[]	[]	[10.378438]	[143]	[]	[146019170]
562_2557	chr9	15511019	15511419	+	1000	50.5	[]	[]	[10.378438]	[93]	[]	[15511187]
562_2558	chr9	95317448	95317848	+	1000	50.5	[]	[]	[11.665144]	[159]	[]	[95317651]
562_256	chr11	4094616	4095016	+	1000	209.5	[11.665144]	[121]	[]	[]	[4094825]	[]
562_2562	chrX	30652705	30653105	+	1000	50.5	[11.665144]	[139]	[]	[]	[30652924]	[]
562_2563	chrX	120603735	120604135	+	1000	50.5	[]	[]	[6.051324]	[139]	[]	[120603966]
562_2568	chr1	201983167	201983567	+	1000	50.0	[]	[]	[5.570742, 11.665144]	[110, 159]	[]	[201983364, 201983413]
562_257	chr5	126776554	126776954	+	1000	208.0	[]	[]	[11.665144]	[129]	[]	[126776770]
562_2570	chr11	34438513	34438913	+	1000	50.0	[6.051324]	[162]	[]	[]	[34438734]	[]
562_2572	chr11	86069003	86069403	+	1000	50.0	[]	[]	[11.7800665]	[56]	[]	[86069158]
562_2575	chr12	76084474	76084874	+	1000	50.0	[10.378438, 11.7800665]	[58, 70]	[10.704447]	[133]	[76084627, 76084639]	[76084702]
562_2576	chr12	110499120	110499520	+	1000	50.0	[]	[]	[11.665144]	[140]	[]	[110499299]
562_2577	chr12	124927870	124928270	+	1000	50.0	[]	[]	[11.7800665]	[123]	[]	[124928073]
562_2578	chr14	77321670	77322070	+	1000	50.0	[6.051324]	[127]	[]	[]	[77321868]	[]
562_2579	chr15	40039155	40039555	+	1000	50.0	[5.552912]	[147]	[]	[]	[40039352]	[]
562_258	chr17	44947580	44947980	+	1000	207.5	[9.187896]	[60]	[]	[]	[44947739]	[]
562_2580	chr15	50908367	50908767	+	1000	50.0	[5.552912]	[76]	[5.667835]	[159]	[50908530]	[50908613]
562_2581	chr16	2752172	2752572	+	1000	50.0	[11.7800665, 5.570742]	[108, 171]	[10.378438]	[141]	[2752348, 2752411]	[2752381]
562_2583	chr17	4143395	4143795	+	1000	50.0	[10.704447, 10.704447, 5.667835]	[169, 183, 185]	[]	[]	[4143625, 4143639, 4143641]	[]
562_2584	chr17	40536341	40536741	+	1000	50.0	[11.665144]	[107]	[]	[]	[40536520]	[]
562_2585	chr17	77320437	77320837	+	1000	50.0	[]	[]	[9.187896]	[106]	[]	[77320638]
562_2586	chr19	49746058	49746458	+	1000	50.0	[]	[]	[11.665144]	[207]	[]	[49746306]
562_2587	chr2	71068426	71068826	+	1000	50.0	[11.7800665, 6.051324]	[61, 138]	[]	[]	[71068578, 71068655]	[]
562_2588	chr2	74554267	74554667	+	1000	50.0	[9.187896]	[152]	[10.704447]	[149]	[74554494]	[74554491]
562_259	chr17	50373057	50373457	+	1000	207.5	[11.7800665]	[111]	[5.570742]	[58]	[50373262]	[50373209]
562_2590	chr2	200963469	200963869	+	1000	50.0	[]	[]	[11.7800665]	[121]	[]	[200963688]
562_2595	chr22	31750030	31750430	+	1000	50.0	[]	[]	[6.051324, 11.7800665]	[83, 140]	[]	[31750190, 31750247]
562_2596	chr3	20040719	20041119	+	1000	50.0	[5.570742]	[95]	[5.667835, 11.7800665]	[65, 72]	[20040911]	[20040881, 20040888]
562_2599	chr5	88268637	88269037	+	1000	50.0	[6.051324]	[157]	[]	[]	[88268864]	[]
562_26	chr8	123396533	123396933	+	1000	587.0	[5.570742, 6.051324]	[57, 105]	[9.187896]	[100]	[123396689, 123396737]	[123396732]
562_260	chr21	22209708	22210108	+	1000	207.0	[]	[]	[11.665144, 5.570742]	[116, 127]	[]	[22209915, 22209926]
562_2601	chr7	76359064	76359464	+	1000	50.0	[]	[]	[11.7800665]	[116]	[]	[76359266]
562_2602	chr7	116877178	116877578	+	1000	50.0	[11.665144]	[175]	[]	[]	[116877413]	[]
562_2603	chr9	131064396	131064796	+	1000	50.0	[11.7800665, 5.552912]	[86, 110]	[]	[]	[131064554, 131064578]	[]
562_2605	chr1	11926332	11926732	+	1000	49.5	[6.051324, 6.051324]	[109, 130]	[]	[]	[11926533, 11926554]	[]
562_2607	chr1	26336595	26336995	+	1000	49.5	[10.704447]	[73]	[]	[]	[26336749]	[]
562_2608	chr1	28246984	28247384	+	1000	49.5	[]	[]	[5.552912]	[151]	[]	[28247187]
562_261	chr17	74873257	74873657	+	1000	206.5	[5.570742]	[137]	[11.665144]	[110]	[74873476]	[74873449]
562_2610	chr1	83999173	83999573	+	1000	49.5	[]	[]	[6.051324]	[153]	[]	[83999405]
562_2611	chr1	174158992	174159392	+	1000	49.5	[]	[]	[11.7800665]	[164]	[]	[174159241]
562_2613	chr10	68561850	68562250	+	1000	49.5	[5.552912]	[144]	[]	[]	[68562085]	[]
562_2617	chr15	80989381	80989781	+	1000	49.5	[]	[]	[6.051324]	[54]	[]	[80989534]
562_2618	chr15	84631043	84631443	+	1000	49.5	[5.667835, 10.704447]	[127, 177]	[]	[]	[84631208, 84631258]	[]
562_2619	chr16	4616003	4616403	+	1000	49.5	[9.187896]	[155]	[11.7800665]	[93]	[4616239]	[4616177]
562_262	chr1	156398417	156398817	+	1000	206.0	[]	[]	[11.665144]	[140]	[]	[156398656]
562_2620	chr16	67833732	67834132	+	1000	49.5	[]	[]	[11.665144, 5.667835, 11.7800665, 5.552912]	[78, 102, 113, 141]	[]	[67833910, 67833934, 67833945, 67833973]
562_2622	chr17	63621747	63622147	+	1000	49.5	[9.302818]	[78]	[5.667835]	[141]	[63621919]	[63621982]
562_2624	chr19	13854584	13854984	+	1000	49.5	[]	[]	[5.552912]	[203]	[]	[13854828]
562_2625	chr19	17215090	17215490	+	1000	49.5	[]	[]	[5.570742]	[131]	[]	[17215275]
562_2627	chr19	45444364	45444764	+	1000	49.5	[9.187896]	[94]	[]	[]	[45444529]	[]
562_2628	chr19	48637580	48637980	+	1000	49.5	[6.051324, 11.7800665]	[86, 121]	[]	[]	[48637750, 48637785]	[]
562_2629	chr19	49420976	49421376	+	1000	49.5	[]	[]	[11.665144]	[177]	[]	[49421191]
562_2630	chr19	49675589	49675989	+	1000	49.5	[]	[]	[5.552912]	[174]	[]	[49675832]
562_2631	chr20	43457709	43458109	+	1000	49.5	[]	[]	[9.302818]	[115]	[]	[43457878]
562_2636	chr3	10141493	10141893	+	1000	49.5	[10.589524]	[171]	[]	[]	[10141741]	[]
562_2637	chr3	17742655	17743055	+	1000	49.5	[10.704447, 5.552912]	[118, 120]	[]	[]	[17742834, 17742836]	[]
562_264	chr12	123232949	123233349	+	1000	205.0	[]	[]	[5.667835]	[75]	[]	[123233119]
562_2643	chr6	27548559	27548959	+	1000	49.5	[5.552912]	[146]	[]	[]	[27548732]	[]
562_2646	chr7	117792244	117792644	+	1000	49.5	[]	[]	[11.665144]	[139]	[]	[117792479]
562_265	chr1	26472794	26473194	+	1000	204.5	[11.665144]	[80]	[10.378438]	[121]	[26472974]	[26473015]
562_2650	chr1	6393893	6394293	+	1000	49.0	[9.302818]	[151]	[]	[]	[6394123]	[]
562_2651	chr1	109984403	109984803	+	1000	49.0	[11.7800665]	[180]	[10.704447]	[103]	[109984636]	[109984559]
562_2655	chr1	207680584	207680984	+	1000	49.0	[9.302818]	[141]	[]	[]	[207680769]	[]
562_2656	chr11	61429735	61430135	+	1000	49.0	[10.589524]	[137]	[6.051324]	[160]	[61429960]	[61429983]
562_2657	chr11	118788259	118788659	+	1000	49.0	[]	[]	[5.552912]	[156]	[]	[118788494]
562_2659	chr12	124992865	124993265	+	1000	49.0	[6.051324]	[95]	[]	[]	[124993043]	[]
562_266	chr17	49191898	49192298	+	1000	204.5	[]	[]	[11.665144]	[147]	[]	[49192144]
562_2661	chr14	93066259	93066659	+	1000	49.0	[]	[]	[11.7800665, 10.589524]	[135, 143]	[]	[93066493, 93066501]
562_2662	chr15	23039437	23039837	+	1000	49.0	[10.704447, 5.667835, 5.667835]	[67, 69, 120]	[10.378438, 5.552912, 10.589524, 11.7800665]	[85, 115, 127, 133]	[23039588, 23039590, 23039641]	[23039606, 23039636, 23039648, 23039654]
562_2663	chr15	66505134	66505534	+	1000	49.0	[6.051324]	[176]	[]	[]	[66505334]	[]
562_2665	chr16	1782554	1782954	+	1000	49.0	[]	[]	[10.704447]	[133]	[]	[1782747]
562_2666	chr16	85554039	85554439	+	1000	49.0	[10.378438]	[127]	[]	[]	[85554242]	[]
562_2670	chr18	46173640	46174040	+	1000	49.0	[11.665144]	[127]	[5.552912]	[156]	[46173850]	[46173879]
562_2672	chr19	17305446	17305846	+	1000	49.0	[11.7800665]	[73]	[]	[]	[17305618]	[]
562_2675	chr19	23762773	23763173	+	1000	49.0	[]	[]	[11.7800665]	[125]	[]	[23762996]
562_2676	chr19	58228598	58228998	+	1000	49.0	[]	[]	[6.051324, 11.7800665]	[156, 180]	[]	[58228791, 58228815]
562_2677	chr2	3574984	3575384	+	1000	49.0	[]	[]	[5.570742]	[157]	[]	[3575221]
562_2678	chr2	27217344	27217744	+	1000	49.0	[]	[]	[11.665144]	[80]	[]	[27217508]
562_2679	chr2	61176754	61177154	+	1000	49.0	[5.667835, 10.2635145]	[91, 123]	[]	[]	[61176929, 61176961]	[]
562_268	chr6	26021372	26021772	+	1000	204.0	[]	[]	[11.665144]	[87]	[]	[26021559]
562_2681	chr21	46458366	46458766	+	1000	49.0	[9.187896]	[178]	[]	[]	[46458603]	[]
562_2685	chr4	1289532	1289932	+	1000	49.0	[]	[]	[10.589524, 5.570742]	[140, 150]	[]	[1289758, 1289768]
562_2687	chr5	111091954	111092354	+	1000	49.0	[]	[]	[11.665144]	[121]	[]	[111092144]
562_2689	chr6	28137044	28137444	+	801	49.0	[]	[]	[10.378438]	[115]	[]	[28137233]
562_269	chr15	44426889	44427289	+	1000	202.5	[9.187896]	[80]	[6.051324]	[94]	[44427065]	[44427079]
562_2690	chr6	41856137	41856537	+	1000	49.0	[5.552912]	[63]	[]	[]	[41856290]	[]
562_2692	chr7	44200644	44201044	+	1000	49.0	[]	[]	[6.051324, 6.051324]	[100, 164]	[]	[44200824, 44200888]
562_2693	chr7	44573708	44574108	+	1000	49.0	[11.7800665]	[231]	[]	[]	[44573952]	[]
562_2695	chr7	135510328	135510728	+	1000	49.0	[6.051324]	[133]	[]	[]	[135510559]	[]
562_2696	chr7	149146587	149146987	+	1000	49.0	[]	[]	[6.051324]	[149]	[]	[149146799]
562_2698	chr9	94166561	94166961	+	1000	49.0	[5.570742]	[116]	[]	[]	[94166749]	[]
562_270	chr19	48660971	48661371	+	1000	202.5	[]	[]	[11.665144]	[134]	[]	[48661177]
562_2701	chrX	86047180	86047580	+	1000	49.0	[]	[]	[11.7800665]	[81]	[]	[86047331]
562_2702	chrX	147911480	147911880	+	1000	49.0	[]	[]	[11.665144]	[173]	[]	[147911704]
562_2703	chr1	1304611	1305011	+	1000	48.5	[11.7800665]	[127]	[]	[]	[1304821]	[]
562_2704	chr1	2586307	2586707	+	1000	48.5	[6.051324, 6.051324, 11.7800665]	[99, 112, 151]	[6.051324]	[126]	[2586477, 2586490, 2586529]	[2586504]
562_2705	chr1	120176347	120176747	+	1000	48.5	[]	[]	[11.665144]	[112]	[]	[120176508]
562_2707	chr1	183471777	183472177	+	1000	48.5	[10.704447]	[156]	[]	[]	[183471956]	[]
562_271	chr2	112683823	112684223	+	1000	202.5	[]	[]	[11.665144]	[89]	[]	[112684012]
562_2710	chr11	3854917	3855317	+	1000	48.5	[5.570742, 10.704447]	[115, 142]	[]	[]	[3855105, 3855132]	[]
562_2712	chr12	53321308	53321708	+	1000	48.5	[]	[]	[11.7800665]	[123]	[]	[53321527]
562_2713	chr16	2008727	2009127	+	1000	48.5	[9.187896, 10.704447]	[115, 186]	[11.665144]	[173]	[2008891, 2008962]	[2008949]
562_2715	chr17	75667153	75667553	+	1000	48.5	[]	[]	[5.667835]	[170]	[]	[75667401]
562_2716	chr18	46104226	46104626	+	1000	48.5	[11.7800665, 11.665144]	[120, 173]	[]	[]	[46104397, 46104450]	[]
562_2718	chr2	58046952	58047352	+	1000	48.5	[11.665144]	[152]	[]	[]	[58047172]	[]
562_2719	chr20	3203849	3204249	+	1000	48.5	[11.665144]	[134]	[10.704447]	[173]	[3204055]	[3204094]
562_2720	chr20	37289450	37289850	+	1000	48.5	[11.7800665]	[133]	[]	[]	[37289680]	[]
562_2724	chr3	157160092	157160492	+	1000	48.5	[9.187896]	[106]	[]	[]	[157160251]	[]
562_2725	chr4	139453613	139454013	+	1000	48.5	[11.665144]	[112]	[]	[]	[139453821]	[]
562_2728	chr6	7389396	7389796	+	1000	48.5	[]	[]	[9.302818, 10.378438]	[151, 161]	[]	[7389584, 7389594]
562_273	chr6	27552373	27552773	+	1000	202.0	[]	[]	[10.589524]	[79]	[]	[27552544]
562_2730	chr6	31821350	31821750	+	1000	48.5	[11.7800665]	[87]	[]	[]	[31821516]	[]
562_2732	chr7	99500220	99500620	+	1000	48.5	[]	[]	[11.665144]	[126]	[]	[99500423]
562_2733	chr8	63168229	63168629	+	1000	48.5	[6.051324]	[121]	[9.187896]	[158]	[63168386]	[63168423]
562_2735	chr9	113339983	113340383	+	1000	48.5	[]	[]	[10.378438]	[127]	[]	[113340174]
562_2736	chrX	55000088	55000488	+	1000	48.5	[11.7800665]	[213]	[11.7800665]	[120]	[55000333]	[55000240]
562_2737	chr1	9910486	9910886	+	1000	48.0	[10.704447]	[124]	[9.302818]	[173]	[9910657]	[9910706]
562_2738	chr1	40097067	40097467	+	1000	48.0	[10.704447]	[103]	[]	[]	[40097263]	[]
562_2739	chr1	111620457	111620857	+	1000	48.0	[]	[]	[11.665144]	[97]	[]	[111620636]
562_274	chr7	133082081	133082481	+	1000	201.5	[]	[]	[9.302818]	[117]	[]	[133082278]
562_2741	chr1	120942082	120942482	+	1000	48.0	[5.570742]	[149]	[11.7800665]	[99]	[120942312]	[120942262]
562_2743	chr1	160522822	160523222	+	1000	48.0	[]	[]	[11.665144]	[133]	[]	[160523025]
562_2746	chr10	100373368	100373768	+	1000	48.0	[11.7800665]	[102]	[]	[]	[100373559]	[]
562_2748	chr12	31729060	31729460	+	1000	48.0	[5.570742]	[55]	[]	[]	[31729211]	[]
562_2749	chr15	67840135	67840535	+	1000	48.0	[]	[]	[9.187896]	[87]	[]	[67840308]
562_275	chr1	1510971	1511371	+	1000	201.0	[11.665144]	[112]	[]	[]	[1511166]	[]
562_2752	chr16	30761995	30762395	+	1000	48.0	[6.051324]	[120]	[]	[]	[30762188]	[]
562_2754	chr17	45385499	45385899	+	1000	48.0	[]	[]	[11.665144, 9.302818, 5.667835]	[70, 106, 149]	[]	[45385668, 45385704, 45385747]
562_2755	chr19	45886673	45887073	+	1000	48.0	[]	[]	[5.570742]	[157]	[]	[45886893]
562_2758	chr2	63841446	63841846	+	1000	48.0	[11.7800665]	[173]	[]	[]	[63841689]	[]
562_276	chr3	149086529	149086929	+	1000	201.0	[11.665144]	[113]	[]	[]	[149086720]	[]
562_2761	chr2	230341892	230342292	+	1000	48.0	[]	[]	[10.378438]	[162]	[]	[230342095]
562_2763	chr20	62301920	62302320	+	1000	48.0	[]	[]	[10.378438]	[101]	[]	[62302096]
562_2769	chr22	29267744	29268144	+	1000	48.0	[]	[]	[11.7800665]	[139]	[]	[29267957]
562_277	chr6	26055186	26055586	+	1000	201.0	[6.051324]	[133]	[]	[]	[26055412]	[]
562_2772	chr3	197959869	197960269	+	1000	48.0	[]	[]	[10.589524]	[112]	[]	[197960053]
562_2773	chr4	109815144	109815544	+	1000	48.0	[10.2635145]	[163]	[]	[]	[109815393]	[]
562_2774	chr5	12574657	12575057	+	1000	48.0	[]	[]	[11.665144]	[91]	[]	[12574838]
562_2775	chr5	179698556	179698956	+	1000	48.0	[]	[]	[11.7800665]	[84]	[]	[179698738]
562_2777	chr6	30742739	30743139	+	1000	48.0	[]	[]	[6.051324]	[56]	[]	[30742890]
562_2778	chr7	66114609	66115009	+	1000	48.0	[10.704447]	[145]	[9.187896]	[205]	[66114797]	[66114857]
562_2779	chr8	58643015	58643415	+	1000	48.0	[11.665144]	[140]	[]	[]	[58643234]	[]
562_278	chr7	108526141	108526541	+	1000	201.0	[11.665144, 10.704447]	[105, 153]	[]	[]	[108526329, 108526377]	[]
562_2780	chr9	74952858	74953258	+	1000	48.0	[6.051324]	[89]	[]	[]	[74953016]	[]
562_2782	chr1	53945219	53945619	+	1000	47.5	[]	[]	[11.7800665, 11.7800665]	[160, 183]	[]	[53945401, 53945424]
562_2786	chr1	185316841	185317241	+	1000	47.5	[11.665144, 9.302818, 5.570742]	[88, 110, 123]	[]	[]	[185317020, 185317042, 185317055]	[]
562_2787	chr1	203193715	203194115	+	805	47.5	[10.589524]	[120]	[]	[]	[203193903]	[]
562_2792	chr11	86182946	86183346	+	1000	47.5	[11.665144]	[99]	[]	[]	[86183144]	[]
562_2794	chr15	41495604	41496004	+	1000	47.5	[5.570742, 10.589524]	[76, 116]	[6.051324, 5.570742]	[133, 146]	[41495780, 41495820]	[41495837, 41495850]
562_2797	chr19	11346191	11346591	+	1000	47.5	[]	[]	[6.051324]	[115]	[]	[11346385]
562_2798	chr19	13838890	13839290	+	1000	47.5	[9.187896]	[152]	[]	[]	[13839117]	[]
562_28	chr12	49130626	49131026	+	1000	547.0	[11.665144]	[107]	[11.665144]	[91]	[49130833]	[49130817]
562_280	chr6	31620230	31620630	+	1000	200.0	[]	[]	[11.665144]	[99]	[]	[31620425]
562_2801	chr19	58519744	58520144	+	1000	47.5	[]	[]	[11.7800665, 10.378438]	[108, 169]	[]	[58519909, 58519970]
562_2802	chr19	58559458	58559858	+	1000	47.5	[11.7800665]	[108]	[]	[]	[58559662]	[]
562_2803	chr2	62705248	62705648	+	1000	47.5	[6.051324]	[132]	[11.7800665]	[89]	[62705464]	[62705421]
562_2804	chr2	101252209	101252609	+	1000	47.5	[]	[]	[11.7800665]	[99]	[]	[101252393]
562_2808	chr22	35257185	35257585	+	1000	47.5	[6.051324]	[152]	[11.7800665]	[96]	[35257421]	[35257365]
562_2809	chr3	39154265	39154665	+	1000	47.5	[]	[]	[5.667835]	[217]	[]	[39154513]
562_281	chr12	51884692	51885092	+	1000	199.0	[]	[]	[11.665144]	[122]	[]	[51884899]
562_2810	chr3	80733487	80733887	+	1000	47.5	[11.665144]	[100]	[]	[]	[80733667]	[]
562_2812	chr3	119677087	119677487	+	1000	47.5	[9.187896]	[132]	[10.589524]	[129]	[119677316]	[119677313]
562_2815	chr5	119452258	119452658	+	1000	47.5	[]	[]	[6.051324]	[128]	[]	[119452483]
562_2816	chr6	30541473	30541873	+	1000	47.5	[11.665144]	[105]	[]	[]	[30541661]	[]
562_2820	chr7	153412668	153413068	+	1000	47.5	[10.378438, 10.378438]	[126, 155]	[]	[]	[153412889, 153412918]	[]
562_2821	chr9	14993039	14993439	+	1000	47.5	[]	[]	[9.187896]	[98]	[]	[14993231]
562_2823	chr1	8878520	8878920	+	1000	47.0	[]	[]	[11.665144]	[160]	[]	[8878739]
562_2824	chr1	15949561	15949961	+	1000	47.0	[9.187896]	[167]	[]	[]	[15949811]	[]
562_2825	chr1	46406429	46406829	+	1000	47.0	[]	[]	[5.552912]	[163]	[]	[46406679]
562_2827	chr10	60964079	60964479	+	1000	47.0	[9.302818]	[133]	[9.187896]	[130]	[60964288]	[60964285]
562_2829	chr11	18396104	18396504	+	1000	47.0	[11.665144]	[141]	[]	[]	[18396336]	[]
562_283	chr16	29995427	29995827	+	1000	198.5	[]	[]	[11.7800665, 11.7800665, 10.704447]	[72, 107, 155]	[]	[29995594, 29995629, 29995677]
562_2832	chr12	120291737	120292137	+	1000	47.0	[]	[]	[10.589524]	[126]	[]	[120291916]
562_2833	chr12	122499852	122500252	+	1000	47.0	[]	[]	[9.187896]	[82]	[]	[122500027]
562_2834	chr13	49247679	49248079	+	1000	47.0	[9.187896]	[88]	[9.302818]	[85]	[49247842]	[49247839]
562_2836	chr14	103715279	103715679	+	1000	47.0	[]	[]	[11.665144]	[80]	[]	[103715447]
562_2837	chr16	19555204	19555604	+	1000	47.0	[6.051324]	[63]	[]	[]	[19555367]	[]
562_2838	chr16	30747975	30748375	+	1000	47.0	[]	[]	[6.051324]	[124]	[]	[30748197]
562_2839	chr16	68310829	68311229	+	1000	47.0	[]	[]	[6.051324]	[134]	[]	[68311030]
562_284	chr2	169584210	169584610	+	1000	198.5	[5.570742]	[124]	[]	[]	[169584428]	[]
562_2841	chr17	7214240	7214640	+	1000	47.0	[]	[]	[11.665144]	[103]	[]	[7214439]
562_2842	chr17	48997779	48998179	+	1000	47.0	[]	[]	[11.7800665]	[146]	[]	[48997996]
562_2844	chr17	58517940	58518340	+	1000	47.0	[10.378438]	[199]	[]	[]	[58518156]	[]
562_2845	chr19	17334758	17335158	+	1000	47.0	[]	[]	[5.552912]	[144]	[]	[17334956]
562_2847	chr19	49150192	49150592	+	1000	47.0	[11.7800665]	[91]	[]	[]	[49150363]	[]
562_2848	chr2	46941609	46942009	+	1000	47.0	[10.589524]	[57]	[]	[]	[46941763]	[]
562_285	chr22	23839003	23839403	+	1000	198.5	[9.187896, 11.7800665]	[104, 150]	[]	[]	[23839196, 23839242]	[]
562_2851	chr2	223723424	223723824	+	1000	47.0	[]	[]	[11.665144]	[96]	[]	[223723614]
562_2852	chr22	19179069	19179469	+	1000	47.0	[]	[]	[11.7800665]	[132]	[]	[19179224]
