#PeakID(python identify_motif.py ./ENCODE_processed_files/CREB1_idr.fa CREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
789_14512	chr2	46858288	46858688	+	1000	49.0	[7.304901, 7.587105]	[113, 150]	[14.340561, 11.325602]	[113, 150]	[46858488, 46858525]	[46858488, 46858525]
789_14513	chr2	55441479	55441879	+	886	49.0	[14.340561]	[108]	[7.304901]	[108]	[55441686]	[55441686]
789_14515	chr2	99771593	99771993	+	1000	49.0	[8.492485]	[99]	[]	[]	[99771785]	[]
789_14519	chr2	161160786	161161186	+	1000	49.0	[]	[]	[11.507445]	[104]	[]	[161160984]
789_14532	chr20	49608912	49609312	+	1000	49.0	[6.9910398]	[126]	[7.0666766]	[126]	[49609128]	[49609128]
789_14536	chr21	21159485	21159885	+	1000	49.0	[]	[]	[6.6461034]	[144]	[]	[21159725]
789_14538	chr21	45555686	45556086	+	853	49.0	[7.304901]	[95]	[14.340561]	[95]	[45555880]	[45555880]
789_1454	chr7	152351181	152351581	+	1000	238.0	[7.304901, 7.304901, 6.939924, 6.7118297]	[104, 121, 126, 146]	[14.340561, 14.340561]	[104, 121]	[152351384, 152351401, 152351406, 152351426]	[152351384, 152351401]
789_14542	chr22	20997345	20997745	+	1000	49.0	[7.2336946]	[133]	[11.507445]	[181]	[20997529]	[20997577]
789_14544	chr22	23061693	23062093	+	1000	49.0	[12.391855]	[137]	[12.391855]	[137]	[23061902]	[23061902]
789_14546	chr22	23233843	23234243	+	1000	49.0	[]	[]	[6.6461034]	[203]	[]	[23234056]
789_14551	chr22	40813957	40814357	+	1000	49.0	[]	[]	[9.745586]	[64]	[]	[40814108]
789_14554	chr22	47009161	47009561	+	1000	49.0	[9.77304, 10.053962]	[68, 88]	[11.507445, 11.507445, 7.435873]	[71, 91, 129]	[47009315, 47009335]	[47009318, 47009338, 47009376]
789_14559	chr3	15804466	15804866	+	1000	49.0	[6.730626]	[111]	[]	[]	[15804673]	[]
789_1456	chr17	42677021	42677421	+	1000	237.0	[6.7814016]	[109]	[]	[]	[42677214]	[]
789_14563	chr3	77048161	77048561	+	1000	49.0	[6.6679616]	[129]	[]	[]	[77048381]	[]
789_14565	chr3	113577745	113578145	+	857	49.0	[14.340561]	[86]	[7.304901]	[86]	[113577925]	[113577925]
789_14566	chr3	115239690	115240090	+	1000	49.0	[6.6389275, 7.304901]	[149, 152]	[14.340561]	[152]	[115239908, 115239911]	[115239911]
789_14567	chr3	121749039	121749439	+	1000	49.0	[6.9573374]	[115]	[7.144837]	[115]	[121749246]	[121749246]
789_14568	chr3	128414488	128414888	+	1000	49.0	[7.5305133, 7.5305133]	[76, 88]	[7.611034, 7.611034, 9.233536, 6.7118297]	[76, 88, 97, 105]	[128414662, 128414674]	[128414662, 128414674, 128414683, 128414691]
789_14575	chr3	186825273	186825673	+	1000	49.0	[7.573706]	[117]	[7.3216233]	[117]	[186825488]	[186825488]
789_14578	chr4	4321336	4321736	+	1000	49.0	[12.391855]	[125]	[12.391855]	[125]	[4321535]	[4321535]
789_1458	chr5	94111482	94111882	+	1000	237.0	[7.2848296]	[115]	[7.5233374]	[115]	[94111690]	[94111690]
789_14582	chr4	40292296	40292696	+	1000	49.0	[]	[]	[11.507445, 8.492485]	[160, 185]	[]	[40292500, 40292525]
789_14583	chr4	55468730	55469130	+	1000	49.0	[14.340561, 9.479219]	[86, 103]	[7.304901]	[86]	[55468908, 55468925]	[55468908]
789_14584	chr4	56436946	56437346	+	1000	49.0	[14.340561]	[122]	[7.304901]	[122]	[56437152]	[56437152]
789_14588	chr4	139154544	139154944	+	717	49.0	[10.268989]	[162]	[9.614517]	[133]	[139154781]	[139154752]
789_14589	chr4	169613064	169613464	+	912	49.0	[7.6658115]	[115]	[7.302018]	[115]	[169613240]	[169613240]
789_14590	chr4	173522116	173522516	+	1000	49.0	[12.391855]	[132]	[12.391855]	[132]	[173522322]	[173522322]
789_14592	chr5	8053264	8053664	+	1000	49.0	[12.391855, 14.340561]	[74, 103]	[12.391855, 7.304901]	[74, 103]	[8053434, 8053463]	[8053434, 8053463]
789_14593	chr5	10507503	10507903	+	1000	49.0	[11.507445]	[72]	[]	[]	[10507668]	[]
789_146	chr4	8440566	8440966	+	1000	605.0	[12.391855]	[86]	[12.391855]	[86]	[8440747]	[8440747]
789_1460	chr19	13152832	13153232	+	1000	236.0	[12.391855]	[97]	[12.391855]	[97]	[13153008]	[13153008]
789_14607	chr5	139563645	139564045	+	1000	49.0	[7.778084]	[107]	[7.8243337]	[107]	[139563848]	[139563848]
789_14613	chr6	3419926	3420326	+	947	49.0	[9.250724]	[121]	[]	[]	[3420126]	[]
789_14615	chr6	15327268	15327668	+	1000	49.0	[9.233536]	[130]	[]	[]	[15327458]	[]
789_1462	chr3	194572323	194572723	+	1000	236.0	[7.304901]	[63]	[14.340561]	[63]	[194572477]	[194572477]
789_14620	chr6	27583281	27583681	+	1000	49.0	[]	[]	[6.6679616]	[69]	[]	[27583433]
789_14626	chr6	34248297	34248697	+	1000	49.0	[14.340561]	[140]	[7.304901]	[140]	[34248479]	[34248479]
789_14630	chr6	41578298	41578698	+	1000	49.0	[7.8243337]	[120]	[7.778084]	[120]	[41578506]	[41578506]
789_14641	chr6	136230362	136230762	+	1000	49.0	[14.340561]	[88]	[7.304901, 6.6892962]	[88, 91]	[136230521]	[136230521, 136230524]
789_14645	chr6	159973984	159974384	+	1000	49.0	[]	[]	[6.9124703]	[72]	[]	[159974140]
789_1465	chr1	230624089	230624489	+	1000	235.0	[12.391855]	[120]	[12.391855]	[120]	[230624308]	[230624308]
789_14654	chr7	70569476	70569876	+	1000	49.0	[]	[]	[6.730626]	[226]	[]	[70569726]
789_1466	chr12	108629767	108630167	+	1000	235.0	[9.501078, 7.587105]	[53, 77]	[11.325602, 9.233536]	[77, 120]	[108629919, 108629943]	[108629943, 108629986]
789_14663	chr7	111223945	111224345	+	1000	49.0	[6.6461034]	[89]	[]	[]	[111224132]	[]
789_14668	chr7	130009837	130010237	+	1000	49.0	[]	[]	[6.939924]	[103]	[]	[130010031]
789_14669	chr7	130913206	130913606	+	1000	49.0	[6.6892962]	[152]	[]	[]	[130913435]	[]
789_14670	chr7	131298029	131298429	+	1000	49.0	[7.302018]	[95]	[7.6658115]	[95]	[131298224]	[131298224]
789_1468	chr19	4402139	4402539	+	1000	235.0	[8.320283]	[103]	[6.6892962, 8.105255]	[72, 103]	[4402334]	[4402303, 4402334]
789_1469	chr19	48574676	48575076	+	1000	235.0	[7.304901, 11.507445, 7.304901]	[99, 145, 148]	[14.340561, 14.340561]	[99, 148]	[48574865, 48574911, 48574914]	[48574865, 48574914]
789_14694	chr8	144313725	144314125	+	919	49.0	[]	[]	[9.472043]	[114]	[]	[144313893]
789_14698	chr9	70398147	70398547	+	1000	49.0	[]	[]	[9.522412]	[104]	[]	[70398336]
789_147	chr6	15248548	15248948	+	1000	605.0	[9.745586, 12.391855, 12.391855]	[91, 102, 151]	[12.391855, 12.391855]	[102, 151]	[15248733, 15248744, 15248793]	[15248744, 15248793]
789_1470	chr19	55503709	55504109	+	1000	235.0	[12.391855]	[120]	[12.391855]	[120]	[55503915]	[55503915]
789_14703	chr9	128181435	128181835	+	1000	49.0	[7.302018]	[138]	[7.6658115]	[138]	[128181660]	[128181660]
789_14711	chr9	135504610	135505010	+	1000	49.0	[11.325602]	[94]	[7.587105]	[94]	[135504801]	[135504801]
789_14712	chr9	135950230	135950630	+	1000	49.0	[]	[]	[7.0390015]	[142]	[]	[135950415]
789_1472	chr20	31604167	31604567	+	1000	235.0	[12.391855]	[100]	[12.391855]	[100]	[31604363]	[31604363]
789_14720	chrX	134840360	134840760	+	1000	49.0	[12.391855]	[145]	[12.391855]	[145]	[134840588]	[134840588]
789_14724	chrX	155997453	155997853	+	1000	49.0	[7.8243337]	[98]	[7.778084]	[98]	[155997646]	[155997646]
789_14725	chr1	1407653	1408053	+	1000	48.0	[7.0666766]	[122]	[6.9910398]	[122]	[1407822]	[1407822]
789_14726	chr1	1883394	1883794	+	622	48.0	[]	[]	[6.599558]	[123]	[]	[1883602]
789_14727	chr1	2231081	2231481	+	1000	48.0	[7.8243337, 9.233536]	[155, 176]	[7.778084, 7.2336946]	[155, 164]	[2231299, 2231320]	[2231299, 2231308]
789_14729	chr1	11796358	11796758	+	1000	48.0	[]	[]	[6.599558]	[220]	[]	[11796584]
789_1473	chr22	20777739	20778139	+	1000	235.0	[6.6389275, 7.304901]	[148, 151]	[14.340561]	[151]	[20777974, 20777977]	[20777977]
789_14734	chr1	26372579	26372979	+	1000	48.0	[7.304901, 7.304901]	[136, 156]	[14.340561, 14.340561]	[136, 156]	[26372794, 26372814]	[26372794, 26372814]
789_14743	chr1	40863915	40864315	+	1000	48.0	[]	[]	[6.7118297]	[77]	[]	[40864075]
789_14748	chr1	55276015	55276415	+	1000	48.0	[11.325602]	[153]	[7.587105]	[153]	[55276244]	[55276244]
789_1475	chr4	169659977	169660377	+	1000	235.0	[11.507445, 7.304901]	[143, 146]	[14.340561]	[146]	[169660189, 169660192]	[169660192]
789_14753	chr1	109822410	109822810	+	1000	48.0	[11.325602]	[128]	[7.587105]	[128]	[109822603]	[109822603]
789_14755	chr1	109901681	109902081	+	1000	48.0	[7.587105]	[98]	[11.325602]	[98]	[109901876]	[109901876]
789_14757	chr1	156689421	156689821	+	1000	48.0	[]	[]	[9.250724]	[105]	[]	[156689613]
789_14760	chr1	161505209	161505609	+	1000	48.0	[9.55874]	[114]	[7.7968802]	[114]	[161505377]	[161505377]
789_14763	chr1	167556099	167556499	+	1000	48.0	[14.340561]	[117]	[7.304901]	[117]	[167556312]	[167556312]
789_14764	chr1	172717687	172718087	+	1000	48.0	[14.340561]	[93]	[7.304901, 6.7814016]	[93, 96]	[172717869]	[172717869, 172717872]
789_14766	chr1	175733794	175734194	+	1000	48.0	[6.7814016]	[147]	[]	[]	[175734036]	[]
789_1477	chr7	154817182	154817582	+	1000	235.0	[12.391855, 14.340561, 14.340561]	[91, 108, 136]	[6.939924, 12.391855, 7.304901, 6.6461034, 9.55974, 7.304901, 6.939924]	[62, 91, 108, 111, 117, 136, 139]	[154817363, 154817380, 154817408]	[154817334, 154817363, 154817380, 154817383, 154817389, 154817408, 154817411]
789_14770	chr1	201718520	201718920	+	1000	48.0	[7.587105, 11.507445, 7.304901]	[121, 151, 154]	[11.325602, 14.340561]	[121, 154]	[201718708, 201718738, 201718741]	[201718708, 201718741]
789_14772	chr1	202009525	202009925	+	1000	48.0	[7.778084]	[60]	[7.8243337]	[60]	[202009685]	[202009685]
789_14777	chr1	246142382	246142782	+	666	48.0	[7.435873]	[144]	[]	[]	[246142589]	[]
789_14778	chr1	246306638	246307038	+	1000	48.0	[6.6461034]	[114]	[]	[]	[246306819]	[]
789_14780	chr10	11601638	11602038	+	683	48.0	[9.535811]	[154]	[]	[]	[11601882]	[]
789_14781	chr10	11892157	11892557	+	1000	48.0	[8.939746]	[87]	[8.492485]	[90]	[11892340]	[11892343]
789_1479	chr1	108692080	108692480	+	1000	234.0	[7.6658115]	[107]	[7.302018]	[107]	[108692285]	[108692285]
789_1480	chr1	151281528	151281928	+	1000	234.0	[8.320283]	[108]	[8.105255]	[108]	[151281718]	[151281718]
789_14800	chr10	101575891	101576291	+	1000	48.0	[]	[]	[9.270329]	[143]	[]	[101576129]
789_1481	chr1	227748494	227748894	+	1000	234.0	[11.325602]	[149]	[6.6389275, 7.587105]	[100, 149]	[227748732]	[227748683, 227748732]
789_14811	chr11	64268974	64269374	+	1000	48.0	[]	[]	[6.7118297]	[173]	[]	[64269218]
789_14821	chr11	75214340	75214740	+	1000	48.0	[9.522412]	[118]	[6.6389275]	[121]	[75214544]	[75214547]
789_14823	chr11	118980417	118980817	+	1000	48.0	[]	[]	[6.6389275]	[86]	[]	[118980583]
789_14826	chr11	124535804	124536204	+	1000	48.0	[7.304901]	[155]	[14.340561]	[155]	[124536025]	[124536025]
789_14828	chr12	24901002	24901402	+	1000	48.0	[11.507445]	[101]	[9.535811]	[69]	[24901201]	[24901169]
789_1483	chr12	106774364	106774764	+	1000	234.0	[7.144837, 7.144837]	[88, 118]	[6.9573374, 6.9573374]	[88, 118]	[106774549, 106774579]	[106774549, 106774579]
789_14835	chr12	71236025	71236425	+	1000	48.0	[6.6892962]	[175]	[10.053962]	[178]	[71236261]	[71236264]
789_14849	chr13	25352221	25352621	+	1000	48.0	[]	[]	[11.507445]	[116]	[]	[25352404]
789_1485	chr20	34704485	34704885	+	1000	234.0	[7.144837, 7.573706]	[77, 106]	[6.9573374, 7.3216233]	[77, 106]	[34704660, 34704689]	[34704660, 34704689]
789_14850	chr13	108215332	108215732	+	1000	48.0	[12.391855]	[56]	[12.391855]	[56]	[108215485]	[108215485]
789_14851	chr14	22556256	22556656	+	1000	48.0	[12.391855]	[104]	[12.391855]	[104]	[22556455]	[22556455]
789_14856	chr14	92392661	92393061	+	1000	48.0	[11.325602, 11.325602]	[83, 132]	[7.587105, 7.587105]	[83, 132]	[92392841, 92392890]	[92392841, 92392890]
789_1486	chr6	28896180	28896580	+	1000	234.0	[12.391855]	[153]	[12.391855]	[153]	[28896414]	[28896414]
789_14865	chr15	84735035	84735435	+	1000	48.0	[6.7814016]	[93]	[]	[]	[84735220]	[]
789_14866	chr15	96162348	96162748	+	1000	48.0	[]	[]	[11.507445]	[99]	[]	[96162545]
789_14869	chr16	3962734	3963134	+	1000	48.0	[6.6679616, 12.391855]	[75, 157]	[12.391855]	[157]	[3962891, 3962973]	[3962973]
789_14870	chr16	9078998	9079398	+	1000	48.0	[]	[]	[7.435873]	[121]	[]	[9079196]
789_14877	chr16	30535650	30536050	+	1000	48.0	[6.9910398]	[167]	[7.0666766]	[167]	[30535896]	[30535896]
789_14879	chr16	67890451	67890851	+	1000	48.0	[]	[]	[10.268989]	[66]	[]	[67890606]
789_14887	chr17	28872744	28873144	+	1000	48.0	[6.6389275]	[180]	[]	[]	[28872951]	[]
789_14897	chr17	74296451	74296851	+	1000	48.0	[7.435873]	[167]	[]	[]	[74296621]	[]
789_14902	chr17	82288002	82288402	+	1000	48.0	[8.492485]	[99]	[]	[]	[82288189]	[]
789_14904	chr18	7567061	7567461	+	742	48.0	[7.778084]	[124]	[7.8243337]	[124]	[7567275]	[7567275]
789_14907	chr19	511158	511558	+	1000	48.0	[7.5233374, 9.535811]	[108, 125]	[7.2848296]	[108]	[511349, 511366]	[511349]
789_14908	chr19	543779	544179	+	1000	48.0	[]	[]	[6.7118297]	[137]	[]	[543991]
789_14914	chr19	10236152	10236552	+	951	48.0	[14.340561, 8.939746]	[74, 137]	[7.304901]	[74]	[10236312, 10236375]	[10236312]
789_14921	chr19	19081870	19082270	+	987	48.0	[12.391855, 6.9910398]	[71, 82]	[12.391855, 7.0666766]	[71, 82]	[19082038, 19082049]	[19082038, 19082049]
789_14924	chr19	34999325	34999725	+	1000	48.0	[7.6658115]	[121]	[7.302018]	[121]	[34999534]	[34999534]
789_14927	chr19	38681042	38681442	+	1000	48.0	[7.7968802]	[136]	[9.55874]	[136]	[38681275]	[38681275]
789_14929	chr19	47228359	47228759	+	995	48.0	[]	[]	[9.614517]	[147]	[]	[47228603]
789_1493	chr19	50892996	50893396	+	1000	233.0	[7.304901, 7.6658115]	[95, 134]	[14.340561, 7.302018]	[95, 134]	[50893175, 50893214]	[50893175, 50893214]
789_14933	chr2	493297	493697	+	1000	48.0	[7.304901, 9.77304, 7.304901, 7.8243337]	[62, 70, 103, 111]	[14.340561, 14.340561, 7.778084, 11.507445, 9.726789]	[62, 103, 111, 144, 152]	[493454, 493462, 493495, 493503]	[493454, 493495, 493503, 493536, 493544]
789_14936	chr2	8526148	8526548	+	1000	48.0	[10.066811]	[141]	[7.5523715]	[141]	[8526382]	[8526382]
789_14938	chr2	20052827	20053227	+	1000	48.0	[7.2208457]	[152]	[]	[]	[20053045]	[]
789_14947	chr2	69643728	69644128	+	1000	48.0	[9.253607]	[198]	[9.253607]	[198]	[69643957]	[69643957]
789_14952	chr2	171086784	171087184	+	1000	48.0	[9.015383]	[105]	[]	[]	[171086986]	[]
789_14958	chr2	217162520	217162920	+	1000	48.0	[6.730626, 12.391855]	[93, 130]	[12.391855, 6.730626]	[130, 141]	[217162701, 217162738]	[217162738, 217162749]
789_14959	chr2	219296091	219296491	+	986	48.0	[]	[]	[9.614517]	[105]	[]	[219296282]
789_14962	chr20	13638767	13639167	+	1000	48.0	[7.304901]	[110]	[14.340561]	[110]	[13638965]	[13638965]
789_14964	chr20	32285694	32286094	+	688	48.0	[6.7814016]	[133]	[]	[]	[32285918]	[]
789_14971	chr20	62686086	62686486	+	1000	48.0	[8.492485]	[164]	[]	[]	[62686329]	[]
789_14982	chr22	21841446	21841846	+	1000	48.0	[6.9124703, 9.726789, 9.726789, 6.893674]	[100, 119, 124, 129]	[]	[]	[21841622, 21841641, 21841646, 21841651]	[]
789_14988	chr3	15287574	15287974	+	1000	48.0	[10.268989]	[98]	[6.6679616]	[101]	[15287742]	[15287745]
789_14992	chr3	47414036	47414436	+	1000	48.0	[11.325602, 11.507445]	[104, 125]	[7.587105, 9.015383]	[104, 158]	[47414230, 47414251]	[47414230, 47414284]
789_14995	chr3	101868693	101869093	+	1000	48.0	[6.6389275]	[156]	[]	[]	[101868924]	[]
789_15001	chr3	185362974	185363374	+	1000	48.0	[6.939924, 12.391855]	[60, 132]	[12.391855]	[132]	[185363134, 185363206]	[185363206]
789_15004	chr3	198050776	198051176	+	1000	48.0	[7.302018]	[136]	[7.6658115]	[136]	[198050996]	[198050996]
789_1501	chr16	2514067	2514467	+	1000	232.0	[12.391855, 8.320283]	[99, 110]	[12.391855, 8.105255]	[99, 110]	[2514262, 2514273]	[2514262, 2514273]
789_15014	chr4	182842068	182842468	+	621	48.0	[12.391855, 7.573706]	[128, 149]	[12.391855, 7.3216233]	[128, 149]	[182842294, 182842315]	[182842294, 182842315]
789_15017	chr5	56910565	56910965	+	1000	48.0	[11.325602, 11.507445]	[95, 116]	[7.587105]	[95]	[56910757, 56910778]	[56910757]
789_15018	chr5	69368695	69369095	+	1000	48.0	[10.268989]	[144]	[]	[]	[69368914]	[]
789_1502	chr19	16076171	16076571	+	1000	232.0	[6.9573374, 7.144837, 7.587105]	[91, 118, 140]	[7.144837, 6.9573374, 11.325602]	[91, 118, 140]	[16076351, 16076378, 16076400]	[16076351, 16076378, 16076400]
789_15024	chr5	135462226	135462626	+	1000	48.0	[]	[]	[6.6461034]	[71]	[]	[135462388]
789_1503	chr19	57320274	57320674	+	1000	232.0	[12.391855]	[107]	[12.391855]	[107]	[57320478]	[57320478]
789_15038	chr6	13360577	13360977	+	1000	48.0	[6.6389275]	[90]	[9.472043]	[93]	[13360741]	[13360744]
789_15041	chr6	21971535	21971935	+	955	48.0	[9.77304]	[122]	[6.6389275]	[125]	[21971741]	[21971744]
789_15053	chr6	34615688	34616088	+	1000	48.0	[]	[]	[10.268989]	[132]	[]	[34615867]
789_15054	chr6	44084689	44085089	+	1000	48.0	[9.522412, 7.2848296]	[128, 139]	[7.5233374]	[139]	[44084910, 44084921]	[44084921]
789_15056	chr6	47424452	47424852	+	1000	48.0	[10.268989]	[58]	[]	[]	[47424609]	[]
789_15057	chr6	52303930	52304330	+	1000	48.0	[7.0390015]	[170]	[]	[]	[52304161]	[]
789_15058	chr6	52483408	52483808	+	1000	48.0	[9.745586]	[135]	[]	[]	[52483626]	[]
789_15062	chr6	139825956	139826356	+	1000	48.0	[]	[]	[6.939924]	[107]	[]	[139826130]
789_15063	chr6	145813183	145813583	+	881	48.0	[8.105255, 6.893674]	[57, 146]	[8.320283]	[57]	[145813338, 145813427]	[145813338]
789_15069	chr6	169396028	169396428	+	1000	48.0	[7.587105, 7.587105, 7.587105, 7.2336946]	[139, 181, 223, 234]	[11.325602, 11.325602, 11.325602]	[139, 181, 223]	[169396183, 169396225, 169396267, 169396278]	[169396183, 169396225, 169396267]
789_1507	chrX	152733556	152733956	+	1000	232.0	[7.302018]	[103]	[7.6658115]	[103]	[152733750]	[152733750]
789_15073	chr7	2165204	2165604	+	1000	48.0	[]	[]	[6.939924]	[105]	[]	[2165372]
789_15080	chr7	64944987	64945387	+	1000	48.0	[6.7118297]	[141]	[]	[]	[64945227]	[]
789_15081	chr7	73605543	73605943	+	1000	48.0	[10.066811, 7.6658115, 9.77304]	[63, 88, 108]	[7.5523715, 7.302018, 6.6389275, 9.093543]	[63, 88, 111, 148]	[73605700, 73605725, 73605745]	[73605700, 73605725, 73605748, 73605785]
789_15083	chr7	78020554	78020954	+	1000	48.0	[9.472043]	[148]	[]	[]	[78020771]	[]
789_15089	chr7	117213009	117213409	+	1000	48.0	[]	[]	[9.522412]	[155]	[]	[117213207]
789_1509	chr1	168178516	168178916	+	1000	231.0	[12.391855]	[124]	[12.391855]	[124]	[168178731]	[168178731]
789_15091	chr7	139631072	139631472	+	1000	48.0	[11.325602]	[133]	[7.587105]	[133]	[139631304]	[139631304]
789_15093	chr7	142587593	142587993	+	1000	48.0	[14.340561]	[132]	[7.304901]	[132]	[142587818]	[142587818]
789_15098	chr8	15618736	15619136	+	1000	48.0	[]	[]	[9.55974]	[126]	[]	[15618946]
789_15099	chr8	23221382	23221782	+	1000	48.0	[14.340561, 8.492485]	[75, 94]	[7.304901]	[75]	[23221555, 23221574]	[23221555]
789_1510	chr1	226870227	226870627	+	1000	231.0	[6.6892962]	[66]	[]	[]	[226870391]	[]
789_15101	chr8	27943441	27943841	+	1000	48.0	[7.304901]	[98]	[14.340561]	[98]	[27943626]	[27943626]
789_15102	chr8	29350752	29351152	+	1000	48.0	[6.9573374]	[69]	[7.144837]	[69]	[29350921]	[29350921]
789_15103	chr8	33471878	33472278	+	1000	48.0	[7.611034]	[90]	[7.5305133]	[90]	[33472068]	[33472068]
789_15104	chr8	58701735	58702135	+	1000	48.0	[7.2208457]	[114]	[]	[]	[58701941]	[]
789_15105	chr8	68152791	68153191	+	1000	48.0	[]	[]	[6.6892962, 6.7118297, 7.2208457]	[74, 84, 154]	[]	[68152950, 68152960, 68153030]
789_15107	chr8	101154779	101155179	+	1000	48.0	[11.325602]	[64]	[7.587105, 7.2540293]	[64, 83]	[101154939]	[101154939, 101154958]
789_15108	chr8	102567905	102568305	+	1000	48.0	[]	[]	[6.726624]	[141]	[]	[102568138]
789_1511	chr10	70403889	70404289	+	1000	231.0	[6.9573374]	[103]	[7.144837]	[103]	[70404088]	[70404088]
789_15110	chr8	115781564	115781964	+	1000	48.0	[11.325602]	[111]	[7.587105]	[111]	[115781772]	[115781772]
789_15112	chr8	124629704	124630104	+	1000	48.0	[]	[]	[6.6892962]	[104]	[]	[124629869]
789_15114	chr8	130528304	130528704	+	1000	48.0	[9.614517]	[89]	[]	[]	[130528490]	[]
789_15115	chr8	140831117	140831517	+	1000	48.0	[9.55874]	[106]	[7.7968802]	[106]	[140831316]	[140831316]
789_1512	chr11	73761147	73761547	+	1000	231.0	[8.105255]	[91]	[8.320283]	[91]	[73761320]	[73761320]
789_15122	chr9	69019805	69020205	+	1000	48.0	[6.6461034]	[146]	[]	[]	[69020041]	[]
789_15124	chr9	114611062	114611462	+	1000	48.0	[7.435873]	[144]	[]	[]	[114611290]	[]
789_15131	chr9	130965537	130965937	+	1000	48.0	[9.522412]	[196]	[6.6892962]	[199]	[130965765]	[130965768]
789_15138	chr9	136672924	136673324	+	1000	48.0	[]	[]	[6.730626]	[120]	[]	[136673127]
789_15141	chrX	9352667	9353067	+	1000	48.0	[]	[]	[8.492485]	[131]	[]	[9352892]
789_15142	chrX	42096322	42096722	+	1000	48.0	[7.304901]	[117]	[14.340561]	[117]	[42096527]	[42096527]
789_15144	chrX	86047387	86047787	+	1000	48.0	[]	[]	[9.535811]	[119]	[]	[86047573]
789_15145	chrX	107628058	107628458	+	1000	48.0	[7.573706]	[114]	[7.3216233]	[114]	[107628245]	[107628245]
789_15147	chr1	1282037	1282437	+	664	47.0	[7.0666766]	[140]	[6.9910398]	[140]	[1282275]	[1282275]
789_1515	chr19	18203896	18204296	+	1000	231.0	[7.302018]	[90]	[7.6658115]	[90]	[18204080]	[18204080]
789_15154	chr1	22019011	22019411	+	1000	47.0	[6.6389275]	[162]	[]	[]	[22019239]	[]
789_15157	chr1	28577291	28577691	+	976	47.0	[]	[]	[6.599558]	[141]	[]	[28577474]
789_1516	chr2	219245266	219245666	+	1000	231.0	[14.340561]	[115]	[7.304901, 6.6389275]	[115, 118]	[219245472]	[219245472, 219245475]
789_15167	chr1	108747193	108747593	+	1000	47.0	[]	[]	[9.522412]	[110]	[]	[108747385]
789_15170	chr1	116810378	116810778	+	1000	47.0	[6.6679616]	[100]	[]	[]	[116810575]	[]
789_15171	chr1	119744062	119744462	+	1000	47.0	[6.730626]	[77]	[]	[]	[119744233]	[]
789_15173	chr1	147242877	147243277	+	1000	47.0	[]	[]	[9.535811]	[132]	[]	[147243107]
789_15174	chr1	153433347	153433747	+	938	47.0	[11.325602]	[154]	[7.587105]	[154]	[153433569]	[153433569]
789_15175	chr1	153609231	153609631	+	1000	47.0	[]	[]	[11.507445]	[197]	[]	[153609476]
789_15179	chr1	156123675	156124075	+	1000	47.0	[]	[]	[6.9124703]	[143]	[]	[156123912]
789_15180	chr1	156214404	156214804	+	1000	47.0	[]	[]	[6.9124703]	[95]	[]	[156214599]
789_15182	chr1	180948361	180948761	+	1000	47.0	[12.391855]	[103]	[12.391855]	[103]	[180948524]	[180948524]
789_15193	chr1	230150106	230150506	+	1000	47.0	[7.5523715]	[190]	[7.2540293, 10.066811]	[122, 190]	[230150334]	[230150266, 230150334]
789_15195	chr1	241551940	241552340	+	948	47.0	[6.6892962]	[178]	[9.614517]	[181]	[241552120]	[241552123]
789_152	chr11	65570216	65570616	+	1000	601.0	[12.391855]	[139]	[12.391855]	[139]	[65570452]	[65570452]
789_15207	chr10	46245316	46245716	+	1000	47.0	[7.611034]	[103]	[7.5305133]	[103]	[46245508]	[46245508]
789_15208	chr10	50414641	50415041	+	717	47.0	[]	[]	[9.479219]	[132]	[]	[50414860]
