#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_12354	chr17	21034262	21034662	+	1000	65.0	[8.43586]	[128]	[]	[]	[21034444]	[]
0_12365	chr18	35616923	35617323	+	1000	65.0	[13.864238]	[99]	[]	[]	[35617113]	[]
0_12367	chr19	2168279	2168679	+	1000	65.0	[]	[]	[6.8721423]	[94]	[]	[2168461]
0_12372	chr19	10003325	10003725	+	1000	65.0	[]	[]	[10.85517, 13.315012]	[96, 117]	[]	[10003514, 10003535]
0_12373	chr19	16066674	16067074	+	1000	65.0	[]	[]	[6.627249, 12.640427]	[90, 167]	[]	[16066837, 16066914]
0_12377	chr19	41159899	41160299	+	1000	65.0	[6.755474]	[146]	[]	[]	[41160143]	[]
0_1238	chr8	17922468	17922868	+	1000	591.0	[7.627393]	[64]	[8.358616]	[105]	[17922628]	[17922669]
0_12380	chr19	51390695	51391095	+	1000	65.0	[]	[]	[8.561428]	[123]	[]	[51390901]
0_12382	chr19	54465242	54465642	+	1000	65.0	[]	[]	[9.157671]	[125]	[]	[54465454]
0_12384	chr2	24491806	24492206	+	1000	65.0	[]	[]	[9.157671]	[134]	[]	[24491988]
0_12387	chr2	108271931	108272331	+	1000	65.0	[]	[]	[11.341048, 10.464252]	[163, 172]	[]	[108272162, 108272171]
0_12390	chr2	142938233	142938633	+	1000	65.0	[]	[]	[8.853755]	[123]	[]	[142938442]
0_12392	chr2	197929230	197929630	+	1000	65.0	[8.296897]	[67]	[9.12982]	[97]	[197929394]	[197929424]
0_12393	chr2	199985673	199986073	+	1000	65.0	[11.482137, 9.07987]	[86, 92]	[8.486515, 6.472179]	[65, 135]	[199985857, 199985863]	[199985836, 199985906]
0_12395	chr20	4037927	4038327	+	1000	65.0	[]	[]	[13.885272]	[142]	[]	[4038159]
0_12398	chr21	42209797	42210197	+	1000	65.0	[11.8865]	[152]	[9.323102]	[103]	[42210047]	[42209998]
0_12400	chr22	21588101	21588501	+	1000	65.0	[7.52147, 9.107571, 6.7343373]	[79, 96, 125]	[]	[]	[21588254, 21588271, 21588300]	[]
0_12403	chr22	36950809	36951209	+	1000	65.0	[]	[]	[16.797768]	[109]	[]	[36951003]
0_12404	chr3	41026458	41026858	+	1000	65.0	[]	[]	[10.951742]	[126]	[]	[41026637]
0_12406	chr3	45273639	45274039	+	1000	65.0	[]	[]	[6.902227, 9.426659]	[89, 110]	[]	[45273826, 45273847]
0_12407	chr3	46386244	46386644	+	1000	65.0	[]	[]	[8.853755]	[105]	[]	[46386435]
0_12409	chr3	126982632	126983032	+	1000	65.0	[6.7861285]	[133]	[6.703358]	[177]	[126982831]	[126982875]
0_12413	chr3	185753372	185753772	+	1000	65.0	[15.100268, 10.951742]	[107, 128]	[]	[]	[185753578, 185753599]	[]
0_12416	chr5	5605246	5605646	+	1000	65.0	[7.9185567]	[101]	[]	[]	[5605410]	[]
0_12423	chr5	179455925	179456325	+	1000	65.0	[]	[]	[13.397782, 13.397782, 13.397782, 13.397782]	[105, 133, 161, 189]	[]	[179456082, 179456110, 179456138, 179456166]
0_12424	chr6	15897063	15897463	+	1000	65.0	[11.404396]	[232]	[]	[]	[15897301]	[]
0_12426	chr6	26307874	26308274	+	1000	65.0	[16.797768]	[145]	[]	[]	[26308086]	[]
0_12427	chr6	28687635	28688035	+	1000	65.0	[]	[]	[11.42543, 7.914823]	[115, 143]	[]	[28687814, 28687842]
0_12431	chr6	37240297	37240697	+	1000	65.0	[]	[]	[8.968015]	[99]	[]	[37240482]
0_12434	chr6	49646247	49646647	+	1000	65.0	[]	[]	[6.6951857]	[141]	[]	[49646399]
0_12438	chr6	125923346	125923746	+	1000	65.0	[8.011533]	[106]	[7.724173]	[133]	[125923511]	[125923538]
0_12439	chr6	129852218	129852618	+	1000	65.0	[]	[]	[14.741034]	[131]	[]	[129852426]
0_12444	chr7	36039232	36039632	+	1000	65.0	[7.5785074, 9.784637]	[82, 108]	[]	[]	[36039394, 36039420]	[]
0_12449	chr7	105011603	105012003	+	1000	65.0	[]	[]	[6.532072]	[86]	[]	[105011756]
0_12452	chr7	117184404	117184804	+	1000	65.0	[]	[]	[8.237886]	[126]	[]	[117184627]
0_12456	chr8	19817127	19817527	+	1000	65.0	[]	[]	[6.6285024]	[116]	[]	[19817280]
0_12461	chr8	142402025	142402425	+	1000	65.0	[14.455669]	[171]	[7.979851]	[94]	[142402269]	[142402192]
0_12464	chr9	37984775	37985175	+	1000	65.0	[7.3535852]	[128]	[]	[]	[37984988]	[]
0_12467	chr9	101840820	101841220	+	1000	65.0	[]	[]	[9.82464]	[87]	[]	[101840976]
0_12470	chr9	131252486	131252886	+	1000	65.0	[6.792237]	[77]	[]	[]	[131252660]	[]
0_12473	chrX	103250919	103251319	+	1000	65.0	[10.735237]	[82]	[]	[]	[103251094]	[]
0_12479	chr1	15765770	15766170	+	1000	64.0	[10.402516]	[106]	[]	[]	[15765968]	[]
0_1248	chr4	151760881	151761281	+	1000	589.0	[]	[]	[6.4724874, 7.455185]	[72, 105]	[]	[151761051, 151761084]
0_12483	chr1	27012923	27013323	+	1000	64.0	[]	[]	[7.156256]	[155]	[]	[27013151]
0_12484	chr1	27377808	27378208	+	1000	64.0	[]	[]	[8.705017]	[107]	[]	[27378014]
0_12485	chr1	28267053	28267453	+	1000	64.0	[]	[]	[8.679172]	[113]	[]	[28267243]
0_12489	chr1	117093921	117094321	+	1000	64.0	[15.100268]	[117]	[]	[]	[117094117]	[]
0_12494	chr1	173330364	173330764	+	1000	64.0	[10.143806]	[129]	[]	[]	[173330561]	[]
0_12496	chr1	212430951	212431351	+	1000	64.0	[]	[]	[8.761942]	[169]	[]	[212431177]
0_12497	chr1	212479282	212479682	+	1000	64.0	[]	[]	[7.209997]	[136]	[]	[212479513]
0_12499	chr1	226108960	226109360	+	1000	64.0	[7.6212845]	[85]	[]	[]	[226109145]	[]
0_12503	chr1	233518405	233518805	+	1000	64.0	[8.016659, 9.047306, 7.0195613, 13.397782, 14.337926, 9.07987]	[93, 108, 120, 126, 139, 145]	[]	[]	[233518577, 233518592, 233518604, 233518610, 233518623, 233518629]	[]
0_12507	chr10	12448620	12449020	+	1000	64.0	[]	[]	[8.59015, 7.606359]	[87, 103]	[]	[12448796, 12448812]
0_1251	chrX	7927525	7927925	+	1000	589.0	[9.055262]	[77]	[11.02127, 11.02127]	[89, 122]	[7927699]	[7927711, 7927744]
0_12510	chr11	59858017	59858417	+	1000	64.0	[14.504025]	[160]	[]	[]	[59858256]	[]
0_12518	chr12	643675	644075	+	1000	64.0	[7.9993815]	[110]	[]	[]	[643885]	[]
0_12519	chr12	14187959	14188359	+	1000	64.0	[]	[]	[11.341048, 8.025445, 11.96358, 8.964536]	[65, 75, 83, 116]	[]	[14188112, 14188122, 14188130, 14188163]
0_12524	chr12	68180882	68181282	+	1000	64.0	[9.513762]	[182]	[]	[]	[68181100]	[]
0_12525	chr12	111578139	111578539	+	1000	64.0	[14.455669]	[91]	[]	[]	[111578327]	[]
0_12528	chr12	124230102	124230502	+	1000	64.0	[]	[]	[7.8075023]	[121]	[]	[124230313]
0_12529	chr12	131434665	131435065	+	1000	64.0	[]	[]	[8.903031, 7.110788]	[67, 145]	[]	[131434820, 131434898]
0_12535	chr14	61239250	61239650	+	1000	64.0	[]	[]	[16.797768]	[109]	[]	[61239450]
0_1254	chr15	50765501	50765901	+	1000	588.0	[11.42543, 8.217527]	[105, 111]	[]	[]	[50765703, 50765709]	[]
0_12540	chr15	45166949	45167349	+	1000	64.0	[]	[]	[6.9239902]	[219]	[]	[45167191]
0_12543	chr15	70099404	70099804	+	1000	64.0	[10.325104]	[77]	[]	[]	[70099559]	[]
0_1255	chr16	30805400	30805800	+	1000	588.0	[11.617513]	[110]	[]	[]	[30805608]	[]
0_12551	chr16	57529965	57530365	+	1000	64.0	[]	[]	[9.037738]	[82]	[]	[57530145]
0_12553	chr16	67833746	67834146	+	1000	64.0	[]	[]	[6.9153595]	[141]	[]	[67833960]
0_12555	chr16	84511197	84511597	+	1000	64.0	[]	[]	[9.499273]	[101]	[]	[84511391]
0_12557	chr17	32894251	32894651	+	1000	64.0	[]	[]	[12.75817]	[151]	[]	[32894464]
0_12558	chr17	60861263	60861663	+	1000	64.0	[14.455669, 6.9461756]	[93, 156]	[]	[]	[60861449, 60861512]	[]
0_12559	chr17	64448874	64449274	+	1000	64.0	[]	[]	[11.543174]	[142]	[]	[64449092]
0_12563	chr18	8943898	8944298	+	1000	64.0	[]	[]	[8.303906, 11.42543]	[117, 152]	[]	[8944081, 8944116]
0_12564	chr18	9825657	9826057	+	1000	64.0	[]	[]	[6.7861285, 6.5954204, 7.0982933]	[140, 146, 180]	[]	[9825834, 9825840, 9825874]
0_12565	chr18	9828229	9828629	+	1000	64.0	[11.52214]	[204]	[]	[]	[9828463]	[]
0_12566	chr18	58088030	58088430	+	1000	64.0	[7.801708]	[118]	[]	[]	[58088246]	[]
0_12567	chr19	1026237	1026637	+	1000	64.0	[]	[]	[11.562802]	[173]	[]	[1026480]
0_12568	chr19	2060572	2060972	+	1000	64.0	[]	[]	[9.915027, 8.166069, 10.782356]	[123, 169, 202]	[]	[2060737, 2060783, 2060816]
0_1257	chr19	12681680	12682080	+	1000	588.0	[]	[]	[14.741034, 10.972914]	[86, 118]	[]	[12681865, 12681897]
0_12570	chr19	17095143	17095543	+	1000	64.0	[7.555149]	[137]	[7.391574]	[110]	[17095353]	[17095326]
0_12571	chr19	17246171	17246571	+	1000	64.0	[10.186114]	[102]	[]	[]	[17246342]	[]
0_12574	chr19	39969727	39970127	+	1000	64.0	[]	[]	[7.8970804]	[109]	[]	[39969934]
0_12581	chr19	55173562	55173962	+	1000	64.0	[]	[]	[7.5106626]	[89]	[]	[55173735]
0_12586	chr2	16228125	16228525	+	1000	64.0	[10.972914, 9.213668]	[72, 108]	[]	[]	[16228297, 16228333]	[]
0_12587	chr2	30865879	30866279	+	1000	64.0	[]	[]	[6.7632093]	[74]	[]	[30866032]
0_12588	chr2	39120975	39121375	+	1000	64.0	[]	[]	[8.237886]	[101]	[]	[39121144]
0_12590	chr2	48145847	48146247	+	1000	64.0	[6.9723463, 6.5708704]	[83, 131]	[6.580146]	[68]	[48146025, 48146073]	[48146010]
0_12593	chr2	106010827	106011227	+	1000	64.0	[11.10404, 10.020014]	[97, 171]	[9.784637]	[133]	[106010994, 106011068]	[106011030]
0_12594	chr2	108534228	108534628	+	1000	64.0	[11.589661]	[140]	[]	[]	[108534448]	[]
0_12596	chr2	121699373	121699773	+	1000	64.0	[]	[]	[11.482137]	[88]	[]	[121699559]
0_12599	chr2	168246860	168247260	+	1000	64.0	[7.0071845]	[136]	[]	[]	[168247012]	[]
0_12604	chr2	233165790	233166190	+	1000	64.0	[]	[]	[11.807504]	[140]	[]	[233165992]
0_12610	chr21	28791621	28792021	+	1000	64.0	[]	[]	[10.464252, 9.621482]	[173, 183]	[]	[28791858, 28791868]
0_12611	chr22	17774225	17774625	+	1000	64.0	[8.928876]	[144]	[]	[]	[17774458]	[]
0_12613	chr22	38318216	38318616	+	1000	64.0	[10.186114]	[164]	[]	[]	[38318429]	[]
0_12615	chr3	4241571	4241971	+	1000	64.0	[9.157671]	[153]	[6.6710677]	[83]	[4241801]	[4241731]
0_12617	chr3	13479859	13480259	+	1000	64.0	[]	[]	[6.6002536]	[117]	[]	[13480014]
0_12621	chr3	39321544	39321944	+	1000	64.0	[]	[]	[14.455669]	[95]	[]	[39321738]
0_12623	chr3	46587277	46587677	+	1000	64.0	[6.941172]	[71]	[]	[]	[46587441]	[]
0_12626	chr3	101557389	101557789	+	1000	64.0	[]	[]	[7.8409133]	[105]	[]	[101557585]
0_12628	chr3	141735101	141735501	+	1000	64.0	[]	[]	[14.455669]	[108]	[]	[141735303]
0_12630	chr3	146506573	146506973	+	1000	64.0	[]	[]	[11.52214]	[188]	[]	[146506818]
0_12632	chr3	155862505	155862905	+	1000	64.0	[]	[]	[14.504025]	[165]	[]	[155862720]
0_12641	chr5	36419517	36419917	+	1000	64.0	[]	[]	[6.8511086]	[112]	[]	[36419720]
0_12644	chr5	127320257	127320657	+	1000	64.0	[]	[]	[16.797768]	[120]	[]	[127320472]
0_12651	chr6	27188421	27188821	+	1000	64.0	[]	[]	[8.483154]	[147]	[]	[27188589]
0_12656	chr6	52641801	52642201	+	1000	64.0	[14.455669, 10.485287]	[92, 111]	[]	[]	[52641988, 52642007]	[]
0_12658	chr6	111858290	111858690	+	1000	64.0	[]	[]	[10.101244]	[82]	[]	[111858445]
0_12662	chr6	144216260	144216660	+	1000	64.0	[]	[]	[6.8660955]	[145]	[]	[144216490]
0_12666	chr7	76191839	76192239	+	1000	64.0	[]	[]	[14.504025]	[60]	[]	[76191992]
0_12667	chr7	103614010	103614410	+	1000	64.0	[9.670894]	[155]	[]	[]	[103614256]	[]
0_1267	chr15	64163012	64163412	+	1000	586.0	[]	[]	[10.827319]	[140]	[]	[64163249]
0_12676	chr8	104622542	104622942	+	1000	64.0	[]	[]	[8.6276045]	[205]	[]	[104622761]
0_12677	chr8	122857727	122858127	+	1000	64.0	[7.3577623]	[175]	[10.539888]	[99]	[122857971]	[122857895]
0_12681	chr9	92147175	92147575	+	1000	64.0	[8.375894, 8.016659]	[86, 90]	[]	[]	[92147356, 92147360]	[]
0_12682	chr9	120714355	120714755	+	1000	64.0	[6.5148845]	[156]	[]	[]	[120714602]	[]
0_12684	chr9	131273743	131274143	+	1000	64.0	[10.783594]	[170]	[8.785288]	[240]	[131273918]	[131273988]
0_12689	chrX	19723436	19723836	+	1000	64.0	[6.487413]	[88]	[12.447291]	[93]	[19723614]	[19723619]
0_12693	chrX	136884829	136885229	+	1000	64.0	[]	[]	[11.482137]	[109]	[]	[136885015]
0_12694	chr1	1304646	1305046	+	1000	63.0	[]	[]	[6.64795]	[106]	[]	[1304840]
0_12703	chr1	32712157	32712557	+	1000	63.0	[7.41805]	[90]	[]	[]	[32712327]	[]
0_12705	chr1	46133072	46133472	+	1000	63.0	[7.3922048]	[172]	[8.12728]	[114]	[46133289]	[46133231]
0_12706	chr1	59043725	59044125	+	1000	63.0	[8.569641]	[83]	[8.12938]	[137]	[59043892]	[59043946]
0_12707	chr1	67889859	67890259	+	1000	63.0	[6.76152]	[71]	[12.1667385, 9.254243]	[93, 131]	[67890021]	[67890043, 67890081]
0_12710	chr1	110383554	110383954	+	1000	63.0	[]	[]	[9.532927, 11.8865]	[108, 112]	[]	[110383755, 110383759]
0_12711	chr1	115951547	115951947	+	1000	63.0	[14.455669, 14.455669]	[153, 166]	[8.478184]	[119]	[115951756, 115951769]	[115951722]
0_12717	chr1	182299991	182300391	+	1000	63.0	[6.472179]	[84]	[]	[]	[182300154]	[]
0_12721	chr1	203638918	203639318	+	1000	63.0	[]	[]	[13.885272]	[117]	[]	[203639103]
0_12724	chr1	211680744	211681144	+	1000	63.0	[]	[]	[11.404396]	[127]	[]	[211680958]
0_12725	chr1	232805346	232805746	+	1000	63.0	[]	[]	[6.8660955, 8.787787]	[138, 144]	[]	[232805551, 232805557]
0_12729	chr10	44966120	44966520	+	1000	63.0	[]	[]	[11.258278]	[159]	[]	[44966329]
0_12730	chr10	50586349	50586749	+	1000	63.0	[6.752417]	[134]	[7.0195613]	[183]	[50586543]	[50586592]
0_12731	chr10	70575903	70576303	+	1000	63.0	[]	[]	[6.7518926]	[99]	[]	[70576071]
0_12733	chr10	77983637	77984037	+	1000	63.0	[8.569641, 11.42543]	[106, 171]	[7.217509]	[164]	[77983822, 77983887]	[77983880]
0_12735	chr10	132076205	132076605	+	1000	63.0	[7.4689865]	[142]	[]	[]	[132076427]	[]
0_12737	chr11	4575783	4576183	+	1000	63.0	[]	[]	[13.584, 8.9971]	[109, 140]	[]	[4575983, 4576014]
0_12739	chr11	34599612	34600012	+	1000	63.0	[6.710019]	[158]	[8.480988, 8.324748]	[74, 96]	[34599859]	[34599775, 34599797]
0_12740	chr11	65637838	65638238	+	1000	63.0	[7.1111274]	[99]	[]	[]	[65638021]	[]
0_12742	chr11	72091370	72091770	+	1000	63.0	[9.829766]	[165]	[]	[]	[72091557]	[]
0_12743	chr11	94639056	94639456	+	1000	63.0	[11.617513]	[111]	[11.482137]	[100]	[94639253]	[94639242]
0_12748	chr12	27859699	27860099	+	1000	63.0	[11.07903, 7.0508366]	[101, 133]	[]	[]	[27859872, 27859904]	[]
0_1275	chr19	3971115	3971515	+	1000	585.0	[10.85517]	[120]	[]	[]	[3971333]	[]
0_12750	chr12	47080405	47080805	+	1000	63.0	[7.5785074]	[109]	[]	[]	[47080611]	[]
0_12755	chr12	94100313	94100713	+	1000	63.0	[]	[]	[15.100268]	[122]	[]	[94100526]
0_12756	chr12	122083026	122083426	+	1000	63.0	[8.324748]	[116]	[]	[]	[122083229]	[]
0_12761	chr13	114004731	114005131	+	1000	63.0	[]	[]	[8.31793, 6.4931297]	[118, 122]	[]	[114004942, 114004946]
0_12765	chr14	24316045	24316445	+	1000	63.0	[9.38153, 10.993419]	[81, 93]	[]	[]	[24316216, 24316228]	[]
0_12767	chr14	53279131	53279531	+	1000	63.0	[]	[]	[9.037738]	[119]	[]	[53279309]
0_12769	chr14	67636279	67636679	+	1000	63.0	[13.864238]	[128]	[]	[]	[67636494]	[]
0_12775	chr15	63479697	63480097	+	1000	63.0	[7.8741784]	[97]	[]	[]	[63479883]	[]
0_12779	chr16	84013716	84014116	+	1000	63.0	[]	[]	[9.454752]	[165]	[]	[84013912]
0_1278	chr1	77779431	77779831	+	1000	584.0	[9.076296]	[75]	[]	[]	[77779604]	[]
0_12781	chr16	85615812	85616212	+	1000	63.0	[6.5600133]	[141]	[]	[]	[85615997]	[]
0_12784	chr17	5772765	5773165	+	1000	63.0	[7.6414027]	[129]	[7.077524]	[172]	[5772971]	[5773014]
0_12785	chr17	6421888	6422288	+	1000	63.0	[10.353631, 6.8194566]	[87, 160]	[]	[]	[6422059, 6422132]	[]
0_12786	chr17	6752929	6753329	+	1000	63.0	[11.07903]	[150]	[]	[]	[6753110]	[]
0_12789	chr17	16274999	16275399	+	1000	63.0	[11.680546]	[189]	[]	[]	[16275234]	[]
0_12795	chr17	74579911	74580311	+	1000	63.0	[]	[]	[9.07987, 16.797768, 13.864238]	[72, 78, 123]	[]	[74580079, 74580085, 74580130]
0_12796	chr17	78741635	78742035	+	1000	63.0	[7.138499]	[62]	[14.741034, 7.7312946]	[107, 129]	[78741797]	[78741842, 78741864]
0_12797	chr18	987543	987943	+	1000	63.0	[8.028062]	[221]	[]	[]	[987780]	[]
0_128	chr7	128343726	128344126	+	1000	777.0	[]	[]	[10.539888]	[79]	[]	[128343900]
0_12800	chr18	12903932	12904332	+	1000	63.0	[6.703358, 9.047306]	[134, 155]	[11.680546]	[92]	[12904137, 12904158]	[12904095]
0_12806	chr19	1824191	1824591	+	1000	63.0	[]	[]	[13.28716]	[131]	[]	[1824393]
0_12809	chr19	10878994	10879394	+	1000	63.0	[]	[]	[10.374664]	[110]	[]	[10879196]
0_12814	chr19	47274318	47274718	+	1000	63.0	[]	[]	[8.035126]	[92]	[]	[47274495]
0_12821	chr2	39467948	39468348	+	1000	63.0	[]	[]	[8.486515]	[97]	[]	[39468109]
0_12824	chr2	71934538	71934938	+	1000	63.0	[]	[]	[9.133993]	[158]	[]	[71934732]
0_12827	chr2	99867709	99868109	+	1000	63.0	[9.727931]	[98]	[14.504025]	[106]	[99867884]	[99867892]
0_12829	chr2	105468237	105468637	+	1000	63.0	[6.8708754]	[146]	[]	[]	[105468448]	[]
0_12832	chr2	166357374	166357774	+	1000	63.0	[]	[]	[7.613551, 6.7654724]	[179, 201]	[]	[166357595, 166357617]
0_12837	chr20	5719805	5720205	+	1000	63.0	[]	[]	[11.8865]	[126]	[]	[5720022]
0_12838	chr20	22686085	22686485	+	1000	63.0	[11.24513]	[84]	[]	[]	[22686254]	[]
0_1284	chr19	14136941	14137341	+	1000	583.0	[]	[]	[7.9426746]	[106]	[]	[14137143]
0_12840	chr20	51317976	51318376	+	1000	63.0	[8.667538, 11.841372]	[120, 142]	[]	[]	[51318176, 51318198]	[]
0_12841	chr20	53949275	53949675	+	1000	63.0	[13.864238]	[120]	[]	[]	[53949478]	[]
0_12842	chr20	54078311	54078711	+	1000	63.0	[10.381482]	[104]	[11.404396, 10.945063]	[121, 132]	[54078490]	[54078507, 54078518]
0_12850	chr3	46695574	46695974	+	1000	63.0	[6.4690347, 14.337926]	[95, 115]	[11.589661]	[73]	[46695765, 46695785]	[46695743]
0_12851	chr3	119500273	119500673	+	1000	63.0	[6.981497]	[92]	[]	[]	[119500457]	[]
0_12854	chr3	195352890	195353290	+	1000	63.0	[11.196773]	[138]	[]	[]	[195353107]	[]
0_12857	chr4	70779087	70779487	+	1000	63.0	[13.584]	[185]	[]	[]	[70779338]	[]
0_12860	chr4	76799070	76799470	+	1000	63.0	[]	[]	[7.7312946, 10.101244]	[113, 134]	[]	[76799273, 76799294]
0_12862	chr4	84126807	84127207	+	1000	63.0	[6.8062468]	[101]	[10.763748, 6.6312723, 8.478184]	[79, 96, 119]	[84127004]	[84126982, 84126999, 84127022]
0_12863	chr4	102345041	102345441	+	1000	63.0	[7.139903]	[113]	[]	[]	[102345241]	[]
0_12866	chr4	177596990	177597390	+	1000	63.0	[7.5453005, 8.679172]	[75, 116]	[]	[]	[177597157, 177597198]	[]
0_12867	chr4	187505187	187505587	+	1000	63.0	[8.928876, 8.928876]	[146, 186]	[7.7623734]	[138]	[187505377, 187505417]	[187505369]
0_12868	chr5	36389341	36389741	+	1000	63.0	[8.284277, 12.1667385]	[95, 114]	[]	[]	[36389520, 36389539]	[]
0_1287	chr10	931525	931925	+	1000	582.0	[11.02127]	[87]	[]	[]	[931707]	[]
0_12872	chr5	115544576	115544976	+	1000	63.0	[7.110788]	[192]	[]	[]	[115544819]	[]
0_12874	chr5	131379638	131380038	+	1000	63.0	[13.864238]	[136]	[]	[]	[131379854]	[]
0_12877	chr5	150477318	150477718	+	1000	63.0	[]	[]	[7.9743237]	[116]	[]	[150477531]
0_12878	chr5	157204757	157205157	+	1000	63.0	[]	[]	[14.741034]	[136]	[]	[157204977]
0_1288	chr17	31549513	31549913	+	1000	582.0	[7.1436195, 7.1436195]	[111, 117]	[]	[]	[31549707, 31549713]	[]
0_12883	chr6	28553909	28554309	+	1000	63.0	[6.811417]	[160]	[]	[]	[28554089]	[]
0_12892	chr6	130482588	130482988	+	1000	63.0	[12.18114, 16.797768]	[131, 149]	[]	[]	[130482816, 130482834]	[]
0_12902	chr7	139124217	139124617	+	1000	63.0	[6.616454]	[127]	[6.93056]	[118]	[139124416]	[139124407]
0_12906	chr8	18740695	18741095	+	1000	63.0	[9.268644, 9.157671]	[84, 107]	[]	[]	[18740879, 18740902]	[]
0_12909	chr8	106170564	106170964	+	1000	63.0	[]	[]	[12.604423, 10.808876]	[102, 147]	[]	[106170765, 106170810]
0_12911	chr8	133526651	133527051	+	1000	63.0	[]	[]	[8.1455]	[153]	[]	[133526866]
0_12912	chr9	6008327	6008727	+	1000	63.0	[]	[]	[10.184014]	[125]	[]	[6008539]
0_12913	chr9	33759639	33760039	+	1000	63.0	[6.93056]	[142]	[7.692846, 8.04451]	[81, 87]	[33759880]	[33759819, 33759825]
0_12915	chr9	61573368	61573768	+	1000	63.0	[]	[]	[11.379836, 8.349035, 9.8456745]	[115, 126, 146]	[]	[61573546, 61573557, 61573577]
0_12916	chr9	65445953	65446353	+	1000	63.0	[]	[]	[14.337926, 6.673161]	[112, 124]	[]	[65446157, 65446169]
0_12917	chr9	95229220	95229620	+	1000	63.0	[]	[]	[10.906923]	[153]	[]	[95229418]
0_12918	chr9	96854233	96854633	+	1000	63.0	[7.7623734, 6.5148845]	[81, 161]	[]	[]	[96854390, 96854470]	[]
0_1292	chr7	6637080	6637480	+	1000	582.0	[11.258278]	[139]	[10.972914]	[88]	[6637317]	[6637266]
0_12922	chr9	130770935	130771335	+	1000	63.0	[6.541893]	[71]	[]	[]	[130771086]	[]
0_12923	chr9	131011858	131012258	+	1000	63.0	[10.050995]	[157]	[]	[]	[131012090]	[]
0_12930	chrX	129982370	129982770	+	1000	63.0	[12.067523]	[125]	[]	[]	[129982550]	[]
0_12931	chrX	136325333	136325733	+	1000	63.0	[]	[]	[11.258278]	[123]	[]	[136325546]
0_12932	chrX	153598818	153599218	+	1000	63.0	[]	[]	[6.827925]	[132]	[]	[153598986]
0_12933	chr1	3678350	3678750	+	1000	62.0	[7.596274]	[134]	[12.161927]	[106]	[3678565]	[3678537]
0_12936	chr1	26078566	26078966	+	1000	62.0	[]	[]	[10.186114]	[122]	[]	[26078749]
0_12937	chr1	27343291	27343691	+	1000	62.0	[]	[]	[11.543174, 10.827319, 6.755474]	[78, 120, 160]	[]	[27343457, 27343499, 27343539]
0_12941	chr1	54965648	54966048	+	1000	62.0	[7.7476707]	[79]	[]	[]	[54965825]	[]
0_12947	chr1	160548950	160549350	+	1000	62.0	[]	[]	[11.527266]	[113]	[]	[160549152]
0_12949	chr1	231065653	231066053	+	1000	62.0	[7.2246304]	[172]	[]	[]	[231065888]	[]
0_12952	chr10	42743654	42744054	+	1000	62.0	[]	[]	[7.043316]	[143]	[]	[42743883]
0_12955	chr10	73660877	73661277	+	1000	62.0	[]	[]	[11.482137]	[104]	[]	[73661070]
0_12959	chr10	118342099	118342499	+	1000	62.0	[]	[]	[14.022644]	[79]	[]	[118342273]
0_12960	chr10	130136212	130136612	+	1000	62.0	[7.8970804]	[65]	[]	[]	[130136374]	[]
0_12965	chr11	34203334	34203734	+	1000	62.0	[16.797768, 8.441496]	[92, 135]	[]	[]	[34203511, 34203554]	[]
0_12966	chr11	43868953	43869353	+	1000	62.0	[8.176619, 7.3721642, 7.110788]	[84, 114, 128]	[]	[]	[43869123, 43869153, 43869167]	[]
0_1297	chr17	7435081	7435481	+	1000	581.0	[]	[]	[10.353631, 9.863568]	[80, 85]	[]	[7435256, 7435261]
0_12970	chr11	93543348	93543748	+	1000	62.0	[]	[]	[12.161927]	[138]	[]	[93543576]
0_12972	chr11	118918243	118918643	+	1000	62.0	[]	[]	[12.161927]	[109]	[]	[118918441]
0_12973	chr11	120210743	120211143	+	1000	62.0	[]	[]	[11.8865]	[141]	[]	[120210976]
0_12974	chr12	7989968	7990368	+	1000	62.0	[14.455669]	[67]	[]	[]	[7990123]	[]
0_12976	chr12	104138197	104138597	+	1000	62.0	[6.509407]	[103]	[]	[]	[104138382]	[]
0_12978	chr12	116551913	116552313	+	1000	62.0	[]	[]	[9.254243]	[118]	[]	[116552128]
0_12982	chr13	30673967	30674367	+	1000	62.0	[]	[]	[7.1436195]	[119]	[]	[30674175]
0_12984	chr13	71906513	71906913	+	1000	62.0	[]	[]	[10.402516]	[147]	[]	[71906711]
0_12987	chr14	75301769	75302169	+	1000	62.0	[]	[]	[10.020014]	[156]	[]	[75301993]
0_12988	chr14	103116683	103117083	+	1000	62.0	[]	[]	[11.617513]	[154]	[]	[103116901]
0_1299	chr20	44885507	44885907	+	1000	581.0	[]	[]	[10.402516, 10.402516]	[89, 107]	[]	[44885684, 44885702]
0_12990	chr15	51622545	51622945	+	1000	62.0	[10.330545]	[157]	[]	[]	[51622785]	[]
0_12994	chr16	9603348	9603748	+	1000	62.0	[11.52214]	[126]	[]	[]	[9603543]	[]
0_12998	chr16	85378914	85379314	+	1000	62.0	[8.561428, 8.191545]	[130, 151]	[]	[]	[85379132, 85379153]	[]
