#PeakID(python identify_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_17695	chr11	69643301	69643701	+	1000	54.0	[]	[]	[7.981569]	[136]	[]	[69643521]
640_1770	chr10	58268913	58269313	+	1000	206.0	[9.859796]	[113]	[9.957076]	[114]	[58269126]	[58269127]
640_17700	chr12	6535005	6535405	+	1000	54.0	[9.3206]	[86]	[9.859796]	[87]	[6535182]	[6535183]
640_17714	chr12	95072772	95073172	+	1000	54.0	[7.2921777]	[92]	[]	[]	[95072951]	[]
640_17719	chr12	120649177	120649577	+	1000	54.0	[]	[]	[8.415534]	[151]	[]	[120649414]
640_17720	chr12	121713826	121714226	+	1000	54.0	[9.859796]	[141]	[12.820818]	[142]	[121714028]	[121714029]
640_17725	chr13	26253719	26254119	+	1000	54.0	[12.820818]	[111]	[12.820818]	[112]	[26253928]	[26253929]
640_17727	chr13	91017316	91017716	+	1000	54.0	[8.334265]	[117]	[7.5613456]	[118]	[91017528]	[91017529]
640_17730	chr13	112704304	112704704	+	1000	54.0	[9.957076]	[149]	[9.3206]	[150]	[112704551]	[112704552]
640_17743	chr15	63891016	63891416	+	1000	54.0	[8.334265]	[71]	[7.5613456]	[72]	[63891176]	[63891177]
640_17755	chr16	67430411	67430811	+	1000	54.0	[12.820818]	[103]	[12.820818]	[104]	[67430603]	[67430604]
640_17768	chr17	30534986	30535386	+	1000	54.0	[12.820818]	[97]	[9.957076]	[98]	[30535177]	[30535178]
640_1777	chr19	48321892	48322292	+	1000	206.0	[12.820818]	[95]	[12.820818]	[96]	[48322085]	[48322086]
640_17776	chr17	48573269	48573669	+	1000	54.0	[8.415787]	[99]	[8.415787]	[102]	[48573457]	[48573460]
640_17785	chr17	78356414	78356814	+	1000	54.0	[]	[]	[7.981569]	[112]	[]	[78356617]
640_17786	chr17	78645823	78646223	+	617	54.0	[]	[]	[9.081068]	[105]	[]	[78646001]
640_17788	chr17	82735058	82735458	+	1000	54.0	[7.2921777, 7.2921777]	[110, 161]	[7.5613456, 7.3984704]	[136, 170]	[82735218, 82735269]	[82735244, 82735278]
640_1779	chr2	151261703	151262103	+	1000	206.0	[7.981569]	[99]	[7.3805842]	[100]	[151261897]	[151261898]
640_17795	chr19	1244364	1244764	+	1000	54.0	[8.334265]	[91]	[7.5613456]	[92]	[1244521]	[1244522]
640_178	chr1	6393910	6394310	+	1000	428.0	[9.957076]	[135]	[9.859796]	[136]	[6394139]	[6394140]
640_17804	chr19	5953217	5953617	+	1000	54.0	[12.820818]	[103]	[9.081068, 9.957076]	[86, 104]	[5953392]	[5953375, 5953393]
640_17808	chr19	11203571	11203971	+	1000	54.0	[12.820818]	[90]	[9.3206]	[91]	[11203730]	[11203731]
640_1781	chr2	170928930	170929330	+	1000	206.0	[]	[]	[8.334265]	[208]	[]	[170929148]
640_17810	chr19	13153579	13153979	+	1000	54.0	[8.415534]	[128]	[]	[]	[13153779]	[]
640_17814	chr19	38336698	38337098	+	1000	54.0	[7.3805842]	[155]	[7.981569]	[156]	[38336930]	[38336931]
640_17815	chr19	38736957	38737357	+	1000	54.0	[9.859796]	[113]	[7.5613456, 12.820818]	[105, 114]	[38737161]	[38737153, 38737162]
640_17826	chr19	48747161	48747561	+	1000	54.0	[8.344066]	[132]	[8.415534]	[133]	[48747353]	[48747354]
640_17864	chr20	64042451	64042851	+	1000	54.0	[7.5613456]	[90]	[]	[]	[64042624]	[]
640_17872	chr22	19036915	19037315	+	1000	54.0	[]	[]	[8.415787]	[85]	[]	[19037082]
640_17876	chr22	22022928	22023328	+	1000	54.0	[]	[]	[8.415787]	[177]	[]	[22023172]
640_1788	chrX	131830421	131830821	+	1000	206.0	[12.820818]	[117]	[9.859796]	[118]	[131830635]	[131830636]
640_17882	chr22	44026871	44027271	+	1000	54.0	[9.3206]	[110]	[12.820818]	[111]	[44027069]	[44027070]
640_17884	chr22	50190309	50190709	+	1000	54.0	[]	[]	[7.2921777]	[114]	[]	[50190522]
640_17885	chr22	50261589	50261989	+	1000	54.0	[9.957076]	[81]	[9.3206]	[82]	[50261767]	[50261768]
640_17886	chr3	4495287	4495687	+	1000	54.0	[]	[]	[9.081068]	[148]	[]	[4495521]
640_17893	chr3	81761592	81761992	+	1000	54.0	[]	[]	[8.415534, 7.5613456]	[137, 148]	[]	[81761797, 81761808]
640_17904	chr4	1410402	1410802	+	1000	54.0	[7.4328523]	[138]	[]	[]	[1410630]	[]
640_17905	chr4	16238290	16238690	+	1000	54.0	[12.820818]	[103]	[9.859796]	[104]	[16238490]	[16238491]
640_17911	chr5	217799	218199	+	1000	54.0	[7.4328523]	[161]	[7.3984704]	[162]	[218035]	[218036]
640_1792	chr12	21657217	21657617	+	1000	205.0	[8.334265, 9.957076]	[62, 97]	[7.5613456, 9.859796]	[63, 98]	[21657374, 21657409]	[21657375, 21657410]
640_17924	chr6	2799959	2800359	+	1000	54.0	[12.820818]	[97]	[9.859796]	[98]	[2800152]	[2800153]
640_1793	chr14	75069099	75069499	+	1000	205.0	[]	[]	[8.415534]	[107]	[]	[75069305]
640_17949	chr6	156809050	156809450	+	1000	54.0	[9.957076]	[90]	[9.3206]	[91]	[156809233]	[156809234]
640_17950	chr7	2660739	2661139	+	1000	54.0	[9.859796, 7.3805842]	[98, 143]	[9.957076, 7.981569]	[99, 144]	[2660921, 2660966]	[2660922, 2660967]
640_17951	chr7	4883439	4883839	+	1000	54.0	[7.1483927]	[90]	[]	[]	[4883619]	[]
640_17960	chr7	66492387	66492787	+	1000	54.0	[9.081068]	[167]	[]	[]	[66492626]	[]
640_17967	chr7	123624547	123624947	+	1000	54.0	[8.334265]	[98]	[]	[]	[123624726]	[]
640_17972	chr7	138738691	138739091	+	1000	54.0	[8.334265]	[127]	[7.5613456]	[128]	[138738908]	[138738909]
640_17973	chr7	139688026	139688426	+	1000	54.0	[12.820818]	[109]	[9.3206]	[110]	[139688223]	[139688224]
640_17974	chr7	140200180	140200580	+	1000	54.0	[9.3206]	[116]	[9.859796]	[117]	[140200386]	[140200387]
640_17986	chr8	144147518	144147918	+	1000	54.0	[]	[]	[7.3984704]	[131]	[]	[144147727]
640_17992	chr9	107341116	107341516	+	1000	54.0	[7.3538165]	[63]	[7.5613456]	[111]	[107341269]	[107341317]
640_17993	chr9	127608298	127608698	+	1000	54.0	[8.334265, 12.820818]	[105, 127]	[7.5613456, 9.3206]	[106, 128]	[127608472, 127608494]	[127608473, 127608495]
640_17996	chr9	130991435	130991835	+	1000	54.0	[12.820818]	[126]	[9.3206]	[127]	[130991636]	[130991637]
640_18	chr22	20084918	20085318	+	1000	641.0	[12.820818]	[115]	[9.957076]	[116]	[20085133]	[20085134]
640_180	chr12	120200870	120201270	+	1000	427.0	[7.3805842]	[121]	[7.981569]	[122]	[120201086]	[120201087]
640_1800	chr20	49046667	49047067	+	1000	205.0	[]	[]	[8.344066]	[133]	[]	[49046885]
640_18004	chrX	52935186	52935586	+	1000	54.0	[12.820818]	[142]	[12.820818]	[143]	[52935418]	[52935419]
640_1801	chr22	22959193	22959593	+	1000	205.0	[9.081068, 7.5613456]	[108, 126]	[8.334265]	[127]	[22959384, 22959402]	[22959403]
640_18011	chr1	12441334	12441734	+	652	53.0	[12.820818]	[76]	[9.957076]	[77]	[12441507]	[12441508]
640_18012	chr1	12549791	12550191	+	1000	53.0	[]	[]	[7.5613456]	[187]	[]	[12550004]
640_18026	chr1	52726965	52727365	+	1000	53.0	[7.1483927]	[117]	[]	[]	[52727166]	[]
640_18028	chr1	59446187	59446587	+	1000	53.0	[7.1483927]	[70]	[]	[]	[59446343]	[]
640_1803	chr4	70705395	70705795	+	1000	205.0	[12.820818]	[103]	[9.957076]	[104]	[70705592]	[70705593]
640_18030	chr1	90850698	90851098	+	1000	53.0	[]	[]	[8.344066]	[114]	[]	[90850897]
640_18043	chr1	175129805	175130205	+	1000	53.0	[8.415787]	[115]	[9.081068]	[116]	[175130002]	[175130003]
640_1805	chr9	133022229	133022629	+	1000	205.0	[]	[]	[9.081068]	[97]	[]	[133022420]
640_18056	chr1	234778509	234778909	+	1000	53.0	[]	[]	[8.415534]	[127]	[]	[234778729]
640_18058	chr10	11687436	11687836	+	1000	53.0	[8.415787]	[91]	[]	[]	[11687619]	[]
640_1806	chr1	155262223	155262623	+	1000	204.0	[9.081068]	[113]	[]	[]	[155262414]	[]
640_18063	chr10	73849021	73849421	+	1000	53.0	[7.5613456]	[86]	[8.334265]	[87]	[73849206]	[73849207]
640_18069	chr11	14358093	14358493	+	1000	53.0	[8.344066]	[121]	[8.415534]	[122]	[14358303]	[14358304]
640_1807	chr1	159924832	159925232	+	1000	204.0	[9.859796]	[85]	[9.957076]	[86]	[159925017]	[159925018]
640_18072	chr11	34358970	34359370	+	1000	53.0	[9.957076]	[80]	[9.957076]	[81]	[34359149]	[34359150]
640_18082	chr11	65371055	65371455	+	1000	53.0	[]	[]	[7.3805842]	[98]	[]	[65371214]
640_18085	chr11	72632317	72632717	+	1000	53.0	[9.081068]	[89]	[]	[]	[72632500]	[]
640_1809	chr11	120210894	120211294	+	1000	204.0	[12.820818]	[125]	[9.957076]	[126]	[120211115]	[120211116]
640_18092	chr12	4274288	4274688	+	1000	53.0	[]	[]	[8.415787]	[140]	[]	[4274503]
640_18095	chr12	57452861	57453261	+	1000	53.0	[8.415787]	[153]	[9.081068]	[154]	[57453086]	[57453087]
640_18104	chr13	42274970	42275370	+	1000	53.0	[]	[]	[9.081068]	[121]	[]	[42275167]
640_1811	chr12	121296255	121296655	+	1000	204.0	[12.820818, 9.957076]	[113, 137]	[12.820818, 12.820818]	[114, 138]	[121296457, 121296481]	[121296458, 121296482]
640_18115	chr15	40282449	40282849	+	1000	53.0	[]	[]	[7.3984704, 8.344066]	[84, 156]	[]	[40282625, 40282697]
640_18119	chr15	45023394	45023794	+	1000	53.0	[7.3984704, 9.957076]	[78, 89]	[7.4328523, 12.820818]	[79, 90]	[45023567, 45023578]	[45023568, 45023579]
640_18128	chr16	2520810	2521210	+	1000	53.0	[7.981569]	[165]	[8.334265, 7.2921777, 7.3805842]	[107, 145, 166]	[2521039]	[2520981, 2521019, 2521040]
640_18138	chr16	67865309	67865709	+	1000	53.0	[9.081068]	[73]	[8.415787, 9.081068]	[74, 97]	[67865465]	[67865466, 67865489]
640_18139	chr16	84924704	84925104	+	1000	53.0	[9.957076]	[71]	[12.820818]	[72]	[84924870]	[84924871]
640_1814	chr16	85553340	85553740	+	1000	204.0	[8.415534]	[69]	[]	[]	[85553507]	[]
640_18141	chr16	89557438	89557838	+	1000	53.0	[9.081068]	[97]	[8.415787]	[98]	[89557634]	[89557635]
640_18146	chr17	17812636	17813036	+	1000	53.0	[8.415534, 8.415534]	[85, 98]	[8.344066, 7.981569]	[99, 140]	[17812804, 17812817]	[17812818, 17812859]
640_18150	chr17	29580309	29580709	+	1000	53.0	[7.5613456]	[88]	[8.334265]	[89]	[29580488]	[29580489]
640_18152	chr17	42519958	42520358	+	1000	53.0	[9.081068]	[126]	[8.415787]	[127]	[42520172]	[42520173]
640_18158	chr18	2976258	2976658	+	1000	53.0	[9.859796]	[105]	[12.820818]	[106]	[2976454]	[2976455]
640_18162	chr18	13660482	13660882	+	923	53.0	[9.957076]	[122]	[9.3206]	[123]	[13660700]	[13660701]
640_18165	chr18	35137670	35138070	+	1000	53.0	[]	[]	[8.415787]	[139]	[]	[35137886]
640_1817	chr2	226835691	226836091	+	1000	204.0	[]	[]	[8.415534]	[140]	[]	[226835902]
640_18170	chr19	1725714	1726114	+	1000	53.0	[]	[]	[8.344066, 7.3538165]	[54, 62]	[]	[1725865, 1725873]
640_18171	chr19	1861655	1862055	+	1000	53.0	[12.820818]	[152]	[9.859796]	[153]	[1861888]	[1861889]
640_1818	chr20	13784705	13785105	+	1000	204.0	[9.3206, 8.415534]	[99, 126]	[12.820818]	[100]	[13784901, 13784928]	[13784902]
640_18190	chr19	39031196	39031596	+	1000	53.0	[12.820818]	[115]	[9.957076]	[116]	[39031401]	[39031402]
640_18192	chr19	40908328	40908728	+	1000	53.0	[12.820818]	[116]	[7.3538165, 9.859796]	[82, 117]	[40908522]	[40908488, 40908523]
640_182	chr12	110469095	110469495	+	1000	425.0	[7.3805842, 8.415534]	[71, 95]	[7.981569]	[72]	[110469260, 110469284]	[110469261]
640_18206	chr2	12287967	12288367	+	1000	53.0	[]	[]	[9.081068]	[93]	[]	[12288153]
640_18211	chr2	38875762	38876162	+	1000	53.0	[]	[]	[7.5613456]	[155]	[]	[38876009]
640_18213	chr2	46987011	46987411	+	1000	53.0	[8.334265]	[121]	[7.5613456]	[122]	[46987231]	[46987232]
640_18222	chr2	159286320	159286720	+	1000	53.0	[8.334265]	[174]	[7.4328523]	[202]	[159286532]	[159286560]
640_18223	chr2	174341493	174341893	+	1000	53.0	[]	[]	[8.344066]	[131]	[]	[174341723]
640_18224	chr2	187553132	187553532	+	1000	53.0	[8.415787]	[168]	[9.081068]	[169]	[187553377]	[187553378]
640_18227	chr2	233700165	233700565	+	1000	53.0	[]	[]	[8.415787]	[125]	[]	[233700383]
640_18242	chr21	45439165	45439565	+	1000	53.0	[7.981569]	[112]	[]	[]	[45439338]	[]
640_18244	chr21	46393494	46393894	+	706	53.0	[7.3984704, 9.957076]	[98, 135]	[12.820818]	[136]	[46393692, 46393729]	[46393730]
640_18258	chr3	42605811	42606211	+	1000	53.0	[]	[]	[8.334265]	[93]	[]	[42605995]
640_1827	chr9	136245350	136245750	+	1000	204.0	[7.3538165, 8.344066]	[58, 115]	[8.415534]	[116]	[136245501, 136245558]	[136245559]
640_18279	chr4	1711489	1711889	+	1000	53.0	[7.4328523]	[163]	[]	[]	[1711729]	[]
640_1828	chrX	2464029	2464429	+	1000	204.0	[9.957076]	[105]	[8.415787, 12.820818]	[59, 106]	[2464234]	[2464188, 2464235]
640_18283	chr4	53929960	53930360	+	1000	53.0	[12.820818]	[69]	[9.3206]	[70]	[53930129]	[53930130]
640_18287	chr4	118280897	118281297	+	1000	53.0	[]	[]	[7.1483927]	[137]	[]	[118281134]
640_1829	chrX	13647661	13648061	+	1000	204.0	[8.344066]	[128]	[8.415534]	[129]	[13647873]	[13647874]
640_18290	chr4	150321076	150321476	+	1000	53.0	[12.820818]	[135]	[9.3206]	[136]	[150321284]	[150321285]
640_18291	chr4	153467256	153467656	+	1000	53.0	[9.081068]	[137]	[7.5613456]	[101]	[153467464]	[153467428]
640_18292	chr4	183099750	183100150	+	1000	53.0	[8.334265, 12.820818]	[57, 99]	[12.820818]	[100]	[183099903, 183099945]	[183099946]
640_18303	chr5	119327048	119327448	+	1000	53.0	[]	[]	[8.415787]	[136]	[]	[119327277]
640_18304	chr5	132489999	132490399	+	1000	53.0	[8.344066]	[101]	[8.344066]	[104]	[132490199]	[132490202]
640_18305	chr5	132663130	132663530	+	1000	53.0	[12.820818]	[124]	[12.820818]	[125]	[132663337]	[132663338]
640_18315	chr6	6969878	6970278	+	1000	53.0	[8.415787]	[120]	[]	[]	[6970086]	[]
640_18317	chr6	11537328	11537728	+	1000	53.0	[8.344066]	[117]	[]	[]	[11537544]	[]
640_18334	chr6	111581137	111581537	+	1000	53.0	[8.415787]	[93]	[9.081068]	[94]	[111581325]	[111581326]
640_18340	chr6	152981209	152981609	+	1000	53.0	[9.081068]	[120]	[8.415787]	[121]	[152981419]	[152981420]
640_18341	chr6	159806024	159806424	+	1000	53.0	[7.3538165]	[72]	[]	[]	[159806183]	[]
640_18353	chr7	44565473	44565873	+	1000	53.0	[7.3538165]	[121]	[]	[]	[44565689]	[]
640_18356	chr7	95527429	95527829	+	1000	53.0	[7.3805842]	[118]	[7.981569]	[119]	[95527645]	[95527646]
640_18363	chr7	128883534	128883934	+	1000	53.0	[8.334265]	[142]	[]	[]	[128883768]	[]
640_18368	chr8	12194449	12194849	+	1000	53.0	[]	[]	[7.3538165]	[83]	[]	[12194632]
640_1837	chr18	57630124	57630524	+	1000	203.0	[]	[]	[8.344066]	[95]	[]	[57630318]
640_18370	chr8	22441643	22442043	+	1000	53.0	[9.081068]	[183]	[]	[]	[22441879]	[]
640_18384	chr9	93567096	93567496	+	1000	53.0	[8.344066]	[199]	[]	[]	[93567339]	[]
640_18385	chr9	98315530	98315930	+	1000	53.0	[8.415787]	[104]	[]	[]	[98315728]	[]
640_18386	chr9	98541714	98542114	+	1000	53.0	[8.344066]	[132]	[]	[]	[98541908]	[]
640_1839	chr2	218659548	218659948	+	1000	203.0	[9.081068]	[135]	[8.415787]	[136]	[218659775]	[218659776]
640_18402	chrX	118839321	118839721	+	1000	53.0	[12.820818]	[125]	[9.3206]	[126]	[118839532]	[118839533]
640_18407	chr1	2229070	2229470	+	1000	52.0	[7.981569]	[149]	[]	[]	[2229281]	[]
640_1841	chr22	20206847	20207247	+	1000	203.0	[7.5613456, 7.981569]	[128, 136]	[7.981569]	[99]	[20207069, 20207077]	[20207040]
640_18413	chr1	21262767	21263167	+	1000	52.0	[12.820818]	[90]	[9.3206, 7.3984704]	[91, 160]	[21262940]	[21262941, 21263010]
640_18414	chr1	21896747	21897147	+	1000	52.0	[12.820818]	[162]	[9.3206]	[163]	[21896990]	[21896991]
640_1842	chr3	36993257	36993657	+	1000	203.0	[]	[]	[7.981569]	[122]	[]	[36993471]
640_1843	chr6	96897680	96898080	+	1000	203.0	[9.957076]	[59]	[12.820818]	[60]	[96897835]	[96897836]
640_18430	chr1	67832011	67832411	+	582	52.0	[9.859796]	[137]	[12.820818]	[138]	[67832243]	[67832244]
640_18438	chr1	145859362	145859762	+	1000	52.0	[]	[]	[7.3805842]	[137]	[]	[145859597]
640_18444	chr1	167600096	167600496	+	1000	52.0	[]	[]	[8.415787]	[156]	[]	[167600280]
640_18450	chr1	201647769	201648169	+	944	52.0	[7.3984704]	[140]	[]	[]	[201647925]	[]
640_18454	chr1	203733231	203733631	+	1000	52.0	[9.957076]	[136]	[12.820818]	[137]	[203733452]	[203733453]
640_1846	chr7	100705784	100706184	+	1000	203.0	[9.859796]	[101]	[9.859796]	[102]	[100705980]	[100705981]
640_18462	chr1	227070721	227071121	+	1000	52.0	[7.3805842]	[140]	[]	[]	[227070948]	[]
640_18468	chr10	13271504	13271904	+	1000	52.0	[]	[]	[8.415787]	[115]	[]	[13271710]
640_1847	chr7	152760013	152760413	+	1000	203.0	[12.820818]	[95]	[12.820818]	[96]	[152760204]	[152760205]
640_1848	chr1	169485956	169486356	+	1000	202.0	[]	[]	[8.415787]	[90]	[]	[169486145]
640_18480	chr10	80699515	80699915	+	1000	52.0	[]	[]	[8.334265]	[82]	[]	[80699693]
640_18487	chr11	267442	267842	+	1000	52.0	[7.4328523]	[152]	[]	[]	[267682]	[]
640_18494	chr11	17386621	17387021	+	1000	52.0	[8.415787]	[156]	[9.081068]	[157]	[17386868]	[17386869]
640_18496	chr11	46352137	46352537	+	1000	52.0	[7.4328523]	[138]	[7.3984704]	[139]	[46352371]	[46352372]
640_185	chr2	108719184	108719584	+	1000	424.0	[]	[]	[8.415534, 7.1483927]	[75, 128]	[]	[108719354, 108719407]
640_1850	chr10	75210291	75210691	+	1000	202.0	[8.344066]	[84]	[]	[]	[75210474]	[]
640_18503	chr11	67353678	67354078	+	1000	52.0	[7.3984704]	[158]	[7.4328523]	[159]	[67353884]	[67353885]
640_18509	chr11	111978243	111978643	+	1000	52.0	[]	[]	[7.3538165]	[112]	[]	[111978444]
640_1852	chr15	68229913	68230313	+	1000	202.0	[9.957076, 8.415534, 9.957076]	[91, 104, 116]	[9.859796, 8.344066, 12.820818]	[92, 105, 117]	[68230099, 68230112, 68230124]	[68230100, 68230113, 68230125]
640_18521	chr12	108130606	108131006	+	1000	52.0	[12.820818]	[103]	[12.820818]	[104]	[108130799]	[108130800]
640_18522	chr12	108691089	108691489	+	1000	52.0	[]	[]	[8.415787]	[180]	[]	[108691336]
640_18525	chr12	124862880	124863280	+	1000	52.0	[9.081068, 12.820818]	[119, 136]	[12.820818]	[137]	[124863092, 124863109]	[124863110]
640_18532	chr13	110914437	110914837	+	1000	52.0	[7.2921777]	[143]	[]	[]	[110914640]	[]
640_18534	chr14	44897649	44898049	+	1000	52.0	[]	[]	[8.344066]	[136]	[]	[44897877]
640_18540	chr14	96361962	96362362	+	1000	52.0	[9.3206]	[117]	[12.820818]	[118]	[96362177]	[96362178]
640_18543	chr14	103108200	103108600	+	1000	52.0	[8.415787]	[155]	[9.081068]	[156]	[103108406]	[103108407]
640_18545	chr14	105045627	105046027	+	1000	52.0	[7.4328523]	[149]	[]	[]	[105045833]	[]
640_18551	chr15	77622051	77622451	+	1000	52.0	[9.859796]	[95]	[12.820818]	[96]	[77622240]	[77622241]
640_18553	chr15	90249295	90249695	+	1000	52.0	[7.3538165, 7.981569, 7.4328523]	[143, 203, 229]	[]	[]	[90249457, 90249517, 90249543]	[]
640_18557	chr16	2785638	2786038	+	1000	52.0	[9.859796]	[125]	[9.859796]	[126]	[2785857]	[2785858]
640_1856	chr2	70086043	70086443	+	1000	202.0	[12.820818]	[130]	[9.859796]	[131]	[70086251]	[70086252]
640_18561	chr16	15950324	15950724	+	1000	52.0	[9.859796]	[91]	[12.820818, 7.1483927]	[92, 152]	[15950512]	[15950513, 15950573]
640_18565	chr16	46789911	46790311	+	1000	52.0	[7.5613456]	[110]	[]	[]	[46790104]	[]
640_1857	chr2	178478346	178478746	+	1000	202.0	[8.415534, 7.3984704]	[93, 109]	[7.4328523, 8.344066]	[110, 139]	[178478528, 178478544]	[178478545, 178478574]
640_18571	chr16	70299074	70299474	+	1000	52.0	[7.981569]	[101]	[]	[]	[70299243]	[]
640_18573	chr16	85562520	85562920	+	1000	52.0	[9.859796]	[98]	[9.859796]	[99]	[85562715]	[85562716]
640_18578	chr17	36463917	36464317	+	1000	52.0	[]	[]	[8.415534]	[107]	[]	[36464109]
640_18579	chr17	42618485	42618885	+	1000	52.0	[7.5613456]	[115]	[8.334265]	[116]	[42618698]	[42618699]
640_18581	chr17	48241032	48241432	+	1000	52.0	[]	[]	[9.081068]	[97]	[]	[48241204]
640_18587	chr17	64547326	64547726	+	1000	52.0	[]	[]	[9.081068]	[93]	[]	[64547511]
640_18590	chr17	69327156	69327556	+	1000	52.0	[7.981569]	[187]	[7.3805842]	[188]	[69327397]	[69327398]
640_18597	chr17	82738233	82738633	+	1000	52.0	[12.820818]	[84]	[12.820818]	[85]	[82738404]	[82738405]
640_1860	chr22	32532582	32532982	+	1000	202.0	[9.081068, 9.3206]	[111, 170]	[9.859796]	[171]	[32532764, 32532823]	[32532824]
640_18607	chr19	6199291	6199691	+	1000	52.0	[8.334265]	[78]	[]	[]	[6199464]	[]
640_1861	chr3	128680915	128681315	+	1000	202.0	[]	[]	[8.415534]	[137]	[]	[128681152]
640_18613	chr19	39237776	39238176	+	1000	52.0	[7.5613456, 9.859796]	[98, 135]	[9.957076]	[136]	[39237946, 39237983]	[39237984]
640_18617	chr19	48919001	48919401	+	1000	52.0	[7.5613456, 7.981569]	[106, 130]	[8.334265]	[107]	[48919190, 48919214]	[48919191]
640_1862	chr3	128879325	128879725	+	1000	202.0	[7.5613456, 9.957076]	[66, 72]	[9.3206, 8.334265]	[73, 98]	[128879488, 128879494]	[128879495, 128879520]
640_18620	chr19	49340259	49340659	+	1000	52.0	[12.820818, 7.4328523]	[113, 149]	[12.820818]	[114]	[49340455, 49340491]	[49340456]
640_18622	chr19	54463465	54463865	+	1000	52.0	[8.415534]	[102]	[]	[]	[54463661]	[]
640_1863	chr6	43014023	43014423	+	1000	202.0	[9.957076]	[102]	[9.957076]	[103]	[43014203]	[43014204]
640_18631	chr2	62505027	62505427	+	1000	52.0	[8.415787]	[86]	[9.081068]	[87]	[62505213]	[62505214]
640_18632	chr2	64640656	64641056	+	1000	52.0	[12.820818, 9.3206]	[89, 102]	[12.820818, 12.820818]	[90, 103]	[64640837, 64640850]	[64640838, 64640851]
640_18641	chr2	109266987	109267387	+	1000	52.0	[9.081068]	[103]	[]	[]	[109267175]	[]
640_18644	chr2	170744242	170744642	+	1000	52.0	[]	[]	[8.415787]	[134]	[]	[170744458]
640_18648	chr2	191377242	191377642	+	1000	52.0	[9.859796]	[125]	[12.820818]	[126]	[191377467]	[191377468]
640_18650	chr2	204914601	204915001	+	1000	52.0	[8.344066, 8.415787]	[129, 156]	[8.415534]	[130]	[204914808, 204914835]	[204914809]
640_18653	chr2	231613895	231614295	+	1000	52.0	[7.5613456]	[171]	[8.334265]	[172]	[231614077]	[231614078]
640_1866	chr8	28092888	28093288	+	1000	202.0	[]	[]	[7.3984704]	[68]	[]	[28093046]
640_18667	chr20	49790264	49790664	+	1000	52.0	[8.334265]	[147]	[]	[]	[49790452]	[]
640_18668	chr20	50673478	50673878	+	1000	52.0	[7.2921777]	[71]	[]	[]	[50673638]	[]
640_18673	chr21	14863771	14864171	+	1000	52.0	[]	[]	[9.081068]	[136]	[]	[14864001]
640_18679	chr21	42645170	42645570	+	1000	52.0	[9.3206, 9.957076]	[99, 136]	[9.957076, 12.820818]	[100, 137]	[42645346, 42645383]	[42645347, 42645384]
640_18688	chr22	22374497	22374897	+	1000	52.0	[9.859796]	[132]	[12.820818]	[133]	[22374680]	[22374681]
640_18692	chr22	38755963	38756363	+	1000	52.0	[]	[]	[8.344066, 8.344066]	[75, 117]	[]	[38756136, 38756178]
640_18707	chr3	131362123	131362523	+	1000	52.0	[8.415534, 12.820818]	[92, 138]	[8.344066, 9.859796]	[93, 139]	[131362297, 131362343]	[131362298, 131362344]
640_18709	chr3	134250766	134251166	+	1000	52.0	[8.344066]	[177]	[]	[]	[134251016]	[]
640_18728	chr4	76090217	76090617	+	1000	52.0	[7.981569]	[118]	[]	[]	[76090419]	[]
640_1873	chr1	155091402	155091802	+	1000	201.0	[12.820818, 7.5613456]	[80, 125]	[12.820818, 8.334265, 7.5613456]	[81, 126, 138]	[155091572, 155091617]	[155091573, 155091618, 155091630]
640_18731	chr4	143344841	143345241	+	1000	52.0	[9.081068, 9.957076]	[112, 151]	[8.415787, 9.3206]	[113, 152]	[143345046, 143345085]	[143345047, 143345086]
640_18734	chr5	442188	442588	+	1000	52.0	[9.957076, 7.3538165]	[138, 164]	[7.3805842, 9.957076]	[127, 139]	[442399, 442425]	[442388, 442400]
640_18740	chr5	42992122	42992522	+	1000	52.0	[]	[]	[7.5613456]	[113]	[]	[42992323]
640_18743	chr5	89129197	89129597	+	1000	52.0	[8.415787]	[73]	[]	[]	[89129356]	[]
