#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2F1_idr.fa NR2F1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
504_14651	chr9	37193657	37194057	+	912	54.5	[]	[]	[11.108711]	[302]	[]	[37193905]
504_14652	chr9	64017548	64017948	+	957	54.5	[10.737563]	[141]	[]	[]	[64017710]	[]
504_14654	chr9	98142227	98142627	+	899	54.5	[7.6574984]	[232]	[]	[]	[98142466]	[]
504_14656	chrX	47135631	47136031	+	957	54.5	[]	[]	[11.876825]	[126]	[]	[47135821]
504_14658	chrX	55028055	55028455	+	927	54.5	[]	[]	[5.7237425]	[123]	[]	[55028235]
504_1466	chr9	129414495	129414895	+	1000	242.5	[11.108711, 12.247973]	[96, 132]	[]	[]	[129414678, 129414714]	[]
504_14660	chrX	110409934	110410334	+	570	54.5	[7.441646]	[133]	[]	[]	[110410150]	[]
504_14664	chr1	39696516	39696916	+	952	54.0	[]	[]	[11.108711]	[144]	[]	[39696668]
504_14665	chr1	61233700	61234100	+	946	54.0	[7.6574984]	[140]	[]	[]	[61233855]	[]
504_14666	chr1	100132505	100132905	+	946	54.0	[]	[]	[10.737563]	[144]	[]	[100132705]
504_14669	chr1	181104515	181104915	+	842	54.0	[]	[]	[7.6574984]	[120]	[]	[181104703]
504_1467	chr11	95108998	95109398	+	1000	242.0	[8.79676]	[104]	[5.7237425]	[116]	[95109168]	[95109180]
504_14671	chr1	224184495	224184895	+	786	54.0	[]	[]	[11.876825]	[197]	[]	[224184743]
504_14672	chr1	227219816	227220216	+	819	54.0	[]	[]	[8.580908]	[208]	[]	[227220063]
504_14673	chr1	227596258	227596658	+	851	54.0	[7.6574984]	[235]	[]	[]	[227596502]	[]
504_14674	chr1	228166360	228166760	+	674	54.0	[]	[]	[11.108711]	[101]	[]	[228166541]
504_14676	chr10	1056665	1057065	+	841	54.0	[7.441646]	[182]	[]	[]	[1056877]	[]
504_14681	chr10	94617411	94617811	+	844	54.0	[11.876825]	[91]	[12.247973]	[109]	[94617585]	[94617603]
504_14682	chr10	110782665	110783065	+	957	54.0	[7.6574984]	[129]	[7.6574984, 11.876825]	[157, 180]	[110782830]	[110782858, 110782881]
504_14683	chr10	114086986	114087386	+	939	54.0	[12.247973]	[207]	[12.247973]	[223]	[114087217]	[114087233]
504_14684	chr11	9209230	9209630	+	946	54.0	[5.7237425]	[134]	[]	[]	[9209411]	[]
504_14686	chr11	36068616	36069016	+	954	54.0	[]	[]	[11.876825]	[136]	[]	[36068851]
504_14689	chr11	72574826	72575226	+	918	54.0	[11.108711, 10.737563, 10.737563]	[62, 69, 112]	[11.108711]	[105]	[72574986, 72574993, 72575036]	[72575029]
504_1469	chr16	18801507	18801907	+	1000	241.5	[11.876825]	[124]	[]	[]	[18801690]	[]
504_14693	chr12	27790164	27790564	+	855	54.0	[11.108711]	[154]	[]	[]	[27790347]	[]
504_14695	chr12	54306774	54307174	+	906	54.0	[]	[]	[7.6574984]	[221]	[]	[54307007]
504_14697	chr12	109578302	109578702	+	935	54.0	[11.876825]	[177]	[]	[]	[109578542]	[]
504_14698	chr12	113236809	113237209	+	952	54.0	[10.737563]	[145]	[]	[]	[113236965]	[]
504_14699	chr13	20151025	20151425	+	876	54.0	[10.737563, 11.876825]	[139, 151]	[]	[]	[20151215, 20151227]	[]
504_147	chr1	234957327	234957727	+	1000	547.5	[12.247973]	[117]	[]	[]	[234957543]	[]
504_1470	chr6	27213153	27213553	+	1000	241.5	[]	[]	[10.737563]	[190]	[]	[27213380]
504_14700	chr13	51080389	51080789	+	675	54.0	[]	[]	[7.441646, 10.737563]	[191, 251]	[]	[51080572, 51080632]
504_14701	chr13	94725110	94725510	+	633	54.0	[10.737563]	[124]	[]	[]	[94725311]	[]
504_14702	chr13	99027364	99027764	+	753	54.0	[12.247973]	[78]	[]	[]	[99027536]	[]
504_14703	chr13	99498606	99499006	+	956	54.0	[11.876825]	[254]	[]	[]	[99498786]	[]
504_14705	chr14	19827617	19828017	+	772	54.0	[]	[]	[5.7237425]	[99]	[]	[19827808]
504_14709	chr15	58833664	58834064	+	626	54.0	[6.0948906]	[179]	[]	[]	[58833898]	[]
504_14711	chr15	67483462	67483862	+	878	54.0	[]	[]	[11.876825, 12.247973, 11.876825]	[90, 98, 112]	[]	[67483632, 67483640, 67483654]
504_14713	chr15	81274860	81275260	+	956	54.0	[6.0331016, 7.441646]	[89, 108]	[]	[]	[81275047, 81275066]	[]
504_14714	chr15	89358590	89358990	+	933	54.0	[11.876825]	[145]	[]	[]	[89358824]	[]
504_14715	chr16	53094301	53094701	+	557	54.0	[]	[]	[10.737563]	[107]	[]	[53094470]
504_14717	chr16	79484186	79484586	+	872	54.0	[]	[]	[7.6574984, 11.876825]	[133, 184]	[]	[79484366, 79484417]
504_14718	chr16	85612290	85612690	+	916	54.0	[]	[]	[6.0331016, 5.7237425]	[88, 100]	[]	[85612464, 85612476]
504_1472	chr1	174964369	174964769	+	1000	241.0	[]	[]	[12.247973]	[136]	[]	[174964576]
504_14720	chr17	4678360	4678760	+	867	54.0	[]	[]	[7.6574984]	[137]	[]	[4678580]
504_14722	chr17	32722724	32723124	+	943	54.0	[]	[]	[11.876825]	[190]	[]	[32722943]
504_14725	chr17	47919880	47920280	+	925	54.0	[12.247973]	[148]	[6.0948906, 12.247973]	[115, 124]	[47920106]	[47920073, 47920082]
504_14728	chr19	1259461	1259861	+	932	54.0	[]	[]	[7.6574984]	[100]	[]	[1259656]
504_1473	chr12	53984810	53985210	+	1000	241.0	[]	[]	[10.737563]	[137]	[]	[53985025]
504_14730	chr19	2495942	2496342	+	946	54.0	[]	[]	[12.247973]	[129]	[]	[2496166]
504_14734	chr19	38266982	38267382	+	580	54.0	[]	[]	[12.247973]	[261]	[]	[38267161]
504_14737	chr2	16757141	16757541	+	951	54.0	[5.7237425]	[303]	[12.247973]	[257]	[16757374]	[16757328]
504_14740	chr2	62291423	62291823	+	829	54.0	[]	[]	[10.737563, 7.6574984]	[246, 295]	[]	[62291618, 62291667]
504_14746	chr2	118776972	118777372	+	854	54.0	[12.247973]	[111]	[]	[]	[118777176]	[]
504_1475	chr14	32010588	32010988	+	1000	241.0	[5.7237425]	[120]	[12.247973]	[144]	[32010770]	[32010794]
504_14751	chr2	201451299	201451699	+	657	54.0	[7.441646]	[153]	[6.0331016]	[130]	[201451539]	[201451516]
504_14752	chr20	4130983	4131383	+	775	54.0	[]	[]	[12.247973]	[124]	[]	[4131180]
504_14755	chr20	50338485	50338885	+	898	54.0	[11.108711, 10.737563]	[132, 174]	[]	[]	[50338686, 50338728]	[]
504_14756	chr21	32687920	32688320	+	960	54.0	[12.247973]	[107]	[]	[]	[32688105]	[]
504_14757	chr21	33301203	33301603	+	666	54.0	[11.876825]	[142]	[]	[]	[33301400]	[]
504_14759	chr21	33976915	33977315	+	746	54.0	[]	[]	[7.6574984]	[237]	[]	[33977109]
504_14767	chr3	72530417	72530817	+	797	54.0	[10.737563]	[63]	[]	[]	[72530578]	[]
504_14768	chr3	138385076	138385476	+	951	54.0	[]	[]	[11.876825]	[84]	[]	[138385252]
504_14772	chr4	122691902	122692302	+	697	54.0	[]	[]	[12.247973]	[197]	[]	[122692144]
504_14773	chr4	144142917	144143317	+	637	54.0	[11.876825]	[63]	[]	[]	[144143076]	[]
504_14774	chr4	153205865	153206265	+	923	54.0	[8.580908]	[210]	[]	[]	[153206095]	[]
504_14776	chr5	21663032	21663432	+	952	54.0	[8.580908, 6.0331016]	[113, 131]	[]	[]	[21663219, 21663237]	[]
504_14790	chr6	31819205	31819605	+	936	54.0	[11.876825]	[128]	[]	[]	[31819409]	[]
504_14791	chr6	35475680	35476080	+	954	54.0	[11.108711, 11.876825]	[75, 82]	[]	[]	[35475831, 35475838]	[]
504_14795	chr6	127345994	127346394	+	916	54.0	[11.876825]	[236]	[]	[]	[127346245]	[]
504_14799	chr7	45237746	45238146	+	819	54.0	[11.876825]	[96]	[]	[]	[45237935]	[]
504_148	chr5	6408564	6408964	+	1000	547.5	[12.247973]	[93]	[]	[]	[6408746]	[]
504_14801	chr7	104032459	104032859	+	948	54.0	[]	[]	[11.876825]	[151]	[]	[104032682]
504_14807	chr8	41787307	41787707	+	755	54.0	[]	[]	[12.247973]	[179]	[]	[41787517]
504_14808	chr8	54153193	54153593	+	946	54.0	[]	[]	[11.108711]	[104]	[]	[54153394]
504_14813	chr8	140799155	140799555	+	643	54.0	[]	[]	[12.247973]	[159]	[]	[140799318]
504_14816	chr9	97954550	97954950	+	597	54.0	[8.79676]	[150]	[8.580908]	[138]	[97954776]	[97954764]
504_1482	chr3	43770043	43770443	+	1000	240.5	[]	[]	[8.580908]	[276]	[]	[43770279]
504_14831	chr1	52698167	52698567	+	943	53.5	[6.0948906]	[79]	[]	[]	[52698346]	[]
504_14832	chr1	54355882	54356282	+	562	53.5	[8.580908]	[135]	[]	[]	[54356083]	[]
504_14836	chr1	157367317	157367717	+	929	53.5	[]	[]	[11.108711]	[138]	[]	[157367520]
504_14837	chr1	167601392	167601792	+	832	53.5	[7.6574984]	[211]	[]	[]	[167601633]	[]
504_14843	chr10	22420811	22421211	+	561	53.5	[8.79676]	[109]	[12.247973, 5.7237425]	[103, 125]	[22420989]	[22420983, 22421005]
504_14845	chr10	32103606	32104006	+	734	53.5	[12.247973]	[243]	[]	[]	[32103832]	[]
504_14846	chr10	43202702	43203102	+	807	53.5	[]	[]	[10.737563, 11.108711]	[111, 165]	[]	[43202888, 43202942]
504_14847	chr10	63268816	63269216	+	939	53.5	[7.6574984]	[142]	[]	[]	[63269058]	[]
504_1485	chr8	29289600	29290000	+	1000	240.5	[]	[]	[12.247973]	[125]	[]	[29289802]
504_14851	chr11	64413560	64413960	+	935	53.5	[10.737563]	[153]	[]	[]	[64413730]	[]
504_14852	chr11	65227874	65228274	+	796	53.5	[]	[]	[11.876825]	[94]	[]	[65228059]
504_14854	chr11	68459018	68459418	+	863	53.5	[]	[]	[11.876825, 5.7237425]	[98, 150]	[]	[68459206, 68459258]
504_14857	chr11	86008170	86008570	+	700	53.5	[11.876825]	[276]	[]	[]	[86008404]	[]
504_14859	chr12	29255144	29255544	+	949	53.5	[]	[]	[11.876825]	[210]	[]	[29255355]
504_1486	chr9	130866403	130866803	+	1000	240.5	[7.6574984]	[122]	[]	[]	[130866618]	[]
504_14864	chr12	92897035	92897435	+	939	53.5	[]	[]	[12.247973, 12.247973]	[104, 116]	[]	[92897201, 92897213]
504_14868	chr13	75549397	75549797	+	772	53.5	[]	[]	[8.79676]	[221]	[]	[75549638]
504_14869	chr14	36361417	36361817	+	875	53.5	[]	[]	[12.247973]	[119]	[]	[36361633]
504_14873	chr14	78627085	78627485	+	900	53.5	[12.247973]	[129]	[]	[]	[78627261]	[]
504_14883	chr17	5958914	5959314	+	938	53.5	[11.876825, 12.247973, 5.7237425]	[113, 132, 144]	[]	[]	[5959105, 5959124, 5959136]	[]
504_14884	chr17	30340085	30340485	+	894	53.5	[]	[]	[5.7237425]	[212]	[]	[30340293]
504_14888	chr19	789104	789504	+	942	53.5	[]	[]	[11.108711]	[105]	[]	[789265]
504_1489	chr19	48780742	48781142	+	1000	240.0	[12.247973, 6.0948906]	[86, 165]	[]	[]	[48780910, 48780989]	[]
504_14892	chr19	40226791	40227191	+	909	53.5	[]	[]	[11.108711]	[133]	[]	[40226974]
504_14893	chr19	48255755	48256155	+	945	53.5	[10.737563]	[156]	[]	[]	[48255988]	[]
504_14894	chr2	317496	317896	+	866	53.5	[]	[]	[10.737563, 11.876825, 11.876825]	[206, 224, 233]	[]	[317698, 317716, 317725]
504_14897	chr2	151292061	151292461	+	546	53.5	[8.79676]	[150]	[]	[]	[151292295]	[]
504_149	chr16	29654862	29655262	+	1000	547.0	[]	[]	[11.876825, 11.876825]	[106, 116]	[]	[29655067, 29655077]
504_1490	chr2	27380243	27380643	+	1000	240.0	[]	[]	[8.580908, 10.737563, 10.737563, 12.247973, 10.737563]	[121, 140, 175, 182, 189]	[]	[27380407, 27380426, 27380461, 27380468, 27380475]
504_14900	chr2	190354228	190354628	+	632	53.5	[11.876825]	[154]	[]	[]	[190354465]	[]
504_14903	chr20	625642	626042	+	915	53.5	[]	[]	[7.6574984]	[202]	[]	[625853]
504_14904	chr20	671442	671842	+	925	53.5	[5.7237425]	[159]	[]	[]	[671671]	[]
504_14905	chr20	10527782	10528182	+	943	53.5	[7.441646]	[118]	[]	[]	[10527992]	[]
504_14908	chr20	47432432	47432832	+	931	53.5	[11.876825]	[189]	[]	[]	[47432659]	[]
504_14909	chr20	53623812	53624212	+	938	53.5	[]	[]	[11.876825]	[101]	[]	[53624005]
504_1491	chr2	158738292	158738692	+	1000	240.0	[]	[]	[5.7237425, 5.7237425]	[86, 145]	[]	[158738447, 158738506]
504_14910	chr20	62380444	62380844	+	862	53.5	[10.737563, 11.876825, 8.580908]	[62, 69, 85]	[]	[]	[62380595, 62380602, 62380618]	[]
504_14912	chr22	19430284	19430684	+	926	53.5	[]	[]	[11.108711]	[152]	[]	[19430534]
504_14917	chr22	22911489	22911889	+	949	53.5	[6.0948906]	[273]	[]	[]	[22911713]	[]
504_14918	chr22	23227423	23227823	+	941	53.5	[]	[]	[12.247973]	[143]	[]	[23227642]
504_14919	chr22	28741907	28742307	+	900	53.5	[]	[]	[5.7237425]	[261]	[]	[28742067]
504_14920	chr22	38030569	38030969	+	943	53.5	[11.108711, 11.876825]	[79, 101]	[]	[]	[38030738, 38030760]	[]
504_14923	chr3	46947639	46948039	+	893	53.5	[]	[]	[12.247973, 8.580908]	[124, 143]	[]	[46947834, 46947853]
504_14924	chr3	53927356	53927756	+	830	53.5	[]	[]	[7.441646, 10.737563]	[85, 144]	[]	[53927530, 53927589]
504_14926	chr3	141485908	141486308	+	867	53.5	[]	[]	[11.108711]	[161]	[]	[141486060]
504_14927	chr3	154224402	154224802	+	942	53.5	[]	[]	[11.876825, 6.4042497]	[110, 161]	[]	[154224592, 154224643]
504_14928	chr3	171504427	171504827	+	940	53.5	[12.247973]	[150]	[]	[]	[171504630]	[]
504_14929	chr3	186720507	186720907	+	883	53.5	[]	[]	[11.876825]	[167]	[]	[186720660]
504_1493	chr6	2979902	2980302	+	1000	240.0	[12.247973, 8.580908]	[89, 106]	[]	[]	[2980071, 2980088]	[]
504_14932	chr3	197335589	197335989	+	619	53.5	[]	[]	[7.6574984]	[148]	[]	[197335748]
504_14935	chr4	150302473	150302873	+	784	53.5	[]	[]	[11.108711]	[222]	[]	[150302692]
504_14936	chr4	169626451	169626851	+	920	53.5	[12.247973]	[83]	[]	[]	[169626623]	[]
504_14937	chr5	10317778	10318178	+	918	53.5	[8.79676]	[223]	[]	[]	[10317952]	[]
504_1494	chr6	3001687	3002087	+	1000	240.0	[10.737563]	[112]	[]	[]	[3001892]	[]
504_14942	chr5	143138776	143139176	+	597	53.5	[]	[]	[8.79676]	[226]	[]	[143139011]
504_14946	chr6	33505577	33505977	+	905	53.5	[]	[]	[12.247973]	[168]	[]	[33505811]
504_14952	chr7	5494563	5494963	+	934	53.5	[5.7237425]	[130]	[]	[]	[5494784]	[]
504_14959	chr7	100874619	100875019	+	930	53.5	[11.876825]	[202]	[]	[]	[100874811]	[]
504_1496	chr1	25246183	25246583	+	1000	239.5	[]	[]	[7.6574984]	[258]	[]	[25246432]
504_14960	chr7	106573740	106574140	+	939	53.5	[12.247973, 7.6574984]	[118, 128]	[]	[]	[106573912, 106573922]	[]
504_14962	chr7	128692597	128692997	+	947	53.5	[8.580908]	[293]	[11.876825]	[277]	[128692847]	[128692831]
504_14965	chr8	11934337	11934737	+	909	53.5	[]	[]	[10.737563]	[245]	[]	[11934574]
504_14968	chr8	49131776	49132176	+	898	53.5	[12.247973]	[185]	[]	[]	[49131951]	[]
504_14969	chr8	66123949	66124349	+	840	53.5	[]	[]	[8.580908, 6.0331016]	[130, 150]	[]	[66124157, 66124177]
504_14970	chr8	125091531	125091931	+	831	53.5	[7.441646, 5.7237425]	[200, 236]	[]	[]	[125091738, 125091774]	[]
504_14972	chr9	112010457	112010857	+	904	53.5	[]	[]	[11.876825]	[190]	[]	[112010634]
504_14973	chr9	114310503	114310903	+	929	53.5	[]	[]	[11.876825, 11.876825]	[105, 112]	[]	[114310693, 114310700]
504_14975	chr9	123687221	123687621	+	944	53.5	[8.580908]	[113]	[]	[]	[123687430]	[]
504_14977	chrX	39814359	39814759	+	868	53.5	[8.580908]	[103]	[]	[]	[39814553]	[]
504_1498	chr1	181160287	181160687	+	1000	239.5	[]	[]	[6.0948906]	[140]	[]	[181160508]
504_14983	chr1	109997639	109998039	+	586	53.0	[8.580908]	[97]	[]	[]	[109997827]	[]
504_1499	chr19	45154586	45154986	+	1000	239.5	[11.876825]	[162]	[]	[]	[45154809]	[]
504_14990	chr1	176517589	176517989	+	870	53.0	[6.4042497]	[116]	[]	[]	[176517794]	[]
504_14992	chr1	206472561	206472961	+	751	53.0	[]	[]	[11.108711]	[146]	[]	[206472774]
504_14994	chr10	25039567	25039967	+	933	53.0	[]	[]	[11.108711]	[123]	[]	[25039750]
504_14995	chr10	28811787	28812187	+	848	53.0	[8.580908]	[132]	[11.876825]	[213]	[28811944]	[28812025]
504_14998	chr10	95425912	95426312	+	726	53.0	[]	[]	[8.580908]	[165]	[]	[95426128]
504_15	chr19	49209999	49210399	+	1000	830.5	[]	[]	[11.876825, 12.247973, 11.876825]	[79, 89, 96]	[]	[49210173, 49210183, 49210190]
504_1500	chr4	8479078	8479478	+	1000	239.5	[]	[]	[12.247973]	[95]	[]	[8479235]
504_15000	chr11	12683867	12684267	+	816	53.0	[]	[]	[11.108711]	[143]	[]	[12684070]
504_15002	chr11	63199446	63199846	+	938	53.0	[8.79676]	[179]	[]	[]	[63199669]	[]
504_15007	chr11	96197799	96198199	+	936	53.0	[8.580908]	[141]	[]	[]	[96198015]	[]
504_15009	chr11	112286003	112286403	+	840	53.0	[]	[]	[8.79676]	[135]	[]	[112286188]
504_1501	chr17	64533798	64534198	+	1000	239.0	[11.876825]	[76]	[]	[]	[64533973]	[]
504_15010	chr12	49730422	49730822	+	904	53.0	[]	[]	[5.7237425]	[203]	[]	[49730646]
504_15013	chr12	122789579	122789979	+	938	53.0	[]	[]	[8.79676]	[154]	[]	[122789795]
504_15014	chr13	21435854	21436254	+	869	53.0	[]	[]	[12.247973]	[179]	[]	[21436043]
504_15015	chr13	29758525	29758925	+	877	53.0	[10.737563]	[144]	[]	[]	[29758740]	[]
504_1502	chr19	12908542	12908942	+	1000	239.0	[]	[]	[12.247973, 11.876825, 5.7237425]	[102, 144, 171]	[]	[12908723, 12908765, 12908792]
504_15020	chr14	68987539	68987939	+	853	53.0	[11.876825]	[126]	[]	[]	[68987737]	[]
504_15021	chr14	81286921	81287321	+	773	53.0	[12.247973]	[77]	[]	[]	[81287084]	[]
504_15022	chr14	104158756	104159156	+	824	53.0	[7.441646]	[119]	[]	[]	[104158914]	[]
504_15023	chr14	105032455	105032855	+	940	53.0	[]	[]	[5.7237425, 11.876825]	[112, 124]	[]	[105032666, 105032678]
504_15025	chr15	42273895	42274295	+	907	53.0	[]	[]	[10.737563]	[107]	[]	[42274068]
504_15027	chr15	70494134	70494534	+	943	53.0	[6.0331016, 11.876825]	[57, 124]	[]	[]	[70494287, 70494354]	[]
504_1503	chr19	18740394	18740794	+	1000	239.0	[8.580908, 12.247973]	[107, 134]	[]	[]	[18740597, 18740624]	[]
504_15030	chr16	19842932	19843332	+	928	53.0	[]	[]	[6.0948906]	[279]	[]	[19843157]
504_15033	chr16	78428256	78428656	+	838	53.0	[10.737563]	[167]	[]	[]	[78428458]	[]
504_15035	chr17	1617485	1617885	+	842	53.0	[10.737563]	[180]	[]	[]	[1617719]	[]
504_15036	chr17	20907912	20908312	+	855	53.0	[11.876825]	[159]	[]	[]	[20908071]	[]
504_15043	chr19	16262610	16263010	+	885	53.0	[10.737563]	[197]	[]	[]	[16262833]	[]
504_15044	chr19	48963705	48964105	+	759	53.0	[11.876825]	[103]	[]	[]	[48963876]	[]
504_15045	chr19	49085096	49085496	+	916	53.0	[]	[]	[11.876825]	[203]	[]	[49085323]
504_15050	chr2	44087191	44087591	+	865	53.0	[7.441646]	[199]	[]	[]	[44087424]	[]
504_15051	chr2	46983358	46983758	+	910	53.0	[10.737563]	[159]	[]	[]	[46983577]	[]
504_15054	chr2	170306973	170307373	+	798	53.0	[12.247973]	[111]	[]	[]	[170307152]	[]
504_15055	chr2	178733548	178733948	+	939	53.0	[]	[]	[11.876825, 12.247973]	[174, 182]	[]	[178733767, 178733775]
504_1506	chr5	173020192	173020592	+	1000	239.0	[6.0948906]	[113]	[12.247973]	[96]	[173020398]	[173020381]
504_15062	chr21	38089728	38090128	+	735	53.0	[]	[]	[6.0331016]	[65]	[]	[38089881]
504_15069	chr3	32569992	32570392	+	596	53.0	[7.6574984]	[113]	[]	[]	[32570169]	[]
504_15073	chr3	72579621	72580021	+	885	53.0	[12.247973]	[232]	[]	[]	[72579789]	[]
504_15075	chr4	2385482	2385882	+	946	53.0	[]	[]	[11.876825, 11.876825]	[226, 233]	[]	[2385645, 2385652]
504_15077	chr4	54395102	54395502	+	944	53.0	[]	[]	[11.108711, 11.876825]	[100, 107]	[]	[54395294, 54395301]
504_1508	chr16	4351147	4351547	+	1000	238.5	[7.441646, 11.876825]	[90, 97]	[]	[]	[4351306, 4351313]	[]
504_15080	chr4	109560446	109560846	+	913	53.0	[7.6574984, 11.876825]	[248, 269]	[]	[]	[109560607, 109560628]	[]
504_15082	chr5	69206596	69206996	+	894	53.0	[11.108711]	[260]	[]	[]	[69206847]	[]
504_1509	chr2	108594949	108595349	+	1000	238.5	[12.247973]	[96]	[6.4042497, 5.7237425]	[106, 131]	[108595113]	[108595123, 108595148]
504_15092	chr6	17981454	17981854	+	642	53.0	[]	[]	[11.876825]	[108]	[]	[17981651]
504_15093	chr6	34517352	34517752	+	942	53.0	[]	[]	[10.737563]	[242]	[]	[34517545]
504_15095	chr6	42046958	42047358	+	643	53.0	[11.876825]	[173]	[]	[]	[42047172]	[]
504_15096	chr6	52513904	52514304	+	919	53.0	[12.247973]	[251]	[]	[]	[52514100]	[]
504_1510	chr22	22579104	22579504	+	1000	238.5	[]	[]	[8.79676]	[78]	[]	[22579273]
504_15100	chr7	332842	333242	+	945	53.0	[]	[]	[10.737563]	[136]	[]	[333072]
504_15102	chr7	47991797	47992197	+	929	53.0	[]	[]	[10.737563]	[131]	[]	[47991995]
504_15103	chr7	92072126	92072526	+	936	53.0	[]	[]	[11.108711]	[157]	[]	[92072355]
504_15107	chr7	105232973	105233373	+	839	53.0	[8.580908]	[279]	[]	[]	[105233184]	[]
504_15108	chr7	106659945	106660345	+	880	53.0	[6.4042497]	[108]	[]	[]	[106660150]	[]
504_15109	chr7	107463043	107463443	+	905	53.0	[8.580908]	[263]	[]	[]	[107463242]	[]
504_1511	chr3	171428231	171428631	+	1000	238.5	[11.108711, 5.7237425]	[111, 156]	[]	[]	[171428421, 171428466]	[]
504_15111	chr7	150305198	150305598	+	851	53.0	[10.737563]	[182]	[]	[]	[150305370]	[]
504_15113	chr7	156909013	156909413	+	849	53.0	[7.441646]	[165]	[]	[]	[156909179]	[]
504_15114	chr8	29305722	29306122	+	860	53.0	[]	[]	[12.247973]	[170]	[]	[29305936]
504_15115	chr8	61655283	61655683	+	841	53.0	[11.108711]	[80]	[10.737563]	[95]	[61655451]	[61655466]
504_15116	chr8	92651770	92652170	+	923	53.0	[12.247973]	[96]	[]	[]	[92651956]	[]
504_15118	chr8	123074566	123074966	+	837	53.0	[]	[]	[12.247973]	[134]	[]	[123074791]
504_1512	chr9	133506469	133506869	+	1000	238.5	[8.580908, 10.737563, 5.7237425]	[129, 138, 157]	[]	[]	[133506661, 133506670, 133506689]	[]
504_15120	chr9	34155577	34155977	+	871	53.0	[]	[]	[12.247973]	[130]	[]	[34155769]
504_15122	chr9	63342516	63342916	+	835	53.0	[11.876825]	[136]	[]	[]	[63342752]	[]
504_15125	chr9	121423975	121424375	+	940	53.0	[11.876825, 10.737563]	[126, 161]	[]	[]	[121424155, 121424190]	[]
504_15127	chr9	125337273	125337673	+	816	53.0	[]	[]	[10.737563]	[117]	[]	[125337456]
504_15128	chr9	130396766	130397166	+	815	53.0	[]	[]	[10.737563, 12.247973]	[279, 287]	[]	[130396999, 130397007]
504_1513	chr22	19947281	19947681	+	1000	238.0	[12.247973, 7.6574984]	[113, 122]	[]	[]	[19947493, 19947502]	[]
504_15132	chrX	49921222	49921622	+	854	53.0	[]	[]	[10.737563]	[199]	[]	[49921397]
504_15135	chrX	120672404	120672804	+	940	53.0	[12.247973]	[216]	[]	[]	[120672647]	[]
504_15143	chr1	51730025	51730425	+	932	52.5	[11.876825]	[78]	[]	[]	[51730203]	[]
504_15148	chr1	154307688	154308088	+	853	52.5	[]	[]	[11.108711]	[212]	[]	[154307919]
504_1515	chr6	31834389	31834789	+	1000	238.0	[11.108711]	[178]	[]	[]	[31834587]	[]
504_15150	chr1	202927082	202927482	+	906	52.5	[]	[]	[8.580908]	[174]	[]	[202927331]
504_15151	chr1	205288098	205288498	+	766	52.5	[]	[]	[11.876825]	[216]	[]	[205288345]
504_15157	chr10	13515457	13515857	+	937	52.5	[6.0948906]	[120]	[10.737563, 11.876825]	[77, 101]	[13515669]	[13515626, 13515650]
504_15159	chr10	43253605	43254005	+	904	52.5	[]	[]	[11.876825, 8.79676]	[88, 120]	[]	[43253776, 43253808]
504_15161	chr10	68302104	68302504	+	895	52.5	[]	[]	[7.6574984]	[148]	[]	[68302332]
504_15163	chr10	75492011	75492411	+	779	52.5	[]	[]	[6.0948906, 11.108711]	[149, 185]	[]	[75492162, 75492198]
504_15165	chr10	101442203	101442603	+	782	52.5	[]	[]	[11.876825]	[164]	[]	[101442447]
504_15169	chr11	75086561	75086961	+	905	52.5	[]	[]	[7.6574984]	[102]	[]	[75086724]
504_1517	chr6	150271911	150272311	+	1000	238.0	[5.7237425]	[110]	[]	[]	[150272074]	[]
504_15173	chr12	70321142	70321542	+	932	52.5	[8.79676]	[188]	[]	[]	[70321366]	[]
504_1518	chr10	104254476	104254876	+	1000	237.5	[]	[]	[10.737563]	[135]	[]	[104254639]
504_15181	chr14	49616637	49617037	+	738	52.5	[]	[]	[11.876825]	[158]	[]	[49616846]
504_15182	chr14	59199943	59200343	+	671	52.5	[11.108711]	[70]	[5.7237425]	[93]	[59200101]	[59200124]
504_15183	chr14	68855046	68855446	+	939	52.5	[11.876825]	[181]	[12.247973]	[193]	[68855276]	[68855288]
504_15184	chr14	74148713	74149113	+	854	52.5	[]	[]	[8.580908]	[136]	[]	[74148932]
504_15188	chr15	52414860	52415260	+	912	52.5	[11.876825]	[146]	[]	[]	[52415056]	[]
504_1519	chr16	87854206	87854606	+	1000	237.5	[]	[]	[6.4042497]	[199]	[]	[87854447]
504_15190	chr15	79977399	79977799	+	911	52.5	[11.876825]	[94]	[]	[]	[79977553]	[]
504_15196	chr16	46652729	46653129	+	879	52.5	[12.247973]	[186]	[]	[]	[46652979]	[]
504_15198	chr16	74756276	74756676	+	930	52.5	[]	[]	[11.876825]	[116]	[]	[74756450]
