#PeakID(python scan_motif.py ./ENCODE_processed_files/E2F7_idr.fa E2F7 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
103_170	chr7	73522093	73522493	+	1000	165.5	[]	[]	[8.3977785]	[69]	[]	[73522248]
103_1701	chr1	246931902	246932302	+	1000	48.5	[]	[]	[13.948019, 8.3977785]	[72, 110]	[]	[246932074, 246932112]
103_1705	chr11	75534497	75534897	+	1000	48.5	[8.933427]	[119]	[]	[]	[75534676]	[]
103_171	chr7	120950515	120950915	+	1000	165.5	[]	[]	[4.3509426]	[132]	[]	[120950736]
103_1711	chr15	89334796	89335196	+	1000	48.5	[]	[]	[9.901183]	[105]	[]	[89334957]
103_1714	chr17	28527299	28527699	+	1000	48.5	[]	[]	[15.05599]	[142]	[]	[28527515]
103_172	chr19	48170108	48170508	+	1000	165.0	[11.009154, 9.901183]	[113, 127]	[]	[]	[48170314, 48170328]	[]
103_1720	chr19	12782677	12783077	+	1000	48.5	[13.948019]	[157]	[]	[]	[12782917]	[]
103_1721	chr2	70293286	70293686	+	1000	48.5	[]	[]	[7.2898073]	[128]	[]	[70293467]
103_1724	chr21	45360244	45360644	+	1000	48.5	[]	[]	[8.3977785]	[114]	[]	[45360450]
103_1729	chr3	13650301	13650701	+	1000	48.5	[]	[]	[4.3509426, 13.948019]	[119, 203]	[]	[13650463, 13650547]
103_173	chr1	155227550	155227950	+	1000	164.0	[15.05599]	[95]	[7.360343]	[66]	[155227738]	[155227709]
103_174	chr2	152718448	152718848	+	1000	164.0	[11.009154]	[70]	[]	[]	[152718617]	[]
103_1745	chr7	151028315	151028715	+	1000	48.5	[7.2898073]	[143]	[]	[]	[151028503]	[]
103_1748	chr9	124861358	124861758	+	1000	48.5	[13.948019]	[83]	[]	[]	[124861524]	[]
103_175	chr7	44848231	44848631	+	1000	164.0	[15.05599, 4.3509426, 8.933427]	[134, 144, 159]	[]	[]	[44848441, 44848451, 44848466]	[]
103_1753	chr1	6603835	6604235	+	1000	48.0	[8.3977785]	[72]	[]	[]	[6603992]	[]
103_1755	chr1	203290347	203290747	+	1000	48.0	[8.3977785, 7.2898073]	[113, 141]	[]	[]	[203290544, 203290572]	[]
103_1758	chr10	79178648	79179048	+	1000	48.0	[8.3977785]	[112]	[]	[]	[79178824]	[]
103_1759	chr11	66381973	66382373	+	1000	48.0	[]	[]	[15.05599]	[125]	[]	[66382141]
103_1764	chr13	48303524	48303924	+	1000	48.0	[13.948019]	[112]	[]	[]	[48303727]	[]
103_1765	chr16	20806338	20806738	+	1000	48.0	[8.3977785]	[193]	[]	[]	[20806566]	[]
103_1770	chr19	13102612	13103012	+	1000	48.0	[8.3977785]	[68]	[]	[]	[13102776]	[]
103_1772	chr19	42280258	42280658	+	1000	48.0	[13.948019]	[112]	[]	[]	[42280433]	[]
103_1777	chr2	134918592	134918992	+	1000	48.0	[]	[]	[8.3977785]	[130]	[]	[134918789]
103_1779	chr20	45373714	45374114	+	1000	48.0	[]	[]	[4.3509426]	[146]	[]	[45373957]
103_1788	chr3	14319590	14319990	+	1000	48.0	[8.3977785, 8.3977785]	[114, 154]	[]	[]	[14319798, 14319838]	[]
103_1789	chr3	141849017	141849417	+	1000	48.0	[]	[]	[8.3977785, 8.3977785]	[164, 182]	[]	[141849243, 141849261]
103_179	chr16	28950678	28951078	+	1000	160.5	[7.2898073]	[116]	[15.05599, 11.009154]	[103, 129]	[28950886]	[28950873, 28950899]
103_1790	chr4	82372915	82373315	+	1000	48.0	[]	[]	[15.05599]	[193]	[]	[82373128]
103_1791	chr4	153344496	153344896	+	1000	48.0	[8.3977785]	[114]	[4.3509426]	[86]	[153344681]	[153344653]
103_1792	chr4	163195169	163195569	+	1000	48.0	[]	[]	[4.3509426]	[66]	[]	[163195334]
103_1795	chr5	95554879	95555279	+	1000	48.0	[]	[]	[8.933427]	[161]	[]	[95555077]
103_1797	chr6	31399496	31399896	+	1000	48.0	[8.3977785]	[144]	[]	[]	[31399672]	[]
103_1799	chr6	41072358	41072758	+	1000	48.0	[15.05599]	[133]	[]	[]	[41072581]	[]
103_18	chr2	135876305	135876705	+	1000	768.0	[11.009154]	[119]	[8.3977785]	[85]	[135876523]	[135876489]
103_1804	chr1	27234235	27234635	+	1000	47.5	[15.05599]	[60]	[]	[]	[27234388]	[]
103_1807	chr10	29009460	29009860	+	1000	47.5	[]	[]	[8.3977785]	[134]	[]	[29009683]
103_1808	chr10	43397157	43397557	+	1000	47.5	[]	[]	[8.3977785]	[139]	[]	[43397386]
103_1810	chr11	7079786	7080186	+	1000	47.5	[]	[]	[15.05599]	[125]	[]	[7080010]
103_1813	chr14	20177263	20177663	+	1000	47.5	[]	[]	[15.05599]	[146]	[]	[20177471]
103_1815	chr15	75023373	75023773	+	1000	47.5	[]	[]	[7.2898073]	[100]	[]	[75023565]
103_1816	chr16	67247506	67247906	+	1000	47.5	[4.3509426]	[116]	[15.05599, 8.3977785]	[100, 146]	[67247694]	[67247678, 67247724]
103_1823	chr19	42242534	42242934	+	1000	47.5	[]	[]	[8.3977785, 13.948019, 15.05599, 8.3977785]	[73, 110, 123, 149]	[]	[42242693, 42242730, 42242743, 42242769]
103_183	chr12	57078584	57078984	+	1000	157.5	[8.3977785]	[64]	[]	[]	[57078736]	[]
103_1831	chr22	22523444	22523844	+	1000	47.5	[8.3977785]	[134]	[]	[]	[22523609]	[]
103_1836	chr22	23190991	23191391	+	1000	47.5	[15.05599]	[158]	[]	[]	[23191174]	[]
103_1837	chr3	46976922	46977322	+	1000	47.5	[]	[]	[4.3509426]	[210]	[]	[46977163]
103_184	chr7	100428026	100428426	+	1000	157.5	[15.05599]	[130]	[]	[]	[100428241]	[]
103_1841	chr6	16215553	16215953	+	1000	47.5	[8.3977785]	[80]	[]	[]	[16215715]	[]
103_1845	chr7	92424301	92424701	+	1000	47.5	[15.05599, 8.3977785]	[78, 96]	[]	[]	[92424466, 92424484]	[]
103_1847	chr8	66925305	66925705	+	1000	47.5	[4.886591]	[101]	[13.948019]	[129]	[66925504]	[66925532]
103_1848	chr9	131005270	131005670	+	1000	47.5	[8.3977785]	[176]	[]	[]	[131005518]	[]
103_1855	chr1	52056165	52056565	+	1000	47.0	[7.2898073, 8.3977785]	[116, 170]	[]	[]	[52056341, 52056395]	[]
103_1858	chr11	47426281	47426681	+	1000	47.0	[15.05599]	[163]	[4.3509426]	[189]	[47426502]	[47426528]
103_186	chr6	83976876	83977276	+	1000	156.5	[15.05599]	[105]	[]	[]	[83977068]	[]
103_187	chr11	19240890	19241290	+	1000	155.5	[8.3977785]	[83]	[8.3977785]	[100]	[19241051]	[19241068]
103_188	chr2	171922305	171922705	+	1000	155.5	[]	[]	[8.3977785]	[103]	[]	[171922503]
103_1888	chr1	9428945	9429345	+	1000	46.5	[]	[]	[7.2898073]	[150]	[]	[9429132]
103_189	chr1	47181168	47181568	+	1000	154.5	[8.3977785]	[189]	[]	[]	[47181419]	[]
103_1895	chr1	120850637	120851037	+	1000	46.5	[4.3509426, 7.2898073]	[89, 159]	[4.886591]	[115]	[120850801, 120850871]	[120850827]
103_1901	chr1	244835236	244835636	+	1000	46.5	[8.3977785]	[137]	[]	[]	[244835461]	[]
103_1903	chr10	27154308	27154708	+	1000	46.5	[13.948019]	[111]	[]	[]	[27154469]	[]
103_1904	chr10	119131888	119132288	+	1000	46.5	[15.05599]	[155]	[]	[]	[119132126]	[]
103_191	chr7	65982078	65982478	+	1000	151.0	[4.3509426]	[123]	[7.2898073]	[61]	[65982292]	[65982230]
103_1912	chr16	29806597	29806997	+	1000	46.5	[15.05599]	[98]	[]	[]	[29806792]	[]
103_1919	chr19	5799327	5799727	+	1000	46.5	[]	[]	[8.3977785]	[87]	[]	[5799492]
103_1921	chr19	18544031	18544431	+	1000	46.5	[]	[]	[7.2898073]	[118]	[]	[18544238]
103_1922	chr19	32971918	32972318	+	1000	46.5	[8.3977785]	[95]	[8.3977785]	[105]	[32972102]	[32972112]
103_1925	chr21	33324570	33324970	+	1000	46.5	[]	[]	[8.3977785]	[99]	[]	[33324728]
103_193	chr1	241848006	241848406	+	1000	149.5	[9.901183]	[121]	[]	[]	[241848209]	[]
103_1933	chr22	23242485	23242885	+	1000	46.5	[8.3977785]	[184]	[]	[]	[23242672]	[]
103_1939	chr4	124456	124856	+	1000	46.5	[]	[]	[8.3977785]	[107]	[]	[124663]
103_194	chr17	47971143	47971543	+	1000	149.5	[15.05599]	[116]	[]	[]	[47971352]	[]
103_1942	chr6	26250524	26250924	+	1000	46.5	[11.009154]	[125]	[]	[]	[26250704]	[]
103_1943	chr6	30556172	30556572	+	1000	46.5	[8.3977785, 8.3977785]	[139, 186]	[]	[]	[30556349, 30556396]	[]
103_1944	chr6	30687229	30687629	+	1000	46.5	[8.468314, 15.05599]	[175, 227]	[]	[]	[30687416, 30687468]	[]
103_1945	chr6	33208288	33208688	+	1000	46.5	[]	[]	[8.3977785]	[150]	[]	[33208536]
103_1947	chr7	4681095	4681495	+	1000	46.5	[]	[]	[8.3977785]	[97]	[]	[4681287]
103_1949	chr7	92134495	92134895	+	1000	46.5	[]	[]	[8.3977785]	[84]	[]	[92134648]
103_1953	chr7	148987005	148987405	+	1000	46.5	[]	[]	[8.3977785]	[111]	[]	[148987165]
103_1957	chr9	129737486	129737886	+	1000	46.5	[4.3509426]	[112]	[]	[]	[129737688]	[]
103_1958	chr9	130795199	130795599	+	1000	46.5	[8.3977785]	[170]	[]	[]	[130795410]	[]
103_1964	chr1	19251377	19251777	+	1000	46.0	[]	[]	[7.2898073]	[107]	[]	[19251572]
103_1970	chr11	340769	341169	+	1000	46.0	[]	[]	[8.3977785]	[140]	[]	[341007]
103_1972	chr11	78257004	78257404	+	1000	46.0	[]	[]	[8.3977785]	[147]	[]	[78257235]
103_1973	chr12	4269270	4269670	+	1000	46.0	[]	[]	[4.3509426]	[106]	[]	[4269467]
103_1975	chr12	93177726	93178126	+	1000	46.0	[]	[]	[8.3977785]	[120]	[]	[93177942]
103_1977	chr14	52552422	52552822	+	1000	46.0	[8.3977785]	[131]	[11.009154]	[139]	[52552637]	[52552645]
103_1979	chr15	101451297	101451697	+	1000	46.0	[]	[]	[7.2898073]	[106]	[]	[101451471]
103_198	chr22	20917014	20917414	+	1000	148.5	[8.3977785]	[73]	[4.3509426]	[117]	[20917180]	[20917224]
103_1982	chr17	47114143	47114543	+	1000	46.0	[]	[]	[4.3509426]	[212]	[]	[47114384]
103_1986	chr19	35757855	35758255	+	1000	46.0	[]	[]	[7.2898073]	[171]	[]	[35758104]
103_199	chr4	112636671	112637071	+	1000	148.5	[7.2898073]	[138]	[7.2898073]	[166]	[112636884]	[112636912]
103_1999	chr22	41197524	41197924	+	1000	46.0	[4.3509426]	[179]	[]	[]	[41197762]	[]
103_2001	chr4	85576153	85576553	+	1000	46.0	[4.3509426]	[162]	[8.3977785, 11.009154]	[113, 124]	[85576382]	[85576333, 85576344]
103_2002	chr4	102431105	102431505	+	1000	46.0	[4.3509426]	[108]	[8.3977785, 8.468314]	[59, 70]	[102431307]	[102431258, 102431269]
103_2005	chr5	40835088	40835488	+	1000	46.0	[7.2898073]	[84]	[]	[]	[40835272]	[]
103_2006	chr5	126776539	126776939	+	1000	46.0	[15.05599]	[140]	[]	[]	[126776770]	[]
103_201	chr1	52404243	52404643	+	1000	147.0	[11.009154]	[97]	[]	[]	[52404436]	[]
103_2011	chr6	34887964	34888364	+	1000	46.0	[]	[]	[8.933427]	[140]	[]	[34888159]
103_2015	chr7	75878866	75879266	+	1000	46.0	[]	[]	[13.948019]	[122]	[]	[75879064]
103_202	chr1	46247525	46247925	+	1000	146.0	[]	[]	[8.3977785]	[90]	[]	[46247711]
103_2020	chr7	128862500	128862900	+	1000	46.0	[7.2898073, 4.3509426]	[148, 201]	[]	[]	[128862658, 128862711]	[]
103_2025	chr9	130931328	130931728	+	1000	46.0	[]	[]	[4.3509426]	[136]	[]	[130931557]
103_2029	chrX	15854778	15855178	+	1000	46.0	[]	[]	[7.2898073, 4.3509426]	[135, 190]	[]	[15854964, 15855019]
103_2030	chrX	23907370	23907770	+	1000	46.0	[]	[]	[15.05599]	[135]	[]	[23907574]
103_2031	chrX	101407728	101408128	+	1000	46.0	[7.2898073]	[115]	[7.2898073]	[119]	[101407929]	[101407933]
103_2033	chr1	28581673	28582073	+	1000	45.5	[]	[]	[8.3977785]	[123]	[]	[28581860]
103_204	chr3	186806275	186806675	+	1000	145.0	[15.05599]	[82]	[15.05599, 7.2898073]	[113, 137]	[186806454]	[186806485, 186806509]
103_2041	chr1	205238189	205238589	+	1000	45.5	[15.05599, 8.3977785]	[73, 166]	[]	[]	[205238343, 205238436]	[]
103_2043	chr10	43455590	43455990	+	1000	45.5	[]	[]	[4.3509426]	[122]	[]	[43455774]
103_2047	chr11	45826486	45826886	+	1000	45.5	[7.2898073]	[153]	[]	[]	[45826734]	[]
103_2048	chr12	55715826	55716226	+	1000	45.5	[8.3977785]	[77]	[]	[]	[55715979]	[]
103_2049	chr12	104288697	104289097	+	1000	45.5	[15.05599]	[95]	[]	[]	[104288869]	[]
103_2052	chr12	121399590	121399990	+	1000	45.5	[13.948019]	[90]	[]	[]	[121399750]	[]
103_2055	chr15	22837912	22838312	+	1000	45.5	[11.009154]	[156]	[8.3977785]	[118]	[22838155]	[22838117]
103_206	chr3	6518748	6519148	+	1000	144.5	[15.05599, 8.3977785]	[121, 139]	[]	[]	[6518955, 6518973]	[]
103_2060	chr16	77190624	77191024	+	1000	45.5	[4.3509426]	[163]	[]	[]	[77190871]	[]
103_2062	chr18	2655210	2655610	+	1000	45.5	[]	[]	[15.05599]	[150]	[]	[2655440]
103_2064	chr2	96637684	96638084	+	1000	45.5	[15.05599]	[118]	[]	[]	[96637895]	[]
103_2065	chr2	127526632	127527032	+	1000	45.5	[8.3977785, 15.05599]	[157, 183]	[]	[]	[127526807, 127526833]	[]
103_2066	chr21	33541889	33542289	+	1000	45.5	[8.933427]	[118]	[7.2898073, 7.2898073]	[134, 161]	[33542086]	[33542102, 33542129]
103_207	chr9	97938078	97938478	+	1000	144.0	[15.05599]	[94]	[]	[]	[97938265]	[]
103_2076	chr3	5774441	5774841	+	1000	45.5	[8.3977785]	[136]	[]	[]	[5774645]	[]
103_2077	chr3	142578697	142579097	+	1000	45.5	[7.2898073]	[162]	[7.2898073, 8.3977785]	[101, 109]	[142578938]	[142578877, 142578885]
103_2078	chr5	43040306	43040706	+	1000	45.5	[4.3509426]	[139]	[]	[]	[43040523]	[]
103_208	chr8	143545615	143546015	+	1000	143.5	[15.05599]	[142]	[]	[]	[143545843]	[]
103_2082	chr6	7313169	7313569	+	1000	45.5	[7.2898073, 8.3977785]	[102, 162]	[]	[]	[7313358, 7313418]	[]
103_2083	chr6	31958983	31959383	+	1000	45.5	[]	[]	[8.3977785]	[144]	[]	[31959227]
103_2089	chr7	129434298	129434698	+	1000	45.5	[]	[]	[8.3977785]	[144]	[]	[129434533]
103_21	chr6	52284650	52285050	+	1000	701.0	[4.3509426]	[146]	[]	[]	[52284893]	[]
103_210	chr1	23980354	23980754	+	1000	142.5	[15.05599]	[127]	[]	[]	[23980578]	[]
103_2101	chr1	10511115	10511515	+	1000	45.0	[8.3977785]	[185]	[]	[]	[10511348]	[]
103_2107	chr1	93079042	93079442	+	1000	45.0	[]	[]	[13.948019]	[184]	[]	[93079287]
103_2108	chr1	154558663	154559063	+	1000	45.0	[15.05599, 8.468314]	[90, 104]	[]	[]	[154558848, 154558862]	[]
103_2109	chr1	167219752	167220152	+	1000	45.0	[]	[]	[8.3977785, 8.468314, 8.3977785]	[63, 119, 145]	[]	[167219908, 167219964, 167219990]
103_2112	chr1	235328542	235328942	+	1000	45.0	[]	[]	[8.468314]	[135]	[]	[235328748]
103_212	chr1	45584343	45584743	+	1000	142.0	[8.468314]	[133]	[]	[]	[45584545]	[]
103_2120	chr12	49060771	49061171	+	1000	45.0	[8.3977785]	[158]	[4.3509426]	[169]	[49060963]	[49060974]
103_2121	chr12	53268091	53268491	+	1000	45.0	[]	[]	[4.3509426, 7.2898073]	[103, 105]	[]	[53268284, 53268286]
103_2122	chr15	28911259	28911659	+	1000	45.0	[]	[]	[8.3977785]	[198]	[]	[28911508]
103_2123	chr16	9078865	9079265	+	1000	45.0	[8.3977785]	[141]	[8.933427]	[149]	[9079091]	[9079099]
103_2124	chr16	87951041	87951441	+	1000	45.0	[]	[]	[8.3977785]	[131]	[]	[87951233]
103_2125	chr16	88773784	88774184	+	1000	45.0	[8.3977785]	[124]	[]	[]	[88773978]	[]
103_2127	chr17	28726835	28727235	+	1000	45.0	[8.3977785]	[116]	[]	[]	[28727036]	[]
103_213	chr12	71839475	71839875	+	1000	142.0	[8.3977785, 15.05599, 8.3977785, 15.05599]	[68, 97, 107, 118]	[]	[]	[71839634, 71839663, 71839673, 71839684]	[]
103_2130	chr19	797019	797419	+	1000	45.0	[8.3977785]	[155]	[]	[]	[797217]	[]
103_2132	chr2	60881361	60881761	+	1000	45.0	[8.3977785]	[85]	[13.948019]	[71]	[60881538]	[60881524]
103_2133	chr2	85327861	85328261	+	1000	45.0	[8.3977785]	[71]	[8.3977785]	[124]	[85328028]	[85328081]
103_2137	chr22	19940157	19940557	+	1000	45.0	[]	[]	[8.3977785]	[95]	[]	[19940342]
103_214	chr12	108514974	108515374	+	1000	142.0	[7.2898073]	[79]	[13.948019, 7.2898073]	[101, 119]	[108515150]	[108515172, 108515190]
103_2140	chr22	21859266	21859666	+	1000	45.0	[4.3509426]	[87]	[]	[]	[21859429]	[]
103_2142	chr22	23018347	23018747	+	1000	45.0	[]	[]	[8.3977785]	[95]	[]	[23018527]
103_2143	chr3	14178675	14179075	+	1000	45.0	[]	[]	[15.05599]	[61]	[]	[14178834]
103_2147	chr3	119677095	119677495	+	1000	45.0	[11.009154]	[126]	[]	[]	[119677313]	[]
103_215	chr2	112683815	112684215	+	1000	142.0	[15.05599]	[105]	[]	[]	[112684012]	[]
103_2154	chr6	14706328	14706728	+	1000	45.0	[15.05599]	[158]	[]	[]	[14706573]	[]
103_2157	chr6	30617212	30617612	+	1000	45.0	[8.3977785]	[148]	[]	[]	[30617446]	[]
103_2159	chr6	83859925	83860325	+	1000	45.0	[13.948019]	[107]	[]	[]	[83860114]	[]
103_216	chr11	63671389	63671789	+	1000	141.0	[8.3977785]	[101]	[15.05599, 4.886591]	[78, 124]	[63671589]	[63671566, 63671612]
103_2163	chr7	73577076	73577476	+	1000	45.0	[8.468314]	[154]	[]	[]	[73577309]	[]
103_2164	chr7	91264134	91264534	+	1000	45.0	[4.3509426]	[112]	[8.3977785]	[117]	[91264317]	[91264322]
103_2169	chr8	27311290	27311690	+	1000	45.0	[15.05599]	[117]	[13.948019]	[74]	[27311486]	[27311443]
103_217	chr22	20079755	20080155	+	1000	141.0	[8.3977785, 7.2898073, 13.948019, 8.3977785]	[87, 97, 115, 156]	[]	[]	[20079934, 20079944, 20079962, 20080003]	[]
103_2173	chr1	26432285	26432685	+	1000	44.5	[]	[]	[8.468314]	[172]	[]	[26432485]
103_2177	chr1	54053286	54053686	+	1000	44.5	[]	[]	[8.3977785, 8.3977785]	[137, 157]	[]	[54053488, 54053508]
103_2178	chr1	61079956	61080356	+	1000	44.5	[]	[]	[4.3509426, 4.3509426]	[113, 152]	[]	[61080122, 61080161]
103_218	chr11	14520374	14520774	+	1000	140.5	[8.3977785]	[184]	[15.05599]	[94]	[14520622]	[14520532]
103_2187	chr11	19442154	19442554	+	1000	44.5	[8.933427]	[103]	[]	[]	[19442329]	[]
103_2189	chr11	61267422	61267822	+	1000	44.5	[15.05599]	[91]	[]	[]	[61267598]	[]
103_219	chr6	26188351	26188751	+	1000	140.5	[4.3509426]	[90]	[]	[]	[26188522]	[]
103_2194	chr17	44210299	44210699	+	1000	44.5	[7.2898073, 8.3977785]	[174, 196]	[]	[]	[44210527, 44210549]	[]
103_2198	chr19	1383282	1383682	+	1000	44.5	[7.2898073, 4.3509426]	[166, 203]	[]	[]	[1383466, 1383503]	[]
103_22	chr6	20401639	20402039	+	1000	685.5	[]	[]	[8.3977785, 15.05599, 7.2898073, 4.3509426]	[55, 87, 105, 119]	[]	[20401793, 20401825, 20401843, 20401857]
103_2201	chr19	47244162	47244562	+	1000	44.5	[8.3977785]	[131]	[]	[]	[47244347]	[]
103_2208	chr21	28885025	28885425	+	1000	44.5	[8.3977785]	[68]	[]	[]	[28885182]	[]
103_2209	chr22	20851990	20852390	+	1000	44.5	[]	[]	[8.3977785]	[186]	[]	[20852215]
103_221	chr19	48364094	48364494	+	1000	139.0	[]	[]	[8.3977785, 8.3977785, 4.3509426, 15.05599]	[90, 107, 140, 150]	[]	[48364277, 48364294, 48364327, 48364337]
103_2210	chr22	21649978	21650378	+	1000	44.5	[8.3977785]	[108]	[]	[]	[21650140]	[]
103_2219	chr3	15099018	15099418	+	1000	44.5	[]	[]	[11.009154]	[105]	[]	[15099223]
103_2220	chr3	51499860	51500260	+	1000	44.5	[4.3509426]	[128]	[4.3509426, 15.05599]	[141, 163]	[51500052]	[51500065, 51500087]
103_2226	chr5	43043058	43043458	+	1000	44.5	[8.3977785]	[112]	[]	[]	[43043268]	[]
103_223	chr15	43330057	43330457	+	1000	138.5	[]	[]	[9.901183]	[93]	[]	[43330241]
103_2231	chr6	31777077	31777477	+	1000	44.5	[4.3509426]	[98]	[]	[]	[31777250]	[]
103_2232	chr6	36027409	36027809	+	1000	44.5	[11.009154, 7.360343]	[142, 204]	[7.360343]	[208]	[36027586, 36027648]	[36027652]
103_2233	chr6	36885544	36885944	+	1000	44.5	[]	[]	[4.3509426]	[111]	[]	[36885749]
103_2236	chr6	125083300	125083700	+	1000	44.5	[]	[]	[8.468314]	[208]	[]	[125083544]
103_2238	chr7	30284103	30284503	+	1000	44.5	[8.468314, 4.3509426]	[77, 165]	[]	[]	[30284254, 30284342]	[]
103_224	chr19	5978108	5978508	+	1000	138.0	[8.3977785, 15.05599]	[113, 126]	[8.3977785, 8.3977785]	[143, 155]	[5978308, 5978321]	[5978338, 5978350]
103_2243	chr7	113118489	113118889	+	1000	44.5	[]	[]	[4.3509426, 7.2898073]	[142, 152]	[]	[113118685, 113118695]
103_2256	chrX	44999230	44999630	+	1000	44.5	[]	[]	[15.05599]	[124]	[]	[44999443]
103_2260	chr1	16217380	16217780	+	1000	44.0	[8.3977785, 8.3977785]	[89, 102]	[]	[]	[16217559, 16217572]	[]
103_2268	chr1	180533545	180533945	+	1000	44.0	[15.05599]	[98]	[]	[]	[180533724]	[]
103_227	chr19	48660979	48661379	+	1000	136.0	[15.05599]	[103]	[]	[]	[48661177]	[]
103_2270	chr1	206659719	206660119	+	1000	44.0	[8.3977785]	[108]	[]	[]	[206659896]	[]
103_2273	chr10	73111188	73111588	+	1000	44.0	[]	[]	[4.3509426]	[185]	[]	[73111432]
103_2275	chr11	65040789	65041189	+	1000	44.0	[]	[]	[9.901183]	[99]	[]	[65040986]
103_2276	chr12	21657264	21657664	+	1000	44.0	[8.3977785]	[71]	[]	[]	[21657422]	[]
103_2277	chr12	57752164	57752564	+	1000	44.0	[]	[]	[7.2898073, 4.3509426]	[132, 150]	[]	[57752364, 57752382]
103_2278	chr12	110502070	110502470	+	1000	44.0	[]	[]	[7.2898073]	[114]	[]	[110502269]
103_2280	chr13	41311075	41311475	+	1000	44.0	[]	[]	[13.948019]	[100]	[]	[41311273]
103_2286	chr17	28872664	28873064	+	1000	44.0	[15.05599]	[84]	[]	[]	[28872835]	[]
103_2296	chr19	49118715	49119115	+	1000	44.0	[7.2898073]	[88]	[]	[]	[49118897]	[]
103_2297	chr2	12106346	12106746	+	1000	44.0	[7.2898073]	[83]	[]	[]	[12106519]	[]
103_2298	chr2	24122966	24123366	+	1000	44.0	[15.05599]	[80]	[]	[]	[24123137]	[]
103_23	chr10	102151925	102152325	+	1000	663.5	[15.05599]	[96]	[13.948019]	[78]	[102152120]	[102152102]
103_230	chr7	100837305	100837705	+	1000	135.0	[8.3977785]	[103]	[]	[]	[100837500]	[]
103_2300	chr2	178414583	178414983	+	1000	44.0	[]	[]	[8.3977785]	[131]	[]	[178414807]
103_2301	chr21	46323699	46324099	+	1000	44.0	[]	[]	[4.886591]	[97]	[]	[46323857]
103_231	chr16	2969016	2969416	+	1000	134.5	[8.3977785]	[100]	[9.901183]	[152]	[2969203]	[2969255]
103_232	chr4	39366128	39366528	+	1000	134.5	[11.009154, 7.2898073]	[107, 123]	[]	[]	[39366319, 39366335]	[]
103_2322	chr5	75336579	75336979	+	1000	44.0	[8.3977785, 7.2898073]	[144, 156]	[]	[]	[75336757, 75336769]	[]
103_2325	chr6	10747413	10747813	+	1000	44.0	[8.3977785, 8.3977785, 8.3977785]	[113, 125, 163]	[]	[]	[10747591, 10747603, 10747641]	[]
103_2327	chr6	24667016	24667416	+	1000	44.0	[]	[]	[8.3977785]	[180]	[]	[24667245]
103_2329	chr6	27214861	27215261	+	1000	44.0	[4.3509426]	[106]	[]	[]	[27215030]	[]
103_233	chr6	31158258	31158658	+	1000	134.5	[]	[]	[8.3977785, 4.3509426]	[73, 101]	[]	[31158431, 31158459]
103_2331	chr6	33299037	33299437	+	1000	44.0	[7.2898073]	[151]	[]	[]	[33299288]	[]
103_2332	chr6	34237970	34238370	+	1000	44.0	[8.3977785]	[76]	[8.3977785]	[110]	[34238130]	[34238164]
103_2338	chr7	77798726	77799126	+	1000	44.0	[7.2898073]	[133]	[]	[]	[77798921]	[]
103_2339	chr7	151226941	151227341	+	1000	44.0	[]	[]	[8.3977785]	[131]	[]	[151227121]
103_234	chr7	139360280	139360680	+	1000	134.0	[]	[]	[8.3977785, 15.05599]	[114, 146]	[]	[139360485, 139360517]
103_2341	chr9	96854429	96854829	+	1000	44.0	[]	[]	[8.3977785]	[128]	[]	[96854655]
103_235	chr1	25905567	25905967	+	1000	133.0	[7.2898073]	[167]	[7.2898073]	[145]	[25905805]	[25905783]
103_2356	chr1	154183057	154183457	+	1000	43.5	[]	[]	[15.05599]	[161]	[]	[154183282]
103_2357	chr1	248837932	248838332	+	1000	43.5	[]	[]	[8.3977785, 8.3977785, 7.2898073]	[132, 174, 219]	[]	[248838094, 248838136, 248838181]
103_236	chr16	58392260	58392660	+	1000	133.0	[]	[]	[13.948019]	[112]	[]	[58392465]
103_2360	chr10	42552147	42552547	+	1000	43.5	[4.3509426, 8.3977785, 15.05599]	[129, 148, 166]	[]	[]	[42552332, 42552351, 42552369]	[]
103_2362	chr12	24946985	24947385	+	1000	43.5	[8.3977785]	[95]	[]	[]	[24947161]	[]
103_2366	chr14	21069821	21070221	+	1000	43.5	[]	[]	[7.2898073, 15.05599]	[83, 101]	[]	[21069973, 21069991]
103_2368	chr16	68310846	68311246	+	1000	43.5	[8.3977785, 13.948019]	[90, 148]	[7.2898073]	[110]	[68311030, 68311088]	[68311050]
103_237	chr1	37554214	37554614	+	1000	132.5	[]	[]	[8.3977785]	[103]	[]	[37554410]
103_2371	chr17	40417837	40418237	+	1000	43.5	[]	[]	[8.3977785]	[133]	[]	[40418068]
103_2373	chr17	73474361	73474761	+	1000	43.5	[]	[]	[8.3977785]	[185]	[]	[73474608]
103_238	chr6	97282988	97283388	+	1000	132.5	[15.05599]	[99]	[]	[]	[97283185]	[]
103_2380	chr20	17968724	17969124	+	1000	43.5	[7.2898073]	[123]	[4.3509426]	[108]	[17968901]	[17968886]
103_2382	chr20	50929636	50930036	+	1000	43.5	[8.3977785]	[199]	[]	[]	[50929838]	[]
103_2385	chr22	19836422	19836822	+	1000	43.5	[]	[]	[8.3977785]	[192]	[]	[19836672]
