#PeakID(python identify_motif.py ./ENCODE_processed_files/MYC_idr.fa MYC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
640_18412	chr1	15345867	15346267	+	1000	52.0	[8.415787]	[143]	[]	[]	[15346077]	[]
640_18417	chr1	25760896	25761296	+	1000	52.0	[7.5613456]	[65]	[8.334265]	[66]	[25761060]	[25761061]
640_18418	chr1	26391453	26391853	+	1000	52.0	[]	[]	[8.415787]	[98]	[]	[26391648]
640_18427	chr1	44985728	44986128	+	1000	52.0	[12.820818]	[99]	[9.859796]	[100]	[44985918]	[44985919]
640_18428	chr1	54406256	54406656	+	1000	52.0	[]	[]	[7.1483927, 8.415534]	[74, 149]	[]	[54406411, 54406486]
640_18448	chr1	182292404	182292804	+	1000	52.0	[9.859796]	[107]	[12.820818]	[108]	[182292597]	[182292598]
640_18449	chr1	201554011	201554411	+	1000	52.0	[9.859796, 12.820818]	[98, 149]	[9.859796, 8.415787, 9.957076]	[99, 131, 150]	[201554198, 201554249]	[201554199, 201554231, 201554250]
640_1845	chr7	5554896	5555296	+	1000	203.0	[9.3206]	[96]	[12.820818]	[97]	[5555087]	[5555088]
640_18458	chr1	207635529	207635929	+	1000	52.0	[]	[]	[9.081068]	[113]	[]	[207635723]
640_18463	chr1	230624012	230624412	+	1000	52.0	[12.820818]	[80]	[9.859796]	[81]	[230624188]	[230624189]
640_18464	chr10	986375	986775	+	1000	52.0	[]	[]	[9.081068]	[83]	[]	[986555]
640_18465	chr10	3580556	3580956	+	1000	52.0	[12.820818, 9.859796]	[139, 163]	[12.820818, 12.820818]	[140, 164]	[3580771, 3580795]	[3580772, 3580796]
640_1849	chr10	21525718	21526118	+	1000	202.0	[9.3206]	[112]	[12.820818, 8.415534]	[113, 129]	[21525897]	[21525898, 21525914]
640_18490	chr11	3809122	3809522	+	1000	52.0	[9.081068]	[142]	[]	[]	[3809353]	[]
640_18495	chr11	18011173	18011573	+	1000	52.0	[9.081068, 9.081068]	[119, 144]	[]	[]	[18011384, 18011409]	[]
640_18499	chr11	49995562	49995962	+	1000	52.0	[]	[]	[9.081068]	[90]	[]	[49995739]
640_18506	chr11	75096820	75097220	+	1000	52.0	[]	[]	[7.4328523]	[61]	[]	[75096980]
640_1851	chr11	64304634	64305034	+	1000	202.0	[8.415534, 9.957076, 7.3984704]	[70, 85, 103]	[12.820818]	[86]	[64304794, 64304809, 64304827]	[64304810]
640_18516	chr12	57548390	57548790	+	1000	52.0	[7.3538165]	[128]	[]	[]	[57548610]	[]
640_18523	chr12	120710442	120710842	+	1000	52.0	[8.344066]	[104]	[8.415534]	[105]	[120710612]	[120710613]
640_18529	chr13	52348970	52349370	+	1000	52.0	[12.820818, 9.859796]	[52, 118]	[9.3206, 12.820818]	[53, 119]	[52349121, 52349187]	[52349122, 52349188]
640_1853	chr16	87765778	87766178	+	1000	202.0	[]	[]	[7.3805842]	[88]	[]	[87765963]
640_18533	chr14	28766325	28766725	+	1000	52.0	[8.415534]	[112]	[]	[]	[28766530]	[]
640_18536	chr14	55500051	55500451	+	1000	52.0	[12.820818]	[102]	[9.859796]	[103]	[55500232]	[55500233]
640_18541	chr14	100213868	100214268	+	1000	52.0	[8.344066]	[109]	[8.415534]	[110]	[100214068]	[100214069]
640_18547	chr15	44811389	44811789	+	1000	52.0	[8.334265, 9.859796]	[133, 152]	[7.5613456, 12.820818]	[134, 153]	[44811610, 44811629]	[44811611, 44811630]
640_1855	chr19	14418144	14418544	+	1000	202.0	[12.820818]	[119]	[9.859796]	[120]	[14418360]	[14418361]
640_18554	chr15	99565226	99565626	+	1000	52.0	[8.344066, 8.344066]	[81, 98]	[]	[]	[99565406, 99565423]	[]
640_18559	chr16	3611573	3611973	+	1000	52.0	[]	[]	[8.334265]	[141]	[]	[3611782]
640_18566	chr16	49282285	49282685	+	1000	52.0	[9.957076]	[86]	[12.820818]	[87]	[49282451]	[49282452]
640_1858	chr20	4221433	4221833	+	1000	202.0	[7.981569]	[65]	[]	[]	[4221594]	[]
640_18588	chr17	65137073	65137473	+	1000	52.0	[]	[]	[8.334265]	[116]	[]	[65137287]
640_1859	chr22	19780337	19780737	+	1000	202.0	[7.1483927, 8.334265]	[59, 107]	[7.3538165, 7.1483927]	[93, 141]	[19780492, 19780540]	[19780526, 19780574]
640_18593	chr17	75983457	75983857	+	1000	52.0	[12.820818]	[94]	[12.820818]	[95]	[75983638]	[75983639]
640_186	chr9	114611047	114611447	+	1000	423.0	[9.957076]	[97]	[12.820818]	[98]	[114611234]	[114611235]
640_18602	chr18	46040616	46041016	+	1000	52.0	[9.957076]	[116]	[12.820818]	[117]	[46040824]	[46040825]
640_18604	chr19	1204424	1204824	+	1000	52.0	[9.081068]	[66]	[]	[]	[1204583]	[]
640_18619	chr19	48967535	48967935	+	1000	52.0	[9.859796]	[105]	[9.3206]	[106]	[48967723]	[48967724]
640_18624	chr19	55257347	55257747	+	1000	52.0	[9.957076]	[115]	[9.957076]	[116]	[55257556]	[55257557]
640_18636	chr2	70123119	70123519	+	1000	52.0	[]	[]	[7.1483927]	[133]	[]	[70123303]
640_18639	chr2	97740502	97740902	+	1000	52.0	[7.5613456]	[93]	[8.334265]	[94]	[97740685]	[97740686]
640_18640	chr2	108448920	108449320	+	1000	52.0	[]	[]	[7.2921777]	[132]	[]	[108449147]
640_18645	chr2	171631100	171631500	+	1000	52.0	[8.334265]	[150]	[7.5613456]	[151]	[171631349]	[171631350]
640_1865	chr8	22366945	22367345	+	1000	202.0	[12.820818]	[153]	[12.820818]	[154]	[22367184]	[22367185]
640_18660	chr20	33778980	33779380	+	1000	52.0	[]	[]	[9.081068]	[139]	[]	[33779192]
640_18665	chr20	47541010	47541410	+	1000	52.0	[7.1483927]	[78]	[]	[]	[47541187]	[]
640_1867	chr9	137534838	137535238	+	1000	202.0	[12.820818]	[116]	[12.820818]	[117]	[137535048]	[137535049]
640_18677	chr21	35154805	35155205	+	1000	52.0	[7.3538165]	[107]	[]	[]	[35154999]	[]
640_18683	chr22	17917532	17917932	+	1000	52.0	[8.415787]	[80]	[9.081068]	[81]	[17917685]	[17917686]
640_18684	chr22	19175756	19176156	+	1000	52.0	[]	[]	[9.081068]	[120]	[]	[19175975]
640_18685	chr22	19881698	19882098	+	1000	52.0	[8.415787]	[86]	[9.081068]	[77]	[19881874]	[19881865]
640_18686	chr22	21569751	21570151	+	1000	52.0	[9.957076]	[102]	[9.859796]	[103]	[21569939]	[21569940]
640_1869	chr1	1232312	1232712	+	1000	201.0	[9.957076]	[104]	[12.820818]	[105]	[1232511]	[1232512]
640_18691	chr22	36383130	36383530	+	1000	52.0	[9.081068]	[143]	[]	[]	[36383355]	[]
640_18693	chr22	40817067	40817467	+	1000	52.0	[9.3206]	[120]	[12.820818]	[121]	[40817267]	[40817268]
640_18696	chr3	9420801	9421201	+	1000	52.0	[9.081068]	[136]	[]	[]	[9421027]	[]
640_18698	chr3	42005463	42005863	+	1000	52.0	[]	[]	[9.081068]	[121]	[]	[42005673]
640_187	chr6	43771811	43772211	+	1000	422.0	[8.415534]	[91]	[]	[]	[43772002]	[]
640_1870	chr1	19485762	19486162	+	1000	201.0	[7.3984704]	[84]	[]	[]	[19485944]	[]
640_18703	chr3	122513893	122514293	+	1000	52.0	[]	[]	[8.415534]	[122]	[]	[122514104]
640_18708	chr3	133376835	133377235	+	1000	52.0	[9.859796]	[110]	[9.957076]	[111]	[133377044]	[133377045]
640_1871	chr1	25715965	25716365	+	1000	201.0	[9.081068]	[131]	[]	[]	[25716196]	[]
640_18720	chr3	185756450	185756850	+	1000	52.0	[12.820818]	[108]	[9.859796]	[109]	[185756645]	[185756646]
640_18721	chr3	195001935	195002335	+	1000	52.0	[]	[]	[8.334265]	[88]	[]	[195002112]
640_18733	chr4	183363971	183364371	+	1000	52.0	[9.3206]	[124]	[12.820818]	[125]	[183364165]	[183364166]
640_18738	chr5	34606071	34606471	+	1000	52.0	[12.820818]	[86]	[12.820818]	[87]	[34606256]	[34606257]
640_1874	chr1	168220513	168220913	+	1000	201.0	[12.820818, 9.859796]	[89, 128]	[9.3206, 12.820818]	[90, 129]	[168220695, 168220734]	[168220696, 168220735]
640_18750	chr5	177507207	177507607	+	1000	52.0	[7.1483927, 9.081068]	[72, 165]	[8.415787]	[166]	[177507362, 177507455]	[177507456]
640_18752	chr5	180090444	180090844	+	1000	52.0	[]	[]	[7.2921777]	[156]	[]	[180090687]
640_18753	chr6	3457027	3457427	+	1000	52.0	[7.4328523]	[130]	[]	[]	[3457249]	[]
640_18755	chr6	10887544	10887944	+	1000	52.0	[7.5613456]	[193]	[]	[]	[10887749]	[]
640_1876	chr16	28863222	28863622	+	1000	201.0	[8.415534]	[107]	[]	[]	[28863427]	[]
640_18762	chr6	26402337	26402737	+	1000	52.0	[]	[]	[8.415787, 9.081068]	[129, 137]	[]	[26402554, 26402562]
640_18776	chr6	125790584	125790984	+	1000	52.0	[]	[]	[8.344066]	[173]	[]	[125790806]
640_18777	chr6	135568389	135568789	+	1000	52.0	[7.3538165]	[128]	[9.081068]	[86]	[135568616]	[135568574]
640_1878	chr17	42535943	42536343	+	1000	201.0	[8.415534, 12.820818]	[92, 182]	[12.820818]	[183]	[42536102, 42536192]	[42536193]
640_18782	chr6	156718660	156719060	+	1000	52.0	[]	[]	[8.415534]	[125]	[]	[156718875]
640_1879	chr17	80575316	80575716	+	1000	201.0	[9.081068, 7.981569]	[98, 117]	[]	[]	[80575510, 80575529]	[]
640_18792	chr7	73601796	73602196	+	1000	52.0	[9.081068, 9.957076, 8.415534]	[78, 111, 136]	[9.957076]	[112]	[73601968, 73602001, 73602026]	[73602002]
640_18794	chr7	98514106	98514506	+	1000	52.0	[9.957076, 9.081068]	[112, 156]	[7.3538165, 9.859796]	[89, 113]	[98514300, 98514344]	[98514277, 98514301]
640_18795	chr7	99958680	99959080	+	1000	52.0	[7.3984704]	[133]	[]	[]	[99958904]	[]
640_18804	chr7	135281491	135281891	+	1000	52.0	[]	[]	[7.3538165]	[100]	[]	[135281691]
640_18806	chr7	139451649	139452049	+	1000	52.0	[]	[]	[9.081068]	[122]	[]	[139451845]
640_18817	chr8	13118724	13119124	+	1000	52.0	[12.820818]	[115]	[9.859796]	[116]	[13118924]	[13118925]
640_1882	chr20	44960334	44960734	+	1000	201.0	[]	[]	[8.415534]	[99]	[]	[44960532]
640_18846	chr9	137127593	137127993	+	1000	52.0	[8.415787]	[110]	[9.081068]	[111]	[137127796]	[137127797]
640_18849	chrX	13254402	13254802	+	1000	52.0	[8.334265]	[150]	[7.5613456]	[151]	[13254616]	[13254617]
640_18855	chrX	118727114	118727514	+	1000	52.0	[8.344066]	[88]	[8.415534, 7.2921777]	[89, 132]	[118727294]	[118727295, 118727338]
640_1887	chr4	103019479	103019879	+	1000	201.0	[8.344066, 7.5613456]	[92, 103]	[8.334265]	[104]	[103019666, 103019677]	[103019678]
640_18870	chr1	20195149	20195549	+	1000	51.0	[7.4328523]	[73]	[]	[]	[20195309]	[]
640_18876	chr1	38527680	38528080	+	1000	51.0	[9.081068]	[87]	[8.415787]	[88]	[38527861]	[38527862]
640_18882	chr1	65422464	65422864	+	1000	51.0	[7.3538165, 9.957076]	[109, 125]	[9.3206]	[126]	[65422664, 65422680]	[65422681]
640_18884	chr1	146012954	146013354	+	1000	51.0	[8.334265]	[128]	[]	[]	[146013180]	[]
640_18886	chr1	150999137	150999537	+	1000	51.0	[7.3805842]	[78]	[]	[]	[150999306]	[]
640_18887	chr1	154219459	154219859	+	1000	51.0	[8.415787]	[117]	[]	[]	[154219641]	[]
640_18889	chr1	156001713	156002113	+	1000	51.0	[9.081068]	[134]	[]	[]	[156001938]	[]
640_1889	chr6	1523972	1524372	+	1000	201.0	[8.415534, 9.859796]	[101, 154]	[9.957076]	[155]	[1524169, 1524222]	[1524223]
640_18891	chr1	157367143	157367543	+	1000	51.0	[8.415787]	[110]	[9.081068]	[111]	[157367343]	[157367344]
640_189	chr22	19942308	19942708	+	1000	421.0	[12.820818]	[108]	[12.820818]	[109]	[19942514]	[19942515]
640_1890	chr6	10886685	10887085	+	1000	201.0	[7.5613456]	[86]	[8.334265]	[87]	[10886868]	[10886869]
640_18905	chr1	222592058	222592458	+	1000	51.0	[12.820818, 8.415787, 8.415787, 9.859796]	[61, 95, 112, 147]	[9.3206, 9.081068, 9.081068, 9.3206]	[62, 96, 113, 148]	[222592218, 222592252, 222592269, 222592304]	[222592219, 222592253, 222592270, 222592305]
640_18909	chr1	241990043	241990443	+	1000	51.0	[8.334265]	[80]	[7.3538165]	[96]	[241990223]	[241990239]
640_18911	chr10	3809474	3809874	+	1000	51.0	[9.859796]	[120]	[7.3984704, 9.859796]	[94, 121]	[3809687]	[3809661, 3809688]
640_18912	chr10	4234703	4235103	+	1000	51.0	[12.820818, 9.859796]	[82, 129]	[12.820818, 12.820818]	[83, 130]	[4234882, 4234929]	[4234883, 4234930]
640_18913	chr10	4849665	4850065	+	1000	51.0	[7.5613456]	[78]	[8.334265]	[79]	[4849827]	[4849828]
640_18916	chr10	13706593	13706993	+	1000	51.0	[9.859796]	[143]	[8.415787, 9.957076]	[102, 144]	[13706833]	[13706792, 13706834]
640_18917	chr10	17423722	17424122	+	1000	51.0	[12.820818]	[101]	[9.3206]	[102]	[17423914]	[17423915]
640_18918	chr10	21517351	21517751	+	1000	51.0	[7.2921777]	[142]	[]	[]	[21517558]	[]
640_18923	chr10	70742453	70742853	+	1000	51.0	[]	[]	[7.4328523]	[125]	[]	[70742673]
640_18928	chr10	92590574	92590974	+	1000	51.0	[9.859796]	[93]	[12.820818]	[94]	[92590731]	[92590732]
640_18932	chr10	104120798	104121198	+	1000	51.0	[12.820818]	[106]	[9.3206]	[107]	[104120997]	[104120998]
640_18936	chr11	19978645	19979045	+	1000	51.0	[]	[]	[7.3538165]	[177]	[]	[19978894]
640_18937	chr11	20479598	20479998	+	1000	51.0	[8.334265]	[99]	[]	[]	[20479765]	[]
640_18943	chr11	66982032	66982432	+	1000	51.0	[]	[]	[7.3984704]	[85]	[]	[66982209]
640_18946	chr11	71716395	71716795	+	1000	51.0	[]	[]	[8.415787]	[133]	[]	[71716617]
640_18948	chr11	75576444	75576844	+	1000	51.0	[12.820818]	[79]	[12.820818]	[80]	[75576620]	[75576621]
640_18949	chr11	77198523	77198923	+	1000	51.0	[9.957076]	[138]	[9.3206]	[139]	[77198729]	[77198730]
640_1895	chr7	39949581	39949981	+	1000	201.0	[7.981569]	[143]	[7.3805842]	[144]	[39949808]	[39949809]
640_18951	chr11	86109263	86109663	+	1000	51.0	[8.415787]	[133]	[]	[]	[86109480]	[]
640_18959	chr12	12696031	12696431	+	1000	51.0	[]	[]	[8.344066]	[209]	[]	[12696276]
640_1896	chr7	97972144	97972544	+	1000	201.0	[8.334265]	[85]	[]	[]	[97972308]	[]
640_18967	chr12	54935214	54935614	+	1000	51.0	[]	[]	[7.1483927]	[170]	[]	[54935439]
640_18976	chr12	113190844	113191244	+	1000	51.0	[9.081068]	[71]	[8.415787]	[72]	[113191014]	[113191015]
640_18977	chr12	116277729	116278129	+	1000	51.0	[7.981569]	[164]	[7.4328523, 7.3805842]	[142, 165]	[116277967]	[116277945, 116277968]
640_18979	chr12	124992790	124993190	+	1000	51.0	[]	[]	[8.334265]	[119]	[]	[124993005]
640_1898	chr9	38392532	38392932	+	1000	201.0	[9.081068]	[117]	[8.415787]	[118]	[38392733]	[38392734]
640_18988	chr14	34875318	34875718	+	1000	51.0	[7.981569]	[130]	[]	[]	[34875504]	[]
640_1899	chr9	112486443	112486843	+	1000	201.0	[8.415534]	[79]	[]	[]	[112486619]	[]
640_18991	chr14	60331077	60331477	+	1000	51.0	[9.957076]	[112]	[9.957076]	[113]	[60331277]	[60331278]
640_18998	chr15	42279106	42279506	+	1000	51.0	[12.820818]	[93]	[9.957076]	[94]	[42279282]	[42279283]
640_19000	chr15	65835452	65835852	+	1000	51.0	[8.415787]	[98]	[9.081068]	[99]	[65835646]	[65835647]
640_19007	chr15	84631037	84631437	+	1000	51.0	[7.5613456]	[123]	[]	[]	[84631252]	[]
640_19010	chr16	1645951	1646351	+	1000	51.0	[7.3538165]	[120]	[]	[]	[1646169]	[]
640_19011	chr16	2794465	2794865	+	1000	51.0	[]	[]	[8.415787]	[70]	[]	[2794618]
640_19016	chr16	12426222	12426622	+	1000	51.0	[]	[]	[9.081068]	[109]	[]	[12426415]
640_19019	chr16	23903090	23903490	+	1000	51.0	[12.820818]	[112]	[9.859796]	[113]	[23903289]	[23903290]
640_19021	chr16	31873961	31874361	+	1000	51.0	[8.415534]	[155]	[]	[]	[31874159]	[]
640_19034	chr17	8226578	8226978	+	1000	51.0	[9.957076]	[140]	[9.3206]	[141]	[8226795]	[8226796]
640_19035	chr17	16386636	16387036	+	1000	51.0	[7.5613456]	[114]	[]	[]	[16386812]	[]
640_19038	chr17	31859028	31859428	+	1000	51.0	[12.820818]	[128]	[9.3206]	[129]	[31859239]	[31859240]
640_19042	chr17	41864660	41865060	+	1000	51.0	[7.981569]	[109]	[]	[]	[41864845]	[]
640_19044	chr17	44323945	44324345	+	1000	51.0	[9.957076]	[145]	[9.859796]	[146]	[44324178]	[44324179]
640_19046	chr17	47946911	47947311	+	1000	51.0	[9.081068]	[127]	[]	[]	[47947126]	[]
640_1906	chr10	27154227	27154627	+	1000	200.0	[7.3538165]	[123]	[]	[]	[27154450]	[]
640_19060	chr18	9081910	9082310	+	1000	51.0	[9.957076]	[150]	[9.859796]	[151]	[9082138]	[9082139]
640_19077	chr19	14391100	14391500	+	1000	51.0	[7.3538165, 8.415787]	[103, 148]	[]	[]	[14391303, 14391348]	[]
640_19090	chr19	45253930	45254330	+	1000	51.0	[12.820818]	[83]	[12.820818]	[84]	[45254107]	[45254108]
640_19094	chr19	49716105	49716505	+	1000	51.0	[12.820818]	[166]	[12.820818]	[167]	[49716346]	[49716347]
640_19101	chr2	16633838	16634238	+	1000	51.0	[7.5613456]	[88]	[]	[]	[16634003]	[]
640_19108	chr2	62296564	62296964	+	1000	51.0	[]	[]	[7.1483927]	[90]	[]	[62296744]
640_1911	chr19	2749170	2749570	+	1000	200.0	[9.957076]	[91]	[12.820818]	[92]	[2749355]	[2749356]
640_19112	chr2	99590515	99590915	+	1000	51.0	[12.820818]	[111]	[9.957076]	[112]	[99590713]	[99590714]
640_19113	chr2	126659122	126659522	+	1000	51.0	[7.3984704]	[91]	[]	[]	[126659301]	[]
640_19114	chr2	142938191	142938591	+	1000	51.0	[12.820818]	[113]	[12.820818]	[114]	[142938390]	[142938391]
640_19116	chr2	199985604	199986004	+	1000	51.0	[]	[]	[7.4328523]	[75]	[]	[199985766]
640_19121	chr2	217077919	217078319	+	1000	51.0	[9.081068]	[138]	[8.415787]	[139]	[217078142]	[217078143]
640_19123	chr2	219522341	219522741	+	1000	51.0	[7.981569]	[115]	[]	[]	[219522554]	[]
640_1913	chr22	21735787	21736187	+	1000	200.0	[12.820818]	[108]	[9.957076]	[109]	[21735991]	[21735992]
640_19137	chr21	15557863	15558263	+	1000	51.0	[8.415787]	[118]	[]	[]	[15558079]	[]
640_1914	chr3	12999358	12999758	+	1000	200.0	[12.820818]	[96]	[12.820818]	[97]	[12999550]	[12999551]
640_19142	chr21	42972919	42973319	+	1000	51.0	[9.081068]	[178]	[8.415787]	[179]	[42973164]	[42973165]
640_19143	chr21	45309035	45309435	+	1000	51.0	[7.3984704]	[108]	[]	[]	[45309225]	[]
640_19150	chr22	23243016	23243416	+	1000	51.0	[12.820818]	[192]	[9.3206]	[193]	[23243263]	[23243264]
640_19156	chr3	38308447	38308847	+	1000	51.0	[9.081068, 12.820818, 9.957076]	[93, 105, 139]	[9.859796, 12.820818]	[106, 140]	[38308629, 38308641, 38308675]	[38308642, 38308676]
640_19158	chr3	45874660	45875060	+	1000	51.0	[9.957076]	[149]	[12.820818]	[150]	[45874891]	[45874892]
640_19159	chr3	47294399	47294799	+	986	51.0	[]	[]	[7.3538165, 7.981569]	[82, 156]	[]	[47294552, 47294626]
640_19167	chr3	150787783	150788183	+	1000	51.0	[]	[]	[7.3984704]	[123]	[]	[150787992]
640_19169	chr3	160451614	160452014	+	1000	51.0	[]	[]	[8.415787]	[88]	[]	[160451791]
640_1917	chr5	134249587	134249987	+	1000	200.0	[9.859796]	[100]	[9.3206]	[101]	[134249780]	[134249781]
640_19175	chr3	187745183	187745583	+	1000	51.0	[]	[]	[7.5613456]	[154]	[]	[187745407]
640_19177	chr4	5144389	5144789	+	1000	51.0	[9.081068]	[75]	[]	[]	[5144560]	[]
640_1918	chr6	43171153	43171553	+	1000	200.0	[]	[]	[8.344066]	[93]	[]	[43171324]
640_19180	chr4	39044962	39045362	+	1000	51.0	[8.344066]	[127]	[]	[]	[39045162]	[]
640_19183	chr4	83010780	83011180	+	1000	51.0	[8.334265]	[158]	[]	[]	[83011019]	[]
640_19186	chr4	147843169	147843569	+	1000	51.0	[8.334265, 12.820818]	[93, 126]	[7.5613456, 12.820818]	[94, 127]	[147843356, 147843389]	[147843357, 147843390]
640_1919	chr6	43640419	43640819	+	1000	200.0	[9.081068]	[64]	[8.415787]	[65]	[43640581]	[43640582]
640_19195	chr5	76402351	76402751	+	1000	51.0	[8.415787]	[182]	[]	[]	[76402581]	[]
640_19200	chr5	135162628	135163028	+	1000	51.0	[9.081068]	[91]	[8.415787]	[92]	[135162817]	[135162818]
640_19201	chr5	136188921	136189321	+	1000	51.0	[]	[]	[9.081068]	[85]	[]	[136189099]
640_19203	chr5	141681668	141682068	+	1000	51.0	[8.415534]	[86]	[7.3984704]	[153]	[141681847]	[141681914]
640_19206	chr5	177309637	177310037	+	1000	51.0	[8.334265]	[112]	[7.5613456]	[113]	[177309829]	[177309830]
640_1921	chr7	92904313	92904713	+	1000	200.0	[8.415787, 8.415787]	[122, 132]	[9.081068, 9.081068]	[123, 133]	[92904519, 92904529]	[92904520, 92904530]
640_19211	chr6	18044245	18044645	+	1000	51.0	[12.820818]	[162]	[12.820818]	[163]	[18044475]	[18044476]
640_19221	chr6	43263462	43263862	+	1000	51.0	[7.4328523]	[77]	[]	[]	[43263617]	[]
640_19226	chr6	119566662	119567062	+	1000	51.0	[8.415787, 7.3538165]	[138, 174]	[]	[]	[119566842, 119566878]	[]
640_19227	chr6	129662910	129663310	+	1000	51.0	[9.081068]	[112]	[8.415787]	[113]	[129663107]	[129663108]
640_19228	chr6	134293852	134294252	+	1000	51.0	[]	[]	[8.415787]	[115]	[]	[134294054]
640_19238	chr7	5625798	5626198	+	1000	51.0	[12.820818]	[132]	[9.859796]	[133]	[5626008]	[5626009]
640_1924	chr9	129626222	129626622	+	1000	200.0	[9.3206, 9.3206]	[79, 118]	[9.3206, 9.957076]	[80, 119]	[129626398, 129626437]	[129626399, 129626438]
640_19241	chr7	32662511	32662911	+	1000	51.0	[8.415787]	[99]	[]	[]	[32662699]	[]
640_19248	chr7	73960575	73960975	+	1000	51.0	[9.081068, 7.5613456]	[86, 125]	[8.415787, 8.334265]	[87, 126]	[73960740, 73960779]	[73960741, 73960780]
640_19250	chr7	84821810	84822210	+	1000	51.0	[8.415787]	[98]	[]	[]	[84821982]	[]
640_19251	chr7	90345485	90345885	+	1000	51.0	[]	[]	[9.081068]	[93]	[]	[90345669]
640_19253	chr7	101806106	101806506	+	1000	51.0	[9.081068]	[99]	[8.415787]	[100]	[101806305]	[101806306]
640_19256	chr7	138314341	138314741	+	1000	51.0	[7.3805842]	[109]	[]	[]	[138314539]	[]
640_19261	chr7	150824303	150824703	+	1000	51.0	[]	[]	[7.981569]	[110]	[]	[150824497]
640_19263	chr7	157474613	157475013	+	1000	51.0	[8.334265]	[86]	[7.5613456]	[87]	[157474789]	[157474790]
640_19264	chr8	477497	477897	+	1000	51.0	[]	[]	[7.3538165, 8.415787]	[87, 137]	[]	[477679, 477729]
640_19266	chr8	11943607	11944007	+	1000	51.0	[9.957076]	[158]	[9.3206]	[159]	[11943853]	[11943854]
640_19272	chr8	58672136	58672536	+	1000	51.0	[7.3805842]	[101]	[7.981569, 9.081068]	[102, 125]	[58672329]	[58672330, 58672353]
640_19274	chr8	67366115	67366515	+	1000	51.0	[8.415787]	[160]	[]	[]	[67366330]	[]
640_19279	chr8	105363455	105363855	+	1000	51.0	[9.081068]	[128]	[]	[]	[105363660]	[]
640_19282	chr8	130309347	130309747	+	1000	51.0	[8.415787]	[165]	[]	[]	[130309588]	[]
640_19283	chr8	130681840	130682240	+	1000	51.0	[]	[]	[9.081068]	[83]	[]	[130682011]
640_19286	chr8	142961543	142961943	+	687	51.0	[]	[]	[8.415787]	[110]	[]	[142961747]
640_19287	chr8	143404871	143405271	+	1000	51.0	[12.820818]	[100]	[12.820818]	[101]	[143405062]	[143405063]
640_19291	chr9	77957668	77958068	+	1000	51.0	[9.957076, 12.820818]	[81, 115]	[9.957076, 12.820818]	[82, 116]	[77957837, 77957871]	[77957838, 77957872]
640_19293	chr9	94623214	94623614	+	1000	51.0	[8.344066]	[154]	[8.415534]	[155]	[94623450]	[94623451]
640_19298	chr9	123300572	123300972	+	1000	51.0	[9.081068]	[119]	[8.415787]	[120]	[123300778]	[123300779]
640_193	chr19	45078996	45079396	+	1000	418.0	[12.820818]	[66]	[12.820818]	[67]	[45079162]	[45079163]
640_19307	chrX	9419774	9420174	+	1000	51.0	[7.5613456]	[123]	[]	[]	[9419995]	[]
640_19309	chrX	40805385	40805785	+	1000	51.0	[]	[]	[8.415787]	[141]	[]	[40805613]
640_1931	chr11	62841262	62841662	+	1000	199.0	[8.415787]	[82]	[9.081068]	[83]	[62841424]	[62841425]
640_19312	chrX	48617557	48617957	+	1000	51.0	[8.415787]	[121]	[9.081068]	[122]	[48617776]	[48617777]
640_19313	chrX	48700877	48701277	+	1000	51.0	[9.081068]	[100]	[8.415787]	[101]	[48701065]	[48701066]
640_19319	chrX	135888955	135889355	+	1000	51.0	[7.981569]	[79]	[]	[]	[135889124]	[]
640_19320	chrX	153400066	153400466	+	1000	51.0	[8.334265]	[78]	[]	[]	[153400241]	[]
640_19325	chr1	8910981	8911381	+	1000	50.0	[8.334265, 12.820818]	[65, 116]	[12.820818]	[117]	[8911141, 8911192]	[8911193]
640_1933	chr15	78979600	78980000	+	1000	199.0	[9.081068, 12.820818]	[80, 99]	[8.415787, 12.820818]	[81, 100]	[78979771, 78979790]	[78979772, 78979791]
640_19335	chr1	21853010	21853410	+	1000	50.0	[8.415787]	[108]	[8.334265, 9.081068]	[68, 109]	[21853216]	[21853176, 21853217]
640_19336	chr1	22296689	22297089	+	1000	50.0	[]	[]	[8.334265]	[136]	[]	[22296905]
