#PeakID(python identify_motif.py ./ENCODE_processed_files/NFE2_idr.fa NFE2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
314_21819	chr16	73210727	73211127	+	1000	52.0	[16.93431]	[102]	[15.292928]	[102]	[73210928]	[73210928]
314_21830	chr17	48432808	48433208	+	1000	52.0	[]	[]	[3.92216]	[112]	[]	[48433006]
314_21840	chr17	82962120	82962520	+	1000	52.0	[]	[]	[3.7968774]	[126]	[]	[82962341]
314_21841	chr18	1051753	1052153	+	1000	52.0	[4.399592]	[117]	[4.261176]	[117]	[1051969]	[1051969]
314_21845	chr18	9736901	9737301	+	1000	52.0	[6.7177763]	[102]	[6.01237]	[102]	[9737098]	[9737098]
314_21847	chr18	31102934	31103334	+	1000	52.0	[10.376464]	[119]	[8.742208]	[119]	[31103149]	[31103149]
314_21850	chr18	77822655	77823055	+	1000	52.0	[4.261176]	[109]	[4.399592]	[109]	[77822854]	[77822854]
314_21859	chr19	36054245	36054645	+	1000	52.0	[]	[]	[3.8293622]	[86]	[]	[36054425]
314_21861	chr19	41324973	41325373	+	1000	52.0	[]	[]	[3.825743]	[112]	[]	[41325179]
314_21868	chr19	55544905	55545305	+	1000	52.0	[12.570218, 10.545787]	[89, 99]	[13.2684965, 8.904404]	[89, 99]	[55545082, 55545092]	[55545082, 55545092]
314_2187	chr1	109425905	109426305	+	1000	246.0	[6.7177763]	[94]	[6.01237]	[94]	[109426098]	[109426098]
314_21876	chr2	17515448	17515848	+	1000	52.0	[4.2028556]	[86]	[4.3415647, 3.7968774]	[86, 103]	[17515629]	[17515629, 17515646]
314_21886	chr2	54613942	54614342	+	1000	52.0	[10.383591]	[123]	[8.735081]	[123]	[54614164]	[54614164]
314_21898	chr2	130947989	130948389	+	1000	52.0	[3.825743]	[116]	[]	[]	[130948195]	[]
314_21899	chr2	135741364	135741764	+	1000	52.0	[7.6679726, 5.018366]	[104, 140]	[5.0257483, 7.5954328]	[104, 140]	[135741561, 135741597]	[135741561, 135741597]
314_219	chr6	159989146	159989546	+	1000	458.0	[8.735081]	[97]	[10.383591]	[97]	[159989343]	[159989343]
314_21902	chr2	157725794	157726194	+	1000	52.0	[4.399592]	[105]	[4.261176]	[105]	[157725992]	[157725992]
314_21903	chr2	158510301	158510701	+	1000	52.0	[11.627113]	[122]	[14.211601]	[122]	[158510507]	[158510507]
314_21908	chr2	178206117	178206517	+	1000	52.0	[8.691563]	[117]	[10.390682]	[117]	[178206317]	[178206317]
314_21916	chr20	5608504	5608904	+	1000	52.0	[5.018366]	[99]	[7.5954328]	[99]	[5608697]	[5608697]
314_21920	chr20	45344221	45344621	+	1000	52.0	[6.7177763, 10.545787]	[91, 120]	[6.01237, 8.904404]	[91, 120]	[45344409, 45344438]	[45344409, 45344438]
314_21923	chr21	21203934	21204334	+	1000	52.0	[4.3377013]	[89]	[4.326686, 3.825743]	[89, 124]	[21204113]	[21204113, 21204148]
314_21945	chr22	23110939	23111339	+	1000	52.0	[16.93431, 3.8611343]	[84, 91]	[15.292928]	[84]	[23111111, 23111118]	[23111111]
314_21947	chr22	23225564	23225964	+	1000	52.0	[3.796015]	[142]	[]	[]	[23225779]	[]
314_2195	chr17	49828316	49828716	+	1000	246.0	[10.383591, 4.002158]	[98, 154]	[8.735081]	[98]	[49828511, 49828567]	[49828511]
314_21956	chr3	12193475	12193875	+	1000	52.0	[8.742208]	[78]	[10.376464]	[78]	[12193652]	[12193652]
314_21961	chr3	41274965	41275365	+	1000	52.0	[6.6671314, 6.659749, 8.698907]	[79, 131, 138]	[5.946591, 5.9540496, 10.310684]	[79, 131, 138]	[41275135, 41275187, 41275194]	[41275135, 41275187, 41275194]
314_21965	chr3	61589838	61590238	+	1000	52.0	[6.7177763]	[113]	[6.01237]	[113]	[61590044]	[61590044]
314_21968	chr3	101065946	101066346	+	1000	52.0	[4.268303, 10.819023]	[71, 155]	[4.392465, 3.825743, 3.7968774, 10.950313]	[71, 96, 137, 155]	[101066105, 101066189]	[101066105, 101066130, 101066171, 101066189]
314_21975	chr3	143283436	143283836	+	1000	52.0	[]	[]	[3.9444213]	[106]	[]	[143283615]
314_21982	chr3	194139148	194139548	+	1000	52.0	[3.9093606]	[144]	[]	[]	[194139365]	[]
314_21985	chr4	992482	992882	+	1000	52.0	[7.587974]	[80]	[5.033093]	[80]	[992633]	[992633]
314_21997	chr4	81725049	81725449	+	1000	52.0	[8.904404]	[137]	[10.545787]	[137]	[81725279]	[81725279]
314_22	chr6	3023775	3024175	+	1000	587.0	[6.7177763]	[99]	[6.01237]	[99]	[3023973]	[3023973]
314_22011	chr5	1564015	1564415	+	1000	52.0	[8.742208]	[108]	[10.376464, 3.825743]	[108, 146]	[1564207]	[1564207, 1564245]
314_22016	chr5	34686765	34687165	+	1000	52.0	[10.545787]	[104]	[8.904404]	[104]	[34686967]	[34686967]
314_2202	chr6	147000551	147000951	+	1000	246.0	[8.735081]	[101]	[10.383591]	[101]	[147000751]	[147000751]
314_22024	chr5	57441539	57441939	+	1000	52.0	[8.742208]	[99]	[10.376464]	[99]	[57441731]	[57441731]
314_22029	chr5	99088321	99088721	+	1000	52.0	[10.383591]	[108]	[8.735081]	[108]	[99088528]	[99088528]
314_2203	chr7	38127897	38128297	+	1000	246.0	[10.310684]	[113]	[8.706215]	[113]	[38128102]	[38128102]
314_22041	chr5	164487882	164488282	+	1000	52.0	[12.570218]	[177]	[13.2684965]	[177]	[164488122]	[164488122]
314_22045	chr5	173789133	173789533	+	1000	52.0	[]	[]	[3.9022686]	[116]	[]	[173789346]
314_2205	chr7	151519692	151520092	+	1000	246.0	[]	[]	[3.7822251]	[88]	[]	[151519878]
314_22052	chr6	7769731	7770131	+	1000	52.0	[8.706215]	[102]	[10.310684]	[102]	[7769925]	[7769925]
314_22057	chr6	25918278	25918678	+	1000	52.0	[10.545787]	[100]	[8.904404]	[100]	[25918478]	[25918478]
314_22063	chr6	28408390	28408790	+	843	52.0	[6.01237]	[100]	[6.7177763]	[100]	[28408576]	[28408576]
314_22076	chr6	52503893	52504293	+	1000	52.0	[11.627113]	[192]	[14.211601]	[192]	[52504140]	[52504140]
314_22079	chr6	82247723	82248123	+	1000	52.0	[3.825743]	[115]	[]	[]	[82247926]	[]
314_2208	chr10	107032383	107032783	+	1000	245.0	[6.01237]	[104]	[6.7177763]	[104]	[107032586]	[107032586]
314_22080	chr6	99567964	99568364	+	1000	52.0	[6.01237]	[99]	[6.7177763]	[99]	[99568158]	[99568158]
314_22085	chr6	134021758	134022158	+	1000	52.0	[3.8039694]	[123]	[]	[]	[134021963]	[]
314_22086	chr6	136250195	136250595	+	1000	52.0	[]	[]	[3.8368208]	[143]	[]	[136250399]
314_22100	chr7	28293432	28293832	+	1000	52.0	[8.742208]	[95]	[10.376464]	[95]	[28293627]	[28293627]
314_22106	chr7	66995435	66995835	+	1000	52.0	[3.8033974]	[127]	[]	[]	[66995649]	[]
314_22114	chr7	100545719	100546119	+	1000	52.0	[10.376464]	[122]	[8.742208]	[122]	[100545918]	[100545918]
314_22122	chr7	141660269	141660669	+	1000	52.0	[7.6537538]	[98]	[5.076393]	[98]	[141660458]	[141660458]
314_22124	chr7	143380806	143381206	+	1000	52.0	[5.076393]	[89]	[7.6537538]	[89]	[143380988]	[143380988]
314_2213	chr20	35875511	35875911	+	1000	245.0	[6.7177763]	[103]	[6.01237]	[103]	[35875710]	[35875710]
314_22137	chr8	47659772	47660172	+	1000	52.0	[7.587974]	[63]	[5.0257483]	[63]	[47659926]	[47659926]
314_2214	chr4	105352808	105353208	+	1000	245.0	[10.383591]	[108]	[8.735081]	[108]	[105353010]	[105353010]
314_22141	chr8	92741611	92742011	+	1000	52.0	[4.399592]	[136]	[4.261176]	[136]	[92741846]	[92741846]
314_22153	chr9	2012300	2012700	+	1000	52.0	[16.93431]	[99]	[15.292928]	[99]	[2012493]	[2012493]
314_22155	chr9	27183799	27184199	+	1000	52.0	[4.399592]	[102]	[4.261176]	[102]	[27183998]	[27183998]
314_22162	chr9	91164701	91165101	+	1000	52.0	[14.211601]	[131]	[11.627113]	[131]	[91164908]	[91164908]
314_22163	chr9	91192916	91193316	+	1000	52.0	[10.545787, 5.9540496]	[55, 124]	[8.904404, 6.659749]	[55, 124]	[91193069, 91193138]	[91193069, 91193138]
314_22164	chr9	94945782	94946182	+	1000	52.0	[6.01237]	[80]	[6.7177763]	[80]	[94945952]	[94945952]
314_2217	chr1	45954510	45954910	+	1000	244.0	[8.735081]	[100]	[10.383591]	[100]	[45954710]	[45954710]
314_22172	chr9	122402378	122402778	+	1000	52.0	[5.946591, 14.211601, 14.211601]	[61, 88, 129]	[6.64487, 11.627113, 11.627113]	[61, 88, 129]	[122402532, 122402559, 122402600]	[122402532, 122402559, 122402600]
314_22184	chr9	137240843	137241243	+	1000	52.0	[4.326686]	[96]	[4.195397]	[96]	[137241037]	[137241037]
314_2219	chr1	61141457	61141857	+	1000	244.0	[6.7177763]	[100]	[6.01237]	[100]	[61141654]	[61141654]
314_22190	chrX	66022020	66022420	+	1000	52.0	[]	[]	[3.9093606]	[133]	[]	[66022252]
314_22197	chrX	130893688	130894088	+	1000	52.0	[3.825743, 3.8256726]	[114, 135]	[]	[]	[130893893, 130893914]	[]
314_2220	chr1	224430492	224430892	+	1000	244.0	[4.399592]	[107]	[4.261176]	[107]	[224430694]	[224430694]
314_22203	chr1	11979779	11980179	+	1000	51.0	[12.570218]	[75]	[13.2684965]	[75]	[11979944]	[11979944]
314_22220	chr1	40039562	40039962	+	1000	51.0	[5.0404005]	[89]	[7.6028533]	[89]	[40039717]	[40039717]
314_22223	chr1	59020168	59020568	+	1000	51.0	[12.570218]	[141]	[13.2684965]	[141]	[59020389]	[59020389]
314_22230	chr1	77539745	77540145	+	1000	51.0	[4.399592]	[101]	[4.261176]	[101]	[77539936]	[77539936]
314_22231	chr1	84506460	84506860	+	1000	51.0	[8.904404]	[68]	[10.545787]	[68]	[84506624]	[84506624]
314_22235	chr1	99599651	99600051	+	1000	51.0	[7.284498]	[74]	[8.096313]	[74]	[99599816]	[99599816]
314_22241	chr1	152051195	152051595	+	1000	51.0	[8.669301, 5.097565]	[107, 130]	[10.310684, 7.587974]	[107, 130]	[152051385, 152051408]	[152051385, 152051408]
314_2225	chr2	53969273	53969673	+	1000	244.0	[8.735081, 5.0257483]	[81, 130]	[10.383591, 7.587974]	[81, 130]	[53969451, 53969500]	[53969451, 53969500]
314_22256	chr1	184805599	184805999	+	1000	51.0	[]	[]	[3.8039694]	[74]	[]	[184805768]
314_22261	chr1	206518725	206519125	+	1000	51.0	[]	[]	[3.825743]	[133]	[]	[206518938]
314_2227	chr3	149576204	149576604	+	1000	244.0	[3.7824428, 8.735081]	[78, 110]	[10.383591]	[110]	[149576381, 149576413]	[149576413]
314_2229	chr6	13307491	13307891	+	1000	244.0	[8.742208]	[104]	[10.376464]	[104]	[13307692]	[13307692]
314_22298	chr10	71635332	71635732	+	1000	51.0	[4.326686]	[62]	[4.195397]	[62]	[71635483]	[71635483]
314_2230	chr6	13927202	13927602	+	1000	244.0	[]	[]	[3.796015]	[134]	[]	[13927424]
314_22300	chr10	73856908	73857308	+	1000	51.0	[4.195397]	[113]	[4.3635993]	[113]	[73857114]	[73857114]
314_22302	chr10	77405679	77406079	+	1000	51.0	[11.627113]	[97]	[14.211601]	[97]	[77405875]	[77405875]
314_22309	chr10	107083628	107084028	+	1000	51.0	[14.211601]	[109]	[11.627113]	[109]	[107083807]	[107083807]
314_2231	chr7	16668046	16668446	+	1000	244.0	[5.076393]	[105]	[7.6537538]	[105]	[16668248]	[16668248]
314_22310	chr10	110417311	110417711	+	1000	51.0	[6.01237]	[132]	[6.7177763]	[132]	[110417534]	[110417534]
314_22321	chr11	35039077	35039477	+	1000	51.0	[6.01237]	[123]	[6.7177763]	[123]	[35039280]	[35039280]
314_22325	chr11	61959030	61959430	+	1000	51.0	[6.7177763]	[115]	[6.01237]	[115]	[61959234]	[61959234]
314_2234	chr7	139680812	139681212	+	1000	244.0	[6.01237]	[106]	[6.7177763]	[106]	[139681014]	[139681014]
314_22341	chr11	124115252	124115652	+	1000	51.0	[6.7177763]	[104]	[6.01237]	[104]	[124115448]	[124115448]
314_22352	chr12	53099320	53099720	+	1000	51.0	[8.706215]	[119]	[10.310684]	[119]	[53099509]	[53099509]
314_22354	chr12	67241454	67241854	+	1000	51.0	[15.292928]	[94]	[16.93431]	[94]	[67241645]	[67241645]
314_22369	chr12	110023297	110023697	+	1000	51.0	[6.7177763]	[85]	[6.01237]	[85]	[110023481]	[110023481]
314_22371	chr12	115823606	115824006	+	1000	51.0	[3.9022686]	[119]	[3.8185804]	[150]	[115823822]	[115823853]
314_22377	chr13	97319071	97319471	+	1000	51.0	[8.742208]	[109]	[10.376464]	[109]	[97319273]	[97319273]
314_2238	chr9	128192966	128193366	+	1000	244.0	[6.7177763]	[102]	[6.01237]	[102]	[128193164]	[128193164]
314_22387	chr14	59483293	59483693	+	1000	51.0	[7.6679726]	[155]	[5.0257483]	[155]	[59483521]	[59483521]
314_22388	chr14	77004258	77004658	+	1000	51.0	[8.735081]	[111]	[10.383591]	[111]	[77004449]	[77004449]
314_22393	chr15	40744093	40744493	+	1000	51.0	[10.310684]	[143]	[8.698907]	[143]	[40744331]	[40744331]
314_22395	chr15	43122923	43123323	+	1000	51.0	[]	[]	[3.92216]	[140]	[]	[43123157]
314_22397	chr15	51449998	51450398	+	1000	51.0	[3.7819347, 8.735081]	[66, 102]	[10.383591]	[102]	[51450164, 51450200]	[51450200]
314_2240	chr10	95528989	95529389	+	1000	243.0	[10.383591, 4.268303]	[58, 131]	[8.735081, 4.392465]	[58, 131]	[95529142, 95529215]	[95529142, 95529215]
314_22402	chr15	73564257	73564657	+	1000	51.0	[16.93431]	[156]	[15.292928]	[156]	[73564508]	[73564508]
314_2241	chr11	109946317	109946717	+	1000	243.0	[]	[]	[3.8368208]	[70]	[]	[109946485]
314_22418	chr16	58499980	58500380	+	1000	51.0	[6.7177763]	[124]	[6.01237]	[124]	[58500192]	[58500192]
314_22443	chr17	40854215	40854615	+	1000	51.0	[11.627113, 14.211601]	[98, 139]	[14.211601, 11.627113]	[98, 139]	[40854383, 40854424]	[40854383, 40854424]
314_22448	chr17	58534834	58535234	+	1000	51.0	[12.570218]	[117]	[13.2684965]	[117]	[58535040]	[58535040]
314_22465	chr18	10628987	10629387	+	1000	51.0	[10.383591]	[146]	[8.735081]	[146]	[10629230]	[10629230]
314_2247	chr2	222572698	222573098	+	1000	243.0	[7.6537538]	[98]	[5.076393]	[98]	[222572896]	[222572896]
314_2249	chr3	17183939	17184339	+	1000	243.0	[7.153209, 8.742208]	[92, 103]	[8.227603, 10.376464]	[92, 103]	[17184127, 17184138]	[17184127, 17184138]
314_22491	chr2	8544938	8545338	+	1000	51.0	[10.545787]	[101]	[8.904404]	[101]	[8545139]	[8545139]
314_22495	chr2	23283737	23284137	+	1000	51.0	[8.742208]	[111]	[10.376464]	[111]	[23283925]	[23283925]
314_22496	chr2	24219310	24219710	+	1000	51.0	[4.261176]	[102]	[4.399592]	[102]	[24219509]	[24219509]
314_225	chr11	1772503	1772903	+	1000	455.0	[6.01237, 6.01237]	[87, 131]	[6.7177763, 6.7177763]	[87, 131]	[1772686, 1772730]	[1772686, 1772730]
314_22500	chr2	36891630	36892030	+	1000	51.0	[5.946591]	[97]	[6.64487]	[97]	[36891819]	[36891819]
314_22502	chr2	42132948	42133348	+	1000	51.0	[13.2684965]	[95]	[12.570218]	[95]	[42133136]	[42133136]
314_22505	chr2	84483325	84483725	+	1000	51.0	[]	[]	[3.8442411]	[89]	[]	[84483507]
314_22509	chr2	105713192	105713592	+	1000	51.0	[3.825743]	[143]	[]	[]	[105713425]	[]
314_22519	chr2	158781662	158782062	+	1000	51.0	[3.825743]	[96]	[]	[]	[158781857]	[]
314_22520	chr2	160994372	160994772	+	1000	51.0	[3.7822251]	[82]	[]	[]	[160994550]	[]
314_22524	chr2	172248887	172249287	+	1000	51.0	[16.93431, 3.7895699]	[122, 153]	[15.292928]	[122]	[172249097, 172249128]	[172249097]
314_22526	chr2	177166137	177166537	+	1000	51.0	[3.7822251]	[74]	[3.8107421]	[161]	[177166301]	[177166388]
314_2253	chr4	139189080	139189480	+	1000	243.0	[]	[]	[3.825743]	[99]	[]	[139189274]
314_22533	chr2	200156447	200156847	+	1000	51.0	[8.735081]	[94]	[10.383591]	[94]	[200156641]	[200156641]
314_22539	chr2	230907572	230907972	+	1000	51.0	[5.018366]	[95]	[7.624888]	[95]	[230907759]	[230907759]
314_22566	chr22	22070197	22070597	+	1000	51.0	[3.825743]	[131]	[]	[]	[22070414]	[]
314_22584	chr3	25589993	25590393	+	1000	51.0	[16.93431]	[121]	[15.292928]	[121]	[25590196]	[25590196]
314_22595	chr3	100090274	100090674	+	1000	51.0	[8.735081]	[136]	[10.383591]	[136]	[100090471]	[100090471]
314_226	chr3	39639280	39639680	+	1000	455.0	[6.01237, 10.819023, 5.076393]	[88, 105, 129]	[6.7177763, 10.950313, 7.6537538]	[88, 105, 129]	[39639468, 39639485, 39639509]	[39639468, 39639485, 39639509]
314_22600	chr3	139317689	139318089	+	1000	51.0	[10.310684]	[107]	[3.825743, 8.706215]	[95, 107]	[139317891]	[139317879, 139317891]
314_22608	chr3	157115222	157115622	+	1000	51.0	[5.076393, 5.946591]	[78, 107]	[7.6537538, 6.674476]	[78, 107]	[157115398, 157115427]	[157115398, 157115427]
314_2261	chr14	20116773	20117173	+	1000	242.0	[4.268303]	[141]	[3.825743, 4.392465]	[111, 141]	[20117010]	[20116980, 20117010]
314_22620	chr4	48228892	48229292	+	1000	51.0	[10.819023]	[148]	[10.950313]	[148]	[48229123]	[48229123]
314_22623	chr4	55396647	55397047	+	1000	51.0	[4.468991, 7.624888]	[150, 157]	[4.195397, 5.018366]	[150, 157]	[55396866, 55396873]	[55396866, 55396873]
314_22628	chr4	86936045	86936445	+	1000	51.0	[10.545787]	[130]	[8.904404]	[130]	[86936272]	[86936272]
314_2263	chr16	89319885	89320285	+	1000	242.0	[10.376464]	[106]	[3.8469152, 8.742208]	[83, 106]	[89320089]	[89320066, 89320089]
314_22636	chr4	150321077	150321477	+	1000	51.0	[]	[]	[3.937039]	[132]	[]	[150321288]
314_22640	chr4	186852052	186852452	+	1000	51.0	[]	[]	[3.825743]	[125]	[]	[186852265]
314_22642	chr5	14237692	14238092	+	1000	51.0	[16.93431]	[120]	[15.292928]	[120]	[14237894]	[14237894]
314_22649	chr5	95996851	95997251	+	646	51.0	[10.310684]	[169]	[8.706215]	[169]	[95997087]	[95997087]
314_22657	chr5	179762860	179763260	+	1000	51.0	[10.376464]	[91]	[8.742208]	[91]	[179763046]	[179763046]
314_2266	chr2	70088033	70088433	+	1000	242.0	[5.018366]	[141]	[7.624888]	[141]	[70088271]	[70088271]
314_22683	chr6	45364457	45364857	+	1000	51.0	[3.7968774]	[108]	[]	[]	[45364661]	[]
314_22689	chr6	90351785	90352185	+	1000	51.0	[8.735081]	[113]	[10.383591]	[113]	[90351974]	[90351974]
314_2269	chr3	151933221	151933621	+	1000	242.0	[8.735081]	[100]	[10.383591]	[100]	[151933417]	[151933417]
314_22698	chr6	136950444	136950844	+	1000	51.0	[]	[]	[3.825743]	[101]	[]	[136950642]
314_22701	chr6	138007068	138007468	+	1000	51.0	[]	[]	[3.9093606, 3.7968774]	[80, 99]	[]	[138007241, 138007260]
314_22709	chr6	157182517	157182917	+	1000	51.0	[5.0034866]	[150]	[7.587974]	[150]	[157182756]	[157182756]
314_2271	chr5	173303893	173304293	+	1000	242.0	[10.383591]	[109]	[8.735081]	[109]	[173304096]	[173304096]
314_22712	chr6	161922779	161923179	+	1000	51.0	[14.211601]	[82]	[11.627113]	[82]	[161922956]	[161922956]
314_22713	chr6	169751443	169751843	+	1000	51.0	[]	[]	[3.7822251]	[81]	[]	[169751618]
314_22741	chr7	111735645	111736045	+	1000	51.0	[10.545787]	[118]	[8.904404]	[118]	[111735841]	[111735841]
314_22743	chr7	116339558	116339958	+	1000	51.0	[11.627113]	[148]	[14.211601]	[148]	[116339795]	[116339795]
314_22753	chr7	142608595	142608995	+	1000	51.0	[3.7968774]	[90]	[]	[]	[142608777]	[]
314_22761	chr7	153357433	153357833	+	1000	51.0	[3.9022686]	[144]	[3.7822251]	[153]	[153357663]	[153357672]
314_22771	chr8	42266102	42266502	+	1000	51.0	[4.268303]	[175]	[4.392465]	[175]	[42266325]	[42266325]
314_22779	chr8	96644364	96644764	+	1000	51.0	[5.983505]	[147]	[6.659749]	[147]	[96644611]	[96644611]
314_22788	chr9	19184246	19184646	+	1000	51.0	[6.01237]	[106]	[6.7177763]	[106]	[19184439]	[19184439]
314_2279	chr9	71647135	71647535	+	1000	242.0	[15.292928]	[104]	[16.93431]	[104]	[71647338]	[71647338]
314_22793	chr9	34332493	34332893	+	1000	51.0	[10.383591]	[144]	[8.735081]	[144]	[34332714]	[34332714]
314_22805	chr9	120926026	120926426	+	1000	51.0	[6.01237]	[107]	[6.7177763]	[107]	[120926230]	[120926230]
314_22808	chr9	135489464	135489864	+	1000	51.0	[12.570218]	[111]	[13.2684965]	[111]	[135489670]	[135489670]
314_22809	chr9	136190230	136190630	+	1000	51.0	[15.292928]	[138]	[16.93431]	[138]	[136190465]	[136190465]
314_22818	chrX	102659710	102660110	+	1000	51.0	[5.0034866]	[124]	[7.730279]	[124]	[102659930]	[102659930]
314_22821	chrX	132044940	132045340	+	1000	51.0	[16.93431]	[109]	[3.8589683, 15.292928]	[66, 109]	[132045146]	[132045103, 132045146]
314_22826	chr1	7798427	7798827	+	1000	50.0	[4.261176]	[74]	[4.399592]	[74]	[7798583]	[7798583]
314_22835	chr1	30823967	30824367	+	1000	50.0	[8.904404]	[129]	[10.545787]	[129]	[30824192]	[30824192]
314_22844	chr1	42970130	42970530	+	1000	50.0	[3.825743]	[107]	[]	[]	[42970331]	[]
314_22846	chr1	44616762	44617162	+	1000	50.0	[3.7968774]	[112]	[]	[]	[44616947]	[]
314_2285	chr11	113690624	113691024	+	1000	241.0	[7.6537538]	[112]	[5.076393]	[112]	[113690832]	[113690832]
314_22859	chr1	108830523	108830923	+	1000	50.0	[10.545787]	[95]	[8.904404]	[95]	[108830691]	[108830691]
314_22866	chr1	118922009	118922409	+	1000	50.0	[16.93431]	[96]	[15.292928]	[96]	[118922198]	[118922198]
314_22870	chr1	152582575	152582975	+	1000	50.0	[10.383591, 8.669301]	[100, 123]	[8.735081, 10.310684]	[100, 123]	[152582773, 152582796]	[152582773, 152582796]
314_2288	chr18	70337132	70337532	+	1000	241.0	[10.383591, 12.570218]	[100, 118]	[8.735081, 13.2684965]	[100, 118]	[70337328, 70337346]	[70337328, 70337346]
314_22882	chr1	171480011	171480411	+	1000	50.0	[3.825743]	[101]	[]	[]	[171480212]	[]
314_22894	chr1	205564066	205564466	+	1000	50.0	[3.9022686]	[140]	[]	[]	[205564286]	[]
314_22900	chr1	207328020	207328420	+	1000	50.0	[6.7177763]	[141]	[6.01237]	[141]	[207328236]	[207328236]
314_22903	chr1	221994117	221994517	+	1000	50.0	[10.376464, 8.706215]	[111, 146]	[8.742208, 10.310684]	[111, 146]	[221994323, 221994358]	[221994323, 221994358]
314_22914	chr10	11366865	11367265	+	1000	50.0	[8.735081]	[91]	[10.383591, 3.8185804]	[91, 123]	[11367037]	[11367037, 11367069]
314_22921	chr10	41848306	41848706	+	1000	50.0	[10.404763]	[103]	[8.669301]	[103]	[41848508]	[41848508]
314_22924	chr10	60148184	60148584	+	1000	50.0	[8.735081]	[102]	[10.383591]	[102]	[60148384]	[60148384]
314_22926	chr10	70833183	70833583	+	1000	50.0	[4.268303]	[108]	[4.392465]	[108]	[70833390]	[70833390]
314_22936	chr10	110501243	110501643	+	1000	50.0	[16.93431]	[107]	[15.292928]	[107]	[110501450]	[110501450]
314_22947	chr11	20080006	20080406	+	1000	50.0	[6.64487]	[88]	[5.983505]	[88]	[20080178]	[20080178]
314_22949	chr11	35111517	35111917	+	986	50.0	[10.383591]	[150]	[8.735081]	[150]	[35111767]	[35111767]
314_22954	chr11	47056322	47056722	+	1000	50.0	[13.2684965]	[106]	[12.570218]	[106]	[47056491]	[47056491]
314_22974	chr11	123083584	123083984	+	1000	50.0	[14.211601]	[93]	[11.627113]	[93]	[123083770]	[123083770]
314_2299	chr4	81790502	81790902	+	1000	241.0	[3.825743]	[108]	[]	[]	[81790708]	[]
314_22995	chr12	98516388	98516788	+	1000	50.0	[7.646591]	[77]	[5.0621037]	[77]	[98516554]	[98516554]
314_230	chr16	69726813	69727213	+	1000	453.0	[6.01237]	[100]	[6.7177763]	[100]	[69727008]	[69727008]
314_23007	chr12	122366874	122367274	+	1000	50.0	[]	[]	[3.7825878]	[132]	[]	[122367099]
314_23013	chr13	25478158	25478558	+	1000	50.0	[6.01237]	[111]	[6.7177763]	[111]	[25478362]	[25478362]
314_23014	chr13	44577742	44578142	+	1000	50.0	[8.742208]	[93]	[10.376464]	[93]	[44577932]	[44577932]
314_23017	chr13	98840403	98840803	+	1000	50.0	[4.3341446]	[97]	[4.2102757]	[97]	[98840599]	[98840599]
314_23020	chr14	21456174	21456574	+	1000	50.0	[3.8185804]	[105]	[]	[]	[21456346]	[]
314_23024	chr14	63468261	63468661	+	1000	50.0	[8.742208]	[99]	[10.376464]	[99]	[63468457]	[63468457]
314_2303	chr6	56954589	56954989	+	1000	241.0	[10.383591]	[113]	[8.735081]	[113]	[56954798]	[56954798]
