#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXA3_idr.fa FOXA3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
876_14973	chr1	89221353	89221753	+	617	34.0	[]	[]	[9.53014]	[140]	[]	[89221578]
876_14986	chr1	166354425	166354825	+	748	34.0	[]	[]	[8.361351]	[105]	[]	[166354619]
876_1499	chr2	71227268	71227668	+	1000	111.5	[]	[]	[12.570299]	[97]	[]	[71227457]
876_14998	chr1	224182595	224182995	+	703	34.0	[8.84223]	[186]	[]	[]	[224182844]	[]
876_14999	chr1	224219722	224220122	+	729	34.0	[8.361351]	[120]	[]	[]	[224219940]	[]
876_150	chr3	39051792	39052192	+	1000	348.0	[8.361351]	[128]	[]	[]	[39052013]	[]
876_15002	chr1	245986694	245987094	+	590	34.0	[9.53014]	[101]	[]	[]	[245986882]	[]
876_15006	chr10	60170190	60170590	+	719	34.0	[]	[]	[8.264141]	[160]	[]	[60170432]
876_1501	chr5	108726682	108727082	+	1000	111.5	[12.570299]	[110]	[]	[]	[108726882]	[]
876_15013	chr10	103947716	103948116	+	746	34.0	[]	[]	[7.578352]	[89]	[]	[103947904]
876_15026	chr11	130050235	130050635	+	719	34.0	[12.570299]	[104]	[]	[]	[130050436]	[]
876_15031	chr12	53309730	53310130	+	734	34.0	[8.361351]	[105]	[]	[]	[53309924]	[]
876_15034	chr12	91893422	91893822	+	626	34.0	[8.264141]	[174]	[]	[]	[91893671]	[]
876_15035	chr12	92927662	92928062	+	742	34.0	[8.361351]	[99]	[]	[]	[92927852]	[]
876_15058	chr13	90752071	90752471	+	719	34.0	[10.2047415]	[169]	[]	[]	[90752310]	[]
876_15059	chr13	90766292	90766692	+	741	34.0	[]	[]	[7.553737]	[81]	[]	[90766465]
876_1506	chr10	50325362	50325762	+	1000	111.0	[]	[]	[12.570299]	[96]	[]	[50325530]
876_15074	chr14	69129270	69129670	+	685	34.0	[8.182752]	[101]	[]	[]	[69129456]	[]
876_1508	chr14	72776849	72777249	+	1000	111.0	[12.570299]	[89]	[]	[]	[72777031]	[]
876_15081	chr15	56042036	56042436	+	704	34.0	[12.570299]	[119]	[]	[]	[56042249]	[]
876_15083	chr15	92900731	92901131	+	716	34.0	[10.2047415]	[90]	[]	[]	[92900888]	[]
876_15084	chr16	874408	874808	+	743	34.0	[8.264141]	[108]	[]	[]	[874602]	[]
876_15087	chr17	17538574	17538974	+	691	34.0	[]	[]	[10.2047415]	[155]	[]	[17538813]
876_15091	chr17	57284945	57285345	+	664	34.0	[8.361351]	[95]	[]	[]	[57285133]	[]
876_15094	chr17	76405984	76406384	+	705	34.0	[]	[]	[8.009179]	[134]	[]	[76406211]
876_1511	chr6	152863919	152864319	+	1000	111.0	[]	[]	[12.570299]	[120]	[]	[152864133]
876_15111	chr19	4342757	4343157	+	726	34.0	[7.5891633]	[64]	[]	[]	[4342914]	[]
876_15113	chr19	17859373	17859773	+	603	34.0	[12.570299]	[93]	[]	[]	[17859561]	[]
876_15118	chr19	51158435	51158835	+	676	34.0	[]	[]	[7.676677]	[131]	[]	[51158640]
876_15124	chr2	170679548	170679948	+	728	34.0	[8.84223]	[118]	[8.361351]	[79]	[170679755]	[170679716]
876_15126	chr2	177553444	177553844	+	739	34.0	[]	[]	[7.7748694]	[128]	[]	[177553668]
876_15129	chr2	201406307	201406707	+	749	34.0	[]	[]	[7.5891633]	[196]	[]	[201406513]
876_15136	chr21	29490468	29490868	+	631	34.0	[8.361351]	[127]	[7.553737]	[160]	[29490679]	[29490712]
876_15138	chr21	32428162	32428562	+	662	34.0	[9.252844]	[129]	[]	[]	[32428344]	[]
876_15142	chr21	38986423	38986823	+	727	34.0	[12.570299]	[98]	[]	[]	[38986602]	[]
876_15148	chr22	19231800	19232200	+	734	34.0	[]	[]	[12.570299]	[175]	[]	[19232011]
876_1515	chr10	22504778	22505178	+	1000	110.5	[]	[]	[8.182752, 9.252844]	[91, 144]	[]	[22504968, 22505021]
876_15170	chr3	4290148	4290548	+	656	34.0	[7.7748694]	[146]	[]	[]	[4290385]	[]
876_15174	chr3	38164514	38164914	+	732	34.0	[]	[]	[8.84223]	[142]	[]	[38164691]
876_15190	chr4	89110952	89111352	+	732	34.0	[12.570299]	[112]	[]	[]	[89111141]	[]
876_15195	chr5	5421782	5422182	+	721	34.0	[7.676677]	[142]	[]	[]	[5422000]	[]
876_15203	chr5	136053600	136054000	+	650	34.0	[]	[]	[8.182752, 8.361351]	[146, 159]	[]	[136053818, 136053831]
876_15214	chr6	16868127	16868527	+	684	34.0	[9.53014]	[155]	[]	[]	[16868372]	[]
876_15227	chr6	53313935	53314335	+	739	34.0	[]	[]	[8.84223, 7.5891633]	[62, 120]	[]	[53314089, 53314147]
876_15228	chr6	99425174	99425574	+	615	34.0	[8.009179]	[83]	[]	[]	[99425334]	[]
876_15229	chr6	105553116	105553516	+	726	34.0	[9.252844]	[121]	[]	[]	[105553336]	[]
876_15230	chr6	112214675	112215075	+	719	34.0	[7.7748694]	[123]	[]	[]	[112214873]	[]
876_15231	chr6	130955716	130956116	+	645	34.0	[7.677661]	[71]	[7.578352]	[149]	[130955867]	[130955945]
876_15235	chr6	138086501	138086901	+	630	34.0	[12.570299]	[207]	[]	[]	[138086726]	[]
876_15237	chr6	139372613	139373013	+	593	34.0	[7.7748694]	[145]	[]	[]	[139372851]	[]
876_15238	chr6	140149969	140150369	+	729	34.0	[]	[]	[12.570299]	[127]	[]	[140150188]
876_15252	chr7	105061402	105061802	+	750	34.0	[]	[]	[9.53014]	[215]	[]	[105061632]
876_15253	chr7	105268104	105268504	+	741	34.0	[]	[]	[10.2047415]	[152]	[]	[105268331]
876_15273	chr7	148697132	148697532	+	654	34.0	[]	[]	[7.7748694]	[137]	[]	[148697286]
876_15275	chr7	158818226	158818626	+	722	34.0	[12.570299]	[173]	[]	[]	[158818459]	[]
876_15278	chr8	48172201	48172601	+	709	34.0	[8.361351]	[105]	[]	[]	[48172383]	[]
876_15282	chr8	95100320	95100720	+	626	34.0	[]	[]	[9.53014]	[175]	[]	[95100556]
876_15284	chr8	98007288	98007688	+	562	34.0	[8.361351]	[149]	[]	[]	[98007526]	[]
876_15289	chr9	107285233	107285633	+	595	34.0	[10.2047415]	[133]	[]	[]	[107285448]	[]
876_153	chrX	48936929	48937329	+	1000	346.5	[12.570299]	[106]	[]	[]	[48937134]	[]
876_15303	chr1	1780246	1780646	+	712	33.5	[]	[]	[7.676677]	[137]	[]	[1780461]
876_15315	chr1	41623232	41623632	+	569	33.5	[9.53014, 10.2047415]	[97, 115]	[]	[]	[41623419, 41623437]	[]
876_15332	chr1	151311591	151311991	+	682	33.5	[8.009179]	[147]	[]	[]	[151311786]	[]
876_1534	chr6	163779913	163780313	+	1000	110.0	[9.53014]	[147]	[]	[]	[163780160]	[]
876_15345	chr1	201149381	201149781	+	716	33.5	[12.570299]	[171]	[]	[]	[201149604]	[]
876_15355	chr1	224435849	224436249	+	611	33.5	[8.009179]	[163]	[]	[]	[224436049]	[]
876_15360	chr1	244341543	244341943	+	646	33.5	[10.2047415]	[147]	[]	[]	[244341766]	[]
876_15367	chr10	49154614	49155014	+	639	33.5	[7.764176]	[169]	[]	[]	[49154813]	[]
876_15370	chr10	71159946	71160346	+	639	33.5	[]	[]	[8.84223]	[126]	[]	[71160143]
876_15372	chr10	73809330	73809730	+	713	33.5	[8.182752]	[148]	[]	[]	[73809541]	[]
876_15378	chr11	33161148	33161548	+	721	33.5	[]	[]	[7.5891633]	[110]	[]	[33161335]
876_15390	chr12	25843954	25844354	+	669	33.5	[]	[]	[8.264141]	[108]	[]	[25844158]
876_15392	chr12	42484189	42484589	+	688	33.5	[8.264141]	[65]	[]	[]	[42484348]	[]
876_1542	chr10	21097484	21097884	+	1000	109.5	[12.570299]	[109]	[]	[]	[21097686]	[]
876_15431	chr13	92671427	92671827	+	608	33.5	[]	[]	[8.264141]	[143]	[]	[92671614]
876_15437	chr15	50916421	50916821	+	690	33.5	[12.570299]	[133]	[]	[]	[50916633]	[]
876_15448	chr16	57417051	57417451	+	650	33.5	[]	[]	[8.264141]	[124]	[]	[57417264]
876_15459	chr17	75114119	75114519	+	599	33.5	[]	[]	[12.570299]	[141]	[]	[75114311]
876_15469	chr18	30676181	30676581	+	616	33.5	[8.182752]	[191]	[]	[]	[30676424]	[]
876_1548	chr2	46748934	46749334	+	1000	109.5	[]	[]	[10.2047415]	[121]	[]	[46749143]
876_15492	chr2	134170272	134170672	+	656	33.5	[]	[]	[8.361351]	[122]	[]	[134170492]
876_15499	chr2	217047595	217047995	+	671	33.5	[]	[]	[12.570299, 8.182752]	[94, 145]	[]	[217047757, 217047808]
876_15527	chr22	28121187	28121587	+	543	33.5	[10.2047415]	[130]	[7.676677]	[86]	[28121411]	[28121367]
876_15532	chr3	5494063	5494463	+	603	33.5	[10.2047415]	[146]	[]	[]	[5494259]	[]
876_15535	chr3	15795918	15796318	+	659	33.5	[8.84223]	[175]	[]	[]	[15796165]	[]
876_15542	chr3	112074858	112075258	+	700	33.5	[]	[]	[8.009179]	[120]	[]	[112075020]
876_15553	chr4	74671038	74671438	+	609	33.5	[]	[]	[10.2047415]	[117]	[]	[74671249]
876_15570	chr5	90476183	90476583	+	545	33.5	[9.252844]	[111]	[]	[]	[90476373]	[]
876_15575	chr5	134647942	134648342	+	700	33.5	[8.264141]	[102]	[8.009179]	[89]	[134648122]	[134648109]
876_15576	chr5	173766122	173766522	+	632	33.5	[]	[]	[7.676677]	[167]	[]	[173766347]
876_15593	chr6	67717286	67717686	+	651	33.5	[]	[]	[8.361351]	[98]	[]	[67717483]
876_15598	chr6	87766215	87766615	+	705	33.5	[]	[]	[9.53014]	[103]	[]	[87766392]
876_15601	chr6	134584984	134585384	+	700	33.5	[12.570299]	[112]	[9.53014]	[179]	[134585151]	[134585218]
876_15604	chr6	137905447	137905847	+	698	33.5	[7.5891633]	[198]	[]	[]	[137905672]	[]
876_15614	chr7	32890820	32891220	+	717	33.5	[9.252844]	[77]	[]	[]	[32890973]	[]
876_15623	chr7	99795023	99795423	+	702	33.5	[]	[]	[12.570299]	[135]	[]	[99795232]
876_15635	chr7	133742626	133743026	+	636	33.5	[]	[]	[8.361351]	[174]	[]	[133742818]
876_15643	chr8	27162907	27163307	+	643	33.5	[]	[]	[7.676677]	[118]	[]	[27163070]
876_15648	chr8	100953416	100953816	+	559	33.5	[8.264141]	[153]	[]	[]	[100953621]	[]
876_1565	chr15	75015067	75015467	+	1000	109.0	[]	[]	[9.53014]	[90]	[]	[75015254]
876_15651	chr8	129005104	129005504	+	683	33.5	[]	[]	[9.252844]	[108]	[]	[129005288]
876_15659	chr9	124390697	124391097	+	649	33.5	[7.677661, 8.361351]	[110, 144]	[7.677661]	[109]	[124390874, 124390908]	[124390873]
876_15668	chrX	40104054	40104454	+	701	33.5	[8.182752, 8.361351]	[95, 134]	[]	[]	[40104229, 40104268]	[]
876_15669	chrX	72381679	72382079	+	707	33.5	[]	[]	[8.361351]	[98]	[]	[72381868]
876_1567	chr18	31101150	31101550	+	1000	109.0	[12.570299]	[73]	[]	[]	[31101307]	[]
876_15671	chrX	156001529	156001929	+	565	33.5	[7.5891633]	[65]	[]	[]	[156001680]	[]
876_15673	chr1	12618786	12619186	+	671	33.0	[12.570299]	[99]	[]	[]	[12618978]	[]
876_15683	chr1	50960345	50960745	+	667	33.0	[8.182752]	[177]	[]	[]	[50960568]	[]
876_15709	chr1	197146726	197147126	+	687	33.0	[7.5891633]	[132]	[]	[]	[197146942]	[]
876_15710	chr1	200642670	200643070	+	635	33.0	[8.361351]	[200]	[]	[]	[200642916]	[]
876_15719	chr1	228513363	228513763	+	631	33.0	[]	[]	[9.53014]	[125]	[]	[228513525]
876_15730	chr10	70674296	70674696	+	573	33.0	[]	[]	[12.570299]	[146]	[]	[70674540]
876_15736	chr11	9460427	9460827	+	697	33.0	[7.5891633]	[154]	[]	[]	[9460651]	[]
876_15750	chr12	26029281	26029681	+	693	33.0	[]	[]	[7.7748694, 12.570299, 9.53014]	[138, 148, 167]	[]	[26029459, 26029469, 26029488]
876_15757	chr12	54978945	54979345	+	655	33.0	[]	[]	[8.361351]	[105]	[]	[54979137]
876_15765	chr12	106760775	106761175	+	687	33.0	[12.570299]	[144]	[8.361351]	[190]	[106760976]	[106761022]
876_15771	chr13	50081883	50082283	+	672	33.0	[]	[]	[7.7748694]	[182]	[]	[50082125]
876_1580	chr2	149562339	149562739	+	1000	108.5	[9.53014]	[85]	[12.570299]	[117]	[149562517]	[149562549]
876_15803	chr13	92669101	92669501	+	600	33.0	[]	[]	[7.578352]	[68]	[]	[92669263]
876_15829	chr17	48258349	48258749	+	659	33.0	[7.764176]	[69]	[7.764176]	[68]	[48258515]	[48258514]
876_15836	chr18	31498945	31499345	+	599	33.0	[]	[]	[7.553737]	[119]	[]	[31499129]
876_15837	chr18	31661966	31662366	+	691	33.0	[12.570299]	[93]	[]	[]	[31662133]	[]
876_15838	chr18	31943586	31943986	+	707	33.0	[]	[]	[7.7748694]	[154]	[]	[31943820]
876_15856	chr2	120313173	120313573	+	652	33.0	[12.570299]	[87]	[]	[]	[120313324]	[]
876_15865	chr2	159516439	159516839	+	563	33.0	[12.570299]	[175]	[8.264141]	[152]	[159516654]	[159516631]
876_15866	chr2	168685423	168685823	+	598	33.0	[]	[]	[8.009179]	[182]	[]	[168685619]
876_15871	chr2	215833784	215834184	+	657	33.0	[8.361351]	[117]	[9.53014]	[127]	[215833988]	[215833998]
876_15872	chr2	230738927	230739327	+	560	33.0	[]	[]	[10.2047415, 12.570299]	[102, 156]	[]	[230739114, 230739168]
876_15873	chr20	3818320	3818720	+	652	33.0	[]	[]	[8.361351]	[153]	[]	[3818563]
876_15875	chr20	23194027	23194427	+	651	33.0	[]	[]	[7.764176]	[119]	[]	[23194224]
876_15878	chr20	41116363	41116763	+	691	33.0	[9.53014]	[129]	[]	[]	[41116552]	[]
876_15882	chr21	10452096	10452496	+	661	33.0	[8.182752]	[186]	[]	[]	[10452333]	[]
876_15884	chr21	26140131	26140531	+	693	33.0	[8.361351, 8.361351]	[102, 113]	[]	[]	[26140332, 26140343]	[]
876_15890	chr21	38790087	38790487	+	567	33.0	[]	[]	[9.252844]	[154]	[]	[38790258]
876_15911	chr22	24703113	24703513	+	644	33.0	[8.361351]	[115]	[]	[]	[24703311]	[]
876_15912	chr22	35914609	35915009	+	553	33.0	[12.570299]	[89]	[]	[]	[35914779]	[]
876_15921	chr3	38981037	38981437	+	689	33.0	[]	[]	[8.84223]	[105]	[]	[38981230]
876_15932	chr3	170110225	170110625	+	607	33.0	[]	[]	[9.53014]	[134]	[]	[170110453]
876_15948	chr4	184746068	184746468	+	675	33.0	[9.252844]	[118]	[]	[]	[184746254]	[]
876_1597	chr12	119840644	119841044	+	1000	108.0	[12.570299]	[126]	[]	[]	[119840861]	[]
876_15971	chr6	4317181	4317581	+	694	33.0	[9.252844]	[114]	[9.252844]	[111]	[4317388]	[4317385]
876_15978	chr6	25963403	25963803	+	666	33.0	[8.264141]	[107]	[]	[]	[25963605]	[]
876_15987	chr6	32092926	32093326	+	563	33.0	[]	[]	[9.53014]	[89]	[]	[32093104]
876_15995	chr6	72553751	72554151	+	600	33.0	[]	[]	[12.570299, 7.7748694]	[78, 139]	[]	[72553917, 72553978]
876_15996	chr6	83008622	83009022	+	678	33.0	[10.2047415]	[118]	[12.570299]	[135]	[83008814]	[83008831]
876_16003	chr6	134293687	134294087	+	673	33.0	[]	[]	[9.252844]	[177]	[]	[134293916]
876_1601	chr3	10292723	10293123	+	1000	108.0	[12.570299]	[86]	[]	[]	[10292906]	[]
876_16015	chr6	159104024	159104424	+	689	33.0	[]	[]	[9.252844]	[105]	[]	[159104201]
876_16019	chr7	12771584	12771984	+	609	33.0	[12.570299]	[113]	[]	[]	[12771790]	[]
876_1602	chr4	139082796	139083196	+	1000	108.0	[]	[]	[12.570299]	[93]	[]	[139082973]
876_16029	chr7	106040953	106041353	+	656	33.0	[]	[]	[9.53014]	[138]	[]	[106041143]
876_16036	chr7	121385868	121386268	+	692	33.0	[]	[]	[8.361351]	[63]	[]	[121386027]
876_16043	chr7	134669954	134670354	+	623	33.0	[]	[]	[8.182752]	[125]	[]	[134670125]
876_16069	chr9	136110646	136111046	+	582	33.0	[8.361351]	[110]	[]	[]	[136110811]	[]
876_16072	chrX	77917307	77917707	+	599	33.0	[9.252844]	[119]	[10.2047415]	[71]	[77917511]	[77917463]
876_16078	chr1	24294613	24295013	+	655	32.5	[]	[]	[12.570299]	[147]	[]	[24294855]
876_16091	chr1	47378151	47378551	+	634	32.5	[8.009179]	[152]	[]	[]	[47378373]	[]
876_1610	chr10	126013536	126013936	+	1000	107.5	[12.570299]	[85]	[]	[]	[126013707]	[]
876_16112	chr1	172449053	172449453	+	670	32.5	[]	[]	[12.570299]	[85]	[]	[172449221]
876_16115	chr1	179350472	179350872	+	549	32.5	[9.53014, 12.570299]	[141, 160]	[]	[]	[179350703, 179350722]	[]
876_16117	chr1	181088542	181088942	+	627	32.5	[]	[]	[8.182752]	[80]	[]	[181088699]
876_1612	chr12	40099455	40099855	+	1000	107.5	[7.764176]	[83]	[]	[]	[40099614]	[]
876_16120	chr1	200172430	200172830	+	643	32.5	[12.570299]	[112]	[8.84223]	[85]	[200172637]	[200172610]
876_16124	chr1	205811557	205811957	+	619	32.5	[8.361351]	[123]	[]	[]	[205811749]	[]
876_16131	chr1	236796256	236796656	+	642	32.5	[7.7748694, 10.2047415]	[98, 151]	[]	[]	[236796452, 236796505]	[]
876_16133	chr1	244865722	244866122	+	655	32.5	[]	[]	[7.677661]	[80]	[]	[244865889]
876_16136	chr10	31031987	31032387	+	659	32.5	[12.570299]	[120]	[]	[]	[31032184]	[]
876_16148	chr10	77849075	77849475	+	626	32.5	[]	[]	[8.264141]	[136]	[]	[77849261]
876_16149	chr10	78953031	78953431	+	650	32.5	[12.570299]	[95]	[]	[]	[78953192]	[]
876_16151	chr10	91590498	91590898	+	602	32.5	[]	[]	[12.570299]	[126]	[]	[91590701]
876_16153	chr10	99520036	99520436	+	625	32.5	[]	[]	[10.2047415, 12.570299]	[60, 106]	[]	[99520192, 99520238]
876_16155	chr10	101450342	101450742	+	642	32.5	[]	[]	[9.53014]	[58]	[]	[101450500]
876_16163	chr11	18526322	18526722	+	641	32.5	[]	[]	[8.361351]	[144]	[]	[18526556]
876_16170	chr11	75811471	75811871	+	636	32.5	[]	[]	[12.570299]	[92]	[]	[75811646]
876_16173	chr11	94638884	94639284	+	647	32.5	[]	[]	[8.009179]	[109]	[]	[94639042]
876_16174	chr11	116853584	116853984	+	635	32.5	[]	[]	[9.53014, 9.252844]	[131, 162]	[]	[116853794, 116853825]
876_16193	chr13	80857000	80857400	+	572	32.5	[7.676677]	[222]	[9.53014]	[178]	[80857230]	[80857186]
876_1620	chr7	107046097	107046497	+	1000	107.5	[]	[]	[10.2047415]	[112]	[]	[107046309]
876_16200	chr13	90122240	90122640	+	647	32.5	[]	[]	[10.2047415]	[85]	[]	[90122408]
876_16210	chr13	90677755	90678155	+	596	32.5	[]	[]	[7.553737]	[128]	[]	[90677947]
876_16224	chr13	93324765	93325165	+	604	32.5	[]	[]	[7.7748694]	[107]	[]	[93324932]
876_16225	chr13	113220116	113220516	+	586	32.5	[10.2047415]	[173]	[]	[]	[113220321]	[]
876_16240	chr17	28808330	28808730	+	625	32.5	[12.570299]	[212]	[]	[]	[28808569]	[]
876_1625	chr11	134261981	134262381	+	1000	107.0	[]	[]	[12.570299]	[106]	[]	[134262185]
876_16256	chr18	47150989	47151389	+	639	32.5	[]	[]	[8.361351]	[118]	[]	[47151184]
876_16265	chr2	47487207	47487607	+	633	32.5	[7.676677]	[147]	[]	[]	[47487426]	[]
876_16267	chr2	144152733	144153133	+	595	32.5	[]	[]	[7.5891633]	[136]	[]	[144152913]
876_16269	chr2	144947703	144948103	+	597	32.5	[]	[]	[10.2047415]	[120]	[]	[144947866]
876_16282	chr20	6034406	6034806	+	549	32.5	[8.361351]	[111]	[]	[]	[6034588]	[]
876_16289	chr21	14752155	14752555	+	662	32.5	[]	[]	[8.84223]	[135]	[]	[14752343]
876_1629	chr12	121633188	121633588	+	1000	107.0	[]	[]	[9.53014, 10.2047415]	[82, 106]	[]	[121633367, 121633391]
876_163	chr15	57732764	57733164	+	1000	340.0	[10.2047415]	[99]	[7.578352]	[71]	[57732961]	[57732933]
876_16327	chr3	136197408	136197808	+	628	32.5	[9.252844]	[116]	[]	[]	[136197573]	[]
876_1633	chr6	34953617	34954017	+	1000	107.0	[10.2047415]	[133]	[]	[]	[34953832]	[]
876_16330	chr3	153218796	153219196	+	673	32.5	[]	[]	[12.570299, 7.7748694]	[123, 130]	[]	[153219011, 153219018]
876_16349	chr5	39195564	39195964	+	579	32.5	[]	[]	[7.7748694, 8.361351]	[73, 148]	[]	[39195728, 39195803]
876_16355	chr5	98930225	98930625	+	601	32.5	[]	[]	[10.2047415]	[166]	[]	[98930429]
876_16361	chr5	163439847	163440247	+	565	32.5	[9.53014]	[128]	[]	[]	[163440049]	[]
876_16364	chr6	10402049	10402449	+	544	32.5	[]	[]	[8.182752]	[131]	[]	[10402242]
876_16366	chr6	13045890	13046290	+	647	32.5	[12.570299]	[93]	[]	[]	[13046077]	[]
876_16368	chr6	14639102	14639502	+	632	32.5	[9.53014]	[115]	[9.53014]	[126]	[14639312]	[14639323]
876_16369	chr6	16299886	16300286	+	612	32.5	[12.570299]	[96]	[]	[]	[16300074]	[]
876_16375	chr6	28505490	28505890	+	602	32.5	[8.009179]	[184]	[]	[]	[28505713]	[]
876_16381	chr6	36491541	36491941	+	651	32.5	[10.2047415]	[114]	[]	[]	[36491743]	[]
876_16386	chr6	47073159	47073559	+	653	32.5	[10.2047415]	[103]	[8.182752]	[148]	[47073358]	[47073403]
876_16387	chr6	49949361	49949761	+	668	32.5	[7.764176]	[141]	[8.182752]	[152]	[49949569]	[49949580]
876_16397	chr6	135148843	135149243	+	673	32.5	[12.570299]	[106]	[8.009179]	[137]	[135149008]	[135149039]
876_16398	chr6	136956858	136957258	+	659	32.5	[8.182752]	[106]	[8.84223]	[121]	[136957047]	[136957062]
876_164	chr7	87110772	87111172	+	1000	340.0	[9.252844]	[105]	[]	[]	[87110968]	[]
876_16420	chr7	106721758	106722158	+	639	32.5	[]	[]	[10.2047415]	[99]	[]	[106721936]
876_16427	chr7	127655186	127655586	+	654	32.5	[]	[]	[8.361351]	[147]	[]	[127655368]
876_16445	chr8	67344320	67344720	+	558	32.5	[7.553737]	[93]	[]	[]	[67344490]	[]
876_16446	chr8	79725880	79726280	+	669	32.5	[12.570299]	[117]	[]	[]	[79726094]	[]
876_16450	chr8	123763255	123763655	+	635	32.5	[7.676677]	[129]	[10.2047415]	[121]	[123763461]	[123763453]
876_16452	chr9	37300599	37300999	+	614	32.5	[8.361351]	[124]	[]	[]	[37300780]	[]
876_16466	chrX	11381337	11381737	+	620	32.5	[7.578352]	[104]	[10.2047415]	[162]	[11381521]	[11381579]
876_16469	chrX	121161487	121161887	+	630	32.5	[8.264141]	[92]	[]	[]	[121161663]	[]
876_1648	chr6	27289930	27290330	+	1000	106.5	[12.570299]	[94]	[]	[]	[27290123]	[]
876_16499	chr1	200729852	200730252	+	572	32.0	[12.570299]	[104]	[]	[]	[200730049]	[]
876_16508	chr1	221749728	221750128	+	574	32.0	[]	[]	[9.53014]	[70]	[]	[221749896]
876_16509	chr1	226990694	226991094	+	630	32.0	[12.570299]	[115]	[]	[]	[226990849]	[]
876_1651	chr1	12143636	12144036	+	1000	106.0	[]	[]	[12.570299]	[100]	[]	[12143827]
876_16512	chr1	235328852	235329252	+	628	32.0	[]	[]	[7.677661, 9.53014]	[122, 188]	[]	[235329035, 235329101]
876_16520	chr10	23055372	23055772	+	600	32.0	[7.553737]	[164]	[]	[]	[23055566]	[]
876_16523	chr10	43140351	43140751	+	617	32.0	[]	[]	[8.84223]	[101]	[]	[43140540]
876_16527	chr10	62806356	62806756	+	608	32.0	[]	[]	[7.553737]	[94]	[]	[62806524]
876_16528	chr10	67779889	67780289	+	575	32.0	[]	[]	[8.264141]	[204]	[]	[67780132]
876_16530	chr10	78741564	78741964	+	586	32.0	[]	[]	[12.570299, 8.009179]	[85, 144]	[]	[78741739, 78741798]
876_16537	chr11	46273810	46274210	+	571	32.0	[]	[]	[8.264141]	[186]	[]	[46274031]
876_16549	chr12	91948637	91949037	+	613	32.0	[12.570299]	[121]	[]	[]	[91948810]	[]
876_16567	chr13	90960938	90961338	+	588	32.0	[7.677661]	[75]	[7.677661]	[74]	[90961098]	[90961097]
876_16584	chr13	95285697	95286097	+	612	32.0	[8.009179]	[140]	[]	[]	[95285868]	[]
876_16586	chr14	21319633	21320033	+	626	32.0	[]	[]	[8.264141]	[131]	[]	[21319842]
876_16600	chr16	5110877	5111277	+	565	32.0	[]	[]	[8.361351]	[100]	[]	[5111053]
876_16608	chr17	40816768	40817168	+	554	32.0	[]	[]	[10.2047415]	[103]	[]	[40816968]
876_16621	chr2	46309284	46309684	+	558	32.0	[10.2047415]	[129]	[]	[]	[46309500]	[]
876_1664	chr7	25028627	25029027	+	1000	106.0	[]	[]	[9.53014]	[125]	[]	[25028845]
876_16641	chr2	219398821	219399221	+	634	32.0	[]	[]	[9.53014, 12.570299, 10.2047415]	[84, 106, 159]	[]	[219398974, 219398996, 219399049]
876_1665	chr7	133121535	133121935	+	1000	106.0	[]	[]	[10.2047415]	[128]	[]	[133121742]
876_16681	chr3	43670540	43670940	+	625	32.0	[]	[]	[7.578352]	[143]	[]	[43670748]
876_16684	chr3	71131462	71131862	+	577	32.0	[]	[]	[7.7748694]	[130]	[]	[71131623]
876_16692	chr4	39465245	39465645	+	621	32.0	[9.252844]	[213]	[]	[]	[39465480]	[]
876_16694	chr4	68319018	68319418	+	621	32.0	[]	[]	[12.570299]	[110]	[]	[68319216]
876_16698	chr4	128338594	128338994	+	623	32.0	[]	[]	[10.2047415]	[111]	[]	[128338783]
876_16699	chr4	128553487	128553887	+	594	32.0	[8.361351, 7.7748694]	[126, 146]	[10.2047415]	[134]	[128553709, 128553729]	[128553717]
876_16706	chr5	14767895	14768295	+	589	32.0	[]	[]	[10.2047415]	[105]	[]	[14768090]
876_16708	chr5	73751503	73751903	+	600	32.0	[]	[]	[9.53014]	[100]	[]	[73751690]
876_16712	chr5	115542067	115542467	+	608	32.0	[]	[]	[12.570299, 8.84223]	[101, 135]	[]	[115542253, 115542287]
876_1672	chr14	60300037	60300437	+	1000	105.5	[]	[]	[12.570299]	[81]	[]	[60300212]
876_16725	chr6	25732119	25732519	+	628	32.0	[10.2047415]	[90]	[]	[]	[25732292]	[]
876_1674	chr15	58077485	58077885	+	1000	105.5	[]	[]	[12.570299]	[100]	[]	[58077680]
876_16742	chr6	134173968	134174368	+	640	32.0	[]	[]	[8.84223]	[140]	[]	[134174187]
876_16744	chr6	135184993	135185393	+	631	32.0	[12.570299]	[121]	[]	[]	[135185209]	[]
876_1675	chr17	14471018	14471418	+	1000	105.5	[]	[]	[8.182752]	[123]	[]	[14471232]
876_1676	chr2	68031516	68031916	+	1000	105.5	[9.252844]	[91]	[9.252844]	[88]	[68031691]	[68031688]
876_16764	chr7	100120157	100120557	+	586	32.0	[9.53014]	[123]	[]	[]	[100120339]	[]
876_16792	chr8	79300190	79300590	+	631	32.0	[8.361351, 9.53014]	[90, 142]	[]	[]	[79300365, 79300417]	[]
876_16804	chr9	120851567	120851967	+	551	32.0	[]	[]	[12.570299]	[101]	[]	[120851762]
