#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_23691	chr16	495410	495810	+	1000	126.0	[]	[]	[13.513282]	[107]	[]	[495603]
322_23692	chr16	5633831	5634231	+	1000	126.0	[7.092695]	[102]	[7.2169933, 16.53181]	[91, 101]	[5634029]	[5634018, 5634028]
322_23693	chr16	9225526	9225926	+	1000	126.0	[]	[]	[10.5575905, 6.560032]	[88, 138]	[]	[9225706, 9225756]
322_23694	chr16	49282102	49282502	+	1000	126.0	[7.604013, 9.62487]	[98, 132]	[7.3259215, 12.143513]	[97, 131]	[49282290, 49282324]	[49282289, 49282323]
322_23695	chr16	53220579	53220979	+	1000	126.0	[]	[]	[10.512307]	[108]	[]	[53220784]
322_23697	chr17	16304743	16305143	+	1000	126.0	[13.587357]	[107]	[4.8420672]	[106]	[16304946]	[16304945]
322_23698	chr17	41885636	41886036	+	1000	126.0	[]	[]	[8.752911]	[114]	[]	[41885845]
322_23699	chr17	43840720	43841120	+	1000	126.0	[11.769329]	[87]	[5.5552225]	[87]	[43840905]	[43840905]
322_237	chr15	73636418	73636818	+	1000	604.0	[]	[]	[21.115988]	[134]	[]	[73636651]
322_2370	chr16	68328594	68328994	+	1000	351.0	[]	[]	[6.1679487, 10.242512]	[92, 110]	[]	[68328784, 68328802]
322_23702	chr19	14097761	14098161	+	1000	126.0	[14.023305]	[92]	[]	[]	[14097940]	[]
322_23703	chr19	14114764	14115164	+	1000	126.0	[]	[]	[18.002766]	[105]	[]	[14114962]
322_23704	chr19	27966352	27966752	+	1000	126.0	[13.587357]	[100]	[]	[]	[27966538]	[]
322_23706	chr19	49751057	49751457	+	1000	126.0	[6.853191, 7.12525]	[66, 69]	[]	[]	[49751221, 49751224]	[]
322_23710	chr19	58229280	58229680	+	1000	126.0	[7.805367, 5.15023, 7.288201]	[79, 119, 140]	[7.575127]	[129]	[58229458, 58229498, 58229519]	[58229508]
322_23713	chr2	24881657	24882057	+	1000	126.0	[14.959982]	[109]	[12.535129]	[108]	[24881860]	[24881859]
322_23714	chr2	43596741	43597141	+	1000	126.0	[9.93365]	[124]	[]	[]	[43596961]	[]
322_23716	chr2	62410007	62410407	+	1000	126.0	[]	[]	[9.760536]	[118]	[]	[62410202]
322_23718	chr2	105969554	105969954	+	1000	126.0	[]	[]	[12.830759]	[100]	[]	[105969745]
322_2372	chr17	27245239	27245639	+	1000	351.0	[13.11675]	[88]	[7.33037]	[122]	[27245425]	[27245459]
322_23724	chr22	35043238	35043638	+	1000	126.0	[8.713983, 10.362482]	[80, 106]	[]	[]	[35043416, 35043442]	[]
322_23726	chr3	51819722	51820122	+	1000	126.0	[]	[]	[7.221809, 4.707915]	[97, 129]	[]	[51819917, 51819949]
322_23728	chr3	78659379	78659779	+	1000	126.0	[18.83804]	[115]	[]	[]	[78659574]	[]
322_2373	chr17	40358459	40358859	+	1000	351.0	[20.793192, 6.883867]	[97, 100]	[6.1977096, 6.2461133, 6.442719]	[61, 97, 137]	[40358653, 40358656]	[40358617, 40358653, 40358693]
322_23731	chr3	133927538	133927938	+	1000	126.0	[8.723136, 6.0802817]	[99, 127]	[21.805485]	[99]	[133927726, 133927754]	[133927726]
322_23734	chr3	188956824	188957224	+	1000	126.0	[5.6167216]	[108]	[18.472378]	[107]	[188957026]	[188957025]
322_23735	chr4	2186358	2186758	+	1000	126.0	[]	[]	[15.642592]	[94]	[]	[2186542]
322_23736	chr4	10526438	10526838	+	1000	126.0	[]	[]	[11.897463]	[98]	[]	[10526622]
322_23737	chr4	17468629	17469029	+	1000	126.0	[]	[]	[7.7688856]	[121]	[]	[17468841]
322_2374	chr18	21612019	21612419	+	1000	351.0	[13.135143, 7.8950686]	[99, 130]	[]	[]	[21612213, 21612244]	[]
322_23743	chr4	121277557	121277957	+	1000	126.0	[10.453971]	[83]	[12.242445]	[124]	[121277735]	[121277776]
322_23746	chr4	172155828	172156228	+	1000	126.0	[11.252818]	[106]	[]	[]	[172156027]	[]
322_23747	chr5	31270395	31270795	+	1000	126.0	[9.244263]	[144]	[13.260644]	[93]	[31270635]	[31270584]
322_23750	chr5	96651961	96652361	+	1000	126.0	[5.972941]	[73]	[]	[]	[96652133]	[]
322_23751	chr5	129126661	129127061	+	1000	126.0	[]	[]	[15.710587]	[86]	[]	[129126840]
322_23752	chr5	145887233	145887633	+	1000	126.0	[]	[]	[13.056024]	[109]	[]	[145887425]
322_23754	chr5	181121817	181122217	+	1000	126.0	[9.5803]	[105]	[]	[]	[181122012]	[]
322_23756	chr6	119966477	119966877	+	1000	126.0	[5.748014]	[67]	[4.941996, 14.197988]	[99, 120]	[119966640]	[119966672, 119966693]
322_23757	chr6	125512620	125513020	+	1000	126.0	[9.505859]	[89]	[]	[]	[125512809]	[]
322_23759	chr7	2760584	2760984	+	1000	126.0	[7.791822]	[136]	[4.3639216, 5.6266117]	[73, 94]	[2760814]	[2760751, 2760772]
322_2376	chr20	38446401	38446801	+	1000	351.0	[5.9078135]	[88]	[]	[]	[38446586]	[]
322_23760	chr7	26853787	26854187	+	1000	126.0	[12.290688]	[88]	[]	[]	[26853972]	[]
322_23761	chr7	33716589	33716989	+	1000	126.0	[17.325905]	[94]	[]	[]	[33716782]	[]
322_23762	chr7	55250206	55250606	+	1000	126.0	[14.146372]	[93]	[]	[]	[55250391]	[]
322_23764	chr7	101440391	101440791	+	1000	126.0	[4.401463]	[129]	[17.459843]	[93]	[101440614]	[101440578]
322_23765	chr7	142319940	142320340	+	1000	126.0	[11.242799]	[117]	[]	[]	[142320149]	[]
322_23767	chr8	59921546	59921946	+	1000	126.0	[]	[]	[13.634806]	[83]	[]	[59921729]
322_23768	chr8	79735197	79735597	+	1000	126.0	[14.081347]	[108]	[]	[]	[79735404]	[]
322_23769	chr8	85031952	85032352	+	1000	126.0	[6.049329]	[112]	[18.114655]	[112]	[85032155]	[85032155]
322_23770	chr8	96234608	96235008	+	1000	126.0	[14.508553]	[113]	[]	[]	[96234814]	[]
322_23771	chr8	104530291	104530691	+	1000	126.0	[]	[]	[11.661928]	[93]	[]	[104530482]
322_23774	chr9	19517536	19517936	+	1000	126.0	[12.71549, 5.905276]	[99, 119]	[]	[]	[19517731, 19517751]	[]
322_23775	chr9	33738067	33738467	+	1000	126.0	[14.927347]	[134]	[]	[]	[33738295]	[]
322_23777	chr9	108850286	108850686	+	1000	126.0	[11.362705]	[99]	[]	[]	[108850477]	[]
322_23778	chr9	127805617	127806017	+	1000	126.0	[6.6500516]	[149]	[14.557237]	[120]	[127805853]	[127805824]
322_2378	chr22	37538791	37539191	+	1000	351.0	[12.370003]	[101]	[9.884828]	[145]	[37538986]	[37539030]
322_23783	chrX	40552759	40553159	+	1000	126.0	[4.866378]	[103]	[11.880739, 6.3611794]	[100, 116]	[40552959]	[40552956, 40552972]
322_23784	chrX	48972310	48972710	+	1000	126.0	[11.319334, 5.7140775]	[113, 129]	[]	[]	[48972523, 48972539]	[]
322_23789	chrX	119218246	119218646	+	1000	126.0	[]	[]	[12.237795]	[86]	[]	[119218431]
322_2379	chr3	33372838	33373238	+	1000	351.0	[]	[]	[16.989979]	[101]	[]	[33373032]
322_23792	chr1	28368113	28368513	+	1000	125.0	[]	[]	[7.578969]	[105]	[]	[28368302]
322_23793	chr1	37096524	37096924	+	1000	125.0	[4.833915, 10.570592]	[68, 108]	[5.4944177]	[134]	[37096692, 37096732]	[37096758]
322_23795	chr1	46878183	46878583	+	1000	125.0	[11.137203]	[108]	[]	[]	[46878386]	[]
322_23796	chr1	47089341	47089741	+	1000	125.0	[]	[]	[12.594251]	[86]	[]	[47089524]
322_23798	chr1	53137722	53138122	+	1000	125.0	[8.8727455]	[76]	[]	[]	[53137896]	[]
322_23799	chr1	57017716	57018116	+	1000	125.0	[6.4195385, 6.0095253]	[102, 145]	[14.575087]	[101]	[57017911, 57017954]	[57017910]
322_238	chr19	53792946	53793346	+	1000	604.0	[]	[]	[4.911072, 9.373706]	[135, 145]	[]	[53793177, 53793187]
322_23802	chr1	93680662	93681062	+	1000	125.0	[]	[]	[6.418362]	[120]	[]	[93680872]
322_23803	chr1	115546121	115546521	+	1000	125.0	[12.810611]	[111]	[]	[]	[115546324]	[]
322_23805	chr1	154765996	154766396	+	1000	125.0	[7.862576]	[81]	[6.3407946]	[80]	[154766177]	[154766176]
322_23808	chr1	206074783	206075183	+	1000	125.0	[5.409325]	[99]	[]	[]	[206074973]	[]
322_2381	chr6	33744368	33744768	+	1000	351.0	[17.645638]	[100]	[]	[]	[33744562]	[]
322_23811	chr10	17847687	17848087	+	1000	125.0	[12.3224]	[86]	[]	[]	[17847871]	[]
322_23816	chr10	93554767	93555167	+	1000	125.0	[8.002468, 15.802107]	[61, 100]	[4.3833036]	[100]	[93554918, 93554957]	[93554957]
322_23817	chr10	99246709	99247109	+	1000	125.0	[]	[]	[18.761566, 5.0126157]	[118, 121]	[]	[99246918, 99246921]
322_23819	chr10	118106438	118106838	+	1000	125.0	[]	[]	[10.398269]	[105]	[]	[118106633]
322_23820	chr10	121734517	121734917	+	1000	125.0	[]	[]	[4.8308244, 19.282225]	[94, 104]	[]	[121734702, 121734712]
322_23822	chr10	125448597	125448997	+	1000	125.0	[8.183559, 5.8630443]	[101, 103]	[]	[]	[125448784, 125448786]	[]
322_23823	chr11	299912	300312	+	1000	125.0	[4.783695, 5.3398333]	[107, 134]	[]	[]	[300094, 300121]	[]
322_23824	chr11	10758965	10759365	+	1000	125.0	[4.875091]	[89]	[]	[]	[10759148]	[]
322_23828	chr11	111454690	111455090	+	1000	125.0	[8.521144, 17.400156]	[77, 87]	[7.4374447]	[77]	[111454861, 111454871]	[111454861]
322_2383	chr6	166106073	166106473	+	1000	351.0	[]	[]	[12.971893]	[94]	[]	[166106266]
322_23830	chr12	110846943	110847343	+	1000	125.0	[]	[]	[6.4038877]	[105]	[]	[110847147]
322_23832	chr12	117856625	117857025	+	1000	125.0	[]	[]	[16.208063]	[74]	[]	[117856799]
322_23833	chr12	120335397	120335797	+	1000	125.0	[16.390333]	[117]	[]	[]	[120335606]	[]
322_23835	chr13	41905590	41905990	+	1000	125.0	[6.0724864]	[112]	[5.2682943]	[111]	[41905800]	[41905799]
322_23836	chr13	49821368	49821768	+	1000	125.0	[12.033136]	[108]	[]	[]	[49821565]	[]
322_23837	chr13	113275299	113275699	+	1000	125.0	[17.462238, 5.6992936]	[81, 95]	[9.202121]	[81]	[113275475, 113275489]	[113275475]
322_2384	chr7	112898680	112899080	+	1000	351.0	[]	[]	[15.444675]	[98]	[]	[112898876]
322_23840	chr15	23466992	23467392	+	1000	125.0	[]	[]	[10.725427]	[118]	[]	[23467199]
322_23843	chr16	11610566	11610966	+	1000	125.0	[6.1372204, 9.842123]	[78, 157]	[]	[]	[11610723, 11610802]	[]
322_23844	chr16	13904814	13905214	+	1000	125.0	[16.390333]	[84]	[]	[]	[13904996]	[]
322_23845	chr16	17544778	17545178	+	1000	125.0	[16.053942, 4.530048]	[96, 99]	[5.6914983]	[96]	[17544974, 17544977]	[17544974]
322_23847	chr16	76653419	76653819	+	1000	125.0	[]	[]	[12.673019]	[104]	[]	[76653620]
322_23848	chr17	4787244	4787644	+	1000	125.0	[11.272679]	[124]	[6.0465283]	[113]	[4787464]	[4787453]
322_23849	chr17	7345814	7346214	+	1000	125.0	[]	[]	[18.095541]	[107]	[]	[7346003]
322_23852	chr17	21043517	21043917	+	1000	125.0	[6.151637]	[97]	[5.243891, 9.355121, 5.6486807]	[90, 112, 154]	[21043697]	[21043690, 21043712, 21043754]
322_23853	chr17	28675958	28676358	+	1000	125.0	[]	[]	[4.830438, 12.875045]	[85, 95]	[]	[28676134, 28676144]
322_23855	chr17	30278032	30278432	+	1000	125.0	[]	[]	[13.69046, 7.5355253]	[96, 121]	[]	[30278226, 30278251]
322_23859	chr17	66855212	66855612	+	1000	125.0	[12.112531]	[92]	[]	[]	[66855399]	[]
322_2386	chr8	9065704	9066104	+	1000	351.0	[20.589752]	[94]	[8.02228]	[91]	[9065894]	[9065891]
322_23863	chr19	14361708	14362108	+	1000	125.0	[13.043804]	[73]	[]	[]	[14361876]	[]
322_23865	chr19	40425279	40425679	+	1000	125.0	[]	[]	[15.574906, 5.464381]	[62, 152]	[]	[40425433, 40425523]
322_23866	chr19	40521256	40521656	+	1000	125.0	[]	[]	[6.052359, 11.260288]	[96, 106]	[]	[40521449, 40521459]
322_23867	chr19	43662493	43662893	+	1000	125.0	[]	[]	[17.006214]	[101]	[]	[43662691]
322_23868	chr19	44911170	44911570	+	1000	125.0	[6.983013]	[107]	[4.7697673]	[127]	[44911365]	[44911385]
322_23869	chr19	50165398	50165798	+	1000	125.0	[13.382316]	[89]	[]	[]	[50165580]	[]
322_2387	chr8	11943643	11944043	+	1000	351.0	[4.99425]	[95]	[12.224733]	[82]	[11943838]	[11943825]
322_23870	chr19	51438922	51439322	+	1000	125.0	[]	[]	[12.564445]	[105]	[]	[51439127]
322_23871	chr19	57916592	57916992	+	1000	125.0	[]	[]	[5.586108, 14.971871]	[64, 115]	[]	[57916748, 57916799]
322_23873	chr2	37026050	37026450	+	1000	125.0	[]	[]	[8.262254]	[105]	[]	[37026252]
322_23874	chr2	59182264	59182664	+	1000	125.0	[]	[]	[18.704077]	[104]	[]	[59182462]
322_23877	chr2	111120376	111120776	+	1000	125.0	[]	[]	[6.0332294]	[103]	[]	[111120566]
322_23878	chr2	136384672	136385072	+	1000	125.0	[]	[]	[11.694207]	[94]	[]	[136384853]
322_23879	chr2	168136363	168136763	+	1000	125.0	[13.814946]	[111]	[]	[]	[168136558]	[]
322_23882	chr2	206392100	206392500	+	1000	125.0	[11.499406]	[100]	[6.1742034, 4.949572]	[71, 100]	[206392297]	[206392268, 206392297]
322_23884	chr20	43404868	43405268	+	1000	125.0	[]	[]	[8.379248]	[98]	[]	[43405062]
322_23885	chr20	47296935	47297335	+	1000	125.0	[9.124552]	[88]	[5.256672]	[132]	[47297119]	[47297163]
322_23887	chr21	14253589	14253989	+	1000	125.0	[16.329754]	[84]	[]	[]	[14253772]	[]
322_23888	chr21	43653570	43653970	+	1000	125.0	[11.242987, 14.11012]	[106, 109]	[]	[]	[43653767, 43653770]	[]
322_23891	chr22	39117890	39118290	+	1000	125.0	[]	[]	[18.013693]	[83]	[]	[39118073]
322_23893	chr22	46758787	46759187	+	1000	125.0	[6.484987, 16.478449]	[92, 95]	[]	[]	[46758975, 46758978]	[]
322_23894	chr3	14398691	14399091	+	1000	125.0	[11.829946]	[100]	[]	[]	[14398889]	[]
322_23896	chr3	27712032	27712432	+	1000	125.0	[20.172745, 6.3792596]	[102, 130]	[5.1940565]	[102]	[27712228, 27712256]	[27712228]
322_2390	chr9	135967501	135967901	+	1000	351.0	[17.554817]	[112]	[]	[]	[135967712]	[]
322_23900	chr3	94234186	94234586	+	1000	125.0	[17.065094]	[90]	[]	[]	[94234373]	[]
322_23901	chr3	100316536	100316936	+	1000	125.0	[12.499074]	[112]	[]	[]	[100316738]	[]
322_23902	chr3	122258795	122259195	+	1000	125.0	[5.943073]	[100]	[10.959409]	[100]	[122258979]	[122258979]
322_23903	chr3	123194472	123194872	+	1000	125.0	[]	[]	[13.408313]	[104]	[]	[123194675]
322_23904	chr3	127831835	127832235	+	1000	125.0	[11.432116]	[88]	[16.515554]	[85]	[127832023]	[127832020]
322_23909	chr4	118865102	118865502	+	1000	125.0	[]	[]	[12.390773]	[108]	[]	[118865306]
322_23913	chr5	106122022	106122422	+	1000	125.0	[6.4634304, 10.111348]	[82, 92]	[21.03168]	[81]	[106122198, 106122208]	[106122197]
322_23915	chr5	126864279	126864679	+	1000	125.0	[9.00114]	[97]	[]	[]	[126864467]	[]
322_23916	chr5	129852754	129853154	+	1000	125.0	[10.527559]	[85]	[20.594944]	[85]	[129852936]	[129852936]
322_23917	chr5	140712485	140712885	+	1000	125.0	[]	[]	[10.9443655]	[101]	[]	[140712685]
322_23918	chr6	9540504	9540904	+	1000	125.0	[16.418673, 4.511037]	[109, 119]	[13.98836]	[108]	[9540702, 9540712]	[9540701]
322_23924	chr7	10708457	10708857	+	1000	125.0	[11.913652]	[115]	[10.868622]	[90]	[10708669]	[10708644]
322_2393	chr1	18597390	18597790	+	1000	350.0	[18.280924]	[93]	[]	[]	[18597580]	[]
322_23931	chr8	17602581	17602981	+	1000	125.0	[16.983643, 4.683781]	[96, 142]	[]	[]	[17602774, 17602820]	[]
322_23933	chr8	38769989	38770389	+	1000	125.0	[]	[]	[11.079044]	[116]	[]	[38770201]
322_23934	chr8	41975462	41975862	+	1000	125.0	[]	[]	[11.312977]	[101]	[]	[41975652]
322_23936	chr8	99391779	99392179	+	1000	125.0	[9.786043, 10.782809]	[105, 108]	[]	[]	[99391981, 99391984]	[]
322_23938	chr8	120808597	120808997	+	1000	125.0	[20.768293]	[101]	[]	[]	[120808787]	[]
322_23939	chr8	145069497	145069897	+	1000	125.0	[14.765975]	[109]	[]	[]	[145069700]	[]
322_2394	chr1	19651125	19651525	+	1000	350.0	[]	[]	[6.6102343]	[108]	[]	[19651332]
322_23941	chrX	41798037	41798437	+	1000	125.0	[16.165535]	[113]	[]	[]	[41798239]	[]
322_23943	chrX	100895326	100895726	+	1000	125.0	[16.493166]	[119]	[4.861486]	[119]	[100895543]	[100895543]
322_23944	chr1	267813	268213	+	1000	124.0	[12.955992, 9.827381]	[92, 102]	[7.8111024]	[92]	[267999, 268009]	[267999]
322_23946	chr1	2821953	2822353	+	1000	124.0	[17.472183]	[116]	[]	[]	[2822161]	[]
322_23948	chr1	13570928	13571328	+	1000	124.0	[]	[]	[5.7310357]	[91]	[]	[13571115]
322_23951	chr1	47002206	47002606	+	1000	124.0	[]	[]	[16.332304]	[99]	[]	[47002395]
322_23952	chr1	55273013	55273413	+	1000	124.0	[]	[]	[7.2054944]	[112]	[]	[55273222]
322_23953	chr1	65020781	65021181	+	1000	124.0	[7.5595446]	[86]	[12.817034]	[85]	[65020962]	[65020961]
322_23954	chr1	78617510	78617910	+	1000	124.0	[16.825523]	[90]	[]	[]	[78617700]	[]
322_23955	chr1	92968427	92968827	+	1000	124.0	[16.62521]	[104]	[]	[]	[92968623]	[]
322_23956	chr1	115275208	115275608	+	1000	124.0	[15.946772]	[89]	[5.2774105]	[88]	[115275393]	[115275392]
322_23957	chr1	161763482	161763882	+	1000	124.0	[14.017578, 6.655467]	[109, 125]	[]	[]	[161763681, 161763697]	[]
322_2396	chr1	28785070	28785470	+	1000	350.0	[17.570953]	[101]	[]	[]	[28785265]	[]
322_23960	chr1	203055178	203055578	+	1000	124.0	[]	[]	[5.065334, 16.04254]	[61, 97]	[]	[203055336, 203055372]
322_23961	chr1	207259354	207259754	+	1000	124.0	[10.971868]	[96]	[]	[]	[207259550]	[]
322_23966	chr10	89213210	89213610	+	1000	124.0	[]	[]	[17.394775]	[95]	[]	[89213398]
322_23968	chr10	104209592	104209992	+	1000	124.0	[]	[]	[8.374765]	[101]	[]	[104209782]
322_23971	chr10	122435231	122435631	+	1000	124.0	[]	[]	[18.853388]	[92]	[]	[122435421]
322_23972	chr10	133143840	133144240	+	1000	124.0	[16.390333]	[111]	[]	[]	[133144049]	[]
322_23973	chr11	3021180	3021580	+	1000	124.0	[]	[]	[12.482351, 4.399758]	[107, 132]	[]	[3021383, 3021408]
322_23976	chr11	70796594	70796994	+	1000	124.0	[]	[]	[17.025328]	[91]	[]	[70796779]
322_23977	chr11	125871396	125871796	+	1000	124.0	[5.2731895]	[101]	[13.212519, 4.755382]	[98, 101]	[125871596]	[125871593, 125871596]
322_2398	chr1	165392867	165393267	+	1000	350.0	[18.231321, 6.1866283]	[105, 154]	[]	[]	[165393061, 165393110]	[]
322_23980	chr12	21313457	21313857	+	1000	124.0	[11.275956]	[100]	[]	[]	[21313655]	[]
322_23982	chr12	46342503	46342903	+	1000	124.0	[10.435644]	[82]	[]	[]	[46342684]	[]
322_23984	chr12	68067773	68068173	+	1000	124.0	[16.038712]	[95]	[]	[]	[68067966]	[]
322_23985	chr12	90978165	90978565	+	1000	124.0	[16.088793]	[87]	[]	[]	[90978352]	[]
322_23988	chr12	96986922	96987322	+	1000	124.0	[17.048338]	[122]	[7.162862]	[119]	[96987130]	[96987127]
322_23989	chr12	98572007	98572407	+	1000	124.0	[8.317852]	[101]	[]	[]	[98572203]	[]
322_23990	chr12	114476166	114476566	+	1000	124.0	[7.070868]	[154]	[16.166666, 4.3330607]	[79, 116]	[114476415]	[114476340, 114476377]
322_23993	chr13	25375732	25376132	+	1000	124.0	[]	[]	[20.775805]	[102]	[]	[25375934]
322_23997	chr14	21734461	21734861	+	1000	124.0	[16.16626]	[98]	[]	[]	[21734657]	[]
322_23999	chr14	64429989	64430389	+	1000	124.0	[16.175655, 6.5012927]	[87, 99]	[4.386498]	[86]	[64430174, 64430186]	[64430173]
322_24000	chr14	64671519	64671919	+	1000	124.0	[15.734239]	[83]	[]	[]	[64671698]	[]
322_24002	chr14	91140679	91141079	+	1000	124.0	[]	[]	[16.576506]	[109]	[]	[91140878]
322_24003	chr14	93160241	93160641	+	1000	124.0	[]	[]	[9.475598, 4.7804027]	[100, 117]	[]	[93160435, 93160452]
322_24008	chr16	719735	720135	+	1000	124.0	[]	[]	[12.463476]	[120]	[]	[719949]
322_24009	chr16	3174277	3174677	+	1000	124.0	[]	[]	[18.398956]	[111]	[]	[3174470]
322_2401	chr10	84537407	84537807	+	1000	350.0	[5.1024346]	[57]	[19.353134]	[98]	[84537563]	[84537604]
322_24010	chr16	56281112	56281512	+	1000	124.0	[]	[]	[13.965052]	[104]	[]	[56281313]
322_24011	chr16	90096963	90097363	+	1000	124.0	[]	[]	[9.41719]	[102]	[]	[90097160]
322_24012	chr17	19469352	19469752	+	1000	124.0	[]	[]	[16.305157]	[84]	[]	[19469535]
322_24013	chr17	29933341	29933741	+	1000	124.0	[10.972654]	[105]	[]	[]	[29933539]	[]
322_24014	chr17	40219012	40219412	+	1000	124.0	[16.817291]	[124]	[]	[]	[40219218]	[]
322_24015	chr17	67276070	67276470	+	1000	124.0	[11.596936, 5.401071]	[93, 103]	[]	[]	[67276252, 67276262]	[]
322_24017	chr18	46213334	46213734	+	1000	124.0	[]	[]	[10.0282755]	[108]	[]	[46213536]
322_24019	chr19	2263613	2264013	+	1000	124.0	[4.6286087]	[81]	[11.72732]	[129]	[2263790]	[2263838]
322_2402	chr11	3854858	3855258	+	1000	350.0	[14.2979765]	[86]	[]	[]	[3855044]	[]
322_24021	chr19	35555612	35556012	+	1000	124.0	[14.670253]	[102]	[9.229449]	[129]	[35555809]	[35555836]
322_24022	chr19	39322990	39323390	+	1000	124.0	[]	[]	[11.812671]	[106]	[]	[39323196]
322_24023	chr19	42693724	42694124	+	1000	124.0	[17.718878]	[112]	[12.82865]	[111]	[42693922]	[42693921]
322_24024	chr19	48899862	48900262	+	1000	124.0	[5.6329136]	[125]	[7.161702]	[118]	[48900069]	[48900062]
322_24027	chr2	17470786	17471186	+	1000	124.0	[15.9000025]	[110]	[]	[]	[17470986]	[]
322_24028	chr2	23566715	23567115	+	1000	124.0	[]	[]	[8.497435, 13.192167]	[97, 100]	[]	[23566912, 23566915]
322_24029	chr2	24228478	24228878	+	1000	124.0	[16.666819]	[103]	[]	[]	[24228673]	[]
322_2403	chr11	47454192	47454592	+	1000	350.0	[]	[]	[17.76496]	[97]	[]	[47454385]
322_24031	chr2	45650819	45651219	+	1000	124.0	[]	[]	[10.693263]	[94]	[]	[45651000]
322_24034	chr2	100246137	100246537	+	1000	124.0	[]	[]	[13.828393]	[93]	[]	[100246329]
322_24037	chr2	182666927	182667327	+	1000	124.0	[15.503648]	[89]	[]	[]	[182667115]	[]
322_24039	chr2	191539067	191539467	+	1000	124.0	[17.57259]	[96]	[]	[]	[191539257]	[]
322_2404	chr12	112387331	112387731	+	1000	350.0	[6.676363]	[53]	[12.379192]	[91]	[112387482]	[112387520]
322_24040	chr2	223860024	223860424	+	1000	124.0	[]	[]	[4.9487023]	[106]	[]	[223860220]
322_24041	chr2	227480060	227480460	+	1000	124.0	[8.063694]	[111]	[]	[]	[227480268]	[]
322_24042	chr2	230066969	230067369	+	1000	124.0	[12.636547, 8.510805]	[95, 117]	[6.7396483]	[67]	[230067158, 230067180]	[230067130]
322_24045	chr20	1177654	1178054	+	1000	124.0	[12.821033]	[95]	[]	[]	[1177846]	[]
322_24047	chr20	63641988	63642388	+	1000	124.0	[]	[]	[9.036598, 4.620778, 10.700473]	[89, 110, 113]	[]	[63642167, 63642188, 63642191]
322_24048	chr22	17268420	17268820	+	1000	124.0	[12.17038]	[106]	[4.555564]	[102]	[17268618]	[17268614]
322_24053	chr3	49899802	49900202	+	1000	124.0	[]	[]	[18.460335]	[101]	[]	[49899992]
322_24054	chr3	108818388	108818788	+	1000	124.0	[]	[]	[11.177486, 5.566266]	[103, 144]	[]	[108818580, 108818621]
322_24055	chr3	109082017	109082417	+	1000	124.0	[]	[]	[13.45374]	[94]	[]	[109082204]
322_24056	chr3	113035352	113035752	+	1000	124.0	[16.937244]	[121]	[]	[]	[113035567]	[]
322_24059	chr3	136758474	136758874	+	1000	124.0	[11.681811]	[96]	[9.525979, 6.0557003]	[96, 127]	[136758669]	[136758669, 136758700]
322_2406	chr16	22321222	22321622	+	1000	350.0	[16.614313]	[79]	[18.36291, 4.9390965]	[79, 131]	[22321398]	[22321398, 22321450]
322_24062	chr4	1267964	1268364	+	1000	124.0	[]	[]	[15.981931, 4.899025]	[76, 114]	[]	[1268140, 1268178]
322_24063	chr4	1604876	1605276	+	1000	124.0	[]	[]	[11.425615, 9.651676]	[70, 90]	[]	[1605044, 1605064]
322_24064	chr4	1913007	1913407	+	1000	124.0	[15.981931]	[96]	[]	[]	[1913197]	[]
322_24067	chr4	77473524	77473924	+	1000	124.0	[]	[]	[15.813066]	[104]	[]	[77473713]
322_2407	chr16	67017822	67018222	+	1000	350.0	[16.155018]	[92]	[]	[]	[67018013]	[]
322_24072	chr4	126956563	126956963	+	1000	124.0	[4.984093, 4.5539446]	[141, 144]	[6.4755716]	[89]	[126956800, 126956803]	[126956748]
322_24074	chr4	168917411	168917811	+	1000	124.0	[]	[]	[15.411096]	[89]	[]	[168917596]
322_24075	chr4	186719930	186720330	+	1000	124.0	[]	[]	[14.129707]	[104]	[]	[186720130]
322_24076	chr5	1053094	1053494	+	1000	124.0	[17.0699]	[110]	[]	[]	[1053296]	[]
322_24077	chr5	10201460	10201860	+	1000	124.0	[]	[]	[13.035798]	[98]	[]	[10201653]
322_24078	chr5	15105795	15106195	+	1000	124.0	[19.577627]	[100]	[]	[]	[15105983]	[]
