#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD4_idr.fa TEAD4 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
171_21544	chr14	64363299	64363699	+	1000	84.0	[8.239074]	[114]	[]	[]	[64363500]	[]
171_21548	chr15	50148327	50148727	+	1000	84.0	[9.605281, 10.0733185, 9.605281]	[104, 114, 144]	[]	[]	[50148526, 50148536, 50148566]	[]
171_2155	chr8	85383222	85383622	+	1000	366.0	[]	[]	[6.920983, 7.3616753, 7.5952926]	[110, 128, 153]	[]	[85383429, 85383447, 85383472]
171_21553	chr15	75057733	75058133	+	1000	84.0	[]	[]	[9.395648]	[81]	[]	[75057890]
171_21560	chr16	30549358	30549758	+	1000	84.0	[7.3083315]	[144]	[]	[]	[30549593]	[]
171_21564	chr16	57808028	57808428	+	1000	84.0	[]	[]	[9.605281]	[99]	[]	[57808222]
171_21566	chr16	67246005	67246405	+	1000	84.0	[14.352782]	[94]	[9.605281]	[68]	[67246182]	[67246156]
171_21568	chr16	70746701	70747101	+	1000	84.0	[]	[]	[6.621249]	[88]	[]	[70746882]
171_21570	chr16	84618880	84619280	+	1000	84.0	[7.9874573, 6.621249, 10.0733185]	[110, 134, 150]	[]	[]	[84619061, 84619085, 84619101]	[]
171_21574	chr17	4657648	4658048	+	1000	84.0	[7.5425596]	[106]	[]	[]	[4657846]	[]
171_21577	chr17	30005668	30006068	+	1000	84.0	[11.970033]	[131]	[]	[]	[30005895]	[]
171_21578	chr17	32909847	32910247	+	1000	84.0	[]	[]	[8.9615]	[63]	[]	[32910006]
171_21579	chr17	32956542	32956942	+	1000	84.0	[]	[]	[6.729318]	[149]	[]	[32956783]
171_21585	chr17	68457685	68458085	+	1000	84.0	[]	[]	[9.605281]	[136]	[]	[68457901]
171_21588	chr17	76732849	76733249	+	1000	84.0	[]	[]	[8.9615]	[75]	[]	[76733001]
171_21591	chr18	2336978	2337378	+	1000	84.0	[6.9442596]	[91]	[]	[]	[2337164]	[]
171_21597	chr19	6863503	6863903	+	1000	84.0	[]	[]	[6.6825495]	[72]	[]	[6863673]
171_21603	chr19	18520283	18520683	+	1000	84.0	[10.370207]	[162]	[]	[]	[18520499]	[]
171_21605	chr19	39438570	39438970	+	1000	84.0	[]	[]	[11.988031]	[97]	[]	[39438744]
171_21606	chr19	40664793	40665193	+	1000	84.0	[10.603825]	[173]	[]	[]	[40665032]	[]
171_21608	chr19	48725185	48725585	+	1000	84.0	[]	[]	[11.970033]	[127]	[]	[48725402]
171_21610	chr19	55117685	55118085	+	1000	84.0	[]	[]	[8.239074]	[125]	[]	[55117867]
171_21611	chr19	58279276	58279676	+	1000	84.0	[10.0733185]	[95]	[6.729318]	[102]	[58279466]	[58279473]
171_21615	chr2	11863660	11864060	+	1000	84.0	[10.370207]	[201]	[]	[]	[11863909]	[]
171_21620	chr2	42125855	42126255	+	1000	84.0	[11.988031]	[143]	[]	[]	[42126086]	[]
171_21626	chr2	69934363	69934763	+	1000	84.0	[10.370207]	[167]	[]	[]	[69934611]	[]
171_21629	chr2	85588664	85589064	+	1000	84.0	[]	[]	[6.910793]	[69]	[]	[85588820]
171_21631	chr2	131092720	131093120	+	1000	84.0	[9.605281]	[110]	[]	[]	[131092914]	[]
171_21633	chr2	152715855	152716255	+	1000	84.0	[10.370207, 8.239074]	[87, 135]	[]	[]	[152716039, 152716087]	[]
171_21634	chr2	178279099	178279499	+	1000	84.0	[]	[]	[11.970033, 8.239074]	[69, 80]	[]	[178279263, 178279274]
171_21635	chr2	218361402	218361802	+	1000	84.0	[]	[]	[8.9615]	[152]	[]	[218361652]
171_21638	chr20	23136788	23137188	+	1000	84.0	[10.314102]	[157]	[]	[]	[23137037]	[]
171_2164	chr7	100510761	100511161	+	1000	365.0	[9.395648]	[83]	[]	[]	[100510936]	[]
171_21641	chr20	36368480	36368880	+	1000	84.0	[]	[]	[9.605281]	[136]	[]	[36368709]
171_21642	chr20	37192283	37192683	+	1000	84.0	[]	[]	[6.678365]	[136]	[]	[37192497]
171_21643	chr20	37195545	37195945	+	1000	84.0	[8.239074]	[119]	[]	[]	[37195764]	[]
171_21646	chr20	53643003	53643403	+	1000	84.0	[]	[]	[10.370207]	[192]	[]	[53643209]
171_21648	chr21	36260458	36260858	+	1000	84.0	[11.970033]	[144]	[]	[]	[36260693]	[]
171_21652	chr22	20319037	20319437	+	1000	84.0	[]	[]	[8.9615, 10.370207]	[89, 107]	[]	[20319193, 20319211]
171_21654	chr22	21638620	21639020	+	1000	84.0	[11.988031]	[125]	[]	[]	[21638800]	[]
171_21655	chr22	21756613	21757013	+	1000	84.0	[]	[]	[10.0733185]	[164]	[]	[21756845]
171_21658	chr22	30424015	30424415	+	1000	84.0	[7.3616753]	[197]	[]	[]	[30424261]	[]
171_21659	chr22	37512423	37512823	+	1000	84.0	[9.605281]	[95]	[]	[]	[37512610]	[]
171_21663	chr3	4979328	4979728	+	1000	84.0	[10.314102]	[154]	[]	[]	[4979572]	[]
171_21664	chr3	5109542	5109942	+	1000	84.0	[]	[]	[7.5245605]	[143]	[]	[5109760]
171_21665	chr3	5431804	5432204	+	1000	84.0	[9.303733]	[149]	[]	[]	[5432037]	[]
171_21669	chr3	14231632	14232032	+	1000	84.0	[6.729318]	[119]	[]	[]	[14231850]	[]
171_2167	chr10	21336863	21337263	+	1000	364.0	[10.603825]	[113]	[]	[]	[21337076]	[]
171_21675	chr3	47281507	47281907	+	1000	84.0	[]	[]	[10.603825]	[75]	[]	[47281676]
171_21679	chr3	69691077	69691477	+	1000	84.0	[11.344251]	[75]	[]	[]	[69691251]	[]
171_21682	chr3	123642228	123642628	+	1000	84.0	[7.588041]	[136]	[]	[]	[123642452]	[]
171_21684	chr3	129448131	129448531	+	1000	84.0	[]	[]	[7.5425596]	[120]	[]	[129448333]
171_21692	chr4	54585599	54585999	+	1000	84.0	[]	[]	[6.910793]	[114]	[]	[54585801]
171_21710	chr5	123460283	123460683	+	1000	84.0	[8.239074]	[105]	[]	[]	[123460481]	[]
171_21711	chr5	126758200	126758600	+	972	84.0	[7.9493513]	[90]	[]	[]	[126758368]	[]
171_21727	chr6	32178610	32179010	+	1000	84.0	[]	[]	[9.952792]	[108]	[]	[32178794]
171_21729	chr6	33632525	33632925	+	1000	84.0	[]	[]	[6.747317]	[116]	[]	[33632736]
171_2173	chr2	126994329	126994729	+	1000	364.0	[]	[]	[6.729318]	[155]	[]	[126994574]
171_21730	chr6	37381568	37381968	+	1000	84.0	[]	[]	[7.931352]	[122]	[]	[37381764]
171_21732	chr6	43334473	43334873	+	1000	84.0	[]	[]	[6.910793]	[123]	[]	[43334695]
171_21735	chr6	50816091	50816491	+	1000	84.0	[]	[]	[9.395648]	[144]	[]	[50816332]
171_21738	chr6	52652049	52652449	+	1000	84.0	[7.030897]	[127]	[]	[]	[52652254]	[]
171_2174	chr3	98875523	98875923	+	1000	364.0	[]	[]	[9.952792, 6.678365]	[77, 100]	[]	[98875693, 98875716]
171_21740	chr6	57976381	57976781	+	1000	84.0	[]	[]	[6.910793]	[136]	[]	[57976616]
171_21741	chr6	68640077	68640477	+	1000	84.0	[]	[]	[10.603825, 7.9874573]	[70, 145]	[]	[68640247, 68640322]
171_21743	chr6	84137007	84137407	+	1000	84.0	[7.3263307]	[163]	[]	[]	[84137253]	[]
171_21745	chr6	99515964	99516364	+	1000	84.0	[7.5245605]	[151]	[]	[]	[99516202]	[]
171_21746	chr6	109095242	109095642	+	1000	84.0	[]	[]	[10.603825]	[100]	[]	[109095437]
171_21752	chr6	156909503	156909903	+	1000	84.0	[9.395648]	[165]	[10.0733185]	[103]	[156909742]	[156909680]
171_21758	chr7	25892814	25893214	+	1000	84.0	[7.0647864]	[80]	[]	[]	[25892990]	[]
171_21759	chr7	27740702	27741102	+	1000	84.0	[]	[]	[7.9493513]	[84]	[]	[27740872]
171_21761	chr7	37031880	37032280	+	1000	84.0	[10.370207]	[93]	[]	[]	[37032067]	[]
171_21762	chr7	54759158	54759558	+	1000	84.0	[]	[]	[6.660366]	[156]	[]	[54759385]
171_21765	chr7	87212510	87212910	+	1000	84.0	[]	[]	[6.910793]	[124]	[]	[87212729]
171_2177	chr5	153742024	153742424	+	1000	364.0	[]	[]	[6.910793, 6.660366, 6.920983]	[90, 136, 150]	[]	[153742208, 153742254, 153742268]
171_21770	chr7	103297187	103297587	+	1000	84.0	[6.621249]	[97]	[6.660366]	[90]	[103297355]	[103297348]
171_21771	chr7	106552742	106553142	+	907	84.0	[9.9073105]	[93]	[]	[]	[106552917]	[]
171_21773	chr7	112940121	112940521	+	1000	84.0	[6.9287915]	[191]	[]	[]	[112940364]	[]
171_21776	chr7	132815677	132816077	+	1000	84.0	[6.910793]	[142]	[]	[]	[132815906]	[]
171_2178	chr6	15915505	15915905	+	1000	364.0	[6.809868]	[73]	[]	[]	[15915675]	[]
171_21786	chr8	22314123	22314523	+	1000	84.0	[8.9795]	[78]	[]	[]	[22314287]	[]
171_21787	chr8	38071662	38072062	+	1000	84.0	[8.9615]	[99]	[]	[]	[38071855]	[]
171_21790	chr8	47369406	47369806	+	1000	84.0	[7.030897]	[67]	[]	[]	[47369570]	[]
171_21791	chr8	84626084	84626484	+	1000	84.0	[8.9795]	[74]	[]	[]	[84626255]	[]
171_21792	chr8	101222763	101223163	+	1000	84.0	[]	[]	[7.9874573]	[117]	[]	[101222980]
171_21793	chr8	104582873	104583273	+	1000	84.0	[6.660366]	[79]	[]	[]	[104583037]	[]
171_21798	chr9	95264975	95265375	+	1000	84.0	[]	[]	[6.8987784]	[110]	[]	[95265173]
171_21799	chr9	97615467	97615867	+	1000	84.0	[]	[]	[8.9615]	[83]	[]	[97615647]
171_2180	chrX	153853558	153853958	+	1000	364.0	[]	[]	[7.3616753]	[83]	[]	[153853736]
171_21805	chr9	125237051	125237451	+	786	84.0	[7.5425596]	[76]	[]	[]	[125237220]	[]
171_21809	chr9	135850730	135851130	+	1000	84.0	[]	[]	[11.970033]	[100]	[]	[135850926]
171_2181	chr1	224061396	224061796	+	1000	363.0	[7.588041]	[150]	[6.938982]	[98]	[224061640]	[224061588]
171_21814	chrX	153206384	153206784	+	1000	84.0	[7.5952926]	[151]	[]	[]	[153206634]	[]
171_21819	chr1	12434230	12434630	+	1000	83.0	[6.6825495]	[132]	[]	[]	[12434450]	[]
171_21823	chr1	19436561	19436961	+	864	83.0	[7.5700417]	[114]	[]	[]	[19436751]	[]
171_21824	chr1	25760146	25760546	+	1000	83.0	[6.747317]	[61]	[]	[]	[25760301]	[]
171_21825	chr1	27436525	27436925	+	1000	83.0	[]	[]	[7.9874573]	[163]	[]	[27436759]
171_21827	chr1	32392337	32392737	+	1000	83.0	[]	[]	[6.7918687]	[192]	[]	[32392578]
171_21831	chr1	45491098	45491498	+	1000	83.0	[]	[]	[7.0647864, 9.605281]	[88, 109]	[]	[45491285, 45491306]
171_21832	chr1	61056448	61056848	+	1000	83.0	[]	[]	[14.352782]	[96]	[]	[61056641]
171_21835	chr1	99849450	99849850	+	1000	83.0	[]	[]	[14.352782]	[125]	[]	[99849666]
171_21836	chr1	100760569	100760969	+	1000	83.0	[9.952792]	[94]	[]	[]	[100760759]	[]
171_21837	chr1	108703420	108703820	+	1000	83.0	[6.678365]	[145]	[]	[]	[108703658]	[]
171_21841	chr1	156607988	156608388	+	1000	83.0	[]	[]	[10.370207]	[190]	[]	[156608214]
171_21846	chr1	173431157	173431557	+	1000	83.0	[9.043116]	[87]	[]	[]	[173431338]	[]
171_21851	chr1	202958365	202958765	+	1000	83.0	[9.043116, 6.8987784]	[76, 120]	[8.239074]	[151]	[202958536, 202958580]	[202958611]
171_21856	chr1	234980948	234981348	+	1000	83.0	[9.303733, 6.6825495]	[96, 103]	[]	[]	[234981139, 234981146]	[]
171_21858	chr1	248882470	248882870	+	1000	83.0	[11.988031]	[141]	[7.931352]	[183]	[248882676]	[248882718]
171_21861	chr10	22219292	22219692	+	1000	83.0	[9.605281]	[87]	[]	[]	[22219471]	[]
171_21862	chr10	35090462	35090862	+	1000	83.0	[9.153993]	[167]	[]	[]	[35090712]	[]
171_21872	chr10	84267528	84267928	+	1000	83.0	[]	[]	[6.6825495]	[127]	[]	[84267748]
171_21873	chr10	92590630	92591030	+	1000	83.0	[6.6825495]	[99]	[7.5425596]	[97]	[92590811]	[92590809]
171_21878	chr11	13767437	13767837	+	1000	83.0	[]	[]	[9.9073105]	[121]	[]	[13767655]
171_21880	chr11	33690356	33690756	+	628	83.0	[7.931352]	[112]	[]	[]	[33690553]	[]
171_21883	chr11	45468290	45468690	+	1000	83.0	[11.970033]	[99]	[]	[]	[45468487]	[]
171_21889	chr11	101043970	101044370	+	1000	83.0	[]	[]	[6.938982]	[54]	[]	[101044121]
171_21893	chr12	8688042	8688442	+	1000	83.0	[]	[]	[8.913587, 9.952792]	[60, 108]	[]	[8688193, 8688241]
171_21897	chr12	46382787	46383187	+	1000	83.0	[9.364644]	[166]	[]	[]	[46383015]	[]
171_21899	chr12	52945876	52946276	+	1000	83.0	[]	[]	[11.970033]	[98]	[]	[52946063]
171_21903	chr12	67268684	67269084	+	1000	83.0	[9.258564]	[153]	[]	[]	[67268908]	[]
171_21907	chr12	109685543	109685943	+	1000	83.0	[6.9287915]	[108]	[]	[]	[109685728]	[]
171_2191	chr8	9075007	9075407	+	1000	363.0	[]	[]	[7.5425596]	[151]	[]	[9075253]
171_21912	chr12	122936817	122937217	+	1000	83.0	[14.352782]	[112]	[]	[]	[122937027]	[]
171_21915	chr13	30616904	30617304	+	1000	83.0	[]	[]	[7.3616753]	[201]	[]	[30617125]
171_21916	chr13	42174561	42174961	+	1000	83.0	[]	[]	[11.988031]	[97]	[]	[42174753]
171_21919	chr13	107943221	107943621	+	1000	83.0	[]	[]	[8.9615]	[161]	[]	[107943456]
171_21928	chr15	40217148	40217548	+	1000	83.0	[11.970033]	[77]	[]	[]	[40217307]	[]
171_21930	chr15	43769625	43770025	+	1000	83.0	[14.352782, 7.6905684]	[141, 146]	[]	[]	[43769840, 43769845]	[]
171_21935	chr16	4624275	4624675	+	1000	83.0	[]	[]	[6.747317]	[152]	[]	[4624480]
171_2194	chr11	108015021	108015421	+	1000	362.0	[]	[]	[8.239074]	[98]	[]	[108015219]
171_21941	chr16	29973206	29973606	+	1000	83.0	[7.931352]	[116]	[]	[]	[29973401]	[]
171_21943	chr16	30320002	30320402	+	1000	83.0	[]	[]	[6.8987784]	[106]	[]	[30320199]
171_21948	chr16	87871495	87871895	+	1000	83.0	[9.293543]	[66]	[]	[]	[87871646]	[]
171_2195	chr12	6253269	6253669	+	1000	362.0	[]	[]	[6.6825495, 7.5425596]	[75, 84]	[]	[6253441, 6253450]
171_21966	chr17	63414198	63414598	+	1000	83.0	[]	[]	[6.660366]	[70]	[]	[63414362]
171_21967	chr17	66508166	66508566	+	1000	83.0	[]	[]	[6.910793]	[122]	[]	[66508348]
171_21973	chr18	1513537	1513937	+	1000	83.0	[7.9874573]	[95]	[]	[]	[1513719]	[]
171_21976	chr19	2543523	2543923	+	932	83.0	[8.9795]	[94]	[]	[]	[2543699]	[]
171_21979	chr19	28466120	28466520	+	1000	83.0	[11.988031]	[93]	[]	[]	[28466297]	[]
171_2198	chr2	41922150	41922550	+	1000	362.0	[10.370207]	[133]	[]	[]	[41922368]	[]
171_21982	chr19	45424344	45424744	+	1000	83.0	[]	[]	[14.352782]	[156]	[]	[45424584]
171_21986	chr19	49225989	49226389	+	1000	83.0	[11.988031]	[94]	[]	[]	[49226176]	[]
171_21987	chr1_KI270711v1_random	9094	9494	+	1000	83.0	[]	[]	[6.7712426]	[107]	[]	[9301]
171_21989	chr2	10215426	10215826	+	1000	83.0	[10.603825]	[66]	[]	[]	[10215583]	[]
171_21991	chr2	24588209	24588609	+	1000	83.0	[]	[]	[8.9615]	[160]	[]	[24588450]
171_21993	chr2	31170077	31170477	+	1000	83.0	[9.952792]	[132]	[6.729318]	[151]	[31170304]	[31170323]
171_21998	chr2	112599993	112600393	+	1000	83.0	[]	[]	[7.3616753]	[97]	[]	[112600173]
171_21999	chr2	135803277	135803677	+	1000	83.0	[]	[]	[11.970033]	[101]	[]	[135803477]
171_2200	chr4	109174170	109174570	+	1000	362.0	[11.970033]	[96]	[]	[]	[109174364]	[]
171_22004	chr2	217158934	217159334	+	1000	83.0	[]	[]	[9.258564]	[147]	[]	[217159179]
171_22011	chr21	31509662	31510062	+	1000	83.0	[11.344251]	[66]	[]	[]	[31509821]	[]
171_22013	chr21	33751102	33751502	+	1000	83.0	[]	[]	[10.603825]	[115]	[]	[33751299]
171_22016	chr22	19850464	19850864	+	1000	83.0	[14.352782]	[110]	[]	[]	[19850665]	[]
171_22020	chr22	23248526	23248926	+	1000	83.0	[10.314102]	[134]	[]	[]	[23248752]	[]
171_22021	chr22	28909324	28909724	+	1000	83.0	[]	[]	[7.5245605]	[118]	[]	[28909529]
171_22023	chr3	9979843	9980243	+	1000	83.0	[]	[]	[10.314102]	[113]	[]	[9980036]
171_22027	chr3	14430033	14430433	+	1000	83.0	[7.9493513]	[59]	[]	[]	[14430188]	[]
171_22032	chr3	44114159	44114559	+	1000	83.0	[11.988031, 6.938982]	[70, 161]	[]	[]	[44114313, 44114404]	[]
171_22035	chr3	58003025	58003425	+	1000	83.0	[]	[]	[6.920983]	[128]	[]	[58003242]
171_22036	chr3	58038864	58039264	+	1000	83.0	[]	[]	[11.988031]	[119]	[]	[58039075]
171_22038	chr3	72280923	72281323	+	1000	83.0	[]	[]	[6.729318]	[63]	[]	[72281075]
171_22039	chr3	98522873	98523273	+	1000	83.0	[9.605281]	[105]	[]	[]	[98523068]	[]
171_2204	chr6	7198997	7199397	+	1000	362.0	[]	[]	[10.0733185]	[111]	[]	[7199208]
171_22040	chr3	98585297	98585697	+	1000	83.0	[]	[]	[10.603825]	[131]	[]	[98585512]
171_22042	chr3	116000241	116000641	+	1000	83.0	[8.9795]	[66]	[]	[]	[116000401]	[]
171_22043	chr3	128010207	128010607	+	1000	83.0	[7.5425596]	[113]	[]	[]	[128010409]	[]
171_22046	chr3	170749783	170750183	+	1000	83.0	[]	[]	[8.913587]	[70]	[]	[170749951]
171_22047	chr3	172987273	172987673	+	1000	83.0	[]	[]	[14.352782]	[144]	[]	[172987512]
171_2205	chr7	139916077	139916477	+	1000	362.0	[]	[]	[7.3083315]	[160]	[]	[139916323]
171_22050	chr3	195023562	195023962	+	1000	83.0	[]	[]	[11.970033, 14.352782]	[94, 121]	[]	[195023752, 195023779]
171_22051	chr3	195859273	195859673	+	1000	83.0	[]	[]	[6.8987784, 7.030897]	[104, 124]	[]	[195859456, 195859476]
171_22055	chr3	197736992	197737392	+	1000	83.0	[9.258564]	[117]	[]	[]	[197737202]	[]
171_22058	chr4	8547064	8547464	+	1000	83.0	[11.344251]	[131]	[]	[]	[8547293]	[]
171_22059	chr4	39469361	39469761	+	1000	83.0	[11.344251]	[102]	[]	[]	[39469552]	[]
171_22061	chr4	54525657	54526057	+	934	83.0	[]	[]	[14.352782]	[122]	[]	[54525859]
171_22065	chr4	86971288	86971688	+	1000	83.0	[]	[]	[8.239074]	[79]	[]	[86971447]
171_22066	chr4	109292821	109293221	+	837	83.0	[6.6825495]	[102]	[10.314102]	[112]	[109293020]	[109293030]
171_22067	chr4	128177583	128177983	+	1000	83.0	[]	[]	[9.303733]	[91]	[]	[128177743]
171_22070	chr4	143308404	143308804	+	1000	83.0	[]	[]	[9.952792]	[93]	[]	[143308596]
171_22071	chr4	171571885	171572285	+	1000	83.0	[]	[]	[6.920983]	[69]	[]	[171572046]
171_22078	chr5	69091228	69091628	+	1000	83.0	[6.7503724]	[67]	[]	[]	[69091380]	[]
171_22079	chr5	80701636	80702036	+	1000	83.0	[]	[]	[8.9615]	[124]	[]	[80701851]
171_22087	chr5	141811488	141811888	+	1000	83.0	[11.988031]	[130]	[]	[]	[141811714]	[]
171_22093	chr5	180799159	180799559	+	1000	83.0	[]	[]	[11.344251]	[102]	[]	[180799358]
171_22094	chr6	3166047	3166447	+	1000	83.0	[9.112068, 8.9615]	[170, 196]	[]	[]	[3166257, 3166283]	[]
171_2210	chr10	71851050	71851450	+	1000	361.0	[]	[]	[7.030897]	[97]	[]	[71851244]
171_22102	chr6	34390940	34391340	+	1000	83.0	[7.5952926]	[61]	[]	[]	[34391101]	[]
171_22110	chr6	52304949	52305349	+	1000	83.0	[]	[]	[14.352782]	[81]	[]	[52305123]
171_22117	chr6	105070528	105070928	+	1000	83.0	[6.678365]	[130]	[]	[]	[105070741]	[]
171_2212	chr21	36939418	36939818	+	1000	361.0	[6.747317]	[156]	[]	[]	[36939667]	[]
171_22123	chr6	139369460	139369860	+	1000	83.0	[11.344251]	[105]	[]	[]	[139369657]	[]
171_22129	chr6	166286828	166287228	+	1000	83.0	[]	[]	[7.5952926]	[140]	[]	[166287068]
171_2213	chr3	142315907	142316307	+	1000	361.0	[]	[]	[9.952792]	[72]	[]	[142316077]
171_22136	chr7	24829277	24829677	+	1000	83.0	[6.660366]	[79]	[]	[]	[24829437]	[]
171_22139	chr7	30413023	30413423	+	1000	83.0	[]	[]	[14.352782]	[151]	[]	[30413267]
171_2214	chr7	130494499	130494899	+	1000	361.0	[]	[]	[6.789242]	[115]	[]	[130494702]
171_22140	chr7	42922349	42922749	+	1000	83.0	[7.9493513]	[64]	[]	[]	[42922511]	[]
171_22149	chr7	107089663	107090063	+	1000	83.0	[6.660366]	[78]	[]	[]	[107089836]	[]
171_22151	chr7	121411172	121411572	+	1000	83.0	[]	[]	[9.952792]	[102]	[]	[121411351]
171_22153	chr7	135982328	135982728	+	1000	83.0	[]	[]	[6.920983]	[116]	[]	[135982537]
171_22156	chr7	152341386	152341786	+	1000	83.0	[7.3616753]	[102]	[]	[]	[152341580]	[]
171_22160	chr8	61734391	61734791	+	826	83.0	[]	[]	[7.3616753]	[123]	[]	[61734607]
171_22165	chr8	90279088	90279488	+	1000	83.0	[7.9874573]	[155]	[]	[]	[90279332]	[]
171_22166	chr8	95801805	95802205	+	1000	83.0	[7.931352]	[75]	[6.7918687]	[130]	[95801973]	[95802028]
171_22167	chr8	105406793	105407193	+	1000	83.0	[]	[]	[10.370207, 6.729318]	[92, 99]	[]	[105406975, 105406982]
171_22170	chr8	141004708	141005108	+	1000	83.0	[]	[]	[8.9795]	[95]	[]	[141004900]
171_22176	chr9	88173378	88173778	+	1000	83.0	[11.344251]	[128]	[]	[]	[88173603]	[]
171_22179	chr9	112061189	112061589	+	1000	83.0	[]	[]	[9.153993]	[99]	[]	[112061387]
171_22187	chrX	19334033	19334433	+	1000	83.0	[]	[]	[8.9795]	[103]	[]	[19334226]
171_22188	chrX	19889983	19890383	+	1000	83.0	[]	[]	[6.678365]	[71]	[]	[19890144]
171_22189	chrX	48451714	48452114	+	1000	83.0	[]	[]	[7.5700417]	[154]	[]	[48451961]
171_22193	chrX	109672272	109672672	+	1000	83.0	[9.258564]	[115]	[]	[]	[109672481]	[]
171_22198	chr1	23964206	23964606	+	1000	82.0	[]	[]	[8.9615]	[169]	[]	[23964394]
171_22200	chr1	26602323	26602723	+	1000	82.0	[6.938982]	[69]	[]	[]	[26602487]	[]
171_22205	chr1	35568875	35569275	+	1000	82.0	[]	[]	[6.9442596]	[100]	[]	[35569051]
171_22211	chr1	47569834	47570234	+	1000	82.0	[]	[]	[11.988031]	[152]	[]	[47570084]
171_22212	chr1	48498058	48498458	+	1000	82.0	[6.9442596]	[101]	[]	[]	[48498240]	[]
171_22215	chr1	61318157	61318557	+	1000	82.0	[]	[]	[7.9493513, 10.603825]	[91, 122]	[]	[61318338, 61318369]
171_2222	chr2	32721322	32721722	+	1000	360.0	[8.913587]	[111]	[6.729318]	[62]	[32721526]	[32721477]
171_22225	chr1	117127807	117128207	+	1000	82.0	[]	[]	[11.970033]	[103]	[]	[117128007]
171_22240	chr1	182143116	182143516	+	1000	82.0	[7.5952926]	[110]	[]	[]	[182143307]	[]
171_22241	chr1	190759860	190760260	+	1000	82.0	[]	[]	[9.293543]	[76]	[]	[190760014]
171_22244	chr1	202105451	202105851	+	1000	82.0	[11.344251]	[129]	[]	[]	[202105668]	[]
171_22247	chr1	212595808	212596208	+	1000	82.0	[11.344251]	[71]	[6.910793]	[87]	[212595961]	[212595977]
171_22248	chr1	227846437	227846837	+	673	82.0	[6.660366]	[109]	[9.133122]	[126]	[227846631]	[227846648]
171_2225	chr4	80507082	80507482	+	1000	360.0	[9.9073105, 9.293543]	[93, 132]	[]	[]	[80507269, 80507308]	[]
171_22252	chr1	241714659	241715059	+	1000	82.0	[9.9073105]	[133]	[]	[]	[241714882]	[]
171_22255	chr10	6464938	6465338	+	1000	82.0	[6.7918687]	[104]	[]	[]	[6465140]	[]
171_22256	chr10	11673973	11674373	+	1000	82.0	[]	[]	[9.174619]	[88]	[]	[11674156]
171_22264	chr10	102502739	102503139	+	1000	82.0	[]	[]	[7.5700417]	[152]	[]	[102502985]
171_22272	chr11	34044981	34045381	+	1000	82.0	[9.112068, 7.9493513]	[119, 142]	[]	[]	[34045199, 34045222]	[]
171_22275	chr11	62753858	62754258	+	1000	82.0	[11.988031]	[122]	[]	[]	[62754072]	[]
171_22279	chr11	72794551	72794951	+	1000	82.0	[6.910793]	[171]	[]	[]	[72794786]	[]
171_2228	chr8	124007404	124007804	+	1000	360.0	[6.7712426]	[138]	[]	[]	[124007639]	[]
171_22280	chr11	82782765	82783165	+	1000	82.0	[6.9442596]	[95]	[]	[]	[82782958]	[]
171_22281	chr11	83156081	83156481	+	1000	82.0	[]	[]	[7.5425596]	[125]	[]	[83156304]
171_22284	chr11	96309634	96310034	+	1000	82.0	[9.691082]	[114]	[]	[]	[96309845]	[]
171_22290	chr12	12651758	12652158	+	1000	82.0	[]	[]	[7.0647864]	[148]	[]	[12652005]
171_22291	chr12	28500635	28501035	+	1000	82.0	[]	[]	[14.352782]	[83]	[]	[28500811]
171_22295	chr12	47278094	47278494	+	1000	82.0	[7.9874573]	[121]	[9.605281]	[166]	[47278287]	[47278332]
171_22298	chr12	51341381	51341781	+	1000	82.0	[9.293543]	[91]	[]	[]	[51341557]	[]
171_22303	chr12	112116624	112117024	+	1000	82.0	[6.7503724]	[102]	[]	[]	[112116825]	[]
171_22305	chr12	116123538	116123938	+	1000	82.0	[]	[]	[7.5425596]	[78]	[]	[116123709]
171_22307	chr13	24505308	24505708	+	1000	82.0	[]	[]	[7.5245605]	[144]	[]	[24505548]
171_22308	chr13	49789974	49790374	+	1000	82.0	[]	[]	[6.747317]	[170]	[]	[49790224]
171_22313	chr13	110511410	110511810	+	1000	82.0	[]	[]	[7.5425596]	[106]	[]	[110511607]
171_22317	chr14	100375505	100375905	+	1000	82.0	[7.5952926]	[156]	[]	[]	[100375731]	[]
171_22319	chr15	40567145	40567545	+	1000	82.0	[7.5952926]	[143]	[9.9073105]	[132]	[40567376]	[40567365]
171_22320	chr15	41116502	41116902	+	1000	82.0	[]	[]	[6.9442596]	[154]	[]	[41116749]
171_22322	chr15	50828820	50829220	+	1000	82.0	[]	[]	[6.910793]	[157]	[]	[50829053]
171_22323	chr15	57312180	57312580	+	1000	82.0	[]	[]	[7.5245605]	[151]	[]	[57312415]
171_22327	chr15	75029247	75029647	+	1000	82.0	[]	[]	[9.691082]	[105]	[]	[75029447]
171_22330	chr15	82643927	82644327	+	1000	82.0	[11.970033]	[126]	[10.370207]	[108]	[82644145]	[82644127]
171_22334	chr16	27367349	27367749	+	1000	82.0	[]	[]	[6.920983]	[123]	[]	[27367547]
171_22340	chr16	84672261	84672661	+	1000	82.0	[6.7918687]	[89]	[]	[]	[84672450]	[]
