#PeakID(python identify_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_14821	chr3	3110427	3110827	+	922	92.0	[]	[]	[12.082027]	[138]	[]	[3110607]
36_14823	chr3	52245922	52246322	+	981	92.0	[14.492824]	[134]	[]	[]	[52246133]	[]
36_14824	chr3	128764015	128764415	+	961	92.0	[7.3310385, 7.654458]	[116, 131]	[7.8090506, 7.5829563]	[81, 98]	[128764211, 128764226]	[128764176, 128764193]
36_14829	chr4	14856305	14856705	+	1000	92.0	[8.662462]	[250]	[]	[]	[14856534]	[]
36_1483	chr7	100081565	100081965	+	1000	561.0	[]	[]	[9.796548]	[107]	[]	[100081769]
36_14833	chr6	27838494	27838894	+	992	92.0	[7.3840356]	[222]	[7.5829563]	[143]	[27838732]	[27838653]
36_14838	chr6	104959175	104959575	+	988	92.0	[10.790428, 14.610782, 7.07264]	[185, 189, 193]	[]	[]	[104959328, 104959332, 104959336]	[]
36_14846	chr7	95396031	95396431	+	868	92.0	[]	[]	[10.084654]	[168]	[]	[95396266]
36_14847	chr7	99929474	99929874	+	1000	92.0	[]	[]	[10.516231, 8.751872]	[145, 174]	[]	[99929660, 99929689]
36_14848	chr7	107890918	107891318	+	953	92.0	[7.899369]	[82]	[]	[]	[107891081]	[]
36_14849	chr7	111113578	111113978	+	966	92.0	[]	[]	[13.044986]	[120]	[]	[111113765]
36_14853	chr1	91819433	91819833	+	823	91.5	[]	[]	[9.692398]	[184]	[]	[91819645]
36_1486	chr3	179562704	179563104	+	1000	560.5	[7.7875047, 10.821276, 8.267412]	[190, 220, 224]	[]	[]	[179562871, 179562901, 179562905]	[]
36_14863	chr11	8827216	8827616	+	1000	91.5	[]	[]	[7.321228]	[165]	[]	[8827442]
36_14869	chr14	91228128	91228528	+	942	91.5	[13.053981]	[94]	[]	[]	[91228321]	[]
36_14870	chr15	57324253	57324653	+	980	91.5	[]	[]	[9.643852]	[139]	[]	[57324486]
36_14890	chr2	58757216	58757616	+	988	91.5	[11.747158]	[153]	[]	[]	[58757435]	[]
36_14895	chr3	5023193	5023593	+	935	91.5	[7.7539153]	[208]	[]	[]	[5023365]	[]
36_14899	chr3	196741373	196741773	+	994	91.5	[12.638885]	[105]	[]	[]	[196741534]	[]
36_14905	chr6	6860917	6861317	+	997	91.5	[]	[]	[12.830319, 12.830319]	[103, 155]	[]	[6861082, 6861134]
36_14908	chr6	30557063	30557463	+	1000	91.5	[7.2364583]	[91]	[]	[]	[30557227]	[]
36_14909	chr6	34986772	34987172	+	906	91.5	[7.0489435, 9.030621]	[151, 155]	[]	[]	[34987008, 34987012]	[]
36_1491	chr1	235090602	235091002	+	1000	559.5	[7.1821637]	[131]	[]	[]	[235090829]	[]
36_14912	chr7	70569491	70569891	+	1000	91.5	[9.145273]	[59]	[7.679665]	[114]	[70569644]	[70569699]
36_14914	chr7	99562908	99563308	+	1000	91.5	[]	[]	[7.871874]	[144]	[]	[99563063]
36_1492	chr19	48918964	48919364	+	1000	559.5	[]	[]	[14.492824]	[103]	[]	[48919165]
36_14921	chr8	68260695	68261095	+	998	91.5	[]	[]	[14.959101]	[117]	[]	[68260898]
36_14927	chr9	136790863	136791263	+	564	91.5	[]	[]	[11.964068, 10.525226]	[117, 158]	[]	[136791060, 136791101]
36_14936	chr10	72317028	72317428	+	991	91.0	[]	[]	[9.583385, 7.220449]	[171, 185]	[]	[72317209, 72317223]
36_14937	chr10	72340401	72340801	+	1000	91.0	[]	[]	[12.172607]	[126]	[]	[72340616]
36_14948	chr16	15672786	15673186	+	999	91.0	[]	[]	[11.350836]	[93]	[]	[15672970]
36_1495	chr19	42242488	42242888	+	1000	559.0	[9.328998]	[222]	[]	[]	[42242738]	[]
36_1496	chr4	174420253	174420653	+	1000	559.0	[12.799472]	[98]	[]	[]	[174420445]	[]
36_14961	chr18	69957078	69957478	+	972	91.0	[]	[]	[13.296596]	[99]	[]	[69957248]
36_14969	chr20	37711006	37711406	+	1000	91.0	[]	[]	[7.5287027, 7.4202857, 7.5358953]	[106, 114, 161]	[]	[37711195, 37711203, 37711250]
36_14971	chr21	37157934	37158334	+	926	91.0	[7.501099]	[120]	[]	[]	[37158143]	[]
36_14983	chr5	72541474	72541874	+	1000	91.0	[]	[]	[8.120735]	[203]	[]	[72541668]
36_14984	chr5	143229947	143230347	+	1000	91.0	[14.959101]	[155]	[]	[]	[143230170]	[]
36_1499	chr9	124658187	124658587	+	1000	558.5	[]	[]	[12.430346]	[101]	[]	[124658388]
36_14990	chr7	26413260	26413660	+	749	91.0	[]	[]	[7.643009]	[147]	[]	[26413505]
36_15001	chr8	23019849	23020249	+	971	91.0	[10.695512]	[154]	[14.492824]	[140]	[23020081]	[23020067]
36_15005	chr9	129838647	129839047	+	934	91.0	[10.472958]	[131]	[]	[]	[129838821]	[]
36_15006	chrX	48597579	48597979	+	1000	91.0	[]	[]	[7.8184385]	[104]	[]	[48597769]
36_1501	chr17	5758664	5759064	+	1000	558.0	[9.165411, 12.213435, 9.165411, 12.213435]	[76, 94, 143, 161]	[]	[]	[5758823, 5758841, 5758890, 5758908]	[]
36_15017	chr11	75665141	75665541	+	999	90.5	[14.610782]	[116]	[]	[]	[75665345]	[]
36_1502	chr19	46028903	46029303	+	1000	557.5	[]	[]	[14.610782]	[118]	[]	[46029119]
36_15035	chr17	48337014	48337414	+	968	90.5	[7.160374]	[108]	[14.492824]	[93]	[48337213]	[48337198]
36_15037	chr17	75456272	75456672	+	985	90.5	[7.1693687]	[145]	[]	[]	[75456492]	[]
36_15039	chr18	54878033	54878433	+	644	90.5	[]	[]	[10.831086]	[79]	[]	[54878204]
36_1504	chr16	30922596	30922996	+	1000	557.0	[10.991502]	[101]	[]	[]	[30922792]	[]
36_15042	chr19	8592078	8592478	+	780	90.5	[8.30987]	[102]	[]	[]	[8592270]	[]
36_15045	chr19	40744493	40744893	+	966	90.5	[]	[]	[7.728283, 7.9442024, 12.25192]	[75, 121, 125]	[]	[40744655, 40744701, 40744705]
36_15048	chr2	130813704	130814104	+	992	90.5	[]	[]	[11.747158]	[209]	[]	[130813953]
36_15049	chr2	137964453	137964853	+	998	90.5	[8.779605, 7.672467, 8.302331]	[146, 160, 164]	[7.9302163, 7.8184385]	[88, 153]	[137964667, 137964681, 137964685]	[137964609, 137964674]
36_1505	chr3	9976968	9977368	+	1000	557.0	[7.48357]	[158]	[9.263231]	[121]	[9977203]	[9977166]
36_15052	chr21	14569810	14570210	+	998	90.5	[10.88456]	[112]	[8.51087]	[128]	[14570019]	[14570035]
36_1506	chr8	145004724	145005124	+	1000	557.0	[]	[]	[7.1362295]	[147]	[]	[145004970]
36_15061	chr4	153156276	153156676	+	895	90.5	[]	[]	[11.391476]	[110]	[]	[153156478]
36_15063	chr5	14268287	14268687	+	1000	90.5	[7.313423]	[203]	[7.9090195, 10.270717]	[200, 221]	[14268450]	[14268447, 14268468]
36_15075	chr7	7182215	7182615	+	991	90.5	[]	[]	[8.114096]	[131]	[]	[7182445]
36_1509	chrX	73850935	73851335	+	1000	556.5	[7.040283]	[68]	[9.723165]	[130]	[73851093]	[73851155]
36_15104	chr12	123742929	123743329	+	915	90.0	[7.8863187]	[97]	[10.479597]	[94]	[123743124]	[123743121]
36_15116	chr17	14299446	14299846	+	985	90.0	[12.172607]	[134]	[]	[]	[14299659]	[]
36_15119	chr17	42849430	42849830	+	943	90.0	[7.522055, 8.605968]	[131, 160]	[]	[]	[42849634, 42849663]	[]
36_1512	chr4	5003380	5003780	+	1000	556.0	[]	[]	[9.271838]	[116]	[]	[5003587]
36_15120	chr17	46943625	46944025	+	736	90.0	[]	[]	[14.492824]	[97]	[]	[46943819]
36_15121	chr17	81387247	81387647	+	971	90.0	[9.256888]	[165]	[]	[]	[81387483]	[]
36_15132	chr2	71784951	71785351	+	1000	90.0	[14.492824, 7.7539153]	[91, 130]	[]	[]	[71785129, 71785168]	[]
36_15135	chr2	127064751	127065151	+	1000	90.0	[8.003936, 10.229236]	[112, 136]	[]	[]	[127064921, 127064945]	[]
36_15136	chr2	135056962	135057362	+	923	90.0	[]	[]	[10.711831]	[241]	[]	[135057182]
36_15137	chr2	173394542	173394942	+	993	90.0	[12.48378, 7.674795]	[115, 119]	[]	[]	[173394718, 173394722]	[]
36_1514	chr9	132572880	132573280	+	1000	555.5	[]	[]	[13.520257]	[107]	[]	[132573087]
36_15141	chr21	20086560	20086960	+	1000	90.0	[8.247687, 7.0546308]	[107, 162]	[]	[]	[20086733, 20086788]	[]
36_15150	chr4	83793490	83793890	+	837	90.0	[]	[]	[7.654458]	[115]	[]	[83793695]
36_15151	chr4	129343957	129344357	+	965	90.0	[9.561028]	[91]	[]	[]	[129344135]	[]
36_15152	chr5	54285733	54286133	+	625	90.0	[]	[]	[8.3229685, 11.178108]	[105, 109]	[]	[54285936, 54285940]
36_15160	chr6	139531145	139531545	+	1000	90.0	[7.601528]	[96]	[]	[]	[139531301]	[]
36_15161	chr7	50197556	50197956	+	1000	90.0	[10.838625, 7.9442024]	[169, 173]	[]	[]	[50197762, 50197766]	[]
36_15163	chr7	127885688	127886088	+	935	90.0	[]	[]	[7.3774734]	[258]	[]	[127885905]
36_15172	chr1	22031273	22031673	+	757	89.5	[10.821276]	[86]	[9.68468]	[103]	[22031459]	[22031476]
36_15176	chr1	112671657	112672057	+	992	89.5	[]	[]	[14.492824]	[131]	[]	[112671875]
36_1518	chr14	33938283	33938683	+	1000	554.5	[14.492824, 7.482768]	[93, 121]	[]	[]	[33938476, 33938504]	[]
36_15181	chr1	223771784	223772184	+	992	89.5	[]	[]	[8.853726]	[101]	[]	[223771980]
36_15192	chr12	5226613	5227013	+	635	89.5	[7.9442024]	[113]	[]	[]	[5226799]	[]
36_152	chr19	19385404	19385804	+	1000	884.0	[]	[]	[7.6738567, 14.610782, 7.8624854]	[74, 78, 82]	[]	[19385571, 19385575, 19385579]
36_1520	chr19	10420018	10420418	+	1000	554.0	[7.391851, 7.283415, 12.290566]	[85, 93, 97]	[7.302327]	[100]	[10420203, 10420211, 10420215]	[10420218]
36_15201	chr15	90931741	90932141	+	980	89.5	[]	[]	[8.210917]	[365]	[]	[90931974]
36_15206	chr17	50664828	50665228	+	969	89.5	[]	[]	[9.074489]	[224]	[]	[50665042]
36_1521	chr7	139090746	139091146	+	1000	554.0	[]	[]	[12.017504]	[106]	[]	[139090947]
36_15211	chr18	8659812	8660212	+	999	89.5	[12.082027]	[96]	[]	[]	[8659991]	[]
36_15213	chr18	70337112	70337512	+	1000	89.5	[]	[]	[11.964068, 9.697288]	[99, 142]	[]	[70337305, 70337348]
36_15215	chr19	30044543	30044943	+	1000	89.5	[]	[]	[10.479597]	[139]	[]	[30044747]
36_15228	chr22	30863530	30863930	+	992	89.5	[9.256888, 14.610782]	[97, 176]	[]	[]	[30863695, 30863774]	[]
36_15236	chr3	61060567	61060967	+	931	89.5	[8.196015]	[73]	[9.134563, 12.213435, 9.446291]	[130, 136, 140]	[61060728]	[61060785, 61060791, 61060795]
36_15238	chr3	177834981	177835381	+	886	89.5	[7.7539153, 8.916972]	[144, 164]	[]	[]	[177835192, 177835212]	[]
36_15249	chr5	143200812	143201212	+	838	89.5	[]	[]	[8.267412]	[128]	[]	[143200999]
36_1525	chr19	12938287	12938687	+	1000	553.0	[7.355974]	[142]	[]	[]	[12938523]	[]
36_15253	chr5	181222593	181222993	+	1000	89.5	[]	[]	[8.365745]	[186]	[]	[181222820]
36_15258	chr6	51024987	51025387	+	877	89.5	[]	[]	[8.820263]	[122]	[]	[51025152]
36_1526	chr19	45615886	45616286	+	1000	552.5	[10.76784]	[93]	[]	[]	[45616079]	[]
36_15261	chr6	116513229	116513629	+	982	89.5	[7.0489435, 7.2228217, 8.699134]	[110, 114, 155]	[]	[]	[116513424, 116513428, 116513469]	[]
36_15270	chr8	73008585	73008985	+	965	89.5	[]	[]	[8.258101]	[139]	[]	[73008744]
36_15275	chr9	99259565	99259965	+	869	89.5	[]	[]	[7.6974354, 8.044594]	[79, 119]	[]	[99259737, 99259777]
36_15280	chr1	7827296	7827696	+	1000	89.0	[]	[]	[9.374846]	[263]	[]	[7827520]
36_15285	chr1	61259698	61260098	+	934	89.0	[]	[]	[8.099306, 14.492824]	[231, 235]	[]	[61259941, 61259945]
36_15287	chr1	201999650	202000050	+	985	89.0	[7.897518]	[135]	[]	[]	[201999860]	[]
36_15292	chr1	247296597	247296997	+	742	89.0	[9.214431]	[122]	[]	[]	[247296793]	[]
36_1530	chr1	59427150	59427550	+	1000	551.5	[9.592721]	[81]	[]	[]	[59427328]	[]
36_15305	chr14	76768350	76768750	+	991	89.0	[]	[]	[9.761811, 9.692398]	[91, 95]	[]	[76768530, 76768534]
36_1531	chr17	80832301	80832701	+	1000	551.5	[10.084654]	[96]	[]	[]	[80832489]	[]
36_15311	chr17	2406932	2407332	+	995	89.0	[11.136967]	[106]	[]	[]	[2407134]	[]
36_15319	chr19	11821379	11821779	+	999	89.0	[]	[]	[9.688332]	[172]	[]	[11821556]
36_15323	chr2	62177673	62178073	+	975	89.0	[]	[]	[10.419522]	[110]	[]	[62177858]
36_15328	chr2	196233872	196234272	+	981	89.0	[8.085421]	[98]	[]	[]	[196234069]	[]
36_15333	chr3	49029344	49029744	+	997	89.0	[]	[]	[7.327868]	[170]	[]	[49029568]
36_15337	chr3	185175344	185175744	+	876	89.0	[8.949832]	[93]	[]	[]	[185175534]	[]
36_1534	chr19	11798251	11798651	+	1000	551.0	[8.8627205]	[116]	[14.492824]	[102]	[11798467]	[11798453]
36_15344	chr6	3046336	3046736	+	993	89.0	[7.5706415]	[158]	[]	[]	[3046572]	[]
36_15348	chr6	39102442	39102842	+	977	89.0	[12.830319]	[137]	[]	[]	[39102606]	[]
36_15349	chr6	50952027	50952427	+	586	89.0	[]	[]	[11.136967]	[122]	[]	[50952235]
36_15355	chr7	13991234	13991634	+	897	89.0	[]	[]	[7.2048125]	[104]	[]	[13991428]
36_15356	chr7	129698911	129699311	+	601	89.0	[7.569844]	[156]	[]	[]	[129699148]	[]
36_15363	chr8	125307181	125307581	+	696	89.0	[9.074489]	[127]	[]	[]	[125307345]	[]
36_15370	chrX	41084737	41085137	+	966	89.0	[]	[]	[8.802254]	[232]	[]	[41084910]
36_1538	chr18	9017337	9017737	+	1000	550.0	[]	[]	[13.296596]	[100]	[]	[9017528]
36_15386	chr11	43680445	43680845	+	946	88.5	[7.5943837, 7.1975245]	[72, 101]	[]	[]	[43680599, 43680628]	[]
36_1539	chr8	3107989	3108389	+	1000	550.0	[14.959101]	[109]	[]	[]	[3108196]	[]
36_15393	chr12	93138105	93138505	+	955	88.5	[7.950842]	[142]	[7.372182, 8.983733, 10.76784, 7.897518]	[68, 89, 105, 122]	[93138335]	[93138261, 93138282, 93138298, 93138315]
36_15394	chr12	120528982	120529382	+	579	88.5	[]	[]	[8.026585]	[124]	[]	[120529183]
36_1541	chr1	207822602	207823002	+	1000	549.5	[]	[]	[8.50106, 9.168581]	[69, 109]	[]	[207822769, 207822809]
36_15419	chr2	20579185	20579585	+	972	88.5	[7.1120214]	[125]	[]	[]	[20579367]	[]
36_1542	chr20	33709806	33710206	+	1000	549.0	[]	[]	[12.830319]	[89]	[]	[33709986]
36_1543	chr7	149028338	149028738	+	1000	549.0	[8.444549, 9.158371]	[116, 158]	[]	[]	[149028542, 149028584]	[]
36_15430	chr2	181874326	181874726	+	905	88.5	[9.68468]	[107]	[]	[]	[181874529]	[]
36_15431	chr2	190497547	190497947	+	817	88.5	[8.355804]	[73]	[14.492824]	[124]	[190497701]	[190497752]
36_15436	chr22	22747072	22747472	+	558	88.5	[9.218403]	[103]	[]	[]	[22747268]	[]
36_15440	chr3	187518547	187518947	+	738	88.5	[12.799472]	[144]	[]	[]	[187518760]	[]
36_15454	chr7	28292839	28293239	+	934	88.5	[10.361639]	[167]	[8.220192]	[104]	[28293082]	[28293019]
36_15458	chr8	94760629	94761029	+	745	88.5	[10.516231]	[140]	[]	[]	[94760847]	[]
36_15460	chr8	100719757	100720157	+	927	88.5	[]	[]	[12.172607]	[198]	[]	[100719974]
36_15463	chr9	27437588	27437988	+	944	88.5	[]	[]	[8.084124]	[142]	[]	[27437810]
36_1548	chr14	76956719	76957119	+	1000	548.0	[]	[]	[12.430346, 8.068459]	[110, 141]	[]	[76956925, 76956956]
36_15492	chr14	22955580	22955980	+	875	88.0	[12.91743]	[126]	[]	[]	[22955791]	[]
36_155	chr7	150379065	150379465	+	1000	882.0	[7.6478186]	[73]	[7.8552356, 10.821276]	[106, 110]	[150379237]	[150379270, 150379274]
36_15509	chr19	3626773	3627173	+	990	88.0	[10.163565]	[174]	[]	[]	[3626953]	[]
36_15516	chr2	166350519	166350919	+	925	88.0	[]	[]	[14.959101]	[101]	[]	[166350719]
36_15520	chr22	18973243	18973643	+	958	88.0	[14.492824, 10.419522]	[105, 109]	[]	[]	[18973441, 18973445]	[]
36_15523	chr22	38942745	38943145	+	749	88.0	[7.0489435]	[115]	[]	[]	[38942939]	[]
36_15524	chr3	17933849	17934249	+	967	88.0	[14.610782, 8.9806795]	[114, 118]	[]	[]	[17934062, 17934066]	[]
36_15533	chr6	156727736	156728136	+	982	88.0	[7.7032223]	[92]	[]	[]	[156727891]	[]
36_1554	chr12	57614180	57614580	+	1000	546.0	[10.821276]	[98]	[]	[]	[57614370]	[]
36_15540	chr9	130142673	130143073	+	972	88.0	[13.296596]	[111]	[]	[]	[130142882]	[]
36_15555	chr10	49386129	49386529	+	855	87.5	[14.610782]	[121]	[]	[]	[49386347]	[]
36_15562	chr11	67321697	67322097	+	980	87.5	[]	[]	[10.419522, 7.43415]	[106, 141]	[]	[67321902, 67321937]
36_15567	chr14	35050608	35051008	+	985	87.5	[]	[]	[7.8090506]	[124]	[]	[35050765]
36_15568	chr14	54451027	54451427	+	889	87.5	[]	[]	[13.296596]	[130]	[]	[54451249]
36_15576	chr17	10585572	10585972	+	840	87.5	[14.959101]	[117]	[]	[]	[10585779]	[]
36_15580	chr18	23825884	23826284	+	983	87.5	[]	[]	[14.959101, 7.8804946]	[118, 122]	[]	[23826099, 23826103]
36_15586	chr2	7970830	7971230	+	981	87.5	[7.7953963, 12.830319, 10.97638]	[58, 98, 140]	[]	[]	[7970985, 7971025, 7971067]	[]
36_15588	chr2	168890273	168890673	+	961	87.5	[8.258101]	[134]	[]	[]	[168890480]	[]
36_15590	chr2	177600879	177601279	+	931	87.5	[10.945533]	[101]	[]	[]	[177601074]	[]
36_15593	chr21	34592170	34592570	+	986	87.5	[12.135462]	[120]	[]	[]	[34592375]	[]
36_15610	chr5	95958983	95959383	+	975	87.5	[]	[]	[8.004651, 13.265748]	[107, 173]	[]	[95959139, 95959205]
36_15611	chr5	164341214	164341614	+	809	87.5	[]	[]	[12.91743]	[88]	[]	[164341401]
36_15613	chr6	26193281	26193681	+	955	87.5	[13.044986]	[162]	[]	[]	[26193484]	[]
36_15618	chr6	150229743	150230143	+	876	87.5	[10.364809]	[96]	[]	[]	[150229913]	[]
36_15623	chr7	120805873	120806273	+	985	87.5	[]	[]	[7.260291]	[67]	[]	[120806026]
36_15624	chr8	28061018	28061418	+	966	87.5	[7.565396]	[109]	[]	[]	[28061205]	[]
36_15631	chr9	132799061	132799461	+	635	87.5	[9.643852]	[94]	[10.76784]	[62]	[132799253]	[132799221]
36_15633	chrX	46836644	46837044	+	910	87.5	[8.50106]	[133]	[]	[]	[46836872]	[]
36_1564	chr3	184561507	184561907	+	1000	544.5	[10.419522]	[118]	[]	[]	[184561724]	[]
36_15656	chr13	66835251	66835651	+	970	87.0	[]	[]	[7.220449]	[228]	[]	[66835479]
36_1566	chr6	49556428	49556828	+	1000	544.5	[]	[]	[7.9228125]	[101]	[]	[49556626]
36_15662	chr15	63049062	63049462	+	977	87.0	[7.643009, 9.134563, 8.247687]	[95, 101, 109]	[]	[]	[63049235, 63049241, 63049249]	[]
36_15667	chr16	58495026	58495426	+	974	87.0	[8.853726]	[174]	[]	[]	[58495255]	[]
36_15673	chr17	45873648	45874048	+	949	87.0	[11.002518]	[120]	[]	[]	[45873811]	[]
36_15674	chr17	57553590	57553990	+	900	87.0	[7.1693687, 8.302331]	[145, 181]	[]	[]	[57553787, 57553823]	[]
36_15678	chr19	2455955	2456355	+	894	87.0	[]	[]	[8.821984]	[92]	[]	[2456139]
36_1568	chr19	36035459	36035859	+	1000	544.0	[9.256888, 10.388675]	[92, 96]	[]	[]	[36035642, 36035646]	[]
36_15688	chr2	55898640	55899040	+	969	87.0	[7.2228217]	[179]	[]	[]	[55898884]	[]
36_1569	chr3	53130293	53130693	+	1000	544.0	[10.831086]	[97]	[]	[]	[53130489]	[]
36_15691	chr2	175169210	175169610	+	903	87.0	[12.213435]	[99]	[]	[]	[175169388]	[]
36_15693	chr20	44188807	44189207	+	954	87.0	[14.610782]	[140]	[]	[]	[44189017]	[]
36_157	chr17	40417926	40418326	+	1000	881.0	[13.265748]	[92]	[]	[]	[40418117]	[]
36_1570	chr5	132098199	132098599	+	1000	543.5	[]	[]	[12.430346]	[90]	[]	[132098388]
36_15700	chr22	30423926	30424326	+	903	87.0	[7.2294436]	[120]	[]	[]	[30424099]	[]
36_15704	chr3	42881036	42881436	+	797	87.0	[8.99568]	[123]	[]	[]	[42881207]	[]
36_15706	chr3	170154764	170155164	+	698	87.0	[]	[]	[8.122609, 8.004651]	[161, 217]	[]	[170154944, 170155000]
36_15714	chr7	108569922	108570322	+	918	87.0	[7.4914546]	[86]	[]	[]	[108570105]	[]
36_15715	chr7	112573643	112574043	+	975	87.0	[]	[]	[8.022175]	[205]	[]	[112573815]
36_15718	chr9	35828944	35829344	+	978	87.0	[9.561028]	[146]	[]	[]	[35829185]	[]
36_1572	chr3	37765630	37766030	+	1000	543.0	[7.501099]	[104]	[]	[]	[37765832]	[]
36_15724	chr1	9901716	9902116	+	626	86.5	[10.354999]	[215]	[]	[]	[9901936]	[]
36_15725	chr1	14437005	14437405	+	879	86.5	[]	[]	[7.4649982]	[151]	[]	[14437235]
36_15726	chr1	16217383	16217783	+	716	86.5	[]	[]	[7.5943837, 8.203554]	[131, 153]	[]	[16217553, 16217575]
36_15727	chr1	24540401	24540801	+	969	86.5	[13.520257]	[120]	[]	[]	[24540601]	[]
36_15732	chr1	223935969	223936369	+	936	86.5	[14.610782]	[84]	[]	[]	[223936151]	[]
36_15746	chr11	108122058	108122458	+	960	86.5	[]	[]	[7.9469666]	[129]	[]	[108122274]
36_15761	chr16	46828276	46828676	+	965	86.5	[9.328332, 10.831086]	[130, 134]	[]	[]	[46828481, 46828485]	[]
36_15762	chr16	68374195	68374595	+	884	86.5	[]	[]	[12.799472]	[78]	[]	[68374369]
36_15769	chr19	18293303	18293703	+	834	86.5	[]	[]	[7.8328834]	[153]	[]	[18293552]
36_1577	chr11	64778705	64779105	+	1000	541.0	[8.114096]	[139]	[8.101256]	[108]	[64778900]	[64778869]
36_15786	chr3	195397047	195397447	+	640	86.5	[]	[]	[10.110129]	[102]	[]	[195397219]
36_1579	chr5	122942555	122942955	+	1000	541.0	[8.004651]	[96]	[7.399222]	[80]	[122942747]	[122942731]
36_15790	chr5	71782647	71783047	+	934	86.5	[11.459053]	[121]	[]	[]	[71782855]	[]
36_158	chr17	63550054	63550454	+	1000	881.0	[7.117401, 11.865117]	[70, 74]	[]	[]	[63550213, 63550217]	[]
36_15810	chr9	127351706	127352106	+	963	86.5	[]	[]	[7.797315, 9.446291, 12.799472]	[84, 88, 108]	[]	[127351879, 127351883, 127351903]
36_15813	chr1	16146007	16146407	+	964	86.0	[10.107054]	[101]	[]	[]	[16146206]	[]
36_15814	chr1	23114989	23115389	+	555	86.0	[]	[]	[7.7705655]	[182]	[]	[23115170]
36_15815	chr1	54287089	54287489	+	685	86.0	[8.317065]	[242]	[]	[]	[54287243]	[]
36_15823	chr10	102394171	102394571	+	742	86.0	[]	[]	[8.131445]	[234]	[]	[102394330]
36_15830	chr12	51961814	51962214	+	622	86.0	[]	[]	[8.481263]	[64]	[]	[51961976]
36_15831	chr12	92394844	92395244	+	860	86.0	[]	[]	[9.723165]	[107]	[]	[92395018]
36_1584	chr2	239275135	239275535	+	1000	540.5	[11.200042]	[87]	[]	[]	[239275320]	[]
36_15840	chr15	73442920	73443320	+	651	86.0	[11.603244]	[134]	[]	[]	[73443142]	[]
36_15842	chr15	96402413	96402813	+	878	86.0	[]	[]	[8.099306]	[96]	[]	[96402604]
36_15847	chr17	19377795	19378195	+	962	86.0	[8.099306]	[108]	[]	[]	[19377993]	[]
36_15854	chr18	21686318	21686718	+	876	86.0	[]	[]	[7.128729]	[284]	[]	[21686506]
36_1586	chr16	30370751	30371151	+	1000	539.5	[9.4847555, 10.419522, 12.082027]	[61, 65, 93]	[]	[]	[30370912, 30370916, 30370944]	[]
36_15864	chr2	113138765	113139165	+	926	86.0	[]	[]	[7.6974354]	[193]	[]	[113139007]
36_15867	chr20	19583836	19584236	+	924	86.0	[8.483703, 8.817093]	[130, 155]	[11.747158]	[116]	[19584057, 19584082]	[19584043]
36_15868	chr20	58903663	58904063	+	889	86.0	[14.492824]	[102]	[]	[]	[58903859]	[]
36_15876	chr5	923544	923944	+	959	86.0	[8.939942]	[134]	[7.48246]	[111]	[923770]	[923747]
36_15880	chr5	141564086	141564486	+	960	86.0	[7.730351]	[132]	[]	[]	[141564270]	[]
36_15884	chr6	21158174	21158574	+	712	86.0	[]	[]	[11.785644]	[114]	[]	[21158368]
36_15890	chr7	128102764	128103164	+	753	86.0	[7.5358953]	[108]	[]	[]	[128102962]	[]
36_15898	chr8	100559544	100559944	+	933	86.0	[8.9806795]	[119]	[]	[]	[100559759]	[]
36_15899	chr9	97845751	97846151	+	920	86.0	[]	[]	[12.213435]	[107]	[]	[97845947]
36_159	chr19	6737555	6737955	+	1000	881.0	[7.22998]	[75]	[]	[]	[6737730]	[]
36_1590	chr16	85328569	85328969	+	1000	539.0	[11.925329]	[105]	[]	[]	[85328769]	[]
36_15904	chr1	20696795	20697195	+	944	85.5	[]	[]	[8.9806795]	[182]	[]	[20697037]
36_1591	chrX	14039373	14039773	+	1000	538.5	[]	[]	[9.245461, 11.865117]	[107, 133]	[]	[14039572, 14039598]
36_15915	chr10	15860257	15860657	+	961	85.5	[]	[]	[7.233859]	[168]	[]	[15860462]
36_15919	chr11	1259928	1260328	+	759	85.5	[]	[]	[9.396574]	[99]	[]	[1260122]
36_15922	chr11	114297810	114298210	+	951	85.5	[12.213435]	[76]	[9.741174]	[100]	[114297972]	[114297996]
36_15924	chr12	56159124	56159524	+	958	85.5	[11.603244]	[118]	[]	[]	[56159330]	[]
36_15931	chr13	110509573	110509973	+	961	85.5	[10.956583]	[137]	[]	[]	[110509761]	[]
36_1594	chr19	33101179	33101579	+	1000	538.0	[11.803653]	[103]	[]	[]	[33101370]	[]
36_15945	chr18	47756357	47756757	+	923	85.5	[7.899369]	[139]	[10.262825]	[74]	[47756594]	[47756529]
36_1596	chr22	19604740	19605140	+	1000	537.5	[14.492824]	[92]	[]	[]	[19604923]	[]
36_15963	chr5	95906380	95906780	+	961	85.5	[12.638885]	[82]	[]	[]	[95906560]	[]
36_15964	chr5	100647596	100647996	+	817	85.5	[]	[]	[12.290566, 7.117401]	[111, 115]	[]	[100647807, 100647811]
36_15966	chr5	172107080	172107480	+	600	85.5	[14.492824]	[153]	[]	[]	[172107310]	[]
36_15974	chr6	99331533	99331933	+	820	85.5	[]	[]	[10.831086]	[78]	[]	[99331697]
