#PeakID(python scan_motif.py ./ENCODE_processed_files/MAFK_idr.fa MAFK --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
420_15027	chr4	102137194	102137594	+	1000	64.0	[11.476549]	[115]	[]	[]	[102137406]	[]
420_15029	chr4	111685198	111685598	+	1000	64.0	[11.476549]	[114]	[7.2262077]	[89]	[111685409]	[111685384]
420_1503	chr11	129969022	129969422	+	1000	257.0	[]	[]	[8.216044, 11.476549]	[89, 99]	[]	[129969209, 129969219]
420_15031	chr4	146436769	146437169	+	1000	64.0	[]	[]	[11.476549]	[93]	[]	[146436959]
420_15032	chr4	150237171	150237571	+	1000	64.0	[]	[]	[5.659805, 11.476549, 5.659805]	[70, 102, 114]	[]	[150237339, 150237371, 150237383]
420_15033	chr4	152168960	152169360	+	1000	64.0	[7.312882]	[105]	[]	[]	[152169160]	[]
420_15034	chr4	159649231	159649631	+	1000	64.0	[7.2262077]	[131]	[11.476549]	[123]	[159649439]	[159649431]
420_15036	chr4	170938586	170938986	+	1000	64.0	[11.476549]	[121]	[]	[]	[170938801]	[]
420_15037	chr4	175377204	175377604	+	1000	64.0	[11.476549]	[105]	[11.476549]	[143]	[175377403]	[175377441]
420_15038	chr4	177692894	177693294	+	1000	64.0	[]	[]	[11.476549]	[108]	[]	[177693101]
420_1504	chr12	7993273	7993673	+	1000	257.0	[11.476549]	[93]	[11.476549, 7.2262077, 11.476549]	[78, 111, 148]	[7993465]	[7993450, 7993483, 7993520]
420_15040	chr5	5207827	5208227	+	1000	64.0	[]	[]	[11.476549]	[108]	[]	[5208024]
420_15042	chr5	33693005	33693405	+	1000	64.0	[11.476549]	[120]	[]	[]	[33693221]	[]
420_15043	chr5	34787036	34787436	+	1000	64.0	[11.476549]	[110]	[]	[]	[34787236]	[]
420_15044	chr5	55037974	55038374	+	1000	64.0	[7.2262077]	[111]	[5.659805, 7.2262077]	[71, 104]	[55038184]	[55038144, 55038177]
420_15045	chr5	128663000	128663400	+	1000	64.0	[11.476549]	[105]	[]	[]	[128663203]	[]
420_15046	chr5	133247851	133248251	+	1000	64.0	[]	[]	[11.476549]	[112]	[]	[133248056]
420_15048	chr5	135555513	135555913	+	1000	64.0	[8.216044]	[61]	[8.216044]	[118]	[135555667]	[135555724]
420_15049	chr5	138503714	138504114	+	1000	64.0	[11.476549]	[111]	[]	[]	[138503909]	[]
420_1505	chr13	107942031	107942431	+	1000	257.0	[11.476549]	[67]	[11.476549]	[108]	[107942190]	[107942231]
420_15050	chr5	159504759	159505159	+	1000	64.0	[]	[]	[11.476549]	[105]	[]	[159504957]
420_15051	chr5	159814196	159814596	+	1000	64.0	[]	[]	[11.476549, 7.312882]	[103, 133]	[]	[159814395, 159814425]
420_15052	chr5	173746009	173746409	+	898	64.0	[]	[]	[11.476549]	[117]	[]	[173746217]
420_15053	chr6	1591260	1591660	+	1000	64.0	[]	[]	[11.476549]	[81]	[]	[1591436]
420_15057	chr6	21971504	21971904	+	1000	64.0	[11.476549]	[169]	[7.312882, 7.2262077]	[103, 152]	[21971746]	[21971680, 21971729]
420_15058	chr6	26567918	26568318	+	1000	64.0	[]	[]	[11.476549]	[108]	[]	[26568107]
420_1506	chr14	26281576	26281976	+	1000	257.0	[11.476549, 7.2262077]	[121, 148]	[]	[]	[26281795, 26281822]	[]
420_15061	chr6	34592554	34592954	+	1000	64.0	[11.476549]	[108]	[]	[]	[34592750]	[]
420_15062	chr6	35573485	35573885	+	1000	64.0	[]	[]	[11.476549]	[110]	[]	[35573682]
420_15063	chr6	37021746	37022146	+	1000	64.0	[]	[]	[7.2262077, 11.476549]	[167, 182]	[]	[37021976, 37021991]
420_15065	chr6	40426680	40427080	+	1000	64.0	[11.476549]	[114]	[]	[]	[40426894]	[]
420_15066	chr6	49646364	49646764	+	1000	64.0	[11.476549, 7.2262077, 7.312882]	[105, 115, 154]	[11.476549]	[121]	[49646545, 49646555, 49646594]	[49646561]
420_15067	chr6	88891125	88891525	+	1000	64.0	[11.476549]	[99]	[]	[]	[88891309]	[]
420_15068	chr6	119431807	119432207	+	1000	64.0	[11.476549]	[62]	[]	[]	[119431966]	[]
420_15069	chr6	123240627	123241027	+	1000	64.0	[8.216044]	[103]	[]	[]	[123240826]	[]
420_1507	chr16	22031691	22032091	+	1000	257.0	[]	[]	[11.476549]	[96]	[]	[22031883]
420_15070	chr6	135321254	135321654	+	1000	64.0	[]	[]	[11.476549]	[84]	[]	[135321416]
420_15071	chr6	137866277	137866677	+	1000	64.0	[7.2262077]	[133]	[7.2262077]	[106]	[137866493]	[137866466]
420_15072	chr6	146881105	146881505	+	1000	64.0	[]	[]	[7.2262077]	[66]	[]	[146881258]
420_15073	chr6	151170839	151171239	+	1000	64.0	[11.476549, 11.476549]	[118, 129]	[]	[]	[151171057, 151171068]	[]
420_15074	chr6	155042975	155043375	+	1000	64.0	[]	[]	[11.476549]	[100]	[]	[155043174]
420_15076	chr7	10707566	10707966	+	1000	64.0	[]	[]	[8.216044]	[137]	[]	[10707785]
420_15077	chr7	18017081	18017481	+	1000	64.0	[]	[]	[8.216044]	[102]	[]	[18017275]
420_15078	chr7	30995526	30995926	+	1000	64.0	[]	[]	[11.476549]	[105]	[]	[30995731]
420_15079	chr7	38331810	38332210	+	1000	64.0	[]	[]	[7.2262077]	[119]	[]	[38332028]
420_1508	chr16	46388563	46388963	+	1000	257.0	[8.216044, 8.216044]	[77, 149]	[]	[]	[46388740, 46388812]	[]
420_15080	chr7	49386777	49387177	+	1000	64.0	[11.476549]	[123]	[]	[]	[49386996]	[]
420_15081	chr7	66187003	66187403	+	1000	64.0	[]	[]	[8.216044]	[124]	[]	[66187212]
420_15082	chr7	66382559	66382959	+	1000	64.0	[11.476549]	[150]	[8.216044]	[84]	[66382806]	[66382740]
420_15083	chr7	84178071	84178471	+	1000	64.0	[11.476549]	[99]	[]	[]	[84178269]	[]
420_15084	chr7	97818257	97818657	+	1000	64.0	[11.476549]	[115]	[]	[]	[97818461]	[]
420_15085	chr7	102130845	102131245	+	1000	64.0	[5.659805]	[132]	[7.2262077]	[101]	[102131077]	[102131046]
420_15086	chr7	107077143	107077543	+	1000	64.0	[]	[]	[7.2262077, 8.216044, 8.216044]	[110, 113, 116]	[]	[107077346, 107077349, 107077352]
420_15087	chr7	107373358	107373758	+	1000	64.0	[]	[]	[11.476549, 7.312882]	[92, 108]	[]	[107373548, 107373564]
420_15088	chr7	107387614	107388014	+	1000	64.0	[5.659805, 7.2262077]	[89, 114]	[]	[]	[107387801, 107387826]	[]
420_1509	chr19	43642523	43642923	+	1000	257.0	[11.476549]	[118]	[7.312882]	[110]	[43642731]	[43642723]
420_15090	chr7	124295310	124295710	+	1000	64.0	[7.312882]	[79]	[11.476549]	[72]	[124295485]	[124295478]
420_15092	chr7	129877889	129878289	+	1000	64.0	[]	[]	[5.659805]	[98]	[]	[129878069]
420_15093	chr7	133978907	133979307	+	1000	64.0	[7.2262077]	[103]	[]	[]	[133979100]	[]
420_15094	chr7	137862349	137862749	+	1000	64.0	[]	[]	[11.476549, 11.476549]	[117, 150]	[]	[137862559, 137862592]
420_15097	chr8	59749688	59750088	+	1000	64.0	[11.476549]	[144]	[7.2262077]	[118]	[59749912]	[59749886]
420_15098	chr8	61550037	61550437	+	1000	64.0	[11.476549, 11.476549]	[135, 155]	[]	[]	[61550263, 61550283]	[]
420_151	chr11	12863098	12863498	+	1000	512.0	[11.476549]	[99]	[11.476549]	[92]	[12863294]	[12863287]
420_1510	chr20	63016464	63016864	+	1000	257.0	[11.476549]	[114]	[]	[]	[63016674]	[]
420_15101	chr8	102526103	102526503	+	1000	64.0	[]	[]	[11.476549]	[105]	[]	[102526296]
420_15102	chr8	113382188	113382588	+	1000	64.0	[]	[]	[8.216044]	[86]	[]	[113382371]
420_15103	chr8	126322429	126322829	+	1000	64.0	[]	[]	[11.476549, 8.216044]	[91, 94]	[]	[126322618, 126322621]
420_15104	chr9	3457157	3457557	+	1000	64.0	[8.216044]	[151]	[]	[]	[3457394]	[]
420_15105	chr9	9494327	9494727	+	1000	64.0	[11.476549]	[125]	[]	[]	[9494535]	[]
420_15106	chr9	19021573	19021973	+	1000	64.0	[11.476549, 11.476549]	[91, 116]	[]	[]	[19021759, 19021784]	[]
420_15108	chr9	36193010	36193410	+	1000	64.0	[7.312882, 11.476549]	[78, 142]	[]	[]	[36193186, 36193250]	[]
420_1511	chr22	19780307	19780707	+	1000	257.0	[]	[]	[5.659805]	[59]	[]	[19780462]
420_15110	chr9	65441320	65441720	+	1000	64.0	[]	[]	[11.476549]	[101]	[]	[65441521]
420_15111	chr9	93992835	93993235	+	1000	64.0	[11.476549]	[97]	[]	[]	[93993031]	[]
420_15112	chr9	130624209	130624609	+	928	64.0	[11.476549]	[121]	[]	[]	[130624425]	[]
420_15119	chrX	3531447	3531847	+	1000	64.0	[11.476549]	[101]	[7.2262077]	[132]	[3531641]	[3531672]
420_1512	chr3	53236148	53236548	+	1000	257.0	[11.476549, 11.476549]	[94, 104]	[]	[]	[53236342, 53236352]	[]
420_15120	chrX	16906850	16907250	+	1000	64.0	[11.476549]	[123]	[7.312882]	[76]	[16907067]	[16907020]
420_15121	chrX	37638052	37638452	+	1000	64.0	[7.2262077]	[119]	[7.2262077]	[112]	[37638262]	[37638255]
420_15122	chrX	39855633	39856033	+	1000	64.0	[8.216044]	[115]	[8.216044]	[108]	[39855848]	[39855841]
420_15123	chrX	40488298	40488698	+	1000	64.0	[]	[]	[7.2262077]	[93]	[]	[40488491]
420_15124	chrX	41560996	41561396	+	1000	64.0	[7.2262077]	[99]	[11.476549]	[129]	[41561186]	[41561216]
420_15125	chrX	56288594	56288994	+	1000	64.0	[11.476549]	[116]	[]	[]	[56288803]	[]
420_15126	chrX	79827622	79828022	+	1000	64.0	[11.476549]	[99]	[]	[]	[79827815]	[]
420_15128	chrX	153988436	153988836	+	1000	64.0	[]	[]	[11.476549]	[125]	[]	[153988648]
420_15129	chr1	6062676	6063076	+	1000	63.0	[11.476549]	[105]	[]	[]	[6062871]	[]
420_1513	chr4	119142840	119143240	+	1000	257.0	[8.216044]	[97]	[11.476549, 5.659805]	[90, 130]	[119143037]	[119143030, 119143070]
420_15131	chr1	26744062	26744462	+	1000	63.0	[]	[]	[11.476549]	[84]	[]	[26744227]
420_15132	chr1	27026945	27027345	+	1000	63.0	[11.476549]	[148]	[]	[]	[27027154]	[]
420_15135	chr1	41299842	41300242	+	1000	63.0	[7.2262077, 8.216044]	[89, 107]	[]	[]	[41300015, 41300033]	[]
420_15137	chr1	53811293	53811693	+	1000	63.0	[11.476549]	[171]	[]	[]	[53811526]	[]
420_15138	chr1	58754005	58754405	+	1000	63.0	[11.476549]	[130]	[8.216044]	[158]	[58754204]	[58754232]
420_15139	chr1	60255572	60255972	+	1000	63.0	[8.216044, 8.216044]	[101, 111]	[]	[]	[60255765, 60255775]	[]
420_15141	chr1	67700744	67701144	+	1000	63.0	[7.2262077]	[136]	[]	[]	[67700957]	[]
420_15142	chr1	67750646	67751046	+	1000	63.0	[]	[]	[11.476549]	[111]	[]	[67750852]
420_15143	chr1	90798883	90799283	+	1000	63.0	[]	[]	[11.476549]	[103]	[]	[90799080]
420_15144	chr1	109091271	109091671	+	1000	63.0	[]	[]	[8.216044]	[102]	[]	[109091460]
420_15145	chr1	109151103	109151503	+	1000	63.0	[11.476549]	[101]	[]	[]	[109151303]	[]
420_15146	chr1	109901734	109902134	+	1000	63.0	[11.476549]	[117]	[]	[]	[109901925]	[]
420_15147	chr1	114346449	114346849	+	1000	63.0	[11.476549]	[191]	[]	[]	[114346675]	[]
420_1515	chr7	105402447	105402847	+	1000	257.0	[]	[]	[11.476549]	[99]	[]	[105402644]
420_15150	chr1	149884413	149884813	+	1000	63.0	[8.216044, 7.2262077, 8.216044]	[90, 107, 146]	[7.2262077]	[135]	[149884577, 149884594, 149884633]	[149884622]
420_15151	chr1	153958544	153958944	+	1000	63.0	[]	[]	[11.476549]	[102]	[]	[153958739]
420_15153	chr1	155241076	155241476	+	1000	63.0	[]	[]	[8.216044]	[103]	[]	[155241275]
420_15154	chr1	156660133	156660533	+	1000	63.0	[]	[]	[5.659805]	[75]	[]	[156660296]
420_15155	chr1	162386332	162386732	+	1000	63.0	[11.476549]	[100]	[]	[]	[162386521]	[]
420_15157	chr1	174849212	174849612	+	1000	63.0	[]	[]	[11.476549]	[164]	[]	[174849456]
420_15161	chr1	205283510	205283910	+	1000	63.0	[7.2262077]	[99]	[11.476549]	[130]	[205283695]	[205283726]
420_15162	chr1	206985147	206985547	+	1000	63.0	[]	[]	[11.476549]	[90]	[]	[206985335]
420_15163	chr1	214430116	214430516	+	1000	63.0	[]	[]	[11.476549]	[106]	[]	[214430315]
420_15165	chr1	227808586	227808986	+	1000	63.0	[11.476549, 8.216044]	[108, 123]	[]	[]	[227808787, 227808802]	[]
420_15166	chr1	230544756	230545156	+	1000	63.0	[11.476549]	[99]	[]	[]	[230544951]	[]
420_15168	chr1	236503120	236503520	+	1000	63.0	[]	[]	[7.2262077]	[63]	[]	[236503283]
420_15170	chr10	2414572	2414972	+	589	63.0	[]	[]	[11.476549]	[93]	[]	[2414756]
420_15171	chr10	2676442	2676842	+	1000	63.0	[7.2262077]	[125]	[11.476549]	[118]	[2676665]	[2676658]
420_15172	chr10	5628692	5629092	+	1000	63.0	[]	[]	[11.476549]	[100]	[]	[5628888]
420_15173	chr10	14734761	14735161	+	1000	63.0	[11.476549, 7.2262077]	[120, 150]	[]	[]	[14734977, 14735007]	[]
420_15175	chr10	48302524	48302924	+	1000	63.0	[]	[]	[11.476549]	[110]	[]	[48302707]
420_15177	chr10	71638557	71638957	+	1000	63.0	[11.476549]	[127]	[]	[]	[71638753]	[]
420_15178	chr10	73879574	73879974	+	1000	63.0	[8.216044]	[80]	[]	[]	[73879737]	[]
420_15179	chr10	103763350	103763750	+	1000	63.0	[11.476549]	[132]	[11.476549]	[95]	[103763564]	[103763527]
420_1518	chr1	61255075	61255475	+	1000	256.0	[11.476549]	[113]	[]	[]	[61255282]	[]
420_15182	chr11	9530247	9530647	+	1000	63.0	[5.659805, 7.312882]	[114, 130]	[]	[]	[9530449, 9530465]	[]
420_15183	chr11	41527531	41527931	+	1000	63.0	[]	[]	[11.476549, 11.476549]	[100, 128]	[]	[41527725, 41527753]
420_15185	chr11	47489353	47489753	+	1000	63.0	[]	[]	[7.2262077]	[116]	[]	[47489555]
420_15186	chr11	57163478	57163878	+	1000	63.0	[]	[]	[7.312882]	[93]	[]	[57163663]
420_15187	chr11	76269158	76269558	+	1000	63.0	[]	[]	[11.476549]	[100]	[]	[76269353]
420_15188	chr11	76471383	76471783	+	1000	63.0	[]	[]	[8.216044]	[105]	[]	[76471574]
420_15189	chr11	85704956	85705356	+	1000	63.0	[7.312882]	[130]	[]	[]	[85705179]	[]
420_1519	chr1	91345407	91345807	+	1000	256.0	[]	[]	[11.476549]	[104]	[]	[91345608]
420_15190	chr11	86874680	86875080	+	1000	63.0	[]	[]	[5.659805]	[108]	[]	[86874841]
420_15192	chr11	95068547	95068947	+	1000	63.0	[]	[]	[11.476549]	[104]	[]	[95068719]
420_15193	chr11	125931758	125932158	+	1000	63.0	[5.659805]	[109]	[11.476549]	[101]	[125931957]	[125931949]
420_15196	chr12	38697290	38697690	+	1000	63.0	[]	[]	[11.476549]	[98]	[]	[38697480]
420_15197	chr12	41419472	41419872	+	1000	63.0	[]	[]	[11.476549]	[119]	[]	[41419685]
420_152	chr6	26427405	26427805	+	1000	512.0	[11.476549]	[105]	[11.476549]	[98]	[26427607]	[26427600]
420_1520	chr1	182791653	182792053	+	1000	256.0	[]	[]	[11.476549]	[74]	[]	[182791820]
420_15201	chr12	53320747	53321147	+	1000	63.0	[5.659805]	[97]	[]	[]	[53320940]	[]
420_15202	chr12	53868645	53869045	+	1000	63.0	[11.476549, 5.659805]	[122, 140]	[8.216044]	[114]	[53868854, 53868872]	[53868846]
420_15204	chr12	62910464	62910864	+	719	63.0	[]	[]	[7.2262077, 7.312882]	[101, 127]	[]	[62910661, 62910687]
420_15205	chr12	92403714	92404114	+	1000	63.0	[]	[]	[11.476549]	[98]	[]	[92403890]
420_15206	chr12	92455651	92456051	+	1000	63.0	[11.476549]	[98]	[]	[]	[92455846]	[]
420_15208	chr12	107593966	107594366	+	1000	63.0	[]	[]	[11.476549]	[113]	[]	[107594164]
420_15209	chr12	108313587	108313987	+	1000	63.0	[7.2262077]	[81]	[]	[]	[108313754]	[]
420_1521	chr18	69701303	69701703	+	1000	256.0	[7.312882]	[142]	[11.476549]	[99]	[69701544]	[69701501]
420_15210	chr12	115240249	115240649	+	1000	63.0	[11.476549]	[99]	[]	[]	[115240448]	[]
420_15211	chr12	120712648	120713048	+	1000	63.0	[]	[]	[11.476549]	[100]	[]	[120712842]
420_15212	chr12	123813385	123813785	+	1000	63.0	[11.476549]	[123]	[]	[]	[123813599]	[]
420_15213	chr13	26983478	26983878	+	1000	63.0	[]	[]	[5.659805, 8.216044]	[61, 93]	[]	[26983639, 26983671]
420_15214	chr13	44435176	44435576	+	1000	63.0	[]	[]	[7.2262077]	[92]	[]	[44435349]
420_15215	chr13	45340997	45341397	+	1000	63.0	[5.659805]	[103]	[]	[]	[45341190]	[]
420_15216	chr13	83386617	83387017	+	1000	63.0	[]	[]	[11.476549]	[80]	[]	[83386792]
420_15219	chr13	110597206	110597606	+	1000	63.0	[]	[]	[11.476549]	[151]	[]	[110597432]
420_1522	chr2	8229568	8229968	+	1000	256.0	[11.476549]	[111]	[7.2262077]	[118]	[8229777]	[8229784]
420_15220	chr14	21675564	21675964	+	1000	63.0	[]	[]	[11.476549, 8.216044]	[103, 127]	[]	[21675760, 21675784]
420_15222	chr14	71751161	71751561	+	1000	63.0	[]	[]	[11.476549]	[79]	[]	[71751339]
420_15225	chr15	55017630	55018030	+	1000	63.0	[11.476549]	[101]	[]	[]	[55017830]	[]
420_15226	chr15	58423791	58424191	+	1000	63.0	[11.476549]	[77]	[8.216044, 8.216044]	[65, 105]	[58423960]	[58423948, 58423988]
420_15229	chr15	65322971	65323371	+	1000	63.0	[]	[]	[7.2262077]	[59]	[]	[65323124]
420_1523	chr2	231765354	231765754	+	1000	256.0	[7.312882]	[109]	[5.659805]	[102]	[231765561]	[231765554]
420_15230	chr15	69648918	69649318	+	1000	63.0	[11.476549]	[104]	[]	[]	[69649117]	[]
420_15232	chr15	75090314	75090714	+	1000	63.0	[]	[]	[11.476549]	[142]	[]	[75090539]
420_15233	chr15	77976858	77977258	+	1000	63.0	[7.2262077, 11.476549, 7.2262077]	[107, 116, 144]	[7.2262077]	[109]	[77977065, 77977074, 77977102]	[77977067]
420_15234	chr15	78597578	78597978	+	1000	63.0	[7.2262077]	[122]	[7.2262077]	[124]	[78597788]	[78597790]
420_15235	chr15	80766253	80766653	+	977	63.0	[7.2262077]	[141]	[11.476549]	[115]	[80766487]	[80766461]
420_15237	chr15	84785037	84785437	+	1000	63.0	[11.476549]	[112]	[7.2262077]	[157]	[84785221]	[84785266]
420_15238	chr15	84929899	84930299	+	1000	63.0	[]	[]	[8.216044]	[54]	[]	[84930051]
420_1524	chr3	62965361	62965761	+	1000	256.0	[8.216044]	[103]	[11.476549, 7.312882]	[96, 112]	[62965564]	[62965557, 62965573]
420_15241	chr16	20746939	20747339	+	1000	63.0	[]	[]	[5.659805]	[94]	[]	[20747101]
420_15242	chr16	27430966	27431366	+	1000	63.0	[]	[]	[11.476549]	[92]	[]	[27431143]
420_15243	chr16	30370838	30371238	+	1000	63.0	[5.659805]	[169]	[]	[]	[30371063]	[]
420_15245	chr16	81239730	81240130	+	1000	63.0	[7.2262077]	[102]	[7.2262077]	[95]	[81239926]	[81239919]
420_15246	chr16	83697375	83697775	+	1000	63.0	[7.312882]	[88]	[8.216044]	[122]	[83697554]	[83697588]
420_15247	chr16	87446472	87446872	+	1000	63.0	[11.476549]	[122]	[8.216044, 7.2262077]	[80, 114]	[87446681]	[87446639, 87446673]
420_15248	chr17	18849836	18850236	+	1000	63.0	[]	[]	[11.476549]	[98]	[]	[18850017]
420_15249	chr17	27448531	27448931	+	1000	63.0	[]	[]	[8.216044]	[126]	[]	[27448744]
420_1525	chr3	154743404	154743804	+	1000	256.0	[11.476549, 7.2262077]	[114, 128]	[]	[]	[154743618, 154743632]	[]
420_15253	chr17	48776605	48777005	+	1000	63.0	[11.476549]	[102]	[8.216044]	[149]	[48776803]	[48776850]
420_15254	chr17	49822702	49823102	+	1000	63.0	[11.476549]	[129]	[]	[]	[49822921]	[]
420_15256	chr17	62043576	62043976	+	1000	63.0	[]	[]	[11.476549]	[116]	[]	[62043792]
420_15257	chr17	62063913	62064313	+	1000	63.0	[]	[]	[11.476549]	[83]	[]	[62064092]
420_15258	chr17	68437973	68438373	+	1000	63.0	[]	[]	[11.476549, 5.659805]	[98, 159]	[]	[68438149, 68438210]
420_15259	chr17	78592215	78592615	+	1000	63.0	[7.2262077]	[52]	[]	[]	[78592367]	[]
420_1526	chr5	95392565	95392965	+	1000	256.0	[11.476549]	[110]	[]	[]	[95392774]	[]
420_15260	chr18	968158	968558	+	1000	63.0	[]	[]	[7.2262077]	[129]	[]	[968324]
420_15261	chr18	3088402	3088802	+	1000	63.0	[7.2262077]	[119]	[8.216044]	[112]	[3088614]	[3088607]
420_15263	chr18	9804117	9804517	+	1000	63.0	[]	[]	[11.476549]	[116]	[]	[9804327]
420_15264	chr18	11975710	11976110	+	1000	63.0	[11.476549]	[132]	[]	[]	[11975928]	[]
420_15265	chr18	22667944	22668344	+	906	63.0	[8.216044, 8.216044]	[104, 107]	[11.476549]	[151]	[22668147, 22668150]	[22668194]
420_15266	chr18	23238985	23239385	+	1000	63.0	[11.476549]	[128]	[]	[]	[23239209]	[]
420_15267	chr18	25705650	25706050	+	1000	63.0	[8.216044]	[96]	[]	[]	[25705844]	[]
420_15268	chr18	26245416	26245816	+	1000	63.0	[]	[]	[11.476549]	[53]	[]	[26245569]
420_15269	chr18	37838084	37838484	+	1000	63.0	[]	[]	[11.476549, 11.476549]	[90, 120]	[]	[37838272, 37838302]
420_1527	chr6	33861114	33861514	+	1000	256.0	[]	[]	[11.476549, 11.476549]	[108, 128]	[]	[33861321, 33861341]
420_15270	chr18	45528942	45529342	+	1000	63.0	[]	[]	[11.476549]	[88]	[]	[45529129]
420_15271	chr18	48295153	48295553	+	1000	63.0	[11.476549]	[116]	[]	[]	[48295361]	[]
420_15272	chr18	57733854	57734254	+	1000	63.0	[]	[]	[8.216044]	[123]	[]	[57734063]
420_15275	chr19	33293267	33293667	+	1000	63.0	[]	[]	[7.312882]	[115]	[]	[33293465]
420_15276	chr19	38830144	38830544	+	1000	63.0	[7.312882]	[143]	[11.476549, 5.659805]	[116, 132]	[38830370]	[38830343, 38830359]
420_15278	chr19	53094649	53095049	+	1000	63.0	[]	[]	[5.659805]	[106]	[]	[53094852]
420_15279	chr19	54159376	54159776	+	1000	63.0	[]	[]	[11.476549]	[101]	[]	[54159568]
420_1528	chr9	131707677	131708077	+	1000	256.0	[11.476549, 11.476549]	[79, 119]	[]	[]	[131707841, 131707881]	[]
420_15281	chr2	28803099	28803499	+	1000	63.0	[11.476549]	[97]	[]	[]	[28803283]	[]
420_15282	chr2	41527907	41528307	+	1000	63.0	[]	[]	[11.476549]	[111]	[]	[41528103]
420_15283	chr2	73676206	73676606	+	1000	63.0	[]	[]	[8.216044]	[111]	[]	[73676411]
420_15284	chr2	74206097	74206497	+	1000	63.0	[]	[]	[8.216044]	[134]	[]	[74206294]
420_15285	chr2	96710968	96711368	+	1000	63.0	[11.476549]	[139]	[]	[]	[96711186]	[]
420_15286	chr2	96786863	96787263	+	1000	63.0	[5.659805]	[116]	[]	[]	[96787066]	[]
420_15287	chr2	98515074	98515474	+	997	63.0	[7.2262077]	[169]	[11.476549]	[156]	[98515311]	[98515298]
420_15288	chr2	100588033	100588433	+	1000	63.0	[7.2262077]	[69]	[8.216044]	[100]	[100588201]	[100588232]
420_15289	chr2	101012116	101012516	+	1000	63.0	[]	[]	[11.476549]	[112]	[]	[101012314]
420_1529	chr11	47946907	47947307	+	1000	255.0	[]	[]	[11.476549]	[119]	[]	[47947121]
420_15291	chr2	112779620	112780020	+	1000	63.0	[11.476549]	[121]	[7.312882]	[157]	[112779817]	[112779853]
420_15292	chr2	151392288	151392688	+	1000	63.0	[11.476549]	[103]	[8.216044]	[74]	[151392488]	[151392459]
420_15293	chr2	162825575	162825975	+	1000	63.0	[11.476549]	[103]	[]	[]	[162825774]	[]
420_15294	chr2	170892516	170892916	+	1000	63.0	[]	[]	[11.476549, 11.476549]	[125, 143]	[]	[170892720, 170892738]
420_15295	chr2	175167933	175168333	+	1000	63.0	[]	[]	[5.659805]	[171]	[]	[175168135]
420_15297	chr2	201105774	201106174	+	1000	63.0	[]	[]	[11.476549]	[99]	[]	[201105963]
420_15298	chr20	19096845	19097245	+	787	63.0	[11.476549]	[111]	[7.2262077, 11.476549]	[66, 74]	[19097050]	[19097005, 19097013]
420_1530	chr14	34078078	34078478	+	1000	255.0	[8.216044]	[101]	[]	[]	[34078274]	[]
420_15300	chr20	49557511	49557911	+	1000	63.0	[7.312882]	[129]	[7.2262077]	[91]	[49557717]	[49557679]
420_15301	chr20	58524810	58525210	+	1000	63.0	[]	[]	[11.476549, 8.216044, 11.476549]	[98, 111, 167]	[]	[58524992, 58525005, 58525061]
420_15302	chr20	62774688	62775088	+	1000	63.0	[]	[]	[8.216044, 5.659805]	[103, 138]	[]	[62774882, 62774917]
420_15303	chr21	34745468	34745868	+	1000	63.0	[11.476549]	[122]	[11.476549]	[169]	[34745670]	[34745717]
420_15305	chr21	45680212	45680612	+	1000	63.0	[11.476549]	[105]	[]	[]	[45680411]	[]
420_15309	chr22	20803926	20804326	+	1000	63.0	[]	[]	[8.216044]	[117]	[]	[20804140]
420_1531	chr14	38524993	38525393	+	1000	255.0	[11.476549]	[113]	[8.216044]	[106]	[38525200]	[38525193]
420_15312	chr22	29029200	29029600	+	1000	63.0	[11.476549]	[112]	[]	[]	[29029407]	[]
420_15313	chr22	41688608	41689008	+	1000	63.0	[11.476549]	[120]	[7.2262077]	[141]	[41688815]	[41688836]
420_15314	chr3	4398116	4398516	+	1000	63.0	[]	[]	[11.476549]	[98]	[]	[4398310]
420_15315	chr3	4868848	4869248	+	1000	63.0	[]	[]	[11.476549]	[109]	[]	[4869052]
420_15316	chr3	8778460	8778860	+	1000	63.0	[7.2262077]	[111]	[8.216044, 11.476549]	[73, 104]	[8778670]	[8778632, 8778663]
420_15317	chr3	12405794	12406194	+	1000	63.0	[]	[]	[7.2262077]	[86]	[]	[12405954]
420_1532	chr16	78563963	78564363	+	1000	255.0	[]	[]	[7.2262077, 11.476549]	[82, 101]	[]	[78564135, 78564154]
420_15320	chr3	36488426	36488826	+	1000	63.0	[11.476549]	[109]	[]	[]	[36488630]	[]
420_15323	chr3	48184298	48184698	+	1000	63.0	[]	[]	[11.476549]	[99]	[]	[48184493]
420_15324	chr3	60704313	60704713	+	1000	63.0	[11.476549]	[139]	[]	[]	[60704532]	[]
