#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_1567	chr2	9552558	9552958	+	1000	69.0	[9.447061, 15.927315]	[110, 124]	[6.725914, 13.506975]	[110, 124]	[9552751, 9552765]	[9552751, 9552765]
771_15675	chr7	134470851	134471251	+	612	26.0	[8.124977]	[121]	[10.846566]	[121]	[134471058]	[134471058]
771_15685	chr7	140320027	140320427	+	580	26.0	[7.1393647]	[170]	[]	[]	[140320255]	[]
771_15689	chr7	146053504	146053904	+	719	26.0	[12.4798975]	[152]	[12.491025]	[152]	[146053748]	[146053748]
771_1569	chr22	29821257	29821657	+	1000	69.0	[9.462089]	[89]	[12.31283]	[89]	[29821440]	[29821440]
771_15691	chr7	148958747	148959147	+	663	26.0	[6.8016787, 7.995023]	[90, 109]	[]	[]	[148958928, 148958947]	[]
771_1570	chr3	14144469	14144869	+	1000	69.0	[13.506975, 6.5937705]	[179, 186]	[15.927315]	[179]	[14144711, 14144718]	[14144711]
771_15700	chr8	26565263	26565663	+	649	26.0	[12.305938]	[119]	[9.763456]	[119]	[26565463]	[26565463]
771_15701	chr8	27836177	27836577	+	688	26.0	[]	[]	[6.4833126]	[183]	[]	[27836418]
771_15704	chr8	29230034	29230434	+	778	26.0	[10.770802]	[122]	[13.061545]	[122]	[29230235]	[29230235]
771_1571	chr4	168451731	168452131	+	1000	69.0	[13.506975]	[98]	[15.927315]	[98]	[168451918]	[168451918]
771_15710	chr8	38092093	38092493	+	607	26.0	[7.63645]	[58]	[9.77315]	[58]	[38092249]	[38092249]
771_15717	chr8	73991137	73991537	+	662	26.0	[8.004303, 9.447061]	[112, 119]	[6.725914]	[119]	[73991338, 73991345]	[73991345]
771_15725	chr8	105098027	105098427	+	719	26.0	[]	[]	[6.3543315]	[107]	[]	[105098233]
771_15726	chr8	123282506	123282906	+	790	26.0	[10.846566]	[91]	[8.124977]	[91]	[123282670]	[123282670]
771_15728	chr8	128077661	128078061	+	733	26.0	[9.763456, 9.8452]	[102, 119]	[12.305938, 10.264917]	[102, 119]	[128077853, 128077870]	[128077853, 128077870]
771_15733	chr8	142669818	142670218	+	593	26.0	[6.91942]	[131]	[]	[]	[142670046]	[]
771_15735	chr9	38380966	38381366	+	642	26.0	[9.625255]	[174]	[9.743723]	[174]	[38381150]	[38381150]
771_15738	chr9	73153814	73154214	+	720	26.0	[10.861151]	[117]	[13.712336]	[117]	[73154012]	[73154012]
771_1574	chr6	28772527	28772927	+	1000	69.0	[13.712336]	[124]	[10.861151, 6.475763]	[124, 148]	[28772736]	[28772736, 28772760]
771_15748	chr9	105695038	105695438	+	582	26.0	[10.325372]	[112]	[7.9050317]	[112]	[105695241]	[105695241]
771_1575	chr6	36441375	36441775	+	1000	69.0	[8.124977]	[171]	[10.846566]	[171]	[36441607]	[36441607]
771_15754	chr9	123407270	123407670	+	659	26.0	[13.28149]	[92]	[11.291996]	[92]	[123407433]	[123407433]
771_15758	chr9	129258083	129258483	+	616	26.0	[]	[]	[6.406234]	[68]	[]	[129258245]
771_1576	chr6	125812702	125813102	+	1000	69.0	[15.927315]	[96]	[13.506975]	[96]	[125812885]	[125812885]
771_1577	chr6	147141659	147142059	+	1000	69.0	[7.976533, 8.124977]	[122, 151]	[10.846566]	[151]	[147141866, 147141895]	[147141895]
771_15772	chrX	11352426	11352826	+	751	26.0	[8.124977]	[226]	[10.846566]	[226]	[11352666]	[11352666]
771_1578	chr7	16740215	16740615	+	1000	69.0	[9.447621]	[143]	[7.0198283]	[143]	[16740439]	[16740439]
771_15785	chr1	1397567	1397967	+	635	25.0	[]	[]	[7.4109645]	[217]	[]	[1397807]
771_15787	chr1	1576093	1576493	+	673	25.0	[6.504784, 13.506975]	[86, 93]	[15.927315]	[93]	[1576272, 1576279]	[1576279]
771_15788	chr1	1883410	1883810	+	682	25.0	[9.78519]	[104]	[7.6843505]	[104]	[1883580]	[1883580]
771_1579	chr7	36474310	36474710	+	1000	69.0	[9.834072, 7.3685164]	[114, 139]	[10.276045]	[114]	[36474518, 36474543]	[36474518]
771_15803	chr1	12573807	12574207	+	700	25.0	[9.834072]	[158]	[10.276045]	[158]	[12574036]	[12574036]
771_15806	chr1	14780242	14780642	+	638	25.0	[7.352811]	[112]	[10.056789]	[112]	[14780453]	[14780453]
771_15826	chr1	26105979	26106379	+	666	25.0	[12.305938]	[157]	[9.763456]	[157]	[26106164]	[26106164]
771_15844	chr1	33097252	33097652	+	725	25.0	[10.325372]	[142]	[7.9050317]	[142]	[33097407]	[33097407]
771_15853	chr1	38784503	38784903	+	638	25.0	[7.0369763]	[122]	[]	[]	[38784719]	[]
771_15876	chr1	58584554	58584954	+	605	25.0	[10.861151]	[111]	[13.712336]	[111]	[58584746]	[58584746]
771_15884	chr1	93177951	93178351	+	592	25.0	[12.491025]	[147]	[12.4798975]	[147]	[93178170]	[93178170]
771_1589	chr1	16013199	16013599	+	1000	68.0	[11.291996]	[103]	[13.28149]	[103]	[16013393]	[16013393]
771_15893	chr1	110616579	110616979	+	651	25.0	[10.770802]	[133]	[13.061545]	[133]	[110616744]	[110616744]
771_1590	chr1	23110724	23111124	+	1000	68.0	[11.066511]	[107]	[8.646172]	[107]	[23110929]	[23110929]
771_15903	chr1	150171711	150172111	+	571	25.0	[13.191141]	[153]	[10.641206]	[153]	[150171952]	[150171952]
771_15906	chr1	154024614	154025014	+	614	25.0	[8.646172]	[128]	[11.066511]	[128]	[154024812]	[154024812]
771_15908	chr1	154405197	154405597	+	609	25.0	[10.770802]	[90]	[13.061545]	[90]	[154405379]	[154405379]
771_15909	chr1	154866418	154866818	+	697	25.0	[12.183796]	[98]	[9.885598, 7.383095]	[98, 137]	[154866609]	[154866609, 154866648]
771_15915	chr1	159817636	159818036	+	615	25.0	[13.712336]	[111]	[10.861151]	[111]	[159817820]	[159817820]
771_15924	chr1	167747962	167748362	+	651	25.0	[10.770802]	[115]	[13.061545]	[115]	[167748176]	[167748176]
771_15925	chr1	167829827	167830227	+	721	25.0	[10.770802]	[104]	[13.061545]	[104]	[167830017]	[167830017]
771_15927	chr1	173426021	173426421	+	558	25.0	[]	[]	[6.7108865]	[154]	[]	[173426235]
771_1593	chr1	32236089	32236489	+	1000	68.0	[6.8162637]	[120]	[10.097851]	[120]	[32236282]	[32236282]
771_15957	chr1	206687973	206688373	+	724	25.0	[10.770802]	[123]	[13.061545]	[123]	[206688158]	[206688158]
771_15967	chr1	228164522	228164922	+	680	25.0	[7.976533]	[86]	[]	[]	[228164680]	[]
771_15976	chr10	5283498	5283898	+	691	25.0	[]	[]	[8.921245]	[137]	[]	[5283715]
771_15977	chr10	5291621	5292021	+	576	25.0	[8.270454]	[185]	[]	[]	[5291830]	[]
771_1598	chr1	219088907	219089307	+	1000	68.0	[10.846566]	[188]	[8.124977]	[188]	[219089154]	[219089154]
771_15987	chr10	28381862	28382262	+	602	25.0	[6.744095]	[82]	[7.699934]	[82]	[28382035]	[28382035]
771_15998	chr10	49188184	49188584	+	750	25.0	[7.352811, 8.004303]	[110, 154]	[10.056789]	[110]	[49188390, 49188434]	[49188390]
771_1600	chr1	248828882	248829282	+	1000	68.0	[8.124977, 8.869647]	[118, 158]	[10.846566, 8.736378]	[118, 158]	[248829091, 248829131]	[248829091, 248829131]
771_16018	chr10	119250574	119250974	+	585	25.0	[6.725914]	[124]	[9.447061, 7.091337]	[124, 170]	[119250749]	[119250749, 119250795]
771_1602	chr10	17216203	17216603	+	1000	68.0	[10.861151]	[120]	[13.712336]	[120]	[17216360]	[17216360]
771_16021	chr11	269484	269884	+	636	25.0	[9.667006]	[146]	[7.2471085]	[146]	[269704]	[269704]
771_16026	chr11	3831651	3832051	+	717	25.0	[6.475763]	[119]	[]	[]	[3831833]	[]
771_1603	chr10	28735217	28735617	+	1000	68.0	[13.712336]	[89]	[10.861151]	[89]	[28735397]	[28735397]
771_16046	chr11	63888101	63888501	+	684	25.0	[8.124977]	[166]	[10.846566]	[166]	[63888297]	[63888297]
771_1605	chr10	70667182	70667582	+	1000	68.0	[7.232081]	[152]	[]	[]	[70667413]	[]
771_16052	chr11	67054946	67055346	+	715	25.0	[]	[]	[8.490399]	[216]	[]	[67055187]
771_16054	chr11	72111223	72111623	+	726	25.0	[8.124977]	[176]	[10.846566]	[176]	[72111459]	[72111459]
771_1606	chr11	68267383	68267783	+	1000	68.0	[15.927315]	[118]	[13.506975]	[118]	[68267582]	[68267582]
771_1607	chr11	76702424	76702824	+	1000	68.0	[10.770802]	[120]	[13.061545]	[120]	[76702643]	[76702643]
771_16073	chr12	1714065	1714465	+	695	25.0	[9.447061]	[93]	[6.725914]	[93]	[1714252]	[1714252]
771_16076	chr12	25333852	25334252	+	619	25.0	[9.447061]	[151]	[6.725914]	[151]	[25334089]	[25334089]
771_16079	chr12	32047350	32047750	+	720	25.0	[]	[]	[8.921245]	[184]	[]	[32047592]
771_1608	chr11	91792652	91793052	+	1000	68.0	[13.712336]	[93]	[10.861151]	[93]	[91792833]	[91792833]
771_16096	chr12	57248869	57249269	+	655	25.0	[13.28149]	[101]	[11.291996]	[101]	[57249032]	[57249032]
771_16097	chr12	62268929	62269329	+	693	25.0	[10.861151]	[82]	[13.712336]	[82]	[62269111]	[62269111]
771_1610	chr12	28243018	28243418	+	1000	68.0	[7.5484767]	[133]	[9.660112]	[133]	[28243226]	[28243226]
771_16101	chr12	76158556	76158956	+	611	25.0	[9.016658]	[119]	[7.1563168]	[119]	[76158716]	[76158716]
771_1611	chr12	46549733	46550133	+	1000	68.0	[12.491025]	[139]	[12.4798975]	[139]	[46549967]	[46549967]
771_16114	chr12	117128280	117128680	+	668	25.0	[7.9042892, 13.191141]	[108, 138]	[10.641206]	[138]	[117128467, 117128497]	[117128497]
771_1612	chr12	89664045	89664445	+	1000	68.0	[11.066511]	[100]	[8.646172]	[100]	[89664237]	[89664237]
771_16134	chr13	80589062	80589462	+	656	25.0	[9.660112]	[112]	[7.5484767]	[112]	[80589222]	[80589222]
771_16139	chr13	91628634	91629034	+	672	25.0	[6.889081]	[100]	[6.8779535]	[100]	[91628834]	[91628834]
771_16143	chr13	93341304	93341704	+	687	25.0	[]	[]	[6.504784]	[160]	[]	[93341494]
771_16154	chr14	34842976	34843376	+	630	25.0	[13.506975]	[97]	[15.927315]	[97]	[34843135]	[34843135]
771_16168	chr15	40745607	40746007	+	674	25.0	[]	[]	[7.483108]	[119]	[]	[40745803]
771_1617	chr16	74563813	74564213	+	1000	68.0	[15.927315]	[96]	[13.506975]	[96]	[74563991]	[74563991]
771_16182	chr15	63479593	63479993	+	725	25.0	[6.7552223]	[179]	[7.6888065]	[179]	[63479788]	[63479788]
771_16193	chr15	75204729	75205129	+	578	25.0	[7.3685164]	[166]	[]	[]	[75204970]	[]
771_1620	chr17	16419040	16419440	+	1000	68.0	[15.927315]	[128]	[13.506975]	[128]	[16419246]	[16419246]
771_16201	chr15	84928187	84928587	+	713	25.0	[7.3206153]	[108]	[]	[]	[84928376]	[]
771_16204	chr15	90149045	90149445	+	691	25.0	[9.146254]	[115]	[7.026721]	[115]	[90149239]	[90149239]
771_16215	chr16	11857102	11857502	+	594	25.0	[8.007028]	[118]	[10.027612]	[118]	[11857263]	[11857263]
771_16217	chr16	19130711	19131111	+	677	25.0	[7.2471085]	[130]	[9.667006]	[130]	[19130935]	[19130935]
771_1622	chr19	958878	959278	+	1000	68.0	[11.066511]	[111]	[8.646172]	[111]	[959077]	[959077]
771_16221	chr16	20897265	20897665	+	660	25.0	[9.462089]	[156]	[12.31283]	[156]	[20897489]	[20897489]
771_1624	chr1_KI270713v1_random	27868	28268	+	1000	68.0	[6.5963187, 7.9050317, 6.653973]	[82, 131, 144]	[9.576656, 10.325372]	[82, 131]	[28041, 28090, 28103]	[28041, 28090]
771_16240	chr16	81190689	81191089	+	700	25.0	[11.291996]	[102]	[13.28149]	[102]	[81190888]	[81190888]
771_16249	chr16	85564243	85564643	+	695	25.0	[]	[]	[8.138908]	[153]	[]	[85564412]
771_1625	chr2	12361407	12361807	+	1000	68.0	[11.066511]	[98]	[8.646172]	[98]	[12361588]	[12361588]
771_1626	chr2	28392657	28393057	+	1000	68.0	[13.712336]	[118]	[10.861151]	[118]	[28392861]	[28392861]
771_16261	chr17	8221261	8221661	+	596	25.0	[7.4233932]	[209]	[]	[]	[8221491]	[]
771_16262	chr17	10150037	10150437	+	692	25.0	[15.927315]	[87]	[13.506975]	[87]	[10150211]	[10150211]
771_16269	chr17	37828547	37828947	+	601	25.0	[13.191141]	[141]	[10.641206]	[141]	[37828725]	[37828725]
771_1627	chr2	100278824	100279224	+	1000	68.0	[]	[]	[6.5979047]	[109]	[]	[100279031]
771_1628	chr2	190404555	190404955	+	1000	68.0	[11.291996]	[104]	[13.28149]	[104]	[190404739]	[190404739]
771_16289	chr17	68172406	68172806	+	658	25.0	[7.9445877]	[110]	[]	[]	[68172606]	[]
771_16299	chr17	81665573	81665973	+	750	25.0	[7.6302204]	[151]	[7.619093]	[151]	[81665792]	[81665792]
771_163	chr20	25237778	25238178	+	1000	174.0	[11.882428, 13.712336]	[77, 110]	[9.89249, 10.861151]	[77, 110]	[25237936, 25237969]	[25237936, 25237969]
771_16303	chr18	1511843	1512243	+	651	25.0	[]	[]	[7.5734572]	[86]	[]	[1512015]
771_16308	chr18	9951205	9951605	+	613	25.0	[]	[]	[7.52174]	[77]	[]	[9951372]
771_16316	chr18	58202302	58202702	+	593	25.0	[13.712336]	[112]	[10.861151]	[112]	[58202481]	[58202481]
771_16345	chr19	35067075	35067475	+	748	25.0	[8.921245]	[152]	[]	[]	[35067316]	[]
771_1635	chr3	14265485	14265885	+	1000	68.0	[13.712336]	[116]	[8.562418, 10.861151]	[91, 116]	[14265690]	[14265665, 14265690]
771_16355	chr19	44553727	44554127	+	639	25.0	[]	[]	[7.691465]	[155]	[]	[44553934]
771_1637	chr3	116000233	116000633	+	1000	68.0	[13.506975, 9.614127]	[98, 108]	[15.927315, 9.75485]	[98, 108]	[116000426, 116000436]	[116000426, 116000436]
771_16378	chr19	54373713	54374113	+	604	25.0	[8.40005]	[205]	[]	[]	[54373939]	[]
771_16388	chr1_KI270714v1_random	9561	9961	+	714	25.0	[]	[]	[7.3206153]	[168]	[]	[9782]
771_1639	chr4	80127306	80127706	+	1000	68.0	[11.066511, 7.619093]	[114, 168]	[8.646172, 7.6302204]	[114, 168]	[80127502, 80127556]	[80127502, 80127556]
771_16394	chr2	23390095	23390495	+	684	25.0	[13.28149]	[150]	[11.291996]	[150]	[23390333]	[23390333]
771_16398	chr2	48148894	48149294	+	677	25.0	[7.1737247]	[123]	[]	[]	[48149114]	[]
771_16407	chr2	69603333	69603733	+	601	25.0	[8.646172]	[139]	[11.066511]	[139]	[69603548]	[69603548]
771_16408	chr2	70115690	70116090	+	557	25.0	[]	[]	[7.483108]	[205]	[]	[70115914]
771_1642	chr5	39164804	39165204	+	979	68.0	[9.968816, 13.061545]	[86, 112]	[7.2397733, 10.770802]	[86, 112]	[39164981, 39165007]	[39164981, 39165007]
771_16428	chr2	169827022	169827422	+	633	25.0	[6.650433]	[141]	[]	[]	[169827186]	[]
771_16431	chr2	170313720	170314120	+	585	25.0	[13.28149]	[109]	[11.291996]	[109]	[170313917]	[170313917]
771_16439	chr2	200713109	200713509	+	722	25.0	[9.89249]	[112]	[11.882428]	[112]	[200713276]	[200713276]
771_16442	chr2	216217448	216217848	+	685	25.0	[9.743723]	[178]	[9.625255]	[178]	[216217680]	[216217680]
771_16443	chr2	216577475	216577875	+	705	25.0	[11.066511]	[125]	[8.646172]	[125]	[216577675]	[216577675]
771_16447	chr20	539857	540257	+	645	25.0	[8.124977]	[164]	[10.846566]	[164]	[540081]	[540081]
771_16453	chr20	34538539	34538939	+	589	25.0	[]	[]	[7.452026]	[79]	[]	[34538704]
771_16454	chr20	35208289	35208689	+	690	25.0	[]	[]	[6.6484528]	[166]	[]	[35208498]
771_16478	chr21	33931505	33931905	+	691	25.0	[8.646172]	[225]	[11.066511]	[225]	[33931743]	[33931743]
771_16497	chr22	19446110	19446510	+	690	25.0	[]	[]	[6.5955176]	[137]	[]	[19446315]
771_16499	chr22	19575339	19575739	+	747	25.0	[]	[]	[7.8418097]	[113]	[]	[19575515]
771_165	chr1	89545574	89545974	+	1000	173.0	[13.28149]	[103]	[11.291996]	[103]	[89545773]	[89545773]
771_16502	chr22	19742129	19742529	+	690	25.0	[7.4553385]	[154]	[]	[]	[19742299]	[]
771_16505	chr22	19828951	19829351	+	598	25.0	[]	[]	[7.8418097]	[77]	[]	[19829112]
771_16521	chr22	20565007	20565407	+	706	25.0	[10.545317]	[119]	[8.426227]	[119]	[20565182]	[20565182]
771_16527	chr22	20839289	20839689	+	685	25.0	[7.381787, 7.4738283]	[133, 141]	[]	[]	[20839515, 20839523]	[]
771_16528	chr22	20850930	20851330	+	711	25.0	[7.8418097]	[62]	[]	[]	[20851089]	[]
771_16530	chr22	20914494	20914894	+	724	25.0	[6.5913215]	[136]	[6.9799495]	[136]	[20914694]	[20914694]
771_16532	chr22	21018136	21018536	+	655	25.0	[7.2397733]	[76]	[9.968816]	[76]	[21018297]	[21018297]
771_16537	chr22	21678591	21678991	+	638	25.0	[]	[]	[6.4479933]	[72]	[]	[21678743]
771_16548	chr22	22437597	22437997	+	585	25.0	[6.4181166, 6.6572723, 10.325372]	[70, 77, 119]	[6.3488994, 7.9050317]	[77, 119]	[22437750, 22437757, 22437799]	[22437757, 22437799]
771_1655	chr7	123538112	123538512	+	1000	68.0	[13.28149, 13.191141]	[111, 144]	[11.291996, 10.641206]	[111, 144]	[123538306, 123538339]	[123538306, 123538339]
771_16551	chr22	22591914	22592314	+	627	25.0	[10.545317]	[166]	[8.426227]	[166]	[22592137]	[22592137]
771_16554	chr22	22706350	22706750	+	695	25.0	[7.6888065]	[169]	[6.7552223]	[169]	[22706567]	[22706567]
771_16566	chr22	23061290	23061690	+	720	25.0	[7.2397733]	[187]	[9.968816]	[187]	[23061500]	[23061500]
771_16571	chr22	41845986	41846386	+	724	25.0	[]	[]	[7.483108]	[103]	[]	[41846164]
771_16573	chr22	46604376	46604776	+	684	25.0	[6.4833126]	[158]	[]	[]	[46604606]	[]
771_16577	chr3	4963620	4964020	+	730	25.0	[13.191141]	[159]	[10.641206]	[159]	[4963869]	[4963869]
771_16579	chr3	5186031	5186431	+	683	25.0	[6.4479933]	[206]	[]	[]	[5186254]	[]
771_16582	chr3	11288235	11288635	+	697	25.0	[7.026721]	[106]	[9.146254]	[106]	[11288405]	[11288405]
771_16589	chr3	15011223	15011623	+	601	25.0	[]	[]	[7.514847]	[173]	[]	[15011457]
771_16592	chr3	31356968	31357368	+	618	25.0	[10.770802]	[81]	[13.061545]	[81]	[31357124]	[31357124]
771_16597	chr3	42035812	42036212	+	670	25.0	[7.558171]	[114]	[]	[]	[42036022]	[]
771_16608	chr3	101635274	101635674	+	613	25.0	[10.861151]	[182]	[13.712336]	[182]	[101635515]	[101635515]
771_16609	chr3	101936540	101936940	+	699	25.0	[13.28149]	[97]	[11.291996, 8.270454]	[97, 113]	[101936731]	[101936731, 101936747]
771_16613	chr3	133843650	133844050	+	747	25.0	[13.506975]	[82]	[15.927315]	[82]	[133843827]	[133843827]
771_16618	chr3	156601600	156602000	+	698	25.0	[9.89249]	[195]	[11.882428]	[195]	[156601841]	[156601841]
771_16619	chr3	156691956	156692356	+	683	25.0	[13.712336]	[100]	[10.861151]	[100]	[156692134]	[156692134]
771_16633	chr3	194091178	194091578	+	712	25.0	[10.861151]	[163]	[6.91942, 13.712336]	[143, 163]	[194091414]	[194091394, 194091414]
771_16636	chr3	196443820	196444220	+	569	25.0	[8.426227]	[109]	[10.545317]	[109]	[196444020]	[196444020]
771_1664	chr1	207205041	207205441	+	1000	67.0	[8.426227]	[75]	[10.545317]	[75]	[207205206]	[207205206]
771_16645	chr4	10240315	10240715	+	608	25.0	[]	[]	[6.9308314]	[169]	[]	[10240565]
771_16647	chr4	39032273	39032673	+	588	25.0	[7.2397733]	[138]	[9.968816]	[138]	[39032483]	[39032483]
771_16648	chr4	39046188	39046588	+	695	25.0	[10.861151]	[106]	[13.712336]	[106]	[39046386]	[39046386]
771_16649	chr4	39465007	39465407	+	659	25.0	[]	[]	[8.490399]	[115]	[]	[39465207]
771_1665	chr1	212234616	212235016	+	1000	67.0	[13.28149, 7.3442326]	[88, 108]	[11.291996]	[88]	[212234793, 212234813]	[212234793]
771_16650	chr4	40055702	40056102	+	726	25.0	[7.0490155]	[159]	[]	[]	[40055865]	[]
771_16651	chr4	40491802	40492202	+	707	25.0	[9.462089]	[148]	[12.31283]	[148]	[40492040]	[40492040]
771_16652	chr4	53688202	53688602	+	677	25.0	[8.40005]	[168]	[]	[]	[53688422]	[]
771_16653	chr4	55311820	55312220	+	736	25.0	[13.061545]	[141]	[10.770802]	[141]	[55312056]	[55312056]
771_16656	chr4	78651485	78651885	+	599	25.0	[11.291996]	[104]	[13.28149]	[104]	[78651686]	[78651686]
771_16660	chr4	98643159	98643559	+	683	25.0	[15.927315]	[105]	[13.506975]	[105]	[98643363]	[98643363]
771_16664	chr4	122540103	122540503	+	677	25.0	[8.426227]	[70]	[10.545317]	[70]	[122540259]	[122540259]
771_16669	chr4	143184804	143185204	+	562	25.0	[10.325372]	[167]	[7.9050317]	[167]	[143184996]	[143184996]
771_16677	chr5	1207546	1207946	+	671	25.0	[8.646172]	[122]	[7.383095, 11.066511]	[118, 122]	[1207745]	[1207741, 1207745]
771_1668	chr10	30437037	30437437	+	1000	67.0	[10.325372]	[164]	[7.9050317]	[164]	[30437275]	[30437275]
771_16681	chr5	14676360	14676760	+	545	25.0	[6.889081]	[111]	[6.8779535, 7.3535123]	[111, 179]	[14676523]	[14676523, 14676591]
771_16683	chr5	34553556	34553956	+	595	25.0	[]	[]	[8.40005]	[174]	[]	[34553759]
771_16685	chr5	36237654	36238054	+	648	25.0	[7.9050317]	[206]	[7.2389207, 10.325372]	[146, 206]	[36237880]	[36237820, 36237880]
771_16695	chr5	58937428	58937828	+	593	25.0	[]	[]	[7.452026]	[193]	[]	[58937674]
771_1670	chr11	65150656	65151056	+	1000	67.0	[10.770802]	[123]	[13.061545]	[123]	[65150866]	[65150866]
771_16704	chr5	95729752	95730152	+	679	25.0	[6.7705946]	[172]	[]	[]	[95729932]	[]
771_16709	chr5	132176982	132177382	+	630	25.0	[7.6989293]	[193]	[10.219282]	[193]	[132177217]	[132177217]
771_16715	chr5	138601425	138601825	+	695	25.0	[7.9050317]	[168]	[10.325372]	[168]	[138601651]	[138601651]
771_1672	chr12	112373473	112373873	+	1000	67.0	[9.447061]	[119]	[6.725914]	[119]	[112373690]	[112373690]
771_16722	chr5	142367094	142367494	+	683	25.0	[10.861151]	[79]	[13.712336]	[79]	[142367266]	[142367266]
771_1673	chr15	82093807	82094207	+	1000	67.0	[12.183796]	[84]	[9.885598]	[84]	[82093985]	[82093985]
771_16735	chr5	180006772	180007172	+	548	25.0	[6.725914]	[101]	[9.447061]	[101]	[180006956]	[180006956]
771_16739	chr6	5262400	5262800	+	671	25.0	[11.291996]	[101]	[13.28149]	[101]	[5262559]	[5262559]
771_16744	chr6	10801318	10801718	+	677	25.0	[12.491025]	[169]	[12.4798975]	[169]	[10801546]	[10801546]
771_16746	chr6	11983305	11983705	+	622	25.0	[10.641206]	[106]	[13.191141]	[106]	[11983491]	[11983491]
771_16755	chr6	21953779	21954179	+	591	25.0	[]	[]	[6.570135]	[125]	[]	[21953967]
771_1676	chr19	1265341	1265741	+	1000	67.0	[10.846566, 8.646172]	[146, 170]	[8.124977, 11.066511]	[146, 170]	[1265561, 1265585]	[1265561, 1265585]
771_16766	chr6	30768507	30768907	+	725	25.0	[13.061545]	[66]	[10.770802]	[66]	[30768668]	[30768668]
771_1677	chr19	14785117	14785517	+	1000	67.0	[13.506975]	[122]	[15.927315]	[122]	[14785329]	[14785329]
771_16775	chr6	33512204	33512604	+	678	25.0	[7.383095]	[214]	[]	[]	[33512436]	[]
771_1678	chr19	47315301	47315701	+	1000	67.0	[10.770802]	[106]	[13.061545]	[106]	[47315507]	[47315507]
771_16781	chr6	36427682	36428082	+	679	25.0	[13.712336]	[147]	[10.861151]	[147]	[36427881]	[36427881]
771_16783	chr6	37164549	37164949	+	689	25.0	[7.619093]	[114]	[7.6302204]	[114]	[37164748]	[37164748]
771_1679	chr2	8301986	8302386	+	1000	67.0	[13.506975]	[98]	[15.927315]	[98]	[8302177]	[8302177]
771_16796	chr6	49532048	49532448	+	678	25.0	[8.715885]	[122]	[10.191513]	[122]	[49532239]	[49532239]
771_16797	chr6	49639201	49639601	+	579	25.0	[7.0978985, 6.955682]	[181, 230]	[7.4102755, 6.889872]	[181, 230]	[49639384, 49639433]	[49639384, 49639433]
771_168	chr1	35279241	35279641	+	1000	170.0	[6.782992, 10.861151]	[98, 114]	[6.671851, 13.712336]	[98, 114]	[35279429, 35279445]	[35279429, 35279445]
771_1680	chr2	55116008	55116408	+	1000	67.0	[10.861151]	[111]	[13.712336]	[111]	[55116208]	[55116208]
771_16802	chr6	67887654	67888054	+	706	25.0	[]	[]	[6.6484528]	[174]	[]	[67887895]
771_16806	chr6	90218335	90218735	+	549	25.0	[12.183796]	[200]	[9.885598]	[200]	[90218563]	[90218563]
771_1681	chr2	69381213	69381613	+	1000	67.0	[10.861151]	[118]	[13.712336]	[118]	[69381421]	[69381421]
