#PeakID(python identify_motif.py ./ENCODE_processed_files/IKZF1_idr.fa IKZF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
758_13635	chr19	36528344	36528744	+	1000	87.5	[7.3734775]	[208]	[]	[]	[36528589]	[]
758_13636	chr19	42075298	42075698	+	1000	87.5	[]	[]	[14.245327]	[180]	[]	[42075535]
758_13641	chr2	188292817	188293217	+	1000	87.5	[]	[]	[6.863072]	[90]	[]	[188292999]
758_13642	chr2	197851396	197851796	+	1000	87.5	[11.362798]	[120]	[]	[]	[197851612]	[]
758_13647	chr21	28832044	28832444	+	1000	87.5	[6.7035384]	[139]	[]	[]	[28832251]	[]
758_1365	chr6	7165106	7165506	+	1000	299.0	[10.7555]	[141]	[]	[]	[7165342]	[]
758_13653	chr3	172079555	172079955	+	1000	87.5	[]	[]	[6.780856]	[137]	[]	[172079790]
758_13656	chr4	121822635	121823035	+	1000	87.5	[6.673559]	[79]	[]	[]	[121822809]	[]
758_1366	chrX	38801268	38801668	+	1000	299.0	[]	[]	[7.6377397]	[98]	[]	[38801462]
758_13660	chr5	40797793	40798193	+	1000	87.5	[6.5722647]	[146]	[]	[]	[40798005]	[]
758_13661	chr5	140566637	140567037	+	1000	87.5	[]	[]	[8.245038]	[132]	[]	[140566862]
758_13662	chr5	173324035	173324435	+	1000	87.5	[]	[]	[7.3734775]	[77]	[]	[173324202]
758_13664	chr6	29490703	29491103	+	1000	87.5	[6.773207]	[143]	[]	[]	[29490935]	[]
758_1367	chr1	27366505	27366905	+	1000	298.5	[9.919872, 6.780856]	[81, 168]	[]	[]	[27366667, 27366754]	[]
758_13670	chr6	90458386	90458786	+	1000	87.5	[6.780856]	[89]	[]	[]	[90458572]	[]
758_13677	chr7	7640769	7641169	+	1000	87.5	[]	[]	[6.8930507]	[118]	[]	[7640969]
758_13685	chr8	38105787	38106187	+	1000	87.5	[8.245038]	[117]	[]	[]	[38105980]	[]
758_137	chr10	5479560	5479960	+	1000	616.0	[6.9204674]	[133]	[9.919872]	[128]	[5479783]	[5479778]
758_13706	chr1	22019091	22019491	+	1000	87.0	[7.037342]	[151]	[]	[]	[22019315]	[]
758_13713	chr1	166703608	166704008	+	1000	87.0	[]	[]	[6.7416005]	[172]	[]	[166703839]
758_1372	chr1	204706443	204706843	+	1000	298.0	[11.575829, 8.87635]	[65, 142]	[]	[]	[204706598, 204706675]	[]
758_13729	chr11	117097331	117097731	+	1000	87.0	[]	[]	[7.250373]	[86]	[]	[117097512]
758_13732	chr12	49663075	49663475	+	1000	87.0	[7.25846, 6.7687325]	[115, 140]	[]	[]	[49663284, 49663309]	[]
758_13733	chr12	64218737	64219137	+	1000	87.0	[7.220394, 6.7661796]	[78, 156]	[]	[]	[64218909, 64218987]	[]
758_13740	chr16	31215164	31215564	+	1000	87.0	[8.1006775]	[127]	[]	[]	[31215388]	[]
758_13741	chr16	84884438	84884838	+	1000	87.0	[8.458068]	[109]	[]	[]	[84884643]	[]
758_13743	chr17	48791000	48791400	+	1000	87.0	[8.056022]	[83]	[]	[]	[48791173]	[]
758_13749	chr19	10769480	10769880	+	1000	87.0	[10.770176]	[83]	[6.7416005]	[105]	[10769662]	[10769684]
758_13753	chr19	45455957	45456357	+	1000	87.0	[8.245038]	[157]	[]	[]	[45456168]	[]
758_13758	chr2	65420700	65421100	+	1000	87.0	[]	[]	[11.575829]	[159]	[]	[65420941]
758_13760	chr2	112026462	112026862	+	1000	87.0	[6.6800203]	[65]	[]	[]	[112026627]	[]
758_13761	chr2	145752248	145752648	+	1000	87.0	[]	[]	[7.220394]	[67]	[]	[145752411]
758_13763	chr20	4012638	4013038	+	1000	87.0	[]	[]	[9.241764]	[145]	[]	[4012859]
758_13764	chr20	4018435	4018835	+	1000	87.0	[]	[]	[8.056022]	[130]	[]	[4018643]
758_13766	chr20	36950604	36951004	+	1000	87.0	[]	[]	[6.7416005]	[150]	[]	[36950844]
758_13778	chr5	139659080	139659480	+	1000	87.0	[7.037342]	[140]	[]	[]	[139659318]	[]
758_13786	chr6	83859827	83860227	+	1000	87.0	[]	[]	[6.8930507]	[145]	[]	[83860058]
758_13788	chr6	161273775	161274175	+	1000	87.0	[]	[]	[7.3734775]	[146]	[]	[161273942]
758_13798	chr8	81302482	81302882	+	1000	87.0	[]	[]	[11.575829]	[97]	[]	[81302660]
758_13800	chr8	102729755	102730155	+	1000	87.0	[]	[]	[7.5565295]	[103]	[]	[102729957]
758_13801	chr8	115768319	115768719	+	1000	87.0	[]	[]	[7.87297]	[75]	[]	[115768489]
758_13820	chr1	151059047	151059447	+	1000	86.5	[]	[]	[9.442706, 7.6377397, 7.6377397]	[120, 126, 135]	[]	[151059260, 151059266, 151059275]
758_13822	chr1	161506445	161506845	+	1000	86.5	[7.652416]	[138]	[]	[]	[161506664]	[]
758_13823	chr1	161543087	161543487	+	1000	86.5	[9.373037]	[123]	[]	[]	[161543300]	[]
758_13824	chr1	184805607	184806007	+	1000	86.5	[6.7035384]	[85]	[]	[]	[184805768]	[]
758_13837	chr10	102132709	102133109	+	1000	86.5	[7.5565295]	[101]	[]	[]	[102132891]	[]
758_13843	chr11	65437822	65438222	+	1000	86.5	[]	[]	[8.708212]	[155]	[]	[65438067]
758_13849	chr12	46406507	46406907	+	1000	86.5	[8.693299]	[70]	[]	[]	[46406665]	[]
758_13857	chr14	99606380	99606780	+	1000	86.5	[]	[]	[7.5565295]	[113]	[]	[99606558]
758_13858	chr14	100015312	100015712	+	1000	86.5	[11.575829]	[125]	[]	[]	[100015524]	[]
758_13864	chr17	29389802	29390202	+	1000	86.5	[7.652416, 11.127567]	[81, 153]	[]	[]	[29389976, 29390048]	[]
758_13875	chr19	48043835	48044235	+	1000	86.5	[]	[]	[8.245038]	[120]	[]	[48044032]
758_1388	chr7	100827800	100828200	+	1000	297.0	[10.7555]	[118]	[]	[]	[100828014]	[]
758_13880	chr2	70835667	70836067	+	1000	86.5	[8.1006775, 14.245327]	[96, 103]	[7.037342]	[153]	[70835846, 70835853]	[70835903]
758_13883	chr2	204538992	204539392	+	1000	86.5	[]	[]	[11.575829]	[101]	[]	[204539171]
758_13890	chr21	14582036	14582436	+	1000	86.5	[6.7687325]	[79]	[6.743228]	[159]	[14582195]	[14582275]
758_13892	chr21	39314333	39314733	+	1000	86.5	[]	[]	[6.873926]	[101]	[]	[39314517]
758_1390	chr2	30290755	30291155	+	1000	296.5	[6.673559, 6.673559, 10.256007]	[78, 98, 123]	[]	[]	[30290930, 30290950, 30290975]	[]
758_13906	chr5	122126048	122126448	+	1000	86.5	[]	[]	[6.7661796]	[147]	[]	[122126259]
758_13907	chr5	139198386	139198786	+	1000	86.5	[]	[]	[11.362798]	[123]	[]	[139198597]
758_13921	chr7	102512501	102512901	+	1000	86.5	[11.575829, 6.8930507]	[72, 155]	[]	[]	[102512668, 102512751]	[]
758_13922	chr7	106602507	106602907	+	1000	86.5	[8.245038]	[145]	[]	[]	[106602730]	[]
758_13925	chr7	148882187	148882587	+	1000	86.5	[]	[]	[14.245327]	[111]	[]	[148882379]
758_1393	chr1	201566993	201567393	+	1000	296.0	[]	[]	[8.245038]	[94]	[]	[201567182]
758_13936	chr9	4985022	4985422	+	1000	86.5	[7.652416, 8.693299, 6.7687325]	[127, 138, 144]	[]	[]	[4985246, 4985257, 4985263]	[]
758_13937	chr9	94734107	94734507	+	1000	86.5	[7.0754085]	[132]	[14.245327]	[96]	[94734330]	[94734294]
758_13954	chr1	60960816	60961216	+	1000	86.0	[6.6800203]	[102]	[]	[]	[60961011]	[]
758_13959	chr1	150512416	150512816	+	1000	86.0	[]	[]	[7.87297, 10.7555]	[88, 104]	[]	[150512601, 150512617]
758_13961	chr1	156725814	156726214	+	1000	86.0	[]	[]	[11.575829]	[115]	[]	[156726015]
758_13965	chr10	38528669	38529069	+	1000	86.0	[7.87297]	[95]	[]	[]	[38528848]	[]
758_13966	chr10	43389921	43390321	+	1000	86.0	[]	[]	[8.693299]	[115]	[]	[43390127]
758_1397	chr1	92446505	92446905	+	1000	295.5	[7.6377397]	[78]	[]	[]	[92446680]	[]
758_13977	chr12	31322811	31323211	+	1000	86.0	[]	[]	[7.220394]	[145]	[]	[31323043]
758_13980	chr12	112938108	112938508	+	1000	86.0	[8.693299, 10.256007]	[102, 128]	[]	[]	[112938262, 112938288]	[]
758_13982	chr13	42047695	42048095	+	1000	86.0	[]	[]	[14.245327]	[175]	[]	[42047922]
758_13984	chr15	34342976	34343376	+	1000	86.0	[9.241764]	[103]	[7.652416]	[94]	[34343170]	[34343161]
758_13992	chr17	30906063	30906463	+	1000	86.0	[]	[]	[9.241764, 8.428089]	[90, 96]	[]	[30906239, 30906245]
758_13993	chr17	40113156	40113556	+	1000	86.0	[6.780856, 6.6800203]	[82, 145]	[]	[]	[40113334, 40113397]	[]
758_13994	chr17	42016550	42016950	+	1000	86.0	[7.5565295, 6.7687325]	[78, 95]	[10.7555]	[138]	[42016725, 42016742]	[42016785]
758_13996	chr17	55816793	55817193	+	1000	86.0	[]	[]	[10.256007]	[102]	[]	[55816980]
758_14001	chr19	13152957	13153357	+	1000	86.0	[6.7035384]	[151]	[9.373037]	[86]	[13153200]	[13153135]
758_14004	chr19	45642118	45642518	+	1000	86.0	[]	[]	[10.770176]	[74]	[]	[45642273]
758_14011	chr2	186485751	186486151	+	1000	86.0	[8.245038, 8.693299]	[93, 160]	[]	[]	[186485934, 186486001]	[]
758_14016	chr20	62686145	62686545	+	1000	86.0	[]	[]	[9.56255]	[78]	[]	[62686318]
758_14017	chr20	62752527	62752927	+	1000	86.0	[6.863072]	[111]	[]	[]	[62752735]	[]
758_14018	chr21	44880825	44881225	+	1000	86.0	[11.575829]	[105]	[]	[]	[44881006]	[]
758_14019	chr22	21758880	21759280	+	1000	86.0	[7.037342]	[104]	[]	[]	[21759072]	[]
758_14020	chr22	22035953	22036353	+	1000	86.0	[]	[]	[7.5565295]	[102]	[]	[22036127]
758_14024	chr3	15797721	15798121	+	1000	86.0	[6.8439474]	[128]	[]	[]	[15797929]	[]
758_14027	chr3	149179948	149180348	+	1000	86.0	[]	[]	[7.87297, 6.7661796, 7.3734775]	[80, 85, 126]	[]	[149180124, 149180129, 149180170]
758_14039	chr6	11778734	11779134	+	1000	86.0	[]	[]	[9.919872]	[109]	[]	[11778921]
758_14042	chr6	16206597	16206997	+	1000	86.0	[6.660896]	[154]	[9.957938]	[123]	[16206833]	[16206802]
758_14045	chr6	124961072	124961472	+	1000	86.0	[]	[]	[10.770176]	[147]	[]	[124961305]
758_14047	chr6	143842913	143843313	+	1000	86.0	[6.8401775]	[101]	[]	[]	[143843114]	[]
758_14050	chr6	156686566	156686966	+	1000	86.0	[6.738754]	[142]	[]	[]	[156686724]	[]
758_14051	chr6	159978730	159979130	+	1000	86.0	[6.780856, 11.575829]	[90, 96]	[]	[]	[159978910, 159978916]	[]
758_14061	chr8	81842613	81843013	+	1000	86.0	[9.438231, 7.6377397]	[72, 95]	[]	[]	[81842781, 81842804]	[]
758_14065	chr9	120684321	120684721	+	1000	86.0	[]	[]	[6.873926]	[77]	[]	[120684482]
758_14067	chr9	128438637	128439037	+	1000	86.0	[10.256007]	[159]	[]	[]	[128438867]	[]
758_14069	chrX	66162322	66162722	+	1000	86.0	[]	[]	[6.7416005]	[95]	[]	[66162506]
758_14071	chrX	153726731	153727131	+	1000	86.0	[]	[]	[7.5865083]	[142]	[]	[153726970]
758_14078	chr1	33346907	33347307	+	1000	85.5	[11.362798, 11.54585, 9.373037]	[90, 106, 165]	[]	[]	[33347074, 33347090, 33347149]	[]
758_14080	chr1	67561583	67561983	+	1000	85.5	[7.280349]	[70]	[]	[]	[67561745]	[]
758_14082	chr1	100249593	100249993	+	1000	85.5	[]	[]	[11.127567]	[94]	[]	[100249783]
758_14088	chr1	221100546	221100946	+	1000	85.5	[]	[]	[10.770176]	[151]	[]	[221100779]
758_14090	chr10	13383033	13383433	+	1000	85.5	[8.056022]	[163]	[]	[]	[13383256]	[]
758_14091	chr10	35191599	35191999	+	1000	85.5	[]	[]	[11.127567]	[93]	[]	[35191784]
758_14093	chr10	91409322	91409722	+	1000	85.5	[6.8930507, 8.693299, 14.245327]	[130, 139, 145]	[]	[]	[91409550, 91409559, 91409565]	[]
758_14094	chr10	95529007	95529407	+	1000	85.5	[]	[]	[9.373037]	[151]	[]	[95529256]
758_141	chr7	123534714	123535114	+	1000	610.0	[8.245038, 6.7687325]	[74, 146]	[]	[]	[123534887, 123534959]	[]
758_14100	chr11	18699096	18699496	+	1000	85.5	[6.863072, 9.56255]	[76, 113]	[7.250373]	[158]	[18699255, 18699292]	[18699337]
758_14101	chr11	33945770	33946170	+	1000	85.5	[7.1035194]	[145]	[]	[]	[33945933]	[]
758_14102	chr11	34236632	34237032	+	1000	85.5	[]	[]	[8.87635]	[86]	[]	[34236806]
758_14110	chr12	6663129	6663529	+	1000	85.5	[]	[]	[10.7555]	[73]	[]	[6663302]
758_14111	chr12	6905018	6905418	+	1000	85.5	[8.458068]	[138]	[]	[]	[6905240]	[]
758_14115	chr12	56118001	56118401	+	1000	85.5	[8.428089, 6.5722647]	[170, 176]	[]	[]	[56118228, 56118234]	[]
758_14117	chr14	74493089	74493489	+	1000	85.5	[11.127567, 7.3734775]	[57, 72]	[]	[]	[74493246, 74493261]	[]
758_14124	chr17	48486503	48486903	+	1000	85.5	[]	[]	[9.543426]	[105]	[]	[48486694]
758_14125	chr17	48556851	48557251	+	1000	85.5	[8.245038, 8.458068]	[63, 91]	[]	[]	[48557007, 48557035]	[]
758_1413	chr12	75706883	75707283	+	1000	294.0	[7.280349, 7.250373, 8.245038]	[94, 114, 127]	[]	[]	[75707069, 75707089, 75707102]	[]
758_14138	chr2	170247988	170248388	+	1000	85.5	[6.9204674]	[170]	[8.458068]	[142]	[170248232]	[170248204]
758_14141	chr20	35166388	35166788	+	1000	85.5	[6.685237]	[114]	[11.362798]	[74]	[35166586]	[35166546]
758_14152	chr3	11643666	11644066	+	1000	85.5	[7.2884393]	[127]	[]	[]	[11643825]	[]
758_14156	chr3	195804353	195804753	+	1000	85.5	[]	[]	[6.780856]	[131]	[]	[195804551]
758_14164	chr5	116371857	116372257	+	1000	85.5	[11.575829, 14.245327, 11.362798]	[101, 119, 158]	[]	[]	[116372045, 116372063, 116372102]	[]
758_14171	chr6	15621674	15622074	+	1000	85.5	[]	[]	[11.575829]	[168]	[]	[15621901]
758_14176	chr6	142400511	142400911	+	1000	85.5	[8.245038]	[100]	[]	[]	[142400703]	[]
758_14177	chr7	50812835	50813235	+	1000	85.5	[6.780856, 7.3734775]	[94, 115]	[]	[]	[50813021, 50813042]	[]
758_14182	chr8	8346112	8346512	+	1000	85.5	[]	[]	[7.0754085]	[71]	[]	[8346263]
758_14186	chr8	56074372	56074772	+	1000	85.5	[14.245327]	[104]	[]	[]	[56074570]	[]
758_14195	chr9	124758696	124759096	+	1000	85.5	[]	[]	[14.245327]	[90]	[]	[124758879]
758_14198	chrX	155216018	155216418	+	1000	85.5	[]	[]	[11.362798]	[155]	[]	[155216237]
758_142	chr2	11744011	11744411	+	1000	609.5	[]	[]	[7.6377397, 6.7687325]	[84, 90]	[]	[11744192, 11744198]
758_1420	chr19	49151504	49151904	+	1000	293.5	[]	[]	[7.6377397, 6.685237]	[70, 153]	[]	[49151663, 49151746]
758_14200	chr1	26853143	26853543	+	1000	85.0	[]	[]	[6.6800203]	[128]	[]	[26853367]
758_14219	chr11	64842975	64843375	+	1000	85.0	[8.693299]	[143]	[]	[]	[64843196]	[]
758_14227	chr15	96158885	96159285	+	1000	85.0	[]	[]	[6.873926]	[96]	[]	[96159070]
758_1423	chr1	155193287	155193687	+	1000	293.0	[]	[]	[6.6800203]	[63]	[]	[155193440]
758_1425	chr2	157261253	157261653	+	1000	293.0	[7.5565295]	[65]	[]	[]	[157261409]	[]
758_14270	chr5	65926323	65926723	+	1000	85.0	[8.245038]	[105]	[]	[]	[65926504]	[]
758_14272	chr5	112860882	112861282	+	1000	85.0	[9.442706, 7.87297]	[92, 170]	[]	[]	[112861045, 112861123]	[]
758_14274	chr5	173765977	173766377	+	1000	85.0	[]	[]	[7.25846]	[77]	[]	[173766142]
758_14276	chr6	26159354	26159754	+	1000	85.0	[7.6377397, 7.87297]	[157, 162]	[]	[]	[26159591, 26159596]	[]
758_1429	chr10	5478269	5478669	+	1000	292.5	[]	[]	[8.458068]	[63]	[]	[5478432]
758_14299	chr8	42761069	42761469	+	1000	85.0	[7.5565295]	[95]	[10.770176]	[85]	[42761241]	[42761231]
758_14308	chrX	119015434	119015834	+	1000	85.0	[9.411099]	[149]	[6.7416005]	[89]	[119015674]	[119015614]
758_14313	chr1	54421097	54421497	+	1000	84.5	[8.245038]	[114]	[]	[]	[54421280]	[]
758_14319	chr1	248927041	248927441	+	1000	84.5	[6.6800203]	[99]	[]	[]	[248927220]	[]
758_14320	chr10	5449760	5450160	+	1000	84.5	[9.438231]	[138]	[6.743228]	[84]	[5449994]	[5449940]
758_14325	chr11	5178343	5178743	+	1000	84.5	[9.919872]	[97]	[]	[]	[5178507]	[]
758_14333	chr12	57126587	57126987	+	1000	84.5	[]	[]	[8.693299]	[106]	[]	[57126765]
758_14337	chr14	20455476	20455876	+	1000	84.5	[9.411099]	[70]	[]	[]	[20455639]	[]
758_14343	chr15	101615915	101616315	+	1000	84.5	[8.87635, 8.428089]	[110, 139]	[]	[]	[101616092, 101616121]	[]
758_14346	chr16	66977621	66978021	+	1000	84.5	[11.54585]	[88]	[]	[]	[66977803]	[]
758_14349	chr17	32929235	32929635	+	1000	84.5	[7.2884393]	[152]	[]	[]	[32929472]	[]
758_14352	chr17	55750617	55751017	+	1000	84.5	[]	[]	[10.7555]	[69]	[]	[55750781]
758_14363	chr19	41426962	41427362	+	1000	84.5	[10.256007]	[132]	[]	[]	[41427172]	[]
758_14365	chr19	51799342	51799742	+	1000	84.5	[]	[]	[7.652416]	[98]	[]	[51799532]
758_14369	chr2	75646519	75646919	+	1000	84.5	[9.919872]	[68]	[]	[]	[75646683]	[]
758_1437	chr12	64221666	64222066	+	1000	292.0	[7.87297]	[97]	[]	[]	[64221854]	[]
758_14371	chr20	47576682	47577082	+	1000	84.5	[]	[]	[10.770176]	[83]	[]	[47576861]
758_14373	chr21	37564307	37564707	+	1000	84.5	[]	[]	[7.3734775, 11.54585]	[114, 150]	[]	[37564459, 37564495]
758_14382	chr3	50303328	50303728	+	1000	84.5	[]	[]	[7.037342]	[68]	[]	[50303496]
758_14399	chr5	143207883	143208283	+	1000	84.5	[9.373037]	[92]	[11.575829]	[134]	[143208063]	[143208105]
758_14405	chr6	44202371	44202771	+	1000	84.5	[7.652416, 9.442706, 6.780856]	[69, 104, 158]	[7.037342]	[135]	[44202524, 44202559, 44202613]	[44202590]
758_14406	chr6	52994941	52995341	+	1000	84.5	[11.575829]	[94]	[]	[]	[52995108]	[]
758_14409	chr6	110178543	110178943	+	1000	84.5	[6.7416005]	[108]	[]	[]	[110178750]	[]
758_14410	chr6	136251409	136251809	+	1000	84.5	[9.081597]	[123]	[]	[]	[136251622]	[]
758_14411	chr7	6706788	6707188	+	1000	84.5	[8.428089]	[121]	[]	[]	[6706998]	[]
758_14414	chr7	12728087	12728487	+	1000	84.5	[]	[]	[8.056022]	[149]	[]	[12728334]
758_14415	chr7	92245290	92245690	+	1000	84.5	[]	[]	[9.438231]	[109]	[]	[92245498]
758_14416	chr7	106041050	106041450	+	1000	84.5	[7.220394]	[112]	[]	[]	[106041256]	[]
758_14419	chr7	149789926	149790326	+	1000	84.5	[7.5565295]	[181]	[]	[]	[149790154]	[]
758_1442	chr17	4940355	4940755	+	1000	291.5	[11.127567]	[132]	[]	[]	[4940583]	[]
758_14420	chr7	151206984	151207384	+	1000	84.5	[6.873926, 11.362798]	[90, 139]	[]	[]	[151207170, 151207219]	[]
758_14425	chr9	37336170	37336570	+	1000	84.5	[]	[]	[8.690641, 6.7661796]	[93, 103]	[]	[37336327, 37336337]
758_1443	chr2	108595071	108595471	+	1000	291.5	[]	[]	[6.743228]	[142]	[]	[108595306]
758_14435	chr1	26529243	26529643	+	1000	84.0	[7.5565295, 7.6377397]	[72, 138]	[]	[]	[26529401, 26529467]	[]
758_14442	chr1	46604232	46604632	+	1000	84.0	[6.6800203]	[98]	[]	[]	[46604389]	[]
758_14447	chr1	155856935	155857335	+	1000	84.0	[]	[]	[6.7035384]	[127]	[]	[155857118]
758_14449	chr1	164712442	164712842	+	1000	84.0	[]	[]	[6.743228]	[197]	[]	[164712673]
758_14452	chr1	202926620	202927020	+	1000	84.0	[7.6377397]	[125]	[8.458068]	[142]	[202926824]	[202926841]
758_14456	chr1	246566015	246566415	+	1000	84.0	[6.5722647]	[136]	[]	[]	[246566245]	[]
758_1446	chr6	6687168	6687568	+	1000	291.5	[]	[]	[7.037342]	[117]	[]	[6687364]
758_14461	chr10	92697968	92698368	+	1000	84.0	[11.575829]	[121]	[7.2884393]	[154]	[92698176]	[92698209]
758_14475	chr12	49110861	49111261	+	1000	84.0	[]	[]	[6.780856]	[122]	[]	[49111072]
758_14484	chr14	90796412	90796812	+	1000	84.0	[7.250373]	[105]	[8.458068, 7.5565295]	[59, 133]	[90796617]	[90796571, 90796645]
758_14489	chr16	71817	72217	+	1000	84.0	[6.6800203]	[125]	[]	[]	[72036]	[]
758_1449	chr7	130205111	130205511	+	1000	291.5	[11.362798]	[133]	[]	[]	[130205339]	[]
758_14501	chr19	32581595	32581995	+	1000	84.0	[6.6800203]	[84]	[]	[]	[32581773]	[]
758_14506	chr2	26345582	26345982	+	1000	84.0	[7.25846]	[126]	[]	[]	[26345800]	[]
758_14510	chr2	61763730	61764130	+	1000	84.0	[8.458068]	[140]	[]	[]	[61763962]	[]
758_14511	chr2	65406454	65406854	+	1000	84.0	[6.7035384]	[220]	[7.6377397]	[181]	[65406700]	[65406661]
758_14512	chr2	84906912	84907312	+	1000	84.0	[9.411099]	[123]	[]	[]	[84907135]	[]
758_14518	chr2	201120539	201120939	+	1000	84.0	[]	[]	[10.7555]	[118]	[]	[201120757]
758_14521	chr2	238167655	238168055	+	1000	84.0	[8.87635]	[160]	[]	[]	[238167901]	[]
758_14522	chr20	4192357	4192757	+	1000	84.0	[8.87635]	[140]	[]	[]	[4192594]	[]
758_14524	chr20	47348791	47349191	+	1000	84.0	[11.54585, 11.362798]	[78, 147]	[]	[]	[47348944, 47349013]	[]
758_14529	chr22	23262758	23263158	+	1000	84.0	[8.693299, 6.7035384, 6.7661796]	[71, 155, 162]	[]	[]	[23262918, 23263002, 23263009]	[]
758_14540	chr4	40212878	40213278	+	1000	84.0	[7.652416]	[120]	[]	[]	[40213078]	[]
758_14545	chr5	75566836	75567236	+	1000	84.0	[7.280349, 6.773207]	[110, 117]	[10.7555]	[150]	[75567044, 75567051]	[75567084]
758_14547	chr5	150026724	150027124	+	1000	84.0	[11.362798]	[114]	[]	[]	[150026920]	[]
758_1455	chrX	118329239	118329639	+	1000	291.0	[]	[]	[8.708212, 10.256007]	[94, 153]	[]	[118329425, 118329484]
758_14551	chr6	27808415	27808815	+	1000	84.0	[8.056022]	[136]	[]	[]	[27808634]	[]
758_14553	chr6	33416995	33417395	+	1000	84.0	[7.5565295]	[99]	[]	[]	[33417187]	[]
758_14556	chr6	108294670	108295070	+	1000	84.0	[]	[]	[9.373037]	[139]	[]	[108294826]
758_14558	chr6	131628044	131628444	+	1000	84.0	[11.127567]	[82]	[]	[]	[131628221]	[]
758_14559	chr6	137805625	137806025	+	1000	84.0	[]	[]	[7.3734775, 7.87297, 8.056022]	[150, 190, 195]	[]	[137805828, 137805868, 137805873]
758_14560	chr6	156662056	156662456	+	1000	84.0	[6.780856]	[66]	[14.245327]	[74]	[156662221]	[156662229]
758_14568	chr7	108002807	108003207	+	1000	84.0	[]	[]	[7.87297, 11.362798]	[97, 168]	[]	[108002965, 108003036]
758_1458	chr6	137910485	137910885	+	1000	290.5	[8.458068]	[105]	[]	[]	[137910687]	[]
758_14582	chr1	64933918	64934318	+	1000	83.5	[]	[]	[9.438231, 10.256007]	[140, 146]	[]	[64934156, 64934162]
758_14584	chr1	109548923	109549323	+	1000	83.5	[6.685237, 7.280349]	[106, 129]	[]	[]	[109549121, 109549144]	[]
758_14587	chr1	155241081	155241481	+	1000	83.5	[11.54585]	[127]	[]	[]	[155241298]	[]
758_14591	chr1	185314406	185314806	+	1000	83.5	[6.7661796, 8.1006775]	[132, 176]	[]	[]	[185314608, 185314652]	[]
758_14596	chr1	246151994	246152394	+	1000	83.5	[8.690641]	[127]	[]	[]	[246152146]	[]
758_146	chr6	11938503	11938903	+	1000	605.0	[8.245038, 6.6800203]	[84, 92]	[]	[]	[11938686, 11938694]	[]
758_1460	chr7	99679017	99679417	+	1000	290.5	[11.54585, 6.8930507]	[140, 147]	[6.8439474]	[78]	[99679245, 99679252]	[99679183]
758_14602	chr10	99732131	99732531	+	1000	83.5	[6.773207]	[92]	[]	[]	[99732308]	[]
758_1461	chr7	149753636	149754036	+	1000	290.5	[6.660896]	[67]	[]	[]	[149753799]	[]
758_14613	chr12	56377183	56377583	+	1000	83.5	[6.8439474]	[144]	[]	[]	[56377409]	[]
758_14621	chr16	22192389	22192789	+	1000	83.5	[11.127567]	[158]	[8.693299]	[112]	[22192610]	[22192564]
758_14629	chr19	7551298	7551698	+	1000	83.5	[]	[]	[7.220394]	[126]	[]	[7551513]
758_14634	chr19	48614897	48615297	+	1000	83.5	[6.8439474]	[119]	[]	[]	[48615109]	[]
758_14639	chr2	6885384	6885784	+	1000	83.5	[]	[]	[6.780856]	[71]	[]	[6885552]
758_14641	chr2	11411977	11412377	+	1000	83.5	[6.6800203]	[148]	[7.037342]	[143]	[11412220]	[11412215]
758_14654	chr22	19796875	19797275	+	1000	83.5	[9.919872]	[90]	[]	[]	[19797057]	[]
758_14665	chr3	122384480	122384880	+	1000	83.5	[]	[]	[6.8930507, 8.693299]	[111, 130]	[]	[122384690, 122384709]
758_14668	chr4	2414193	2414593	+	1000	83.5	[10.770176]	[133]	[]	[]	[2414418]	[]
758_14673	chr5	78677692	78678092	+	1000	83.5	[7.5565295]	[77]	[]	[]	[78677856]	[]
758_14674	chr5	78779959	78780359	+	1000	83.5	[]	[]	[9.802997]	[71]	[]	[78780114]
758_14680	chr6	37643957	37644357	+	1000	83.5	[6.738754]	[139]	[]	[]	[37644189]	[]
758_14683	chr6	125986237	125986637	+	1000	83.5	[]	[]	[6.5722647]	[132]	[]	[125986447]
758_14685	chr6	157382797	157383197	+	1000	83.5	[6.873926]	[85]	[]	[]	[157382980]	[]
758_1470	chr1	165842692	165843092	+	1000	289.5	[]	[]	[11.362798, 6.8930507, 9.442706]	[59, 69, 115]	[]	[165842846, 165842856, 165842902]
758_14700	chr9	92325212	92325612	+	1000	83.5	[]	[]	[6.685237, 10.7555]	[84, 154]	[]	[92325384, 92325454]
758_14706	chr9	120926045	120926445	+	1000	83.5	[11.127567]	[107]	[]	[]	[120926250]	[]
758_14708	chr9	128275045	128275445	+	1000	83.5	[8.87635]	[142]	[]	[]	[128275249]	[]
758_14711	chrX	71095021	71095421	+	1000	83.5	[7.652416]	[90]	[]	[]	[71095201]	[]
758_14712	chr1	1596477	1596877	+	1000	83.0	[6.6800203]	[158]	[]	[]	[1596714]	[]
758_14730	chr1	173429917	173430317	+	1000	83.0	[]	[]	[11.127567]	[91]	[]	[173430081]
758_14735	chr10	24867215	24867615	+	1000	83.0	[]	[]	[6.8930507]	[114]	[]	[24867399]
