#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_12868	chr20	56359149	56359549	+	634	24.0	[7.09214]	[194]	[]	[]	[56359372]	[]
919_1287	chr1	38783527	38783927	+	1000	87.0	[]	[]	[7.1611385, 15.3284025]	[95, 114]	[]	[38783715, 38783734]
919_12870	chr20	62614046	62614446	+	676	24.0	[]	[]	[15.3284025]	[104]	[]	[62614249]
919_12876	chr21	37642129	37642529	+	632	24.0	[7.9622016]	[92]	[]	[]	[37642291]	[]
919_1288	chr10	72935370	72935770	+	1000	87.0	[]	[]	[13.767965]	[123]	[]	[72935583]
919_12886	chr22	16793234	16793634	+	570	24.0	[8.161369]	[156]	[]	[]	[16793456]	[]
919_12888	chr22	17155893	17156293	+	729	24.0	[11.98683]	[107]	[]	[]	[17156094]	[]
919_12890	chr22	19008749	19009149	+	576	24.0	[6.8828864]	[174]	[]	[]	[19008925]	[]
919_12891	chr22	19050482	19050882	+	652	24.0	[6.920084]	[130]	[]	[]	[19050691]	[]
919_12894	chr22	19222541	19222941	+	543	24.0	[7.963974]	[131]	[]	[]	[19222745]	[]
919_12895	chr22	19228953	19229353	+	750	24.0	[7.3688555]	[136]	[]	[]	[19229155]	[]
919_129	chr19	11155763	11156163	+	1000	265.0	[]	[]	[8.787421]	[105]	[]	[11155966]
919_12901	chr22	19663383	19663783	+	614	24.0	[7.94979]	[223]	[]	[]	[19663621]	[]
919_12903	chr22	19738843	19739243	+	695	24.0	[]	[]	[7.59513]	[166]	[]	[19739019]
919_1291	chr17	58492563	58492963	+	1000	87.0	[]	[]	[12.034296]	[114]	[]	[58492768]
919_12920	chr22	22130945	22131345	+	672	24.0	[7.8151984]	[199]	[]	[]	[22131170]	[]
919_12929	chr22	46528223	46528623	+	578	24.0	[7.636366]	[66]	[7.6864405]	[79]	[46528385]	[46528398]
919_1293	chr19	47284265	47284665	+	1000	87.0	[]	[]	[15.3284025]	[100]	[]	[47284463]
919_12930	chr22	50118712	50119112	+	624	24.0	[]	[]	[7.7142496]	[173]	[]	[50118908]
919_12933	chr3	4740285	4740685	+	639	24.0	[7.3998165]	[132]	[]	[]	[4740480]	[]
919_12935	chr3	10594853	10595253	+	689	24.0	[7.597396]	[178]	[]	[]	[10595102]	[]
919_12938	chr3	15064108	15064508	+	544	24.0	[7.2086043]	[234]	[7.307082, 8.70122]	[173, 201]	[15064357]	[15064296, 15064324]
919_1294	chr2	190668911	190669311	+	1000	87.0	[7.483721, 13.096307]	[72, 92]	[]	[]	[190669075, 190669095]	[]
919_12943	chr3	17529653	17530053	+	724	24.0	[6.9218564]	[124]	[]	[]	[17529863]	[]
919_12947	chr3	37860697	37861097	+	643	24.0	[]	[]	[7.483721]	[165]	[]	[37860913]
919_12948	chr3	39207790	39208190	+	669	24.0	[6.682185]	[76]	[]	[]	[39207965]	[]
919_12951	chr3	42749926	42750326	+	627	24.0	[]	[]	[8.70122]	[131]	[]	[42750128]
919_12952	chr3	43455218	43455618	+	716	24.0	[11.2828665]	[127]	[]	[]	[43455444]	[]
919_12954	chr3	122384039	122384439	+	618	24.0	[8.685505]	[134]	[]	[]	[122384192]	[]
919_12956	chr3	136675118	136675518	+	697	24.0	[13.767965]	[146]	[]	[]	[136675341]	[]
919_12957	chr3	151548124	151548524	+	727	24.0	[]	[]	[9.063183]	[157]	[]	[151548368]
919_12959	chr3	183499407	183499807	+	653	24.0	[]	[]	[8.290325]	[126]	[]	[183499615]
919_1296	chr20	56411966	56412366	+	1000	87.0	[13.767965]	[106]	[]	[]	[56412165]	[]
919_12960	chr3	183785854	183786254	+	679	24.0	[]	[]	[10.242963, 7.3489094]	[101, 121]	[]	[183786054, 183786074]
919_12963	chr3	194003333	194003733	+	691	24.0	[6.928093]	[146]	[]	[]	[194003489]	[]
919_12964	chr3	195804002	195804402	+	697	24.0	[]	[]	[7.365663]	[137]	[]	[195804183]
919_12966	chr3	196055791	196056191	+	654	24.0	[]	[]	[8.685505]	[160]	[]	[196056005]
919_1297	chr22	29072667	29073067	+	1000	87.0	[10.434889]	[111]	[]	[]	[29072870]	[]
919_12973	chr4	7838464	7838864	+	617	24.0	[7.94979]	[99]	[]	[]	[7838655]	[]
919_1298	chr22	38794020	38794420	+	1000	87.0	[]	[]	[9.905027]	[104]	[]	[38794222]
919_12980	chr4	99030375	99030775	+	643	24.0	[13.767965]	[118]	[]	[]	[99030578]	[]
919_12984	chr4	134327412	134327812	+	549	24.0	[]	[]	[11.295278]	[121]	[]	[134327613]
919_12985	chr4	153765870	153766270	+	650	24.0	[]	[]	[11.995326]	[129]	[]	[153766070]
919_12987	chr4	159155119	159155519	+	655	24.0	[15.3284025]	[99]	[]	[]	[159155308]	[]
919_12989	chr5	1174404	1174804	+	618	24.0	[]	[]	[7.392598]	[136]	[]	[1174616]
919_1299	chr3	43638657	43639057	+	1000	87.0	[]	[]	[13.767965]	[98]	[]	[43638849]
919_12992	chr5	10601983	10602383	+	588	24.0	[]	[]	[8.810179]	[107]	[]	[10602186]
919_12993	chr5	14664251	14664651	+	575	24.0	[]	[]	[7.2781315]	[181]	[]	[14664484]
919_12994	chr5	17526539	17526939	+	577	24.0	[10.748932]	[131]	[]	[]	[17526766]	[]
919_12999	chr5	81925046	81925446	+	642	24.0	[]	[]	[13.767965]	[104]	[]	[81925235]
919_13000	chr5	81936704	81937104	+	683	24.0	[]	[]	[6.862472]	[117]	[]	[81936898]
919_13003	chr5	94111118	94111518	+	678	24.0	[]	[]	[7.9622016]	[117]	[]	[94111330]
919_13004	chr5	96936631	96937031	+	605	24.0	[8.580075]	[172]	[7.299099]	[120]	[96936869]	[96936817]
919_13005	chr5	113048217	113048617	+	629	24.0	[]	[]	[6.889123, 8.880494]	[68, 122]	[]	[113048383, 113048437]
919_13007	chr5	129051263	129051663	+	609	24.0	[]	[]	[7.5147405]	[64]	[]	[129051416]
919_1301	chr4	123396522	123396922	+	1000	87.0	[15.3284025]	[99]	[]	[]	[123396720]	[]
919_13013	chr5	148383704	148384104	+	665	24.0	[6.6607985]	[137]	[]	[]	[148383884]	[]
919_13014	chr5	172881780	172882180	+	564	24.0	[]	[]	[8.013846]	[126]	[]	[172881976]
919_1302	chr6	30744347	30744747	+	1000	87.0	[11.98683]	[64]	[]	[]	[30744507]	[]
919_13026	chr6	16132881	16133281	+	619	24.0	[7.9622016]	[152]	[]	[]	[16133091]	[]
919_13027	chr6	16858247	16858647	+	642	24.0	[]	[]	[7.1611385, 8.464807]	[176, 207]	[]	[16858466, 16858497]
919_13037	chr6	30769559	30769959	+	574	24.0	[]	[]	[7.990104]	[141]	[]	[30769734]
919_1304	chr7	135929714	135930114	+	1000	87.0	[]	[]	[6.7459693]	[141]	[]	[135929955]
919_13043	chr6	31746979	31747379	+	691	24.0	[]	[]	[8.810179]	[162]	[]	[31747179]
919_13044	chr6	33583582	33583982	+	564	24.0	[7.953706]	[124]	[]	[]	[33583791]	[]
919_13045	chr6	34163734	34164134	+	617	24.0	[6.809208]	[183]	[]	[]	[34163954]	[]
919_13052	chr6	37084674	37085074	+	612	24.0	[]	[]	[13.767965]	[120]	[]	[37084869]
919_13054	chr6	39137301	39137701	+	552	24.0	[]	[]	[9.514142]	[94]	[]	[39137473]
919_13058	chr6	42562768	42563168	+	558	24.0	[]	[]	[13.096307]	[108]	[]	[42562975]
919_1306	chr7	151709680	151710080	+	1000	87.0	[8.580075, 13.767965, 11.315171, 8.655526, 8.655526, 9.45908]	[58, 68, 92, 113, 119, 144]	[]	[]	[151709838, 151709848, 151709872, 151709893, 151709899, 151709924]	[]
919_13063	chr6	43953403	43953803	+	637	24.0	[6.880627]	[156]	[]	[]	[43953570]	[]
919_1307	chr9	70413845	70414245	+	1000	87.0	[]	[]	[9.76323]	[106]	[]	[70414048]
919_13074	chr6	90598553	90598953	+	683	24.0	[8.580075, 11.98683]	[84, 92]	[]	[]	[90598737, 90598745]	[]
919_13075	chr6	108261367	108261767	+	659	24.0	[7.419928]	[212]	[]	[]	[108261608]	[]
919_13076	chr6	110982247	110982647	+	637	24.0	[13.767965]	[129]	[]	[]	[110982460]	[]
919_1308	chr9	70607971	70608371	+	1000	87.0	[]	[]	[8.441935]	[92]	[]	[70608159]
919_13080	chr6	136754696	136755096	+	607	24.0	[6.7459693]	[134]	[]	[]	[136754869]	[]
919_13081	chr6	143168562	143168962	+	649	24.0	[13.767965]	[122]	[]	[]	[143168777]	[]
919_13082	chr6	145814405	145814805	+	653	24.0	[]	[]	[9.45908]	[166]	[]	[145814593]
919_13084	chr6	149043414	149043814	+	573	24.0	[]	[]	[10.077273]	[144]	[]	[149043658]
919_13088	chr6	159760454	159760854	+	558	24.0	[]	[]	[8.461827]	[117]	[]	[159760647]
919_1309	chrUn_GL000224v1	2117	2517	+	1000	87.0	[]	[]	[8.833028]	[110]	[]	[2325]
919_13092	chr7	7989135	7989535	+	649	24.0	[6.8828864]	[83]	[9.511999]	[122]	[7989312]	[7989351]
919_13093	chr7	24477877	24478277	+	667	24.0	[13.096307]	[122]	[]	[]	[24478095]	[]
919_13094	chr7	26122731	26123131	+	626	24.0	[13.767965]	[111]	[]	[]	[26122927]	[]
919_13098	chr7	67021214	67021614	+	624	24.0	[9.370035, 7.6729317]	[84, 88]	[]	[]	[67021376, 67021380]	[]
919_131	chr1	150629000	150629400	+	1000	264.0	[13.767965]	[132]	[]	[]	[150629224]	[]
919_1310	chr1	21782873	21783273	+	1000	86.0	[]	[]	[10.930472]	[114]	[]	[21783085]
919_13104	chr7	75881982	75882382	+	664	24.0	[]	[]	[8.276244]	[165]	[]	[75882219]
919_13106	chr7	84847747	84848147	+	551	24.0	[]	[]	[13.096307]	[104]	[]	[84847943]
919_1311	chr1	24416800	24417200	+	1000	86.0	[15.3284025]	[90]	[]	[]	[24416990]	[]
919_13111	chr7	99831577	99831977	+	660	24.0	[9.76323]	[124]	[]	[]	[99831783]	[]
919_13115	chr7	100955266	100955666	+	631	24.0	[]	[]	[9.549196]	[148]	[]	[100955484]
919_13116	chr7	100956508	100956908	+	592	24.0	[7.417628]	[235]	[]	[]	[100956751]	[]
919_13117	chr7	102890423	102890823	+	646	24.0	[]	[]	[9.765003]	[150]	[]	[102890598]
919_13119	chr7	103657489	103657889	+	556	24.0	[6.920084]	[62]	[]	[]	[103657645]	[]
919_13120	chr7	105067655	105068055	+	587	24.0	[]	[]	[8.580075]	[111]	[]	[105067837]
919_13123	chr7	106465088	106465488	+	694	24.0	[]	[]	[7.9820952]	[169]	[]	[106465291]
919_13136	chr7	116391923	116392323	+	574	24.0	[7.2810874]	[149]	[8.155379]	[140]	[116392155]	[116392146]
919_13139	chr7	120805864	120806264	+	583	24.0	[8.161369]	[101]	[]	[]	[120806060]	[]
919_13141	chr7	125062048	125062448	+	688	24.0	[9.76323]	[106]	[]	[]	[125062252]	[]
919_13142	chr7	128194846	128195246	+	617	24.0	[]	[]	[7.59513]	[117]	[]	[128195049]
919_13144	chr7	128370444	128370844	+	553	24.0	[]	[]	[11.295278]	[149]	[]	[128370625]
919_13148	chr7	129992275	129992675	+	630	24.0	[9.734841]	[123]	[]	[]	[129992475]	[]
919_13149	chr7	130270978	130271378	+	678	24.0	[]	[]	[7.1035852, 7.1035852]	[73, 128]	[]	[130271131, 130271186]
919_13152	chr7	134062484	134062884	+	620	24.0	[8.385908]	[80]	[]	[]	[134062635]	[]
919_1316	chr10	75230603	75231003	+	1000	86.0	[8.129065, 9.45908]	[118, 165]	[]	[]	[75230793, 75230840]	[]
919_13160	chr7	142808674	142809074	+	571	24.0	[8.661762]	[206]	[]	[]	[142808885]	[]
919_13163	chr7	149735258	149735658	+	727	24.0	[7.2781315]	[138]	[]	[]	[149735431]	[]
919_1317	chr10	133278422	133278822	+	1000	86.0	[11.315171]	[102]	[]	[]	[133278619]	[]
919_13170	chr7	151036999	151037399	+	550	24.0	[]	[]	[11.2828665]	[198]	[]	[151037217]
919_13171	chr7	151112416	151112816	+	664	24.0	[6.862472]	[169]	[]	[]	[151112612]	[]
919_13175	chr7	156947100	156947500	+	729	24.0	[6.9863925]	[90]	[7.5815454]	[171]	[156947255]	[156947336]
919_13178	chr7	158821617	158822017	+	568	24.0	[]	[]	[7.1035852]	[147]	[]	[158821845]
919_13184	chr8	37763529	37763929	+	652	24.0	[]	[]	[11.019517]	[88]	[]	[37763716]
919_13185	chr8	42051767	42052167	+	543	24.0	[8.161369]	[103]	[]	[]	[42051957]	[]
919_13189	chr8	97582455	97582855	+	553	24.0	[6.9234715]	[96]	[]	[]	[97582628]	[]
919_1319	chr12	89663449	89663849	+	1000	86.0	[]	[]	[8.232354]	[110]	[]	[89663658]
919_13196	chr9	6630528	6630928	+	656	24.0	[12.034296]	[115]	[15.3284025]	[92]	[6630736]	[6630713]
919_13198	chr9	91898038	91898438	+	683	24.0	[7.677944]	[171]	[]	[]	[91898282]	[]
919_13199	chr9	97954557	97954957	+	652	24.0	[]	[]	[7.09214]	[136]	[]	[97954769]
919_1320	chr15	40929077	40929477	+	1000	86.0	[13.767965]	[111]	[]	[]	[40929276]	[]
919_13205	chr9	120849855	120850255	+	662	24.0	[9.734841]	[137]	[]	[]	[120850067]	[]
919_13206	chr9	121825219	121825619	+	632	24.0	[]	[]	[9.946344]	[109]	[]	[121825428]
919_13207	chr9	125632534	125632934	+	647	24.0	[8.359376]	[217]	[]	[]	[125632778]	[]
919_13212	chr9	128306026	128306426	+	660	24.0	[]	[]	[9.141982]	[158]	[]	[128306269]
919_13219	chr9	136399416	136399816	+	726	24.0	[]	[]	[7.953706]	[120]	[]	[136399578]
919_1322	chr17	21284389	21284789	+	1000	86.0	[9.850762, 7.169635]	[101, 130]	[]	[]	[21284580, 21284609]	[]
919_13220	chr9	137087407	137087807	+	684	24.0	[7.597396]	[97]	[]	[]	[137087591]	[]
919_13222	chrUn_GL000224v1	29620	30020	+	724	24.0	[7.9515624]	[145]	[]	[]	[29816]	[]
919_13225	chrX	40154956	40155356	+	598	24.0	[]	[]	[10.614163]	[94]	[]	[40155135]
919_13227	chrX	119072668	119073068	+	558	24.0	[]	[]	[13.547267]	[138]	[]	[119072881]
919_13228	chrX	154308306	154308706	+	636	24.0	[7.9346805]	[121]	[]	[]	[154308527]	[]
919_13229	chrY	11310093	11310493	+	673	24.0	[7.3269696]	[79]	[]	[]	[11310270]	[]
919_13232	chr1	1897146	1897546	+	549	23.0	[11.2828665]	[135]	[]	[]	[1897366]	[]
919_13235	chr1	9809013	9809413	+	593	23.0	[13.767965]	[120]	[7.5889]	[161]	[9809218]	[9809259]
919_13236	chr1	9874815	9875215	+	590	23.0	[8.942274]	[119]	[]	[]	[9875012]	[]
919_1324	chr17	42388293	42388693	+	1000	86.0	[7.3744354]	[118]	[]	[]	[42388498]	[]
919_1325	chr17	50661788	50662188	+	1000	86.0	[10.434889]	[95]	[]	[]	[50661977]	[]
919_13254	chr1	23335301	23335701	+	544	23.0	[8.664022]	[133]	[]	[]	[23335506]	[]
919_13256	chr1	26276338	26276738	+	577	23.0	[9.715816]	[144]	[]	[]	[26276557]	[]
919_13258	chr1	28143374	28143774	+	567	23.0	[7.417628]	[87]	[6.682185]	[91]	[28143526]	[28143530]
919_13261	chr1	34858770	34859170	+	559	23.0	[12.034296]	[111]	[]	[]	[34858977]	[]
919_13264	chr1	38525716	38526116	+	564	23.0	[]	[]	[8.270616]	[194]	[]	[38525960]
919_1327	chr2	20051581	20051981	+	1000	86.0	[12.843303]	[98]	[]	[]	[20051777]	[]
919_13272	chr1	43989855	43990255	+	674	23.0	[12.475059]	[106]	[11.315171]	[129]	[43990029]	[43990052]
919_13276	chr1	45266108	45266508	+	656	23.0	[9.514142]	[154]	[]	[]	[45266345]	[]
919_13277	chr1	47388665	47389065	+	547	23.0	[]	[]	[6.897348]	[121]	[]	[47388886]
919_1328	chr20	47464536	47464936	+	1000	86.0	[]	[]	[13.096307]	[112]	[]	[47464741]
919_13281	chr1	59055942	59056342	+	562	23.0	[7.249742]	[87]	[]	[]	[59056117]	[]
919_13283	chr1	64960009	64960409	+	634	23.0	[8.685505]	[120]	[]	[]	[64960202]	[]
919_13289	chr1	116570467	116570867	+	551	23.0	[9.734841]	[203]	[]	[]	[116570707]	[]
919_1329	chr22	22838670	22839070	+	1000	86.0	[8.655526]	[128]	[15.3284025]	[95]	[22838890]	[22838857]
919_13290	chr1	119886137	119886537	+	564	23.0	[8.580075]	[171]	[]	[]	[119886364]	[]
919_13291	chr1	151013589	151013989	+	573	23.0	[]	[]	[8.833028]	[117]	[]	[151013785]
919_13292	chr1	154460807	154461207	+	567	23.0	[15.3284025]	[119]	[]	[]	[154461024]	[]
919_13293	chr1	154862875	154863275	+	574	23.0	[]	[]	[13.767965]	[128]	[]	[154863094]
919_13297	chr1	157423909	157424309	+	603	23.0	[8.810179]	[179]	[]	[]	[157424096]	[]
919_13298	chr1	167057365	167057765	+	628	23.0	[]	[]	[15.3284025]	[141]	[]	[167057575]
919_13299	chr1	168287239	168287639	+	609	23.0	[]	[]	[11.98683]	[192]	[]	[168287445]
919_133	chr20	45881000	45881400	+	1000	264.0	[]	[]	[13.096307]	[103]	[]	[45881201]
919_13303	chr1	174998856	174999256	+	547	23.0	[7.392598]	[91]	[]	[]	[174999043]	[]
919_13305	chr1	180572322	180572722	+	644	23.0	[]	[]	[12.034296]	[153]	[]	[180572502]
919_1331	chr22	26658819	26659219	+	1000	86.0	[8.270616]	[91]	[]	[]	[26659001]	[]
919_13310	chr1	193119345	193119745	+	557	23.0	[]	[]	[7.1601453]	[109]	[]	[193119540]
919_13311	chr1	197928961	197929361	+	671	23.0	[8.4295225]	[131]	[]	[]	[197929179]	[]
919_13313	chr1	204959359	204959759	+	571	23.0	[]	[]	[6.9974184]	[148]	[]	[204959557]
919_13314	chr1	205288194	205288594	+	557	23.0	[7.983867]	[131]	[8.129065]	[104]	[205288424]	[205288397]
919_13315	chr1	207035005	207035405	+	638	23.0	[7.781394]	[111]	[]	[]	[207035216]	[]
919_13316	chr1	207805782	207806182	+	607	23.0	[8.661762]	[105]	[]	[]	[207805987]	[]
919_13317	chr1	208036460	208036860	+	556	23.0	[]	[]	[13.767965]	[137]	[]	[208036682]
919_1332	chr22	39472805	39473205	+	1000	86.0	[]	[]	[13.767965, 8.161369]	[111, 137]	[]	[39472996, 39473022]
919_13320	chr1	213050471	213050871	+	618	23.0	[9.370035, 10.748932]	[83, 101]	[]	[]	[213050650, 213050668]	[]
919_13321	chr1	221098975	221099375	+	598	23.0	[7.6493673, 8.129065]	[144, 161]	[]	[]	[221099176, 221099193]	[]
919_13322	chr1	224433118	224433518	+	541	23.0	[12.475059, 8.270616]	[143, 147]	[]	[]	[224433359, 224433363]	[]
919_13326	chr1	228488051	228488451	+	551	23.0	[9.149337]	[170]	[]	[]	[228488269]	[]
919_1333	chr4	55947329	55947729	+	1000	86.0	[]	[]	[8.655526]	[96]	[]	[55947523]
919_13330	chr1	234724141	234724541	+	608	23.0	[7.457406]	[145]	[6.8074355]	[116]	[234724371]	[234724342]
919_13334	chr1	247390089	247390489	+	553	23.0	[10.01349]	[65]	[10.914621]	[69]	[247390253]	[247390257]
919_13336	chr10	24642827	24643227	+	582	23.0	[]	[]	[10.434889]	[132]	[]	[24643042]
919_1334	chr5	94746642	94747042	+	1000	86.0	[]	[]	[13.767965]	[110]	[]	[94746850]
919_13343	chr10	45464953	45465353	+	624	23.0	[10.434889]	[90]	[]	[]	[45465122]	[]
919_13344	chr10	46240011	46240411	+	638	23.0	[6.7459693]	[154]	[]	[]	[46240211]	[]
919_13345	chr10	46546791	46547191	+	581	23.0	[8.653753]	[116]	[]	[]	[46546971]	[]
919_13347	chr10	60140807	60141207	+	558	23.0	[7.94979]	[72]	[]	[]	[60140971]	[]
919_1335	chr5	98929501	98929901	+	1000	86.0	[7.392598]	[92]	[]	[]	[98929690]	[]
919_13355	chr10	71771916	71772316	+	599	23.0	[7.781394]	[128]	[]	[]	[71772107]	[]
919_13356	chr10	71806664	71807064	+	632	23.0	[7.0516834]	[124]	[]	[]	[71806868]	[]
919_13359	chr10	72676373	72676773	+	559	23.0	[10.436662]	[113]	[]	[]	[72676563]	[]
919_13362	chr10	78256159	78256559	+	541	23.0	[8.7029915]	[120]	[]	[]	[78256327]	[]
919_13363	chr10	78507411	78507811	+	583	23.0	[7.5147405]	[143]	[]	[]	[78507575]	[]
919_13364	chr10	113822063	113822463	+	550	23.0	[12.034296]	[125]	[]	[]	[113822261]	[]
919_13366	chr10	130155047	130155447	+	543	23.0	[6.671917, 7.94979]	[65, 124]	[]	[]	[130155203, 130155262]	[]
919_1337	chr6	4180603	4181003	+	1000	86.0	[15.3284025]	[98]	[]	[]	[4180799]	[]
919_13370	chr11	11842366	11842766	+	593	23.0	[7.6554127]	[154]	[]	[]	[11842613]	[]
919_13376	chr11	64226429	64226829	+	574	23.0	[6.951835]	[121]	[]	[]	[64226603]	[]
919_13381	chr11	66949984	66950384	+	550	23.0	[10.436662, 8.270616]	[129, 133]	[8.129065]	[104]	[66950180, 66950184]	[66950155]
919_13382	chr11	67277493	67277893	+	551	23.0	[7.457406]	[89]	[]	[]	[67277672]	[]
919_13383	chr11	73377052	73377452	+	556	23.0	[7.483721]	[93]	[7.983867]	[149]	[73377209]	[73377265]
919_13387	chr11	112175282	112175682	+	565	23.0	[7.249742]	[129]	[9.765003]	[119]	[112175499]	[112175489]
919_13388	chr11	113665094	113665494	+	584	23.0	[]	[]	[7.2086043, 7.9114385]	[144, 157]	[]	[113665332, 113665345]
919_1339	chr9	4699994	4700394	+	1000	86.0	[]	[]	[13.767965]	[99]	[]	[4700191]
919_13392	chr12	53211850	53212250	+	565	23.0	[]	[]	[7.94979]	[110]	[]	[53212031]
919_13396	chr12	93971288	93971688	+	563	23.0	[]	[]	[10.668542]	[116]	[]	[93971498]
919_13400	chr12	118357455	118357855	+	562	23.0	[]	[]	[7.0993586]	[89]	[]	[118357627]
919_13405	chr12	121812371	121812771	+	544	23.0	[7.597396]	[159]	[]	[]	[121812598]	[]
919_13407	chr12	129622545	129622945	+	617	23.0	[]	[]	[15.3284025]	[116]	[]	[129622742]
919_13408	chr12	132614874	132615274	+	664	23.0	[10.436662]	[146]	[7.757864]	[169]	[132615100]	[132615123]
919_1341	chr1	28416530	28416930	+	1000	85.0	[]	[]	[6.8464055]	[123]	[]	[28416751]
919_13410	chr13	66994864	66995264	+	651	23.0	[9.905027]	[78]	[8.685505, 8.161369]	[63, 90]	[66995040]	[66995025, 66995052]
919_13418	chr13	90273002	90273402	+	628	23.0	[]	[]	[6.9234715, 9.946344]	[170, 177]	[]	[90273224, 90273231]
919_1342	chr1	109083924	109084324	+	1000	85.0	[13.096307]	[102]	[]	[]	[109084126]	[]
919_13420	chr13	90460750	90461150	+	568	23.0	[7.6186666, 9.734841]	[137, 184]	[7.9622016]	[159]	[90460952, 90460999]	[90460974]
919_13424	chr13	90621553	90621953	+	613	23.0	[8.141477]	[163]	[]	[]	[90621741]	[]
919_13429	chr13	90865423	90865823	+	610	23.0	[7.9515624]	[97]	[7.1035852]	[167]	[90865602]	[90865672]
919_1344	chr1	175591305	175591705	+	1000	85.0	[]	[]	[9.905027]	[102]	[]	[175591504]
919_13441	chr13	91390517	91390917	+	625	23.0	[10.245942]	[218]	[]	[]	[91390766]	[]
919_13443	chr13	91472093	91472493	+	605	23.0	[]	[]	[12.174601]	[145]	[]	[91472251]
919_13447	chr13	92298146	92298546	+	557	23.0	[]	[]	[9.715816]	[188]	[]	[92298346]
919_13448	chr13	92318113	92318513	+	573	23.0	[]	[]	[6.656883]	[108]	[]	[92318299]
919_1345	chr1	230066622	230067022	+	1000	85.0	[]	[]	[13.767965]	[134]	[]	[230066849]
919_13453	chr13	92651125	92651525	+	573	23.0	[]	[]	[8.7029915]	[133]	[]	[92651345]
919_13456	chr13	93253327	93253727	+	646	23.0	[9.149337, 8.436447]	[82, 86]	[]	[]	[93253500, 93253504]	[]
919_13457	chr13	93297663	93298063	+	587	23.0	[7.990104]	[114]	[8.661762]	[112]	[93297817]	[93297815]
919_13459	chr14	36848166	36848566	+	632	23.0	[6.7925434]	[133]	[]	[]	[36848371]	[]
919_1346	chr16	29290834	29291234	+	1000	85.0	[]	[]	[7.94979]	[107]	[]	[29291038]
919_13460	chr14	68843966	68844366	+	612	23.0	[]	[]	[11.019517]	[182]	[]	[68844210]
919_1347	chr16	75517153	75517553	+	1000	85.0	[]	[]	[6.9739804]	[90]	[]	[75517327]
919_13470	chr15	40565464	40565864	+	616	23.0	[10.502711]	[102]	[]	[]	[40565653]	[]
919_13472	chr15	44536472	44536872	+	545	23.0	[7.953706]	[119]	[]	[]	[44536682]	[]
919_13473	chr15	44784212	44784612	+	579	23.0	[9.905027]	[140]	[7.990104]	[124]	[44784414]	[44784398]
919_13476	chr15	67076189	67076589	+	644	23.0	[]	[]	[10.436662]	[103]	[]	[67076391]
919_13477	chr15	77091043	77091443	+	553	23.0	[13.767965, 8.685505]	[96, 149]	[]	[]	[77091233, 77091286]	[]
919_1348	chr19	12064445	12064845	+	1000	85.0	[]	[]	[13.767965]	[98]	[]	[12064625]
919_13483	chr16	587168	587568	+	608	23.0	[]	[]	[8.810179]	[129]	[]	[587362]
919_13488	chr16	12421687	12422087	+	577	23.0	[]	[]	[6.9863925, 6.9863925, 6.9863925, 6.9863925]	[87, 107, 127, 147]	[]	[12421872, 12421892, 12421912, 12421932]
919_13489	chr16	12801656	12802056	+	621	23.0	[]	[]	[7.94979]	[173]	[]	[12801861]
919_1349	chr19	48103088	48103488	+	1000	85.0	[]	[]	[13.767965, 6.880627]	[111, 158]	[]	[48103292, 48103339]
919_13490	chr16	15954687	15955087	+	622	23.0	[]	[]	[11.315171]	[140]	[]	[15954907]
919_13492	chr16	28821848	28822248	+	570	23.0	[]	[]	[11.2828665]	[199]	[]	[28822086]
919_13493	chr16	34071419	34071819	+	606	23.0	[6.719383]	[150]	[]	[]	[34071668]	[]
919_13498	chr16	66934283	66934683	+	584	23.0	[6.7158074]	[156]	[]	[]	[66934466]	[]
919_135	chr1	247104288	247104688	+	1000	263.0	[13.767965]	[91]	[]	[]	[247104478]	[]
919_13502	chr16	67967243	67967643	+	551	23.0	[]	[]	[7.760843]	[72]	[]	[67967395]
919_13506	chr16	84088646	84089046	+	565	23.0	[]	[]	[8.129065]	[130]	[]	[84088867]
919_13507	chr16	84175257	84175657	+	632	23.0	[7.677944, 6.909887]	[73, 106]	[]	[]	[84175423, 84175456]	[]
919_1351	chr2	196356342	196356742	+	1000	85.0	[]	[]	[10.668542, 8.013846]	[56, 106]	[]	[196356496, 196356546]
919_13513	chr17	4660535	4660935	+	648	23.0	[7.6186666]	[115]	[9.689502]	[83]	[4660731]	[4660699]
919_13514	chr17	7841354	7841754	+	555	23.0	[7.3998165]	[170]	[]	[]	[7841580]	[]
919_13516	chr17	27346328	27346728	+	658	23.0	[]	[]	[11.295278]	[147]	[]	[27346562]
919_13518	chr17	27385615	27386015	+	545	23.0	[10.930472]	[116]	[]	[]	[27385830]	[]
919_13519	chr17	27474053	27474453	+	658	23.0	[]	[]	[6.9043694]	[162]	[]	[27474290]
919_13525	chr17	42456579	42456979	+	550	23.0	[8.069627]	[74]	[]	[]	[42456741]	[]
919_13526	chr17	44138137	44138537	+	561	23.0	[7.636366, 6.682185]	[185, 198]	[]	[]	[44138370, 44138383]	[]
919_13527	chr17	44947928	44948328	+	559	23.0	[7.52839]	[152]	[8.464807]	[156]	[44948103]	[44948107]
