#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIX_idr.fa NFIX --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_3458	chr6	36386433	36386833	+	1000	43.0	[7.4974093]	[168]	[]	[]	[36386677]	[]
642_3462	chr7	106072010	106072410	+	1000	43.0	[]	[]	[7.4974093]	[148]	[]	[106072236]
642_3465	chr8	107269003	107269403	+	1000	43.0	[8.844542]	[160]	[8.844542]	[150]	[107269230]	[107269220]
642_347	chrUn_GL000219v1	136085	136485	+	1000	178.5	[8.844542]	[96]	[7.4974093, 8.844542, 7.4974093]	[76, 86, 116]	[136280]	[136260, 136270, 136300]
642_3473	chrX	11670310	11670710	+	1000	43.0	[8.844542]	[115]	[8.844542]	[105]	[11670522]	[11670512]
642_3476	chr1	23369689	23370089	+	1000	42.5	[]	[]	[8.844542]	[131]	[]	[23369907]
642_3478	chr1	67367680	67368080	+	1000	42.5	[7.4974093]	[62]	[8.844542]	[108]	[67367840]	[67367886]
642_3481	chr1	156103953	156104353	+	1000	42.5	[7.4974093]	[96]	[7.4974093]	[86]	[156104145]	[156104135]
642_349	chr6	84059176	84059576	+	1000	178.0	[7.4974093]	[94]	[8.844542, 8.844542]	[84, 116]	[84059365]	[84059355, 84059387]
642_3493	chr16	72927762	72928162	+	1000	42.5	[7.4974093]	[167]	[]	[]	[72928001]	[]
642_3496	chr17	81045362	81045762	+	1000	42.5	[8.844542]	[107]	[7.4974093]	[65]	[81045558]	[81045516]
642_35	chr2	68588559	68588959	+	1000	454.5	[8.844542]	[116]	[7.4974093]	[106]	[68588774]	[68588764]
642_3506	chr22	20013323	20013723	+	1000	42.5	[7.4974093]	[111]	[]	[]	[20013512]	[]
642_351	chr7	78164468	78164868	+	1000	177.5	[8.844542, 8.844542]	[84, 115]	[7.4974093, 8.844542]	[61, 105]	[78164650, 78164681]	[78164627, 78164671]
642_3519	chr22	23199261	23199661	+	1000	42.5	[]	[]	[7.4974093, 7.4974093]	[55, 91]	[]	[23199412, 23199448]
642_352	chr9	106035828	106036228	+	1000	177.5	[7.4974093]	[100]	[8.844542]	[90]	[106036019]	[106036009]
642_3522	chr4	81786088	81786488	+	1000	42.5	[7.4974093, 8.844542]	[97, 122]	[]	[]	[81786274, 81786299]	[]
642_3527	chr6	107113752	107114152	+	1000	42.5	[]	[]	[7.4974093]	[87]	[]	[107113905]
642_3533	chr7	152314077	152314477	+	1000	42.5	[8.844542, 7.4974093]	[64, 118]	[]	[]	[152314230, 152314284]	[]
642_3538	chr9	130862566	130862966	+	1000	42.5	[]	[]	[7.4974093]	[151]	[]	[130862796]
642_354	chr12	26245572	26245972	+	1000	177.0	[8.844542]	[114]	[8.844542]	[104]	[26245775]	[26245765]
642_3551	chr1	12161899	12162299	+	1000	42.0	[7.4974093]	[151]	[7.4974093]	[141]	[12162101]	[12162091]
642_3556	chr1	155084055	155084455	+	1000	42.0	[]	[]	[8.844542, 8.844542]	[101, 183]	[]	[155084213, 155084295]
642_3561	chr11	16297253	16297653	+	1000	42.0	[]	[]	[7.4974093]	[105]	[]	[16297458]
642_3562	chr11	69288824	69289224	+	1000	42.0	[7.4974093]	[125]	[7.4974093]	[115]	[69289041]	[69289031]
642_3566	chr12	45268743	45269143	+	1000	42.0	[7.4974093]	[120]	[7.4974093, 8.844542]	[93, 110]	[45268942]	[45268915, 45268932]
642_3567	chr12	53501485	53501885	+	1000	42.0	[]	[]	[8.844542, 7.4974093]	[100, 178]	[]	[53501646, 53501724]
642_357	chr15	40763183	40763583	+	1000	176.5	[7.4974093, 8.844542]	[76, 117]	[7.4974093]	[107]	[40763354, 40763395]	[40763385]
642_3572	chr16	117625	118025	+	1000	42.0	[7.4974093, 7.4974093]	[144, 186]	[7.4974093]	[176]	[117806, 117848]	[117838]
642_3576	chr17	58391476	58391876	+	1000	42.0	[7.4974093]	[114]	[8.844542, 7.4974093]	[111, 172]	[58391666]	[58391663, 58391724]
642_3577	chr17	81553722	81554122	+	1000	42.0	[8.844542]	[109]	[7.4974093, 8.844542]	[88, 99]	[81553920]	[81553899, 81553910]
642_358	chr3	138653566	138653966	+	1000	176.5	[8.844542]	[110]	[7.4974093, 8.844542]	[94, 100]	[138653768]	[138653752, 138653758]
642_3581	chr18	76958869	76959269	+	1000	42.0	[8.844542]	[136]	[7.4974093]	[126]	[76959097]	[76959087]
642_3584	chr2	7008042	7008442	+	1000	42.0	[]	[]	[8.844542]	[188]	[]	[7008246]
642_3595	chr22	22431623	22432023	+	1000	42.0	[8.844542]	[134]	[]	[]	[22431832]	[]
642_3601	chr22	23036862	23037262	+	1000	42.0	[7.4974093]	[127]	[]	[]	[23037056]	[]
642_3602	chr22	23161085	23161485	+	1000	42.0	[]	[]	[7.4974093]	[163]	[]	[23161291]
642_3606	chr3	196127648	196128048	+	1000	42.0	[]	[]	[7.4974093]	[82]	[]	[196127799]
642_3614	chr5	165079399	165079799	+	1000	42.0	[8.844542]	[95]	[8.844542, 8.844542]	[85, 107]	[165079594]	[165079584, 165079606]
642_362	chr1	9561409	9561809	+	1000	174.5	[8.844542]	[102]	[8.844542]	[92]	[9561604]	[9561594]
642_3620	chr7	129793552	129793952	+	1000	42.0	[7.4974093, 7.4974093]	[97, 104]	[8.844542]	[94]	[129793746, 129793753]	[129793743]
642_3626	chr9	120877481	120877881	+	1000	42.0	[]	[]	[8.844542]	[160]	[]	[120877653]
642_3642	chrX	149010239	149010639	+	1000	42.0	[8.844542]	[154]	[7.4974093]	[144]	[149010462]	[149010452]
642_3646	chr1	61253384	61253784	+	1000	41.5	[7.4974093]	[163]	[]	[]	[61253605]	[]
642_3652	chr1	209653096	209653496	+	1000	41.5	[7.4974093]	[128]	[7.4974093]	[118]	[209653312]	[209653302]
642_3656	chr10	78713668	78714068	+	1000	41.5	[7.4974093, 8.844542]	[122, 173]	[7.4974093, 7.4974093]	[105, 112]	[78713850, 78713901]	[78713833, 78713840]
642_3659	chr11	65381895	65382295	+	1000	41.5	[7.4974093]	[150]	[7.4974093, 8.844542, 7.4974093, 7.4974093]	[88, 106, 133, 166]	[65382119]	[65382057, 65382075, 65382102, 65382135]
642_366	chr17	60601892	60602292	+	1000	174.0	[8.844542]	[119]	[8.844542]	[109]	[60602093]	[60602083]
642_3660	chr11	70360201	70360601	+	1000	41.5	[8.844542]	[103]	[7.4974093, 8.844542]	[93, 138]	[70360391]	[70360381, 70360426]
642_3661	chr11	95058612	95059012	+	1000	41.5	[8.844542]	[125]	[7.4974093]	[115]	[95058828]	[95058818]
642_3664	chr12	56326419	56326819	+	1000	41.5	[8.844542]	[137]	[8.844542, 8.844542]	[86, 127]	[56326645]	[56326594, 56326635]
642_3666	chr15	51793600	51794000	+	1000	41.5	[7.4974093]	[77]	[7.4974093]	[67]	[51793770]	[51793760]
642_3668	chr16	2251513	2251913	+	1000	41.5	[7.4974093]	[172]	[]	[]	[2251763]	[]
642_3677	chr2	105455646	105456046	+	1000	41.5	[]	[]	[7.4974093, 8.844542]	[158, 165]	[]	[105455861, 105455868]
642_3678	chr2	112869489	112869889	+	1000	41.5	[]	[]	[7.4974093, 7.4974093]	[161, 165]	[]	[112869732, 112869736]
642_3679	chr2	152544668	152545068	+	545	41.5	[]	[]	[7.4974093]	[65]	[]	[152544830]
642_3683	chr22	20586591	20586991	+	1000	41.5	[]	[]	[8.844542]	[120]	[]	[20586778]
642_3700	chr22	23111122	23111522	+	1000	41.5	[7.4974093]	[148]	[7.4974093]	[100]	[23111344]	[23111296]
642_3704	chr22	23236876	23237276	+	1000	41.5	[]	[]	[7.4974093]	[181]	[]	[23237099]
642_3713	chr7	873322	873722	+	1000	41.5	[]	[]	[8.844542]	[79]	[]	[873491]
642_3717	chr8	123568635	123569035	+	1000	41.5	[8.844542]	[90]	[]	[]	[123568794]	[]
642_3718	chr8	127734510	127734910	+	1000	41.5	[8.844542]	[186]	[]	[]	[127734731]	[]
642_3731	chr1	28517935	28518335	+	793	41.0	[7.4974093, 8.844542, 8.844542, 7.4974093]	[87, 96, 117, 170]	[7.4974093]	[93]	[28518093, 28518102, 28518123, 28518176]	[28518099]
642_3732	chr1	30718731	30719131	+	1000	41.0	[]	[]	[7.4974093]	[80]	[]	[30718887]
642_3739	chr1	169485883	169486283	+	1000	41.0	[7.4974093]	[204]	[]	[]	[169486107]	[]
642_3741	chr1	183218977	183219377	+	1000	41.0	[7.4974093]	[163]	[7.4974093, 8.844542]	[96, 153]	[183219225]	[183219158, 183219215]
642_3744	chr1	218557807	218558207	+	1000	41.0	[8.844542]	[143]	[8.844542, 8.844542]	[133, 148]	[218558025]	[218558015, 218558030]
642_3752	chr12	98503639	98504039	+	1000	41.0	[7.4974093]	[136]	[]	[]	[98503867]	[]
642_3758	chr14	100394326	100394726	+	1000	41.0	[7.4974093]	[135]	[7.4974093]	[125]	[100394543]	[100394533]
642_3764	chr17	73308172	73308572	+	1000	41.0	[]	[]	[7.4974093]	[160]	[]	[73308385]
642_3765	chr17	82611617	82612017	+	1000	41.0	[7.4974093]	[78]	[7.4974093, 7.4974093]	[68, 72]	[82611784]	[82611774, 82611778]
642_3766	chr19	796784	797184	+	1000	41.0	[]	[]	[8.844542]	[78]	[]	[796944]
642_377	chr3	77837612	77838012	+	1000	170.5	[7.4974093, 8.844542]	[70, 107]	[8.844542]	[97]	[77837777, 77837814]	[77837804]
642_3776	chr22	21573278	21573678	+	1000	41.0	[]	[]	[7.4974093]	[221]	[]	[21573511]
642_3779	chr22	21766714	21767114	+	1000	41.0	[]	[]	[7.4974093]	[131]	[]	[21766875]
642_379	chr1	78620171	78620571	+	1000	169.0	[7.4974093]	[160]	[8.844542]	[150]	[78620406]	[78620396]
642_3791	chr3	9932905	9933305	+	970	41.0	[7.4974093]	[161]	[]	[]	[9933133]	[]
642_3792	chr3	181176634	181177034	+	1000	41.0	[8.844542]	[101]	[]	[]	[181176835]	[]
642_3794	chr4	138235296	138235696	+	1000	41.0	[]	[]	[8.844542]	[126]	[]	[138235476]
642_3795	chr5	2178677	2179077	+	1000	41.0	[7.4974093, 7.4974093, 8.844542]	[76, 105, 121]	[8.844542]	[95]	[2178837, 2178866, 2178882]	[2178856]
642_3797	chr6	18990339	18990739	+	1000	41.0	[8.844542]	[135]	[7.4974093]	[79]	[18990559]	[18990503]
642_38	chr6	31777180	31777580	+	1000	448.0	[7.4974093]	[104]	[7.4974093]	[94]	[31777382]	[31777372]
642_380	chr16	52265546	52265946	+	1000	168.5	[8.844542]	[109]	[7.4974093]	[99]	[52265752]	[52265742]
642_3804	chr6	41938302	41938702	+	1000	41.0	[7.4974093, 8.844542]	[63, 116]	[]	[]	[41938456, 41938509]	[]
642_3807	chr6	149905991	149906391	+	1000	41.0	[7.4974093]	[155]	[8.844542]	[145]	[149906229]	[149906219]
642_3808	chr7	7534035	7534435	+	1000	41.0	[8.844542, 8.844542]	[107, 114]	[8.844542]	[104]	[7534235, 7534242]	[7534232]
642_3809	chr7	22727135	22727535	+	1000	41.0	[7.4974093, 7.4974093]	[93, 155]	[7.4974093]	[145]	[22727313, 22727375]	[22727365]
642_3811	chr7	127944015	127944415	+	799	41.0	[7.4974093, 7.4974093]	[124, 166]	[8.844542]	[156]	[127944211, 127944253]	[127944243]
642_3813	chr8	57601636	57602036	+	1000	41.0	[8.844542, 7.4974093]	[65, 117]	[8.844542, 8.844542]	[107, 148]	[57601795, 57601847]	[57601837, 57601878]
642_3814	chr8	103111490	103111890	+	1000	41.0	[8.844542]	[117]	[7.4974093]	[107]	[103111701]	[103111691]
642_382	chr12	60947523	60947923	+	1000	168.0	[8.844542]	[108]	[7.4974093]	[98]	[60947727]	[60947717]
642_3826	chr1	7469401	7469801	+	1000	40.5	[7.4974093]	[166]	[8.844542, 7.4974093]	[119, 156]	[7469634]	[7469587, 7469624]
642_3827	chr1	16513705	16514105	+	1000	40.5	[7.4974093]	[165]	[]	[]	[16513889]	[]
642_3832	chr1	112674309	112674709	+	1000	40.5	[]	[]	[7.4974093]	[173]	[]	[112674535]
642_3838	chr1	202553425	202553825	+	1000	40.5	[7.4974093]	[150]	[]	[]	[202553645]	[]
642_3840	chr1	222712656	222713056	+	1000	40.5	[]	[]	[8.844542]	[127]	[]	[222712807]
642_3844	chr11	17927946	17928346	+	1000	40.5	[7.4974093]	[110]	[7.4974093]	[100]	[17928150]	[17928140]
642_3848	chr11	100633142	100633542	+	1000	40.5	[7.4974093]	[108]	[8.844542]	[98]	[100633326]	[100633316]
642_3850	chr11	119180011	119180411	+	1000	40.5	[7.4974093]	[117]	[8.844542]	[107]	[119180225]	[119180215]
642_3851	chr11	123083510	123083910	+	1000	40.5	[7.4974093]	[166]	[]	[]	[123083737]	[]
642_3858	chr15	63389909	63390309	+	1000	40.5	[7.4974093, 8.844542]	[72, 156]	[7.4974093]	[79]	[63390066, 63390150]	[63390073]
642_3859	chr15	71201530	71201930	+	1000	40.5	[7.4974093]	[141]	[8.844542, 8.844542]	[112, 131]	[71201759]	[71201730, 71201749]
642_386	chr6	83985697	83986097	+	1000	167.5	[8.844542]	[107]	[8.844542]	[97]	[83985902]	[83985892]
642_3863	chr16	85651795	85652195	+	1000	40.5	[7.4974093]	[113]	[8.844542]	[103]	[85651986]	[85651976]
642_3875	chr22	20953973	20954373	+	1000	40.5	[]	[]	[8.844542]	[191]	[]	[20954218]
642_388	chr1	234724198	234724598	+	1000	167.0	[8.844542, 7.4974093]	[64, 111]	[8.844542]	[101]	[234724360, 234724407]	[234724397]
642_389	chr12	79826510	79826910	+	1000	167.0	[7.4974093, 8.844542]	[102, 109]	[8.844542]	[99]	[79826706, 79826713]	[79826703]
642_3893	chr3	11898619	11899019	+	1000	40.5	[7.4974093, 7.4974093]	[119, 152]	[7.4974093, 7.4974093, 8.844542]	[107, 125, 142]	[11898818, 11898851]	[11898806, 11898824, 11898841]
642_3894	chr3	55471868	55472268	+	1000	40.5	[]	[]	[7.4974093]	[100]	[]	[55472063]
642_3895	chr3	142031571	142031971	+	1000	40.5	[]	[]	[8.844542]	[95]	[]	[142031753]
642_3896	chr3	171967137	171967537	+	738	40.5	[8.844542]	[155]	[]	[]	[171967362]	[]
642_3900	chr5	27928064	27928464	+	1000	40.5	[]	[]	[8.844542]	[87]	[]	[27928245]
642_3912	chr7	129054803	129055203	+	1000	40.5	[]	[]	[7.4974093, 7.4974093]	[146, 200]	[]	[129054975, 129055029]
642_3914	chr8	88013866	88014266	+	1000	40.5	[8.844542, 8.844542]	[107, 117]	[]	[]	[88014054, 88014064]	[]
642_3930	chr1	114585179	114585579	+	935	40.0	[7.4974093]	[132]	[]	[]	[114585404]	[]
642_3932	chr1	178723516	178723916	+	1000	40.0	[8.844542]	[114]	[8.844542]	[104]	[178723725]	[178723715]
642_3936	chr10	127756261	127756661	+	1000	40.0	[8.844542]	[111]	[7.4974093]	[101]	[127756467]	[127756457]
642_3948	chr16	3820023	3820423	+	945	40.0	[8.844542]	[105]	[8.844542]	[78]	[3820211]	[3820184]
642_3952	chr17	82283197	82283597	+	860	40.0	[7.4974093]	[117]	[7.4974093]	[107]	[82283402]	[82283392]
642_3962	chr21	37223806	37224206	+	1000	40.0	[8.844542]	[151]	[7.4974093, 7.4974093]	[141, 162]	[37224028]	[37224018, 37224039]
642_3963	chr22	19713833	19714233	+	1000	40.0	[7.4974093, 7.4974093, 7.4974093]	[64, 135, 144]	[7.4974093]	[132]	[19713984, 19714055, 19714064]	[19714052]
642_3968	chr22	21568433	21568833	+	1000	40.0	[7.4974093, 8.844542, 7.4974093]	[147, 159, 184]	[8.844542, 8.844542]	[99, 131]	[21568645, 21568657, 21568682]	[21568597, 21568629]
642_3982	chr22	23115716	23116116	+	1000	40.0	[]	[]	[8.844542]	[169]	[]	[23115955]
642_3994	chr4	95532265	95532665	+	1000	40.0	[8.844542]	[148]	[7.4974093]	[138]	[95532489]	[95532479]
642_3998	chr5	37717551	37717951	+	1000	40.0	[7.4974093]	[109]	[8.844542]	[99]	[37717757]	[37717747]
642_4003	chr6	14238416	14238816	+	1000	40.0	[8.844542]	[87]	[8.844542, 8.844542]	[77, 92]	[14238590]	[14238580, 14238595]
642_401	chr6	16058175	16058575	+	1000	164.5	[8.844542, 8.844542]	[101, 127]	[7.4974093]	[91]	[16058375, 16058401]	[16058365]
642_4010	chr6	152227150	152227550	+	1000	40.0	[]	[]	[8.844542]	[96]	[]	[152227333]
642_4014	chr8	127792741	127793141	+	1000	40.0	[7.4974093, 7.4974093]	[118, 159]	[7.4974093]	[149]	[127792924, 127792965]	[127792955]
642_4015	chr9	37917456	37917856	+	1000	40.0	[8.844542, 8.844542]	[122, 129]	[8.844542]	[119]	[37917637, 37917644]	[37917634]
642_4025	chrX	19889976	19890376	+	1000	40.0	[]	[]	[8.844542]	[100]	[]	[19890161]
642_4029	chr1	210584443	210584843	+	1000	39.5	[]	[]	[8.844542, 8.844542]	[96, 142]	[]	[210584634, 210584680]
642_403	chr2	213261198	213261598	+	1000	164.0	[8.844542]	[113]	[8.844542]	[103]	[213261409]	[213261399]
642_4030	chr1	220272450	220272850	+	1000	39.5	[7.4974093]	[149]	[7.4974093]	[139]	[220272672]	[220272662]
642_4033	chr10	35132350	35132750	+	1000	39.5	[]	[]	[8.844542]	[165]	[]	[35132599]
642_4034	chr12	78982304	78982704	+	1000	39.5	[]	[]	[8.844542]	[149]	[]	[78982535]
642_404	chr6	145502427	145502827	+	1000	164.0	[7.4974093]	[97]	[7.4974093]	[87]	[145502624]	[145502614]
642_4044	chr16	57084376	57084776	+	1000	39.5	[8.844542]	[149]	[8.844542, 7.4974093]	[105, 139]	[57084615]	[57084571, 57084605]
642_4048	chr18	3654415	3654815	+	1000	39.5	[8.844542]	[153]	[]	[]	[3654645]	[]
642_405	chrX	2464530	2464930	+	1000	164.0	[8.844542, 8.844542]	[65, 103]	[]	[]	[2464690, 2464728]	[]
642_4053	chr2	74585276	74585676	+	1000	39.5	[7.4974093, 7.4974093]	[146, 150]	[7.4974093]	[140]	[74585512, 74585516]	[74585506]
642_4059	chr2	230867213	230867613	+	1000	39.5	[8.844542, 7.4974093]	[59, 101]	[7.4974093]	[91]	[230867365, 230867407]	[230867397]
642_4072	chr22	22195785	22196185	+	1000	39.5	[8.844542]	[115]	[]	[]	[22195978]	[]
642_4083	chr22	23273495	23273895	+	1000	39.5	[7.4974093]	[138]	[]	[]	[23273655]	[]
642_4092	chr4	145098017	145098417	+	1000	39.5	[8.844542]	[90]	[7.4974093]	[82]	[145098181]	[145098173]
642_4094	chr6	16371981	16372381	+	1000	39.5	[8.844542, 7.4974093]	[140, 182]	[8.844542]	[172]	[16372183, 16372225]	[16372215]
642_4097	chr6	126112294	126112694	+	1000	39.5	[7.4974093]	[141]	[8.844542, 8.844542]	[131, 168]	[126112516]	[126112506, 126112543]
642_4108	chr9	129737782	129738182	+	1000	39.5	[]	[]	[8.844542, 7.4974093, 7.4974093]	[226, 248, 269]	[]	[129737958, 129737980, 129738001]
642_4109	chr9	130760154	130760554	+	1000	39.5	[]	[]	[8.844542]	[71]	[]	[130760320]
642_4118	chr1	6073484	6073884	+	1000	39.0	[7.4974093]	[136]	[7.4974093]	[126]	[6073695]	[6073685]
642_4119	chr1	11707699	11708099	+	1000	39.0	[7.4974093]	[80]	[7.4974093, 8.844542]	[70, 90]	[11707871]	[11707861, 11707881]
642_4126	chr1	157270632	157271032	+	1000	39.0	[]	[]	[8.844542]	[158]	[]	[157270828]
642_4127	chr1	206612236	206612636	+	1000	39.0	[7.4974093]	[115]	[]	[]	[206612414]	[]
642_4131	chr10	110011679	110012079	+	1000	39.0	[7.4974093, 8.844542, 8.844542]	[103, 124, 131]	[8.844542]	[121]	[110011875, 110011896, 110011903]	[110011893]
642_414	chr1	51736724	51737124	+	1000	161.5	[7.4974093]	[102]	[8.844542]	[92]	[51736919]	[51736909]
642_4141	chr16	2882994	2883394	+	753	39.0	[7.4974093, 7.4974093]	[92, 136]	[8.844542]	[82]	[2883168, 2883212]	[2883158]
642_4144	chr17	41492858	41493258	+	1000	39.0	[8.844542]	[107]	[7.4974093, 7.4974093, 8.844542]	[75, 135, 147]	[41493049]	[41493017, 41493077, 41493089]
642_4148	chr2	5921214	5921614	+	1000	39.0	[8.844542]	[147]	[7.4974093]	[137]	[5921450]	[5921440]
642_4154	chr2	101308695	101309095	+	1000	39.0	[7.4974093, 8.844542]	[163, 170]	[]	[]	[101308905, 101308912]	[]
642_4157	chr22	19970609	19971009	+	1000	39.0	[8.844542]	[148]	[]	[]	[19970820]	[]
642_417	chr7	128479099	128479499	+	1000	161.5	[8.844542]	[79]	[7.4974093]	[69]	[128479272]	[128479262]
642_4176	chr22	23267810	23268210	+	1000	39.0	[7.4974093]	[227]	[]	[]	[23268039]	[]
642_4177	chr22	50263166	50263566	+	1000	39.0	[7.4974093, 8.844542]	[129, 187]	[8.844542]	[177]	[50263357, 50263415]	[50263405]
642_4178	chr3	4868128	4868528	+	894	39.0	[7.4974093]	[109]	[]	[]	[4868300]	[]
642_418	chr11	29484545	29484945	+	1000	161.0	[7.4974093]	[122]	[7.4974093]	[112]	[29484761]	[29484751]
642_4185	chr5	78505035	78505435	+	1000	39.0	[8.844542]	[151]	[7.4974093, 7.4974093]	[141, 161]	[78505236]	[78505226, 78505246]
642_4193	chr7	130592997	130593397	+	859	39.0	[]	[]	[8.844542, 8.844542]	[137, 145]	[]	[130593212, 130593220]
642_4194	chr7	150367910	150368310	+	1000	39.0	[8.844542]	[179]	[]	[]	[150368145]	[]
642_4195	chr8	8794764	8795164	+	718	39.0	[7.4974093]	[148]	[7.4974093]	[138]	[8794992]	[8794982]
642_420	chr5	134466780	134467180	+	1000	161.0	[7.4974093, 8.844542]	[83, 108]	[8.844542, 8.844542]	[80, 98]	[134466962, 134466987]	[134466959, 134466977]
642_4207	chrUn_KI270742v1	21074	21474	+	1000	39.0	[7.4974093]	[183]	[]	[]	[21323]	[]
642_421	chr2	70870725	70871125	+	1000	160.5	[8.844542]	[116]	[7.4974093]	[106]	[70870941]	[70870931]
642_4211	chrX	87284693	87285093	+	1000	39.0	[8.844542]	[153]	[8.844542]	[143]	[87284916]	[87284906]
642_4224	chr1	167548323	167548723	+	1000	38.5	[]	[]	[8.844542]	[113]	[]	[167548518]
642_4225	chr1	179882539	179882939	+	1000	38.5	[7.4974093, 8.844542]	[77, 111]	[]	[]	[179882691, 179882725]	[]
642_4236	chr11	92703497	92703897	+	585	38.5	[]	[]	[7.4974093]	[167]	[]	[92703743]
642_4238	chr12	131097687	131098087	+	1000	38.5	[8.844542]	[152]	[8.844542]	[142]	[131097910]	[131097900]
642_4239	chr13	48127045	48127445	+	1000	38.5	[8.844542]	[167]	[7.4974093]	[157]	[48127272]	[48127262]
642_4241	chr13	91407380	91407780	+	1000	38.5	[]	[]	[8.844542, 8.844542]	[99, 114]	[]	[91407531, 91407546]
642_425	chr3	55562669	55563069	+	1000	160.0	[8.844542]	[107]	[8.844542]	[97]	[55562875]	[55562865]
642_4250	chr19	39875317	39875717	+	1000	38.5	[7.4974093]	[206]	[8.844542]	[142]	[39875558]	[39875494]
642_4252	chr2	8004195	8004595	+	1000	38.5	[8.844542]	[112]	[]	[]	[8004372]	[]
642_4258	chr20	39965875	39966275	+	1000	38.5	[8.844542, 8.844542]	[84, 172]	[7.4974093]	[162]	[39966031, 39966119]	[39966109]
642_4269	chr22	22207129	22207529	+	1000	38.5	[7.4974093]	[82]	[]	[]	[22207285]	[]
642_4284	chr3	38724067	38724467	+	1000	38.5	[7.4974093]	[99]	[]	[]	[38724251]	[]
642_4285	chr3	39406543	39406943	+	1000	38.5	[]	[]	[7.4974093]	[175]	[]	[39406785]
642_4288	chr4	48122750	48123150	+	1000	38.5	[8.844542]	[162]	[8.844542]	[152]	[48122967]	[48122957]
642_429	chr5	170755654	170756054	+	1000	159.5	[8.844542, 8.844542]	[120, 135]	[8.844542, 8.844542, 7.4974093]	[117, 125, 147]	[170755857, 170755872]	[170755854, 170755862, 170755884]
642_4295	chr6	36856331	36856731	+	1000	38.5	[8.844542, 8.844542]	[100, 144]	[7.4974093]	[58]	[36856524, 36856568]	[36856482]
642_4300	chr7	1742765	1743165	+	964	38.5	[7.4974093]	[113]	[7.4974093]	[103]	[1742942]	[1742932]
642_4305	chr7	149736389	149736789	+	668	38.5	[]	[]	[8.844542]	[143]	[]	[149736626]
642_4306	chr8	138845999	138846399	+	824	38.5	[7.4974093]	[144]	[8.844542]	[134]	[138846233]	[138846223]
642_4308	chr9	123655226	123655626	+	1000	38.5	[7.4974093]	[131]	[7.4974093]	[121]	[123655451]	[123655441]
642_4313	chr9	130842507	130842907	+	988	38.5	[]	[]	[7.4974093]	[172]	[]	[130842725]
642_4322	chrX	38661069	38661469	+	1000	38.5	[8.844542]	[117]	[8.844542]	[107]	[38661278]	[38661268]
642_433	chr12	33432987	33433387	+	1000	159.0	[7.4974093]	[98]	[8.844542]	[88]	[33433183]	[33433173]
642_4330	chr1	154241880	154242280	+	1000	38.0	[7.4974093]	[124]	[8.844542]	[114]	[154242097]	[154242087]
642_4334	chr1	209673941	209674341	+	1000	38.0	[7.4974093, 8.844542]	[147, 207]	[7.4974093, 8.844542]	[144, 204]	[209674102, 209674162]	[209674099, 209674159]
642_4337	chr11	61949394	61949794	+	1000	38.0	[7.4974093]	[86]	[7.4974093, 7.4974093]	[72, 76]	[61949580]	[61949566, 61949570]
642_434	chr12	65327071	65327471	+	1000	159.0	[7.4974093]	[122]	[8.844542]	[112]	[65327280]	[65327270]
642_4343	chr13	92488416	92488816	+	980	38.0	[7.4974093]	[223]	[8.844542]	[157]	[92488644]	[92488578]
642_4349	chr15	62503514	62503914	+	1000	38.0	[7.4974093]	[90]	[8.844542]	[80]	[62503692]	[62503682]
642_4351	chr16	20380798	20381198	+	1000	38.0	[7.4974093]	[111]	[8.844542]	[101]	[20380983]	[20380973]
642_4352	chr16	89723886	89724286	+	1000	38.0	[7.4974093, 7.4974093]	[112, 141]	[7.4974093]	[131]	[89724091, 89724120]	[89724110]
642_4354	chr18	8318609	8319009	+	1000	38.0	[8.844542]	[106]	[8.844542]	[96]	[8318813]	[8318803]
642_4355	chr18	9428472	9428872	+	1000	38.0	[]	[]	[8.844542]	[82]	[]	[9428639]
642_4357	chr19	35628835	35629235	+	1000	38.0	[7.4974093]	[108]	[8.844542]	[75]	[35629023]	[35628990]
642_4358	chr19	45769327	45769727	+	1000	38.0	[8.844542]	[179]	[8.844542]	[169]	[45769552]	[45769542]
642_436	chr4	38696688	38697088	+	1000	159.0	[8.844542]	[108]	[8.844542]	[98]	[38696894]	[38696884]
642_4361	chr2	124283093	124283493	+	1000	38.0	[7.4974093]	[81]	[8.844542]	[71]	[124283262]	[124283252]
642_4363	chr22	19109983	19110383	+	1000	38.0	[8.844542]	[150]	[]	[]	[19110222]	[]
642_4370	chr22	20255164	20255564	+	1000	38.0	[]	[]	[7.4974093, 7.4974093]	[160, 167]	[]	[20255407, 20255414]
642_440	chr3	3923624	3924024	+	1000	158.5	[8.844542]	[98]	[8.844542]	[88]	[3923819]	[3923809]
