#PeakID(python identify_motif.py ./ENCODE_processed_files/BACH1_idr.fa BACH1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
593_5488	chr13	108915709	108916109	+	1000	29.0	[9.818272]	[91]	[16.412586]	[89]	[108915878]	[108915876]
593_549	chr5	149805822	149806222	+	1000	119.0	[10.945392]	[95]	[16.412586]	[93]	[149806006]	[149806004]
593_5494	chr15	64246659	64247059	+	998	29.0	[13.45553]	[173]	[13.902448]	[171]	[64246890]	[64246888]
593_5495	chr15	71806381	71806781	+	848	29.0	[9.342972, 6.6148934]	[142, 169]	[12.082088, 6.8832946, 11.85311]	[140, 149, 167]	[71806580, 71806607]	[71806578, 71806587, 71806605]
593_55	chr16	89994682	89995082	+	1000	421.0	[10.995752, 16.412586, 16.412586, 12.235088, 16.412586]	[70, 97, 111, 138, 152]	[10.945392, 10.945392, 10.945392]	[95, 109, 150]	[89994851, 89994878, 89994892, 89994919, 89994933]	[89994876, 89994890, 89994931]
593_550	chr6	90285631	90286031	+	1000	119.0	[13.902448]	[100]	[9.716079]	[98]	[90285815]	[90285813]
593_5505	chr17	29639278	29639678	+	1000	29.0	[]	[]	[11.409169]	[106]	[]	[29639454]
593_5507	chr17	57006023	57006423	+	842	29.0	[16.412586]	[126]	[9.818272]	[124]	[57006219]	[57006217]
593_5511	chr17	75154834	75155234	+	994	29.0	[13.902448]	[105]	[9.189399]	[103]	[75155036]	[75155034]
593_5514	chr17	81094828	81095228	+	974	29.0	[9.818272, 7.8159575]	[93, 175]	[12.540544]	[91]	[81094994, 81095076]	[81094992]
593_5516	chr18	3595361	3595761	+	1000	29.0	[]	[]	[7.981068, 8.062279]	[133, 164]	[]	[3595580, 3595611]
593_5518	chr18	10530807	10531207	+	1000	29.0	[10.030405]	[129]	[16.412586]	[127]	[10531019]	[10531017]
593_5524	chr19	33293297	33293697	+	791	29.0	[]	[]	[12.082088]	[74]	[]	[33293466]
593_5535	chr2	28276073	28276473	+	1000	29.0	[12.082088, 10.945392]	[100, 149]	[6.3859158, 8.4563675]	[98, 147]	[28276259, 28276308]	[28276257, 28276306]
593_5536	chr2	33104644	33105044	+	978	29.0	[16.412586]	[154]	[7.2059402]	[152]	[33104871]	[33104869]
593_5537	chr2	55111745	55112145	+	1000	29.0	[16.412586]	[77]	[7.0733485]	[75]	[55111903]	[55111901]
593_5553	chr2	191867003	191867403	+	1000	29.0	[10.945392]	[136]	[9.716079]	[134]	[191867208]	[191867206]
593_5589	chr22	21757229	21757629	+	781	29.0	[6.594735]	[141]	[]	[]	[21757402]	[]
593_56	chrM	8457	8857	+	1000	416.0	[9.125032]	[113]	[]	[]	[8668]	[]
593_560	chr6	129501426	129501826	+	1000	118.0	[13.902448]	[107]	[16.412586]	[105]	[129501627]	[129501625]
593_5603	chr22	22038622	22039022	+	1000	29.0	[11.6737585]	[120]	[13.902448]	[118]	[22038819]	[22038817]
593_561	chr7	37902208	37902608	+	1000	118.0	[16.412586]	[107]	[9.163619]	[105]	[37902412]	[37902410]
593_5612	chr22	22485778	22486178	+	896	29.0	[7.8219643]	[167]	[]	[]	[22485968]	[]
593_5618	chr22	22837845	22838245	+	659	29.0	[6.682951]	[216]	[]	[]	[22838081]	[]
593_5628	chr22	23096564	23096964	+	1000	29.0	[8.78628]	[126]	[]	[]	[23096790]	[]
593_5631	chr22	23230405	23230805	+	1000	29.0	[7.4181294]	[158]	[]	[]	[23230578]	[]
593_5636	chr3	5442006	5442406	+	1000	29.0	[]	[]	[9.020549]	[143]	[]	[5442200]
593_5644	chr3	105523475	105523875	+	733	29.0	[16.412586, 9.189399]	[147, 182]	[7.0733485, 10.030405]	[145, 180]	[105523687, 105523722]	[105523685, 105523720]
593_5650	chr3	198079835	198080235	+	738	29.0	[9.716079]	[114]	[7.2059402]	[112]	[198080033]	[198080031]
593_5651	chr4	10096107	10096507	+	839	29.0	[16.412586, 7.7689347]	[101, 111]	[13.902448]	[99]	[10096308, 10096318]	[10096306]
593_5652	chr4	81816388	81816788	+	937	29.0	[]	[]	[16.412586]	[83]	[]	[81816557]
593_566	chr13	51793503	51793903	+	1000	117.0	[7.0733485, 13.902448]	[96, 107]	[16.412586, 12.540544, 6.280999]	[94, 105, 141]	[51793687, 51793698]	[51793685, 51793696, 51793732]
593_5666	chr5	86137295	86137695	+	1000	29.0	[6.6792603]	[113]	[16.412586]	[111]	[86137502]	[86137500]
593_5673	chr5	175517846	175518246	+	953	29.0	[13.45553, 8.588959]	[72, 146]	[7.2059402, 9.818272]	[70, 144]	[175518018, 175518092]	[175518016, 175518090]
593_5675	chr6	3156792	3157192	+	943	29.0	[7.1189213]	[206]	[]	[]	[3157036]	[]
593_5679	chr6	14706355	14706755	+	924	29.0	[11.85311]	[214]	[]	[]	[14706596]	[]
593_5683	chr6	20846553	20846953	+	969	29.0	[10.945392]	[97]	[12.540544]	[95]	[20846734]	[20846732]
593_5689	chr6	30590877	30591277	+	1000	29.0	[8.062279]	[204]	[13.902448]	[202]	[30591120]	[30591118]
593_570	chr21	29316153	29316553	+	1000	117.0	[]	[]	[7.668964]	[140]	[]	[29316362]
593_5704	chr6	163572587	163572987	+	990	29.0	[6.6792603]	[75]	[16.412586]	[73]	[163572750]	[163572748]
593_5705	chr7	1533803	1534203	+	933	29.0	[9.818272, 12.235088]	[102, 127]	[12.673135]	[100]	[1533999, 1534024]	[1533997]
593_5707	chr7	43583419	43583819	+	774	29.0	[6.1916084]	[120]	[6.241232]	[160]	[43583576]	[43583616]
593_5713	chr7	106775601	106776001	+	926	29.0	[6.9288945, 8.4563675]	[207, 235]	[]	[]	[106775813, 106775841]	[]
593_5714	chr7	137538213	137538613	+	1000	29.0	[7.0733485]	[87]	[16.412586]	[85]	[137538395]	[137538393]
593_573	chr1	629739	630139	+	1000	116.0	[]	[]	[6.9001904]	[138]	[]	[629977]
593_5753	chr9	131116873	131117273	+	927	29.0	[7.23946]	[75]	[]	[]	[131117043]	[]
593_5766	chr1	44048160	44048560	+	912	28.0	[6.919791]	[97]	[]	[]	[44048350]	[]
593_5767	chr1	46303316	46303716	+	985	28.0	[8.342637]	[152]	[]	[]	[46303525]	[]
593_5769	chr1	110963086	110963486	+	952	28.0	[]	[]	[7.801716]	[152]	[]	[110963308]
593_5788	chr1	245986847	245987247	+	963	28.0	[9.818272]	[90]	[9.189399]	[88]	[245987015]	[245987013]
593_5791	chr10	25174341	25174741	+	975	28.0	[]	[]	[7.5371265]	[108]	[]	[25174526]
593_5794	chr10	50279593	50279993	+	988	28.0	[9.716079]	[112]	[13.902448]	[110]	[50279764]	[50279762]
593_5798	chr10	79067297	79067697	+	946	28.0	[]	[]	[10.995752]	[82]	[]	[79067454]
593_5804	chr11	62805198	62805598	+	954	28.0	[6.934005]	[92]	[]	[]	[62805356]	[]
593_5808	chr11	72183391	72183791	+	903	28.0	[13.45553]	[90]	[10.162996]	[88]	[72183578]	[72183576]
593_581	chr7	98786170	98786570	+	1000	116.0	[16.412586, 11.300851]	[100, 120]	[10.030405, 6.6750875]	[98, 148]	[98786364, 98786384]	[98786362, 98786412]
593_5810	chr11	111423009	111423409	+	928	28.0	[8.73451, 6.7715845]	[84, 110]	[7.669718]	[82]	[111423164, 111423190]	[111423162]
593_5827	chr13	47829666	47830066	+	943	28.0	[]	[]	[16.412586]	[99]	[]	[47829854]
593_584	chr1	89938308	89938708	+	1000	115.0	[9.716079]	[97]	[13.902448]	[95]	[89938500]	[89938498]
593_5845	chr13	107852441	107852841	+	923	28.0	[]	[]	[8.127419]	[134]	[]	[107852633]
593_5853	chr14	35366060	35366460	+	902	28.0	[8.73451]	[164]	[7.143038]	[162]	[35366270]	[35366268]
593_5854	chr14	73725773	73726173	+	913	28.0	[16.412586]	[126]	[]	[]	[73725951]	[]
593_5857	chr14	88829888	88830288	+	1000	28.0	[11.409169]	[128]	[]	[]	[88830113]	[]
593_5858	chr14	95185346	95185746	+	814	28.0	[8.085031, 6.3442454]	[115, 154]	[12.235088]	[113]	[95185550, 95185589]	[95185548]
593_5863	chr16	2340831	2341231	+	956	28.0	[11.296419]	[149]	[]	[]	[2341064]	[]
593_5864	chr16	14310555	14310955	+	820	28.0	[16.412586]	[77]	[10.945392]	[75]	[14310708]	[14310706]
593_5872	chr17	29663093	29663493	+	962	28.0	[11.296419]	[170]	[]	[]	[29663315]	[]
593_5873	chr17	35810307	35810707	+	901	28.0	[6.7600446]	[222]	[6.86587]	[267]	[35810478]	[35810523]
593_5879	chr17	62063912	62064312	+	882	28.0	[]	[]	[6.1820455]	[87]	[]	[62064093]
593_5886	chr18	62425580	62425980	+	947	28.0	[16.412586]	[96]	[9.163619]	[94]	[62425774]	[62425772]
593_589	chr3	37175115	37175515	+	1000	115.0	[]	[]	[16.412586]	[100]	[]	[37175308]
593_5893	chr19	16078851	16079251	+	874	28.0	[11.409169]	[142]	[]	[]	[16079062]	[]
593_5898	chr19	40366652	40367052	+	970	28.0	[16.412586]	[99]	[10.945392]	[97]	[40366831]	[40366829]
593_59	chr15	92429505	92429905	+	1000	400.0	[7.2059402, 7.2059402]	[79, 101]	[16.412586, 16.412586]	[77, 99]	[92429679, 92429701]	[92429677, 92429699]
593_590	chr5	137994944	137995344	+	1000	115.0	[]	[]	[6.2946467, 10.772233]	[91, 108]	[]	[137995130, 137995147]
593_5905	chr2	30146363	30146763	+	896	28.0	[8.588959]	[134]	[13.902448]	[132]	[30146562]	[30146560]
593_5906	chr2	48508449	48508849	+	765	28.0	[6.7231274]	[102]	[6.6497006]	[92]	[48508648]	[48508638]
593_591	chr1	51878948	51879348	+	1000	114.0	[16.412586]	[148]	[]	[]	[51879191]	[]
593_5912	chr2	108637239	108637639	+	990	28.0	[6.682951, 10.030405]	[150, 154]	[12.082088, 12.146455]	[74, 152]	[108637466, 108637470]	[108637390, 108637468]
593_5913	chr2	113831192	113831592	+	832	28.0	[10.945392]	[127]	[16.412586]	[125]	[113831407]	[113831405]
593_5920	chr2	218316601	218317001	+	933	28.0	[7.0733485, 12.235088]	[124, 133]	[12.673135]	[122]	[218316816, 218316825]	[218316814]
593_5922	chr20	35875502	35875902	+	998	28.0	[16.412586, 6.2166324]	[113, 122]	[]	[]	[35875711, 35875720]	[]
593_5928	chr21	45137003	45137403	+	623	28.0	[12.235088]	[203]	[]	[]	[45137253]	[]
593_593	chr11	15969359	15969759	+	1000	114.0	[13.45553]	[141]	[]	[]	[15969588]	[]
593_5939	chr22	20085536	20085936	+	918	28.0	[]	[]	[6.9141517]	[101]	[]	[20085728]
593_5940	chr22	20132325	20132725	+	714	28.0	[]	[]	[7.5569677]	[91]	[]	[20132490]
593_5942	chr22	20429942	20430342	+	948	28.0	[11.409169]	[93]	[8.73451, 6.419141]	[91, 120]	[20430103]	[20430101, 20430130]
593_5946	chr22	20571943	20572343	+	884	28.0	[]	[]	[6.7076573]	[176]	[]	[20572155]
593_5948	chr22	20744545	20744945	+	951	28.0	[6.523624]	[149]	[]	[]	[20744782]	[]
593_5963	chr22	21636294	21636694	+	905	28.0	[11.13416]	[176]	[]	[]	[21636544]	[]
593_597	chr3	185900237	185900637	+	1000	114.0	[13.902448, 8.062279]	[100, 150]	[12.673135]	[98]	[185900432, 185900482]	[185900430]
593_598	chr5	103271955	103272355	+	1000	114.0	[7.2059402]	[84]	[16.412586]	[82]	[103272135]	[103272133]
593_6	chrM	11154	11554	+	1000	731.0	[]	[]	[7.1146708]	[71]	[]	[11325]
593_6019	chr3	142828654	142829054	+	855	28.0	[6.3896065]	[98]	[]	[]	[142828819]	[]
593_6022	chr3	170869907	170870307	+	953	28.0	[7.0770397, 6.7076573]	[60, 148]	[8.438943]	[146]	[170870063, 170870151]	[170870149]
593_6027	chr4	139296886	139297286	+	678	28.0	[]	[]	[10.854122]	[119]	[]	[139297094]
593_6035	chr5	95934355	95934755	+	962	28.0	[6.6497006]	[102]	[]	[]	[95934513]	[]
593_6038	chr5	149930819	149931219	+	575	28.0	[]	[]	[6.803663]	[213]	[]	[149931033]
593_6041	chr5	179700369	179700769	+	851	28.0	[8.237969]	[135]	[]	[]	[179700602]	[]
593_6043	chr6	2988253	2988653	+	778	28.0	[10.030405]	[154]	[16.412586]	[152]	[2988498]	[2988496]
593_6045	chr6	6218751	6219151	+	943	28.0	[7.2059402, 9.020549]	[96, 148]	[16.412586, 12.673135, 7.7333307]	[94, 118, 146]	[6218939, 6218991]	[6218937, 6218961, 6218989]
593_6051	chr6	17311765	17312165	+	625	28.0	[11.300851]	[104]	[]	[]	[17311954]	[]
593_6069	chr6	42563828	42564228	+	970	28.0	[]	[]	[7.394709]	[168]	[]	[42564075]
593_607	chr14	90388410	90388810	+	1000	113.0	[16.412586]	[127]	[12.540544, 10.945392]	[86, 125]	[90388634]	[90388593, 90388632]
593_6070	chr6	43838681	43839081	+	973	28.0	[9.042406]	[60]	[11.977605]	[58]	[43838837]	[43838835]
593_6074	chr6	99611068	99611468	+	757	28.0	[6.6792603]	[152]	[16.412586]	[150]	[99611298]	[99611296]
593_6086	chr7	50197528	50197928	+	928	28.0	[7.2059402]	[117]	[13.45553]	[115]	[50197733]	[50197731]
593_609	chr4	53489272	53489672	+	1000	113.0	[6.8832946, 9.636316, 16.412586, 7.23946]	[89, 105, 118, 132]	[16.412586, 6.6792603]	[103, 116]	[53489461, 53489477, 53489490, 53489504]	[53489475, 53489488]
593_6093	chr7	111532069	111532469	+	827	28.0	[7.1189213]	[128]	[]	[]	[111532272]	[]
593_6099	chr7	130884975	130885375	+	832	28.0	[6.574685, 16.412586]	[91, 111]	[7.2059402]	[109]	[130885158, 130885178]	[130885176]
593_61	chr6	17703333	17703733	+	1000	395.0	[16.412586]	[102]	[10.945392]	[100]	[17703535]	[17703533]
593_610	chr5	39119715	39120115	+	1000	113.0	[7.2059402]	[94]	[12.146455]	[92]	[39119896]	[39119894]
593_6100	chr7	130943498	130943898	+	729	28.0	[8.363047]	[136]	[]	[]	[130943680]	[]
593_6102	chr7	134834921	134835321	+	946	28.0	[]	[]	[6.552027]	[115]	[]	[134835134]
593_6106	chr7	142964437	142964837	+	930	28.0	[6.8557186, 10.945392, 6.919791]	[72, 120, 169]	[12.32841]	[118]	[142964588, 142964636, 142964685]	[142964634]
593_6118	chr9	33260313	33260713	+	780	28.0	[6.685174]	[94]	[12.235088]	[145]	[33260481]	[33260532]
593_612	chr6	26285302	26285702	+	1000	113.0	[12.082088]	[113]	[]	[]	[26285499]	[]
593_6132	chr9	130921564	130921964	+	975	28.0	[6.6497006]	[129]	[]	[]	[130921777]	[]
593_6142	chrX	74291942	74292342	+	958	28.0	[]	[]	[11.296419]	[115]	[]	[74292129]
593_6145	chr1	2212588	2212988	+	889	27.0	[6.934005]	[137]	[]	[]	[2212816]	[]
593_6148	chr1	6603374	6603774	+	610	27.0	[7.407627]	[87]	[10.030405]	[85]	[6603541]	[6603539]
593_6149	chr1	15902888	15903288	+	824	27.0	[10.945392]	[111]	[12.673135]	[109]	[15903076]	[15903074]
593_6164	chr1	61051187	61051587	+	945	27.0	[9.636316]	[128]	[16.412586, 11.85311]	[126, 176]	[61051372]	[61051370, 61051420]
593_6165	chr1	64898181	64898581	+	723	27.0	[11.85311, 7.6756134]	[144, 161]	[7.0302877]	[109]	[64898392, 64898409]	[64898357]
593_6166	chr1	70041699	70042099	+	748	27.0	[11.999462]	[94]	[]	[]	[70041890]	[]
593_6167	chr1	70911876	70912276	+	851	27.0	[9.5834875]	[91]	[13.902448]	[89]	[70912060]	[70912058]
593_617	chr10	22427122	22427522	+	1000	112.0	[13.902448, 16.412586]	[87, 125]	[12.673135, 9.163619, 7.0523825]	[85, 123, 154]	[22427304, 22427342]	[22427302, 22427340, 22427371]
593_6172	chr1	113042581	113042981	+	726	27.0	[]	[]	[8.281695]	[175]	[]	[113042820]
593_6177	chr1	151070435	151070835	+	856	27.0	[11.111503]	[97]	[]	[]	[151070624]	[]
593_6180	chr1	155934486	155934886	+	720	27.0	[10.162996]	[101]	[9.716079]	[99]	[155934683]	[155934681]
593_6190	chr1	207077679	207078079	+	885	27.0	[6.6750875]	[187]	[]	[]	[207077913]	[]
593_6196	chr1	244273815	244274215	+	922	27.0	[13.45553]	[123]	[8.601364, 10.945392]	[111, 121]	[244274004]	[244273992, 244274002]
593_6199	chr10	16944524	16944924	+	894	27.0	[6.6792603]	[100]	[16.412586]	[98]	[16944719]	[16944717]
593_6207	chr10	69390074	69390474	+	752	27.0	[12.235088]	[121]	[]	[]	[69390286]	[]
593_621	chr7	5704432	5704832	+	1000	112.0	[]	[]	[8.085031]	[57]	[]	[5704588]
593_6212	chr11	12769323	12769723	+	745	27.0	[]	[]	[6.861438]	[123]	[]	[12769515]
593_6222	chr12	40099512	40099912	+	941	27.0	[]	[]	[7.1189213]	[120]	[]	[40099711]
593_6225	chr12	57239027	57239427	+	836	27.0	[10.772233]	[74]	[]	[]	[57239178]	[]
593_6230	chr12	112006104	112006504	+	875	27.0	[7.0733485]	[106]	[13.45553]	[104]	[112006308]	[112006306]
593_6253	chr14	23035076	23035476	+	786	27.0	[6.6765213]	[190]	[6.688057, 6.887727]	[138, 188]	[23035320]	[23035268, 23035318]
593_6256	chr14	75068819	75069219	+	837	27.0	[6.6792603]	[110]	[16.412586]	[108]	[75069026]	[75069024]
593_6257	chr14	81427660	81428060	+	547	27.0	[12.673135]	[212]	[]	[]	[81427898]	[]
593_626	chr16	57810269	57810669	+	1000	111.0	[6.1846833, 10.945392]	[65, 105]	[7.4399867, 16.412586]	[72, 103]	[57810432, 57810472]	[57810439, 57810470]
593_6264	chr15	63372333	63372733	+	675	27.0	[16.412586]	[101]	[6.6792603]	[99]	[63372534]	[63372532]
593_6269	chr16	25109628	25110028	+	916	27.0	[7.915286]	[65]	[]	[]	[25109780]	[]
593_6270	chr16	28822406	28822806	+	897	27.0	[6.132914]	[144]	[]	[]	[28822650]	[]
593_6273	chr16	88999966	89000366	+	916	27.0	[7.0733485]	[211]	[12.540544]	[209]	[89000188]	[89000186]
593_6278	chr17	36463943	36464343	+	935	27.0	[10.162996]	[109]	[16.412586]	[107]	[36464134]	[36464132]
593_628	chr6	34244501	34244901	+	1000	111.0	[9.818272, 13.45553]	[94, 117]	[16.412586, 10.162996]	[92, 115]	[34244693, 34244716]	[34244691, 34244714]
593_6294	chr18	37222411	37222811	+	627	27.0	[8.062279]	[87]	[13.902448]	[85]	[37222572]	[37222570]
593_6299	chr19	10290085	10290485	+	887	27.0	[8.038696]	[152]	[6.8076787]	[96]	[10290307]	[10290251]
593_6300	chr19	19464400	19464800	+	777	27.0	[16.412586]	[139]	[9.636316]	[137]	[19464634]	[19464632]
593_6305	chr2	26978071	26978471	+	863	27.0	[13.902448]	[107]	[12.540544]	[105]	[26978242]	[26978240]
593_631	chr8	630836	631236	+	1000	111.0	[8.4563675, 6.7715845, 9.5834875]	[99, 136, 145]	[13.902448, 13.902448]	[97, 143]	[631018, 631055, 631064]	[631016, 631062]
593_6311	chr2	97870519	97870919	+	893	27.0	[12.235088]	[132]	[7.3720512]	[106]	[97870735]	[97870709]
593_6315	chr2	144508144	144508544	+	921	27.0	[6.5109935]	[106]	[9.72495, 6.417672]	[104, 154]	[144508333]	[144508331, 144508381]
593_6320	chr2	177211680	177212080	+	904	27.0	[7.078671]	[110]	[]	[]	[177211876]	[]
593_6322	chr2	191675838	191676238	+	879	27.0	[]	[]	[10.854122]	[150]	[]	[191676051]
593_6323	chr2	210429771	210430171	+	920	27.0	[16.412586]	[132]	[]	[]	[210429952]	[]
593_6325	chr2	223538200	223538600	+	856	27.0	[6.861438, 7.0733485]	[98, 107]	[16.412586]	[105]	[223538388, 223538397]	[223538395]
593_6344	chr22	20395116	20395516	+	652	27.0	[9.189399]	[141]	[]	[]	[20395311]	[]
593_6354	chr22	20866243	20866643	+	896	27.0	[6.112149]	[117]	[]	[]	[20866408]	[]
593_6389	chr22	22694625	22695025	+	661	27.0	[12.235088]	[105]	[6.7715845, 8.085031]	[84, 103]	[22694797]	[22694776, 22694795]
593_639	chr22	29267726	29268126	+	1000	110.0	[9.342972]	[103]	[9.125032]	[101]	[29267916]	[29267914]
593_6411	chr22	47053464	47053864	+	866	27.0	[13.902448]	[181]	[16.412586]	[179]	[47053715]	[47053713]
593_6414	chr3	4898092	4898492	+	897	27.0	[]	[]	[16.412586]	[120]	[]	[4898299]
593_6416	chr3	9398740	9399140	+	930	27.0	[]	[]	[7.262118]	[124]	[]	[9398921]
593_6419	chr3	11305458	11305858	+	747	27.0	[9.5834875]	[148]	[13.902448]	[146]	[11305689]	[11305687]
593_6425	chr3	36991277	36991677	+	644	27.0	[6.3372517]	[107]	[]	[]	[36991470]	[]
593_6428	chr3	42179365	42179765	+	880	27.0	[9.636316]	[124]	[8.342637, 13.45553]	[85, 122]	[42179588]	[42179549, 42179586]
593_6429	chr3	45545495	45545895	+	865	27.0	[12.673135, 7.4555745]	[140, 175]	[6.6792603]	[138]	[45545705, 45545740]	[45545703]
593_6435	chr3	171960862	171961262	+	857	27.0	[7.915286]	[127]	[11.977605]	[125]	[171961077]	[171961075]
593_6437	chr3	182397149	182397549	+	801	27.0	[13.45553]	[142]	[10.945392]	[140]	[182397326]	[182397324]
593_6456	chr5	1564016	1564416	+	773	27.0	[13.902448, 13.902448]	[98, 136]	[9.716079, 12.146455]	[96, 134]	[1564208, 1564246]	[1564206, 1564244]
593_6457	chr5	34930566	34930966	+	893	27.0	[]	[]	[10.59517]	[147]	[]	[34930788]
593_6469	chr5	103341003	103341403	+	897	27.0	[7.904591]	[65]	[9.342972]	[116]	[103341158]	[103341209]
593_6476	chr6	4358597	4358997	+	900	27.0	[9.818272]	[89]	[16.412586]	[87]	[4358757]	[4358755]
593_6485	chr6	27792029	27792429	+	796	27.0	[]	[]	[6.685174]	[221]	[]	[27792258]
593_6493	chr6	31795201	31795601	+	953	27.0	[]	[]	[7.1189213]	[171]	[]	[31795419]
593_6496	chr6	37314734	37315134	+	784	27.0	[]	[]	[6.3696322]	[135]	[]	[37314953]
593_650	chr20	444725	445125	+	1000	109.0	[16.412586]	[106]	[10.945392]	[104]	[444925]	[444923]
593_6500	chr6	44237400	44237800	+	920	27.0	[13.902448]	[129]	[8.4563675]	[127]	[44237584]	[44237582]
593_6501	chr6	47420340	47420740	+	881	27.0	[10.945392]	[244]	[12.540544]	[242]	[47420589]	[47420587]
593_6502	chr6	70399006	70399406	+	819	27.0	[10.162996]	[95]	[12.32841]	[93]	[70399184]	[70399182]
593_6505	chr6	110874549	110874949	+	671	27.0	[]	[]	[8.343795]	[111]	[]	[110874717]
593_6509	chr6	144034146	144034546	+	665	27.0	[12.673135]	[98]	[13.902448]	[96]	[144034328]	[144034326]
593_651	chr10	59648864	59649264	+	1000	108.0	[7.2059402]	[108]	[16.412586]	[106]	[59649064]	[59649062]
593_6511	chr6	154734131	154734531	+	896	27.0	[7.2122426]	[120]	[]	[]	[154734316]	[]
593_6522	chr7	100867108	100867508	+	808	27.0	[12.673135]	[86]	[13.902448]	[84]	[100867263]	[100867261]
593_6527	chr7	107463209	107463609	+	917	27.0	[7.915286]	[125]	[11.977605]	[123]	[107463425]	[107463423]
593_6538	chr7	138843596	138843996	+	935	27.0	[]	[]	[11.85311]	[109]	[]	[138843802]
593_6545	chr8	26265781	26266181	+	805	27.0	[13.902448]	[160]	[13.45553]	[158]	[26266017]	[26266015]
593_6546	chr8	30912258	30912658	+	898	27.0	[7.23946]	[154]	[8.790712]	[152]	[30912503]	[30912501]
593_6548	chr8	58553790	58554190	+	876	27.0	[12.540544]	[134]	[10.945392]	[132]	[58553978]	[58553976]
593_6549	chr8	72107299	72107699	+	886	27.0	[12.673135]	[178]	[10.945392]	[176]	[72107534]	[72107532]
593_6551	chr8	101149630	101150030	+	958	27.0	[]	[]	[11.977605]	[108]	[]	[101149795]
593_6552	chr8	104585743	104586143	+	855	27.0	[7.904591]	[166]	[]	[]	[104585954]	[]
593_656	chr2	183059529	183059929	+	1000	108.0	[9.818272]	[123]	[16.412586]	[121]	[183059735]	[183059733]
593_6565	chr9	130896569	130896969	+	900	27.0	[10.949082]	[69]	[]	[]	[130896730]	[]
593_657	chr3	5428841	5429241	+	1000	108.0	[]	[]	[6.861438]	[87]	[]	[5429009]
593_6581	chrX	9462949	9463349	+	865	27.0	[10.949082]	[97]	[]	[]	[9463128]	[]
593_659	chr3	194233165	194233565	+	1000	108.0	[]	[]	[16.412586]	[108]	[]	[194233366]
593_66	chrM	9052	9452	+	1000	385.0	[7.0499845]	[57]	[]	[]	[9208]	[]
593_6600	chr1	44652821	44653221	+	697	26.0	[]	[]	[9.72495]	[162]	[]	[44653015]
593_6606	chr1	67749726	67750126	+	848	26.0	[]	[]	[16.412586]	[82]	[]	[67749900]
593_661	chr7	8932287	8932687	+	1000	108.0	[13.902448]	[115]	[9.716079]	[113]	[8932499]	[8932497]
593_6616	chr1	146007220	146007620	+	577	26.0	[16.412586]	[168]	[9.163619]	[166]	[146007430]	[146007428]
593_6636	chr10	30542390	30542790	+	749	26.0	[]	[]	[13.45553]	[143]	[]	[30542618]
593_6644	chr10	77139734	77140134	+	822	26.0	[8.062279]	[122]	[13.902448]	[120]	[77139945]	[77139943]
593_6651	chr10	131914774	131915174	+	785	26.0	[16.412586]	[164]	[]	[]	[131914987]	[]
593_6652	chr11	3437424	3437824	+	588	26.0	[9.042406]	[100]	[11.977605]	[98]	[3437616]	[3437614]
593_6653	chr11	19442208	19442608	+	706	26.0	[11.6737585]	[175]	[6.1820455, 6.6792603]	[115, 173]	[19442454]	[19442394, 19442452]
593_6654	chr11	35030716	35031116	+	854	26.0	[13.45553]	[112]	[10.030405]	[110]	[35030903]	[35030901]
593_6661	chr11	108218427	108218827	+	841	26.0	[8.062279]	[124]	[13.902448]	[122]	[108218641]	[108218639]
593_6670	chr12	71392534	71392934	+	583	26.0	[]	[]	[6.594735]	[77]	[]	[71392698]
593_6672	chr12	107759373	107759773	+	872	26.0	[]	[]	[8.4563675]	[157]	[]	[107759615]
593_6681	chr13	90254353	90254753	+	574	26.0	[8.038696]	[108]	[8.2620945]	[106]	[90254553]	[90254551]
593_67	chr4	15149808	15150208	+	1000	384.0	[16.412586]	[107]	[7.017528, 10.945392]	[73, 105]	[15150014]	[15149980, 15150012]
593_670	chr14	29643359	29643759	+	1000	106.0	[16.412586]	[107]	[6.6792603]	[105]	[29643555]	[29643553]
593_6707	chr14	23006877	23007277	+	793	26.0	[16.412586]	[131]	[13.902448]	[129]	[23007077]	[23007075]
593_6716	chr15	50353896	50354296	+	804	26.0	[7.238777]	[212]	[11.999462]	[210]	[50354126]	[50354124]
593_672	chr16	18762769	18763169	+	1000	106.0	[7.801716]	[90]	[13.902448]	[88]	[18762959]	[18762957]
593_6721	chr15	72227831	72228231	+	900	26.0	[]	[]	[11.195025]	[101]	[]	[72228022]
593_6736	chr17	1714560	1714960	+	839	26.0	[11.999462]	[148]	[]	[]	[1714794]	[]
593_6747	chr17	47189511	47189911	+	587	26.0	[7.8219643, 7.260634]	[69, 99]	[]	[]	[47189680, 47189710]	[]
593_6756	chr18	10626616	10627016	+	784	26.0	[]	[]	[6.7715845]	[93]	[]	[10626804]
593_676	chr6	3023776	3024176	+	1000	106.0	[12.673135]	[128]	[]	[]	[3023974]	[]
593_6760	chr19	4375782	4376182	+	861	26.0	[]	[]	[11.111503]	[161]	[]	[4375996]
593_6777	chr19	49876879	49877279	+	840	26.0	[]	[]	[9.818272]	[205]	[]	[49877129]
593_6784	chr2	12965390	12965790	+	853	26.0	[13.45553]	[147]	[7.2059402]	[145]	[12965596]	[12965594]
