#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF12_idr.fa TCF12 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
368_5237	chr1	99599651	99600051	+	1000	157.0	[8.891774]	[146]	[8.891774]	[145]	[99599896]	[99599895]
368_5238	chr11	34600250	34600650	+	1000	157.0	[]	[]	[8.182954, 8.527855]	[74, 113]	[]	[34600413, 34600452]
368_5245	chr2	131661913	131662313	+	1000	157.0	[8.320784]	[113]	[]	[]	[131662098]	[]
368_525	chr20	56362762	56363162	+	1000	560.0	[8.320784]	[94]	[8.527855, 8.891774, 8.182954]	[68, 128, 134]	[56362943]	[56362917, 56362977, 56362983]
368_5270	chr1	12460791	12461191	+	1000	156.0	[]	[]	[7.549868]	[65]	[]	[12460952]
368_5282	chr8	123014854	123015254	+	1000	156.0	[]	[]	[8.090539]	[126]	[]	[123015065]
368_5284	chr10	17428696	17429096	+	1000	155.5	[]	[]	[8.527855]	[113]	[]	[17428886]
368_530	chr15	101451398	101451798	+	1000	559.0	[8.891774]	[143]	[8.891774]	[142]	[101451634]	[101451633]
368_5304	chr16	11152146	11152546	+	1000	155.0	[8.069409]	[135]	[9.473919, 7.7957826]	[93, 104]	[11152366]	[11152324, 11152335]
368_5305	chr17	28189724	28190124	+	1000	155.0	[8.968127]	[97]	[]	[]	[28189895]	[]
368_5307	chr2	111927758	111928158	+	1000	155.0	[8.779576]	[75]	[]	[]	[111927922]	[]
368_5337	chr16	12675768	12676168	+	1000	154.0	[]	[]	[8.182954]	[150]	[]	[12676000]
368_5339	chr16	55435356	55435756	+	1000	154.0	[]	[]	[7.7957826]	[126]	[]	[55435575]
368_5355	chr11	12853613	12854013	+	1000	153.5	[8.891774]	[90]	[]	[]	[12853799]	[]
368_5369	chr1	180815247	180815647	+	1000	153.0	[]	[]	[8.968127]	[110]	[]	[180815444]
368_537	chr20	50691187	50691587	+	1000	557.5	[]	[]	[8.494345, 9.473919]	[75, 136]	[]	[50691356, 50691417]
368_5375	chr18	58118033	58118433	+	1000	153.0	[8.090539]	[100]	[]	[]	[58118230]	[]
368_5384	chr2	16413253	16413653	+	1000	152.5	[]	[]	[8.069409]	[101]	[]	[16413445]
368_5385	chr2	26769017	26769417	+	1000	152.5	[8.182954]	[130]	[]	[]	[26769220]	[]
368_539	chr12	112351119	112351519	+	1000	556.5	[8.001244]	[149]	[]	[]	[112351367]	[]
368_5404	chrX	41084397	41084797	+	1000	152.5	[]	[]	[12.567606]	[98]	[]	[41084591]
368_5411	chr2	156562077	156562477	+	1000	152.0	[7.549868]	[127]	[]	[]	[156562298]	[]
368_5412	chr2	170462656	170463056	+	1000	152.0	[]	[]	[8.779576]	[81]	[]	[170462819]
368_5423	chr1	204461663	204462063	+	1000	151.5	[8.069409]	[150]	[8.228404]	[160]	[204461891]	[204461901]
368_5434	chr22	50319096	50319496	+	1000	151.5	[8.228404, 8.182954]	[130, 159]	[]	[]	[50319313, 50319342]	[]
368_5435	chr4	108359964	108360364	+	1000	151.5	[]	[]	[8.891774]	[83]	[]	[108360141]
368_5447	chr12	12190319	12190719	+	1000	151.0	[8.069409]	[98]	[]	[]	[12190472]	[]
368_545	chr12	49233009	49233409	+	1000	555.0	[8.891774]	[142]	[]	[]	[49233233]	[]
368_5451	chr16	88149156	88149556	+	825	151.0	[]	[]	[8.494345]	[171]	[]	[88149397]
368_5459	chr6	604494	604894	+	1000	151.0	[12.567606]	[170]	[]	[]	[604728]	[]
368_5460	chr6	16047439	16047839	+	1000	151.0	[]	[]	[8.320784]	[175]	[]	[16047680]
368_5466	chr1	207873416	207873816	+	1000	150.5	[]	[]	[12.567606]	[130]	[]	[207873619]
368_547	chr22	19891558	19891958	+	1000	554.0	[8.320784, 8.228404]	[106, 152]	[8.968127]	[118]	[19891758, 19891804]	[19891770]
368_5480	chr2	216292808	216293208	+	1000	150.0	[8.069409]	[76]	[]	[]	[216292974]	[]
368_5484	chr3	112786217	112786617	+	1000	150.0	[8.891774]	[111]	[]	[]	[112786425]	[]
368_5488	chr7	2844547	2844947	+	1000	150.0	[8.891774]	[172]	[]	[]	[2844792]	[]
368_5493	chr1	202166044	202166444	+	1000	149.5	[]	[]	[8.320784]	[178]	[]	[202166279]
368_5498	chr2	223692149	223692549	+	1000	149.5	[]	[]	[12.567606]	[138]	[]	[223692361]
368_5506	chr6	7579845	7580245	+	1000	149.5	[]	[]	[7.549868]	[139]	[]	[7580078]
368_5508	chr6	33990041	33990441	+	1000	149.5	[8.891774]	[100]	[8.069409, 7.7957826]	[171, 178]	[33990199]	[33990270, 33990277]
368_5509	chr6	137867558	137867958	+	1000	149.5	[]	[]	[8.891774]	[148]	[]	[137867804]
368_5513	chr1	24591754	24592154	+	1000	149.0	[8.228404]	[138]	[8.001244]	[93]	[24591982]	[24591937]
368_5519	chr18	44869532	44869932	+	1000	149.0	[8.069409]	[98]	[]	[]	[44869719]	[]
368_5521	chr20	45850979	45851379	+	1000	149.0	[7.7957826]	[148]	[]	[]	[45851212]	[]
368_5530	chr1	154313001	154313401	+	1000	148.5	[7.7957826]	[154]	[]	[]	[154313236]	[]
368_5537	chr22	41523550	41523950	+	1000	148.5	[]	[]	[8.320784]	[171]	[]	[41523780]
368_555	chr7	103843718	103844118	+	1000	550.0	[8.891774]	[114]	[]	[]	[103843926]	[]
368_5571	chr6	157207696	157208096	+	1000	148.0	[]	[]	[8.090539]	[119]	[]	[157207909]
368_5584	chr3	151631028	151631428	+	1000	147.5	[]	[]	[8.001244]	[162]	[]	[151631262]
368_5612	chr19	46411527	46411927	+	1000	146.5	[8.228404]	[188]	[]	[]	[46411772]	[]
368_5631	chr8	67066255	67066655	+	1000	146.5	[8.779576]	[121]	[]	[]	[67066461]	[]
368_5636	chr1	181718039	181718439	+	1000	146.0	[8.069409]	[71]	[]	[]	[181718193]	[]
368_5643	chr15	51878800	51879200	+	1000	146.0	[]	[]	[8.891774]	[98]	[]	[51878994]
368_5653	chr1	225444905	225445305	+	1000	145.5	[]	[]	[8.069409]	[147]	[]	[225445126]
368_5654	chr11	72815081	72815481	+	1000	145.5	[9.473919]	[82]	[]	[]	[72815251]	[]
368_5658	chr2	55120597	55120997	+	1000	145.5	[]	[]	[8.891774]	[95]	[]	[55120785]
368_5674	chr11	36193258	36193658	+	1000	145.0	[12.567606]	[105]	[]	[]	[36193450]	[]
368_5678	chr17	3974214	3974614	+	1000	145.0	[8.069409]	[58]	[]	[]	[3974368]	[]
368_5680	chr18	48720324	48720724	+	1000	145.0	[8.320784]	[132]	[]	[]	[48720554]	[]
368_5700	chr17	36862405	36862805	+	1000	144.5	[]	[]	[7.7957826]	[137]	[]	[36862639]
368_5705	chr5	80653522	80653922	+	1000	144.5	[8.182954]	[172]	[8.891774]	[129]	[80653756]	[80653713]
368_5707	chr6	156988607	156989007	+	1000	144.5	[8.320784]	[115]	[]	[]	[156988808]	[]
368_5721	chr12	904177	904577	+	1000	144.0	[8.182954, 8.069409]	[87, 90]	[]	[]	[904344, 904347]	[]
368_5729	chr7	1423151	1423551	+	1000	144.0	[8.320784]	[69]	[]	[]	[1423313]	[]
368_574	chr4	159151093	159151493	+	1000	546.0	[8.891774]	[90]	[7.549868]	[141]	[159151271]	[159151322]
368_5741	chr15	69876084	69876484	+	1000	143.5	[8.182954, 9.473919]	[86, 111]	[]	[]	[69876269, 69876294]	[]
368_5748	chr2	176020364	176020764	+	1000	143.5	[8.891774]	[174]	[]	[]	[176020592]	[]
368_5751	chr6	31686489	31686889	+	1000	143.5	[]	[]	[8.069409]	[65]	[]	[31686640]
368_5759	chr8	39978430	39978830	+	1000	143.5	[8.069409]	[82]	[]	[]	[39978593]	[]
368_5766	chr17	28912414	28912814	+	1000	143.0	[]	[]	[7.7957826]	[155]	[]	[28912654]
368_5781	chrX	21993250	21993650	+	1000	143.0	[]	[]	[8.001244]	[121]	[]	[21993449]
368_5784	chr11	12114492	12114892	+	1000	142.5	[]	[]	[8.090539]	[152]	[]	[12114714]
368_5787	chr12	32155760	32156160	+	1000	142.5	[8.320784]	[79]	[]	[]	[32155917]	[]
368_5797	chr2	168803245	168803645	+	1000	142.5	[]	[]	[8.069409]	[103]	[]	[168803432]
368_5806	chr8	97870923	97871323	+	1000	142.5	[]	[]	[8.891774]	[100]	[]	[97871101]
368_5808	chr1	180611271	180611671	+	1000	142.0	[8.891774]	[118]	[]	[]	[180611489]	[]
368_5822	chr17	50153780	50154180	+	1000	142.0	[]	[]	[8.320784]	[143]	[]	[50153966]
368_5824	chr17	82868593	82868993	+	1000	142.0	[]	[]	[8.090539]	[101]	[]	[82868785]
368_5826	chr2	27056378	27056778	+	1000	142.0	[]	[]	[8.779576]	[160]	[]	[27056619]
368_5827	chr20	32581098	32581498	+	1000	142.0	[8.891774]	[200]	[8.069409]	[205]	[32581289]	[32581294]
368_5834	chr6	158409410	158409810	+	1000	142.0	[]	[]	[8.891774]	[161]	[]	[158409652]
368_5835	chr7	36092445	36092845	+	1000	142.0	[8.090539]	[113]	[]	[]	[36092639]	[]
368_5839	chrX	123803510	123803910	+	1000	142.0	[8.891774]	[118]	[8.228404]	[150]	[123803717]	[123803749]
368_5842	chr16	89164406	89164806	+	1000	141.5	[7.7957826]	[116]	[8.891774]	[121]	[89164601]	[89164606]
368_5844	chr18	57820050	57820450	+	1000	141.5	[]	[]	[8.891774]	[106]	[]	[57820240]
368_5852	chr6	25991792	25992192	+	1000	141.5	[]	[]	[8.891774]	[138]	[]	[25992026]
368_5855	chr7	73587772	73588172	+	1000	141.5	[]	[]	[8.805163]	[84]	[]	[73587949]
368_588	chr5	90983219	90983619	+	1000	543.0	[8.527855]	[145]	[]	[]	[90983448]	[]
368_5887	chr1	93816954	93817354	+	1000	140.5	[]	[]	[8.069409]	[129]	[]	[93817179]
368_5888	chr12	1492019	1492419	+	1000	140.5	[]	[]	[8.228404]	[118]	[]	[1492226]
368_5892	chr14	49863447	49863847	+	1000	140.5	[8.182954]	[151]	[]	[]	[49863675]	[]
368_5905	chr9	38130707	38131107	+	1000	140.5	[8.228404]	[107]	[8.228404]	[72]	[38130897]	[38130862]
368_5933	chr18	26255804	26256204	+	1000	139.5	[]	[]	[8.182954]	[100]	[]	[26255979]
368_594	chr19	4328383	4328783	+	1000	542.0	[8.228404]	[119]	[]	[]	[4328594]	[]
368_5940	chr6	13334861	13335261	+	1000	139.5	[]	[]	[8.891774]	[138]	[]	[13335086]
368_5947	chr17	62692975	62693375	+	1000	139.0	[8.069409]	[228]	[]	[]	[62693178]	[]
368_5952	chr3	9685934	9686334	+	1000	139.0	[8.182954, 8.891774]	[100, 126]	[]	[]	[9686105, 9686131]	[]
368_5958	chr6	44058431	44058831	+	1000	139.0	[7.549868]	[140]	[]	[]	[44058620]	[]
368_5963	chr9	131102736	131103136	+	1000	139.0	[]	[]	[8.891774]	[107]	[]	[131102925]
368_5968	chr10	3755051	3755451	+	1000	138.5	[8.779576]	[169]	[]	[]	[3755234]	[]
368_597	chr16	88491652	88492052	+	1000	541.0	[8.968127]	[110]	[]	[]	[88491860]	[]
368_5973	chr17	33871605	33872005	+	1000	138.5	[]	[]	[8.182954]	[84]	[]	[33871773]
368_598	chr1	160046449	160046849	+	1000	540.5	[8.182954, 8.182954]	[88, 126]	[]	[]	[160046637, 160046675]	[]
368_5983	chr8	105364842	105365242	+	1000	138.5	[]	[]	[7.7957826]	[174]	[]	[105365081]
368_599	chr10	48470126	48470526	+	1000	540.5	[8.891774]	[128]	[8.891774]	[127]	[48470347]	[48470346]
368_5990	chr16	89090251	89090651	+	1000	138.0	[]	[]	[8.069409, 8.891774, 7.7957826]	[87, 140, 143]	[]	[89090423, 89090476, 89090479]
368_5992	chr19	39204849	39205249	+	1000	138.0	[]	[]	[8.02331]	[138]	[]	[39205026]
368_5996	chr5	34923959	34924359	+	1000	138.0	[]	[]	[8.182954, 8.069409]	[116, 140]	[]	[34924150, 34924174]
368_5999	chr1	27428344	27428744	+	1000	137.5	[]	[]	[12.567606]	[82]	[]	[27428526]
368_601	chr17	42319955	42320355	+	1000	540.5	[8.090539]	[108]	[8.228404]	[73]	[42320158]	[42320123]
368_6015	chr10	124453921	124454321	+	1000	137.0	[]	[]	[8.968127]	[123]	[]	[124454135]
368_605	chr11	75589853	75590253	+	1000	539.5	[8.891774]	[94]	[]	[]	[75590045]	[]
368_6054	chr2	54570881	54571281	+	1000	136.0	[]	[]	[8.001244]	[127]	[]	[54571083]
368_6072	chr17	64363017	64363417	+	1000	135.5	[8.02331]	[100]	[]	[]	[64363197]	[]
368_6085	chr11	70470156	70470556	+	1000	135.0	[]	[]	[8.090539]	[94]	[]	[70470328]
368_609	chr5	173839155	173839555	+	1000	539.5	[]	[]	[8.320784, 8.228404]	[58, 73]	[]	[173839308, 173839323]
368_6091	chr17	27491891	27492291	+	1000	135.0	[]	[]	[8.182954]	[159]	[]	[27492117]
368_6095	chr7	523706	524106	+	1000	135.0	[7.7957826]	[88]	[]	[]	[523863]	[]
368_6133	chr22	39274209	39274609	+	1000	134.0	[12.567606]	[140]	[]	[]	[39274404]	[]
368_6153	chr15	95972162	95972562	+	1000	133.5	[8.891774]	[89]	[]	[]	[95972347]	[]
368_6163	chr4	54473111	54473511	+	1000	133.5	[]	[]	[8.069409]	[86]	[]	[54473290]
368_6184	chr3	42605836	42606236	+	1000	133.0	[]	[]	[12.567606]	[89]	[]	[42605994]
368_6187	chr5	57383131	57383531	+	1000	133.0	[]	[]	[9.473919]	[148]	[]	[57383362]
368_6188	chr6	88171313	88171713	+	1000	133.0	[7.7957826]	[169]	[]	[]	[88171560]	[]
368_6210	chr22	27846968	27847368	+	1000	132.5	[]	[]	[12.567606]	[94]	[]	[27847133]
368_6220	chr6	158632215	158632615	+	1000	132.5	[]	[]	[8.320784]	[84]	[]	[158632396]
368_6225	chr9	125150856	125151256	+	1000	132.5	[]	[]	[8.320784]	[154]	[]	[125151087]
368_623	chr8	21960476	21960876	+	1000	536.5	[8.001244]	[153]	[]	[]	[21960713]	[]
368_6237	chr3	71400951	71401351	+	786	132.0	[8.090539, 8.228404]	[86, 153]	[]	[]	[71401124, 71401191]	[]
368_6244	chr6	146896146	146896546	+	1000	132.0	[8.001244]	[76]	[]	[]	[146896302]	[]
368_6252	chr10	33057562	33057962	+	1000	131.5	[7.7957826, 8.779576]	[95, 131]	[]	[]	[33057753, 33057789]	[]
368_6262	chr2	205139931	205140331	+	1000	131.5	[]	[]	[8.02331]	[131]	[]	[205140155]
368_6272	chr8	41772617	41773017	+	619	131.5	[8.228404]	[159]	[]	[]	[41772822]	[]
368_6298	chr7	153385492	153385892	+	1000	131.0	[]	[]	[8.805163]	[154]	[]	[153385738]
368_6301	chr1	27099094	27099494	+	1000	130.5	[]	[]	[12.567606]	[102]	[]	[27099295]
368_6302	chr1	180603265	180603665	+	1000	130.5	[7.549868]	[134]	[]	[]	[180603470]	[]
368_6305	chr11	61749666	61750066	+	1000	130.5	[8.228404]	[74]	[]	[]	[61749829]	[]
368_6309	chr13	98796723	98797123	+	1000	130.5	[8.228404]	[100]	[]	[]	[98796906]	[]
368_6318	chr20	34189777	34190177	+	1000	130.5	[8.001244]	[119]	[]	[]	[34189970]	[]
368_6324	chr7	44566004	44566404	+	1000	130.5	[]	[]	[8.891774]	[155]	[]	[44566231]
368_6356	chr16	24217456	24217856	+	1000	129.5	[7.7957826]	[126]	[]	[]	[24217651]	[]
368_6359	chr2	54227794	54228194	+	1000	129.5	[8.891774]	[93]	[]	[]	[54227966]	[]
368_6371	chr8	125279041	125279441	+	1000	129.5	[8.320784]	[68]	[]	[]	[125279203]	[]
368_6376	chr1	65279032	65279432	+	1000	129.0	[8.069409]	[124]	[]	[]	[65279250]	[]
368_6383	chr13	78816468	78816868	+	1000	129.0	[]	[]	[7.549868]	[134]	[]	[78816688]
368_6389	chr19	39024998	39025398	+	1000	129.0	[8.891774]	[115]	[8.891774]	[114]	[39025200]	[39025199]
368_639	chr3	178170658	178171058	+	1000	532.0	[8.891774]	[167]	[]	[]	[178170901]	[]
368_6418	chr17	82738271	82738671	+	1000	128.5	[]	[]	[8.001244, 8.182954]	[128, 143]	[]	[82738494, 82738509]
368_6423	chr3	33914785	33915185	+	1000	128.5	[]	[]	[7.549868]	[141]	[]	[33914996]
368_6464	chr9	35801552	35801952	+	1000	128.0	[]	[]	[7.7957826]	[118]	[]	[35801760]
368_6469	chr10	22133943	22134343	+	1000	127.5	[8.001244]	[159]	[]	[]	[22134173]	[]
368_648	chr6	14476815	14477215	+	1000	530.0	[8.891774, 8.001244]	[87, 127]	[8.891774]	[86]	[14476990, 14477030]	[14476989]
368_6481	chr1	12085625	12086025	+	1000	127.0	[]	[]	[8.891774]	[70]	[]	[12085781]
368_6485	chr1	233962824	233963224	+	1000	127.0	[8.891774]	[110]	[]	[]	[233963032]	[]
368_6495	chr17	20189960	20190360	+	1000	127.0	[8.001244]	[155]	[]	[]	[20190175]	[]
368_65	chr2	237965002	237965402	+	1000	772.0	[12.567606]	[132]	[8.001244]	[116]	[237965224]	[237965208]
368_650	chr1	203311791	203312191	+	1000	529.5	[8.182954]	[104]	[]	[]	[203311977]	[]
368_6502	chr8	9108876	9109276	+	1000	127.0	[]	[]	[8.228404]	[88]	[]	[9109049]
368_6523	chr4	6278738	6279138	+	1000	126.5	[]	[]	[8.891774]	[146]	[]	[6278975]
368_6525	chr5	154776186	154776586	+	1000	126.5	[8.069409]	[144]	[]	[]	[154776430]	[]
368_6535	chr1	13869141	13869541	+	1000	126.0	[8.001244]	[168]	[]	[]	[13869378]	[]
368_6540	chr15	87619274	87619674	+	1000	126.0	[8.090539]	[115]	[]	[]	[87619455]	[]
368_6541	chr16	21525336	21525736	+	1000	126.0	[]	[]	[8.968127, 8.069409]	[93, 137]	[]	[21525517, 21525561]
368_6547	chr7	10644895	10645295	+	1000	126.0	[]	[]	[8.228404]	[103]	[]	[10645093]
368_6565	chr2	27537358	27537758	+	1000	125.5	[]	[]	[12.567606]	[115]	[]	[27537543]
368_6574	chr3	153221835	153222235	+	1000	125.5	[]	[]	[8.891774]	[97]	[]	[153222001]
368_6579	chr8	73312287	73312687	+	1000	125.5	[]	[]	[8.069409]	[172]	[]	[73312534]
368_6582	chr1	164772627	164773027	+	1000	125.0	[]	[]	[8.182954]	[183]	[]	[164772867]
368_6586	chr10	101450299	101450699	+	1000	125.0	[]	[]	[8.069409]	[134]	[]	[101450516]
368_659	chr9	132984780	132985180	+	1000	528.0	[8.182954]	[56]	[8.891774]	[117]	[132984935]	[132984996]
368_6591	chr16	49698419	49698819	+	1000	125.0	[9.473919]	[142]	[]	[]	[49698659]	[]
368_6595	chr3	97911005	97911405	+	1000	125.0	[]	[]	[8.182954, 8.001244]	[98, 149]	[]	[97911186, 97911237]
368_6611	chr17	75124285	75124685	+	1000	124.5	[8.891774, 8.968127]	[74, 140]	[]	[]	[75124452, 75124518]	[]
368_6622	chr6	14728574	14728974	+	1000	124.5	[]	[]	[8.090539]	[139]	[]	[14728787]
368_6627	chr11	20488419	20488819	+	1000	124.0	[8.090539]	[92]	[12.567606]	[147]	[20488592]	[20488647]
368_6638	chr22	19217914	19218314	+	1000	124.0	[]	[]	[8.182954]	[95]	[]	[19218104]
368_6643	chr7	133081080	133081480	+	1000	124.0	[]	[]	[7.549868, 7.549868]	[88, 167]	[]	[133081245, 133081324]
368_6644	chr8	19322037	19322437	+	1000	124.0	[7.549868]	[136]	[7.7957826]	[102]	[19322260]	[19322226]
368_6651	chr1	211928204	211928604	+	1000	123.5	[7.549868]	[159]	[]	[]	[211928417]	[]
368_6655	chr12	111405215	111405615	+	1000	123.5	[]	[]	[8.069409]	[166]	[]	[111405459]
368_666	chr5	95934391	95934791	+	1000	526.5	[7.7957826]	[76]	[]	[]	[95934557]	[]
368_6669	chr5	149805746	149806146	+	1000	123.5	[]	[]	[8.228404, 8.891774]	[133, 139]	[]	[149805978, 149805984]
368_6670	chr5	180704318	180704718	+	1000	123.5	[8.805163]	[133]	[7.7957826]	[158]	[180704512]	[180704537]
368_6680	chr11	91905351	91905751	+	1000	123.0	[8.001244]	[128]	[]	[]	[91905529]	[]
368_669	chr3	182365044	182365444	+	1000	526.0	[]	[]	[8.090539]	[136]	[]	[182365279]
368_6694	chr8	96524183	96524583	+	1000	123.0	[]	[]	[8.090539]	[159]	[]	[96524406]
368_6700	chr15	96162416	96162816	+	1000	122.5	[]	[]	[8.891774]	[103]	[]	[96162600]
368_6713	chr9	122821511	122821911	+	1000	122.5	[]	[]	[8.891774]	[162]	[]	[122821760]
368_6715	chrX	79367383	79367783	+	1000	122.5	[12.567606]	[63]	[]	[]	[79367544]	[]
368_6718	chr10	3094779	3095179	+	1000	122.0	[]	[]	[7.7957826]	[160]	[]	[3094958]
368_672	chr8	38210630	38211030	+	1000	526.0	[]	[]	[8.069409]	[58]	[]	[38210783]
368_6729	chr17	76659873	76660273	+	1000	122.0	[]	[]	[8.001244]	[148]	[]	[76660079]
368_6737	chr6	70162952	70163352	+	1000	122.0	[8.891774]	[164]	[]	[]	[70163186]	[]
368_6741	chr8	109064009	109064409	+	1000	122.0	[8.001244]	[85]	[]	[]	[109064193]	[]
368_675	chr1	181152953	181153353	+	1000	525.5	[]	[]	[9.473919]	[123]	[]	[181153171]
368_6757	chr2	10434803	10435203	+	1000	121.5	[8.228404]	[131]	[]	[]	[10435018]	[]
368_6767	chr9	14906595	14906995	+	1000	121.5	[]	[]	[8.891774]	[103]	[]	[14906783]
368_677	chr19	12784534	12784934	+	1000	525.0	[7.7957826]	[82]	[]	[]	[12784704]	[]
368_6777	chr17	64505018	64505418	+	1000	121.0	[7.7957826]	[55]	[]	[]	[64505173]	[]
368_679	chr10	71635338	71635738	+	1000	524.5	[]	[]	[9.473919]	[116]	[]	[71635544]
368_6792	chrX	155334609	155335009	+	1000	121.0	[8.090539, 8.090539]	[79, 97]	[]	[]	[155334774, 155334792]	[]
368_6801	chr10	125141946	125142346	+	1000	120.5	[]	[]	[8.228404, 8.182954]	[100, 134]	[]	[125142120, 125142154]
368_6806	chr17	68446658	68447058	+	1000	120.5	[8.001244]	[96]	[]	[]	[68446832]	[]
368_6807	chr20	31670708	31671108	+	1000	120.5	[]	[]	[9.473919]	[66]	[]	[31670861]
368_6821	chr1	39398667	39399067	+	1000	120.0	[7.7957826]	[131]	[]	[]	[39398894]	[]
368_6839	chr7	95549761	95550161	+	1000	120.0	[]	[]	[8.779576]	[144]	[]	[95550004]
368_686	chr22	19397022	19397422	+	1000	523.5	[7.7957826]	[112]	[]	[]	[19397231]	[]
368_6864	chr3	67030898	67031298	+	1000	119.5	[8.090539]	[150]	[]	[]	[67031142]	[]
368_6867	chr5	38932837	38933237	+	1000	119.5	[8.228404]	[128]	[]	[]	[38933057]	[]
368_688	chr4	95289257	95289657	+	1000	523.0	[8.891774]	[107]	[]	[]	[95289463]	[]
368_689	chr9	135951949	135952349	+	1000	523.0	[]	[]	[8.001244, 8.320784]	[81, 123]	[]	[135952125, 135952167]
368_690	chr10	133143249	133143649	+	1000	522.5	[]	[]	[7.7957826]	[174]	[]	[133143473]
368_6920	chr17	16298296	16298696	+	1000	118.5	[]	[]	[8.320784]	[152]	[]	[16298535]
368_6930	chr4	173264611	173265011	+	1000	118.5	[]	[]	[8.891774, 7.7957826, 8.891774]	[102, 105, 113]	[]	[173264792, 173264795, 173264803]
368_6933	chr7	105012459	105012859	+	1000	118.5	[]	[]	[8.891774]	[98]	[]	[105012610]
368_6934	chr8	97214691	97215091	+	1000	118.5	[8.228404]	[196]	[]	[]	[97214898]	[]
368_6943	chr13	51786039	51786439	+	1000	118.0	[]	[]	[8.891774]	[103]	[]	[51786230]
368_695	chr1	223788985	223789385	+	1000	520.5	[12.567606]	[155]	[]	[]	[223789223]	[]
368_696	chr11	119087708	119088108	+	1000	520.5	[8.228404, 8.891774, 8.320784]	[57, 64, 119]	[]	[]	[119087863, 119087870, 119087925]	[]
368_6979	chr14	32259652	32260052	+	1000	117.5	[]	[]	[12.567606]	[133]	[]	[32259871]
368_698	chr1	41882038	41882438	+	1000	520.0	[8.891774]	[124]	[]	[]	[41882259]	[]
368_6981	chr17	79803106	79803506	+	1000	117.5	[8.228404]	[89]	[]	[]	[79803279]	[]
368_7021	chr3	127706957	127707357	+	1000	117.0	[]	[]	[8.001244, 8.891774]	[86, 168]	[]	[127707115, 127707197]
368_7040	chr10	119538550	119538950	+	1000	116.5	[8.069409, 8.968127]	[141, 151]	[]	[]	[119538786, 119538796]	[]
368_705	chr1	162372751	162373151	+	1000	518.0	[]	[]	[8.182954]	[150]	[]	[162372992]
368_7059	chr7	1043987	1044387	+	1000	116.5	[]	[]	[12.567606]	[73]	[]	[1044147]
368_7060	chr8	10716113	10716513	+	1000	116.5	[8.069409]	[153]	[9.473919]	[71]	[10716358]	[10716276]
368_7068	chr12	64672820	64673220	+	1000	116.0	[12.567606]	[110]	[]	[]	[64672973]	[]
368_708	chr15	35166680	35167080	+	1000	517.0	[]	[]	[8.182954]	[66]	[]	[35166846]
368_7093	chr6	157763375	157763775	+	1000	116.0	[]	[]	[8.320784]	[192]	[]	[157763588]
368_7107	chr12	47207131	47207531	+	1000	115.5	[]	[]	[8.891774]	[119]	[]	[47207328]
368_7108	chr12	113669890	113670290	+	1000	115.5	[8.891774]	[104]	[8.891774]	[103]	[113670085]	[113670084]
368_7122	chr6	15343459	15343859	+	1000	115.5	[]	[]	[8.001244]	[110]	[]	[15343661]
368_715	chr17	32142928	32143328	+	1000	515.5	[]	[]	[12.567606]	[128]	[]	[32143150]
368_7156	chr6	169454590	169454990	+	1000	115.0	[8.228404]	[154]	[]	[]	[169454830]	[]
368_7157	chr7	108037190	108037590	+	1000	115.0	[8.891774, 8.001244]	[118, 154]	[8.001244]	[70]	[108037389, 108037425]	[108037341]
368_716	chr7	1856339	1856739	+	1000	515.5	[8.968127]	[124]	[8.02331]	[83]	[1856562]	[1856521]
368_7171	chr18	50358778	50359178	+	1000	114.5	[]	[]	[8.891774, 8.069409]	[168, 197]	[]	[50358999, 50359028]
368_7175	chr22	23684606	23685006	+	1000	114.5	[8.228404, 8.182954, 8.090539]	[115, 121, 155]	[8.001244]	[106]	[23684795, 23684801, 23684835]	[23684786]
368_7186	chr1	234553444	234553844	+	1000	114.0	[]	[]	[8.069409]	[150]	[]	[234553677]
368_72	chr7	129720340	129720740	+	1000	766.5	[12.567606]	[133]	[]	[]	[129720569]	[]
368_7204	chr22	21632617	21633017	+	1000	114.0	[8.891774]	[142]	[]	[]	[21632768]	[]
368_721	chr1	119737163	119737563	+	1000	513.5	[]	[]	[7.7957826]	[77]	[]	[119737337]
368_7211	chr6	98834042	98834442	+	1000	114.0	[8.228404]	[128]	[]	[]	[98834248]	[]
368_7222	chr1	180271161	180271561	+	1000	113.5	[8.891774]	[98]	[8.891774, 8.001244]	[97, 144]	[180271330]	[180271329, 180271376]
368_7250	chr7	142804630	142805030	+	1000	113.5	[]	[]	[8.891774]	[161]	[]	[142804866]
368_7251	chr7	151272965	151273365	+	1000	113.5	[]	[]	[8.090539]	[102]	[]	[151273128]
368_7256	chr11	78292184	78292584	+	1000	113.0	[]	[]	[8.805163]	[89]	[]	[78292340]
368_7259	chr16	69404450	69404850	+	1000	113.0	[8.891774]	[69]	[]	[]	[69404616]	[]
368_726	chr12	106301847	106302247	+	1000	512.5	[7.7957826]	[244]	[8.182954]	[186]	[106302078]	[106302020]
368_7276	chr6	42030876	42031276	+	1000	113.0	[8.891774, 8.182954]	[99, 141]	[]	[]	[42031038, 42031080]	[]
