#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_17887	chr7	44955705	44956105	+	873	29.0	[10.897183]	[133]	[]	[]	[44955878]	[]
503_17896	chr7	95772389	95772789	+	1000	29.0	[9.276331]	[206]	[]	[]	[95772597]	[]
503_17908	chr7	107103283	107103683	+	1000	29.0	[10.310211]	[155]	[]	[]	[107103515]	[]
503_17909	chr7	123532854	123533254	+	1000	29.0	[]	[]	[7.367616]	[120]	[]	[123533019]
503_1791	chr7	126701040	126701440	+	1000	99.0	[7.7103596]	[81]	[8.77996]	[139]	[126701217]	[126701275]
503_17912	chr7	128792772	128793172	+	1000	29.0	[]	[]	[12.327155]	[198]	[]	[128793013]
503_17913	chr7	130154951	130155351	+	1000	29.0	[6.862329]	[150]	[]	[]	[130155141]	[]
503_1792	chr7	127392543	127392943	+	1000	99.0	[10.310211]	[124]	[]	[]	[127392734]	[]
503_17926	chr8	15582546	15582946	+	1000	29.0	[6.4858923]	[86]	[]	[]	[15582723]	[]
503_17935	chr8	140458129	140458529	+	1000	29.0	[6.924771]	[178]	[9.276331]	[146]	[140458343]	[140458311]
503_17948	chr9	96383565	96383965	+	553	29.0	[8.261184]	[63]	[]	[]	[96383724]	[]
503_17950	chr9	98583983	98584383	+	1000	29.0	[12.963955, 7.2380586, 10.310211]	[116, 138, 183]	[]	[]	[98584148, 98584170, 98584215]	[]
503_17971	chr9	131054114	131054514	+	931	29.0	[]	[]	[9.276331]	[197]	[]	[131054365]
503_17977	chr9	133027129	133027529	+	544	29.0	[]	[]	[12.327155]	[118]	[]	[133027333]
503_17997	chr1	1058303	1058703	+	1000	28.0	[8.880239]	[86]	[]	[]	[1058470]	[]
503_18007	chr1	19179866	19180266	+	1000	28.0	[13.371697, 12.327155]	[124, 144]	[]	[]	[19180076, 19180096]	[]
503_18008	chr1	19644555	19644955	+	1000	28.0	[]	[]	[6.4167504]	[166]	[]	[19644729]
503_18010	chr1	21910756	21911156	+	1000	28.0	[]	[]	[7.349987]	[156]	[]	[21910993]
503_18014	chr1	25800808	25801208	+	1000	28.0	[7.099728]	[88]	[]	[]	[25800965]	[]
503_18024	chr1	30708077	30708477	+	1000	28.0	[]	[]	[7.1016955]	[121]	[]	[30708287]
503_18026	chr1	30911295	30911695	+	1000	28.0	[]	[]	[7.3005238]	[179]	[]	[30911480]
503_18027	chr1	31413174	31413574	+	956	28.0	[]	[]	[6.615002]	[195]	[]	[31413401]
503_18034	chr1	38745306	38745706	+	996	28.0	[]	[]	[10.698719]	[188]	[]	[38745534]
503_18048	chr1	77704743	77705143	+	1000	28.0	[]	[]	[11.819135]	[146]	[]	[77704974]
503_1805	chr15	43185216	43185616	+	1000	98.0	[7.2583613, 11.405568]	[76, 103]	[]	[]	[43185389, 43185416]	[]
503_1806	chr15	65295894	65296294	+	1000	98.0	[]	[]	[7.2088985]	[122]	[]	[65296101]
503_18080	chr1	206504223	206504623	+	1000	28.0	[8.8909]	[106]	[]	[]	[206504375]	[]
503_18082	chr1	211722493	211722893	+	1000	28.0	[]	[]	[6.751365]	[151]	[]	[211722663]
503_1809	chr17	1456086	1456486	+	1000	98.0	[11.072505]	[84]	[]	[]	[1456259]	[]
503_18090	chr1	232805247	232805647	+	1000	28.0	[]	[]	[6.892782]	[181]	[]	[232805431]
503_18091	chr1	233904461	233904861	+	1000	28.0	[6.7055626]	[111]	[]	[]	[233904631]	[]
503_18095	chr1	244350495	244350895	+	1000	28.0	[6.406941]	[183]	[]	[]	[244350744]	[]
503_18098	chr1	247471583	247471983	+	1000	28.0	[9.1897955]	[134]	[]	[]	[247471800]	[]
503_18108	chr10	79129310	79129710	+	994	28.0	[]	[]	[7.8463583]	[161]	[]	[79129551]
503_18123	chr11	38518019	38518419	+	1000	28.0	[7.766382]	[220]	[]	[]	[38518247]	[]
503_18130	chr11	64146001	64146401	+	1000	28.0	[6.892782]	[69]	[]	[]	[64146164]	[]
503_18146	chr11	73289343	73289743	+	1000	28.0	[6.4858923]	[137]	[]	[]	[73289521]	[]
503_18147	chr11	73307716	73308116	+	1000	28.0	[]	[]	[6.4167504]	[159]	[]	[73307950]
503_18152	chr11	117946817	117947217	+	1000	28.0	[]	[]	[8.322755]	[132]	[]	[117947017]
503_18161	chr12	47779355	47779755	+	1000	28.0	[]	[]	[7.3395963]	[132]	[]	[47779518]
503_18170	chr12	57737153	57737553	+	1000	28.0	[6.924771, 8.445345]	[92, 171]	[]	[]	[57737317, 57737396]	[]
503_18174	chr12	94100264	94100664	+	1000	28.0	[]	[]	[6.6256638]	[134]	[]	[94100483]
503_18188	chr12	132471099	132471499	+	705	28.0	[6.882673, 8.423885]	[88, 138]	[]	[]	[132471262, 132471312]	[]
503_18195	chr13	52159423	52159823	+	991	28.0	[]	[]	[6.924771]	[120]	[]	[52159590]
503_182	chr9	129823985	129824385	+	1000	220.0	[]	[]	[13.471976]	[67]	[]	[129824152]
503_18207	chr14	90801230	90801630	+	1000	28.0	[11.819135, 6.730932]	[123, 138]	[]	[]	[90801453, 90801468]	[]
503_18211	chr14	103923905	103924305	+	1000	28.0	[8.77996, 8.77996]	[124, 164]	[]	[]	[103924108, 103924148]	[]
503_18213	chr15	41934877	41935277	+	988	28.0	[]	[]	[8.830775]	[85]	[]	[41935042]
503_18214	chr15	58111772	58112172	+	1000	28.0	[10.150553, 9.783327]	[118, 142]	[8.112281]	[115]	[58111985, 58112009]	[58111982]
503_18215	chr15	67076230	67076630	+	1000	28.0	[]	[]	[12.885004]	[182]	[]	[67076475]
503_18228	chr16	8880125	8880525	+	1000	28.0	[]	[]	[8.311011]	[121]	[]	[8880304]
503_18232	chr16	22001007	22001407	+	1000	28.0	[]	[]	[7.2925353]	[141]	[]	[22001217]
503_18233	chr16	29689455	29689855	+	1000	28.0	[12.963955, 8.672809]	[74, 94]	[]	[]	[29689625, 29689645]	[]
503_18239	chr16	67530120	67530520	+	1000	28.0	[10.310211]	[125]	[]	[]	[67530313]	[]
503_18282	chr17	74326047	74326447	+	1000	28.0	[]	[]	[7.2428365]	[105]	[]	[74326221]
503_18295	chr18	70025630	70026030	+	1000	28.0	[]	[]	[8.631947]	[77]	[]	[70025790]
503_1830	chr5	139439380	139439780	+	1000	98.0	[]	[]	[6.406941]	[115]	[]	[139439576]
503_18314	chr19	8033500	8033900	+	1000	28.0	[]	[]	[10.310211]	[182]	[]	[8033747]
503_18318	chr19	10415705	10416105	+	1000	28.0	[6.615002]	[146]	[]	[]	[10415918]	[]
503_18330	chr19	14775811	14776211	+	1000	28.0	[7.753163]	[138]	[]	[]	[14776025]	[]
503_18333	chr19	18401814	18402214	+	1000	28.0	[8.130486]	[115]	[]	[]	[18402014]	[]
503_18337	chr19	19444513	19444913	+	1000	28.0	[9.005733]	[220]	[]	[]	[19444762]	[]
503_18386	chr2	73069040	73069440	+	1000	28.0	[8.322755]	[152]	[]	[]	[73069285]	[]
503_18390	chr2	96321150	96321550	+	1000	28.0	[]	[]	[7.753163]	[146]	[]	[96321346]
503_18392	chr2	100278952	100279352	+	1000	28.0	[]	[]	[12.327155]	[139]	[]	[100279113]
503_18409	chr20	2800727	2801127	+	1000	28.0	[]	[]	[6.8936343]	[182]	[]	[2800978]
503_18411	chr20	25248025	25248425	+	1000	28.0	[10.421151]	[106]	[]	[]	[25248207]	[]
503_18413	chr20	32582874	32583274	+	899	28.0	[]	[]	[6.4858923]	[179]	[]	[32583093]
503_18415	chr20	38452885	38453285	+	1000	28.0	[7.57576]	[192]	[]	[]	[38453124]	[]
503_18417	chr20	43459058	43459458	+	1000	28.0	[13.471976]	[112]	[]	[]	[43459268]	[]
503_18420	chr20	49281193	49281593	+	963	28.0	[8.372218]	[92]	[]	[]	[49281380]	[]
503_18422	chr20	49765141	49765541	+	1000	28.0	[10.310211]	[171]	[]	[]	[49765351]	[]
503_18430	chr20	63858686	63859086	+	1000	28.0	[6.730932]	[177]	[]	[]	[63858897]	[]
503_18431	chr20	63957770	63958170	+	1000	28.0	[8.631947]	[126]	[]	[]	[63957928]	[]
503_18438	chr22	16809697	16810097	+	1000	28.0	[]	[]	[7.7103596]	[125]	[]	[16809878]
503_18442	chr22	19195702	19196102	+	1000	28.0	[12.327155]	[138]	[]	[]	[19195892]	[]
503_18445	chr22	19515732	19516132	+	1000	28.0	[]	[]	[7.3005238]	[169]	[]	[19515932]
503_18451	chr22	19814330	19814730	+	910	28.0	[]	[]	[10.310211]	[190]	[]	[19814548]
503_1846	chr1	205631300	205631700	+	1000	97.0	[]	[]	[12.327155]	[181]	[]	[205631530]
503_18464	chr22	20433751	20434151	+	1000	28.0	[9.975595]	[139]	[]	[]	[20433937]	[]
503_18469	chr22	20578224	20578624	+	1000	28.0	[]	[]	[6.780644]	[98]	[]	[20578421]
503_1847	chr1	226186377	226186777	+	1000	97.0	[6.973274]	[111]	[]	[]	[226186532]	[]
503_18478	chr22	21025238	21025638	+	1000	28.0	[8.830775]	[150]	[10.796905]	[74]	[21025475]	[21025399]
503_18485	chr22	21819417	21819817	+	1000	28.0	[6.406941]	[122]	[]	[]	[21819626]	[]
503_18487	chr22	21886257	21886657	+	1000	28.0	[]	[]	[8.830775]	[140]	[]	[21886466]
503_18493	chr22	22081402	22081802	+	1000	28.0	[9.276331]	[77]	[]	[]	[22081570]	[]
503_18502	chr22	22593263	22593663	+	1000	28.0	[]	[]	[6.892782]	[148]	[]	[22593503]
503_18506	chr22	22736014	22736414	+	1000	28.0	[10.796905]	[91]	[]	[]	[22736192]	[]
503_18512	chr22	22939605	22940005	+	1000	28.0	[]	[]	[6.406941]	[109]	[]	[22939792]
503_18533	chr22	49962363	49962763	+	1000	28.0	[]	[]	[10.897183]	[151]	[]	[49962587]
503_18538	chr3	12947232	12947632	+	1000	28.0	[]	[]	[7.259386]	[195]	[]	[12947430]
503_18539	chr3	13283567	13283967	+	1000	28.0	[]	[]	[8.423885]	[160]	[]	[13283808]
503_18545	chr3	45881111	45881511	+	1000	28.0	[]	[]	[6.8936343, 6.751365]	[129, 169]	[]	[45881283, 45881323]
503_1855	chr12	122895930	122896330	+	1000	97.0	[13.471976]	[94]	[]	[]	[122896116]	[]
503_18554	chr3	120642473	120642873	+	1000	28.0	[7.3587046]	[145]	[]	[]	[120642706]	[]
503_18593	chr4	173208415	173208815	+	1000	28.0	[]	[]	[10.897183]	[179]	[]	[173208663]
503_18594	chr4	184537973	184538373	+	883	28.0	[8.261184]	[96]	[]	[]	[184538133]	[]
503_18598	chr5	37553166	37553566	+	1000	28.0	[]	[]	[8.8589115]	[110]	[]	[37553370]
503_1860	chr16	11915103	11915503	+	1000	97.0	[]	[]	[7.259386]	[152]	[]	[11915342]
503_18602	chr5	62206077	62206477	+	1000	28.0	[]	[]	[12.885004]	[159]	[]	[62206313]
503_18606	chr5	81758795	81759195	+	892	28.0	[]	[]	[8.77996, 6.751365]	[107, 149]	[]	[81759000, 81759042]
503_18607	chr5	81954777	81955177	+	1000	28.0	[]	[]	[13.371697]	[180]	[]	[81955011]
503_18620	chr5	172142774	172143174	+	1000	28.0	[7.3005238]	[149]	[]	[]	[172142992]	[]
503_18627	chr6	3126416	3126816	+	1000	28.0	[7.208534]	[99]	[]	[]	[3126570]	[]
503_1863	chr18	23503242	23503642	+	1000	97.0	[7.4008026]	[231]	[]	[]	[23503484]	[]
503_18638	chr6	30214021	30214421	+	706	28.0	[9.975595]	[68]	[7.367616]	[142]	[30214175]	[30214249]
503_1864	chr19	55279862	55280262	+	1000	97.0	[14.393928]	[167]	[]	[]	[55280113]	[]
503_18641	chr6	31722175	31722575	+	1000	28.0	[7.475481]	[114]	[]	[]	[31722367]	[]
503_18655	chr6	49888714	49889114	+	1000	28.0	[6.615002]	[112]	[]	[]	[49888924]	[]
503_1866	chr20	32681290	32681690	+	1000	97.0	[7.0065327]	[138]	[]	[]	[32681521]	[]
503_1867	chr20	41693350	41693750	+	1000	97.0	[]	[]	[9.834179]	[144]	[]	[41693589]
503_18677	chr7	901838	902238	+	1000	28.0	[9.913131]	[111]	[]	[]	[902036]	[]
503_18683	chr7	32680644	32681044	+	1000	28.0	[10.796905]	[74]	[]	[]	[32680803]	[]
503_18684	chr7	45259954	45260354	+	1000	28.0	[7.349987]	[71]	[]	[]	[45260108]	[]
503_18688	chr7	72879895	72880295	+	861	28.0	[6.461904]	[125]	[]	[]	[72880073]	[]
503_18703	chr7	126667931	126668331	+	1000	28.0	[6.7055626]	[149]	[]	[]	[126668141]	[]
503_18712	chr7	134327792	134328192	+	914	28.0	[8.830775]	[160]	[6.751365]	[153]	[134328041]	[134328034]
503_18727	chr8	23074581	23074981	+	1000	28.0	[6.892782]	[145]	[]	[]	[23074825]	[]
503_1874	chr3	128725889	128726289	+	1000	97.0	[]	[]	[11.851124]	[199]	[]	[128726136]
503_18744	chr8	142718006	142718406	+	1000	28.0	[13.471976, 13.471976]	[179, 199]	[]	[]	[142718203, 142718223]	[]
503_18757	chr9	68705088	68705488	+	1000	28.0	[]	[]	[6.4858923]	[194]	[]	[68705331]
503_18758	chr9	69019821	69020221	+	1000	28.0	[]	[]	[6.615002, 6.730932]	[89, 146]	[]	[69020003, 69020060]
503_18759	chr9	70420704	70421104	+	634	28.0	[8.00715]	[126]	[]	[]	[70420863]	[]
503_18762	chr9	93058338	93058738	+	875	28.0	[]	[]	[7.6478944]	[85]	[]	[93058490]
503_1877	chr5	178113300	178113700	+	1000	97.0	[]	[]	[9.875317]	[75]	[]	[178113475]
503_18773	chr9	120839847	120840247	+	1000	28.0	[]	[]	[8.77996]	[135]	[]	[120840077]
503_18783	chr9	128279126	128279526	+	1000	28.0	[8.423885]	[192]	[]	[]	[128279360]	[]
503_18790	chr9	130746769	130747169	+	1000	28.0	[]	[]	[8.830775]	[122]	[]	[130746963]
503_18796	chr9	130967682	130968082	+	1000	28.0	[10.327956]	[146]	[]	[]	[130967910]	[]
503_18811	chrX	41010181	41010581	+	1000	28.0	[]	[]	[6.7845144]	[134]	[]	[41010387]
503_18819	chrX	153766228	153766628	+	1000	28.0	[]	[]	[8.404206]	[158]	[]	[153766437]
503_18829	chr1	9537987	9538387	+	1000	27.0	[8.123926]	[167]	[]	[]	[9538211]	[]
503_1883	chr1	23825204	23825604	+	1000	96.0	[6.924771]	[112]	[]	[]	[23825387]	[]
503_18839	chr1	17755103	17755503	+	1000	27.0	[]	[]	[8.880239]	[115]	[]	[17755311]
503_18842	chr1	21946882	21947282	+	1000	27.0	[]	[]	[10.897183, 10.897183]	[105, 160]	[]	[21947075, 21947130]
503_18846	chr1	25608424	25608824	+	1000	27.0	[7.2380586]	[185]	[]	[]	[25608672]	[]
503_18873	chr1	61184070	61184470	+	1000	27.0	[6.406941]	[164]	[]	[]	[61184313]	[]
503_1888	chr1	213051088	213051488	+	1000	96.0	[9.975595]	[61]	[]	[]	[213051243]	[]
503_18889	chr1	154607970	154608370	+	1000	27.0	[6.7845144]	[142]	[]	[]	[154608138]	[]
503_1890	chr10	43397109	43397509	+	1000	96.0	[6.993913, 6.780644, 7.259386]	[91, 98, 124]	[]	[]	[43397262, 43397269, 43397295]	[]
503_18901	chr1	202861909	202862309	+	1000	27.0	[6.406941]	[94]	[]	[]	[202862073]	[]
503_18929	chr10	35378522	35378922	+	1000	27.0	[]	[]	[8.77996]	[121]	[]	[35378708]
503_18936	chr10	49173459	49173859	+	1000	27.0	[7.8463583]	[105]	[]	[]	[49173656]	[]
503_18957	chr11	17352886	17353286	+	1000	27.0	[9.683048]	[164]	[]	[]	[17353126]	[]
503_18969	chr11	62396733	62397133	+	1000	27.0	[]	[]	[8.261184]	[92]	[]	[62396916]
503_18977	chr11	65896363	65896763	+	795	27.0	[7.4008026]	[220]	[]	[]	[65896604]	[]
503_18983	chr11	68257558	68257958	+	1000	27.0	[]	[]	[8.403247]	[184]	[]	[68257746]
503_18990	chr11	118342417	118342817	+	1000	27.0	[6.882673]	[138]	[]	[]	[118342613]	[]
503_18998	chr12	15882117	15882517	+	1000	27.0	[]	[]	[12.376983]	[222]	[]	[15882359]
503_19001	chr12	32000315	32000715	+	1000	27.0	[6.593675]	[71]	[]	[]	[32000470]	[]
503_19004	chr12	47828857	47829257	+	913	27.0	[8.261184]	[90]	[]	[]	[47829024]	[]
503_19005	chr12	48977918	48978318	+	983	27.0	[6.8739552]	[139]	[]	[]	[48978153]	[]
503_19019	chr12	110794896	110795296	+	1000	27.0	[]	[]	[9.683048]	[123]	[]	[110795079]
503_1902	chr19	48878656	48879056	+	1000	96.0	[]	[]	[10.389162]	[88]	[]	[48878833]
503_1903	chr2	32165542	32165942	+	1000	96.0	[7.766382]	[125]	[7.259386]	[151]	[32165760]	[32165786]
503_19074	chr16	2750912	2751312	+	1000	27.0	[9.4167595]	[160]	[]	[]	[2751151]	[]
503_19096	chr16	85173587	85173987	+	766	27.0	[6.892782]	[78]	[]	[]	[85173745]	[]
503_19100	chr16	87661443	87661843	+	1000	27.0	[7.885317]	[127]	[]	[]	[87661628]	[]
503_1913	chr6	26568658	26569058	+	1000	96.0	[6.7055626]	[80]	[]	[]	[26568834]	[]
503_19135	chr17	76710218	76710618	+	1000	27.0	[]	[]	[9.80219]	[178]	[]	[76710461]
503_19150	chr19	543804	544204	+	1000	27.0	[10.897183]	[103]	[]	[]	[544007]	[]
503_19151	chr19	566479	566879	+	922	27.0	[7.5180907]	[99]	[]	[]	[566646]	[]
503_19162	chr19	4759800	4760200	+	1000	27.0	[9.92478]	[217]	[]	[]	[4760047]	[]
503_19163	chr19	4812911	4813311	+	986	27.0	[]	[]	[6.486581]	[152]	[]	[4813071]
503_1917	chr7	101138475	101138875	+	1000	96.0	[]	[]	[12.376983]	[103]	[]	[101138671]
503_19171	chr19	13234546	13234946	+	785	27.0	[10.835977, 10.327956]	[99, 124]	[]	[]	[13234737, 13234762]	[]
503_19173	chr19	16070407	16070807	+	907	27.0	[7.891876]	[156]	[]	[]	[16070595]	[]
503_19193	chr19	38433371	38433771	+	1000	27.0	[]	[]	[7.4201775]	[140]	[]	[38433537]
503_1920	chr9	127715557	127715957	+	1000	96.0	[8.404206]	[116]	[]	[]	[127715772]	[]
503_19211	chr19	51480583	51480983	+	1000	27.0	[8.423885]	[109]	[]	[]	[51480767]	[]
503_19215	chr19	55112859	55113259	+	1000	27.0	[12.327155]	[92]	[]	[]	[55113034]	[]
503_19220	chr2	8693200	8693600	+	842	27.0	[]	[]	[9.437122]	[113]	[]	[8693378]
503_19229	chr2	38552243	38552643	+	980	27.0	[]	[]	[6.6215615]	[82]	[]	[38552399]
503_19245	chr2	96509361	96509761	+	1000	27.0	[6.882673]	[138]	[]	[]	[96509585]	[]
503_19250	chr2	126777332	126777732	+	1000	27.0	[]	[]	[8.681774]	[74]	[]	[126777505]
503_19257	chr2	167944901	167945301	+	1000	27.0	[7.1016955]	[79]	[]	[]	[167945065]	[]
503_19260	chr2	172674638	172675038	+	1000	27.0	[]	[]	[7.57576]	[143]	[]	[172674829]
503_19274	chr20	10034842	10035242	+	1000	27.0	[8.404206]	[70]	[7.7103596]	[143]	[10035010]	[10035083]
503_19277	chr20	32159830	32160230	+	797	27.0	[]	[]	[10.897183, 8.8589115]	[154, 186]	[]	[32160026, 32160058]
503_19293	chr21	45138582	45138982	+	1000	27.0	[]	[]	[8.372218]	[163]	[]	[45138831]
503_19305	chr22	19482856	19483256	+	1000	27.0	[]	[]	[6.615002]	[118]	[]	[19483056]
503_1932	chr11	8688752	8689152	+	1000	95.0	[]	[]	[14.901949, 11.580525]	[194, 214]	[]	[8688974, 8688994]
503_1933	chr15	89815011	89815411	+	1000	95.0	[8.880239]	[83]	[8.445345]	[74]	[89815192]	[89815183]
503_1934	chr16	1772916	1773316	+	1000	95.0	[12.885004, 10.835977]	[155, 165]	[]	[]	[1773146, 1773156]	[]
503_19342	chr22	21746516	21746916	+	1000	27.0	[]	[]	[7.3005238]	[91]	[]	[21746701]
503_19344	chr22	21776873	21777273	+	1000	27.0	[]	[]	[7.2380586]	[193]	[]	[21777095]
503_1935	chr17	28661955	28662355	+	1000	95.0	[12.376983]	[134]	[8.423885]	[117]	[28662186]	[28662169]
503_19352	chr22	22023576	22023976	+	666	27.0	[]	[]	[6.730932]	[114]	[]	[22023788]
503_19378	chr22	26573173	26573573	+	1000	27.0	[]	[]	[9.834179]	[121]	[]	[26573390]
503_19381	chr22	36978002	36978402	+	1000	27.0	[]	[]	[11.206739]	[133]	[]	[36978197]
503_19388	chr22	42070969	42071369	+	982	27.0	[8.76831]	[84]	[]	[]	[42071134]	[]
503_19394	chr3	9642732	9643132	+	1000	27.0	[]	[]	[8.322755]	[88]	[]	[9642917]
503_19404	chr3	37241893	37242293	+	1000	27.0	[6.862329]	[91]	[]	[]	[37242071]	[]
503_19407	chr3	39151576	39151976	+	1000	27.0	[6.993913]	[125]	[]	[]	[39151758]	[]
503_19409	chr3	45938795	45939195	+	1000	27.0	[]	[]	[7.208534]	[107]	[]	[45938982]
503_1941	chr17	81636907	81637307	+	1000	95.0	[]	[]	[6.486581]	[137]	[]	[81637143]
503_19416	chr3	132722840	132723240	+	603	27.0	[7.367616]	[75]	[]	[]	[132722997]	[]
503_1942	chr17	82065646	82066046	+	1000	95.0	[11.206739, 9.467575]	[66, 127]	[]	[]	[82065802, 82065863]	[]
503_19424	chr3	170690358	170690758	+	910	27.0	[12.327155, 6.406941]	[93, 143]	[]	[]	[170690541, 170690591]	[]
503_19428	chr3	185900245	185900645	+	747	27.0	[]	[]	[12.963955]	[127]	[]	[185900466]
503_19430	chr3	186997020	186997420	+	950	27.0	[]	[]	[7.259386]	[90]	[]	[186997193]
503_19433	chr3	196193900	196194300	+	1000	27.0	[6.993913]	[91]	[]	[]	[196194077]	[]
503_19440	chr4	38319809	38320209	+	955	27.0	[8.372218]	[157]	[6.406941]	[95]	[38320050]	[38319988]
503_19448	chr4	99022778	99023178	+	579	27.0	[6.406941]	[173]	[]	[]	[99022958]	[]
503_1945	chr19	38335577	38335977	+	1000	95.0	[9.834179]	[105]	[]	[]	[38335771]	[]
503_19452	chr4	123564782	123565182	+	1000	27.0	[6.993913]	[170]	[]	[]	[123565030]	[]
503_19454	chr4	140151334	140151734	+	777	27.0	[6.4858923]	[165]	[]	[]	[140151521]	[]
503_19466	chr5	61332035	61332435	+	1000	27.0	[]	[]	[11.851124]	[128]	[]	[61332241]
503_19474	chr5	135296833	135297233	+	884	27.0	[]	[]	[8.322755]	[154]	[]	[135297071]
503_19480	chr5	141960753	141961153	+	957	27.0	[12.327155]	[114]	[]	[]	[141960962]	[]
503_19485	chr5	160197675	160198075	+	1000	27.0	[9.642532]	[76]	[]	[]	[160197838]	[]
503_19494	chr6	2542864	2543264	+	1000	27.0	[]	[]	[7.753163]	[144]	[]	[2543095]
503_19503	chr6	20424742	20425142	+	1000	27.0	[8.322755]	[89]	[]	[]	[20424904]	[]
503_19508	chr6	26502150	26502550	+	1000	27.0	[8.631947]	[99]	[]	[]	[26502336]	[]
503_19516	chr6	31079628	31080028	+	1000	27.0	[13.371697]	[126]	[]	[]	[31079840]	[]
503_19529	chr6	37791414	37791814	+	1000	27.0	[]	[]	[7.3005238]	[180]	[]	[37791661]
503_19531	chr6	41603063	41603463	+	1000	27.0	[]	[]	[9.467575]	[139]	[]	[41603290]
503_1954	chr22	20418198	20418598	+	1000	95.0	[9.92478]	[66]	[]	[]	[20418359]	[]
503_19540	chr6	87756882	87757282	+	1000	27.0	[]	[]	[7.259386]	[118]	[]	[87757052]
503_19543	chr6	108598267	108598667	+	738	27.0	[6.8419666]	[116]	[]	[]	[108598451]	[]
503_19547	chr6	142926655	142927055	+	750	27.0	[6.615002]	[119]	[11.819135]	[143]	[142926870]	[142926894]
503_19556	chr7	1043498	1043898	+	1000	27.0	[7.57576]	[137]	[]	[]	[1043718]	[]
503_1956	chr3	37994200	37994600	+	1000	95.0	[]	[]	[9.834179]	[152]	[]	[37994448]
503_19561	chr7	10707502	10707902	+	1000	27.0	[]	[]	[7.3005238]	[89]	[]	[10707680]
503_19589	chr7	148262806	148263206	+	1000	27.0	[]	[]	[9.1897955]	[144]	[]	[148263015]
503_19590	chr7	148527653	148528053	+	1000	27.0	[]	[]	[6.730932]	[115]	[]	[148527857]
503_19594	chr7	151245474	151245874	+	809	27.0	[]	[]	[8.445345]	[143]	[]	[151245641]
503_19599	chr7	158696093	158696493	+	1000	27.0	[9.276331]	[110]	[]	[]	[158696297]	[]
503_1960	chr3	184248707	184249107	+	1000	95.0	[]	[]	[6.591707]	[159]	[]	[184248919]
503_19601	chr8	6428625	6429025	+	1000	27.0	[]	[]	[7.081232]	[138]	[]	[6428837]
503_19602	chr8	21509259	21509659	+	1000	27.0	[6.993913]	[92]	[]	[]	[21509439]	[]
503_19616	chr8	80486088	80486488	+	951	27.0	[7.2583613]	[82]	[]	[]	[80486259]	[]
503_19618	chr8	124660383	124660783	+	1000	27.0	[9.276331]	[154]	[]	[]	[124660567]	[]
503_1962	chr3	197444170	197444570	+	1000	95.0	[7.259386]	[100]	[]	[]	[197444360]	[]
503_19620	chr8	129692760	129693160	+	1000	27.0	[6.993913]	[96]	[]	[]	[129692945]	[]
503_19622	chr8	143220341	143220741	+	904	27.0	[]	[]	[6.973274]	[83]	[]	[143220521]
503_19630	chr9	34611800	34612200	+	1000	27.0	[]	[]	[6.486581]	[180]	[]	[34612049]
503_19654	chr9	129828936	129829336	+	1000	27.0	[]	[]	[7.349987]	[106]	[]	[129829135]
503_19656	chr9	130209023	130209423	+	908	27.0	[9.80219]	[159]	[]	[]	[130209268]	[]
503_19687	chrX	72366144	72366544	+	1000	27.0	[8.423885]	[171]	[]	[]	[72366367]	[]
503_19692	chrX	136884816	136885216	+	1000	27.0	[10.897183]	[139]	[]	[]	[136885015]	[]
503_19693	chrX	139213329	139213729	+	1000	27.0	[]	[]	[9.208607]	[148]	[]	[139213569]
503_1971	chr7	30594640	30595040	+	1000	95.0	[]	[]	[7.766382]	[214]	[]	[30594878]
503_19711	chr1	11337486	11337886	+	987	26.0	[6.780644]	[183]	[]	[]	[11337717]	[]
503_19720	chr1	18530927	18531327	+	964	26.0	[]	[]	[8.123926, 9.676489]	[83, 118]	[]	[18531084, 18531119]
503_19725	chr1	25562388	25562788	+	572	26.0	[]	[]	[12.327155]	[145]	[]	[25562629]
503_19738	chr1	37994993	37995393	+	754	26.0	[]	[]	[9.80219]	[154]	[]	[37995242]
503_19746	chr1	43968276	43968676	+	1000	26.0	[7.1016955]	[127]	[]	[]	[43968495]	[]
503_19748	chr1	46489657	46490057	+	805	26.0	[6.406941]	[174]	[]	[]	[46489906]	[]
503_19771	chr1	145425548	145425948	+	938	26.0	[6.6256638]	[93]	[]	[]	[145425712]	[]
503_19772	chr1	150613517	150613917	+	871	26.0	[7.8463583]	[73]	[]	[]	[150613669]	[]
503_19790	chr1	169312019	169312419	+	1000	26.0	[]	[]	[8.123926]	[130]	[]	[169312221]
503_19791	chr1	173330358	173330758	+	1000	26.0	[]	[]	[10.288883]	[106]	[]	[173330562]
503_19792	chr1	180213359	180213759	+	1000	26.0	[6.406941]	[101]	[]	[]	[180213559]	[]
503_19804	chr1	205449703	205450103	+	929	26.0	[]	[]	[10.310211]	[145]	[]	[205449929]
503_1981	chr9	128881832	128882232	+	1000	95.0	[]	[]	[9.834179]	[79]	[]	[128881990]
503_19816	chr1	228130913	228131313	+	870	26.0	[]	[]	[8.271939]	[90]	[]	[228131079]
503_19817	chr1	228177902	228178302	+	1000	26.0	[]	[]	[8.303927]	[174]	[]	[228178133]
