#PeakID(python identify_motif.py ./ENCODE_processed_files/IKZF1_idr.fa IKZF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
758_21509	chr3	194312780	194313180	+	1000	64.5	[6.8401775]	[104]	[]	[]	[194312981]	[]
758_21514	chr4	51906205	51906605	+	1000	64.5	[]	[]	[6.873926]	[117]	[]	[51906412]
758_21517	chr4	86970683	86971083	+	1000	64.5	[9.081597]	[99]	[]	[]	[86970864]	[]
758_21523	chr4	189927258	189927658	+	1000	64.5	[]	[]	[10.7555]	[155]	[]	[189927468]
758_21529	chr5	80631176	80631576	+	650	64.5	[10.770176, 11.362798]	[87, 153]	[]	[]	[80631329, 80631395]	[]
758_21537	chr6	15401855	15402255	+	1000	64.5	[]	[]	[10.7555]	[158]	[]	[15402080]
758_21538	chr6	22031030	22031430	+	1000	64.5	[]	[]	[8.245038, 6.7416005]	[108, 158]	[]	[22031221, 22031271]
758_21541	chr6	28137541	28137941	+	1000	64.5	[]	[]	[6.7416005]	[121]	[]	[28137745]
758_21542	chr6	28950733	28951133	+	1000	64.5	[10.7555]	[107]	[]	[]	[28950936]	[]
758_2155	chr12	131231118	131231518	+	1000	244.0	[9.56255]	[136]	[]	[]	[131231347]	[]
758_21554	chr6	87727864	87728264	+	1000	64.5	[]	[]	[7.87297]	[144]	[]	[87728105]
758_21555	chr6	130032889	130033289	+	1000	64.5	[6.7687325, 8.458068, 7.6377397, 11.575829]	[89, 92, 101, 136]	[]	[]	[130033071, 130033074, 130033083, 130033118]	[]
758_21556	chr6	139611477	139611877	+	1000	64.5	[]	[]	[7.87297, 7.250373]	[97, 127]	[]	[139611645, 139611675]
758_2156	chr16	34582915	34583315	+	1000	244.0	[8.056022]	[55]	[]	[]	[34583066]	[]
758_21561	chr7	100426467	100426867	+	1000	64.5	[]	[]	[6.8930507, 7.6377397]	[162, 181]	[]	[100426673, 100426692]
758_21572	chr8	47372140	47372540	+	1000	64.5	[6.9204674]	[80]	[6.6800203]	[137]	[47372300]	[47372357]
758_21574	chr8	58674938	58675338	+	1000	64.5	[]	[]	[9.442706, 7.5565295]	[104, 161]	[]	[58675113, 58675170]
758_21577	chr8	102640252	102640652	+	1000	64.5	[7.6377397]	[175]	[]	[]	[102640501]	[]
758_21579	chr8	128973324	128973724	+	1000	64.5	[]	[]	[7.250373]	[105]	[]	[128973494]
758_2158	chr19	6515877	6516277	+	1000	244.0	[6.6800203]	[95]	[]	[]	[6516056]	[]
758_21581	chr8	143688893	143689293	+	646	64.5	[]	[]	[7.25846, 9.442706]	[105, 122]	[]	[143689084, 143689101]
758_21584	chr9	6683366	6683766	+	1000	64.5	[]	[]	[6.873926]	[91]	[]	[6683551]
758_21587	chr9	108963773	108964173	+	1000	64.5	[9.081597]	[172]	[]	[]	[108964008]	[]
758_21588	chr9	120891077	120891477	+	1000	64.5	[]	[]	[6.7416005]	[111]	[]	[120891271]
758_21591	chr9	135962550	135962950	+	1000	64.5	[8.428089]	[230]	[]	[]	[135962793]	[]
758_21593	chrX	25052815	25053215	+	1000	64.5	[]	[]	[7.87297]	[69]	[]	[25052983]
758_21594	chrX	40805349	40805749	+	1000	64.5	[]	[]	[6.7416005]	[94]	[]	[40805540]
758_21599	chr1	9624372	9624772	+	1000	64.0	[]	[]	[6.8930507, 8.458068, 10.7555, 7.5565295]	[82, 91, 107, 114]	[]	[9624550, 9624559, 9624575, 9624582]
758_2160	chr19	48399579	48399979	+	1000	244.0	[6.773207, 11.575829, 10.256007]	[61, 76, 120]	[]	[]	[48399738, 48399753, 48399797]	[]
758_21600	chr1	15951041	15951441	+	1000	64.0	[9.438231]	[111]	[]	[]	[15951231]	[]
758_21602	chr1	16607007	16607407	+	1000	64.0	[8.458068]	[106]	[]	[]	[16607175]	[]
758_21605	chr1	29179866	29180266	+	1000	64.0	[]	[]	[7.250373, 10.7555]	[69, 140]	[]	[29180023, 29180094]
758_21616	chr1	116870959	116871359	+	1000	64.0	[6.8439474]	[148]	[]	[]	[116871202]	[]
758_21617	chr1	148493898	148494298	+	1000	64.0	[]	[]	[7.6377397, 10.7555, 7.87297]	[78, 118, 156]	[]	[148494068, 148494108, 148494146]
758_21618	chr1	159821452	159821852	+	1000	64.0	[11.127567]	[101]	[]	[]	[159821630]	[]
758_21622	chr1	201887082	201887482	+	1000	64.0	[8.245038]	[119]	[]	[]	[201887280]	[]
758_21623	chr1	202546721	202547121	+	1000	64.0	[6.743228, 7.652416]	[127, 140]	[9.802997]	[112]	[202546938, 202546951]	[202546923]
758_21634	chr11	43394006	43394406	+	1000	64.0	[11.575829]	[108]	[]	[]	[43394205]	[]
758_21638	chr11	74806212	74806612	+	1000	64.0	[]	[]	[9.957938]	[142]	[]	[74806445]
758_21646	chr12	45802787	45803187	+	1000	64.0	[]	[]	[6.7416005, 10.7555, 10.7555]	[72, 78, 85]	[]	[45802950, 45802956, 45802963]
758_21649	chr12	68240103	68240503	+	1000	64.0	[]	[]	[7.250373]	[152]	[]	[68240352]
758_21652	chr12	110456549	110456949	+	1000	64.0	[]	[]	[10.770176]	[153]	[]	[110456786]
758_21653	chr12	111328933	111329333	+	1000	64.0	[]	[]	[6.6800203]	[65]	[]	[111329092]
758_21655	chr12	116158010	116158410	+	1000	64.0	[6.7416005]	[182]	[]	[]	[116158260]	[]
758_21656	chr12	116508772	116509172	+	1000	64.0	[7.652416]	[74]	[]	[]	[116508936]	[]
758_21657	chr12	121717058	121717458	+	1000	64.0	[6.743228]	[73]	[8.245038]	[59]	[121717230]	[121717216]
758_21662	chr14	30907713	30908113	+	1000	64.0	[]	[]	[7.250373]	[127]	[]	[30907940]
758_21664	chr14	73754212	73754612	+	1000	64.0	[]	[]	[8.056022, 8.428089]	[173, 186]	[]	[73754442, 73754455]
758_21665	chr14	77892384	77892784	+	1000	64.0	[]	[]	[7.3734775, 10.256007]	[97, 154]	[]	[77892538, 77892595]
758_21668	chr15	68818875	68819275	+	1000	64.0	[11.575829]	[134]	[]	[]	[68819107]	[]
758_2167	chr16	29973706	29974106	+	1000	243.5	[6.8930507, 6.7687325]	[87, 149]	[]	[]	[29973889, 29973951]	[]
758_21677	chr16	10648408	10648808	+	1000	64.0	[7.2884393]	[152]	[]	[]	[10648653]	[]
758_21678	chr16	58121142	58121542	+	1000	64.0	[]	[]	[9.442706]	[73]	[]	[58121303]
758_21679	chr16	72013697	72014097	+	1000	64.0	[]	[]	[8.87635]	[164]	[]	[72013936]
758_2168	chr16	67521350	67521750	+	1000	243.5	[7.037342]	[121]	[]	[]	[67521571]	[]
758_21682	chr16	89240683	89241083	+	1000	64.0	[11.54585]	[102]	[]	[]	[89240864]	[]
758_21699	chr19	11358411	11358811	+	1000	64.0	[]	[]	[7.87297, 11.575829, 6.7687325, 7.3734775, 8.693299]	[88, 104, 117, 135, 144]	[]	[11358598, 11358614, 11358627, 11358645, 11358654]
758_217	chr18	9803338	9803738	+	1000	555.0	[7.2884393]	[112]	[]	[]	[9803543]	[]
758_21700	chr19	17450519	17450919	+	1000	64.0	[]	[]	[8.458068, 6.7687325, 7.6377397, 7.6377397, 8.458068]	[108, 128, 134, 157, 180]	[]	[17450693, 17450713, 17450719, 17450742, 17450765]
758_21706	chr19	35220507	35220907	+	1000	64.0	[9.442706]	[143]	[]	[]	[35220746]	[]
758_21707	chr19	35303743	35304143	+	1000	64.0	[]	[]	[14.245327]	[108]	[]	[35303924]
758_21711	chr19	51362854	51363254	+	1000	64.0	[6.863072]	[191]	[8.693299]	[144]	[51363105]	[51363058]
758_21712	chr2	3423846	3424246	+	1000	64.0	[]	[]	[8.693299, 11.127567, 8.056022]	[89, 98, 149]	[]	[3424033, 3424042, 3424093]
758_21714	chr2	11121463	11121863	+	630	64.0	[]	[]	[9.919872]	[95]	[]	[11121652]
758_21716	chr2	27056568	27056968	+	1000	64.0	[6.8930507]	[105]	[]	[]	[27056741]	[]
758_21723	chr2	105468345	105468745	+	1000	64.0	[7.87297, 8.458068, 8.87635]	[127, 157, 169]	[]	[]	[105468498, 105468528, 105468540]	[]
758_21725	chr2	118142567	118142967	+	1000	64.0	[6.6800203]	[129]	[]	[]	[118142791]	[]
758_21728	chr2	170521370	170521770	+	1000	64.0	[]	[]	[8.056022, 8.245038]	[139, 188]	[]	[170521571, 170521620]
758_21735	chr20	4037995	4038395	+	1000	64.0	[8.1006775]	[110]	[]	[]	[4038158]	[]
758_21738	chr20	47473349	47473749	+	1000	64.0	[8.87635]	[163]	[]	[]	[47473591]	[]
758_21743	chr21	21149490	21149890	+	1000	64.0	[]	[]	[11.54585]	[134]	[]	[21149677]
758_21744	chr21	21177561	21177961	+	963	64.0	[]	[]	[7.87297]	[152]	[]	[21177803]
758_2175	chr22	36053470	36053870	+	1000	243.5	[]	[]	[7.87297, 7.87297, 11.362798]	[67, 91, 137]	[]	[36053635, 36053659, 36053705]
758_21753	chr22	31227935	31228335	+	1000	64.0	[11.575829]	[78]	[]	[]	[31228091]	[]
758_21754	chr22	39325413	39325813	+	1000	64.0	[7.87297, 7.87297, 7.87297, 7.6377397]	[105, 110, 136, 154]	[]	[]	[39325585, 39325590, 39325616, 39325634]	[]
758_2176	chr3	194255342	194255742	+	1000	243.5	[6.780856]	[85]	[7.037342]	[160]	[194255508]	[194255583]
758_21764	chr4	106313158	106313558	+	1000	64.0	[10.7555]	[119]	[]	[]	[106313376]	[]
758_21765	chr4	123593547	123593947	+	1000	64.0	[8.056022]	[56]	[]	[]	[123593698]	[]
758_21767	chr4	154464630	154465030	+	1000	64.0	[]	[]	[7.220394]	[123]	[]	[154464849]
758_21768	chr4	185384813	185385213	+	1000	64.0	[8.693299, 6.660896]	[119, 140]	[10.7555]	[78]	[185385014, 185385035]	[185384973]
758_21769	chr5	1246750	1247150	+	1000	64.0	[]	[]	[8.245038]	[187]	[]	[1246969]
758_21771	chr5	135249589	135249989	+	1000	64.0	[6.873926]	[153]	[]	[]	[135249826]	[]
758_21779	chr6	10461868	10462268	+	1000	64.0	[6.8930507]	[174]	[]	[]	[10462100]	[]
758_2178	chr7	5549090	5549490	+	1000	243.5	[]	[]	[6.660896]	[175]	[]	[5549312]
758_21780	chr6	15623268	15623668	+	1000	64.0	[8.245038, 6.780856]	[91, 110]	[]	[]	[15623452, 15623471]	[]
758_21781	chr6	24718958	24719358	+	1000	64.0	[9.56255]	[73]	[]	[]	[24719123]	[]
758_21783	chr6	28491534	28491934	+	1000	64.0	[]	[]	[6.8930507]	[178]	[]	[28491749]
758_21785	chr6	32181841	32182241	+	1000	64.0	[]	[]	[10.7555]	[102]	[]	[32182038]
758_2179	chr8	8964521	8964921	+	1000	243.5	[6.780856]	[121]	[]	[]	[8964736]	[]
758_21792	chr7	5833758	5834158	+	755	64.0	[14.245327]	[124]	[]	[]	[5833976]	[]
758_21796	chr7	100546151	100546551	+	1000	64.0	[]	[]	[10.256007]	[145]	[]	[100546320]
758_21797	chr7	101772621	101773021	+	1000	64.0	[7.6377397, 10.7555]	[136, 172]	[]	[]	[101772782, 101772818]	[]
758_21798	chr7	102390671	102391071	+	1000	64.0	[7.220394]	[103]	[]	[]	[102390862]	[]
758_21799	chr7	106556294	106556694	+	758	64.0	[]	[]	[7.2884393]	[71]	[]	[106556463]
758_21805	chr8	66929413	66929813	+	1000	64.0	[]	[]	[6.7687325, 8.458068, 8.458068, 6.7687325, 11.575829, 8.458068, 7.6377397, 6.7687325, 11.575829, 8.693299]	[69, 81, 96, 105, 114, 120, 137, 143, 149, 155]	[]	[66929564, 66929576, 66929591, 66929600, 66929609, 66929615, 66929632, 66929638, 66929644, 66929650]
758_21815	chr8	144073877	144074277	+	1000	64.0	[10.256007]	[129]	[]	[]	[144074083]	[]
758_21819	chr9	122172251	122172651	+	1000	64.0	[]	[]	[9.957938, 8.245038]	[133, 161]	[]	[122172456, 122172484]
758_2182	chr11	20090173	20090573	+	1000	243.0	[9.442706]	[54]	[6.780856]	[102]	[20090327]	[20090375]
758_21822	chr9	129838769	129839169	+	1000	64.0	[6.8401775]	[107]	[]	[]	[129838967]	[]
758_21823	chr9	131156299	131156699	+	1000	64.0	[]	[]	[6.7661796]	[146]	[]	[131156512]
758_21824	chr9	131190950	131191350	+	1000	64.0	[]	[]	[11.575829, 7.87297]	[146, 153]	[]	[131191147, 131191154]
758_21829	chrX	14936581	14936981	+	1000	64.0	[]	[]	[11.127567]	[136]	[]	[14936817]
758_21830	chrX	49148756	49149156	+	1000	64.0	[]	[]	[8.458068]	[127]	[]	[49148955]
758_21831	chrX	53268028	53268428	+	1000	64.0	[7.652416, 6.6800203]	[95, 153]	[]	[]	[53268211, 53268269]	[]
758_21833	chrX	118943066	118943466	+	1000	64.0	[]	[]	[10.7555]	[138]	[]	[118943296]
758_21837	chrX	135170546	135170946	+	1000	64.0	[]	[]	[9.411099]	[130]	[]	[135170719]
758_21840	chr1	2314329	2314729	+	1000	63.5	[7.5565295]	[141]	[]	[]	[2314560]	[]
758_21846	chr1	31788764	31789164	+	1000	63.5	[8.056022]	[114]	[]	[]	[31788927]	[]
758_21848	chr1	36489273	36489673	+	1000	63.5	[]	[]	[11.575829, 11.575829]	[119, 147]	[]	[36489450, 36489478]
758_21849	chr1	39862703	39863103	+	1000	63.5	[]	[]	[6.7416005]	[144]	[]	[39862907]
758_21851	chr1	84639882	84640282	+	1000	63.5	[11.575829]	[141]	[]	[]	[84640121]	[]
758_21852	chr1	113804691	113805091	+	1000	63.5	[7.220394]	[97]	[]	[]	[113804858]	[]
758_21856	chr1	204227422	204227822	+	1000	63.5	[11.127567]	[150]	[9.802997]	[129]	[204227669]	[204227648]
758_21857	chr1	207833343	207833743	+	1000	63.5	[8.458068]	[63]	[]	[]	[207833495]	[]
758_21858	chr1	213136199	213136599	+	1000	63.5	[7.250373]	[179]	[]	[]	[213136439]	[]
758_2186	chr3	44237168	44237568	+	1000	243.0	[6.780856, 9.802997]	[104, 110]	[6.863072]	[69]	[44237369, 44237375]	[44237334]
758_21860	chr1	230191149	230191549	+	1000	63.5	[6.5722647, 7.250373, 6.7416005]	[71, 89, 137]	[]	[]	[230191317, 230191335, 230191383]	[]
758_21861	chr10	17438482	17438882	+	1000	63.5	[]	[]	[6.7687325]	[54]	[]	[17438634]
758_21864	chr10	45416527	45416927	+	1000	63.5	[8.458068]	[120]	[]	[]	[45416728]	[]
758_21866	chr10	68550790	68551190	+	1000	63.5	[10.256007, 11.127567]	[145, 168]	[]	[]	[68550942, 68550965]	[]
758_21867	chr10	70590242	70590642	+	1000	63.5	[]	[]	[6.780856, 7.037342]	[112, 159]	[]	[70590442, 70590489]
758_2187	chr7	100897993	100898393	+	1000	243.0	[6.780856]	[95]	[9.957938]	[85]	[100898187]	[100898177]
758_21870	chr10	100364952	100365352	+	1000	63.5	[8.693299]	[102]	[]	[]	[100365137]	[]
758_21874	chr11	10582844	10583244	+	1000	63.5	[6.7035384]	[191]	[6.673559]	[239]	[10583045]	[10583093]
758_21881	chr11	65720638	65721038	+	1000	63.5	[7.220394, 6.7116218, 6.7116218]	[135, 158, 181]	[]	[]	[65720828, 65720851, 65720874]	[]
758_21882	chr11	74205272	74205672	+	1000	63.5	[7.0754085]	[114]	[]	[]	[74205478]	[]
758_21885	chr12	8082587	8082987	+	1000	63.5	[]	[]	[9.442706]	[150]	[]	[8082820]
758_21886	chr12	33678129	33678529	+	1000	63.5	[]	[]	[6.743228]	[60]	[]	[33678283]
758_21888	chr12	50304132	50304532	+	1000	63.5	[]	[]	[6.873926]	[177]	[]	[50304324]
758_21894	chr12	106831738	106832138	+	1000	63.5	[]	[]	[7.2884393]	[183]	[]	[106831982]
758_21898	chr13	91540567	91540967	+	1000	63.5	[10.770176]	[167]	[6.863072]	[145]	[91540798]	[91540776]
758_21905	chr14	88025410	88025810	+	1000	63.5	[]	[]	[11.127567]	[104]	[]	[88025592]
758_21906	chr14	102530716	102531116	+	1000	63.5	[8.1006775]	[114]	[]	[]	[102530917]	[]
758_21908	chr15	58166961	58167361	+	1000	63.5	[14.245327]	[150]	[]	[]	[58167192]	[]
758_21910	chr15	65252544	65252944	+	1000	63.5	[]	[]	[7.2884393]	[57]	[]	[65252696]
758_21916	chr16	1983309	1983709	+	1000	63.5	[11.54585]	[77]	[]	[]	[1983474]	[]
758_21924	chr17	46145572	46145972	+	734	63.5	[]	[]	[6.7661796]	[62]	[]	[46145731]
758_21927	chr17	58756643	58757043	+	1000	63.5	[]	[]	[8.245038, 6.8930507]	[80, 117]	[]	[58756800, 58756837]
758_21931	chr17	77124264	77124664	+	1000	63.5	[7.037342]	[66]	[]	[]	[77124428]	[]
758_21932	chr17	78346844	78347244	+	1000	63.5	[]	[]	[7.87297, 7.87297, 7.87297, 7.87297, 7.2884393, 7.87297, 7.87297, 7.87297, 7.6377397]	[72, 77, 86, 95, 99, 106, 119, 165, 170]	[]	[78346996, 78347001, 78347010, 78347019, 78347023, 78347030, 78347043, 78347089, 78347094]
758_21934	chr18	9705075	9705475	+	1000	63.5	[7.6377397, 7.6377397, 7.6377397]	[90, 98, 110]	[]	[]	[9705243, 9705251, 9705263]	[]
758_21936	chr18	12492832	12493232	+	1000	63.5	[10.770176]	[135]	[]	[]	[12493051]	[]
758_21939	chr19	16895764	16896164	+	1000	63.5	[7.5565295]	[150]	[]	[]	[16896012]	[]
758_21942	chr19	43675372	43675772	+	1000	63.5	[]	[]	[8.458068]	[215]	[]	[43675599]
758_21946	chr19	51466752	51467152	+	1000	63.5	[11.575829, 8.458068]	[77, 124]	[]	[]	[51466909, 51466956]	[]
758_21948	chr2	13020441	13020841	+	1000	63.5	[]	[]	[11.127567]	[95]	[]	[13020625]
758_21950	chr2	55630467	55630867	+	1000	63.5	[]	[]	[6.743228, 6.7661796]	[164, 180]	[]	[55630697, 55630713]
758_21953	chr2	70010170	70010570	+	1000	63.5	[7.3734775, 6.7661796]	[85, 173]	[]	[]	[70010332, 70010420]	[]
758_21954	chr2	74148034	74148434	+	1000	63.5	[]	[]	[8.458068]	[101]	[]	[74148196]
758_2196	chr4	154416831	154417231	+	1000	242.5	[6.8439474]	[132]	[]	[]	[154417054]	[]
758_21960	chr2	170174074	170174474	+	1000	63.5	[7.652416]	[72]	[]	[]	[170174235]	[]
758_21963	chr2	222830150	222830550	+	1000	63.5	[]	[]	[8.458068]	[120]	[]	[222830352]
758_21967	chr20	37336114	37336514	+	1000	63.5	[6.738754]	[96]	[]	[]	[37336303]	[]
758_21968	chr20	37711036	37711436	+	1000	63.5	[]	[]	[9.442706]	[55]	[]	[37711187]
758_21971	chr20	46681224	46681624	+	1000	63.5	[8.1006775, 8.458068]	[79, 140]	[]	[]	[46681402, 46681463]	[]
758_21973	chr20	53592685	53593085	+	1000	63.5	[]	[]	[8.245038]	[115]	[]	[53592900]
758_21982	chr22	17164625	17165025	+	1000	63.5	[7.6377397]	[64]	[]	[]	[17164788]	[]
758_21984	chr22	21020903	21021303	+	1000	63.5	[]	[]	[7.2884393, 10.770176]	[203, 220]	[]	[21021136, 21021153]
758_21987	chr22	36451836	36452236	+	1000	63.5	[]	[]	[8.708212]	[190]	[]	[36452086]
758_21988	chr3	11250895	11251295	+	1000	63.5	[9.56255]	[114]	[]	[]	[11251106]	[]
758_21993	chr3	45068037	45068437	+	1000	63.5	[]	[]	[7.220394]	[156]	[]	[45068284]
758_21994	chr3	69718755	69719155	+	1000	63.5	[8.245038, 9.919872]	[99, 112]	[]	[]	[69718943, 69718956]	[]
758_21996	chr3	127685601	127686001	+	1000	63.5	[]	[]	[8.245038, 6.8930507]	[103, 118]	[]	[127685773, 127685788]
758_220	chr22	21938405	21938805	+	1000	554.0	[9.56255, 7.87297, 7.87297, 8.056022, 7.87297, 11.362798]	[73, 79, 84, 96, 106, 120]	[]	[]	[21938577, 21938583, 21938588, 21938600, 21938610, 21938624]	[]
758_2200	chr1	9719028	9719428	+	1000	242.0	[6.8401775]	[105]	[]	[]	[9719216]	[]
758_22002	chr3	195894581	195894981	+	1000	63.5	[8.693299, 6.7416005]	[117, 138]	[]	[]	[195894796, 195894817]	[]
758_22003	chr3	198139465	198139865	+	1000	63.5	[11.575829]	[60]	[]	[]	[198139623]	[]
758_22004	chr4	6998215	6998615	+	1000	63.5	[6.738754]	[155]	[]	[]	[6998439]	[]
758_22006	chr4	105765975	105766375	+	1000	63.5	[10.256007, 11.127567]	[80, 115]	[]	[]	[105766149, 105766184]	[]
758_22008	chr4	159003696	159004096	+	1000	63.5	[7.25846, 10.7555]	[152, 157]	[]	[]	[159003938, 159003943]	[]
758_22009	chr4	183610110	183610510	+	1000	63.5	[6.7687325]	[56]	[]	[]	[183610264]	[]
758_22010	chr5	1105473	1105873	+	1000	63.5	[7.280349]	[116]	[6.7416005]	[102]	[1105675]	[1105661]
758_22012	chr5	66170528	66170928	+	1000	63.5	[10.7555, 6.7661796, 9.411099, 6.7661796, 9.411099]	[92, 122, 128, 152, 176]	[]	[]	[66170686, 66170716, 66170722, 66170746, 66170770]	[]
758_22015	chr5	90588395	90588795	+	1000	63.5	[7.6377397]	[144]	[]	[]	[90588626]	[]
758_22017	chr5	120513213	120513613	+	1000	63.5	[]	[]	[9.919872]	[78]	[]	[120513364]
758_22021	chr5	143212167	143212567	+	1000	63.5	[]	[]	[6.7035384]	[123]	[]	[143212373]
758_22022	chr5	154325565	154325965	+	1000	63.5	[9.919872]	[152]	[8.458068]	[141]	[154325802]	[154325791]
758_22033	chr6	30489105	30489505	+	1000	63.5	[]	[]	[9.411099]	[187]	[]	[30489352]
758_22034	chr6	33393017	33393417	+	1000	63.5	[6.7416005, 7.87297]	[152, 169]	[]	[]	[33393249, 33393266]	[]
758_22035	chr6	36067968	36068368	+	1000	63.5	[8.1006775, 8.1006775, 11.575829]	[103, 128, 151]	[]	[]	[36068138, 36068163, 36068186]	[]
758_22037	chr6	39037106	39037506	+	1000	63.5	[]	[]	[11.575829]	[122]	[]	[39037262]
758_2204	chr1	167865808	167866208	+	1000	242.0	[8.693299]	[140]	[]	[]	[167866014]	[]
758_22040	chr6	44009389	44009789	+	1000	63.5	[10.7555, 6.8930507]	[121, 156]	[]	[]	[44009548, 44009583]	[]
758_22041	chr6	49866815	49867215	+	1000	63.5	[10.7555]	[129]	[10.256007]	[120]	[49867035]	[49867026]
758_22043	chr6	67880066	67880466	+	1000	63.5	[9.919872, 9.802997]	[114, 150]	[]	[]	[67880273, 67880309]	[]
758_22047	chr7	32829522	32829922	+	1000	63.5	[6.685237]	[96]	[]	[]	[32829707]	[]
758_22051	chr7	99223508	99223908	+	1000	63.5	[7.2884393, 6.8930507, 6.7416005, 10.7555]	[103, 109, 119, 128]	[]	[]	[99223704, 99223710, 99223720, 99223729]	[]
758_22052	chr7	100794738	100795138	+	1000	63.5	[8.693299, 8.458068, 7.87297, 8.693299]	[88, 140, 148, 156]	[]	[]	[100794913, 100794965, 100794973, 100794981]	[]
758_22054	chr7	101156882	101157282	+	1000	63.5	[]	[]	[9.241764, 7.6377397]	[119, 125]	[]	[101157097, 101157103]
758_22059	chr7	140414520	140414920	+	1000	63.5	[]	[]	[8.6123495, 7.0754085]	[95, 151]	[]	[140414699, 140414755]
758_22061	chr7	152806576	152806976	+	1000	63.5	[6.7661796]	[128]	[6.6800203]	[119]	[152806781]	[152806772]
758_22063	chr8	9065906	9066306	+	1000	63.5	[]	[]	[8.458068]	[210]	[]	[9066153]
758_22066	chr8	49131698	49132098	+	1000	63.5	[6.673559]	[106]	[]	[]	[49131900]	[]
758_22067	chr8	58659984	58660384	+	1000	63.5	[10.256007, 11.575829]	[88, 148]	[]	[]	[58660163, 58660223]	[]
758_22071	chr8	124574457	124574857	+	1000	63.5	[]	[]	[7.3734775]	[136]	[]	[124574665]
758_22077	chr9	98917993	98918393	+	1000	63.5	[6.7035384]	[84]	[6.743228, 9.373037]	[168, 174]	[98918145]	[98918229, 98918235]
758_22079	chr9	111966967	111967367	+	1000	63.5	[]	[]	[10.256007, 6.7035384]	[125, 160]	[]	[111967163, 111967198]
758_2208	chr17	57459310	57459710	+	1000	242.0	[7.5565295, 10.7555]	[111, 117]	[]	[]	[57459509, 57459515]	[]
758_22080	chr9	129899610	129900010	+	1000	63.5	[6.7416005, 6.7416005, 6.7416005, 6.7416005, 8.056022]	[110, 116, 122, 128, 164]	[]	[]	[129899800, 129899806, 129899812, 129899818, 129899854]	[]
758_22082	chr9	130946770	130947170	+	1000	63.5	[]	[]	[9.442706]	[68]	[]	[130946930]
758_22086	chrX	155028841	155029241	+	1000	63.5	[]	[]	[6.8930507, 9.373037]	[104, 142]	[]	[155029038, 155029076]
758_22088	chr1	16499554	16499954	+	1000	63.0	[]	[]	[7.037342]	[104]	[]	[16499749]
758_2209	chr22	22576322	22576722	+	1000	242.0	[6.6800203]	[59]	[]	[]	[22576473]	[]
758_22095	chr1	38777546	38777946	+	1000	63.0	[]	[]	[6.7687325]	[102]	[]	[38777717]
758_22096	chr1	39092846	39093246	+	1000	63.0	[]	[]	[14.245327]	[170]	[]	[39093086]
758_22097	chr1	45500867	45501267	+	1000	63.0	[]	[]	[10.256007]	[171]	[]	[45501114]
758_22098	chr1	45999440	45999840	+	1000	63.0	[]	[]	[8.87635]	[105]	[]	[45999640]
758_221	chr1	248873905	248874305	+	1000	553.5	[]	[]	[6.6800203]	[98]	[]	[248874087]
758_22101	chr1	84632963	84633363	+	1000	63.0	[6.780856]	[104]	[]	[]	[84633154]	[]
758_22106	chr1	148353599	148353999	+	1000	63.0	[7.2884393, 7.87297]	[131, 135]	[]	[]	[148353756, 148353760]	[]
758_22109	chr1	156768789	156769189	+	1000	63.0	[6.7035384]	[139]	[8.220124]	[155]	[156768997]	[156769013]
758_22111	chr1	161311169	161311569	+	1000	63.0	[9.081597]	[104]	[]	[]	[161311356]	[]
758_22114	chr1	167825928	167826328	+	1000	63.0	[]	[]	[7.87297]	[146]	[]	[167826154]
758_22116	chr1	201456403	201456803	+	1000	63.0	[7.250373]	[164]	[]	[]	[201456632]	[]
758_22118	chr1	202808495	202808895	+	1000	63.0	[]	[]	[8.245038]	[96]	[]	[202808670]
758_22123	chr1	227365473	227365873	+	1000	63.0	[8.458068, 7.87297, 7.87297]	[64, 121, 157]	[]	[]	[227365630, 227365687, 227365723]	[]
758_22124	chr1	227379243	227379643	+	971	63.0	[]	[]	[7.87297, 7.87297]	[154, 159]	[]	[227379421, 227379426]
758_22126	chr1	233518416	233518816	+	1000	63.0	[]	[]	[10.7555, 10.256007, 7.2884393, 14.245327, 14.245327, 11.362798]	[123, 138, 150, 156, 169, 175]	[]	[233518580, 233518595, 233518607, 233518613, 233518626, 233518632]
758_22128	chr1	234360199	234360599	+	1000	63.0	[10.7555]	[94]	[8.693299]	[130]	[234360381]	[234360417]
758_22129	chr1	234870219	234870619	+	1000	63.0	[]	[]	[6.780856]	[141]	[]	[234870424]
758_2213	chr1	193059918	193060318	+	1000	241.5	[]	[]	[6.7687325]	[76]	[]	[193060090]
758_22130	chr10	11603689	11604089	+	1000	63.0	[8.693299, 9.442706]	[124, 154]	[10.770176]	[134]	[11603887, 11603917]	[11603897]
758_22134	chr10	119685708	119686108	+	1000	63.0	[]	[]	[6.685237]	[136]	[]	[119685926]
758_22136	chr11	12094809	12095209	+	1000	63.0	[]	[]	[6.8930507]	[146]	[]	[12095016]
758_22141	chr11	59891995	59892395	+	1000	63.0	[]	[]	[9.438231]	[95]	[]	[59892179]
758_22145	chr11	65483715	65484115	+	1000	63.0	[]	[]	[7.0754085]	[184]	[]	[65483959]
