#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_15654	chr19	11853345	11853745	+	1000	70.0	[9.465482, 4.611834]	[105, 174]	[4.611834, 4.611834]	[105, 174]	[11853521, 11853590]	[11853521, 11853590]
345_15655	chr19	44591366	44591766	+	1000	70.0	[11.270045]	[94]	[11.270045]	[94]	[44591559]	[44591559]
345_15656	chr19	45727245	45727645	+	1000	70.0	[4.611834, 4.611834]	[66, 98]	[4.611834, 4.611834]	[66, 98]	[45727410, 45727442]	[45727410, 45727442]
345_15659	chr2	27081245	27081645	+	1000	70.0	[4.611834]	[88]	[4.611834]	[88]	[27081411]	[27081411]
345_15663	chr2	68291242	68291642	+	1000	70.0	[5.088419]	[114]	[4.611834]	[114]	[68291450]	[68291450]
345_15665	chr2	201252457	201252857	+	1000	70.0	[4.611834, 5.088419]	[96, 126]	[9.465482, 4.611834]	[96, 126]	[201252651, 201252681]	[201252651, 201252681]
345_15666	chr20	21088000	21088400	+	1000	70.0	[9.465482]	[78]	[4.611834]	[78]	[21088169]	[21088169]
345_15670	chr20	45810186	45810586	+	1000	70.0	[4.611834]	[64]	[4.611834]	[64]	[45810349]	[45810349]
345_15672	chr20	62533635	62534035	+	1000	70.0	[4.611834]	[116]	[4.611834]	[116]	[62533833]	[62533833]
345_15675	chr21	39183123	39183523	+	1000	70.0	[4.611834]	[159]	[4.611834]	[159]	[39183337]	[39183337]
345_15678	chr22	22594002	22594402	+	1000	70.0	[4.611834]	[65]	[4.611834]	[65]	[22594155]	[22594155]
345_15679	chr22	40255994	40256394	+	1000	70.0	[11.270045]	[84]	[11.270045]	[84]	[40256168]	[40256168]
345_1568	chr1	26126243	26126643	+	1000	473.0	[8.356634]	[80]	[4.611834]	[80]	[26126419]	[26126419]
345_15680	chr22	45760726	45761126	+	1000	70.0	[4.611834]	[110]	[4.611834]	[110]	[45760918]	[45760918]
345_15682	chr3	37847705	37848105	+	1000	70.0	[4.611834, 4.611834]	[125, 143]	[9.465482, 4.611834]	[125, 143]	[37847919, 37847937]	[37847919, 37847937]
345_15683	chr3	42036392	42036792	+	1000	70.0	[4.611834]	[89]	[4.611834]	[89]	[42036569]	[42036569]
345_15684	chr3	150429931	150430331	+	1000	70.0	[11.270045]	[106]	[11.270045]	[106]	[150430131]	[150430131]
345_15685	chr3	179376494	179376894	+	1000	70.0	[4.611834, 11.270045]	[120, 127]	[4.611834, 11.270045]	[120, 127]	[179376688, 179376695]	[179376688, 179376695]
345_15686	chr3	184184828	184185228	+	1000	70.0	[5.088419]	[109]	[4.611834]	[109]	[184185028]	[184185028]
345_15689	chr4	6355084	6355484	+	1000	70.0	[11.270045]	[107]	[11.270045]	[107]	[6355287]	[6355287]
345_15690	chr4	9936120	9936520	+	1000	70.0	[4.611834, 11.270045]	[127, 145]	[4.611834, 11.270045]	[127, 145]	[9936347, 9936365]	[9936347, 9936365]
345_15692	chr4	138696060	138696460	+	1000	70.0	[4.611834]	[120]	[4.611834]	[120]	[138696266]	[138696266]
345_15694	chr5	38299579	38299979	+	1000	70.0	[4.611834]	[131]	[4.611834]	[131]	[38299799]	[38299799]
345_15695	chr5	75517342	75517742	+	1000	70.0	[4.611834]	[109]	[4.611834]	[109]	[75517531]	[75517531]
345_15697	chr5	124609630	124610030	+	1000	70.0	[9.465482]	[141]	[4.611834]	[141]	[124609866]	[124609866]
345_1570	chr11	86148318	86148718	+	1000	473.0	[4.611834]	[95]	[4.611834]	[95]	[86148510]	[86148510]
345_15700	chr5	163424896	163425296	+	1000	70.0	[4.611834, 4.611834]	[101, 112]	[4.611834, 4.611834]	[101, 112]	[163425096, 163425107]	[163425096, 163425107]
345_15712	chr6	130666737	130667137	+	1000	70.0	[4.611834, 4.611834, 4.611834]	[81, 146, 158]	[4.611834, 4.611834, 4.611834]	[81, 146, 158]	[130666903, 130666968, 130666980]	[130666903, 130666968, 130666980]
345_15713	chr6	134030062	134030462	+	1000	70.0	[4.611834]	[119]	[4.611834]	[119]	[134030273]	[134030273]
345_15714	chr6	134605090	134605490	+	1000	70.0	[5.088419]	[79]	[4.611834]	[79]	[134605261]	[134605261]
345_15715	chr6	136716126	136716526	+	1000	70.0	[4.611834, 4.611834]	[61, 98]	[4.611834, 9.465482]	[61, 98]	[136716285, 136716322]	[136716285, 136716322]
345_15719	chr6	157964136	157964536	+	1000	70.0	[4.611834]	[88]	[4.611834]	[88]	[157964319]	[157964319]
345_1572	chr17	17304452	17304852	+	1000	473.0	[9.465482]	[146]	[4.611834]	[146]	[17304695]	[17304695]
345_15721	chr7	480596	480996	+	1000	70.0	[4.611834, 4.611834]	[85, 145]	[4.611834, 4.611834]	[85, 145]	[480777, 480837]	[480777, 480837]
345_15723	chr7	32941892	32942292	+	1000	70.0	[4.611834, 4.611834]	[67, 151]	[4.611834, 9.465482]	[67, 151]	[32942051, 32942135]	[32942051, 32942135]
345_15725	chr7	99686278	99686678	+	1000	70.0	[11.270045]	[130]	[11.270045]	[130]	[99686500]	[99686500]
345_15726	chr7	100082618	100083018	+	1000	70.0	[4.611834]	[96]	[5.088419]	[96]	[100082781]	[100082781]
345_15730	chr7	123719435	123719835	+	1000	70.0	[4.611834]	[75]	[4.611834]	[75]	[123719586]	[123719586]
345_15731	chr7	130719429	130719829	+	1000	70.0	[11.270045]	[109]	[11.270045]	[109]	[130719626]	[130719626]
345_15732	chr7	135662292	135662692	+	1000	70.0	[4.611834, 4.611834]	[219, 222]	[4.611834, 4.611834]	[219, 222]	[135662533, 135662536]	[135662533, 135662536]
345_15734	chr7	135941775	135942175	+	1000	70.0	[4.611834, 4.611834]	[79, 139]	[4.611834, 4.611834]	[79, 139]	[135941952, 135942012]	[135941952, 135942012]
345_15737	chr7	138350624	138351024	+	1000	70.0	[11.270045]	[147]	[11.270045]	[147]	[138350854]	[138350854]
345_15738	chr7	150320966	150321366	+	1000	70.0	[4.611834, 4.611834]	[124, 127]	[9.465482, 4.611834]	[124, 127]	[150321177, 150321180]	[150321177, 150321180]
345_1574	chr4	78622684	78623084	+	1000	473.0	[4.611834, 8.356634]	[56, 98]	[4.611834, 4.611834]	[56, 98]	[78622840, 78622882]	[78622840, 78622882]
345_15741	chr8	55913797	55914197	+	1000	70.0	[9.465482]	[93]	[4.611834]	[93]	[55913985]	[55913985]
345_15742	chr8	55920350	55920750	+	1000	70.0	[9.465482]	[110]	[4.611834]	[110]	[55920552]	[55920552]
345_15748	chr9	120777678	120778078	+	1000	70.0	[4.611834]	[91]	[8.356634]	[91]	[120777869]	[120777869]
345_1575	chr6	132799033	132799433	+	1000	473.0	[4.611834, 4.611834]	[100, 131]	[8.356634, 4.611834]	[100, 131]	[132799221, 132799252]	[132799221, 132799252]
345_15750	chr9	133060335	133060735	+	1000	70.0	[5.088419, 11.270045]	[61, 71]	[4.611834, 11.270045]	[61, 71]	[133060495, 133060505]	[133060495, 133060505]
345_15752	chrX	13283577	13283977	+	1000	70.0	[11.270045, 4.611834]	[65, 132]	[11.270045, 9.465482]	[65, 132]	[13283733, 13283800]	[13283733, 13283800]
345_15754	chrX	109922203	109922603	+	1000	70.0	[4.611834, 4.611834]	[112, 115]	[9.465482, 4.611834]	[112, 115]	[109922415, 109922418]	[109922415, 109922418]
345_15755	chr1	11012003	11012403	+	1000	69.0	[5.088419]	[177]	[4.611834]	[177]	[11012253]	[11012253]
345_15758	chr1	21149347	21149747	+	1000	69.0	[4.611834]	[87]	[4.611834]	[87]	[21149513]	[21149513]
345_1576	chr7	77873382	77873782	+	1000	473.0	[11.270045]	[82]	[11.270045]	[82]	[77873563]	[77873563]
345_15760	chr1	36223346	36223746	+	1000	69.0	[9.465482]	[116]	[4.611834]	[116]	[36223530]	[36223530]
345_15763	chr1	99836099	99836499	+	1000	69.0	[9.465482, 4.611834]	[108, 128]	[4.611834, 8.356634]	[108, 128]	[99836280, 99836300]	[99836280, 99836300]
345_1577	chr1	30128941	30129341	+	1000	472.0	[4.611834]	[122]	[4.611834]	[122]	[30129156]	[30129156]
345_15771	chr1	212307782	212308182	+	1000	69.0	[4.611834]	[131]	[5.088419]	[131]	[212308006]	[212308006]
345_15772	chr1	213045813	213046213	+	1000	69.0	[11.270045]	[107]	[11.270045]	[107]	[213046018]	[213046018]
345_15773	chr1	244366841	244367241	+	1000	69.0	[4.611834, 4.611834, 8.356634, 4.611834]	[91, 100, 103, 110]	[4.611834, 4.611834, 4.611834, 4.611834]	[91, 100, 103, 110]	[244367023, 244367032, 244367035, 244367042]	[244367023, 244367032, 244367035, 244367042]
345_15775	chr10	3053165	3053565	+	1000	69.0	[4.611834]	[98]	[4.611834]	[98]	[3053358]	[3053358]
345_15776	chr10	24681125	24681525	+	1000	69.0	[4.611834]	[108]	[9.465482]	[108]	[24681329]	[24681329]
345_15780	chr10	72316940	72317340	+	1000	69.0	[11.270045, 4.611834, 4.611834, 4.611834]	[66, 116, 149, 152]	[11.270045, 4.611834, 5.088419, 4.611834]	[66, 116, 149, 152]	[72317098, 72317148, 72317181, 72317184]	[72317098, 72317148, 72317181, 72317184]
345_15784	chr11	20471895	20472295	+	1000	69.0	[4.611834, 4.611834]	[95, 151]	[4.611834, 9.465482]	[95, 151]	[20472080, 20472136]	[20472080, 20472136]
345_15785	chr11	68287436	68287836	+	1000	69.0	[4.611834]	[138]	[4.611834]	[138]	[68287657]	[68287657]
345_1579	chr1	116504006	116504406	+	1000	472.0	[4.611834, 8.356634]	[115, 128]	[8.356634, 4.611834]	[115, 128]	[116504219, 116504232]	[116504219, 116504232]
345_15790	chr12	7034465	7034865	+	1000	69.0	[4.611834, 4.611834, 4.611834]	[91, 94, 149]	[4.611834, 4.611834, 4.611834]	[91, 94, 149]	[7034630, 7034633, 7034688]	[7034630, 7034633, 7034688]
345_15793	chr12	32040178	32040578	+	1000	69.0	[4.611834, 4.611834]	[62, 103]	[4.611834, 4.611834]	[62, 103]	[32040335, 32040376]	[32040335, 32040376]
345_15795	chr12	71942302	71942702	+	1000	69.0	[4.611834, 4.611834]	[65, 128]	[4.611834, 4.611834]	[65, 128]	[71942464, 71942527]	[71942464, 71942527]
345_15797	chr12	116276091	116276491	+	1000	69.0	[4.611834]	[104]	[4.611834]	[104]	[116276295]	[116276295]
345_15798	chr13	108682638	108683038	+	1000	69.0	[4.611834, 4.611834]	[73, 76]	[4.611834, 4.611834]	[73, 76]	[108682792, 108682795]	[108682792, 108682795]
345_158	chr1	226111115	226111515	+	1000	717.0	[4.611834, 5.088419, 8.356634]	[61, 109, 140]	[9.465482, 4.611834, 4.611834]	[61, 109, 140]	[226111276, 226111324, 226111355]	[226111276, 226111324, 226111355]
345_15800	chr13	110957370	110957770	+	1000	69.0	[4.611834]	[84]	[4.611834]	[84]	[110957553]	[110957553]
345_15801	chr14	21476363	21476763	+	1000	69.0	[4.611834]	[141]	[5.088419]	[141]	[21476597]	[21476597]
345_15802	chr14	22423937	22424337	+	1000	69.0	[4.611834]	[112]	[4.611834]	[112]	[22424138]	[22424138]
345_15803	chr14	65438296	65438696	+	1000	69.0	[11.270045]	[110]	[11.270045]	[110]	[65438494]	[65438494]
345_15805	chr14	71521203	71521603	+	1000	69.0	[11.270045]	[109]	[11.270045]	[109]	[71521411]	[71521411]
345_15807	chr15	43410813	43411213	+	1000	69.0	[4.611834, 4.611834]	[65, 133]	[4.611834, 4.611834]	[65, 133]	[43410975, 43411043]	[43410975, 43411043]
345_15809	chr15	63341890	63342290	+	1000	69.0	[11.270045]	[107]	[11.270045]	[107]	[63342095]	[63342095]
345_15810	chr15	74778589	74778989	+	1000	69.0	[4.611834]	[98]	[5.088419]	[98]	[74778784]	[74778784]
345_15811	chr15	78506212	78506612	+	1000	69.0	[4.611834]	[104]	[4.611834]	[104]	[78506414]	[78506414]
345_15813	chr16	8646685	8647085	+	1000	69.0	[4.611834]	[118]	[9.465482]	[118]	[8646900]	[8646900]
345_15814	chr16	15772660	15773060	+	1000	69.0	[4.611834, 4.611834, 4.611834]	[63, 66, 106]	[4.611834, 4.611834, 4.611834]	[63, 66, 106]	[15772819, 15772822, 15772862]	[15772819, 15772822, 15772862]
345_15815	chr16	21041533	21041933	+	1000	69.0	[4.611834]	[140]	[8.356634]	[140]	[21041767]	[21041767]
345_15816	chr16	24024948	24025348	+	1000	69.0	[4.611834]	[112]	[9.465482]	[112]	[24025141]	[24025141]
345_15818	chr16	78436019	78436419	+	1000	69.0	[4.611834]	[94]	[4.611834]	[94]	[78436205]	[78436205]
345_15819	chr16	80754466	80754866	+	1000	69.0	[4.611834, 9.465482]	[64, 102]	[4.611834, 4.611834]	[64, 102]	[80754627, 80754665]	[80754627, 80754665]
345_1582	chr3	4533718	4534118	+	1000	472.0	[4.611834]	[100]	[4.611834]	[100]	[4533916]	[4533916]
345_15823	chr17	18033462	18033862	+	1000	69.0	[4.611834, 4.611834]	[91, 127]	[4.611834, 9.465482]	[91, 127]	[18033650, 18033686]	[18033650, 18033686]
345_15825	chr17	27360421	27360821	+	1000	69.0	[4.611834, 4.611834]	[118, 140]	[4.611834, 4.611834]	[118, 140]	[27360631, 27360653]	[27360631, 27360653]
345_15826	chr17	29875107	29875507	+	1000	69.0	[4.611834]	[147]	[4.611834]	[147]	[29875344]	[29875344]
345_1583	chr6	143807830	143808230	+	1000	472.0	[4.611834, 8.356634]	[77, 139]	[4.611834, 4.611834]	[77, 139]	[143808005, 143808067]	[143808005, 143808067]
345_15832	chr18	3138372	3138772	+	1000	69.0	[4.611834]	[101]	[4.611834]	[101]	[3138571]	[3138571]
345_15834	chr18	62066434	62066834	+	1000	69.0	[4.611834]	[124]	[8.356634]	[124]	[62066654]	[62066654]
345_15836	chr18	74806098	74806498	+	1000	69.0	[8.356634]	[114]	[4.611834]	[114]	[74806298]	[74806298]
345_15838	chr2	9004926	9005326	+	1000	69.0	[4.611834]	[152]	[5.088419]	[152]	[9005148]	[9005148]
345_1584	chr7	151395431	151395831	+	1000	472.0	[4.611834]	[135]	[9.465482]	[135]	[151395664]	[151395664]
345_15840	chr2	54000491	54000891	+	1000	69.0	[4.611834]	[108]	[4.611834]	[108]	[54000694]	[54000694]
345_15842	chr2	55630548	55630948	+	1000	69.0	[4.611834]	[145]	[5.088419]	[145]	[55630791]	[55630791]
345_15843	chr2	80073273	80073673	+	1000	69.0	[4.611834, 4.611834, 5.088419]	[80, 83, 127]	[4.611834, 4.611834, 4.611834]	[80, 83, 127]	[80073451, 80073454, 80073498]	[80073451, 80073454, 80073498]
345_15844	chr2	96648502	96648902	+	1000	69.0	[9.465482]	[145]	[4.611834]	[145]	[96648747]	[96648747]
345_15845	chr2	107737290	107737690	+	1000	69.0	[4.611834]	[74]	[4.611834]	[74]	[107737458]	[107737458]
345_15847	chr2	121557038	121557438	+	1000	69.0	[9.465482]	[91]	[4.611834]	[91]	[121557209]	[121557209]
345_15850	chr2	239294145	239294545	+	1000	69.0	[4.611834]	[146]	[4.611834]	[146]	[239294378]	[239294378]
345_15854	chr20	53739322	53739722	+	1000	69.0	[4.611834]	[142]	[4.611834]	[142]	[53739561]	[53739561]
345_15857	chr21	34897752	34898152	+	1000	69.0	[8.356634]	[66]	[4.611834]	[66]	[34897909]	[34897909]
345_15859	chr22	32881965	32882365	+	1000	69.0	[5.088419, 4.611834, 4.611834]	[96, 126, 132]	[4.611834, 4.611834, 4.611834]	[96, 126, 132]	[32882142, 32882172, 32882178]	[32882142, 32882172, 32882178]
345_1586	chr1	168288200	168288600	+	1000	471.0	[4.611834]	[144]	[5.088419]	[144]	[168288440]	[168288440]
345_15863	chr3	21531914	21532314	+	1000	69.0	[4.611834]	[154]	[4.611834]	[154]	[21532160]	[21532160]
345_15864	chr3	40502072	40502472	+	1000	69.0	[4.611834, 4.611834]	[67, 84]	[4.611834, 4.611834]	[67, 84]	[40502238, 40502255]	[40502238, 40502255]
345_15866	chr3	113271999	113272399	+	1000	69.0	[4.611834, 4.611834]	[70, 108]	[4.611834, 4.611834]	[70, 108]	[113272166, 113272204]	[113272166, 113272204]
345_15867	chr3	113837785	113838185	+	1000	69.0	[9.465482, 5.088419]	[115, 135]	[4.611834, 4.611834]	[115, 135]	[113837996, 113838016]	[113837996, 113838016]
345_15868	chr3	123813889	123814289	+	1000	69.0	[11.270045]	[93]	[11.270045]	[93]	[123814079]	[123814079]
345_15869	chr3	130258372	130258772	+	1000	69.0	[4.611834]	[152]	[4.611834]	[152]	[130258621]	[130258621]
345_15871	chr3	139306089	139306489	+	1000	69.0	[4.611834]	[77]	[4.611834]	[77]	[139306261]	[139306261]
345_15873	chr3	156812483	156812883	+	1000	69.0	[4.611834]	[107]	[4.611834]	[107]	[156812676]	[156812676]
345_15875	chr3	186643524	186643924	+	1000	69.0	[5.088419, 4.611834, 4.611834]	[78, 103, 109]	[4.611834, 4.611834, 4.611834]	[78, 103, 109]	[186643692, 186643717, 186643723]	[186643692, 186643717, 186643723]
345_15876	chr3	186720344	186720744	+	1000	69.0	[4.611834, 4.611834]	[88, 160]	[4.611834, 4.611834]	[88, 160]	[186720517, 186720589]	[186720517, 186720589]
345_15878	chr4	4037294	4037694	+	1000	69.0	[4.611834]	[116]	[4.611834]	[116]	[4037510]	[4037510]
345_15884	chr4	122622341	122622741	+	1000	69.0	[9.465482]	[125]	[4.611834]	[125]	[122622552]	[122622552]
345_15885	chr4	184746994	184747394	+	1000	69.0	[4.611834, 9.465482, 4.611834, 5.088419, 4.611834]	[89, 92, 99, 119, 149]	[4.611834, 4.611834, 5.088419, 4.611834, 4.611834]	[89, 92, 99, 119, 149]	[184747168, 184747171, 184747178, 184747198, 184747228]	[184747168, 184747171, 184747178, 184747198, 184747228]
345_15886	chr5	27171984	27172384	+	1000	69.0	[11.270045, 4.611834]	[84, 166]	[11.270045, 5.088419]	[84, 166]	[27172135, 27172217]	[27172135, 27172217]
345_15887	chr5	29114440	29114840	+	1000	69.0	[4.611834, 11.270045]	[87, 121]	[4.611834, 11.270045]	[87, 121]	[29114620, 29114654]	[29114620, 29114654]
345_15888	chr5	39016538	39016938	+	944	69.0	[4.611834]	[111]	[4.611834]	[111]	[39016747]	[39016747]
345_15894	chr5	142032721	142033121	+	1000	69.0	[4.611834, 4.611834]	[114, 147]	[4.611834, 9.465482]	[114, 147]	[142032923, 142032956]	[142032923, 142032956]
345_15895	chr5	173752780	173753180	+	1000	69.0	[4.611834]	[61]	[4.611834]	[61]	[173752937]	[173752937]
345_15896	chr5	180085188	180085588	+	1000	69.0	[4.611834, 4.611834]	[118, 143]	[4.611834, 4.611834]	[118, 143]	[180085400, 180085425]	[180085400, 180085425]
345_15899	chr6	20402161	20402561	+	1000	69.0	[4.611834, 4.611834]	[73, 136]	[4.611834, 4.611834]	[73, 136]	[20402315, 20402378]	[20402315, 20402378]
345_1590	chr7	22350794	22351194	+	1000	471.0	[9.465482, 9.465482, 4.611834]	[94, 141, 157]	[4.611834, 4.611834, 4.611834]	[94, 141, 157]	[22350978, 22351025, 22351041]	[22350978, 22351025, 22351041]
345_15900	chr6	25670241	25670641	+	1000	69.0	[9.465482, 4.611834, 8.356634]	[91, 98, 153]	[4.611834, 4.611834, 4.611834]	[91, 98, 153]	[25670419, 25670426, 25670481]	[25670419, 25670426, 25670481]
345_15902	chr6	27143246	27143646	+	1000	69.0	[4.611834]	[166]	[8.356634]	[166]	[27143415]	[27143415]
345_15903	chr6	27592700	27593100	+	1000	69.0	[4.611834, 4.611834, 11.270045, 4.611834]	[79, 92, 105, 150]	[4.611834, 4.611834, 11.270045, 4.611834]	[79, 92, 105, 150]	[27592875, 27592888, 27592901, 27592946]	[27592875, 27592888, 27592901, 27592946]
345_15906	chr6	79860978	79861378	+	1000	69.0	[4.611834]	[153]	[4.611834]	[153]	[79861219]	[79861219]
345_15912	chr7	12623225	12623625	+	1000	69.0	[4.611834]	[92]	[4.611834]	[92]	[12623401]	[12623401]
345_15917	chr7	64492293	64492693	+	1000	69.0	[4.611834]	[99]	[5.088419]	[99]	[64492471]	[64492471]
345_15918	chr7	66501518	66501918	+	1000	69.0	[4.611834]	[109]	[5.088419]	[109]	[66501724]	[66501724]
345_15920	chr7	73683424	73683824	+	1000	69.0	[5.088419, 4.611834, 4.611834]	[97, 105, 163]	[4.611834, 4.611834, 4.611834]	[97, 105, 163]	[73683602, 73683610, 73683668]	[73683602, 73683610, 73683668]
345_15921	chr7	84821815	84822215	+	1000	69.0	[4.611834, 4.611834]	[59, 86]	[4.611834, 4.611834]	[59, 86]	[84821971, 84821998]	[84821971, 84821998]
345_15922	chr7	93636257	93636657	+	1000	69.0	[4.611834]	[155]	[4.611834]	[155]	[93636507]	[93636507]
345_15923	chr7	99979421	99979821	+	1000	69.0	[4.611834]	[71]	[8.356634]	[71]	[99979590]	[99979590]
345_15924	chr7	100111138	100111538	+	1000	69.0	[11.270045, 4.611834, 11.270045]	[65, 75, 107]	[11.270045, 4.611834, 11.270045]	[65, 75, 107]	[100111300, 100111310, 100111342]	[100111300, 100111310, 100111342]
345_15928	chr7	126701044	126701444	+	1000	69.0	[8.356634, 11.270045]	[59, 69]	[4.611834, 11.270045]	[59, 69]	[126701197, 126701207]	[126701197, 126701207]
345_1593	chr1	209645814	209646214	+	1000	470.0	[4.611834, 4.611834, 11.270045]	[66, 84, 111]	[8.356634, 4.611834, 11.270045]	[66, 84, 111]	[209645974, 209645992, 209646019]	[209645974, 209645992, 209646019]
345_15934	chr8	122810211	122810611	+	1000	69.0	[4.611834, 4.611834]	[109, 147]	[4.611834, 4.611834]	[109, 147]	[122810418, 122810456]	[122810418, 122810456]
345_15935	chr8	124637471	124637871	+	1000	69.0	[5.088419]	[82]	[4.611834]	[82]	[124637638]	[124637638]
345_15937	chr9	27462372	27462772	+	1000	69.0	[11.270045]	[106]	[11.270045]	[106]	[27462565]	[27462565]
345_15940	chr9	120844171	120844571	+	1000	69.0	[5.088419, 4.611834]	[59, 82]	[4.611834, 4.611834]	[59, 82]	[120844325, 120844348]	[120844325, 120844348]
345_15942	chr9	131057807	131058207	+	1000	69.0	[5.088419, 9.465482, 4.611834, 5.088419]	[89, 114, 126, 129]	[4.611834, 4.611834, 4.611834, 4.611834]	[89, 114, 126, 129]	[131057979, 131058004, 131058016, 131058019]	[131057979, 131058004, 131058016, 131058019]
345_15943	chr9	131505014	131505414	+	1000	69.0	[4.611834]	[74]	[4.611834]	[74]	[131505187]	[131505187]
345_15944	chr9	137206598	137206998	+	1000	69.0	[4.611834, 4.611834, 4.611834]	[73, 76, 79]	[5.088419, 4.611834, 4.611834]	[73, 76, 79]	[137206765, 137206768, 137206771]	[137206765, 137206768, 137206771]
345_15945	chr9	137425528	137425928	+	1000	69.0	[4.611834, 4.611834]	[75, 78]	[4.611834, 4.611834]	[75, 78]	[137425701, 137425704]	[137425701, 137425704]
345_15947	chrUn_KI270744v1	110467	110867	+	1000	69.0	[4.611834, 4.611834]	[79, 107]	[4.611834, 4.611834]	[79, 107]	[110618, 110646]	[110618, 110646]
345_15948	chrX	2313834	2314234	+	1000	69.0	[5.088419]	[84]	[4.611834]	[84]	[2314000]	[2314000]
345_15951	chrX	95903363	95903763	+	1000	69.0	[4.611834, 4.611834]	[66, 120]	[4.611834, 4.611834]	[66, 120]	[95903524, 95903578]	[95903524, 95903578]
345_15954	chrX	129636687	129637087	+	1000	69.0	[4.611834]	[93]	[8.356634]	[93]	[129636875]	[129636875]
345_15956	chr1	3869919	3870319	+	1000	68.0	[4.611834, 11.270045, 4.611834, 4.611834, 5.088419]	[70, 91, 124, 149, 161]	[4.611834, 11.270045, 4.611834, 4.611834, 4.611834]	[70, 91, 124, 149, 161]	[3870072, 3870093, 3870126, 3870151, 3870163]	[3870072, 3870093, 3870126, 3870151, 3870163]
345_15958	chr1	22296594	22296994	+	1000	68.0	[4.611834]	[66]	[9.465482]	[66]	[22296758]	[22296758]
345_15959	chr1	23920137	23920537	+	1000	68.0	[4.611834, 4.611834]	[68, 125]	[4.611834, 4.611834]	[68, 125]	[23920303, 23920360]	[23920303, 23920360]
345_15960	chr1	25243996	25244396	+	1000	68.0	[4.611834]	[133]	[9.465482]	[133]	[25244222]	[25244222]
345_15961	chr1	32815108	32815508	+	1000	68.0	[4.611834]	[86]	[4.611834]	[86]	[32815293]	[32815293]
345_15962	chr1	35882481	35882881	+	1000	68.0	[4.611834]	[74]	[4.611834]	[74]	[35882632]	[35882632]
345_15963	chr1	37807224	37807624	+	1000	68.0	[11.270045, 4.611834]	[110, 118]	[11.270045, 4.611834]	[110, 118]	[37807432, 37807440]	[37807432, 37807440]
345_15964	chr1	43134098	43134498	+	1000	68.0	[4.611834]	[79]	[4.611834]	[79]	[43134276]	[43134276]
345_15968	chr1	56516385	56516785	+	1000	68.0	[4.611834, 4.611834]	[84, 119]	[4.611834, 9.465482]	[84, 119]	[56516560, 56516595]	[56516560, 56516595]
