#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_2065	chr6	123529794	123530194	+	1000	63.0	[7.922723]	[72]	[8.655526, 9.514142]	[124, 130]	[123529959]	[123530011, 123530017]
919_2074	chr1	229203488	229203888	+	1000	62.0	[]	[]	[13.767965]	[106]	[]	[229203687]
919_2075	chr1	230124149	230124549	+	1000	62.0	[]	[]	[10.502711]	[94]	[]	[230124343]
919_2079	chr10	97687092	97687492	+	1000	62.0	[]	[]	[7.6864405, 8.810179]	[104, 137]	[]	[97687285, 97687318]
919_2083	chr11	19973228	19973628	+	1000	62.0	[11.995326]	[110]	[]	[]	[19973430]	[]
919_2084	chr11	45983211	45983611	+	1000	62.0	[]	[]	[8.359376, 10.434889]	[84, 92]	[]	[45983394, 45983402]
919_2086	chr12	50111815	50112215	+	1000	62.0	[7.677944]	[90]	[]	[]	[50112004]	[]
919_2088	chr15	40763822	40764222	+	1000	62.0	[7.6864405, 8.534417]	[87, 125]	[]	[]	[40764009, 40764047]	[]
919_209	chr11	83156551	83156951	+	1000	229.0	[15.3284025]	[98]	[]	[]	[83156746]	[]
919_2092	chr19	12052856	12053256	+	1000	62.0	[13.767965]	[110]	[]	[]	[12053063]	[]
919_2093	chr19	39391062	39391462	+	1000	62.0	[7.677944]	[110]	[]	[]	[39391267]	[]
919_2098	chr22	19144650	19145050	+	1000	62.0	[]	[]	[9.511999]	[114]	[]	[19144848]
919_2099	chr22	22687109	22687509	+	1000	62.0	[8.655526]	[78]	[]	[]	[22687283]	[]
919_2104	chr4	5003396	5003796	+	1000	62.0	[]	[]	[9.370035]	[100]	[]	[5003588]
919_2106	chr4	174829138	174829538	+	1000	62.0	[11.2828665]	[107]	[]	[]	[174829338]	[]
919_211	chr17	81393934	81394334	+	1000	229.0	[11.295278]	[101]	[7.597396, 6.9128656]	[73, 124]	[81394134]	[81394106, 81394157]
919_2110	chr6	36885835	36886235	+	1000	62.0	[9.370035]	[99]	[]	[]	[36886030]	[]
919_212	chr5	151771480	151771880	+	1000	229.0	[]	[]	[7.6729317]	[101]	[]	[151771677]
919_2125	chr1	156767033	156767433	+	1000	61.0	[]	[]	[7.2820473]	[127]	[]	[156767257]
919_2126	chr1	222455357	222455757	+	1000	61.0	[]	[]	[8.880494]	[101]	[]	[222455558]
919_2128	chr11	47268850	47269250	+	1000	61.0	[]	[]	[11.98683]	[105]	[]	[47269029]
919_213	chr6	146876276	146876676	+	1000	229.0	[]	[]	[11.98683]	[98]	[]	[146876472]
919_2132	chr12	48682187	48682587	+	1000	61.0	[]	[]	[8.270616]	[126]	[]	[48682404]
919_2136	chr14	55191493	55191893	+	1000	61.0	[9.531195]	[108]	[]	[]	[55191696]	[]
919_2138	chr15	34217588	34217988	+	1000	61.0	[]	[]	[10.25316]	[137]	[]	[34217810]
919_2139	chr16	5616124	5616524	+	1000	61.0	[]	[]	[11.2828665]	[97]	[]	[5616317]
919_2142	chr17	3636114	3636514	+	1000	61.0	[]	[]	[10.2141905]	[103]	[]	[3636315]
919_2143	chr17	17280559	17280959	+	1000	61.0	[7.1611385]	[128]	[7.6864405]	[110]	[17280785]	[17280767]
919_2144	chr17	39261306	39261706	+	1000	61.0	[11.2828665]	[122]	[]	[]	[39261518]	[]
919_2145	chr18	1438392	1438792	+	1000	61.0	[7.0993586]	[158]	[8.787421]	[116]	[1438640]	[1438598]
919_2147	chr19	41883997	41884397	+	1000	61.0	[6.9739804]	[113]	[]	[]	[41884193]	[]
919_2149	chr2	30146723	30147123	+	1000	61.0	[8.787421]	[120]	[]	[]	[30146920]	[]
919_215	chr13	91347390	91347790	+	1000	228.0	[7.6864405]	[95]	[]	[]	[91347584]	[]
919_2158	chr22	22667985	22668385	+	1000	61.0	[13.767965]	[90]	[]	[]	[22668173]	[]
919_2165	chr4	74039377	74039777	+	1000	61.0	[]	[]	[11.98683]	[100]	[]	[74039566]
919_2169	chr6	139649771	139650171	+	1000	61.0	[15.3284025]	[90]	[]	[]	[139649960]	[]
919_2170	chr6	149750045	149750445	+	1000	61.0	[]	[]	[13.767965]	[125]	[]	[149750256]
919_2171	chr6	163392592	163392992	+	1000	61.0	[]	[]	[7.94979]	[98]	[]	[163392790]
919_2173	chr7	47227733	47228133	+	1000	61.0	[]	[]	[6.8505144]	[91]	[]	[47227918]
919_2174	chr8	92965865	92966265	+	1000	61.0	[]	[]	[13.767965]	[117]	[]	[92966074]
919_219	chr17	7572440	7572840	+	1000	227.0	[7.169635]	[125]	[]	[]	[7572658]	[]
919_2190	chr12	104220020	104220420	+	1000	60.0	[13.096307]	[108]	[]	[]	[104220226]	[]
919_2192	chr13	80599414	80599814	+	1000	60.0	[]	[]	[11.995326]	[90]	[]	[80599601]
919_2200	chr2	85585195	85585595	+	1000	60.0	[8.161369]	[90]	[]	[]	[85585381]	[]
919_2201	chr2	102635322	102635722	+	1000	60.0	[]	[]	[10.502711, 8.810179]	[99, 154]	[]	[102635516, 102635571]
919_2205	chr22	16783817	16784217	+	1000	60.0	[]	[]	[7.865715]	[76]	[]	[16783990]
919_2210	chr22	20021358	20021758	+	1000	60.0	[6.9043694]	[146]	[]	[]	[20021585]	[]
919_2211	chr22	20265087	20265487	+	1000	60.0	[]	[]	[13.767965]	[116]	[]	[20265284]
919_2214	chr22	22855623	22856023	+	1000	60.0	[7.249742]	[83]	[]	[]	[22855798]	[]
919_2216	chr3	44761823	44762223	+	1000	60.0	[8.231745]	[76]	[8.138656]	[111]	[44761998]	[44762033]
919_2221	chr4	87007003	87007403	+	1000	60.0	[]	[]	[11.295278]	[97]	[]	[87007193]
919_2224	chr6	31737870	31738270	+	1000	60.0	[6.9739804]	[129]	[]	[]	[31738080]	[]
919_2227	chr7	100611995	100612395	+	1000	60.0	[9.76323]	[134]	[]	[]	[100612216]	[]
919_2228	chr7	103987443	103987843	+	1000	60.0	[]	[]	[15.3284025]	[115]	[]	[103987644]
919_223	chr11	118928466	118928866	+	1000	226.0	[]	[]	[13.096307]	[108]	[]	[118928672]
919_2236	chr9	130870331	130870731	+	1000	60.0	[]	[]	[6.9043694]	[158]	[]	[130870572]
919_2238	chr1	12019178	12019578	+	1000	59.0	[8.161369]	[138]	[]	[]	[12019405]	[]
919_2245	chr10	22386513	22386913	+	1000	59.0	[]	[]	[7.560086]	[96]	[]	[22386709]
919_2247	chr11	62123687	62124087	+	1000	59.0	[7.597396]	[156]	[]	[]	[62123938]	[]
919_2248	chr11	117986174	117986574	+	1000	59.0	[]	[]	[10.611208]	[117]	[]	[117986390]
919_2250	chr12	49741183	49741583	+	1000	59.0	[9.699092]	[100]	[]	[]	[49741380]	[]
919_2254	chr13	28718881	28719281	+	1000	59.0	[]	[]	[7.677944]	[95]	[]	[28719076]
919_2256	chr16	88264893	88265293	+	1000	59.0	[]	[]	[7.94979]	[92]	[]	[88265084]
919_2260	chr19	1045137	1045537	+	1000	59.0	[10.502711]	[91]	[]	[]	[1045325]	[]
919_2278	chr3	14178603	14179003	+	1000	59.0	[9.238381]	[134]	[]	[]	[14178803]	[]
919_2281	chr4	73759379	73759779	+	1000	59.0	[11.98683]	[112]	[]	[]	[73759582]	[]
919_2283	chr5	68415459	68415859	+	1000	59.0	[]	[]	[7.983867]	[97]	[]	[68415653]
919_2287	chr6	56515311	56515711	+	1000	59.0	[]	[]	[8.013846]	[120]	[]	[56515531]
919_2288	chr6	156832112	156832512	+	1000	59.0	[7.597396]	[90]	[]	[]	[156832298]	[]
919_229	chr12	123232673	123233073	+	1000	223.0	[]	[]	[13.767965]	[95]	[]	[123232861]
919_2291	chr7	6024070	6024470	+	1000	59.0	[7.9820952]	[117]	[]	[]	[6024279]	[]
919_2294	chr7	103119721	103120121	+	1000	59.0	[7.6729317]	[152]	[]	[]	[103119964]	[]
919_2297	chr8	22667592	22667992	+	1000	59.0	[7.9084163]	[92]	[11.295278]	[103]	[22667778]	[22667789]
919_2298	chr8	94437246	94437646	+	1000	59.0	[]	[]	[15.3284025]	[98]	[]	[94437441]
919_230	chr19	46347334	46347734	+	1000	223.0	[7.9515624]	[96]	[]	[]	[46347529]	[]
919_2300	chr9	126805777	126806177	+	1000	59.0	[]	[]	[6.671917]	[61]	[]	[126805936]
919_2304	chr1	11704234	11704634	+	1000	58.0	[13.767965]	[104]	[]	[]	[11704438]	[]
919_2309	chr10	69211112	69211512	+	1000	58.0	[8.942274]	[159]	[11.98683]	[147]	[69211341]	[69211329]
919_231	chr20	35742322	35742722	+	1000	223.0	[]	[]	[13.547267]	[107]	[]	[35742526]
919_2310	chr10	97498652	97499052	+	1000	58.0	[13.767965]	[98]	[]	[]	[97498844]	[]
919_2311	chr11	27444672	27445072	+	1000	58.0	[13.767965, 7.94979]	[89, 137]	[]	[]	[27444855, 27444903]	[]
919_2319	chr15	69059118	69059518	+	1000	58.0	[10.434889]	[107]	[]	[]	[69059322]	[]
919_232	chr19	15418893	15419293	+	1000	222.0	[]	[]	[8.721576, 7.922723]	[102, 144]	[]	[15419093, 15419135]
919_2321	chr16	67667909	67668309	+	1000	58.0	[10.434889]	[128]	[]	[]	[67668100]	[]
919_2325	chr19	12140255	12140655	+	1000	58.0	[9.45908]	[104]	[]	[]	[12140444]	[]
919_2335	chr22	22870046	22870446	+	1000	58.0	[7.59513]	[116]	[]	[]	[22870255]	[]
919_2339	chr22	23204653	23205053	+	1000	58.0	[6.9128656]	[156]	[]	[]	[23204864]	[]
919_234	chr20	46406502	46406902	+	1000	222.0	[]	[]	[8.270616, 13.767965]	[115, 119]	[]	[46406715, 46406719]
919_2343	chr5	131994594	131994994	+	1000	58.0	[8.155379]	[72]	[]	[]	[131994761]	[]
919_2345	chr7	129423742	129424142	+	1000	58.0	[7.922723]	[86]	[11.315171]	[116]	[129423898]	[129423928]
919_2347	chr7	139118261	139118661	+	1000	58.0	[]	[]	[6.8074355]	[90]	[]	[139118427]
919_2350	chr8	144463908	144464308	+	1000	58.0	[]	[]	[11.2828665]	[119]	[]	[144464125]
919_236	chr6	43013783	43014183	+	1000	222.0	[11.019517]	[99]	[]	[]	[43013979]	[]
919_2364	chr1	38353952	38354352	+	1000	57.0	[13.547267, 8.270616]	[129, 133]	[11.019517]	[100]	[38354172, 38354176]	[38354143]
919_2366	chr1	92544752	92545152	+	1000	57.0	[6.809208]	[104]	[]	[]	[92544941]	[]
919_2372	chr11	57473880	57474280	+	1000	57.0	[10.434889]	[103]	[]	[]	[57474066]	[]
919_2373	chr11	57711696	57712096	+	1000	57.0	[7.597396]	[141]	[]	[]	[57711929]	[]
919_2376	chr12	56636150	56636550	+	1000	57.0	[8.580075]	[118]	[]	[]	[56636367]	[]
919_238	chr17	41786693	41787093	+	1000	221.0	[]	[]	[6.744197]	[130]	[]	[41786916]
919_2381	chr16	11819859	11820259	+	1000	57.0	[]	[]	[11.2828665, 7.4612455]	[102, 147]	[]	[11820061, 11820106]
919_2382	chr16	24117039	24117439	+	1000	57.0	[13.767965]	[103]	[]	[]	[24117231]	[]
919_2384	chr17	48631062	48631462	+	1000	57.0	[9.370035]	[91]	[]	[]	[48631227]	[]
919_2385	chr17	68509738	68510138	+	1000	57.0	[]	[]	[13.767965]	[102]	[]	[68509937]
919_2389	chr18	56488752	56489152	+	1000	57.0	[]	[]	[9.765003]	[137]	[]	[56488969]
919_2395	chr20	38692789	38693189	+	1000	57.0	[10.393465]	[86]	[]	[]	[38692964]	[]
919_240	chr19	21505338	21505738	+	1000	221.0	[]	[]	[13.767965]	[100]	[]	[21505534]
919_2401	chr22	21832457	21832857	+	1000	57.0	[10.25316]	[181]	[]	[]	[21832643]	[]
919_2403	chr22	22745883	22746283	+	1000	57.0	[7.983867]	[84]	[]	[]	[22746045]	[]
919_2409	chr3	122415884	122416284	+	1000	57.0	[]	[]	[9.238381]	[96]	[]	[122416067]
919_2410	chr3	139202305	139202705	+	1000	57.0	[6.951835, 8.270616]	[108, 112]	[]	[]	[139202508, 139202512]	[]
919_2412	chr4	8410606	8411006	+	1000	57.0	[7.068398, 15.3284025]	[70, 122]	[]	[]	[8410772, 8410824]	[]
919_2414	chr5	42583221	42583621	+	1000	57.0	[]	[]	[6.8074355]	[83]	[]	[42583402]
919_242	chr17	40417922	40418322	+	1000	220.0	[13.547267]	[103]	[]	[]	[40418117]	[]
919_2428	chr8	106725911	106726311	+	1000	57.0	[]	[]	[15.3284025, 8.655526]	[90, 124]	[]	[106726099, 106726133]
919_243	chr2	205944589	205944989	+	1000	220.0	[7.5889, 7.990104, 13.767965]	[59, 63, 111]	[13.767965]	[99]	[205944745, 205944749, 205944797]	[205944785]
919_2430	chr9	95316276	95316676	+	1000	57.0	[9.765003, 13.767965]	[92, 102]	[]	[]	[95316463, 95316473]	[]
919_2436	chr9	131053148	131053548	+	1000	57.0	[7.5889]	[108]	[]	[]	[131053344]	[]
919_2437	chr9	131081901	131082301	+	1000	57.0	[7.781394]	[129]	[]	[]	[131082120]	[]
919_2444	chrX	154097716	154098116	+	1000	57.0	[7.597396]	[152]	[]	[]	[154097965]	[]
919_2448	chr1	35808840	35809240	+	1000	56.0	[13.767965]	[133]	[13.767965, 9.76323, 6.9172416]	[86, 149, 153]	[35809065]	[35809018, 35809081, 35809085]
919_2451	chr1	109214773	109215173	+	1000	56.0	[]	[]	[6.6969604]	[99]	[]	[109214970]
919_2454	chr1	221716764	221717164	+	1000	56.0	[13.767965]	[114]	[]	[]	[221716966]	[]
919_2459	chr11	19660163	19660563	+	1000	56.0	[]	[]	[8.661762, 13.767965]	[91, 114]	[]	[19660349, 19660372]
919_2462	chr12	9283719	9284119	+	1000	56.0	[15.3284025]	[136]	[]	[]	[9283953]	[]
919_2464	chr12	71469234	71469634	+	1000	56.0	[]	[]	[11.2828665]	[106]	[]	[71469437]
919_2469	chr15	58058064	58058464	+	1000	56.0	[11.2828665]	[100]	[]	[]	[58058263]	[]
919_2470	chr15	101641176	101641576	+	1000	56.0	[]	[]	[13.767965]	[109]	[]	[101641373]
919_2471	chr17	27332478	27332878	+	1000	56.0	[]	[]	[13.096307]	[104]	[]	[27332676]
919_2473	chr17	42699052	42699452	+	1000	56.0	[7.4612455]	[84]	[]	[]	[42699226]	[]
919_2474	chr17	49252392	49252792	+	1000	56.0	[8.887406]	[99]	[]	[]	[49252584]	[]
919_2476	chr19	11987334	11987734	+	1000	56.0	[]	[]	[13.767965]	[113]	[]	[11987540]
919_248	chr4	183659055	183659455	+	1000	218.0	[]	[]	[8.231745]	[99]	[]	[183659251]
919_2483	chr2	134683451	134683851	+	1000	56.0	[12.034296]	[101]	[]	[]	[134683644]	[]
919_2487	chr2	199315275	199315675	+	1000	56.0	[]	[]	[8.887406]	[83]	[]	[199315456]
919_2494	chr22	21009568	21009968	+	1000	56.0	[7.2781315]	[82]	[]	[]	[21009740]	[]
919_2495	chr22	21599138	21599538	+	1000	56.0	[]	[]	[8.653753]	[112]	[]	[21599290]
919_25	chr7	100586386	100586786	+	1000	449.0	[7.781394]	[63]	[6.9974184]	[67]	[100586542]	[100586546]
919_250	chr19	11924807	11925207	+	1000	217.0	[]	[]	[7.0062857, 13.767965]	[59, 101]	[]	[11924963, 11925005]
919_2500	chr22	23225390	23225790	+	1000	56.0	[6.7459693]	[186]	[]	[]	[23225631]	[]
919_2503	chr22_KI270733v1_random	158524	158924	+	1000	56.0	[]	[]	[8.129065]	[136]	[]	[158760]
919_2514	chr6	33926389	33926789	+	1000	56.0	[9.141982]	[138]	[11.98683]	[103]	[33926625]	[33926590]
919_2518	chr8	127949541	127949941	+	1000	56.0	[8.4530525]	[139]	[]	[]	[127949772]	[]
919_2522	chr1	32394507	32394907	+	1000	55.0	[]	[]	[8.655526]	[88]	[]	[32394679]
919_2523	chr1	36420706	36421106	+	1000	55.0	[]	[]	[12.309368]	[125]	[]	[36420921]
919_2524	chr1	36846364	36846764	+	1000	55.0	[]	[]	[13.767965]	[87]	[]	[36846547]
919_253	chr11	46243090	46243490	+	1000	216.0	[13.767965]	[96]	[]	[]	[46243283]	[]
919_2532	chr1	241823986	241824386	+	1000	55.0	[]	[]	[13.767965]	[89]	[]	[241824161]
919_254	chr11	66958314	66958714	+	1000	215.0	[]	[]	[6.9739804, 9.063183]	[79, 124]	[]	[66958490, 66958535]
919_2540	chr11	12201137	12201537	+	1000	55.0	[8.34459]	[122]	[]	[]	[12201356]	[]
919_2547	chr15	55255301	55255701	+	1000	55.0	[]	[]	[13.767965, 10.502711]	[100, 120]	[]	[55255493, 55255513]
919_2548	chr16	2979854	2980254	+	1000	55.0	[11.295278]	[88]	[]	[]	[2980040]	[]
919_255	chr16	10743956	10744356	+	1000	215.0	[13.096307]	[112]	[]	[]	[10744155]	[]
919_2554	chr19	45615898	45616298	+	1000	55.0	[7.9622016]	[102]	[]	[]	[45616079]	[]
919_2555	chr19	48918972	48919372	+	1000	55.0	[]	[]	[13.767965]	[108]	[]	[48919166]
919_2557	chr2	20351192	20351592	+	1000	55.0	[]	[]	[11.98683]	[114]	[]	[20351396]
919_2560	chr2	73828722	73829122	+	1000	55.0	[7.3489094]	[99]	[]	[]	[73828914]	[]
919_2561	chr2	241149322	241149722	+	1000	55.0	[12.309368]	[90]	[]	[]	[241149511]	[]
919_2562	chr22	19121506	19121906	+	1000	55.0	[12.034296]	[105]	[]	[]	[19121697]	[]
919_257	chr2	43637031	43637431	+	1000	215.0	[]	[]	[7.2781315]	[100]	[]	[43637231]
919_2574	chr22	23162161	23162561	+	1000	55.0	[]	[]	[8.143421]	[172]	[]	[23162408]
919_2576	chr22	23187865	23188265	+	1000	55.0	[7.2781315]	[134]	[]	[]	[23188017]	[]
919_2580	chr3	44330433	44330833	+	1000	55.0	[]	[]	[11.98683]	[110]	[]	[44330634]
919_2586	chr5	134632517	134632917	+	1000	55.0	[]	[]	[13.767965]	[102]	[]	[134632718]
919_2589	chr6	26211978	26212378	+	1000	55.0	[]	[]	[8.833028]	[102]	[]	[26212167]
919_2590	chr6	26478075	26478475	+	1000	55.0	[13.767965]	[96]	[]	[]	[26478270]	[]
919_2591	chr6	40378183	40378583	+	1000	55.0	[6.9974184]	[125]	[]	[]	[40378390]	[]
919_2595	chr7	103148778	103149178	+	1000	55.0	[]	[]	[8.138656]	[113]	[]	[103148985]
919_2596	chr7	139916138	139916538	+	1000	55.0	[7.94979]	[153]	[]	[]	[139916385]	[]
919_26	chr22	20016771	20017171	+	1000	436.0	[]	[]	[10.611208]	[102]	[]	[20016972]
919_260	chr1	247078672	247079072	+	1000	213.0	[9.45908]	[104]	[]	[]	[247078869]	[]
919_2602	chr9	131175440	131175840	+	1000	55.0	[8.661762]	[172]	[]	[]	[131175670]	[]
919_2607	chr1	25993572	25993972	+	1000	54.0	[]	[]	[13.767965, 6.682185]	[129, 140]	[]	[25993789, 25993800]
919_262	chr19	21767491	21767891	+	1000	212.0	[13.767965, 11.98683]	[106, 148]	[]	[]	[21767691, 21767733]	[]
919_2623	chr11	20075641	20076041	+	1000	54.0	[]	[]	[13.096307]	[97]	[]	[20075820]
919_2624	chr11	117224239	117224639	+	1000	54.0	[11.295278]	[100]	[]	[]	[117224428]	[]
919_2628	chr12	54324791	54325191	+	1000	54.0	[]	[]	[10.01349]	[96]	[]	[54324975]
919_2629	chr12	65170335	65170735	+	1000	54.0	[12.034296]	[126]	[]	[]	[65170549]	[]
919_263	chr7	77696124	77696524	+	1000	212.0	[7.597396]	[93]	[]	[]	[77696313]	[]
919_2632	chr14	22898355	22898755	+	1000	54.0	[8.385908, 8.661762]	[78, 96]	[13.767965]	[118]	[22898521, 22898539]	[22898561]
919_2635	chr16	29995460	29995860	+	1000	54.0	[8.534417, 7.121478]	[59, 104]	[]	[]	[29995619, 29995664]	[]
919_2636	chr16	75110932	75111332	+	1000	54.0	[7.279904]	[115]	[]	[]	[75111126]	[]
919_2645	chr18	70205946	70206346	+	1000	54.0	[]	[]	[10.2141905]	[103]	[]	[70206133]
919_2648	chr19	16584541	16584941	+	1000	54.0	[13.767965]	[89]	[]	[]	[16584727]	[]
919_2649	chr19	21463823	21464223	+	1000	54.0	[13.767965]	[116]	[]	[]	[21464022]	[]
919_265	chr14	21437119	21437519	+	1000	211.0	[]	[]	[10.434889]	[102]	[]	[21437318]
919_2650	chr19	40778505	40778905	+	1000	54.0	[8.70122]	[113]	[]	[]	[40778715]	[]
919_2651	chr19	45492701	45493101	+	1000	54.0	[13.767965]	[97]	[]	[]	[45492898]	[]
919_2654	chr19	51394122	51394522	+	1000	54.0	[10.393465]	[98]	[]	[]	[51394316]	[]
919_2656	chr2	39515285	39515685	+	1000	54.0	[11.019517]	[121]	[7.9515624]	[164]	[39515490]	[39515533]
919_2657	chr2	61854384	61854784	+	1000	54.0	[10.930472]	[92]	[7.953706]	[144]	[61854572]	[61854624]
919_2658	chr21	46294823	46295223	+	1000	54.0	[11.98683]	[114]	[]	[]	[46295027]	[]
919_266	chr4	474094	474494	+	1000	211.0	[12.034296, 11.98683]	[76, 119]	[]	[]	[474264, 474307]	[]
919_2663	chr22	22958965	22959365	+	1000	54.0	[9.149337]	[156]	[]	[]	[22959198]	[]
919_2665	chr22	23164560	23164960	+	1000	54.0	[]	[]	[9.514142]	[105]	[]	[23164752]
919_2670	chr3	5426246	5426646	+	1000	54.0	[10.434889]	[72]	[]	[]	[5426411]	[]
919_2676	chr4	170007101	170007501	+	1000	54.0	[10.502711]	[98]	[]	[]	[170007298]	[]
919_2677	chr5	95554560	95554960	+	1000	54.0	[10.614163]	[111]	[]	[]	[95554760]	[]
919_268	chr1	156338148	156338548	+	1000	210.0	[9.155567]	[116]	[7.6864405]	[72]	[156338364]	[156338320]
919_2680	chr6	108578596	108578996	+	1000	54.0	[11.98683]	[139]	[]	[]	[108578816]	[]
919_2684	chr7	106813860	106814260	+	1000	54.0	[11.995326, 11.995326, 8.655526]	[95, 137, 170]	[11.995326, 7.471763]	[115, 141]	[106814035, 106814077, 106814110]	[106814055, 106814081]
919_2685	chr7	149825297	149825697	+	1000	54.0	[13.767965]	[145]	[]	[]	[149825518]	[]
919_2687	chr8	3107979	3108379	+	1000	54.0	[15.3284025]	[125]	[]	[]	[3108196]	[]
919_2690	chr9	124658183	124658583	+	1000	54.0	[]	[]	[11.295278]	[110]	[]	[124658389]
919_27	chr19	47048480	47048880	+	1000	429.0	[]	[]	[13.767965]	[99]	[]	[47048677]
919_2701	chr9	131275398	131275798	+	1000	54.0	[]	[]	[7.1611385]	[139]	[]	[131275573]
919_2703	chrX	49163713	49164113	+	1000	54.0	[9.370035]	[120]	[]	[]	[49163931]	[]
919_271	chr19	2739939	2740339	+	1000	210.0	[]	[]	[10.434889]	[93]	[]	[2740132]
919_2710	chr1	112619514	112619914	+	1000	53.0	[9.942505]	[107]	[6.9739804]	[92]	[112619712]	[112619697]
919_2718	chr10	43648910	43649310	+	1000	53.0	[15.3284025]	[121]	[]	[]	[43649125]	[]
919_272	chr16	30370746	30371146	+	1000	209.0	[10.393465, 8.270616]	[69, 101]	[]	[]	[30370912, 30370944]	[]
919_2722	chr12	57239158	57239558	+	1000	53.0	[]	[]	[6.9739804]	[100]	[]	[57239355]
919_2724	chr12	132084194	132084594	+	1000	53.0	[9.45908]	[114]	[]	[]	[132084401]	[]
919_2725	chr15	89177743	89178143	+	1000	53.0	[11.019517]	[118]	[]	[]	[89177947]	[]
919_2727	chr16	31700280	31700680	+	1000	53.0	[]	[]	[10.748932]	[96]	[]	[31700472]
919_2729	chr17	32897518	32897918	+	1000	53.0	[8.4530525, 8.129065]	[87, 108]	[]	[]	[32897704, 32897725]	[]
919_2730	chr18	75210504	75210904	+	1000	53.0	[13.547267, 6.859688]	[84, 119]	[]	[]	[75210683, 75210718]	[]
919_2734	chr19	23687049	23687449	+	1000	53.0	[13.767965]	[159]	[]	[]	[23687296]	[]
919_2735	chr19	36073104	36073504	+	1000	53.0	[10.436662]	[100]	[7.895588, 8.4295225]	[75, 91]	[36073298]	[36073273, 36073289]
919_274	chr17	60677205	60677605	+	1000	209.0	[11.995326]	[101]	[]	[]	[60677402]	[]
919_2740	chr2	46299464	46299864	+	1000	53.0	[]	[]	[6.6848245]	[84]	[]	[46299639]
919_2748	chr20	63822316	63822716	+	1000	53.0	[11.315171]	[152]	[]	[]	[63822536]	[]
919_2758	chr22	22554775	22555175	+	1000	53.0	[7.9515624]	[85]	[]	[]	[22554946]	[]
919_276	chr12	51238979	51239379	+	1000	208.0	[7.365663, 7.9622016]	[93, 102]	[]	[]	[51239169, 51239178]	[]
919_2765	chr3	197031457	197031857	+	1000	53.0	[]	[]	[12.034296, 8.661762]	[112, 123]	[]	[197031663, 197031674]
919_2769	chr6	3291932	3292332	+	1000	53.0	[]	[]	[7.392598]	[135]	[]	[3292164]
919_277	chr17	63621935	63622335	+	1000	208.0	[7.597396, 11.995326]	[60, 99]	[]	[]	[63622091, 63622130]	[]
919_2771	chr6	154520246	154520646	+	1000	53.0	[]	[]	[7.299099]	[88]	[]	[154520432]
919_2788	chr9	136964264	136964664	+	1000	53.0	[]	[]	[7.94979]	[98]	[]	[136964456]
919_279	chr22	29603108	29603508	+	1000	208.0	[7.5889, 7.471763]	[104, 108]	[]	[]	[29603310, 29603314]	[]
919_2795	chr1	112618532	112618932	+	1000	52.0	[]	[]	[15.3284025]	[125]	[]	[112618739]
919_28	chr19	4968616	4969016	+	1000	426.0	[]	[]	[12.843303]	[66]	[]	[4968781]
919_2801	chr10	21195135	21195535	+	1000	52.0	[13.767965]	[99]	[]	[]	[21195326]	[]
919_2807	chr12	53494066	53494466	+	1000	52.0	[]	[]	[6.7512255, 13.767965, 10.245942]	[67, 125, 135]	[]	[53494218, 53494276, 53494286]
919_2809	chr13	94665556	94665956	+	1000	52.0	[7.781394, 13.767965]	[87, 110]	[]	[]	[94665733, 94665756]	[]
919_2811	chr14	75002328	75002728	+	1000	52.0	[11.2828665]	[120]	[]	[]	[75002537]	[]
919_2814	chr16	57667378	57667778	+	1000	52.0	[6.9043694, 8.270616]	[110, 114]	[]	[]	[57667586, 57667590]	[]
919_2817	chr17	45161495	45161895	+	1000	52.0	[7.3608465]	[117]	[]	[]	[45161700]	[]
919_2818	chr17	47266024	47266424	+	1000	52.0	[7.1035852]	[64]	[]	[]	[47266188]	[]
919_2819	chr17	50426889	50427289	+	1000	52.0	[]	[]	[10.434889]	[103]	[]	[50427071]
919_2821	chr19	40806797	40807197	+	1000	52.0	[]	[]	[12.034296]	[106]	[]	[40806998]
919_2824	chr2	65366637	65367037	+	1000	52.0	[]	[]	[6.6958528]	[91]	[]	[65366819]
919_2829	chr2	239275132	239275532	+	1000	52.0	[11.019517]	[92]	[]	[]	[239275320]	[]
919_2832	chr22	20803890	20804290	+	1000	52.0	[6.7459693]	[104]	[7.1035852]	[102]	[20804092]	[20804090]
919_2848	chr3	182365099	182365499	+	1000	52.0	[]	[]	[7.781394]	[117]	[]	[182365301]
919_285	chr1	145957884	145958284	+	1000	206.0	[]	[]	[11.995326]	[94]	[]	[145958076]
919_286	chr1	212284599	212284999	+	1000	206.0	[]	[]	[11.019517]	[101]	[]	[212284800]
919_2860	chr6	28709923	28710323	+	1000	52.0	[13.096307]	[129]	[]	[]	[28710137]	[]
919_2867	chr7	55365328	55365728	+	1000	52.0	[13.767965]	[116]	[]	[]	[55365537]	[]
919_287	chr11	65615330	65615730	+	1000	206.0	[]	[]	[9.108106]	[75]	[]	[65615500]
919_2871	chr7	107833624	107834024	+	1000	52.0	[7.093001]	[133]	[7.983867]	[96]	[107833857]	[107833820]
