#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPB_idr.fa CEBPB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
878_18079	chr11	102760403	102760803	+	1000	71.0	[6.3618803]	[67]	[9.546091, 8.194376, 8.772876]	[66, 96, 104]	[102760566]	[102760565, 102760595, 102760603]
878_18080	chr11	107605053	107605453	+	1000	71.0	[11.523669]	[104]	[9.82345]	[103]	[107605257]	[107605256]
878_18081	chr11	116832225	116832625	+	1000	71.0	[11.303083]	[91]	[11.9157095]	[90]	[116832415]	[116832414]
878_18082	chr11	116986846	116987246	+	1000	71.0	[11.9157095]	[96]	[8.865818, 11.489543]	[63, 95]	[116987041]	[116987008, 116987040]
878_18083	chr11	130051046	130051446	+	1000	71.0	[9.546091]	[97]	[9.741591]	[96]	[130051241]	[130051240]
878_18084	chr12	7886022	7886422	+	1000	71.0	[8.194376]	[104]	[]	[]	[7886219]	[]
878_18086	chr12	22409270	22409670	+	1000	71.0	[11.303083]	[110]	[11.9157095]	[109]	[22409475]	[22409474]
878_18089	chr12	45863340	45863740	+	1000	71.0	[]	[]	[8.194376]	[100]	[]	[45863539]
878_18090	chr12	50951689	50952089	+	1000	71.0	[10.00991]	[91]	[11.523669]	[90]	[50951875]	[50951874]
878_18091	chr12	51972822	51973222	+	1000	71.0	[]	[]	[6.8294234]	[140]	[]	[51973054]
878_18093	chr12	57282080	57282480	+	1000	71.0	[11.2542715]	[93]	[14.601852]	[92]	[57282272]	[57282271]
878_18094	chr12	81389662	81390062	+	1000	71.0	[14.523885]	[112]	[14.523885]	[111]	[81389871]	[81389870]
878_18095	chr12	93186235	93186635	+	1000	71.0	[8.007916]	[97]	[]	[]	[93186428]	[]
878_18097	chr12	95519000	95519400	+	1000	71.0	[9.741591]	[104]	[9.546091]	[103]	[95519200]	[95519199]
878_18099	chr12	100263122	100263522	+	1000	71.0	[]	[]	[8.194376]	[119]	[]	[100263330]
878_1810	chr12	110262787	110263187	+	1000	316.0	[11.330633]	[96]	[9.0522785, 14.523885]	[64, 95]	[110262982]	[110262950, 110262981]
878_18100	chr12	101684186	101684586	+	1000	71.0	[12.102169]	[114]	[11.489543]	[113]	[101684385]	[101684384]
878_18103	chr12	124614880	124615280	+	1000	71.0	[11.303083]	[105]	[12.102169]	[104]	[124615082]	[124615081]
878_18104	chr13	19590451	19590851	+	1000	71.0	[8.194376]	[79]	[]	[]	[19590627]	[]
878_18105	chr13	24842505	24842905	+	1000	71.0	[11.9157095]	[108]	[8.109833]	[107]	[24842708]	[24842707]
878_18106	chr13	25377541	25377941	+	1000	71.0	[7.401735]	[114]	[8.302869]	[113]	[25377745]	[25377744]
878_18107	chr13	43721022	43721422	+	1000	71.0	[12.102169]	[109]	[11.489543]	[108]	[43721230]	[43721229]
878_18108	chr13	46054601	46055001	+	1000	71.0	[12.102169]	[109]	[11.303083]	[108]	[46054808]	[46054807]
878_18109	chr13	77040829	77041229	+	1000	71.0	[11.222141]	[104]	[8.061021]	[103]	[77041019]	[77041018]
878_1811	chr19	10672521	10672921	+	1000	316.0	[14.710344]	[93]	[14.523885]	[92]	[10672714]	[10672713]
878_18111	chr14	70223391	70223791	+	1000	71.0	[6.773559, 8.084414]	[86, 139]	[]	[]	[70223576, 70223629]	[]
878_18113	chr14	91750636	91751036	+	1000	71.0	[11.489543]	[84]	[12.102169]	[83]	[91750819]	[91750818]
878_18114	chr14	103402318	103402718	+	1000	71.0	[9.82345]	[97]	[11.523669]	[96]	[103402505]	[103402504]
878_18116	chr15	41197780	41198180	+	1000	71.0	[10.00991]	[97]	[11.523669]	[96]	[41197977]	[41197976]
878_18117	chr15	45092959	45093359	+	1000	71.0	[8.061021]	[100]	[11.222141]	[99]	[45093148]	[45093147]
878_18119	chr15	55217598	55217998	+	1000	71.0	[]	[]	[6.817318]	[97]	[]	[55217794]
878_1812	chr2	121530949	121531349	+	1000	316.0	[]	[]	[6.773559]	[79]	[]	[121531115]
878_18121	chr15	59838178	59838578	+	1000	71.0	[11.489543]	[101]	[11.9157095]	[100]	[59838370]	[59838369]
878_18122	chr15	70377029	70377429	+	1000	71.0	[6.471978]	[116]	[9.437598]	[115]	[70377241]	[70377240]
878_18123	chr15	72474081	72474481	+	1000	71.0	[6.475413]	[92]	[6.553837]	[91]	[72474265]	[72474264]
878_18124	chr15	82580714	82581114	+	1000	71.0	[11.415177]	[101]	[6.740297]	[100]	[82580909]	[82580908]
878_18126	chr15	95176809	95177209	+	1000	71.0	[11.332239]	[100]	[11.332239]	[99]	[95177007]	[95177006]
878_18128	chr16	2252546	2252946	+	1000	71.0	[9.82345]	[99]	[11.523669]	[98]	[2252744]	[2252743]
878_18131	chr16	29772292	29772692	+	1000	71.0	[]	[]	[8.194376]	[116]	[]	[29772497]
878_18132	chr16	50011653	50012053	+	1000	71.0	[11.2542715]	[110]	[14.415392]	[109]	[50011857]	[50011856]
878_18133	chr16	66502155	66502555	+	1000	71.0	[]	[]	[11.228718]	[102]	[]	[66502353]
878_18135	chr16	68030590	68030990	+	1000	71.0	[12.102169]	[102]	[11.303083]	[101]	[68030789]	[68030788]
878_18137	chr16	75506574	75506974	+	1000	71.0	[8.03347]	[113]	[11.807217]	[112]	[75506776]	[75506775]
878_18138	chr17	28928112	28928512	+	1000	71.0	[11.1945915]	[169]	[8.646096]	[168]	[28928345]	[28928344]
878_1814	chr6	43081070	43081470	+	1000	316.0	[6.773559]	[107]	[]	[]	[43081275]	[]
878_18140	chr17	30160755	30161155	+	1000	71.0	[11.2542715]	[106]	[14.601852]	[105]	[30160955]	[30160954]
878_18142	chr17	37368596	37368996	+	1000	71.0	[]	[]	[8.194376]	[94]	[]	[37368790]
878_18143	chr17	39321235	39321635	+	1000	71.0	[7.401735]	[88]	[8.302869]	[87]	[39321419]	[39321418]
878_18145	chr17	42268314	42268714	+	1000	71.0	[11.14578]	[94]	[11.14578]	[93]	[42268506]	[42268505]
878_18146	chr17	44282802	44283202	+	1000	71.0	[]	[]	[8.194376]	[93]	[]	[44282995]
878_18147	chr17	44576777	44577177	+	1000	71.0	[9.82345]	[105]	[11.523669]	[104]	[44576981]	[44576980]
878_18148	chr17	49009930	49010330	+	1000	71.0	[11.303083, 9.0522785]	[92, 134]	[11.9157095]	[91]	[49010122, 49010164]	[49010121]
878_1815	chr6	154513638	154514038	+	1000	316.0	[12.432437]	[93]	[11.660454]	[92]	[154513829]	[154513828]
878_18151	chr17	56912227	56912627	+	1000	71.0	[]	[]	[7.401735]	[88]	[]	[56912414]
878_18152	chr17	57903299	57903699	+	1000	71.0	[11.9157095]	[99]	[11.489543]	[98]	[57903495]	[57903494]
878_18154	chr17	78260659	78261059	+	1000	71.0	[11.415177]	[138]	[6.553837]	[137]	[78260891]	[78260890]
878_18155	chr17	81018770	81019170	+	1000	71.0	[11.523669]	[132]	[10.00991]	[131]	[81018995]	[81018994]
878_18156	chr17	82887311	82887711	+	1000	71.0	[6.8515267]	[134]	[]	[]	[82887535]	[]
878_18157	chr18	1353030	1353430	+	1000	71.0	[12.102169]	[101]	[11.303083]	[100]	[1353226]	[1353225]
878_18158	chr18	3111567	3111967	+	1000	71.0	[]	[]	[6.451127]	[122]	[]	[3111784]
878_18159	chr18	9209248	9209648	+	1000	71.0	[11.14578]	[105]	[11.14578]	[104]	[9209452]	[9209451]
878_1816	chr7	139044370	139044770	+	1000	316.0	[8.943787]	[99]	[]	[]	[139044565]	[]
878_18161	chr18	10784814	10785214	+	1000	71.0	[14.601852]	[81]	[8.061021]	[80]	[10784995]	[10784994]
878_18162	chr18	23733896	23734296	+	1000	71.0	[11.228718]	[101]	[6.553837]	[100]	[23734096]	[23734095]
878_18163	chr18	45320725	45321125	+	1000	71.0	[]	[]	[8.194376]	[104]	[]	[45320918]
878_18164	chr19	1676879	1677279	+	1000	71.0	[9.211636]	[101]	[9.0522785]	[100]	[1677077]	[1677076]
878_18166	chr19	4824191	4824591	+	1000	71.0	[11.415177]	[107]	[6.553837]	[106]	[4824392]	[4824391]
878_18167	chr19	5738419	5738819	+	1000	71.0	[11.523669]	[123]	[9.82345]	[122]	[5738641]	[5738640]
878_18168	chr19	5871030	5871430	+	1000	71.0	[11.9157095]	[142]	[11.303083]	[141]	[5871248]	[5871247]
878_1817	chr7	140877142	140877542	+	1000	316.0	[14.710344]	[79]	[14.523885]	[78]	[140877318]	[140877317]
878_18170	chr19	19902132	19902532	+	1000	71.0	[11.523669]	[87]	[9.82345]	[86]	[19902316]	[19902315]
878_18171	chr19	34328269	34328669	+	1000	71.0	[10.00991]	[119]	[11.523669]	[118]	[34328482]	[34328481]
878_18172	chr19	37098540	37098940	+	1000	71.0	[11.489543]	[132]	[12.102169]	[131]	[37098767]	[37098766]
878_18173	chr19	46668672	46669072	+	1000	71.0	[8.194376]	[95]	[]	[]	[46668864]	[]
878_18174	chr19	49123288	49123688	+	1000	71.0	[11.415177]	[110]	[6.553837]	[109]	[49123498]	[49123497]
878_18176	chr19	56188787	56189187	+	1000	71.0	[8.194376]	[105]	[]	[]	[56188987]	[]
878_18177	chr19	57452329	57452729	+	1000	71.0	[14.601852]	[98]	[11.440731]	[97]	[57452526]	[57452525]
878_18178	chr2	9518763	9519163	+	1000	71.0	[11.415177]	[102]	[6.553837]	[101]	[9518963]	[9518962]
878_18179	chr2	29332541	29332941	+	1000	71.0	[11.489543, 6.4122977]	[104, 136]	[12.102169]	[103]	[29332734, 29332766]	[29332733]
878_18181	chr2	38648049	38648449	+	1000	71.0	[8.9867325]	[103]	[6.415165]	[102]	[38648246]	[38648245]
878_18182	chr2	47077416	47077816	+	1000	71.0	[9.741591]	[99]	[9.546091]	[98]	[47077608]	[47077607]
878_18187	chr2	112674286	112674686	+	1000	71.0	[]	[]	[6.250924]	[139]	[]	[112674516]
878_18191	chr2	169095662	169096062	+	1000	71.0	[]	[]	[9.211636]	[131]	[]	[169095890]
878_18192	chr2	169239192	169239592	+	1000	71.0	[8.832556]	[116]	[11.381051]	[115]	[169239399]	[169239398]
878_18193	chr2	169596545	169596945	+	1000	71.0	[11.523669]	[128]	[9.82345]	[127]	[169596757]	[169596756]
878_18195	chr2	177258342	177258742	+	1000	71.0	[8.646096, 8.646096]	[92, 130]	[11.1945915, 11.1945915]	[91, 129]	[177258521, 177258559]	[177258520, 177258558]
878_18196	chr2	177318598	177318998	+	1000	71.0	[11.489543]	[108]	[12.102169]	[107]	[177318805]	[177318804]
878_18198	chr2	201172265	201172665	+	1000	71.0	[11.489543]	[139]	[11.9157095]	[138]	[201172490]	[201172489]
878_1820	chr10	32948530	32948930	+	1000	315.0	[8.007916]	[98]	[]	[]	[32948726]	[]
878_18201	chr20	3076736	3077136	+	1000	71.0	[6.6318045]	[99]	[7.9591045]	[98]	[3076932]	[3076931]
878_18205	chr21	32831782	32832182	+	1000	71.0	[12.245977]	[100]	[11.473993]	[99]	[32831979]	[32831978]
878_18207	chr21	33938346	33938746	+	1000	71.0	[11.303083]	[97]	[11.9157095]	[96]	[33938535]	[33938534]
878_18208	chr21	39331095	39331495	+	1000	71.0	[]	[]	[8.194376]	[102]	[]	[39331295]
878_18209	chr22	19390363	19390763	+	1000	71.0	[7.215275]	[95]	[8.302869]	[94]	[19390552]	[19390551]
878_18211	chr22	20151609	20152009	+	1000	71.0	[11.523669]	[180]	[9.82345]	[179]	[20151852]	[20151851]
878_18216	chr22	35811717	35812117	+	1000	71.0	[]	[]	[8.194376]	[99]	[]	[35811913]
878_18218	chr3	4856589	4856989	+	1000	71.0	[]	[]	[8.194376]	[98]	[]	[4856783]
878_18219	chr3	12543507	12543907	+	1000	71.0	[11.473993]	[97]	[12.432437]	[96]	[12543703]	[12543702]
878_1822	chr11	10597747	10598147	+	1000	315.0	[]	[]	[8.194376]	[100]	[]	[10597944]
878_18221	chr3	20166446	20166846	+	1000	71.0	[6.52079, 12.102169]	[61, 126]	[6.937916, 11.303083]	[60, 125]	[20166599, 20166664]	[20166598, 20166663]
878_18224	chr3	47181637	47182037	+	1000	71.0	[11.489543]	[144]	[11.9157095]	[143]	[47181856]	[47181855]
878_18225	chr3	57735375	57735775	+	1000	71.0	[11.489543]	[119]	[6.774371, 11.9157095]	[75, 118]	[57735582]	[57735538, 57735581]
878_18226	chr3	65565703	65566103	+	1000	71.0	[8.007916]	[127]	[]	[]	[65565928]	[]
878_18227	chr3	69461381	69461781	+	1000	71.0	[]	[]	[8.194376]	[97]	[]	[69461576]
878_18228	chr3	139300408	139300808	+	1000	71.0	[8.908765]	[134]	[9.871238]	[133]	[139300619]	[139300618]
878_18229	chr3	143008007	143008407	+	1000	71.0	[11.222141]	[111]	[11.2542715]	[110]	[143008212]	[143008211]
878_1823	chr12	46557950	46558350	+	1000	315.0	[8.194376]	[95]	[]	[]	[46558144]	[]
878_18230	chr3	150762961	150763361	+	1000	71.0	[8.035466]	[100]	[]	[]	[150763160]	[]
878_18231	chr3	151843298	151843698	+	1000	71.0	[6.415165]	[108]	[8.9867325]	[107]	[151843505]	[151843504]
878_18234	chr3	156668294	156668694	+	1000	71.0	[8.646096]	[98]	[11.381051]	[97]	[156668489]	[156668488]
878_18235	chr3	167892205	167892605	+	1000	71.0	[12.102169]	[105]	[11.489543]	[104]	[167892406]	[167892405]
878_18237	chr3	170308151	170308551	+	1000	71.0	[]	[]	[11.415177]	[96]	[]	[170308343]
878_18238	chr3	170725203	170725603	+	1000	71.0	[7.0817237, 8.439652]	[96, 151]	[6.6917005, 9.637802]	[95, 150]	[170725384, 170725439]	[170725383, 170725438]
878_18239	chr3	170726641	170727041	+	1000	71.0	[]	[]	[8.178826]	[112]	[]	[170726842]
878_18241	chr3	197442646	197443046	+	1000	71.0	[11.303083]	[110]	[8.722458]	[109]	[197442856]	[197442855]
878_18242	chr4	27168775	27169175	+	1000	71.0	[8.194376]	[97]	[]	[]	[27168972]	[]
878_18243	chr4	38822905	38823305	+	1000	71.0	[8.194376]	[108]	[]	[]	[38823110]	[]
878_18244	chr4	41934053	41934453	+	1000	71.0	[14.523885]	[135]	[9.770579]	[134]	[41934288]	[41934287]
878_18246	chr4	56379134	56379534	+	1000	71.0	[9.762746]	[115]	[]	[]	[56379336]	[]
878_18248	chr4	87109910	87110310	+	1000	71.0	[8.832556]	[105]	[11.381051]	[104]	[87110113]	[87110112]
878_1825	chr12	122523267	122523667	+	1000	315.0	[9.82345]	[106]	[11.523669]	[105]	[122523469]	[122523468]
878_18254	chr5	10311953	10312353	+	1000	71.0	[]	[]	[6.637587]	[116]	[]	[10312156]
878_18256	chr5	37905209	37905609	+	1000	71.0	[11.473993]	[120]	[8.194376, 12.432437]	[79, 119]	[37905419]	[37905378, 37905418]
878_18258	chr5	42994053	42994453	+	1000	71.0	[6.817318]	[103]	[]	[]	[42994256]	[]
878_18259	chr5	62555921	62556321	+	1000	71.0	[6.276478]	[135]	[8.194376, 9.633099]	[103, 134]	[62556152]	[62556120, 62556151]
878_1826	chr13	113299900	113300300	+	1000	315.0	[11.440731]	[96]	[14.601852]	[95]	[113300096]	[113300095]
878_18263	chr5	109329638	109330038	+	1000	71.0	[11.303083]	[112]	[12.102169]	[111]	[109329844]	[109329843]
878_18264	chr5	109334079	109334479	+	1000	71.0	[11.440731]	[107]	[14.601852]	[106]	[109334281]	[109334280]
878_18265	chr5	122421653	122422053	+	1000	71.0	[]	[]	[6.359416]	[81]	[]	[122421829]
878_18268	chr5	132837163	132837563	+	1000	71.0	[11.523669]	[144]	[9.82345]	[143]	[132837400]	[132837399]
878_18269	chr5	136082816	136083216	+	1000	71.0	[]	[]	[8.007916]	[127]	[]	[136083032]
878_18270	chr5	140288117	140288517	+	1000	71.0	[]	[]	[8.194376]	[109]	[]	[140288321]
878_18271	chr5	141602073	141602473	+	1000	71.0	[11.523669]	[109]	[9.82345]	[108]	[141602274]	[141602273]
878_18272	chr5	143600688	143601088	+	1000	71.0	[11.660454]	[107]	[12.245977]	[106]	[143600885]	[143600884]
878_18273	chr5	173837690	173838090	+	1000	71.0	[8.084414, 12.102169]	[74, 116]	[11.303083]	[115]	[173837853, 173837895]	[173837894]
878_18274	chr5	179658495	179658895	+	1000	71.0	[]	[]	[6.359416]	[94]	[]	[179658685]
878_18277	chr6	15063962	15064362	+	1000	71.0	[11.523669]	[102]	[9.82345]	[101]	[15064159]	[15064158]
878_18279	chr6	28334746	28335146	+	1000	71.0	[6.603461, 8.832556]	[129, 165]	[11.381051]	[164]	[28334943, 28334979]	[28334978]
878_1828	chr17	49566685	49567085	+	1000	315.0	[14.523885]	[98]	[14.523885]	[97]	[49566882]	[49566881]
878_18282	chr6	33579141	33579541	+	1000	71.0	[9.82345]	[81]	[11.523669]	[80]	[33579299]	[33579298]
878_18283	chr6	33744172	33744572	+	1000	71.0	[8.109833]	[89]	[8.722458]	[88]	[33744347]	[33744346]
878_18284	chr6	34747234	34747634	+	1000	71.0	[9.251139]	[94]	[6.2855186]	[93]	[34747427]	[34747426]
878_18286	chr6	63677324	63677724	+	1000	71.0	[11.660454]	[111]	[9.052726]	[110]	[63677526]	[63677525]
878_18288	chr6	111439164	111439564	+	1000	71.0	[8.109833]	[99]	[11.9157095]	[98]	[111439362]	[111439361]
878_18290	chr6	119213412	119213812	+	1000	71.0	[6.960019]	[129]	[]	[]	[119213618]	[]
878_18291	chr6	121201116	121201516	+	1000	71.0	[6.471978]	[103]	[6.4931326, 9.437598]	[67, 102]	[121201319]	[121201283, 121201318]
878_18292	chr6	121210925	121211325	+	1000	71.0	[11.1945915]	[118]	[8.832556]	[117]	[121211134]	[121211133]
878_18293	chr6	131260960	131261360	+	1000	71.0	[7.401735, 14.523885]	[90, 98]	[8.302869, 14.710344]	[89, 97]	[131261149, 131261157]	[131261148, 131261156]
878_18295	chr6	139763862	139764262	+	1000	71.0	[6.720689]	[125]	[12.432437, 9.824262]	[124, 150]	[139764074]	[139764073, 139764099]
878_18296	chr6	163731702	163732102	+	1000	71.0	[8.832556]	[102]	[11.381051]	[101]	[163731902]	[163731901]
878_18298	chr7	5555643	5556043	+	1000	71.0	[11.9157095, 6.5497785]	[98, 110]	[6.5497785, 11.9157095]	[97, 109]	[5555839, 5555851]	[5555838, 5555850]
878_18300	chr7	7907282	7907682	+	1000	71.0	[11.489543]	[123]	[11.9157095]	[122]	[7907499]	[7907498]
878_18302	chr7	30251912	30252312	+	1000	71.0	[]	[]	[6.250924]	[95]	[]	[30252105]
878_18303	chr7	30353510	30353910	+	1000	71.0	[]	[]	[8.007916]	[115]	[]	[30353717]
878_18304	chr7	33041125	33041525	+	1000	71.0	[9.741591]	[114]	[9.546091]	[113]	[33041332]	[33041331]
878_18306	chr7	40551550	40551950	+	1000	71.0	[6.637587]	[105]	[]	[]	[40551739]	[]
878_18307	chr7	65851779	65852179	+	1000	71.0	[9.684778]	[109]	[9.095225]	[108]	[65851988]	[65851987]
878_1831	chr3	178186672	178187072	+	1000	315.0	[11.440731]	[95]	[14.415392]	[94]	[178186867]	[178186866]
878_18310	chr7	88888668	88889068	+	1000	71.0	[6.500967]	[106]	[14.601852, 8.194376]	[105, 137]	[88888852]	[88888851, 88888883]
878_18311	chr7	100839860	100840260	+	1000	71.0	[6.471978]	[113]	[9.437598]	[112]	[100840061]	[100840060]
878_18312	chr7	101762045	101762445	+	1000	71.0	[]	[]	[8.194376]	[93]	[]	[101762237]
878_18313	chr7	106014668	106015068	+	1000	71.0	[9.546091]	[101]	[9.555131]	[100]	[106014859]	[106014858]
878_18316	chr7	112404318	112404718	+	1000	71.0	[12.102169]	[99]	[11.489543]	[98]	[112404516]	[112404515]
878_18317	chr7	134312696	134313096	+	1000	71.0	[11.489543]	[97]	[11.9157095]	[96]	[134312893]	[134312892]
878_18318	chr7	140179317	140179717	+	1000	71.0	[8.194376]	[95]	[]	[]	[140179509]	[]
878_18319	chr7	143256664	143257064	+	1000	71.0	[]	[]	[9.871238]	[101]	[]	[143256863]
878_18321	chr7	148982836	148983236	+	1000	71.0	[8.287319]	[95]	[7.7320027]	[94]	[148983031]	[148983030]
878_18323	chr7	157301954	157302354	+	1000	71.0	[9.82345]	[99]	[11.523669]	[98]	[157302150]	[157302149]
878_18324	chr8	8920590	8920990	+	1000	71.0	[11.489543]	[103]	[11.9157095]	[102]	[8920792]	[8920791]
878_18327	chr8	17349882	17350282	+	1000	71.0	[9.555131, 12.432437]	[102, 142]	[9.359631, 6.720689]	[101, 141]	[17350083, 17350123]	[17350082, 17350122]
878_18328	chr8	27025430	27025830	+	1000	71.0	[11.9157095]	[112]	[8.194376, 11.489543]	[92, 111]	[27025636]	[27025616, 27025635]
878_18329	chr8	35464081	35464481	+	1000	71.0	[14.523885]	[102]	[14.710344]	[101]	[35464280]	[35464279]
878_1833	chr5	143261803	143262203	+	1000	315.0	[14.523885]	[96]	[14.523885]	[95]	[143261997]	[143261996]
878_18330	chr8	37901335	37901735	+	1000	71.0	[11.523669]	[126]	[10.00991]	[125]	[37901543]	[37901542]
878_18331	chr8	38638966	38639366	+	1000	71.0	[12.102169]	[122]	[8.865818, 11.303083]	[78, 121]	[38639175]	[38639131, 38639174]
878_18332	chr8	47294767	47295167	+	1000	71.0	[6.740297]	[111]	[11.228718]	[110]	[47294964]	[47294963]
878_18333	chr8	61749139	61749539	+	1000	71.0	[7.2681837, 11.489543]	[56, 107]	[6.774371, 11.9157095]	[63, 106]	[61749293, 61749344]	[61749300, 61749343]
878_18336	chr8	102569308	102569708	+	1000	71.0	[8.194376]	[105]	[]	[]	[102569510]	[]
878_18338	chr8	115668762	115669162	+	1000	71.0	[]	[]	[8.145564]	[120]	[]	[115668971]
878_18339	chr8	123878181	123878581	+	1000	71.0	[9.095225]	[109]	[9.871238]	[108]	[123878389]	[123878388]
878_1834	chr6	47420684	47421084	+	1000	315.0	[9.0522785]	[98]	[9.025176]	[97]	[47420881]	[47420880]
878_18340	chr8	124830656	124831056	+	1000	71.0	[]	[]	[8.620543]	[105]	[]	[124830854]
878_18342	chr9	6641958	6642358	+	1000	71.0	[11.489543]	[106]	[12.102169]	[105]	[6642160]	[6642159]
878_18343	chr9	37906577	37906977	+	1000	71.0	[11.222141]	[94]	[8.061021]	[93]	[37906761]	[37906760]
878_18345	chr9	83984117	83984517	+	1000	71.0	[11.523669]	[112]	[9.82345]	[111]	[83984327]	[83984326]
878_18346	chr9	87600344	87600744	+	1000	71.0	[]	[]	[8.194376]	[107]	[]	[87600545]
878_18347	chr9	91915810	91916210	+	1000	71.0	[12.102169]	[107]	[11.303083]	[106]	[91916010]	[91916009]
878_18348	chr9	95494659	95495059	+	1000	71.0	[8.646096]	[99]	[11.381051]	[98]	[95494858]	[95494857]
878_1835	chr6	52081185	52081585	+	1000	315.0	[14.710344]	[99]	[14.710344]	[98]	[52081383]	[52081382]
878_18350	chr9	124719918	124720318	+	1000	71.0	[11.415177]	[98]	[6.740297]	[97]	[124720105]	[124720104]
878_18352	chr9	125791270	125791670	+	1000	71.0	[]	[]	[8.194376]	[92]	[]	[125791460]
878_18353	chr9	137284889	137285289	+	1000	71.0	[11.523669]	[96]	[9.82345]	[95]	[137285085]	[137285084]
878_18354	chrUn_GL000224v1	40338	40738	+	1000	71.0	[11.381051]	[93]	[8.646096]	[92]	[40529]	[40528]
878_18356	chrX	75086851	75087251	+	1000	71.0	[9.637802]	[115]	[8.439652]	[114]	[75087066]	[75087065]
878_18358	chrX	118316307	118316707	+	1000	71.0	[8.194376]	[109]	[]	[]	[118316514]	[]
878_18359	chrX	118520496	118520896	+	1000	71.0	[6.471978]	[113]	[9.437598]	[112]	[118520707]	[118520706]
878_18361	chrX	130224800	130225200	+	1000	71.0	[11.489543, 9.359631]	[98, 109]	[12.102169, 9.576285]	[97, 126]	[130224997, 130225008]	[130224996, 130225025]
878_18362	chrX	154900343	154900743	+	1000	71.0	[14.601852]	[98]	[11.440731]	[97]	[154900538]	[154900537]
878_18363	chr1	8507270	8507670	+	1000	70.0	[9.245763]	[110]	[6.773559]	[109]	[8507465]	[8507464]
878_18366	chr1	28139297	28139697	+	1000	70.0	[6.201248]	[117]	[]	[]	[28139512]	[]
878_18367	chr1	28259865	28260265	+	1000	70.0	[]	[]	[8.007916]	[111]	[]	[28260069]
878_18369	chr1	39216778	39217178	+	1000	70.0	[6.2855186]	[128]	[9.437598]	[127]	[39216993]	[39216992]
878_1837	chr7	67857718	67858118	+	1000	315.0	[14.710344]	[98]	[14.523885]	[97]	[67857915]	[67857914]
878_18370	chr1	42315070	42315470	+	1000	70.0	[11.9157095]	[98]	[11.303083]	[97]	[42315266]	[42315265]
878_18371	chr1	43978115	43978515	+	1000	70.0	[6.553837]	[118]	[8.035466]	[117]	[43978316]	[43978315]
878_18373	chr1	65316245	65316645	+	1000	70.0	[]	[]	[6.451127]	[117]	[]	[65316458]
878_18374	chr1	74689794	74690194	+	1000	70.0	[6.773559]	[99]	[9.245763, 8.807002]	[98, 130]	[74689992]	[74689991, 74690023]
878_18376	chr1	92038922	92039322	+	1000	70.0	[9.095225]	[119]	[9.871238]	[118]	[92039135]	[92039134]
878_18377	chr1	109345279	109345679	+	1000	70.0	[6.553837]	[109]	[11.415177]	[108]	[109345468]	[109345467]
878_18378	chr1	109834937	109835337	+	1000	70.0	[9.0522785]	[121]	[9.211636]	[120]	[109835157]	[109835156]
878_18379	chr1	110440800	110441200	+	1000	70.0	[6.553837]	[106]	[11.415177]	[105]	[110441001]	[110441000]
878_18382	chr1	113879324	113879724	+	1000	70.0	[8.00134]	[119]	[8.832556]	[118]	[113879535]	[113879534]
878_18383	chr1	150028304	150028704	+	1000	70.0	[11.489543]	[125]	[11.9157095]	[124]	[150028514]	[150028513]
878_18384	chr1	154039769	154040169	+	1000	70.0	[11.330633]	[94]	[11.330633, 6.630858]	[93, 147]	[154039953]	[154039952, 154040006]
878_18386	chr1	155893806	155894206	+	1000	70.0	[11.523669]	[115]	[9.82345]	[114]	[155894016]	[155894015]
