#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_16617	chr3	155232530	155232930	+	618	25.0	[13.506975]	[107]	[15.927315]	[107]	[155232724]	[155232724]
771_16618	chr3	156601600	156602000	+	698	25.0	[9.89249]	[195]	[11.882428]	[195]	[156601841]	[156601841]
771_16619	chr3	156691956	156692356	+	683	25.0	[13.712336]	[100]	[10.861151]	[100]	[156692134]	[156692134]
771_16622	chr3	167941640	167942040	+	721	25.0	[7.1910195]	[99]	[]	[]	[167941809]	[]
771_16623	chr3	169771714	169772114	+	756	25.0	[]	[]	[7.091337]	[152]	[]	[169771932]
771_16627	chr3	179259928	179260328	+	726	25.0	[8.124977]	[133]	[8.270454, 10.846566]	[75, 133]	[179260153]	[179260095, 179260153]
771_1663	chr1	205678532	205678932	+	1000	67.0	[9.447621]	[152]	[7.0198283]	[152]	[205678733]	[205678733]
771_16633	chr3	194091178	194091578	+	712	25.0	[10.861151]	[163]	[6.91942, 13.712336]	[143, 163]	[194091414]	[194091394, 194091414]
771_16636	chr3	196443820	196444220	+	569	25.0	[8.426227]	[109]	[10.545317]	[109]	[196444020]	[196444020]
771_1664	chr1	207205041	207205441	+	1000	67.0	[8.426227]	[75]	[10.545317]	[75]	[207205206]	[207205206]
771_16644	chr4	10184173	10184573	+	722	25.0	[7.91695]	[158]	[10.391972]	[158]	[10184418]	[10184418]
771_16645	chr4	10240315	10240715	+	608	25.0	[]	[]	[6.9308314]	[169]	[]	[10240565]
771_16647	chr4	39032273	39032673	+	588	25.0	[7.2397733]	[138]	[9.968816]	[138]	[39032483]	[39032483]
771_16648	chr4	39046188	39046588	+	695	25.0	[10.861151]	[106]	[13.712336]	[106]	[39046386]	[39046386]
771_16649	chr4	39465007	39465407	+	659	25.0	[]	[]	[8.490399]	[115]	[]	[39465207]
771_1665	chr1	212234616	212235016	+	1000	67.0	[13.28149, 7.3442326]	[88, 108]	[11.291996]	[88]	[212234793, 212234813]	[212234793]
771_16650	chr4	40055702	40056102	+	726	25.0	[7.0490155]	[159]	[]	[]	[40055865]	[]
771_16651	chr4	40491802	40492202	+	707	25.0	[9.462089]	[148]	[12.31283]	[148]	[40492040]	[40492040]
771_16652	chr4	53688202	53688602	+	677	25.0	[8.40005]	[168]	[]	[]	[53688422]	[]
771_16653	chr4	55311820	55312220	+	736	25.0	[13.061545]	[141]	[10.770802]	[141]	[55312056]	[55312056]
771_16654	chr4	74624778	74625178	+	676	25.0	[10.861151]	[114]	[13.712336]	[114]	[74624958]	[74624958]
771_16656	chr4	78651485	78651885	+	599	25.0	[11.291996]	[104]	[13.28149]	[104]	[78651686]	[78651686]
771_16660	chr4	98643159	98643559	+	683	25.0	[15.927315]	[105]	[13.506975]	[105]	[98643363]	[98643363]
771_16664	chr4	122540103	122540503	+	677	25.0	[8.426227]	[70]	[10.545317]	[70]	[122540259]	[122540259]
771_16669	chr4	143184804	143185204	+	562	25.0	[10.325372]	[167]	[7.9050317]	[167]	[143184996]	[143184996]
771_1667	chr1	234876286	234876686	+	1000	67.0	[]	[]	[7.5641775]	[116]	[]	[234876448]
771_16671	chr4	154719149	154719549	+	637	25.0	[15.927315]	[146]	[13.506975]	[146]	[154719355]	[154719355]
771_16673	chr4	169620340	169620740	+	682	25.0	[7.3685164]	[153]	[]	[]	[169620562]	[]
771_16674	chr4	173174567	173174967	+	702	25.0	[6.7552223]	[193]	[7.6888065]	[193]	[173174770]	[173174770]
771_16677	chr5	1207546	1207946	+	671	25.0	[8.646172]	[122]	[7.383095, 11.066511]	[118, 122]	[1207745]	[1207741, 1207745]
771_1668	chr10	30437037	30437437	+	1000	67.0	[10.325372]	[164]	[7.9050317]	[164]	[30437275]	[30437275]
771_16681	chr5	14676360	14676760	+	545	25.0	[6.889081]	[111]	[6.8779535, 7.3535123]	[111, 179]	[14676523]	[14676523, 14676591]
771_16683	chr5	34553556	34553956	+	595	25.0	[]	[]	[8.40005]	[174]	[]	[34553759]
771_16684	chr5	34867082	34867482	+	709	25.0	[10.325372]	[77]	[7.9050317, 8.270454]	[77, 99]	[34867256]	[34867256, 34867278]
771_16685	chr5	36237654	36238054	+	648	25.0	[7.9050317]	[206]	[7.2389207, 10.325372]	[146, 206]	[36237880]	[36237820, 36237880]
771_16686	chr5	38806722	38807122	+	591	25.0	[10.545317]	[151]	[8.426227]	[151]	[38806940]	[38806940]
771_16689	chr5	39175225	39175625	+	620	25.0	[11.066511, 12.305938]	[98, 159]	[8.646172, 9.763456]	[98, 159]	[39175408, 39175469]	[39175408, 39175469]
771_1669	chr11	10490485	10490885	+	1000	67.0	[13.712336]	[102]	[10.861151, 8.490399]	[102, 140]	[10490677]	[10490677, 10490715]
771_16695	chr5	58937428	58937828	+	593	25.0	[]	[]	[7.452026]	[193]	[]	[58937674]
771_167	chr16	46399933	46400333	+	1000	171.0	[6.337772]	[152]	[6.6684]	[152]	[46400184]	[46400184]
771_1670	chr11	65150656	65151056	+	1000	67.0	[10.770802]	[123]	[13.061545]	[123]	[65150866]	[65150866]
771_16704	chr5	95729752	95730152	+	679	25.0	[6.7705946]	[172]	[]	[]	[95729932]	[]
771_16709	chr5	132176982	132177382	+	630	25.0	[7.6989293]	[193]	[10.219282]	[193]	[132177217]	[132177217]
771_1671	chr12	52874225	52874625	+	1000	67.0	[10.325372]	[171]	[7.9050317]	[171]	[52874452]	[52874452]
771_16715	chr5	138601425	138601825	+	695	25.0	[7.9050317]	[168]	[10.325372]	[168]	[138601651]	[138601651]
771_1672	chr12	112373473	112373873	+	1000	67.0	[9.447061]	[119]	[6.725914]	[119]	[112373690]	[112373690]
771_16722	chr5	142367094	142367494	+	683	25.0	[10.861151]	[79]	[13.712336]	[79]	[142367266]	[142367266]
771_16726	chr5	164277736	164278136	+	657	25.0	[13.506975]	[125]	[15.927315]	[125]	[164277934]	[164277934]
771_16729	chr5	173829721	173830121	+	600	25.0	[13.191141]	[163]	[10.641206]	[163]	[173829951]	[173829951]
771_1673	chr15	82093807	82094207	+	1000	67.0	[12.183796]	[84]	[9.885598]	[84]	[82093985]	[82093985]
771_16735	chr5	180006772	180007172	+	548	25.0	[6.725914]	[101]	[9.447061]	[101]	[180006956]	[180006956]
771_16739	chr6	5262400	5262800	+	671	25.0	[11.291996]	[101]	[13.28149]	[101]	[5262559]	[5262559]
771_1674	chr17	37491277	37491677	+	1000	67.0	[7.514847, 13.191141]	[67, 99]	[10.641206]	[99]	[37491428, 37491460]	[37491460]
771_16742	chr6	7115357	7115757	+	669	25.0	[]	[]	[6.9308314]	[126]	[]	[7115552]
771_16744	chr6	10801318	10801718	+	677	25.0	[12.491025]	[169]	[12.4798975]	[169]	[10801546]	[10801546]
771_16746	chr6	11983305	11983705	+	622	25.0	[10.641206]	[106]	[13.191141]	[106]	[11983491]	[11983491]
771_1675	chr17	58492578	58492978	+	1000	67.0	[13.28149]	[134]	[11.291996]	[134]	[58492792]	[58492792]
771_16755	chr6	21953779	21954179	+	591	25.0	[]	[]	[6.570135]	[125]	[]	[21953967]
771_1676	chr19	1265341	1265741	+	1000	67.0	[10.846566, 8.646172]	[146, 170]	[8.124977, 11.066511]	[146, 170]	[1265561, 1265585]	[1265561, 1265585]
771_16766	chr6	30768507	30768907	+	725	25.0	[13.061545]	[66]	[10.770802]	[66]	[30768668]	[30768668]
771_1677	chr19	14785117	14785517	+	1000	67.0	[13.506975]	[122]	[15.927315]	[122]	[14785329]	[14785329]
771_16775	chr6	33512204	33512604	+	678	25.0	[7.383095]	[214]	[]	[]	[33512436]	[]
771_1678	chr19	47315301	47315701	+	1000	67.0	[10.770802]	[106]	[13.061545]	[106]	[47315507]	[47315507]
771_16781	chr6	36427682	36428082	+	679	25.0	[13.712336]	[147]	[10.861151]	[147]	[36427881]	[36427881]
771_16783	chr6	37164549	37164949	+	689	25.0	[7.619093]	[114]	[7.6302204]	[114]	[37164748]	[37164748]
771_16788	chr6	41938072	41938472	+	695	25.0	[6.4833126]	[172]	[]	[]	[41938305]	[]
771_1679	chr2	8301986	8302386	+	1000	67.0	[13.506975]	[98]	[15.927315]	[98]	[8302177]	[8302177]
771_16796	chr6	49532048	49532448	+	678	25.0	[8.715885]	[122]	[10.191513]	[122]	[49532239]	[49532239]
771_16797	chr6	49639201	49639601	+	579	25.0	[7.0978985, 6.955682]	[181, 230]	[7.4102755, 6.889872]	[181, 230]	[49639384, 49639433]	[49639384, 49639433]
771_168	chr1	35279241	35279641	+	1000	170.0	[6.782992, 10.861151]	[98, 114]	[6.671851, 13.712336]	[98, 114]	[35279429, 35279445]	[35279429, 35279445]
771_1680	chr2	55116008	55116408	+	1000	67.0	[10.861151]	[111]	[13.712336]	[111]	[55116208]	[55116208]
771_16802	chr6	67887654	67888054	+	706	25.0	[]	[]	[6.6484528]	[174]	[]	[67887895]
771_16803	chr6	68761253	68761653	+	743	25.0	[]	[]	[8.40005]	[170]	[]	[68761469]
771_16806	chr6	90218335	90218735	+	549	25.0	[12.183796]	[200]	[9.885598]	[200]	[90218563]	[90218563]
771_1681	chr2	69381213	69381613	+	1000	67.0	[10.861151]	[118]	[13.712336]	[118]	[69381421]	[69381421]
771_16811	chr6	110509671	110510071	+	706	25.0	[7.2471085]	[182]	[9.667006, 7.232081]	[182, 192]	[110509903]	[110509903, 110509913]
771_16818	chr6	137914490	137914890	+	615	25.0	[8.85852]	[159]	[8.747505]	[159]	[137914730]	[137914730]
771_1682	chr2	69675419	69675819	+	1000	67.0	[11.291996]	[92]	[13.28149]	[92]	[69675603]	[69675603]
771_1683	chr2	186575345	186575745	+	1000	67.0	[13.712336, 10.325372]	[110, 139]	[10.861151, 7.9050317]	[110, 139]	[186575535, 186575564]	[186575535, 186575564]
771_16830	chr6	157988760	157989160	+	718	25.0	[]	[]	[7.746147]	[163]	[]	[157989002]
771_16833	chr6	159716718	159717118	+	703	25.0	[12.183796]	[102]	[9.885598]	[102]	[159716882]	[159716882]
771_16834	chr6	169224239	169224639	+	669	25.0	[10.770802]	[137]	[13.061545]	[137]	[169224457]	[169224457]
771_16837	chr7	7617502	7617902	+	581	25.0	[]	[]	[8.921245]	[82]	[]	[7617677]
771_16839	chr7	16484766	16485166	+	714	25.0	[11.066511]	[95]	[8.646172]	[95]	[16484960]	[16484960]
771_16847	chr7	42869397	42869797	+	638	25.0	[10.770802]	[81]	[13.061545]	[81]	[42869578]	[42869578]
771_1685	chr2	218731564	218731964	+	1000	67.0	[7.6302204, 10.861151]	[113, 145]	[7.619093, 13.712336]	[113, 145]	[218731765, 218731797]	[218731765, 218731797]
771_16850	chr7	47475088	47475488	+	748	25.0	[13.061545]	[123]	[10.770802]	[123]	[47475297]	[47475297]
771_16856	chr7	77982923	77983323	+	700	25.0	[7.161842]	[119]	[]	[]	[77983097]	[]
771_16858	chr7	87139463	87139863	+	717	25.0	[]	[]	[6.5937705]	[192]	[]	[87139675]
771_1686	chr20	58252088	58252488	+	1000	67.0	[8.569311, 11.291996]	[65, 90]	[13.28149]	[90]	[58252245, 58252270]	[58252270]
771_1687	chr21	34190496	34190896	+	1000	67.0	[13.061545]	[93]	[10.770802]	[93]	[34190666]	[34190666]
771_1688	chr3	45667941	45668341	+	1000	67.0	[13.061545, 8.921245]	[100, 153]	[10.770802]	[100]	[45668134, 45668187]	[45668134]
771_16881	chr7	108537446	108537846	+	710	25.0	[]	[]	[6.3611712]	[163]	[]	[108537685]
771_16885	chr7	116845039	116845439	+	680	25.0	[7.52174]	[126]	[]	[]	[116845221]	[]
771_16887	chr7	121287379	121287779	+	656	25.0	[13.506975, 10.097851]	[140, 169]	[15.927315, 6.8162637]	[140, 169]	[121287545, 121287574]	[121287545, 121287574]
771_1689	chr3	143085054	143085454	+	1000	67.0	[]	[]	[7.3206153]	[111]	[]	[143085254]
771_16890	chr7	128099161	128099561	+	721	25.0	[]	[]	[6.653973]	[91]	[]	[128099335]
771_16892	chr7	129066200	129066600	+	657	25.0	[8.270454]	[204]	[]	[]	[129066419]	[]
771_16896	chr7	131298118	131298518	+	665	25.0	[13.061545, 6.773712, 6.580194]	[125, 173, 193]	[10.770802, 6.5920763, 6.991077]	[125, 173, 193]	[131298294, 131298342, 131298362]	[131298294, 131298342, 131298362]
771_16898	chr7	135208424	135208824	+	683	25.0	[7.558171]	[202]	[]	[]	[135208663]	[]
771_16899	chr7	135855920	135856320	+	697	25.0	[]	[]	[8.270454]	[167]	[]	[135856092]
771_169	chr1	143246866	143247266	+	1000	170.0	[6.6684]	[119]	[6.337772]	[119]	[143247085]	[143247085]
771_1690	chr3	170703055	170703455	+	1000	67.0	[11.291996]	[108]	[13.28149]	[108]	[170703253]	[170703253]
771_16900	chr7	136015121	136015521	+	689	25.0	[6.577028]	[155]	[]	[]	[136015313]	[]
771_16905	chr7	139107997	139108397	+	626	25.0	[6.3757496]	[199]	[]	[]	[139108222]	[]
771_16908	chr7	140493104	140493504	+	699	25.0	[7.8418097]	[168]	[]	[]	[140493352]	[]
771_16914	chr7	149196705	149197105	+	694	25.0	[7.0198283]	[92]	[9.447621]	[92]	[149196894]	[149196894]
771_16915	chr7	149714372	149714772	+	686	25.0	[7.7989426]	[120]	[10.119268]	[120]	[149714588]	[149714588]
771_1692	chr5	34686768	34687168	+	1000	67.0	[11.066511]	[103]	[8.646172]	[103]	[34686967]	[34686967]
771_1693	chr5	68434090	68434490	+	1000	67.0	[13.712336]	[89]	[10.861151]	[89]	[68434257]	[68434257]
771_16937	chr8	26382609	26383009	+	733	25.0	[10.119268]	[205]	[7.7989426]	[205]	[26382843]	[26382843]
771_1694	chr5	140711025	140711425	+	1000	67.0	[10.770802, 9.660112]	[69, 95]	[13.061545, 7.5484767]	[69, 95]	[140711182, 140711208]	[140711182, 140711208]
771_16942	chr8	31238925	31239325	+	598	25.0	[11.066511]	[201]	[7.9042892, 8.646172]	[197, 201]	[31239170]	[31239166, 31239170]
771_16949	chr8	41844894	41845294	+	752	25.0	[11.066511]	[139]	[8.646172]	[139]	[41845114]	[41845114]
771_16954	chr8	66421241	66421641	+	611	25.0	[13.061545]	[121]	[10.770802]	[121]	[66421443]	[66421443]
771_16956	chr8	67344210	67344610	+	759	25.0	[9.440167]	[105]	[7.027282]	[105]	[67344401]	[67344401]
771_16957	chr8	73747742	73748142	+	633	25.0	[]	[]	[6.475763]	[152]	[]	[73747965]
771_1696	chr6	4337065	4337465	+	1000	67.0	[6.671851, 13.28149]	[136, 150]	[6.782992, 11.291996]	[136, 150]	[4337295, 4337309]	[4337295, 4337309]
771_16963	chr8	100310346	100310746	+	719	25.0	[8.446137]	[94]	[8.865413]	[94]	[100310514]	[100310514]
771_16966	chr8	124637472	124637872	+	562	25.0	[]	[]	[8.921245]	[113]	[]	[124637683]
771_16968	chr8	125260003	125260403	+	566	25.0	[10.641206]	[102]	[13.191141]	[102]	[125260197]	[125260197]
771_1697	chr6	11931183	11931583	+	1000	67.0	[10.846566]	[72]	[8.124977]	[72]	[11931338]	[11931338]
771_16971	chr8	132057687	132058087	+	712	25.0	[8.646172]	[73]	[11.066511]	[73]	[132057852]	[132057852]
771_16976	chr8	144476750	144477150	+	720	25.0	[7.812632]	[151]	[]	[]	[144476907]	[]
771_16977	chr8	144478976	144479376	+	702	25.0	[6.889081]	[97]	[6.8779535]	[97]	[144479171]	[144479171]
771_16979	chr9	14358489	14358889	+	568	25.0	[13.061545]	[152]	[10.770802, 7.483108]	[152, 166]	[14358717]	[14358717, 14358731]
771_1698	chr6	30814231	30814631	+	1000	67.0	[10.861151]	[117]	[13.712336]	[117]	[30814448]	[30814448]
771_16980	chr9	33225559	33225959	+	683	25.0	[6.955682, 7.789663, 6.38248]	[89, 96, 141]	[6.889872, 10.0394945, 7.232081]	[89, 96, 102]	[33225723, 33225730, 33225775]	[33225723, 33225730, 33225736]
771_16983	chr9	87742672	87743072	+	714	25.0	[7.36485]	[160]	[10.104691]	[160]	[87742868]	[87742868]
771_16985	chr9	92180815	92181215	+	707	25.0	[8.124977]	[156]	[10.846566]	[156]	[92181028]	[92181028]
771_1699	chr6	34697895	34698295	+	1000	67.0	[13.28149]	[130]	[11.291996]	[130]	[34698116]	[34698116]
771_16993	chr9	99000479	99000879	+	679	25.0	[]	[]	[8.270454]	[174]	[]	[99000728]
771_16997	chr9	112489162	112489562	+	705	25.0	[]	[]	[7.995023]	[75]	[]	[112489325]
771_16998	chr9	112544460	112544860	+	588	25.0	[12.31283]	[126]	[9.462089]	[126]	[112544669]	[112544669]
771_1700	chr6	47420398	47420798	+	1000	67.0	[10.770802]	[104]	[13.061545]	[104]	[47420588]	[47420588]
771_1701	chr6	150252962	150253362	+	1000	67.0	[13.506975]	[131]	[15.927315]	[131]	[150253173]	[150253173]
771_1702	chr7	148914276	148914676	+	1000	67.0	[13.28149, 8.270454]	[105, 125]	[11.291996]	[105]	[148914467, 148914487]	[148914467]
771_17022	chr9	137328196	137328596	+	658	25.0	[]	[]	[8.26105, 8.26105, 8.26105]	[110, 142, 174]	[]	[137328376, 137328408, 137328440]
771_17026	chrX	11419173	11419573	+	644	25.0	[7.399148]	[87]	[7.109026]	[87]	[11419357]	[11419357]
771_17027	chrX	16787276	16787676	+	662	25.0	[9.660112]	[141]	[7.5484767]	[141]	[16787503]	[16787503]
771_17028	chrX	19846815	19847215	+	694	25.0	[6.8779535]	[103]	[6.889081]	[103]	[19846993]	[19846993]
771_1703	chr8	95090361	95090761	+	1000	67.0	[9.885598]	[103]	[12.183796]	[103]	[95090551]	[95090551]
771_17031	chrX	41634314	41634714	+	720	25.0	[6.7625847]	[92]	[6.603204, 7.232081]	[92, 98]	[41634500]	[41634500, 41634506]
771_17034	chrX	52271136	52271536	+	723	25.0	[7.771173]	[104]	[11.136225]	[104]	[52271299]	[52271299]
771_1704	chr9	34150177	34150577	+	1000	67.0	[10.770802]	[184]	[13.061545]	[184]	[34150419]	[34150419]
771_17040	chrX	152149612	152150012	+	654	25.0	[7.027282]	[93]	[9.440167]	[93]	[152149801]	[152149801]
771_17049	chr1	8541040	8541440	+	588	24.0	[11.066511]	[149]	[8.646172]	[149]	[8541201]	[8541201]
771_1705	chr9	109134102	109134502	+	1000	67.0	[9.89249]	[103]	[11.882428]	[103]	[109134260]	[109134260]
771_17058	chr1	12454363	12454763	+	616	24.0	[7.789663]	[122]	[10.0394945]	[122]	[12454538]	[12454538]
771_1706	chr9	129777143	129777543	+	1000	67.0	[13.061545]	[104]	[10.770802]	[104]	[129777346]	[129777346]
771_17063	chr1	15815493	15815893	+	587	24.0	[6.3611712]	[142]	[]	[]	[15815729]	[]
771_17064	chr1	16499466	16499866	+	682	24.0	[7.0369763]	[104]	[]	[]	[16499636]	[]
771_17066	chr1	16720829	16721229	+	604	24.0	[]	[]	[6.91942]	[134]	[]	[16720987]
771_17069	chr1	19315307	19315707	+	603	24.0	[10.545317]	[87]	[8.426227]	[87]	[19315486]	[19315486]
771_17071	chr1	19653721	19654121	+	579	24.0	[9.660112]	[214]	[7.5484767]	[214]	[19653967]	[19653967]
771_17087	chr1	27505292	27505692	+	617	24.0	[]	[]	[7.5262027]	[102]	[]	[27505458]
771_1709	chrX	30283439	30283839	+	1000	67.0	[12.491025, 13.506975, 13.712336]	[95, 108, 175]	[12.4798975, 15.927315, 10.861151]	[95, 108, 175]	[30283610, 30283623, 30283690]	[30283610, 30283623, 30283690]
771_17091	chr1	28395160	28395560	+	653	24.0	[7.691465]	[171]	[]	[]	[28395388]	[]
771_17098	chr1	32939756	32940156	+	626	24.0	[]	[]	[7.3442326]	[175]	[]	[32939965]
771_171	chr12	94954161	94954561	+	1000	169.0	[]	[]	[7.5641775]	[82]	[]	[94954332]
771_1710	chrX	119808998	119809398	+	1000	67.0	[11.066511, 7.383095]	[147, 151]	[8.646172]	[147]	[119809213, 119809217]	[119809213]
771_17100	chr1	35911732	35912132	+	578	24.0	[13.191141]	[197]	[10.641206]	[197]	[35911965]	[35911965]
771_17103	chr1	37415774	37416174	+	714	24.0	[13.712336]	[109]	[10.861151]	[109]	[37415976]	[37415976]
771_17106	chr1	39817263	39817663	+	675	24.0	[6.3488994]	[88]	[6.6572723]	[88]	[39817438]	[39817438]
771_17109	chr1	40808843	40809243	+	605	24.0	[]	[]	[8.921245]	[133]	[]	[40809041]
771_1711	chr1	1897099	1897499	+	1000	66.0	[13.28149]	[129]	[11.291996]	[129]	[1897315]	[1897315]
771_17111	chr1	40948830	40949230	+	656	24.0	[13.506975]	[114]	[15.927315]	[114]	[40949002]	[40949002]
771_17113	chr1	44676399	44676799	+	605	24.0	[12.31283]	[153]	[9.462089]	[153]	[44676605]	[44676605]
771_1712	chr1	11805675	11806075	+	1000	66.0	[10.846566]	[164]	[8.124977]	[164]	[11805901]	[11805901]
771_17120	chr1	54407273	54407673	+	680	24.0	[7.3685164]	[211]	[]	[]	[54407485]	[]
771_1713	chr1	12549710	12550110	+	1000	66.0	[10.264917]	[108]	[9.8452]	[108]	[12549912]	[12549912]
771_17133	chr1	100348692	100349092	+	656	24.0	[7.8418097]	[178]	[]	[]	[100348924]	[]
771_17137	chr1	110236177	110236577	+	611	24.0	[11.291996]	[168]	[13.28149]	[168]	[110236404]	[110236404]
771_17139	chr1	111615790	111616190	+	570	24.0	[]	[]	[6.413127]	[150]	[]	[111615994]
771_1714	chr1	30741198	30741598	+	1000	66.0	[11.291996]	[98]	[13.28149]	[98]	[30741360]	[30741360]
771_17142	chr1	113859461	113859861	+	622	24.0	[]	[]	[7.1910195]	[170]	[]	[113859672]
771_1715	chr1	44485623	44486023	+	1000	66.0	[12.491025, 8.270454]	[105, 130]	[12.4798975]	[105]	[44485828, 44485853]	[44485828]
771_1716	chr1	151988388	151988788	+	1000	66.0	[13.506975]	[152]	[15.927315]	[152]	[151988611]	[151988611]
771_17167	chr1	167631600	167632000	+	671	24.0	[]	[]	[7.8418097]	[78]	[]	[167631766]
771_1717	chr1	167728791	167729191	+	1000	66.0	[13.712336]	[111]	[10.861151]	[111]	[167728995]	[167728995]
771_17171	chr1	168235237	168235637	+	626	24.0	[]	[]	[7.8418097]	[114]	[]	[168235438]
771_17172	chr1	168372429	168372829	+	650	24.0	[7.3535123]	[206]	[]	[]	[168372649]	[]
771_17173	chr1	173554064	173554464	+	700	24.0	[7.232081, 7.699934]	[88, 123]	[7.473444, 6.744095]	[113, 123]	[173554237, 173554272]	[173554262, 173554272]
771_17175	chr1	181479119	181479519	+	637	24.0	[]	[]	[7.161842]	[90]	[]	[181479279]
771_17176	chr1	182259033	182259433	+	595	24.0	[6.9073806, 6.406234]	[121, 165]	[]	[]	[182259213, 182259257]	[]
771_17178	chr1	182795480	182795880	+	582	24.0	[9.016658]	[180]	[7.1563168]	[180]	[182795676]	[182795676]
771_1718	chr1	201461897	201462297	+	1000	66.0	[7.4553385, 13.28149]	[93, 112]	[11.291996]	[112]	[201462077, 201462096]	[201462096]
771_17180	chr1	184037484	184037884	+	624	24.0	[]	[]	[6.91942]	[106]	[]	[184037647]
771_17182	chr1	198188068	198188468	+	577	24.0	[9.447061]	[104]	[6.725914]	[104]	[198188255]	[198188255]
771_17183	chr1	200699840	200700240	+	675	24.0	[8.646172, 7.9042892]	[149, 153]	[11.066511]	[149]	[200700049, 200700053]	[200700049]
771_17186	chr1	201582367	201582767	+	684	24.0	[10.325372]	[96]	[7.9050317]	[96]	[201582528]	[201582528]
771_17195	chr1	212040514	212040914	+	634	24.0	[6.3543315]	[205]	[]	[]	[212040746]	[]
771_172	chr4	1043578	1043978	+	1000	169.0	[13.28149, 10.119268, 7.9050317]	[93, 106, 122]	[11.291996, 7.7989426, 10.325372, 7.7516675]	[93, 106, 122, 157]	[1043762, 1043775, 1043791]	[1043762, 1043775, 1043791, 1043826]
771_1720	chr1	212558793	212559193	+	1000	66.0	[8.646172]	[161]	[11.066511]	[161]	[212559026]	[212559026]
771_17203	chr1	226186094	226186494	+	679	24.0	[7.2397733]	[117]	[9.968816]	[117]	[226186264]	[226186264]
771_1721	chr10	73908970	73909370	+	1000	66.0	[]	[]	[6.3611712]	[147]	[]	[73909211]
771_17210	chr1	231194989	231195389	+	637	24.0	[9.834072]	[82]	[10.276045]	[82]	[231195151]	[231195151]
771_17216	chr1	235041144	235041544	+	625	24.0	[6.4479933]	[126]	[]	[]	[235041354]	[]
771_1722	chr11	68043486	68043886	+	1000	66.0	[8.646172, 7.889711]	[134, 208]	[11.066511]	[134]	[68043654, 68043728]	[68043654]
771_17220	chr1	245177039	245177439	+	645	24.0	[10.861151, 10.861151]	[127, 148]	[13.712336, 13.712336]	[127, 148]	[245177231, 245177252]	[245177231, 245177252]
771_17222	chr1	246569566	246569966	+	593	24.0	[]	[]	[6.475763]	[152]	[]	[246569801]
771_17223	chr1	246579799	246580199	+	605	24.0	[6.3611712]	[133]	[]	[]	[246580006]	[]
771_17226	chr10	5480546	5480946	+	615	24.0	[]	[]	[7.9042892]	[114]	[]	[5480743]
771_17227	chr10	5563912	5564312	+	622	24.0	[11.066511]	[93]	[8.646172]	[93]	[5564103]	[5564103]
771_17228	chr10	11608438	11608838	+	638	24.0	[9.78519]	[170]	[7.6843505]	[170]	[11608669]	[11608669]
771_1723	chr11	72183397	72183797	+	1000	66.0	[13.191141]	[84]	[10.641206]	[84]	[72183577]	[72183577]
771_17231	chr10	17123381	17123781	+	588	24.0	[13.28149, 6.337772]	[102, 140]	[11.291996, 6.6684]	[102, 140]	[17123579, 17123617]	[17123579, 17123617]
771_17236	chr10	28822089	28822489	+	608	24.0	[]	[]	[7.4588656]	[224]	[]	[28822319]
771_1724	chr11	77015610	77016010	+	1000	66.0	[13.712336]	[162]	[10.861151]	[162]	[77015837]	[77015837]
