#PeakID(python identify_motif.py ./ENCODE_processed_files/CTCF_idr.fa CTCF --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
322_2103	chr1	94335850	94336250	+	1000	359.0	[]	[]	[12.6607685]	[121]	[]	[94336069]
322_21030	chr7	139341067	139341467	+	1000	144.0	[4.5021944]	[104]	[]	[]	[139341267]	[]
322_21031	chr7	142391168	142391568	+	1000	144.0	[15.484822, 5.0142293]	[92, 155]	[]	[]	[142391354, 142391417]	[]
322_21034	chr8	56929091	56929491	+	1000	144.0	[]	[]	[12.577226]	[111]	[]	[56929299]
322_21039	chr9	73199898	73200298	+	1000	144.0	[]	[]	[7.7747912, 5.845621]	[98, 137]	[]	[73200090, 73200129]
322_2104	chr1	116168344	116168744	+	1000	359.0	[]	[]	[16.2477]	[102]	[]	[116168538]
322_21041	chr9	83583136	83583536	+	1000	144.0	[17.407793]	[109]	[]	[]	[83583337]	[]
322_21043	chrX	10722779	10723179	+	1000	144.0	[]	[]	[17.982405]	[87]	[]	[10722966]
322_21046	chrX	104270902	104271302	+	1000	144.0	[]	[]	[14.754321]	[98]	[]	[104271099]
322_21048	chrX	123884806	123885206	+	1000	144.0	[13.877173]	[98]	[12.935122]	[97]	[123885002]	[123885001]
322_2105	chr1	116485224	116485624	+	1000	359.0	[5.05949]	[148]	[20.97372]	[105]	[116485470]	[116485427]
322_21051	chr1	27605793	27606193	+	1000	143.0	[]	[]	[8.479733]	[95]	[]	[27605986]
322_21055	chr1	114033257	114033657	+	1000	143.0	[10.705978]	[110]	[]	[]	[114033460]	[]
322_21060	chr1	205588672	205589072	+	1000	143.0	[14.477844]	[104]	[]	[]	[205588866]	[]
322_21062	chr1	230120839	230121239	+	1000	143.0	[]	[]	[13.445771]	[123]	[]	[230121048]
322_21064	chr10	23994455	23994855	+	1000	143.0	[16.458662]	[99]	[]	[]	[23994650]	[]
322_21066	chr10	73413960	73414360	+	1000	143.0	[6.5993347, 5.7489815, 8.669021]	[77, 120, 130]	[10.735755]	[130]	[73414137, 73414180, 73414190]	[73414190]
322_21068	chr10	114303928	114304328	+	1000	143.0	[20.175545]	[92]	[]	[]	[114304111]	[]
322_21069	chr10	128078479	128078879	+	1000	143.0	[6.6445127, 19.583622]	[72, 97]	[]	[]	[128078646, 128078671]	[]
322_21073	chr11	72598891	72599291	+	1000	143.0	[18.702045]	[106]	[]	[]	[72599095]	[]
322_21078	chr12	24728366	24728766	+	1000	143.0	[]	[]	[13.330024]	[101]	[]	[24728560]
322_21079	chr12	49762987	49763387	+	1000	143.0	[19.389494]	[117]	[7.4574976]	[130]	[49763182]	[49763195]
322_21080	chr12	66688836	66689236	+	1000	143.0	[13.408394]	[102]	[]	[]	[66689037]	[]
322_21082	chr13	39616073	39616473	+	1000	143.0	[]	[]	[10.9778]	[109]	[]	[39616279]
322_21083	chr14	22314186	22314586	+	1000	143.0	[14.113309]	[102]	[4.8052917]	[102]	[22314374]	[22314374]
322_21085	chr14	37232882	37233282	+	1000	143.0	[]	[]	[12.2566595]	[104]	[]	[37233079]
322_21087	chr14	70073934	70074334	+	1000	143.0	[4.8263006, 4.828156, 5.5188093]	[102, 127, 146]	[18.430628]	[102]	[70074132, 70074157, 70074176]	[70074132]
322_21089	chr15	51229815	51230215	+	1000	143.0	[13.7293]	[96]	[4.636041]	[95]	[51230002]	[51230001]
322_2109	chr10	28663829	28664229	+	1000	359.0	[16.67919]	[111]	[]	[]	[28664025]	[]
322_21091	chr15	81410271	81410671	+	1000	143.0	[15.046703]	[89]	[]	[]	[81410459]	[]
322_21093	chr16	11386929	11387329	+	1000	143.0	[5.892752, 13.143167]	[91, 94]	[5.074179]	[94]	[11387120, 11387123]	[11387123]
322_21095	chr16	17579263	17579663	+	1000	143.0	[]	[]	[12.711299]	[110]	[]	[17579458]
322_21099	chr17	7560360	7560760	+	1000	143.0	[7.927887]	[105]	[]	[]	[7560551]	[]
322_211	chr5	37412941	37413341	+	1000	618.0	[8.074458]	[69]	[]	[]	[37413110]	[]
322_21100	chr17	41689793	41690193	+	1000	143.0	[17.01106]	[96]	[]	[]	[41689982]	[]
322_21102	chr17	48262995	48263395	+	1000	143.0	[16.37508]	[103]	[5.67996]	[103]	[48263186]	[48263186]
322_21106	chr18	8367362	8367762	+	1000	143.0	[4.8333077, 6.454388]	[95, 105]	[]	[]	[8367556, 8367566]	[]
322_21108	chr18	58194079	58194479	+	1000	143.0	[13.483316]	[84]	[]	[]	[58194259]	[]
322_21114	chr2	169276056	169276456	+	1000	143.0	[6.5347557]	[93]	[17.746288]	[93]	[169276244]	[169276244]
322_21117	chr2	218068757	218069157	+	1000	143.0	[5.808767]	[108]	[20.714666]	[108]	[218068965]	[218068965]
322_21118	chr20	10427100	10427500	+	1000	143.0	[]	[]	[19.672476]	[97]	[]	[10427286]
322_21121	chr21	30194697	30195097	+	1000	143.0	[]	[]	[14.418203, 6.731009]	[92, 119]	[]	[30194886, 30194913]
322_21128	chr3	87503905	87504305	+	1000	143.0	[]	[]	[16.041157]	[82]	[]	[87504084]
322_21129	chr3	99023580	99023980	+	1000	143.0	[13.282466]	[102]	[]	[]	[99023772]	[]
322_21130	chr3	168040619	168041019	+	1000	143.0	[]	[]	[12.129796]	[83]	[]	[168040800]
322_21131	chr3	169133164	169133564	+	1000	143.0	[12.920762]	[108]	[]	[]	[169133356]	[]
322_21132	chr3	183179251	183179651	+	1000	143.0	[]	[]	[11.349329]	[65]	[]	[183179412]
322_21133	chr3	186241815	186242215	+	1000	143.0	[]	[]	[15.701193]	[83]	[]	[186241997]
322_21134	chr3	195035265	195035665	+	1000	143.0	[6.2707205, 9.869409]	[122, 125]	[9.294682]	[58]	[195035481, 195035484]	[195035417]
322_21138	chr4	71772603	71773003	+	1000	143.0	[10.960839]	[92]	[]	[]	[71772790]	[]
322_21139	chr4	139509717	139510117	+	1000	143.0	[]	[]	[11.680588]	[101]	[]	[139509916]
322_21140	chr5	11182687	11183087	+	1000	143.0	[5.162809]	[89]	[14.91943]	[108]	[11182876]	[11182895]
322_21142	chr5	90604482	90604882	+	1000	143.0	[]	[]	[14.260756]	[106]	[]	[90604679]
322_21146	chr5	150700443	150700843	+	1000	143.0	[5.8398223, 11.244437]	[95, 120]	[]	[]	[150700635, 150700660]	[]
322_2115	chr12	56192934	56193334	+	1000	359.0	[18.981106]	[100]	[]	[]	[56193132]	[]
322_21156	chr8	19267608	19268008	+	1000	143.0	[]	[]	[14.787631]	[108]	[]	[19267805]
322_21157	chr8	33244179	33244579	+	1000	143.0	[]	[]	[10.58766, 4.6664386]	[100, 103]	[]	[33244378, 33244381]
322_21158	chr8	70113598	70113998	+	1000	143.0	[9.043954]	[101]	[]	[]	[70113796]	[]
322_2116	chr13	75549214	75549614	+	1000	359.0	[4.817597]	[57]	[7.7310925]	[57]	[75549365]	[75549365]
322_21161	chr9	34701244	34701644	+	1000	143.0	[17.886728]	[100]	[]	[]	[34701441]	[]
322_2117	chr15	75367751	75368151	+	1000	359.0	[15.134466, 14.493116, 11.318953]	[72, 91, 128]	[]	[]	[75367921, 75367940, 75367977]	[]
322_21171	chrX	138745229	138745629	+	1000	143.0	[]	[]	[15.554012]	[108]	[]	[138745433]
322_21174	chr1	12314309	12314709	+	1000	142.0	[9.627439]	[111]	[5.9882812]	[100]	[12314512]	[12314501]
322_21175	chr1	27351260	27351660	+	1000	142.0	[]	[]	[9.2233095]	[112]	[]	[27351464]
322_21176	chr1	52825858	52826258	+	1000	142.0	[]	[]	[4.8693366, 12.8816]	[87, 97]	[]	[52826044, 52826054]
322_2118	chr17	48618560	48618960	+	1000	359.0	[]	[]	[16.506254]	[88]	[]	[48618744]
322_21180	chr1	145849355	145849755	+	1000	142.0	[5.9635963, 19.663492]	[78, 108]	[]	[]	[145849528, 145849558]	[]
322_21181	chr1	153223036	153223436	+	1000	142.0	[]	[]	[19.420483]	[110]	[]	[153223238]
322_21186	chr1	209207629	209208029	+	1000	142.0	[]	[]	[14.963197]	[110]	[]	[209207834]
322_21187	chr1	240026968	240027368	+	1000	142.0	[14.148489]	[78]	[]	[]	[240027146]	[]
322_21188	chr10	4708379	4708779	+	1000	142.0	[11.625428]	[106]	[]	[]	[4708582]	[]
322_21191	chr10	58152687	58153087	+	1000	142.0	[]	[]	[9.8446865]	[113]	[]	[58152892]
322_21192	chr10	104297754	104298154	+	1000	142.0	[]	[]	[10.583673]	[100]	[]	[104297948]
322_21193	chr10	117168125	117168525	+	1000	142.0	[]	[]	[18.80813]	[104]	[]	[117168317]
322_2120	chr18	1664095	1664495	+	1000	359.0	[7.1361346]	[106]	[16.482027, 14.453039]	[105, 145]	[1664299]	[1664298, 1664338]
322_21201	chr11	119103748	119104148	+	1000	142.0	[5.7719]	[96]	[6.6057405]	[106]	[119103936]	[119103946]
322_21203	chr12	9634186	9634586	+	1000	142.0	[16.490995]	[84]	[]	[]	[9634369]	[]
322_21205	chr12	39103549	39103949	+	1000	142.0	[]	[]	[19.293537]	[97]	[]	[39103745]
322_21207	chr12	110449657	110450057	+	1000	142.0	[13.593836]	[98]	[]	[]	[110449839]	[]
322_21209	chr12	122867578	122867978	+	1000	142.0	[16.049149]	[114]	[8.142343]	[114]	[122867790]	[122867790]
322_21210	chr13	19587653	19588053	+	1000	142.0	[]	[]	[18.696466]	[95]	[]	[19587847]
322_21211	chr13	48749693	48750093	+	1000	142.0	[15.015862]	[87]	[]	[]	[48749879]	[]
322_21212	chr13	51797717	51798117	+	1000	142.0	[8.232164]	[92]	[17.843025]	[92]	[51797902]	[51797902]
322_21215	chr13	113816916	113817316	+	1000	142.0	[16.19599]	[113]	[5.473249, 7.110802]	[74, 131]	[113817123]	[113817084, 113817141]
322_21218	chr14	69151517	69151917	+	1000	142.0	[4.825199, 8.562478]	[66, 104]	[]	[]	[69151681, 69151719]	[]
322_21219	chr14	74501141	74501541	+	1000	142.0	[12.50397]	[105]	[]	[]	[74501339]	[]
322_21222	chr14	105537840	105538240	+	1000	142.0	[4.54961, 17.670218]	[91, 102]	[5.547033]	[91]	[105538025, 105538036]	[105538025]
322_21225	chr16	10314831	10315231	+	1000	142.0	[14.17819]	[77]	[]	[]	[10315002]	[]
322_21227	chr16	53892069	53892469	+	1000	142.0	[12.668357, 5.650892]	[88, 123]	[]	[]	[53892252, 53892287]	[]
322_21230	chr17	15944599	15944999	+	1000	142.0	[]	[]	[6.623894, 5.574307]	[101, 121]	[]	[15944782, 15944802]
322_21239	chr18	59996353	59996753	+	1000	142.0	[19.792696]	[107]	[]	[]	[59996559]	[]
322_21240	chr18	61581813	61582213	+	1000	142.0	[22.513163]	[111]	[6.1642327]	[71]	[61582022]	[61581982]
322_21243	chr19	50794281	50794681	+	1000	142.0	[11.0098715]	[96]	[10.142305, 8.432734]	[84, 136]	[50794474]	[50794462, 50794514]
322_21244	chr2	38947630	38948030	+	1000	142.0	[20.798826]	[101]	[9.080555]	[101]	[38947828]	[38947828]
322_21245	chr2	46656956	46657356	+	1000	142.0	[10.85098]	[98]	[]	[]	[46657146]	[]
322_21246	chr2	72325839	72326239	+	1000	142.0	[9.878209]	[112]	[4.3481584, 12.030082]	[88, 98]	[72326042]	[72326018, 72326028]
322_21248	chr2	101725801	101726201	+	1000	142.0	[]	[]	[12.234553]	[103]	[]	[101726002]
322_21249	chr2	102245758	102246158	+	1000	142.0	[11.723288]	[99]	[5.131872]	[110]	[102245951]	[102245962]
322_2125	chr2	26961689	26962089	+	1000	359.0	[17.407793]	[99]	[]	[]	[26961887]	[]
322_21252	chr2	130355964	130356364	+	1000	142.0	[15.245364]	[100]	[]	[]	[130356164]	[]
322_21253	chr2	191030518	191030918	+	1000	142.0	[]	[]	[16.07907, 5.975875]	[112, 122]	[]	[191030722, 191030732]
322_21256	chr2	218034706	218035106	+	1000	142.0	[7.276131]	[106]	[22.009367]	[106]	[218034910]	[218034910]
322_21257	chr20	16761240	16761640	+	1000	142.0	[10.980895]	[89]	[10.559019]	[88]	[16761423]	[16761422]
322_21260	chr20	38727167	38727567	+	1000	142.0	[]	[]	[16.238638]	[88]	[]	[38727351]
322_21264	chr20	53593986	53594386	+	1000	142.0	[5.205095, 5.1882143]	[91, 129]	[13.085495]	[79]	[53594176, 53594214]	[53594164]
322_21265	chr21	18295151	18295551	+	1000	142.0	[11.063984]	[99]	[]	[]	[18295348]	[]
322_21266	chr22	20180268	20180668	+	1000	142.0	[11.60035, 5.615892]	[104, 121]	[]	[]	[20180463, 20180480]	[]
322_21267	chr22	20215743	20216143	+	1000	142.0	[8.724125]	[92]	[]	[]	[20215931]	[]
322_2127	chr3	8769337	8769737	+	1000	359.0	[15.376887]	[92]	[]	[]	[8769528]	[]
322_21273	chr22	37735116	37735516	+	1000	142.0	[]	[]	[15.207727]	[106]	[]	[37735315]
322_21274	chr3	24582995	24583395	+	1000	142.0	[]	[]	[16.60398]	[87]	[]	[24583182]
322_21276	chr3	48609524	48609924	+	1000	142.0	[]	[]	[8.423182, 12.811875]	[99, 102]	[]	[48609714, 48609717]
322_21278	chr3	69948270	69948670	+	1000	142.0	[]	[]	[14.963197]	[97]	[]	[69948464]
322_21279	chr3	115092105	115092505	+	1000	142.0	[14.891394]	[115]	[]	[]	[115092309]	[]
322_21281	chr3	146218874	146219274	+	1000	142.0	[19.01623]	[111]	[11.9675665]	[111]	[146219082]	[146219082]
322_21287	chr4	57442729	57443129	+	1000	142.0	[6.291913]	[95]	[]	[]	[57442923]	[]
322_21288	chr4	64539251	64539651	+	1000	142.0	[]	[]	[16.799011]	[104]	[]	[64539440]
322_21289	chr4	86498541	86498941	+	1000	142.0	[13.077807]	[116]	[]	[]	[86498755]	[]
322_21295	chr5	72280691	72281091	+	1000	142.0	[]	[]	[14.253024]	[101]	[]	[72280876]
322_21296	chr5	78472464	78472864	+	1000	142.0	[11.639914]	[92]	[]	[]	[78472656]	[]
322_21297	chr5	81108397	81108797	+	1000	142.0	[]	[]	[6.1034102, 12.496205]	[89, 92]	[]	[81108583, 81108586]
322_2130	chr5	42994888	42995288	+	1000	359.0	[10.502481]	[76]	[]	[]	[42995064]	[]
322_21300	chr5	141354776	141355176	+	1000	142.0	[5.171167]	[89]	[]	[]	[141354962]	[]
322_21301	chr5	151742808	151743208	+	1000	142.0	[]	[]	[14.094494]	[93]	[]	[151742992]
322_21302	chr5	168706540	168706940	+	1000	142.0	[11.68167]	[105]	[5.4703407]	[126]	[168706741]	[168706762]
322_21305	chr6	31922936	31923336	+	1000	142.0	[]	[]	[10.403888, 5.941158]	[90, 93]	[]	[31923123, 31923126]
322_21306	chr6	129893707	129894107	+	1000	142.0	[18.325542]	[89]	[10.168578]	[89]	[129893895]	[129893895]
322_21307	chr6	143232843	143233243	+	1000	142.0	[17.047552]	[104]	[6.6062274]	[125]	[143233043]	[143233064]
322_21310	chr7	27179709	27180109	+	1000	142.0	[]	[]	[17.55216]	[95]	[]	[27179904]
322_21312	chr8	7063503	7063903	+	1000	142.0	[15.188028, 7.9332285]	[81, 84]	[5.4684696]	[141]	[7063675, 7063678]	[7063735]
322_21314	chr8	72319807	72320207	+	1000	142.0	[10.210604]	[91]	[]	[]	[72319992]	[]
322_21315	chr8	107532249	107532649	+	1000	142.0	[]	[]	[14.391642]	[89]	[]	[107532431]
322_21316	chr8	130651033	130651433	+	1000	142.0	[]	[]	[11.996001]	[96]	[]	[130651228]
322_21317	chr8	143434661	143435061	+	1000	142.0	[7.8562155]	[111]	[16.158808, 4.5244823]	[100, 136]	[143434870]	[143434859, 143434895]
322_2132	chr6	26026237	26026637	+	1000	359.0	[16.866892, 6.4276905]	[113, 133]	[]	[]	[26026442, 26026462]	[]
322_21320	chr9	84315276	84315676	+	1000	142.0	[15.541233]	[83]	[20.528645, 4.472079]	[83, 103]	[84315453]	[84315453, 84315473]
322_21324	chrX	69285964	69286364	+	1000	142.0	[]	[]	[21.537539]	[106]	[]	[69286164]
322_21330	chrX	125322436	125322836	+	1000	142.0	[7.1950593]	[138]	[9.876999, 9.468596]	[74, 137]	[125322661]	[125322597, 125322660]
322_21331	chr1	2382574	2382974	+	1000	141.0	[5.370463, 12.741634]	[63, 105]	[]	[]	[2382733, 2382775]	[]
322_21337	chr1	170929734	170930134	+	1000	141.0	[]	[]	[15.007959]	[117]	[]	[170929944]
322_2134	chr7	38341245	38341645	+	1000	359.0	[]	[]	[4.339038]	[115]	[]	[38341454]
322_21340	chr10	24383606	24384006	+	1000	141.0	[]	[]	[11.660795]	[90]	[]	[24383789]
322_21342	chr10	84613394	84613794	+	1000	141.0	[13.36704]	[93]	[]	[]	[84613583]	[]
322_21346	chr10	133257495	133257895	+	1000	141.0	[14.271187, 9.757181]	[87, 150]	[8.596959]	[86]	[133257680, 133257743]	[133257679]
322_21347	chr11	69943070	69943470	+	1000	141.0	[17.483036]	[86]	[]	[]	[69943254]	[]
322_21349	chr11	132941020	132941420	+	1000	141.0	[]	[]	[12.775525]	[108]	[]	[132941228]
322_21353	chr12	78000041	78000441	+	1000	141.0	[14.355755]	[88]	[]	[]	[78000227]	[]
322_21356	chr13	67224220	67224620	+	1000	141.0	[]	[]	[16.934887]	[111]	[]	[67224429]
322_21357	chr14	33839597	33839997	+	1000	141.0	[21.673029]	[98]	[]	[]	[33839791]	[]
322_21358	chr14	44846213	44846613	+	1000	141.0	[]	[]	[13.48776]	[108]	[]	[44846413]
322_21359	chr14	95098982	95099382	+	1000	141.0	[]	[]	[20.433004]	[108]	[]	[95099181]
322_21361	chr15	48801044	48801444	+	1000	141.0	[]	[]	[13.831574]	[120]	[]	[48801252]
322_21364	chr15	58115609	58116009	+	1000	141.0	[12.75249]	[90]	[]	[]	[58115798]	[]
322_21366	chr15	90294855	90295255	+	1000	141.0	[8.124993]	[108]	[]	[]	[90295057]	[]
322_21367	chr15	97898996	97899396	+	1000	141.0	[14.971408]	[77]	[]	[]	[97899172]	[]
322_21368	chr16	7025597	7025997	+	1000	141.0	[21.956516]	[92]	[]	[]	[7025780]	[]
322_21370	chr16	30985421	30985821	+	1000	141.0	[11.6376915]	[99]	[]	[]	[30985602]	[]
322_21372	chr16	66924840	66925240	+	1000	141.0	[7.0897474, 11.072009]	[76, 95]	[14.442683]	[92]	[66925013, 66925032]	[66925029]
322_21375	chr16	79767580	79767980	+	1000	141.0	[16.807716]	[111]	[]	[]	[79767777]	[]
322_21382	chr18	30971347	30971747	+	1000	141.0	[]	[]	[19.326876]	[112]	[]	[30971551]
322_21384	chr18	55384533	55384933	+	1000	141.0	[22.201878]	[98]	[4.4857073]	[122]	[55384730]	[55384754]
322_21386	chr19	8321192	8321592	+	1000	141.0	[]	[]	[8.993165]	[75]	[]	[8321352]
322_21388	chr19	29478624	29479024	+	1000	141.0	[9.263923]	[100]	[14.942417]	[99]	[29478819]	[29478818]
322_21394	chr2	42361492	42361892	+	1000	141.0	[]	[]	[9.75354, 6.68509]	[91, 94]	[]	[42361675, 42361678]
322_21396	chr2	50529602	50530002	+	1000	141.0	[13.401496]	[104]	[]	[]	[50529802]	[]
322_21398	chr2	80238688	80239088	+	1000	141.0	[10.636582]	[97]	[16.01306]	[97]	[80238874]	[80238874]
322_21399	chr2	86764711	86765111	+	1000	141.0	[16.171858]	[111]	[]	[]	[86764914]	[]
322_21400	chr2	134988992	134989392	+	1000	141.0	[11.239903]	[95]	[]	[]	[134989182]	[]
322_21401	chr2	197707595	197707995	+	1000	141.0	[11.333305]	[106]	[]	[]	[197707787]	[]
322_21407	chr20	33666545	33666945	+	1000	141.0	[7.819061]	[91]	[]	[]	[33666736]	[]
322_2141	chr1	46446820	46447220	+	1000	358.0	[18.08297]	[100]	[6.9501343]	[146]	[46447017]	[46447063]
322_21410	chr20	42530855	42531255	+	1000	141.0	[7.7046328, 4.5057163]	[86, 89]	[4.4953117, 16.070845]	[76, 86]	[42531033, 42531036]	[42531023, 42531033]
322_21413	chr21	34243573	34243973	+	1000	141.0	[5.0992036]	[101]	[13.138335]	[90]	[34243774]	[34243763]
322_21414	chr22	17788499	17788899	+	1000	141.0	[]	[]	[5.9028764]	[104]	[]	[17788701]
322_21416	chr22	46355385	46355785	+	1000	141.0	[20.067192, 6.2723775]	[89, 99]	[9.421711]	[89]	[46355569, 46355579]	[46355569]
322_21418	chr3	22117729	22118129	+	1000	141.0	[]	[]	[11.446906]	[115]	[]	[22117938]
322_2142	chr1	54672009	54672409	+	1000	358.0	[16.580334]	[96]	[10.178794]	[73]	[54672200]	[54672177]
322_21421	chr3	126134140	126134540	+	1000	141.0	[17.9814, 5.9811625]	[86, 96]	[]	[]	[126134321, 126134331]	[]
322_21423	chr3	176663862	176664262	+	1000	141.0	[]	[]	[12.826035]	[97]	[]	[176664058]
322_21429	chr4	10141426	10141826	+	1000	141.0	[15.205685, 8.969925]	[83, 86]	[10.498691, 6.9542584]	[72, 83]	[10141605, 10141608]	[10141594, 10141605]
322_2143	chr1	155061483	155061883	+	1000	358.0	[5.21808]	[89]	[8.673631, 18.022951]	[89, 92]	[155061668]	[155061668, 155061671]
322_21431	chr4	56424921	56425321	+	1000	141.0	[19.407097]	[97]	[]	[]	[56425112]	[]
322_21433	chr4	110508827	110509227	+	1000	141.0	[]	[]	[10.822514]	[110]	[]	[110509033]
322_21434	chr4	154779369	154779769	+	1000	141.0	[]	[]	[9.911232]	[96]	[]	[154779555]
322_21438	chr5	97044054	97044454	+	1000	141.0	[5.282443, 12.779273]	[105, 108]	[]	[]	[97044253, 97044256]	[]
322_21439	chr5	159286418	159286818	+	1000	141.0	[13.168969]	[93]	[5.953037]	[93]	[159286603]	[159286603]
322_2144	chr1	155173167	155173567	+	1000	358.0	[]	[]	[11.965193]	[111]	[]	[155173373]
322_21442	chr6	5175168	5175568	+	1000	141.0	[]	[]	[14.144003]	[110]	[]	[5175375]
322_21447	chr6	117346147	117346547	+	1000	141.0	[15.819147]	[98]	[]	[]	[117346338]	[]
322_21449	chr6	138509374	138509774	+	1000	141.0	[4.8374104, 10.756668]	[65, 105]	[12.520156]	[102]	[138509526, 138509566]	[138509563]
322_21455	chr7	82044479	82044879	+	1000	141.0	[19.735277]	[103]	[5.541751]	[103]	[82044680]	[82044680]
322_21459	chr7	134686845	134687245	+	1000	141.0	[9.844805]	[97]	[]	[]	[134687027]	[]
322_2146	chr12	57452886	57453286	+	1000	358.0	[4.9966125]	[98]	[5.7839327, 14.366353]	[70, 98]	[57453083]	[57453055, 57453083]
322_21462	chr7	152145988	152146388	+	1000	141.0	[]	[]	[6.8189054, 13.95976]	[81, 91]	[]	[152146167, 152146177]
322_21466	chr8	52577703	52578103	+	1000	141.0	[16.303791]	[108]	[]	[]	[52577908]	[]
322_21469	chr9	385800	386200	+	1000	141.0	[]	[]	[5.4596443]	[135]	[]	[386030]
322_21470	chr9	18255043	18255443	+	1000	141.0	[19.287817]	[103]	[]	[]	[18255246]	[]
322_21481	chr1	8374789	8375189	+	1000	140.0	[11.200104]	[106]	[]	[]	[8374985]	[]
322_21489	chr1	51569221	51569621	+	1000	140.0	[11.578033]	[94]	[11.0352745]	[94]	[51569413]	[51569413]
322_2149	chr15	65517573	65517973	+	1000	358.0	[]	[]	[6.9725018, 11.786514]	[74, 106]	[]	[65517746, 65517778]
322_21491	chr1	55071479	55071879	+	1000	140.0	[14.565209]	[91]	[]	[]	[55071670]	[]
322_21492	chr1	78676369	78676769	+	1000	140.0	[]	[]	[21.763313]	[82]	[]	[78676544]
322_21494	chr1	88655669	88656069	+	1000	140.0	[18.114029]	[111]	[]	[]	[88655877]	[]
322_21496	chr1	110555243	110555643	+	1000	140.0	[15.661092]	[96]	[]	[]	[110555426]	[]
322_21499	chr1	153400291	153400691	+	1000	140.0	[11.664769, 5.515158]	[94, 104]	[]	[]	[153400483, 153400493]	[]
322_215	chr17	78250890	78251290	+	1000	615.0	[6.651455]	[126]	[14.219004]	[126]	[78251115]	[78251115]
322_2150	chr17	17356028	17356428	+	1000	358.0	[10.932405]	[109]	[]	[]	[17356235]	[]
322_21501	chr1	225438015	225438415	+	1000	140.0	[15.272975]	[98]	[14.567735]	[111]	[225438212]	[225438225]
322_21502	chr1	237562208	237562608	+	1000	140.0	[]	[]	[18.279634]	[124]	[]	[237562409]
322_21504	chr10	60441523	60441923	+	1000	140.0	[]	[]	[14.66478]	[94]	[]	[60441712]
322_21507	chr10	97612430	97612830	+	1000	140.0	[]	[]	[13.268169]	[102]	[]	[97612632]
322_21509	chr10	110681033	110681433	+	1000	140.0	[]	[]	[12.068077]	[87]	[]	[110681219]
322_21510	chr10	119489736	119490136	+	1000	140.0	[]	[]	[6.0451303, 5.5247555]	[63, 83]	[]	[119489899, 119489919]
322_21513	chr11	7548894	7549294	+	1000	140.0	[8.201522]	[102]	[9.600805]	[102]	[7549089]	[7549089]
322_21516	chr12	4383267	4383667	+	1000	140.0	[6.1484613, 10.373504]	[67, 94]	[5.9546094]	[93]	[4383429, 4383456]	[4383455]
322_21517	chr12	6766750	6767150	+	1000	140.0	[]	[]	[11.205715]	[85]	[]	[6766935]
322_21521	chr12	27306194	27306594	+	1000	140.0	[5.8122516]	[114]	[15.2351055]	[114]	[27306400]	[27306400]
322_21522	chr12	90940888	90941288	+	1000	140.0	[5.863777]	[84]	[12.635989]	[84]	[90941071]	[90941071]
322_21526	chr12	110224248	110224648	+	1000	140.0	[]	[]	[13.951401]	[112]	[]	[110224456]
322_21527	chr12	114166367	114166767	+	1000	140.0	[12.856974]	[83]	[]	[]	[114166550]	[]
322_21528	chr12	131327672	131328072	+	1000	140.0	[7.9063525, 9.919759]	[73, 135]	[]	[]	[131327829, 131327891]	[]
322_2153	chr19	45643083	45643483	+	1000	358.0	[]	[]	[4.813596, 12.942632]	[57, 106]	[]	[45643236, 45643285]
322_21533	chr14	55438063	55438463	+	1000	140.0	[17.670225]	[110]	[]	[]	[55438267]	[]
322_21534	chr14	93619181	93619581	+	1000	140.0	[]	[]	[17.731054]	[94]	[]	[93619371]
322_21538	chr15	34616586	34616986	+	1000	140.0	[9.085976]	[110]	[]	[]	[34616783]	[]
322_21539	chr15	56918151	56918551	+	1000	140.0	[8.190305]	[89]	[7.498019]	[122]	[56918336]	[56918369]
322_21542	chr16	19167613	19168013	+	1000	140.0	[7.8357654]	[85]	[]	[]	[19167787]	[]
322_21547	chr17	40038861	40039261	+	1000	140.0	[15.067285]	[94]	[4.8566127]	[76]	[40039054]	[40039036]
322_21548	chr17	42679719	42680119	+	1000	140.0	[10.696047]	[115]	[16.014183]	[104]	[42679933]	[42679922]
322_21551	chr17	51056754	51057154	+	1000	140.0	[]	[]	[12.871933]	[87]	[]	[51056935]
322_21552	chr17	57552290	57552690	+	1000	140.0	[10.766855]	[105]	[]	[]	[57552476]	[]
