#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_19482	chr5	150895396	150895796	+	1000	27.0	[7.7103596]	[211]	[]	[]	[150895626]	[]
503_19487	chr5	175871731	175872131	+	1000	27.0	[7.8463583]	[159]	[]	[]	[175871958]	[]
503_1949	chr2	27356870	27357270	+	1000	95.0	[6.406941]	[197]	[]	[]	[27357084]	[]
503_19490	chr5	177116838	177117238	+	1000	27.0	[10.421151]	[162]	[]	[]	[177117066]	[]
503_19496	chr6	3238191	3238591	+	1000	27.0	[8.423885]	[189]	[6.730932]	[211]	[3238381]	[3238403]
503_19498	chr6	10316362	10316762	+	904	27.0	[6.9121566]	[153]	[]	[]	[10316596]	[]
503_19519	chr6	31782161	31782561	+	1000	27.0	[7.349987]	[104]	[]	[]	[31782331]	[]
503_1952	chr20	62182675	62183075	+	1000	95.0	[]	[]	[10.421151]	[140]	[]	[62182906]
503_1953	chr21	46286041	46286441	+	1000	95.0	[]	[]	[14.901949]	[153]	[]	[46286277]
503_19532	chr6	42404470	42404870	+	1000	27.0	[6.8419666]	[125]	[]	[]	[42404665]	[]
503_1955	chr3	9792908	9793308	+	1000	95.0	[]	[]	[7.891876, 11.851124, 8.681774]	[97, 105, 112]	[]	[9793082, 9793090, 9793097]
503_19551	chr6	161273926	161274326	+	713	27.0	[]	[]	[8.638506]	[170]	[]	[161274146]
503_19572	chr7	76627235	76627635	+	670	27.0	[]	[]	[7.659544]	[149]	[]	[76627479]
503_19584	chr7	129764698	129765098	+	1000	27.0	[6.892782]	[94]	[]	[]	[129764879]	[]
503_1959	chr3	53347449	53347849	+	1000	95.0	[]	[]	[9.834179, 6.486581]	[65, 144]	[]	[53347614, 53347693]
503_19598	chr7	157411435	157411835	+	1000	27.0	[13.471976]	[121]	[]	[]	[157411620]	[]
503_196	chr12	123633464	123633864	+	1000	216.0	[]	[]	[12.885004, 7.891876, 8.819032]	[133, 144, 157]	[]	[123633676, 123633687, 123633700]
503_19604	chr8	22219775	22220175	+	800	27.0	[]	[]	[7.766382]	[193]	[]	[22220025]
503_19606	chr8	28402467	28402867	+	1000	27.0	[]	[]	[8.880239]	[192]	[]	[28402674]
503_19608	chr8	38900720	38901120	+	1000	27.0	[6.751365]	[108]	[]	[]	[38900913]	[]
503_1961	chr3	195954310	195954710	+	1000	95.0	[]	[]	[9.834179]	[137]	[]	[195954547]
503_19624	chr8	143379683	143380083	+	933	27.0	[]	[]	[11.851124]	[199]	[]	[143379932]
503_1964	chr5	95646671	95647071	+	1000	95.0	[]	[]	[11.455031]	[110]	[]	[95646865]
503_19646	chr9	127390513	127390913	+	969	27.0	[9.975595]	[94]	[]	[]	[127390698]	[]
503_19651	chr9	128494433	128494833	+	789	27.0	[7.7851515]	[133]	[]	[]	[128494619]	[]
503_19671	chr9	136674007	136674407	+	1000	27.0	[]	[]	[9.005733]	[139]	[]	[136674188]
503_19683	chrX	48676114	48676514	+	1000	27.0	[8.503526]	[144]	[]	[]	[48676357]	[]
503_19691	chrX	134373186	134373586	+	1000	27.0	[6.7005134]	[150]	[7.4201775]	[160]	[134373346]	[134373356]
503_19697	chrX	154750789	154751189	+	1000	27.0	[]	[]	[7.8463583]	[90]	[]	[154750965]
503_19699	chr1	1332749	1333149	+	1000	26.0	[9.913131]	[149]	[]	[]	[1332984]	[]
503_1970	chr7	2241969	2242369	+	1000	95.0	[12.885004]	[190]	[14.901949]	[209]	[2242197]	[2242216]
503_19708	chr1	8858102	8858502	+	1000	26.0	[]	[]	[7.208534]	[180]	[]	[8858338]
503_19717	chr1	16138989	16139389	+	545	26.0	[]	[]	[6.593675]	[186]	[]	[16139196]
503_19721	chr1	18854639	18855039	+	1000	26.0	[11.851124]	[174]	[]	[]	[18854863]	[]
503_1974	chr7	100015371	100015771	+	1000	95.0	[9.975595, 7.3395963]	[76, 95]	[11.455031]	[118]	[100015541, 100015560]	[100015583]
503_1976	chr7	108569560	108569960	+	1000	95.0	[12.885004]	[144]	[9.834179]	[99]	[108569760]	[108569715]
503_1977	chr7	128135625	128136025	+	1000	95.0	[]	[]	[11.455031]	[84]	[]	[128135801]
503_19777	chr1	155975815	155976215	+	944	26.0	[7.208534]	[130]	[]	[]	[155975991]	[]
503_1978	chr8	42843210	42843610	+	1000	95.0	[]	[]	[6.892782, 10.947011]	[158, 194]	[]	[42843389, 42843425]
503_19782	chr1	156913472	156913872	+	1000	26.0	[9.276331]	[110]	[]	[]	[156913629]	[]
503_19787	chr1	167059154	167059554	+	932	26.0	[]	[]	[9.913131]	[114]	[]	[167059310]
503_19788	chr1	167455427	167455827	+	804	26.0	[]	[]	[10.389162, 8.423885]	[85, 171]	[]	[167455591, 167455677]
503_1979	chr8	61760147	61760547	+	1000	95.0	[]	[]	[8.830775]	[106]	[]	[61760346]
503_19799	chr1	201594565	201594965	+	1000	26.0	[6.615002]	[129]	[]	[]	[201594769]	[]
503_198	chr16	527467	527867	+	1000	215.0	[]	[]	[6.406941, 8.404206]	[84, 118]	[]	[527639, 527673]
503_1980	chr9	92293714	92294114	+	1000	95.0	[]	[]	[7.745055]	[112]	[]	[92293926]
503_19807	chr1	211548615	211549015	+	1000	26.0	[6.9674606]	[121]	[]	[]	[211548807]	[]
503_19811	chr1	220927369	220927769	+	540	26.0	[6.993913]	[102]	[]	[]	[220927563]	[]
503_19812	chr1	223873088	223873488	+	1000	26.0	[8.797705]	[76]	[14.393928]	[154]	[223873240]	[223873318]
503_19818	chr1	234772387	234772787	+	1000	26.0	[10.310211]	[91]	[]	[]	[234772568]	[]
503_19839	chr10	83983633	83984033	+	863	26.0	[8.261184]	[131]	[]	[]	[83983851]	[]
503_1984	chr1	40040552	40040952	+	1000	94.0	[11.405568, 11.455031]	[111, 150]	[]	[]	[40040710, 40040749]	[]
503_19844	chr10	104332394	104332794	+	1000	26.0	[7.896186]	[181]	[]	[]	[104332618]	[]
503_19847	chr10	113854013	113854413	+	1000	26.0	[]	[]	[8.8909]	[161]	[]	[113854189]
503_19851	chr11	915008	915408	+	1000	26.0	[10.421151]	[157]	[]	[]	[915168]	[]
503_19853	chr11	1825031	1825431	+	955	26.0	[7.4201775]	[93]	[]	[]	[1825218]	[]
503_1986	chr1	120176350	120176750	+	1000	94.0	[10.947011]	[84]	[8.423885]	[109]	[120176522]	[120176547]
503_19863	chr11	44766227	44766627	+	843	26.0	[10.897183]	[118]	[]	[]	[44766416]	[]
503_19869	chr11	64762258	64762658	+	972	26.0	[]	[]	[9.80219]	[153]	[]	[64762490]
503_19882	chr11	86931990	86932390	+	619	26.0	[10.310211]	[90]	[]	[]	[86932162]	[]
503_1989	chr1	179365785	179366185	+	1000	94.0	[7.259386, 8.8909]	[106, 116]	[]	[]	[179365975, 179365985]	[]
503_19910	chr12	108856662	108857062	+	1000	26.0	[]	[]	[6.8936343]	[199]	[]	[108856868]
503_19917	chr12	122123058	122123458	+	973	26.0	[]	[]	[8.681774]	[182]	[]	[122123308]
503_19918	chr12	122860324	122860724	+	1000	26.0	[]	[]	[8.880239]	[216]	[]	[122860558]
503_1992	chr11	18394390	18394790	+	1000	94.0	[]	[]	[7.915865]	[149]	[]	[18394630]
503_19923	chr13	23466163	23466563	+	951	26.0	[10.421151]	[115]	[]	[]	[23466356]	[]
503_19924	chr13	27170579	27170979	+	660	26.0	[8.123926]	[208]	[]	[]	[27170793]	[]
503_1993	chr11	62787256	62787656	+	1000	94.0	[]	[]	[7.4008026, 8.631947]	[70, 141]	[]	[62787410, 62787481]
503_19943	chr14	23469511	23469911	+	966	26.0	[9.005733, 11.206739]	[85, 99]	[]	[]	[23469677, 23469691]	[]
503_19944	chr14	24215867	24216267	+	1000	26.0	[]	[]	[7.4201775]	[71]	[]	[24216020]
503_19950	chr14	100078958	100079358	+	961	26.0	[]	[]	[7.0677395]	[157]	[]	[100079192]
503_19951	chr14	100108296	100108696	+	631	26.0	[10.846732]	[150]	[]	[]	[100108515]	[]
503_19954	chr14	103122035	103122435	+	835	26.0	[6.730932, 9.276331]	[106, 162]	[]	[]	[103122208, 103122264]	[]
503_19964	chr15	66481229	66481629	+	949	26.0	[]	[]	[8.631947]	[142]	[]	[66481464]
503_19966	chr15	68205942	68206342	+	860	26.0	[6.751365]	[170]	[]	[]	[68206180]	[]
503_19972	chr15	84632029	84632429	+	1000	26.0	[]	[]	[8.620302]	[101]	[]	[84632223]
503_19984	chr16	2515104	2515504	+	1000	26.0	[]	[]	[9.326159]	[139]	[]	[2515295]
503_19991	chr16	27268582	27268982	+	1000	26.0	[8.382879]	[140]	[]	[]	[27268737]	[]
503_19996	chr16	31880415	31880815	+	922	26.0	[]	[]	[10.288883]	[125]	[]	[31880625]
503_20006	chr16	84730391	84730791	+	1000	26.0	[12.327155]	[138]	[]	[]	[84730622]	[]
503_20020	chr17	7035606	7036006	+	752	26.0	[7.766382]	[129]	[7.4008026]	[136]	[7035796]	[7035803]
503_2003	chr16	30875172	30875572	+	1000	94.0	[14.901949]	[108]	[]	[]	[30875379]	[]
503_20033	chr17	30104652	30105052	+	606	26.0	[11.819135]	[120]	[]	[]	[30104843]	[]
503_20044	chr17	47949261	47949661	+	1000	26.0	[]	[]	[7.7103596]	[124]	[]	[47949449]
503_20045	chr17	48575986	48576386	+	966	26.0	[8.130486]	[159]	[]	[]	[48576195]	[]
503_20047	chr17	57867970	57868370	+	1000	26.0	[]	[]	[7.3383374]	[168]	[]	[57868169]
503_20052	chr17	75114132	75114532	+	1000	26.0	[7.57576]	[135]	[]	[]	[75114353]	[]
503_20053	chr17	76271469	76271869	+	1000	26.0	[7.4008026]	[152]	[]	[]	[76271626]	[]
503_20059	chr17	81399614	81400014	+	991	26.0	[]	[]	[6.406941]	[161]	[]	[81399864]
503_2007	chr17	74776160	74776560	+	1000	94.0	[]	[]	[9.834179]	[137]	[]	[74776385]
503_20070	chr18	12306339	12306739	+	1000	26.0	[10.150553]	[139]	[11.580525]	[136]	[12306568]	[12306565]
503_20080	chr19	2208534	2208934	+	1000	26.0	[]	[]	[6.824492]	[151]	[]	[2208767]
503_2009	chr19	58519658	58520058	+	1000	94.0	[]	[]	[12.963955]	[129]	[]	[58519883]
503_20090	chr19	4638317	4638717	+	1000	26.0	[9.326159]	[110]	[]	[]	[4638489]	[]
503_20096	chr19	12495301	12495701	+	1000	26.0	[6.924771, 10.897548]	[164, 172]	[]	[]	[12495541, 12495549]	[]
503_20098	chr19	14784669	14785069	+	1000	26.0	[10.796905]	[185]	[]	[]	[14784874]	[]
503_2010	chr2	3558116	3558516	+	1000	94.0	[]	[]	[6.406941, 9.196355]	[86, 131]	[]	[3558291, 3558336]
503_20101	chr19	17453265	17453665	+	1000	26.0	[]	[]	[8.261184]	[77]	[]	[17453442]
503_20102	chr19	17862602	17863002	+	613	26.0	[10.796905]	[192]	[]	[]	[17862821]	[]
503_20103	chr19	18222020	18222420	+	975	26.0	[8.631947]	[87]	[]	[]	[18222202]	[]
503_20125	chr19	48853810	48854210	+	915	26.0	[]	[]	[6.993913]	[156]	[]	[48854018]
503_20133	chr19	53333570	53333970	+	995	26.0	[9.975595]	[113]	[]	[]	[53333752]	[]
503_20144	chr2	12277295	12277695	+	1000	26.0	[]	[]	[6.615002, 6.8315754]	[140, 161]	[]	[12277456, 12277477]
503_20166	chr2	85326276	85326676	+	1000	26.0	[7.885317]	[164]	[8.155915]	[187]	[85326484]	[85326507]
503_20185	chr2	199471397	199471797	+	1000	26.0	[]	[]	[8.423885]	[129]	[]	[199471612]
503_20205	chr20	38408557	38408957	+	955	26.0	[6.7005134]	[84]	[]	[]	[38408732]	[]
503_20219	chr21	36927676	36928076	+	1000	26.0	[10.897183]	[134]	[]	[]	[36927857]	[]
503_2022	chr6	26596699	26597099	+	1000	94.0	[]	[]	[8.130486]	[135]	[]	[26596865]
503_20226	chr21	44911521	44911921	+	794	26.0	[7.766382]	[224]	[]	[]	[44911766]	[]
503_20227	chr21	45409563	45409963	+	1000	26.0	[]	[]	[7.8463583]	[137]	[]	[45409768]
503_20248	chr22	19797720	19798120	+	989	26.0	[]	[]	[6.8419666]	[209]	[]	[19797964]
503_2025	chr6	28141677	28142077	+	1000	94.0	[11.580525]	[92]	[10.150553]	[89]	[28141844]	[28141841]
503_2026	chr6	35468157	35468557	+	1000	94.0	[]	[]	[10.327956]	[237]	[]	[35468407]
503_20265	chr22	20227900	20228300	+	1000	26.0	[]	[]	[6.8936343]	[186]	[]	[20228150]
503_2027	chr7	66075674	66076074	+	1000	94.0	[7.659544]	[101]	[]	[]	[66075871]	[]
503_20281	chr22	20609499	20609899	+	1000	26.0	[]	[]	[7.4008026]	[89]	[]	[20609664]
503_2031	chr7	130205163	130205563	+	1000	94.0	[10.897183, 8.311011]	[78, 122]	[]	[]	[130205340, 130205384]	[]
503_20319	chr22	22664461	22664861	+	1000	26.0	[]	[]	[6.8315754]	[67]	[]	[22664628]
503_20321	chr22	22768833	22769233	+	1000	26.0	[]	[]	[8.77996]	[134]	[]	[22768991]
503_20322	chr22	22771769	22772169	+	1000	26.0	[7.349987]	[142]	[]	[]	[22771975]	[]
503_2033	chr9	113056553	113056953	+	1000	94.0	[11.851124]	[143]	[]	[]	[113056794]	[]
503_2035	chr9	129884445	129884845	+	1000	94.0	[8.681774]	[79]	[]	[]	[129884619]	[]
503_20350	chr3	9500474	9500874	+	955	26.0	[]	[]	[7.349987]	[106]	[]	[9500666]
503_2037	chr1	10510863	10511263	+	1000	93.0	[]	[]	[10.796905]	[72]	[]	[10511031]
503_2038	chr1	23790891	23791291	+	1000	93.0	[]	[]	[9.975595, 12.885004]	[107, 137]	[]	[23791086, 23791116]
503_204	chr19	42244662	42245062	+	1000	214.0	[]	[]	[11.851124]	[73]	[]	[42244833]
503_20408	chr4	49161079	49161479	+	1000	26.0	[11.580525]	[185]	[]	[]	[49161287]	[]
503_2041	chr1	37795360	37795760	+	1000	93.0	[10.310211]	[148]	[]	[]	[37795599]	[]
503_20412	chr4	127782837	127783237	+	1000	26.0	[]	[]	[8.929101]	[92]	[]	[127783013]
503_20413	chr4	134327306	134327706	+	1000	26.0	[]	[]	[7.8463583]	[87]	[]	[134327487]
503_20424	chr5	58582789	58583189	+	706	26.0	[6.406941]	[74]	[]	[]	[58582950]	[]
503_20436	chr5	149466270	149466670	+	1000	26.0	[]	[]	[7.57576]	[152]	[]	[149466454]
503_2044	chr1	144546212	144546612	+	1000	93.0	[7.753163]	[90]	[11.851124]	[116]	[144546371]	[144546397]
503_20442	chr5	159100295	159100695	+	1000	26.0	[]	[]	[6.993913]	[148]	[]	[159100494]
503_20458	chr6	3732510	3732910	+	971	26.0	[7.3005238]	[84]	[]	[]	[3732682]	[]
503_2047	chr1	230642238	230642638	+	1000	93.0	[8.404206]	[200]	[6.993913]	[152]	[230642486]	[230642438]
503_20486	chr6	36623436	36623836	+	748	26.0	[6.615002]	[196]	[]	[]	[36623684]	[]
503_20498	chr6	126056571	126056971	+	1000	26.0	[9.276331]	[65]	[]	[]	[126056734]	[]
503_20499	chr6	130365241	130365641	+	551	26.0	[]	[]	[8.311011]	[100]	[]	[130365422]
503_2050	chr16	1705913	1706313	+	1000	93.0	[]	[]	[7.8463583]	[89]	[]	[1706080]
503_20508	chr6	150419034	150419434	+	847	26.0	[8.819032, 6.406941]	[152, 189]	[]	[]	[150419237, 150419274]	[]
503_20518	chr6	166940703	166941103	+	1000	26.0	[10.320872]	[102]	[]	[]	[166940854]	[]
503_2052	chr19	1095354	1095754	+	1000	93.0	[]	[]	[9.275306]	[142]	[]	[1095583]
503_20534	chr7	38342108	38342508	+	703	26.0	[]	[]	[7.099728]	[188]	[]	[38342359]
503_20553	chr7	92448342	92448742	+	1000	26.0	[]	[]	[14.901949]	[132]	[]	[92448569]
503_20558	chr7	100564014	100564414	+	1000	26.0	[6.615002]	[144]	[]	[]	[100564170]	[]
503_2057	chr20	35954347	35954747	+	1000	93.0	[9.975595, 9.975595]	[82, 103]	[]	[]	[35954524, 35954545]	[]
503_20571	chr7	108080150	108080550	+	724	26.0	[6.8936343]	[80]	[]	[]	[108080324]	[]
503_20576	chr7	124765220	124765620	+	1000	26.0	[]	[]	[7.108255]	[81]	[]	[124765398]
503_2058	chr20	38446477	38446877	+	1000	93.0	[8.404206]	[66]	[7.8467226]	[108]	[38446632]	[38446674]
503_20583	chr7	130131524	130131924	+	850	26.0	[]	[]	[8.130486]	[182]	[]	[130131770]
503_2059	chr20	50929339	50929739	+	1000	93.0	[]	[]	[10.796905]	[81]	[]	[50929512]
503_20590	chr7	139918358	139918758	+	829	26.0	[]	[]	[8.372218]	[72]	[]	[139918530]
503_20595	chr7	142812405	142812805	+	1000	26.0	[]	[]	[8.423885]	[216]	[]	[142812650]
503_20596	chr7	148697438	148697838	+	1000	26.0	[12.327155]	[174]	[]	[]	[148697652]	[]
503_206	chr5	146182516	146182916	+	1000	214.0	[9.208607]	[161]	[]	[]	[146182760]	[]
503_2061	chr22	20206813	20207213	+	1000	93.0	[]	[]	[10.897183]	[105]	[]	[20206984]
503_20610	chr7	158973444	158973844	+	1000	26.0	[]	[]	[8.681774]	[145]	[]	[158973684]
503_20613	chr8	10928407	10928807	+	1000	26.0	[6.4167504]	[131]	[]	[]	[10928632]	[]
503_20615	chr8	22010087	22010487	+	996	26.0	[9.1897955]	[79]	[]	[]	[22010265]	[]
503_20616	chr8	22672967	22673367	+	999	26.0	[8.123926]	[175]	[]	[]	[22673183]	[]
503_2062	chr3	14432184	14432584	+	1000	93.0	[]	[]	[12.376983]	[63]	[]	[14432337]
503_20626	chr8	100212856	100213256	+	804	26.0	[]	[]	[6.993913, 6.7055626]	[149, 171]	[]	[100213043, 100213065]
503_20642	chr9	87974598	87974998	+	1000	26.0	[11.455031]	[230]	[]	[]	[87974845]	[]
503_20644	chr9	95511911	95512311	+	1000	26.0	[]	[]	[6.486581]	[147]	[]	[95512118]
503_20646	chr9	97598578	97598978	+	916	26.0	[]	[]	[10.897183]	[180]	[]	[97598829]
503_20655	chr9	128152120	128152520	+	1000	26.0	[7.349987]	[187]	[]	[]	[128152332]	[]
503_20663	chr9	129887390	129887790	+	906	26.0	[7.6661034]	[73]	[]	[]	[129887556]	[]
503_2067	chr5	176448168	176448568	+	1000	93.0	[13.371697]	[71]	[7.916553]	[96]	[176448330]	[176448355]
503_20673	chr9	132259125	132259525	+	1000	26.0	[]	[]	[8.303927]	[143]	[]	[132259315]
503_20681	chr9	136588042	136588442	+	1000	26.0	[]	[]	[8.372218, 8.681774]	[102, 137]	[]	[136588234, 136588269]
503_20683	chrX	30652440	30652840	+	1000	26.0	[8.76831]	[88]	[]	[]	[30652612]	[]
503_2069	chr6	26124070	26124470	+	1000	93.0	[]	[]	[6.4858923]	[164]	[]	[26124307]
503_20692	chrX	131830663	131831063	+	1000	26.0	[]	[]	[6.993913]	[175]	[]	[131830856]
503_20694	chrX	134806994	134807394	+	1000	26.0	[8.681774]	[170]	[]	[]	[134807243]	[]
503_207	chr10	73110241	73110641	+	1000	213.0	[9.783327]	[141]	[]	[]	[73110480]	[]
503_20702	chr1	925546	925946	+	659	25.0	[7.2925353]	[206]	[]	[]	[925771]	[]
503_20713	chr1	9071506	9071906	+	1000	25.0	[]	[]	[8.404206]	[159]	[]	[9071736]
503_20721	chr1	11739710	11740110	+	928	25.0	[]	[]	[10.389162]	[171]	[]	[11739946]
503_2075	chr7	36389641	36390041	+	1000	93.0	[6.993913]	[175]	[]	[]	[36389871]	[]
503_2076	chr7	94004194	94004594	+	1000	93.0	[7.2887807]	[99]	[]	[]	[94004372]	[]
503_20769	chr1	45498916	45499316	+	1000	25.0	[8.76831]	[165]	[]	[]	[45499155]	[]
503_20797	chr1	156773143	156773543	+	1000	25.0	[]	[]	[9.275306]	[151]	[]	[156773356]
503_2080	chr7	149460429	149460829	+	1000	93.0	[6.486581]	[146]	[6.8936343]	[170]	[149460655]	[149460679]
503_20801	chr1	165871325	165871725	+	1000	25.0	[12.327155]	[144]	[8.76831]	[180]	[165871488]	[165871524]
503_20804	chr1	178542446	178542846	+	1000	25.0	[6.615002]	[125]	[]	[]	[178542638]	[]
503_20807	chr1	201614154	201614554	+	793	25.0	[6.615002]	[172]	[]	[]	[201614400]	[]
503_20814	chr1	205228456	205228856	+	1000	25.0	[]	[]	[7.4201775]	[121]	[]	[205228659]
503_20822	chr1	212242583	212242983	+	915	25.0	[]	[]	[9.975595]	[160]	[]	[212242793]
503_20826	chr1	221716853	221717253	+	1000	25.0	[7.1473274]	[163]	[]	[]	[221717080]	[]
503_2083	chr8	143267226	143267626	+	1000	93.0	[11.405568]	[104]	[9.196355]	[148]	[143267401]	[143267445]
503_20842	chr10	87144	87544	+	747	25.0	[7.57576]	[115]	[]	[]	[87341]	[]
503_2086	chrX	49079713	49080113	+	1000	93.0	[9.80219]	[121]	[11.405568]	[98]	[49079923]	[49079900]
503_20873	chr10	80467981	80468381	+	978	25.0	[]	[]	[7.259386]	[161]	[]	[80468231]
503_20877	chr10	95295137	95295537	+	574	25.0	[11.455031]	[181]	[]	[]	[95295373]	[]
503_20885	chr10	119596002	119596402	+	1000	25.0	[8.830775]	[181]	[]	[]	[119596230]	[]
503_20888	chr10	132551440	132551840	+	915	25.0	[]	[]	[12.327155]	[103]	[]	[132551626]
503_20912	chr11	62694730	62695130	+	1000	25.0	[]	[]	[8.8589115]	[113]	[]	[62694916]
503_20915	chr11	64767676	64768076	+	992	25.0	[]	[]	[9.80219]	[119]	[]	[64767857]
503_20916	chr11	64990096	64990496	+	1000	25.0	[]	[]	[11.819135, 7.3383374]	[153, 160]	[]	[64990322, 64990329]
503_20928	chr11	74462014	74462414	+	961	25.0	[]	[]	[6.615002]	[147]	[]	[74462248]
503_20958	chr12	57583254	57583654	+	1000	25.0	[]	[]	[7.01007]	[107]	[]	[57583426]
503_20961	chr12	70645769	70646169	+	936	25.0	[]	[]	[8.123926, 11.433704]	[120, 144]	[]	[70645974, 70645998]
503_20964	chr12	96215216	96215616	+	994	25.0	[8.631947, 6.993913]	[74, 145]	[]	[]	[96215377, 96215448]	[]
503_2097	chr1	235161092	235161492	+	1000	92.0	[]	[]	[11.405568, 11.851124]	[98, 115]	[]	[235161271, 235161288]
503_20993	chr14	73851735	73852135	+	1000	25.0	[]	[]	[8.681774]	[65]	[]	[73851898]
503_20997	chr14	91416684	91417084	+	820	25.0	[12.327155]	[84]	[]	[]	[91416867]	[]
503_21009	chr15	58182540	58182940	+	956	25.0	[]	[]	[6.8936343]	[101]	[]	[58182734]
503_21015	chr15	73697001	73697401	+	667	25.0	[11.455031, 8.638506]	[145, 160]	[]	[]	[73697225, 73697240]	[]
503_21023	chr15	80153908	80154308	+	1000	25.0	[6.8936343]	[143]	[]	[]	[80154116]	[]
503_21024	chr15	80160651	80161051	+	991	25.0	[8.77996, 9.005733, 6.993913]	[113, 138, 167]	[]	[]	[80160840, 80160865, 80160894]	[]
503_2104	chr11	65117475	65117875	+	1000	92.0	[]	[]	[11.405568, 14.901949]	[130, 151]	[]	[65117705, 65117726]
503_2106	chr12	88035263	88035663	+	1000	92.0	[7.4008026]	[100]	[]	[]	[88035459]	[]
503_21067	chr16	70653810	70654210	+	971	25.0	[6.615002]	[173]	[]	[]	[70654057]	[]
503_2107	chr15	67091180	67091580	+	1000	92.0	[]	[]	[6.973274]	[122]	[]	[67091393]
503_21087	chr17	7283019	7283419	+	864	25.0	[8.155915]	[114]	[]	[]	[7283183]	[]
503_2109	chr16	19718057	19718457	+	1000	92.0	[]	[]	[6.486581, 7.3395963, 9.1897955]	[182, 192, 207]	[]	[19718245, 19718255, 19718270]
503_21097	chr17	38509315	38509715	+	938	25.0	[8.880239]	[147]	[]	[]	[38509548]	[]
503_211	chr19	51594322	51594722	+	1000	213.0	[6.406941]	[91]	[7.7103596]	[157]	[51594504]	[51594570]
503_2110	chr16	31074118	31074518	+	1000	92.0	[12.885004]	[134]	[]	[]	[31074312]	[]
503_21102	chr17	39953152	39953552	+	966	25.0	[11.455031]	[222]	[]	[]	[39953384]	[]
503_2111	chr16	74666640	74667040	+	1000	92.0	[]	[]	[11.580525]	[139]	[]	[74666878]
503_21126	chr17	80833036	80833436	+	1000	25.0	[]	[]	[7.0677395]	[105]	[]	[80833212]
503_21130	chr17	82080213	82080613	+	761	25.0	[8.261184]	[137]	[]	[]	[82080408]	[]
503_21131	chr17	82091871	82092271	+	811	25.0	[7.57576]	[198]	[]	[]	[82092091]	[]
503_21135	chr18	864800	865200	+	690	25.0	[8.903357]	[122]	[]	[]	[864986]	[]
503_21137	chr18	3453835	3454235	+	1000	25.0	[]	[]	[12.327155]	[167]	[]	[3454074]
503_2114	chr17	41689251	41689651	+	1000	92.0	[]	[]	[6.486581]	[232]	[]	[41689484]
503_21149	chr19	810940	811340	+	715	25.0	[]	[]	[6.615002]	[214]	[]	[811172]
503_21167	chr19	4971339	4971739	+	1000	25.0	[]	[]	[6.4858923]	[197]	[]	[4971581]
503_21185	chr19	11987441	11987841	+	654	25.0	[9.1897955, 7.3383374, 9.180829]	[139, 187, 194]	[7.915865]	[158]	[11987622, 11987670, 11987677]	[11987641]
503_2119	chr19	44500329	44500729	+	1000	92.0	[11.405568]	[105]	[]	[]	[44500530]	[]
503_21192	chr19	17861713	17862113	+	992	25.0	[]	[]	[6.406941]	[107]	[]	[17861882]
503_212	chr7	156949539	156949939	+	1000	213.0	[12.885004]	[82]	[]	[]	[156949706]	[]
503_21213	chr19	44741892	44742292	+	931	25.0	[7.4008026]	[190]	[]	[]	[44742134]	[]
503_2122	chr19	53908088	53908488	+	1000	92.0	[]	[]	[7.499129]	[127]	[]	[53908313]
503_21238	chr2	10307656	10308056	+	636	25.0	[6.993913]	[141]	[]	[]	[10307829]	[]
503_21243	chr2	27582102	27582502	+	919	25.0	[]	[]	[7.3587046]	[79]	[]	[27582279]
503_21245	chr2	33108622	33109022	+	949	25.0	[6.8936343]	[115]	[]	[]	[33108829]	[]
503_21247	chr2	41840826	41841226	+	1000	25.0	[]	[]	[9.467575]	[127]	[]	[41841032]
503_21249	chr2	43054363	43054763	+	925	25.0	[10.897183]	[171]	[]	[]	[43054611]	[]
503_21255	chr2	69975980	69976380	+	986	25.0	[]	[]	[7.5180907]	[138]	[]	[69976207]
503_21270	chr2	195513213	195513613	+	982	25.0	[8.722507]	[156]	[6.8936343]	[128]	[195513463]	[195513435]
503_2128	chr3	9749793	9750193	+	1000	92.0	[]	[]	[14.901949]	[83]	[]	[9749946]
503_21289	chr20	32521661	32522061	+	1000	25.0	[]	[]	[7.4008026]	[93]	[]	[32521850]
503_2130	chr4	186191257	186191657	+	1000	92.0	[12.885004]	[131]	[8.620302]	[118]	[186191482]	[186191469]
503_21302	chr20	49775229	49775629	+	927	25.0	[10.796905]	[170]	[]	[]	[49775456]	[]
503_21309	chr21	34745499	34745899	+	1000	25.0	[9.276331]	[186]	[]	[]	[34745747]	[]
503_21317	chr22	12602061	12602461	+	691	25.0	[11.405568]	[146]	[]	[]	[12602280]	[]
503_21323	chr22	19219807	19220207	+	1000	25.0	[7.915865, 10.421151]	[177, 220]	[]	[]	[19220006, 19220049]	[]
503_2134	chr6	37314790	37315190	+	1000	92.0	[]	[]	[7.277131]	[62]	[]	[37314947]
503_21349	chr22	19963552	19963952	+	924	25.0	[6.6256638]	[102]	[]	[]	[19963725]	[]
503_21351	chr22	19981885	19982285	+	987	25.0	[]	[]	[6.8936343]	[141]	[]	[19982036]
