#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_15013	chr3	72123979	72124379	+	1000	80.0	[]	[]	[9.443364]	[157]	[]	[72124219]
151_15015	chr3	101690927	101691327	+	1000	80.0	[9.443364]	[94]	[9.443364]	[100]	[101691105]	[101691111]
151_15020	chr3	186700271	186700671	+	1000	80.0	[]	[]	[9.443364]	[85]	[]	[186700435]
151_15021	chr3	186870405	186870805	+	1000	80.0	[9.443364]	[101]	[]	[]	[186870594]	[]
151_15022	chr3	193788150	193788550	+	1000	80.0	[9.164563]	[112]	[]	[]	[193788352]	[]
151_15029	chr4	128607894	128608294	+	1000	80.0	[9.443364]	[71]	[]	[]	[128608051]	[]
151_15031	chr4	173168804	173169204	+	1000	80.0	[7.7064734]	[216]	[9.164563]	[137]	[173169046]	[173168967]
151_15033	chr5	12772324	12772724	+	1000	80.0	[9.164563]	[87]	[9.443364]	[117]	[12772501]	[12772531]
151_15038	chr5	83066731	83067131	+	987	80.0	[]	[]	[9.443364]	[114]	[]	[83066926]
151_15040	chr5	127072829	127073229	+	1000	80.0	[9.443364]	[87]	[]	[]	[127073013]	[]
151_15048	chr6	26611699	26612099	+	1000	80.0	[9.164563, 9.164563]	[108, 128]	[]	[]	[26611896, 26611916]	[]
151_15050	chr6	27602263	27602663	+	1000	80.0	[]	[]	[9.443364]	[158]	[]	[27602462]
151_15051	chr6	34163802	34164202	+	1000	80.0	[]	[]	[9.443364]	[165]	[]	[34164048]
151_15052	chr6	44960855	44961255	+	1000	80.0	[]	[]	[9.443364]	[117]	[]	[44961069]
151_15054	chr6	107064695	107065095	+	1000	80.0	[9.443364]	[112]	[]	[]	[107064899]	[]
151_1506	chr4	79210116	79210516	+	1000	388.0	[9.164563]	[88]	[]	[]	[79210300]	[]
151_15060	chr6	150273879	150274279	+	1000	80.0	[]	[]	[9.164563]	[99]	[]	[150274048]
151_15063	chr7	22216299	22216699	+	1000	80.0	[9.164563]	[118]	[]	[]	[22216505]	[]
151_15064	chr7	22726247	22726647	+	1000	80.0	[9.164563]	[148]	[]	[]	[22726455]	[]
151_15065	chr7	35037570	35037970	+	1000	80.0	[]	[]	[7.7064734]	[136]	[]	[35037789]
151_1507	chrX	153853486	153853886	+	1000	388.0	[]	[]	[9.164563]	[107]	[]	[153853670]
151_15077	chr7	123538371	123538771	+	1000	80.0	[]	[]	[9.443364]	[206]	[]	[123538617]
151_15079	chr7	138670594	138670994	+	1000	80.0	[]	[]	[9.443364]	[108]	[]	[138670798]
151_1508	chr11	114400473	114400873	+	1000	387.0	[]	[]	[7.9852743]	[64]	[]	[114400634]
151_15080	chr7	143382325	143382725	+	1000	80.0	[]	[]	[9.443364]	[171]	[]	[143382575]
151_15085	chr8	73793792	73794192	+	690	80.0	[9.443364]	[111]	[]	[]	[73794001]	[]
151_15087	chr8	128301237	128301637	+	1000	80.0	[9.164563]	[82]	[]	[]	[128301417]	[]
151_1509	chr18	832129	832529	+	1000	387.0	[]	[]	[7.9852743]	[97]	[]	[832313]
151_15090	chr9	33168131	33168531	+	1000	80.0	[]	[]	[9.443364, 9.164563]	[119, 130]	[]	[33168322, 33168333]
151_15091	chr9	35071928	35072328	+	1000	80.0	[]	[]	[7.7064734]	[114]	[]	[35072111]
151_15092	chr9	73148432	73148832	+	1000	80.0	[]	[]	[9.443364, 9.443364]	[110, 118]	[]	[73148625, 73148633]
151_15093	chr9	79583849	79584249	+	1000	80.0	[9.443364]	[161]	[]	[]	[79584058]	[]
151_15094	chr9	122099265	122099665	+	1000	80.0	[7.9852743]	[91]	[]	[]	[122099456]	[]
151_151	chr17	42998210	42998610	+	1000	1159.0	[9.443364]	[88]	[]	[]	[42998391]	[]
151_15101	chrX	110317864	110318264	+	1000	80.0	[]	[]	[7.7064734]	[226]	[]	[110318102]
151_15105	chr1	6045158	6045558	+	1000	79.0	[9.164563]	[79]	[9.164563, 9.164563]	[70, 85]	[6045336]	[6045327, 6045342]
151_15109	chr1	26938063	26938463	+	747	79.0	[9.443364, 9.164563]	[125, 146]	[]	[]	[26938216, 26938237]	[]
151_15110	chr1	27045971	27046371	+	1000	79.0	[]	[]	[9.164563]	[98]	[]	[27046139]
151_15117	chr1	84365563	84365963	+	1000	79.0	[]	[]	[9.443364]	[139]	[]	[84365787]
151_15118	chr1	89704022	89704422	+	1000	79.0	[]	[]	[9.443364]	[72]	[]	[89704187]
151_1512	chr4	56978589	56978989	+	1000	387.0	[]	[]	[9.443364]	[115]	[]	[56978794]
151_15120	chr1	99645230	99645630	+	1000	79.0	[9.443364]	[83]	[]	[]	[99645409]	[]
151_15121	chr1	116570627	116571027	+	1000	79.0	[]	[]	[7.7064734]	[80]	[]	[116570784]
151_15122	chr1	116912084	116912484	+	1000	79.0	[]	[]	[9.164563]	[131]	[]	[116912294]
151_15128	chr1	172717702	172718102	+	1000	79.0	[]	[]	[9.443364]	[155]	[]	[172717941]
151_15129	chr1	179775029	179775429	+	947	79.0	[9.443364]	[117]	[]	[]	[179775243]	[]
151_1513	chr6	15509503	15509903	+	1000	387.0	[9.164563]	[144]	[9.443364]	[162]	[15509719]	[15509737]
151_15130	chr1	179808175	179808575	+	1000	79.0	[9.164563]	[98]	[9.164563]	[124]	[179808363]	[179808389]
151_15131	chr1	181893933	181894333	+	1000	79.0	[]	[]	[9.443364]	[177]	[]	[181894172]
151_15132	chr1	196152203	196152603	+	1000	79.0	[9.443364]	[135]	[]	[]	[196152433]	[]
151_15136	chr10	3869077	3869477	+	1000	79.0	[9.164563]	[131]	[]	[]	[3869286]	[]
151_15139	chr10	35063788	35064188	+	1000	79.0	[9.443364]	[128]	[]	[]	[35064008]	[]
151_15142	chr10	58322472	58322872	+	1000	79.0	[]	[]	[9.164563]	[109]	[]	[58322672]
151_15143	chr10	60146485	60146885	+	1000	79.0	[]	[]	[9.443364]	[135]	[]	[60146716]
151_15147	chr10	73111048	73111448	+	1000	79.0	[]	[]	[9.443364]	[152]	[]	[73111207]
151_15148	chr10	74364239	74364639	+	1000	79.0	[]	[]	[9.443364]	[120]	[]	[74364437]
151_15150	chr10	86959126	86959526	+	1000	79.0	[9.443364]	[92]	[]	[]	[86959297]	[]
151_15152	chr10	110304800	110305200	+	1000	79.0	[7.9852743]	[110]	[]	[]	[110304988]	[]
151_15153	chr11	12867557	12867957	+	1000	79.0	[9.164563, 9.443364]	[62, 135]	[]	[]	[12867717, 12867790]	[]
151_15155	chr11	32450353	32450753	+	917	79.0	[9.164563]	[107]	[]	[]	[32450556]	[]
151_15158	chr11	61347940	61348340	+	1000	79.0	[]	[]	[9.443364]	[124]	[]	[61348143]
151_15163	chr11	128551992	128552392	+	1000	79.0	[9.443364]	[108]	[]	[]	[128552182]	[]
151_15164	chr12	642723	643123	+	1000	79.0	[]	[]	[9.443364]	[71]	[]	[642889]
151_15166	chr12	32047372	32047772	+	1000	79.0	[9.443364]	[108]	[]	[]	[32047553]	[]
151_15168	chr12	51341399	51341799	+	1000	79.0	[]	[]	[9.443364]	[119]	[]	[51341615]
151_15169	chr12	54326981	54327381	+	1000	79.0	[]	[]	[9.443364]	[152]	[]	[54327213]
151_15172	chr12	64222105	64222505	+	1000	79.0	[]	[]	[7.7064734]	[73]	[]	[64222256]
151_15173	chr12	89645415	89645815	+	1000	79.0	[9.164563]	[90]	[]	[]	[89645587]	[]
151_15175	chr12	96371342	96371742	+	1000	79.0	[9.443364]	[164]	[]	[]	[96371578]	[]
151_15178	chr12	110602116	110602516	+	1000	79.0	[9.164563]	[143]	[]	[]	[110602345]	[]
151_15179	chr12	120539348	120539748	+	1000	79.0	[]	[]	[9.443364]	[113]	[]	[120539530]
151_15182	chr14	20490522	20490922	+	1000	79.0	[9.443364]	[67]	[9.443364]	[125]	[20490677]	[20490735]
151_15183	chr14	20632950	20633350	+	1000	79.0	[9.443364]	[154]	[7.9852743]	[178]	[20633154]	[20633178]
151_15188	chr14	75063617	75064017	+	1000	79.0	[]	[]	[9.443364]	[124]	[]	[75063816]
151_1519	chr3	4977394	4977794	+	1000	386.0	[9.443364]	[122]	[]	[]	[4977595]	[]
151_15191	chr15	28955148	28955548	+	1000	79.0	[9.443364]	[161]	[]	[]	[28955389]	[]
151_15193	chr15	74956150	74956550	+	1000	79.0	[]	[]	[9.443364]	[52]	[]	[74956301]
151_15195	chr15	82849558	82849958	+	1000	79.0	[7.9852743]	[187]	[]	[]	[82849761]	[]
151_15196	chr15	89998368	89998768	+	1000	79.0	[9.443364]	[150]	[]	[]	[89998603]	[]
151_15198	chr16	17589885	17590285	+	1000	79.0	[9.443364]	[125]	[]	[]	[17590091]	[]
151_15199	chr16	20286104	20286504	+	1000	79.0	[9.443364]	[118]	[]	[]	[20286315]	[]
151_15200	chr16	73400723	73401123	+	1000	79.0	[9.164563]	[167]	[]	[]	[73400970]	[]
151_15201	chr16	81444539	81444939	+	1000	79.0	[]	[]	[9.164563]	[116]	[]	[81444733]
151_15203	chr16	85441195	85441595	+	1000	79.0	[9.443364]	[173]	[]	[]	[85441440]	[]
151_15204	chr16	86065748	86066148	+	1000	79.0	[]	[]	[9.164563]	[138]	[]	[86065948]
151_15205	chr16	87258706	87259106	+	1000	79.0	[9.443364]	[112]	[]	[]	[87258898]	[]
151_15208	chr17	7017087	7017487	+	1000	79.0	[]	[]	[9.164563, 9.443364, 9.443364]	[78, 102, 149]	[]	[7017263, 7017287, 7017334]
151_15209	chr17	7241247	7241647	+	1000	79.0	[9.443364]	[150]	[]	[]	[7241494]	[]
151_15211	chr17	18781033	18781433	+	1000	79.0	[7.7064734]	[92]	[7.7064734]	[107]	[18781214]	[18781229]
151_15213	chr17	40342135	40342535	+	1000	79.0	[]	[]	[9.164563]	[119]	[]	[40342315]
151_15216	chr17	44915846	44916246	+	1000	79.0	[]	[]	[9.443364, 9.443364]	[91, 98]	[]	[44916034, 44916041]
151_1522	chr17	16216961	16217361	+	1000	385.0	[9.164563]	[116]	[]	[]	[16217176]	[]
151_15220	chr17	59558010	59558410	+	1000	79.0	[9.443364]	[88]	[]	[]	[59558191]	[]
151_15223	chr17	67401892	67402292	+	1000	79.0	[]	[]	[9.443364]	[157]	[]	[67402115]
151_15224	chr17	69857411	69857811	+	1000	79.0	[]	[]	[9.164563]	[103]	[]	[69857609]
151_15225	chr17	74862226	74862626	+	645	79.0	[]	[]	[9.164563, 7.7064734]	[126, 133]	[]	[74862448, 74862455]
151_15226	chr17	75295169	75295569	+	1000	79.0	[9.443364]	[94]	[]	[]	[75295356]	[]
151_15227	chr17	76446477	76446877	+	1000	79.0	[9.443364]	[115]	[]	[]	[76446691]	[]
151_1523	chr17	50944439	50944839	+	1000	385.0	[7.7064734]	[117]	[9.443364]	[133]	[50944654]	[50944670]
151_15232	chr19	1744856	1745256	+	1000	79.0	[9.164563, 9.443364]	[157, 164]	[]	[]	[1745076, 1745083]	[]
151_15235	chr19	10104735	10105135	+	1000	79.0	[9.443364]	[69]	[]	[]	[10104900]	[]
151_15236	chr19	17405753	17406153	+	1000	79.0	[]	[]	[9.443364]	[104]	[]	[17405930]
151_15240	chr19	44845629	44846029	+	1000	79.0	[7.9852743]	[126]	[]	[]	[44845783]	[]
151_15244	chr2	9656312	9656712	+	1000	79.0	[]	[]	[9.164563]	[114]	[]	[9656464]
151_15247	chr2	38508417	38508817	+	1000	79.0	[9.443364]	[138]	[]	[]	[38508625]	[]
151_15248	chr2	66700020	66700420	+	1000	79.0	[9.443364, 9.443364]	[112, 137]	[]	[]	[66700228, 66700253]	[]
151_15250	chr2	101162851	101163251	+	928	79.0	[9.443364]	[142]	[]	[]	[101163088]	[]
151_15251	chr2	119426735	119427135	+	1000	79.0	[9.443364]	[145]	[]	[]	[119426950]	[]
151_15253	chr2	195662165	195662565	+	1000	79.0	[9.164563]	[122]	[9.443364]	[107]	[195662368]	[195662353]
151_15258	chr20	37256309	37256709	+	885	79.0	[9.164563]	[111]	[]	[]	[37256517]	[]
151_15259	chr20	45508242	45508642	+	699	79.0	[]	[]	[7.9852743, 9.164563]	[92, 142]	[]	[45508402, 45508452]
151_15265	chr21	38733912	38734312	+	1000	79.0	[]	[]	[9.164563]	[134]	[]	[38734122]
151_15266	chr22	20920638	20921038	+	1000	79.0	[]	[]	[9.164563]	[191]	[]	[20920855]
151_15267	chr22	21032625	21033025	+	1000	79.0	[9.443364]	[69]	[]	[]	[21032787]	[]
151_15274	chr3	14912352	14912752	+	1000	79.0	[7.9852743]	[115]	[]	[]	[14912534]	[]
151_1528	chr17	57459258	57459658	+	1000	384.0	[]	[]	[9.443364]	[128]	[]	[57459472]
151_15283	chr3	72320810	72321210	+	1000	79.0	[9.443364]	[184]	[]	[]	[72321006]	[]
151_15284	chr3	136749067	136749467	+	1000	79.0	[9.443364]	[114]	[]	[]	[136749264]	[]
151_1529	chr3	49158098	49158498	+	1000	384.0	[9.443364, 9.164563]	[123, 129]	[]	[]	[49158320, 49158326]	[]
151_15292	chr3	197746787	197747187	+	1000	79.0	[]	[]	[9.443364]	[145]	[]	[197747030]
151_15295	chr4	109433454	109433854	+	1000	79.0	[9.164563]	[156]	[7.7064734, 7.7064734]	[120, 170]	[109433650]	[109433614, 109433664]
151_15298	chr5	25128639	25129039	+	1000	79.0	[9.443364]	[112]	[]	[]	[25128824]	[]
151_15299	chr5	55917978	55918378	+	1000	79.0	[]	[]	[9.443364]	[115]	[]	[55918193]
151_153	chr12	50400604	50401004	+	1000	1153.0	[9.164563]	[148]	[]	[]	[50400852]	[]
151_1530	chr1	18132043	18132443	+	1000	383.0	[9.443364]	[158]	[9.443364, 9.443364, 9.443364, 9.443364, 9.443364, 9.164563]	[106, 113, 120, 127, 146, 170]	[18132280]	[18132228, 18132235, 18132242, 18132249, 18132268, 18132292]
151_15302	chr5	122099000	122099400	+	1000	79.0	[9.443364]	[119]	[]	[]	[122099191]	[]
151_15303	chr5	134477531	134477931	+	1000	79.0	[]	[]	[7.7064734, 9.443364]	[123, 131]	[]	[134477754, 134477762]
151_15304	chr5	138352612	138353012	+	1000	79.0	[9.164563]	[91]	[]	[]	[138352776]	[]
151_15307	chr5	143219728	143220128	+	1000	79.0	[]	[]	[9.443364]	[184]	[]	[143219953]
151_1531	chr1	212242214	212242614	+	1000	383.0	[9.443364]	[139]	[]	[]	[212242438]	[]
151_15312	chr6	4135985	4136385	+	1000	79.0	[7.7064734]	[190]	[]	[]	[4136211]	[]
151_15314	chr6	8435515	8435915	+	1000	79.0	[7.7064734, 7.9852743]	[104, 146]	[]	[]	[8435689, 8435731]	[]
151_15315	chr6	11968146	11968546	+	1000	79.0	[9.164563, 9.443364]	[87, 149]	[]	[]	[11968323, 11968385]	[]
151_1532	chr19	1020535	1020935	+	1000	383.0	[7.7064734, 7.7064734, 9.164563, 7.7064734, 7.7064734]	[129, 157, 175, 182, 189]	[]	[]	[1020693, 1020721, 1020739, 1020746, 1020753]	[]
151_15328	chr6	41961017	41961417	+	1000	79.0	[9.443364]	[214]	[]	[]	[41961259]	[]
151_1533	chr19	7394887	7395287	+	1000	383.0	[9.164563]	[80]	[]	[]	[7395060]	[]
151_15331	chr6	79377840	79378240	+	638	79.0	[9.164563]	[156]	[]	[]	[79378062]	[]
151_15332	chr6	117675121	117675521	+	1000	79.0	[7.7064734]	[164]	[]	[]	[117675308]	[]
151_15340	chr6	167559852	167560252	+	1000	79.0	[]	[]	[9.164563, 9.164563]	[134, 141]	[]	[167560055, 167560062]
151_15341	chr6	167806302	167806702	+	923	79.0	[]	[]	[9.443364]	[106]	[]	[167806502]
151_15343	chr7	4638793	4639193	+	1000	79.0	[9.443364]	[103]	[]	[]	[4638951]	[]
151_15345	chr7	66150414	66150814	+	1000	79.0	[]	[]	[9.443364]	[83]	[]	[66150585]
151_15347	chr7	77752099	77752499	+	1000	79.0	[]	[]	[9.443364]	[153]	[]	[77752300]
151_15348	chr7	105284039	105284439	+	1000	79.0	[9.443364, 9.443364]	[115, 138]	[]	[]	[105284229, 105284252]	[]
151_1535	chr4	82900567	82900967	+	1000	383.0	[]	[]	[9.164563]	[167]	[]	[82900804]
151_15350	chr7	129401377	129401777	+	1000	79.0	[9.443364]	[79]	[]	[]	[129401554]	[]
151_15351	chr7	140005648	140006048	+	1000	79.0	[]	[]	[9.164563]	[130]	[]	[140005874]
151_15354	chr8	6806905	6807305	+	1000	79.0	[9.443364]	[184]	[]	[]	[6807134]	[]
151_15355	chr8	23508658	23509058	+	1000	79.0	[9.443364]	[76]	[]	[]	[23508830]	[]
151_15357	chr8	100472214	100472614	+	966	79.0	[]	[]	[9.443364]	[69]	[]	[100472378]
151_15358	chr8	100680796	100681196	+	1000	79.0	[9.443364]	[76]	[]	[]	[100680960]	[]
151_15363	chr9	95511221	95511621	+	1000	79.0	[9.164563]	[169]	[7.7064734]	[135]	[95511431]	[95511397]
151_15366	chr9	127741876	127742276	+	1000	79.0	[9.164563]	[162]	[]	[]	[127742083]	[]
151_15369	chrX	40014884	40015284	+	1000	79.0	[]	[]	[9.164563]	[99]	[]	[40015076]
151_1537	chr16	11149023	11149423	+	1000	382.0	[9.164563]	[102]	[9.164563]	[92]	[11149217]	[11149207]
151_15372	chr1	12408589	12408989	+	926	78.0	[]	[]	[9.443364]	[73]	[]	[12408751]
151_15375	chr1	25039438	25039838	+	1000	78.0	[9.164563]	[159]	[]	[]	[25039641]	[]
151_15376	chr1	26921598	26921998	+	1000	78.0	[]	[]	[7.7064734]	[171]	[]	[26921779]
151_1538	chr3	15858788	15859188	+	1000	382.0	[7.9852743, 9.164563]	[105, 118]	[9.164563]	[111]	[15858987, 15859000]	[15858993]
151_15382	chr1	65339823	65340223	+	1000	78.0	[9.164563]	[117]	[]	[]	[65340024]	[]
151_15387	chr1	150975738	150976138	+	1000	78.0	[9.443364]	[145]	[]	[]	[150975960]	[]
151_15390	chr1	156863059	156863459	+	1000	78.0	[]	[]	[9.443364]	[177]	[]	[156863308]
151_15392	chr1	161083315	161083715	+	1000	78.0	[9.443364]	[77]	[]	[]	[161083473]	[]
151_1540	chr10	93071703	93072103	+	1000	381.0	[9.164563, 9.164563]	[115, 126]	[]	[]	[93071917, 93071928]	[]
151_15404	chr10	69319303	69319703	+	1000	78.0	[]	[]	[9.164563]	[151]	[]	[69319538]
151_15405	chr10	73367528	73367928	+	1000	78.0	[]	[]	[9.443364]	[92]	[]	[73367696]
151_15409	chr10	87939330	87939730	+	1000	78.0	[]	[]	[9.443364]	[169]	[]	[87939551]
151_15416	chr11	46238055	46238455	+	1000	78.0	[]	[]	[7.9852743]	[160]	[]	[46238264]
151_15418	chr11	57321939	57322339	+	1000	78.0	[9.443364]	[61]	[]	[]	[57322092]	[]
151_15420	chr11	65060213	65060613	+	1000	78.0	[]	[]	[9.443364]	[64]	[]	[65060375]
151_15421	chr11	66069017	66069417	+	1000	78.0	[]	[]	[9.443364]	[188]	[]	[66069236]
151_15433	chr12	50249789	50250189	+	1000	78.0	[9.164563]	[117]	[]	[]	[50250004]	[]
151_15434	chr12	50504797	50505197	+	1000	78.0	[]	[]	[9.443364]	[168]	[]	[50504988]
151_15436	chr12	66302372	66302772	+	1000	78.0	[7.9852743]	[197]	[]	[]	[66302610]	[]
151_15439	chr12	95205594	95205994	+	1000	78.0	[]	[]	[9.164563]	[136]	[]	[95205780]
151_1544	chr5	134289474	134289874	+	1000	381.0	[9.164563]	[101]	[]	[]	[134289673]	[]
151_15441	chr12	120199960	120200360	+	1000	78.0	[]	[]	[9.443364]	[80]	[]	[120200140]
151_15443	chr13	28059183	28059583	+	1000	78.0	[]	[]	[9.443364]	[96]	[]	[28059374]
151_15445	chr14	20332414	20332814	+	1000	78.0	[9.443364]	[105]	[]	[]	[20332568]	[]
151_15449	chr14	100066176	100066576	+	1000	78.0	[9.443364]	[125]	[]	[]	[100066384]	[]
151_1545	chr1	110407370	110407770	+	1000	380.0	[7.9852743]	[171]	[7.9852743]	[111]	[110407608]	[110407548]
151_15451	chr15	36896996	36897396	+	1000	78.0	[9.164563]	[145]	[]	[]	[36897240]	[]
151_15452	chr15	43509434	43509834	+	1000	78.0	[]	[]	[9.443364]	[181]	[]	[43509636]
151_15453	chr15	64070088	64070488	+	1000	78.0	[9.443364]	[98]	[9.443364]	[77]	[64070265]	[64070244]
151_15456	chr15	81095659	81096059	+	1000	78.0	[]	[]	[9.443364, 9.443364]	[69, 109]	[]	[81095811, 81095851]
151_15457	chr15	92848731	92849131	+	1000	78.0	[]	[]	[9.443364, 9.443364]	[117, 130]	[]	[92848921, 92848934]
151_15464	chr16	31713374	31713774	+	1000	78.0	[]	[]	[7.7064734]	[169]	[]	[31713624]
151_15465	chr16	53054872	53055272	+	1000	78.0	[7.9852743]	[151]	[]	[]	[53055118]	[]
151_15468	chr16	85137467	85137867	+	1000	78.0	[]	[]	[9.443364]	[94]	[]	[85137641]
151_15469	chr16	87484691	87485091	+	1000	78.0	[9.443364]	[81]	[9.443364, 9.164563]	[133, 144]	[87484862]	[87484914, 87484925]
151_1547	chr2	159516386	159516786	+	1000	380.0	[9.164563]	[125]	[]	[]	[159516610]	[]
151_15471	chr17	29042500	29042900	+	1000	78.0	[]	[]	[9.443364]	[116]	[]	[29042703]
151_15472	chr17	29140099	29140499	+	1000	78.0	[9.164563]	[124]	[]	[]	[29140321]	[]
151_15475	chr17	43530376	43530776	+	1000	78.0	[9.443364]	[110]	[]	[]	[43530579]	[]
151_15476	chr17	58364317	58364717	+	1000	78.0	[7.9852743]	[121]	[]	[]	[58364512]	[]
151_15478	chr18	9614849	9615249	+	1000	78.0	[7.9852743]	[140]	[]	[]	[9615052]	[]
151_15480	chr18	55748305	55748705	+	1000	78.0	[9.164563]	[87]	[]	[]	[55748480]	[]
151_15481	chr18	70422103	70422503	+	1000	78.0	[]	[]	[9.443364]	[133]	[]	[70422311]
151_15487	chr19	7011303	7011703	+	809	78.0	[9.443364]	[120]	[]	[]	[7011463]	[]
151_15494	chr19	17407256	17407656	+	1000	78.0	[9.443364, 9.164563]	[192, 201]	[]	[]	[17407477, 17407486]	[]
151_155	chr9	124861772	124862172	+	1000	1151.0	[]	[]	[9.443364]	[101]	[]	[124861972]
151_15501	chr19	47849133	47849533	+	1000	78.0	[9.164563]	[86]	[]	[]	[47849305]	[]
151_15508	chr2	32805132	32805532	+	1000	78.0	[9.443364]	[150]	[]	[]	[32805364]	[]
151_15511	chr2	66481283	66481683	+	1000	78.0	[]	[]	[9.443364]	[206]	[]	[66481529]
151_15513	chr2	84888855	84889255	+	1000	78.0	[9.164563]	[120]	[]	[]	[84889072]	[]
151_15516	chr2	102240741	102241141	+	1000	78.0	[9.443364]	[130]	[]	[]	[102240944]	[]
151_15519	chr2	189661060	189661460	+	1000	78.0	[9.443364]	[131]	[]	[]	[189661224]	[]
151_1552	chr5	179858853	179859253	+	1000	379.0	[]	[]	[7.9852743]	[64]	[]	[179859006]
151_15520	chr2	215442304	215442704	+	1000	78.0	[]	[]	[9.164563]	[158]	[]	[215442537]
151_15521	chr2	241218126	241218526	+	1000	78.0	[]	[]	[7.9852743]	[123]	[]	[241218304]
151_15531	chr20	48467574	48467974	+	1000	78.0	[9.443364]	[107]	[]	[]	[48467777]	[]
151_15533	chr20	50673621	50674021	+	1000	78.0	[]	[]	[9.164563]	[166]	[]	[50673821]
151_15534	chr20	62143276	62143676	+	1000	78.0	[9.164563]	[132]	[]	[]	[62143508]	[]
151_15535	chr20	63363047	63363447	+	1000	78.0	[]	[]	[9.443364, 9.443364, 9.164563]	[193, 200, 207]	[]	[63363277, 63363284, 63363291]
151_15536	chr20	64221086	64221486	+	953	78.0	[]	[]	[9.164563]	[100]	[]	[64221268]
151_1554	chrX	65998235	65998635	+	1000	379.0	[]	[]	[9.443364]	[89]	[]	[65998421]
151_15541	chr21	35507097	35507497	+	1000	78.0	[]	[]	[9.443364]	[75]	[]	[35507272]
151_15544	chr21	38334845	38335245	+	1000	78.0	[9.443364]	[73]	[9.443364]	[152]	[38335004]	[38335083]
151_15545	chr21	43784246	43784646	+	1000	78.0	[]	[]	[9.164563]	[148]	[]	[43784480]
151_15549	chr22	22586988	22587388	+	1000	78.0	[]	[]	[9.443364]	[149]	[]	[22587160]
151_1555	chr16	77191531	77191931	+	1000	378.0	[9.164563, 9.164563, 9.443364]	[85, 146, 157]	[]	[]	[77191699, 77191760, 77191771]	[]
151_1556	chr2	9703658	9704058	+	1000	378.0	[]	[]	[9.443364]	[113]	[]	[9703854]
151_15560	chr3	114827466	114827866	+	1000	78.0	[9.443364, 9.443364]	[95, 118]	[]	[]	[114827648, 114827671]	[]
151_15563	chr3	141709118	141709518	+	1000	78.0	[]	[]	[9.443364]	[160]	[]	[141709341]
151_1557	chr2	241892697	241893097	+	1000	378.0	[]	[]	[9.443364, 9.164563]	[105, 112]	[]	[241892896, 241892903]
151_15570	chr4	53019798	53020198	+	1000	78.0	[9.443364]	[96]	[9.164563]	[123]	[53019987]	[53020014]
151_15571	chr4	74535555	74535955	+	1000	78.0	[9.443364]	[136]	[]	[]	[74535781]	[]
151_15572	chr4	112515173	112515573	+	1000	78.0	[9.164563]	[164]	[]	[]	[112515382]	[]
151_15575	chr4	143240946	143241346	+	1000	78.0	[9.443364]	[98]	[]	[]	[143241123]	[]
151_15576	chr4	168451745	168452145	+	1000	78.0	[9.443364]	[146]	[]	[]	[168451951]	[]
151_15578	chr5	16593613	16594013	+	1000	78.0	[9.443364]	[94]	[]	[]	[16593789]	[]
151_15580	chr5	39073194	39073594	+	1000	78.0	[9.443364]	[154]	[]	[]	[39073375]	[]
151_15581	chr5	42587662	42588062	+	1000	78.0	[9.164563]	[144]	[]	[]	[42587885]	[]
151_15583	chr5	43301551	43301951	+	1000	78.0	[9.164563]	[93]	[]	[]	[43301736]	[]
151_15584	chr5	76856813	76857213	+	1000	78.0	[9.443364]	[112]	[]	[]	[76857006]	[]
151_15587	chr5	80571526	80571926	+	1000	78.0	[9.443364]	[124]	[]	[]	[80571748]	[]
151_1559	chr1	207205097	207205497	+	1000	377.0	[9.164563]	[111]	[9.443364]	[96]	[207205299]	[207205284]
151_15591	chr5	108003175	108003575	+	1000	78.0	[9.443364]	[128]	[]	[]	[108003399]	[]
151_15594	chr5	177494215	177494615	+	1000	78.0	[9.443364]	[117]	[]	[]	[177494432]	[]
151_15603	chr6	28486899	28487299	+	1000	78.0	[9.443364]	[140]	[]	[]	[28487112]	[]
151_15605	chr6	30875639	30876039	+	1000	78.0	[7.7064734]	[172]	[9.443364]	[188]	[30875826]	[30875842]
151_15606	chr6	33195237	33195637	+	1000	78.0	[9.443364, 9.443364]	[144, 155]	[]	[]	[33195471, 33195482]	[]
151_15614	chr6	44128327	44128727	+	1000	78.0	[9.443364]	[118]	[]	[]	[44128539]	[]
151_15618	chr6	105272856	105273256	+	1000	78.0	[]	[]	[9.443364]	[107]	[]	[105273060]
151_15620	chr6	157962690	157963090	+	1000	78.0	[9.443364, 9.443364, 9.443364]	[82, 92, 135]	[]	[]	[157962867, 157962877, 157962920]	[]
151_15623	chr7	6348904	6349304	+	1000	78.0	[7.7064734]	[84]	[]	[]	[6349083]	[]
151_15626	chr7	30665024	30665424	+	1000	78.0	[9.443364, 9.164563, 9.164563]	[117, 124, 141]	[]	[]	[30665201, 30665208, 30665225]	[]
151_15627	chr7	36309231	36309631	+	1000	78.0	[9.164563]	[117]	[]	[]	[36309446]	[]
151_15628	chr7	44082613	44083013	+	1000	78.0	[9.164563]	[153]	[]	[]	[44082825]	[]
151_15629	chr7	44748435	44748835	+	1000	78.0	[7.9852743]	[153]	[]	[]	[44748654]	[]
