#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_14949	chr9	98886670	98887070	+	598	39.0	[]	[]	[10.371254, 10.371254]	[138, 213]	[]	[98886827, 98886902]
768_14952	chr9	128552093	128552493	+	672	39.0	[]	[]	[10.371254]	[141]	[]	[128552289]
768_14958	chr9	137070763	137071163	+	656	39.0	[]	[]	[10.338945]	[226]	[]	[137070996]
768_14962	chr1	1079425	1079825	+	600	38.5	[10.371254]	[75]	[]	[]	[1079581]	[]
768_14963	chr1	1305187	1305587	+	674	38.5	[]	[]	[10.371254]	[110]	[]	[1305344]
768_14966	chr1	15755717	15756117	+	650	38.5	[]	[]	[10.371254]	[95]	[]	[15755900]
768_14967	chr1	16093131	16093531	+	652	38.5	[]	[]	[10.371254]	[208]	[]	[16093368]
768_14968	chr1	17359621	17360021	+	620	38.5	[10.338945]	[135]	[]	[]	[17359830]	[]
768_1497	chr1	7826359	7826759	+	1000	214.0	[]	[]	[10.371254]	[86]	[]	[7826537]
768_14970	chr1	25187534	25187934	+	636	38.5	[10.371254]	[78]	[]	[]	[25187702]	[]
768_14971	chr1	25837789	25838189	+	657	38.5	[10.371254]	[159]	[]	[]	[25838024]	[]
768_14975	chr1	32223339	32223739	+	576	38.5	[]	[]	[10.371254]	[104]	[]	[32223512]
768_14979	chr1	45748568	45748968	+	632	38.5	[10.371254]	[103]	[10.338945]	[138]	[45748757]	[45748792]
768_1498	chr10	30348999	30349399	+	1000	214.0	[10.338945]	[160]	[]	[]	[30349245]	[]
768_14981	chr1	52002255	52002655	+	662	38.5	[]	[]	[10.371254]	[100]	[]	[52002443]
768_1499	chr20	33401372	33401772	+	1000	214.0	[10.338945]	[90]	[]	[]	[33401552]	[]
768_15007	chr11	9758811	9759211	+	632	38.5	[10.371254]	[165]	[]	[]	[9758998]	[]
768_15008	chr11	14891585	14891985	+	657	38.5	[10.338945]	[172]	[]	[]	[14891762]	[]
768_15011	chr11	64314465	64314865	+	610	38.5	[]	[]	[10.338945]	[118]	[]	[64314682]
768_15015	chr11	120281274	120281674	+	652	38.5	[]	[]	[10.371254]	[146]	[]	[120281514]
768_15016	chr11	120337077	120337477	+	669	38.5	[]	[]	[7.9514318]	[179]	[]	[120337320]
768_15018	chr12	34128566	34128966	+	552	38.5	[]	[]	[10.371254]	[104]	[]	[34128765]
768_1502	chr19	19405146	19405546	+	1000	213.5	[7.9514318, 10.371254]	[103, 127]	[]	[]	[19405344, 19405368]	[]
768_15024	chr12	122082738	122083138	+	665	38.5	[]	[]	[10.371254]	[140]	[]	[122082905]
768_15025	chr12	124910095	124910495	+	645	38.5	[10.371254]	[166]	[]	[]	[124910320]	[]
768_15028	chr13	107861385	107861785	+	631	38.5	[10.371254]	[152]	[]	[]	[107861568]	[]
768_15032	chr15	58778811	58779211	+	635	38.5	[]	[]	[10.371254, 10.371254]	[109, 119]	[]	[58778989, 58778999]
768_15033	chr15	64070036	64070436	+	618	38.5	[10.371254]	[174]	[10.371254]	[153]	[64070265]	[64070244]
768_15038	chr15	96158886	96159286	+	667	38.5	[10.371254]	[83]	[]	[]	[96159065]	[]
768_15040	chr16	3388219	3388619	+	675	38.5	[]	[]	[7.9191227]	[143]	[]	[3388376]
768_15043	chr16	12801725	12802125	+	646	38.5	[]	[]	[7.9514318, 10.371254]	[194, 200]	[]	[12801948, 12801954]
768_15047	chr17	29133065	29133465	+	549	38.5	[10.371254]	[113]	[]	[]	[29133276]	[]
768_1505	chr6	20402755	20403155	+	1000	213.5	[10.338945]	[141]	[]	[]	[20402976]	[]
768_15050	chr17	58333652	58334052	+	671	38.5	[]	[]	[10.371254]	[187]	[]	[58333889]
768_15053	chr17	76602007	76602407	+	570	38.5	[]	[]	[7.9191227]	[134]	[]	[76602223]
768_15055	chr17	82520725	82521125	+	627	38.5	[10.371254]	[242]	[]	[]	[82520970]	[]
768_15063	chr19	3699394	3699794	+	562	38.5	[]	[]	[10.371254]	[125]	[]	[3699575]
768_15064	chr19	6739890	6740290	+	652	38.5	[10.371254]	[125]	[]	[]	[6740066]	[]
768_15068	chr19	50741128	50741528	+	649	38.5	[10.371254]	[135]	[]	[]	[50741353]	[]
768_15070	chr19	58404063	58404463	+	584	38.5	[10.338945]	[146]	[]	[]	[58404295]	[]
768_15074	chr2	74458043	74458443	+	658	38.5	[7.9191227]	[149]	[]	[]	[74458275]	[]
768_15077	chr2	101162856	101163256	+	650	38.5	[10.371254]	[144]	[]	[]	[101163088]	[]
768_15079	chr2	186589654	186590054	+	638	38.5	[]	[]	[10.338945]	[131]	[]	[186589827]
768_15082	chr20	31861646	31862046	+	541	38.5	[]	[]	[10.338945]	[152]	[]	[31861893]
768_15085	chr20	45799169	45799569	+	588	38.5	[7.9514318]	[182]	[]	[]	[45799392]	[]
768_15095	chr22	20908242	20908642	+	571	38.5	[10.371254]	[117]	[]	[]	[20908426]	[]
768_15101	chr22	22834520	22834920	+	628	38.5	[10.371254]	[157]	[]	[]	[22834712]	[]
768_15104	chr22	30637712	30638112	+	641	38.5	[10.371254, 10.338945]	[136, 143]	[]	[]	[30637918, 30637925]	[]
768_15110	chr3	179315698	179316098	+	663	38.5	[]	[]	[10.338945]	[211]	[]	[179315917]
768_15111	chr4	55842239	55842639	+	573	38.5	[]	[]	[10.338945, 10.338945]	[110, 117]	[]	[55842439, 55842446]
768_15113	chr4	85725711	85726111	+	624	38.5	[10.371254]	[105]	[]	[]	[85725897]	[]
768_15114	chr4	103255946	103256346	+	642	38.5	[]	[]	[10.371254]	[183]	[]	[103256147]
768_15117	chr5	127739965	127740365	+	658	38.5	[10.371254]	[172]	[]	[]	[127740153]	[]
768_15119	chr5	140174622	140175022	+	600	38.5	[]	[]	[7.9191227]	[169]	[]	[140174805]
768_1512	chr11	125458016	125458416	+	1000	211.5	[]	[]	[10.371254]	[102]	[]	[125458210]
768_15122	chr6	34308505	34308905	+	564	38.5	[10.338945]	[164]	[]	[]	[34308723]	[]
768_15124	chr6	37053432	37053832	+	579	38.5	[10.338945]	[202]	[]	[]	[37053679]	[]
768_15131	chr6	147449419	147449819	+	646	38.5	[10.371254]	[117]	[]	[]	[147449592]	[]
768_15132	chr6	167827871	167828271	+	653	38.5	[7.9191227, 7.9191227]	[147, 181]	[]	[]	[167828049, 167828083]	[]
768_15135	chr7	12585022	12585422	+	649	38.5	[]	[]	[10.338945]	[157]	[]	[12585209]
768_1514	chr21	32771863	32772263	+	1000	211.5	[10.371254]	[171]	[]	[]	[32772080]	[]
768_1515	chr2	86194759	86195159	+	1000	211.0	[]	[]	[7.9514318]	[145]	[]	[86194989]
768_15152	chr8	144100633	144101033	+	662	38.5	[]	[]	[10.371254]	[54]	[]	[144100787]
768_15153	chr9	93094923	93095323	+	629	38.5	[10.338945]	[134]	[10.371254]	[119]	[93095129]	[93095114]
768_1516	chr1	54488297	54488697	+	1000	210.5	[7.9191227]	[162]	[]	[]	[54488541]	[]
768_15165	chrX	16639938	16640338	+	662	38.5	[]	[]	[10.371254]	[121]	[]	[16640147]
768_15167	chrX	49230286	49230686	+	552	38.5	[]	[]	[7.9514318]	[149]	[]	[49230442]
768_15168	chrX	130089778	130090178	+	598	38.5	[10.371254]	[174]	[]	[]	[130090022]	[]
768_15169	chrX	154501417	154501817	+	618	38.5	[]	[]	[10.371254]	[94]	[]	[154501590]
768_15172	chr1	2526068	2526468	+	645	38.0	[]	[]	[7.9191227]	[122]	[]	[2526282]
768_15176	chr1	26470219	26470619	+	649	38.0	[]	[]	[10.371254]	[99]	[]	[26470374]
768_1518	chr12	98503677	98504077	+	1000	210.5	[7.9514318]	[112]	[]	[]	[98503883]	[]
768_15185	chr1	89957131	89957531	+	586	38.0	[10.338945]	[84]	[]	[]	[89957283]	[]
768_15187	chr1	109643379	109643779	+	604	38.0	[7.9191227]	[145]	[]	[]	[109643610]	[]
768_1519	chr16	87317303	87317703	+	1000	210.5	[10.338945]	[106]	[10.371254]	[64]	[87317503]	[87317461]
768_15194	chr1	179129314	179129714	+	605	38.0	[10.371254]	[135]	[]	[]	[179129466]	[]
768_15196	chr1	212430476	212430876	+	646	38.0	[]	[]	[10.338945]	[189]	[]	[212430699]
768_152	chr21	25734894	25735294	+	1000	1098.0	[]	[]	[10.338945]	[136]	[]	[25735126]
768_1520	chr19	53103131	53103531	+	1000	210.0	[]	[]	[7.9191227]	[145]	[]	[53103305]
768_15200	chr10	5814086	5814486	+	606	38.0	[]	[]	[7.9191227]	[181]	[]	[5814301]
768_15208	chr10	73660509	73660909	+	630	38.0	[10.371254]	[147]	[]	[]	[73660725]	[]
768_15213	chr11	83194823	83195223	+	640	38.0	[]	[]	[10.338945]	[136]	[]	[83195033]
768_15219	chr12	46430224	46430624	+	649	38.0	[10.371254]	[146]	[10.338945]	[153]	[46430393]	[46430400]
768_1522	chr1	186288306	186288706	+	1000	209.5	[]	[]	[10.371254]	[161]	[]	[186288546]
768_15228	chr14	101685094	101685494	+	645	38.0	[]	[]	[10.371254]	[150]	[]	[101685264]
768_1523	chr17	1717417	1717817	+	1000	209.5	[]	[]	[10.371254]	[108]	[]	[1717608]
768_15234	chr15	92870238	92870638	+	606	38.0	[10.371254]	[114]	[]	[]	[92870430]	[]
768_15236	chr16	1960274	1960674	+	642	38.0	[]	[]	[10.371254]	[85]	[]	[1960450]
768_15239	chr16	15948728	15949128	+	590	38.0	[10.338945]	[103]	[]	[]	[15948915]	[]
768_1524	chr19	17624365	17624765	+	1000	209.5	[]	[]	[10.371254, 10.338945, 10.371254]	[104, 149, 180]	[]	[17624519, 17624564, 17624595]
768_15241	chr16	29613284	29613684	+	610	38.0	[10.338945]	[130]	[]	[]	[29613505]	[]
768_15249	chr17	47851626	47852026	+	547	38.0	[]	[]	[10.371254]	[97]	[]	[47851819]
768_1525	chr20	45230614	45231014	+	1000	209.5	[]	[]	[10.371254]	[130]	[]	[45230836]
768_15252	chr17	69088690	69089090	+	641	38.0	[10.338945]	[138]	[10.338945]	[120]	[69088884]	[69088866]
768_15255	chr17	81097016	81097416	+	639	38.0	[10.338945]	[61]	[]	[]	[81097170]	[]
768_15258	chr18	78767134	78767534	+	541	38.0	[]	[]	[10.371254, 10.371254]	[130, 144]	[]	[78767361, 78767375]
768_15259	chr19	1945925	1946325	+	641	38.0	[10.371254]	[108]	[]	[]	[1946111]	[]
768_15262	chr19	11085521	11085921	+	558	38.0	[]	[]	[10.371254]	[65]	[]	[11085678]
768_15273	chr19	55631761	55632161	+	641	38.0	[10.371254]	[102]	[]	[]	[55631944]	[]
768_15277	chr2	30513581	30513981	+	602	38.0	[]	[]	[10.371254]	[172]	[]	[30513805]
768_15286	chr2	191835964	191836364	+	607	38.0	[7.9514318]	[129]	[10.338945]	[200]	[191836120]	[191836191]
768_15288	chr20	47681068	47681468	+	580	38.0	[10.371254]	[127]	[]	[]	[47681294]	[]
768_1529	chr19	41893876	41894276	+	1000	209.0	[10.338945]	[110]	[]	[]	[41894074]	[]
768_15294	chr22	19664738	19665138	+	618	38.0	[]	[]	[10.338945]	[201]	[]	[19664950]
768_15298	chr22	22601139	22601539	+	596	38.0	[]	[]	[10.371254]	[95]	[]	[22601326]
768_1530	chr4	48804929	48805329	+	1000	209.0	[10.371254]	[124]	[10.371254]	[110]	[48805113]	[48805099]
768_15300	chr22	23088332	23088732	+	627	38.0	[10.338945]	[149]	[]	[]	[23088501]	[]
768_15301	chr22	23110755	23111155	+	596	38.0	[10.338945]	[114]	[]	[]	[23110953]	[]
768_15303	chr22	23271691	23272091	+	650	38.0	[]	[]	[10.338945]	[138]	[]	[23271844]
768_15309	chr3	43648801	43649201	+	641	38.0	[]	[]	[10.371254, 10.371254]	[201, 218]	[]	[43649023, 43649040]
768_15310	chr3	50274369	50274769	+	596	38.0	[10.371254]	[190]	[7.9191227]	[210]	[50274581]	[50274601]
768_15311	chr3	120596141	120596541	+	616	38.0	[10.371254]	[154]	[]	[]	[120596298]	[]
768_15314	chr3	172064961	172065361	+	581	38.0	[10.371254]	[70]	[]	[]	[172065117]	[]
768_15315	chr4	6755088	6755488	+	647	38.0	[]	[]	[10.371254]	[88]	[]	[6755269]
768_15319	chr5	43301516	43301916	+	633	38.0	[10.338945]	[142]	[]	[]	[43301736]	[]
768_15320	chr5	112976752	112977152	+	587	38.0	[]	[]	[7.9191227]	[211]	[]	[112977000]
768_15322	chr5	149381938	149382338	+	540	38.0	[]	[]	[10.338945]	[137]	[]	[149382101]
768_15323	chr5	181248613	181249013	+	641	38.0	[10.371254]	[172]	[]	[]	[181248798]	[]
768_15326	chr6	10099131	10099531	+	623	38.0	[]	[]	[10.371254]	[109]	[]	[10099316]
768_15327	chr6	13836771	13837171	+	631	38.0	[10.338945]	[211]	[]	[]	[13836989]	[]
768_15329	chr6	28772457	28772857	+	548	38.0	[10.338945]	[213]	[]	[]	[28772678]	[]
768_15335	chr7	39589699	39590099	+	622	38.0	[10.371254]	[98]	[]	[]	[39589892]	[]
768_15339	chr7	102151108	102151508	+	649	38.0	[10.371254]	[135]	[]	[]	[102151338]	[]
768_1534	chr1	11911427	11911827	+	1000	208.0	[]	[]	[10.371254, 10.371254]	[161, 168]	[]	[11911656, 11911663]
768_15341	chr7	107109170	107109570	+	610	38.0	[]	[]	[10.371254]	[105]	[]	[107109344]
768_15346	chr7	152382285	152382685	+	642	38.0	[10.371254]	[156]	[]	[]	[152382488]	[]
768_15348	chr8	41794709	41795109	+	606	38.0	[]	[]	[10.371254]	[125]	[]	[41794933]
768_1535	chr11	418602	419002	+	1000	208.0	[10.371254, 10.338945]	[144, 151]	[]	[]	[418834, 418841]	[]
768_15353	chr9	98159828	98160228	+	643	38.0	[]	[]	[10.371254, 10.338945]	[79, 110]	[]	[98159995, 98160026]
768_15359	chr9	132996790	132997190	+	636	38.0	[]	[]	[10.338945]	[129]	[]	[132997008]
768_1536	chr20	17872357	17872757	+	1000	208.0	[]	[]	[10.338945, 10.371254, 10.338945]	[61, 78, 95]	[]	[17872516, 17872533, 17872550]
768_15361	chr9	136645763	136646163	+	661	38.0	[]	[]	[10.371254]	[186]	[]	[136645951]
768_15362	chrX	140918467	140918867	+	644	38.0	[]	[]	[7.9191227, 10.371254]	[140, 173]	[]	[140918679, 140918712]
768_15363	chr1	975875	976275	+	595	37.5	[10.338945]	[179]	[]	[]	[976077]	[]
768_15369	chr1	33346924	33347324	+	635	37.5	[10.338945]	[197]	[]	[]	[33347159]	[]
768_1537	chr6	151087817	151088217	+	1000	208.0	[10.371254]	[124]	[10.338945]	[103]	[151088023]	[151088002]
768_15371	chr1	40634304	40634704	+	606	37.5	[10.371254]	[164]	[10.371254]	[223]	[40634490]	[40634549]
768_15382	chr1	167237041	167237441	+	640	37.5	[]	[]	[10.371254]	[105]	[]	[167237208]
768_15392	chr10	32446985	32447385	+	636	37.5	[]	[]	[10.371254]	[200]	[]	[32447229]
768_15395	chr10	50336066	50336466	+	623	37.5	[10.371254]	[205]	[]	[]	[50336281]	[]
768_154	chr17	42561937	42562337	+	1000	1096.5	[]	[]	[10.371254]	[80]	[]	[42562106]
768_1540	chr17	69047498	69047898	+	1000	207.5	[10.371254]	[138]	[]	[]	[69047720]	[]
768_15400	chr10	72330565	72330965	+	585	37.5	[10.371254]	[168]	[]	[]	[72330747]	[]
768_15406	chr11	17208298	17208698	+	563	37.5	[10.338945]	[87]	[]	[]	[17208478]	[]
768_1541	chr22	12166002	12166402	+	1000	207.5	[]	[]	[10.338945, 10.338945, 10.338945, 10.338945, 10.338945, 10.338945]	[65, 71, 78, 98, 104, 118]	[]	[12166163, 12166169, 12166176, 12166196, 12166202, 12166216]
768_15418	chr14	77321358	77321758	+	588	37.5	[]	[]	[10.371254]	[123]	[]	[77321565]
768_15423	chr16	396282	396682	+	631	37.5	[7.9514318]	[149]	[]	[]	[396496]	[]
768_15425	chr16	11964475	11964875	+	587	37.5	[]	[]	[10.371254]	[73]	[]	[11964642]
768_15426	chr16	14975062	14975462	+	599	37.5	[]	[]	[10.338945]	[244]	[]	[14975311]
768_1543	chr3	141370082	141370482	+	1000	207.5	[7.9514318]	[99]	[]	[]	[141370258]	[]
768_15431	chr17	57440276	57440676	+	582	37.5	[10.338945]	[145]	[]	[]	[57440477]	[]
768_15435	chr17	82338753	82339153	+	595	37.5	[]	[]	[7.9191227]	[179]	[]	[82338979]
768_15436	chr18	9476951	9477351	+	576	37.5	[]	[]	[7.9514318]	[179]	[]	[9477143]
768_15441	chr19	11695030	11695430	+	645	37.5	[]	[]	[10.371254]	[178]	[]	[11695217]
768_15447	chr2	131543336	131543736	+	627	37.5	[10.371254]	[120]	[7.9514318]	[85]	[131543536]	[131543501]
768_15449	chr2	169034091	169034491	+	596	37.5	[10.371254]	[196]	[]	[]	[169034307]	[]
768_1545	chr7	131786161	131786561	+	1000	207.5	[10.338945]	[161]	[]	[]	[131786389]	[]
768_15454	chr20	34997918	34998318	+	635	37.5	[]	[]	[10.338945]	[128]	[]	[34998072]
768_15462	chr21	45593706	45594106	+	635	37.5	[]	[]	[10.338945]	[184]	[]	[45593927]
768_15463	chr22	19101373	19101773	+	629	37.5	[10.371254]	[56]	[]	[]	[19101526]	[]
768_15471	chr22	22424143	22424543	+	542	37.5	[7.9514318]	[183]	[]	[]	[22424393]	[]
768_15474	chr22	31895775	31896175	+	632	37.5	[]	[]	[10.338945]	[110]	[]	[31895970]
768_15483	chr3	139288561	139288961	+	630	37.5	[]	[]	[10.371254]	[179]	[]	[139288757]
768_15488	chr3	196563642	196564042	+	605	37.5	[]	[]	[10.371254]	[97]	[]	[196563799]
768_1549	chr21	33968278	33968678	+	1000	207.0	[]	[]	[10.338945]	[87]	[]	[33968448]
768_15491	chr4	78584819	78585219	+	626	37.5	[]	[]	[10.371254]	[209]	[]	[78585062]
768_1550	chr22	23766690	23767090	+	1000	207.0	[]	[]	[10.338945, 10.371254]	[111, 118]	[]	[23766901, 23766908]
768_15500	chr5	69046322	69046722	+	619	37.5	[10.371254]	[151]	[10.338945]	[187]	[69046506]	[69046542]
768_15504	chr5	150700417	150700817	+	603	37.5	[]	[]	[7.9191227]	[150]	[]	[150700628]
768_15507	chr6	4984444	4984844	+	613	37.5	[]	[]	[10.371254]	[110]	[]	[4984624]
768_15509	chr6	26250189	26250589	+	580	37.5	[7.9514318]	[103]	[]	[]	[26250358]	[]
768_1551	chr3	152446531	152446931	+	1000	207.0	[]	[]	[7.9191227, 10.371254, 10.371254]	[104, 124, 137]	[]	[152446731, 152446751, 152446764]
768_15512	chr6	31749776	31750176	+	637	37.5	[10.371254]	[127]	[]	[]	[31749951]	[]
768_15517	chr6	70281897	70282297	+	621	37.5	[]	[]	[10.338945, 10.338945]	[105, 118]	[]	[70282084, 70282097]
768_15521	chr6	158008032	158008432	+	619	37.5	[]	[]	[10.371254]	[129]	[]	[158008200]
768_15525	chr7	5625816	5626216	+	616	37.5	[10.371254]	[160]	[]	[]	[5626050]	[]
768_1553	chr1	42846258	42846658	+	1000	206.5	[7.9514318]	[148]	[]	[]	[42846490]	[]
768_15534	chr7	121278308	121278708	+	613	37.5	[]	[]	[10.338945]	[108]	[]	[121278511]
768_1554	chr10	12214846	12215246	+	1000	206.5	[7.9191227]	[164]	[10.371254]	[88]	[12215091]	[12215015]
768_15540	chr8	85220505	85220905	+	587	37.5	[10.371254]	[201]	[]	[]	[85220748]	[]
768_15541	chr8	90224349	90224749	+	598	37.5	[10.371254, 10.371254]	[153, 159]	[]	[]	[90224563, 90224569]	[]
768_15544	chr8	129679274	129679674	+	642	37.5	[10.338945]	[229]	[]	[]	[129679510]	[]
768_15546	chr9	34253789	34254189	+	631	37.5	[]	[]	[10.371254, 10.371254]	[139, 146]	[]	[34253993, 34254000]
768_1555	chr19	51031521	51031921	+	1000	206.5	[]	[]	[10.338945, 10.338945]	[118, 157]	[]	[51031730, 51031769]
768_15554	chr9	136295545	136295945	+	623	37.5	[]	[]	[10.338945]	[173]	[]	[136295779]
768_1556	chr21	45292300	45292700	+	1000	206.5	[]	[]	[10.338945]	[108]	[]	[45292477]
768_15560	chr1	2271951	2272351	+	575	37.0	[10.338945, 10.371254]	[60, 68]	[7.9514318]	[110]	[2272108, 2272116]	[2272158]
768_15564	chr1	26130450	26130850	+	578	37.0	[10.371254]	[120]	[]	[]	[26130649]	[]
768_15568	chr1	70751644	70752044	+	633	37.0	[]	[]	[10.338945]	[138]	[]	[70751848]
768_15581	chr1	225926285	225926685	+	598	37.0	[]	[]	[10.371254]	[116]	[]	[225926475]
768_15584	chr10	23051868	23052268	+	564	37.0	[10.371254, 10.371254]	[97, 114]	[]	[]	[23052054, 23052071]	[]
768_15588	chr10	79195385	79195785	+	543	37.0	[]	[]	[7.9514318]	[132]	[]	[79195615]
768_15592	chr11	5224705	5225105	+	589	37.0	[10.338945]	[116]	[]	[]	[5224916]	[]
768_15599	chr11	64847231	64847631	+	604	37.0	[]	[]	[10.371254]	[151]	[]	[64847444]
768_156	chr1	222589739	222590139	+	1000	1093.5	[]	[]	[7.9191227, 10.338945]	[88, 113]	[]	[222589921, 222589946]
768_1560	chr6	18368264	18368664	+	1000	205.5	[10.338945, 10.371254]	[113, 125]	[]	[]	[18368475, 18368487]	[]
768_15600	chr11	66282713	66283113	+	617	37.0	[10.371254]	[192]	[]	[]	[66282929]	[]
768_15601	chr11	66843223	66843623	+	619	37.0	[10.338945]	[167]	[]	[]	[66843443]	[]
768_15603	chr11	119031254	119031654	+	586	37.0	[]	[]	[10.371254]	[150]	[]	[119031441]
768_15609	chr12	98509167	98509567	+	634	37.0	[]	[]	[10.371254]	[158]	[]	[98509336]
768_1561	chr7	130440929	130441329	+	1000	205.5	[7.9191227]	[119]	[]	[]	[130441131]	[]
768_15615	chr14	74302911	74303311	+	622	37.0	[]	[]	[10.338945]	[87]	[]	[74303094]
768_15634	chr17	19304285	19304685	+	592	37.0	[10.371254]	[89]	[]	[]	[19304449]	[]
768_15638	chr17	42292691	42293091	+	615	37.0	[]	[]	[10.371254]	[87]	[]	[42292857]
768_1564	chr10	73730311	73730711	+	1000	205.0	[7.9514318]	[76]	[]	[]	[73730481]	[]
768_15642	chr18	11980149	11980549	+	546	37.0	[10.371254]	[218]	[]	[]	[11980397]	[]
768_15643	chr18	60053872	60054272	+	607	37.0	[]	[]	[10.338945]	[188]	[]	[60054076]
768_15645	chr19	4575286	4575686	+	614	37.0	[10.338945]	[214]	[]	[]	[4575529]	[]
768_15649	chr19	12826064	12826464	+	614	37.0	[10.338945]	[159]	[]	[]	[12826297]	[]
768_1565	chr11	64626622	64627022	+	1000	205.0	[10.371254, 10.371254]	[111, 118]	[]	[]	[64626828, 64626835]	[]
768_15656	chr2	203239699	203240099	+	579	37.0	[10.371254]	[100]	[]	[]	[203239881]	[]
768_15662	chr21	29645622	29646022	+	615	37.0	[]	[]	[10.338945]	[161]	[]	[29645846]
768_15668	chr22	20446663	20447063	+	599	37.0	[]	[]	[10.371254]	[102]	[]	[20446858]
768_1567	chr17	74868477	74868877	+	1000	205.0	[]	[]	[10.371254]	[159]	[]	[74868670]
768_15680	chr22	23096148	23096548	+	558	37.0	[10.371254]	[117]	[7.9514318]	[194]	[23096311]	[23096388]
768_1569	chr19	50661620	50662020	+	1000	205.0	[]	[]	[10.371254]	[164]	[]	[50661819]
768_15691	chr3	170687210	170687610	+	547	37.0	[10.371254]	[125]	[]	[]	[170687423]	[]
768_15693	chr4	6674704	6675104	+	591	37.0	[]	[]	[10.371254]	[152]	[]	[6674872]
768_15695	chr4	38740192	38740592	+	613	37.0	[]	[]	[10.371254]	[242]	[]	[38740442]
768_15696	chr4	40290945	40291345	+	620	37.0	[]	[]	[10.338945]	[123]	[]	[40291097]
768_15697	chr4	53376964	53377364	+	625	37.0	[]	[]	[10.371254]	[165]	[]	[53377168]
768_15698	chr4	81747117	81747517	+	556	37.0	[10.338945]	[203]	[]	[]	[81747359]	[]
768_157	chr16	19718037	19718437	+	1000	1093.0	[7.9191227]	[130]	[10.338945]	[73]	[19718261]	[19718204]
768_1570	chr2	241892684	241893084	+	1000	205.0	[]	[]	[10.371254, 10.338945]	[128, 135]	[]	[241892896, 241892903]
768_15701	chr5	154373842	154374242	+	586	37.0	[]	[]	[10.371254]	[79]	[]	[154373996]
768_15703	chr5	160081008	160081408	+	578	37.0	[]	[]	[10.338945]	[168]	[]	[160081232]
768_15706	chr6	24718677	24719077	+	620	37.0	[10.338945, 10.338945]	[100, 151]	[]	[]	[24718854, 24718905]	[]
768_15711	chr6	36440199	36440599	+	551	37.0	[10.371254]	[94]	[]	[]	[36440354]	[]
768_15719	chr6	160991050	160991450	+	617	37.0	[10.338945]	[155]	[]	[]	[160991274]	[]
768_15721	chr7	474775	475175	+	598	37.0	[10.371254]	[147]	[]	[]	[474943]	[]
768_15727	chr7	77842765	77843165	+	581	37.0	[]	[]	[10.371254, 10.338945]	[137, 159]	[]	[77842964, 77842986]
768_1573	chr17	83053707	83054107	+	1000	204.5	[10.371254, 10.338945]	[97, 104]	[]	[]	[83053894, 83053901]	[]
768_15732	chr7	116525810	116526210	+	614	37.0	[7.9191227]	[143]	[]	[]	[116526004]	[]
768_15733	chr7	121070739	121071139	+	614	37.0	[10.371254]	[128]	[]	[]	[121070924]	[]
768_15734	chr7	128858755	128859155	+	629	37.0	[]	[]	[10.338945]	[90]	[]	[128858928]
768_15740	chr8	41604371	41604771	+	599	37.0	[]	[]	[10.338945, 10.371254]	[109, 131]	[]	[41604570, 41604592]
768_15744	chr8	130003185	130003585	+	606	37.0	[10.338945]	[130]	[]	[]	[130003380]	[]
768_15755	chr1	1779344	1779744	+	595	36.5	[]	[]	[10.371254]	[161]	[]	[1779563]
768_15757	chr1	12614858	12615258	+	597	36.5	[]	[]	[10.338945]	[73]	[]	[12615011]
768_15758	chr1	21025080	21025480	+	603	36.5	[10.338945]	[141]	[]	[]	[21025241]	[]
768_15768	chr1	91593049	91593449	+	590	36.5	[]	[]	[10.371254]	[115]	[]	[91593244]
768_1577	chr9	92147181	92147581	+	1000	204.5	[]	[]	[10.371254]	[155]	[]	[92147418]
768_15775	chr1	203650229	203650629	+	596	36.5	[7.9191227]	[149]	[]	[]	[203650420]	[]
768_1578	chr1	1399352	1399752	+	1000	204.0	[]	[]	[7.9191227]	[88]	[]	[1399540]
768_15783	chr10	50558142	50558542	+	590	36.5	[]	[]	[10.371254]	[185]	[]	[50558341]
768_15784	chr10	73713936	73714336	+	568	36.5	[10.371254]	[109]	[]	[]	[73714144]	[]
768_15795	chr11	67620565	67620965	+	609	36.5	[7.9191227]	[169]	[]	[]	[67620777]	[]
768_158	chr3	48439974	48440374	+	1000	1092.0	[]	[]	[10.371254, 10.371254]	[73, 80]	[]	[48440130, 48440137]
768_1580	chr1	84506549	84506949	+	1000	204.0	[7.9514318]	[135]	[10.338945]	[109]	[84506751]	[84506725]
768_15807	chr12	113236708	113237108	+	609	36.5	[10.338945]	[163]	[]	[]	[113236959]	[]
768_15808	chr12	116422012	116422412	+	587	36.5	[10.371254]	[146]	[]	[]	[116422221]	[]
768_15813	chr15	52116026	52116426	+	600	36.5	[]	[]	[10.371254]	[133]	[]	[52116213]
768_15814	chr15	63793820	63794220	+	602	36.5	[]	[]	[10.371254]	[193]	[]	[63794015]
