#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_12730	chr1	67561333	67561733	+	1000	89.0	[9.465482]	[118]	[4.611834]	[118]	[67561549]	[67561549]
345_12735	chr1	154963664	154964064	+	1000	89.0	[4.611834]	[121]	[4.611834]	[121]	[154963882]	[154963882]
345_12736	chr1	156178230	156178630	+	1000	89.0	[5.088419]	[126]	[4.611834]	[126]	[156178443]	[156178443]
345_12737	chr1	202462328	202462728	+	1000	89.0	[4.611834]	[150]	[5.088419]	[150]	[202462565]	[202462565]
345_12738	chr1	206700310	206700710	+	1000	89.0	[9.465482]	[107]	[4.611834]	[107]	[206700507]	[206700507]
345_12746	chr11	5244639	5245039	+	1000	89.0	[4.611834]	[166]	[4.611834]	[166]	[5244882]	[5244882]
345_12748	chr11	34464574	34464974	+	1000	89.0	[4.611834]	[71]	[4.611834]	[71]	[34464735]	[34464735]
345_12752	chr11	83034294	83034694	+	1000	89.0	[4.611834, 4.611834]	[147, 150]	[4.611834, 4.611834]	[147, 150]	[83034537, 83034540]	[83034537, 83034540]
345_12755	chr12	450505	450905	+	1000	89.0	[4.611834, 4.611834]	[97, 121]	[5.088419, 4.611834]	[97, 121]	[450700, 450724]	[450700, 450724]
345_12767	chr15	63818191	63818591	+	1000	89.0	[9.465482]	[131]	[4.611834]	[131]	[63818405]	[63818405]
345_12772	chr17	1625470	1625870	+	1000	89.0	[4.611834, 4.611834]	[112, 126]	[4.611834, 4.611834]	[112, 126]	[1625669, 1625683]	[1625669, 1625683]
345_12773	chr17	11997141	11997541	+	1000	89.0	[4.611834, 11.270045, 5.088419]	[82, 112, 121]	[4.611834, 11.270045, 4.611834]	[82, 112, 121]	[11997317, 11997347, 11997356]	[11997317, 11997347, 11997356]
345_12777	chr19	36035689	36036089	+	1000	89.0	[5.088419]	[160]	[4.611834]	[160]	[36035939]	[36035939]
345_12778	chr19	45442622	45443022	+	1000	89.0	[4.611834, 4.611834]	[154, 157]	[4.611834, 4.611834]	[154, 157]	[45442840, 45442843]	[45442840, 45442843]
345_12783	chr2	86190014	86190414	+	1000	89.0	[4.611834]	[96]	[5.088419]	[96]	[86190178]	[86190178]
345_12788	chr2	172066428	172066828	+	1000	89.0	[11.270045, 4.611834]	[120, 123]	[11.270045, 4.611834]	[120, 123]	[172066640, 172066643]	[172066640, 172066643]
345_1279	chr10	117411446	117411846	+	1000	506.0	[4.611834, 4.611834]	[91, 145]	[4.611834, 4.611834]	[91, 145]	[117411629, 117411683]	[117411629, 117411683]
345_12792	chr21	29639745	29640145	+	1000	89.0	[4.611834]	[113]	[4.611834]	[113]	[29639948]	[29639948]
345_12795	chr22	29270395	29270795	+	1000	89.0	[4.611834]	[125]	[4.611834]	[125]	[29270617]	[29270617]
345_12798	chr3	46484956	46485356	+	1000	89.0	[5.088419, 5.088419, 4.611834, 4.611834]	[83, 94, 110, 147]	[4.611834, 4.611834, 4.611834, 4.611834]	[83, 94, 110, 147]	[46485134, 46485145, 46485161, 46485198]	[46485134, 46485145, 46485161, 46485198]
345_12803	chr3	178680023	178680423	+	1000	89.0	[4.611834]	[117]	[4.611834]	[117]	[178680229]	[178680229]
345_12809	chr4	94896921	94897321	+	1000	89.0	[4.611834, 4.611834, 4.611834]	[105, 137, 140]	[4.611834, 4.611834, 4.611834]	[105, 137, 140]	[94897121, 94897153, 94897156]	[94897121, 94897153, 94897156]
345_12814	chr5	30046547	30046947	+	1000	89.0	[4.611834, 5.088419]	[62, 112]	[4.611834, 4.611834]	[62, 112]	[30046702, 30046752]	[30046702, 30046752]
345_12815	chr5	68367287	68367687	+	1000	89.0	[4.611834, 11.270045]	[122, 140]	[9.465482, 11.270045]	[122, 140]	[68367504, 68367522]	[68367504, 68367522]
345_12819	chr6	25560881	25561281	+	1000	89.0	[4.611834, 8.356634]	[136, 150]	[9.465482, 4.611834]	[136, 150]	[25561114, 25561128]	[25561114, 25561128]
345_12821	chr6	29490639	29491039	+	1000	89.0	[4.611834, 9.465482]	[85, 147]	[4.611834, 4.611834]	[85, 147]	[29490817, 29490879]	[29490817, 29490879]
345_12822	chr6	30744323	30744723	+	1000	89.0	[11.270045, 4.611834]	[91, 146]	[11.270045, 4.611834]	[91, 146]	[30744499, 30744554]	[30744499, 30744554]
345_12827	chr6	126054383	126054783	+	1000	89.0	[4.611834, 4.611834, 4.611834]	[87, 99, 129]	[4.611834, 4.611834, 4.611834]	[87, 99, 129]	[126054565, 126054577, 126054607]	[126054565, 126054577, 126054607]
345_12828	chr6	135195453	135195853	+	1000	89.0	[4.611834]	[109]	[9.465482]	[109]	[135195659]	[135195659]
345_12830	chr7	522300	522700	+	1000	89.0	[4.611834]	[79]	[4.611834]	[79]	[522471]	[522471]
345_12836	chr7	98348969	98349369	+	1000	89.0	[4.611834]	[106]	[4.611834]	[106]	[98349175]	[98349175]
345_12838	chr7	135557753	135558153	+	1000	89.0	[4.611834]	[152]	[4.611834]	[152]	[135558001]	[135558001]
345_12842	chr8	100900424	100900824	+	1000	89.0	[9.465482, 4.611834, 4.611834]	[74, 83, 118]	[4.611834, 9.465482, 4.611834]	[74, 83, 118]	[100900593, 100900602, 100900637]	[100900593, 100900602, 100900637]
345_12853	chr1	39047522	39047922	+	1000	88.0	[4.611834]	[97]	[4.611834]	[97]	[39047707]	[39047707]
345_12856	chr1	88680902	88681302	+	1000	88.0	[4.611834]	[71]	[9.465482]	[71]	[88681064]	[88681064]
345_12857	chr1	149888504	149888904	+	1000	88.0	[11.270045]	[126]	[11.270045]	[126]	[149888718]	[149888718]
345_12859	chr1	191065711	191066111	+	1000	88.0	[4.611834]	[139]	[5.088419]	[139]	[191065928]	[191065928]
345_12865	chr10	32960069	32960469	+	1000	88.0	[9.465482]	[76]	[4.611834]	[76]	[32960241]	[32960241]
345_12869	chr10	112140042	112140442	+	1000	88.0	[4.611834, 8.356634, 4.611834]	[90, 96, 126]	[4.611834, 4.611834, 5.088419]	[90, 96, 126]	[112140227, 112140233, 112140263]	[112140227, 112140233, 112140263]
345_12870	chr10	124627972	124628372	+	1000	88.0	[4.611834]	[64]	[4.611834]	[64]	[124628134]	[124628134]
345_12875	chr11	124638489	124638889	+	1000	88.0	[4.611834]	[119]	[4.611834]	[119]	[124638698]	[124638698]
345_12878	chr12	118187783	118188183	+	1000	88.0	[9.465482]	[116]	[4.611834]	[116]	[118187988]	[118187988]
345_12885	chr15	51185212	51185612	+	1000	88.0	[4.611834]	[164]	[8.356634]	[164]	[51185457]	[51185457]
345_12888	chr15	67370188	67370588	+	1000	88.0	[4.611834, 4.611834]	[81, 97]	[4.611834, 9.465482]	[81, 97]	[67370360, 67370376]	[67370360, 67370376]
345_12890	chr16	12675781	12676181	+	1000	88.0	[9.465482]	[100]	[4.611834]	[100]	[12675977]	[12675977]
345_12894	chr16	88509047	88509447	+	1000	88.0	[4.611834, 11.270045]	[152, 162]	[4.611834, 11.270045]	[152, 162]	[88509287, 88509297]	[88509287, 88509297]
345_12895	chr17	1797294	1797694	+	1000	88.0	[4.611834]	[146]	[4.611834]	[146]	[1797523]	[1797523]
345_12896	chr17	15236196	15236596	+	1000	88.0	[4.611834, 11.270045, 4.611834]	[76, 105, 125]	[4.611834, 11.270045, 4.611834]	[76, 105, 125]	[15236360, 15236389, 15236409]	[15236360, 15236389, 15236409]
345_12900	chr18	36901193	36901593	+	1000	88.0	[4.611834]	[114]	[4.611834]	[114]	[36901402]	[36901402]
345_12915	chr22	23192182	23192582	+	1000	88.0	[4.611834, 4.611834, 9.465482]	[137, 140, 155]	[5.088419, 4.611834, 4.611834]	[137, 140, 155]	[23192410, 23192413, 23192428]	[23192410, 23192413, 23192428]
345_12923	chr3	153166271	153166671	+	1000	88.0	[4.611834, 4.611834, 4.611834]	[98, 151, 174]	[5.088419, 4.611834, 4.611834]	[98, 151, 174]	[153166446, 153166499, 153166522]	[153166446, 153166499, 153166522]
345_12925	chr4	27084564	27084964	+	1000	88.0	[4.611834]	[92]	[4.611834]	[92]	[27084756]	[27084756]
345_12926	chr4	102444744	102445144	+	1000	88.0	[4.611834, 9.465482]	[88, 130]	[4.611834, 4.611834]	[88, 130]	[102444929, 102444971]	[102444929, 102444971]
345_1294	chr4	98686845	98687245	+	1000	504.0	[4.611834, 4.611834]	[134, 147]	[4.611834, 4.611834]	[134, 147]	[98687078, 98687091]	[98687078, 98687091]
345_12944	chr6	88964513	88964913	+	1000	88.0	[4.611834, 4.611834]	[91, 100]	[4.611834, 9.465482]	[91, 100]	[88964701, 88964710]	[88964701, 88964710]
345_12949	chr7	138630045	138630445	+	1000	88.0	[4.611834, 11.270045]	[113, 128]	[4.611834, 11.270045]	[113, 128]	[138630246, 138630261]	[138630246, 138630261]
345_12953	chr8	59555319	59555719	+	1000	88.0	[4.611834]	[153]	[4.611834]	[153]	[59555566]	[59555566]
345_12955	chr8	109058879	109059279	+	1000	88.0	[11.270045]	[126]	[11.270045]	[126]	[109059082]	[109059082]
345_12957	chr9	87592447	87592847	+	1000	88.0	[4.611834]	[121]	[4.611834]	[121]	[87592665]	[87592665]
345_12960	chr9	122821519	122821919	+	1000	88.0	[4.611834, 11.270045]	[74, 163]	[4.611834, 11.270045]	[74, 163]	[122821672, 122821761]	[122821672, 122821761]
345_12963	chrX	102754631	102755031	+	1000	88.0	[4.611834, 4.611834, 4.611834]	[89, 115, 118]	[4.611834, 4.611834, 4.611834]	[89, 115, 118]	[102754811, 102754837, 102754840]	[102754811, 102754837, 102754840]
345_1297	chr11	124079671	124080071	+	1000	503.0	[11.270045, 4.611834]	[58, 76]	[11.270045, 4.611834]	[58, 76]	[124079827, 124079845]	[124079827, 124079845]
345_12978	chr1	228340932	228341332	+	1000	87.0	[4.611834]	[157]	[5.088419]	[157]	[228341179]	[228341179]
345_12984	chr11	43920540	43920940	+	1000	87.0	[4.611834, 11.270045]	[97, 118]	[4.611834, 11.270045]	[97, 118]	[43920732, 43920753]	[43920732, 43920753]
345_12986	chr11	107427755	107428155	+	1000	87.0	[9.465482]	[64]	[4.611834]	[64]	[107427917]	[107427917]
345_12994	chr14	23006077	23006477	+	1000	87.0	[4.611834, 4.611834]	[56, 120]	[5.088419, 4.611834]	[56, 120]	[23006230, 23006294]	[23006230, 23006294]
345_12996	chr14	58138378	58138778	+	1000	87.0	[4.611834, 11.270045, 4.611834, 4.611834]	[76, 94, 101, 151]	[4.611834, 11.270045, 9.465482, 4.611834]	[76, 94, 101, 151]	[58138554, 58138572, 58138579, 58138629]	[58138554, 58138572, 58138579, 58138629]
345_1300	chr22	32881207	32881607	+	1000	503.0	[4.611834, 4.611834, 4.611834]	[76, 127, 136]	[9.465482, 4.611834, 4.611834]	[76, 127, 136]	[32881381, 32881432, 32881441]	[32881381, 32881432, 32881441]
345_13016	chr19	11914378	11914778	+	1000	87.0	[4.611834, 4.611834]	[110, 145]	[4.611834, 4.611834]	[110, 145]	[11914580, 11914615]	[11914580, 11914615]
345_13024	chr2	197994724	197995124	+	1000	87.0	[4.611834]	[163]	[4.611834]	[163]	[197994967]	[197994967]
345_13025	chr2	205612702	205613102	+	1000	87.0	[4.611834]	[75]	[4.611834]	[75]	[205612877]	[205612877]
345_13027	chr20	34872790	34873190	+	1000	87.0	[11.270045, 5.088419]	[106, 117]	[11.270045, 4.611834]	[106, 117]	[34872988, 34872999]	[34872988, 34872999]
345_13030	chr21	29130164	29130564	+	1000	87.0	[4.611834, 4.611834]	[92, 139]	[9.465482, 4.611834]	[92, 139]	[29130350, 29130397]	[29130350, 29130397]
345_13031	chr21	32298554	32298954	+	1000	87.0	[9.465482, 4.611834]	[95, 108]	[4.611834, 4.611834]	[95, 108]	[32298749, 32298762]	[32298749, 32298762]
345_13033	chr22	22547625	22548025	+	1000	87.0	[4.611834]	[206]	[9.465482]	[206]	[22547870]	[22547870]
345_13035	chr22	39363716	39364116	+	1000	87.0	[4.611834, 9.465482, 4.611834]	[60, 89, 106]	[4.611834, 4.611834, 4.611834]	[60, 89, 106]	[39363871, 39363900, 39363917]	[39363871, 39363900, 39363917]
345_13040	chr3	115239809	115240209	+	1000	87.0	[5.088419]	[75]	[4.611834]	[75]	[115239980]	[115239980]
345_13042	chr3	133141051	133141451	+	1000	87.0	[4.611834, 11.270045]	[70, 101]	[4.611834, 11.270045]	[70, 101]	[133141211, 133141242]	[133141211, 133141242]
345_13045	chr3	184347723	184348123	+	1000	87.0	[9.465482, 4.611834]	[95, 124]	[4.611834, 4.611834]	[95, 124]	[184347917, 184347946]	[184347917, 184347946]
345_13047	chr4	98387636	98388036	+	1000	87.0	[8.356634]	[157]	[4.611834]	[157]	[98387880]	[98387880]
345_13049	chr4	173443080	173443480	+	1000	87.0	[4.611834]	[98]	[4.611834]	[98]	[173443277]	[173443277]
345_13050	chr4	174197583	174197983	+	1000	87.0	[4.611834]	[141]	[8.356634]	[141]	[174197822]	[174197822]
345_13052	chr5	34587701	34588101	+	1000	87.0	[4.611834, 8.356634]	[67, 147]	[9.465482, 4.611834]	[67, 147]	[34587854, 34587934]	[34587854, 34587934]
345_13055	chr5	79093732	79094132	+	1000	87.0	[4.611834, 9.465482, 9.465482, 4.611834]	[67, 70, 104, 125]	[4.611834, 4.611834, 4.611834, 4.611834]	[67, 70, 104, 125]	[79093897, 79093900, 79093934, 79093955]	[79093897, 79093900, 79093934, 79093955]
345_13058	chr6	27472503	27472903	+	1000	87.0	[4.611834, 4.611834]	[137, 156]	[5.088419, 4.611834]	[137, 156]	[27472726, 27472745]	[27472726, 27472745]
345_1306	chr2	121596349	121596749	+	1000	502.0	[4.611834]	[150]	[4.611834]	[150]	[121596599]	[121596599]
345_13061	chr6	73523549	73523949	+	1000	87.0	[4.611834, 11.270045]	[78, 109]	[5.088419, 11.270045]	[78, 109]	[73523722, 73523753]	[73523722, 73523753]
345_13064	chr6	157107805	157108205	+	1000	87.0	[4.611834, 4.611834]	[95, 98]	[9.465482, 4.611834]	[95, 98]	[157107988, 157107991]	[157107988, 157107991]
345_13092	chr1	183993116	183993516	+	1000	86.0	[8.356634]	[108]	[4.611834]	[108]	[183993318]	[183993318]
345_131	chr12	112351157	112351557	+	1000	724.0	[4.611834]	[116]	[9.465482]	[116]	[112351367]	[112351367]
345_13109	chr13	46183574	46183974	+	1000	86.0	[4.611834, 4.611834]	[77, 101]	[4.611834, 4.611834]	[77, 101]	[46183751, 46183775]	[46183751, 46183775]
345_13116	chr15	67076176	67076576	+	1000	86.0	[4.611834]	[132]	[4.611834]	[132]	[67076400]	[67076400]
345_13127	chr17	65130835	65131235	+	1000	86.0	[4.611834]	[58]	[4.611834]	[58]	[65130986]	[65130986]
345_13145	chr2	19901933	19902333	+	1000	86.0	[9.465482]	[89]	[4.611834]	[89]	[19902111]	[19902111]
345_13147	chr2	160158138	160158538	+	1000	86.0	[4.611834, 11.270045, 4.611834]	[81, 94, 113]	[4.611834, 11.270045, 4.611834]	[81, 94, 113]	[160158314, 160158327, 160158346]	[160158314, 160158327, 160158346]
345_13149	chr2	178385610	178386010	+	1000	86.0	[4.611834, 4.611834, 4.611834]	[120, 140, 143]	[9.465482, 9.465482, 4.611834]	[120, 140, 143]	[178385814, 178385834, 178385837]	[178385814, 178385834, 178385837]
345_1315	chr5	154373759	154374159	+	1000	501.0	[8.356634]	[146]	[4.611834]	[146]	[154374004]	[154374004]
345_13160	chr3	41199349	41199749	+	1000	86.0	[4.611834, 4.611834]	[81, 149]	[4.611834, 4.611834]	[81, 149]	[41199523, 41199591]	[41199523, 41199591]
345_13164	chr3	170579577	170579977	+	1000	86.0	[4.611834]	[83]	[4.611834]	[83]	[170579757]	[170579757]
345_13165	chr3	170869949	170870349	+	1000	86.0	[4.611834]	[55]	[4.611834]	[55]	[170870103]	[170870103]
345_13168	chr4	71441787	71442187	+	1000	86.0	[4.611834, 4.611834, 11.270045, 4.611834]	[61, 92, 103, 130]	[4.611834, 5.088419, 11.270045, 4.611834]	[61, 92, 103, 130]	[71441948, 71441979, 71441990, 71442017]	[71441948, 71441979, 71441990, 71442017]
345_1317	chr7	50496979	50497379	+	1000	501.0	[11.270045]	[129]	[11.270045]	[129]	[50497207]	[50497207]
345_13180	chr6	88698657	88699057	+	1000	86.0	[4.611834]	[121]	[4.611834]	[121]	[88698877]	[88698877]
345_13185	chr7	5530345	5530745	+	1000	86.0	[4.611834]	[84]	[4.611834]	[84]	[5530507]	[5530507]
345_13187	chr7	16774421	16774821	+	1000	86.0	[8.356634]	[127]	[4.611834]	[127]	[16774646]	[16774646]
345_13188	chr7	22979226	22979626	+	1000	86.0	[9.465482]	[96]	[4.611834]	[96]	[22979412]	[22979412]
345_13194	chr7	148182296	148182696	+	1000	86.0	[4.611834, 4.611834]	[97, 112]	[4.611834, 8.356634]	[97, 112]	[148182492, 148182507]	[148182492, 148182507]
345_13196	chr8	22116541	22116941	+	1000	86.0	[8.356634, 4.611834]	[53, 107]	[4.611834, 4.611834]	[53, 107]	[22116693, 22116747]	[22116693, 22116747]
345_1320	chr8	128044923	128045323	+	1000	501.0	[8.356634]	[87]	[4.611834]	[87]	[128045091]	[128045091]
345_13200	chr8	73312315	73312715	+	1000	86.0	[9.465482]	[92]	[4.611834]	[92]	[73312507]	[73312507]
345_13205	chrX	68432579	68432979	+	1000	86.0	[4.611834]	[161]	[4.611834]	[161]	[68432829]	[68432829]
345_13207	chrX	137915994	137916394	+	1000	86.0	[4.611834, 8.356634, 4.611834, 4.611834]	[83, 86, 99, 120]	[4.611834, 4.611834, 4.611834, 5.088419]	[83, 86, 99, 120]	[137916173, 137916176, 137916189, 137916210]	[137916173, 137916176, 137916189, 137916210]
345_13214	chr1	91727729	91728129	+	1000	85.0	[8.356634, 4.611834]	[99, 111]	[4.611834, 4.611834]	[99, 111]	[91727902, 91727914]	[91727902, 91727914]
345_13219	chr1	223783066	223783466	+	1000	85.0	[5.088419, 9.465482, 4.611834]	[128, 137, 143]	[4.611834, 4.611834, 4.611834]	[128, 137, 143]	[223783290, 223783299, 223783305]	[223783290, 223783299, 223783305]
345_13223	chr10	588328	588728	+	1000	85.0	[11.270045]	[101]	[11.270045]	[101]	[588514]	[588514]
345_13228	chr10	119161729	119162129	+	1000	85.0	[4.611834]	[58]	[4.611834]	[58]	[119161884]	[119161884]
345_13240	chr12	47705986	47706386	+	1000	85.0	[4.611834]	[75]	[4.611834]	[75]	[47706146]	[47706146]
345_13241	chr12	56721246	56721646	+	1000	85.0	[4.611834, 11.270045]	[76, 112]	[4.611834, 11.270045]	[76, 112]	[56721421, 56721457]	[56721421, 56721457]
345_13257	chr17	41792865	41793265	+	1000	85.0	[4.611834]	[148]	[4.611834]	[148]	[41793099]	[41793099]
345_13264	chr2	54570877	54571277	+	1000	85.0	[4.611834, 9.465482]	[98, 109]	[8.356634, 4.611834]	[98, 109]	[54571073, 54571084]	[54571073, 54571084]
345_13271	chr2	175405645	175406045	+	1000	85.0	[4.611834]	[131]	[8.356634]	[131]	[175405867]	[175405867]
345_13275	chr20	51563655	51564055	+	1000	85.0	[4.611834, 4.611834]	[60, 99]	[5.088419, 4.611834]	[60, 99]	[51563807, 51563846]	[51563807, 51563846]
345_13298	chr4	102869358	102869758	+	1000	85.0	[4.611834, 4.611834]	[137, 144]	[4.611834, 4.611834]	[137, 144]	[102869582, 102869589]	[102869582, 102869589]
345_13299	chr4	123444174	123444574	+	1000	85.0	[9.465482, 4.611834]	[108, 122]	[4.611834, 4.611834]	[108, 122]	[123444368, 123444382]	[123444368, 123444382]
345_1330	chr10	71635340	71635740	+	1000	499.0	[4.611834, 4.611834]	[70, 127]	[4.611834, 4.611834]	[70, 127]	[71635505, 71635562]	[71635505, 71635562]
345_13315	chr6	40997486	40997886	+	1000	85.0	[8.356634]	[122]	[4.611834]	[122]	[40997701]	[40997701]
345_13322	chr7	986405	986805	+	1000	85.0	[11.270045]	[120]	[11.270045]	[120]	[986621]	[986621]
345_13323	chr7	5598781	5599181	+	1000	85.0	[11.270045]	[70]	[11.270045]	[70]	[5598950]	[5598950]
345_13324	chr7	39589653	39590053	+	1000	85.0	[4.611834, 9.465482]	[88, 156]	[4.611834, 4.611834]	[88, 156]	[39589815, 39589883]	[39589815, 39589883]
345_13338	chrX	10047188	10047588	+	1000	85.0	[4.611834]	[100]	[9.465482]	[100]	[10047375]	[10047375]
345_13354	chr10	3835684	3836084	+	1000	84.0	[4.611834, 4.611834]	[89, 121]	[4.611834, 4.611834]	[89, 121]	[3835850, 3835882]	[3835850, 3835882]
345_13361	chr11	27209634	27210034	+	1000	84.0	[4.611834]	[145]	[9.465482]	[145]	[27209875]	[27209875]
345_1337	chr1	211630219	211630619	+	1000	498.0	[4.611834]	[92]	[4.611834]	[92]	[211630411]	[211630411]
345_13370	chr14	37087528	37087928	+	1000	84.0	[4.611834]	[87]	[4.611834]	[87]	[37087705]	[37087705]
345_13375	chr15	81107847	81108247	+	1000	84.0	[4.611834, 4.611834]	[119, 138]	[4.611834, 4.611834]	[119, 138]	[81108044, 81108063]	[81108044, 81108063]
345_13376	chr16	1963631	1964031	+	1000	84.0	[4.611834]	[125]	[4.611834]	[125]	[1963807]	[1963807]
345_1338	chr14	23120622	23121022	+	1000	498.0	[9.465482]	[145]	[4.611834]	[145]	[23120864]	[23120864]
345_13382	chr17	27496974	27497374	+	1000	84.0	[4.611834, 9.465482]	[90, 150]	[4.611834, 4.611834]	[90, 150]	[27497157, 27497217]	[27497157, 27497217]
345_13386	chr18	44876721	44877121	+	1000	84.0	[4.611834]	[128]	[4.611834]	[128]	[44876927]	[44876927]
345_13388	chr19	39310569	39310969	+	1000	84.0	[4.611834]	[118]	[4.611834]	[118]	[39310784]	[39310784]
345_13391	chr2	10810756	10811156	+	1000	84.0	[9.465482, 4.611834]	[84, 97]	[4.611834, 9.465482]	[84, 97]	[10810937, 10810950]	[10810937, 10810950]
345_13399	chr2	111168516	111168916	+	1000	84.0	[5.088419]	[152]	[4.611834]	[152]	[111168756]	[111168756]
345_13406	chr2	199335507	199335907	+	1000	84.0	[4.611834, 4.611834]	[88, 155]	[4.611834, 4.611834]	[88, 155]	[199335677, 199335744]	[199335677, 199335744]
345_13410	chr20	41086997	41087397	+	1000	84.0	[8.356634]	[100]	[4.611834]	[100]	[41087173]	[41087173]
345_13411	chr20	43515704	43516104	+	1000	84.0	[4.611834, 4.611834, 4.611834]	[133, 139, 150]	[4.611834, 4.611834, 4.611834]	[133, 139, 150]	[43515933, 43515939, 43515950]	[43515933, 43515939, 43515950]
345_13412	chr21	35994612	35995012	+	1000	84.0	[9.465482]	[60]	[4.611834]	[60]	[35994763]	[35994763]
345_13415	chr22	35134592	35134992	+	1000	84.0	[4.611834]	[127]	[8.356634]	[127]	[35134816]	[35134816]
345_13419	chr3	117856379	117856779	+	1000	84.0	[4.611834]	[96]	[4.611834]	[96]	[117856573]	[117856573]
345_13423	chr4	8451461	8451861	+	1000	84.0	[4.611834]	[149]	[4.611834]	[149]	[8451704]	[8451704]
345_13435	chr6	24451714	24452114	+	1000	84.0	[11.270045, 11.270045]	[81, 111]	[11.270045, 11.270045]	[81, 111]	[24451885, 24451915]	[24451885, 24451915]
345_13436	chr6	27806970	27807370	+	1000	84.0	[4.611834]	[104]	[5.088419]	[104]	[27807133]	[27807133]
345_13445	chr7	30163166	30163566	+	1000	84.0	[4.611834]	[164]	[4.611834]	[164]	[30163410]	[30163410]
345_13448	chr7	113005011	113005411	+	1000	84.0	[4.611834]	[134]	[4.611834]	[134]	[113005227]	[113005227]
345_13451	chr8	9363484	9363884	+	1000	84.0	[4.611834]	[131]	[4.611834]	[131]	[9363713]	[9363713]
345_13452	chr8	22667656	22668056	+	1000	84.0	[5.088419, 9.465482, 11.270045]	[67, 83, 134]	[4.611834, 4.611834, 11.270045]	[67, 83, 134]	[22667814, 22667830, 22667881]	[22667814, 22667830, 22667881]
345_1346	chr10	61780332	61780732	+	1000	497.0	[9.465482, 4.611834, 4.611834]	[51, 93, 118]	[4.611834, 9.465482, 9.465482]	[51, 93, 118]	[61780483, 61780525, 61780550]	[61780483, 61780525, 61780550]
345_13470	chr1	8880096	8880496	+	1000	83.0	[4.611834]	[191]	[4.611834]	[191]	[8880346]	[8880346]
345_13472	chr1	14929415	14929815	+	1000	83.0	[4.611834]	[90]	[4.611834]	[90]	[14929593]	[14929593]
345_13479	chr1	150076985	150077385	+	1000	83.0	[4.611834, 4.611834]	[62, 106]	[4.611834, 4.611834]	[62, 106]	[150077143, 150077187]	[150077143, 150077187]
345_13488	chr10	69468400	69468800	+	1000	83.0	[4.611834, 8.356634]	[86, 108]	[9.465482, 4.611834]	[86, 108]	[69468578, 69468600]	[69468578, 69468600]
345_1349	chr22	39946578	39946978	+	1000	497.0	[9.465482, 11.270045]	[77, 105]	[4.611834, 11.270045]	[77, 105]	[39946747, 39946775]	[39946747, 39946775]
