#PeakID(python scan_motif.py ./ENCODE_processed_files/ATF3_idr.fa ATF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
886_13609	chr22	22748347	22748747	+	873	155.5	[4.670253]	[170]	[4.670253]	[170]	[22748559]	[22748559]
886_13617	chr4	185535350	185535750	+	1000	155.5	[16.662966]	[104]	[16.662966]	[104]	[185535547]	[185535547]
886_13618	chr5	76794733	76795133	+	1000	155.5	[5.902131]	[125]	[6.3307967]	[125]	[76794942]	[76794942]
886_13620	chr6	111119952	111120352	+	1000	155.5	[14.1073065]	[100]	[4.037037, 13.873739]	[56, 100]	[111120150]	[111120106, 111120150]
886_13622	chr6	154714271	154714671	+	785	155.5	[4.037037]	[224]	[]	[]	[154714519]	[]
886_13628	chr1	12577019	12577419	+	1000	155.0	[17.939297]	[111]	[17.939297]	[111]	[12577219]	[12577219]
886_13629	chr1	15444524	15444924	+	1000	155.0	[11.304774]	[108]	[11.304774]	[108]	[15444729]	[15444729]
886_1363	chr1	16146306	16146706	+	1000	665.0	[5.9056263]	[102]	[6.3307967]	[102]	[16146478]	[16146478]
886_13635	chr1	213055776	213056176	+	1000	155.0	[6.265752]	[85]	[6.136028]	[85]	[213055961]	[213055961]
886_13636	chr1	225044269	225044669	+	1000	155.0	[4.625799]	[108]	[5.0544653]	[108]	[225044477]	[225044477]
886_1364	chr6	41538611	41539011	+	1000	664.5	[11.304774]	[136]	[11.304774]	[136]	[41538845]	[41538845]
886_13646	chr16	68756258	68756658	+	1000	155.0	[11.688987]	[112]	[11.260322]	[112]	[68756452]	[68756452]
886_13652	chr2	112487546	112487946	+	1000	155.0	[5.0544653]	[101]	[4.625799]	[101]	[112487735]	[112487735]
886_13655	chr3	39317521	39317921	+	1000	155.0	[5.268915]	[155]	[5.687681]	[155]	[39317761]	[39317761]
886_13659	chr4	26520683	26521083	+	1000	155.0	[5.902131]	[303]	[6.3307967]	[303]	[26520903]	[26520903]
886_13667	chr5	157571565	157571965	+	1000	155.0	[8.899761]	[112]	[8.704662]	[112]	[157571760]	[157571760]
886_13672	chr7	98620034	98620434	+	1000	155.0	[6.779144]	[104]	[6.8989677]	[104]	[98620231]	[98620231]
886_13674	chr8	9255420	9255820	+	1000	155.0	[5.268915, 4.670253]	[91, 149]	[5.687681, 4.673748]	[91, 149]	[9255579, 9255637]	[9255579, 9255637]
886_13675	chr8	17438870	17439270	+	1000	155.0	[6.145928]	[85]	[6.255852]	[85]	[17439054]	[17439054]
886_13677	chr9	96550642	96551042	+	1000	155.0	[12.536653]	[100]	[12.965319]	[100]	[96550836]	[96550836]
886_13679	chrX	52346898	52347298	+	1000	155.0	[6.3307967]	[134]	[5.902131]	[134]	[52347125]	[52347125]
886_1368	chr6	18585105	18585505	+	1000	663.5	[7.2392173]	[117]	[7.4727845]	[117]	[18585305]	[18585305]
886_13680	chr1	23539563	23539963	+	1000	154.5	[10.028443]	[240]	[10.028443]	[240]	[23539814]	[23539814]
886_13682	chr1	40394796	40395196	+	1000	154.5	[11.260322]	[152]	[11.688987]	[152]	[40395009]	[40395009]
886_13688	chr1	179314808	179315208	+	769	154.5	[7.7965717]	[169]	[7.49763]	[169]	[179315055]	[179315055]
886_13694	chr10	30414050	30414450	+	1000	154.5	[4.670253]	[112]	[4.670253]	[112]	[30414259]	[30414259]
886_13697	chr11	75705537	75705937	+	1000	154.5	[12.536653]	[110]	[12.965319]	[110]	[75705740]	[75705740]
886_13698	chr12	7958695	7959095	+	1000	154.5	[4.670253]	[226]	[4.670253]	[226]	[7958924]	[7958924]
886_1370	chr5	131814961	131815361	+	1000	663.0	[6.8296685]	[105]	[6.6060014]	[105]	[131815157]	[131815157]
886_13703	chr15	25829063	25829463	+	1000	154.5	[11.260322, 11.8935375]	[118, 133]	[11.688987, 12.332103]	[118, 133]	[25829259, 25829274]	[25829259, 25829274]
886_13707	chr19	15828730	15829130	+	1000	154.5	[4.670253]	[88]	[4.670253]	[88]	[15828905]	[15828905]
886_1371	chr7	129831459	129831859	+	1000	663.0	[10.661659]	[90]	[10.671558]	[90]	[129831642]	[129831642]
886_13710	chr2	143522690	143523090	+	972	154.5	[17.939297]	[104]	[17.939297]	[104]	[143522888]	[143522888]
886_13711	chr2	176018621	176019021	+	1000	154.5	[11.304774]	[110]	[11.304774]	[110]	[176018779]	[176018779]
886_13713	chr2	197499894	197500294	+	1000	154.5	[4.670253]	[130]	[4.670253]	[130]	[197500117]	[197500117]
886_13714	chr20	38829180	38829580	+	1000	154.5	[10.661659]	[88]	[10.671558]	[88]	[38829354]	[38829354]
886_13718	chr6	28537638	28538038	+	1000	154.5	[]	[]	[4.037037]	[176]	[]	[28537839]
886_13722	chr7	1418467	1418867	+	1000	154.5	[13.4641905]	[113]	[13.240523]	[113]	[1418675]	[1418675]
886_13724	chr7	44870365	44870765	+	1000	154.5	[5.902131]	[79]	[6.3307967]	[79]	[44870539]	[44870539]
886_13726	chr7	50728159	50728559	+	1000	154.5	[12.536653]	[97]	[12.965319]	[97]	[50728353]	[50728353]
886_13732	chrX	30627741	30628141	+	1000	154.5	[6.3307967]	[92]	[5.902131]	[92]	[30627918]	[30627918]
886_13733	chr1	29142699	29143099	+	1000	154.0	[7.4877305]	[97]	[7.806472]	[97]	[29142895]	[29142895]
886_13738	chr10	28171885	28172285	+	1000	154.0	[5.902131]	[138]	[6.3307967]	[138]	[28172120]	[28172120]
886_13739	chr10	79528190	79528590	+	868	154.0	[17.29618]	[86]	[17.30608]	[86]	[79528367]	[79528367]
886_13740	chr10	99596702	99597102	+	1000	154.0	[6.779144]	[122]	[6.8989677]	[122]	[99596909]	[99596909]
886_13741	chr10	119521799	119522199	+	864	154.0	[4.670253]	[127]	[4.670253]	[127]	[119521990]	[119521990]
886_13744	chr11	18802616	18803016	+	1000	154.0	[4.0652885]	[96]	[4.6076975]	[96]	[18802808]	[18802808]
886_13745	chr11	71448206	71448606	+	1000	154.0	[8.471095]	[120]	[9.133328]	[120]	[71448417]	[71448417]
886_13748	chr11	95086114	95086514	+	1000	154.0	[12.332103, 4.673748]	[118, 140]	[11.8935375, 4.670253]	[118, 140]	[95086324, 95086346]	[95086324, 95086346]
886_13754	chr13	67223018	67223418	+	1000	154.0	[8.439688]	[108]	[8.130846]	[108]	[67223204]	[67223204]
886_13756	chr14	104752917	104753317	+	1000	154.0	[16.662966]	[137]	[16.662966]	[137]	[104753134]	[104753134]
886_13765	chr20	47457299	47457699	+	1000	154.0	[]	[]	[4.037037]	[204]	[]	[47457527]
886_13768	chr22	20434860	20435260	+	1000	154.0	[11.8935375, 4.037037]	[119, 135]	[12.332103]	[119]	[20435070, 20435086]	[20435070]
886_1377	chr20	51617332	51617732	+	1000	662.0	[14.1073065]	[101]	[13.873739]	[101]	[51617533]	[51617533]
886_13778	chr8	13118766	13119166	+	1000	154.0	[4.670253]	[72]	[4.670253]	[72]	[13118937]	[13118937]
886_1378	chr5	134225893	134226293	+	1000	662.0	[16.662966]	[103]	[16.662966]	[103]	[134226094]	[134226094]
886_13780	chr8	60467374	60467774	+	1000	154.0	[10.661659]	[100]	[10.671558]	[100]	[60467525]	[60467525]
886_13782	chr8	123827989	123828389	+	1000	154.0	[12.536653]	[123]	[12.965319]	[123]	[123828195]	[123828195]
886_13783	chr9	88775507	88775907	+	1000	154.0	[11.8935375]	[165]	[12.332103]	[165]	[88775729]	[88775729]
886_13785	chr9	121976724	121977124	+	1000	154.0	[12.332103]	[98]	[11.8935375]	[98]	[121976909]	[121976909]
886_13787	chr9	129991870	129992270	+	1000	154.0	[4.7305465]	[117]	[4.7366085]	[117]	[129992087]	[129992087]
886_13788	chr1	28326918	28327318	+	1000	153.5	[5.902131]	[131]	[6.3307967]	[131]	[28327142]	[28327142]
886_13791	chr10	28960070	28960470	+	1000	153.5	[12.536653]	[107]	[12.965319]	[107]	[28960270]	[28960270]
886_13793	chr10	84562595	84562995	+	1000	153.5	[17.939297]	[103]	[17.939297]	[103]	[84562781]	[84562781]
886_13797	chr12	27179792	27180192	+	1000	153.5	[12.536653]	[79]	[12.965319]	[79]	[27179964]	[27179964]
886_138	chr8	144456656	144457056	+	1000	1276.0	[12.322203, 12.322203, 11.688987, 12.322203, 12.322203]	[56, 72, 119, 132, 146]	[11.903437, 11.903437, 11.260322, 11.903437, 11.903437]	[56, 72, 119, 132, 146]	[144456812, 144456828, 144456875, 144456888, 144456902]	[144456812, 144456828, 144456875, 144456888, 144456902]
886_13800	chr12	91680858	91681258	+	1000	153.5	[5.259015, 6.145928]	[71, 101]	[5.697581, 6.255852]	[71, 101]	[91681011, 91681041]	[91681011, 91681041]
886_13805	chr15	48592305	48592705	+	1000	153.5	[6.8296685]	[104]	[6.6060014]	[104]	[48592498]	[48592498]
886_13806	chr15	88535081	88535481	+	1000	153.5	[11.304774]	[90]	[11.304774]	[90]	[88535264]	[88535264]
886_13814	chr17	60170452	60170852	+	1000	153.5	[4.532753]	[149]	[4.3090854]	[149]	[60170693]	[60170693]
886_13818	chr2	64654974	64655374	+	1000	153.5	[5.902131]	[124]	[6.3307967]	[124]	[64655179]	[64655179]
886_13819	chr2	66481146	66481546	+	921	153.5	[]	[]	[4.037037]	[133]	[]	[66481369]
886_1382	chr1	204623274	204623674	+	1000	661.5	[4.037037]	[93]	[]	[]	[204623463]	[]
886_13828	chr6	41836671	41837071	+	1000	153.5	[5.902131]	[116]	[6.3307967]	[116]	[41836828]	[41836828]
886_1383	chr19	50511355	50511755	+	1000	661.5	[11.304774, 16.662966]	[78, 108]	[11.304774, 16.662966]	[78, 108]	[50511529, 50511559]	[50511529, 50511559]
886_13844	chr1	40248401	40248801	+	1000	153.0	[6.779144]	[180]	[6.8989677]	[180]	[40248630]	[40248630]
886_13848	chr1	212138497	212138897	+	849	153.0	[9.7015]	[101]	[9.348108]	[101]	[212138694]	[212138694]
886_1386	chr3	187286510	187286910	+	1000	661.0	[4.0306325]	[91]	[4.037037]	[91]	[187286689]	[187286689]
886_13861	chr17	75976121	75976521	+	1000	153.0	[10.028443, 6.3307967]	[135, 181]	[10.028443, 5.902131]	[135, 181]	[75976314, 75976360]	[75976314, 75976360]
886_13863	chr2	70325878	70326278	+	1000	153.0	[17.939297]	[103]	[17.939297]	[103]	[70326070]	[70326070]
886_13866	chr22	20010624	20011024	+	1000	153.0	[11.304774]	[112]	[11.304774]	[112]	[20010794]	[20010794]
886_13871	chr5	126778765	126779165	+	1000	153.0	[6.6055403]	[153]	[7.0303683]	[153]	[126778984]	[126778984]
886_13872	chr5	139708901	139709301	+	1000	153.0	[7.2392173]	[185]	[7.4727845]	[185]	[139709114]	[139709114]
886_1388	chr2	170115749	170116149	+	1000	660.5	[4.037037, 6.8989677]	[69, 94]	[6.779144]	[94]	[170115913, 170115938]	[170115938]
886_13884	chr1	230163194	230163594	+	1000	152.5	[10.661659]	[119]	[10.671558]	[119]	[230163397]	[230163397]
886_13887	chr11	8906569	8906969	+	1000	152.5	[8.130846]	[121]	[8.439688]	[121]	[8906774]	[8906774]
886_13888	chr11	9680027	9680427	+	1000	152.5	[6.8989677]	[92]	[6.779144]	[92]	[9680218]	[9680218]
886_1389	chr6	4291769	4292169	+	1000	660.5	[9.133328]	[78]	[8.471095]	[78]	[4291930]	[4291930]
886_13891	chr11	134033942	134034342	+	1000	152.5	[11.903437]	[96]	[12.322203]	[96]	[134034134]	[134034134]
886_13894	chr14	23252922	23253322	+	1000	152.5	[13.413666]	[93]	[13.53349]	[93]	[23253111]	[23253111]
886_13899	chr16	35339306	35339706	+	549	152.5	[8.471095, 11.260322, 5.902131, 11.260322, 12.536653]	[100, 118, 141, 159, 181]	[9.133328, 11.688987, 6.3307967, 11.688987, 12.965319]	[100, 118, 141, 159, 181]	[35339462, 35339480, 35339503, 35339521, 35339543]	[35339462, 35339480, 35339503, 35339521, 35339543]
886_139	chr3	195141248	195141648	+	1000	1275.0	[7.806472, 5.3698244]	[101, 133]	[7.4877305, 5.373662]	[101, 133]	[195141444, 195141476]	[195141444, 195141476]
886_13905	chr17	65064703	65065103	+	1000	152.5	[5.0544653]	[185]	[4.625799]	[185]	[65064923]	[65064923]
886_13908	chr19	49150050	49150450	+	1000	152.5	[10.028443]	[106]	[10.028443]	[106]	[49150236]	[49150236]
886_13913	chr20	31812416	31812816	+	1000	152.5	[14.1073065]	[106]	[13.873739]	[106]	[31812615]	[31812615]
886_13914	chr21	29670237	29670637	+	1000	152.5	[8.130846]	[107]	[8.439688]	[107]	[29670428]	[29670428]
886_13920	chr3	118886721	118887121	+	1000	152.5	[14.1073065]	[94]	[13.873739, 4.037037]	[94, 102]	[118886906]	[118886906, 118886914]
886_13921	chr3	170357443	170357843	+	604	152.5	[13.240523]	[121]	[13.4641905]	[121]	[170357660]	[170357660]
886_13925	chr5	149550009	149550409	+	1000	152.5	[5.902131]	[254]	[6.3307967]	[254]	[149550200]	[149550200]
886_1393	chr19	17473113	17473513	+	1000	660.0	[4.037037]	[81]	[]	[]	[17473293]	[]
886_13934	chr7	128525621	128526021	+	1000	152.5	[10.671558]	[95]	[10.661659]	[95]	[128525812]	[128525812]
886_13939	chr9	26779045	26779445	+	659	152.5	[5.687681]	[91]	[5.2724104]	[91]	[26779233]	[26779233]
886_13940	chr9	36575355	36575755	+	1000	152.5	[8.130846]	[111]	[8.439688]	[111]	[36575558]	[36575558]
886_13942	chr9	131101523	131101923	+	856	152.5	[10.661659]	[153]	[10.671558]	[153]	[131101685]	[131101685]
886_13946	chr1	15958826	15959226	+	1000	152.0	[11.8935375]	[100]	[4.040532, 12.332103]	[57, 100]	[15959026]	[15958983, 15959026]
886_13951	chr10	7245508	7245908	+	1000	152.0	[12.965319]	[101]	[12.536653]	[101]	[7245707]	[7245707]
886_13961	chr14	103372551	103372951	+	1000	152.0	[6.8296685]	[136]	[6.6060014]	[136]	[103372764]	[103372764]
886_13968	chr19	44914906	44915306	+	1000	152.0	[6.8989677]	[183]	[6.779144]	[183]	[44915156]	[44915156]
886_13969	chr19	50264404	50264804	+	1000	152.0	[13.240523]	[77]	[13.4641905]	[77]	[50264581]	[50264581]
886_13971	chr2	196258402	196258802	+	1000	152.0	[5.259015]	[140]	[5.697581]	[140]	[196258623]	[196258623]
886_13972	chr2	202965732	202966132	+	1000	152.0	[]	[]	[4.037037]	[171]	[]	[202965964]
886_13975	chr3	121998228	121998628	+	823	152.0	[10.671558]	[133]	[10.661659]	[133]	[121998457]	[121998457]
886_13980	chr6	18398261	18398661	+	1000	152.0	[6.265752]	[100]	[6.136028]	[100]	[18398428]	[18398428]
886_13993	chr1	116934573	116934973	+	1000	151.5	[12.536653]	[105]	[12.965319]	[105]	[116934774]	[116934774]
886_13997	chr10	70179214	70179614	+	1000	151.5	[6.136028]	[101]	[6.265752]	[101]	[70179411]	[70179411]
886_140	chr6	27146749	27147149	+	1000	1274.0	[13.240523]	[112]	[13.4641905]	[112]	[27146949]	[27146949]
886_14001	chr12	109421672	109422072	+	905	151.5	[17.30608]	[114]	[17.29618]	[114]	[109421882]	[109421882]
886_14002	chr12	120446205	120446605	+	1000	151.5	[8.704662, 5.687681]	[111, 114]	[8.899761, 5.268915]	[111, 114]	[120446408, 120446411]	[120446408, 120446411]
886_14012	chr2	231604625	231605025	+	1000	151.5	[13.240523]	[122]	[13.4641905]	[122]	[231604833]	[231604833]
886_14014	chr20	25696603	25697003	+	1000	151.5	[10.028443]	[113]	[10.028443]	[113]	[25696786]	[25696786]
886_14015	chr20	45355198	45355598	+	1000	151.5	[5.259015]	[135]	[5.697581]	[135]	[45355408]	[45355408]
886_14028	chr6	143864196	143864596	+	1000	151.5	[12.965319, 4.670253]	[100, 136]	[12.536653, 4.670253]	[100, 136]	[143864392, 143864428]	[143864392, 143864428]
886_1403	chr7	126701018	126701418	+	1000	657.5	[5.687681]	[204]	[5.268915]	[204]	[126701261]	[126701261]
886_14030	chr7	157129919	157130319	+	1000	151.5	[5.3698244]	[153]	[5.373662]	[153]	[157130161]	[157130161]
886_14031	chr7	158827469	158827869	+	1000	151.5	[17.29618]	[72]	[17.30608]	[72]	[158827640]	[158827640]
886_14033	chr9	96484411	96484811	+	892	151.5	[4.0652885]	[140]	[4.6076975]	[140]	[96484629]	[96484629]
886_14034	chr9	137004282	137004682	+	1000	151.5	[6.6060014]	[128]	[6.8296685]	[128]	[137004472]	[137004472]
886_14035	chrX	150324318	150324718	+	1000	151.5	[9.133328]	[110]	[8.471095]	[110]	[150324517]	[150324517]
886_14038	chr1	38991060	38991460	+	949	151.0	[16.662966]	[84]	[16.662966]	[84]	[38991237]	[38991237]
886_14043	chr1	211785472	211785872	+	1000	151.0	[6.265752]	[91]	[6.136028]	[91]	[211785663]	[211785663]
886_14046	chr1	248859973	248860373	+	1000	151.0	[6.3307967]	[116]	[5.902131]	[116]	[248860176]	[248860176]
886_14062	chr2	8412114	8412514	+	1000	151.0	[17.939297]	[97]	[17.939297]	[97]	[8412308]	[8412308]
886_14069	chr22	27472948	27473348	+	1000	151.0	[16.662966]	[134]	[16.662966]	[134]	[27473160]	[27473160]
886_1407	chr21	39452406	39452806	+	1000	656.0	[7.4877305, 11.260322]	[91, 149]	[7.806472, 11.688987]	[91, 149]	[39452592, 39452650]	[39452592, 39452650]
886_14075	chr3	156524457	156524857	+	1000	151.0	[6.136028]	[147]	[6.265752]	[147]	[156524699]	[156524699]
886_14079	chr5	10267619	10268019	+	1000	151.0	[5.259015]	[232]	[5.697581]	[232]	[10267870]	[10267870]
886_14081	chr5	143026314	143026714	+	747	151.0	[6.6060014]	[171]	[6.8296685]	[171]	[143026558]	[143026558]
886_14082	chr5	150600072	150600472	+	1000	151.0	[13.4641905]	[104]	[13.240523]	[104]	[150600272]	[150600272]
886_14095	chr9	76609914	76610314	+	905	151.0	[]	[]	[4.037037]	[164]	[]	[76610140]
886_14101	chr1	21338086	21338486	+	777	150.5	[5.6226363]	[112]	[5.502812]	[112]	[21338285]	[21338285]
886_14104	chr1	65339836	65340236	+	1000	150.5	[]	[]	[4.037037]	[108]	[]	[65340021]
886_14106	chr1	117093194	117093594	+	1000	150.5	[6.255852]	[231]	[6.145928]	[231]	[117093426]	[117093426]
886_14107	chr1	201544116	201544516	+	646	150.5	[6.8989677]	[109]	[6.779144]	[109]	[201544318]	[201544318]
886_14109	chr10	61904682	61905082	+	1000	150.5	[11.903437]	[111]	[12.322203]	[111]	[61904889]	[61904889]
886_14110	chr10	69696076	69696476	+	1000	150.5	[11.8935375]	[79]	[12.332103]	[79]	[69696248]	[69696248]
886_14114	chr11	8334033	8334433	+	1000	150.5	[5.259015]	[156]	[5.697581]	[156]	[8334250]	[8334250]
886_14119	chr12	89393845	89394245	+	1000	150.5	[4.670253]	[203]	[4.670253]	[203]	[89394030]	[89394030]
886_14122	chr14	77988960	77989360	+	1000	150.5	[7.2392173]	[128]	[7.4727845]	[128]	[77989165]	[77989165]
886_14123	chr16	46400242	46400642	+	989	150.5	[6.3307967]	[143]	[5.902131]	[143]	[46400485]	[46400485]
886_14126	chr17	76439319	76439719	+	1000	150.5	[17.29618]	[89]	[17.30608]	[89]	[76439508]	[76439508]
886_1413	chr11	70420010	70420410	+	1000	654.5	[7.4727845]	[115]	[7.2392173]	[115]	[70420198]	[70420198]
886_14130	chr2	64972876	64973276	+	1000	150.5	[12.965319]	[104]	[12.536653]	[104]	[64973073]	[64973073]
886_14133	chr2	121429540	121429940	+	990	150.5	[4.3741302]	[140]	[4.298856]	[140]	[121429737]	[121429737]
886_1414	chr17	57541846	57542246	+	1000	654.5	[12.332103]	[121]	[11.8935375]	[121]	[57542059]	[57542059]
886_14140	chr4	80142941	80143341	+	1000	150.5	[12.332103]	[116]	[11.8935375]	[116]	[80143156]	[80143156]
886_14142	chr4	154559387	154559787	+	1000	150.5	[11.304774]	[134]	[11.304774]	[134]	[154559608]	[154559608]
886_14143	chr5	54387815	54388215	+	1000	150.5	[7.4727845, 8.130846]	[141, 173]	[7.2392173, 8.439688]	[141, 173]	[54388020, 54388052]	[54388020, 54388052]
886_14144	chr5	65555253	65555653	+	1000	150.5	[7.2392173, 6.3307967]	[90, 113]	[7.4727845, 5.902131]	[90, 113]	[65555431, 65555454]	[65555431, 65555454]
886_14146	chr5	148437261	148437661	+	1000	150.5	[5.902131]	[136]	[6.3307967]	[136]	[148437484]	[148437484]
886_1415	chr3	176650599	176650999	+	1000	654.5	[11.903437, 6.3307967]	[99, 102]	[12.322203, 5.902131]	[99, 102]	[176650789, 176650792]	[176650789, 176650792]
886_14159	chr1	53025039	53025439	+	1000	150.0	[6.3307967]	[87]	[5.902131]	[87]	[53025221]	[53025221]
886_1416	chr6	36118426	36118826	+	1000	654.5	[10.028443]	[109]	[10.028443]	[109]	[36118618]	[36118618]
886_14166	chr10	72140197	72140597	+	1000	150.0	[12.536653]	[108]	[12.965319]	[108]	[72140379]	[72140379]
886_14170	chr12	95960234	95960634	+	1000	150.0	[12.965319]	[94]	[12.536653]	[94]	[95960424]	[95960424]
886_14171	chr13	113484618	113485018	+	930	150.0	[8.130846]	[104]	[8.439688]	[104]	[113484819]	[113484819]
886_14176	chr17	47896039	47896439	+	1000	150.0	[6.8989677]	[237]	[6.779144]	[237]	[47896279]	[47896279]
886_14179	chr17	79993539	79993939	+	631	150.0	[10.671558]	[107]	[10.661659]	[107]	[79993731]	[79993731]
886_1418	chr16	11627740	11628140	+	1000	654.0	[6.136028]	[143]	[6.265752]	[143]	[11627964]	[11627964]
886_14182	chr19	18522235	18522635	+	812	150.0	[7.4727845]	[149]	[7.2392173]	[149]	[18522470]	[18522470]
886_14183	chr2	57516693	57517093	+	1000	150.0	[8.439688]	[121]	[8.130846]	[121]	[57516897]	[57516897]
886_14184	chr2	95402498	95402898	+	1000	150.0	[16.662966]	[88]	[16.662966]	[88]	[95402686]	[95402686]
886_14186	chr2	202950563	202950963	+	1000	150.0	[6.8989677]	[147]	[6.779144]	[147]	[202950756]	[202950756]
886_14187	chr20	38228457	38228857	+	1000	150.0	[12.900274]	[91]	[12.77055]	[91]	[38228648]	[38228648]
886_14188	chr20	64203061	64203461	+	1000	150.0	[11.903437]	[122]	[12.322203]	[122]	[64203283]	[64203283]
886_1419	chr17	63961394	63961794	+	1000	653.5	[]	[]	[4.037037]	[136]	[]	[63961629]
886_14191	chr22	16670242	16670642	+	1000	150.0	[7.4727845]	[195]	[7.2392173]	[195]	[16670440]	[16670440]
886_14193	chr22	20760075	20760475	+	1000	150.0	[5.902131]	[102]	[6.3307967]	[102]	[20760252]	[20760252]
886_14195	chr5	55933930	55934330	+	1000	150.0	[17.939297]	[103]	[17.939297]	[103]	[55934124]	[55934124]
886_14199	chr6	14477213	14477613	+	1000	150.0	[17.29618]	[120]	[17.30608]	[120]	[14477418]	[14477418]
886_142	chr6	20811185	20811585	+	1000	1272.0	[7.4727845]	[80]	[7.2392173]	[80]	[20811357]	[20811357]
886_14201	chr6	14690482	14690882	+	1000	150.0	[4.037037]	[97]	[]	[]	[14690646]	[]
886_14204	chr6	42031055	42031455	+	1000	150.0	[6.8296685]	[289]	[6.6060014]	[289]	[42031283]	[42031283]
886_14209	chr7	134783678	134784078	+	1000	150.0	[6.779144, 4.670253]	[99, 130]	[6.8989677, 4.670253]	[99, 130]	[134783874, 134783905]	[134783874, 134783905]
886_1421	chr3	65030852	65031252	+	1000	653.0	[5.687681]	[154]	[5.268915]	[154]	[65031103]	[65031103]
886_14211	chr8	11863908	11864308	+	1000	150.0	[7.4727845]	[228]	[7.2392173]	[228]	[11864124]	[11864124]
886_14219	chr1	212671288	212671688	+	788	149.5	[8.899761]	[134]	[8.704662]	[134]	[212671505]	[212671505]
886_14221	chr10	110211078	110211478	+	1000	149.5	[13.4641905]	[178]	[13.240523]	[178]	[110211314]	[110211314]
886_14224	chr12	46302973	46303373	+	1000	149.5	[4.0652885]	[104]	[4.6076975]	[104]	[46303172]	[46303172]
886_14225	chr12	91965801	91966201	+	1000	149.5	[8.704662]	[115]	[8.899761]	[115]	[91965998]	[91965998]
886_14226	chr13	67136239	67136639	+	1000	149.5	[6.3307967]	[183]	[5.902131]	[183]	[67136461]	[67136461]
886_14231	chr16	66605233	66605633	+	1000	149.5	[10.671558]	[123]	[10.661659]	[123]	[66605443]	[66605443]
886_14235	chr18	3593837	3594237	+	1000	149.5	[8.471095]	[118]	[9.133328]	[118]	[3594051]	[3594051]
886_14240	chr2	11802685	11803085	+	1000	149.5	[5.268915, 12.322203]	[99, 102]	[5.687681, 11.903437]	[99, 102]	[11802882, 11802885]	[11802882, 11802885]
886_14248	chr20	22471401	22471801	+	1000	149.5	[5.259015, 12.965319]	[62, 99]	[5.697581, 12.536653, 4.037037]	[62, 99, 152]	[22471553, 22471590]	[22471553, 22471590, 22471643]
886_1425	chr17	76640941	76641341	+	1000	652.0	[8.130846]	[100]	[8.439688]	[100]	[76641127]	[76641127]
